Kannada,English
ಪ್ರತಿ ನಿಮಿಷಕ್ಕೆ ಸಾಲುಗಳು (LPM),lines per minute (LPM)
"1. ಲಿಂಕ್, ಲಿಂಕ್, 2. ಚೈನ್, 3. ಕರಾರುಪತ್ರ",Link
ಚೈನ್ಡ್ ಪಟ್ಟಿ,linked list
ಲಿನಕ್ಸ್,LINUX
"1.ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ, 2.ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ (LCD)",liquid crystal display (LCD)
ಪಟ್ಟಿ ಪ್ರಕ್ರಿಯೆ,list processing
"1.ಅಕ್ಷರ, 2.ಅಕ್ಷರ",Literal
"1. ಸಕ್ರಿಯ, 2. ದೇಶ, 3. ವಿದ್ಯುತ್, 4. ಚಲಿಸುವ",Live
ಲೈವ್ ಗಂಟು,live node
"1.ಲೋಡ್, 2.ಲೋಡ್",Load
"1.ಲೋಡ್ ಮಾಡ್ಯೂಲ್, 2.ಲೋಡ್ ಮಾಡ್ಯುಲೇಟರ್",load module
"1.ಸ್ಥಳೀಯ, 2.ಸ್ಥಳೀಯ",Local
ಸ್ಥಳೀಯ ಪ್ರವೇಶ,local access
ಲೋಕಲ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (LAN),local area network (Lan)
ಸ್ಥಳೀಯ ಸ್ಪಷ್ಟತೆ,local definition
"1. ಸ್ಥಳೀಯ ನೆಟ್‌ವರ್ಕ್, 2. ಸ್ಥಳೀಯ ಕೇಂದ್ರ 3. ಸ್ಥಳೀಯ ವಿನಿಮಯ",local exchange
ಸ್ಥಳೀಯ ಸ್ಮರಣೆ,local memory
ಸ್ಥಳೀಯ ಮೋಡ್,local mode
ಸ್ಥಳೀಯ ವೇರಿಯಬಲ್,local variable
"ಲೂಪ್, ಲಾಕ್",Lock
ಲೂಪ್ ಫೈಲ್,locked file
ಅಧಿವೇಶನ ಆರಂಭ,log in=log on
ಅವಧಿಯ ಅಂತ್ಯ,log off-log out
ಲೇಖಕರು,Logging
ತರ್ಕ ವಿಶ್ಲೇಷಕ,logic analyser
ತರ್ಕ ಬಾಂಬ್,logic bomb
ಲಾಜಿಕ್ ಕಾರ್ಡ್,logic card
ಲಾಜಿಕ್ ಚಾರ್ಟ್ (ಫ್ಲೋಚಾರ್ಟ್),logic chart (flow chart)
ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್,logic circuit
ತರ್ಕ ವಿನ್ಯಾಸ,logic design
ತರ್ಕ ರೇಖಾಚಿತ್ರ,logic diagram
ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್,logic flow chart
ತರ್ಕ ಕಾರ್ಯ,logic function
ಲಾಜಿಕ್ ಗೇಟ್,logic gate
"1. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್, 2. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್",logic programming
ತರ್ಕ ಸ್ಥಳಾಂತರ,logic shift
ತರ್ಕ ಸ್ಥಿತಿ,logic state
ತರ್ಕ ಸ್ವಿಚ್,logic switch
ತರ್ಕ ಘಟಕ,logic unit
ತಾರ್ಕಿಕ,Logical
ತಾರ್ಕಿಕ ಸಂಯೋಗ,logical connection
ತಾರ್ಕಿಕ ಡೇಟಾ ರಚನೆ,logical data structure
ತಾರ್ಕಿಕ ರೇಖಾಚಿತ್ರ,logical diagram
ತಾರ್ಕಿಕ ಅಭಿವ್ಯಕ್ತಿ,logical expression
ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್,logical flow chart (flow chart)
ತಾರ್ಕಿಕ IF (ತಾರ್ಕಿಕ ವೇಳೆ),logical IF
ತರ್ಕಬದ್ಧ ಕಾರ್ಯಾಚರಣೆ,logical operation
ತರ್ಕಬದ್ಧ ಆಪರೇಟರ್,logical operator
ತರ್ಕಬದ್ಧ ಸಂಪರ್ಕ,logical relation
ತಾರ್ಕಿಕ ಯೋಜನೆ,logical scheme
"1. ತರ್ಕಬದ್ಧ ಪಾತ್ರ, 2. ತಾರ್ಕಿಕ ಪಾತ್ರ",logical symbol
ತಾರ್ಕಿಕ ಮಾದರಿ,logical type
ತಾರ್ಕಿಕ ಮೌಲ್ಯ,logical value
ತಾರ್ಕಿಕ ವೇರಿಯಬಲ್,logical variable
ಸಾಧಿಸಿದ ಅವಲೋಕನ,look ahead carry
ಪೂರ್ವವೀಕ್ಷಣೆ ಸೆಟ್,look ahead set
ವೀಕ್ಷಣೆ,Look-up
"1.ಲೂಪ್, 2.ಲೂಪ್",Loop
ಲೂಪ್ ನಿಯಂತ್ರಣ,loop control
ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ,loop initialization
ಲೂಪ್ ಬದಲಾವಣೆ,loop modification
"1.ಲೂಪ್ ನೆಟ್ವರ್ಕ್, 2.ಲೂಪ್ ನೆಟ್ವರ್ಕ್",loop network
ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ,loop start
ಲೂಪ್-ಎಂಡಿಂಗ್,loop termination
ಕೌಂಟರ್-ಲೂಪ್ ಪರೀಕ್ಷೆ,loop-back test
ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ,loosely coupled
ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ,lossless compression
ಹ್ಯಾಸ್ಸೆ ಕಂಪ್ರೆಷನ್,lossy compression
ಕಡಿಮೆ ಬೈಟ್,low byte
ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ,low level language
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,low pass filter
"1.ಕಡಿಮೆ ಸ್ಥಿತಿ, 2. ಕೆಳಗೆ ಬಂಧಿಸಲಾಗಿದೆ",lower bound
"1.MAC ಪ್ರೋಟೋಕಾಲ್, 2.MAC ಎಥಿಕ್ಸ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ)",mac protocol (medium access control)
"1. ಯಂತ್ರ, 2. ಯಂತ್ರ",Machine
ಯಂತ್ರದ ವಿಳಾಸ,machine address
"1. ಮೆಷಿನ್ ಕೋಡ್, 2. ಮೆಷಿನ್ ಕೋಡ್",machine code
ಯಂತ್ರ ಚಕ್ರ,machine cycle
ಯಾಂತ್ರಿಕೃತ ಭಾಷೆ,machine dependent language
ಯಾಂತ್ರಿಕ ತಂತ್ರಾಂಶ,machine dependent software
ಸಾಧನ ದೋಷ,machine error
ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ,machine idle time
ಯಂತ್ರ ಭಾಷೆ,machine independent language
ಕೈಪಿಡಿ,machine instruction
ಯಂತ್ರ ಅರ್ಥ,machine intelligence
"1.ಯಂತ್ರ ಭಾಷೆ, 2.ಯಂತ್ರ ಭಾಷೆ",machine language
ಯಂತ್ರ ಕಲಿಕೆ,machine learning
ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ,machine operation
ಯಂತ್ರ ಭಾಷೆ,machine oriented language
ಯಂತ್ರ ಕಾರ್ಯಕ್ಷಮತೆ,machine run
ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,machine simulation
ಯಂತ್ರ ಅಪಹರಣ ಸಮಯ,machine spoiled time
ಯಂತ್ರ ಅನುವಾದ,machine translation
ಯಂತ್ರ ಪದಗಳು,machine word
ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ,macro (=macro instruction)
ಮ್ಯಾಕ್ರೋ ಸ್ಕೇಲ್,macro argument
ಸಾಮೂಹಿಕ ಜೋಡಣೆ ಕಾರ್ಯಕ್ರಮ,macro assembly program
ಒಟ್ಟು ಕರೆ,macro call
"1.ಮ್ಯಾಕ್ರೋ ಕೋಡ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡ್",macro code
ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ,macro command
ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ,macro declaration
ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ,macro definition
ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್,macro flow chart
ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್,macro generator
ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ,macro instruction
ಸ್ಥೂಲ ಭಾಷೆ,macro language
ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ,macro library
ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್,macro parameter
ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ,macro processing
"1.ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್, 2. ಮ್ಯಾಕ್ರೋಪ್ರೊಸೆಸರ್",macro processor
ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್,macro programming
ಒಟ್ಟು ಮೂಲಮಾದರಿ,macro prototype
"1.ಮ್ಯಾಕ್ರೋ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡಿಂಗ್",Macro-coding
ಮೆಗಾಬೈಟ್ (MB),magabyte (MB)
ಮ್ಯಾಜಿಕ್ ಚಿಹ್ನೆ,magic character
ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ,magic number
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ,magnetic bubble memory
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್,magnetic card
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್",magnetic cell
ಕಾಂತೀಯ ಚಿಹ್ನೆ,magnetic character
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ,magnetic core storage
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್, 2. ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್",magnetic disk
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ,magnetic disk address
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ,magnetic disk memory
ಕಾಂತೀಯ ಡ್ರಮ್,magnetic drum
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್, 3.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್",magnetic encoding
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟಾಪ್,magnetic head
ಕಾಂತೀಯ ಶಾಯಿ,magnetic ink
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR),magnetic ink character recognition (MICR)
ಕಾಂತೀಯ ಮಾಧ್ಯಮ,magnetic media
ಕಾಂತೀಯ ಓದುವಿಕೆ,magnetic reading
ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್,magnetic recording
ಕಾಂತೀಯ ಸಂಗ್ರಹ,magnetic storage
ಕಾಂತೀಯ ಪಟ್ಟಿ,magnetic strip
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್,magnetic tape
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್,magnetic tape cartridge
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್,magnetic tape drive
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪೂರ್ವಗಾಮಿ,magnetic tape header
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್,magnetic tape librarian
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪ್ರವೇಶ,magnetic tape transport
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ,magnetic tape unit
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಲೇಯರ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಫಿಲ್ಮ್",magnetic thin film
ಕಾಂತೀಯ ಮಾರ್ಗ,magnetic track
ಕಾಂತೀಯ ಆಪ್ಟಿಕಲ್ ಸಂಗ್ರಹಣೆ,magneto optic storage
"1.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್, 2.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್",magnetographic printer
ಕಾಂತೀಯ ಅಸ್ಪಷ್ಟತೆ,Magnetostriction
ಕಾಂತೀಯವಾಗಿ ವಿರೂಪಗೊಳಿಸಬಹುದಾದ ಟ್ಯಾಬ್ಲೆಟ್,magnetostrictive tablet
"1. ಮೇಲ್ ಬಾಕ್ಸ್, 2. ಮೇಲ್ ಬಾಕ್ಸ್",mail box
ಮೇಲ್ ವಿಲೀನ,mail merge
"1. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ, 2. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ",main control unit
ಮುಖ್ಯ ಚೌಕಟ್ಟು,main frame
"1.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ, 2.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ",main frame system
"1.ಮುಖ್ಯ ಸ್ಮರಣೆ, 2.ಮುಖ್ಯ ಸ್ಮರಣೆ",main memory
"1.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ, 2.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ",main program
ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ,main storage
"1.ಮುಖ್ಯ ಸ್ವಿಚ್, 2.ಮುಖ್ಯ ಸ್ವಿಚ್",main switch
"1.ನಿರ್ವಹಣೆ, 2.ನಿರ್ವಹಣೆ",Maintenance
ನಿರ್ವಹಣೆ ಫಲಕ,maintenance panel
ನಿರ್ವಹಣೆ ಸಮಯ,maintenance time
ದೊಡ್ಡ ವೃತ್ತ,major cycle
ಪ್ರಮುಖ ಸಾಧನ,major device
ಮುಖ್ಯ ಕೀ,major key
ಮುಖ್ಯ ಹಂತ,major state
ಮುಖ್ಯ ರಚನೆ,major structure
ಮುಖ್ಯ ಕೆಲಸ,major task
ಬಹುಪಾಲು ಘಟಕ,majority element
ಬಹುಪಾಲು ಗೇಟ್,majority gate
ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ,majority operation
ಮರುಪಾವತಿ ಅವಧಿ,makeup time
ತಪ್ಪಾದ ಕಾರ್ಯಾಚರಣೆಯ ದಿನಚರಿ,malfunction routine
ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ,management development
ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS),management information system (MIS)
ನಿರ್ವಹಣಾ ವಿಜ್ಞಾನ,management science
ಮ್ಯಾಂಚೆಸ್ಟರ್ ಎನ್ಕೋಡಿಂಗ್,Manchester coding
ಗುಣಾಕಾರ,Manifolding
ಅಂದಾಜು ವೇರಿಯಬಲ್,manipulated variable
ಊಹೆಯ ಸೂಚ್ಯಂಕ,manipulating indexing
ಮಾನವ ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,man-machine simulation
ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್,manual address switch
ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ,manual analysis
ಹಸ್ತಚಾಲಿತ ಕರೆ,manual answering
ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ,manual entry
"1.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ, 2.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ",manual exchange
"1. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್, 2. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್",manual input
ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ,manual operation
ಹಲವು-ಹಲವು ಸಂಬಂಧ,many to many relationship
ಬಹು-ಡಿಕೋಡರ್,many to one decoder
ನಕ್ಷೆ ವಿಧಾನ,map method
ಮ್ಯಾಪಿಂಗ್,Mapping
ಅಂಚು,Margin
ಕನಿಷ್ಠ ದೋಷ,margin error
ಕನಿಷ್ಠ ವಿಚಾರಣೆ,marginal check
ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ,marginal test
ಚಿಹ್ನೆ ಪತ್ತೆ,mark detection
ಸೈನ್ ಓದುವಿಕೆ,mark reading
ಚಿಹ್ನೆ ಸ್ಕ್ಯಾನಿಂಗ್,mark scanning
ಸಂಕೇತ ಅರ್ಥ,mark sense
ಮಾರ್ಕರ್,Marker
ಗುರುತು ಹಾಕುವುದು,Marking
ಮಾರ್ಕರ್ ತರಂಗ,marking wave
ಮಾರ್ಕೊವ್ ಸರಣಿ,markov chain
ಮಾರ್ಕೊವ್ ಮೂಲ,markov source
ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ,mark-up language
ಮೇಸರ್,Maser
ಮೇಸರ್,Maser
"1.ಮುಖವಾಡ, 2.ಮುಸುಕು, 3.ಮುಸುಕು",Mask
"1. ಕವರ್ ಬಿಟ್, 2. ಕವರ್ ಬಿಟ್, 3. ಮುಖವಾಡ ಎರಡು ಅಂಕೆಗಳು",mask bit
ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ,mask programmable device
ಕವರ್ ರಿಜಿಸ್ಟರ್,mask register
"1. ಕವರ್ ರಾಮ್, 2. ಕವರ್ ರಾಮ್",masked ROM
ಕವರ್,Masking
ಬೃಹತ್ ಡೇಟಾ,mass data
"1.ಮಾಸ್ ಮೆಮೊರಿ, 2.ಮಾಸ್ ಮೆಮೊರಿ",mass memory
ಬೃಹತ್ ಸಮಾನಾಂತರ,massively parallel
ಮುಖ್ಯಸ್ಥ,Master
ಮಾಸ್ಟರ್ ಕಾರ್ಡ್,master card
"1.ಹೆಡ್ ವಾಚ್, 2. ಕಂಟ್ರೋಲರ್ ವಾಚ್",master clock
ಮುಖ್ಯ ಕನ್ಸೋಲ್,master consol
ಪ್ರಧಾನ ಡೇಟಾ,master data
ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ,master diagram
ಮಾಸ್ಟರ್ ಫೈಲ್,master file
ಪ್ರಮುಖ ಗುಂಪು,master group
ಮುಖ್ಯ ಕೀ,master key
ಮುಖ್ಯ ಗ್ರಂಥಾಲಯದ ಟೇಪ್‌ಗಳು,master library tape
ಪ್ರಧಾನ ಪ್ರೊಸೆಸರ್,master processor
ಪ್ರಮುಖ ಕಾರ್ಯಕ್ರಮ,master program
ಮುಖ್ಯ ಕೇಂದ್ರ,master station
"1.ಮಾಸ್ಟರ್ ಟೇಪ್, 2.ಮಾಸ್ಟರ್ ಟೇಪ್",master tape
"1.ಪ್ರಧಾನ ಟರ್ಮಿನಲ್, 2.ಮುಖ್ಯ ಟರ್ಮಿನಲ್",master terminal
ಪ್ರಧಾನ ಅಧೀನ ಸಾಧನ,master/slave device
ಪ್ರಧಾನ ಅಧೀನ ವ್ಯವಸ್ಥೆ,master/slave system
"1. ಪಂದ್ಯ, 2. ಪಂದ್ಯ, 3. ಭೇಟಿ",Match
ಹೊಂದಾಣಿಕೆ,Matching
ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್,mathematical programming
ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್,mathematical simulation
"1.ಮಾತೃಕೆ, 2.ಮಾತೃಕೆ",Matrix
"1.ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್, 2.ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್",matrix printer
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್,matrix switch
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್,matrix table
ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್,maxi computer
ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್,Maxicomputer
ಗರಿಷ್ಠ ಅಂಶ,maximal element
ಯೋಗಪ್ಯಾಡ್,maxterm (standard sum term)
ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಡ್ಯಾಮನ್,maxwell daemon
"1.ಅರ್ಥ, 2.ಅರ್ಥ",Mean
ಅಂದರೆ ಚೇತರಿಕೆಯ ಸಮಯ,mean repair time
ವೈಫಲ್ಯ ಎಂದರೆ ಸಮಯ,mean time between failure (MTBF)
ವೈಫಲ್ಯ ಸರಾಸರಿ ಸಮಯ (m t b f),mean time between failure (MTBF)
ವೈಫಲ್ಯದ ಸಮಯ ಎಂದರ್ಥ,mean time to failure
ದುರಸ್ತಿ ಸರಾಸರಿ ಸಮಯ,mean time to repair
ತಿದ್ದುಪಡಿ ಸರಾಸರಿ ಸಮಯ (MTTR),mean time to repair (MTTR)
ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI),medium scale integration (MSI)
ಮಧ್ಯಮ ಏಕೀಕರಣ (MSI),medium scale integration (MSI)
ಸರಾಸರಿ ಪದ ಸಂಗ್ರಹ ಸಾಧನ,medium term storage device
ಮೆಗಾ ಬಿಟ್ ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ (Mbps),megabit per second (MB Ps)
ಘಟಕ ವಸ್ತು,member object
ಘಟಕ ದಾಖಲೆ,member record
"1.ನೆನಪು, 2.ನೆನಪು",Memory
"1.ಮೆಮೊರಿ ಅರೇ, 2.ಮೆಮೊರಿ ಅರೇ",memory array
"1. ಮೆಮೊರಿ ಫಂಡ್, 2. ಮೆಮೊರಿ ಬ್ಯಾಂಕ್",memory bank
"1.ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್, 2.ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್",memory buffer register
"1.ಮೆಮೊರಿ ಬಸ್, 2. ಮೆಮೊರಿ ಬಸ್",memory bus
ಮೆಮೊರಿ ಕಾರ್ಡ್,memory card
ಮೆಮೊರಿ ಕೋಶ,memory cell
ಮರೆವು,memory compaction
"1.ಮೆಮೊರಿ ಕೋರ್, 2.ಮೆಮೊರಿ ಕೋರ್",memory core
ಮೆಮೊರಿ ಚಕ್ರ,memory cycle
"1.ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್, 2.ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್",memory data register
"1.ಮೆಮೊರಿ ಡಂಪ್,2.ಮೆಮೊರಿ ಡಂಪ್",memory dump
"1.ಮೆಮೊರಿ ಎಕ್ಸ್ಚೇಂಜ್, 2.ಮೆಮೊರಿ ಎಕ್ಸ್ಚೇಂಜ್",memory exchange
"1.ಸ್ಮೃತಿ ಕ್ರಮಾನುಗತ, 2.ಮೆಮೊರಿ ಶ್ರೇಣಿ",memory hierarchy
ಮೆಮೊರಿ ಸೂಚನೆ,memory instruction
"1.ಮೆಮೊರಿ ಮ್ಯಾನೇಜ್ಮೆಂಟ್, 2.ಮೆಮೊರಿ ಮ್ಯಾನೇಜ್ಮೆಂಟ್",memory management
"1.ಮೆಮೊರಿ ಮ್ಯಾಪ್, 2.ಮೆಮೊರಿ ಮ್ಯಾಪ್",memory map
"1. ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ ಔಟ್‌ಪುಟ್, 2. ಇನ್‌ಪುಟ್, 3. ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ I/O",memory mapped I/O
"1.ಮೆಮೊರಿ ಮಾಡೆಲ್, 2.ಮೆಮೊರಿ ಮಾಡೆಲ್, 3.ಮೆಮೊರಿ ಮಾಡೆಲ್",memory model
"1.ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್, 2.ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್",memory module
"1.ಮೆಮೊರಿ ಇಂಡೆಕ್ಸ್ ರಿಜಿಸ್ಟರ್, 2.ಮೆಮೊರಿ ಇಂಡೆಕ್ಸ್ ರಿಜಿಸ್ಟರ್",memory pointer register
ನೆನಪಿನ ಶಕ್ತಿ,memory power
ಮೆಮೊರಿ ರಕ್ಷಣೆ,memory protection
"1.ಮೆಮೊರಿ ರೆಫರೆನ್ಸ್ ಸೂಚನೆ, 2.ಮೆಮೊರಿ ರೆಫರೆನ್ಸ್ ಸೂಚನೆ",memory reference instruction
"1.ಮೆಮೊರಿ ಪ್ರೋಗ್ರಾಂ, 2.ಮೆಮೊರಿ ಪ್ರೋಗ್ರಾಂ",memory resident program
"1.ಮೆಮೊರಿ ಯೂನಿಟ್, 2.ಮೆಮೊರಿ ಯೂನಿಟ್",memory unit
ಮೆನು,Menu
ಮೆನು ಬಾರ್,menu bar
ಮೆನು ಚಾಲಿತ,menu drive
ಮೆನು ಆಯ್ಕೆ,menu selection
ಮುಖ್ಯ ಚಾಲಿತ ಕಾರ್ಯಕ್ರಮ,menu-driven program
"1.ಅಂತರ್ಗತ, 2.ವಿಲೀನ",Merge
ವಿಲೀನ ವಿನಿಮಯ ವಿಂಗಡಣೆ,merge exchange sort
"1. ವಿಲೀನವನ್ನು ವಿಂಗಡಿಸುವುದು, 2. ಕ್ಯಾಟಲಾಗ್ ಆಯ್ಕೆ",merge sort
"1. ವಿಲೀನ, 2. ವಿಲೀನ",Merging
ಜಾಲರಿ ಜಾಲ,mesh network
ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ,Messagaing
ಸಂದೇಶ,Message
ಸಂದೇಶ ದೃಢೀಕರಣ,message authentication
ಸಂದೇಶ ಕೋಶ,message box
ಸಂದೇಶ ಸರ್ಕ್ಯೂಟ್,message circuit
ಸಂದೇಶ ಸ್ವರೂಪ,message format
ಸಂದೇಶದ ಹೆಡರ್,message header
ಸಂದೇಶ ಮೋಡ್,message mode
ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ,message passing
"1.ಸಂದೇಶ ವಿಂಗಡಣೆ, 2.ಸಂದೇಶ ವಿಂಗಡಣೆ",message polling
ಸಂದೇಶ ಸಾಲು,message queue
ಸಂದೇಶ ಸ್ವಿಚ್,message switch
ಸಂದೇಶ ಪಠ್ಯ,message text
ಸಂದೇಶ ವರ್ಗಾವಣೆ ಏಜೆಂಟ್,message transfer agent
ಸೂಪರ್ ಅಸೆಂಬ್ಲರ್,meta assembler
ಮೆಟಾಕ್ಲಾಸ್,meta class
"1. ಹೆಚ್ಚು ಸಂಕಲನ, 2. ಹೆಚ್ಚು ವ್ಯಾಖ್ಯಾನ",meta compilation
"1. ಹೆಚ್ಚು ವ್ಯಾಖ್ಯಾನಕಾರರು, 2. ಹೆಚ್ಚು ಸಂಕಲನಕಾರರು",meta compiler
ಉಪಭಾಷೆ,meta language
"1.ಮೆಟಾ ನೆಟ್‌ವರ್ಕ್, 2.ಮೆಟಾ ನೆಟ್‌ವರ್ಕ್",meta network
ಸರ್ವಾಧಿಕಾರ,meta system
