English,Odiya
Micronutrient,ମାଇକ୍ରୋନ୍ୟୁଟ୍ରାଇନ୍ଏଣ୍ଟ୍ |
Microorganism,ମାଇକ୍ରୋଗଲିଜିମ୍ |
Microphagous,ମାଇକ୍ରୋଫାଗର
Microphagy,ମାଇକ୍ରୋଫାଇଜ୍
Micropylar end,ମାଇକ୍ରୋପାଇଲର ଶେଷ |
Micropyle,ମାଇକ୍ରୋପାଇଲ୍ |
Micropyle,ମାଇକ୍ରୋପାଇଲ୍ |
Micropyle,ମାଇକ୍ରୋପାଇଲ୍ |
Microsatellite,ମାଇକ୍ରୋସେଟେଲାଇଟ୍ |
Microscope,ମାଇକ୍ରୋସ୍କୋପ୍ |
Microscopy,ମାଇକ୍ରୋସ୍କୋପି |
Microspermae,ମାଇକ୍ରୋସେପେମା |
Microsphere,ମାଇକ୍ରୋସଫର୍ |
Microsporangium,ମାଇକ୍ରୋସପୋରାଙ୍ଗସିୟମ୍ |
Microspore tetrad,ମାଇକ୍ରୋସପୋର ଟେଟ୍ରାଡ୍ |
Microsporphyll,ମାଇକ୍ରୋସପୋର୍ଫାଇଲ୍ |
Microsporum,ମାଇକ୍ରୋସପୋରମ୍ |
Microtome,ମାଇକ୍ରୋଟୋମେ |
Microtuble triplet,ମାଇକ୍ରୋଟବଲ୍ ଟ୍ରିପଲେଟ୍ |
Microtubule doublet,ମାଇକ୍ରୋଟୁବୁଲ୍ ଦ୍ୱିଗୁଣିତ |
Microvilli,ମାଇକ୍ରୋଭିଲି
Micturition,Micktivation
Midbrain,ମିଡବ୍ରେନ୍ |
Middle cerebellar peduncle,ମଧ୍ୟମ ଧର୍ମବେଲକାରୀ ପେଡୁଙ୍କଲ୍ |
Middle ear,ମ middle ି କାନ
Middle lamella,ମଧ୍ୟମ ଲାମେଲା |
Midgut,ମିଡଗୁଟ |
Midwife toad,ଧାତ୍ରୀଗୁଡ଼ିକ ଟୋଡ୍ |
Migrant,ପ୍ରବାସୀ
Migration,ସ୍ଥାନାନ୍ତରଣ
Milk sugar,କ୍ଷୀର ଚିନି |
Milk-producing gland,କ୍ଷୀର-ଉତ୍ପାଦନ ଗ୍ରନ୍ଥି |
Millet,ମିଲିଏଲେଟ୍ |
Milliosmole per liter,ଲିଟର ପ୍ରତି ମିଲିସିଓଲ୍ |
Milvus,ମିଲଭସ୍ |
Mimicry,ଦୁ im ଖୀ
Minamata disease,ମିନାମାଟା ରୋଗ |
Mineral,ଖଣିଜ
Mineral element,ଖଣିଜ ଉପାଦାନ |
Mineral nutrition,ମିନେରାଲ୍ ପୁଷ୍ଟିକର |
Mineralisation,ଖଜୁରୀ
Mineralo corticoid,ମିନେରାଲୋ କର୍ଟିକୋଏଡ୍ |
Miniature magnet,କ୍ଷୁଦ୍ର ଚୁମ୍ବକ
Mining operation,ଖଣି କାର୍ଯ୍ୟ
Minisatellite,ମିନିସାଇଟ୍ଏଟ୍
Minor groove,ଛୋଟ ଗ୍ରୋଭ୍ |
Miocene,ମିଓସେନ୍
Miohippus,ମିଓକିସସ୍ |
Mirabilis,ଆରାମ
Mitigation,ହ୍ରାସ
Mitochondria,Mitochonrial
Mitochondrial matrix,ମିଟୋଚଣ୍ଡ୍ରିଆଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
Mitosis,ମିଟୋସାଇସ୍ |
Mitral valve (bicuspid valve),ମଇଟ୍ରାଲ୍ ଭଲଭ୍ (ସାଇକସ୍ପିଡ୍ ଭଲଭ୍)
Mixed gland,ମିଶ୍ରିତ ଗ୍ରନ୍ଥି |
Mixed nerves,ମିଶ୍ରିତ ସ୍ନାୟୁ |
Mixotrophic,ମିକ୍ସୋଟ୍ରୋଫିକ୍ |
Mobile carrier,ମୋବାଇଲ୍ କ୍ୟାରିଅର୍ |
Mobile source,ମୋବାଇଲ୍ ଉତ୍ସ |
Mobility,ଗତିଶୀଳତା |
Moderate injury,ମଧ୍ୟମ ଆଘାତ |
Modern medicine,ଆଧୁନିକ medicine ଷଧ |
Modern society,ଆଧୁନିକ ସମାଜ |
Modifiability,ପ୍ରତିଶପ୍ତତା
Modified dihybird ratio,ସଂଶୋଧିତ ଦି ଓଖିବର୍ଡ ଅନୁପାତ |
Modified root,ରୂପାନ୍ତରିତ ମୂଳ
Modulate,ମନୁଲାନ୍ତୁ
Modulation of action,କାର୍ଯ୍ୟର ପରିବର୍ତ୍ତନ
Modulator substance,ମୋଡ୍ୟୁଲେଟର ପଦାର୍ଥ |
Moisture,ଆର୍ଦ୍ରତା
Moisture deficit,ଆର୍ଦ୍ରତା ଅଭାବ |
Molar teeth,ମୋଲାର ଦାନ୍ତ
Molar,ମୋଲାର
Mole,ମୋଲ୍
Mole,ମୋଲ୍
Mole,ମୋଲ୍
Mole (mol),ମୋଲ୍ (MOL)
Molecular biology,ମଲିକୁଲାର୍ ଜୀବବିଜ୍ଞାନ |
Molecular genetic analysis,ମଲିକୁଲାର ଜେନେଟିକ୍ ବିଶ୍ଳେଷଣ |
Molecular level,ମଲିକୁଲାର ସ୍ତର |
Molecular messenger,ମଲିକୁଲାର୍ ମେସେଞ୍ଜର |
Molecular motion,ମଲିକୁଲାର୍ ଗତି |
Molecular nitrogen gas,ମଲିକୁଲାର ନାଇଟ୍ରୋଜେନ୍ ଗ୍ୟାସ୍ |
Molecular organization,ମଲିକୁଲାର ସଂସ୍ଥା |
Molecular scissor,ମଲିକୁଲାର କଞ୍ଚା |
Molecular surgical approach,ମଲିକୁଲାର ସର୍ଜିକାଲ୍ ଆଭିମୁଖ୍ୟ |
Molecular suture,ମଲିକୁଲାର କାଉଟର୍ |
Molecule,ଅଣ୍ୟୁଲ୍ସ
Mollusc,ମୁଲ୍ଲସ୍କ |
Molluscivorous,ମଲ୍ଲସିଭୋରସ୍ |
Molybdenum,ମଲବବଡେନମ୍ |
Momordica,ମୋମୋମିକା
Monandria,ମୋନାଚରିଆ |
Monandry,ମୋନାଣ୍ଡ୍ରି
Monascus purpureus,ମୋନାସସ୍ ପେପରସ୍ |
Monera,ମୋନେରା |
Moniliform,ମୋନିଲିୟମ୍ |
Monitor,ମନିଟର
Monitor,ମନିଟର
Mono layer,ମୋନୋ ସ୍ତର |
Monoadelphous,ମୋନୋଡେଲଫୋସ୍ |
Monobasic phosphate,ମୋନୋବାସିକ୍ ଫସଫେଟ୍ |
Monoblastic,ମୋନୋବାତୀ |
Monochacial,Mynochial
Monochlamydeous,ମୋନୋବାଇଗଡସ୍ |
Monocistronic,Mo8ciistronic |
Monoclonal antibody,ମୋନୋକ୍ଲୋନାଲ୍ ଆଣ୍ଟିବଡି |
Monococcus,ମୋନୋକୋକସ୍ |
Monocotyledon,ମୋନୋକେଟିଲିଡନ୍ |
Monocystic,ମୋନୋସିକ୍ |
Monocystis,ମୋନୋଜିଷ୍ଟିସ୍ |
Monocyte,ମୋନୋସେଟ୍ |
Monoecious,ମୋନୋମିୟର୍ |
Monograph,ମନୋଗ୍ରାଫ୍ |
Monohybrid,ମୋନୋହାଇବ୍ରାଇଡ୍ |
Monomer,ମୋନୋମର୍ |
Monomeric G-actin,ମୋନୋମିକ୍ ଜି-ଆକ୍ଟିନ୍ |
Monosaccharide,ମୋନୋସାକାରୀ
Monosodium salt,ମୋନୋସୋଡିୟମ୍ ଲୁଣ |
Monosomic,ମୋନୋସୋମିକ୍ |
Monospermy,ମୋନୋସପେରିମି |
Monosporic development,ମୋନୋସପୋରିକ୍ ​​ବିକାଶ |
Monotropa,Monotropa
Monozygotic identical twin,ମୋନୋଜିଗୋଟିକ୍ ମୁଖ୍ୟ ଯାଆଁଳା |
Montreal treaty,ମଣ୍ଟ୍ରିଆଲ୍ ଚୁକ୍ତି |
Mood disorder,ମନୋବଳ ବ୍ୟାଧି
Moringa,ମୋରିଙ୍ଗା
Morphallaxis (morphallactic),ମୋର୍ଫାଲାକ୍ସିସ୍ (ମୋର୍ଫାଲାକ୍ଷସିକ୍)
Morphine,ମର୍ଫିନ୍
Morphogenesis,Morphogenesis
Morphological adaptation,Morphological ଆଡାପ୍ଟେସନ୍ |
Morphology,Morphology
Morse code,ମୋର୍ସ କୋଡ୍
Mortality,ମୃତ୍ୟୁ
Mortality,ମୃତ୍ୟୁ
Mortality,ମୃତ୍ୟୁ
Mosaicism,ମୋଜା
Mosaic vision,ମୋଜିକ୍ ଭିଜନ୍ |
Moss,ମସ୍
Moth,ପୋକ
Mother axis,ମାତା ଅକ୍ଷ
Motif,ମୋଟେଇ
Motile form,ଉଦ୍ଦେଶ୍ୟମୂଳକ ଫର୍ମ |
Motile spore,ଉଦ୍ଦେଶ୍ୟ ସ୍ପ୍ରେ |
Motor fibre,ମୋଟର ଫାଇବର |
Motor neuron,ମୋଟର ନିଉରନ୍ |
Mould,ଛାଞ୍ଚ
Movement,ଗତି
Movement of locomotion,ଲୋକୋମୋସନିର ଗତି |
M-phase promoting factor (MPF),ମି-ଚରଣ ପଦାର୍ଥକୁ ପ୍ରୋତ୍ସାହିତ କରେ (mpf)
Mrigal,ଶ୍ରେୟ
Mucopeptide,ମୁକେପ୍ଟାଇଡ୍ |
Mucoprotein,Mucoprotein |
Mucor,ମୁକୋର୍ |
Mucosa associated lymphoid tissue,Mucosa acinm gymphoid tissue |
Mucosa membrane,ମକୋସା ମେମ୍ବ୍ରେନ୍ |
Mucous gland,ମରକସ୍ ଗ୍ରନ୍ଥି |
Mucous membrane (mucosa),ମୁକସ୍ ମେମ୍ବ୍ରେନ୍ (ମକୋସା)
Muffling noise,ଶବ୍ଦ ଶବ୍ଦ
Mullerian mimicry,ମଲିଅଲିଆନ ଅନୁକରଣ
Multicellular organism,ମଲ୍ଟିସେଲୁଲାର୍ ଜୀବଜନ୍ତୁ |
Multicolour fluorescence,ବହୁମୁଖୀ ଫ୍ଲୋରୋସେନ୍ସ |
Multicostate,ମଲ୍ଟିକୋଷ୍ଟେଟ୍ |
Multifission,ବହୁଗୁଣ |
Multiload - 375,ମଲ୍ଟିଓଲ୍ - 375
Multinucleate,ବହୁ ଚକ୍କରେଟ୍ |
Multiovulatae terrestress,Multiovulae terring
Multiovulate,Multiovulate
Multiparasitism,ମଲ୍ଟିପାରିତତା |
Multiparous,ବହୁମୂଷିତ
Multiparous,ବହୁମୂଷିତ
Multiple allele,ଏକାଧିକ ଆଲେଲ୍ |
Multiple allelism,ଏକାଧିକ ଆଲୋଲିଜିମ୍ |
Multiple fission,ଏକାଧିକ ଫିସିଅନ୍ |
Multiple ovulation embryo transfer technique (MOET),ଏକାଧିକ ଅଣ୍ଡୁଲୁଲେସନ୍ ଏକୁଡୁ ସ୍ଥାନାନ୍ତର କ techni ଶଳ (ମୋଟ୍)
Multiplication,ଗୁଣନ
Multiplicative growth,ଗୁଣନ ଅଭିବୃଦ୍ଧି
Multipolar nerve cell,ମଲ୍ଟିପୁଲାର୍ ସ୍ନାୟୁ ସେଲ୍ |
Multipolar neuron,ମଲ୍ଟିପୁଲାର୍ ନାଉରନ୍ |
Multipurpose instrument,ବାଦ୍ୟଯନ୍ତ୍ର |
Mumps,ମୂର୍ତ୍ତି
Murein,ମୁରେନିନ୍
Musca domestica,ମୁସ୍କା ଡେମେଷ୍ଟିକା |
Muscidae,ମୁସିପିଡା |
Muscle fibre,ମାଂସପେଶୀ ଫାଇବର |
Muscle relaxtion,ମାଂସପେଶୀ ଆରାମ |
Muscle tissue,ମାଂସପେଶୀ ଟିସୁ |
Muscular,ମାଂସପେଶୀ |
Muscular dystrophy,ମାଂସପେଶୀ ଡିଷ୍ଟ୍ରୋଫି |
Muscular dystrophy,ମାଂସପେଶୀ ଡିଷ୍ଟ୍ରୋଫି |
Muscular foot,ମାଂସପେଶୀ ପାଦ |
Muscular movement,ମାଂସପେଶୀ ଆନ୍ଦୋଳନ |
Muscular tension,ମାଂସପେଶୀ ଟେନସନ |
Muscularis,ମୁସ୍କୁଲାରିସ୍ |
Muscularis extrema,ମୁସ୍କୁଲାର୍ ଏକ୍ସଟ୍ରାମା |
Musculature,ମୁସାବୁଲ୍ଟର
Mushroom,ମୂଷା
Mussel,ମୁସେଲ
Mutagen,ମୁଟାଗେନ୍ |
Mutant allele,ମ୍ୟୁଟାଣ୍ଟ ଆଲେନ୍ |
Mutation,ମୁଟିସନ୍ |
Mutation breeding,ମ୍ୟୁଟେସନ୍ ପ୍ରଜନନ |
Mutation theory,ମ୍ୟୁଟାସନ୍ ସିଦ୍ଧାନ୍ତ |
Mutualism,ମ୍ୟୁଚୁଆଲଜ
Mutually beneficial,ପାରସ୍ପରିକ ଲାଭଦାୟକ |
Myasthenia gravis,ମାଇଷ୍ଟେନ୍ିଆ ଗ୍ରେଭିସ୍ |
Mycelium,ମାଇସେଲିୟମ୍
Mycobacterium,ମାଇକୋବାକ୍ଟରିୟମ୍ |
Mycobiont,MyCobient
Mycoic acid,MyCoic acid
Mycoplasma,MyCoplaSma
Mycorrhiza,Mycorrihiza
Mycorrhizal,Mycorhrhizal
Myelencephalon,Myeynechenlonlon
Myelin sheath,ମାଇଲିନ୍ ଶୋଥ |
Myilinated,ଯିରିଣଦଣ୍ଡ
Myocardial fibre,ମାୟୋକାର୍ଡିଆଲ୍ ଫାଇବର |
Myocardial infarction,ମାୟୋକାର୍ଡିଆଲ୍ ଇନଫାର୍କସନ |
Myocardium,ମାୟୋକାର୍ଡିୟମ୍
Myoepithelium,ମାୟୋପିଥେଲିୟମ୍ |
Myofibril,Myofibril
Myogenic mechanism,Mygogenic ଯାନ୍ତ୍ରିକତା |
Myoglobin,Myoglobin
Myometrium,Myomotrium
Myosin,Myosin
Myristicaceae,MyIsisticaceae
Myrmecophily,Mymemophofili
Myxomycetes member,Myxomyceces ସଦସ୍ୟଙ୍କ ସଦସ୍ୟ |
Metatarsus,ମେଟାଟାର୍ସସ୍ |
N-acetyl galactosamine,N-Acetyl ଗାଲାକ୍ଟାମାଇନ୍ |
Naja,ନାଜା
Nanogram,ନାନୋଗଗ୍ରାମ
Naphthalene,ନଫଥାଲେନନ୍
Napiform root,Nappiform ମୂଳ |
Naravelia,ନକାରଭାରୀ
Narcotic,ନାର୍କୋଟିକ୍ |
Nasal sac,ନାକଲ ଥଳୀ
Nasopharynx,ନାସୋଫ୍ରିନକ୍ସ
Nastic (nastism),ନାସ୍ତିକ୍ (ଖରାପତା)
Nastic type,ନାସ୍ତିକ୍ ପ୍ରକାର |
Natality (birth rate),ନେତୃତ୍ୱ (ଜନ୍ମ ହାର)
National AIDS Contral Organisation (NACO),ଜାତୀୟ ଏଡସ୍ କଣ୍ଟ୍ରାଲ୍ ସଂଗଠନ (NOO)
National park,ଜାତୀୟ ଉଦ୍ୟାନ
National seed corporation (NSC),ଜାତୀୟ ମଞ୍ଜି ନିଗମ (NSC)
Native antigen,ଦେଶୀ ଆଣ୍ଟିଜେନ୍ |
Native rock,ଦେଶୀ ପଥର |
Native species,ଦେଶୀ ପ୍ରଜାତିଗୁଡିକ |
Natural affinity,ପ୍ରାକୃତିକ ସମ୍ପର୍କ |
Natural ageing,ପ୍ରାକୃତିକ ବାର୍ଦ୍ଧକ୍ୟ |
Natural extinction,ପ୍ରାକୃତିକ ବିଲୁପ୍ତ |
Natural increase,ପ୍ରାକୃତିକ ବୃଦ୍ଧି |
Natural killer cell,ପ୍ରାକୃତିକ ଘାତକ ସେଲ୍ |
Natural pacemaker,ପ୍ରାକୃତିକ ପେସମେର |
Natural pest control,ପ୍ରାକୃତିକ ପୋକ ନିୟନ୍ତ୍ରଣ |
Natural science,ପ୍ରାକୃତିକ ବିଜ୍ଞାନ |
Natural selection,ପ୍ରାକୃତିକ ଚୟନ
Natural world,ପ୍ରାକୃତିକ ଦୁନିଆ |
Natural zone,ପ୍ରାକୃତିକ ଜୋନ୍ |
Naturalist,ପ୍ରାକୃତିକବାଦୀ
Nausea,ବାନ୍ତି
Neck,ବେକ
Neck,ବେକ
Necrosis,ନୋକ୍ରୋସାଇସ୍
Nectar sucking,ଅମୃତଭଣ୍ଡା
Nectarifarous,ଅମୃତାକାରୀ
Nectary,ଯକ୍ଷ୍ମା |
Nectary,ଯକ୍ଷ୍ମା |
Necturus,ନାକରସ
Negative (inhibition) interaction,ନକାରାତ୍ମକ (ପ୍ରତିବନ୍ଧକ) ପାରସ୍ପରିକ କ୍ରିୟା |
Negative feed back,ନକାରାତ୍ମକ ଫିଡ୍ ପଛକୁ |
Negatively charged,ନକାରାତ୍ମକ ଭାବରେ ଚାର୍ଜ ହୋଇଛି |
Nemathaleminthes,ନେମାଥେମେନମିନେସ୍ |
Nematode,ନେମୋଡେଡ୍ |
Neoplasm,ନିଓପ୍ଲାସମ୍
Neoplasm,ନିଓପ୍ଲାସମ୍
Nepenthaceae,ନିମ୍ଣ୍ଟେସିଚି |
Nepenthes,ବିଶୃଙ୍ଖଳା |
Nephridia,ନେଫ୍ରିଡିଆ
Nephridial canal,ନେଫେରିଡିଆଲ୍ କେନାଲ୍ |
Nephridiopore,ନେଫେରିଟିଓପୋର
Nephron,ନେଫରନ୍
Nephrostome,ନେଫ୍ରୋଷ୍ଟୋମ |
Neptune's cup,ନେପ୍ଟୁନାଙ୍କ କପ୍ |
Nerium,ନର୍ିୟମ୍
Nerve cell,ସ୍ନାୟୁ ସେଲ୍ |
Nerve impulse,ସ୍ନାୟୁ ପ୍ରେରଣା
Nerve ring,ସ୍ନାୟୁ ରିଙ୍ଗ |
Nervous system,ସ୍ନାୟୁ ପ୍ରଣାଳୀ
Nesoderm,ନସୋବୋଡର୍ମ
Nesseria gonorrhoea,ନେସେରିଆ ଗୋନୋରିଆ |
Net charge,ନିଟ୍ ଚାର୍ଜ |
Net primary productivity,ନେଟ୍ ପ୍ରାଥମିକ ଉତ୍ପାଦକତା |
Net production efficiency,ନିଟ୍ ଉତ୍ପାଦନ ଦକ୍ଷତା |
Network species,ନେଟୱର୍କ ପ୍ରଜାତି
Neural plate,ନ or ତିକ ପ୍ଲେଟ୍ |
Neurasthenia,ନ aur ରେଷ୍ଟହେୟା |
Neurilemma,ନେରିଲ୍ମା
Neuro hypophysis,ନ୍ୟୁରୋ ହାଇପୋଫାଇସିସ୍ |
Neuroendocrine system,ନ୍ୟୁରୋଣ୍ଡୋକ୍ରାଇନ୍ ସିଷ୍ଟମ୍ |
Neuroepithelium,ନୁରୁଫିଥେଲିୟମ୍ |
Neuroglia cell,ନ୍ୟୁରୋଗିଆ ସେଲ୍ |
Neurohypophysis,ନ୍ୟୁରୋଇପୋଫାଇସିସ୍ |
Neuromuscular function,ନ୍ୟୁରୋମସ୍କୁଲାର୍ ଫଙ୍କସନ୍ |
Neuron,ନୂର୍ନ
Neurophysin-protein bond,ନ୍ୟୁରୋଫିସିନ୍-ପ୍ରୋଟିନ୍ ବଣ୍ଡ |
Neurospora,ନ୍ୟୁରୋସପୋରା |
Neurosurgeon,ନ୍ୟୁରାସୁରଜନ୍ |
Neurotic anxiety,ନ୍ୟୁରୋଟିକ୍ ଚିନ୍ତା |
Neurotic individual,ନ୍ୟୁରୋଟିକ୍ ବ୍ୟକ୍ତି |
Neurotransmitter,ଅସୁରକ୍ଷିତ
Neurulation,ନର୍ବୁଲ |
Neutralisation,ନିରପେୟାରକରଣ
Neutrophil,ନିଉଟ୍ରୋଫିଲ୍ |
New systematics,ନୂତନ ବ୍ୟବସ୍ଥା ପାଇଁ ନୂତନ ବ୍ୟବସ୍ଥିତ |
Niacin,ନିସିନ
Niche specialisation,ନାଚେ ସ୍ୱତନ୍ତ୍ର |
Niche,ନାଚେ
Nicotinamide adenine,ନିକୋଟିନମ୍ ଆଡେନିନ୍ |
Nicotine,ନିକୋଟିନ୍ |
Nicotinic acid,ନିକୋଟିନିକ୍ ଏସିଡ୍ |
Nictitating membrane,Ictiting mebrone
Nigella,ନିଗେଲା |
Night flower,ରାତିର ଫୁଲ
Nile perch,ନାଇଲ ପର୍ଚ
Nissl body,ନିସାଲ ଶରୀର
Nissl's granule,ନିସଲଙ୍କ ଗ୍ରାନୁଲ୍ |
Nitric oxide,ନାଇଟ୍ରିକ୍ ଅକ୍ସାଇଡ୍ |
Nitrification,ନୋଟିଫିକେସନ୍
Nitrifying bacterium,ଜୀବାଣୁ ନୀତିକ
Nitrocellulose,Nitrocellose |
Nitrobacter,ନାଇଟ୍ରୋବାକ୍ଟର
Nitrococcus,ନାଇଟ୍ରୋକୋକସ୍ |
Nitrogen assimilation,ନାଇଟ୍ରୋଜେନ୍ ଆସିମିଗ୍ନାସନ୍ |
Nitrogen fixing actinomycetes,ନାଇଟ୍ରୋଜେନ୍ ଆକ୍ଟିନୋମିସାଇଟ୍ସ |
Nitrogen reduction,ନାଇଟ୍ରୋଜେନ ହ୍ରାସ |
Nitrogenase,ନାଇଟ୍ରୋଜେନେଜ୍ |
Nitrogenous waste,ନାଇଟ୍ରୋଜେନସ୍ ବର୍ଜ୍ୟବସ୍ତୁ |
Nitrosomonas,ନିତ୍ତୋମନାସ୍
Noccardia,ନକ୍ସାର୍ଡିଆ |
Noctiluca,ନକ୍ଟିଲୁକା
Nod gene,Nod ଜିନ୍ |
Node,ନୋଡ୍
Nodule,ନୋଡଲ୍ କରନ୍ତୁ |
Noise barrier,ଶବ୍ଦ ପ୍ରତିବନ୍ଧକ |
Noise pollution,ଶବ୍ଦ ପ୍ରଦୂଷଣ
Nomenclature,ସମ୍ଭ୍ରାନ୍ତ
Non-allelic level,ଅଣ-ଆଲଲେନିକ୍ ସ୍ତର |
Non-aqueous phase,ଅଣ-ପ୍ରଣାଳୀ ପର୍ଯ୍ୟାୟ |
Non-biodegradable,ଅଣ-ବାୟୋ ଆଣ୍ଡିଡିଡେବଲ୍ |
Non-chordate and chordate,ଅଣ-କୋର୍ଡେଟ୍ ଏବଂ ଆବିଷ୍କାର କରନ୍ତୁ |
Non-competitive inhibition,ଅଣ-ପ୍ରତିଯୋଗୀ ପ୍ରତିବନ୍ଧକ |
Non-cyclic photophosphorylation,ଅଣ-ସାଇକ୍ଲିକ୍ ଫଟୋଲୋସଫୋରସନ୍ |
Non-cytoplasmic area,ଅଣ-ସାଇଟୋପ୍ଲାଜ୍ମିକ୍ କ୍ଷେତ୍ର |
Non-disjunction,ଅଣ-ବିଚ୍ଛିନ୍ନସନ
Nonendospermic,ଣେଞ୍ଚ୍ରମିକ୍ |
Non-enzymatic glycosylation (glycation),ଅଣ-ଏନଜାଇମେଟ୍ରମାଟିକ୍ ଗ୍ଲାଇକୋସାଇସନ୍ (GLECTUSS)
Non-flammable,ଜ୍ୱଳନ୍ତ
Non-flowering plant,ଅଣ-ଫୁଲର ​​ଉଦ୍ଭିଦ |
Non-functional,ଅଣ-କାର୍ଯ୍ୟକ୍ଷମ |
Non-green,ଅଣ-ସବୁଜ
Non-histone chromosomal protein,ଅଣ-ପେଷ୍ଟୋନ୍ କ୍ରୋମୋସ୍ଓସୋମାଲ୍ ପ୍ରୋଟିନ୍ |
Non-histone protein,ଅଣ-ପଶ୍ଚିମ ପ୍ରୋଟିନ୍ |
Non-leguminous plant,ଅଣ-ଲେଗୁମିନିୟସ୍ ଉଦ୍ଭିଦ |
Non-lignified,ଅଣ-ଲିଗ୍ନିଭ୍ |
Non-limiting light,ସୀମିତ ଆଲୋକ |
Non-living resources,ଅଣ-ଜୀବଜନ୍ତୁ ଉତ୍ସଗୁଡିକ |
Non-medullated,ଅଣ-ମେଡୁଲେଟେଡ୍ |
Non-motile form,ଅଣ-ଶତକଡ଼ା ଫର୍ମ |
Non-motile spore,ଅଣ-ପରଟା ସ୍ପ୍ରେ |
Non-myelinated,ଅଣ-ମାଇଲିନେଟ୍ |
Non-native species,ଅଣ-ଦେଶୀ ପ୍ରଜାତିଗୁଡିକ |
Non-oxygenic,ଅଣ-ଅମ୍ଳଜାନିକ୍ |
Non-photosynthetic fungi,ଅଣ-ଫଟୋଶ୍ୟାଥିକ୍ ଫଙ୍ଗି |
Non-point source,ଅଣ-ମତ୍ସାହିତ ଉତ୍ସ |
Non-polar tail,ଅଣ-ପୋଲାର ଲାଞ୍ଜ |
Non-quantitative observation,ପ୍ରାକୃତିକ ପର୍ଯ୍ୟବେକ୍ଷଣକାରୀ |
Non-reciprocal translocation,ଅଣ-ପାରସ୍ପରିକ ସ୍ଥାନାନ୍ତର |
Non-reducing sugar,ହ୍ରାସ ହୋଇଥିବା ଚିନି ହ୍ରାସ |
Non-sense RNA,ଅଣ-ଅର୍ଥାତ୍ RNA
Non-toxic,ଅଣ-ବିଷାକ୍ତ
Non-venomous,ଅଣ-ବିଷାକ୍ତ |
Non-vertebrate chordate,ଅଣ-ମେରୁଦଣ୍ଡ କୋର୍ଡେଟ୍ |
Non-wood forest product,କାଠ ଜଙ୍ଗଲ ଉତ୍ପାଦ |
Noradrenaline,Noradredaline
Noradrenalinergic,Noradredernagic
Nose piece,ନାକ ଖଣ୍ଡ
Nostoc,Nottoc
Notochord,ନୋଟୋକର୍ଡ |
Nourishment,ପୁଷ୍ଟିକରକାରୀ
Nucellus,ନ୍ୟୁସେଲୁସ୍
Nuclear envelope,ପରମାଣୁ କନ୍ଫ୍ଲେଟ୍ |
Nuclear magnetic resonance,ପରମାଣୁ ଚୁମ୍ବକୀୟ ପରମାନ୍ସ |
Nuclear membrane,ପରମାଣୁ ମେମ୍ବ୍ରେନ୍ |
Nuclear plant,ପରମାଣୁ ଉଦ୍ଭିଦ
Nucleic paid,ନ୍ୟୁକ୍ଲିକ୍ ପ୍ରଦାନ କରାଯାଇଛି |
Nucleoid,ନ୍ୟୁଲିଡଏଡ୍ |
Nucleolar organizer,ନବିଣ୍ଡୋଲାର ସଂଗଠକ |
Nucleolus,ନ୍ୟୁକ୍ଲାଇଲସସ୍
Nucleoplasm,Nuckleoplapasm
Nucleopolyhedrovirus,Nucklopolyedroververus |
Nucleoside,ନ୍ୟୁକ୍ଲିଏସାଇଡ୍ |
Nucleosome,Nucleoomoome
Nucleotide,ନ୍ୟୁକଲିଟାଇଡ୍ |
Nucleus,ନ୍ୟୁକ୍ଲିୟସ୍
Nudiflorae,Nudiflorae
Nullifying,Jullifying
Nullisomic,Nullisomic
Numbat (anteater),Numbat (ଆଣ୍ଟେଟର)
Numbness of limbs,ଅଙ୍ଗର ଅସ୍ଥିରତା |
Numerical aperture (NA),ସାଂଖ୍ୟିକ ଆପେଚର (ନା)
Numerical taxonomy,ସାଂଖ୍ୟିକ ଟ୍ୟାକ୍ସୋନୋମି |
Nuptial pad,Neptial ପ୍ୟାଡ୍ |
Nut fleshy,ନାଉଟ୍ ମାଂସ
Nut,ବାଦାମ |
Nutrient,ପୁଷ୍ଟିହୀନତା |
Nutrient cycling,ପୁଷ୍ଟିକର ସାଇକେଲ ଚଲାଇବା |
Nutrient immobilisation,ପୁଷ୍ଟିକର ଅସ୍ଥିରତା |
Nutrient poor,ପୋଷକ ଗରିବ
Nutrient solution,ପୁଷ୍ଟିକର ସମାଧାନ |
Nutrition,ପୁଷ୍ଟିକର
Nutritional quality,ପୁଷ୍ଟିକର ଗୁଣ |
Nutritious,ପୁଷ୍ଟିକର
Nutritive tissue,ପୁଷ୍ଟିକର ଟିସୁ |
Nutritive value,ପୁଷ୍ଟିକର ମୂଲ୍ୟ |
Nux vomica,NUM ଭୂତ |
Nyctinasty,ନୟକାର୍ଟିଷ୍ଟି
Nymph,ନିମ୍ଫ |
Nymphaea,Nyimhaea
Oak,ଓକ
Obelia,ଓଭେଲିଆ
Objective,ଉଦ୍ଦେଶ୍ୟ
Objective lens,ଅବଜେକ୍ଟିଭ୍ ଲେନ୍ସ
Obligate parasite,ପର୍ସାଇଟ୍ ପ୍ୟସ୍ତ ହୁଅନ୍ତୁ |
Oblique beam of light,ଆଲୋକର ଓଲିକ୍ ବିମ୍ |
Oblong,ଅନ୍ଲଙ୍ଗ |
