Gujarati,Odiya
સંયુક્ત કાર્યવાહી,ମିଳିତ କାର୍ଯ୍ୟ
સંયુક્ત નિયંત્રણ,ମିଳିତ ନିୟନ୍ତ୍ରଣ |
સંયુક્ત કબજો,ମିଳିତ ବୃତ୍ତି
જ્યુરી,ଖଣ୍ଡପୀଠ
માત્ર કારણ,କେବଳ କାରଣ |
રાખવું,ରଖନ୍ତୁ |
આર્કાઇવ્સ કીપર,ଅଭିଲେଖାଗାରର ରକ୍ଷକ |
કેટલ-ડ્રમ,କେଟଲ୍-ଡ୍ରମ୍ |
મુખ્ય શબ્દ,ମୁଖ୍ୟ ଶବ୍ଦ |
રાજા,ରାଜା
રાજ્ય,ରାଜ୍ୟ
કિંગલેટ,କିଙ୍ଗଲେଟ୍ |
રાજા નિર્માતા,ରାଜା ନିର୍ମାତା |
કિંગશિપ,କିଙ୍ଗସିପ୍ |
કિંગશિપ,କିଙ୍ଗସିପ୍ |
રસોડા નો કબાટ,ରୋଷେଇ ଘର କ୍ୟାବିନେଟ୍ |
નાઈટ,ନାଇଟ୍ |
રાજાપણું,କିଙ୍ଗହୁଡ୍ |
Kinghts હોસ્પિટલર્સ,କିଙ୍ଗହଟସ୍ ହସ୍ପିଟାଲ୍ |
સેન્ટ જ્હોનના નાઈટ્સ,ସେଣ୍ଟ ଜନ୍ ର ନାଇଟ୍ସ |
નાઈટ ટેમ્પ્લર,ନାଇଟ୍ ଟେମ୍ପଲର୍ |
કુ ક્લક્સ ક્લાન (KKK),କୁ କ୍ଲକ୍ସ କ୍ଲାନ୍ (KKK)
કુમિન્તાંગ,କୁମିଣ୍ଟାଙ୍ଗ |
સમાજ,ଲାଇଟି
લાન્સ,ଲାନ୍ସ |
લેન્સર,ଲାନ୍ସର୍
બાદમાં ગુપ્તા,ପରେ ଗୁପ୍ତା |
કાયદેસર વારસદાર,ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |
અધર્મ (= અવ્યવસ્થા),ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା)
અધર્મ (= અવ્યવસ્થા),ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା)
કાયદાના સ્વામીઓ,ଆଇନ ପ୍ରଭୁ
ધર્મનિષ્ઠાનો કાયદો,ଧର୍ମର ନିୟମ
લીગ ઓફ નેશન્સ,ଲିଗ୍ ଅଫ୍ ନେସନ୍ସ
વારસો (=વીસિયત),ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ)
વારસો (=વીસિયત),ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ)
કાનૂની વારસદાર,ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |
લેગેટ,ଲିଗେଟ୍ |
લેગેટ,ଲିଗେଟ୍ |
લેગેટ,ଲିଗେଟ୍ |
દંતકથા,କିମ୍ବଦନ୍ତୀ
દંતકથા,କିମ୍ବଦନ୍ତୀ
લીજન,ଲେଜିଅନ୍ |
લીજન,ଲେଜିଅନ୍ |
લીજન ઓફ ઓનર,ଲେଜିଅନ୍ ଅଫ୍ ସମ୍ମାନ
લેસ મેજેસ્ટી (=લેસે મેજેસ્ટી),Lese ମହିମା (= lese majeste)
ઓછા રાજ્યો,ଛୋଟ ରାଜ୍ୟଗୁଡିକ |
વિશ્વાસના પત્રો,ବିଶ୍ cred ାସ ପତ୍ର
લીગ-સ્વામી,ଲିଜ୍-ପ୍ରଭୁ
લીગે માણસ,ଲିଜ୍ ମ୍ୟାନ୍ |
લીગે માણસ,ଲିଜ୍ ମ୍ୟାନ୍ |
આજીવન કેદ,ଆଜୀବନ କାରାଦଣ୍ଡ |
વંશ,ବଂଶ
લિટલ ઈંગ્લેન્ડર,ଛୋଟ ଇଂଲଣ୍ଡ
નાનું વાહન (= ઓછું વાહન),ଛୋଟ ଯାନ (= କମ୍ ଯାନ)
દરિયા કિનારે રાજ્ય,ଉପକୂଳବର୍ତ୍ତୀ ରାଜ୍ୟ |
ઉપાસના,ଲିଟୁର୍ଗିଜ୍ |
ઉપાસના,ଲିଟୁର୍ଜି
સ્થાનિક નિષ્ઠા,ସ୍ଥାନୀୟ ଅନୁଗତତା |
સ્થાનિક-સ્વ સરકાર,ସ୍ଥାନୀୟ ସ୍ୱୟଂ ସରକାର |
લાંબી સંસદ,ଦୀର୍ଘ ସଂସଦ |
નીચા દેશો,ନିମ୍ନ ଦେଶଗୁଡିକ |
વફાદાર,ବିଶ୍ୱସ୍ତ
વફાદારી,ନିଷ୍ଠା
મેકિયાવેલિયન નીતિ,ମାଚିଆଭେଲିଆନ୍ ନୀତି |
મેગ્ના કાર્ટા,ମାଗନା କାର୍ଟା |
મેગ્નમ કોન્સિલિયમ,ମ୍ୟାଗ୍ନୁମ୍ କନ୍ସିଲିୟମ୍ |
માલુમ નિષેધ,ମାଲମ୍ ନିଷେଧ |
મેન્ડમસ,ମାଣ୍ଡାମସ୍ |
આદેશ,ଆଦେଶ
"આદેશ, વર્ગ &#39;A&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ଏ&#39;"
"આદેશ, વર્ગ &#39;બી&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ବି&#39;"
"આદેશ, વર્ગ &#39;C&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ସି&#39;"
આદેશ સિસ્ટમ,ମାଣ୍ଡେଟ୍ ସିଷ୍ଟମ୍ |
ફરજિયાત રાજ્ય,ବାଧ୍ୟତାମୂଳକ ରାଜ୍ୟ |
મેંગોનેલ,ମାଙ୍ଗୋନେଲ୍ |
મેનિફેસ્ટો,ମନିଫେଷ୍ଟୋ |
દાવપેચ,ମନିଭର୍ସ |
મેન ઓફ વોર,ମ୍ୟାନ୍ ଅଫ୍ ଯୁଦ୍ଧ |
મનોર,ମନୋର |
મનોર,ମନୋର |
માનવશક્તિ,ମାନବ ଶକ୍ତି |
માનવશક્તિ,ମାନବ ଶକ୍ତି |
મેન્યુમિશન,ମାନୁମିସନ୍ |
મનુમિત,ମନୁମିଟ୍ |
હસ્તપ્રત,ପାଣ୍ଡୁଲିପି
હસ્તપ્રત,ପାଣ୍ଡୁଲିପି
હસ્તપ્રત,ପାଣ୍ଡୁଲିପି
લૂંટારા,ମାରୁଦ
દરિયાઈ પટ્ટો,ସାମୁଦ୍ରିକ ବେଲ୍ଟ |
દરિયાઈ સંસ્કૃતિ,ସାମୁଦ୍ରିକ ସଭ୍ୟତା |
દરિયાઈ ધ્વજ,ସାମୁଦ୍ରିକ ପତାକା |
દરિયાઈ સત્તાઓ,ସାମୁଦ୍ରିକ ଶକ୍ତି
દરિયાઈ સાર્વભૌમત્વ,ସାମୁଦ୍ରିକ ସାର୍ବଭ .ମତ୍ୱ |
દરિયાઈ યુદ્ધ,ସାମୁଦ୍ରିକ ଯୁଦ୍ଧ |
માર્ક્વિસ,ମାର୍କିସ୍ |
માર્ક્વિસેટ,ମାର୍କିସେଟ୍ |
લશ્કરી કાયદો,ସାମରିକ ନିୟମ |
માર્શલ રેસ,ସାମରିକ ଦ aces ଡ଼ |
શહીદ,ଶହୀଦ |
હત્યાકાંડ,ହତ୍ୟାକାଣ୍ଡ |
દાવપેચનો સમૂહ,ମନିଭର୍ ର ମାସ |
માસ્ટર-એટ-આર્મ્સ,ମାଷ୍ଟର-ଆଟ୍-ବାହୁ
વિધિના માસ્ટર,ସମାରୋହର ଗୁରୁ
ઘરના માસ્ટર,ଘରର ଗୁରୁ
ઘોડાનો માસ્ટર,ଘୋଡା ଗୁରୁ
રોલ્સનો માસ્ટર,ରୋଲ୍ସର ମାଷ୍ଟର |
મેચ,ମ୍ୟାଚ୍
મેચ,ମ୍ୟାଚ୍
મેચલોક,ମ୍ୟାଚ୍ ଲକ୍
વૈવાહિક જોડાણ,ମାଟ୍ରିମୋନିଆଲ୍ ମିଳିତତା |
ભૂમધ્ય શક્તિઓ,ଭୂମଧ୍ୟସାଗରୀୟ ଶକ୍ତି |
મેન્શેવિક,ମେନସେଭିକ୍ |
ભાડૂતી સૈન્ય,ଦୟାଳୁ ସେନା |
ભાડૂતી સૈનિક,ଦୟାଳୁ ସ soldier ନିକ |
વેપારી,ବ୍ୟବସାୟୀ
મધ્યમ વય,ମଧ୍ୟ ଯୁଗ
મધ્ય પૂર્વ,ମଧ୍ୟ ପୂର୍ବ
મધ્ય માર્ગ,ମଧ୍ୟମ ପାସ୍ |
મધ્ય માર્ગ,ମଧ୍ୟମ ପଥ
મધ્ય માર્ગ (=મધ્યમ અભ્યાસક્રમ),ମଧ୍ୟମ ମାର୍ଗ (= ମଧ୍ୟମ ପାଠ୍ୟକ୍ରମ)
સ્થળાંતર,ପ୍ରବାସୀ
સ્થળાંતર,ସ୍ଥାନାନ୍ତରଣ
સ્થળાંતર,ସ୍ଥାନାନ୍ତରଣ
સ્થળાંતર,ସ୍ଥାନାନ୍ତରଣ
લશ્કરવાદ,ମିଲିଟାରିଜିମ୍ |
લશ્કરવાદ,ମିଲିଟାରିଜିମ୍ |
લશ્કરવાદ,ମିଲିଟାରିଜିମ୍ |
લશ્કરવાદ,ମିଲିଟାରିଜିମ୍ |
લશ્કરવાદી,ମିଲିଟାରିଷ୍ଟ
લશ્કરવાદી,ମିଲିଟାରିଷ୍ଟ
લશ્કરીકરણ,ସାମରିକକରଣ
લશ્કરીકરણ,ସାମରିକକରଣ
લશ્કરીકરણ,ସାମରିକକରଣ
લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર),ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ)
લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર),ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ)
લશ્કરી રણનીતિ (= વ્યૂહરચના),ସାମରିକ କ ics ଶଳ (= କ act ଶଳ)
મિલિશિયા,ମିଲିସିଆ
મિલિશિયા,ମିଲିସିଆ
કુશાસન,ବିଭ୍ରାନ୍ତ |
લિંક ખૂટે છે,ନିଖୋଜ ଲିଙ୍କ୍ |
મિશન,ମିଶନ୍ |
મિશન,ମିଶନ୍ |
મિશન,ମିଶନ୍ |
મિશ્ર જાતિ,ମିଶ୍ରିତ ଜାତି |
આધુનિક ઇતિહાસ,ଆଧୁନିକ ଇତିହାସ
મોડસ વિવેન્ડી,ମୋଡସ୍ ବିବେଣ୍ଡି |
મોનાકિઝમ,ମୋନାଚିଜିମ୍ |
રાજા,ରାଜତନ୍ତ୍ର |
રાજા,ରାଜତନ୍ତ୍ର |
રાજાશાહી,ରାଜତନ୍ତ୍ର |
રાજાશાહી,ରାଜତନ୍ତ୍ର |
રાજાશાહી,ରାଜତନ୍ତ୍ର
રાજાશાહી,ରାଜତନ୍ତ୍ର
મઠ,ମଠ
મઠ,ମଠ
મઠ,ମଠ
સાધુવાદ,ମୋନାଷ୍ଟିକ୍
સાધુવાદ,ମୋନାଷ୍ଟିକ୍
સાધુ,ମାଙ୍କଡ
માતૃ દેશ,ମାତୃ ଦେଶ |
માતૃભૂમિ,ମାତୃଭୂମି
સંસદની માતા,ସଂସଦର ମାତା
મકરાકર્સ,ମାକ୍ରାକର୍ସ |
મમી,ମମି
મ્યુઝિયમ,ସଂଗ୍ରହାଳୟ
મસ્કેટ,ମସ୍କେଟ୍ |
મસ્કિટિયર,ମୁସ୍କିଟର୍ |
મસ્કેટ્રી,ମୁସ୍କେଟ୍ରି |
મસ્કેટ્રી,ମୁସ୍କେଟ୍ରି |
માસ્ટર માસ્ટર,ମାଷ୍ଟର ମାଷ୍ଟର |
મસ્ટર-રોલ,ମାଷ୍ଟର-ରୋଲ୍ |
મસ્ટર-રોલ,ମାଷ୍ଟର-ରୋଲ୍ |
વિદ્રોહ,ବିଦ୍ରୋହ
બળવો અધિનિયમ,ବିଦ୍ରୋହ ଆଇନ
રહસ્ય જહાજ,ରହସ୍ୟ ଜାହାଜ
વર્ણનાત્મક,କାହାଣୀ
રાષ્ટ્ર,ଜାତି
મૂળ,ଦେଶୀ
મૂળ રાજ્ય,ଦେଶୀ ରାଜ୍ୟ |
પ્રાકૃતિકતા,ପ୍ରାକୃତିକତା |
કુદરતી અધિકારો,ପ୍ରାକୃତିକ ଅଧିକାର |
નાઝી,ନାଜି
નાઝી ક્રાંતિ,ନାଜି ବିପ୍ଳବ |
નાઝીવાદ,ନାଜିଜିମ୍
પૂર્વની નજીક,ପୂର୍ବ ପୂର୍ବ
હબસી,ନେଗ୍ରୋ |
નેગ્રોફિલ,ନେଗ୍ରୋଫିଲ୍ |
નેગ્રોફિલિઝમ,ନେଗ୍ରୋଫିଲିଜିମ୍ |
નેગ્રોફોબિયા,ନେଗ୍ରୋଫୋବିୟା |
તટસ્થ,ନିରପେକ୍ଷ |
તટસ્થ દેશ,ନିରପେକ୍ଷ ଦେଶ |
નવી ડીલ,ନୂତନ ଡିଲ୍ |
નવી દુનિયા,ନୂଆ ଦୁନିଆ
ખાનદાની,ସମ୍ଭ୍ରାନ୍ତ
નોબલ,ନୋବଲ୍ |
નોબલ,ନୋବଲ୍ |
વિચરતી,ନାମମାତ୍ର
વિચરતી ટોળું,ନାମମାତ୍ର ହୋର୍ଡ |
વિચરતી,ନାମକରଣ
બિન-આક્રમકતા કરાર,ଅଣ-ଆକ୍ରୋଶ ଚୁକ୍ତି |
બિન-આક્રમકતા સંધિ,ଅହିଂସା ଚୁକ୍ତି |
બિન-યુદ્ધરહિત રાજ્ય,ଯୁଦ୍ଧବିହୀନ ରାଜ୍ୟ |
અસહકાર,ଅସହଯୋଗ |
અસહકાર આંદોલન,ଅଣ-ସହଯୋଗ ଆନ୍ଦୋଳନ |
સામે,ବିପରୀତ |
સામે,ବିପରୀତ |
લોકશાહી (=મોબોક્રસી),Ochlocracy (= mobocracy)
ઓક્લોક્રેટ,Ochlocrat
સત્તાવાર દસ્તાવેજ,ଅଫିସିଆଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |
જૂની દુનિયા,ପୁରୁଣା ଦୁନିଆ |
ઓલિગાર્કી,ଅଲିଗାର୍କି |
આક્રમણ,ଆକ୍ରମଣ
ઓપન વાટાઘાટ,ଖୋଲା ବୁ ation ାମଣା |
ખુલ્લો પ્રશ્ન,ଖୋଲା ପ୍ରଶ୍ନ |
ઓપન રેકોર્ડ્સ,ରେକର୍ଡଗୁଡିକ ଖୋଲନ୍ତୁ |
ઓરિએન્ટ,ଓରିଏଣ୍ଟ
પ્રાચ્યવાદ,ଓରିଏଣ୍ଟାଲାଇଜିମ୍
પ્રાચ્યવાદ,ଓରିଏଣ୍ଟାଲାଇଜିମ୍
પ્રાચ્યવાદી,ଓରିଏଣ୍ଟାଲିଷ୍ଟ
મૂળ,ଉତ୍ପତ୍ତି
મૂળ,ଉତ୍ପତ୍ତି
ઓર્થોગ્રાફી,ଅର୍ଥୋଗ୍ରାଫି |
દુશ્મનાવટનો ફાટી નીકળવો,ଶତ୍ରୁତାର ବିସ୍ଫୋରଣ |
આઉટ પોસ્ટ,ପୋଷ୍ଟ
ઓવર-લોર્ડ,ଓଭର-ପ୍ରଭୁ
ઓવર-રાઈડ,ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |
ઓવર-રાઈડ,ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |
મૂર્તિપૂજક,ପାଗନ୍
મૂર્તિપૂજક,ପାଗନ୍
મૂર્તિપૂજક,ପୂଜାପାଠ
મૂર્તિપૂજક,ପୂଜାପାଠ
પેગોડા,ପାଗୋଡା |
પેગોડા,ପାଗୋଡା |
પેગોડા,ପାଗୋଡା |
મહેલ ષડયંત્ર,ପ୍ୟାଲେସ୍ ଷଡଯନ୍ତ୍ର |
પેલેટિનેટ,ପାଲାଟିନେଟ୍ |
તાડ-પાન,ଖଜୁରୀ ପତ୍ର |
પામ રવિવાર,ଖଜୁରୀ ରବିବାର |
પેનેગિરિસ્ટ,ପାନେଗିରିଷ୍ଟ |
ગભરાટ,ଆତଙ୍କିତ |
ગભરાટ,ଆତଙ୍କିତ |
ગભરામણ કરનાર,ଆତଙ୍କିତ
પોપસી,ପାପାସି |
પોપસી,ପାପାସି |
પોપસી,ପାପାସି |
પોપસી,ପାପାସି |
પાપલ બળદ,ପପାଲ୍ ଷଣ୍। |
પોપવાદ,ପପାଲିଜିମ୍ |
પોપવાદ,ପପାଲିଜିମ୍ |
પોપલિસ્ટ,ପାପାଲିଷ୍ଟ |
પાપલ રાજ્ય,ପପାଲ୍ ରାଜ୍ୟ |
પેપિઝમ (=પેપિસ્ટ્રી),ପପିଜିମ୍ (= ପେପିଷ୍ଟ୍ରି)
પેપિસ્ટ,ପପିଷ୍ଟ
પેપિરસ,ପେପିରୁସ୍ |
ઉપમા,ଦୃଷ୍ଟାନ୍ତ
પેરામાઉન્ટ,ପାରାମାଉଣ୍ଟ୍ |
સર્વોપરીતા (= સર્વોપરી શક્તિ),ପାରାମାଉଣ୍ଟସି (= ପ୍ରାଥମିକ ଶକ୍ତି)
સર્વોપરી મહિલા,ପାରାମାଉଣ୍ଟ୍ ଲେଡି |
સર્વોપરી સ્વામી,ପାରାମାଉଣ୍ଟ ପ୍ରଭୁ
ચર્મપત્ર,ଚିତ୍ରକଳା |
ચર્મપત્ર,ଚିତ୍ରକଳା |
ચર્મપત્ર,ଚିତ୍ରକଳା |
ક્ષમા,କ୍ଷମା
વાર્તાલાપ,ପାର୍ଲେସ୍
વાર્તાલાપ,ପାର୍ଲେସ୍
સંસદ (=સંસદ),ସଂସଦ (= ପାର୍ଲାମେଣ୍ଟ)
લોકસભા,ସଂସଦ
લોકસભા,ସଂସଦ
લોકસભા,ସଂସଦ
સંસદ અધિનિયમ,ସଂସଦ ଅଧିନିୟମ |
સંસદસભ્ય,ସଂସଦୀୟ
સંસદસભ્ય,ସଂସଦୀୟ
સંસદીય એજન્ટ,ସଂସଦୀୟ ଏଜେଣ୍ଟ |
પાર્નેલિઝમ,ପାର୍ନେଲିଜିମ୍ |
પેરોલ,ପାରୋଲ୍
પેરોલ,ପାରୋଲ୍
પેરિસાઈડ,ପାରିକାଇଡ୍ |
પેરિસાઈડ,ପାରିକାଇଡ୍ |
પક્ષપાતી,ଦଳୀୟ
પક્ષપાતી,ଦଳୀୟ
પક્ષપાતી,ଦଳୀୟ
પાસ,ପାସ୍ କରନ୍ତୁ |
પાસ શબ્દ (=વોચ શબ્દ),ପାସ୍ ଶବ୍ଦ (= ଦେଖନ୍ତୁ ଶବ୍ଦ)
પિતૃસત્તાક,ପିତୃପୁରୁଷ
પિતૃઓ,ପିତୃପୁରୁଷ
પેટ્રિશિયન,ପାଟ୍ରିସିଆନ୍ |
દેશભક્તિ,ପ rim ତୃକ ସମ୍ପତ୍ତି |
પેક્સ બ્રિટાનિકા,ପ୍ୟାକ୍ସ ବ୍ରିଟାନିକା |
પેક્સ રોમાના,ପ୍ୟାକ୍ସ ରୋମାନା |
વંશાવલિ,ବଂଶ
વંશાવલિ,ବଂଶ
વંશાવલિ વ્યક્તિ,ବଂଶଧର ବ୍ୟକ୍ତି |
પીઅર,ସହକର୍ମୀ
પીઅર,ସହକର୍ମୀ
પીરેજ,ପାଇରେଜ୍
પીરેજ,ପାଇରେଜ୍
પીરેજ,ପାଇରେଜ୍
આયર્લેન્ડના સાથીદારો,ଆୟରଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |
સ્કોટલેન્ડના સાથીદારો,ସ୍କଟଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |
દ્વીપકલ્પ ઝુંબેશ,ଉପଦ୍ୱୀପ ଅଭିଯାନ |
દ્વીપકલ્પ યુદ્ધ,ଉପଦ୍ୱୀପ ଯୁଦ୍ଧ |
પેનન્ટ,ପେନାଣ୍ଟ |
પીપલ્સ ચાર્ટર (=રાષ્ટ્રીય ચાર્ટર),ପିପୁଲ୍ସ ଚାର୍ଟର୍ (= ଜାତୀୟ ଚାର୍ଟର୍)
લોકોનો મોરચો (=લોકપ્રિય મોરચો),ଲୋକଙ୍କ ଆଗ (= ଲୋକପ୍ରିୟ ସାମ୍ନା)
બેફામ,ପରଫିଡି |
સમયગાળો,ସମୟ
સમયગાળો,ସମୟ
પરિઘ,ପେରିଫେରୀ |
કાયમી સમાધાન,ସ୍ଥାୟୀ ସମାଧାନ |
શાશ્વત જાગીર,ଚିରାଚରିତ ଫିଫ୍ |
ફાલેન્ક્સ,ଫାଲାନକ୍ସ |
ફાલેન્ક્સ,ଫାଲାନକ୍ସ |
ફેરો,ଫ୍ରୋହ
પિક્ટોગ્રામ,ପିକ୍ଟୋଗ୍ରାମ୍ |
પિક્ટોગ્રાફ,ଚିତ୍ର
પિક્ટોગ્રાફ,ଚିତ୍ର
યાત્રાળુ,ତୀର୍ଥଯାତ୍ରୀ
યાત્રાળુ પિતા,ତୀର୍ଥଯାତ୍ରୀ ପିତା |
લૂંટ,ପିଲେଜ୍
લૂંટ,ପିଲେଜ୍
સ્તંભ,ସ୍ତମ୍ଭ
સ્તંભના આજ્ઞાઓ (અશોકના),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
સ્તંભના આજ્ઞાઓ (અશોકના),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
સ્તંભના આજ્ઞાઓ (અશોકના),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
ચાંચિયો,ଡକାୟତି
ચાંચિયો,ଡକାୟତି
પીચ યુદ્ધ,ଯୁଦ୍ଧ
પ્લોટ,ଭୂଖଣ୍ଡ
પોલિસ,ପୋଲିସ୍
પોલિસ,ପୋଲିସ୍
પોલિટાર્ક,ରାଜନୀତି
પોલિટિકલ એજન્ટ,ରାଜନ Political ତିକ ଏଜେଣ୍ଟ |
રાજકીય આશ્રય,ରାଜନ Political ତିକ ଆଶ୍ରୟ |
રાજકીય નિવાસી,ରାଜନ Political ତିକ ବାସିନ୍ଦା |
રાજકીય આતંકવાદ,ରାଜନ Political ତିକ ଆତଙ୍କବାଦ |
મતદાન કર,ପୋଲ ଟ୍ୟାକ୍ସ
પોન્ટૂન,ପଣ୍ଟୁନ୍ |
પ્રીમિયર,ପ୍ରିମିୟର୍ |
પ્રીમિયર,ପ୍ରିମିୟର୍ |
પ્રીમિયરશિપ,ପ୍ରିମିୟର୍ସିପ୍ |
પ્રમુખપદ,ରାଷ୍ଟ୍ରପତି
પ્રમુખપદ,ରାଷ୍ଟ୍ରପତି
રાષ્ટ્રપતિ,ରାଷ୍ଟ୍ରପତି
રાષ્ટ્રપતિ,ରାଷ୍ଟ୍ରପତି
પ્રેસિડિયમ,ପ୍ରେସିଡିୟମ୍ |
પ્રધાન મંત્રી,ପ୍ରଧାନ ମନ୍ତ୍ରୀ
પ્રિમોજેનિચર,ପ୍ରାଥମିକତା
રાજકુમાર,ପ୍ରିନ୍ସ
રાજકુમાર,ପ୍ରିନ୍ସ
પ્રિન્સ બિશપ,ପ୍ରିନ୍ସ ବିଶପ୍ |
પ્રિન્સ કોન્સોર્ટ,ପ୍ରିନ୍ସ କନସର୍ଟ |
પ્રિન્સ રીજન્ટ,ପ୍ରିନ୍ସ ରେଜିଣ୍ଟ୍ |
પિન્સ રેગ્નન્ટ,ପିନ୍ସ ରେଗନାଣ୍ଟ |
પ્રિન્સેસ રીજન્ટ,ରାଜକୁମାରୀ ରେଜିଣ୍ଟ୍ |
પ્રિન્સેસ રોયલ,ରାଜକୁମାରୀ ରୟାଲ୍ |
હુકુમત,ଆଚାର୍ଯ୍ୟ
હુકુમત,ଆଚାର୍ଯ୍ୟ
હુકુમત,ଆଚାର୍ଯ୍ୟ
ઇનામ,ପୁରସ୍କାର
ઇનામ,ପୁରସ୍କାର
ઈનામની રકમ,ପୁରସ୍କାର ରାଶି
વ્યવસાયિક સૈનિક,ବୃତ୍ତିଗତ ସ soldier ନିକ |
વચન,ପ୍ରତିଜ୍ଞା
પ્રોમોન્ટરી કિલ્લો,ପ୍ରମୋଣ୍ଟୋରୀ ଦୁର୍ଗ |
સંરક્ષક,ସଂରକ୍ଷଣ
સંરક્ષક,ସଂରକ୍ଷଣ
સંરક્ષક,ସଂରକ୍ଷଣ
પ્રોટેજી,ପ୍ରୋଟେଗେ |
ઉત્પત્તિ,ପ୍ରୋଭାନ୍ସ |
ઉત્પત્તિ,ପ୍ରୋଭାନ୍ସ |
પ્રોવેન્સ સિસ્ટમ,ପ୍ରୋଭାନ୍ସ ସିଷ୍ଟମ୍ |
ઝાયોનિસ્ટ તરફી,ପ୍ରୋ-ଜିଓନିଷ୍ଟ |
જાહેર દુશ્મન,ଜନସାଧାରଣ ଶତ୍ରୁ |
જાહેર દુશ્મન,ଜନସାଧାରଣ ଶତ୍ରୁ |
વિરામચિહ્નો,ବିରାମଚିହ୍ନ
પ્યુનિક યુદ્ધો,ପନିକ ଯୁଦ୍ଧ |
પ્યુરિટન,ପୁରାଣ
પુશ,ପୁଚ୍
ક્વાડ્રિગા,କ୍ୱାଡ୍ରିଗା |
ચારગણું જોડાણ,ଚତୁର୍ଭୁଜ ମିଳିତତା |
ક્વેકર,କ୍ୱାକର୍ |
રાણી,ରାଣୀ
રાણીની પત્ની,ରାଣୀ କନସର୍ଟ |
રાણી દાવેદાર,ରାଣୀ
ક્વીનડમ,କୁଇଣ୍ଡୋମ୍ |
ક્વીનડમ,କୁଇଣ୍ଡୋମ୍ |
રાણી માતા,ରାଣୀ ମାତା |
રાજવી રાણી,ରାଣୀ ପୁନର୍ବାର
ક્વિસલિંગ,ପ୍ରଶ୍ନ
ક્વિસલિંગ,ପ୍ରଶ୍ନ
ભાડું છોડો,ଭଡା ଛାଡନ୍ତୁ |
ધ્રુજારી,କ୍ୱିଭର୍ |
વોરન્ટો,Quo ୱାରେଣ୍ଟୋ |
રેસ,ଦ ace ଡ଼ |
વંશીય સર્વોપરિતા,ଜାତିଗତ ସର୍ବୋଚ୍ଚତା |
રેક,ଥାକ
રેક,ଥାକ
દરોડો પાડ્યો,ରେଡ୍
દરોડો પાડ્યો,ରେଡ୍
રેમ્પાર્ટ,ରାମପାର୍ଟ |
રેમ્પાર્ટ,ରାମପାର୍ଟ |
લૂંટફાટ,ରାନ୍ସକ୍ |
ખંડણી,ମୁକ୍ତି
ખંડણી,ମୁକ୍ତି
તબાહી,ରାଗ
તબાહી,କ୍ଷତି
ક્ષેત્ર,କ୍ଷେତ୍ର
પાછળનો રક્ષક,ପଛ ଗାର୍ଡ |
પાછળના રક્ષકની ક્રિયા,ପଛ ଗାର୍ଡ କାର୍ଯ୍ୟ
બળવાખોર,ବିଦ୍ରୋହୀ
બળવો,ବିଦ୍ରୋହ
બળવાની માન્યતા,ବିଦ୍ରୋହର ସ୍ୱୀକୃତି |
રીકન્ડક્શન,ପୁନ ond ନିର୍ମାଣ
રિકોનિસન્સ,ପୁନ onna ନିର୍ମାଣ
પુનઃનિર્માણ,ପୁନ on ନିର୍ମାଣ
રેકોર્ડ,ରେକର୍ଡ କରନ୍ତୁ |
રેકોર્ડ ઓફિસ,ରେକର୍ଡ ଅଫିସ୍ |
રેકોર્ડ નિવૃત્તિ,ଅବସର ଅବସର ରେକର୍ଡ କରନ୍ତୁ |
લાલ શર્ટ,ନାଲି ସାର୍ଟ |
સુધારણા,ସଂସ୍କାର
શરણાર્થી,ଶରଣାର୍ଥୀ
રેગાલિયા,ରେଗାଲିଆ |
રેગાલિયા,ରେଗାଲିଆ |
રેગાલિયા,ରେଗାଲିଆ |
રીજન્સી,ରେଜେନ୍ସି
કારભારી,ରେଜିଣ୍ଟ୍ |
કારભારી રાણી,ରେଜିଣ୍ଟ୍ ରାଣୀ |
રેજીસાઈડ,ହତ୍ୟା
