Hindi,Kannada
चुंबकीय कार्ड,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್
"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल","1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್"
चुंबकीय संप्रतीक,ಕಾಂತೀಯ ಚಿಹ್ನೆ
चुंबकीय कोर भंडारण,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ
"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क","1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್, 2. ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್"
चुंबकीय डिस्क पता,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ
चुंबकीय चक्रिका स्मृति,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ
चुंबकीय ड्रम,ಕಾಂತೀಯ ಡ್ರಮ್
"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन","1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್, 3.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್"
चुंबकीय शीर्ष,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟಾಪ್
चुंबकीय स्याही,ಕಾಂತೀಯ ಶಾಯಿ
चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर),ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR)
चुंबकीय माध्यम,ಕಾಂತೀಯ ಮಾಧ್ಯಮ
चुंबकीय पठन,ಕಾಂತೀಯ ಓದುವಿಕೆ
चुंबकीय अभिलेखन,ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್
चुंबकीय भंडारण,ಕಾಂತೀಯ ಸಂಗ್ರಹ
चुंबकीय पट्टी,ಕಾಂತೀಯ ಪಟ್ಟಿ
चुंबकीय टेप,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್
चुंबकीय टेप कार्टीज,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್
चुंबकीय टेप ड्राइव,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್
चुंबकीय टेप अग्रक,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪೂರ್ವಗಾಮಿ
चुंबकीय टेप लाइब्रेरियन,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್
चुंबकीय टेप अभिगमन,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪ್ರವೇಶ
चुंबकीय टेप इकाई,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ
"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म","1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಲೇಯರ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಫಿಲ್ಮ್"
चुंबकीय पथ,ಕಾಂತೀಯ ಮಾರ್ಗ
चुंबकीय प्रकाशीय भंडारण,ಕಾಂತೀಯ ಆಪ್ಟಿಕಲ್ ಸಂಗ್ರಹಣೆ
"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर","1.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್, 2.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್"
चुंबकीय विरुपण,ಕಾಂತೀಯ ಅಸ್ಪಷ್ಟತೆ
चुंबकीय विरुपक टिकिया,ಕಾಂತೀಯವಾಗಿ ವಿರೂಪಗೊಳಿಸಬಹುದಾದ ಟ್ಯಾಬ್ಲೆಟ್
"1.डाक पेटी, 2.मेल बाक्स","1. ಮೇಲ್ ಬಾಕ್ಸ್, 2. ಮೇಲ್ ಬಾಕ್ಸ್"
मेल विलय,ಮೇಲ್ ವಿಲೀನ
"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई","1. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ, 2. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ"
मेन फ्रेम,ಮುಖ್ಯ ಚೌಕಟ್ಟು
"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र","1.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ, 2.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ"
"1.मुख्य स्मृति, 2.मुख्य मेमोरी","1.ಮುಖ್ಯ ಸ್ಮರಣೆ, 2.ಮುಖ್ಯ ಸ್ಮರಣೆ"
"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश","1.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ, 2.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ"
मुख्य भंडारण,ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ
"1.मेन स्विच, 2.मुख्य स्विच","1.ಮುಖ್ಯ ಸ್ವಿಚ್, 2.ಮುಖ್ಯ ಸ್ವಿಚ್"
"1.अनुरक्षण, 2.रखरखाव","1.ನಿರ್ವಹಣೆ, 2.ನಿರ್ವಹಣೆ"
अनुरक्षण पैनल,ನಿರ್ವಹಣೆ ಫಲಕ
अनुरक्षण काल,ನಿರ್ವಹಣೆ ಸಮಯ
वृहत् चक्र,ದೊಡ್ಡ ವೃತ್ತ
मुख्य युक्ति,ಪ್ರಮುಖ ಸಾಧನ
मुख्य कुंजी,ಮುಖ್ಯ ಕೀ
मुख्य अवस्था,ಮುಖ್ಯ ಹಂತ
मुख्य संरचना,ಮುಖ್ಯ ರಚನೆ
मुख्य कार्य,ಮುಖ್ಯ ಕೆಲಸ
बहुसंख्यक अवयव,ಬಹುಪಾಲು ಘಟಕ
बहुसंख्यक गेट,ಬಹುಪಾಲು ಗೇಟ್
बहुसंख्य संक्रिया,ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ
प्रतिपूर्ति काल,ಮರುಪಾವತಿ ಅವಧಿ
कुसंक्रिया रुटीन,ತಪ್ಪಾದ ಕಾರ್ಯಾಚರಣೆಯ ದಿನಚರಿ
प्रबंधन विकास,ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ
प्रबंधन सूचना तंत्र (एम आई एस),ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS)
प्रबंध विज्ञान,ನಿರ್ವಹಣಾ ವಿಜ್ಞಾನ
मैनचेस्टर कूटलेखन,ಮ್ಯಾಂಚೆಸ್ಟರ್ ಎನ್ಕೋಡಿಂಗ್
बहुवलन,ಗುಣಾಕಾರ
प्रकलित चर,ಅಂದಾಜು ವೇರಿಯಬಲ್
प्रकलित सूचकन,ಊಹೆಯ ಸೂಚ್ಯಂಕ
मानव यंत्र अनुकार,ಮಾನವ ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
हस्तचालित पता स्विच,ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್
मैनुअल विश्लेषण,ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ
मैनुअल आह्वान,ಹಸ್ತಚಾಲಿತ ಕರೆ
मैनुअल प्रविष्टि,ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ
"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र","1.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ, 2.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ"
"1.हस्त निवेश, 2. मैनुअल निवेश","1. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್, 2. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್"
हस्त प्रचालन,ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ
अनेकानेक संबंध,ಹಲವು-ಹಲವು ಸಂಬಂಧ
बहु-एक-विकोडक,ಬಹು-ಡಿಕೋಡರ್
प्रतिचित्र विधि,ನಕ್ಷೆ ವಿಧಾನ
प्रतिचित्रण,ಮ್ಯಾಪಿಂಗ್
उपांत,ಅಂಚು
उपांतीय त्रुटि,ಕನಿಷ್ಠ ದೋಷ
उपांतीय जाँच,ಕನಿಷ್ಠ ವಿಚಾರಣೆ
उपांतीय परीक्षण,ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ
चिन्ह संसूचन,ಚಿಹ್ನೆ ಪತ್ತೆ
चिन्ह पठन,ಸೈನ್ ಓದುವಿಕೆ
चिन्ह क्रमवीक्षण,ಚಿಹ್ನೆ ಸ್ಕ್ಯಾನಿಂಗ್
चिन्ह बोध,ಸಂಕೇತ ಅರ್ಥ
चिन्हक,ಮಾರ್ಕರ್
चिन्हन,ಗುರುತು ಹಾಕುವುದು
चिन्हक तरंग,ಮಾರ್ಕರ್ ತರಂಗ
मार्कोव श्रृंखला,ಮಾರ್ಕೊವ್ ಸರಣಿ
मार्कोव स्रोत,ಮಾರ್ಕೊವ್ ಮೂಲ
मार्क-अप भाषा,ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ
मेसर,ಮೇಸರ್
मेसर,ಮೇಸರ್
"1.मास्क, 2.आच्छद, 3.प्रच्छाद","1.ಮುಖವಾಡ, 2.ಮುಸುಕು, 3.ಮುಸುಕು"
"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक","1. ಕವರ್ ಬಿಟ್, 2. ಕವರ್ ಬಿಟ್, 3. ಮುಖವಾಡ ಎರಡು ಅಂಕೆಗಳು"
मास्क प्रोग्राम्य युक्ति,ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ
आवरण रजिस्टर,ಕವರ್ ರಿಜಿಸ್ಟರ್
"1.आवृत रॉम, 2.आवृत आर ओ एम","1. ಕವರ್ ರಾಮ್, 2. ಕವರ್ ರಾಮ್"
आच्छादन,ಕವರ್
विपुल आँकड़ए,ಬೃಹತ್ ಡೇಟಾ
"1.विपुल स्मृति, 2.विपुल मेमोरी","1.ಮಾಸ್ ಮೆಮೊರಿ, 2.ಮಾಸ್ ಮೆಮೊರಿ"
विपुलत: समांतर,ಬೃಹತ್ ಸಮಾನಾಂತರ
प्रधान ,ಮುಖ್ಯಸ್ಥ
मास्टर कार्ड,ಮಾಸ್ಟರ್ ಕಾರ್ಡ್
"1.प्रधान घड़ई, 2.नियंत्रक घड़ई","1.ಹೆಡ್ ವಾಚ್, 2. ಕಂಟ್ರೋಲರ್ ವಾಚ್"
प्रधान कन्सोल,ಮುಖ್ಯ ಕನ್ಸೋಲ್
प्रधान आँकड़आ,ಪ್ರಧಾನ ಡೇಟಾ
प्रधान आरेख,ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ
प्रधान संचिका,ಮಾಸ್ಟರ್ ಫೈಲ್
प्रधान समूह,ಪ್ರಮುಖ ಗುಂಪು
मास्टर कुंजी,ಮುಖ್ಯ ಕೀ
प्रधान लाइब्रेरी टेप,ಮುಖ್ಯ ಗ್ರಂಥಾಲಯದ ಟೇಪ್‌ಗಳು
प्रधान प्रक्रमक,ಪ್ರಧಾನ ಪ್ರೊಸೆಸರ್
प्रधान प्रोग्राम,ಪ್ರಮುಖ ಕಾರ್ಯಕ್ರಮ
प्रधान केंद्र,ಮುಖ್ಯ ಕೇಂದ್ರ
"1.प्रधान टेप, 2.मास्टर टेप","1.ಮಾಸ್ಟರ್ ಟೇಪ್, 2.ಮಾಸ್ಟರ್ ಟೇಪ್"
"1.प्रधान अंतक, 2.प्रधान टर्मिनल","1.ಪ್ರಧಾನ ಟರ್ಮಿನಲ್, 2.ಮುಖ್ಯ ಟರ್ಮಿನಲ್"
प्रधान अधीन युक्ति,ಪ್ರಧಾನ ಅಧೀನ ಸಾಧನ
प्रधान अधीन तंत्र,ಪ್ರಧಾನ ಅಧೀನ ವ್ಯವಸ್ಥೆ
"1.मेल, 2.मिलान, 3.मिलना","1. ಪಂದ್ಯ, 2. ಪಂದ್ಯ, 3. ಭೇಟಿ"
मिलान,ಹೊಂದಾಣಿಕೆ
गणितीय प्रोग्रामन,ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
गणितीय अनुकार,ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್
"1.मैट्रिक्स, 2.आव्यूह","1.ಮಾತೃಕೆ, 2.ಮಾತೃಕೆ"
"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक","1.ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್, 2.ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್"
मैट्रिक्स स्विच,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್
आव्यूह सारणी,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್
मैक्सी कंप्यूटर,ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್
मैक्सी कंप्यूटर,ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್
उच्चिष्ट अवयव,ಗರಿಷ್ಠ ಅಂಶ
योगपद,ಯೋಗಪ್ಯಾಡ್
मैक्सवेल डैमन,ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಡ್ಯಾಮನ್
"1.मध्यमान, 2.माध्य","1.ಅರ್ಥ, 2.ಅರ್ಥ"
माध्य सुधार काल,ಅಂದರೆ ಚೇತರಿಕೆಯ ಸಮಯ
अंतर्विफलता माध्य काल,ವೈಫಲ್ಯ ಎಂದರೆ ಸಮಯ
विफलता मध्य माध्यकाल (एम टी बी एफ),ವೈಫಲ್ಯ ಸರಾಸರಿ ಸಮಯ (m t b f)
विफलता का माध्य काल,ವೈಫಲ್ಯದ ಸಮಯ ಎಂದರ್ಥ
मरम्मत माध्य काल,ದುರಸ್ತಿ ಸರಾಸರಿ ಸಮಯ
सुधार माध्यकाल (एम टी टी आर),ತಿದ್ದುಪಡಿ ಸರಾಸರಿ ಸಮಯ (MTTR)
मध्यम स्केल एकीकरण (एम एस आई),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
मध्यम समाकलन (एम एस आई),ಮಧ್ಯಮ ಏಕೀಕರಣ (MSI)
माध्य पद भंडारण युक्ति,ಸರಾಸರಿ ಪದ ಸಂಗ್ರಹ ಸಾಧನ
मेगा बिट प्रति सेकंड (एम बी पी एस),ಮೆಗಾ ಬಿಟ್ ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ (Mbps)
अवयव वस्तु,ಘಟಕ ವಸ್ತು
अवयव अभिलेख,ಘಟಕ ದಾಖಲೆ
"1.स्मृति, 2.मेमोरी","1.ನೆನಪು, 2.ನೆನಪು"
"1.स्मृति सरणी, 2.मेमोरी व्यूह","1.ಮೆಮೊರಿ ಅರೇ, 2.ಮೆಮೊರಿ ಅರೇ"
"1.स्मृति कोष, 2.मेमोरी बैंक","1. ಮೆಮೊರಿ ಫಂಡ್, 2. ಮೆಮೊರಿ ಬ್ಯಾಂಕ್"
"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी","1.ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್, 2.ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್"
"1.स्मृति बस,2. मेमोरी बस","1.ಮೆಮೊರಿ ಬಸ್, 2. ಮೆಮೊರಿ ಬಸ್"
स्मृति कार्ड,ಮೆಮೊರಿ ಕಾರ್ಡ್
स्मृति कोष्ठिका,ಮೆಮೊರಿ ಕೋಶ
स्मृति संहनन,ಮರೆವು
"1.स्मृति कोर, 2.मेमोरी कोर","1.ಮೆಮೊರಿ ಕೋರ್, 2.ಮೆಮೊರಿ ಕೋರ್"
स्मृति चक्र,ಮೆಮೊರಿ ಚಕ್ರ
"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी","1.ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್, 2.ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್"
"1.स्मृति निपात ,2.मेमोरी डंप","1.ಮೆಮೊರಿ ಡಂಪ್, 2.ಮೆಮೊರಿ ಡಂಪ್"
"1.स्मृति विनिमय, 2.मेमोरी विनिमय","1.ಮೆಮೊರಿ ಎಕ್ಸ್ಚೇಂಜ್, 2.ಮೆಮೊರಿ ಎಕ್ಸ್ಚೇಂಜ್"
"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम","1.ಸ್ಮೃತಿ ಕ್ರಮಾನುಗತ, 2.ಮೆಮೊರಿ ಶ್ರೇಣಿ"
स्मृति अनुदेश,ಮೆಮೊರಿ ಸೂಚನೆ
"1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन","1.ಮೆಮೊರಿ ಮ್ಯಾನೇಜ್ಮೆಂಟ್, 2.ಮೆಮೊರಿ ಮ್ಯಾನೇಜ್ಮೆಂಟ್"
"1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र","1.ಮೆಮೊರಿ ಮ್ಯಾಪ್, 2.ಮೆಮೊರಿ ಮ್ಯಾಪ್"
"1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ","1. ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ ಔಟ್‌ಪುಟ್, 2. ಇನ್‌ಪುಟ್, 3. ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ I/O"
"1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल","1.ಮೆಮೊರಿ ಮಾಡೆಲ್, 2.ಮೆಮೊರಿ ಮಾಡೆಲ್, 3.ಮೆಮೊರಿ ಮಾಡೆಲ್"
"1.स्मृति माड्यूल, 2.मेमोरी माड्यूल","1.ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್, 2.ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್"
"1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी","1.ಮೆಮೊರಿ ಇಂಡೆಕ್ಸ್ ರಿಜಿಸ್ಟರ್, 2.ಮೆಮೊರಿ ಇಂಡೆಕ್ಸ್ ರಿಜಿಸ್ಟರ್"
स्मृति शक्ति,ನೆನಪಿನ ಶಕ್ತಿ
स्मृति संरक्षण,ಮೆಮೊರಿ ರಕ್ಷಣೆ
"1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश","1.ಮೆಮೊರಿ ರೆಫರೆನ್ಸ್ ಸೂಚನೆ, 2.ಮೆಮೊರಿ ರೆಫರೆನ್ಸ್ ಸೂಚನೆ"
"1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश","1.ಮೆಮೊರಿ ಪ್ರೋಗ್ರಾಂ, 2.ಮೆಮೊರಿ ಪ್ರೋಗ್ರಾಂ"
"1.स्मृति इकाई, 2.मेमोरी इकाई","1.ಮೆಮೊರಿ ಯೂನಿಟ್, 2.ಮೆಮೊರಿ ಯೂನಿಟ್"
मेनू,ಮೆನು
मेनू बार,ಮೆನು ಬಾರ್
मेनू चालित,ಮೆನು ಚಾಲಿತ
मेनू चयन,ಮೆನು ಆಯ್ಕೆ
मेन-चालित प्रोग्राम,ಮುಖ್ಯ ಚಾಲಿತ ಕಾರ್ಯಕ್ರಮ
"1.अंतरनिहित, 2.विलय","1.ಅಂತರ್ಗತ, 2.ವಿಲೀನ"
विलय विनिमय छंटाई,ವಿಲೀನ ವಿನಿಮಯ ವಿಂಗಡಣೆ
"1.छंटाई संविलय ,2. प्रसूची वरण","1. ವಿಲೀನವನ್ನು ವಿಂಗಡಿಸುವುದು, 2. ಕ್ಯಾಟಲಾಗ್ ಆಯ್ಕೆ"
"1.विलय, 2.संविलय","1. ವಿಲೀನ, 2. ವಿಲೀನ"
जालाक्षि जालक्रम,ಜಾಲರಿ ಜಾಲ
संदेशन,ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ
संदेश,ಸಂದೇಶ
संदेश अभिप्रमाणन,ಸಂದೇಶ ದೃಢೀಕರಣ
संदेश कोष्ठ,ಸಂದೇಶ ಕೋಶ
संदेश परिपथ,ಸಂದೇಶ ಸರ್ಕ್ಯೂಟ್
संदेश आरूप,ಸಂದೇಶ ಸ್ವರೂಪ
संदेश प्रवेशिका,ಸಂದೇಶದ ಹೆಡರ್
संदेश विधा,ಸಂದೇಶ ಮೋಡ್
संदेश प्रेषण,ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ
"1.संदेश क्रमवरण, 2.संदेश क्रमचयन","1.ಸಂದೇಶ ವಿಂಗಡಣೆ, 2.ಸಂದೇಶ ವಿಂಗಡಣೆ"
संदेश पंक्ति,ಸಂದೇಶ ಸಾಲು
संदेश स्विच,ಸಂದೇಶ ಸ್ವಿಚ್
संदेश पाठ,ಸಂದೇಶ ಪಠ್ಯ
संदेश अंतरण अभिकर्मक,ಸಂದೇಶ ವರ್ಗಾವಣೆ ಏಜೆಂಟ್
अधि कोडांतरक,ಸೂಪರ್ ಅಸೆಂಬ್ಲರ್
मेटावर्ग,ಮೆಟಾಕ್ಲಾಸ್
"1.अधि संकलन, 2.अधि अनुभाषण","1. ಹೆಚ್ಚು ಸಂಕಲನ, 2. ಹೆಚ್ಚು ವ್ಯಾಖ್ಯಾನ"
"1.अधि अनुभाषक, 2.अधि संकलक","1. ಹೆಚ್ಚು ವ್ಯಾಖ್ಯಾನಕಾರರು, 2. ಹೆಚ್ಚು ಸಂಕಲನಕಾರರು"
अधिभाषा,ಉಪಭಾಷೆ
"1.मेटा जालक्रम, 2.मेटा नेटवर्क","1.ಮೆಟಾ ನೆಟ್‌ವರ್ಕ್, 2.ಮೆಟಾ ನೆಟ್‌ವರ್ಕ್"
अधितंत्र,ಸರ್ವಾಧಿಕಾರ
विधि,ಪ್ರಕ್ರಿಯೆ
महानगरीय क्षेत्र नेटवर्क (एम ए एन),ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (MAN)
सूक्ष्म,ಸೂಕ್ಷ್ಮ
"1.सूक्ष्म कूट,2.सूक्ष्म कोड","1.ಮೈಕ್ರೋಕೋಡ್, 2.ಮೈಕ್ರೋಕೋಡ್"
सूक्ष्म कंप्यूटर,ಮೈಕ್ರೋಕಂಪ್ಯೂಟರ್
माइक्रो नियंत्रक,ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ
माइक्रो चक्र,ಸೂಕ್ಷ್ಮ ಚಕ್ರ
सूक्ष्म इलेक्ट्रॉनिक यांत्रिक तंत्र (मेमस),ಮೈಕ್ರೋಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೆಕ್ಯಾನಿಕಲ್ ಮೆಕ್ಯಾನಿಸಮ್ಸ್ (MEMS)
माइक्रो इलेक्ट्रॉनिकी,ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
माइक्रो लघुरुपण,ಸೂಕ್ಷ್ಮ ಮಿನಿಯೇಟರೈಸೇಶನ್
सूक्ष्म क्रम,ಸೂಕ್ಷ್ಮ ಆದೇಶ
"1.माइक्रो, 2.मेनफ्रेम लिंक","1.ಮೈಕ್ರೋ, 2.ಮೇನ್‌ಫ್ರೇಮ್ ಲಿಂಕ್"
माइक्रो चिप,ಮೈಕ್ರೋ ಚಿಪ್
माइक्रो कोबोल,ಸೂಕ್ಷ್ಮ ಕೋಬೋಲ್
सूक्ष्म कोड,ಮೈಕ್ರೋ ಕೋಡ್
"1.सूक्ष्मिका, 2.माइक्रोफिश, 3.सूक्ष्म संचिका","1.ಮೈಕ್ರೋಫೈಲ್, 2.ಮೈಕ್ರೋಫಿಶ್, 3.ಮೈಕ್ರೋಫೈಲ್"
माइक्रो फ्लापी,ಮೈಕ್ರೋ ಫ್ಲಾಪಿ
माइक्रोफॉर्म पठन यंत्र,ಮೈಕ್ರೋಫಾರ್ಮ್ ಓದುವ ಸಾಧನ
माइक्रो फ्रेम,ಸೂಕ್ಷ್ಮ ಚೌಕಟ್ಟು
माइक्रोग्राफिक्स,ಮೈಕ್ರೋಗ್ರಾಫಿಕ್ಸ್
माइक्रोफोन,ಮೈಕ್ರೊಫೋನ್
माइक्रोफोटोग्राफ,ಮೈಕ್ರೋಫೋಟೋಗ್ರಾಫ್
"1.माइक्रोप्रोससिंग एकक, 2.सूक्ष्म प्रक्रमण एकक","1.ಮೈಕ್ರೊಪ್ರೊಸೆಸಿಂಗ್ ಘಟಕ, 2.ಮೈಕ್ರೊಪ್ರೊಸೆಸಿಂಗ್ ಘಟಕ"
माइक्रोप्रोसेसर,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್
माइक्रोप्रोसेसर चिप,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಚಿಪ್
माइक्रोप्रोसेसर अनुभाषक,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಇಂಟರ್ಪ್ರಿಟರ್
माइक्रो प्रोसेसर यूनिट ( एम पी यू),ಮೈಕ್ರೋ ಪ್ರೊಸೆಸರ್ ಯೂನಿಟ್ (MPU)
"1.माइक्रोप्रोग्राम, 2.माइक्रो क्रमादेश","1. ಮೈಕ್ರೋಪ್ರೋಗ್ರಾಂ, 2. ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಂ"
माइक्रो अनुक्रम,ಸೂಕ್ಷ್ಮ ಅನುಕ್ರಮ
माइक्रोसॉफ्ट,ಮೈಕ್ರೋಸಾಫ್ಟ್
माइक्रोसाफ्ट विंडोज,ಮೈಕ್ರೋಸಾಫ್ಟ್ ವಿಂಡೋಸ್
सूक्ष्म तरंग,ಮೈಕ್ರೋವೇವ್
सूक्ष्म तरंग कड़ई,ಮೈಕ್ರೋ ವೇವ್ ಲಿಂಕ್
सूक्ष्म तरंग संचरण,ಮೈಕ್ರೋವೇವ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್
मध्य प्रबंधन,ಮಧ್ಯಮ ನಿರ್ವಹಣೆ
"1.मध्यवेयर,2. मिडल वेयर","1.ಮಿಡಲ್‌ವೇರ್, 2. ಮಧ್ಯಮ ಸಾಮಾನು"
मिडी कंप्यूटर,ಮಿಡಿ ಕಂಪ್ಯೂಟರ್
मध्य बिंदु,ಕೇಂದ್ರ ಬಿಂದು
मध्यपद,ಮಧ್ಯಮ
प्रवासन पथ,ವಲಸೆ ಮಾರ್ಗ
मिलियन अनुदेश प्रति सेकंड (एम आई पी एस),ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ ಮಿಲಿಯನ್ ಸೂಚನೆಗಳು (MIPS)
लघु कंप्यूटर,ಮಿನಿ ಕಂಪ್ಯೂಟರ್
लघु डिस्केट,ಸಣ್ಣ ಡಿಸ್ಕೆಟ್
