Hindi,Odiya
अग्रचालकता,କଣ୍ଡକ୍ଟିଭିଟି
चतुर्बिम,ଚାଟୁର୍ବିମ୍ |
चार-स्ट्रोक इंजन,ଚାରି-ଷ୍ଟ୍ରୋକ ଇଞ୍ଜିନ୍ |
चतुर्बिम वेक्टर,ଚତୁର୍ଭୁଜ ଭେକ୍ଟର୍ |
"प्रभाजी,क्रिस्टलन",ସ୍ଫଟିକ୍
आंशिक लोड,ଆଂଶିକ ଭାର
आंशिक मॉडुलन,ଆଂଶିକ ମୋଡ୍ୟୁଲେସନ୍
"खंड,टुकड़आ","ଖଣ୍ଡ, ଖଣ୍ଡ"
"पूर्ण चित्र ,चौखटा,फ्रेम,ढांचा",ପୂର୍ଣ୍ଣ ଛବି ଫ୍ରେମ୍ ଫ୍ରେମ୍ |
"निर्देश तंत्र,निर्देश फ्रेम","ନିର୍ଦ୍ଦେଶ ପ୍ରଣାଳୀ, ନିର୍ଦ୍ଦେଶ ଫ୍ରେମ୍ |"
मुक्त,ମାଗଣା |
"शुद्ध वायुमंडल,मुक्त वायुमंडल",ଶୁଦ୍ଧ ବାତାବରଣ ମୁକ୍ତ ପରିବେଶ |
"निर्बाध दोलन,मुक्त दोलन,प्रकृत दोलन","ମାଗଣା ଦୋହରିବା, ମାଗଣା ଦୋହରିବା, ପ୍ରାକୃତିକ ଦୋହରିବା |"
"जमाना,हिमीभूत करना,हिमीभूत होना,जमना","ଫ୍ରିଜ୍ କରିବା, ଫ୍ରିଜ୍ କରିବା, ଫ୍ରିଜ୍ କରିବା |"
हिमांक,ଫ୍ରିଜ୍ ପଏଣ୍ଟ |
फ्रेन्केल दुर्व्यवस्था,ଫ୍ରେଙ୍କେଲ୍ ବ୍ୟାଧି |
"आवृत्ति ,बारंबारता","ଆବୃତ୍ତି, ଆବୃତ୍ତି"
फ्रेनल-द्विप्रिज्म,fresnel-biprism |
घर्षण,ଘର୍ଷଣ
घर्षणी,ଘୃଣ୍ୟ
घर्षण विद्युत,ଘର୍ଷଣ ବିଦ୍ୟୁତ୍
घर्षण बल,ଘର୍ଷଣ ଶକ୍ତି |
घर्षणी कर्ष,ଘର୍ଷଣ ଟ୍ରାକ୍ସନ୍ |
घर्षणहीन,ଘର୍ଷଣହୀନ |
"धारी,फ्रिन्ज ,झल्ली","ଷ୍ଟ୍ରାଇପ୍, ଫ୍ରିଙ୍ଗ୍, ମେମ୍ବ୍ରେନ୍ |"
उपांत प्रभाव,ମାର୍ଜିନ ପ୍ରଭାବ
फ्रिज प्रतिरूप,ଫ୍ରିଜ୍ ମଡେଲ୍ |
अंचल विस्तार,ଜୋନ୍ ବିସ୍ତାର
ईंधन,ଇନ୍ଧନ
"आलंब,आलंबक","ସମର୍ଥନ, ସମର୍ଥନ"
"प्रकार्य ,फंक्शन ,अभिलक्षक (समूह),फलन","ଫଙ୍କସନ୍, ଫଙ୍କସନ୍, ସେଟ୍, ଫଙ୍କସନ୍"
"प्रकार्यक ,अभिलक्षकी,फलनक","ଫଙ୍କସନ୍, ଫଙ୍କସନ୍, ଫଙ୍କସନ୍"
"मूल,मौलिक","ମୂଳ, ମୂଳ"
फनल प्रभाव,ଫନେଲ୍ ପ୍ରଭାବ |
"गलना,संगलित होना,मिलाना,संगलित करना","ମିଶ୍ରଣ କରିବାକୁ, ମିଶ୍ରଣ କରିବାକୁ, ମିଶ୍ରଣ କରିବାକୁ;"
फ्यूज तार,ଫ୍ୟୁଜ୍ ତାର
संगलनीय,ଦ୍ରବୀଭୂତ |
"संलयन ,संगलन","ଫ୍ୟୁଜନ୍, ଫ୍ୟୁଜନ୍ |"
संलयन बम,ଫ୍ୟୁଜନ୍ ବୋମା |
संलयन ऊर्जा,ଫ୍ୟୁଜନ୍ ଶକ୍ତି |
ॠ-मान,- ମୂଲ୍ୟ
"लाभ,लब्धि","ଲାଭ, ଲାଭ"
"गांगेय,गैलेक्सीय,मंदाकिनीय","ଗାଲାକ୍ଟିକ୍, ଗାଲାକ୍ଟିକ୍, ଗାଲାକ୍ଟିକ୍ |"
"गैलेक्सी,आकाश-गंगा,मंदाकिनी","ଗାଲାକ୍ସି, ଗାଲାକ୍ସି, ଗାଲାକ୍ସି |"
मंदाकिनी,ମାଣ୍ଡାକିନି |
गैलन,ଗ୍ୟାଲନ୍
गैल्वैनी सेल,ଗାଲଭାନିକ୍ କକ୍ଷ |
"जस्ता चढ़आना,यशद-लेपन",ଜିଙ୍କ୍ ପ୍ଲେଟିଂ |
जस्तेदार तार,ଗ୍ୟାଲେଭାଇଜଡ୍ ତାର
"गैल्वनोमीटर,धारामापी","ଗାଲଭାନୋମିଟର, ଗାଲଭାନୋମିଟର |"
"विपर्यासांक,गामा","ବିପରୀତ ସୂଚକାଙ୍କ, ଗାମା |"
गुम्फित संधारित्र,ପୋତା ଯାଇଥିବା କ୍ୟାପେସିଟର |
"दर्रा,विदर,अंतराल,रिक्ति","ଫାଙ୍କ, ଫାଙ୍କ, ଫାଙ୍କ |"
"अपशिष्ट,कचरा","ଆବର୍ଜନା, ଆବର୍ଜନା |"
गैस्केट,ଗ୍ୟାସେଟ
गैसन,ଗାସନ୍ |
"द्वार इलैक्ट्रोड ,कपाट,गेट ,दहन परिसर,द्वार","ଗେଟ୍ ଇଲେକ୍ଟ୍ରୋଡ୍, ଭଲଭ୍, ଫାଟକ, ଜାଳେଣୀ ଘର, ଫାଟକ |"
द्वार परिपथ,କବାଟ ସର୍କିଟ |
"प्रमाप ,प्रमापी ,गेज","ଗେଜ, ଗେଜ, ଗେଜ"
गेज क्षेत्र,ଗେଜ୍ କ୍ଷେତ୍ର
गाउस-नेत्रिका,ଗସ୍-ଆଖି |
गाउसीय वितरण,ଗ uss ସିଆନ୍ ବଣ୍ଟନ |
गाउस,ଗସ୍ |
"जाली,गॉज","ଜାଲ୍, ଗେଜ୍ |"
गिअर,ଉପକରଣ
गाइगर नली,ଗିଗର୍ ଟ୍ୟୁବ୍ |
व्यापकीकृत,ସାଧାରଣ
सामान्यीकृत आकृति,ସାଧାରଣ ଚିତ୍ର
सामान्य चित्राम,ସାଧାରଣ ଚିତ୍ର |
व्यापक पद,ବ୍ୟାପକ ଅବଧି
"व्यापक सापेक्षवाद,आपेक्षिकता का व्याएक सिद्धांत","ବ୍ୟାପକ ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକ ତତ୍ତ୍। |"
जनक फलन,ପିତାମାତା କାର୍ଯ୍ୟ
जनन दर,ପ୍ରଜନନ ହାର
"जनक ,जनित्र","ପିତାମାତା, ଜେନେରେଟର"
"भू-केन्द्रीय,भू-केन्द्रिक","ଜିଓସେଣ୍ଟ୍ରିକ୍, ଜିଓସେଣ୍ଟ୍ରିକ୍ |"
भूचुंबकीय,ଜିଓମ୍ୟାଗ୍ନେଟିକ୍ |
भूचुंबकत्व,ଭୂ-ଚୁମ୍ବକୀୟତା |
"ज्यामितीय ,ज्यामितीय कारक","ଜ୍ୟାମିତିକ, ଜ୍ୟାମିତିକ କାରକ |"
भूभौतिकीय,ଭ oph ଗୋଳିକ |
भूभौतिकीविद्,ଜିଓଫିଜିକ୍ |
तुल्यकाली उपग्रह,ସମକାଳୀନ ଉପଗ୍ରହ |
गेव (गीगा इलेक्ट्रॉन वोल्ट),ଗାଭ (ଗିଗା ଇଲେକ୍ଟ୍ରୋନ ଭୋଲ୍ଟ)
कपट मूर्ति,ଠକାମି ପ୍ରତିମା |
कपट-संकेत,spoof
बृहत् नीहारिका,ବିଶାଳ ନିବୁଲା |
"दानव तारा,बृहत् तारा",ବିଶାଳ ତାରା
पृष्ठसपी कोण,ପଛ କୋଣ
"विसर्पण,सर्पण","କ୍ରପ୍, ଆତ୍ମସମର୍ପଣ |"
परासर्पण,ଆତ୍ମସମର୍ପଣ
सी परावर्तन,C ପ୍ରତିଫଳନ
सी स्थानान्तरण,c ସ୍ଥାନାନ୍ତର
"विसर्पण (सं.),विसी (वि.)","Vispan (ed।), Visi (v।)"
दीप्ति,ଉଜ୍ଜ୍ୱଳତା
ताप स्विच,ଉତ୍ତାପ ସୁଇଚ୍
सुचालक,ଭଲ କଣ୍ଡକ୍ଟର |
सुक्रिस्टल,ସୁକ୍ରିଷ୍ଟାଲ୍ |
श्रेष्ठ परावर्तकता,ସର୍ବୋତ୍ତମ ପ୍ରତିଫଳନ
उत्तम दृश्यता,ଉତ୍କୃଷ୍ଟ ଦୃଶ୍ୟମାନତା |
नियामक,ନିୟାମକ
"श्रेणी,दर्जा,कोटि,क्रम (सं.),कोटि निर्धारण करना (क्रि.)","ଗ୍ରେଡ୍, ସ୍ଥିତି, ଗ୍ରେଡ୍, କ୍ରମ (ନଂ), ଗ୍ରେଡ୍ ନିର୍ଣ୍ଣୟ (Cr।)"
"प्रवणित,क्रमिक,श्रेणीकृत ,संतुलित","ଗ୍ରେଡ୍, ଗ୍ରେଡ୍, ସନ୍ତୁଳିତ |"
"प्रवणता,ग्रेडिएन्ट","ଗ୍ରେଡିଏଣ୍ଟ୍, ଗ୍ରେଡିଏଣ୍ଟ୍"
अंशाकित,କାଲିବ୍ରେଟେଡ୍ |
"कण,दाना ,अन्न ,ग्रेन ,अनाज,रेणु,उत्पाट ,8.काष्ठरेखा","କଣିକା, ଶସ୍ୟ, ଶସ୍ୟ, ଶସ୍ୟ, ଶସ୍ୟ, ରେନୁ, ଉତ୍କଟ, 8. କାଠ ରେଖା |"
"दानेदारपन,कणीयता","ଗ୍ରାନୁଲାରିଟି, ଗ୍ରାନୁଲାରିଟି |"
"चना ,ग्राम","ଗ୍ରାମ, ଗ୍ରାମ"
"ग्राफ,आलेख,लेखाचित्र","ଗ୍ରାଫ୍, ଗ୍ରାଫ୍, ଗ୍ରାଫ୍"
"आलेखी,ग्राफी",ଗ୍ରାଫିକ୍ସ
"रेखाजाल,सूत्रजाल,प्रैटिक्यूल","ରେଖା, ସୂତା, ସୁନ୍ଦର |"
"ग्रेटिंग ,कसना (क्रि.),पीसना","ଗ୍ରେଟିଂ, ଟାଣିବା (kr।), ଗ୍ରାଇଣ୍ଡିଂ |"
गुरुत्वमापी,ମାଧ୍ୟାକର୍ଷଣ
"गुरुत्वाकर्षण,गुरुत्व","ମାଧ୍ୟାକର୍ଷଣ, ମାଧ୍ୟାକର୍ଷଣ |"
गुरुत्वीय त्वरण,ମାଧ୍ୟାକର୍ଷଣ ତ୍ୱରଣ |
ग्रैविटॉन,ଗ୍ରାଭିଟନ୍
गुरुत्व,ମାଧ୍ୟାକର୍ଷଣ
पृष्ठसपी,ବ୍ୟାକ୍ ରେଟ୍
अल्पस्पर्शी संघट्ट,ସାମାନ୍ୟ ପ୍ରଭାବ
पृष्ठसी आपतन,ଭୂପୃଷ୍ଠ ଘଟଣା
"जाल,ग्रिड","ଜାଲ, ଗ୍ରୀଡ୍"
सकल अभिलक्षण,ମୋଟ ବ acter ଶିଷ୍ଟ୍ୟଗୁଡିକ |
गंभीर त्रुटि,ଗମ୍ଭୀର ତ୍ରୁଟି |
भू-तलीय,ତଳ ତାଲା
भूसम्पर्कक पट्टिका,ଭୂକମ୍ପ
भू-विभव,ପୃଥିବୀ ସମ୍ଭାବନା |
भू सापेक्ष चाल,ଆପେକ୍ଷିକ ଗତି |
"वर्ग,समूह,संघ","ଶ୍ରେଣୀ, ଗୋଷ୍ଠୀ, ସଙ୍ଗଠନ |"
क्रिस्टल वर्धन,ସ୍ଫଟିକ୍ ବୃଦ୍ଧି
वृद्धि,ଅଭିବୃଦ୍ଧି |
निर्देशन,ନିର୍ଦ୍ଦେଶନା
निर्देशित,ନିର୍ଦ୍ଦେଶିତ
समष्टि प्रभाव,ଜନସଂଖ୍ୟା ପ୍ରଭାବ
परिरभ्रमण,କ୍ରୁଜ୍
घूर्णाक्षस्थापी,ଘୂର୍ଣ୍ଣନ ସ୍ଥିରକାରୀ |
पभ्रिमण-गतिकी,କ୍ରୁଜିଂ ଗତିଶୀଳତା |
पभ्रिमण आवृत्ति,କ୍ରୁଜ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
घूर्ण चुंबकीय,ଘୂର୍ଣ୍ଣନ ଚୁମ୍ବକୀୟ |
घूर्णचुंबकत्व,ଚୁମ୍ବକୀୟତା |
घूर्णाक्षस्थापी,ଘୂର୍ଣ୍ଣନ ସ୍ଥିରକାରୀ |
घूर्णाक्षास्थापी स्थायीकरण,ଘୂର୍ଣ୍ଣନ ସ୍ଥିରତା |
"अर्ध चौड़आई,अर्ध पृथुता","ଅଧା ମୋଟେଇ, ଅଧା ମୋଟେଇ |"
हॉल गुणांक,ହଲ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
हॉल प्रभाव,ହଲ୍ ପ୍ରଭାବ
"परिवेष,प्रभामंडल","ପରିବେଶ, ଆରୁ"
"हैमिल्टनी (वि.),हैमिल्टोनियन (सं.)","ହାମିଲଟନିଆନ୍ (ଭି।), ହାମିଲଟନିଆନ୍ (ଏଡି।)"
"दस्ती लेन्स,हैन्ड लेन्स","ମାନୁଆଲ୍ ଲେନ୍ସ, ହ୍ୟାଣ୍ଡ ଲେନ୍ସ |"
कठोर क्रोड,ହାର୍ଡ କୋର୍
दृढ़ईकारक,ଦୁର୍ଗ
"कठोरण,दृढ़ईकरण",କଠିନ
अतितम वेधी किरण,ସର୍ବାଧିକ ଛିଦ୍ର
अतिवेधी गामा किरण,ଅଲ୍ଟ୍ରାଫାଷ୍ଟ ଗାମା କିରଣ |
दुश्चुंबकन,ଭୁଲ୍ ନିଦାନ
"कठोरता,वेधन क्षमता","କଠିନତା, ଅନୁପ୍ରବେଶକାରୀ |"
श्रवण क्षीणता,ଶ୍ରବଣ ଦୁର୍ବଳତା |
अतिवेधी ऐक्स-किरण,ଅଲ୍ଟ୍ରାଫାଷ୍ଟ ଏକ୍ସ-ରେ |
"संनादी,प्रसंवादी,हार्मोनिक,हरात्मक","ହାରମୋନିକ୍, ହାରମୋନିକ୍, ହାରମୋନିକ୍, ହାରମୋନିକ୍ |"
"प्रसंवादी विश्लेषण,गुणावृत्ति","ପାରସ୍ପରିକ ବିଶ୍ଳେଷଣ, ଗୁଣବତ୍ତା |"
संलादीकरण,ଯୋଗାଯୋଗ |
हार्टी सन्निकटन,ହାର୍ଟି ଆନୁମାନିକତା |
हार्टली परिपथ,ହାର୍ଟଲି ସର୍କିଟ |
हाइड्रोजन-बम,ହାଇଡ୍ରୋଜେନ୍-ବୋମା |
"शीर्षक,शीर्षण,समासंधि,अभिपख,मुख दिशा","ହେଡିଙ୍ଗ୍, ହେଡିଙ୍ଗ୍"
"प्रत्यक्ष संघट्ट,सम्मुख टक्कर","ସିଧାସଳଖ ପ୍ରଭାବ, ମୁହାଁମୁହିଁ ଧକ୍କା |"
ऊष्मा,ଉତ୍ତାପ
तापन,ଗରମ
उष्णता लहर,ଉତ୍ତାପ ତରଙ୍ଗ
खगोलीय पिंड (उष्णता तरंग),ସ୍ୱର୍ଗୀୟ ଶରୀର (ଉତ୍ତାପ ତରଙ୍ଗ)
गुरूतर नाभिक,ବୃହତ ନ୍ୟୁକ୍ଲିୟସ୍ |
दीर्घ युग्मन,ଲମ୍ବା ଯୋଡି |
"ऊंचाई,उच्चता,तुंगता","ଉଚ୍ଚତା, ଉଚ୍ଚତା, ଉଚ୍ଚତା |"
तुंगता प्रभाव,ଉଚ୍ଚତା ପ୍ରଭାବ
हाइटलर-लन्डन वाद,ହିଟଲର-ଲଣ୍ଡନ ବିବାଦ |
कुंडलिनी,କୁଣ୍ଡାଲିନି |
सूर्यकेन्द्रीय,ହେଲିଓସେଣ୍ଟ୍ରିକ୍ |
हेल्महोल्तस मुक्त ऊर्जा,ହେଲମହୋଲ୍ଟ ମୁକ୍ତ ଶକ୍ତି |
हेनरी,ହେନ୍ରି |
संमुद्रित,ମୁଦ୍ରିତ
हर्टज-तरंग,ହର୍ଟଜ୍ ତରଙ୍ଗ |
हज,ହଜ୍
विषम ऊर्जीय इलेक्ट्रॉन,ଅଦ୍ଭୁତ ଶକ୍ତି ଇଲେକ୍ଟ୍ରନ୍ |
विषमजातीय आंकड़ए,ଭେଦଭାବ
विषमांगी,ଭେଦଭାବ
"विषम नाभिकीय,विषम न्यूक्लीय","ହେଟେରୋନ୍ୟୁକ୍ଲିୟର, ହେଟେରୋନ୍ୟୁକ୍ଲିୟର |"
हाइसलर मिश्रधातु,ହିଜଲର୍ ମିଶ୍ରଣ |
षट्क अक्ष,ଷୋ ଅକ୍ଷ
"षटकोणीय क्रिस्टल,चतुरक्ष क्रिस्टल","ଷୋଡଶାଳିଆ ସ୍ଫଟିକ୍, ଚତୁର୍ଭୁଜ ସ୍ଫଟିକ୍ |"
अति क्षिप्र कैमरा,ଛୋଟ କ୍ୟାମେରା |
"उत्तापमिति,उच्चतापमिति","ଥର୍ମୋମେଟ୍ରି, ହାଇପରଥର୍ମୋମିଟ୍ରି |"
"उच्च विभव,उच्च वोल्टता","ହାଇ ଭୋଲଟେଜ୍, ହାଇ ଭୋଲଟେଜ୍ |"
"विवर,छिद्र,होल","ଗର୍ତ୍ତ, ଗର୍ତ୍ତ, ଗର୍ତ୍ତ"
होलोग्राम,ହୋଲଗ୍ରାମ |
होलोग्राफी,ହୋଲୋଗ୍ରାଫି |
"समांगता,समघातता","ଏକତା, ଏକତା"
"समांग,समांगी,सजातीय,समघात,समभावहक","ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ |"
हुक का नियम,ହୁକର ନିୟମ |
क्षैतिज,ଭୂସମାନ୍ତର
"अश्व शक्ति,हार्सपावर","ଘୋଡା ଶକ୍ତି, ଘୋଡା ଶକ୍ତି |"
आतिथेय,ଆତିଥ୍ୟ
तप्त बैंड,ହଟ୍ ବ୍ୟାଣ୍ଡ |
अधि ऊर्जा वाहक,ସୁପର ଶକ୍ତି ବାହକ |
अधि ऊर्जा इलेक्ट्रॉन,ଉଚ୍ଚ ଶକ୍ତି ଇଲେକ୍ଟ୍ରନ୍ |
"वर्णिमा,छटा",ରଙ୍ଗ ଛାଇ |
"गुंजन,हम","ହମ୍, ଆମେ"
"आर्टीकरण,नमीकरण","ଆର୍ଟିକ୍ୟୁଲେସନ୍, ଆର୍ଦ୍ରତା"
आर्द्रकर,ଆର୍ଦ୍ରତା
"आर्द्रता,नमी","ଆର୍ଦ୍ରତା, ଆର୍ଦ୍ରତା |"
हाइगेन्स नियम,ହୁଇଗେନ୍ସ ନିୟମ |
संकर,ହାଇବ୍ରିଡ୍ |
संकरण,ହାଇବ୍ରିଡାଇଜେସନ୍ |
"द्रवचालित,चलद्रवीय,चलजलीय,जलदृढ़ई",ହାଇଡ୍ରୋଲିକ୍ |
"द्रवगतिक,द्रवगितिकीय","ହାଇଡ୍ରୋଡାଇନାମିକ୍, ହାଇଡ୍ରୋଡାଇନାମିକ୍ |"
"द्रवगतिविज्ञान,द्रवगतिको,हाइड्रोडाइनैमिक्स","ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ, ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ, ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ |"
हाइड्रोजनी पदार्थ,ହାଇଡ୍ରୋଜେନ୍ ପଦାର୍ଥ |
जलविज्ञान,ହାଇଡ୍ରୋଲୋଜି |
जलमंडल,ଜଳ ବୋର୍ଡ
द्रवस्थैतिक,ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ |
"द्रवस्थिति विज्ञान,द्रवस्थैतिकी","ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ, ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ |"
"आर्द्रतामापी,हाइग्रोमीटर","ହାଇଗ୍ରୋମିଟର, ହାଇଗ୍ରୋମିଟର |"
आर्द्रतामिति,ହାଇଗ୍ରୋମେଟ୍ରି |
आर्द्रतादर्शी,ହାଇଗ୍ରୋମିଟର
आर्द्रताग्राही,ହାଇଗ୍ରୋସ୍କୋପିକ୍ |
अतिपरवलयिक,ହାଇପରବୋଲିକ୍ |
"उच्च आवेश,हाइपर चार्ज",ଉଚ୍ଚ ଚାର୍ଜ ହାଇପର ଚାର୍ଜ |
अतिसूक्ष्म,ସର୍ବନିମ୍ନ
दीर्घदृष्टि,ଦୀର୍ଘ ଦର୍ଶନ
हाइपेरानी- नाभिक,ହାଇପର୍ରାନି - ନ୍ୟୁକ୍ଲିୟସ୍ |
हाइपेरॉन,ହାଇପରନ୍ |
अतिध्वनिक,ସୁପରସୋନିକ୍ |
अधि आकाश,ସୁପର ଆକାଶ |
परिकल्पना,ଅନୁମାନ
"परिकल्पित,परिकल्पनात्मक","କପଟେଟିକାଲ୍, କପଟେଟିକାଲ୍ |"
जलक्वथनांकमापी,ଫୁଟିବା ବିନ୍ଦୁ |
शैथिल्य,somnolence
बर्फ,ବରଫ
बर्फ-क्रिस्टल,ବରଫ-ସ୍ଫଟିକ |
आदर्श,ଆଦର୍ଶ
आदर्शीकृत,ଆଦର୍ଶ
"समरूप,सर्वसम,अभिन्न","ସମାନ, ସମାନ, ଅବିଚ୍ଛେଦ୍ୟ |"
"अभिनिर्धारण,अभिज्ञान,पहचान,तादात्म्य","ପରିଚୟ, ପରିଚୟ, ପରିଚୟ, ପରିଚୟ"
"अभिनिर्धारण बीकान,पहचान बीकान","ପରିଚୟ ବିକନ୍, ପରିଚୟ ବିକନ୍ |"
"तत्समक,सर्वसमिका,सर्वसपता,व्यष्टित्व","ସମାନ, ସମାନ, ସର୍ବତ୍ର, ବ୍ୟକ୍ତିଗତତା |"
कार्यहीन,କାମହୀନ |
"अक्रिय सभय,प्रोग्राम परीक्षा काल","ନିଷ୍କ୍ରିୟ ସମୟ, ପ୍ରୋଗ୍ରାମ ପରୀକ୍ଷା ସମୟ |"
ज्वलित करना,ପ୍ରଜ୍ୱଳିତ କରିବାକୁ |
प्रज्वालक,ଇଗ୍ନିଟର
ज्वलन,ଇଗ୍ନିସନ୍
उपेक्षा-अनुदेश,ନିର୍ଦ୍ଦେଶକୁ ଅବମାନନା କରନ୍ତୁ |
प्रदीप्ति घनत्व,ଆଲୋକର ଘନତା |
प्रदीपक,ଆଲୋକିତକାରୀ
प्रदीपक,ଆଲୋକିତକାରୀ
प्रदीप्ति मापी,ଆଲୋକୀକରଣ ଗେଜ୍ |
प्रदीपक,ଆଲୋକିତକାରୀ
प्रतिबिम्ब,ପ୍ରତିଫଳନ
"कल्पित,काल्पनिक,अधिकल्पित","କଳ୍ପିତ, କଳ୍ପିତ, କପଟେଟିକାଲ୍ |"
निमज्जित वस्तु,ଜଳମଗ୍ନ ବସ୍ତୁ |
"निमज्जन,निमीलन",ବୁଡ ପକାଇବା |
प्रतिबाधा प्रवेश्यता,ପ୍ରତିବନ୍ଧକ ଅନୁପ୍ରବେଶ |
"समाघात,आघट्ट,संघटट,टक्कर,प्रतिघात","ପ୍ରଭାବ, ପ୍ରଭାବ, ପ୍ରଭାବ, ଧକ୍କା, ପୁନର୍ବାର |"
संघट्ट प्रभाव,ପ୍ରଭାବ ପ୍ରଭାବ
प्रतिबाधा,ପ୍ରତିବନ୍ଧକ
प्रघाती,ଆଶ୍ଚର୍ଯ୍ୟଜନକ
आरोपित दाब,ପ୍ରୟୋଗ ଚାପ |
"संसेचित,अंतर्भरित","ଗର୍ଭବତୀ, ଏମ୍ବେଡ୍"
आवेग,ପ୍ରେରଣା
अशुदध,ଅଶୁଦ୍ଧ
अपद्रव्य चालकता (बहिर्ज चालकता),ଅତିରିକ୍ତ କଣ୍ଡକ୍ଟିଭିଟି (ଏକ୍ସଟ୍ରିନିକ୍ କଣ୍ଡକ୍ଟିଭିଟି)
अश्रव्यता,ଶ୍ରବଣତା |
अश्रव्य,ଶୁଣାଯାଏ ନାହିଁ |
तापदीप्ति,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
तापदीप्त,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
"कला-असंबदध,असंबदध",ରାପ୍ସୋଡିକ୍ |
आगमी,ଆଗାମୀ
असंपीड्यता,ଅସମ୍ପୂର୍ଣ୍ଣତା |
वर्धमान दोलन,ବର୍ଦ୍ଧିତ ଦୋହରିବା |
वर्धित चुंबकशीलता,ଚୁମ୍ବକୀୟତା ବୃଦ୍ଧି |
स्वतंत्र वितरण,ମାଗଣା ବଣ୍ଟନ |
"अपरिमित,अनिर्धारित,अनिर्धार्य,4अनिश्चित","ଅସୀମ, ଅନିର୍ଦ୍ଦିଷ୍ଟ, ନିର୍ଦ୍ଦିଷ୍ଟ, 4 ନିର୍ଦ୍ଦିଷ୍ଟ |"
"घातक,सूचक,3सूचकांक","ସାଂଘାତିକ, ସୂଚକ, 3 ଇଣ୍ଡେକ୍ସ |"
"परोक्ष,अप्रत्यक्ष","ପରୋକ୍ଷ, ପରୋକ୍ଷ |"
प्रेरित,ଅନୁପ୍ରାଣିତ
"आगमन,प्रेरण,विप्रेरण","ଆଗମନ, ଅନୁକରଣ, ଅନୁକରଣ |"
प्रेरणिक,ପ୍ରେରଣାଦାୟକ |
"प्रेरक,विप्रेरक",ପ୍ରେରଣାଦାତା |
जड़त्वीय,ନିଷ୍କ୍ରିୟ |
अक्ष्य स्रोत,ଅବିସ୍ମରଣୀୟ ଉତ୍ସ |
"अनंत,अपरिमित","ଅସୀମ, ଅସୀମ |"
"अनंत,अनंतियाँ","ଅସୀମ, ଅସୀମ |"
"अनंत,अनंती","ଅସୀମ, ଅସୀମ |"
ज्वलनशीलता,ଜ୍ୱଳନ୍ତତା |
ज्वलनशील,ଜ୍ୱଳନ୍ତ
अंतर्वाह,ପ୍ରବାହ
अंतर्वाह,ପ୍ରବାହ
सूचना,ସୂଚନା
अतिनिम्न आवृत्ति,ବହୁତ କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
अवरक्त,ଇନଫ୍ରାଡ୍
अवश्रव्य,ଶୁଣାଯାଏ ନାହିଁ |
अव श्राविकी,ଅଭା ଶ୍ରାବିକି |
असमांगता,ଅସଙ୍ଗତି
"असमांगी,असमधाती",ଭିନ୍ନ
प्रारंभिक,ପ୍ରାରମ୍ଭିକ
अन्त:क्षेपण,ଇଞ୍ଜେକ୍ସନ୍ |
प्रवेश,ପ୍ରବେଶ କର |
"आंतर,आंतरिक,आभ्यंतर,भीतरी","ଭିତର, ଭିତର, ଭିତର, ଭିତର"
"निवेश (सं.),निविष्ट (वि.)","ଇନପୁଟ୍ (n।), ଇନପୁଟ୍ (v।)"
हीनग्राही,ଅସମ୍ମାନ |
लिवेशन,ଜୀବନ୍ତ
"नगण्य,उपेक्षणीय","ଅମୂଳକ, ଅମୂଳକ"
निरीक्षण,ତଦାରଖ
"संस्थापन,अधिष्ठापन,अधिष्ठान","ସ୍ଥାପନ, ସ୍ଥାପନ, ସ୍ଥାପନ"
क्षण,ମୁହୂର୍ତ୍ତ
अनुदेश,ନିର୍ଦ୍ଦେଶ
यंत्र,ମେସିନ୍
यंत्रीय,ଯାନ୍ତ୍ରିକ
"यंत्रीकरण,यंत्रसमुच्चय","ଯାନ୍ତ୍ରିକରଣ, ସଭା"
"विद्युतरोधी,ऊष्मारोधी","ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ"
"रोधन,रोध (सं.),विद्युतरोधन,ऊष्मा रोधन",ଇନସୁଲେଟିଂ
"रोधी,विद्युतरोधी,ऊष्मारोधी","ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ |"
"1पूर्ण संख्या,पूर्णांक","1 ହୋଲ୍ ନମ୍ବର, ଇଣ୍ଟିଜର୍"
समाकलनीयता,ଏକୀକରଣ
