Kannada,Bengali
ಅನುಸ್ಥಾಪನ,স্থাপন
ತತ್ಕ್ಷಣ ವೋಲ್ಟೇಜ್,তাত্ক্ষণিক ভোল্টেজ
ಸೂಚನಾ,নির্দেশ
ನಿರೋಧಕ ವಸ್ತು,অন্তরক উপাদান
ನಿರೋಧನ,নিরোধক
ನಿರೋಧನ ಪ್ರತಿರೋಧ,নিরোধক প্রতিরোধ
ನಿರಂಕುಶಾಧಿಕಾರಿ,ইনসুলেটর
ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್,সমন্বিত বর্তনী
ನೆಟ್‌ವರ್ಕ್ ಅನ್ನು ಸಂಯೋಜಿಸಲಾಗುತ್ತಿದೆ,একীভূত নেটওয়ার্ক
ಸಂಯೋಜಕ,ইন্টিগ্রেটার
ಬುದ್ಧಿಶಕ್ತಿ,বুদ্ধি
ತೀವ್ರತೆ,তীব্রতা
ಮಾತಿನ ತೀವ್ರತೆ,বক্তৃতা তীব্রতা
ಅಂತರ ಚಾನಲ್ ಹಸ್ತಕ್ಷೇಪ,আন্তঃ চ্যানেল হস্তক্ষেপ
ಮಧ್ಯಸ್ಥಗಾರ,ইন্টারলিভ
ಪರಸ್ಪರ ಕ್ರಿಯೆ,মিথষ্ক্রিয়া
ಸಂರತ್ವ,ইন্টারেক্টিভিটি
ಅಂತರ್ವ್ಯಾಪೆ,ইন্টারকম
ಪರಸ್ಪರ ಸಂಬಂಧ,আন্তঃসংযোগ
ಅಂತರಸಂಪರ,ইন্টারফেস
ಇಂಟರ್ಫೇಸ್ ಸ್ಕ್ಯಾನಿಂಗ್,ইন্টারফেস স্ক্যানিং
ಹಸ್ತಕ್ಷೇಪ,হস্তক্ষেপ
ಹಸ್ತಕ್ಷೇಪ ವಲಯ,হস্তক্ষেপ অঞ্চল
ಚಾನಲ್ ಅನ್ನು ಮಧ್ಯಪ್ರವೇಶಿಸುತ್ತಿದೆ,হস্তক্ষেপ চ্যানেল
ಹಸ್ತಕ್ಷೇಪ ಆವರ್ತನ,হস্তক্ষেপ ফ্রিকোয়েন্সি
ರೇಡಿಯೋ ಆವರ್ತನ ಸಿಗ್ನಲ್ ಅನ್ನು ಹಸ್ತಕ್ಷೇಪ ಮಾಡುವುದು,রেডিও ফ্রিকোয়েন্সি সিগন্যাল হস্তক্ষেপ
ಅಡ್ಡಿ,ইন্টারফ্রেম
ಮಧ್ಯಸ್ಥಗಾರ,ইন্টারলিভ
ಅಂತರ್ವರ್ಧಕ,ইন্টারলিভড
ಇಂಟರ್ಲೀವ್ಡ್ ಸ್ಟ್ರೀಮ್,ইন্টারলিভড স্ট্রিম
ಅಂತರ್ವರ್ಧಕ,ইন্টারলিভার
ಒಳನೋಟವುಳ್ಳ,ইন্টারলিভিং
ಒಳನೋಟವುಳ್ಳ,ইন্টারলিভিং
ಇಂಟರ್ಲೀವಿಂಗ್ ಅವಧಿ,ইন্টারলিভিং পিরিয়ড
ಇಂಟರ್ಲಾಕ್ ಸರ್ಕ್ಯೂಟ್,ইন্টারলক সার্কিট
ಇಂಟರ್ಲಾಕ್ ಸ್ವಿಚ್,ইন্টারলক সুইচ
ಅಂತರ್ವರ್ಧಕ,ইন্টারলকিং
ಮಧ್ಯಂತರ ವೈಫಲ್ಯ,মধ্যবর্তী ব্যর্থতা
ಮಧ್ಯಂತರ ಆವರ್ತನ,মধ্যবর্তী ফ্রিকোয়েন্সি
ಮಧ್ಯಂತರ ಆವರ್ತನ ಆಂದೋಲಕ,মধ্যবর্তী ফ্রিকোয়েন্সি দোলক
ಪ್ರತಿಶಮನದ,বিরতি
ಮಧ್ಯಂತರ ಪ್ರವಾಹ,মাঝে মাঝে বর্তমান
ಅಂತರಗಣನೆ,ইন্টারমোডুলেশন
ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ,ইন্টারমোডুলেশন বিকৃতি
ಇಂಟಿಡ್ಯುಲೇಶನ್ ಹೊರಸೂಸುವಿಕೆ,ইন্টারমোডুলেশন নির্গমন
ಇಂಟರಲ್ಫುಲೇಷನ್ ಪರೀಕ್ಷೆ,ইন্টারমোডুলেশন পরীক্ষা
ಅಂತರ್ಜಾಲ,ইন্টারনেট
ಇಂಟರ್ನೆಟ್ ಪ್ರಸಾರ,ইন্টারনেট সম্প্রচার
ಇಂಟರ್ನೆಟ್ ಚಾಟಿಂಗ್,ইন্টারনেট চ্যাট
ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ ಸ್ಟ್ಯಾಕ್,ইন্টারনেট প্রোটোকল স্ট্যাক
ಅಂತರ್ಜಾಲ ರೇಡಿಯೋ,ইন্টারনেট রেডিও
ಅಂತರ್ಜಾಲ ಸ್ಟ್ರೀಮಿಂಗ್,ইন্টারনেট স্ট্রিমিং
ಇಂಟರ್ನೆಟ್ ವೀಡಿಯೊ,ইন্টারনেট ভিডিও
ಪರಸ್ಪರ ಕಾರ್ಯಸಾಧ್ಯತೆ,আন্তঃব্যবহারযোগ্যতা
ರಾಕ್ಷಸ,ইন্টারপোলেশন
ವ್ಯಾಖ್ಯಾನಕಾರ,দোভাষী
ಅಡಚಣೆ,বাধা
ಅಡಚಣೆ,বাধা
ಅಡಚಣೆದಾರ,বাধা
ಮಧ್ಯಂತರ,অন্তর
ಬಿಲ್ಲೆ,ইন্ট্রাকোডিং
ಒಳಭಾಗ,ইন্ট্রাফ্রেম
ಅಂತಃಪ್ರವಾಹ,ইন্ট্রানেট
ಅಂತಃಪ್ರವೇಶ,অন্তঃসত্ত্বা
ಇಂಟ್ರಾವೆಬ್,অন্তঃসত্ত্বা
ಆಂತರಿಕ ಅರೆವಾಹಕ,অভ্যন্তরীণ অর্ধপরিবাহী
ವಿಲೋಮ ಪ್ರವಾಹ,বিপরীতমুখী
ವಿಲೋಮ ಪ್ರಾದೇಶಿಕ ಕಾರ್ಯಾಚರಣೆ,বিপরীত স্থানিক পরিচালনা
ತಲೆಕೆಳಗಾದ,উল্টানো
ತಲೆಕೆಳಗಾದ ಎಲ್ ಆಂಟೆನಾ,উল্টানো এল অ্যান্টেনা
ತಲೆಕೆಳಗಾದ ವಿ ಆಂಟೆನಾ,উল্টানো ভি অ্যান্টেনা
ವಶಪಡಿಸಿಕೊಳ್ಳುವವನು,বৈদ্যুতিন সংকেতের মেরু বদল
ಅಕ್ರಮವಾದ,অনিয়মিত
ಅಪ್ರಸ್ತುತ,অপ্রাসঙ্গিক উপাদান
ಪ್ರತ್ಯೇಕ ಜಾಲ,বিচ্ছিন্ন নেটওয়ার্ক
ಪ್ರತ್ಯೇಕಿಸುವವನು,বিচ্ছিন্ন
ದಮ್ಮಗ,জামার
ಕಟುಕ,জ্যামিং
ದರ್ಜಿ ಫೈಲ್,জারগন ফাইল
ಜಾವಾ ಸ್ಕ್ರಿಪ್ಟ್,জাভা স্ক্রিপ্ট
ಕನ್ನಡಿಯ,জিংল
ಗಲಿಬಿಲಿ,জিটার
ಸೇರುವವನು,যোগদানকারী
ಜಂಟಿ,যৌথ
ಕಲುಷಿತ,সংযুক্ত
ಜಿಗಿತಗಾರ,জাম্পার
ಮಂಜುಗಡ್ಡ,জাঙ্ক
ಅನಗತ್ಯ ಪತ್ರ,আজাইরা মেইল
ಪಟಲ,কার্নেল
ಕೀಲಿ,চাবি
ಕೀಲಿ ಹಲಗೆ,কীবোর্ড
ಮನವಿ,কীয়ার
ಕಶೇಟು,মূল বক্তব্য
ಕಿಲೋಸೈಕಲ್,কিলোসাইকেল
ಕಿಲೋವೋಲ್ಟ್,কিলোভোল্ট
ಕಿಲೋವ್ಯಾಟ್,কিলোওয়াট
ಚಲನಶಾಸ್ತ್ರ,গতিবিজ্ঞান
ಮೊಣಕಾಲಿನ ವೋಲ್ಟೇಜ್,হাঁটু পয়েন্ট ভোল্টেজ
ಗುಬ್ಬಿ,গিঁট
ಜ್ಞಾನದ ತಳಹದಿ,জ্ঞানভিত্তিক
ಜ್ಞಾನ ನಿರೂಪಣೆ,জ্ঞান উপস্থাপনা
ಎಲ್ ನೆಟ್‌ವರ್ಕ್,L নেটওয়ার্ক
L ವಿಭಾಗ ಫಿಲ್ಟರ್,এল বিভাগ ফিল্টার
ಮಂದಗತಿ ಮತ್ತು ಸೀಸ,ল্যাগ এবং সীসা
ಹಿಂದುಳಿದ ಪ್ರವಾಹ,পিছিয়ে থাকা বর্তমান
ಮಂದಗತಿಯ ವಿದ್ಯುತ್ ಅಂಶ,পিছিয়ে থাকা পাওয়ার ফ্যাক্টর
ಹಾಳಾದ,স্তরিত
ದೀಪ,প্রদীপ
ಅಬ್ಬರ,ল্যাপটপ
ಲೇಸರ್ ಆವರ್ತನ,লেজার ফ্রিকোয়েন্সি
ಸುಪ್ತ ದೋಷ,সুপ্ত ত্রুটি
ಸುಪ್ತ ಶಾಖ,সুপ্ত তাপ
ಅಕ್ಷಾಂಶ,অক্ষাংশ
ಹರಿ,স্তর
ಲೆಔಟ್,বিন্যাস
ವಿನ್ಯಾಸ,বিন্যাস পরিকল্পনা
ಮುನ್ನಡೆಸಿಸು,নেতৃত্ব
ಪ್ರಮುಖ ಹಂತ,শীর্ষস্থানীয় পর্ব
ಸೋರಿಕೆ ಪುರಾವೆ,ছিদ্র নিরোধক
ಸೋರಿಕೆ,ফুটো
ಗುತ್ತಿಗೆ ಸರ್ಕ್ಯೂಟ್,ইজারা সার্কিট
ಮಸೂರ,লেন্স
ಸಮಗ್ರ ಸೂಚಕ,স্তর সূচক
ಲಘು ನಿಯಂತ್ರಣ,আলো নিয়ন্ত্রণ
ತಿಳಿ ಪೆನ್ನು,হালকা কলম
ಮಿಂಚಿನ ಬಂಧಕ,বিজলীদণ্ড
ಮಿತಿಗೊಳಿಸು,সীমাবদ্ধ
ಆಂಪ್ಲಿಫೈಯರ್ ಅನ್ನು ಸೀಮಿತಗೊಳಿಸುವುದು,পরিবর্ধক সীমাবদ্ধ
ರೇಖೆಯ ನಷ್ಟ,লাইন ক্ষতি
ರೇಖೆಯ ಶಬ್ದ,লাইন শব্দ
ದೃಷ್ಟಿ,দর্শন লাইন
ರೇಖೆಯ ಹಂತ,লাইন পর্ব
ಸಾಲು ಹರಡುವಿಕೆ,লাইন সংক্রমণ
ರೇಖೆಯನ್ನು ಇಳಿಸಲಾಗಿಲ್ಲ,লাইন আনলোড
ರೇಖೀಯ ಪರಿಮಾಣ,লিনিয়ার কোয়ান্টিজার
ರೇಖಾತ್ವ,লিনিয়ারিটি
ಸಾಲು ಸಹಭಾಗಿ,লাইন-কোঅ্যাক্সিয়াল
ಸಾಲಿನ,লাইন-সমতুল্য
ಸಾಲು ಆವರ್ತನ,লাইন-ফ্রিকোয়েন্সি
ಸಾಲು-ಉಚ್ಚಾರಣೆ,লাইন-ইমিডেন্স
ಸಾಲು-ತ್ರೈಮಾಸಿಕ ತರಂಗಾಂತರ,লাইন-কোয়ার্টারের তরঙ্গদৈর্ঘ্য
ಮರ,লিঙ্ক
ಕೊಂಡಿ,লিঙ্কার
ತುಟಿಯೊಳಗಿರುವ,লিপ-মাইক্রোফোন
ನೇರ ಪ್ರಸಾರ,সরাসরি সম্প্রচার
ಲೈವ್ ಸರ್ಕ್ಯೂಟ್,লাইভ সার্কিট
ನೇರ ಕಾರ್ಯಕ್ರಮ,লাইভ প্রোগ্রাম
ಹೊರೆ,ভার
ಲೋಡ್ ಸಾಮರ್ಥ್ಯ,ধারণ ক্ষমতা
ಸಾಗಿಸುವ ಸಾಮರ್ಥ್ಯವನ್ನು ಲೋಡ್ ಮಾಡಿ,বহন ক্ষমতা লোড
ಲೋಡ್ ವಿಶಿಷ್ಟ,লোড বৈশিষ্ট্য
ಪ್ರತಿರೋಧವನ್ನು ಲೋಡ್ ಮಾಡಿ,লোড প্রতিবন্ধকতা
ತುಂಬಿರುವ,লোড
ತುಂಬುವವನು,লোডার
ಲೋಡ್ ಮಾಡುವುದು,লোড হচ্ছে
ಸುರುಳಿಯನ್ನು ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ,লোডিং কয়েল
ಹೊರೆ ಪರೀಕ್ಷೆ,লোড পরীক্ষা
ಹಾಲೆ,লব
ಹಾಲೆ ಆಂಟೆನಾ,লোব অ্যান্টেনা
ಸ್ಥಳೀಯ ಪ್ರದೇಶ ಜಾಲ,স্থানীয় নেটওয়ার্ক
ಸ್ಥಳೀಯ ಬ್ಯಾಟರಿ,স্থানীয় ব্যাটারি
ಸ್ಥಳೀಯ ಆಂದೋಲನಕಾರ,স্থানীয় দোলক
ಬ ೦ ದಿಸು,লগ
ಲಾಗ್ ಪುಸ್ತಕ,লগ বই
ಲಾಗ್ ಇನ್ ಮಾಡಿ (ಲಾಗ್ ಆನ್ ಮಾಡಿ),লগ ইন (লগ অন)
ಲಾಗ್ ಆಫ್ ಮಾಡಿ (ಲಾಗ್ .ಟ್ ಮಾಡಿ),লগ অফ (লগ আউট)
ಹಾಳೆ,লগ শিট
ಲಾಗರಿಥಮ್,লগারিদম
ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್,লগারিদমিক পরিবর্ধক
ಲಾಗರಿಥಮಿಕ್ ಅನುಪಾತ,লগারিদমিক অনুপাত
ಲಾಗರಿಥಮಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,লগারিদমিক প্রতিক্রিয়া
ಲಾಗರಿಥಮಿಕ್ ಪ್ರಮಾಣ,লগারিদমিক স্কেল
ಕಪ್ಪೆ,লগিং
ತರ್ಕ,যুক্তি
ತರ್ಕ ದ್ವಾರ,লজিক গেট
ತರ್ಕ ಕಾರ್ಯಾಚರಣೆ,যুক্তি অপারেশন
ತಾರ್ಕಿಕ,যৌক্তিক
ತಾರ್ಕಿಕ ಚೌಕಟ್ಟು,যৌক্তিক ফ্রেম
ಲೋಗಾ ಒಳಹರಿ,লোগো সন্নিবেশ
ರೇಖಾಂಶ,দ্রাঘিমাংশ
ಕುಣಿಕೆ,লুপ
ಲೂಪ್ ಆಂಟೆನಾ,লুপ অ্যান্টেনা
ಲೂಪ್ ಲಾಭ,লুপ লাভ
ಲೂಪ್ ಪರೀಕ್ಷೆ,লুপ পরীক্ষা
ಸಡಿಲ ಸಂಪರ್ಕ,আলগা যোগাযোগ
ಸಡಿಲ ಜೋಡಣೆ,আলগা সংযোজন
ನಷ್ಟವಿಲ್ಲದ ಆಂಟೆನಾ,লসলেস অ্যান্টেনা
ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ,ক্ষতিহীন সংকোচনের
ನಷ್ಟದ ಸಂಕೋಚನ,ক্ষতিগ্রস্থ সংকোচনের
ಜೋರಾಗಿ (ಧ್ವನಿ),জোরে (শব্দ)
ಮೋಡಿಮಾಡುವ,লাউডস্পিকার
ಕಡಿಮೆ ಆವರ್ತನ,কম কম্পাঙ্ক
ಕೆಳಮಟ್ಟದ ಭಾಷೆ,নিম্ন স্তরের ভাষা
ಕಡಿಮೆ ನಷ್ಟ ಫೀಡರ್,কম লোকসান ফিডার
ಕಡಿಮೆ ನಷ್ಟ ಹೊಂದಿಕೊಳ್ಳುವ ಏಕಾಕ್ಷ ಕೇಬಲ್,কম লোকসান নমনীয় কোক্সিয়াল কেবল
ಕಡಿಮೆ ಶಬ್ದ ರಿಸೀವರ್,কম শব্দ রিসিভার
ಕಡಿಮೆ ಕಕ್ಷೆಯ ಉಪಗ್ರಹ,কম কক্ষপথ স্যাটেলাইট
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,লো পাস ফিল্টার
ಕಡಿಮೆ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕ ಅರ್ಥ,কম রিঅ্যাক্ট্যান্স আর্থিং
ಕಡಿಮೆ ಪ್ರತಿರೋಧ ಮಾರ್ಗ,কম প্রতিরোধের পথ
ಹುರಿದುಂಬಿಸು,লগ
ಪ್ರಕಾಶ,আলোকসজ্জা
ಉಂಡವಾದ,লম্পট
ಬೃಹತ್ ಬ್ಲಾಕ್,ম্যাক্রো ব্লক
ಬೃಹತ್ ವ್ಯಾಖ್ಯಾನ,ম্যাক্রো সংজ্ঞা
ಬೃಹತ್ ದೃಷ್ಟಿ,ম্যাক্রো ভিশন
ಮಾಯಾ ಕಣ್ಣು,ম্যাজিক আই
ಕಾಂತ,চৌম্বক
ಕಾಂತಕ್ಷೇತ್ರ,চৌম্বক ক্ষেত্র
ಕಾಂತೀಯ ಹರಿವೆ,চৌম্বকীয় প্রবাহ
ಕಾಂತ ಧ್ರುವ,চৌম্বকীয় মেরু
ಕಾಂತೀಯ ಬಿರುಗಾಳಿ,চৌম্বকীয় ঝড়
ಕಾಂತೀಯ ಸ್ವಿಚ್,চৌম্বকীয় সুইচ
ಕಾಂತೀಯ ಟೇಪ್,চৌম্বকীয় টেপ
ಕಾಂತಶಾಸ್ತ್ರ,চৌম্বকীয়তা
ಮೇಲ್ ವಿಲೀನ,মেইল মার্জ
ಮೇಲಿಂಗ್ ಪಟ್ಟಿ,মেইলিং তালিকা
ಮುಖ್ಯ ವಾಹಕ,প্রধান ক্যারিয়ার
ನಿರ್ವಹಿಸು,রক্ষণাবেক্ষণ
ನಿರ್ವಹಣೆ,রক্ষণাবেক্ষণ
ನಿರ್ವಹಣಾ ತಂಡ,রক্ষণাবেক্ষণ দল
ಬಹುಮತ,সংখ্যাগরিষ্ঠ ক্যারিয়ার
ಸಂಪರ್ಕ ರಿಲೇ ಮಾಡಿ,যোগাযোগ রিলে করুন
ಮೇಕ್ ಮತ್ತು ಬ್ರೇಕ್ ಸ್ವಿಚ್,মেক-অ্যান্ড-ব্রেক সুইচ
ಪುರುಷ ಸಮರಸಗಾರ,পুরুষ সংযোগকারী
ಮನುಷ್ಯ ಶಬ್ದ ಮಾಡಿದನು,মানুষ শব্দ করেছে
ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (ಎಂಐಎಸ್),পরিচালন তথ্য সিস্টেম (এমআইএস)
ಕೈಗತ್ತಿದ,ম্যানিপুলেটেড
ಕೈಪಿಡಿ ನಿಯಂತ್ರಣ,মূল নিয়ন্ত্রণ
ಕೈಪಿಡಿ ವಿಧಾನ,ম্যানুয়াল পদ্ধতি
ಸುರಕ್ಷತಾ ಮುನ್ನೆಚ್ಚರಿಕೆ ಕೈಪಿಡಿ,সুরক্ষা সতর্কতা ম্যানুয়াল
ಹಸ್ತಚಾಲಿತವಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ,ম্যানুয়ালি পরিচালিত
ತಯಾರಕ,প্রস্তুতকারক
ಮುಖವಾಡ,মুখোশ
ಮಂಜುಗಡ್ಡೆ,মাসকি
ಮಾಸ್ಕರ್,মাস্কার
ಮರೆತುಹೋಗುವುದು,মাস্কিং
ಮರೆಮಾಚುವ ವರ್ತನೆ,মাস্কিং আচরণ
ಆಡಿಯೊದ ಮರೆಮಾಚುವ ಪರಿಣಾಮ,অডিওর মাস্কিং প্রভাব
ಮರೆಮಾಚುವ ಮಿತಿ,থ্রেশহোল্ড মাস্কিং
ಮರೆಮಾಚುವ ಸ್ವರ,মাস্কিং টোন
ಮಾಸ್ಟಿ,মাস্ট
ಮಾಸ್ಟ್ ರೇಡಿಯೇಟರ್,মাস্ট রেডিয়েটার
ಮಾಸ್ಟರ್ -ನಿಯಂತ್ರಣ,মাস্টার নিয়ন্ত্রণ
ಮಾಸ್ಟರ್ ಆಸಿಲಾರೆಟರ್,মাস্টার অসিলট্রোর
ಪಂದ್ಯ,ম্যাচ-ইমিডেন্স
ಹೊಂದಾಣಿಕೆಯ ನೆಟ್‌ವರ್ಕ್,ম্যাচিং নেটওয়ার্ক
ಹೊಂದಾಣಿಕೆಯ ಸ್ಟಬ್,ম্যাচিং স্টাব
ಹೊಂದಾಣಿಕೆಯ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್,ম্যাচিং ট্রান্সফর্মার
ಭೌತಿಕ ಪ್ರಚೋದನೆ,জিনিষ পত্র সরবরাহ
ಕುಶಲತೆ,ম্যাট্রিক্স
ಗರಿಷ್ಠೀಕರಣ,সর্বাধিককরণ
ಗರಿಷ್ಠ ಬೇಡಿಕೆ ಸೂಚಕ,সর্বাধিক চাহিদা সূচক
ಗರಿಷ್ಠ ವಿದ್ಯುತ್ ಸಾಂದ್ರತೆ,সর্বাধিক শক্তি ঘনত্ব
ಗರಿಷ್ಠ ಸಂವೇದನೆ,সর্বাধিক সংবেদনশীলতা
ಗರಿಷ್ಠ ಉಷ್ಣ,সর্বাধিক তাপমাত্রা
ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ,সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি
ಗರಿಷ್ಠ ಮೌಲ್ಯ,সর্বোচ্চ মূল্য
ವೈಫಲ್ಯದ ಸರಾಸರಿ ಸಮಯ,ব্যর্থতার গড় সময়
ಸರಾಸರಿ ಮೌಲ್ಯ,গড় মান
ಅಳತೆ ಸಂಕೇತ,পরিমাপ সংকেত
ಅಳತೆ,মাপা
ಅಳೆಯುವ ಸಾಧನ,পরিমাপ যন্ত্র
ಉಪಕರಣಗಳನ್ನು ಅಳೆಯುವುದು,পরিমাপ সরঞ্জাম
ಅಳತೆ ಸಾಧನ,পরিমাপক যন্ত্রপাতি
ಕ್ಷೇತ್ರದ ಶಕ್ತಿಯ ಅಳತೆ ಸಾಧನ,ক্ষেত্রের শক্তি পরিমাপের সরঞ্জাম
ಅಳೆಯುವ ಟೇಪ್,পরিমাপের ফিতা
ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ,পদ্ধতি
ಮಾಧ್ಯಮ ಸರ್ವರ್,মিডিয়া সার্ভার
ಮಾಧ್ಯಮ,মধ্যম
ಮಧ್ಯಮ ಆವರ್ತನ,মাঝারি ফ্রিকোয়েন্সি
ಮಧ್ಯಮ ಆವರ್ತನ ತರಂಗ,মাঝারি ফ্রিকোয়েন্সি তরঙ্গ
ಮಧ್ಯಮ ತರಂಗ (ಮೆಗಾವ್ಯಾಟ್),মাঝারি তরঙ্গ (মেগাওয়াট)
ಬಗೆಗಿನ,মেগা-ওহম
ಮೊಳಕೆಯೊಲೆ,মেগার
ನೆನಪು,স্মৃতি
ಮಾರ್ಗದರ್ಶನ,পরামর্শদাতা
ಮೆನು ಬಾರ್,মেনু বার
ಪಾದರಸ,বুধ সুইচ
ವಿಲೀನ,মার্জিং
ಸಂದೇಶ,বার্তা
ಮಾಪಕ,মেটাডেটা
ಲೋಹದ-ಆಕ್ಸೈಡ್ ಸೆಮಿಕಂಡಕ್ಟರ್ ಡಯೋಡ್,ধাতব অক্সাইড সেমিকন্ডাক্টর ডায়োড
ಲೋಹದ ಕವಚದ ಕೇಬಲ್,ধাতব-শেথযুক্ত কেবল
ಮೀಟರ,মিটার
ಒಂದುರಂಗ ಫಲಕ,মিটারিং প্যানেল
ಮೈಕಾ,মিকা
ಮೈಕಾ ಚಿಲ್ಲರೆ,মাইকা-ইনসুলেশন
ಸೂಕ್ಷ್ಮ-,ক্ষুদ্র-
ಸೂಕ್ಷ್ಮ ಘಟಕ,মাইক্রো উপাদান
ಸೂಕ್ಷ್ಮ ಕಂಪ್ಯೂಟರ್,মাইক্রো কম্পিউটার
ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ,মাইক্রো-কন্ট্রোলার
ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,মাইক্রো-ইলেক্ট্রনিক্স
ಮೈಕ್ರೋಫೋನ್,মাইক্রোফোন
ಮೈಕ್ರೋಫಿಕಮೋನ,মাইক্রোফোনিক্স
ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ,মাইক্রোপ্রসেসর
ಮೈಕ್ರೋ-ವೋಲ್ಟ್ (ಎಂವಿ),মাইক্রো-ভোল্ট (এমভি)
ಮೈಕ್ರೋವೇವ್,মাইক্রোওয়েভ
ಮೈಕ್ರೋವೇವ್ ಆಂಟೆನಾ,মাইক্রোওয়েভ অ্যান্টেনা
ಮೈಕ್ರೋವೇವ್ ಕಿರಣ,মাইক্রোওয়েভ মরীচি
ಮಧ್ಯವರ್ತಿ,মিড-ব্যান্ড
ವಲಸೆ,স্থানান্তর
ವಲಸೆ ಮಾರ್ಗ,মাইগ্রেশন পাথ
ಕಿರುಚಲ,ক্ষুদ্রাকার
ಬಹುಸಂಖ್ಯಾತರಾಗಿರುವ,মিনিয়েচারাইজড
ಕನಿಷ್ಠ,সর্বনিম্ন
ಉಷ್ಣ ತಾಪಮಾನ,ন্যূনতম তাপমাত্রা
ಕನಿಷ್ಠ ಬಳಸಬಹುದಾದ ಕ್ಷೇತ್ರ ಶಕ್ತಿ,সর্বনিম্ন ব্যবহারযোগ্য ক্ষেত্র শক্তি
ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ,সংখ্যালঘু ক্যারিয়ার
ಬಾಳಿಕೆ,ভুল
ಮಿಶ್ರಣ,মিশ্রণ
ಮಿಶ್ರಿತ ಖಾಲಿ,মিশ্রিত ফাঁকা
ಮಿಶ್ರ ಸಿಂಕ್,মিশ্র সিঙ্ক
ಮಿಶ್ರಣ,মিক্সার
ಮಿಕ್ಸರ್ ಟ್ಯೂಬ್,মিক্সার টিউব
ಮಿಶ್ರಣ,মিশ্রণ
ಮಿಶ್ರಣ ಸರ್ಕ್ಯೂಟ್,মিশ্রণ সার্কিট
ಜ್ಞಾಪಕ,স্মৃতিচারণ
ಜ್ಞಾಪಕಶಾಸ್ತ್ರ,স্মৃতিসৌধ
ಮೊಬೈರಿ,মুঠোফোন
ಮೊಬೈಲ್ ಮಲ್ಟಿಮೀಡಿಯಾ ಅಪ್ಲಿಕೇಶನ್,মোবাইল মাল্টিমিডিয়া অ্যাপ্লিকেশন
ಮೊಬೈಲ್ ಟಿವಿ,মোবাইল টিভি
ಕ್ರಮ,মোড
ವೈಫಲ್ಯದ ವಿಧಾನ,ব্যর্থতার মোড
ಪ್ರಸರಣದ ವಿಧಾನ,প্রচারের পদ্ধতি
ಮಾದರಿ,মডেল
ತಿಕ್ಕಲು,মডেম
ಆಧುನಿಕ ಎಫ್‌ಎಂ ಟ್ರಾನ್ಸ್‌ಮಿಟರ್,আধুনিক এফএম ট্রান্সমিটার
ಆಧುನಿಕ ಪ್ರವೃತ್ತಿಗಳು,আধুনিক প্রবণতা
ಸಂರಚನೆಯ ವಿಧಾನಗಳು,কনফিগারেশন মোড
ಮಾರ್ಪಡಿಸು,সংশোধন করুন
ಮಾಡ್ಯುಲೇಟೆಡ್ ನಿರಂತರ ತರಂಗ,মডুলেটেড অবিচ্ছিন্ন তরঙ্গ
ಮಾಡ್ಯುಲೇಟೆಡ್ ಸಂಕೇತ,মোডুলেটেড সিগন্যাল
ಮಾಡ್ಯುಲೇಟೆಡ್ ತರಂಗರೂಪ,মডুলেটেড ওয়েভফর্ম
ಉಚ್ulationಾಟನೆ,মড্যুলেশন
ರೂಪಾಂತರದ ವೈಶಾಲ್ಯ,মড্যুলেশন প্রশস্ততা
ಮಾಡ್ಯುಲೇಷನ್ ಸಾಮರ್ಥ್ಯ,মড্যুলেশন ক্ষমতা
ಮಾಡ್ಯುಲೇಷನ್ ಆವರ್ತನ,মড্যুলেশন ফ্রিকোয়েন্সি
ವಿತರಣೀಯ ಸೂಚ್ಯಂಕ,মড্যুলেশন সূচক
ಮಾಡ್ಯುಲೇಷನ್ ರೇಖೀಯತೆ,মড্যুলেশন লিনিয়ারিটি
ವಾಚನ,মড্যুলেশন মিটার
ಮಾಡ್ಯುಲೇಷನ್ ಮಾನಿಟರ್,মড্যুলেশন মনিটর
