Punjabi,Odiya
ਪੱਧਰ,ସ୍ତର
ਪੱਧਰ ਦਾ ਮੁਆਵਜ਼ਾ ਦੇਣ ਵਾਲਾ,ସ୍ତର କ୍ଷତିପୂରଣକାରୀ |
ਪੱਧਰ ਸੂਚਕ,ସ୍ତରୀୟ ସୂଚକ
ਪੱਧਰ ਦਾ ਨੰਬਰ,ଲେପନ ନମ୍ବର
ਪਹੁੰਚ ਦਾ ਪੱਧਰ,ପ୍ରବେଶର ସ୍ତର |
ਸੰਬੋਧਨ ਦਾ ਪੱਧਰ,ଠିକଣା ସ୍ତର
ਪੱਧਰ-ਇਕ ਵੇਰੀਏਬਲ,ସ୍ତର-ଗୋଟିଏ ଭେରିଏବଲ୍ |
ਪੱਧਰ ਦਾ ਆਰਡਰ,ସ୍ତର କ୍ରମ
ਪੱਧਰ ਦਾ ਭਾਰ,ସ୍ତର ଓଭରଲୋଡ୍ |
ਪੱਧਰ ਦਾ ਸਰੋਤ  ਭਾਸ਼ਾ,ସ୍ତରର ଉତ୍ସ  ଭାଷା
ਪੱਧਰ ਦੇ ਰਾਜ  ਰਜਿਸਟਰ,ସ୍ତରୀୟ ରାଜ୍ୟ  ପଞ୍ଜିକରଣ କର |
ਲੈਕਸੇਮੈਮ,ଲେକ୍ସିମେ |
ਲੈਕਸਿਕਨ,ଲେକ୍ସିକନ୍ |
ਲਾਇਬ੍ਰੇਰੀਅਨ,ପାଠାଗାର
ਲਾਇਬ੍ਰੇਰੀਅਨ ਪ੍ਰੋਗਰਾਮ,ଲାଇବୁରିଆନ୍ ପ୍ରୋଗ୍ରାମ୍ |
ਲਾਇਬ੍ਰੇਰੀ,ଲାଇବ୍ରେରୀ |
ਲਾਇਬ੍ਰੇਰੀ ਡਾਇਰੈਕਟਰੀ,ଲାଇବ୍ରେରୀ ଡିରେକ୍ଟୋରୀ |
ਲਾਇਬ੍ਰੇਰੀ ਦੀ ਸਹੂਲਤ,ଲାଇବ୍ରେରୀ ସୁବିଧା |
ਲਾਇਬ੍ਰੇਰੀ ਫਾਈਲ ਐਡੀਟਰ,ଲାଇବ୍ରେରୀ ଫାଇଲ୍ ଏଡିଟର୍ |
ਲਾਇਬ੍ਰੇਰੀ ਪ੍ਰੋਗਰਾਮ,ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ |
ਲਾਇਬ੍ਰੇਰੀ ਰੁਟੀਨ,ଲାଇବ୍ରେରୀ ରୁଟିନ୍ |
ਲਾਇਬ੍ਰੇਰੀ ਸਬਬਰੋਟਾਈਨ,ଲାଇବ୍ରେରୀ ସବ୍ରୋଆରାଇନ୍ |
ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ,ଲାଇବ୍ରେରୀ ଟେପ୍ |
ਲਾਇਬ੍ਰੇਰੀ ਟ੍ਰੈਕ,ଲାଇବ୍ରେରୀ ଟ୍ରାକ୍ |
ਲਾਇਸੰਸਸ਼ੁਦਾ  ਦਸਤਾਵੇਜ਼,ଲାଇସେନ୍ସପ୍ରାପ୍ତ  ଡକ୍ୟୁମେଣ୍ଟେସନ୍
ਲਾਇਸੰਸਸ਼ੁਦਾ  ਪ੍ਰਕਾਸ਼ਨ,ଲାଇସେନ୍ସପ୍ରାପ୍ତ  ପ୍ରକାଶନ |
ਲਾਈਟ ਬਟਨ,ହାଲୁକା ବଟନ୍
ਰੋਸ਼ਨੀ,ହାଲୁକା ଅବତରଣ
ਹਲਕਾ-ਨਿਕਾਸ  Dieode,ହାଲୁକା-ନିର୍ଗତ |  ଡାୟୋଡ୍
ਹਲਕਾ-ਨਿਕਾਸ  ਡਿਓਡ ਡਿਸਪਲੇਅ,ହାଲୁକା-ନିର୍ଗତ |  ଡାୟଡ୍ ଡିସପ୍ଲେ |
ਲਾਈਟ ਗਾਈਡ,ହାଲୁକା ଗାଇଡ୍ |
ਹਲਕਾ ਬੰਦੂਕ,ହାଲୁକା ବନ୍ଧୁକ
ਲਾਈਟ ਕਲਮ,ଲାଇଟ୍ କଲମ
ਹਲਕਾ ਪੈੱਨ,ହାଲୁକା କଲମ ଧ୍ୟାନ |
ਲਾਈਟ ਕਲਮ ਖੋਜ,ଲାଇଟ୍ ପଶ୍ଚିମ ଚିହ୍ନଟ |
ਲਾਈਟ ਪੈੱਨ ਹਿੱਟ,ହାଲୁକା କଲମ ହିଟ୍ |
ਲਾਈਟ ਕਲਮ ਹੜਤਾਲ,ହାଲୁକା କଲମ ଷ୍ଟ୍ରାଇକ୍ |
ਲਾਈਟ ਕਲਮ ਟਰੈਕਿੰਗ,ହାଲୁକା କଲମ ଟ୍ରାକିଂ |
ਹਲਕੀ ਸਥਿਰਤਾ,ହାଲୁକା ସ୍ଥିରତା |
ਸੀਮਾ ਚੈੱਕ,ସୀମିତ ଯାଞ୍ଚ |
ਸੀਮਤ ਦੂਰੀ  ਅਡੈਪਟਰ,ସୀମିତ ଦୂରତା |  ଆଡାପ୍ଟର
ਸੀਮਾ,ସୀମା
ਸੀਮਾ ਸਰਕਟ,ସୀମା ସର୍କିଟ |
ਲਾਈਨ,ରେଖା
ਲਾਈਨ ਅਡੈਪਟਰ,ରେଖା ଆଡାପ୍ଟର |
ਲਾਈਨ ਅਡੈਪਟਰ ਯੂਨਿਟ,ଲାଇନ୍ ଆଡାପ୍ଟର ୟୁନିଟ୍ |
ਲੀਨੀਅਰ ਬੰਨ੍ਹਿਆ  ਆਟੋਮੈਟਾ,ରେଖା ସୀମା |  ସ୍ୱୟଂଚାଳିତଟି
ਲੀਨੀਅਰ ਬੈੰਡਰ,ର line ଖ୍ୟ ମିଶ୍ରଣ |
ਲੀਨੀਅਰ ਵਿਗਾੜ,ର line ଖ୍ୟ ବିକୃତି |
ਲੀਨੀਅਰ ਏਕੀਕ੍ਰਿਤ  ਸਰਕਟ,ର line ଖ୍ୟ ଏକୀଭୂତ ହୋଇଛି |  ସର୍କିଟ
ਰੇਖਾ,ର line ଖ
ਲੀਨੀਅਰ ਭਾਸ਼ਾ,ରେଖା ଭାଷା |
ਲੀਨੀਅਰ ਲਿਸਟ,ରେଖା ତାଲିକା |
ਲੀਨੀਅਰ ਅਨੁਕੂਲਤਾ,ରେଖା ଅପ୍ଟିମାଇଜେସନ୍ |
ਲੀਨੀਅਰ  ਪ੍ਰੋਗਰਾਮਿੰਗ,ରେଖା  ପ୍ରୋଗ୍ରାମିଂ
ਲੀਨੀਅਰ ਰੈਗੂਲੇਟਰ,ର line ଖିକ ନିୟାମକ |
ਲੀਨੀਅਰ  ਪ੍ਰਤੀਨਿਧਤਾ,ରେଖା  ପ୍ରତିନିଧିତ୍ୱ
ਲੀਨੀਅਰ ਖੋਜ,ରେଖା ସନ୍ଧାନ |
ਲੀਨੀਅਰ ਚੋਣ,ରେଖା ଚୟନ
ਲੀਨੀਅਰ ਯੂਨਿਟ,ର line ଖ୍ୟ ଏକକ |
ਲਾਈਨ-ਏ-ਟਾਈਮ  ਪ੍ਰਿੰਟਰ (= ਲਾਈਨ)  ਪ੍ਰਿੰਟਰ),ଲାଇନ୍-ଟାଇ-ଟାଇମ୍ |  ପ୍ରିଣ୍ଟର୍ (= ରେଖା |  ମୁଦ୍ରଣୀ)
ਲਾਈਨ ਅੱਖਰ,ରେଖା ବର୍ଣ୍ଣ
ਲਾਈਨ ਕੋਡ,ରେଖା କୋଡ୍
ਲਾਈਨ ਗਾੜ੍ਹਾਪਣ,ରେଖା ଏକାଗ୍ରତା |
ਲਾਈਨ ਕੰਟਰੋਲ,ରେଖା ନିୟନ୍ତ୍ରଣ
ਲਾਈਨ ਕੰਟਰੋਲ ਬਲਾਕ,ରେଖା ନିୟନ୍ତ୍ରଣ ବ୍ଲକ |
ਲਾਈਨ ਕੰਟਰੋਲ  ਅਨੁਸ਼ਾਸਨ (= ਲਾਈਨ)  ਪ੍ਰੋਟੋਕੋਲ),ରେଖା ନିୟନ୍ତ୍ରଣ  ଅନୁଶାସନ (= ରେଖା) |  ପ୍ରୋଟୋକଲ୍)
ਲਾਈਨ ਕਾਉਂਟਰ,ରେଖା କାଉଣ୍ଟର |
ਲਾਈਨ ਡੇਟਾ ਸੈਟ,ରେଖା ତଥ୍ୟ ସେଟ୍ |
ਲਾਈਨ ਡਿਲੀਟ ਸਿੰਬਲ,ରେଖା ପ୍ରତୀକ ବିଲୋପ କରନ୍ତୁ |
ਲਾਈਨ ਹਟਾਉਣ  ਅੱਖਰ,ରେଖା ବିଲୋପାଟି  ବର୍ଣ୍ଣ
ਲਾਈਨ ਅਨੁਸ਼ਾਸਨ  (= ਲਾਈਨ ਪ੍ਰੋਟੋਕੋਲ),ରେଖା ଅନୁଶାସନ |  (= ଲାଇନ୍ ପ୍ରୋଟୋକଲ୍)
ਲਾਈਨ ਡਰਾਇੰਗ  ਡਿਸਪਲੇਅ,ରେଖା ଚିତ୍ର  ପ୍ରଦର୍ଶନ
ਲਾਈਨ ਡਰਾਈਵਰ,ରେଖା ଡ୍ରାଇଭର |
ਲਾਈਨ ਸੰਪਾਦਨ,ରେଖା ସମ୍ପାଦନା |
ਲਾਈਨ-ਐਂਡ  ਵਿਵਸਥਾ,ରେଖା ଶେଷ  ଆଡଜଷ୍ଟମେଣ୍ଟ୍
ਲਾਈਨ-ਐਂਡ ਕੰਟਰੋਲ  ਕੁੰਜੀ,ରେଖା-ଶେଷ ନିୟନ୍ତ୍ରଣ |  ଚାବି
ਲਾਈਨ-ਐਂਡਿੰਗ ਜ਼ੋਨ,ରେଖା-ଏଣ୍ଡିଙ୍ଗ୍ ଜୋନ୍ |
ਲਾਈਨ-ਐਂਡ ਜ਼ੋਨ,ରେଖା-ଶେଷ ଜୋନ୍ |
ਲਾਈਨ ਉਪਕਰਣ,ରେଖା ଉପକରଣ |
ਲਾਈਨ ਫੀਡ,ରେଖା ଫିଡ୍ |
ਲਾਈਨ ਫੀਡ ਅੱਖਰ,ରେଖା ଫିଡ୍ ବର୍ଣ୍ଣ |
ਲਾਈਨ ਫਿਲਟਰ ਬੈਲੰਸ,ଲାଇନ୍ ଫିଲ୍ଟର ସନ୍ତୁଳନ |
ਲਾਈਨ ਲੱਭਣ ਵਾਲੇ,ରେଖା ସନ୍ଧାନକାରୀ |
ਲਾਈਨ ਜੇਨਰੇਟਰ,ରେଖା ଜେନେରେଟର
ਲਾਈਨ ਸਮੂਹ,ରେଖା ଗୋଷ୍ଠୀ
ਲਾਈਨ ਹਿੱਟ,ରେଖା ହିଟ୍
ਲਾਈਨ ਰੁਕਾਵਟਾਂ,ରେଖା ପ୍ରତିବନ୍ଧକତା |
ਲਾਈਨ ਇੰਡੈਕਸ,ଲାଇନ୍ ଇଣ୍ଡେକ୍ସ |
ਲਾਈਨ ਇੰਟਰਫੇਸ ਬੇਸ,ରେଖା ଇଣ୍ଟରଫେସ୍ ବେସ୍ |
ਲਾਈਨ ਕੁੰਜੀ,ରେଖା କୀ
ਲਾਈਨ ਪੱਧਰ,ରେଖା ସ୍ତର
ਲਾਈਨ ਲਿੰਕ,ଲାଇନ୍ ଲିଙ୍କ୍ ପଲ୍ସିଂ |
ਲਾਈਨ ਲੋਡ,ରେଖା ଭାର |
ਲਾਈਨ ਲੂਪ,ଲାଇନ୍ ଲୁପ୍ |
ਲਾਈਨ ਲੂਪ  ਵਿਰੋਧ,ଲାଇନ୍ ଲୁପ୍ |  ପ୍ରତିରୋଧ
ਲਾਈਨ  ਗਲਤ,ରେଖା  ଭୁଲ ବ୍ୟାଖ୍ୟା
"ਲਾਈਨ ਮੋਡ , ਬਦਲਣਾ","ରେଖା ମୋଡ୍, ସୁଇଚ୍"
ਲਾਈਨ ਸ਼ੋਰ,ରେଖା ଶବ୍ଦ
ਲਾਈਨ ਨੰਬਰ,ରେଖା ସଂଖ୍ୟା
ਲਾਈਨ ਨੰਬਰ  ਸੰਪਾਦਨ,ରେଖା ସଂଖ୍ୟା  ସମ୍ପାଦନା
ਲਾਈਨ ਪ੍ਰਿੰਟਰ,ରେଖା ପ୍ରିଣ୍ଟର୍ |
ਲਾਈਨ ਪ੍ਰਿੰਟਿੰਗ,ରେଖା ମୁଦ୍ରଣ
ਲਾਈਨ ਪ੍ਰੋਟੋਕੋਲ,ରେଖା ପ୍ରୋଟୋକଲ୍ |
ਲਾਈਨ ਰੀਲੇਅ,ରେଖା ରିଲେ |
ਲਾਈਨ ਜਵਾਬ  ਮੋਡ,ରେଖା ପ୍ରତିକ୍ରିୟା  ମୋଡ୍
ਲਾਈਨ ਸਕਿ.,ଲାଇନ୍ skew
ਲਾਈਨ ਦੀ ਗਤੀ,ରେଖା ଗତି
ਲਾਈਨ-ਪ੍ਰਤੀ ਇੰਚ,ଲାଇନ୍-ପେଚା |
ਲਾਈਨ ਸਥਿਤੀ,ରେଖା ସ୍ଥିତି
ਲਾਈਨ ਸਟ੍ਰੈਚਰ,ରେଖା ଷ୍ଟ୍ରେଚର୍ |
ਲਾਈਨ ਵਾਧਾ,ରେଖା ବୃଦ୍ଧି
ਲਾਈਨ ਸਵਿੱਚਿੰਗ,ରେଖା ସୁଇଚ୍
ਲਾਈਨ ਟ੍ਰੈਫਿਕ,ରେଖା ଟ୍ରାଫିକ୍ |
ਲਿੰਕ,ଲିଙ୍କ୍
ਲਿੰਕਜ,ଲିଙ୍କ୍
ਲਿੰਕੇਜ ਸੰਪਾਦਕ,ଲିଙ୍କ୍ ଏଡିଟର୍ |
ਲਿੰਕੇਜ ਸੈਕਸ਼ਨ,ଲିଙ୍କ୍ ବିଭାଗ
ਲਿੰਕ-ਜੁੜੇ,ଲିଙ୍କ୍-ସଂଲଗ୍ନ |
ਲਿੰਕ-ਜੁੜੇ  ਸਟੇਸ਼ਨ,ଲିଙ୍କ୍-ସଂଲଗ୍ନ |  ଷ୍ଟେସନ |
ਲਿੰਕ-ਜੁੜੇ  ਅਖੀਰੀ ਸਟੇਸ਼ਨ,ଲିଙ୍କ୍-ସଂଲଗ୍ନ |  ଟର୍ମିନାଲ୍
ਬਿੱਟ,ଲିଙ୍କ୍ ବିଟ୍
ਲਿੰਕ-ਬਾਈ-ਲਿੰਕ  ਸੰਕੇਤ,ଲିଙ୍କ୍-ବାଇ-ଲିଙ୍କ୍ |  ସଙ୍କେତ
ਲਿੰਕ ਕੁਨੈਕਸ਼ਨ,ଲିଙ୍କ୍ ସଂଯୋଗ
ਲਿੰਕ ਕੰਟਰੋਲ,ଲିଙ୍କ୍ କଣ୍ଟ୍ରୋଲ୍ |
ਲਿੰਕ ਕੰਟਰੋਲ  ਵਿਧੀ,ଲିଙ୍କ୍ କଣ୍ଟ୍ରୋଲ୍ |  ପ୍ରଣାଳୀ
ਲਿੰਕ ਸੰਪਾਦਨ,ଲିଙ୍କ୍ ସଂପାଦନା |
ਲਿੰਕਡ ਕ੍ਰਮਵਾਰ  ਫਾਈਲ,ଲିଙ୍କ୍ ହୋଇଥିବା କ୍ରମିକ |  ଫାଇଲ୍ |
ਜੁੜਿਆ ਸਬਪਰਟਾਈਨ,ସବ୍ରୋଟାଇନ୍ ଲିଙ୍କ୍ ହୋଇଛି |
ਲਿੰਕ,ଲିନର
ਲਿੰਕ ਸਮੂਹ,ଲିଙ୍କ୍ ଗୋଷ୍ଠୀ
ਜੋੜਨਾ ਲੋਡਰ,ଲିଙ୍କ୍ ଲୋଡିଙ୍ଗ୍ |
ਜੋੜਨਾ ਲੋਡਰ  ਕਾਰਜਕਾਰੀ,ଲିଙ୍କ୍ ଲୋଡିଙ୍ଗ୍ |  କାର୍ଯ୍ୟନିର୍ବାହୀ
ਲਿੰਕ ਪ੍ਰੋਟੋਕੋਲ,ଲିଙ୍କ୍ ପ୍ରୋଟୋକଲ୍ |
ਲਿਸਪ (ਸੂਚੀਬੱਧ)  ਕਾਰਵਾਈ),ଲିସପ (ତାଲିକା)  ପ୍ରକ୍ରିୟାକରଣ)
ਸੂਚੀ-ਨਿਰਦੇਸ਼ਤ  ਸੰਚਾਰ,ତାଲିକା-ନିର୍ଦ୍ଦେଶିତ |  ସଂକ୍ରମଣ
ਸੁਣਨ ਦਾ ਤਰੀਕਾ,ଶୁଣିବା ମୋଡ୍
ਸੂਚੀ ਦਾ ਪ੍ਰਬੰਧਨ  ਬਿਆਨ,ପରିଚାଳନା ତାଲିକା |  ଷ୍ଟେଟମେଣ୍ଟ
ਸੂਚੀ,ତାଲିକା
ਲਿਸਟ ਪ੍ਰੋਸੈਸਿੰਗ,ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ ତାଲିକା |
ਦੀ ਸਥਾਪਨਾ ਭਾਸ਼ਾ,ପ୍ରକ୍ରିୟାକରଣ ଭାଷା ତାଲିକା କରନ୍ତୁ |
ਲਿਸਟ ਪ੍ਰੋਸੈਸਿੰਗ  ਪ੍ਰੋਗਰਾਮ,ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ ତାଲିକା |  ପ୍ରୋଗ୍ରାମ୍
ਸੂਚੀ,ଗଠନ ତାଲିକା |
ਸ਼ਾਬਦਿਕ,ଆକ୍ଷରିକ
ਸ਼ਾਬਦਿਕ ਓਪਰੇਂਡ,ଆକ୍ଷରିକ ଅପରେଣ୍ଡ୍ |
ਸ਼ਾਬਦਿਕ ਪੂਲ,ଆକ୍ଷରିକ ପୁଲ୍ |
ਸ਼ਾਬਦਿਕ ਖੋਜ,ଆକ୍ଷରିକ ସନ୍ଧାନ |
ਸਾਹਿਤ ਖੋਜ,ସାହିତ୍ୟ ସନ୍ଧାନ
ਲਾਈਵ ਕੀਬੋਰਡ,ଲାଇଭ୍ କୀବୋର୍ଡ୍ |
ਲੋਡ,ଲୋଡ୍
ਲੋਡ ਬੈਲੈਂਸਿੰਗ,ଭାର ସନ୍ତୁଳନ |
ਲੋਡ ਕਾਰਡ,ଲୋଡ୍ କାର୍ଡ |
ਲੋਡ ਕੋਇਲ,କୋଇଲା ଲୋଡ୍ କରନ୍ତୁ |
ਲੋਡ ਲਾਈਨ,ଲୋଡ୍ ଲାଇନ୍ |
ਲੋਡ ਕੀਤਾ ਮੂਲ,ଲୋଡ୍ ଉତ୍ପତ୍ତି |
ਲੋਡਰ,ଲୋଡର୍
ਲੋਡਰ ਪ੍ਰੋਗਰਾਮ (= ਲੋਡਰ),ଲୋଡର୍ ପ୍ରୋଗ୍ରାମ୍ (= ଲୋଡର୍)
ਲੋਡਰ ਕਿਸਮ,ଲୋଡର ପ୍ରକାର |
ਲੋਡ ਸਹੂਲਤ,ଲୋଡ୍ ସୁବିଧା |
ਲੋਡ ਚਿੱਤਰ,ପ୍ରତିଛବି ଲୋଡ୍ କରନ୍ତୁ |
ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ,ଲୋଡ୍ କରୁଛି
ਕੋਡ ਲੋਡ ਕਰਨਾ,କୋଇଲା ଲୋଡିଙ୍ଗ୍ |
ਲੋਡਿੰਗ ਗਲਤੀ,ତ୍ରୁଟି ଲୋଡିଂ |
ਲੋਡਿੰਗ ਵਿਧੀ,ଭାର ଧାରଣ କରିବା |
ਰੁਟੀਨ ਲੋਡ ਕਰਨਾ,ରୁଟିନ୍ ଲୋଡିଂ |
ਲੋਡ ਪੱਧਰ,ସ୍ତର ଲୋଡ୍ କରନ୍ତୁ |
ਲੋਡ ਨਕਸ਼ਾ,ମାନଚିତ୍ର ଲୋଡ୍ କରନ୍ତୁ |
ਲੋਡ ਮੋਡ,ଲୋଡ୍ ମୋଡ୍
ਲੋਡ ਮੋਡੀ module ਲ,ଲୋଡ୍ ମଡ୍ୟୁଲ୍ |
ਲੋਡ ਮੋਡੀ module ਲ  ਲਾਇਬ੍ਰੇਰੀ,ଲୋଡ୍ ମଡ୍ୟୁଲ୍ |  ଲାଇବ୍ରେରୀ |
ਲੋਡ-ਆਨ-ਕਾਲ,ଲୋଡ୍-ଅନ୍-କଲ୍ |
ਲੋਡ ਪੁਆਇੰਟ,ଲୋଡ୍ ପଏଣ୍ଟ
ਲੋਡ ਪ੍ਰੋਗਰਾਮ  (= ਲੋਡਰ),ଲୋଡ୍ ପ୍ରୋଗ୍ରାମ୍  (= ଲୋଡର୍)
ਲੋਡ ਸ਼ੇਅਰਿੰਗ,ଲୋଡ୍ ବାଣ୍ଟିବା |
ਲੋਬ,ଲୋବ
ਸਥਾਨਕ,ସ୍ଥାନୀୟ
ਸਥਾਨਕ ਪਹੁੰਚ,ସ୍ଥାନୀୟ ପ୍ରବେଶ
ਸਥਾਨਕ ਏਰੀਆ ਨੈਟਵਰਕ,ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ |
ਸਥਾਨਕ ਬੈਟਰੀ,ସ୍ଥାନୀୟ ବ୍ୟାଟେରୀ |
ਸਥਾਨਕ ਕੇਂਦਰੀ ਦਫਤਰ,ସ୍ଥାନୀୟ କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ |
ਸਥਾਨਕ ਚੈਨਲ,ସ୍ଥାନୀୟ ଚ୍ୟାନେଲ |
ਸਥਾਨਕ ਕੋਡ,ସ୍ଥାନୀୟ କୋଡ୍ |
ਸਥਾਨਕ ਐਕਸਚੇਂਜ,ସ୍ଥାନୀୟ ବିନିମୟ |
ਸਥਾਨਕ ਫਾਰਮੈਟ  ਸਟੋਰੇਜ,ଲୋକାଲ୍ ଫର୍ମାଟ୍  ସଂରକ୍ଷଣ
ਸਥਾਨਕ ਫਾਰਮ ਕੰਟਰੋਲ,ସ୍ଥାନୀୟ ଫର୍ମ ନିୟନ୍ତ୍ରଣ |
ਸਥਾਨਕ ਲਾਈਨ,ସ୍ଥାନୀୟ ରେଖା |
ਸਥਾਨਕ ਲਾਕ,ସ୍ଥାନୀୟ ଲକ୍ |
ਸਥਾਨਕ ਲੂਪ,ସ୍ଥାନୀୟ ଲୁପ୍ |
ਸਥਾਨਕ ਤੌਰ 'ਤੇ ਜੁੜਿਆ,ସ୍ଥାନୀୟ ଭାବରେ ସଂଲଗ୍ନ ହୋଇଛି |
ਸਥਾਨਕ ਤੌਰ 'ਤੇ ਜੁੜੇ  ਸਟੇਸ਼ਨ,ସ୍ଥାନୀୟ ଭାବରେ ସଂଲଗ୍ନ |  ଷ୍ଟେସନ |
ਸਥਾਨਕ ਮੋਡ,ଲୋକାଲ୍ ମୋଡ୍
ਸਥਾਨਕ ਆਰਡਰ ਤਾਰ,ସ୍ଥାନୀୟ ଅର୍ଡର ତାର
ਸਥਾਨਕ c ਸਿਲੇਟਰ,ସ୍ଥାନୀୟ ଓକିଲର୍ |
ਸਥਾਨਕ ਸੇਵਾ ਖੇਤਰ,ସ୍ଥାନୀୟ ସେବା କ୍ଷେତ୍ର |
ਸਥਾਨਕ ਪੱਖ,ସ୍ଥାନୀୟ ପାର୍ଶ୍ୱ |
ਸਥਾਨਕ ਸਟੇਸ਼ਨ,ସ୍ଥାନୀୟ ଷ୍ଟେସନ |
ਸਥਾਨਕ ਸਵਿਚਿੰਗ  ਸਹੂਲਤ,ସ୍ଥାନୀୟ ସୁଇଚ୍  ସୁବିଧା
ਸਥਾਨਕ ਵੇਰੀਏਬਲ,ଲୋକାଲ୍ ଭେରିଏବଲ୍
ਸਥਾਨਕ ਵੇਰੀਏਬਲ  ਚਿੰਨ੍ਹ,ଲୋକାଲ୍ ଭେରିଏବଲ୍  ପ୍ରତୀକ
ਲੱਭੋ,ଖୋଜ
ਲੱਭੋ ਮੋਡ,ମୋଡ୍ ରେଖାଡ୍ |
ਟਿਕਾਣਾ,ଅବସ୍ଥାନ
ਸਥਾਨ ਕਾਉਂਟਰ  (= ਸਥਿਤੀ  ਰਜਿਸਟਰ ਕਰੋ),ଅବସ୍ଥାନ କାଉଣ୍ଟର |  (= ଅବସ୍ଥାନ |  ପଞ୍ଜିକରଣ)
ਸਥਾਨ ਦੀ ਜ਼ਿੰਦਗੀ,ଅବସ୍ଥାନ ଜୀବନ
ਲੋਕੇਟਰ ਉਪਕਰਣ,ଲୋକେଟର ଉପକରଣ |
ਲੋਕੇਟਰ  ਯੋਗਤਾ,ଲୋକେଟର  ଯୋଗ୍ୟତା
ਲੋਕੇਟਰ ਵੇਰੀਏਬਲ,ଲୋକେଟର ଭେରିଏବଲ୍ |
ਲਾਕ,ତାଲା
ਲਾਕਡ ਨਾਮ,ଲକ୍ ହୋଇଥିବା ନାମ
ਤਾਲਾਬੰਦ ਪੰਨਾ,ଲକ୍ ହୋଇଥିବା ପୃଷ୍ଠା |
ਬੰਦ ਰਿਕਾਰਡ,ଲକ୍ ହୋଇଥିବା ରେକର୍ଡ |
ਲਾਕਿੰਗ,ଲକିଂ
ਲਾਕ ਆਉਟ,ଲକ୍ ଆଉଟ୍ |
ਲਾਕਆ .ਟ ਮੋਡੀ module ਲ,ଲାକଆଉଟ୍ ମଡ୍ୟୁଲ୍ |
ਲਾਕ-ਅਪ ਟੇਬਲ,ଲକ୍ ଅପ୍ ଟେବୁଲ୍ |
ਲਾਗ,ଲଗ୍
ਲਾਗਰ,ଲଗର୍
ਲਾਗਿੰਗ,ଲଗିଂ
ਲਾਜ਼ੀਕਲ ਪਹੁੰਚ ਦਾ ਪੱਧਰ,ଲଜିକାଲ୍ ଆକ୍ସେସ୍ ସ୍ତର |
ਲਾਜ਼ੀਕਲ ਐਡ,ଲଜିକାଲ୍ ଆଡ୍ |
ਲਾਜ਼ੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ,ଯୁକ୍ତିଯୁକ୍ତ ବିଶ୍ଳେଷଣ |
ਲਾਜ਼ੀਕਲ ਚਾਰਟ  (= ਵਹਾਅ ਚਾਰਟ),ଲଜିକାଲ୍ ଚାର୍ଟ |  (= ଫ୍ଲୋ ଚାର୍ଟ)
ਲਾਜ਼ੀਕਲ ਬੱਚਾ  ਖੰਡ,ଲଜିକାଲ୍ ପିଲା |  ବିଭାଗ
ਲਾਜ਼ੀਕਲ ਤੁਲਨਾ,ଲଜିକାଲ୍ ତୁଳନା ତୁଳନା
ਲਾਜ਼ੀਕਲ ਕੰਨਜੈਕਸ਼ਨ,ଲଜିକାଲ୍ ସଂକେକ୍ଟେସନ୍ |
ਲਾਜ਼ੀਕਲ ਨਿਰੰਤਰ,ଯୁକ୍ତିଯୁକ୍ତ ସ୍ଥିର |
ਲਾਜ਼ੀਕਲ ਡੇਟਾ  Structure ਾਂਚਾ,ଲଜିକାଲ୍ ଡାଟା |  ଗଠନ
ਲਾਜ਼ੀਕਲ ਫੈਸਲਾ,ଯୁକ୍ତିଯୁକ୍ତ ନିଷ୍ପତ୍ତି |
ਲਾਜ਼ੀਕਲ ਡਿਜ਼ਾਈਨ,ଲଜିକାଲ୍ ଡିଜାଇନ୍ |
ਲਾਜ਼ੀਕਲ ਜੰਤਰ  ਪਤਾ,ଲଜିକାଲ୍ ଡିଭାଇସ୍ |  ଠିକଣା
ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ,ଲଜିକାଲ୍ ଚିତ୍ର |
ਲਾਜ਼ੀਕਲ ਅੰਤਰ,ଲଜିକାଲ୍ ପାର୍ଥକ୍ୟ |
ਲਾਜ਼ੀਕਲ ਡਿਸਜੈਕਸ਼ਨ,ଲଜିକାଲ୍ ବିଭ୍ରାନ୍ତିକର |
ਲਾਜ਼ੀਕਲ ਐਲੀਮੈਂਟ,ଲଜିକାଲ୍ ଉପାଦାନ |
ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ,ଲଜିକାଲ୍ ଏକ୍ସପ୍ରେସନ୍ |
ਲਾਜ਼ੀਕਲ ਫਾਈਲ,ଲଜିକାଲ୍ ଫାଇଲ୍ |
ਲਾਜ਼ੀਕਲ ਫਲੋ ਚਾਰਟ  (ਫਲੋ ਚਾਰਟ),ଲଜିକାଲ୍ ଫ୍ଲୋ ଚାର୍ଟ |  (ଫ୍ଲୋ ଚାର୍ଟ)
