Odiya,Malayalam
ରାସ୍ତା ସ୍ଥିର,റോഡ് സ്റ്റെഡ്
କଠିନ ପ୍ଲାଷ୍ଟର |,പരുക്കൻ പ്ലാസ്റ്റർ
ଅଳିଆ |,അവശിഷ്ടങ്ങൾ
ଅଳିଆ ଆବର୍ଜନା |,അവശിഷ്ടങ്ങൾ
ଅଳିଆ ଆବର୍ଜନା |,അവശിഷ്ടങ്ങൾ ചുവരുകൾ
ଚାଲୁଥିବା ପରିମାପ |,റണ്ണിംഗ് മെഷർമെന്റ്
ନିରାପଦ ବହନ କ୍ଷମତା |,സുരക്ഷിതമായ വഹിക്കാനുള്ള ശേഷി
ଲୁଣ ଗ୍ଲେଜ୍ |,ഉപ്പ് ഗ്ലേസ്
ନମୁନା ଆକାର,സാമ്പിൾ വലിപ്പം
ନମୁନା ବଣ୍ଟନ,സാമ്പിൾ വിതരണം
ନମୁନା ତ୍ରୁଟି |,സാമ്പിൾ പിശക്
ବାଲି,മണല്
ବାଲି ଶେଷ,സാൻഡ് ഫിനിഷ്
ବାଲି ହାତ ତିଆରି,മണൽ കൈ മോൾഡിംഗ്
ବାଲିଯାତ୍ରା |,സാൻഡിംഗ്
ପରିପୂର୍ଣ୍ଣ ମାଟି,പൂരിത മണ്ണ്
ସନ୍ତୁଳିତ ମାଟି ପେଷ୍ଟ |,പൂരിത മണ്ണ് പേസ്റ്റ്
ସାଚୁଚରେସନ୍ ଏକ୍ସଟ୍ରାକ୍ଟ |,സാച്ചുറേഷൻ എക്സ്ട്രാക്റ്റ്
ସାଚୁଚରେସନ୍ ଶତକଡା,സാച്ചുറേഷൻ ശതമാനം
ସସ୍ ଗମ୍ବୁଜ |,സോസർ ഡോം
ସ୍କାଫୋଲ୍ଡ |,സ്കാർഫോൾഡ്
ସ୍କିଷ୍ଟ୍ |,ഷിസ്റ്റ്
ସମୁଦ୍ର ବନ୍ଦର,കടൽ തുറമുഖം
ଗୁପ୍ତ ଗୁଟର୍ |,രഹസ്യ ഗട്ടർ
ଦ୍ୱିତୀୟ |,രണ്ടാമത്
ଅବତରଣ ବିଶ୍ଳେଷଣ |,സെഡിമെന്റേഷൻ വിശകലനം
ସେମି-କୃତ୍ରିମ ବନ୍ଦର |,അർദ്ധ കൃത്രിമ തുറമുഖം
ସେମି ଜୁଆର ଡକ୍ |,സെമി ടൈഡൽ ഡോക്ക്
ସେନିଲ୍ |,സെനൈൽ
ଶେଲ୍,ഷെയ്ൽ
ସିଟ୍ ଗଦା |,ഷീറ്റ് കൂമ്പാരം
ସଙ୍କୋଚନ ସୀମା |,ചുരുങ്ങൽ പരിധി
ବନ୍ଦ,ഷട്ടറിംഗ്
ସିଆଲିଟିକ୍ ମାଟି |,സിയാലിറ്റിക് മണ്ണ്
ସିରୋଜେମ୍ |,സീറോസെം
ସିଲ୍ |,സിൽ
ସିଲ୍ଟ |,ചെളി
ଏକକ ଫ୍ଲେମିସ୍ ରକ୍ତ |,ഏക മാംസ രക്തം
ଏକକ ଶସ୍ୟ ଗଠନ |,ഒറ്റ തരി ഘടന
କଙ୍କାଳ ମାଟି |,എല്ലിൻറെ മണ്ണ്
ସ୍କର୍ଟିଂ,സ്കിർട്ടിംഗ്
ଶୋଇବା କାନ୍ଥ |,സ്ലീപ്പർ മതിൽ
ସାଇଡ୍ ଗୁଟର୍ |,സൈഡ് ഗട്ടർ
ସ୍ଲାଇଡ୍ ନିୟମ |,സ്ലൈഡ് നിയമം
ସ୍ଲିପ୍ ଡକ୍ |,സ്ലിപ്പ് ഡോക്ക്
ସ୍ମୋନିଜା |,സ്മോനിസ
ଭିଜିବା |,കുതിർക്കുന്നു
ମୃତ୍ତିକା ସଙ୍ଗଠନ |,മണ്ണ് അസോസിയേഷൻ
ମୃତ୍ତିକା ଶ୍ରେଣୀ,മണ്ണ് ക്ലാസ്
ମୃତ୍ତିକା ଜଟିଳ |,മണ്ണിന്റെ സമുച്ചയം
ମୃତ୍ତିକାର ସ୍ଥିରତା |,മണ്ണിന്റെ സ്ഥിരത
ମୃତ୍ତିକା ପରିବାର |,മണ്ണിന്റെ കുടുംബം
ମୃତ୍ତିକା ଫ୍ରେମ୍ କାମ |,മണ്ണ് ഫ്രെയിം വർക്ക്
ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା |,മണ്ണിലെ ഈർപ്പം
ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା ବୃଦ୍ଧି |,മണ്ണിലെ ഈർപ്പം ശേഖരിക്കൽ
ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା ଅଭାବ |,മണ്ണിന്റെ ഈർപ്പം കുറവ്
ମୃତ୍ତିକା ରୂପବିଜ୍ ology ାନ |,മണ്ണിന്റെ രൂപഘടന
ମୃତ୍ତିକା କଣିକା |,മണ്ണിന്റെ കണിക
ମୃତ୍ତିକା ପର୍ଯ୍ୟାୟ |,മണ്ണിന്റെ ഘട്ടം
ମୃତ୍ତିକା ପ୍ରୋଫାଇଲ୍ |,മണ്ണിന്റെ പ്രൊഫൈൽ
ମୃତ୍ତିକା ପ୍ରତିକ୍ରିୟା |,മണ്ണിന്റെ പ്രതികരണം
ମୃତ୍ତିକା ଅଲଗା ହୁଏ |,മണ്ണ് വേർതിരിക്കുന്നു
ମୃତ୍ତିକା କ୍ରମ |,മണ്ണ് പരമ്പര
ମୃତ୍ତିକା ସମାଧାନ |,മണ്ണ് പരിഹാരം
ମୃତ୍ତିକା ଗଠନ,മണ്ണിന്റെ ഘടന
ମୃତ୍ତିକା ଗଠନ,മണ്ണിന്റെ ഘടന
ମୃତ୍ତିକା ପ୍ରକାର |,മണ്ണിന്റെ തരം
ସୋଲମ୍ |,സോലം
Sorption,സോർപ്ഷൻ
ସ୍ପଲ୍,സ്പാൾസ്
ନିର୍ଦ୍ଦିଷ୍ଟ ଆୟନ ପ୍ରଭାବ |,പ്രത്യേക അയോൺ പ്രഭാവം
ବର୍ଗାକାର କୋର୍ସଡ୍ ଅଳିଆ ଆବର୍ଜନା |,ചതുരാകൃതിയിലുള്ള പാടശേഖരം
ସ୍କ୍ୱାର୍ଡ ନିୟମିତ କୋର୍ସଡ୍ ଅଳିଆ ଆବର୍ଜନା |,ചതുരാകൃതിയിലുള്ള പതിവ് കോഴ്‌സ് ചെയ്ത അവശിഷ്ടങ്ങൾ
ସ୍ଥିର ପ୍ରବାହ |,സ്ഥിരതയുള്ള ഒഴുക്ക്
ଷ୍ଟେପ୍ ଫ୍ଲାସ୍,സ്റ്റെപ്പ് ഫ്ലാഷിംഗ്
ସ୍ଥିରତା |,ഒട്ടിപ്പിടിക്കുക
ଷ୍ଟିକ୍ ପଏଣ୍ଟ |,സ്റ്റിക്കിംഗ് പോയിന്റ്
ପଥର |,കല്ല്
ସ୍ଲପ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |,സ്ലോപ്പ് ഹാൻഡ് മോൾഡിംഗ്
ଷ୍ଟ୍ରାପ୍ ହିଙ୍ଗ୍ |,സ്ട്രാപ്പ് ഹിഞ്ച്
ଷ୍ଟ୍ରୋ ବୋର୍ଡ |,വൈക്കോൽ ബോർഡ്
ଷ୍ଟ୍ରିମ୍,ധാര
ଚାପ,സമ്മർദ്ദം
ଷ୍ଟ୍ରେଚର୍,സ്ട്രെച്ചർ
ଷ୍ଟ୍ରେଚର୍ ବଣ୍ଡ୍ |,സ്ട്രെച്ചർ ബോണ്ട്
ଷ୍ଟ୍ରେଚର୍ ପାଠ୍ୟକ୍ରମ,സ്ട്രെച്ചർ കോഴ്സ്
ବାକ୍ୟ,സ്ട്രിംഗ്
ଷ୍ଟ୍ରିଙ୍ଗ୍ ପାଠ୍ୟକ୍ରମ,സ്ട്രിംഗ് കോഴ്സ്
ଗଠନ କାରକ |,ഘടന ഘടകം
ସଂରଚନା ସୂଚକାଙ୍କ |,ഘടനാ സൂചിക
ଷ୍ଟୁକୋ |,സ്റ്റക്കോ
ଅଧ୍ୟୟନ |,സ്റ്റഡ്
ଷ୍ଟାଇଲୋବେଟ୍ |,സ്റ്റൈലോബേറ്റ്
ଉପ ମାଟି |,ഉപ മണ്ണ്
ଉପ ଗଠନ,ഉപ ഘടന
ସମୀକରଣ ବକ୍ର,സമ്മേഷൻ വക്രം
ସୂର୍ଯ୍ୟ ମିକା |,സൺ മൈക്ക
ସୁପର ଗଠନ,സൂപ്പർ ഘടന
ସର୍ବେକ୍ଷଣକାରୀ |,സർവേയർ
S- ମୂଲ୍ୟ,എസ്-മൂല്യം
ଚୋରାମାଲ,കൊള്ളമുതൽ
ସ୍ an ାନ୍ ବେକ,സ്വാൻ കഴുത്ത്
ତମ୍ବୁ,കൂടാരം
ଟେବୁଲ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |,ടേബിൾ ഹാൻഡ് മോൾഡിംഗ്
ଟ୍ୟାଙ୍କିଂ |,ടാങ്കിംഗ്
ଟେମ୍ପିଏଟୋ |,ടെമ്പിയറ്റോ
ତାପମାତ୍ରା,ടെമ്പറിംഗ്
ଟେମ୍ପଲେଟ୍ |,ടെംപ്ലേറ്റ്
ଟେମ୍ପଲେଟ୍ |,ടെംപ്ലേറ്റ്
ଟେପିଡାରିୟମ୍ |,ടെപ്പിഡാരിയം
ଟେରାକୋଟା |,ടെറാക്കോട്ട
ଟେରା ରୋସା |,ടെറ റോസ
ଟେରାଜଜୋ |,ടെറാസോ
ଟେଟ୍ରା ଶ style ଳୀ,ടെട്ര ശൈലി
ସୀମା ସୀମା ମୂଲ୍ୟ,പരിധി പരിധി മൂല്യം
ଗଳା,തൊണ്ട
ପଥର ମାଧ୍ୟମରେ |,കല്ലിലൂടെ
ଜୁଆର ବେସିନ |,ടൈഡൽ ബേസിൻ
ଟାଇ ବାର୍ |,ടൈ ബാർ
ବିମ୍ ବାନ୍ଧ |,ബീം കെട്ടുക
ବାଡ଼ି ବାନ୍ଧ |,വടി കെട്ടുക
ତିରସ୍,ടയർ
ସହନଶୀଳତା |,സഹിഷ്ണുത
ଦାନ୍ତ,പല്ലുവേദന
ଉପର ମାଟି କିମ୍ବା ଭୂପୃଷ୍ଠ ମାଟି |,മുകളിലെ മണ്ണ് അല്ലെങ്കിൽ ഉപരിതല മണ്ണ്
ସମୁଦାୟ ପୋରୋସିଟି |,ആകെ പൊറോസിറ്റി
ଟ୍ରେସରୀ,ട്രേസറി
ଟ୍ରେନ୍ ପ୍ରତିରୋଧ |,ട്രെയിൻ പ്രതിരോധം
ଟ୍ରାନ୍ସସେପ୍ଟ,ട്രാൻസെപ്റ്റ്
ଗତିଶୀଳ ମାଟି |,പരിവർത്തന മണ്ണ്
ଟ୍ରାନ୍ସମ୍ |,ട്രാൻസോം
ପରିବହନ ମାଟି |,മണ്ണ് ഗതാഗതം
ଉପନଦୀ,പോഷകനദി
ଟ୍ରାଇଫୋରିୟମ୍ |,ട്രിഫോറിയം
ଟ୍ରାଇଗ୍ଲିଫ୍ |,ട്രൈഗ്ലിഫ്
କଟା ମାଟି |,വെട്ടിച്ചുരുക്കിയ മണ്ണ്
ଅଶାନ୍ତ ପ୍ରବାହ |,പ്രക്ഷുബ്ധമായ ഒഴുക്ക്
ଟୁରେଟ୍ |,ടററ്റ്
ଟାଇମ୍ପର୍ ନମ୍,ടൈംപാർ നമ്പർ
ଅନ୍ତିମ ବହନ କ୍ଷମତା |,ആത്യന്തികമായി വഹിക്കാനുള്ള ശേഷി
ଅନ୍ତିମ ph,ആത്യന്തിക പിഎച്ച്
ଅଣସଂରକ୍ଷିତ ରାଣ୍ଡମ ପଥର ନିର୍ମାଣ |,ക്രമരഹിതമായ റാൻഡം അവശിഷ്ടങ്ങൾ കൊത്തുപണികൾ
ଅଣସଂରକ୍ଷିତ ସ୍କ୍ୱାର୍ଡ ଅଳିଆ ଆବର୍ଜନା |,കോഴ്‌സ് ചെയ്യാത്ത ചതുരാകൃതിയിലുള്ള അവശിഷ്ടങ്ങൾ
ଅଣ୍ଡରକ୍ରଫ୍ଟ |,അണ്ടർക്രോഫ്റ്റ്
ଅସମ୍ପୂର୍ଣ୍ଣ ପୋରୋସିଟି |,നിറയാത്ത സുഷിരം
ୟୁନିଫର୍ମ ପ୍ରବାହ |,ഏകീകൃത ഒഴുക്ക്
ୟୁନିଟ୍ ଫ୍ରେମ୍ ପ୍ରକାର ସ୍କାଫୋଲ୍ଡ |,യൂണിറ്റ് ഫ്രെയിം തരം സ്കാർഫോൾഡ്
ଅଣ-ଉତ୍ପାଦନ କାର୍ଯ୍ୟ |,ഉൽപ്പാദനക്ഷമമല്ലാത്ത ജോലി
ଅସନ୍ତୁଷ୍ଟ ମାଟି |,അപൂരിത മണ്ണ്
ଅସ୍ଥିର ପ୍ରବାହ |,അസ്ഥിരമായ ഒഴുക്ക്
ଉପର ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |,മുകളിലെ പ്ലാസ്റ്റിക് പരിധി
ଉପତ୍ୟକା,താഴ്വര ഗട്ടർ
ଭାଲ୍ଟ |,നിലവറ
ଭେଟାରିୟମ୍ |,വെറ്റേറിയം
ଭେଣ୍ଟିଲେସନ୍ |,വെന്റിലേഷൻ
ଭେଣ୍ଟିଲେଟର,വെന്റിലേറ്റർ
ଭେରାମଦା,വരംദഹ്
ଭେଷ୍ଟିବୁଲ୍ |,വെസ്റ്റിബ്യൂൾ
ଭିଲ୍ଲା,വില്ല
