Telugu,Bengali
మాగ్నెటిక్ ట్రాక్,চৌম্বকীয় ট্র্যাক
అయస్కాంత వైర్  నిల్వ,চৌম্বকীয় তার  স্টোরেজ
మాగ్నెటోగ్రాఫిక్  ప్రింటర్,চৌম্বকীয়  প্রিন্টার
మాగ్నెటో-ఆప్టిక్  డిస్క్ నిల్వ,চৌম্বক-অপটিক  ডিস্ক স্টোরেজ
మాగ్నెటోస్ట్రక్షన్,চৌম্বকীয়
మాగ్ టేప్,ম্যাগ টেপ
మెయిల్ బాక్స్,মেল বক্স
మెయిల్ విలీనం (= ఫైల్  విలీనం),মেল মার্জ (= ফাইল  একত্রিত করা)
ప్రధాన బ్యాటరీ  శక్తితో కూడిన యంత్రం,প্রধান ব্যাটারি  চালিত মেশিন
ప్రధాన నియంత్రణ యూనిట్,প্রধান নিয়ন্ত্রণ ইউনিট
ప్రధాన పంపిణీ  ఫ్రేమ్,প্রধান বিতরণ  ফ্রেম
మెయిన్‌ఫ్రేమ్,মেইনফ্রেম
మెయిన్‌ఫ్రేమ్ కంప్యూటర్,মেইনফ্রেম কম্পিউটার
మెయిన్ఫ్రేమ్ సిస్టమ్  (= మెయిన్‌ఫ్రేమ్  కంప్యూటర్),মেইনফ্রেম সিস্টেম  (= মেইনফ্রেম  কম্পিউটার)
ప్రధాన లోబ్,প্রধান লোব
ప్రధాన మెమరీ,প্রধান স্মৃতি
ప్రధాన మెమరీ  మ్యాపింగ్,প্রধান স্মৃতি  ম্যাপিং
ప్రధాన ఆపరేషన్,প্রধান অপারেশন
ప్రధాన మార్గం,মূল পথ
ప్రధాన శక్తితో  యంత్రం,প্রধান চালিত  মেশিন
ప్రధాన కార్యక్రమం,প্রধান প্রোগ্রাম
ప్రధాన స్టేషన్,প্রধান স্টেশন
ప్రధాన నిల్వ,প্রধান স্টোরেজ
ప్రధాన నిల్వ యూనిట్,প্রধান স্টোরেজ ইউনিট
ప్రధాన స్విచ్,প্রধান সুইচ
నిర్వహణ ప్యానెల్,রক্ষণাবেক্ষণ প্যানেল
నిర్వహణ  ప్రోగ్రామ్ గొలుసు,রক্ষণাবেক্ষণ  প্রোগ্রাম চেইন
నిర్వహణ  స్టాండ్బై సమయం,রক্ষণাবেক্ষণ  Standby সময়
నిర్వహణ సమయం,রক্ষণাবেক্ষণের সময়
నిర్వహణ  (నిర్వహణ),মেইন  (রক্ষণাবেক্ষণ)
ప్రధాన నియంత్రణ క్షేత్రం,প্রধান নিয়ন্ত্রণ ক্ষেত্র
ప్రధాన చక్రం,প্রধান চক্র
మెజారిటీ,সংখ্যাগরিষ্ঠ
మెజారిటీ మూలకం,সংখ্যাগরিষ্ঠ উপাদান
మెజారిటీ గేట్  (= మెజారిటీ  మూలకం),সংখ্যাগরিষ্ঠ গেট  (= সংখ্যাগরিষ্ঠ  উপাদান)
మెజారిటీ ఆపరేషన్,সংখ্যাগরিষ্ঠ অপারেশন
ప్రధాన కీ,প্রধান কী
మేజర్ లోబ్,মেজর লোব
ప్రధాన రాష్ట్రం,প্রধান রাজ্য
ప్రధాన నిర్మాణం,প্রধান কাঠামো
ప్రధాన పని,প্রধান কাজ
ప్రధాన మొత్తం,প্রধান মোট
విరామం చేయండి  ఆపరేషన్,বিরতি করুন  অপারেশন
బిజీగా ఉండండి,ব্যস্ত করুন
మేకప్ సమయం,মেকআপ সময়
పనిచేయకపోవడం  దినచర్య,ত্রুটি  রুটিন
నిర్వహణ,পরিচালনা
నిర్వహణ  సమాచారం  వ్యవస్థ,পরিচালনা  তথ্য  পদ্ধতি
నిర్వహణ  సైన్స్,পরিচালনা  বিজ্ঞান
మాంచెస్టర్  కోడింగ్,ম্যানচেস্টার  কোডিং
తప్పనిసరి  క్రిప్టోగ్రాఫిక్  సెషన్,বাধ্যতামূলক  ক্রিপ্টোগ্রাফিক  সেশন
మానిఫోల్డింగ్,বহুগুণ
మార్చబడింది  వేరియబుల్,ম্যানিপুলেটেড  পরিবর্তনশীল
మానిప్యులేటివ్  ఇండెక్సింగ్,ম্যানিপুলেটিভ  সূচক
మ్యాన్-మెషిన్  అనుకరణ,ম্যান-মেশিন  সিমুলেশন
మాన్యువల్ చిరునామా  స్విచ్,ম্যানুয়াল ঠিকানা  স্যুইচ
మాన్యువల్ విశ్లేషణ,ম্যানুয়াল বিশ্লেষণ
మాన్యువల్ సమాధానం,ম্যানুয়াল উত্তর
మాన్యువల్ కాలింగ్,ম্যানুয়াল কলিং
మాన్యువల్ నియంత్రణ,মূল নিয়ন্ত্রণ
మాన్యువల్ ఎంట్రీ,ম্যানুয়াল এন্ট্রি
మాన్యువల్ ఎక్స్ఛేంజ్,ম্যানুয়াল এক্সচেঞ্জ
మాన్యువల్ ఫంక్షన్,ম্যানুয়াল ফাংশন
మాన్యువల్ ఇన్పుట్,হস্ত পরিচালিত
మాన్యువల్ ఆపరేషన్,সংক্ষিপ্ত কাজ
మాన్యువల్ పదం  జనరేటర్,ম্যানুয়াল শব্দ  জেনারেটর
చాలా వరకు  భాష,এক-এক-এক  ভাষা
చాలా వరకు  డీకోడర్,অনেক থেকে এক  ডিকোডার
మ్యాప్ పద్ధతి,মানচিত্র পদ্ধতি
మ్యాప్డ్ బఫర్,ম্যাপড বাফার
మ్యాపింగ్ లోపం,ম্যাপিং ত্রুটি
మార్జిన్,মার্জিন
మార్జిన్-సర్దుబాటు  మోడ్,মার্জিন-অ্যাডজাস্ট  মোড
ఉపాంత తనిఖీ,প্রান্তিক চেক
ఉపాంత లోపం,প্রান্তিক ত্রুটি
ఉపాంత పరీక్ష,প্রান্তিক পরীক্ষা
మార్జిన్ నియంత్రణ,মার্জিন নিয়ন্ত্রণ
మార్జిన్ పంచ్  కార్డు,মার্জিন খোঁচা  কার্ড
మార్క్,চিহ্ন
మార్క్ డిటెక్షన్,চিহ্নিত সনাক্তকরণ
మార్కర్,চিহ্নিতকারী
మార్క్ హోల్డ్,মার্ক হোল্ড
మార్కింగ్,চিহ্নিত
మార్కింగ్ బయాస్,পক্ষপাত চিহ্নিত করা
మార్కింగ్-ఎండ్  వక్రీకరణ,চিহ্নিত-শেষ  বিকৃতি
మార్కింగ్ వేవ్,চিহ্নিত তরঙ্গ
మార్క్ మ్యాచింగ్,মার্ক ম্যাচিং
మార్కోవ్ గొలుసు,মার্কভ চেইন
మార్కోవ్ మూలం,মার্কভ উত্স
మార్క్ రీడింగ్,মার্ক রিডিং
మార్క్ స్కానింగ్,মার্ক স্ক্যানিং
మార్క్ సెన్స్,ইন্দ্রিয় চিহ্নিত করুন
మార్క్ సెన్సింగ్  కాలమ్,মার্ক সেন্সিং  কলাম
మార్క్ సెన్సింగ్ రో,সেন্সিং সারি চিহ্নিত করুন
మార్క్-స్పేస్  పాత్ర,মার্ক-স্পেস  চরিত্র
స్థలానికి గుర్తించండి  గుణకం,স্থান চিহ্নিত করুন  গুণক
స్థలానికి గుర్తించండి  నిష్పత్తి,স্থান চিহ্নিত করুন  অনুপাত
స్థలానికి గుర్తించండి  పరివర్తన,স্থান চিহ্নিত করুন  রূপান্তর
మాజర్,মাসার
ముసుగు,মুখোশ
ముసుగు అంతరాయం,মুখোশযোগ্য বাধা
మాస్క్ బిట్,মুখোশ বিট
మాస్క్డ్ రోమ్,মুখোশযুক্ত রোম
మాస్క్ మ్యాచింగ్,মুখোশ মিল
ముసుగు  ప్రోగ్రామబుల్  పరికరం,মুখোশ  প্রোগ্রামযোগ্য  যন্ত্র
మాస్క్ రిజిస్టర్,মাস্ক রেজিস্টার
మసాజ్,ম্যাসেজিং
మాస్ డేటా,ভর ডেটা
మాస్ మెమరీ,গণ স্মৃতি
సమూహ నిక్షేపన,ভর স্টোরেজ
సమూహ నిక్షేపన  పరికరం,ভর স্টোরেজ  যন্ত্র
మాస్ స్టోరేజ్ ఫైల్  విభాగం,ভর স্টোরেজ ফাইল  বিভাগ
సామూహిక నిల్వ  లైన్,গণ স্টোরেজ চালু  লাইন
మాస్టర్,মাস্টার
మాస్టర్ కార్డ్,মাস্টার কার্ড
మాస్టర్ క్లాక్,মাস্টার ক্লক
మాస్టర్ క్లాక్  తరచుదనం,মাস্টার ক্লক  ফ্রিকোয়েন্সি
మాస్టర్ కన్సోల్,মাস্টার কনসোল
మాస్టర్ కంట్రోల్  అంతరాయం,মাস্টার নিয়ন্ত্রণ  বাধা
మాస్టర్ డేటా,মূল তথ্য
మాస్టర్ ఫైల్,প্রধান নথি
మాస్టర్ ఫైల్  జాబితా,প্রধান নথি  ইনভেন্টরি
మాస్టర్ ఫైల్ నవీకరణ,মাস্টার ফাইল আপডেট
మాస్టర్ ఫ్రీక్వెన్సీ జనరేటర్,মাস্টার ফ্রিকোয়েন্সি জেনারেটর
మాస్టర్ గ్రూప్,মাস্টার গ্রুপ
మాస్టర్ ఇన్స్ట్రక్షన్  టేప్,মাস্টার নির্দেশনা  টেপ
మాస్టర్ లైబ్రరీ టేప్,মাস্টার লাইব্রেরি টেপ
మాస్టర్ మోడ్,মাস্টার মোড
మాస్టర్ ప్రాసెసర్,মাস্টার প্রসেসর
మాస్టర్ ప్రోగ్రామ్,মাস্টার প্রোগ্রাম
మాస్టర్ ప్రోగ్రామ్  ఫైల్,মাস্টার অগ্রগতি  ফাইল
మాస్టర్ రికార్డ్,মাস্টার রেকর্ড
మాస్టర్ షెడ్యూలర్,মাস্টার সময়সূচী
పెద్ద ఖైది  పరికరం,মনিব গোলাম  যন্ত্র
పెద్ద ఖైది  ఫ్లిప్-ఫ్లాప్,মনিব গোলাম  ফ্লিপ-ফ্লপ
పెద్ద ఖైది  మల్టీప్రోగ్రామింగ్,মনিব গোলাম  মাল্টিপ্রোগ্রামিং
పెద్ద ఖైది  వ్యవస్థ,মনিব গোলাম  পদ্ধতি
మాస్టర్ స్టేషన్,মাস্টার স্টেশন
మాస్టర్ టేప్,মাস্টার টেপ
మాస్టర్ టెర్మినల్,মাস্টার টার্মিনাল
మ్యాచ్,ম্যাচ
గణిత  తనిఖీ,গাণিতিক  পরীক্ষা করুন
గణిత  ఫంక్షన్,গাণিতিক  ফাংশন
గణిత  ఇండక్షన్,গাণিতিক  আনয়ন
గణిత తర్కం,গাণিতিক যুক্তি
గణిత  మోడల్,গাণিতিক  মডেল
గణిత  అనుకరణ,গাণিতিক  সিমুলেশন
మాతృక,ম্যাট্রিক্স
మాతృక ప్రమాణం,ম্যাট্রিক্স আদর্শ
మ్యాట్రిక్స్ ప్రింటర్,ম্যাট্রিক্স প্রিন্টার
మ్యాట్రిక్స్ స్టోరేజ్,ম্যাট্রিক্স স্টোরেজ
మ్యాట్రిక్స్ టేబుల్,ম্যাট্রিক্স টেবিল
మ్యాట్రిక్స్ అప్‌డేట్  విధానం,ম্যাট্রিক্স আপডেট হচ্ছে  পদ্ধতি
మాక్సి కంప్యూటర్,ম্যাক্সি কম্পিউটার
గరిష్ట పొడవు  సీక్వెన్స్,সর্বোচ্চ দর্ঘ্য  ক্রম
గరిష్టంగా  ఆపరేటింగ్  తరచుదనం,সর্বাধিক  অপারেটিং  ফ্রিকোয়েন্সি
మాక్స్టర్మ్  (= ప్రామాణిక మొత్తం  పదం),সর্বোচ্চ  (= স্ট্যান্ডার্ড যোগফল  শব্দ)
మీన్ ఎంట్రోపీ,গড় এনট্রপি
సగటు సమాచారం  విషయము,গড় তথ্য  বিষয়বস্তু
రిపేర్ సమయం సగటు,গড় মেরামতের সময়
మార్గాలు/చివరలు  విశ్లేషణ,মানে/শেষ  বিশ্লেষণ
సగటు సమయం  వైఫల్యాల మధ్య,গড় সময়  ব্যর্থতার মধ্যে
సగటు సమయం  వైఫల్యం,গড় সময়  ব্যর্থতা
సగటు సమయం  మరమ్మత్తు,গড় সময়  মেরামত
కొలిచిన సేవలు,পরিমাপ পরিষেবা
యొక్క కొలత  సమాచారం,পরিমাপ  তথ্য
యొక్క కొలత  స్థానం,পরিমাপ  অবস্থান
యొక్క కొలతలు  వైవిధ్యం,ব্যবস্থা  বিভিন্নতা
యాంత్రిక  కాలిక్యులేటర్,যান্ত্রিক  ক্যালকুলেটর
యాంత్రిక  నిఘంటువు,যান্ত্রিক  অভিধান
యాంత్రిక  అనువాదం,যান্ত্রিক  অনুবাদ
యాంత్రిక  వెరిఫైయర్,যান্ত্রিক  যাচাইকারী
మీడియా డ్రైవ్ సెలెక్టర్,মিডিয়া ড্রাইভ নির্বাচক
మీడియా నివాసి  సాఫ్ట్‌వేర్,মিডিয়া বাসিন্দা  সফটওয়্যার
మధ్యస్థ స్థాయి  అనుసంధానం,মাঝারি স্কেল  মিশ্রণ
మధ్యస్థ వేగం,মাঝারি গতি
మధ్యస్థ పదం  నిల్వ పరికరం,মাঝারি মেয়াদী  স্টোরেজ ডিভাইস
ఆపరేటర్‌ను కలవండి,অপারেটরের সাথে দেখা করুন
మెగాబైట్,মেগাবাইট
మెగాసైకిల్,মেগাসাইকেল
పొర  కీబోర్డ్  (= టచ్ కీ  బోర్డు),ঝিল্লি  কীবোর্ড  (= স্পর্শ কী  বোর্ড)
మెమో పోస్టింగ్,মেমো পোস্টিং
మెమరీ,স্মৃতি
మెమరీ చిరునామా  రిజిస్టర్,স্মৃতি ঠিকানা  নিবন্ধন
మెమరీ కేటాయింపు,মেমরি বরাদ্দ
మెమరీ అనెక్స్,স্মৃতি সংযুক্তি
మెమరీ శ్రేణి,স্মৃতি অ্যারে
మెమరీ బ్యాంక్,মেমরি ব্যাংক
మెమరీ బఫర్  రిజిస్టర్,মেমরি বাফার  নিবন্ধন
మెమరీ బస్సు,মেমরি বাস
మెమరీ సామర్థ్యం,স্মৃতি ক্ষমতা
మెమరీ సెల్,মেমরি সেল
మెమరీ పాత్ర  ఫార్మాట్,স্মৃতি চরিত্র  ফর্ম্যাট
మెమరీ  సంపీడనం,স্মৃতি  সংযোগ
మెమరీ కోర్,স্মৃতি কোর
మెమరీ సైకిల్ సమయం,মেমরি চক্র সময়
మెమరీ డేటా  రిజిస్టర్,মেমরি ডেটা  নিবন্ধন
మెమరీ డిసేబుల్  సిగ్నల్,স্মৃতি অক্ষম  সংকেত
మెమరీ ఎనేబుల్  సిగ్నల్,স্মৃতি সক্ষম  সংকেত
మెమరీ ఎక్స్ఛేంజ్,মেমরি এক্সচেঞ্জ
మెమరీ ఫిల్,স্মৃতি পূরণ
మెమరీ గార్డ్,মেমরি গার্ড
మెమరీ సోపానక్రమం,স্মৃতি শ্রেণিবিন্যাস
మెమరీ  నిర్వహణ,স্মৃতি  পরিচালনা
మెమరీ మ్యాప్,মেমরি মানচিত্র
మెమరీ మ్యాప్ చేయబడింది  I/o,স্মৃতি ম্যাপ করা  আই/ও
మెమరీ మ్యాప్ చేయబడింది  వీడియో,স্মৃতি ম্যাপ করা  ভিডিও
మెమరీ మ్యాపింగ్,মেমরি ম্যাপিং
మెమరీ మాడ్యూల్,মেমরি মডিউল
యొక్క మెమరీ  మెమరీ  సూచన,স্মৃতি  স্মৃতি  নির্দেশ
మెమరీ పేజీ,মেমরি পৃষ্ঠা
మెమరీ పారిటీ,স্মৃতি সমতা
మెమరీ పాయింటర్  రిజిస్టర్,মেমরি পয়েন্টার  নিবন্ধন
మెమరీ శక్తి,স্মৃতি শক্তি
మెమరీ ప్రింటౌట్  (= మెమరీ  డంప్),মেমরি প্রিন্টআউট  (= স্মৃতি  ডাম্প)
మెమరీ  రక్షణ,স্মৃতি  সুরক্ষা
మెమరీ రిఫరెన్స్  సూచన,মেমরি রেফারেন্স  নির্দেশ
మెమరీ రిజిస్టర్,মেমরি রেজিস্টার
మెమరీ యూనిట్,মেমরি ইউনিট
మెమరీ  వర్క్‌స్పేస్,স্মৃতি  ওয়ার্কস্পেস
మెను,তালিকা
మెను ఎంపిక,মেনু নির্বাচন
మెర్క్యురీ ఆలస్యం లైన్,বুধ বিলম্ব লাইন
మెర్క్యురీ తడిసినది  రిలే,পারদ ভেজা  রিলে
మార్జ్,মার্জ
విలీనమైన కుప్ప,মার্জেবল হিপ
విలీనం చేసిన ట్రాన్సిస్టర్  లాజిక్,মার্জিত ট্রানসিস্টার  যুক্তি
మార్పిడిని విలీనం చేయండి  క్రమబద్ధీకరించండి,মার্জ এক্সচেঞ্জ  সাজান
క్రమాన్ని విలీనం చేయండి,মার্জ অর্ডার
క్రమబద్ధీకరించండి,মার্জ বাছাই
విలీనం,মার্জিং
మెష్ నెట్‌వర్క్,জাল নেটওয়ার্ক
సందేశం  ప్రామాణీకరణ,বার্তা  প্রমাণীকরণকারী
సందేశ బ్లాక్,বার্তা ব্লক
సందేశ బఫరింగ్,বার্তা বাফারিং
సందేశ సర్క్యూట్,বার্তা সার্কিট
సందేశ సర్క్యూట్  శబ్దం,বার্তা সার্কিট  শব্দ
సందేశ నియంత్రణ  జెండా,বার্তা নিয়ন্ত্রণ  পতাকা
సందేశ డేటా సెట్,বার্তা ডেটা সেট
సందేశ ప్రదర్శన  కన్సోల్,বার্তা প্রদর্শন  কনসোল
సందేశ లోపం  రికార్డ్,বার্তা ত্রুটি  রেকর্ড
సందేశ మార్పిడి,বার্তা বিনিময়
సందేశ క్షేత్రం,বার্তা ক্ষেত্র
సందేశ ఆకృతి,বার্তা ফর্ম্যাট
సందేశ శీర్షిక,বার্তা শীর্ষ
సందేశ మోడ్,বার্তা মোড
సందేశం నంబ్రింగ్,বার্তা numbring
సందేశ పోలింగ్,বার্তা পোলিং
సందేశం  ప్రాసెసింగ్  ప్రోగ్రామ్,বার্তা  প্রক্রিয়াজাতকরণ  কার্যক্রম
సందేశ క్యూ,বার্তা সারি
సందేశ రౌటింగ్,বার্তা রাউটিং
సందేశం సింక్  (= సందేశం  రిసీవర్),বার্তা সিঙ্ক  (= বার্তা  রিসিভার)
సందేశ మూలం,বার্তা উত্স
సందేశ స్విచ్,বার্তা সুইচ
సందేశ మార్పిడి,বার্তা স্যুইচিং
సందేశ మార్పిడి  కేంద్రం,বার্তা স্যুইচিং  কেন্দ্র
సందేశ మార్పిడి  నెట్‌వర్క్,বার্তা স্যুইচিং  অন্তর্জাল
సందేశ టెలికమ్యూనికేషన్,বার্তা টেলিযোগাযোগ
సందేశ వచనం,বার্তার পাঠ্য
సందేశ బదిలీ  భాగం,বার্তা স্থানান্তর  অংশ
మెసేజింగ్,বার্তাপ্রেরণ
మెటా సమీకరించేవాడు,মেটা এসেম্বলার
మెటా సంకలనం,মেটা সংকলন
మెటా కంపైలర్,মেটা সংকলক
మెటా లాంగ్వేజ్,মেটা ভাষা
లోహ సౌకర్యం  టెర్మినల్,ধাতব সুবিধা  টার্মিনাল
మెటాసిస్టమ్,মেটাসিস্টেম
మైక్రో సర్క్యూట్  విడిగా ఉంచడం,মাইক্রোকর্কিট  আলাদা করা
మైక్రోకోబోల్,মাইক্রোকোবল
మైక్రో కోడ్,মাইক্রো কোড
మైక్రోకంప్యూటర్,মাইক্রোকম্পিউটার
మైక్రోకంప్యూటర్  భాగం,মাইক্রোকম্পিউটার  উপাদান
మైక్రోకంప్యూటర్  అభివృద్ధి  వ్యవస్థ,মাইক্রোকম্পিউটার  উন্নয়ন  পদ্ধতি
మైక్రోకంప్యూటర్  పద విశ్లేషణం,মাইক্রোকম্পিউটার  শব্দ প্রক্রিয়াকরণ
మైక్రో కంట్రోలర్,মাইক্রো কন্ট্রোলার
మైక్రోసైకిల్,মাইক্রোকাইকেল
మైక్రో ఎలక్ట్రానిక్స్,মাইক্রো ইলেকট্রনিক্স
మైక్రోఫిచ్,মাইক্রোফিচ
మైక్రోఫిల్మ్,মাইক্রোফিল্ম
మైక్రోఫ్లోపీ,মাইক্রোফ্লপি
మైక్రోఫ్లోచార్ట్,মাইক্রোফ্লোচার্ট
మైక్రోఫార్మ్ రీడర్,মাইক্রোফর্ম রিডার
మైక్రోఫార్మ్ రీడర్  కాపీయర్,মাইক্রোফর্ম রিডার  কপিয়ার
మైక్రోఫార్మ్ రీడర్  ప్రింటర్,মাইক্রোফর্ম রিডার  প্রিন্টার
మైక్రోగ్రాఫిక్స్,মাইক্রোগ্রাফিক্স
మైక్రోమేజ్,মাইক্রোইমেজ
మైక్రో ఇన్స్ట్రక్షన్,মাইক্রো নির্দেশনা
మైక్రోఇన్స్ట్రక్షన్  సీక్వెన్స్,মাইক্রোইনস্ট্রাকশন  ক্রম
మైక్రోమైన్ఫ్రేమ్,মাইক্রোমেনফ্রেম
మైక్రోమినిటరైజేషన్,মাইক্রোমিনিয়েচারাইজেশন
మైక్రోడర్,মাইক্রোঅর্ডার
మైక్రోఫోటోగ్రాఫ్,মাইক্রোফোটোগ্রাফ
మైక్రోఫోటోగ్రఫీ,মাইক্রোফোটোগ্রাফি
మైక్రోప్రాసెసింగ్  యూనిట్,মাইক্রোপ্রসেসিং  ইউনিট
మైక్రోప్రాసెసర్,মাইক্রোপ্রসেসর
మైక్రోప్రాసెసర్  ఎనలైజర్,মাইক্রোপ্রসেসর  বিশ্লেষক
మైక్రోప్రాసెసర్  వాస్తుశిల్పం,মাইক্রোপ্রসেসর  আর্কিটেকচার
మైక్రోప్రాసెసర్ బిట్  స్లైస్,মাইক্রোপ্রসেসর বিট  স্লাইস
మైక్రోప్రాసెసర్  చిప్,মাইক্রোপ্রসেসর  চিপ
మైక్రోప్రాసెసర్  కంపైలర్,মাইক্রোপ্রসেসর  সংকলক
మైక్రోప్రాసెసర్  మెమరీ ఇంటర్ఫేస్,মাইক্রোপ্রসেসর  মেমরি ইন্টারফেস
మైక్రోప్రోగ్రామ్,মাইক্রোপ্রোগ্রাম
మైక్రోప్రోగ్రామ్  నియంత్రణ తర్కం,মাইক্রোপ্রোগ্রাম  নিয়ন্ত্রণ যুক্তি
మైక్రోప్రోగ్రామ్  కంట్రోల్ స్టోర్,মাইক্রোপ্রোগ্রাম  নিয়ন্ত্রণ স্টোর
మైక్రోప్రోగ్రామ్  ఫీల్డ్,মাইক্রোপ্রোগ্রাম  ক্ষেত্র
మైక్రోప్రోగ్రామ్  ఇన్స్ట్రక్షన్ సెట్,মাইক্রোপ্রোগ্রাম  নির্দেশনাবলী
మైక్రోప్రోగ్రామ్  మైక్రోప్రాసెసర్,মাইক্রোপ্রোগ্র্যামড  মাইক্রোপ্রসেসর
మైక్రోప్రోగ్రామ్  మైక్రోఅసెంబ్లర్,মাইক্রোপ্রোগ্রাম  মাইক্রোসেমব্লার
మైక్రోప్రోగ్రామ్  మైక్రోకోడ్,মাইক্রোপ্রোগ্রাম  মাইক্রোকোড
మైక్రోప్రోగ్రామ్  సీక్వెన్సర్,মাইক্রোপ্রোগ্রাম  সিকোয়েন্সার
మైక్రోప్రోగ్రామ్  స్టోర్,মাইক্রোপ্রোগ্রাম  স্টোর
మైక్రోస్క్వెన్స్,মাইক্রোসেকোয়েন্স
మైక్రోవేవ్ లింక్,মাইক্রোওয়েভ লিঙ্ক
మిడిల్ పంచ్,মধ্য পাঞ্চ
మిడిల్‌వేర్,মিডলওয়্যার
మిడికంప్యూటర్,মিডিকম্পিউটার
వలస,স্থানান্তর
వలస మార్గం,মাইগ্রেশন পাথ
Miniassembler  ప్రోగ్రామ్,মিনিয়াসেম্বলার  কার্যক্রম
మినీకంప్యూటర్,মিনিকম্পিউটার
మినీకంప్యూటర్  సమీకరించేవాడు,মিনিকম্পিউটার  এসেম্বলার
మినిడస్కెట్,মিনিডিসকেট
మినిఫ్లాపీ డిస్క్,মিনিফ্লপি ডিস্ক
కనిష్ట యంత్రం,ন্যূনতম মেশিন
కనిష్ట ఉత్పత్తి,ন্যূনতম পণ্য
కనిష్ట మొత్తం,ন্যূনতম যোগ
కనిష్ట చెట్టు,ন্যূনতম গাছ
మినిమాక్స్  విధానం,মিনিম্যাক্স  পদ্ধতি
కనీస ప్రాప్యత  కోడింగ్,ন্যূনতম অ্যাক্সেস  কোডিং
కనీస ఖర్చు కనీస ఖర్చు  చెట్టు విస్తరించి ఉంది,সর্বনিম্ন ব্যয় সর্বনিম্ন ব্যয়  বিস্তৃত গাছ
కనీస ఆలస్యం  ప్రోగ్రామింగ్,ন্যূনতম বিলম্ব  প্রোগ্রামিং
కనీస దూరం  కోడ్,সর্বনিম্ন দূরত্ব  কোড
కనీస జాప్యం  కోడింగ్,ন্যূনতম বিলম্ব  কোডিং
చిన్న నియంత్రణ క్షేత్రం,মাইনর কন্ট্রোল ফিল্ড
చిన్న చక్రం,গৌণ চক্র
మైనారిటీ క్యారియర్,সংখ্যালঘু ক্যারিয়ার
మినోర్మోస్ట్ కీ,মিনরমোস্ট কী
చిన్న నిర్మాణం,গৌণ কাঠামো
చిన్న మొత్తం,মাইনর মোট
Minterm,মিনিটারম
మైనస్ జెండా,বিয়োগ পতাকা
మైనస్ జోన్,বিয়োগ অঞ্চল
MIPS,এমআইপিএস
ఇతరాలు  సమయం,বিবিধ  সময়
మిస్ఫీడ్,মিসফিড
MIS (నిర్వహణ  సమాచారం  వ్యవస్థ),এমআইএস (পরিচালনা  তথ্য  পদ্ধতি)
తప్పు నమోదు,ভুল নিবন্ধন
లోపం లేదు,অনুপস্থিত ত্রুটি
పొరపాటు,ভুল
మిశ్రమ స్థావరం  సంజ్ఞామానం,মিশ্র বেস  স্বরলিপি
మిశ్రమ స్థావరం  సంఖ్య వ్యవస్థ,মিশ্র বেস  সংখ্যা সিস্টেম
మిశ్రమ స్థావరం  సంఖ్య  వ్యవస్థ,মিশ্র বেস  সংখ্যা  পদ্ধতি
మిశ్రమ మోడ్  వ్యక్తీకరణ,মিশ্র মোড  অভিব্যক্তি
మిశ్రమ-రాడిక్స్  సంజ్ఞామానం,মিশ্র-রেডিক্স  স্বরলিপি
మిశ్రమ-రాడిక్స్  సంఖ్య  వ్యవస్థ,মিশ্র-রেডিক্স  সংখ্যা  পদ্ধতি
మిశ్రమ రాడిక్స్  వ్యవస్థ,মিশ্র রেডিক্স  পদ্ধতি
మిశ్రమ రకం  వ్యక్తీకరణ,মিশ্র টাইপ  অভিব্যক্তি
జ్ఞాపకశక్తి,স্মৃতিচারণ
జ్ఞాపకశక్తి చిరునామా,স্মৃতিচিহ্ন ঠিকানা
జ్ఞాపకశక్తి పేరు,স্মৃতিচারণ নাম
జ్ఞాపకశక్తి  ఆపరేషన్ కోడ్,স্মৃতিচারণ  অপারেশন কোড
జ్ఞాపక చిహ్నం,স্মৃতিচিহ্ন প্রতীক
మోడల్ స్టేట్మెంట్,মডেল বিবৃতি
మోడెమ్ ఎన్క్రిప్షన్  పరికరం,মডেম এনক্রিপশন  যন্ত্র
సవరణ స్థాయి,পরিবর্তন স্তর
మాడిఫైయర్,সংশোধক
మాడిఫైయర్ బిట్,সংশোধক বিট
మాడిఫైయర్ రిజిస్టర్,সংশোধক রেজিস্টার
సూచనలను సవరించండి,নির্দেশ পরিবর্তন করুন
టికెట్‌ను సవరించండి,টিকিট পরিবর্তন করুন
మాడ్యులా,মডুলা
మాడ్యులర్  అంకగణితం,মডুলার  পাটিগণিত
మాడ్యులర్ కౌంటర్,মডুলার কাউন্টার
మాడ్యులారిటీ,মডুলারিটি
మాడ్యులర్  ప్రోగ్రామింగ్,মডুলার  প্রোগ্রামিং
మాడ్యులేటర్  డెమోడులేటర్,মডিউলার  ডিমোডুলেটার
మాడ్యులేషన్ రేటు,মড্যুলেশন হার
మాడ్యూల్  స్పెసిఫికేషన్,মডিউল  স্পেসিফিকেশন
మొనాడిక్,মোনাডিক
మొనాడిక్ బూలియన్  ఆపరేటర్,মোনাডিক বুলিয়ান  অপারেটর
మొనాడిక్ ఆపరేషన్,মোনাডিক অপারেশন
మొనాడిక్ ఆపరేటర్,মোনাডিক অপারেটর
యొక్క పర్యవేక్షణ  కార్యక్రమాలు,নিরীক্ষণ  প্রোগ্রাম
పర్యవేక్షణ  ప్రోగ్రామ్,পর্যবেক্ষণ  কার্যক্রম
