English,Gujarati
Load card,નાબૂદ કાર્ડ
Load coil,ભારપૂર્વક
Loaded line,ભરેલી રેખા
Loaded origin,ભારત મૂળ
Loader,લોહિયો
Loader program (= Loader),લોડર (= લોડર)
Loader type,લોડર પ્રકાર
Load facility,ભારની સુવિધા
Load image,લોડ છબી
Loading,ભારણ
Loading coil,કોઇલ લોડિંગ
Loading error,લોડિંગ ભૂલ
Loading procedure,લોડિંગ કાર્યપદ્ધતિ
Loading routine,લોડ -નિયમિત
Load leveling,ભાર સ્તર
Load map,લોડ નકશો
Load mode,ભાર
Load module,લોડ મોડ્યુલ
Load module  Library,લોડ મોડ્યુલ  પુસ્તકાલય
Load-on-call,ભાર પર ક call લ કરવો
Load point,ભાર બિંદુ
Load program  (=Loader),લોડ કાર્યક્રમ  (= લોડર)
Load sharing,ભાર વહેંચણી
Lobe,ઝઘડો
Local,સ્થાનિક
Local access,સ્થાનિક પ્રવેશ
Local area network,સ્થાનિક ક્ષેત્ર નેટવર્ક
Local battery,સ્થાનિક બેટરી
Local central office,સ્થાનિક કેન્દ્રીય કચેરી
Local channel,સ્થાનિક માટા
Local code,સ્થાનિક સંહિતા
Local exchange,સ્થાનિક વિનિમય
Local format  Storage,સ્થાનિક ફોર્મેટ  સંગ્રહ
Local forms control,સ્થાનિક સ્વરૂપો નિયંત્રણ
Local line,સ્થાનિક વાક્ય
Local lock,સ્થાનિક તાળ
Local loop,સ્થાનિક લૂપ
Locally attached,સ્થાનિક રીતે જોડાયેલ
Locally-attached  Station,સ્થાનિક રીતે જોડાયેલ  કેન્દ્ર
Local mode,સ્થાનિક પદ્ધતિ
Local order wire,સ્થાનિક ઓર્ડર વાયર
Local oscillator,સ્થાનિક ઓસિલેટર
Local service area,સ્થાનિક સેવા વિસ્તાર
Local side,સ્થાનિક બાજુ
Local station,સ્થાનિક કેન્દ્ર
Local switching  Facility,સ્થાનિક સ્વિચિંગ  સગવડ
Local variable,સ્થાનિક ચલ
Local variable  Symbol,સ્થાનિક ચલ  પ્રતીક
Locate,સ્થાન નક્કી કરવું
Locate mode,સ્થાન મેળવવું
Location,સ્થાન
Location counter  (= Location  Register),સ્થાનકો  (= સ્થાન  નોંધણી)
Location life,સ્થાન જીવન
Locator device,સ્થાનાત ઉપકરણ
Locator  Qualification,સ્થાનાતક  લાયકાત
Locator variable,સ્થાવર ચલ
Lock,તાળ
Locked name,તાળ નામ
Locked page,લ locked ક પાનું
Locked record,તાળ રેકોર્ડ
Locking,તાળી પાડવી
Lock out,તત્કાળવું
Lockout module,તાળમા મોડ્યુલ
Lock-up table,તાળ-ટેબલ
Log,લોગ
Logger,ફાંટો
Logging,ફાંટો
Logical access level,તાર્કિક પ્રવેશ સ્તર
Logical ADD,તાર્કિક ઉમેરો
Logical analysis,તાર્કિક વિશ્લેષણ
Logical chart  (= Flow chart),તાર્કિક ચાર્ટ  (= ફ્લો ચાર્ટ)
Logical child  Segment,તાર્કિક બાળક  ભાગ
Logical comparison,તાર્કિક તુલના
Logical conjunction,તાર્કિક જોડાણ
Logical constant,તાર્કિક સ્થિર
Logical data  Structure,તાર્કિક માહિતી  માળખું
Logical decision,તાર્કિક નિર્ણય
Logical design,તાર્કિક રચના
Logical device  Address,તાર્કિક ઉપકરણ  સંબોધન
Logical diagram,તાર્કિક આકૃતિ
Logical difference,તાર્કિક તફાવત
Logical disjunction,તાર્કિક વિઘટન
Logical element,તાર્કિક તત્વ
Logical expression,તાર્કિક અભિવ્યક્તિ
Logical file,તાર્કિક ફાઇલ
Logical flow chart  ( Flow chart),તાર્કિક પ્રવાહ ચાર્ટ  (ફ્લો ચાર્ટ)
Logical group  Instruction,તાર્કિક જૂથ  સૂચના
Logical IF,તાર્કિક જો
Logical instruction,તાર્કિક સૂચના
Logical level,તાર્કિક સ્તરે
Logical line group,તાર્કિક રેખા જૂથ
Logical multiply,તાર્કિક ગુણાકાર
Logical number,તાર્કિક સંખ્યા
Logical operation,તાર્કિક કામગીરી
Logical operator,તાર્કિક પ્રબંધક
Logical page  Identifier,તાર્કિક પૃષ્ઠ  ઓળખકર્તા
Logical page  Number,તાર્કિક પૃષ્ઠ  નંબર
Logical parent  Segment,તાર્કિક માતાપિતા  ભાગ
Logical primary,તર્કસંગત પ્રાથમિક
Logical product,તાર્કિક ઉત્પાદન
Logical record,તાર્કિક વિક્રમ
Logical record  Block,તાર્કિક વિક્રમ  અવરોધ
Logical relation,તાર્કિક સંબંધ
Logical shift,તાર્કિક પાળી
Logical structure,તાર્કિક રચના
Logical sum,તાર્કિક રકમ
Logical switch,તાર્કિક સ્વીચ
Logical symbol,તાર્કિક પ્રતીક
Logical term,તાર્કિક મુદત
Logical timer,તાર્કિક સમયર
Logical tracing,તાર્કિક ટ્રેસિંગ
Logical track,તાર્કિક માર્ગ
Logical unit,તાર્કિક એકમ
Logical variable,તાર્કિક ચલ
Logical volume,તાર્કિક માત્રા
Logical analyzer,તાર્કિક વિશ્લેષક
Logic card,તર્ક કાર્ડ
Logic chart (= flow   Chart),તર્ક ચાર્ટ (= પ્રવાહ  ચાર્ટ)
Logic decoder,તર્ક -ડીકોડર
Logic design,તર્કશાસ્ત્ર
Logic device,તર્ક
Logic diagram,તર્કશાસ્ત્ર
Logic element,તર્ક તત્વ
Logic expression,તર્કશાસ્ત્ર
Logic family,તર્ક કુટુંબ
Logic flow chart  (= Flow chart),તર્કશાસ્ત્ર પ્રવાહ ચાર્ટ  (= ફ્લો ચાર્ટ)
Logic function,તર્કશાસ્ત્ર
Logic instruction,તર્કશાસ્ત્ર
Logic light,તર્ક પ્રકાશ
Logic operation,તર્કશાસ્ત્ર
Logic probe,તર્ક તપાસ
Logic product,તર્ક -ઉત્પાદન
Logic shift,તર્ક -પાળી
Logic short fault,તર્ક ટૂંકા દોષ
Logic signal,તર્ક સંકેત
Logic state,તર્કશાસ્ત્ર
Logic symbol,તર્કશાસ્ત્ર
Logic unit,તર્ક એકમ
Log in (= log on),લ log ગ ઇન કરો (= લ log ગ ઓન)
Log off (= log out),લ log ગ ઓફ (= લ log ગ આઉટ)
Log on,દાખલ કરો
Log out,લૉગ આઉટ
Log periodic  Antenna,સામયિક  એન્ટેના
Longitudinal  Balance,રેખાંશ  સમતોલ
Longitudinal check,રેખાંશ તપાસ
Longitudinal circuit,રેખાંશ સર્કિટ
Longitudinal   Induction noise,રેખાંશ  ઇન્ડક્શન અવાજ
Longitudinal-mode  Delay line,રેખાંશ-માલા  વિલંબ -રેખા
Longitudinal parity  Check,રેખાંશ સમાનતા  તપાસ
Longitudinal  Redundancy  Check,રેખાંશ  નિરર્થકતા  તપાસ
Longitudinal  Transmission  Check,રેખાંશ  ટ્રાન્સમિશન  તપાસ
Look ahead,આગળ જુઓ
Look ahead carry,આગળ જુઓ
Look ahead unit,આગળ એકમ જુઓ
Look up,જુઓ
Look-up-table,લુક-અપ ટેબલ
Loop,ફટકો
Loop-back test,લૂપ-બેક કસોટી
Loop body,લૂપ શરીર
Loop box,લૂપ પેટી
Loop check,લૂપ ચેક
Loop completion,લૂપ પૂર્ણતા
Loop computing,લૂપ કમ્પ્યુટિંગ
Loop control,લૂપ નિયંત્રણ
Loop control  Statement,લૂપ નિયંત્રણ  નિવેદન
Loop-control  Variable,નિયંત્રણ  વધઘટપાત્ર
Loop counter,લૂપ કાઉન્ટર
Loop feedback  Signal,પ્રતિક્રિયા  સંકેત
Looping,ફટકો
Looping execution,લોપિંગ અમલ
Loop initialization,લૂપ પ્રારંભિક
Loop input signal,લૂપ ઇનપુટ સિગ્નલ
Loop jack  Switchboard,લૂપ જેક  સ્વિચ
Loop modification,લૂપ -ફેરફાર
Loop network,લૂપ નેટવર્ક
Loop resistance,લૂપ પ્રતિકાર
Loop reverse  Battery,Reલટું  બેટરી
Loop self checking,લૂપ સેલ્ફ ચેકિંગ
Loop signalling,લૂપ સંકેત
Loop start,લૂપ પ્રારંભ
Loop termination,લૂપ સમાપ્તિ
Loop testing,લૂપ પરીક્ષણ
Loop transfer  Function,લૂપ -તબદીલી  કાર્ય
Loop transmission,ઉપન -પ્રસારણ
Loop transmission frame,લૂપ ટ્રાન્સમિશન ફ્રેમ
Loop update,લૂપ અપડેટ
Loosely coupled,ઢીલી રીતે જોડાયેલી
Loss,નુકસાન
Loss of significance,મહત્ત્વનું નુકસાન
Loudness loss,જોરદાર નુકસાન
Low activity data  Processing,ઓછી પ્રવૃત્તિ ડેટા  પ્રક્રિયા
Low byte,નીચું બાઇટ
Low-end MPU,નીચા અંતના એમ.પી.યુ.
Lower bound,ના જેટલું કે તેનાથી ઓછું
Lower curtate,નીચલો પડકાર
Low-level language,નીચા સ્તરની ભાષા
Low-noise  Amplifier,નીચા અવાજવાળું  પ્રવેધક
Low order,ઓછું હુકમ
Low order digit,નીચા ક્રમનો અંક
Low-order position,નીચા ક્રમની સ્થિતિ
Low pass filter,નીચા પાસ ફિલ્ટર
Low-performance  Equipment,નિર્દોષ  સામાન
Low speed,ગતિ
Low speed storage,ઓછી ગતિ સંગ્રહ
Low tape,ઓછી ટેપ
Lukasiewicz  Notation,લુકાસિવિઝ  સંકેત
Lumped loading,ગઠ્ઠો
Machine address,મશીન સરનામું
Machine available  Time,મશીન ઉપલબ્ધ  સમય
Machine check,મશીન તપાસ
Machine check  Handler,મશીન તપાસ  હાથરિયો
Machine check  Indicator,મશીન તપાસ  સૂચક
Machine check  Interruption,મશીન તપાસ  અટકાયત
Machine code,મશીન કોડ
Machine cognition,યંત્ર -માન્યતા
Machine cycle,મશીન સાયકલ
Machine  Dependent,મશીન  આશ્રિત
Machine  Dependent  Language,મશીન  આશ્રિત  ભાષા
Machine   Dependent  Software,મશીન  આશ્રિત  સ software
Machine equation,યંત્ર -સમીકરણ
Machine  Equivalence,મશીન  સમાન
Machine error,મશીન ભૂલ
Machine idle time,મશીન નિષ્ક્રિય સમય
Machine  Independent,મશીન  સ્વતંત્ર
Machine  Independent  Language,મશીન  સ્વતંત્ર  ભાષા
Machine  Independent  Software,મશીન  સ્વતંત્ર  સ software
Machine  Independent  Solution,મશીન  સ્વતંત્ર  ઉકેલ
Machine  Instruction,મશીન  સૂચના
Machine   Instruction code,મશીન  સૂચના સંહિતા
Machine  Instruction  Statement,મશીન  સૂચના  નિવેદન
Machine  Intelligence,મશીન  બાતમી
Machine intemate,મશીન ઇન્ટેમટ
Machine language  Code,યંત્ર -ભાષા  સંહિતા
Machine learning,મશીન લર્નિંગ
Machine logic,યંત્ર -તર્ક
Machine operation,યંત્ર -વ્યવસ્થા
Machine oriented  Language,મશીન લક્ષી  ભાષા
Machine readable,મશીનને વાંચી શકાય તેવું
Machine readable  Medium,મશીનને વાંચી શકાય તેવું  માધ્યમ
Machine run,મશીન રન
Machine sensible  Information,યંત્ર -સંવેદનશીલ  જાણ
Machine  Simulation,મશીન  સિમ્યુલેશન
Machine spoiled  Time,મશીન બગડેલું  સમય
Machine tool  Control,મશીન લોગ  નિયંત્રણ
Machine  Translation,મશીન  ભાષાંતર
Machine usage  Time,યંત્ર ઉપયોગ  સમય
Macroargument,કરચલી
Macroassembler,ઉધરસ
Macroassembly  Program,મક્કમતાપૂર્વક  કાર્યક્રમ
Macrocall,મ macરક allલ
Macrocode,મ macરકોડ
Macrocoding,કર્કશ
Macrocommand,મ macરકોમંડ
Macrodeclaration,કર્કશ
Macrodefinition,મડ્રોડેફિનેશન
Macrodefinition  Library,મડ્રોડેફિનેશન  પુસ્તકાલય
Macroelement,ઉધરસ
Macroexerciser,પાગલ
Macroexpansion,મનભંગ
Macroflowchart,મ mac્રોફ્લોચાર્ટ
Macrogenerating  Program,ક્રૂર  કાર્યક્રમ
Macrogeneration,કૌમાર્ગ
Macrogenerator,કર્કશ
Macroinstruction,સંસ્કાર
Macrolanguage  (MACROL),કરચલીઓ  (મેક્રોલ)
Macrolibrary,Macલટ
Macro (= macro  Instruction),મેક્રો (= મેક્રો  સૂચના)
Macroparameter,હાથમારાપેટર
Macroprocessing  Instruction,ઉન્માદ  સૂચના
Macroprogramming,કરચલીઓ
Macroprototype,ક્રોપ્રોટોટાઇપ
Macroprototype  Statement,ક્રોપ્રોટોટાઇપ  નિવેદન
Macrostatement  Number,કરચલી  નંબર
Macrosystem,ઉન્માદ
Macrotrace,ચણતર
MACSYMA,મસમાળ
MADCAP,મડકેપ
MAG,પ્રાણઘાતક
Magnetic bubble  Memory,ચુંબકીય બબલ  યાદ
Magnetic card,ચુંબકીય કાર્ડ
Magnetic card  Reader,ચુંબકીય કાર્ડ  વાચકો
Magnetic card  Storage,ચુંબકીય કાર્ડ  સંગ્રહ
Magnetic cell,ચુંબકીય કોષ
Magnetic  Character,ચુંબકીય  પાત્ર
Magnetic core,ચુંબકીય
Magnetic core  Storage,ચુંબકીય  સંગ્રહ
Magnetic delay  Time,ચુંબકીય  સમય
Magnetic disk,ચુંબકીય ડિસ્ક
Magnetic disk  Address,ચુંબકીય ડિસ્ક  સંબોધન
Magnetic disk  Memory,ચુંબકીય ડિસ્ક  યાદ
Magnetic disk  Storage,ચુંબકીય ડિસ્ક  સંગ્રહ
Magnetic disk  Store,ચુંબકીય ડિસ્ક  દુકાન
Magnetic disk unit,ચુંબકીય ડિસ્ક એકમ
Magnetic drum  Storage,ચુંબકીય ડ્રમ  સંગ્રહ
Magnetic drum  Unit,ચુંબકીય ડ્રમ  એકમ
Magnetic encoding,ચુંબકીય એન્કોડિંગ
Magnetic hand  Scanner,ચુંબકીય હાથ  સ્કેનર
Magnetic  Hysteresis loop,ચુંબકીય  હિસ્ટ્રેસિસ લૂપ
Magnetic ink,ચુંબકીય
Magnetic ink  Character sorter,ચુંબકીય  પાત્ર સોર્ટર
Magnetic ink  Scanner,ચુંબકીય  સ્કેનર
Magnetic memory,ચુંબકીય મેમરી
Magnetic reading,ચુંબકીય વાંચન
Magnetic  Recording,ચુંબકીય  નોંધણી
Magnetic slot  Reader,ચુંબકીય સ્લોટ  વાચકો
Magnetic storage,ચુંબકીય સંગ્રહ
Magnetic strip,ચુંબકીય પટ્ટી
Magnetic strip  Accounting  Machine,ચુંબકીય પટ્ટી  નામું  મશીન
Magnetic strip  Reader,ચુંબકીય પટ્ટી  વાચકો
Magnetic tape cartridge,ચુંબકીય ટેપ કારતૂસ
Magnetic tape  Cassette,ચુંબકીય ટેપ  કેસેટ
Magnetic tape  Deck (= magnetic  Tape drive),ચુંબકીય ટેપ  તૂતક (= ચુંબકીય  ટેપ ડ્રાઇવ)
Magnetic tape  Drive,ચુંબકીય ટેપ  ઝુંબેશ
Magnetic tape file,ચુંબકીય ટેપ ફાઇલ
Magnetic tape  Label,ચુંબકીય ટેપ  લેબલ
Magnetic tape  Leader,ચુંબકીય ટેપ  નેતા
Magnetic tape  Librarian,ચુંબકીય ટેપ  ગ્રંથપાલ
Magnetic tape  Station,ચુંબકીય ટેપ  કેન્દ્ર
Magnetic tape storage,ચુંબકીય ટેપ સંગ્રહ
Magnetic tape  Subsystem,ચુંબકીય ટેપ  પેટા -પ્રણાલી
Magnetic tape  Terminal,ચુંબકીય ટેપ  અંતિમ
Magnetic tape  Trailer,ચુંબકીય ટેપ  અનુમાનિત
Magnetic tape  Transport  (Magnetic tape  Drive),ચુંબકીય ટેપ  પરિવહન  (ચુંબકીય ટેપ  વાહન)
Magnetic tape unit,ચુંબકીય ટેપ એકમ
Magnetic thin film,ચુંબકીય પાતળા ફિલ્મ
Magnetic thin film  Storage,ચુંબકીય પાતળા ફિલ્મ  સંગ્રહ
Magnetic track,ચુંબકીય
Magnetic wire  Storage,ચુંબકીય વાયર  સંગ્રહ
Magnetographic  Printer,ચુંબકીય  મુદ્રક
Magneto-optic  Disk storage,મેગ્નેટ્ટો  ડિસ્ક સંગ્રહ
Magnetostriction,ચુંબન
Mag tape,મેગ ટેપ
Mail box,ટપાલ પેટી
Mail merge (= file  Merge),મેઇલ મર્જ (= ફાઇલ  મર્જ)
Main battery  Powered machine,મુખ્ય ભાગ  સંચાલિત યંત્ર
Main control unit,મુખ્ય નિયંત્રણ એકમ
Main distributing  Frame,મુખ્ય વિતરણ  ક્રમાંક
Mainframe,મુખ્ય ખંડ
Mainframe Computer,મુખ્ય ખંડ કોમ્પ્યુટર
Mainframe system  (= Mainframe  Computer),મુખ્ય ખંડ  (= મેઇનફ્રેમ  કમ્પ્યુટર)
Main lobe,મુખ્ય લોબ
Main memory,મુખ્ય યાદગાર
Main memory  Mapping,મુખ્ય યાદગાર  નકશો
Main operation,મુખ્ય કામગીરી
Main path,મુખ્ય માર્ગ
Main powered  Machine,મુખ્ય સંચાલિત  મશીન
Main program,મુખ્ય કાર્યક્રમ
Main station,મુખ્ય મથક
Main storage,મુખ્ય સંગ્રહ
Main storage unit,મુખ્ય સંગ્રહ -એકમ
Main switch,મુખ્ય સ્વીચ
Maintenance panel,જાળવણી પેનલ
Maintenance  Program chain,જાળવણી  કાર્યક્રમ સાંકળ
Maintenance  Standby time,જાળવણી  સ્ટેન્ડબાય ટાઇમ
Maintenance time,જાળવણી સમય
MAINT  (Maintenance),જાળવવું  (જાળવણી)
Major control field,મુખ્ય નિયંત્રણ ક્ષેત્ર
Major cycle,મુખ્ય ચક્ર
Majority,બહુમતી
Majority element,બહુમતી તત્વ
Majority gate  (= Majority  Element),બહુમતી  (= બહુમતી  તત્વ)
Majority operation,બહુમતી કામગીરી
Major key,મુખ્ય ચાવી
Major lobe,મુખ્ય લોબ
Major state,મુખ્ય રાજ્ય
Major structure,મુખ્ય માળખું
Major task,મુખ્ય કાર્ય
Major total,મોટો સરવાળો
Make break  Operation,વિરામ  સંચાલન
Make busy,વ્યસ્ત થવું
Makeup time,મેકઅપ ટાઇમ
Malfunction  Routine,ખામી  રોજિંદા
Management,સંચાલન
Management  Information  System,સંચાલન  જાણ  પદ્ધતિ
Management  Science,સંચાલન  વિજ્ઞાન
Manchester  Coding,માર્ચેસ્ટર  સંજ્ codા
Mandatory  Cryptographic  Session,ફરજિયાત  ગુપ્તચર  સત્ર
Manifolding,પ્રગટ
Manipulated  Variable,ચાલાકીભર્યું  વધઘટપાત્ર
Manipulative  Indexing,ચાલાકીભર્યું  અનુક્રમણિકા
Man-machine  Simulation,માનવ વ્યવસ્થા  સિમ્યુલેશન
Manual address  Switch,હસ્તકલા સરનામા  બદલવું
Manual analysis,શાસ્ત્રીય વિશ્લેષણ
Manual answering,હસ્તકલાનો જવાબ
Manual calling,હસ્તકલા
Manual control,હસ્તકલા નિયંત્રણ
Manual entry,હસ્તકલા નોંધ
Manual exchange,શાસ્ત્રીય વિનિમય
Manual function,કાર્યપ્રણાલી
Manual input,હસ્તકલા ઇનપુટ
Manual operation,હસ્તકલા કામગીરી
Manual word  Generator,હાથરો  જનરેટર
Many-for-one  Language,બીજા માટે એક  ભાષા
Many to one  Decoder,ઘણા એક  ડીકોડર
Map method,નકશા પદ્ધતિ
Mapped buffer,મેપડ બફર
Mapping error,મેપિંગ ભૂલ
Margin,અંતર
Margin-adjust  Mode,ગાળો  પદ્ધતિ
Marginal check,સીમાંત તપાસ
Marginal error,સીમાંત ભૂલ
Marginal test,સીમાંત કસોટી
Margin control,સીમાંત નિયંત્રણ
Margin punched  Card,હાંસિયા  પ cardપન
Mark,ચિહ્ન
Mark detection,ગુણ તપાસ
Marker,નિશાનીક
Mark hold,નિશાની
Marking,ગુણ
Marking bias,પૂર્વગ્રહ
Marking-end  Distortion,નિશાનીનો અંત  વિકૃતિ
Marking wave,નિશાન
Mark matching,મેચિંગ મેચિંગ
Markov chain,માર્કવ સાંકળ
Markov source,માર્કોવ
Mark reading,ચિડાનું વાંચન
Mark scanning,નિશાન
Mark sense,અર્થમાં
Mark sensing  Column,સાદક સંવેદના  કોલમ
Mark sensing row,સંવેદનાની હરોળ
Mark-space  Character,જગ્યા  પાત્ર
Mark to space  Multiplier,અવકાશમાં ચિહ્નિત કરો  ગુણાકાર
Mark to space  Ratio,અવકાશમાં ચિહ્નિત કરો  ગુણોત્તર
Mark to space  Transition,અવકાશમાં ચિહ્નિત કરો  સંક્રમણ
Maser,ભિન્ન
Mask,મહોરું
Maskable interrupt,વિક્ષેપ
Mask bit,માસ્ક બીટ
Masked rom,Edોળાવ
Mask matching,માસ્ક મેચિંગ
Mask  Programmable  Device,મહોરું  કાર્યક્રમપાત્ર  સાધન
Mask register,માસ્ક રજિસ્ટર
Massaging,માલિશ
Mass data,સામૂહિક આધારસામગ્રી
Mass memory,સામૂહિક યાદગાર
Mass storage,વિશાળ સંગ્રહ
Mass storage  Device,વિશાળ સંગ્રહ  સાધન
Mass storage file  Segment,સામૂહિક સંગ્રહ -ફાઇલ  ભાગ
Mass storage on  Line,સામૂહિક સંગ્રહ ચાલુ  પંક્તિ
Master,માસ્ટર
Master card,મુખ્ય કાર્ડ
Master clock,મુખ્ય ઘડિયાળ
Master clock  Frequency,મુખ્ય ઘડિયાળ  આવર્તન
Master console,મુખ્ય
Master control  Interrupt,મુખ્ય નિયંત્રણ  અટકાવવું
Master data,મુખ્ય આધાર -સામગ્રી
Master file,મુખ્ય ફાઈલ
Master file  Inventory,મુખ્ય ફાઈલ  સૂચિ
Master file update,મુખ્ય ફાઇલ અપડેટ
Master frequency generator,મુખ્ય આવર્તન જનરેટર
Master group,મુખ્ય જૂથ
Master instruction  Tape,મુખ્ય સૂચના  ટેપ
Master library tape,મુખ્ય પુસ્તકાલય ટેપ
Master mode,મુખ્ય પદ્ધતિ
Master processor,મુખ્ય પ્રોસેસર
Master program,મુખ્ય કાર્યક્રમ
Master programe  File,મુખ્ય પ્રોગ્રામ  ફાઈલ
Master record,મુખ્ય રેકોર્ડ
Master scheduler,મુખ્ય સમયપત્રક
Master/slave  Device,મુખ્ય/ગુલામ  સાધન
Master/slave  Flip-flop,મુખ્ય/ગુલામ  ફલીપ ફલોપ
Master/slave  Multiprogramming,મુખ્ય/ગુલામ  ગુણાકાર
Master/slave  System,મુખ્ય/ગુલામ  પદ્ધતિ
Master station,મુખ્ય મથક
Master tape,મુખ્ય ટેપ
Master terminal,મુખ્ય સ્થળ
Match,સરંજામ
Mathematical  Check,ગાણિતિક  તપાસ
Mathematical  Function,ગાણિતિક  કાર્ય
Mathematical  Induction,ગાણિતિક  લાદવું
Mathematical logic,ગણિતશાસ્ત્ર
Mathematical  Model,ગાણિતિક  નમૂનો
Mathematical  Simulation,ગાણિતિક  સિમ્યુલેશન
Matrix,માળખું
Matrix norm,મેટ્રિક્સ ધોરણ
Matrix printer,મેટ્રિક્સ પ્રિન્ટર
Matrix storage,મેટ્રિક સંગ્રહ
Matrix table,મેટ્રિક્સ ટેબલ
Matrix updating  Method,મેટ્રિક્સ અપડેટ  પદ્ધતિ
Maxi computer,મેક્સિ કમ્પ્યુટર
Maximum length  Sequence,મહત્તમ લંબાઈ  અનુક્રમ
Maximum  Operating  Frequency,મહત્તમ  કાર્યરત  આવર્તન
Maxterm  (= Standard sum  Term),મહત્તમ -મુદતની  (= માનક રકમ  શબ્દ)
Mean entropy,સરેરાશ entrંચે
Mean information  Content,સરેરાશ માહિતી  સંતુષ્ટ
Mean repair time,મીન સમારકામનો સમય
Means/ends  Analysis,અર્થ/અંત  વિશ્લેષણ
Mean time  Between failures,દરમિયાન  નિષ્ફળતા વચ્ચે
Mean time to  Failure,મીન ટાઇમ ટુ  નિષ્ફળતા
Mean time to   Repair,મીન ટાઇમ ટુ  સમારકામ
Measured services,માપેલી સેવાઓ
Measure of   Information,એક માપ  જાણ
Measure of  Location,એક માપ  સ્થાન
Measures of  Variation,પગલા  વિવિધતા
Mechanical  Calculator,યાંત્રિક  ગણક
Mechanical  Dictionary,યાંત્રિક  શબ્દકોશ
Mechanical  Translation,યાંત્રિક  ભાષાંતર
Mechanical  Verifier,યાંત્રિક  ખરાઈ કરનાર
Media drive  Selecter,માધ્યમો પસંદગીકાર
Media resident  Software,મીડિયા નિવાસી  સ software
Medium scale  Integration,મધ્યમ રકમ  એકીકરણ
Medium speed,મધ્યમ ગતિ
Medium term  Storage device,મધ્યમ મુદત  સંગ્રહ ઉપકરણ
Meet operator,મીટ operatorપરેટર
Megabyte,મેગાબાઇટ
Megacycle,મેગાસીકલ
Membrance  Keyboard  (=Touch key  Board),ઝાપટા  પાટિયું  (= ટચ કી  પાટીયું)
Memo posting,મેમો પોસ્ટિંગ
Memory,યાદ
Memory address  Register,યાદશક્તિ  નોંધણી કરવી
Memory allocation,મેમરી ફાળવણી
Memory annex,મેમરી જોડાણ
Memory array,મેમરી એરે
Memory bank,યાદગાર બેંક
Memory buffer  Register,મેમરી બફર  નોંધણી કરવી
Memory bus,મેમરી બસ
Memory capacity,મેમરી -ક્ષમતા
Memory cell,મેમરી સેલ
Memory character  Format,યાદશક્તિ  અનુરોધ
Memory   Compaction,યાદ  સંકલન
Memory core,મુખ્ય વાત
Memory cycle time,મેમરી ચક્ર સમય
Memory data  Register,મેમરી ડેટા  નોંધણી કરવી
Memory disable  Signal,મેમરી અક્ષમ  સંકેત
Memory enable  Signal,મેમરી સક્ષમ  સંકેત
Memory exchange,મેમરી વિનિમય
Memory fill,મેમરી ભરો
Memory guard,મેમરી રક્ષક
Memory hierarchy,પદાનુક્રમ
Memory  Management,યાદ  સંચાલન
Memory map,યાદગાર નકશો
Memory mapped  I/O,મેમરી મેપ  હું/ઓ
Memory mapped  Video,મેમરી મેપ  આદર્શ
Memory mapping,મેમરી મેપિંગ
Memory module,મેમરી મોડ્યુલ
Memory of  Memory  Instruction,ની યાદ  યાદ  સૂચના
Memory page,મેમરી પાનું
Memory parity,મેમરી સમાનતા
Memory pointer  Register,મેમરી -પોઇન્ટર  નોંધણી કરવી
Memory power,યાદશક્તિ
Memory printout  (=Memory  Dump),મેમરી મુદ્રણ  (= મેમરી  ડમ્પ)
Memory  Protection,યાદ  રક્ષણ
Memory reference  Instruction,યાદશક્તિ  સૂચના
Memory register,મેમરી રજિસ્ટર
Memory unit,મેમરી યુનિટ
Memory  Workspace,યાદ  ખડકલો
Menu,વીનાશ
Menu selection,વિશિષ્ટતા
Mercury delay line,પારો વિલંબ -રેખા
Mercury wetted  Relay,પારો ભીના થઈ ગયો  રિલે
Marge,કૂચ
Mergeable heap,મર્જ કરવા યોગ્ય mગલો
Merged transister  Logic,પરિવર્તનશીલ  તર્કશાસ્ત્ર
Merge exchange  Sort,ભ્રષ્ટ વિનિમય  પ્રકાર
Merge order,Geતરવું
Merge sort,મર્જ કરીને સ ort ર્ટ કરવું
Merging,વિલીનીકરણ
Mesh network,જાળીદાર નેટવર્ક
Message  Authenticator,સંદેશ  પ્રમાણિક
Message block,સંદેશ -અવરોધ
Message buffering,સંદેશ બફરિંગ
Message circuit,સંદેશક
Message circuit  Noise,સંદેશક  અવાજ
Message control  Flag,સંદેશ નિયંત્રણ  ધ્વજ
Message data set,સંદેશ ડેટા સેટ
Message display  Console,સંદેશોટો  ને આશ્વાસન આપવું
Message error  Record,સંદેશ ભૂલ  રેકર્ડ
Message exchange,સંદેશ -વિનિમય
Message field,સંદેશ -ક્ષેત્ર
Message format,સંદેશ -બંધારણ
Message header,સંદેશા મથાળું
Message mode,સંદેશ -પદ્ધતિ
Message numbring,સંદેશો
Message polling,સંદેશ -મતદાન
Message  Processing  Program,સંદેશ  પ્રક્રિયા  કાર્યક્રમ
Message queue,સંદેશા
Message routing,સંદેશ -માર્ગ
Message sink  (= Message  Receiver),સંદેશો સિંક  (= સંદેશ  પ્રાપ્તકર્તા)
Message source,સંદેશા સ્ત્રોત
Message switch,સંદેશ -સ્વીચ
Message switching,સંદેશ બદલવો
Message switching  Centre,સંદેશ બદલવો  કેન્દ્ર
Message switching  Network,સંદેશ બદલવો  નેટવર્ક
Message telecommunication,અનુયાયી
Message text,સંદેશ લખાણ
