English,Gujarati
interpolation,ઇન્ટરપોલેશન
interpolation formula,નિવેશ સૂત્ર
intersecting,આંતરછેદ
intersecting curves,છેદતો વળાંક
intersecting lines,છેદતી રેખાઓ
intersection,"આંતરછેદ, આંતરછેદ, આંતરછેદ"
intersection curve,આંતરછેદ વળાંક
intersection of curves,વણાંકોનું આંતરછેદ
intersection of sets,સમૂહોનું આંતરછેદ
interval,"ગેપ, ગેપ"
interval estimate,અંતરાલ અંદાજ
inteval estimation,અંતરાલ અંદાજ
interval mid-point,અંતરાલ મધ્ય બિંદુ
intra-block effect,"આંતર-વિભાગીય અસર, આંતર-વિભાગીય અસર"
intraclass correlation,આંતરવર્ગીય સહસંબંધ
invariance,શાંતિ
invariant,ચોક્કસ
invariant system,સ્થિર સિસ્ટમ
inventory,ટેબલ
inventory allocation,ટેબલ સોંપણી
inventory control,ટેબલ નિયંત્રણ
inventory control model,ટેબલ નિયંત્રણ મોડેલ
inventory control system,ટેબલ નિયંત્રણ સિસ્ટમ
inventory cycle,ટેબલ ચક્ર
inventory holding cost,ટેબલ હોલ્ડિંગ ખર્ચ
inventory point,ટેબલ પોઈન્ટ
inventory policy,ટેબલ નીતિ
inventory situation,ટેબલ સ્થિતિ
inverse,"વ્યસ્ત, વિપરીત, વિરુદ્ધ"
inverse correlation,વ્યસ્ત સહસંબંધ
inverse function,વ્યસ્ત કાર્ય
inverse hyperbolic function,ફોમ દીઠ હાઇપરબોલિક કાર્ય
inversely proportional,વ્યસ્ત પ્રમાણમાં
inverse mapping,વ્યસ્ત નકશો
inverse number,પારસ્પરિક સંખ્યા
inverse of a matrix,વ્યસ્ત મેટ્રિક્સ
inverse permutation,વ્યસ્ત ક્રમચય
inverse proportion,વ્યસ્ત ગુણોત્તર
inverse trigonometrical function,વ્યસ્ત ત્રિકોણમિતિ કાર્ય
inversion formula,વ્યસ્ત સૂત્ર
inversion of order,ક્રમની નકલ
invertible matrix,વ્યસ્ત મેટ્રિક્સ
invertible transformation,વ્યસ્ત રૂપાંતર
irrational,અતાર્કિક
irrational equation,અતાર્કિક સમીકરણ
irrational expression,અતાર્કિક અભિવ્યક્તિ
irrational number,અતાર્કિક સંખ્યા
irrational root,અતાર્કિક મૂળ
irreducible,"અફર, અફર, અફર"
irrotational vector,રોટેશનલ વેક્ટર
irrotational vector function,રોટેશનલ વેક્ટર કાર્ય
irrotational velocity,રોટેશનલ વેગ
isogonal,આઇસોમેટ્રિક (v.) જમણી રેખા (v.)
isokurtosis,સુમેળ
isolated essential singularity,અલગ હિતાવહ વિચિત્રતા
isolated point,અલગ બિંદુ
isometric,"isometric, tritezole, cubic, isometric"
isosceles configuration,સમદ્વિબાજુ રૂપરેખાંકન
iterated integral,પુનરાવર્તિત અભિન્ન
iterated interpolation,પુનરાવર્તિત નિવેશ
iteration,પુનરાવર્તન
iteration formula,પુનરાવર્તન સૂત્ર
iterative integration formula,પુનરાવર્તિત એકીકરણ સૂત્ર
iterative procedure,પુનરાવર્તિત પ્રક્રિયા
iterative technique,પુનરાવર્તિત પદ્ધતિ
Jacobian,જેકોબિયન
Jacobian determinant,જેકોબી સાર્નિક
Jacobian matrix,જેકોબી મેટ્રિક્સ
join of sets,સમૂહોનું સંયોજન
joint,સંયુક્ત (v.) સંયુક્ત (v.)
joint density function,સંયુક્ત ઘનતા કાર્ય
joint frequency function,સંયુક્ત આવર્તન કાર્ય
jointly dependent variable,સંયુક્ત આશ્રિત ચલ
joint probability,સંયુક્ત સંભાવના
join (=union),ઉમેરવુ
jump,"કોદાળી, કૂદકો, પ્લુટી"
jump discontinuity,પ્લુટી વિરામ
justification,"ન્યાયીપણું, વાજબીપણું"
justify,વાજબી ઠેરવવું
Karnaugh map,carnafe નકશો
kernel,"કર્નલો, રાખ"
kernel of the mapping,મેપિંગ બિંદુ
kinematics,"પાયરોડાયનેમિક્સ, પ્યુરિન ડાયનેમિક્સ"
kinetic energy,ગતિ ઊર્જા
kinetics,"ગતિશાસ્ત્ર, ગતિશાસ્ત્ર"
Kolmogoroff Smirnov test,કોલમોગોરોફ-સ્મિર્નોવ ટેસ્ટ
Kronecker delta,ક્રોનેકર ડેલ્ટા
kurtosis,કાકડી
Lagrange's function,Lagrange કાર્ય
Lagrange's multipliers,લેગ્રેન્જ ગુણક
lamina,"પાટિયું, બોર્ડ"
Laplace transform,લેપ્લેસ ટ્રાન્સફોર્મ
large number,મોટી સંખ્યા
latent root(=characteristic root),લાક્ષણિક મૂળ
lateral surface,બાજુનું પૃષ્ઠ
latin square,લેટિન ચોરસ
latus rectum ,"નાભિની દોરી, લેટસ ગુદામાર્ગ"
law,"નિયમો, સિદ્ધાંતો"
law of adding velocities,વેગ સંયોજન નિયમ
law of additivity,સુસંગતતા નિયમ
law of diminishing return,ઘટતા વળતરનો નિયમ
law of gravitation,ગુરુત્વાકર્ષણનો નિયમ
law of homomorphism for groups,જૂથ માટે હોમોમોર્ફિઝમનો નિયમ
law of homomorphism for rings,રિંગ્સ માટે હોમોમોર્ફિઝમનો નિયમ
law of increasing costs,વધતી કિંમતનો કાયદો
law of indices,ઘાતીકરણ નિયમ
law of inertia,જડતા કાયદો
law of large numbers,મોટી સંખ્યામાં કાયદો
law of probability,સંભાવના નિયમ
law of sines,"સાઈન નિયમ, સાઈન નિયમ"
laws of exponents,ઘાતાંકનો કાયદો
laws of motion,ઝડપ નિયમો
layer,"સ્તર, સ્તર"
leading coefficient,આગળ ગુણાંક
leading diagonal,આગળનો કર્ણ
leading submatrix,ફોરવર્ડ સબ-મેટ્રિક્સ
leading term,ફ્રન્ટ પોસ્ટ
least,"ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ"
least common multiple (LCM),લેસ્ટ કોમન કોમન (LCM)
least element,ન્યૂનતમ ઘટકો
least square,સૌથી નીચો વર્ગ
least upper bound,ન્યૂનતમ ઓવરહેડ મર્યાદા
left coset,ડાબો સમૂહ
left handed,ઘડિયાળની વિરુદ્ધ દિશામાં
left handed screw,કાઉન્ટરક્લોકવાઇઝ સ્ક્રૂ
left inverse,ડાબું ઊલટું
left multiplication,ડાબું ગુણાકાર
Leibnitz formula,લીબનીઝ સૂત્ર
length,લંબાઈ
leptokurtic,તુંગાક્કુડી
leptokurtic curve,ત્રાંસી વળાંક
leptokurtosis,લંગફિશ
level curve,સ્તર વળાંક
level of confidence,આત્મવિશ્વાસનું સ્તર
level of significance,મહત્વનું સ્તર
lexicographically,કાલક્રમિક રીતે
lexicographical order,શબ્દકોશ ક્રમ
likelihood function,સંભાવના કાર્ય
likelihood ratio test,સંભાવના ગુણોત્તર પરીક્ષણ
limit,"મર્યાદા, સીમાંત"
limiting,"સીમાંત, આત્યંતિક"
limiting value,સીમાંત મૂલ્ય
limiting velocity,સીમાંત વેગ
limit in mean,સરેરાશ શ્રેણી
limit of integration,એકીકરણની મર્યાદા
limit of sequence,ક્રમ મર્યાદા
limit point (=cluster point),"ક્લસ્ટર બિંદુ, મર્યાદા બિંદુ"
limit velocity,સીમાંત વેગ
line,"રેખા, રેખા, લંબગોળ"
linear,"રેખીય, રેખીય, રેખીય"
linear algebraic,રેખીય બિજવલ્લી
linear algebraic equation,રેખીય બીજગણિત સમીકરણ
linear approximation,રેખીય અંદાજ
linear asymptote,રેખીય એસિમ્પ્ટોટ
linear coefficient,રેખીય ગુણાંક
linear combination,આંચકો સંચય
linear constraints,આઘાત પ્રતિબંધ
linear dependence,રેખીય અવલંબન
linear differential equation,રેખીય વિભેદક સમીકરણ
linear dimension,"લીનિયર ડાયમેન્શન, લીનિયર મેઝરમેન્ટ, લીનિયર લેન્થ-પહોળાઈ"
linear equation,"રેખીય સમીકરણ, ચતુર્ભુજ સમીકરણ"
linear form,રેખીય એકરૂપતા
linear fractional transformation,રેખીય અપૂર્ણાંક રૂપાંતર
linear function,રેખીય કાર્ય
linear functional,રેખીય કાર્ય
linear group,રેખીય જૂથ
linear independence,રેખીય સ્વતંત્રતા
linear independent relation,રેખીય સ્વતંત્ર સંબંધ
linear inequality,રેખીય અસમાનતા
linear inhomogeneous differential equation,રેખીય બિન-સમાન વિભેદક સમીકરણ
linear integral equation,રેખીય અભિન્ન સમીકરણ
linear interpolation,રેખીય પ્રક્ષેપ
linear least square regression analysis,લીનિયર લીસ્ટ સ્ક્વેર રીગ્રેસન એનાલિસિસ
linearity,"એકવચનમાં, રેખીય રીતે"
linearly dependent,રેખીય રીતે નિર્ભર
linearly independent,રેખીય રીતે સ્વતંત્ર
linear mapping,રેખીય મેપિંગ
linear order,રેખીય ક્રમ
linear ordering,રેખીય ક્રમાંકન
linear programming,રેખીય પ્રોગ્રામિંગ
linear programming algorithm,લીનિયર પ્રોગ્રામિંગ અલ્ગોરિધમ
linear programming problem,રેખીય પ્રોગ્રામિંગ સમસ્યા
linear regression,રેખીય રીગ્રેસન
linear regression coefficient,રેખીય રીગ્રેસન ગુણાંક
linear relation,"રેખીય સંબંધ, ઘાતાંકીય સંબંધ"
linear space (=vector space),રેખીય વસ્તી
linear subspace,રેખીય સબસ્પેસ
linear transformation,રેખીય પરિવર્તન
linear trend,રેખીય રીગ્રેસન
linear unbiased estimate,રેખીય વિભેદક અંદાજ
linear velocity,રેખીય વેગ
line integral,રેખા અભિન્ન
line of intersection,આંતરછેદની રેખા
line of regression,રીગ્રેસનની રેખા
localised vector,અવકાશી વેક્ટર
local optimum,સ્થાનિક શ્રેષ્ઠ
locus,"લોકસ, લોકસ"
log,લોગ લોગ લોગ
logarithmic,"લઘુગણક, લઘુગણક"
logarithmic accuracy,લઘુગણક ચોકસાઈ
logarithmic calculation,લઘુગણક ગણતરી
logarithmic curve,"લઘુગણક વળાંક, લઘુગણક વળાંક"
logarithmic derivative,લઘુગણક વ્યુત્પન્ન
logarithmic differentiation,લઘુગણક વિભેદક
logarithmic function,"લઘુગણક કાર્ય, લઘુગણક કાર્ય"
logarithmic mean (=geometric mean),"લઘુગણક સરેરાશ, ભૌમિતિક સરેરાશ"
logarithmic normal distribution,લઘુગણક સામાન્ય વિતરણ
logarithmic relationship,લઘુગણક સંબંધ
logarithmic scale,લઘુગણક સ્કેલ
logarithmic series,"લઘુગણક શ્રેણી, લઘુગણક શ્રેણી"
logarithmic spiral (equiangular spiral),"લઘુગણક સર્પાકાર, લઘુગણક સર્પાકાર"
logarithmic table (=log table),"લઘુગણક કોષ્ટક, લઘુગણક કોષ્ટક"
logarithm (log),"લઘુગણક, લઘુગણક"
logic,તર્કશાસ્ત્ર
logically equivalent,તાર્કિક રીતે સમકક્ષ
logistic curve,"ગ્રોથ કર્વ, પર્લ-રીડ કર્વ"
lognormal distribution,"સામાન્ય વિતરણ લોગ કરો, સામાન્ય વિતરણ લોગ કરો"
longitude,"રેખાંશ, રેખાંશ"
loop,"loop, loop, noose (no.), loop (ver.), praspanda"
lottery,"ચૂંટણી પ્રચાર, લોટરી"
lower bar,રેખાંકિત
lower bound,ના જેટલું કે તેનાથી ઓછું
lower Riemann integral,લો રીમેન-ઇન્ટિગ્રલ
lower sum,ઓછી રકમ
lower triangular matrix,ત્રિકોણાકાર મેટ્રિક્સને અનુસરે છે
Maclaurin's expansion,mclarin ફેલાય છે
magic number,"માયા નંબર, મેજિક નંબર, ટકાઉપણું નંબર"
magic square,જાદુઈ ચોરસ
magnitude limit (=limiting magnitude),તેજસ્વી મર્યાદા
mailed questionnaire,મેઇલિંગ પ્રશ્નાવલી
mail survey,મેઇલ દ્વારા સર્વેક્ષણ
majorant (upper bound),ઓવરહેડ મર્યાદા
major arc,લાંબી ચાપ
majorised set,બંધાયેલ સમૂહ
many valued function,બહુમૂલ્ય કાર્ય
map,"નકશો, નકશો, નકશો"
map into the set,સેટમાં મેપિંગ
mapping of a set,સેટનું મેપિંગ
marginal probability,સીમાંત સંભાવના
mathematical analysis,ગાણિતિક વિશ્લેષણ
mathematical argument,અંકગણિત તર્ક
mathematical centre,ગાણિતિક કેન્દ્ર
mathematical complexity,ગાણિતિક જટિલતા
mathematical economics,ગાણિતિક અર્થશાસ્ત્ર
mathematical expectation,ગાણિતિક અપેક્ષા
mathematical form,ગાણિતિક સ્વરૂપ
mathematical formulation,"મેથેમેટિકલ ફોર્મેટ, મેથેમેટિકલ ફોર્મેટ"
mathematical identity,ગાણિતિક ઓળખ
mathematical logic,"ગાણિતિક તર્ક, ગાણિતિક તર્ક"
mathematical model,ગાણિતિક મોડેલ
mathematical notion,ગાણિતિક ઉદ્દેશ
matrix digonalisation,મેટ્રિક્સ કર્ણકરણ
matrix inverse,મેટ્રિક્સ વ્યસ્ત
matrix inversion,મેટ્રિક્સ વ્યુત્ક્રમ
matrix iterative method,મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ
matrix method,મેટ્રિક્સ પદ્ધતિ
matrix multiplication,મેટ્રિક્સ ગુણાકાર
matrix of constants,સ્થિરાંકોનું મેટ્રિક્સ
matrix of effectiveness,પ્રભાવશાળી મેટ્રિક્સ
matrix operator,મેટ્રિક્સ ઓપરેટર
matrix polynomial,મેટ્રિક્સ બહુપદી
matrix printing,મેટ્રિક્સ પ્રિન્ટીંગ
matrix product,મેટ્રિક્સ ઉત્પાદન
maximized,મહત્તમ
maximum,"મહત્તમ, મહત્તમ, સર્વોચ્ચ"
maximum absolute value,મહત્તમ નિરપેક્ષ મૂલ્ય
maximum F-ratio,મહત્તમ F- ગુણોત્તર
maximum likelihood,મહત્તમ સંભવિત
maxmin,મહાલપિસ્તા
maxmin criterian,મહાન નિષ્કર્ષ
max of a function,કાર્યની મહત્તમ
Maxwell-Boltzmann statistics,મેક્સવેલ-બોલ્ટ્સમેન સ્ટેટિસ્ટિક્સ
mean deviation,સરેરાશ વિચલન
mean square deviation,વિચલન સ્ક્વેર મીન
mean square error,ચોરસ સરેરાશ ભૂલ
mean value,"સરેરાશ, સરેરાશ મૂલ્ય"
mean value theorem,સરેરાશ પ્રમેય
measure of kurtosis,બબલી માપન
median,"મધ્ય, મધ્ય, મધ્ય, મધ્ય"
median centre,મધ્ય કેન્દ્ર
mesokurtic curve,મધ્ય વળાંક
mesokurtosis,મેસોથેલિયોમા
message,સંદેશ
method,"કસ્ટમ, પદ્ધતિ"
method of elimination,કાઢી નાખવાની પદ્ધતિ
method of inversion,વ્યુત્ક્રમ પદ્ધતિ
method of iteration,પુનરાવર્તન પદ્ધતિ
method of least squares,ઓછામાં ઓછો ચોરસ
method of moments,ટોર્ક પદ્ધતિ
method of similar triangles,સમાન ત્રિકોણ પદ્ધતિ
method of steepest descent,ઢાળ ઉતરવાની પદ્ધતિ
method of summation,સંકલન પદ્ધતિ
method of undetermined coefficient,અનિર્ધારિત ગુણાંક પદ્ધતિ
metric space,અંતર વસ્તી
metric system,મેટ્રિક સિસ્ટમ
metric unit,મેટ્રિક એકમ
micro theory,સૂક્ષ્મ સિદ્ધાંત
middle,મધ્ય
middle term,મધ્ય
mid point,કેન્દ્રીય બિંદુ
mid point formula,મધ્યબિંદુ સૂત્ર
minimal polynomial,ન્યૂનતમ બહુપદી
minimax principle,લઘુત્તમ સિદ્ધાંત
minimum,"ન્યૂનતમ, સૌથી નીચો, સૌથી નીચો"
minimum point (of curve),નીચા બિંદુ
minimum polynomial,ઓછામાં ઓછા બહુપદી
min of a function,કાર્યનું ન્યૂનતમ
minor arc,ટૂંકા ચાપ
minor axis,ટૂંકો પત્ર
minorised subset,બાઉન્ડેડ સબસેટ
minus,"માઈનસ, દેવું"
minus sign,બાદબાકીનું ચિહ્ન
mixed fraction,મિશ્ર અપૂર્ણાંક
mixed strategy,વૈકલ્પિક ઉપકરણ
mode,"મોડ, મોડ, પદ્ધતિ, પદ્ધતિ, સિસ્ટમ, મોડ"
modulus,"મોડ્યુલસ, મોડ્યુલસ"
modulus of a complex number,જટિલ સંખ્યાનું મોડ્યુલસ
moment,ક્ષણ
moment generating function,ટોર્ક કાર્ય
moment of a force,બળની ક્ષણ
moment of frequency distribution,આવર્તન-વિતરણ ક્ષણ
moment of inertia,જડત્વની ક્ષણ
moment of momentum,મોમેન્ટમ ક્ષણ
momentum,આવેગ
monomial,એક પોસ્ટ
monomorphic,એકલ સંકલન
monomorphism,"એકરૂપતા, મોનોમોર્ફિઝમ"
monotone,મોનોક્યુલર
monotone increasing sequence,દિશાહીન ચડતો ક્રમ
monotonically,સંપૂર્ણ
monotonically increasing net,દિશાહીન રીતે અર્ધચંદ્રાકાર મેશ
monotonically increasing sequence,મોનોટિકલી વધતો ક્રમ
monotonic function,અવિભાજ્ય કાર્ય
Monte Carlo calculation,મોન્ટે-કાર્લો ગણતરી
Monte Carlo method,મોન્ટે-કાર્લો પદ્ધતિ
morra (game),મોરા (રમત)
mortality statistics,મૃત્યુના આંકડા
most probable,મોટે ભાગે
motion,ગતિ
moving average,મૂવિંગ મીન
M-space,M-વસ્તી
M-test for integral,એમ-ટેસ્ટ ઓફ ઇન્ટિગ્રલ
multidecision problem,બહુવિધ નિર્ણય-સમસ્યા
multidimensional normal distribution,બહુપદી સામાન્ય વિતરણ
multidimensional random variable,બહુપદી રેન્ડમ ચલ
multi-index transportation problem,મલ્ટિપ્લેક્સ પરિવહન સમસ્યા
multinomial,બહુપદી
multinomial distribution,બહુપદી વિતરણ
multiple,"બહુવિધ, બહુવિધ, બહુવિધ, ઘણા (વિ.), બહુવિધ, પ્રત્યાવર્તન (એન.)"
multiple choice problem,બહુવિધ પસંદગીની સમસ્યા
multiple connected domain,સંઘીય પ્રાંતો
multiple correlation,બહુવિધ સહસંબંધ
multiple frequency table,બહુવિધ આવર્તન કોષ્ટક
multiple integral,બહુવિધ અભિન્ન
multiple integration,બહુવિધ એકીકરણ
multiple regression,બહુવિધ રીગ્રેસન
multiple regression analysis,બહુવિધ રીગ્રેસન વિશ્લેષણ
multiple regression coefficient,બહુવિધ રીગ્રેશન ગુણાંક
multiple regression equation,બહુવિધ રીગ્રેસન સમીકરણ
multiple root,બહુમૂળ
multiplication,ગુણાકાર
multiplication by columns (of determinant),(નિર્ધારકનું) સ્તંભાકાર ગુણાકાર
multiplication by rows (of determinant),(નિર્ધારકનું) રેખીય ગુણાકાર
multiplication factor,ગુણાકાર પરિબળ
multiplicative function,ગુણાકાર કાર્ય
multiplicative group,ગુણાત્મક જૂથ
multiplicative inverse,ગુણાકાર વ્યસ્ત
multiplicity,બહુમતી
multiplicity of roots,બહુમતી
multiplicity of zero,શૂન્યની ગુણાકાર
multiplier,ગુણક
multiply,"ગુણાકાર, ગુણાકાર"
multivariate distribution,બહુવિધ વિતરણ
multivariate normal distribution,બહુવિધ સામાન્ય વિતરણ
multivariate population,બહુવિધ વસ્તી
mutual,"પરસ્પર, પરસ્પર"
nabla,નાબલા
Napierian,નાપીરીયા
Napierian logarithm,"નેપિયર લઘુગણક, નેપિયર લઘુગણક"
natural logarithm,"કુદરતી લઘુગણક, કુદરતી લઘુગણક"
natural number,"ધન પૂર્ણાંક, ધન પૂર્ણાંક"
nautical mile,નોટિકલ માઇલ
n-dimensional,n-vim
n-dimensional vector space,n-vim વેક્ટર-સ્પેસ
necessary and sufficient condition,જરૂરી અને પર્યાપ્ત પ્રતિબંધો
necessary condition,જરૂરી પ્રતિબંધો
negation,પ્રતિબંધ
negative,"નકારાત્મક, નકારાત્મક, નકારાત્મક"
negative curvature,ક્રેડિટ વક્રતા
negative definite form,નકારાત્મક ચોક્કસ એકરૂપતા
negative definite matrix,નકારાત્મક નિશ્ચિત મેટ્રિક્સ
negative semi-definite form,નકારાત્મક અર્ધનિશ્ચિત સજાતીય
neighbourhood,"પડોશ, નિકટતા"
nested sampling,"મલ્ટિપલ સેમ્પલિંગ, ઇન્ક્લુઝિવ સેમ્પલિંગ"
net reproduction rate,ચોખ્ખો જન્મ દર
Newtonian mechanics,ન્યૂટેની મિકેનિક્સ
Newton's divided difference formula,ન્યુટનનું વિભાજિત તફાવત સૂત્ર
Newton's laws of motion,ન્યુટનના ગતિના નિયમો
Neyman allocation,નામ સોંપણી
Neyman Pearson theory,નેઇમન-પિયર્સન-સિદ્ધાંત
nilpotent element,શૂન્ય સંભવિત તત્વ
nilpotent matrix,શૂન્ય સંભવિત મેટ્રિક્સ
node,"નોડ, નોડ, પર્ણ, નિબ, ફિલ્ટર"
non-Abelian group,એન-અબેલી જૂથ
non-absolute convergence,રિલેટિવિસ્ટિક કન્વર્જન્સ
non-algebraic,ગુણાતીત
non-degenerate,અશુદ્ધ
non-degenerate basic feasible solution,અનકરપ્ટેડ બેઝિસ કોન્સ્ટન્ટ સોલ્યુશન
non-dense,અઘાન
non-dense set,ગાઢ એકંદર
non-denumerable infinity of points,પોઈન્ટની અગણિત અનંતતા
non-denumerable set,અસંખ્ય સમૂહ
non-differentiable,અજોડ
non empty subset,બિન-સબસેટ
non-Euclidean geometry,યુક્લિડિયન ભૂમિતિ
non-homogeneous,"અપ્રમાણસર, અપ્રમાણસર"
non-intersecting,બિન છેદાય છે
non-linear algebraic equation,બિન-રેખીય બીજગણિત સમીકરણો
non-linear differential equation,બિન-રેખીય વિભેદક સમીકરણ
non-linear equation,બિન-રેખીય સમીકરણ
non-linear programming,બિન-રેખીય પ્રોગ્રામિંગ
non-linear regression,બિન-રેખીય રીગ્રેસન
non-linear relationship,બિન-રેખીય સંબંધ
non-negative integer,બિન ઋણ પૂર્ણાંક બિન નકારાત્મક પૂર્ણાંક
non-negative variable,બિન-નેગેટિવ ચલ
non-parametric test,બિન-પેરામેટ્રિક પરીક્ષણ
non-probabilistic approach,બિન-સંભવિત અભિગમ
non-singular matrix,વ્યસ્ત મેટ્રિક્સ
non-symmetric matrix,અસમપ્રમાણ મેટ્રિક્સ
non-trivial,નજીવા
non-vanishing determinant,બિન-શૂન્ય નિર્ણાયક
non-void,ખાલી
non-void subset,બિન-સબસેટ
non-zero determinant,બિન-શૂન્ય નિર્ણાયક
NOR gate,અથવા પૂરક દરવાજા
normal,"સામાન્ય, કુદરતી, પ્રમાણભૂત, સામાન્ય, સામાન્ય, સામાન્ય, સામાન્ય"
normal acceleration,સામાન્ય પ્રવેગક
normal angle,સામાન્ય કોણ
normal curve,સામાન્ય વળાંક
normal density function,સામાન્ય ઘનતા કાર્ય
normal distribution,સામાન્ય વિતરણ
normal distribution function,સામાન્ય વિતરણ કાર્ય
normal form for the matrix,મેટ્રિક્સનું સામાન્ય સ્વરૂપ
normal frequency,સામાન્ય આવર્તન
normalized curve,સામાન્યકૃત વળાંક
normalized floating point number,સામાન્ય ફ્લોટિંગ પોઈન્ટ નંબર
normalizer,નોર્મલાઇઝર
normal matrix,સામાન્ય મેટ્રિક્સ
normal probability curve,સામાન્ય સંભાવના વળાંક
normal probability distribution,સામાન્ય સંભાવના વિતરણ
normal subgroup (=distinguished subgroup),"સામાન્ય પેટાજૂથ, ચોક્કસ પેટાજૂથ"
normed linear space,પ્રમાણિત રેખીય જગ્યા
norm of a vector,વેક્ટર ધોરણ
NOT gate,"ગેટ નહીં, ગેટ નહીં"
nowhere dense set,નિશાચર ગાઢ એકંદર
null hypothesis,નલ પૂર્વધારણા
null matrix,શૂન્ય મેટ્રિક્સ
null set,ખાલી સેટ
null vector,શૂન્ય વેક્ટર
number,સંખ્યા
number axis,સંખ્યા અક્ષ
number system,સંખ્યા પદ્ધતિ
numeral,"સંખ્યાત્મક (વિ.), સંખ્યાત્મક (વિ.)"
numeration,"નંબર માટે, નંબર માટે"
numerator,ભાગ
numerical coefficient,સંખ્યાત્મક ગુણાંક
numerical computation,સંખ્યાત્મક ગણતરી
numerical differentiation,સંખ્યાત્મક તફાવત
numerical method,સંખ્યાત્મક પદ્ધતિ
n-vector,"n-વેક્ટર, n-વેક્ટર"
n-vector space,n-વેક્ટર જગ્યા
object,"પદાર્થ, શરીર, પદાર્થ"
objective function,ઉદ્દેશ્ય કાર્ય
oblique,"ત્રાંસુ, ત્રાંસુ"
oblique asymptote,ત્રાંસી એસિમ્પ્ટોટ
oblique axis,ત્રાંસી અક્ષ
oblique section,"ક્રોસ સેક્શન, ક્રોસ સેક્શન"
observation,અવલોકન
observed frequency,અવલોકન કરેલ આવર્તન
obtuse angle,અસ્પષ્ટ કોણ
octagon,અષ્ટકોણ
octahedron,અષ્ટકોણ
octal system,ઓક્ટલ સિસ્ટમ
octant,અષ્ટક
odd,એકી
odd curve,અસમપ્રમાણ વળાંક
odd number,એકી સંખ્યા
odd permutation,વિચિત્ર ક્રમચય
odd polynomial,વિચિત્ર બહુપદી
ogive,"ઓગિવ, તોરણ"
one to one correspondence,એકાંત સંગઠન
one to one function,એક-એક કાર્ય
one to one map,એક નકશો
one-way classification,એક-માર્ગી વર્ગીકરણ
onto map,ઓવરલેપ નકશો
open,"ખુલ્લું, ખુલ્લું (v.)"
open ball,ખુલ્લો ગોળો
open interval,ખુલ્લું અંતરાલ
open ray,ઓપન સેમિલાઇન
open set,ઓપન સેટ
operation,સંચાલન
operational research,ઓપરેશન વિજ્ઞાન
operations research,ઓપરેશન વિજ્ઞાન
operator,"ઓપરેટર, ઓપરેટર, ઓપરેટર"
opposite angle,વિરોધી કોણ
opposite event,વિપરીત ઘટના
optimal basic feasible solution,શ્રેષ્ઠ આધાર સુસંગત ઉકેલ
optimal condition,શ્રેષ્ઠ સ્થિતિ
optimal lot size,શ્રેષ્ઠ આઉટપુટ કદ
optimal value,શ્રેષ્ઠ મૂલ્ય
optimum,"શ્રેષ્ઠ, શ્રેષ્ઠ"
orbit,વર્ગ
order,"ઓર્ડર, ઓર્ડર, પાવર, રેડિક્સ, ગ્રુપ નંબર"
ordered pair,ઓર્ડર કરેલ જોડી
ordered set,"વર્ગીકૃત સમૂહ, છટણી કરેલ સમૂહ"
ordering,"વર્ગીકરણ, વર્ગીકરણ"
order of a determinant,"નિર્ધારકનો હુકમ, નિર્ધારકનો હુકમ"
order of a group,જૂથ ગ્રેડ
order of a matrix,મેટ્રિક્સનો ક્રમ
order of an element in a group,તત્વોનું જૂથ
order of differential equation,વિભેદક સમીકરણનો ક્રમ
order of operation,ઓપરેશન ક્રમ
order of zero,શૂન્ય ક્રમ
ordinal number,ઓર્ડિનલ નંબરો
ordinary differential equation,સરળ વિભેદક સમીકરણ
ordinate,ગ્રેડ
oreintability,અનુકૂલનક્ષમતા
orientation,ઓરિએન્ટેશન
orientation of surface,પૃષ્ઠ અભિગમ
origin,"મૂળ, મૂળ, મૂળ"
origin of coordinates,મૂળ બિંદુ
orthocentre,ઘેટાંનું કેન્દ્ર
orthogonal,"ઊભી કોણીય, લંબ"
orthogonal axes,ઓર્થોગોનલ અક્ષ
orthogonal family,લેમ્બિક કુટુંબ
orthogonal group,"Lumbik Group, Lumbik Group"
orthogonality condition,ઓર્થોગોનાલિટી સ્થિતિ
orthogonalization,ગતિશીલતા
orthogonal matrix,ઓર્થોગોનલ મેટ્રિક્સ
orthonormal,"ઓર્થોનોર્મલ, સામાન્ય ઓર્થોનોર્મલ"
orthonormal basis,સામાન્ય ઊભી આધાર
oscillation,ઓસિલેશન
oscillation of a function,કાર્યનું ઓસિલેશન
oscillatory function,ઓસીલેટરી કાર્ય
osculating,asleshi
outer product,બાહ્ય ઉત્પાદન
output,"આઉટપુટ, આઉટપુટ, આઉટપુટ, આઉટફ્લો"
overdetermined system,અતિનિર્ધારિત એન્ટિટી
paired comparision,જોડી કરેલી સરખામણી
pairwise disjoint,જોડાયેલું
pairwise independent,દંપતી સ્વતંત્ર
parallel forces,સમાંતર બળ
parallelogram,સમાંતરગ્રામ
parallelogram of forces,બળ સમાંતરગ્રામ
parallelogram of velocities,વેગ સમાંતરગ્રામ
parallelopiped,સમાંતરગ્રામ
parameter,"પરિમાણો, આંતરછેદીય ગુણોત્તર, પરિમાણો"
parameter free (=nonparametric),બિન-માનક
parameter of distribution,વિતરણ પરિમાણ
parametric,પરિમાણ
