Bengali,Malayalam
গ্রাউন্ড রিটার্ন  সার্কিট,നിലത്തു തിരിച്ചുവരവ്  സഞ്ചാരം
গ্রাউন্ড স্টার্ট,ഗ്രൗണ്ട് ആരംഭിക്കുന്നു
গ্রুপ ঠিকানা,ഗ്രൂപ്പ് വിലാസം
গ্রুপ কর্তৃপক্ষ,ഗ്രൂപ്പ് അതോറിറ്റി
গ্রুপ বিতরণ  ফ্রেম,ഗ്രൂപ്പ് വിതരണം  അസ്ഥികൂട്
দলবদ্ধ রেকর্ড,ഗ്രൂപ്പുചെയ്ത റെക്കോർഡ്
গোষ্ঠী নির্দেশ করে,ഗ്രൂപ്പ് സൂചിപ്പിക്കുന്നു
রেকর্ড গ্রুপিং,രേഖകളുടെ ഗ്രൂപ്പിംഗ്
দলের নাম,ഗ്രൂപ്പ് പേര്
গ্রুপ পোল,ഗ്രൂപ്പ് വോട്ടെടുപ്പ്
গ্রুপ মুদ্রণ,ഗ്രൂപ്പ് പ്രിന്റിംഗ്
গ্রুপ বিভাজক,ഗ്രൂപ്പ് സെപ്പറേറ്റർ
গার্ড ব্যান্ড,ഗാർഡ് ബാൻഡ്
গার্ড সিগন্যাল,ഗാർഡ് സിഗ്നൽ
গাইডেন্স কোড,ഗൈഡൻസ് കോഡ്
গাইড মার্জিন,ഗൈഡ് മാർജിൻ
গুল্প,ഉള്ക്കടല്
অর্ধ ক্যারি,പകുതി ചുമ
অর্ধেক দ্বৈত,ഹാഫ്-ഡ്യൂപ്ലെക്സ്
অর্ধেক দ্বৈত  চ্যানেল,ഹാഫ്-ഡ്യൂപ്ലെക്സ്  ചാനല്
অর্ধ-দ্বৈত সার্কিট,ഹാഫ്-ഡ്യുപ്ലെക്സ് സർക്യൂട്ട്
অর্ধেক দ্বৈত  অপারেশন,ഹാഫ്-ഡ്യൂപ്ലെക്സ്  ശസ്തകിയ
অর্ধ-দ্বৈত পরিষেবা,ഹാഫ്-ഡ്യുപ്ലെക്സ് സേവനം
অর্ধেক দ্বৈত  সংক্রমণ,ഹാഫ്-ഡ്യൂപ്ലെക്സ്  പകർച്ച
অর্ধ নির্দেশ,പകുതി നിർദ്ദേശം
অর্ধ তীব্রতা,പകുതി തീവ്രത
অর্ধ -পাথ,പകുതി-പതന്റ്
অর্ধ গতি,പകുതി വേഗത്തിലാക്കുക
হাফ-সাবট্র্যাক্টর,അർദ്ധ തടയുന്നത്
হাফটোন প্লট করা,ഹാഫ്ടോൺ പ്ലോട്ടിംഗ്
অর্ধ-শব্দ,പകുതി വാക്ക്
হামিং কোড,ഹാമിംഗ് കോഡ്
হামিং দূরত্ব,ഹമ്മിംഗ് ദൂരം
হাতের খোঁচা পাঞ্চ,ഹാൻഡ്-ഫീഡ് പഞ്ച്
হ্যান্ড-হোল্ড  ক্যালকুলেটর,കൈകൊണ്ട്  കണക്കുകൂട്ടല് യന്തം
হ্যান্ডলার,ഹാൻഡ്ലർ
হাত বন্ধ,ഹാൻഡ് ഓഫ്
সমর্পণ করা  পটভূমি,കൈകൊണ്ട്  പശ്ചാത്തലം
হাত সেট,കൈകൊണ്ട്
হাত কাঁপছে,കൈ വിറയൽ
মুদ্রিত সংস্করণ,ഹാർഡ് കോപ്പി
হার্ড-অনুলিপি লগ,ഹാർഡ്-കോപ്പി ലോഗ്
হার্ড-অনুলিপি ভিডিও  ইন্টারফেস,ഹാർഡ്-കോപ്പി വീഡിയോ  ഇന്റർഫേസ്
হার্ড ডিস্ক,ഹാർഡ് ഡിസ്ക്
হার্ড ত্রুটি,കഠിനമായ പിശക്
হার্ড সেক্টরিং,കഠിനമായേജിംഗ്
হার্ড স্টপ,ഹാർഡ് സ്റ്റോപ്പ്
হার্ডওয়্যার,ഹാർഡ്വെയർ
হার্ডওয়্যার চেক,ഹാർഡ്വെയർ പരിശോധന
হার্ডওয়্যার ত্রুটি  পুনরুদ্ধার,ഹാർഡ്വെയർ പിശക്  വീണ്ടെടുക്കൽ
হার্ডওয়্যার ভাষা,ഹാർഡ്വെയർ ഭാഷ
হার্ডওয়্যার শুল্ক,ഹാർഡ്വെയർ താരിഫ്
হার্ড-ওয়্যারড,കഠിനമായി വയർ
হার্ডওয়্যারিং,ഹാർഡ്വീൻ
সুরেলা  বিকৃতি,ഹാർവിക്  വളച്ചൊടിക്കൽ
সুরেলা  টেলিফোন রিঞ্জার,ഹാർവിക്  ടെലിഫോൺ റിംഗർ
হ্যাশ,ഹാഷ്
হ্যাশ সূচক,ഹാഷ് സൂചിക
হ্যাশিং,ഹാഷിംഗ്
হ্যাশিং অ্যালগরিদম,അൽഗോരിതം ഹാഷിംഗ്
হ্যাশিং ফাংশন,ഹാഷിംഗ് ഫംഗ്ഷൻ
হ্যাশিং কৌশল,ഹാഷിംഗ് ടെക്നിക്
হ্যাশ মোট,ഹാഷ് ആകെ
হ্যাশ মান,ഹാഷ് മൂല്യം
শিরোনাম,തലക്കെട്ടിൽ
শিরোনাম কার্ড,തലക്കെട്ട് കാർഡ്
শিরোনাম লেবেল,തലക്കെട്ട് ലേബൽ
শিরোনাম বিভাগ,തലക്കെട്ട് സെഗ്മെന്റ്
শিরোনাম শীট,തലക്കെട്ട് ഷീറ്റ്
মাথা ফাঁক,തല വിടവ്
শিরোনাম,തലക്കെട്ട്
শিরোনাম রেকর্ড,തലക്കെട്ട് രേഖകൾ
ধরে রাখা,പിടിച്ചു
দ্বিধা,അറപ്പ്
হেটেরোডিন  অভ্যর্থনা,ഹിസ്റ്റൻനെ  സീകരണം
হেটেরোডিন  পুনরাবৃত্তি,ഹിസ്റ്റൻനെ  ആലപിക്കുന്ന
ভিন্ন ভিন্ন  মাল্টিপ্লেক্স,വൈവിധ്യമാർന്ന  മസ്തീനകം
ভিন্ন ভিন্ন  অন্তর্জাল,വൈവിധ്യമാർന്ന  നെറ്റ്വർക്ക്
হিউরিস্টিক,ഹ്യൂറിസ്റ്റിക്
হিউরিস্টিক পদ্ধতি,ഹ്യൂറിസ്റ്റിക് രീതി
হেক্সাডেসিমাল,ഹെക്സാഡെസിമൽ
হেক্সাডেসিমাল  ধ্রুবক,ഹെക്സാഡെസിമൽ  സ്ഥിരമായ
হেক্সাডেসিমাল  স্বরলিপি,ഹെക്സാഡെസിമൽ  നൃത്തം
হেক্স প্যাড,ഹെക്സ് പാഡ്
লুকানো লাইন,മറഞ്ഞിരിക്കുന്ന ലൈൻ
লুকানো লাইন  অপসারণ,മറഞ്ഞിരിക്കുന്ന ലൈൻ  നീക്കംചെയ്യൽ
শ্রেণিবদ্ধ  শ্রেণিবদ্ধকরণ,ശ്രേറിയര്  വര്ഗീകരണം
শ্রেণিবদ্ধ  কম্পিউটার  অন্তর্জাল,ശ്രേറിയര്  കന്വൂട്ടര്  നെറ്റ്വർക്ക്
শ্রেণিবদ্ধভাবে  সিঙ্ক্রোনাইজড  অন্তর্জাল,ശ്രേറിയരാജ്യമായി  സമന്വയിപ്പിച്ചു  നെറ്റ്വർക്ക്
শ্রেণিবদ্ধ  অন্তর্জাল,ശ്രേറിയര്  നെറ്റ്വർക്ക്
শ্রেণিবদ্ধ  কাঠামো,ശ്രേറിയര്  ഘടന
হায়ারার্কি,അധികാരശ്രേണി
হায়ারার্কি অফ  অপারেশন,ന്റെ ശ്രേണി  ഓപ്പറേഷനുകൾ
উচ্চ ঠিকানা,ഉയർന്ന വിലാസം
উচ্চ বাইট,ഉയർന്ന ബൈറ്റ്
উচ্চ ঘনত্ব,ഉയർന്ന സാന്ദ്രത
উচ্চ তরঙ্গ  বিতরণ  ফ্রেম,ഉയർന്ന ആവൃത്തി  വിതരണ  അസ്ഥികൂട്
উচ্চ স্তরের সংকলক,ഉയർന്ന തലത്തിലുള്ള കംപൈലർ
উচ্চ স্তরের ডেটা লিঙ্ক নিয়ন্ত্রণ,ഉയർന്ന ലെവൽ ഡാറ്റ ലിങ്ക് നിയന്ത്രണം
উচ্চস্তর  এসেম্বলার,ഉയർന്ന നിലവാരം  അസംബ്ലി
উচ্চ স্তরের উত্স  কোড,ഉയർന്ന ലെവൽ ഉറവിടം  കോഡ്
উচ্চ আলো,ഉയർന്ന വിളക്കുകൾ
উচ্চ আদেশ  অবস্থান,ഉയർന്ന ഓർഡർ  സ്ഥാനം
উচ্চ পাস,ഉയർന്ന പാസ്
উচ্চ পারদর্শিতা  সরঞ্জাম,ഉയർന്ന പ്രകടനം  സജ്ജീകരണം
উচ্চ মুষ্ট্যাঘাত,ഉയർന്ന പഞ്ച്
উচ্চ গতি বহন,ഉയർന്ന വേഗത വഹിക്കുന്നു
উচ্চ গতির পাঠক,ഉയർന്ന സ്പീഡ് റീഡർ
উচ্চ ব্যবহার গ্রুপ,ഉയർന്ന ഉപയോഗം ഗ്രൂപ്പ്
হাইওয়ে,ഹൈവേ
হাই-লো শুল্ক,ഹായ്-ലോ താരിഫ്
হিরাগানা,ഹിരാഗാന
ইতিহাস ফাইল,ചരിത്ര ഫയൽ
ইতিহাস রান,ചരിത്രം പ്രവർത്തിപ്പിക്കുക
আঘাত,തല്ലുക
উড়ে হিট  প্রিন্টার,ഈച്ചയിൽ അടിക്കുക  പ്രിന്റർ
লাইনে আঘাত করা,വരിയിൽ അടിക്കുക
আক্রমণ অনুপাত,ഹിറ്റ് അനുപാതം
সুবিধাটি ধরে রাখুন,കൈവശം വയ്ക്കുക
হোল্ডিং মরীচি,ഹോൾഡിംഗ് ബീം
সময় ধারণ,ഹോൾഡിംഗ് സമയം
নির্দেশ রাখুন,നിർദ്ദേശം പിടിക്കുക
প্যাটার্ন ধরে রাখুন,പാറ്റേൺ പിടിക്കുക
হোলারিথ কার্ড,ഹോളറിത്ത് കാർഡ്
হোলারিথ কোড,ഹോളറിത്ത് കോഡ്
হলোগ্রাম,ഹോളോഗ്രാം
হলোগ্রাফিক ভিত্তিক  পদ্ধতি,ഹോളോഗ്രാഫിക് അടിസ്ഥാനമാക്കിയുള്ളത്  ഏര്പ്പാട്
বাসার ঠিকানা,വീട്ടുവിലാസം
হোম কী,ഹോം കീ
হোম লুপ,ഹോം ലൂപ്പ്
হোম নম্বর  পরিকল্পনা অঞ্চল,ഹോം നമ്പറിംഗ്  പ്ലാൻ ഏരിയ
হোমিওস্ট্যাটিস,ഹോമോസ്റ്റാറ്റിസ്
বাসার অবস্থান,വീട്ടു സ്ഥാനം
হোম রেকর্ড,ഹോം റെക്കോർഡ്
সমজাতীয়  অন্তর্জাল,ഏകാകിതമായ  നെറ്റ്വർക്ക്
হপার,ഹോപ്പർ
অনুভূমিক ফিড,തിരശ്ചീന തീറ്റ
অনুভূমিক রাস্টার  গণনা,തിരശ്ചീന റാസ്റ്റർ  എണ്ണുക
অনুভূমিক সিস্টেম,തിരശ്ചീന സംവിധാനം
অনুভূমিক টেবিল,തിരശ്ചീന പട്ടിക
অনুভূমিক  সারণী  চরিত্র,തിരശ്ചീനമായ  അവസഹമായ  കഥാപാതം
অনুভূমিক  চারপাশে মোড়ানো,തിരശ്ചീനമായ  പൊത്തൗണ്ട്
হোস্ট,ആതിഥേയന്
হোস্ট অ্যাপ্লিকেশন  কার্যক্রম,ഹോസ്റ്റ് ആപ്ലിക്കേഷൻ  കാരപരിപാടി
হোস্ট কম্পিউটার,ഹോസ്റ്റ് കമ്പ്യൂട്ടർ
হোস্ট ইন্টারফেস,ഹോസ്റ്റ് ഇന്റർഫേസ്
হোস্ট নোড,ഹോസ്റ്റ് നോഡ്
হোস্ট সুইচ,ഹോസ്റ്റ് സ്വിച്ച്
হোস্ট সিস্টেম,ഹോസ്റ്റ് സിസ്റ്റം
হট চ্যাসিস,ചൂടുള്ള ചേസിസ്
গরম স্ট্যান্ডিং,ചൂടുള്ള നില
হট জোন,ഹോട്ട് സോൺ
গৃহস্থালি,വീട് സൂക്ഷിക്കുന്നു
গৃহস্থালি  অপারেশন,വീട് സൂക്ഷിക്കുന്നു  ശസ്തകിയ
হাব,ഹബ്
হাব লেআউট,ഹബ് ലേ .ട്ട്
মানব সহায়তা  মেশিন  অনুবাদ,മനുഷ്യ എയ്ഡഡ്  യന്തം  വിവർത്തനം
মানবমুখী  ভাষা,മനുഷ്യന്റെ ഓറിയന്റഡ്  ഭാഷ
শিকার,വേട്ട
হাইব্রিড কয়েল,ഹൈബ്രിഡ് കോയിൽ
হাইব্রিড কম্পিউটার,ഹൈബ്രിഡ് കമ്പ്യൂട്ടർ
হাইব্রিড ইন্টিগ্রেটেড  সার্কিট,ഹൈബ്രിഡ് സംയോജിപ്പിച്ചിരിക്കുന്നു  സഞ്ചാരം
হাইব্রিড ইন্টারফেস,ഹൈബ്രിഡ് ഇന്റർഫേസ്
হাইব্রিড  প্রোগ্রামিং,ഹൈബ്രിഡ്  പ്രോഗ്രാമിംഗ്
হাইব্রিড সেট,ഹൈബ്രിഡ് സെറ്റ്
হাইব্রিড সিস্টেম,ഹൈബ്രിഡ് സിസ്റ്റം
হাইফেন ড্রপ,ഹൈഫൻ ഡ്രോപ്പ്
পরিচয়  বিভাগ,തിരിച്ചറിയല്  ഡിവിഷൻ
সনাক্তকারী,തിരിച്ചറിയല്
সনাক্তকারী শব্দ,ഐഡന്റിഫയർ പദം
পরিচয়,വക്തിതം
পরিচয় উপাদান,ഐഡന്റിറ്റി ഘടകം
পরিচয় গেট,ഐഡന്റിറ്റി ഗേറ്റ്
পরিচয় অপারেশন,ഐഡന്റിറ്റി പ്രവർത്തനം
পরিচয় ইউনিট,ഐഡന്റിറ്റി യൂണിറ്റ്
নিষ্ক্রিয় চরিত্র,നിഷ്ക്രിയ പ്രതീകം
নিষ্ক্রিয় লাইন,നിഷ്ക്രിയ ലൈൻ
নিষ্ক্রিয় লাইন  সমাপ্তি,നിഷ്ക്രിയ ലൈൻ  അവസാനിപ്പിക്കല്
নিষ্ক্রিয় লিঙ্ক,നിഷ്ക്രിയ ലിങ്ക്
যদি এবং কেবল-  যদি উপাদান,ഉണ്ടെങ്കിൽ-മാത്രം  ഘടകമാണെങ്കിൽ
যদি এবং কেবল-  যদি গেট,ഉണ്ടെങ്കിൽ-മാത്രം  ഗേറ്റ് ആണെങ്കിൽ
যদি এবং কেবল-  অপারেশন যদি,ഉണ്ടെങ്കിൽ-മാത്രം  പ്രവർത്തനമാണെങ്കിൽ
যদি রিপিটার,റിപ്പയർ ആണെങ്കിൽ
যদি বিবৃতি,If സ്റ്റേറ്റ്മെന്റ്
যদি-তবে উপাদান,എങ്കിൽ ഘടകമാണ്
যদি-তবে-এলস,എങ്കിൽ
যদি-তবে গেট,ആണെങ്കിൽ ഗേറ്റ്
যদি-তবে  অপারেশন,ആണെങ്കിൽ  ശസ്തകിയ
উপেক্ষা,അവഗണിക്കുക
চরিত্র উপেক্ষা করুন,പ്രതീകം അവഗണിക്കുക
অবৈধ চরিত্র,നിയമവിരുദ്ധ പ്രതീകം
অবৈধ অপারেশন,നിയമവിരുദ്ധ പ്രവർത്തനം
চিত্র,പതിഛായ
চিত্র অ্যান্টেনা,ഇമേജ് ആന്റിന
চিত্র অঞ্চল,ഇമേജ് ഏരിയ
চিত্র বিচ্ছিন্ন,ഇമേജ് പിഴ
চিত্র গ্রাফিক্স,ഇമേജ് ഗ്രാഫിക്സ്
চিত্র প্রিন্টার,ഇമേജ് പ്രിന്റർ
চিত্র প্রক্রিয়াকরণ,ഇമേജ് പ്രോസസ്സിംഗ്
ছবি সনাক্তকারী যন্ত্র,ഇമേജ് സെൻസർ
চিত্রের স্থান,ഇമേജ് സ്പേസ്
তাত্ক্ষণিক অ্যাক্সেস,ഉടനടി പ്രവേശനം
তাত্ক্ষণিক অ্যাক্সেস  স্টোরেজ,ഉടനടി പ്രവേശനം  ശേഖരണം
তাত্ক্ষণিক ঠিকানা,ഉടനടി വിലാസം
তাত্ক্ষণিক  সম্বোধন,സതരമായ  അഭിസംബോധന
তাত্ক্ষণিক ডেটা,ഉടനടി ഡാറ്റ
তাত্ক্ষণিক  নির্দেশ,സതരമായ  നിര്ദ്ദേശം
তাত্ক্ষণিক  প্রক্রিয়াজাতকরণ,സതരമായ  നടപടി
তাত্ক্ষণিক কাজ,ഉടനടി ചുമതല
প্রভাব কাগজ,ഇംപാക്റ്റ് പേപ്പർ
প্রভাব প্রিন্টার,ഇംപാക്റ്റ് പ്രിന്റർ
অনুজ্ঞাসূচক  ম্যাক্রোইনস্ট্রাকশন,അത്യതാരവും  മാക്രോസ്ട്രൽ
অপরিহার্য অপারেশন,അനിവാര്യമായ പ്രവർത്തനം
অনুজ্ঞাসূচক  বিবৃতি,അത്യതാരവും  പ്രസ്താവന
জড়িত,സൂചന
অন্তর্নিহিত ঠিকানা,വ്യക്തമായ വിലാസം
অন্তর্নিহিত  ঘোষণা,വ്യക്തമായ  പഖാപനം
অন্তর্নিহিত ঠিকানা,സൂചിപ്പിച്ച വിലാസം
ছাপ,നിര്മാര്ജം
ছাপ,മുദ്രകുട്ട
ছাপ অবস্থান,മുദ്രണം സ്ഥാനം
উন্নত মোবাইল  টেলিফোন পরিষেবা,മെച്ചപ്പെടുത്തിയ മൊബൈൽ  ടെലിഫോൺ സേവനം
প্ররোচিত,പചോദനം
আবেগ শব্দ,പ്രേരണ ശബ്ദം
নিষ্ক্রিয় লিঙ্ক,നിഷ്ക്രിയ ലിങ്ക്
নিষ্ক্রিয় নোড,നിഷ്ക്രിയ നോഡ്
নিষ্ক্রিয় স্টেশন,നിഷ്ക്രിയ സ്റ്റേഷൻ
ইনব্যান্ড সিগন্যালিং,ഇതിനൊപ്പം സിഗ്നിംഗ്
কার্যনির্বাহী সময়,ആകസ്മികമായ സമയം
ইনসিপিয়েন্ট ব্যর্থতা,ഇൻസ്റ്റൻസിയന്റ് പരാജയം
ইন-সার্কিট  অনুকরণ,ഇൻ-സർക്യൂട്ട്  അനുകലനം
অন্তর্ভুক্তি,ഉൾപ്പെടുത്തൽ
অন্তর্ভুক্ত-নোর  অপারেশন,ഉൾക്കൊള്ളുന്ന അല്ലെങ്കിൽ  ശസ്തകിയ
অন্তর্ভুক্ত-বা উপাদান,ഉൾക്കൊള്ളുന്ന അല്ലെങ്കിൽ മൂലകം
অন্তর্ভুক্ত-বা গেট,ഉൾക്കൊള്ളുന്ന അല്ലെങ്കിൽ ഗേറ്റ്
অন্তর্ভুক্ত-বা  অপারেশন,ഉൾക്കൊള്ളുന്ന അല്ലെങ്കിൽ  ശസ്തകിയ
অন্তর্ভুক্ত রেফারেন্স,സമഗ്രമായ റഫറൻസ്
অন্তর্ভুক্ত বিভাগ,ഉൾക്കൊള്ളുന്ന സെഗ്മെന്റ്
আগত বার্তা,ഇൻകമിംഗ് സന്ദേശം
আগত ট্রাঙ্ক,ഇൻകമിംഗ് തുമ്പിക്കൈ
অসুবিধা,അനിശ്ചിതത്വക്കാരൻ
বৃদ্ধি,ഇൻക്രിമെന്റും
ক্রমবর্ধমান  সংকলক,വർദ്ധനവ്  കംപൈലർ
ক্রমবর্ধমান  কম্পিউটার,വർദ്ധനവ്  കന്വൂട്ടര്
ক্রমবর্ধমান  মৃত্যুদন্ড কার্যকর,വർദ്ധനവ്  നടപ്പാക്കല്
ক্রমবর্ধমান  ইন্টিগ্রেটার,വർദ്ധനവ്  സൂർ
ক্রমবর্ধমান  প্রতিনিধিত্ব,വർദ്ധനവ്  പതിപാദനം
ইনক্রিমেন্টাল ভেক্টর,വർദ്ധനവ് വെക്റ്റർ
ইনক্রিমেন্টার,വർദ്ധനവ്
বর্ধিত আকার,വർദ്ധിപ്പിക്കൽ വലുപ്പം
ইন্ডেগ্রি,ഇന്മീഡിന്
ইন্ডেন্ট,നിഷേധം
ইন্ডেন্ট ট্যাব  চরিত্র,ഇൻഡന്റ് ടാബ്  കഥാപാതം
অনির্দিষ্ট  পদ্ধতি,അനിശ്ചിതത്വം  ഏര്പ്പാട്
অনির্দিষ্ট (x)  রাষ্ট্র,ഇൻഡീറ്റർ (x)  സംസ്ഥാനം
সূচক বিল্ড,സൂചിക ബിൽഡ്
সূচক চরিত্র,സൂചിക പ്രതീകം
সূচক ডেটা আইটেম,സൂചിക ഡാറ്റ ഇനം
সূচক ঠিকানা,സൂചികയിലുള്ള വിലാസം
সূচকযুক্ত ডেটা নাম,സൂചികയിലുള്ള ഡാറ്റയുടെ പേര്
সূচকযুক্ত ডেটা সেট,സൂചിക ഡാറ്റ സജ്ജമാക്കി
সূচকযুক্ত ফাইল,സൂചികയിലുള്ള ഫയൽ
সূচকযুক্ত ক্রম  অ্যাক্সেস পদ্ধতি,സൂചികയിലുള്ള തുടർച്ചയായ  ആക്സസ് രീതി
সূচকযুক্ত ক্রম  ডেটা সেট,സൂചികയിലുള്ള തുടർച്ചയായ  ഡാറ്റ സെറ്റ്
সূচকযুক্ত ক্রম  সংগঠন,സൂചികയിലുള്ള തുടർച്ചയായ  സംഘടന
সূচক এন্ট্রি,ഇന്ഡക്സ് എൻട്രി
সূচক ফাইল,സൂചിക ഫയൽ
সূচক গর্ত,സൂചിക ദ്വാരം
সূচক,സൂചിക
সূচক এবং  বিমূর্ত,സൂചികയിലി  അമൃതിയുള്ള
সূচকের নাম,സൂചിക നാമം
সূচক পরিকল্পনা,സൂചിക പദ്ധതി
সূচক রেজিস্টার,സൂചിക രജിസ്റ്റർ
সূচক রিটার্ন  চরিত্র,സൂചിക മടക്കം  കഥാപാതം
সূচক ক্রম  ফাইল,സൂചിക തുടർച്ചയായ  ഫയല്
সূচক ক্রম  পদ্ধতি,സൂചിക തുടർച്ചയായ  സന്വദായം
সূচক স্লট,സൂചിക സ്ലോട്ട്
সূচক শব্দ,സൂചിക പദം
সূচক শব্দ,സൂചിക വാക്ക്
সূচক,സൂചകം
পরোক্ষ অ্যাক্সেস,പരോക്ഷ പ്രവേശനം
পরোক্ষ ঠিকানা,പരോക്ഷ വിലാസം
পরোক্ষ ঠিকানা,പരോക്ഷ അഭിസംബോധന
পরোক্ষ নির্দেশনা,പരോക്ഷ നിർദ്ദേശം
স্বতন্ত্র লাইন  পরিষেবা,വ്യക്തിഗത ലൈൻ  സേവനം
অনুমান ইঞ্জিন,അനുമാനിക്കാനുള്ള എഞ്ചിൻ
নিকৃষ্ট (= সাবস্ক্রিপ্ট),താണതരമായ (= സബ്സ്ക്രിപ്റ്റ്)
অসীম প্যাড পদ্ধতি,അനന്തമായ പാഡ് രീതി
ইনফিক্স স্বরলিপি,ഇൻഫിക്സ് നോട്ടേഷൻ
ইনফিক্স অপারেশন,ഇൻഫിക്സ് പ്രവർത്തനം
তথ্য,വിവരം
তথ্য,വിവരം
তথ্য-  বহনকারী চ্যানেল,വിവരങ്ങൾ-  ചുമക്കുന്ന ചാനൽ
তথ্য বিট,വിവര സാധ്യത
তথ্য  চ্যানেল,വിവരം  ചാനല്
তথ্য  বিষয়বস্তু,വിവരം  സന്തുഷ്ടമായ
তথ্য  বিষয়বস্তু বাইনারি  ইউনিট,വിവരം  ഉള്ളടക്ക ബൈനറി  ഘടകം
তথ্য  বিষয়বস্তু দশমিক  ইউনিট,വിവരം  ഉള്ളടക്ക ദശാംശ  ഘടകം
তথ্য  বিষয়বস্তু প্রাকৃতিক  ইউনিট,വിവരം  ഉള്ളടക്കം പ്രകൃതി  ഘടകം
তথ্য ব্যয়,വിവര ചെലവ്
তথ্য  প্রতিক্রিয়া সিস্টেম,വിവരം  ഫീഡ്ബാക്ക് സിസ്റ്റം
তথ্য প্রবাহ  বিশ্লেষণ,വിവരപ്രവാഹം  വിശകലനം
তথ্য  ফাংশন,വിവരം  പവര്ത്തിക്കുക
তথ্য  ইন্টারচেঞ্জ,വിവരം  ഇന്റർചേഞ്ച്
তথ্য  পরিমাপ করা,വിവരം  അളക്കുക
তথ্য  প্রক্রিয়াজাতকরণ,വിവരം  നടപടി
তথ্য হার,വിവര നിരക്ക്
তথ্য  পুনরুদ্ধার,വിവരം  വീണ്ടെടുക്കല്
তথ্য  পদ্ধতি পুনরুদ্ধার করা,വിവരം  വീണ്ടെടുക്കൽ സംവിധാനം
তথ্য  বিভাজক,വിവരം  സെപ്പറേറ്റർ
তথ্য সিঙ্ক,ഇൻഫർമേഷൻ സിങ്ക്
তথ্য  সূত্র,വിവരം  ഉല്ഭവസ്ഥാനം
তথ্য  প্রযুক্তি,വിവരം  സാങ്കേതികവിദ
তথ্য তত্ত্ব,വിവര സിദ്ധാന്തം
তথ্য  স্থানান্তর মডিউল,വിവരം  മൊഡ്യൂൾ കൈമാറുക
তথ্য শব্দ,വിവര പദം
সহজাত  স্বচ্ছতা,അന്തർലീനമായ  സുതാര്യത
উত্তরাধিকার সূত্রে ত্রুটি,പാരമ്പര്യമുള്ള പിശക്
ইনপুট বাধা,ഇൻപുട്ടിനെ തടഞ്ഞു
বাধা রাষ্ট্র,തടഞ്ഞ അവസ്ഥ
বাধা সংকেত,സിഗ്നൽ തടയുന്നു
নাড়ি বাধা,പൾസ് തടയുന്നു
ইন-হাউস লাইন,ഇൻ-ഹവർ ലൈൻ
ইন-হাউস সিস্টেম,ഇൻ-ഹ at സ് സിസ്റ്റം
প্রাথমিক ঠিকানা,പ്രാരംഭ വിലാസം
প্রাথমিক অবস্থা  মোড,പ്രാരംഭ അവസ്ഥ  മാതിരി
প্রাথমিক নির্দেশ,പ്രാരംഭ നിർദ്ദേശം
আরম্ভ,സമാരണയോഗം
আরম্ভ করুন,സമാരംഭിക്കുക
ইনিশিয়ালাইজার রুটিন,സമാരംഭിക്കുന്ന പതിവ്
প্রাথমিক আদেশ,പ്രാരംഭ ക്രമം
প্রাথমিক পদ্ধতি,പ്രാരംഭ നടപടിക്രമം
প্রাথমিক প্রোগ্রাম  ভার,പ്രാരംഭ പരിപാടി  ഭാരം
প্রাথমিক প্রোগ্রাম  লোডার,പ്രാരംഭ പരിപാടി  ലോഡർ
সূচনা পদ্ধতি,ഇനിഷ്യേറ്റർ നടപടിക്രമം
সূচনা টাস্ক,ഇനിഷ്യേറ്റർ ടാസ്ക്
সূচনা/টার্ম-  নেটর,ഇനിഷ്യേറ്റർ / ടെർമി-  നറ്റർ
ইনকিং,മഷിക്കല്
ইঙ্কজেট প্রিন্টার,മഷി ജെറ്റ് പ്രിന്റർ
কালি ইউনিফর্মিটি,മഷി ഏകീകരണം
ইন-লাইন কোড,ഇൻ-ലൈൻ കോഡ്
ইন-লাইন পদ্ধতি,ഇൻ-ലൈൻ നടപടിക്രമം
ইন-লাইন প্রসেসিং,ഇൻ-ലൈൻ പ്രോസസ്സിംഗ്
ইন-লাইন পুনরুদ্ধার,ഇൻ-ലൈൻ വീണ്ടെടുക്കൽ
ইন-লাইন সাবরুটিন,ഇൻ-ലൈൻ സുബ്രട്ടൈൻ
অভ্যন্তরীণ কোড,ആന്തരിക കോഡ്
অভ্যন্তরীণ  ম্যাক্রোইনস্ট্রাকশন,ഉള്ളിലുള്ള  മാക്രോസ്ട്രൽ
অক্ষম সময়,പ്രവർത്തനരഹിതമായ സമയം
ইন-প্ল্যান্ট সিস্টেম  (= ইনহাউস  পদ্ধতি),ഇൻ-പ്ലാന്റ് സിസ്റ്റം  (= അകത്തമമുറി  സിസ്റ്റം)
ইনপুট অঞ্চল,ഇൻപുട്ട് ഏരിയ
ইনপুট ব্লক,ഇൻപുട്ട് ബ്ലോക്ക്
ইনপুট ব্লকিং ফ্যাক্টর,ഇൻപുട്ട് തടയൽ ഘടകം
ইনপুট বাফার  নিবন্ধন,ഇൻപുട്ട് ബഫർ  പട്ടികയുണ്ടാക്കുക
ইনপুট চ্যানেল,ഇൻപുട്ട് ചാനൽ
তথ্য অন্তর্ভুক্তী  বৈধতা,ഇൻപുട്ട് ഡാറ്റ  മൂല്യനിർണ്ണയം
ইনপুট ক্ষেত্র,ഇൻപുട്ട് ഫീൽഡ്
