Assamese,Gujarati
"তাৰকাৰাজ্যিক সমতল, তাৰকাৰাজ্যিক সমতল","ગેલેક્ટીક પ્લેન, ગેલેક્ટીક પ્લેન"
"তাৰকাৰাজ্যৰ মেৰু, তাৰকাৰাজ্যৰ মেৰু","આકાશ ગંગા ધ્રુવ, આકાશ ગંગા ધ્રુવ"
"গেলেক্টিক ৰেডিঅ&#39; শব্দ, গেলেক্টিক ৰেডিঅ&#39; শব্দ","ગેલેક્ટીક રેડિયો નોઈઝ, ગેલેક્ટીક રેડિયો નોઈઝ"
তাৰকাৰাজ্যৰ ৰেডিঅ&#39; উৎস তাৰকাৰাজ্যৰ ৰেডিঅ&#39; উৎস,ગેલેક્ટીક રેડિયો સ્ત્રોત ગેલેક્ટીક રેડિયો સ્ત્રોત
তাৰকাৰাজ্যৰ ঘূৰ্ণন,આકાશ ગંગાનું પરિભ્રમણ
তাৰকাৰাজ্যৰ আকাশ,આકાશ ગંગાનું આકાશ
গেলেক্টিক ব্ৰেক ষ্টেণ্ডাৰ্ড,ગેલેક્ટીક બ્રેક સ્ટાન્ડર્ડ
তাৰকাৰাজ্যৰ থুপ,ગેલેક્ટીક ક્લસ્ટર
তাৰকাৰাজ্যৰ দেহ,આકાશ ગંગા શરીર
তাৰকাৰাজ্যৰ এপাৰচাৰ,ગેલેક્ટીક છિદ્ર
"মিল্কমেন, মিল্কমেন","દૂધવાળો, દૂધવાળો"
"তাৰকাৰাজ্য, তাৰকাৰাজ্য, তাৰকাৰাজ্য","આકાશગંગા, તારાવિશ્વો, તારાવિશ્વો"
"তাৰকাৰাজ্যৰ শব্দ, তাৰকাৰাজ্যৰ শব্দ","આકાશ ગંગાનો અવાજ, આકાશ ગંગાનો અવાજ"
মন্দাকিনি,મંદાકિની
গেলিলিও সংখ্যা,ગેલિલિયો નંબર
গেলিয়াম ফছফাইড অৰ্ধপৰিবাহী,ગેલિયમ ફોસ્ફાઇડ સેમિકન્ડક્ટર
গেলন,ગેલન
গেলভানিক বিভৱ,ગેલ્વેનિક સંભવિત
গেলভানিক কোষ,ગેલ્વેનિક કોષ
গেলভানিক বিদ্যুৎ,ગેલ્વેનિક વીજળી
গেলভেনিক বিদ্যুৎচুম্বকীয় পদ্ধতি,ગેલ્વેનિક ઇલેક્ટ્રોમેગ્નેટિક પદ્ધતિ
গেলভানিক আঠালতীয়াতা পৰীক্ষক,ગેલ્વેનિક સ્નિગ્ધતા પરીક્ષક
জিংক প্লেটিং,ઝીંક પ્લેટિંગ
গেলভানাইজড তাঁৰ,ગેલ્વેનાઈઝ્ડ વાયર
galvanoluminescence গেলভানোলুমিনেচেন্স,galvanoluminescence galvanoluminescence
গেলভানমেগনেটিক প্ৰভাৱ,ગેલ્વેનોમેગ્નેટિક અસર
"গেলভানোমিটাৰ, গেলভানোমিটাৰ","ગેલ્વેનોમીટર, ગેલ્વેનોમીટર"
গেলভানোমিটাৰ ধ্ৰুৱক,ગેલ્વેનોમીટર સ્થિર
গেলভানোমিটাৰ ৰেকৰ্ডাৰ,ગેલ્વેનોમીટર રેકોર્ડર
"গেলভেনোমিটাৰ শ্বাণ্ট, গেলভেনোমিটাৰ প্ৰফাইলাৰ","ગેલ્વેનોમીટર શંટ, ગેલ્વેનોમીટર પ્રોફાઇલર"
গেলভানমেট্ৰি,ગેલ્વેનોમેટ્રી
গেলভানোস্কোপ,"સ્ટ્રીમર, ગેલ્વેનોસ્કોપ"
গামা ৰশ্মি বিকিৰণ,ગામા રે સ્કેટરિંગ
গামা ক্ৰ’মিয়াম বৰ্ণালীবিজ্ঞান,ગામા ક્રોમિયમ સ્પેક્ટ્રોસ્કોપી
"কনট্ৰাষ্ট সূচকাংক, গামা","કોન્ટ્રાસ્ટ ઇન્ડેક્સ, ગામા"
গামা-শোষণ,ગામા-શોષણ
গামা শোষণ গেজ,ગામા શોષણ ગેજ
গামা চাবোন Pat,ગામા સોપ પેટ
গামা সহগ,ગામા ગુણાંક
গামা ক্ষতিপূৰণ আয়নীয়কৰণ কক্ষ,ગામા વળતર આયનીકરણ ચેમ્બર
"ৰিভাৰ্ছ ইনডেক্স সংশোধন, গামা সংশোধন","રિવર્સ ઇન્ડેક્સ કરેક્શન, ગામા કરેક્શન"
গামা কেলকুলেটৰ,ગામા કેલ્ક્યુલેટર
গামা ক্ৰছ ছেকচন,ગામા ક્રોસ સેક્શન
গামা ক্ষয়,ગામા સડો
গামা নিৰ্গমন,ગામા ઉત્સર્જન
গামা ফ্লাক্স ঘনত্ব,ગામા ફ્લક્સ ઘનતા
গামা গেজ,ગામા ગેજ
গামা ৰশ্মি,ગામા કિરણ
গামা মেট্ৰিক্স,ગામા મેટ્રિક્સ
গামা কোৱাণ্টাম,ગામા ક્વોન્ટમ
গামা কুৱেঞ্চিং,ગામા શમન
গামা বিকিৰণ,ગામા રેડિયેશન
গামা বিকিৰণ,ગામા ઇરેડિયેશન
গামা ৰশ্মি জ্যোতিৰ্বিজ্ঞান,ગામા કિરણ ખગોળશાસ્ત્ર
গামা ৰশ্মি ফাটি গ’ল,ગામા કિરણ વિસ્ફોટ
গামা ৰশ্মি বৰ্ণালী,ગામા કિરણ સ્પેક્ટ્રમ
গামা-ৰশ্মি ৰূপান্তৰ,ગામા-રે રૂપાંતરણ
গামা স্কেনিং,ગામા સ્કેનિંગ
গামা সংবেদনশীল,ગામા સંવેદનશીલ
গামা আকাশ,ગામા આકાશ
গামা গঠন,ગામા માળખું
গামা পৰিৱৰ্তন,ગામા સંક્રમણ
গামা ৰশ্মি,ગામા કિરણ
গামা-ৰশ্মি কেলকুলেটৰ,ગામા-રે કેલ્ક્યુલેટર
গামা-ৰে ৰচনা,ગામા-રે ઓથરીંગ
গামা-ৰশ্মি বৰ্ণালীমাপক,ગામા-રે સ્પેક્ટ્રોમીટર
গামা প্ৰবন্ধ,ગામા લેખ
গামা বিকিৰণ,ગામા ઇરેડિયેશન
গময়ানন,ગમયાનન
গামো প্ৰাচীৰ,ગામો રેમ્પર્ટ
গামো-টেইলৰ নিৰ্বাচনৰ নিয়ম,ગેમો-ટેલરની પસંદગીના નિયમો
পুতি থোৱা কেপাচিটৰ,દફનાવવામાં આવેલ કેપેસિટર
কণ্ঠস্বৰযুক্ত টিউনিং,અવાજવાળી ટ્યુનિંગ
"চিৰিৰ মঞ্চ, গেন্ট্ৰী","દાદર પ્લેટફોર્મ, ગેન્ટ્રી"
"পাছ, ফিচাৰ, ফাঁক, ব্যৱধান","પાસ, ફિશર, ગેપ, અંતર"
ব্যৱধান ক&#39;ডিং,અંતરાલ કોડિંગ
ব্যৱধানৰ কাৰক,અંતરાલ પરિબળ
লোডিং ব্যৱধান,લોડિંગ અંતરાલ
"ভাংগাৰ (গুজৰাটী) আৱৰ্জনা, জাবৰ","ભાંગર (ગુજરાતી) કચરો, કચરો"
দাইল বনাওক,પોર્રીજ બનાવો
গেছ,ગેસ
গেছ শোষক,ગેસ શોષક
গেছ শোষণ কোষ,ગેસ શોષણ કોષ
গেছ শোষণ,ગેસ શોષણ
গেছ আয়ন পলিমাৰাইজেচন,ગેસ આયન પોલિમરાઇઝેશન
"গেছ কেলৰিমিটাৰ, গেছ থাৰ্মোমিটাৰ","ગેસ કેલરીમીટર, ગેસ થર્મોમીટર"
গেছ কেপাচিটৰ,ગેસ કેપેસિટર
গেছ কেন্দ্ৰচালিত প্ৰক্ৰিয়া,ગેસ સેન્ટ્રીફ્યુજ પ્રક્રિયા
গেছ চেম্বাৰ,ગેસ ચેમ્બર
গেছ ইলেক্ট্ৰ&#39;ড,ગેસ ઇલેક્ટ્રોડ
গেছ ধ্ৰুৱক,ગેસ સતત
গেছ ভৰোৱা কেলকুলেটৰ,ગેસ ભરવાનું કેલ્ક્યુલેટર
"গেছৰ প্ৰবাহ, আয়নীয়কৰণ প্ৰবাহ","ગેસ પ્રવાહ, આયનીકરણ પ્રવાહ"
গেছৰ চক্ৰ,ગેસ ચક્ર
গেছৰ দূষণ,ગેસ દૂષણ
গেছৰ অৱক্ষয়,ગેસ અધોગતિ
গেছ বিক্ষিপ্তকৰণ উপাদান,ગેસ ડિફ્લેક્શન ઘટક
গেছ ডাইঅ&#39;ড,ગેસ ડાયોડ
গেছ বিসৰ্জন লেম্প,ગેસ નિમજ્જન દીવો
গেছ নিৰ্গমন,ગેસ સ્રાવ
গেছ বিসৰ্জন লেজাৰ,ગેસ નિમજ્જન લેસર
"গেছ চালিত উদ্দেশ্য, গেছ চালিত চিষ্টেন","ગેસ સંચાલિત હેતુ, ગેસ સંચાલિત કુંડ"
গেছ গতিশীল লেজাৰ,ગેસ ડાયનેમિક લેસર
গেছ গতিশীলতা,ગેસ ગતિશીલતા
গেছ ইঞ্জিন,ગેસ એન્જિન
গেছীয় শিতলকাৰী,વાયુયુક્ત રેફ્રિજન્ટ
গেছ ভৰ্তি বিকিৰণ কেলকুলেটৰ,ગેસથી ભરેલું રેડિયેશન કેલ્ક્યુલેટર
গেছ ভৰ্তি ট্ৰাইঅ&#39;ড,ગેસ ભરેલ ટ્રાયોડ
"গেছ প্ৰবাহ কাউণ্টাৰ নজেল, গেছ প্ৰবাহ কাউণ্টাৰ নজেল","ગેસ ફ્લો કાઉન્ટર નોઝલ, ગેસ ફ્લો કાઉન્ટર નોઝલ"
গেছ প্ৰবাহ বিকিৰণ কেলকুলেটৰ,ગેસ ફ્લો રેડિયેશન કેલ્ક્યુલેટર
গেছ আয়নীয়কৰণ,ગેસ આયનીકરણ
"গেছ নেট গতিশীলতা, গেছ নেট গতিশীলতা","ગેસ નેટ ડાયનેમિક્સ, ગેસ નેટ ડાયનેમિક્સ"
গেছ লেজাৰ,ગેસ લેસર
গেছ আইন,ગેસ કાયદો
গেছ নিয়ম ধ্ৰুৱক,ગેસ કાયદો સ્થિર
গেছ লেন্স,ગેસ લેન્સ
গেছ বৃদ্ধি কৰা,ગેસ વિસ્તૃતીકરણ
গেছৰ মেন&#39;মিটাৰ,ગેસ મેનોમીટર
গেছ মেজৰ,ગેસ મુખ્ય
গেছ মেকানিক্স,ગેસ મિકેનિક્સ
গেছীয় আয়ন-সমৃদ্ধি,વાયુયુક્ત આયન-સંવર્ધન
গেছৰ আয়ন বৃদ্ধিকাৰী প্ৰভাৱ,ગેસની આયન-વધારતી અસર
গেছৰ শব্দ,ગેસનો અવાજ
গেছ লাইট (ইলেক্ট্ৰন) নজেল,ગેસ લાઇટ (ઇલેક્ટ્રોન) નોઝલ
"গেছ কটেৰী, গেছ পকেট","ગેસ કોટરી, ગેસ પોકેટ"
গেছীয় চাপ,વાયુ દબાણ
"গেছৰ অনুপাত, আয়ন ইলেক্ট্ৰন বিদ্যুৎ প্ৰবাহৰ অনুপাত","ગેસ રેશિયો, આયન ઇલેક્ટ્રોન કરંટ રેશિયો"
গেছীয় ৰিবাউণ্ড আয়নীয়কৰণ কক্ষ,ગેસિયસ રીબાઉન્ડ આયનાઇઝેશન ચેમ્બર
গেছীয় শীতলীকৰণ,વાયુયુક્ત રેફ્રિજરેશન
গেছ নিয়ন্ত্ৰক,ગેસ રેગ્યુલેટર
গেছ লিক হোৱা,ગેસ લીક
গেছৰ দ্ৰৱণীয়তা,ગેસ દ્રાવ્યતા
গেছ বৰ্ণালী,ગેસ સ્પેક્ટ્રમ
"গেছ থাৰ্মোমিটাৰ, গেছ থাৰ্মোমিটাৰ","ગેસ થર્મોમીટર, ગેસ થર્મોમીટર"
গেছ ভৰ্তি হিটিং অটোমেটিক চুইচ,ગેસ ભરેલી હીટિંગ ઓટોમેટિક સ્વીચ
"গেছ টাইট, গেছপ্ৰুফ","ગેસ ટાઇટ, ગેસપ્રૂફ"
গেছ ট্ৰাইঅ&#39;ড,ગેસ ટ્રાયોડ
গেছৰ নলী,ગેસ નળી
গেছ ভেকুৱাম ভাঙন,ગેસ વેક્યુમ ફ્રેક્ચર
গেছৰ আঠালতীয়াতা,ગેસ સ્નિગ્ધતા
গেছ কোষ কম্পাঙ্ক মানদণ্ড,ગેસ સેલ ફ્રીક્વન્સી સ્ટાન્ડર્ડ
গেছ-ডিষ্টিলেচন প্ৰভাৱ,ગેસ-નિસ્યંદન અસર
গেছ ভৰ্তি ডাইঅ&#39;ড,ગેસ ભરેલો ડાયોડ
গেছ ভৰ্তি ৰেক্টিফায়াৰ,ગેસ ભરેલ રેક્ટિફાયર
গেছীয় ডাইলেক্ট্ৰিক,વાયુયુક્ત ડાઇલેક્ટ્રિક
গেছীয় প্ৰসাৰণ,વાયુ પ્રસરણ
গেছীয় প্ৰসাৰণ উদ্ভিদ,વાયુ પ્રસરણ પ્લાન્ટ
গেছীয় প্ৰসাৰণ প্ৰক্ৰিয়া,વાયુ પ્રસરણ પ્રક્રિયા
গেছীয় নিহাৰিকা,વાયુ નિહારિકા
গেছকেট,ગાસ્કેટ
গেছন,ગેસોન
অৰ্ধশূন্য নলী,સેમીવેક્યુમ ટ્યુબ
"গেট, গ্ৰীণউইচ ভাৰ্চুৱেল কল, গেট","GATT, ગ્રીનવિચ વર્ચ્યુઅલ કૉલ, GATT"
"দুৱাৰৰ ইলেক্ট্ৰড, গেট, গেট, গেট, দহন চৌহদ","દરવાજાના ઇલેક્ટ્રોડ, દરવાજા, દરવાજા, દરવાજા, કમ્બશન પરિસર"
গেট এংগেল (Firing Angle),ગેટ એંગલ (ફાયરિંગ એંગલ)
দুৱাৰৰ বৰ্তনী,બારણું સર્કિટ
দুৱাৰ নিয়ন্ত্ৰিত ৰেক্টিফায়াৰ,બારણું નિયંત્રિત રેક્ટિફાયર
দুৱাৰ নিয়ন্ত্ৰিত চুইচ,બારણું નિયંત્રિત સ્વીચ
দুৱাৰ সমতুল্য বৰ্তনী,બારણું સમકક્ષ સર્કિટ
দুৱাৰ জেনেৰেটৰ,બારણું જનરેટર
দুৱাৰৰ ইম্পিডেন্স,દરવાજા અવબાધ
দুৱাৰ খুলিব পৰা,દરવાજો ખોલનાર
দুৱাৰৰ স্পন্দন,દરવાજાની પલ્સ
দুৱাৰৰ ট্ৰিগাৰ,બારણું ટ્રિગર
গেট হাইঅ&#39;ড,ગેટ હાઇડ
গেট ডাক্ট,દ્વાર નળી
"গেট টাৰ্ণ অফ চুইচ, দুৱাৰ টাৰ্ণ অফ চুইচ","ગેટ ટર્નઓફ સ્વિચ, ડોર ટર્નઓફ સ્વિચ"
দুৱাৰৰ কুণ্ডলী,બારણું કોઇલ
শক্তিশালী এম্প্লিফায়াৰ,સંચાલિત એમ્પ્લીફાયર
ট্ৰেঞ্জিষ্টৰৰ জৰিয়তে,ટ્રાન્ઝિસ્ટર દ્વારા
"পৰিসঞ্চালন, দুৰ্ণ, কাপটন","પરિભ્રમણ, ડોર્ન, કપ્તાન"
ট্ৰাষ্ট-গেট,ટ્રસ્ટ-ગેટ
তথ্যৰ দ্বাৰা,માહિતી દ્વારા
"দ্বাৰণ স্পেণ্ড, গটেন স্পেণ্ড","દ્વારન સ્પૅન્ડ, ગેટન સ્પૅન્ડ"
দুৱাৰৰ তৰংগ ৰূপ,ડોર વેવ ફોર્મ
"গেজ, গেজ, গেজ","ગેજ, ગેજ, ગેજ"
গেজ তত্ত্ব,ગેજ સિદ્ધાંત
গেজ এলেকা,ગેજ વિસ્તાર
গোচিট্ৰন,ગોસિટ્રોન
গাউছ,ગૌસ
গাউছ এ পজিচন,ગૌસ એ પોઝિશન
গাউছ বি পজিচন,ગૌસ બી પોઝિશન
গাউছ ভুল ফলন,ગૌસ ભૂલ કાર્ય
গাউছ-চকু,ગૌસ-આંખ
গাউছ প্ৰতিফলন বিন্দু,ગૌસ પ્રતિબિંબ બિંદુ
"গাউছৰ প্ৰবাহ নিয়ম, গাউছৰ প্ৰবাহ নিয়ম","ગૌસનો પ્રવાહ કાયદો, ગૌસનો પ્રવાહ કાયદો"
gauss বস্তুনিষ্ঠ লেন্স,ગૌસ ઉદ્દેશ્ય લેન્સ
গাউছ বিন্দু,ગૌસ બિંદુ
নূন্যতম বাধাৰ গাউছিয়ান নিয়ম,લઘુતમ અવરોધનો ગૌસિયન કાયદો
গাউছিয়ান শব্দ ব্যৱস্থা,ગૌસિયન સાઉન્ડ સિસ્ટમ
গাউছ-ধ্ৰুৱক,ગૌસ-સતત
গাউছিয়ান বক্ৰতা,ગૌસીયન વક્રતા
গাউছ-বক্ৰ,ગૌસ-વળાંક
গাউছিয়ান বিতৰণ,ગૌસીયન વિતરણ
গাউছিয়ান সমাধান,ગૌસીયન સોલ્યુશન
গাউছিয়ান শব্দ,ગૌસીયન અવાજ
গাউছিয়ান সংখ্যাৰ ক্ষেত্ৰ,ગૌસિયન નંબર ફીલ્ડ
গাউছিয়ান অপটিক্স,ગૌસીયન ઓપ્ટિક્સ
গাউছ-প্লেন,ગૌસ-પ્લેન
গাউছিয়ান পালছ,ગૌસીયન પલ્સ
গাউছিয়ান পদ্ধতি,ગૌસીયન પદ્ધતિ
গাউছ মিটাৰ,ગૌસ મીટર
"জাল, গেজ","બનાવટી, ગેજ"
জালি ইলেক্ট্ৰ&#39;ড,જાળી ઇલેક્ટ્રોડ
জালি শব্দ,જાળીનો અવાજ
মহাকৰ্ষণীয় একক,ગુરુત્વાકર્ષણ એકમ
গিয়েৰ,ગિયર
গিয়েৰ,ગિયર
avagearan,avagearan
উট-গিয়াৰ,ut-ગિયર
"ব্যৱস্থা, ব্যৱস্থা","સિસ્ટમ, સિસ્ટમ"
গী-এইচ-বডি,જી-એચ-બોડી
গেইগাৰ সূত্ৰ,ગીગર ફોર્મ્યુલા
geiger ৰ নিয়ম,ગીગરનો કાયદો
গেইগাৰ অঞ্চল,ગીગર પ્રદેશ
জিগাৰ চিল,gyger ઉંબરો
জিগাৰ চিল,gyger ઉંબરો
গেইগাৰ টিউব,ગીગર ટ્યુબ
geiger-muller কেলকুলেটৰ,ગીગર-મુલર કેલ્ક્યુલેટર
গেইগাৰ-মুলাৰ টিউব,ગીગર-મુલર ટ્યુબ
geiger-জন্ম বক্ৰ,ગીગર-નેટલ વળાંક
geiger-জন্ম সম্পৰ্ক,ગીગર-જન્મ સંબંધ
j ৰেকৰ্ডাৰ,j રેકોર્ડર
gal man সম্পৰ্ক,સ્ત્રી પુરુષ સંબંધ
গেমহো,ગેમહો
সাধাৰণ প্ৰতিকৃতি,સામાન્ય પોટ્રેટ
বহল উদ্দেশ্যৰ কম্পিউটাৰ,વ્યાપક હેતુ કમ્પ્યુટર
সাধাৰণ ব্যৱহাৰৰ ৰাডাৰ,સામાન્ય ઉપયોગ રડાર
স্বাভাৱিক আপেক্ষিক পতন,સામાન્ય સંબંધિત પતન
ব্যাপক ৰুটিন,વ્યાપક દિનચર્યા
"ব্যাপক আপেক্ষিকতাবাদ, আপেক্ষিকতাৰ ব্যাপক তত্ত্ব","વ્યાપક સાપેક્ષવાદ, સાપેક્ષતાનો વ્યાપક સિદ્ધાંત"
সাধাৰণীকৰণ,સામાન્યીકરણ
সাধাৰণীকৃত,સામાન્યકૃત
বহল কৰা বিদ্যুৎ প্ৰবাহৰ ঘনত্ব,વિસ્તૃત વર્તમાન ઘનતા
সাধাৰণীকৃত ট্ৰেকচন মেৰু,સામાન્યકૃત ટ્રેક્શન પોલ
সাৰ্বজনীন শক্তি,સાર્વત્રિક ઊર્જા
সাধাৰণীকৃত প্ৰকাশ,સામાન્ય અભિવ્યક્તિ
সাধাৰণীকৃত বল,સામાન્યકૃત બળ
স্বাভাৱিককৃত চিত্ৰ,સામાન્ય આકૃતિ
সাধাৰণীকৃত হুকৰ নিয়ম,સામાન્યકૃત હૂકનો નિયમ
ব্যাপক সুপ্ত তাপ,વ્યાપક સુપ્ત ગરમી
সাধাৰণীকৃত বোজা,સામાન્યકૃત લોડ
সাধাৰণীকৃত গতিবেগ,સામાન્યકૃત વેગ
সাধাৰণীকৃত ওমৰ নিয়ম,સામાન્યકૃત ઓહ્મનો કાયદો
কৌটেৰ ব্যাপক সমতল প্ৰবাহ,Cowte નો વ્યાપક ફ્લેટ ફ્લો
সাধাৰণীকৃত সমতলৰ চাপ,સામાન્યકૃત પ્લેન તણાવ
বহল সম্ভাৱনা,વિશાળ સંભાવના
ব্যাপক সঁহাৰি,વ્યાપક પ્રતિભાવ
ব্যাপক ছিয়াৰ,વ્યાપક કાતર
সাধাৰণীকৃত বিকৃতি,સામાન્યીકૃત વિકૃતિ
সাধাৰণীকৃত চাপ,સામાન્ય તાણ
সাধাৰণীকৃত বৰ্তনী তত্ত্ব,સામાન્યકૃત સર્કિટ સિદ્ધાંત
সাধাৰণীকৃত বেগ,સામાન્યકૃત વેગ
প্ৰসাৰিত আয়তন,વિસ્તૃત વોલ્યુમ
সাধাৰণীকৃত ফলন,સામાન્યકૃત કાર્ય
সাধাৰণীকৃত সংবহন কাৰ্য্য,સામાન્યકૃત ટ્રાન્સમિશન કાર્ય
ত্ৰুটি সৃষ্টি কৰা হৈছে,ભૂલ પેદા
মূল উপাদান,પિતૃ તત્વ
মূল কাৰ্য্য,પિતૃ કાર્ય
অভিভাৱক শাৰী,પિતૃ રેખા
মূল চুম্বকমাপক,પિતૃ મેગ્નેટોમીટર
অভিভাৱক ৰুটিন,પિતૃ નિત્યક્રમ
অভিভাৱক ছেট,પિતૃ સમૂહ
কেপাচিটৰ মডুলেটেড ভল্টমিটাৰ,કેપેસિટર મોડ્યુલેટેડ વોલ્ટમીટર
বীজাণুৰ নিউক্লিয়াছ,સૂક્ષ્મજીવ ન્યુક્લિયસ
প্ৰজনন কৰ,સંવર્ધન કર
প্ৰজনন বয়স,પ્રજનન વય
"parent, জেনেৰেটৰ","પિતૃ, જનરેટર"
অভিভাৱকৰ প্ৰতিৰোধ,માતાપિતાનો પ્રતિકાર
বহল শব্দ,વ્યાપક શબ્દ
"বংশ-নাম, শ্ৰেণী-নাম, জাতি-নাম","કુળનું નામ, વર્ગનું નામ, જાતિનું નામ"
বৰ্ণগতভাৱে,વંશીય રીતે
জনসংখ্যাৰ প্ৰভাৱ,વસ્તી અસર
জিঅ&#39; শব্দবিজ্ঞান,ભૌગોલિક ધ્વનિશાસ્ત્ર
ভূকেন্দ্ৰিক দ্ৰাঘিমাংশ,ભૌગોલિક રેખાંશ
"ভূকেন্দ্ৰিক, ভূকেন্দ্ৰিক","ભૂકેન્દ્રીય, ભૂકેન્દ્રીય"
ভূকেন্দ্ৰিক আকৰ্ষণ,ભૌગોલિક આકર્ષણ
ভূকেন্দ্ৰিক অক্ষীয় ডাইপোল,ભૂકેન્દ્રીય અક્ષીય દ્વિધ્રુવ
ভূকেন্দ্ৰিক জ্যোতিৰ্বিজ্ঞান,ભૂકેન્દ્રીય ખગોળશાસ્ત્ર
ভূকেন্দ্ৰিক স্থানাংক,ભૌગોલિક કોઓર્ડિનેટ્સ
ভূকেন্দ্ৰিক দূৰত্ব,ભૌગોલિક અંતર
ভূকেন্দ্ৰীয় ব্যৱস্থা,ભૂકેન્દ્રીય સિસ્ટમ
ভূকেন্দ্ৰিক অক্ষাংশ,ભૌગોલિક અક્ષાંશ
ভূকেন্দ্ৰিক গতি,ભૌગોલિક ગતિ
মেক্ৰ&#39;চেণ্ট্ৰেল পেৰালেক্স,મેક્રોસેન્ટ્રલ લંબન
ভূকেন্দ্ৰিক অৱস্থান,ભૌગોલિક સ્થાન
ভূকেন্দ্ৰিক ব্যৱস্থা,ભૂકેન્દ્રીય સિસ્ટમ
ভূকেন্দ্ৰিক বেগ,ભૂકેન્દ્રીય વેગ
ভূকেন্দ্ৰিক লম্ব,ભૂકેન્દ્રીય લંબ
ভূকেন্দ্ৰিক শিখৰ,ભૂકેન્દ્રીય શિરોબિંદુ
"বিকল্প, জিঅ&#39;ডেচিক","વૈકલ્પિક, જીઓડેસિક"
মাজে মাজে সম্পূৰ্ণ কৰা,તૂટક તૂટક સમાપ્તિ
বিকল্প স্থানাংক,વૈકલ્પિક કોઓર્ડિનેટ્સ
মাজে মাজে হোৱা অসম্পূৰ্ণতা,તૂટક તૂટક અપૂર્ણતા
বিকল্প গতি,વૈકલ્પિક ગતિ
সমৰূপতা পৃষ্ঠা,આઇસોમોર્ફિઝમ પૃષ્ઠ
"সমতাপীয় পৃষ্ঠ, সমতাপীয় উপপৃষ্ঠ","આઇસોથર્મલ સપાટી, ઇસોથર્મલ સબસફેસ"
ভূচুম্বকীয়,જીઓમેગ્નેટિક
ভূ-চুম্বকীয় কাৰ্য্যকলাপ,ભૌગોલિક ચુંબકીય પ્રવૃત્તિ
ভূ-চুম্বকীয় স্থানাংক,જીઓમેગ્નેટિક કોઓર્ડિનેટ્સ
ভূচুম্বকীয় টাৰ্মিনেল,જીઓમેગ્નેટિક ટર્મિનલ
ভূ-চুম্বকীয় ডাইপোল,જીઓમેગ્નેટિક દ્વિધ્રુવ
ভূ-চুম্বকীয় বিক্ষিপ্ততা,ભૌગોલિક ચુંબકીય વિક્ષેપ
ভূ-চুম্বকীয় প্ৰভাৱ,જીઓમેગ્નેટિક અસર
ভূচুম্বকীয় বিষুৱৰেখা,ભૌગોલિક વિષુવવૃત્ત
ভূচুম্বকীয় ক্ষেত্ৰ,ભૌગોલિક ચુંબકીય ક્ષેત્ર
ভূ-চুম্বকীয় অক্ষাংশ,ભૌગોલિક અક્ષાંશ
ভূ-চুম্বকীয় দ্ৰাঘিমাংশ,ભૌગોલિક રેખાંશ
ভূ-চুম্বকীয় মেৰিডিয়ান,જીઓમેગ્નેટિક મેરિડીયન
ভূচুম্বকীয় মেৰু,જીઓમેગ્નેટિક ધ્રુવ
জিঅ&#39;মেগনেটিক প্ৰস্পেক্টিং,જીઓમેગ્નેટિક પ્રોસ્પેક્ટીંગ
ভূ-চুম্বকীয় বিপৰীতমুখীতা,જીઓમેગ્નેટિક રિવર્સલ
ভূ-চুম্বকীয় দীৰ্ঘম্যাদী ভ্যাৰিয়েন্স,જીઓમેગ્નેટિક લાંબા ગાળાના તફાવત
ভূ-চুম্বকীয় ধুমুহা,જીઓમેગ્નેટિક વાવાઝોડું
ভূ-চুম্বকীয় সময়,જીઓમેગ્નેટિક સમય
ভূ-চুম্বকীয় ভ্যাৰিয়েন্স,ભૌગોલિક ચુંબકીય વિચલન
ভূচুম্বকত্ব,જિયોમેગ્નેટિઝમ
জ্যামিতিক ক্ষীণকৰণ,ભૌમિતિક એટેન્યુએશન
জ্যামিতিক বিকৃতি,ભૌમિતિક વિકૃતિ
জ্যামিতিক আইছ’মাৰ,ભૌમિતિક આઇસોમર
জ্যামিতিক বস্তু,ભૌમિતિક પદાર્થ
জ্যামিতিক প্ৰক্ষেপণ,ભૌમિતિક પ્રક્ષેપણ
জ্যামিতিক ধ্বনিবিজ্ঞান,ભૌમિતિક ધ્વનિશાસ્ત્ર
জ্যামিতিক ধাৰণক্ষমতা,ભૌમિતિક ક્ષમતા
"জ্যামিতিক সহগ, জ্যামিতিক গুণক","ભૌમિતિક ગુણાંક, ભૌમિતિક પરિબળ"
আকাশী দিগন্ত,અવકાશી ક્ષિતિજ
জ্যামিতিক প্ৰাদুৰ্ভাৱ,ભૌમિતિક ઘટના
জ্যামিতিক অপটিক্স,ભૌમિતિક ઓપ્ટિક્સ
জ্যামিতিক পথ,ભૌમિતિક માર્ગ
জ্যামিতিক কোঠাৰ শব্দবিজ্ঞান,ભૌમિતિક રૂમ ધ્વનિશાસ્ત્ર
জ্যামিতিক উপমা,ભૌમિતિક સાદ્રશ્ય
"জ্যামিতি, জ্যামিতি","ભૂમિતિ, ભૂમિતિ"
jian,જિયાન
"জিওফোন, ভূফোন","જિયોફોન, ભૂફોન"
ভূ-ভৌতিক,ભૌગોલિક
ভূ-ভৌতিক অনুসন্ধান,ભૌગોલિક પૂર્વદર્શન
ভূ-ভৌতিক জৰীপ,ભૌગોલિક સર્વેક્ષણ
