Tamil,Kannada
காஃபிர்,ನಾಸ್ತಿಕ
காஃபிர்,ನಾಸ್ತಿಕ
ஊடுருவல்,ಒಳನುಸುಳುವಿಕೆ
ஊடுருவி,ಒಳನುಸುಳುವವನು
தகவல் தருபவர்,ಮಾಹಿತಿದಾರ
தகவல் தருபவர்,ಮಾಹಿತಿದಾರ
தகவல் தருபவர்,ಮಾಹಿತಿದಾರ
தகவல் தருபவர்,ಮಾಹಿತಿದಾರ
நுழைவு,ಪ್ರವೇಶ
நுழைவு,ಪ್ರವೇಶ
நுழைவு,ಪ್ರವೇಶ
குடியிருப்பு,ವಾಸಸ್ಥಾನ
வசிப்பிடத்தை,ನಿವಾಸಿ
பரம்பரை,ಆನುವಂಶಿಕತೆ
பரம்பரை,ಆನುವಂಶಿಕತೆ
பரம்பரை,ಆನುವಂಶಿಕತೆ
கல்வெட்டு,ಶಾಸನ
சின்னம்,ಲಾಂಛನ
அணுகல் கருவி,ಪ್ರವೇಶದ ಉಪಕರಣ
அரசாங்கத்தின் கருவி,ಸರ್ಕಾರದ ಉಪಕರಣ
கிளர்ச்சி (கிளர்ச்சி),ದಂಗೆ (ದಂಗೆ)
கிளர்ச்சியாளர்,ದಂಗೆಕೋರ
கிளர்ச்சி,ದಂಗೆ
கிளர்ச்சி,ದಂಗೆ
ஒருங்கிணைப்பு,ಏಕೀಕರಣ
பதிவுகளின் நேர்மை,ದಾಖಲೆಗಳ ಸಮಗ್ರತೆ
மாநிலங்களின் ஒருமைப்பாடு,ರಾಜ್ಯಗಳ ಸಮಗ್ರತೆ
புத்திஜீவிகள் (புத்திசாலித்தனம்),ಬುದ್ಧಿಜೀವಿಗಳು (ಬುದ್ಧಿವಂತರು)
பரிந்து பேசுதல்,ಮಧ್ಯಸ್ಥಿಕೆ
பரிந்து பேசுபவர்,ಮಧ್ಯಸ್ಥಗಾರ
இடைத்தரகர்,ಮಧ್ಯವರ್ತಿ
சர்வதேசியம்,ಅಂತರಾಷ್ಟ್ರೀಯತೆ
சர்வதேசியம்,ಅಂತರಾಷ್ಟ್ರೀಯತೆ
சர்வதேசியவாதி,ಅಂತರಾಷ್ಟ್ರೀಯವಾದಿ
உள்நாட்டுப் போர்,ಆಂತರಿಕ ಯುದ್ಧ
பயிற்சியாளர்,ಇಂಟರ್ನಿ
பயிற்சியாளர்,ಇಂಟರ್ನಿ
பயிற்சி முகாம்,ಇಂಟರ್ನಿ ಶಿಬಿರ
அடைப்பு,ಅಂತಃಕರಣ
அடைப்பு,ಅಂತಃಕರಣ
அடைப்பு,ಅಂತಃಕರಣ
இன்டர்னுன்சியோ,ಇಂಟರ್‌ನನ್ಸಿಯೋ
மொழிபெயர்ப்பாளர்,ಇಂಟರ್ಪ್ರಿಟರ್
மொழிபெயர்ப்பாளர்,ಇಂಟರ್ಪ್ರಿಟರ್
மொழிபெயர்ப்பாளர்,ಇಂಟರ್ಪ್ರಿಟರ್
தலையீடு,ಹಸ್ತಕ್ಷೇಪ
குடலிறக்கம்,ಕರುಳುವಾಳ
குடல்,ಕರುಳು
சூழ்ச்சி,ಒಳಸಂಚು
ஊடுருவும் நபர்,ಒಳನುಗ್ಗುವವರು
ஊடுருவும் நபர்,ಒಳನುಗ್ಗುವವರು
ஊடுருவல்,ಒಳನುಗ್ಗುವಿಕೆ
படையெடுப்பு,ಆಕ್ರಮಣ
படையெடுப்பு,ಆಕ್ರಮಣ
முதலீடு செய்யுங்கள்,ಹೂಡಿಕೆ ಮಾಡಿ
முதலீடு செய்யுங்கள்,ಹೂಡಿಕೆ ಮಾಡಿ
முதலீடு செய்யுங்கள்,ಹೂಡಿಕೆ ಮಾಡಿ
முதலீடு செய்யுங்கள்,ಹೂಡಿಕೆ ಮಾಡಿ
முதலீடு,ಹೂಡಿಕೆ
முதலீடு,ಹೂಡಿಕೆ
முதலீடு,ಹೂಡಿಕೆ
முதலீட்டு விழா,ಹೂಡಿಕೆ ಸಮಾರಂಭ
தேசியத்துடன் முதலீடு செய்யுங்கள்,ರಾಷ್ಟ್ರೀಯತೆಯೊಂದಿಗೆ ಹೂಡಿಕೆ ಮಾಡಿ
வெல்ல முடியாத அர்மடா,ಅಜೇಯ ನೌಕಾಪಡೆ
மீறல் (அரசு),ಉಲ್ಲಂಘನೆ (ರಾಜ್ಯದ)
மீறல் நிலை,ಉಲ್ಲಂಘಿಸುವ ಸ್ಥಿತಿ
அழிக்க முடியாத கோட்டை,ಅವೇಧನೀಯ ಕೋಟೆ
இரும்பு யுகம்,ಕಬ್ಬಿಣದ ಯುಗ
இரும்புத்திரை,ಕಬ್ಬಿಣದ ಪರದೆ
இரும்பு பாதுகாப்பு,ಕಬ್ಬಿಣದ ಕಾವಲು
இரும்பு ரேஷன்,ಕಬ್ಬಿಣದ ಪಡಿತರ
இரும்பு பக்கங்கள்,ಕಬ್ಬಿಣದ ಬದಿಗಳು
இரும்பு முனை அம்பு,ಕಬ್ಬಿಣದ ತುದಿಯ ಬಾಣ
இஸ்த்மியா விளையாட்டுகள்,ಇಸ್ತಮಿಯನ್ ಆಟಗಳು
ஜானிசரி,ಜನಿಸರಿ
காவலாளி,ದ್ವಾರಪಾಲಕ
காவலாளி,ದ್ವಾರಪಾಲಕ
ஈட்டி,ಜಾವೆಲಿನ್
ஜிம் க்ரோ சட்டங்கள்,ಜಿಮ್ ಕ್ರೌ ಕಾನೂನುಗಳು
ஜிங்கோ,ಜಿಂಗೊ
ஜிங்கோ,ಜಿಂಗೊ
ஜிங்கோ,ಜಿಂಗೊ
ஜிங்கோயிசம்,ಜಿಂಗೋಯಿಸಂ
கூட்டு நடவடிக்கை,ಜಂಟಿ ಕ್ರಿಯೆ
கூட்டு கட்டுப்பாடு,ಜಂಟಿ ನಿಯಂತ್ರಣ
கூட்டு ஆக்கிரமிப்பு,ಜಂಟಿ ಆಕ್ಯುಪೆನ್ಸಿ
நடுவர் மன்றம்,ತೀರ್ಪುಗಾರರು
வெறும் காரணம்,ಕೇವಲ ಕಾರಣ
வை,ಇರಿಸಿಕೊಳ್ಳಿ
காப்பக காப்பாளர்,ಆರ್ಕೈವ್ಸ್ ಕೀಪರ್
கெட்டில்-டிரம்,ಕೆಟಲ್-ಡ್ರಮ್
முக்கிய வார்த்தை,ಪ್ರಮುಖ ಪದ
அரசன்,ರಾಜ
இராச்சியம்,ಸಾಮ್ರಾಜ್ಯ
கிங்லெட்,ಕಿಂಗ್ಲೆಟ್
கிங் மேக்கர்,ಕಿಂಗ್ ಮೇಕರ್
அரசாட்சி,ರಾಜತ್ವ
அரசாட்சி,ರಾಜತ್ವ
சமையலறை அமைச்சரவை,ಕಿಚನ್ ಕ್ಯಾಬಿನೆಟ್
மாவீரர்,ನೈಟ್
அரசாட்சி,ರಾಜತ್ವ
கிங்ட்ஸ் மருத்துவமனைகள்,ಕಿಂಗ್ಟ್ಸ್ ಆಸ್ಪತ್ರೆಗಳು
செயின்ட் ஜான் மாவீரர்கள்,ನೈಟ್ಸ್ ಆಫ್ ಸೇಂಟ್ ಜಾನ್
நைட் டெம்ப்ளர்,ನೈಟ್ ಟೆಂಪ್ಲರ್
கு க்ளக்ஸ் கிளான் (KKK),ಕು ಕ್ಲಕ್ಸ್ ಕ್ಲಾನ್ (ಕೆಕೆಕೆ)
குமிண்டாங்,ಕುಮಿಂಟಾಂಗ್
பாமர மக்கள்,ಲೌಕಿಕ
லான்ஸ்,ಲ್ಯಾನ್ಸ್
லான்சர்,ಲ್ಯಾನ್ಸರ್
பின்னர் குப்தர்கள்,ನಂತರ ಗುಪ್ತರು
சட்டப்படியான வாரிசு,ಕಾನೂನುಬದ್ಧ ಉತ್ತರಾಧಿಕಾರಿ
சட்டமின்மை (=சீர்குலைவு),ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ)
சட்டமின்மை (=சீர்குலைவு),ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ)
சட்ட அதிபதிகள்,ಕಾನೂನು ಪ್ರಭುಗಳು
பக்தியின் சட்டம்,ಧರ್ಮನಿಷ್ಠೆಯ ಕಾನೂನು
உலக நாடுகள் சங்கம்,ಲೀಗ್ ಆಫ್ ನೇಷನ್ಸ್
மரபு (=விருப்பம்),ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್)
மரபு (=விருப்பம்),ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್)
சட்டப்படியான வாரிசு,ಕಾನೂನು ಉತ್ತರಾಧಿಕಾರಿ
சட்டப்படி,ಕಾನೂನುಬದ್ಧ
சட்டப்படி,ಕಾನೂನುಬದ್ಧ
சட்டப்படி,ಕಾನೂನುಬದ್ಧ
புராண,ದಂತಕಥೆ
புராண,ದಂತಕಥೆ
படையணி,ಲೀಜನ್
படையணி,ಲೀಜನ್
லெஜியன் ஆஃப் ஹானர்,ಲೀಜನ್ ಆಫ್ ಆನರ್
Lese majesty (=lese majeste),ಲೆಸ್ ಮೆಜೆಸ್ಟಿ (=ಲೆಸ್ ಮೆಜೆಸ್ಟೆ)
குறைவான மாநிலங்கள்,ಕಡಿಮೆ ರಾಜ್ಯಗಳು
நம்பிக்கைக் கடிதங்கள்,ರುಜುವಾತು ಪತ್ರಗಳು
லீஜ்-பிரபு,ಲೀಜ್-ಲಾರ್ಡ್
லீஜ் மனிதன்,ಲೀಜ್ ಮನುಷ್ಯ
லீஜ் மனிதன்,ಲೀಜ್ ಮನುಷ್ಯ
ஆயுள் தண்டனை,ಜೀವಾವಧಿ ಶಿಕ್ಷೆ
பரம்பரை,ವಂಶಾವಳಿ
குட்டி இங்கிலாந்துக்காரர்,ಲಿಟಲ್ ಇಂಗ್ಲೆಂಡರ್
சிறிய வாகனம் (=குறைவான வாகனம்),ಚಿಕ್ಕ ವಾಹನ (=ಕಡಿಮೆ ವಾಹನ)
கடல்சார் மாநிலம்,ಸಮುದ್ರತೀರ ರಾಜ್ಯ
வழிபாட்டு முறைகள்,ಪ್ರಾರ್ಥನೆಗಳು
வழிபாட்டு முறை,ಧರ್ಮಾಚರಣೆ
உள்ளூர் விசுவாசம்,ಸ್ಥಳೀಯ ನಿಷ್ಠೆ
உள்ளாட்சி-சுய அரசு,ಸ್ಥಳೀಯ-ಸ್ವಯಂ ಸರ್ಕಾರ
நீண்ட பாராளுமன்றம்,ದೀರ್ಘ ಸಂಸತ್ತು
தாழ்ந்த நாடுகள்,ಕಡಿಮೆ ದೇಶಗಳು
விசுவாசமான,ನಿಷ್ಠಾವಂತ
விசுவாசம்,ನಿಷ್ಠೆ
மச்சியாவெல்லியன் கொள்கை,ಮ್ಯಾಕಿಯಾವೆಲಿಯನ್ ನೀತಿ
மேக்னா கார்ட்டா,ಮ್ಯಾಗ್ನ ಕಾರ್ಟ
மேக்னம் கான்சிலியம்,ಮ್ಯಾಗ್ನಮ್ ಕಾನ್ಸಿಲಿಯಮ್
மாலும் தடை,ಮಾಲುಮ್ ನಿಷೇಧ
மாண்டமஸ்,ಮ್ಯಾಂಡಮಸ್
ஆணை,ಆದೇಶ
"ஆணை, வகுப்பு &#39;ஏ&#39;","ಆದೇಶ, ವರ್ಗ &#39;ಎ&#39;"
"ஆணை, வகுப்பு &#39;பி&#39;","ಆದೇಶ, ವರ್ಗ &#39;ಬಿ&#39;"
"ஆணை, வகுப்பு &#39;சி&#39;","ಆದೇಶ, ವರ್ಗ &#39;ಸಿ&#39;"
ஆணை அமைப்பு,ಆದೇಶ ವ್ಯವಸ್ಥೆ
கட்டாய நிலை,ಕಡ್ಡಾಯ ರಾಜ್ಯ
மங்கோனல்,ಮ್ಯಾಂಗೋನೆಲ್
அறிக்கை,ಪ್ರಣಾಳಿಕೆ
சூழ்ச்சிகள்,ಕುಶಲತೆಗಳು
போர் நாயகன்,ಮ್ಯಾನ್ ಆಫ್ ವಾರ್
மேனர்,ಮ್ಯಾನರ್
மேனர்,ಮ್ಯಾನರ್
மனித சக்தி,ಮಾನವ ಶಕ್ತಿ
மனித சக்தி,ಮಾನವ ಶಕ್ತಿ
மனுமிஷன்,ಮ್ಯಾನುಮಿಷನ್
மனுமித்,ಮನುಮಿತ್
கையெழுத்துப் பிரதி,ಹಸ್ತಪ್ರತಿ
கையெழுத்துப் பிரதி,ಹಸ್ತಪ್ರತಿ
கையெழுத்துப் பிரதி,ಹಸ್ತಪ್ರತಿ
கொள்ளைக்காரன்,ಮಾರೌಡರ್
கடல் பெல்ட்,ಕಡಲ ಬೆಲ್ಟ್
கடல் நாகரிகம்,ಕಡಲ ನಾಗರಿಕತೆ
கடல்சார் கொடி,ಕಡಲ ಧ್ವಜ
கடல்சார் சக்திகள்,ಕಡಲ ಶಕ್ತಿಗಳು
கடல்சார் இறையாண்மை,ಕಡಲ ಸಾರ್ವಭೌಮತ್ವ
கடல் போர்,ಕಡಲ ಯುದ್ಧ
மார்க்விஸ்,ಮಾರ್ಕ್ವಿಸ್
மார்க்விசேட்,ಮಾರ್ಕ್ವಿಸೇಟ್
இராணுவ சட்டம்,ಸಮರ ಕಾನೂನು
தற்காப்பு இனங்கள்,ಸಮರ ಜನಾಂಗಗಳು
தியாகி,ಹುತಾತ್ಮ
படுகொலை,ಹತ್ಯಾಕಾಂಡ
சூழ்ச்சி நிறை,ಕುಶಲ ಸಮೂಹ
மாஸ்டர்-அட்-ஆர்ம்ஸ்,ಮಾಸ್ಟರ್-ಅಟ್-ಆರ್ಮ್ಸ್
விழாக்களின் மாஸ்டர்,ಕಾರ್ಯಕ್ರಮ ನಿರ್ವಾಹಕ
வீட்டு மாஸ்டர்,ಮನೆಯ ಯಜಮಾನ
குதிரையின் மாஸ்டர்,ಮಾಸ್ಟರ್ ಆಫ್ ದಿ ಹಾರ್ಸ್
மாஸ்டர் ஆஃப் தி ரோல்ஸ்,ರೋಲ್ಸ್ ಮಾಸ್ಟರ್
பொருத்துக,ಹೊಂದಾಣಿಕೆ
பொருத்துக,ಹೊಂದಾಣಿಕೆ
தீப்பெட்டி,ಮ್ಯಾಚ್‌ಲಾಕ್
திருமண கூட்டணி,ವೈವಾಹಿಕ ಮೈತ್ರಿ
மத்திய தரைக்கடல் சக்திகள்,ಮೆಡಿಟರೇನಿಯನ್ ಶಕ್ತಿಗಳು
மென்ஷிவிக்,ಮೆನ್ಶೆವಿಕ್
கூலிப்படை,ಕೂಲಿ ಸೈನ್ಯ
கூலிப்படை வீரர்,ಕೂಲಿ ಸೈನಿಕ
வியாபாரி,ವ್ಯಾಪಾರಿ
இடைக்காலம்,ಮಧ್ಯ ವಯಸ್ಸು
மத்திய கிழக்கு,ಮಧ್ಯ ಪೂರ್ವ
நடுத்தர பாதை,ಮಧ್ಯದ ಹಾದಿ
நடுத்தர பாதை,ಮಧ್ಯಮ ಮಾರ್ಗ
நடுத்தர வழி (=நடுவழி),ಮಧ್ಯಮ ಮಾರ್ಗ (=ಮಧ್ಯಮ ಕೋರ್ಸ್)
புலம் பெயர்ந்தவர்,ವಲಸೆಗಾರ
இடம்பெயர்தல்,ವಲಸೆ
இடம்பெயர்தல்,ವಲಸೆ
இடம்பெயர்தல்,ವಲಸೆ
இராணுவவாதம்,ಮಿಲಿಟರಿಸಂ
இராணுவவாதம்,ಮಿಲಿಟರಿಸಂ
இராணுவவாதம்,ಮಿಲಿಟರಿಸಂ
இராணுவவாதம்,ಮಿಲಿಟರಿಸಂ
இராணுவவாதி,ಮಿಲಿಟರಿವಾದಿ
இராணுவவாதி,ಮಿಲಿಟರಿವಾದಿ
இராணுவமயமாக்கல்,ಮಿಲಿಟರಿಕರಣ
இராணுவமயமாக்கல்,ಮಿಲಿಟರಿಕರಣ
இராணுவமயமாக்கல்,ಮಿಲಿಟರಿಕರಣ
இராணுவ தந்திரவாதி (=தந்திரவாதி),ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ)
இராணுவ தந்திரவாதி (=தந்திரவாதி),ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ)
இராணுவ தந்திரங்கள் (=தந்திரங்கள்),ಮಿಲಿಟರಿ ತಂತ್ರಗಳು (=ತಂತ್ರಗಳು)
மிலிஷியா,ಮಿಲಿಟಿಯಾ
மிலிஷியா,ಮಿಲಿಟಿಯಾ
தவறான ஆட்சி,ದುರಾಡಳಿತ
விடுபட்ட இணைப்பு,ಲಿಂಕ್ ಕಾಣೆಯಾಗಿದೆ
பணி,ಮಿಷನ್
பணி,ಮಿಷನ್
பணி,ಮಿಷನ್
கலப்பு இனம்,ಮಿಶ್ರ ಜನಾಂಗ
நவீன வரலாறு,ಆಧುನಿಕ ಇತಿಹಾಸ
மோடஸ் விவேண்டி,ವಿಧಾನ ವಿವೆಂಡಿ
ஒற்றையாட்சி,ಮೊನಾಕಿಸಂ
மன்னர்,ರಾಜ
மன்னர்,ರಾಜ
முடியாட்சி,ರಾಜಪ್ರಭುತ್ವ
முடியாட்சி,ರಾಜಪ್ರಭುತ್ವ
மன்னராட்சியாளர்,ರಾಜಪ್ರಭುತ್ವವಾದಿ
முடியாட்சி,ರಾಜಪ್ರಭುತ್ವ
மடாலயம்,ಮಠ
மடாலயம்,ಮಠ
மடாலயம்,ಮಠ
துறவறம்,ಸನ್ಯಾಸತ್ವ
துறவறம்,ಸನ್ಯಾಸತ್ವ
துறவி,ಸನ್ಯಾಸಿ
தாய் நாடு,ಮಾತೃ ದೇಶ
தாய்நாடு,ಮಾತೃಭೂಮಿ
பாராளுமன்றங்களின் தாய்,ಸಂಸತ್ತಿನ ತಾಯಿ
முக்ராக்கர்கள்,ಮುಕ್ರೇಕರ್ಸ್
மம்மி,ಮಮ್ಮಿ
அருங்காட்சியகம்,ವಸ್ತುಸಂಗ್ರಹಾಲಯ
மஸ்கட்,ಮಸ್ಕೆಟ್
மஸ்கடியர்,ಮಸ್ಕಿಟೀರ್
மஸ்கெட்ரி,ಮಸ್ಕೆಟ್ರಿ
மஸ்கெட்ரி,ಮಸ್ಕೆಟ್ರಿ
மஸ்டர் மாஸ்டர்,ಮಸ್ಟರ್ ಮಾಸ್ಟರ್
மஸ்டர்-ரோல்,ಮಸ್ಟರ್-ರೋಲ್
மஸ்டர்-ரோல்,ಮಸ್ಟರ್-ರೋಲ್
கலகம்,ದಂಗೆ
கலகம் சட்டம்,ದಂಗೆ ಕಾಯಿದೆ
மர்ம கப்பல்,ರಹಸ್ಯ ಹಡಗು
விவரிப்பு,ನಿರೂಪಣೆ
தேசம்,ರಾಷ್ಟ್ರ
பூர்வீகம்,ಸ್ಥಳೀಯ
சொந்த மாநிலம்,ಸ್ಥಳೀಯ ರಾಜ್ಯ
இயற்கைவாதம்,ನೈಸರ್ಗಿಕತೆ
இயற்கை உரிமைகள்,ನೈಸರ್ಗಿಕ ಹಕ್ಕುಗಳು
நாஜி,ನಾಜಿ
நாஜி புரட்சி,ನಾಜಿ ಕ್ರಾಂತಿ
நாசிசம்,ನಾಜಿಸಂ
கிழக்குக்கு அருகில்,ಪೂರ್ವದ ಹತ್ತಿರ
நீக்ரோ,ನೀಗ್ರೋ
நீக்ரோபில்,ನೀಗ್ರೋಫಿಲ್
நீக்ரோபிலிசம்,ನೀಗ್ರೋಫಿಲಿಸಮ್
நீக்ரோபோபியா,ನೀಗ್ರೋಫೋಬಿಯಾ
நடுநிலை,ತಟಸ್ಥ
நடுநிலை நாடு,ತಟಸ್ಥ ದೇಶ
புதிய ஒப்பந்தம்,ಹೊಸ ಒಪ್ಪಂದ
புதிய உலகம்,ಹೊಸ ಪ್ರಪಂಚ
பெருந்தன்மை,ಉದಾತ್ತತೆ
உன்னத,ಉದಾತ್ತ
உன்னத,ಉದಾತ್ತ
நாடோடி,ಅಲೆಮಾರಿ
நாடோடி கூட்டம்,ಅಲೆಮಾರಿ ಗುಂಪು
நாடோடிகள்,ಅಲೆಮಾರಿ ಧರ್ಮ
ஆக்கிரமிப்பு அல்லாத ஒப்பந்தம்,ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ
ஆக்கிரமிப்பு அல்லாத ஒப்பந்தம்,ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ
போர் புரியாத நிலை,ಯುದ್ಧಮಾಡದ ರಾಜ್ಯ
ஒத்துழையாமை,ಅಸಹಕಾರ
ஒத்துழையாமை இயக்கம்,ಅಸಹಕಾರ ಚಳುವಳಿ
முகப்பு,ಮುಖಮುಖ
முகப்பு,ಮುಖಮುಖ
ஓக்லோக்ரசி (=மொபோக்ரசி),ಓಕ್ಲೋಕ್ರಸಿ (=ಮೊಬೊಕ್ರಸಿ)
ஓக்லோக்ராட்,ಓಕ್ಲೋಕ್ರಾಟ್
அதிகாரப்பூர்வ ஆவணம்,ಅಧಿಕೃತ ದಾಖಲೆ
பழைய உலகம்,ಹಳೆಯ ಪ್ರಪಂಚ
தன்னலக்குழு,ಒಲಿಗಾರ್ಕಿ
தாக்குதல்,ಹಲ್ಲೆ
திறந்த பேச்சுவார்த்தை,ಮುಕ್ತ ಮಾತುಕತೆ
திறந்த கேள்வி,ಪ್ರಶ್ನೆಯನ್ನು ತೆರೆಯಿರಿ
பதிவுகளைத் திற,ದಾಖಲೆಗಳನ್ನು ತೆರೆಯಿರಿ
ஓரியண்ட்,ಓರಿಯಂಟ್
ஓரியண்டலிசம்,ಓರಿಯಂಟಲಿಸಂ
ஓரியண்டலிசம்,ಓರಿಯಂಟಲಿಸಂ
ஓரியண்டலிஸ்ட்,ಓರಿಯಂಟಲಿಸ್ಟ್
தோற்றம்,ಮೂಲ
தோற்றம்,ಮೂಲ
ஆர்த்தோகிராபி,ಆರ್ಥೋಗ್ರಫಿ
பகைமை வெடிப்பு,ಹಗೆತನದ ಏಕಾಏಕಿ
அவுட்-போஸ்ட்,ಔಟ್-ಪೋಸ್ಟ್
ஓவர்-லார்ட்,ಅತಿ-ಪ್ರಭು
ஓவர்-ரைடு,ಓವರ್-ರೈಡ್
ஓவர்-ரைடு,ಓವರ್-ರೈಡ್
பாகன்,ಪೇಗನ್
பாகன்,ಪೇಗನ್
பேகனிசம்,ಪೇಗನಿಸಂ
பேகனிசம்,ಪೇಗನಿಸಂ
பகோடா,ಪಗೋಡ
பகோடா,ಪಗೋಡ
பகோடா,ಪಗೋಡ
அரண்மனை சூழ்ச்சிகள்,ಅರಮನೆಯ ಒಳಸಂಚುಗಳು
பாலடினேட்,ಪ್ಯಾಲಟಿನೇಟ್
பனை ஓலை,ತಾಳೆ ಎಲೆ
பாம் ஞாயிறு,ಪಾಮ್ ಭಾನುವಾರ
பேனெஜிரிஸ்ட்,ಪ್ಯಾನೆಜಿರಿಸ್ಟ್
பீதி,ದಿಗಿಲು
பீதி,ದಿಗಿಲು
பீதியை உண்டாக்குபவர்,ಗಾಬರಿ ಹುಟ್ಟಿಸುವವನು
பாப்பாசி,ಪಪಾಸಿ
பாப்பாசி,ಪಪಾಸಿ
பாப்பாசி,ಪಪಾಸಿ
பாப்பாசி,ಪಪಾಸಿ
பாப்பல் காளை,ಪಾಪಲ್ ಬುಲ್
பாப்பாலிசம்,ಪಾಪಲಿಸಂ
பாப்பாலிசம்,ಪಾಪಲಿಸಂ
பாப்பாலிஸ்ட்,ಪಾಪಲಿಸ್ಟ್
போப்பாண்டவர் மாநிலம்,ಪಾಪಲ್ ರಾಜ್ಯ
பாபிசம் (=பாபிஸ்ட்ரி),ಪ್ಯಾಪಿಸಂ (=ಪ್ಯಾಪಿಸ್ಟ್ರಿ)
பாபிஸ்ட்,ಪಾಪಿಸ್ಟ್
பாப்பிரஸ்,ಪಪೈರಸ್
உவமை,ಉಪಮೆ
பாரமவுண்ட்,ಪ್ಯಾರಾಮೌಂಟ್
பாரமவுன்சி (=முக்கிய சக்தி),ಪರಮಾಪ್ತತೆ (=ಪರಮ ಶಕ್ತಿ)
பரம பெண்மணி,ಪ್ಯಾರಾಮೌಂಟ್ ಮಹಿಳೆ
பரம பிரபு,ಪರಮ ಪ್ರಭು
காகிதத்தோல்,ಚರ್ಮಕಾಗದ
காகிதத்தோல்,ಚರ್ಮಕಾಗದ
காகிதத்தோல்,ಚರ್ಮಕಾಗದ
மன்னிக்கவும்,ಕ್ಷಮಿಸು
பார்லிஸ்,ಪಾರ್ಲಿಗಳು
பார்லிஸ்,ಪಾರ್ಲಿಗಳು
பாராளுமன்றம் (=பாராளுமன்றம்),ಸಂಸತ್ತು (=ಸಂಸತ್ತು)
பாராளுமன்றம்,ಸಂಸತ್ತು
பாராளுமன்றம்,ಸಂಸತ್ತು
பாராளுமன்றம்,ಸಂಸತ್ತು
பாராளுமன்ற சட்டம்,ಸಂಸತ್ ಕಾಯಿದೆ
பாராளுமன்ற உறுப்பினர்,ಸಂಸದೀಯ
பாராளுமன்ற உறுப்பினர்,ಸಂಸದೀಯ
பாராளுமன்ற முகவர்,ಸಂಸದೀಯ ಏಜೆಂಟ್
பார்னெலிசம்,ಪಾರ್ನೆಲಿಸಮ್
பரோல்,ಪೆರೋಲ್
பரோல்,ಪೆರೋಲ್
பாரிசைட்,ಪ್ಯಾರಿಸೈಡ್
பாரிசைட்,ಪ್ಯಾರಿಸೈಡ್
கட்சிக்காரன்,ಪಕ್ಷಪಾತಿ
கட்சிக்காரன்,ಪಕ್ಷಪಾತಿ
கட்சிக்காரன்,ಪಕ್ಷಪಾತಿ
பாஸ்,ಉತ್ತೀರ್ಣ
கடவுச்சொல் (=வாட்ச் சொல்),ಪಾಸ್ ವರ್ಡ್ (=ವಾಚ್ ವರ್ಡ್)
தேசபக்தர்,ಪಿತೃಪ್ರಧಾನ
தேசபக்தர்கள்,ಕುಲಪತಿಗಳು
பேட்ரிசியன்,ಪೆಟ್ರೀಷಿಯನ್
பரம்பரை,ಪಿತೃತ್ವ
பாக்ஸ் பிரிட்டானிக்கா,ಪ್ಯಾಕ್ಸ್ ಬ್ರಿಟಾನಿಕಾ
பாக்ஸ் ரோமானா,ಪ್ಯಾಕ್ಸ್ ರೊಮಾನಾ
பரம்பரை,ವಂಶಾವಳಿ
பரம்பரை,ವಂಶಾವಳಿ
பரம்பரை நபர்,ವಂಶಾವಳಿಯ ವ್ಯಕ್ತಿ
இணையர்,ಪೀರ್
இணையர்,ಪೀರ್
பீரேஜ்,ಪೀರೇಜ್
பீரேஜ்,ಪೀರೇಜ್
பீரேஜ்,ಪೀರೇಜ್
அயர்லாந்தின் சகாக்கள்,ಐರ್ಲೆಂಡ್‌ನ ಗೆಳೆಯರು
ஸ்காட்லாந்தின் சகாக்கள்,ಸ್ಕಾಟ್ಲೆಂಡ್ನ ಗೆಳೆಯರು
தீபகற்ப பிரச்சாரம்,ಪೆನಿನ್ಸುಲರ್ ಅಭಿಯಾನ
தீபகற்ப போர்,ಪೆನಿನ್ಸುಲರ್ ಯುದ್ಧ
பென்னண்ட்,ಪೆನ್ನಂಟ್
மக்கள் சாசனம் (=தேசிய சாசனம்),ಜನರ ಸನ್ನದು (=ರಾಷ್ಟ್ರೀಯ ಚಾರ್ಟರ್)
மக்கள் முன்னணி (=பாப்புலர் ஃப்ரண்ட்),ಪೀಪಲ್ಸ್ ಫ್ರಂಟ್ (=ಜನಪ್ರಿಯ ಮುಂಭಾಗ)
துரோகம்,ದ್ರೋಹ
காலம்,ಅವಧಿ
காலம்,ಅವಧಿ
சுற்றளவு,ಪರಿಧಿ
நிரந்தர தீர்வு,ಶಾಶ್ವತ ವಸಾಹತು
நிரந்தர ஃபைஃப்,ಶಾಶ್ವತ ಫೈಫ್
ஃபாலன்க்ஸ்,ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್
ஃபாலன்க்ஸ்,ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್
ஃபிரோ,ಫೇರೋ
