Assamese,English
ঘূৰ্ণনশীল স্থিতিশীলতা,Gyro
ক্ৰুজিং গতিশীলতা,gyrodynamics
ক্ৰুজ ফ্ৰিকুৱেন্সি,Gyrofrequency
ঘূৰ্ণনশীল চুম্বকীয়,Gyromagnetic
চুম্বকত্ব,Gyromagnetism
ঘূৰ্ণনশীল স্থিতিশীলতা,Gyroscope
ঘূৰ্ণনশীল স্থিতিশীলতা,gyroscopic stabilization
"আধা প্ৰস্থ, আধা প্ৰস্থ",half breadth
হল সহগ,Hall coefficient
হল ইফেক্ট,Hall effect
"বায়ুমণ্ডল, আভা",Halo
"হেমিল্টনিয়ান (v.), হেমিল্টনিয়ান (সম্পা.)",Hamiltonian
"মেনুৱেল লেন্স,হেণ্ড লেন্স",hand lens
হাৰ্ড কোৰ,hard core
fortifier,Hardener
কঠিন হোৱা,Hardening
সৰ্বোচ্চ ছিদ্ৰযুক্ত ৰশ্মি,hardest ray
অতি দ্ৰুত গামা ৰশ্মি,hard gamma ray
ভুল নিদান কৰা,hard magnetisation
"কঠিনতা, ভেদযোগ্যতা",Hardness
শ্ৰৱণ ক্ষমতাত অক্ষমতা,hardness of hearing
অতি দ্ৰুত এক্স-ৰে,hard X-ray
"হাৰমনিক, হাৰমনিক, হাৰমনিক, হাৰমনিক",Harmonic
"পাৰস্পৰিক বিশ্লেষণ, গুণগত মান",Harmonics
যোগাযোগ,harmonization
হাৰ্টি আনুমানিক,Hartee approximation
হাৰ্টলি চাৰ্কিট,Hartly circuit
হাইড্ৰজেন-বোমা,H-bomb
"শিৰোনাম, শিৰোনাম",Heading
"প্ৰত্যক্ষ প্ৰভাৱ, মুখৰ ওপৰত সংঘৰ্ষ",head-on collision
তাপ,heat
উত্তাপন কৰা,heating
তাপ তৰংগ,heat wave
আকাশী দেহ (তাপ তৰংগ),heavenly body (=celestial body)
ডাঙৰ নিউক্লিয়াছ,heavier nuclei
দীঘলীয়া সংযোজন,heavy coupling (=tight coupling)
"উচ্চতা, উচ্চতা, উচ্চতা",height
উচ্চতাৰ প্ৰভাৱ,height effect
heitler-লণ্ডন বিবাদ,Heitler-London theory
কুণ্ডলিনী,Helical
সূৰ্য্যকেন্দ্ৰিক,Heliocentric
হেলমহল্ট মুক্ত শক্তি,Helmholtz free energy
হেনৰী,henry (unit)
ছপা কৰা হৈছে,hermetically sealed
হাৰ্টজ-তৰংগ,Hertxian wave
হজ্জ,hertz (unit)
অদ্ভুত শক্তি ইলেক্ট্ৰন,heteroenergetic electron
বৈষম্যপূৰ্ণ চিত্ৰ,data Heterogeneous
বিষমজাতীয়,Heterogenous
"হেটেৰ’নিউক্লিয়াৰ, হেটেৰ’নিউক্লিয়াৰ",heterrounuclear
heisler মিশ্ৰণ,Heusler's alloy
হেক্স অক্ষ,hexad axis
"ষড়ভুজ স্ফটিক, চতুৰ্ভুজ স্ফটিক",hexagonal crystal
ক্ষুদ্ৰ কেমেৰা,high speed camera
"থাৰ্মোমেট্ৰি, হাইপাৰথাৰ্মোমেট্ৰি",high temperature thermometry(pyrometry)
"উচ্চ ভল্টেজ, উচ্চ ভল্টেজ",high tension
"ফুটা, ফুটা, ফুটা",hole
হ&#39;ল&#39;গ্ৰাম,Hologram
হোলোগ্ৰাফী,holography
"সমতা, সমতা",Homogeneity
"সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়",Homogeneous
হুকৰ আইন,Hook's law
অনুভূমিক,horizontal
"ঘোঁৰাৰ শক্তি, অশ্বশক্তি",horse power
আতিথ্য,Host
হট বেণ্ড,hot band
চুপাৰ শক্তি বাহক,hot carrier
উচ্চ শক্তিৰ ইলেক্ট্ৰন,hot electron
ৰঙৰ ছাঁ,hue
"হুম, আমি",Hum
"কৃত্ৰিমতা, আৰ্দ্ৰতা",Humidification
humidor,humidifier
"আৰ্দ্ৰতা, আৰ্দ্ৰতা",humidity
huygens আইন,Huygens principle
হাইব্ৰিড,hybrid
সংকৰকৰণ,hybridisation
"হাইড্ৰলিক, হাইড্ৰলিক, মোবাইল হাইড্ৰলিক, হাইড্ৰলিক",Hydraulic
"হাইড্ৰ&#39;ডাইনেমিক, হাইড্ৰ&#39;ডাইনেমিক",Hydrodynamic
"হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স",hydrodynamics
হাইড্ৰজেন পদাৰ্থ,hydrogenous material
জলবিজ্ঞান,Hydrology
ৱাটাৰ বৰ্ড,Hydrosphere
হাইড্ৰষ্টেটিক,Hydrostatic
"হাইড্ৰষ্টেটিক্স, হাইড্ৰষ্টেটিক্স",Hydrostatics
"হাইগ্ৰ&#39;মিটাৰ, হাইগ্ৰ&#39;মিটাৰ",Hygrometer
হাইগ্ৰ&#39;মেট্ৰি,hygrometry
হাইগ্ৰ&#39;মিটাৰ,Hygroscope
হাইগ্ৰ&#39;স্কোপিক,Hygroscopic
হাইপাৰবলিক,Hyperbolic
উচ্চ চাৰ্জ হাইপাৰ চাৰ্জ,Hypercharge
নূন্যতম,Hyperfine
দীঘলীয়া দৃষ্টি,hypermetropia
hyperrani - নিউক্লিয়াস,Hypernuclei
হাইপাৰন,hyperon
supersonic,Hypersonic
চুপাৰ আকাশ,hyper space
অনুমান,hypothesis
"কাল্পনিক, কাল্পনিক",Hypothetical
উতলাংক,hypsometer
নিদ্ৰাহীনতা,Hysterisis
বৰফ,Ice
বৰফ-স্ফটিক,ice crystel
আদৰ্শ,Ideal
আদৰ্শগত,idealized
"একে, একে, অবিচ্ছেদ্য",Identical
"চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ",identification
"চিনাক্তকৰণ বিকন, চিনাক্তকৰণ বিকন",identification beacon
"একে, একে, সৰ্বব্যাপী, ব্যক্তিত্ব",Identity
কৰ্মহীন,Idle
"নিষ্ক্ৰিয় সময়, কাৰ্যসূচী পৰীক্ষাৰ সময়",idle time
জ্বলোৱা,Ignite
igniter,Ignitor
ইগনিচন,ignition
নিৰ্দেশনাক অৱজ্ঞা কৰা,Ignore
আলোকসজ্জা ঘনত্ব,illuminance
ইলুমিনেটৰ,illuminant
ইলুমিনেটৰ,Illuminating
আলোকসজ্জা গেজ,illumination photometer
ইলুমিনেটৰ,Illuminator
প্ৰতিফলন,image
"কল্পিত, কাল্পনিক, কাল্পনিক",Imaginary
ডুব যোৱা বস্তু,immersed body
বিসৰ্জন,Immersion
ইম্পিডেন্স অনুপ্ৰৱেশ,immittance
"প্ৰভাৱ, প্ৰভাৱ, প্ৰভাৱ, সংঘৰ্ষ, পুনৰুত্থান",Impact
ইমপেক্ট ইফেক্ট,impact effect
ইম্পিডেন্স,Impedance
আচৰিত,Impinging
প্ৰয়োগ কৰা চাপ,imposed pressure
"impregnated, সন্নিৱিষ্ট কৰা",impregnated
impulse,impulse
অশুদ্ধ,Impure
অতিৰিক্ত পৰিবাহীতা (বাহ্যিক পৰিবাহীতা),impurity conductivity (=extrinsic conductivity)
অশ্ৰাব্যতা,Inaudibility
অশ্ৰাব্য,Inaudible
ইনকাণ্ডেচেণ্ট,Incandescence
ইনকাণ্ডেচেণ্ট,incandescent
ৰেপচ&#39;ডিক,Incoherent
আগন্তুক,incoming
অসংকোচনীয়তা,Incompressibility
বৃদ্ধি পোৱা দোলন,increasing oscillation
বৃদ্ধি পোৱা চুম্বকত্ব,incremental permeability
বিনামূলীয়া বিতৰণ,independent distribution
"অসীম, অনিৰ্দিষ্ট, অনিৰ্দিষ্ট, ৪অনিৰ্দিষ্ট",Indeterminate
"মাৰাত্মক, পইণ্টাৰ, 3index",Index
"পৰোক্ষ, পৰোক্ষ",indirect
অনুপ্ৰাণিত,Induced
"আগমন, প্ৰৰোচনা, প্ৰৰোচনা",Induction
প্ৰেৰণাদায়ক,inductive
প্ৰেৰণাদায়ক,inductor
জড়তা,Inertial
অক্ষয় উৎস,inexhaustible source
"অসীম, অসীম",Infinite
"অসীম, অসীম",Infinities
"অসীম, অসীম",infinity
জ্বলনশীলতা,Inflammability
জ্বলনশীল,Inflammable
ইনফ্ল&#39;,Inflow
ইনফ্ল&#39;,Influx
জাননী,information
অতি কম কম্পাঙ্ক,infralow-frequency
ইনফ্ৰাৰেড,Infra-red
অশ্ৰাব্য,Infrasonic
আভা শ্ৰবিকি,Infrasonics
অসামঞ্জস্যতা,Inhomogeneity
disparate,Inhomogeneous
প্ৰাৰম্ভিক,initial
বেজী দিয়া,Injection
প্ৰৱেশদ্বাৰ,Inlet
"ভিতৰৰ, ভিতৰৰ, ভিতৰৰ, ভিতৰৰ",Inner
"ইনপুট (n.), ইনপুট (v.)",Input
insolent,Insensitive
লাইভচন,Insertion
"তুচ্ছ, তুচ্ছ",insignificant
তত্বাৱধান,Inspection
"সংস্থাপন, সংস্থাপন, সংস্থাপন",Installation
মুহূৰ্ত,instant
নিৰ্দেশনা,instruction
যন্ত্ৰ,instrument
যান্ত্ৰিক,Instrumental
"যান্ত্ৰিকীকৰণ, সমাবেশ",Instrumentation
"ইনচুলেটিং, ইনচুলেটিং",Insulated
ইনচুলেটিং,Insulation
"ইনচুলেটিং, ইনচুলেটিং, ইনচুলেটিং",insulator
"১গোটা সংখ্যা,পূৰ্ণসংখ্যা",Integer
সংহতিযোগ্যতা,integrability
"integral, পূৰ্ণসংখ্যা",integral
সংহতি,Integration
"তীব্ৰ, উত্তেজিত",Intense
তীব্ৰকৰণ,intensification
"ট্ৰেকচন, ত্বৰণ",intensifier
"তীব্ৰতা, তীব্ৰতা, তীব্ৰতা",Intensity
তীব্ৰ,Intensive
ভাৱ-বিনিময়,Interaction
আন্তঃপৰমাণু,interatomic
"বিনিময়, লেনদেন",Interchange
"আন্তঃনিৰ্ভৰশীলতা, আন্তঃনিৰ্ভৰশীলতা",Interdependency
আন্তঃনিৰ্ভৰশীল,Interdependent
পাৰস্পৰিক প্ৰসাৰণ,inter diffusion
আন্তঃপৃষ্ঠ পৃষ্ঠা,Interface
ক্ৰছ ভৰোৱা,interface connection (=feed __through)
আন্তঃপৃষ্ঠ কোণ,interfacial angle
"হস্তক্ষেপ, হস্তক্ষেপ, বাধা",interference
আন্তঃনক্ষত্ৰীয়,Intergalactic
"inner, inner, inner (v.), ভিতৰৰ, ভিতৰৰ, ভিতৰৰ (v.)",Interior
"synapse, চিনেপ্স",Interlocking
"মধ্যৱৰ্তী, গৌণ, মধ্যম, মধ্যম",Intermediate
আন্তঃধাতুৰ,Intermetallic
"intermittent, মাজে মাজে",intermittent
আন্তঃআণৱিক,Intermolecular
আভ্য়ন্তৰীণ,internal
আন্তৰ্জাতিক,International
অন্তৰ্স্থলী,interplanar
আন্তঃগ্ৰহীয়,interplanetary
আন্তঃপ্ৰক্ষেপণ,Interpolation
অৰ্থপূৰ্ণতা,Interpretability
"নিৰ্বাচক, দোভাষী",interpreter
interrupter,interrupter
ছেদ কৰা,intersecting
"ছেদ, ছেদ, ছেদ",Intersection
ব্যৱধান,interspace
আন্তঃনক্ষত্ৰীয়,Interstellar
অন্তৰ্স্থলী,Interstitial
"ফাঁক, ফাঁক",Interval
বন্ধ,Intimate
অৱশেষত,Intra
আন্তঃপৰমাণু,Intra-atomic
"নাজ (উত্তৰাধিকাৰী), অন্তৰ (অভ্যন্তৰীণ)",Intrinsic
নিশ্চয়,Invariant
"উদ্ভাৱন, উদ্ভাৱন",Invention
"বিপৰীত, বিপৰীত, বিপৰীত",Inverse
"inversion, ওলোটা",Inversion
প্ৰতিনিধিত্ব কৰা,invert
"inverse, inverse",Inverted
অন্ধ,inviscid
টাৰ্বিড লিকুইড,inviscid fluid
অদৃশ্যতা,Invisibility
অদৃশ্য,Invisible
আয়ন,Ion
আয়নিক,Ionic
আয়নীয়কৰণযোগ্য,Ionisable
"to ionize, আয়নীয়কৰণ কৰা",Ionise
"আয়নমণ্ডল, আয়নমণ্ডল",Ionosphere
আয়নমণ্ডল,inospheric
আইৰিছ,iris (in waveguide)
বিকিৰণ কৰা,Irradiated
বিকিৰণ,Irradiation
অযুক্তিকৰ,irrational
"অপ্ৰত্যাহাৰযোগ্য, অপুৰণীয়, অপূৰণীয়",irreducible
যাদৃচ্ছিক,Irregular
অপ্ৰত্যাৱৰ্তনীয়,Irreversible
ঘূৰ্ণনশীল,irrotational
"সমতাত্ত্বিক, সমৰূপী বক্ৰ",isentropic
সাপনট্ৰপিকেলি,Isentropically
"মই সংকেত দিওঁ, মই সংকেত দিওঁ",I signal
"আইছ’বাৰ, আইছ’ট’প",isobar
"সমবেৰিক, সুষম, সুষম",Isobaric
"সমমিতি ৰেখা, সমস্থানিক ৰেখা",Isochore
সম-আয়নিক,Isochoric
সমৰূপী,isochromatic
ছিঙ্ক লাইন,isochronic line
সমকালীন গতি,isochronous motion
সমমিতি,Isoclinal
সমবিভৱনশীল,Isoelectric
সম-শক্তিশালী,Isoenergetic
"সমপক্ষীয় (v.), সমদ্বিখণ্ডীয় ৰেখা (ed.)",Isogonal
"to dissociate, (adj.), পৃথক কৰা",Isolate
"বিচ্ছিন্ন, বিচ্ছিন্ন, একক",isolated
"পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ",Isolation
আইছ&#39;মাৰ,Isomeric
আইছ&#39;মাৰ,Isomerisation
আইছ&#39;মেৰিজম,Isomerism
"সমমিতি,ত্ৰিভুজ,ঘন,সমমিতিক",Isometric
সমৰূপতা,Isomorphism
সমৰূপী,isomorphous
সমতাপ,Isotherm
সমতাপ,Isothermal
আইছ&#39;ট&#39;প,Isotope
আইছ&#39;ট&#39;প,isotopic
সমতলীয়,Isotropic
বৃত্তাকাৰ ৰেখা,isotropic line (=circular line)
সমৰূপতা,Isotropy
পুনৰাবৃত্তি,Iteration
অন্তৰ্নিহিত অৰ্ধপৰিবাহী,1-type (=intrinsic semiconductor )
জাম ইন্টাৰফেৰ&#39;মিটাৰ,Jamin's interferometer
"জৰ্ক, ৰিবাউণ্ড",Jerk
"জেট, মূৰ",Jet
জেট-ৰকেট প্ৰপালচন,jet and rocket propulsion
জে-জে কাপলিং,j-j coupling
জোলি বেন্ট,Jolly's balance
জুল-তাপ,Joule heat
জ্যুলেমিটাৰ,joule meter
জোল-থমছন প্ৰভাৱ,Joule-Thomson effect
জোল,joule (unit)
"কুঠাৰ, জাম্প, বাঁহী",Jump
সন্ধি,junction
সংগম স্থান,junction point
সঠিক চিলেবল,just scale
"কেসনিধি, সান্নিধ্য",juxtaposition
"কেলিডস্কোপ, কেলিডস্কোপ",kaleidoscope
"কাপ্পা মেছনছ, কে-মেছনছ",kappa meson (=k=meson)
কেথ&#39;ড,kathode (=Cathode)
ঘানায়ান,kation (=cation)
কে-বেণ্ড,K-band
কে-কেপচাৰ,K-capture (=K-electron capture)
k-গ্ৰাহক,K-capturer
কেলভিন আনুমানিক,Kelvin approximation
একক একক,kernel of homomorphism
ker কোষ,kerr cell
"চাবি, পৰ্দা, চাবি",Key
"কী বৰ্ড, পৰ্দাৰ বাৰ",key board
মুকলি স্বৰবৰ্ণ,key note
কী পালছ,key pulse
মূল শব্দ,key word
প্ৰক্ষেপণ,Kick
বিৰোধ কৰা,kick back
কিলোগ্ৰাম,Kilo
কিলোজুল,kilojoule (KJ)
কিলোপাৰ্চেক,kiloparsec
কিলোটন বোমা,kiloton bomb
গতিশীল,Kinematical
বিশুদ্ধভাৱে গতিশীল,Kinematically
"গতিশীল, গতিশীল",Kinetic
গতিশীলভাৱে,Kinetically
হাড়ভঙা,Kink
ক্লাইষ্ট্ৰন,klystron
চোকা প্ৰান্ত,knife edge
kruskal সীমান্ত,Kruskal limit
থাৰ্মোজেনিক,Kryogenic
লেবেল,Label
"চিহ্নিত, লিপিবদ্ধ, লেবেলযুক্ত",Labelled
পৰীক্ষাগাৰত,Laboratory
চিৰি,Ladar
ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত,Laevorotation
"ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত, বাওঁ মেৰুত্ব",laevorotatory
আগলৈ পিছলৈ,lag and lead
লেগ্ৰেঞ্জ সম্প্ৰচাৰ,Lagrange's expansion
লেগ্ৰেঞ্জিয়ানবাদ,Laggrangian
মেৰ পোৱালি সৃষ্টি,Lamb shift
প্লেংক বৰ্ড,Lamina
পৃষ্ঠীয় প্লেট,lamina dorsalis
"পৃষ্ঠৰ প্ৰবাহ, সমতল প্ৰবাহ",laminar flow
"প্লেটিং, পেনেল, লেভেল, লেয়াৰ বণ্ড",laminate
স্তৰবিন্যাস,Laminating
লেমিনা,Lamination
"লেম্প, লেম্প",lamp
"কাজল, দীপ কাজল",lamp black
land-interval নিয়ম,Lande's interval rule
লেণ্ড বিভাজন কাৰক,Lande splitting factor
লেণ্ডিং,Landing
"মাইক্ৰ&#39; ঘৰ্ষণ, লেমিনেচন, পৰিধান",lapping
larmore কম্পাঙ্ক,Larmor frequency
larmore precession,Larmor precession
লেজাৰ,Laser
লেজাৰাইজেচন,Lasing
গোপনীয়,Latent
"পাৰ্শ্বীয়, পাৰ্শ্বীয়, পাৰ্শ্বীয়",Lateral
"অক্ষাংশ, অক্ষাংশ",Latitude
"জালি, জালি",lattice
laue ক্লাছ,Laue class
মুক্তি দিয়া,Launcher
মুক্তি দিয়া,Launching
লঞ্চ প্লেটফৰ্ম,launch pad
ভৰ অনুপাত নিয়ম,law of mass action
বহু অনুপাতৰ নিয়ম,law of multiple proportion
"স্তৰ, স্তৰ",layer
এল-বেণ্ড,L-band
"সীহ, সীহ, সীহ, সীহ, সীহ",Lead
আগলৈ,leading
"লাইম, লিকিং (ক্ৰ.), ৰাইজেন লাইন, চ্যাৱান",Leak
"চোবাই খোৱা, জাৰণ, লিক হোৱা",Leakage
"নূন্যতম, নূন্যতম, নূন্যতম",Least
নূন্যতম গণনা,least count (of a vernier)
লেচ তাঁৰ,Lecher's wire
লেডুক ইফেক্ট,Leduc effect
বৈধ ওম,legal ohm
-ইলেক্ট্ৰন,L-electron
দৈৰ্ঘ্যৰ বাধা,length contraction
প্ৰসাৰণ,Lengthening
লেন্স,Lens
লেঞ্জৰ নিয়ম,Lenz's law
সমতল সুৰংগ,Level
অনুভূমিক উৰণ,level flight
"লেভেলিং, লেভেলিং",Levelling
"অনুভূমিক স্ক্ৰু, লেভেলিং স্ক্ৰু",levelling screw
আত্মবিশ্বাসৰ স্তৰ,level of confidence
তাৎপৰ্য্যৰ স্তৰ,level of significance
"অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমবিভৱ পৃষ্ঠা",level surface
"লিভাৰ, লিভাৰ",Lever
ভাৰ্চুৱেল দোলন,Libration
"লিডাৰ, লেজাৰ ইনফ্ৰাৰেড ৰাডাৰ",Lidar
"জীৱন, বয়স",Life
"lift, উত্তোলন",lift
মুক্তিৰ মুহূৰ্ত,lift off
"চুটি,পোহৰ,মূক,চুটি,চুটি,৬পোহৰ",light
"temperate., পোহৰ ওলোৱা",Lighting
বিজুলী,Lightning
পোহৰ বছৰ আলোকবৰ্ষ,light year
"সমজাতীয়, সমজাতীয়, সমজাতীয়",Like
"সীমা, প্ৰান্তীয়",Limit
"সীমা, সীমা, চৰম",Limiting
বৰ্তমানৰ সীমা,limiting magnitude (=magnitude ___limit)
"ৰেখা, ৰেখা, উপবৃত্তাকাৰ",Line
"ৰৈখিক, ৰৈখিক, ৰৈখিক",Liner
ৰৈখিককৰণ,Linearisation
"একাগ্ৰতা, ৰৈখিকতা",linearity
"এককভাৱে, ৰৈখিকভাৱে",Linearly
ৰেখা বিভৱ,line drop
ৰৈখিক অসম্পূৰ্ণতা,line imperfection (onedimensional)
ষ্ট্ৰ&#39;ক লাইন,line of percussion
ৰৈখিক বৰ্ণালী,line spectrum
লাইন ভল্টেজ,line voltage
"বন্ধন, ডোঙা, শৃংখল, গ্ৰন্থি, লিংক",Link
তৰলীকৰণ,Liquefaction
তৰলীকৃত,Liquefied
তৰলীকৃত,liquefier
জুলীয়া,Liquid
তৰল পদাৰ্থৰ জলাশয়,liquid bath
তৰল স্ফটিক,liquid crystal
তৰলতা,liquidity
তৰল-চালিত ৰকেট,liquid rocket
lisaju ফিগাৰ,Lissajous figures
"তালিকা, তালিকা",List
"তালিকাভুক্ত কৰা, তালিকাভুক্ত কৰা",Listing
লেতেৰা,litre
লাইভ অনুষ্ঠান,live programme
বৈদ্যুতিক তাঁৰ,live wire
"বোজা, বোজা, বোজা, বোজা, বোজা",load
চুম্বক শিল,Loadstone
"স্থানীয়, স্থানীয়",localised
স্থানীয় maxwelly,locally Maxwellian
"স্থান, অৱস্থান, অৱস্থান, অৱস্থান, অৱস্থান",Location
বান্ধ খাই থকা দোষ,locked dislocation
"তালাক, চালান",lock in
"locus, লোকাছ",Locus
চুম্বক শিল,Lodestone
লগাৰিদমিক,Logarithmic
তর্ক শাস্ত্র,logic
যুক্তিসংগত,logical
"লজিষ্টিক, অপাৰেচন বিজ্ঞান",Logistics
লণ্ডন Vanderwaals আকৰ্ষণ,London Van Der Waals attraction
দূৰৱৰ্তী সংক্ৰমণ,long distance Transmission
"দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ",longitude
ৰাভিনেচৰ দ্ৰাঘিমাংশ,longitude of perihelion
"দীৰ্ঘায়িত, দীৰ্ঘায়িত",Longitudinal
দীঘল স্বৰবৰ্ণ,long note
"লুপ, লুপ, লুপ (সম্পা.), লুপ (v.), প্ৰসন্দ",Loop
শিথিলভাৱে বান্ধি থোৱা,loosely bound
"বিৰলভাৱে পেক কৰা, পেক কৰা",lossely packed
লৰেণ্টৰ ফিটজেৰাল্ডৰ সংকোচন,Lorentz Fitzgerald contraction
ক্ষতি মুক্ত লাইন,lossless line (=loss free line)
ক্ষয়প্ৰাপ্ত ডাইলেক্ট্ৰিক,lossy dielectric
শক্তি,loudness (of sound)
"কম চাপৰ অঞ্চল, বিষণ্ণতা",Low
"অৱজ্ঞা, নিম্ন",Lowering
"সৰ্বনিম্ন, আটাইতকৈ সৰু",Lowest
inferior ভেকুৱাম,low vaccum
উজ্জ্বলতা,luminance
সন্দীপ্তি,Luminescence
উজ্জ্বল,Luminescent
শিখা।,luminosity
"দীপ, প্ৰদীপী, জ্যোতি-",luminous
চন্দ্ৰৰ দিন,lunar day
চন্দ্ৰগ্ৰহণ,lunar eclipse
চন্দ্ৰ উপগ্ৰহ,lunar satellite
চন্দ্ৰৰ পৰ্যায় পৰিৱৰ্তন,lunar variation
লাক্স,lux
লাইমেন ছিৰিজ,Lyman series
গোটেই অংশ,Macro
গোটেই অংশ,Macroscopic
যাদু বন্তি চিত্ৰকল্প বন্তি,magic lantern
"মায়া নম্বৰ, মেজিক নম্বৰ, পাৰ্মানেন্স নম্বৰ",magic number
চুম্বকীয়ভাৱে,Magnetically
চুম্বকীয়,magnetic
চুম্বকীয় ৰেজিষ্টৰ,magnetic bottle
চুম্বকীয়কৰণ,magnetisable
চুম্বকীয়কৰণ,magnetisation
চুম্বকত্ব,magnetism
চুম্বক তাপীয় প্ৰভাৱ,magnetocaloric effect
চুম্বক হাইড্ৰ&#39;ডাইনেমিক্স,Magnetohydro-dynamics
চুম্বক হাইড্ৰ&#39;ষ্টেটিক্স,Magnetohydro-statics
চুম্বকমাপক,Magentometer
চুম্বক,Magneton
চুম্বক বৃত্ত,Magnetosphere
ষ্টেটিক চুম্বকত্ব,magnetostatics
magnetron ৰেক্টিফায়াৰ,magnetron rectifier
বৃদ্ধি কৰা ছবি,magnified image
মেগনিফায়াৰ,magnifier
"magnify, বৃদ্ধি কৰা",magnify
"মেগনিফায়াৰ, বৃদ্ধি-",magnifying
মেগনিফাইং লেন্স,magnifying glass (magnifying lens)
"মাত্ৰা, পৰিমাণ",magnitude
মেগনন,Magnon
মূল বেণ্ড,main band
মূল পথৰ মূল লাইন,Mainline
"মূল তাঁৰ, মূল টেপ",Mains
"ৰক্ষণাবেক্ষণ, পুষ্টি, ৰক্ষণাবেক্ষণ",Maintenance
mayorana নিষ্কাশন,Majorana effect
মুখ্য অক্ষ,major axis
মূল ত্ৰুটি,major defect
বহুমুখী,majority
মাষ্টাৰ টোন,major tone
সংস্পৰ্শ আৰু ভাঙি,make and break
নমনীয়তা,malleability
দক্ষতাসমূহ,manoeuvre
মেনুৱেল মেনিপুলেচন,mainpulation
অপাৰেটৰজনক,manipulator
মানৱীয় বেলুন,manned baloon
"barometer,মানোমিটাৰ",Manometer
বহুভুজ,many body
মানুহ মানুহ বছৰ,man year
"প্ৰান্তীয়, প্ৰান্তীয়, প্ৰান্তীয়",Marginal
প্ৰান্তীয় এণ্ট্ৰপি,marginal entropy
নিৰাপদ চৌহদ,margin of safety
নাৱিক ডছুইচাক,mariner's compass
"চিহ্ন, চিহ্ন, চিহ্ন",Mark
মাৰ্কাৰ,Marker
maser,Maser
"মাস্ক, মাস্ক, আৱৰণ",Mask
ঢাকি পেলাওক,Masking
"ভৰ, ভৰ, ডাঙৰ ডাঙৰ",Mass
ভৰ প্ৰাচুৰ্য্য,mass abundance
ভৰ অনুপাত বিক্ৰিয়া,mass action
"ভৰৰ ঘনত্ব, ভৰৰ ঘনত্ব, ভৰৰ ঘনত্ব, ভৰৰ প্ৰাচুৰ্য্য",mass concentration
ভৰ ক্ষতি,mass defect
মাষ্টাৰ নিউক্লিয়াছ,massive nucleus
ভৰ গতি,mass motion
ভৰ প্ৰতিৰোধ ক্ষমতা,mass resistivity
"মাষ্টাৰ প্লেট, মাষ্টাৰ প্লেট",master plate
মিল থকা,Match
মিল থকা হৈছে,Matched
মিল থকা,Matching
"মেট্ৰিক্স,মেট্ৰিক্স,মেট্ৰিক্স,মেট্ৰিক্স",Matrix
"পদাৰ্থ, পদাৰ্থ",Matter
সৰ্বোচ্চ,Maxima
"সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ",Maximum
সৰ্বোচ্চ অনুমোদিত,maximum permissible
মেক্সৱেল-ৱল্টছমেন বিতৰণ আইন,Maxwell-Boltz-mann distribution law
maxwelly বিতৰণ,Mazwellian distribution
"মেকলিয়ড গেজ, মেকলিয়ড গেজ",Mc Leod guage
অৰ্থ,Mean
"মানে মুক্ত পথ, মানে মুক্ত পথ",mean free path
গড় বয়সৰ মধ্যম বয়স,mean life
জীৱনৰ অৰ্থ,mean life time
বিচনা জোখা,Measure
"জোখ, জোখ, জোখ",measurement
"বল, যান্ত্ৰিক",mechanical
যান্ত্ৰিক সুবিধা,mechanical advantage
"বল বিজ্ঞান, বলবিজ্ঞান, বলবিজ্ঞান",Mechanics
যান্ত্ৰিকীকৰণ,Mechanisation
"ব্যৱস্থা, যান্ত্ৰিকতা",Mechanism
"মধ্যম, মধ্যম, মধ্যম, মধ্যম",Median
"স্থূল, গুৰু, মহা, স্পষ্ট, নিয়ুত (দশলাক্ষ)",Mega
megacurie গেস্টবুক,Megacurie
মাগোম,megohm
মাউছনাৰ ইফেক্ট,Meissner effect
এম-ইলেক্ট্ৰন,M-electron
"intonation, ছন্দ",melody
"to melt (adj.), গলিত, গলিত (ver.)",Melt
"thaw, গলিব",Melting
গলনাংক,melting point
"মেমৰি, মেমৰি চিষ্টেম",Memory
"মেনিস্কাছ, মেনিস্কাছ",Meniscus
"পৰিয়া, murial",Mercurial
"পাৰা-বেৰ’মিটাৰ, পাৰা-বেৰ’মিটাৰ",mercurial barometer
"পাৰ্দিক, ময়ুৰিক",Mercuric
মেৰিডিয়ান,meridian
সহগ,merit (of coil)
ৰাজমিস্ত্ৰী,Meson
"মেচোনি খুঁটা, ইউকাৱা খুঁটা",mesonic potential well (=Yukawa potential well)
বাৰ্তা,Message
"ধাতু, মৌলিক পদাৰ্থ",metal
