Punjabi,Marathi
ਖੀਰਾ,काकडी
Lagrange ਫੰਕਸ਼ਨ,Lagrange कार्य
Lagrange ਗੁਣਕ,Lagrange गुणक
"ਤਖ਼ਤੀ, ਬੋਰਡ","फळी, फळी"
ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ,Laplace परिवर्तन
ਵੱਡੀ ਗਿਣਤੀ,मोठी संख्या
ਵਿਸ਼ੇਸ਼ਤਾ ਮੂਲ,वैशिष्ट्यपूर्ण मूळ
ਪਾਸੇ ਦਾ ਸਫ਼ਾ,बाजूचे पान
ਲਾਤੀਨੀ ਵਰਗ,लॅटिन चौरस
"ਨਾਭੀਨਾਲ, ਲੈਟਸ ਗੁਦਾ","नाळ, लॅटस गुदाशय"
"ਨਿਯਮ, ਅਸੂਲ","नियम, तत्त्वे"
ਵੇਗ ਸੁਮੇਲ ਨਿਯਮ,वेग संयोजन नियम
ਅਨੁਕੂਲਤਾ ਨਿਯਮ,सुसंगतता नियम
ਘੱਟ ਰਿਹਾ ਰਿਟਰਨ ਨਿਯਮ,परतावा कमी करणारा नियम
ਗੰਭੀਰਤਾ ਦਾ ਨਿਯਮ,गुरुत्वाकर्षणाचा नियम
ਸਮੂਹ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ,गटासाठी होमोमॉर्फिज्म नियम
ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ,रिंगांसाठी होमोमॉर्फिजम नियम
ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ,वाढत्या खर्चाचा कायदा
ਵਿਆਖਿਆ ਨਿਯਮ,घातांक नियम
ਜੜਤਾ ਕਾਨੂੰਨ,जडत्व कायदा
ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ,मोठ्या संख्येचा कायदा
ਸੰਭਾਵਨਾ ਨਿਯਮ,संभाव्यता नियम
"ਸਾਈਨ ਨਿਯਮ, ਸਾਈਨ ਨਿਯਮ","साइन नियम, साइन नियम"
ਘਾਤਕਾਂ ਦਾ ਕਾਨੂੰਨ,घातांकांचा नियम
ਗਤੀ ਦੇ ਨਿਯਮ,गती नियम
"ਪਰਤ, ਪੱਧਰ","स्तर, स्तर"
ਅੱਗੇ ਗੁਣਾਕ,फॉरवर्ड गुणांक
ਸਾਹਮਣੇ ਵਿਕਰਣ,समोरचा कर्ण
ਫਾਰਵਰਡ ਸਬ-ਮੈਟ੍ਰਿਕਸ,फॉरवर्ड सब-मॅट्रिक्स
ਸਾਹਮਣੇ ਪੋਸਟ,समोर पोस्ट
"ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ","किमान, किमान, किमान"
ਸਭ ਤੋਂ ਘੱਟ ਆਮ (LCM),सर्वात कमी सामान्य (LCM)
ਘੱਟੋ-ਘੱਟ ਭਾਗ,किमान घटक
ਸਭ ਤੋਂ ਹੇਠਲੀ ਸ਼੍ਰੇਣੀ,सर्वात खालचा वर्ग
ਘੱਟੋ-ਘੱਟ ਓਵਰਹੈੱਡ ਸੀਮਾ,किमान ओव्हरहेड मर्यादा
ਖੱਬੇ ਸੈੱਟ,डावा संच
ਘੜੀ ਦੇ ਉਲਟ,घड्याळाच्या उलट दिशेने
ਘੜੀ ਦੇ ਉਲਟ ਪੇਚ,घड्याळाच्या उलट दिशेने स्क्रू
ਖੱਬੇ ਉਲਟ,डावीकडे उलट
ਖੱਬਾ ਗੁਣਾ,बाकी गुणाकार
ਲੀਬਨੀਜ਼ ਫਾਰਮੂਲਾ,लीबनिझ सूत्र
ਲੰਬਾਈ,लांबी
ਤੁੰਗਕੁੜੀ,तुंगाक्कुडी
tragus ਕਰਵ,ट्रॅगस वक्र
ਲੰਗਫਿਸ਼,फुफ्फुसाचा मासा
ਪੱਧਰ ਕਰਵ,पातळी वक्र
ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ,आत्मविश्वास पातळी
ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ,महत्त्व पातळी
ਕਾਲਕ੍ਰਮ ਅਨੁਸਾਰ,कालक्रमानुसार
ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ,शब्दकोश क्रम
ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,संभाव्यता कार्य
ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ,संभाव्यता प्रमाण चाचणी
"ਸੀਮਾ, ਸੀਮਾ","मर्यादा, किरकोळ"
"ਸੀਮਾਂਤ, ਅਤਿਅੰਤ","किरकोळ, अत्यंत"
ਸੀਮਾਂਤ ਮੁੱਲ,किरकोळ मूल्य
ਸੀਮਾਂਤ ਗਤੀ,सीमांत वेग
ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ,सरासरी श्रेणी
ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ,एकत्रीकरणाची मर्यादा
ਕ੍ਰਮ ਸੀਮਾ,अनुक्रम मर्यादा
"ਕਲੱਸਟਰ ਪੁਆਇੰਟ, ਸੀਮਾ ਬਿੰਦੂ","क्लस्टर पॉइंट, लिमिट पॉइंट"
ਸੀਮਾਂਤ ਗਤੀ,सीमांत वेग
"ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ","रेषा, रेषा, लंबवर्तुळ"
"ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ","रेखीय, रेखीय, रेखीय"
ਰੇਖਿਕ ਬਿਜਵੱਲੀ,रेखीय बिजवल्ली
ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ,रेखीय बीजगणितीय समीकरण
ਰੇਖਿਕ ਅਨੁਮਾਨ,रेखीय अंदाजे
ਰੇਖਿਕ ਲੱਛਣ,रेखीय लक्षण
ਰੇਖਿਕ ਗੁਣਾਂਕ,रेखीय गुणांक
ਸਦਮਾ ਇਕੱਠਾ,शॉक जमा
ਸਦਮਾ ਪਾਬੰਦੀ,शॉक निर्बंध
ਰੇਖਿਕ ਨਿਰਭਰਤਾ,रेखीय अवलंबित्व
ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ,रेखीय भिन्न समीकरण
"ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਲੰਬਾਈ-ਚੌੜਾਈ","रेखीय परिमाण, रेखीय मापन, रेखीय लांबी-रुंदी"
"ਰੇਖਿਕ ਸਮੀਕਰਨ, ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ","रेखीय समीकरण, चतुर्भुज समीकरण"
ਰੇਖਿਕ ਸਮਰੂਪਤਾ,रेखीय एकसंधता
ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਰੂਪਾਂਤਰਨ,रेखीय अपूर्णांक रूपांतरण
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,रेखीय कार्य
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,रेखीय कार्य
ਰੇਖਿਕ ਸਮੂਹ,रेखीय गट
ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ,रेखीय स्वातंत्र्य
ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ,रेखीय स्वतंत्र संबंध
ਰੇਖਿਕ ਅਸਮਾਨਤਾ,रेखीय असमानता
ਰੇਖਿਕ ਗੈਰ-ਸਰੂਪ ਵਿਭਿੰਨ ਸਮੀਕਰਨ,रेखीय नॉन-एकसंध विभेदक समीकरण
ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ,रेखीय अविभाज्य समीकरण
ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ,रेखीय प्रक्षेपण
ਲੀਨੀਅਰ ਸਭ ਤੋਂ ਘੱਟ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,रेखीय किमान चौरस प्रतिगमन विश्लेषण
"ਇਕਵਚਨ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ","एकेरी, रेखीय"
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ,रेखीय अवलंबून
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ,रेखीय स्वतंत्र
ਰੇਖਿਕ ਮੈਪਿੰਗ,रेखीय मॅपिंग
ਰੇਖਿਕ ਕ੍ਰਮ,रेखीय क्रम
ਰੇਖਿਕ ਸੀਰੀਅਲਾਈਜ਼ੇਸ਼ਨ,रेखीय क्रमिकरण
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,रेखीय प्रोग्रामिंग
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ,रेखीय प्रोग्रामिंग अल्गोरिदम
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ,रेखीय प्रोग्रामिंग समस्या
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,रेखीय प्रतिगमन
ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,रेखीय प्रतिगमन गुणांक
"ਰੇਖਿਕ ਸਬੰਧ, ਘਾਤਕ ਸਬੰਧ","रेखीय संबंध, घातांकीय संबंध"
ਰੇਖਿਕ ਆਬਾਦੀ,रेखीय लोकसंख्या
ਰੇਖਿਕ ਉਪਸਪੇਸ,रेखीय उपस्थान
ਰੇਖਿਕ ਪਰਿਵਰਤਨ,रेखीय परिवर्तन
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,रेखीय प्रतिगमन
ਰੇਖਿਕ ਅੰਤਰ ਅਨੁਮਾਨ,रेखीय विभेदक अंदाज
ਰੇਖਿਕ ਵੇਗ,रेखीय वेग
ਲਾਈਨ ਅਟੁੱਟ,ओळ अविभाज्य
ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ,छेदनबिंदूची ओळ
ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ,प्रतिगमन ओळ
ਸਥਾਨਿਕ ਵੈਕਟਰ,अवकाशीय वेक्टर
ਸਥਾਨਕ ਸਰਵੋਤਮ,स्थानिक इष्टतम
"ਟਿਕਾਣਾ, ਟਿਕਾਣਾ","locus, locus"
ਲਾਗ ਲਾਗ ਲਾਗ,लॉग लॉग लॉग
"ਲਘੂਗਣਕ, ਲਘੂਗਣਕ","लॉगरिदमिक, लॉगरिदमिक"
ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ,लॉगरिदमिक अचूकता
ਲਘੂਗਣਕ ਗਣਨਾ,लॉगरिथम गणना
"ਲਘੂਗਣਕ ਕਰਵ, ਲਘੂਗਣਕ ਵਕਰ","लॉगरिदमिक वक्र, लॉगरिदमिक वक्र"
ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ,लॉगरिदमिक व्युत्पन्न
ਲਘੂਗਣਕ ਅੰਤਰ,लॉगरिदमिक भिन्नता
"ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ, ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ","लॉगरिदमिक फंक्शन, लॉगरिदमिक फंक्शन"
"ਲਘੂਗਣਕ ਮੱਧਮਾਨ, ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ","लॉगरिदमिक मीन, भौमितिक मीन"
ਲਘੂਗਣਕ ਆਮ ਵੰਡ,लॉगरिदमिक सामान्य वितरण
ਲਘੂਗਣਕ ਸਬੰਧ,लॉगरिदमिक संबंध
ਲਘੂਗਣਕ ਸਕੇਲ,लॉगरिदमिक स्केल
"ਲਘੂਗਣਕ ਲੜੀ, ਲਘੂਗਣਕ ਲੜੀ","लॉगरिदम मालिका, लॉगरिदमिक मालिका"
"ਲਘੂਗਣਕ ਸਪਿਰਲ, ਲਘੂਗਣਕ ਸਪਿਰਲ","लॉगरिदमिक सर्पिल, लॉगरिदमिक सर्पिल"
"ਲਘੂਗਣਕ ਸਾਰਣੀ, ਲਘੂਗਣਕ ਸਾਰਣੀ","लॉगरिदम सारणी, लॉगरिदमिक सारणी"
"ਲਘੂਗਣਕ, ਲਘੂਗਣਕ","लॉगरिदम, लॉगरिदम"
ਤਰਕ,तर्कशास्त्र
ਤਰਕਪੂਰਣ ਬਰਾਬਰ,तार्किकदृष्ट्या समतुल्य
"ਵਿਕਾਸ ਵਕਰ, ਮੋਤੀ-ਰੀਡ ਕਰਵ","वाढ वक्र, पर्ल-रीड वक्र"
"ਲੌਗ ਸਧਾਰਣ ਵੰਡ, ਆਮ ਵੰਡ ਨੂੰ ਲੌਗ ਕਰੋ","लॉग सामान्य वितरण, लॉग सामान्य वितरण"
"ਲੰਬਕਾਰ, ਲੰਬਕਾਰ","रेखांश, रेखांश"
"ਲੂਪ, ਲੂਪ, ਨੂਜ਼ (ਸੰ.), ਲੂਪ (ਵਰ.), ਪ੍ਰਸਪੰਦਾ","लूप, लूप, फंदा (न.), पळवाट (व्हेर.), प्रसन्ना"
"ਚੋਣ ਮੁਹਿੰਮ, ਲਾਟਰੀ","निवडणूक प्रचार, लॉटरी"
ਰੇਖਾਂਕਿਤ,अधोरेखित
ਹੇਠਲੀ ਸੀਮਾ,कमी बंधन
ਲੋਅ ਰੀਮੈਨ-ਇੰਟੈਗਰਲ,कमी Riemann-Integral
ਘੱਟ ਰਕਮ,कमी रक्कम
ਹੇਠ ਦਿੱਤੇ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ,खालील त्रिकोणी मॅट्रिक्स
mclarin ਫੈਲ,mclarin पसरला
"ਮਾਇਆ ਨੰਬਰ, ਮੈਜਿਕ ਨੰਬਰ, ਟਿਕਾਊਤਾ ਨੰਬਰ","माया क्रमांक, जादूचा क्रमांक, टिकाऊपणा क्रमांक"
ਜਾਦੂ ਵਰਗ,जादूचा चौरस
ਚਮਕਦਾਰ ਸੀਮਾ,तेजस्वी मर्यादा
ਮੇਲਿੰਗ ਪ੍ਰਸ਼ਨਾਵਲੀ,मेलिंग प्रश्नावली
ਡਾਕ ਦੁਆਰਾ ਸਰਵੇਖਣ,मेलद्वारे सर्वेक्षण
ਓਵਰਹੈੱਡ ਸੀਮਾ,ओव्हरहेड मर्यादा
ਲੰਬੀ ਚਾਪ,लांब चाप
ਬੰਨ੍ਹਿਆ ਸੈੱਟ,बद्ध सेट
ਬਹੁਮੁੱਲ ਫੰਕਸ਼ਨ,बहुमूल्य कार्य
"ਨਕਸ਼ਾ, ਨਕਸ਼ਾ, ਨਕਸ਼ਾ","नकाशा, नकाशा, नकाशा"
ਸੈੱਟ ਵਿੱਚ ਮੈਪਿੰਗ,सेटमध्ये मॅपिंग
ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ,संचांचे मॅपिंग
ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ,किरकोळ संभाव्यता
ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,गणितीय विश्लेषण
ਗਣਿਤ ਦਾ ਤਰਕ,अंकगणित तर्क
ਗਣਿਤ ਕੇਂਦਰ,गणितीय केंद्र
ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ,गणिताची जटिलता
ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ,गणितीय अर्थशास्त्र
ਗਣਿਤਿਕ ਉਮੀਦ,गणितीय अपेक्षा
ਗਣਿਤਿਕ ਰੂਪ,गणितीय फॉर्म
"ਗਣਿਤਕ ਫਾਰਮੈਟ, ਗਣਿਤ ਦਾ ਫਾਰਮੈਟ","गणितीय स्वरूप, गणितीय स्वरूप"
ਗਣਿਤਿਕ ਪਛਾਣ,गणितीय ओळख
"ਗਣਿਤਿਕ ਤਰਕ, ਗਣਿਤਿਕ ਤਰਕ","गणितीय तर्कशास्त्र, गणितीय तर्कशास्त्र"
ਗਣਿਤ ਦਾ ਮਾਡਲ,गणितीय मॉडेल
ਗਣਿਤ ਦਾ ਇਰਾਦਾ,गणितीय हेतू
ਮੈਟ੍ਰਿਕਸ ਵਿਕਰਣੀਕਰਨ,मॅट्रिक्स विकर्णीकरण
ਮੈਟ੍ਰਿਕਸ ਉਲਟ,मॅट्रिक्स व्यस्त
ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ,मॅट्रिक्स उलटा
ਮੈਟ੍ਰਿਕਸ ਰੀਕਰਸਿਵ ਵਿਧੀ,मॅट्रिक्स पुनरावृत्ती पद्धत
ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ,मॅट्रिक्स पद्धत
ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ,मॅट्रिक्स गुणाकार
ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ,स्थिरांकांचे मॅट्रिक्स
ਪ੍ਰਭਾਵੀ ਮੈਟਰਿਕਸ,प्रबळ मॅट्रिक्स
ਮੈਟ੍ਰਿਕਸ ਆਪਰੇਟਰ,मॅट्रिक्स ऑपरेटर
ਮੈਟਰਿਕਸ ਬਹੁਪਦ,मॅट्रिक्स बहुपद
ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ,मॅट्रिक्स प्रिंटिंग
ਮੈਟ੍ਰਿਕਸ ਉਤਪਾਦ,मॅट्रिक्स उत्पादन
ਵੱਧ ਤੋਂ ਵੱਧ,कमाल केले
"ਵੱਧ ਤੋਂ ਵੱਧ, ਵੱਧ ਤੋਂ ਵੱਧ, ਸਭ ਤੋਂ ਵੱਧ","कमाल, कमाल, सर्वोच्च"
ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ,कमाल निरपेक्ष मूल्य
ਅਧਿਕਤਮ F- ਅਨੁਪਾਤ,कमाल एफ-गुणोत्तर
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ,कमाल क्षमता
mahalpistha,महालपिष्ठ
ਮਹਾਨ ਸਿੱਟਾ,उत्तम निष्कर्ष
ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ,फंक्शनची कमाल
ਮੈਕਸਵੈੱਲ-ਬੋਲਟਸਮੈਨ ਸਟੈਟਿਸਟਿਕਸ,मॅक्सवेल-बोल्ट्समन सांख्यिकी
ਮਤਲਬ ਭਟਕਣਾ,अर्थ विचलन
ਡਿਵੀਏਸ਼ਨ ਵਰਗ ਦਾ ਮਤਲਬ,विचलन स्क्वेअर मीन
ਵਰਗ ਮਤਲਬ ਗਲਤੀ,चौरस सरासरी त्रुटी
"ਮਤਲਬ, ਮਤਲਬ ਮੁੱਲ","सरासरी, सरासरी मूल्य"
ਮਤਲਬ ਪ੍ਰਮੇਯ,अर्थ प्रमेय
ਬੁਲਬੁਲਾ ਮਾਪ,बुडबुडे मोजमाप
"ਮੱਧ, ਮੱਧ, ਮੱਧ, ਮੱਧ","मध्यक, मध्य, मध्य, मध्य"
ਮੱਧ ਕੇਂਦਰ,मध्यकेंद्र
ਮੱਧ ਵਕਰ,मध्य वक्र
mesothelioma,मेसोथेलियोमा
ਸੁਨੇਹਾ,संदेश
"ਕਸਟਮ, ਵਿਧੀ","प्रथा, पद्धत"
ਮਿਟਾਉਣ ਦੀ ਵਿਧੀ,हटविण्याची पद्धत
ਉਲਟ ਢੰਗ,उलट पद्धत
ਦੁਹਰਾਓ ਵਿਧੀ,पुनरावृत्ती पद्धत
ਘੱਟੋ-ਘੱਟ ਵਰਗ,किमान चौरस
ਟਾਰਕ ਢੰਗ,टॉर्क पद्धत
ਸਮਾਨ ਤਿਕੋਣ ਵਿਧੀ,समान त्रिकोण पद्धत
ਢਲਾਨ ਉਤਰਨ ਢੰਗ,उतार उतरण्याची पद्धत
ਸੰਕਲਨ ਵਿਧੀ,संकलन पद्धत
ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਵਿਧੀ,अनिर्धारित गुणांक पद्धत
ਦੂਰੀ ਆਬਾਦੀ,अंतराची लोकसंख्या
ਮੀਟਰਿਕ ਸਿਸਟਮ,मेट्रिक प्रणाली
ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ,मेट्रिक युनिट
ਮਾਈਕਰੋ ਥਿਊਰੀ,सूक्ष्म सिद्धांत
ਮਿਡਲ,मधला
ਮੱਧ,मध्यक
ਕੇਂਦਰੀ ਬਿੰਦੂ,मध्यवर्ती बिंदू
ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ,मध्यबिंदू सूत्र
ਨਿਊਨਤਮ ਬਹੁਪਦ,किमान बहुपदी
ਘੱਟੋ-ਘੱਟ ਥਿਊਰੀ,किमान सिद्धांत
"ਨਿਊਨਤਮ, ਸਭ ਤੋਂ ਘੱਟ, ਸਭ ਤੋਂ ਘੱਟ","किमान, सर्वात कमी, सर्वात कमी"
ਘੱਟ ਬਿੰਦੂ,कमी बिंदू
ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ,किमान बहुपदी
ਫੰਕਸ਼ਨ ਦਾ ਘੱਟੋ-ਘੱਟ,किमान फंक्शन
ਛੋਟਾ ਚਾਪ,लहान चाप
ਛੋਟਾ ਅੱਖਰ,लहान अक्षर
ਸੀਮਾਬੱਧ ਸਬਸੈੱਟ,सीमाबद्ध उपसंच
"ਘਟਾਓ, ਕਰਜ਼ਾ","उणे, कर्ज"
ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ,वजा चिन्ह
ਮਿਸ਼ਰਤ ਭਾਗ,मिश्रित अंश
ਵਿਕਲਪਕ ਜੰਤਰ,पर्यायी साधन
"ਮੋਡ, ਮੋਡ, ਵਿਧੀ, ਢੰਗ, ਸਿਸਟਮ, ਮੋਡ","मोड, मोड, पद्धत, पद्धत, पद्धत, मोड"
"ਮਾਡਿਊਲਸ, ਮਾਡਿਊਲਸ","मापांक, मापांक"
ਕੰਪਲੈਕਸ ਨੰਬਰ ਦਾ ਮਾਡਿਊਲਸ,जटिल संख्येचे मॉड्यूलस
ਪਲ,क्षण
ਟਾਰਕ ਫੰਕਸ਼ਨ,टॉर्क फंक्शन
ਤਾਕਤ ਦਾ ਪਲ,शक्तीचा क्षण
ਬਾਰੰਬਾਰਤਾ-ਵੰਡ ਪਲ,वारंवारता-वितरण क्षण
ਜੜਤਾ ਦਾ ਪਲ,जडत्वाचा क्षण
ਮੋਮੈਂਟਮ ਪਲ,गतीचा क्षण
ਭਾਵਨਾ,आवेग
ਇੱਕ ਪੋਸਟ,एक पोस्ट
ਸਿੰਗਲ ਏਕੀਕਰਣ,एकल एकत्रीकरण
"ਸਮਰੂਪਤਾ, ਮੋਨੋਮੋਰਫਿਜ਼ਮ","एकजिनसीपणा, एकरूपता"
ਮੋਨੋਕੂਲਰ,मोनोक्युलर
ਇੱਕ ਦਿਸ਼ਾਹੀਣ ਚੜ੍ਹਦਾ ਕ੍ਰਮ,दिशाहीन चढत्या क्रम
ਬਿਲਕੁਲ,सरळ
unidirectionally ਚੰਦਰਮਾ ਜਾਲ,दिशाहीन चंद्रकोर जाळी
monotically ਵਧ ਰਹੀ ਕ੍ਰਮ,मोनोटिकली वाढणारा क्रम
ਇਕਸਾਰ ਫੰਕਸ਼ਨ,एकरूप कार्य
ਮੋਂਟੇ-ਕਾਰਲੋ ਗਣਨਾ,मॉन्टे-कार्लो गणना
ਮੋਂਟੇ-ਕਾਰਲੋ ਵਿਧੀ,माँटे-कार्लो पद्धत
ਮੋਰਾ (ਖੇਡਾਂ),मोरा (क्रीडा)
ਮੌਤ ਦੇ ਅੰਕੜੇ,मृत्यूची आकडेवारी
ਗਾਲਬਨ,बहुधा
ਮੋਸ਼ਨ,गती
ਹਿਲਾਉਣ ਦਾ ਮਤਲਬ,हालचाल क्षुद्र
M- ਆਬਾਦੀ,एम-लोकसंख्या
ਇੰਟੀਗਰਲ ਦਾ ਐਮ-ਟੈਸਟ,इंटिग्रलची एम-चाचणी
ਕਈ ਫੈਸਲੇ-ਸਮੱਸਿਆ,अनेक निर्णय समस्या
ਬਹੁਪਦ ਦੀ ਆਮ ਵੰਡ,बहुपदी सामान्य वितरण
ਬਹੁਨਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,बहुपदी यादृच्छिक चल
ਮਲਟੀਪਲੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ,मल्टिप्लेक्स वाहतुकीची समस्या
ਬਹੁਪਦ,बहुपदी
ਬਹੁਪਦ ਦੀ ਵੰਡ,बहुपदी वितरण
"ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਕਈ (ਵੀ.), ਮਲਟੀਪਲ, ਰਿਫ੍ਰੈਕਟਿਵ (ਐਨ.)","एकाधिक, एकाधिक, एकाधिक, अनेक (v.), एकाधिक, अपवर्तक (n.)"
ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ,एकाधिक निवड समस्या
ਸੰਘੀ ਸੂਬੇ,संघराज्य प्रांत
ਮਲਟੀਪਲ ਸਬੰਧ,एकाधिक सहसंबंध
ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ,एकाधिक वारंवारता सारणी
ਮਲਟੀਪਲ ਅਟੁੱਟ,एकाधिक अविभाज्य
ਮਲਟੀਪਲ ਏਕੀਕਰਣ,एकाधिक एकत्रीकरण
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ,एकाधिक प्रतिगमन
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,एकाधिक प्रतिगमन विश्लेषण
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,एकाधिक प्रतिगमन गुणांक
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,एकाधिक प्रतिगमन समीकरण
ਮਲਟੀ ਰੂਟ,मल्टी रूट
ਗੁਣਾ,गुणाकार
(ਨਿਰਧਾਰਕ ਦਾ) ਕਾਲਮ ਗੁਣਾ,(निर्धारकाचा) स्तंभीय गुणाकार
(ਨਿਰਧਾਰਕ ਦਾ) ਰੇਖਿਕ ਗੁਣਾ,(निर्धारकाचा) रेखीय गुणाकार
ਗੁਣਾ ਕਾਰਕ,गुणाकार घटक
ਗੁਣਾਤਮਕ ਫੰਕਸ਼ਨ,गुणाकार कार्य
ਗੁਣਾਤਮਕ ਸਮੂਹ,गुणात्मक गट
ਗੁਣਾਤਮਕ ਉਲਟ,गुणाकार व्यस्त
ਬਹੁਲਤਾ,अनेकत्व
ਬਹੁਲਤਾ,अनेकत्व
ਜ਼ੀਰੋ ਦੀ ਬਹੁਲਤਾ,शून्याची गुणाकार
ਗੁਣਕ,गुणक
"ਗੁਣਾ, ਗੁਣਾ","गुणाकार, गुणाकार"
ਮਲਟੀਪਲ ਵੰਡ,एकाधिक वितरण
ਬਹੁ-ਵਿਭਿੰਨ ਸਧਾਰਣ ਵੰਡ,बहुविध सामान्य वितरण
ਬਹੁਭਿੰਨ ਆਬਾਦੀ,बहुविध लोकसंख्या
"ਆਪਸੀ, ਆਪਸੀ","परस्पर, परस्पर"
ਨਾਬਲਾ,nabla
ਨਪੀਰੀਆ,नेपिरिया
"ਨੇਪੀਅਰ ਲਘੂਗਣਕ, ਨੇਪੀਅਰ ਲਘੂਗਣਕ","napier logarithm, napier logarithm"
"ਕੁਦਰਤੀ ਲਘੂਗਣਕ, ਕੁਦਰਤੀ ਲਘੂਗਣਕ","नैसर्गिक लॉगरिथम, नैसर्गिक लॉगरिदम"
