Malayalam,Odiya
നെഗറ്റീവ് പുനർനിക്ഷേപം,ନକାରାତ୍ମକ ପୁନ rein ନିବେଶ |
നെഗറ്റീവ് റീഇൻവെസ്റ്റ്മെന്റ് ആംപ്ലിഫയർ,ନକାରାତ୍ମକ ପୁନ rein ନିବେଶ ଏମ୍ପ୍ଲିଫାୟର୍ |
നെഗറ്റീവ് വാദം,ନକାରାତ୍ମକ ଯୁକ୍ତି
നെഗറ്റീവ് OR ഗേറ്റ്,ନକାରାତ୍ମକ କିମ୍ବା ଗେଟ୍ |
നെഗറ്റീവ് പോളാരിറ്റി,ନକାରାତ୍ମକ ପୋଲାରିଟି |
നെഗറ്റീവ് പ്രതിരോധം,ନକାରାତ୍ମକ ପ୍ରତିରୋଧ
നെഗറ്റീവ് പ്രതിരോധ മേഖല,ନକାରାତ୍ମକ ପ୍ରତିରୋଧ କ୍ଷେତ୍ର |
നെഗറ്റീവ് വിതരണം,ନକାରାତ୍ମକ ଯୋଗାଣ |
നെഗറ്റീവ് താപനില,ନକାରାତ୍ମକ ତାପମାତ୍ରା
നെഗറ്റീവ് താപനില ഗുണകം,ନକାରାତ୍ମକ ତାପମାତ୍ରା ଗୁଣବତ୍ତା |
നെഗറ്റീവ് ട്രാൻസ്മിഷൻ,ନକାରାତ୍ମକ ସଂକ୍ରମଣ
നെഗറ്റീവ് വൃക്ഷം,ନକାରାତ୍ମକ ଗଛ |
നെഗറ്റീവ് ടണൽ ഡയോഡ്,ନକାରାତ୍ମକ ଟନେଲ୍ ଡାୟୋଡ୍ |
നെഗറ്റീവ് തെറ്റ്,ନକାରାତ୍ମକ ମିଥ୍ୟା |
നെഗറ്റീവ് സത്യം,ନକାରାତ୍ମକ ସତ୍ୟ |
നിസ്സാരമായ,ଅବହେଳିତ |
നെമാറ്റിക് ഫ്ലൂയിഡ് ക്രിസ്റ്റൽ,ନେମାଟିକ୍ ଫ୍ଲୁଇଡ୍ ସ୍ଫଟିକ୍ |
നെഗറ്റീവ് മോഡ്,ନକାରାତ୍ମକ ମୋଡ୍ |
നിയോൺ വിളക്ക്,ନିନ୍ ଲ୍ୟାମ୍ପ |
നാപ്പർ,ନାପର୍
കൂടുകൂട്ടിയ ശാഖ,ବସା ଶାଖା |
നെസ്റ്റഡ് വർക്ക് ഫ്ലാഗ്,ନଷ୍ଟ ହୋଇଥିବା କାର୍ଯ୍ୟ ଚିହ୍ନ |
കൂടുകെട്ടൽ,ବସା ବାନ୍ଧିବା |
കേവല അശുദ്ധി ഏകാഗ്രത,ସଂପୂର୍ଣ୍ଣ ଅପରିଷ୍କାର ଏକାଗ୍ରତା |
നെറ്റ് ലിസ്റ്റ്,ନିଟ୍ ତାଲିକା |
"നെറ്റ്വർക്ക്, നെറ്റ്വർക്ക്","ନେଟୱର୍କ, ନେଟୱର୍କ"
നെറ്റ്വർക്ക് ഡ്രൈവ്,ନେଟୱର୍କ ଡ୍ରାଇଭ
നെറ്റ്വർക്ക് ഓപ്പറേറ്റർ,ନେଟୱର୍କ ଅପରେଟର
നെറ്റ്വർക്ക് മോഡൽ,ନେଟୱର୍କ ମଡେଲ |
നെറ്റ്വർക്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം,ନେଟୱର୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ |
നെറ്റ്വർക്ക് സെർവർ,ନେଟୱର୍କ ସର୍ଭର |
നെറ്റ്വർക്ക് ഘടന,ନେଟୱର୍କ ଗଠନ
നെറ്റ്വർക്ക് സിദ്ധാന്തം,ନେଟୱର୍କ ସିଦ୍ଧାନ୍ତ |
നെറ്റ്വർക്ക് ടോപ്പോളജി,ନେଟୱର୍କ ଟପୋଗ୍ରାଫି |
മൂഡി,ମୁଡି |
ന്യൂട്രൽ ലൈൻ,ନିରପେକ୍ଷ ରେଖା |
വിഷാദ മേഖല,ଉଦାସୀନ ଜୋନ୍ |
ന്യൂട്രലൈസേഷൻ സർക്യൂട്ട്,ନିରପେକ୍ଷତା ସର୍କିଟ |
ന്യൂട്രലൈസേഷൻ,ନିରପେକ୍ଷତା |
ന്യൂട്രോൺ,ନ୍ୟୁଟ୍ରନ୍ |
അടുത്ത തലമുറ സിപിയു,ପରବର୍ତ୍ତୀ ପି Generation ଼ି CPU |
പുതിയ വരി പ്രതീകം,ନୂତନ ରେଖା ବର୍ଣ୍ଣ
ന്യൂസിലാൻഡ് വൈറസ്,ନ୍ୟୁଜିଲ୍ୟାଣ୍ଡ ଜୀବାଣୁ
അടുത്ത ഘട്ടം,ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ
അടുത്ത ഘട്ട സമവാക്യം,ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ ସମୀକରଣ |
അടുത്ത ഘട്ട പട്ടിക,ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ ସାରଣୀ |
നുള്ളി,ନିବଲ୍
nibble മെമ്മറി ചിപ്പ്,ନିବଲ୍ ମେମୋରୀ ଚିପ୍ |
nibble മൾട്ടിപ്ലക്സർ,ନିବଲ୍ ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
നിക്കോളാസ് ചാർട്ട്,ନିକୋଲାସ୍ ଚାର୍ଟ |
രാത്രി പ്രഭാവം,ରାତିର ପ୍ରଭାବ
ഒമ്പത് പാത ടേപ്പ്,ନଅ ପାଥ୍ ଟେପ୍ |
ഒമ്പതിന്റെ പൂരകം,ନଅଟିର ସଂପନ୍ନ |
en മോസ്,en moss
en മോസ് വിപരീതം,en moss inverse
ഒരു കൂട്ട പ്രക്രിയ,ବହୁ ସଂଖ୍ୟାରେ ପ୍ରକ୍ରିୟା |
en മോസ് ഘടന,en moss structure
en മോസ് ട്രാൻസിസ്റ്റർ,en moss ଟ୍ରାନଜିଷ୍ଟର |
സീറോ ലോഡ് കറന്റ്,ଶୂନ ଲୋଡ୍ କରେଣ୍ଟ୍ |
crimped കേബിൾ,ଖଣ୍ଡିଆ କେବୁଲ୍ |
നോഡുലാർ,ନୋଡୁଲାର୍ |
"നോഡ്, നോഡ്","ନୋଡ୍, ନୋଡ୍"
നോഡ് ഡിഗ്രഡേഷൻ,ନୋଡ୍ ଅବକ୍ଷୟ |
ശബ്ദം,ଶବ୍ଦ
ശബ്ദ ഹിമപാതം,କୋଳାହଳ
നോയ്സ് ബാൻഡ് വിപുലീകരണം,ଶବ୍ଦ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର
ശബ്ദം പൊട്ടി,ଶବ୍ଦ ଫାଟିଗଲା |
ശബ്‌ദം റദ്ദാക്കുന്ന മൈക്രോഫോൺ,ମାଇକ୍ରୋଫୋନ୍ ବାତିଲ୍ କରୁଥିବା ଶବ୍ଦ |
ശബ്ദ ഗുണിതം,ଶବ୍ଦ ଗୁଣକ
നോയ്സ് റീഇൻവെസ്റ്റ്മെന്റ് ആംപ്ലിഫയർ,ଶବ୍ଦ ପୁନ in ନିବେଶ ଆମ୍ପ୍ଲିଫାୟର୍ |
ravank,ravank
ശബ്‌ദം ബാധിക്കില്ല,ଶବ୍ଦ ପ୍ରଭାବିତ ନୁହେଁ |
ശബ്ദായമാനമായ പ്രേരണ,କୋଳାହଳପ୍ରଦ ପ୍ରେରଣା |
ശബ്ദ പരിമിതി,ଶବ୍ଦ ସୀମା
ശബ്ദ മാർജിൻ,ଶବ୍ଦ ମାର୍ଜିନ
ശബ്ദം അളക്കൽ,ଶବ୍ଦ ମାପ
ശബ്ദ വിഭജനം,ଶବ୍ଦ ବିଭାଜନ |
ശബ്ദ അളവ്,ଶବ୍ଦ ପରିମାଣ
"ശബ്ദം കുറയ്ക്കൽ, ശബ്ദം കുറയ്ക്കൽ","ଶବ୍ଦ ହ୍ରାସ, ଶବ୍ଦ ହ୍ରାସ |"
ശബ്ദ പ്രതിരോധം,ଶବ୍ଦ ପ୍ରତିରୋଧ
ശബ്ദ പ്രാതിനിധ്യം,ଶବ୍ଦ ପ୍ରତିନିଧିତ୍ୱ
നോയ്സ് സ്പൈക്ക്,ଶବ୍ଦ ସ୍ପାଇକ୍ |
ശബ്ദ താപനില,ଶବ୍ଦ ତାପମାତ୍ରା
ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ്,ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ |
നാമമാത്രമായ പ്രതിരോധം,ନାମମାତ୍ର ପ୍ରତିବନ୍ଧକ |
ഫോക്കൽ മൂല്യം,ଫୋକାଲ୍ ମୂଲ୍ୟ
നോൺ-ലീനിയർ ഡിസ്റ്റോർഷൻ,ଅଣ-ର ar ଖିକ ବିକୃତି |
മാറ്റമില്ലാത്തത്,ଅଦୃଶ୍ୟ |
അനുരണനമില്ലാത്ത,ପ୍ରତିକ୍ରିୟାଶୀଳ |
നോൺ-റെസോണന്റ് ആന്റിന,ଅଣ-ରିଜୋନାଣ୍ଟ ଆଣ୍ଟେନା |
നഷ്ടപരിഹാരം നൽകാത്ത പ്രവർത്തന ആംപ്ലിഫയർ,କ୍ଷତିପୂରଣ କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ |
പൂരകമല്ലാത്തത്,ଅସମ୍ପୂର୍ଣ୍ଣ
വൈദ്യുതചാലകം,ଡାଇଲେକ୍ଟ୍ରିକ୍ |
അറ്റാച്ച് ചെയ്ത ഡാറ്റ ഘടന,ସଂଲଗ୍ନ ଡାଟା ଗଠନ
ആക്രമണാത്മക ഓട്ടം,ଆକ୍ରମଣାତ୍ମକ ରନ୍ |
വഴിതിരിച്ചുവിടൽ മോഡ്,ଡାଇଭର୍ସନ ମୋଡ୍ |
നശിക്കാത്ത വായന,ଅକ୍ଷୟ ପ reading ଼ିବା |
dosless പാർട്ടീഷൻ സന്ദേശം,dosless ବିଭାଜନ ସନ୍ଦେଶ |
കൃത്യമല്ലാത്ത പ്രസ്താവന,ଅସ୍ପଷ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ
മോശം പ്രകടനം,ଖରାପ ପ୍ରଦର୍ଶନ
അസംഘത് മുദ്രക്,assanghat mutrak
ഇൻഡക്റ്റീവ് ജാതകം,ଇନ୍ଦ୍ରିୟାତ୍ମକ ରାଶିଫଳ |
നോൺ-റിട്ടേൺ ആംപ്ലിഫയർ,ରିଟର୍ନ ନଥିବା ଏମ୍ପ୍ଲିଫାୟର୍ |
വിപരീത ശരാശരി ആംപ്ലിഫയർ,ଓଲଟା ଅର୍ଥ ଏମ୍ପ୍ଲିଫାୟର୍ |
വിപരീത ബഫർ,ଓଲଟା ବଫର୍ |
വിപരീത താരതമ്യക്കാർ,ଓଲଟା ତୁଳନାକାରୀ |
വിപരീത കോൺഫിഗറേഷൻ,ଓଲଟା ବିନ୍ୟାସ
വിപരീത കംപൈലർ ആംപ്ലിഫയർ,ଓଲଟା କମ୍ପାଇଲର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
വിപരീത വോൾട്ടേജ്,ଓଲଟା ଭୋଲଟେଜ୍ |
നോൺ-ലീനിയർ,ଅଣ-ର ar ଖିକ |
നോൺ-ലീനിയർ കപ്പാസിറ്റർ,ଅଣ-ରେଖା କ୍ୟାପେସିଟର୍ |
നോൺ-ലീനിയർ സർക്യൂട്ട് വിശകലനം,ଅଣ-ରେଖା ସର୍କିଟ ବିଶ୍ଳେଷଣ |
നോൺ-ലീനിയർ ഘടകം,ଅଣ-ର ar ଖିକ ଉପାଦାନ |
നോൺ-ലീനിയർ ലോഡ് ലൈൻ,ଅଣ-ଲାଇନ୍ ଲୋଡ୍ ଲାଇନ୍ |
നോൺ-ലീനിയർ മോഡുലേഷൻ,ଅଣ-ରେଖା ମଡ୍ୟୁଲେସନ୍ |
നോൺ-ലീനിയർ പ്രതിരോധം,ଅଣ-ର ar ଖିକ ପ୍ରତିରୋଧ |
നോൺ-ലീനിയർ സിസ്റ്റം,ଅଣ-ଲାଇନ୍ ସିଷ୍ଟମ୍ |
നോൺ-ലീനിയറിറ്റി,ଅଣ-ର ar ଖିକତା |
നോൺ-ലീനിയറിറ്റി പിശക്,ଅଣ-ର ar ଖିକ ତ୍ରୁଟି |
സാധാരണ ആവൃത്തി,ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |
ആവർത്തിക്കാത്ത,ପୁନରାବୃତ୍ତି ନୁହେଁ |
പ്രതികരിക്കാത്ത ഭാഷ,ପ୍ରତିକ୍ରିୟାଶୀଳ ଭାଷା |
ആവർത്തന സംവിധാനം,ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |
സിസ്റ്റമില്ലാത്ത ഡിസ്ക്,ସିଷ୍ଟମ୍ ବିହୀନ ଡିସ୍କ |
സീരിയൽ കോഡ്,କ୍ରମିକ କୋଡ୍ |
നോൺ-ഉപരിതലം,ଅଣ-ପୃଷ୍ଠ
അസ്ഥിരമല്ലാത്ത സംഭരണം,ଅଣ-ଅସ୍ଥିର ସଂରକ୍ଷଣ |
നോർ,ନୋର
നോർ പ്രവർത്തനം,ନୋର ଫଙ୍କସନ୍
ഗേറ്റുമല്ല,ନା ଫାଟକ
നോർ ലാച്ച്,ନୋର ଲ୍ୟାଚ୍ |
നോർ ഓപ്പറേഷൻ,ନୋର ଅପରେସନ୍ |
സാധാരണ സാന്ദ്രത പ്രവർത്തനം,ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ
ഫ്ലട്ടർ ശബ്ദം,ଶବ୍ଦ ଶବ୍ଦ
സാധാരണ സാമ്പിൾ,ସାଧାରଣ ନମୁନା ସଂଗ୍ରହ |
നോർമലൈസ്ഡ് നുഴഞ്ഞുകയറ്റം,ସାଧାରଣ ଅନୁପ୍ରବେଶ |
സാധാരണയായി അടച്ച മോസ്ഫെറ്റ്,ସାଧାରଣତ closed ମସଫେଟ ବନ୍ଦ |
അല്ല-അല്ലെങ്കിൽ നെറ്റ്‌വർക്ക്,ନା-କିମ୍ବା ନେଟୱାର୍କ |
നോർട്ടൺ മോഡലുകൾ,ନର୍ଟନ୍ ମଡେଲ୍ |
ഉത്തര കാന്തികധ്രുവം,ଉତ୍ତର ଚୁମ୍ବକୀୟ ପୋଲ |
നോർട്ടൺ പ്രൈവറ്റ് ലിമിറ്റഡ്,ନର୍ଟନ୍ ପ୍ରି।
നോർട്ടൺ ആംപ്ലിഫയർ,ନର୍ଟନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
നോർട്ടൺ സർക്യൂട്ട്,ନର୍ଟନ୍ ସର୍କିଟ୍ |
നോർട്ടൺ ഡി.ഡി.,ନର୍ଟନ୍ ଡି।
നോർട്ടൺ തുല്യമായ സർക്യൂട്ട്,ନର୍ଟନ୍ ସମାନ ସର୍କିଟ୍ |
നോർട്ടൺ വിപരീതവും വിപരീതവും,ନର୍ଟନ୍ ଓଲଟା ଏବଂ ଓଲଟା |
നോർട്ടൺ പ്രവർത്തന ആംപ്ലിഫയർ,ନର୍ଟନ୍ ଅପରେସନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
നോർട്ടൺ യൂട്ടിലിറ്റി,ନର୍ଟନ୍ ଉପଯୋଗୀତା |
അല്ല,ନୁହେଁ
പ്രവർത്തനമല്ല,କାର୍ଯ୍ୟ କରୁନାହିଁ
ഗേറ്റ് അല്ല,ଫାଟକ ନୁହେଁ
പ്രവർത്തനമല്ല,ଅପରେସନ୍ ନୁହେଁ |
നൊട്ടേഷൻ രീതി,ସୂଚନା ପଦ୍ଧତି
ഗ്രോവ് ആന്റിന,ଖୋଲା ଆଣ୍ଟେନା |
ഗ്രോവ് ഫിൽട്ടർ,ଖୋଲା ଫିଲ୍ଟର୍ |
npn ട്രാൻസിസ്റ്റർ,npn ଟ୍ରାନଜିଷ୍ଟର
NTSC ഇന്റർഫേസ്,NTSC ଇଣ୍ଟରଫେସ୍
n-തരം മാലിന്യങ്ങൾ,n- ପ୍ରକାରର ଅପରିଷ୍କାରତା |
n-തരം പദാർത്ഥം,n- ପ୍ରକାର ବିଷୟ |
അണുകേന്ദ്രം,ନ୍ୟୁକ୍ଲିୟସ୍
പൂജ്യം,ଶୂନ
ഒഴിവുള്ള സർക്കിൾ,ଖାଲି ସର୍କଲ୍ |
പൂജ്യം ഓഫ്സെറ്റ് വോൾട്ടേജ്,ଶୂନ ଅଫସେଟ୍ ଭୋଲଟେଜ୍ |
ഒഴിവുള്ള സൂചകം,ଖାଲି ସୂଚକ
നമ്പർ അടിസ്ഥാനം,ସଂଖ୍ୟା ଆଧାର
നമ്പർ അടിസ്ഥാനമാക്കിയുള്ള പരിവർത്തനം,ସଂଖ୍ୟା ଆଧାରିତ ରୂପାନ୍ତର |
പോയിന്റ് കേടുപാടുകൾ,ପଏଣ୍ଟ କ୍ଷତି |
നമ്പർ ലൂപ്പ് കീ,ନମ୍ବର ଲୁପ୍ କୀ |
നമ്പർ സിസ്റ്റം,ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |
സംഖ്യാ കോ-പ്രോസസർ,ସାଂଖ୍ୟିକ ସହ-ସଞ୍ଚାଳକ |
സംഖ്യാ കീ പാഡ്,ସାଂଖ୍ୟିକ କି ପ୍ୟାଡ୍ |
സംഖ്യാ അപ്പെർച്ചർ,ସାଂଖ୍ୟିକ ଅକ୍ଷର
സംഖ്യാ ദൂരം,ସାଂଖ୍ୟିକ ଦୂରତା |
നുവികോൺ,nuvicon
നിക്വിസ്റ്റ്,nyquist
nyquist ബാൻഡ് വിപുലീകരണം,nyquist ବ୍ୟାଣ୍ଡ ଏକ୍ସଟେନ୍ସନ୍ |
nyquist മാനദണ്ഡം,nyquist ମାନଦଣ୍ଡ |
നൈക്വിസ്റ്റ് ഇടവേള,nyquist ବ୍ୟବଧାନ |
നിക്വിസ്റ്റ് പൾസ്,nyquist ନାଡ |
നിക്വിസ്റ്റ് നിരക്ക്,nyquist ହାର |
nyquist ഡ്യൂറബിലിറ്റി മാനദണ്ഡം,nyquist ସ୍ଥିରତା ମାନଦଣ୍ଡ |
നിക്വിസ്റ്റ് സിദ്ധാന്തം,nyquist ଥିଓରେମ୍ |
ഒബ്ജക്റ്റീവ് മൊഡ്യൂൾ,ଅବଜେକ୍ଟିଭ୍ ମଡ୍ୟୁଲ୍ |
വസ്തുനിഷ്ഠമായ പ്രോഗ്രാം,ଅବଜେକ୍ଟିଭ୍ ପ୍ରୋଗ୍ରାମ୍ |
ഒബ്ജക്റ്റീവ് ലെൻസ്,ଅବଜେକ୍ଟିଭ୍ ଲେନ୍ସ |
ഒബ്ജക്റ്റ് ഓറിയന്റഡ് പ്രോഗ്രാമിങ്,ବସ୍ତୁ ଭିତ୍ତିକ ପ୍ରୋଗ୍ରାମିଂ |
അഷ്ടകം,ଅଷ୍ଟାଭ
എൺപത് ബസ് റിസീവർ-അയച്ചു,ଅଶୀ ବସ୍ ରିସିଭର୍-ପଠାଯାଇଛି |
ഒക്ടൽ നമ്പർ സിസ്റ്റം,ଅକ୍ଟାଲ୍ ନମ୍ବର ସିଷ୍ଟମ୍ |
അഷ്ടകം,ଅଷ୍ଟାଭ
വിചിത്രമായ പ്രവർത്തനം,ଅଦ୍ଭୁତ କାର୍ଯ୍ୟ
"വിചിത്രമായ തുല്യത, വിചിത്രമായ സാമ്യം","ଅଦ୍ଭୁତ ସମାନତା, ଅଦ୍ଭୁତ ଅନୁରୂପ |"
"ഓഡോമീറ്റർ, പാത്തോമീറ്റർ","ଓଡୋମିଟର, ପାଥୋମିଟର |"
ഓഫ് ലൈൻ,ଅଫ୍ ଲାଇନ୍ |
വാക്കേതര പ്രതികരണം,ଅଣ-ମୁଖଗତ ପ୍ରତିକ୍ରିୟା |
"അപാകത, ഓഫ്സെറ്റ്","ଅନୋମାଲି, ଅଫସେଟ୍ |"
ഓഫ്സെറ്റ് ആംഗിൾ,ଅଫସେଟ କୋଣ
ഓഫ്സെറ്റ് സ്ട്രീം,ଅଫସେଟ୍ ଷ୍ଟ୍ରିମ୍ |
ഓഫ്സെറ്റ് പിശക്,ଅଫସେଟ ତ୍ରୁଟି
ഓഫ്സെറ്റ് ഒപ്റ്റിമൈസേഷൻ,ଅଫସେଟ ଅପ୍ଟିମାଇଜେସନ୍
ഓഫ്സെറ്റ് വോൾട്ടേജ്,ଅଫସେଟ୍ ଭୋଲଟେଜ୍ |
ഓം,ଓମ୍
ഓമിക് കോൺടാക്റ്റ്,ଓହମିକ୍ ଯୋଗାଯୋଗ |
ഓമിക് ഫീൽഡ്,ଓହମିକ୍ କ୍ଷେତ୍ର |
"ohmmeter, ohmmeter","ଓମ୍ମିଟର, ଓମ୍ମିଟର |"
ഓമിന്റെ നിയമം,ଓମ୍ ନିୟମ |
ഓംസ് പെർ വോൾട്ടിന്,ପ୍ରତି ଭୋଲ୍ଟ
ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ,ତେଲ ସର୍କିଟ ବ୍ରେକର୍ |
സർവ്വദിശ,ସର୍ବଭାରତୀୟ
സർവ്വവ്യാപി,ସର୍ବବ୍ୟାପୀ |
ഒ.എം.ആർ (ഒപ്റ്റിക്കൽ കവർ റീഡിംഗ്),OMR (ଅପ୍ଟିକାଲ୍ କଭର ପଠନ)
"ഓൺ റെസിസ്റ്റൻസ്, ഓൺ റെസിസ്റ്റൻസ്","ପ୍ରତିରୋଧ ଉପରେ, ଉପରେ ପ୍ରତିରୋଧ ଉପରେ |"
സംസ്ഥാനത്ത്,ରାଜ୍ୟ ଉପରେ
ചിപ്പ് ഇംപ്ലിസിറ്റ് ഡീകോഡർ,ଚିପ୍ ଅନ୍ତର୍ନିହିତ ଡିକୋଡର୍ |
ഒരു ഷട്ട് സ്റ്റാറ്റിക് മൾട്ടിവൈബ്രേറ്റർ,ଗୋଟିଏ ବନ୍ଦ ଷ୍ଟାଟିକ୍ ମଲ୍ଟିଭାଇବ୍ରେଟର |
ഒറ്റ-പാസ് അസംബ്ലർ,ଗୋଟିଏ ପାସ୍ ଆସେମ୍ବଲର୍ |
നിലവിലെ പ്രതിരോധം,ସାମ୍ପ୍ରତିକ ପ୍ରତିରୋଧ
ഒരു ട്രാവലർ രജിസ്റ്റർ,ଏକ ଭ୍ରମଣକାରୀ ରେଜିଷ୍ଟର |
ഓൺലൈൻ സംവിധാനം,ଅନଲାଇନ୍ ସିଷ୍ଟମ୍ |
"ഓൺ-ഓഫ് കൺട്രോളർ, ഓൺ-ഓഫ് കൺട്രോളർ","ଅନ୍-ଅଫ୍ କଣ୍ଟ୍ରୋଲର୍, ଅନ୍-ଅଫ୍ କଣ୍ଟ୍ରୋଲର୍ |"
ഓൺ-ഓഫ് കീയിംഗ്,ଅନ୍-ଅଫ୍ କିଙ୍ଗ୍ |
പ്രവർത്തന ആംപ്ലിഫയർ,କାର୍ଯ୍ୟକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |
പ്രവർത്തന ശരാശരി ആംപ്ലിഫയർ,ଅପରେଟିଂ ଅର୍ଥ ଏମ୍ପ୍ଲିଫାୟର୍ |
പ്രവർത്തന താരതമ്യം,କାର୍ଯ୍ୟକ୍ଷମ ତୁଳନାକାରୀ
പ്രവർത്തന ആംപ്ലിഫയർ മൾട്ടിപ്ലയർ,କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ ଗୁଣକର୍ତ୍ତା |
പ്രവർത്തന സോഫോണി ആംപ്ലിഫയർ,କାର୍ଯ୍ୟକ୍ଷମ ସୋଫୋନି ଏମ୍ପ୍ଲିଫାୟର୍ |
തുറന്ന കളക്ടർ,ଖୋଲା ସଂଗ୍ରହକାରୀ |
തുറന്ന നിക്ഷേപം,ଖୋଲା ବିନିଯୋଗ |
ഓപ്പൺ ലൂപ്പ് ഓപ്പൺ ലൂപ്പ്,ଓପନ୍ ଲୁପ୍
തുറന്ന വയർ ലൈൻ,ଖୋଲା ତାର
ഓപ്പൺ സർക്യൂട്ട് പാരാമീറ്റർ,ଓପନ୍ ସର୍କିଟ୍ ପାରାମିଟର |
ഓപ്പൺ സർക്യൂട്ട് പ്രതിരോധം,ଓପନ୍ ସର୍କିଟ୍ ପ୍ରତିରୋଧ |
തുറന്ന ലൂപ്പ് നേട്ടം,ଖୋଲା ଲୁପ୍ ଲାଭ |
ഓപ്പറാൻറ്,ଅପରେଣ୍ଡ୍
പ്രവർത്തന ആംഗിൾ,ଅପରେଟିଂ କୋଣ
സജീവമാക്കൽ മോഡ്,ସକ୍ରିୟ ମୋଡ୍
പ്രവർത്തന പോയിന്റ്,ଅପରେଟିଂ ପଏଣ୍ଟ |
ലോജിസ്റ്റിക്,ଲଜିଷ୍ଟିକ୍ସ
പ്രവർത്തന ആവൃത്തി,ଅପରେଟିଂ ଫ୍ରିକ୍ୱେନ୍ସି
"പ്രവർത്തനം, പ്രവർത്തനം","ଅପରେସନ୍, ଅପରେସନ୍"
പ്രവർത്തന കോഡ്,ଅପରେସନ୍ କୋଡ୍
പ്രവർത്തന ആംപ്ലിഫയർ,କାର୍ଯ୍ୟକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |
ഓപ്പറേറ്റർ,ଅପରେଟର୍
ഒപ്റ്റിക്കൽ ബീം,ଅପ୍ଟିକାଲ୍ ବିମ୍ |
ഒപ്റ്റിക്കൽ ആശയവിനിമയം,ଅପ୍ଟିକାଲ୍ ଯୋଗାଯୋଗ |
ഒപ്റ്റിക്കൽ ഡിസ്ക്,ଅପ୍ଟିକାଲ୍ ଡିସ୍କ |
ഒപ്റ്റിക്കൽ കോഡെക്,ଅପ୍ଟିକାଲ୍ କୋଡେକ୍ |
ഒപ്റ്റിക്കൽ ഫൈബർ,ଅପ୍ଟିକାଲ୍ ଫାଇବର |
ഒപ്റ്റിക്കൽ കുത്തിവയ്പ്പ്,ଅପ୍ଟିକାଲ୍ ଇଞ୍ଜେକ୍ସନ୍ |
"ഒപ്റ്റിക്കൽ തെർമോമീറ്റർ, പൈറോമീറ്റർ","ଅପ୍ଟିକାଲ୍ ଥର୍ମୋମିଟର, ପିରୋମିଟର |"
ഒപ്റ്റിക്കൽ റെക്കോർഡർ,ଅପ୍ଟିକାଲ୍ ରେକର୍ଡର୍ |
ഒപ്റ്റിക്കൽ റെക്കോർഡിംഗ്,ଅପ୍ଟିକାଲ୍ ରେକର୍ଡିଂ |
ഒപ്റ്റിക്കൽ സ്കാനിംഗ്,ଅପ୍ଟିକାଲ୍ ସ୍କାନିଂ |
ഒപ്റ്റിക്കൽ സ്ക്വയർ,ଅପ୍ଟିକାଲ୍ ବର୍ଗ
ഒപ്റ്റിക്കൽ സ്റ്റോറേജ് ഉപകരണം,ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ ଡିଭାଇସ୍ |
ഒപ്റ്റിക്കൽ കപ്പിൾഡ് ഐസൊലേറ്റർ,ଅପ୍ଟିକାଲ୍ ଯୋଡି ହୋଇଥିବା ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |
"ഒപ്റ്റിമൽ ബയസ്, ഒപ്റ്റിമൽ ബയസ്","ସର୍ବୋତ୍କୃଷ୍ଟ ପକ୍ଷପାତ, ସର୍ବୋତ୍କୃଷ୍ଟ ପକ୍ଷପାତିତା |"
ഒപ്റ്റിമൽ ഫിൽട്ടർ,ସର୍ବୋତ୍ତମ ଫିଲ୍ଟର୍ |
ഒപ്റ്റിമൽ സിസ്റ്റം,ସର୍ବୋତ୍ତମ ସିଷ୍ଟମ୍ |
ഒപ്റ്റിമൽ പ്രവർത്തന ആവൃത്തി,ସର୍ବୋତ୍ତମ କାର୍ଯ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |
ഒപ്റ്റിക്കൽ കപ്ലർ,ଅପ୍ଟିକାଲ୍ କପ୍ଲର୍ |
