Malayalam,Hindi
അസാധുവായ പ്രതീകം,अमान्य संप्रतीक
അസാധുവായ എക്സ്ക്ലൂസീവ്  ബന്ധപ്പെടല്,अमान्य अपवर्जी संदर्भ
അസാധുവായ കീ  വവസ്ഥ,अमान्य कुंजी अवस्था
ഇൻവെന്ററി മാസ്റ്റർ  ഫയല്,तालिका मुख्य संचिका
അകറ്റിക്കുക,प्रतिलोमन
വിപരീത ഫയൽ,प्रतिलोमित संचिका
വിഹിതം,प्रतिलोमित्र
ക്ഷണകൽപ്പന,नियंत्रण सूची
അപേദം,उत्क्रियण
അഭ്യർത്ഥിക്കുക,उत्क्रिय करना
അഭ്യർത്ഥിച്ച നടപടിക്രമം,उत्क्रियित प्रक्रिया
തടയൽ ബ്ലോക്ക്,उत्क्रियण खण्डक
അയോട്ടപ്റ്റ് സിഗ്നൽ,अंतरायन संकेत
പരിരാപകമായ  പിശക്,अपुनःप्राप्य त्रुटि
പരിഹരിക്കല്,असंगति
മാറ്റാനാവാത്ത  കാന്തിക പ്രക്രിയ,अनुत्क्रमणीय चुंबकीय प्रक्रम
ഒറ്റപ്പെട്ട സ്ഥാനം,विलग स्थान
ഐഎസ്ഒ വലുപ്പം,आइसो आमाप
ഐഎസ്ഒ സ്റ്റാൻഡേർഡ്,आइसो मानक
ഇനം അഡ്വാൻസ്,मद अग्रेषण
ഇനം എണ്ണം,मदगणना
ഇനം വലുപ്പം,मद आमाप
ആദൃഷ്ടി,पुनरावर्तन
ആവർത്തനം,पुनरावृत्ति
ആവർത്തന ഘടകം,पुनरावृत्ति गुणक
ആവർത്തന ദിനചര്യ,पुनरावृत्ति नेमका
ആവർത്തന ഡോ-ഗ്രൂപ്പ്,पुनरावर्ती कुरु समूह
ആവർത്തന പ്രവർത്തനം,पुनरावर्ती संक्रिया
ഐറൽ നോളേഷൻ,आइवर्सन संकेतन
ജിറ്റർ,आकंप
ജോലി ബാച്ച്,कार्य प्रचय
തൊഴിൽ ക്ലാസ്,कार्य संवर्ग
ജോലി നിയന്ത്രണം,"कार्य नियंत्रण, कार्य आख्यापन"
ജോലി നിയന്ത്രണം  ഭാഷ,कार्य आख्यापन भाषा
ജോലി നിയന്ത്രണം  പ്രസ്താവന,"कार्य नियंत्रण कथन, कार्य आख्यापन कथन"
തൊഴിൽ നിർവചനം,कार्य परिभाषा
ജോലി-ഒഴുക്ക് നിയന്ത്രണം,कार्य प्रवाह नियंत्रण
ജോലി ഇൻപുട്ട് ഉപകരണം,कार्य निवेश युक्ति
ജോലി ഇൻപുട്ട് ഫയൽ,कार्य निवेश संचिका
തൊഴിൽ ഇൻപുട്ട് സ്ട്രീം,कार्य निवेश धारा
തൊഴിൽ ലൈബ്രറി,कार्य क्रमादेश संग्रह
തൊഴിൽ മാനേജുമെന്റ്,कार्य प्रबंध
ജോലിയുടെ പേര്,कार्य नाम
ജോലി അടിസ്ഥാനമാക്കിയുള്ളത്  ഭാഷ,कार्यान्मुख भाषा
ജോലി അടിസ്ഥാനമാക്കിയുള്ളത്  അതിതീവ്രമായ,कार्यान्मुख अंतक
ജോലി output ട്ട്പുട്ട് ഉപകരണം,कार्य निर्गम युक्ति
തൊഴിൽ output ട്ട്പുട്ട് ഫയൽ,कार्य निर्गम संचिका
ജോലി put ട്ട്പുട്ട് സ്ട്രീം,कार्य निर्गम धारा
ജോലി പായ്ക്ക് ഏരിയ,कार्य संकुल क्षेत्र
തൊഴിൽ മുൻഗണന,कार्य प्रथमिकता
ജോലി പ്രോസസ്സിംഗ്,कार्य संसाधन
ജോലി പ്രോഗ്രാം മോഡ്,कार्य क्रमादेश विधा
ജോലി വീണ്ടെടുക്കൽ  ഫയൽ നിയന്ത്രിക്കുക,कार्य पुन: प्राप्ति नियंत्रण संचिका
ജോബ് സെന്റർ പേജ്,कार्य पृथक्कारी पृष्ठ
ജോലി പ്രസ്താവന,कार्य कथन
തൊഴിൽ ചുവടുവെപ്പ്,कार्य चरण
തൊഴിൽ ഘട്ടം ആരംഭിക്കൽ,कार्य चरण समारंभन
തൊഴിൽ ഘട്ടം പുനരാരംഭിക്കുക,कार्य चरण पुनः प्रारंभन
ജോലി വടി,कार्य उत्तोलक
ജോലി അരുവി,कार्य धारा
ജോലി പിന്തുണയുള്ള ചുമതല,कार्य सहाय क्रमादेश
ജോഗിൾ,सुस्थितिकरण
യോജിപ്പിക്കുക,सम्मिलन
സംയുക്ത പ്രവേശന ചെലവ്,संयुक्त अभिगम लागत
സംയുക്ത വിവര ഉള്ളടക്കം,संयुक्त सुचना अंतर्वस्तु
ജോസീസൻ ജംഗ്ഷൻ,जोसेफसन संथि
വാര്ത്താപതിക,यथारूप
ജേണലിംഗ്,यथारूपता
ജേണൽ റിപ്പോർട്ട്,यथारूप प्रतिवेदन
ജേണൽ ടേപ്പ്,यथारूप टेप
ജംബോ ഗ്രൂപ്പ്,जंबो समूह
ജമ്പൻ,झंपक
ജമ്പർ തിരഞ്ഞെടുക്കാവുന്ന,झंप वरणीय
ജമ്പ് നിർദ്ദേശം,झंपक अनुदेश
നടുമുടം,संधिक
JUKK,कबाड़
നായീകരണം,औचित्य
ന്യായീകരണ ശ്രേണി,औचित्य परिसर
ന്യായീകരിക്കപ്പെട്ട മാർജിൻ,उचित उपांत
കർനാജ് മാപ്പ്,कारनाफ प्रतिचित्र
കറ്റക്ന,कटकना वर्णमाला
കെമ്പറിൻ,न्यूनन क्षमता
കീബോര്ഡ്,कुंजीपटल
കീബോര്ഡ്  കന്വൂട്ടര്,कुंजीपटल अभिकलित्र
കീബോർഡ് എൻട്രി,कुंजीपटल प्रविष्टि
കീബോർഡ് അന്വേഷണം,कुंजीपटल पूछताछ
കീബോർഡ് ലോക്ക out ട്ട്,कुंजीपटल तालाबंदी
കീബോര്ഡ്  പെയിശോറകറ്റർ,कुंजीपटल अवछिद्रित्र
കീബോർഡ് പഞ്ച്,कुंजीपटल छिद्रित्र
കീബോര്ഡ്  അയയ്ക്കുക / സ്വീകരിക്കുക,कुंजीपटल प्रेषण प्राप्ति
കീ ക്ലിക്ക്,कुंजी टक
കീ-ക്ലിക്ക് ഫിൽട്ടർ,कुंजी टक निस्यंदक
കീ-നയിക്ക,कुंजी-परिचालित
കീഡ് ഡയറക്റ്റ്  പ്രവേശനം,कुंजीयित सीधा अभिगम
കീ-എൻക്രിപ്റ്റിംഗ് കീ,कुंजी-गुढ़लेखन कुंजी
കീ എൻട്രി,कुंजी प्रविष्टि
പ്രധാന മടക്കുകൾ =  ഹാഷിംഗ്,दुतान्वेषण
കീപ്പിംഗ് ചിർപ്പ്,कुंजीरव
കീയിംഗ് തരംഗം,कुंजीयन तरंग
കീ പായ,कुंजी आवरण
കീ പാഡ്,कुंजी पैड
കീ ഘട്ടം,मुख्य वाक्यांश
കീ പൾസ്,कुंजी स्पंद
കീ-പൾസിംഗ് സിഗ്നൽ,कुंजी स्पंदन संकेत
കീ പഞ്ച്,कुंजी छिद्रित्र
കീ തരംതിരിക്കൽ,कुंजी शाटन
കീ സ്ട്രോക്ക്,कुंजी आघात
കീ-സ്ട്രോക്ക്  തെളിയിക്കല്,कुंजी आघात सत्यापन
കീ ടേപ്പ്,कुंजी टेप
കീ ടെലിഫോൺ സെറ്റ്,कुंजी दूरभाष सेट
കീ ടെലിഫോൺ  ഏര്പ്പാട്,कुंजी दूरभाष-तंत्र
കീ-ടു-ഡിസ്ക്,कुंजी से चक्रिका
ഫ്ലോപ്പിയിലേക്കുള്ള താക്കോൽ,कुंजी से नम्यिका
ടേപ്പിലേക്കുള്ള കീ,कुंजी से टेप
പ്രധാന പരിവർത്തനം,कुंजी रूपांतरण
പ്രധാന വാക്ക് സന്ദര്ഭം,प्रांसगिक मुख्य शब्द
കീ-വാക്ക്  പാരാമീറ്റർ,मुख्य शब्द प्राचल
കിലോവാഡൻ,किलोवॉड
കിലോബൈറ്റ്,किलोबाइट
കിലോമെഗ,किलोमेगा
കിപ്സ് (കിലോഗ്രാം-ഉപദ്രവം),किप्स
ലേബൽ സ്ഥിരത,लेबल अचर
പൊതുവായി ലേബൽ ചെയ്തു,लेबलित सार्व व्यंजक
ലേബലിംഗ്,लेबनल
ലേബൽ ലിസ്റ്റ്,लेबल सूची
ലേബൽ റെക്കോർഡ്,लेबल अभिलेख
വേരിയബിൾ ലേബൽ ചെയ്യുക,लेबल चर
ലേസ്റ്റുചെയ്ത കാർഡ്,अधिछिद्रित पत्रक
ലാൻഡ്-ലൈൻ സൗകര്യം,थल-लाइन सुविधा
ഭാഷ (കോബോൾ),भाषा (कोबोल)
ഭാഷ  കൺവെർട്ടർ,भाषा परिवर्तित्र
ഭാഷ  വാഖാതാവ്,भाषा निर्वचक
ഭാഷ  പ്രോസസ്സര്,भाषा संसाधक
ഭാഷ  പ്രസ്താവന,भाषा कथन
ഭാഷാ ഉപസെറ്റ്,भाषा उपसमुच्चय
ഭാഷ  വിവർത്തനം  സവിശേഷത,भाषा अनुवाद लक्षण
ഭാഷ  വിവര്ത്തകന്,भाषा अनुवादक
വലിയ സ്കെയിൽ  സംയോജനം,विशाल एकीकरण
ലേസർ  വാര്ത്താവിനിമയം,लेसर संचार
ലേസർ എമൽഷൻ  ശേഖരണം,लेसर पायस भंडारण
ലേസർ ജെറ്റ് പ്രിന്റർ,लेसर प्रधार मुद्रित्र
കുറ്റിക്കൊളുത്ത്,सिटकनी
കുറ്റിശൂരം,सिटकन
ലേറ്റൻസി (സമയം),प्रसुप्ति (काल)
ലാറ്ററൽ ആവർത്തനം  ചെക്ക്,पाशर्व अतिरिक्तता जाँच
ലാറ്ററൽ റിവേഴ്സൽ,पार्श्व उत्क्रमण
നേതാവ്,अग्रग
ലീഡർ റെക്കോർഡ്,अग्रग अभिलेख
പ്രമുഖ നിയന്ത്രണം,प्रधान नियंत्रण
മുൻനിര തീരുമാനം,प्रधान नियर्णय
മുൻനിര അവസാനം,अग्रग कोर
പ്രമുഖ ഗ്രാഫിക്സ്,अग्रग आलेखिकी
ലീഡിംഗ് പൂജ്യം,अग्रग शून्य
ലെപ്രോഗ് പരിശോധന,प्लुति परीक्षण
പാട്ടച്ച ചാനൽ,पट्टायित प्रणाल
പാട്ടത്തിനെടുത്ത സർക്യൂട്ട്  ഡാറ്റാ പ്രക്ഷേപണം  സേവനം,पट्टायित परिपथ आँकड़ा-संचार सेवा
പാട്ടത്തിനെടുത്ത ലൈൻ,पट्टायित लाइन
പാട്ടക്കര്പ്പ്,पट्टायन
കുറഞ്ഞത് പതിവായി  ഉപയോഗിച്ച മെമ്മറി,अल्पतम उपयोजित स्मृति
അടുത്തിടെ ഉപയോഗിച്ചു  സ്മരണം,अध्यतन उपयोजित स्मृति
കുറഞ്ഞത് പ്രാധാന്യമുള്ളത്,अल्पतम सार्थक
കുറഞ്ഞത് പ്രാധാന്യമുള്ളത്  കഥാപാതം,अल्पतम सार्थक संप्रतीक
കുറഞ്ഞത് പ്രാധാന്യമുള്ളത്  അക്കം,अल्पतम सार्थक अंक
ഇടത് കൈ മാർജിൻ  നിഷേധം,वाम उपांत मांग पत्र
ഇടത് ന്യായീകരണം,याम औचित्य
കാല്,पाद
ദൈര്ഘം,लंबाई
ദൈര്ഘം  സവിശേഷത,लंबाई विनिर्देश
അക്ഷരം,अक्षर
അക്ഷര കോഡ്,अक्षर कूट
കത്ത് .ട്ട്,अक्षर लोप
അക്ഷര നിലവാരം,अक्षर गुणता
അക്ഷര ഷിഫ്റ്റ്,अक्षर विस्थापन
സമനില,स्तर
തലപ്പാപ്പണിക്കാരൻ,स्तर समायोजित्र
ലെവൽ സൂചകം,स्तर सूचक
ലെവൽ നമ്പർ,स्तर संख्या
പ്രവേശനത്തിന്റെ അളവ്,अभिगम स्तर
വിലാസത്തിന്റെ നിലവാരം,पताभिगम स्तर
ലെവൽ-വൺ വേരിയബിൾ,संरचना बास्य चर
ലെവൽ ഓർഡർ,स्तर क्रम
ലെവൽ ഓവർലോഡ്,स्तर अधिभार
ലെവൽ ഉറവിടം  ഭാഷ,स्तर स्रोत भाषा
സമവാദി സംസ്ഥാനങ്ങൾ  പട്ടികയുണ്ടാക്കുക,स्तर अवस्थिति पंजी
എണ്ണമുള്ള,शब्दिम
നിഘണ്ടു,शब्द कोश
ലൈബേറിയന്,क्रमादेश संग्राहक
ലൈബ്രേറിയൻ പ്രോഗ്രാം,क्रमादेश संग्राहक क्रमादेश
പുസ്തകശാല,क्रमादेश संग्रह
ലൈബ്രറി ഡയറക്ടറി,क्रमादेश संग्रह सूची
ലൈബ്രറി സൗകര്യം,क्रमादेश संग्रह सुविधा
ലൈബ്രറി ഫയൽ എഡിറ്റർ,क्रमादेश संग्रह संचिका संपादक
ലൈബ്രറി പ്രോഗ്രാം,क्रमादेश संग्रह क्रमादेश
ലൈബ്രറി പതിവ്,क्रमादेश संग्रह नेमका
ലൈബ്രറി സബ്റൂട്ടിൻ,क्रमादेश संग्रह उपनेमका
ലൈബ്രറി ടേപ്പ്,क्रमादेश संग्रह टेप
ലൈബ്രറി ട്രാക്ക്,क्रमादेश संग्रह पथ
ലൈസൻസുള്ളത്  പ്രമാണീകരണം,लाइसेन्सप्राप्त प्रलेखन
ലൈസൻസുള്ളത്  പ്രസിദ്ധീകരണം,लाइसेन्सप्राप्त प्रकाशन
ലൈറ്റ് ബട്ടൺ,प्रकाश बटन
നേരിയ വഴിക്ക്,प्रकाश सन्नाल
ലൈറ്റ്-എമിറ്റിംഗ്  ഡയോഡ്,प्रकाश उत्सर्जक डायोड
ലൈറ്റ്-എമിറ്റിംഗ്  ഡയോഡ് ഡിസ്പ്ലേ,प्रकाश उत्सर्जक डायोड प्रदर्श
നേരിയ ഗൈഡ്,प्रकाश पथक
നേരിയ തോക്ക്,प्रकाश गन
നേരിയ പേന,प्रकाश लेखनी
ഇളം പെൻ ശ്രദ്ധ,प्रकाश लेखनी अवधान
ലൈറ്റ് പെൻ കണ്ടെത്തൽ,प्रकाश लेखनी संसूचन
ലൈറ്റ് പെൻ ഹിറ്റ്,प्रकाश लेखनी संसूचन
നേരിയ പെൻ പണിമുടക്ക്,प्रकाश लेखनी संसूचन
ലൈറ്റ് പെൻ ട്രാക്കിംഗ്,प्रकाश लेखनी पथ रेखन
നേരിയ സ്ഥിരത,प्रकाश स्थायित्व
പരിശോധന പരിമിതപ്പെടുത്തുക,सीमा जाँच
പരിമിതമായ ദൂരം  അഡാപ്റ്റർ,सीमित दूरी अनुकूलित्र
രൂക്ഷമായ,सीमक
ലിമിറ്റർ സർക്യൂട്ട്,सीमक परिपथ
നിര,"लाइन, रेखा"
ലൈൻ അഡാപ്റ്റർ,लाइन अनुकूलित्र
ലൈൻ അഡാപ്റ്റർ യൂണിറ്റ്,लाइन अनुकूलित्र एकक
ലീനിയർ അതിർത്തി  ഓട്ടോമാറ്റ,रैखिक परिबद्ध स्वचल प्ररूप
ലീനിയർ കോമ്പിനർ,रैखिक संयोजित्र
ലീനിയർ വളച്ചൊടിക്കുക,रैखिक विरूपण
ലീനിയർ സംയോജിത  സഞ്ചാരം,रैखिक एकीकृत परिपथ
രേഖീയത,रैखिकता
ലീനിയർ ഭാഷ,रैखिक भाषा
ലീനിയർ ലിസ്റ്റ്,रैखिक सूची
രേഖീയ ഒപ്റ്റിമൈസേഷൻ,रैखिक इष्टतमीकरण
ലീനിന്  പ്രോഗ്രാമിംഗ്,रैखिक प्रोगामन
ലീനിയർ റെഗുലേറ്റർ,रैखिक नियामक
ലീനിന്  പതിപാദനം,रैखिक निरूपण
ലീനിയർ തിരയൽ,रैखिक खोज
ലീനിയർ തിരഞ്ഞെടുക്കൽ,रैखिक वरण
ലീനിയർ യൂണിറ്റ്,रैखिक एकक
ലൈൻ-എ-ടൈം  പ്രിന്റർ (= ലൈൻ  പ്രിന്റർ),रेखा मुद्रित्र
ലൈൻ പ്രതീകം,रेखा संप्रतीक
ലൈൻ കോഡ്,लाइन कूट
ലൈൻ ഏകാഗ്രത,लाइन सांद्रण
ലൈൻ നിയന്ത്രണം,लाइन नियंत्रण
ലൈൻ നിയന്ത്രണ ബ്ലോക്ക്,लाइन नियंत्रण खंडक
ലൈൻ നിയന്ത്രണം  അച്ചടക്കം (= ലൈൻ  പ്രോട്ടോക്കോൾ),लाइन सदेशाचार
ലൈൻ ക .ണ്ടർ,रेखा गणित्र
ലൈൻ ഡാറ്റ സെറ്റ്,मुद्रेय आँकड़ा समुच्चय
ലൈൻ ഇല്ലാതാക്കുക ചിഹ്നം,रेखा विलोपन प्रतीक
ലൈൻ ഇല്ലാതാക്കൽ  കഥാപാതം,रेखा विलोपन संप्रतीक
ലൈൻ അച്ചടക്കം  (= ലൈൻ പ്രോട്ടോക്കോൾ),लाइन सदेशाचार
ലൈൻ ഡ്രോയിംഗ്  പദര്ശനം,रेखा चित्रण प्रदर्श
ലൈൻ ഡ്രൈവർ,लाइन चालित्र
ലൈൻ എഡിറ്റിംഗ്,रेखा संपादन
ലൈൻ-അവസാനം  കമപ്പെടുത്തല്,रेखांत समायोजन
ലൈൻ-എൻഡ് നിയന്ത്രണം  താക്കോല്,रेखांत नियंत्रण कुंजी
ലൈൻ-എൻഡ് സോൺ,रेखांत क्षेत्र
ലൈൻ-എൻഡ് സോൺ,रेखांत क्षेत्र
ലൈൻ ഉപകരണങ്ങൾ,लाइन उपकरण
ലൈൻ ഫീഡ്,रेखा भरण
ലൈൻ ഫീഡ് പ്രതീകം,रेखा भरण संप्रतीक
ലൈൻ ഫിൽട്ടർ ബാലൻസ്,लाइन निस्यंदक संतुलन
ലൈൻ ഫൈൻഡർ,लाइन अन्वेषी
ലൈൻ ജനറേറ്റർ,रेखा जनित्र
ലൈൻ ഗ്രൂപ്പ്,लाइन समूह
ലൈൻ ഹിറ്റ്,लाइन व्यतिकरण
ലൈൻ ഇംപെഡൻസ്,लाइन प्रतिबाधा
ലൈൻ സൂചിക,रेखा सूचकांक
ലൈൻ ഇന്റർഫേസ് ബേസ്,लाइन अंतरापृष्ठ आधार
ലൈൻ കീ,रेखा कुंजी
ലൈൻ ലെവൽ,लाइन स्तर
ലൈൻ ലിങ്ക് പൾസിംഗ്,लाइन शृंखलन स्पंदन
ലൈൻ ലോഡ്,लाइन भार
ലൈൻ ലൂപ്പ്,लाइन पाश
ലൈൻ ലൂപ്പ്  ചെറുക്കല്,लाइन पाश प्रतिरोध
നിര  തെറ്റായ പെരുമാറ്റം,रेखा अपपंजीयन
"ലൈൻ മോഡ് , മാറുന്നു",लाइन विधा स्विचन
ലൈൻ ശബ്ദം,लाइन रव
ലൈൻ നമ്പർ,रेखा संख्या
ലൈൻ നമ്പർ  എഡിറ്റിംഗ്,रेखा संख्या संपादन
ലൈൻ പ്രിന്റർ,रेखा मुद्रित्र
ലൈൻ പ്രിന്റിംഗ്,रेखा मुद्रण
ലൈൻ പ്രോട്ടോക്കോൾ,लाइन सदेशाचार
ലൈൻ റിലേ,लाइन रिले
ലൈൻ പ്രതികരണം  മാതിരി,लाइन अनुक्रिया विधा
ലൈൻ സ്കൂ,रेखा विषमता
ലൈൻ വേഗത,लाइन चाल
ലൈനുകൾ-പെർ-ഇഞ്ച്,प्रति इंच रेखाएँ
ലൈൻ നില,लाइन अवस्थिति
ലൈൻ സ്ട്രെഷർ,लाइन समेलित्र
ലൈൻ സർജ്,लाइन प्रोत्कर्ष
ലൈൻ സ്വിച്ചിംഗ്,लाइन स्विचन
ലൈൻ ട്രാഫിക്,लाइन यातायात
ബന്ധം,कड़ी
ലിങ്ക്,शृंखलन
ലിങ്കേജ് എഡിറ്റർ,शृंखलन संपादक
ലിങ്കേജ് വിഭാഗം,शृंखलन अनुभाग
ലിങ്ക്-അറ്റാച്ചുചെയ്തു,कड़ीबद्ध
ലിങ്ക്-അറ്റാച്ചുചെയ്തു  സ്ഥലം,कड़ीबद्ध केंद्र
ലിങ്ക്-അറ്റാച്ചുചെയ്തു  അതിതീവ്രമായ,कड़ीबद्ध अंतक
ലിങ്ക് ബിറ്റ്,कड़ी द्वि-अंक
ലിങ്ക്-ബൈ-ലിങ്ക്  സിഗ്നിംഗ്,कड़ीवा संकेतन
കണക്കിൻ കണക്ഷൻ,कड़ी संबधन
ലിങ്ക് നിയന്ത്രണം,कड़ी नियंत्रण
ലിങ്ക് നിയന്ത്രണം  ഗതി,कड़ी नियंत्रण प्रक्रिया
ലിങ്ക് എഡിറ്റുചെയ്യുക,शृंखला संपादन
ലിങ്കുചെയ്ത തുടർച്ചയായ  ഫയല്,शृंखलित अनुक्रमिक संचिका
ലിങ്കുചെയ്ത സബ്റൂട്ടിൻ,शृंखलित उपनेमका
ലിങ്കറുകാരന്,शृंखलक
ലിങ്ക് ഗ്രൂപ്പ്,कड़ी समूह
ലോക്കിംഗ് ലോഡർ,शृंखलन भारक
ലോക്കിംഗ് ലോഡർ  എക്സിക്യൂട്ടീവ്,शृंखलन भारण निष्पादक
ലിങ്ക് പ്രോട്ടോക്കോൾ,कड़ी सदेशाचार
ലിസ്പ് (പട്ടിക  പ്രോസസ്സിംഗ്),"लिस्प, सूची संसाधन"
ലിസ്റ്റ്-സംവിധാനം  പകർച്ച,सूची दिष्ट संचरण
ശ്രവിക്കുന്ന മോഡ്,श्रवण विधा
പട്ടിക കൈകാര്യം ചെയ്യൽ  പ്രസ്താവന,सूची हस्तर कथन
ലിസ്റ്റിംഗ്,सूचीयन
ലിസ്റ്റ് പ്രോസസ്സിംഗ്,सूची संसाधन
ലിസ്റ്റ് പ്രോസസ്സിംഗ് ഭാഷ,सूची संचाधन भाषा
ലിസ്റ്റ് പ്രോസസ്സിംഗ്  കാരപരിപാടി,सूची संसाधन क्रमादेश
പട്ടിക ഘടന,सूची संरचना
പദാനുപദമായ,आक्षर
അക്ഷരാർത്ഥത്തിൽ പ്രവർത്തനം,आक्षर संकार्य
അക്ഷര കുളം,आक्षर पूल
അക്ഷര തിരയൽ,आक्षर खोज
സാഹിത്യ തിരയൽ,साहित्य खोज
തത്സമയ കീബോർഡ്,चालू कुंजीपटल
ഭാരം,"भार, लोड"
ബാലൻസിംഗ് ലോഡ് ചെയ്യുക,भार संतुलन
ലോഡ് കാർഡ്,भार पत्रक
കോയിൽ ലോഡുചെയ്യുക,भार कुंडली
ലോഡുചെയ്ത വരി,भारित लाइन
ലോഡുചെയ്ത ഉറവിട,भारित मूल बिन्दु
ലോഡർ,भारक
ലോഡർ പ്രോഗ്രാം (= ലോഡർ),भारक
ലോഡർ തരം,भारक प्रकार
ലോഡ് സൗകര്യം,भारित्र
ചിത്രം ലോഡുചെയ്യുക,भार प्रतिबिम्ब
ലോഡിംഗ്,भारण
കോയിൽ ലോഡുചെയ്യുന്നു,भारण कुंडली
ലോഡുചെയ്യുന്നു,भारण त्रुटि
നടപടിക്രമം ലോഡുചെയ്യുന്നു,भारण प्रक्रिया
പതിവ് ലോഡുചെയ്യുന്നു,भारण नेमका
ലോഡ് ലെവലിംഗ്,भार स्तरण
മാപ്പ് ലോഡ് ചെയ്യുക,भार प्रतिचित्र
ലോഡ് മോഡ്,भार विधा
ലോഡ് മൊഡ്യൂൾ,भार प्रतिरूपक
ലോഡ് മൊഡ്യൂൾ  പുസ്തകശാല,भार प्रतिरूपक क्रमादेश संग्रह
ലോഡ്-ഓൺ-കോൾ,आह्वानी भारण
ലോഡ് പോയിന്റ്,भारण सिरा
ലോഡ് പ്രോഗ്രാം ലോഡ് ചെയ്യുക  (= ലോഡർ),भारक
ഒരു ലോഡ് പങ്കിടൽ,"भारभागी, भार भागीदारी"
ലോലിറ്റി,पालि
പാദേശികമായ,"स्थानीय, स्थानिक"
പ്രാദേശിക ആക്സസ്,स्थानीय अभिगम
ലോക്കൽ ഏരിയ നെറ്റ്വർക്ക്,स्थानिक जालक्रम
പ്രാദേശിക ബാറ്ററി,स्थानिक बैटरी
പ്രാദേശിക കേന്ദ്ര ഓഫീസ്,स्थानिक केंद्रीय कार्यालय
പ്രാദേശിക ചാനൽ,स्थानीय प्रणाल
പ്രാദേശിക കോഡ്,स्थानीय कूट
പ്രാദേശിക കൈമാറ്റം,स्थानीय केंद्र
പ്രാദേശിക ഫോർമാറ്റ്  ശേഖരണം,स्थानीय संरूप भंडारण
പ്രാദേശിക ഫോമുകൾ നിയന്ത്രണം,स्थानीय प्रारूप नियंत्रण
ലോക്കൽ ലൈൻ,स्थानीय लाइन
പ്രാദേശിക ലോക്ക്,स्थानीय तालक
പ്രാദേശിക ലൂപ്പ്,स्थानीय पाश
പ്രാദേശികമായി അറ്റാച്ചുചെയ്തു,स्थानतः बद्ध
പ്രാദേശികമായി അറ്റാച്ചുചെയ്തു  സ്ഥലം,स्थानतः बद्ध केन्द्र
പ്രാദേശിക മോഡ്,स्थानीय विधा
പ്രാദേശിക ഓർഡർ വയർ,स्थानीय आदेश परिपथ
പ്രാദേശിക ഓസ്സിലേറ്റർ,स्थानीय दोलित्र
പ്രാദേശിക സേവന മേഖല,स्थानीय सेवा क्षेत्र
പ്രാദേശിക വശം,स्थानीय पक्ष
പ്രാദേശിക സ്റ്റേഷൻ,स्थानीय केन्द्र
പ്രാദേശിക സ്വിച്ചിംഗ്  സൗകര്യം,स्थानीय स्विचन सुविधा
പ്രാദേശിക വേരിയബിൾ,स्थानीय चर
പ്രാദേശിക വേരിയബിൾ  പതീകം,स्थानीय चर प्रतीक
കണ്ടുപിടിക്കുക,स्थान निर्धारण
ലോക്കേറ്റ് മോഡ്,स्थान निर्धारण विधा
സ്ഥാപിക്കല്,"स्थान, स्थान निर्धारण"
ലൊക്കേഷൻ ക .ണ്ടർ  (= സ്ഥാനം  രജിസ്റ്റർ),स्थान निर्धारण पंजी
ലൊക്കേഷൻ ലൈഫ്,स्थानोपयोग अवधि
ലൊക്കേറ്റർ ഉപകരണം,स्थान निर्धारक युक्ति
പ്രദേശവാസി  യോഗത,स्थान निर्धारकता
ലൊക്കേറ്റർ വേരിയബിൾ,स्थान निर्धारक चर
പൂട്ടുക,"तालकन, तालक"
ലോക്കുചെയ്ത പേര്,तालकित नाम
ലോക്കുചെയ്ത പേജ്,तालकित पृष्ठ
ലോക്കുചെയ്ത റെക്കോർഡ്,तालकित अभिलेख
ലോക്കിംഗ്,तालकन
ലോക്ക് out ട്ട് ചെയ്യുക,"तालबंदी, अपरोध"
ലോക്ക out ട്ട് മൊഡ്യൂൾ,अपरोध प्रतिरूपक
ലോക്ക്-അപ്പ് പട്ടിക,उद्रोध सारणी
മരത്തടി,प्रचालन अभिलेख (प्रचालेख)
ലോഗർ,प्रचालेखित्र
പവേശിക്കുക,प्रचालेखन
ലോജിക്കൽ ആക്സസ് ലെവൽ,तर्कसंगत अभिगम स्तर
ലോജിക്കൽ ആഡ്,तर्कसंगत योग
ലോജിക്കൽ വിശകലനം,तर्कविश्लेषण
യുക്തിസഹമായ ചാർട്ട്  (= ഫ്ലോ ചാർട്ട്),"तर्क संचित्र, प्रवाह संचित्र"
യുക്തിസഹമായ കുട്ടി  അംശം,तर्क संतति खंड
യുക്തിസഹമായ താരതമ്യം,तर्कसंगत तुलना
ലോജിക്കൽ സംയോജനം,तर्कसंगत सर्वनिष्ठ
യുക്തിസഹമായ സ്ഥിരത,तर्कसंगत अचर
ലോജിക്കൽ ഡാറ്റ  ഘടന,तर्कसंगत आँकड़ा संरचना
യുക്തിസഹമായ തീരുമാനം,तर्कसंगत निर्णय
യുക്തിസഹമായ രൂപകൽപ്പന,तर्कसंगत अभिकल्पना
ലോജിക്കൽ ഉപകരണം  അഭിസംബോധന ചെയ്യുക,तर्कसंगत युक्ति पता
ലോജിക്കൽ ഡയഗ്രം,तर्कसंगत आरेख
യുക്തിസഹമായി വ്യത്യാസം,तर्कसंगत अंतर
ലോജിക്കൽ ഡിസ്ട്രക്ഷൻ,तर्कसंगत सम्मिलन
