Malayalam,Punjabi
ആന്തരിക ലേബൽ,ਅੰਦਰੂਨੀ ਲੇਬਲ
ഇന്റേണൽ മെമ്മറി,ਅੰਦਰੂਨੀ ਯਾਦਦਾਸ਼ਤ
ആന്തരിക മോഡൽ,ਅੰਦਰੂਨੀ ਮਾਡਲ
ആന്തരിക പേര്,ਅੰਦਰੂਨੀ ਨਾਮ
ആന്തരിക നടപടിക്രമം,ਅੰਦਰੂਨੀ ਪ੍ਰਕਿਰਿਆ
ആന്തരിക വായനക്കാരനും,ਅੰਦਰੂਨੀ ਪਾਠਕ
ആന്തരിക സ്കീമ,ਅੰਦਰੂਨੀ ਸਕੀਮਾ
ആന്തരിക തരം,ਅੰਦਰੂਨੀ ਲੜੀਬੱਧ
ആന്തരിക സംഭരണം,ਅੰਦਰੂਨੀ ਸਟੋਰੇਜ
ആന്തരിക വാചകം,ਅੰਦਰੂਨੀ ਟੈਕਸਟ
ആന്തരിക ടൈമർ,ਅੰਦਰੂਨੀ ਟਾਈਮਰ
ആന്തരിക എഴുത്തുകാരൻ,ਅੰਦਰੂਨੀ ਲੇਖਕ
അന്തര്ദ്ദേശീയമായ  ബീജഗണിത  ഭാഷ,ਅੰਤਰਰਾਸ਼ਟਰੀ  ਅਲਜਬ੍ਰਿਕ  ਭਾਸ਼ਾ
അന്തര്ദ്ദേശീയമായ  ദിശ ദൂരം  ഡയല് ചെയ്യുക,ਅੰਤਰਰਾਸ਼ਟਰੀ  ਦਿਸ਼ਾ ਦੀ ਦੂਰੀ  ਡਾਇਲਿੰਗ
അന്തര്ദ്ദേശീയമായ  എന്നതിനായുള്ള ഓർഗനൈസേഷൻ  മാനവസ്ഥകേശ്ദം  (ഐഎസ്ഒ),ਅੰਤਰਰਾਸ਼ਟਰੀ  ਲਈ ਸੰਗਠਨ  ਮਾਨਕੀਕਰਨ  (ਆਈਐਸਓ)
അന്തര്ദ്ദേശീയമായ  റെക്കോർഡ് കാരിയർ,ਅੰਤਰਰਾਸ਼ਟਰੀ  ਰਿਕਾਰਡ ਕੈਰੀਅਰ
ഇന്റർഓഫീസ് ട്രങ്ക്,ਅੰਤਰ-ਵਿਗਿਆਨੀ ਤਣੇ
ഇടപെടുന്ന,ਦਖਲਅੰਦਾਜ਼ੀ
ഇന്റർപോസിഷൻ ട്രംപം,ਇੰਟਰਪੋਜ਼ੇਸ਼ਨ ਤਣੇ
വാഖാതാവ്,ਦੁਭਾਸ਼ੀਏ
വ്യാഖ്യാതാവ് കോഡ്,ਦੁਭਾਸ਼ੀਏ ਕੋਡ
വ്യാഖ്യാന കോഡ്,ਇੰਟਰਪਰੇਟਿਵ ਕੋਡ
പശ്ചാദേവ്  നടപ്പാക്കല്,ਵਿਆਖਿਆ  ਫਾਂਸੀ
പശ്ചാദേവ്  കാരപരിപാടി,ਵਿਆਖਿਆ  ਪ੍ਰੋਗਰਾਮ
പശ്ചാദേവ്  ദിനചര്യ,ਵਿਆਖਿਆ  ਰੁਟੀਨ
വ്യാഖ്യാന ട്രെയ്സ്  കാരപരിപാടി,ਵਿਆਖਿਆ ਟਰੇਸ  ਪ੍ਰੋਗਰਾਮ
ഇന്റർദ്ധാനീയ വിടവ്,ਇੰਟਰਸੋਰਡ ਪਾੜੇ
ഇന്റർദ്ധാനകൻ,ਇੰਟਰ੍ਰੋਬਾਂਗ
ചോദംചെയ്യുക,ਪੁੱਛਗਿੱਛ ਕਰਨਾ
ചോദംചെയ്യല്,ਪੁੱਛਗਿੱਛ
ചോദ്യംപെലേഷൻ,ਪੁੱਛਗਿੱਛ ਕਰਨ ਵਾਲੇ
പരസ്പര അഭ്യർത്ഥന  അടയാളം,ਇੰਟਰਪ੍ਰੇਟ ਬੇਨਤੀ  ਇਸ਼ਾਰਾ
തടസ്സപ്പെടുത്തുക,ਡਰਾਈਵਰ
തടസ്സകരമായ ഹാൻഡ്ലർ,ਰੁਕਾਵਟ ਹੈਂਡਲਰ
തടസ്സപ്പെടുത്താവുന്ന  ദിനചര്യ,ਵਿਘਨ ਪਾਉਣ ਯੋਗ  ਰੁਟੀਨ
തടസ്സപ്പെടുത്താവുന്ന ഏര്പ്പാട്,ਵਿਘਨ ਪਾਉਣ ਯੋਗ ਸਿਸਟਮ
തടസ്സം  നെറ്റ്വർക്ക്,ਰੁਕਾਵਟ  ਨੈੱਟਵਰਕ
കേവലം തടസ്സപ്പെടുത്തുക,ਰੁਕਾਵਟ ਲੇਟੈਂਸੀ
തടസ്സപ്പെടുത്തൽ ബന്ധം,ਰੁਕਾਵਟ ਸੰਬੰਧ
തടസ്സകരമായ മാസ്ക്,ਰੁਕਾਵਟ ਦਾ ਮਾਸਕ
തടസ്സപ്പെടുത്തുന്ന മുൻഗണന,ਤਰਕ ਤਰਜੀਹ
തടസ്സപ്പെടുത്തുക,ਰੁਕਾਵਟ ਸਟੈਕਿੰਗ
തടസ്സകരമായ കെണി,ਰੁਕਾਵਟ ਫਸਾਉਣ
തടസ്സകരമായ ട്രിഗർ  അടയാളം,ਰੁਕਾਵਟ ਟਰਿੱਗਰ  ਇਸ਼ਾਰਾ
തടസ്സകരമായ വെക്റ്റർ,ਰੁਕਾਵਟ ਵੈਕਟਰ
ഇന്റർസറ്റൈറ്റ് ലിങ്ക്,ਅੰਦਰਲੇ ਲਿੰਕ
അന്തർസംസ്ഥാന  പഞ്ച് ചെയ്യുക,ਅੰਤਰਰਾਜੀ  ਪੰਚਿੰਗ
Issymbol  ഇടപെടൽ,Intersymbol  ਦਖ਼ਲਅੰਦਾਜ਼ੀ
ഇടവേള സേവനം  വിലമതിക്കുക,ਅੰਤਰਾਲ ਸੇਵਾ  ਮੁੱਲ
ഇടവേള ടൈമർ,ਅੰਤਰਾਲ ਟਾਈਮਰ
പരസ്പരവിരുദ്ധമായ,ਇੰਟਰਵਰਕਿੰਗ
അറിയുക,ਸੂਚਕ
ഇൻട്രാസ്റ്റേറ്റ് ടോൾ,ਅੰਦਰੂਨੀ ਟੋਲ
നുഴഞ്ഞുകയറ്റം,ਘੁਸਪੈਠ ਟੋਨ
അസാധുവായ പ്രതീകം,ਗਲਤ ਅੱਖਰ
അസാധുവായ എക്സ്ക്ലൂസീവ്  ബന്ധപ്പെടല്,ਅਵੈਧ ਨਿਵੇਕਲਾ  ਹਵਾਲਾ
അസാധുവായ കീ  വവസ്ഥ,ਗਲਤ ਕੁੰਜੀ  ਸ਼ਰਤ
ഇൻവെന്ററി മാസ്റ്റർ  ഫയല്,ਵਸਤੂ ਮਾਸਟਰ  ਫਾਈਲ
അകറ്റിക്കുക,ਉਲਟਾ
വിപരീത ഫയൽ,ਇਨਵਰਟਡ ਫਾਈਲ
വിഹിതം,ਇਨਵਰਟਰ
ക്ഷണകൽപ്പന,ਸੱਦਾ ਸੂਚੀ
അപേദം,ਬੇਨਤੀ
അഭ്യർത്ഥിക്കുക,ਬੇਨਤੀ
അഭ്യർത്ഥിച്ച നടപടിക്രമം,ਬੇਨਤੀ ਕੀਤੀ ਵਿਧੀ
തടയൽ ബ്ലോക്ക്,ਨੂੰ ਰੋਕਣ
അയോട്ടപ്റ്റ് സിഗ്നൽ,Iontert ਸਿਗਨਲ
പരിരാപകമായ  പിശക്,ਅਣਚਾਹੇ  ਗਲਤੀ
പരിഹരിക്കല്,ਬੇਲੋੜੀ
മാറ്റാനാവാത്ത  കാന്തിക പ്രക്രിയ,ਅਟੱਲ  ਚੁੰਬਕੀ ਪ੍ਰਕਿਰਿਆ
ഒറ്റപ്പെട്ട സ്ഥാനം,ਅਲੱਗ ਜਗ੍ਹਾ
ഐഎസ്ഒ വലുപ്പം,ISO ਅਕਾਰ
ഐഎസ്ഒ സ്റ്റാൻഡേർഡ്,ISO ਸਟੈਂਡਰਡ
ഇനം അഡ്വാൻസ്,ਆਈਟਮ ਐਡਵਾਂਸ
ഇനം എണ്ണം,ਆਈਟਮ ਗਿਣਤੀ
ഇനം വലുപ്പം,ਆਈਟਮ ਦਾ ਆਕਾਰ
ആദൃഷ്ടി,ਦੁਹਰਾਓ
ആവർത്തനം,ਦੁਹਰਾਓ
ആവർത്തന ഘടകം,ਦੁਹਰਾਓ ਕਾਰਕ
ആവർത്തന ദിനചര്യ,ਦੁਹਰਾਓ ਰੁਟੀਨ
ആവർത്തന ഡോ-ഗ്രൂപ്പ്,ਦੁਹਰਾਓ ਕਰਨ ਵਾਲੇ ਸਮੂਹ
ആവർത്തന പ്രവർത്തനം,ਦੁਹਰਾਉਣ ਵਾਲੀ ਕਾਰਵਾਈ
ഐറൽ നോളേഷൻ,ਉਲਟਾ ਸੰਕੇਤ
ജിറ്റർ,Jitter
ജോലി ബാച്ച്,ਨੌਕਰੀ ਬੈਚ
തൊഴിൽ ക്ലാസ്,ਨੌਕਰੀ ਦੀ ਕਲਾਸ
ജോലി നിയന്ത്രണം,ਨੌਕਰੀ ਨਿਯੰਤਰਣ
ജോലി നിയന്ത്രണം  ഭാഷ,ਨੌਕਰੀ ਨਿਯੰਤਰਣ  ਭਾਸ਼ਾ
ജോലി നിയന്ത്രണം  പ്രസ്താവന,ਨੌਕਰੀ ਨਿਯੰਤਰਣ  ਬਿਆਨ
തൊഴിൽ നിർവചനം,ਨੌਕਰੀ ਦੀ ਪਰਿਭਾਸ਼ਾ
ജോലി-ഒഴുക്ക് നിയന്ത്രണം,ਨੌਕਰੀ-ਵਹਾਅ ਨਿਯੰਤਰਣ
ജോലി ഇൻപുട്ട് ഉപകരണം,ਨੌਕਰੀ ਇਨਪੁਟ ਡਿਵਾਈਸ
ജോലി ഇൻപുട്ട് ഫയൽ,ਨੌਕਰੀ ਇਨਪੁਟ ਫਾਈਲ
തൊഴിൽ ഇൻപുട്ട് സ്ട്രീം,ਨੌਕਰੀ ਇੰਪੁੱਟ ਸਟ੍ਰੀਮ
തൊഴിൽ ലൈബ്രറി,ਨੌਕਰੀ ਲਾਇਬ੍ਰੇਰੀ
തൊഴിൽ മാനേജുമെന്റ്,ਨੌਕਰੀ ਪ੍ਰਬੰਧਨ
ജോലിയുടെ പേര്,ਨੌਕਰੀ ਦਾ ਨਾਮ
ജോലി അടിസ്ഥാനമാക്കിയുള്ളത്  ഭാഷ,ਨੌਕਰੀ-ਅਧਾਰਤ  ਭਾਸ਼ਾ
ജോലി അടിസ്ഥാനമാക്കിയുള്ളത്  അതിതീവ്രമായ,ਨੌਕਰੀ-ਅਧਾਰਤ  ਅਖੀਰੀ ਸਟੇਸ਼ਨ
ജോലി output ട്ട്പുട്ട് ഉപകരണം,ਨੌਕਰੀ ਆਉਟਪੁੱਟ ਉਪਕਰਣ
തൊഴിൽ output ട്ട്പുട്ട് ഫയൽ,ਨੌਕਰੀ ਆਉਟਪੁੱਟ ਫਾਈਲ
ജോലി put ട്ട്പുട്ട് സ്ട്രീം,ਨੌਕਰੀ ਆਉਟਪੁੱਟ ਸਟ੍ਰੀਮ
ജോലി പായ്ക്ക് ഏരിയ,ਨੌਕਰੀ ਪੈਕ ਖੇਤਰ
തൊഴിൽ മുൻഗണന,ਨੌਕਰੀ ਤਰਜੀਹ
ജോലി പ്രോസസ്സിംഗ്,ਨੌਕਰੀ ਦੀ ਪ੍ਰਕਿਰਿਆ
ജോലി പ്രോഗ്രാം മോഡ്,ਨੌਕਰੀ ਦਾ ਪ੍ਰੋਗਰਾਮ
ജോലി വീണ്ടെടുക്കൽ  ഫയൽ നിയന്ത്രിക്കുക,ਨੌਕਰੀ-ਰਿਕਵਰੀ  ਕੰਟਰੋਲ ਫਾਈਲ
ജോബ് സെന്റർ പേജ്,ਨੌਕਰੀ ਵੱਖ ਕਰਨ ਵਾਲੇ ਪੇਜ
ജോലി പ്രസ്താവന,ਨੌਕਰੀ ਦਾ ਬਿਆਨ
തൊഴിൽ ചുവടുവെപ്പ്,ਨੌਕਰੀ ਦਾ ਕਦਮ
തൊഴിൽ ഘട്ടം ആരംഭിക്കൽ,ਨੌਕਰੀ ਦੀ ਸ਼ੁਰੂਆਤ
തൊഴിൽ ഘട്ടം പുനരാരംഭിക്കുക,ਨੌਕਰੀ ਕਦਮ ਮੁੜ ਚਾਲੂ
ജോലി വടി,ਨੌਕਰੀ ਦੀ ਸੋਟੀ
ജോലി അരുവി,ਨੌਕਰੀ ਦੀ ਧਾਰਾ
ജോലി പിന്തുണയുള്ള ചുമതല,ਨੌਕਰੀ ਸਹਾਇਤਾ ਦਾ ਕੰਮ
ജോഗിൾ,ਜਾਗ
യോജിപ്പിക്കുക,ਜੁੜੋ
സംയുക്ത പ്രവേശന ചെലവ്,ਸੰਯੁਕਤ ਪਹੁੰਚ ਦੀ ਲਾਗਤ
സംയുക്ത വിവര ഉള്ളടക്കം,ਸੰਯੁਕਤ ਜਾਣਕਾਰੀ ਦੀ ਸਮੱਗਰੀ
ജോസീസൻ ജംഗ്ഷൻ,ਜੋਸਫਸਨ ਜੰਕਸ਼ਨ
വാര്ത്താപതിക,ਰਸਾਲਾ
ജേണലിംഗ്,ਜਰਨਲਿੰਗ
ജേണൽ റിപ്പോർട്ട്,ਜਰਨਲ ਰਿਪੋਰਟ
ജേണൽ ടേപ്പ്,ਜਰਨਲ ਟੇਪ
ജംബോ ഗ്രൂപ്പ്,ਜੰਬੋ ਸਮੂਹ
ജമ്പൻ,ਜੰਪਰ
ജമ്പർ തിരഞ്ഞെടുക്കാവുന്ന,ਜੰਪਰ ਚੋਣਯੋਗ
ജമ്പ് നിർദ്ദേശം,ਛਾਲ ਮਾਰੋ
നടുമുടം,ਜੰਕਟਰ
JUKK,ਕਬਾੜ
നായീകരണം,ਉਚਿਤਤਾ
ന്യായീകരണ ശ്രേണി,ਉਚਿਤ ਸੀਮਾ
ന്യായീകരിക്കപ്പെട്ട മാർജിൻ,ਜਾਇਜ਼ ਹਾਸ਼ੀਏ
കർനാജ് മാപ്പ്,ਕਰਨਕ ਦਾ ਨਕਸ਼ਾ
കറ്റക്ന,ਕੈਟਕਾਨਾ
കെമ്പറിൻ,ਕੇਰਿੰਗ
കീബോര്ഡ്,ਕੀਬੋਰਡ
കീബോര്ഡ്  കന്വൂട്ടര്,ਕੀਬੋਰਡ  ਕੰਪਿ computer ਟਰ
കീബോർഡ് എൻട്രി,ਕੀਬੋਰਡ ਐਂਟਰੀ
കീബോർഡ് അന്വേഷണം,ਕੀਬੋਰਡ ਪੁੱਛਗਿੱਛ
കീബോർഡ് ലോക്ക out ട്ട്,ਕੀਬੋਰਡ ਲਾਕਆਉਟ
കീബോര്ഡ്  പെയിശോറകറ്റർ,ਕੀਬੋਰਡ  ਪਰਫੋਰਟਰ
കീബോർഡ് പഞ്ച്,ਕੀਬੋਰਡ ਪੰਚ
കീബോര്ഡ്  അയയ്ക്കുക / സ്വീകരിക്കുക,ਕੀਬੋਰਡ  ਭੇਜੋ / ਪ੍ਰਾਪਤ ਕਰੋ
കീ ക്ലിക്ക്,ਕੁੰਜੀ ਕਲਿਕ
കീ-ക്ലിക്ക് ഫിൽട്ടർ,ਕੁੰਜੀ-ਕਲਿਕ ਫਿਲਟਰ
കീ-നയിക്ക,ਕੁੰਜੀ-ਸੰਚਾਲਿਤ
കീഡ് ഡയറക്റ്റ്  പ്രവേശനം,ਕੁੰਜੀ ਸਿੱਧੀ  ਪਹੁੰਚ
കീ-എൻക്രിപ്റ്റിംഗ് കീ,ਕੁੰਜੀ-ਏਨਕ੍ਰਿਪਟਿੰਗ ਕੁੰਜੀ
കീ എൻട്രി,ਕੁੰਜੀ ਦਾਖਲਾ
പ്രധാന മടക്കുകൾ =  ഹാഷിംഗ്,ਕੁੰਜੀ ਫੋਲਡਿੰਗ =  ਹੈਸਿੰਗ
കീപ്പിംഗ് ചിർപ്പ്,ਕੀਿੰਗ ਚੀਪ
കീയിംഗ് തരംഗം,ਕੀਿੰਗ ਵੇਵ
കീ പായ,ਕੁੰਜੀ ਮੈਟ
കീ പാഡ്,ਕੁੰਜੀ ਪੈਡ
കീ ഘട്ടം,ਕੁੰਜੀ ਪੜਾਅ
കീ പൾസ്,ਕੁੰਜੀ ਨਬਜ਼
കീ-പൾസിംഗ് സിഗ്നൽ,ਕੁੰਜੀ-ਧਬੜ ਦਾ ਸੰਕੇਤ
കീ പഞ്ച്,ਕੁੰਜੀ ਪੰਚ
കീ തരംതിരിക്കൽ,ਕੁੰਜੀ ਛਾਂਟੀ
കീ സ്ട്രോക്ക്,ਕੁੰਜੀ ਦੌਰਾ
കീ-സ്ട്രോക്ക്  തെളിയിക്കല്,ਕੁੰਜੀ-ਸਟਰੋਕ  ਤਸਦੀਕ
കീ ടേപ്പ്,ਕੁੰਜੀ ਟੇਪ
കീ ടെലിഫോൺ സെറ്റ്,ਕੁੰਜੀ ਟੈਲੀਫੋਨ ਸੈਟ
കീ ടെലിഫോൺ  ഏര്പ്പാട്,ਕੁੰਜੀ ਟੈਲੀਫੋਨ  ਸਿਸਟਮ
കീ-ടു-ഡിസ്ക്,ਕੁੰਜੀ-ਤੋਂ-ਡਿਸਕ
ഫ്ലോപ്പിയിലേക്കുള്ള താക്കോൽ,ਫਲਾਪੀ ਦੀ ਕੁੰਜੀ
ടേപ്പിലേക്കുള്ള കീ,ਟੇਪ ਕਰਨ ਲਈ ਕੁੰਜੀ
പ്രധാന പരിവർത്തനം,ਕੁੰਜੀ ਤਬਦੀਲੀ
പ്രധാന വാക്ക് സന്ദര്ഭം,ਵਿੱਚ ਕੁੰਜੀ ਸ਼ਬਦ ਪ੍ਰਸੰਗ
കീ-വാക്ക്  പാരാമീറ്റർ,ਕੁੰਜੀ-ਸ਼ਬਦ  ਪੈਰਾਮੀਟਰ
കിലോവാഡൻ,ਕਿਲ੍ਹੇ
കിലോബൈറ്റ്,ਕਿਲੋਬਾਈਟ
കിലോമെഗ,ਕਿਲ੍ਹੇਗਾ
കിപ്സ് (കിലോഗ്രാം-ഉപദ്രവം),ਕਿਪਸ ​​(ਕਿਲੋਗ੍ਰਾਫਿਕਸ-ਪਰਤਾਵੇਂ)
ലേബൽ സ്ഥിരത,ਲੇਬਲ ਲਗਾਤਾਰ
പൊതുവായി ലേബൽ ചെയ്തു,ਦਾ ਲੇਬਲ ਵਾਲਾ ਆਮ
ലേബലിംഗ്,ਲੇਬਲਿੰਗ
ലേബൽ ലിസ്റ്റ്,ਲੇਬਲ ਸੂਚੀ
ലേബൽ റെക്കോർഡ്,ਲੇਬਲ ਰਿਕਾਰਡ
വേരിയബിൾ ലേബൽ ചെയ്യുക,ਲੇਬਲ ਵੇਰੀਏਬਲ
ലേസ്റ്റുചെയ്ത കാർഡ്,ਲਸੀਡ ਕਾਰਡ
ലാൻഡ്-ലൈൻ സൗകര്യം,ਲੈਂਡ-ਲਾਈਨ ਦੀ ਸਹੂਲਤ
ഭാഷ (കോബോൾ),ਭਾਸ਼ਾ (ਕੋਬੋਲ)
ഭാഷ  കൺവെർട്ടർ,ਭਾਸ਼ਾ  ਕਨਵਰਟਰ
ഭാഷ  വാഖാതാവ്,ਭਾਸ਼ਾ  ਦੁਭਾਸ਼ੀਏ
ഭാഷ  പ്രോസസ്സര്,ਭਾਸ਼ਾ  ਪ੍ਰੋਸੈਸਰ
ഭാഷ  പ്രസ്താവന,ਭਾਸ਼ਾ  ਬਿਆਨ
ഭാഷാ ഉപസെറ്റ്,ਭਾਸ਼ਾ ਸਬਸੈੱਟ
ഭാഷ  വിവർത്തനം  സവിശേഷത,ਭਾਸ਼ਾ  ਅਨੁਵਾਦ  ਵਿਸ਼ੇਸ਼ਤਾ
ഭാഷ  വിവര്ത്തകന്,ਭਾਸ਼ਾ  ਅਨੁਵਾਦਕ
വലിയ സ്കെയിൽ  സംയോജനം,ਵੱਡੇ ਪੱਧਰ 'ਤੇ  ਏਕੀਕਰਣ
ലേസർ  വാര്ത്താവിനിമയം,ਲੇਜ਼ਰ  ਸੰਚਾਰ
ലേസർ എമൽഷൻ  ശേഖരണം,ਲੇਜ਼ਰ ਇਮਲਸਨ  ਸਟੋਰੇਜ
ലേസർ ജെറ്റ് പ്രിന്റർ,ਲੇਜ਼ਰ ਜੇਟ ਪ੍ਰਿੰਟਰ
കുറ്റിക്കൊളുത്ത്,ਲਚ
കുറ്റിശൂരം,ਲਾਚਿੰਗ
ലേറ്റൻസി (സമയം),ਲੇਟੈਂਸੀ (ਸਮਾਂ)
ലാറ്ററൽ ആവർത്തനം  ചെക്ക്,ਲੈਟਰਲ ਰਿਡੰਡੈਂਸੀ  ਚੈਕ
ലാറ്ററൽ റിവേഴ്സൽ,ਪਾਸੇ ਦੇ ਉਲਟ
നേതാവ്,ਨੇਤਾ
ലീഡർ റെക്കോർഡ്,ਲੀਡਰ ਰਿਕਾਰਡ
പ്രമുഖ നിയന്ത്രണം,ਪ੍ਰਮੁੱਖ ਨਿਯੰਤਰਣ
മുൻനിര തീരുമാനം,ਪ੍ਰਮੁੱਖ ਫੈਸਲਾ
മുൻനിര അവസാനം,ਪ੍ਰਮੁੱਖ ਅੰਤ
പ്രമുഖ ഗ്രാഫിക്സ്,ਪ੍ਰਮੁੱਖ ਗ੍ਰਾਫਿਕਸ
ലീഡിംഗ് പൂജ്യം,ਜ਼ੀਰੋ
ലെപ്രോഗ് പരിശോധന,ਲੀਪਫ੍ਰੋਗ ਟੈਸਟ
പാട്ടച്ച ചാനൽ,ਲੀਜ਼ਡ ਚੈਨਲ
പാട്ടത്തിനെടുത്ത സർക്യൂട്ട്  ഡാറ്റാ പ്രക്ഷേപണം  സേവനം,ਲੀਜ਼ਡ ਸਰਕਟ  ਡਾਟਾ-ਪ੍ਰਸਾਰਣ  ਸੇਵਾ
പാട്ടത്തിനെടുത്ത ലൈൻ,ਲੀਜ਼ਡ ਲਾਈਨ
പാട്ടക്കര്പ്പ്,ਲੀਜ਼ਿੰਗ
കുറഞ്ഞത് പതിവായി  ഉപയോഗിച്ച മെമ്മറി,ਘੱਟੋ ਘੱਟ ਅਕਸਰ  ਵਰਤੀ ਗਈ ਮੈਮੋਰੀ
അടുത്തിടെ ഉപയോഗിച്ചു  സ്മരണം,ਘੱਟੋ ਘੱਟ ਵਰਤਿਆ  ਯਾਦਦਾਸ਼ਤ
കുറഞ്ഞത് പ്രാധാന്യമുള്ളത്,ਘੱਟੋ ਘੱਟ ਮਹੱਤਵਪੂਰਨ
കുറഞ്ഞത് പ്രാധാന്യമുള്ളത്  കഥാപാതം,ਘੱਟੋ ਘੱਟ ਮਹੱਤਵਪੂਰਨ  ਅੱਖਰ
കുറഞ്ഞത് പ്രാധാന്യമുള്ളത്  അക്കം,ਘੱਟੋ ਘੱਟ ਮਹੱਤਵਪੂਰਨ  ਅੰਕ
ഇടത് കൈ മാർജിൻ  നിഷേധം,ਖੱਬੇ ਹੱਥ ਦੇ ਹਾਸ਼ੀਏ  ਇੰਡੈਂਟ
ഇടത് ന്യായീകരണം,ਖੱਬੇ ਧਰਮੀ
കാല്,ਲੱਤ
ദൈര്ഘം,ਲੰਬਾਈ
ദൈര്ഘം  സവിശേഷത,ਲੰਬਾਈ  ਨਿਰਧਾਰਨ
അക്ഷരം,ਪੱਤਰ
അക്ഷര കോഡ്,ਪੱਤਰ ਕੋਡ
കത്ത് .ട്ട്,ਪੱਤਰ ਬਾਹਰ
അക്ഷര നിലവാരം,ਪੱਤਰ ਦੀ ਗੁਣਵੱਤਾ
അക്ഷര ഷിഫ്റ്റ്,ਪੱਤਰ ਸ਼ਿਫਟ
സമനില,ਪੱਧਰ
തലപ്പാപ്പണിക്കാരൻ,ਪੱਧਰ ਦਾ ਮੁਆਵਜ਼ਾ ਦੇਣ ਵਾਲਾ
ലെവൽ സൂചകം,ਪੱਧਰ ਸੂਚਕ
ലെവൽ നമ്പർ,ਪੱਧਰ ਦਾ ਨੰਬਰ
പ്രവേശനത്തിന്റെ അളവ്,ਪਹੁੰਚ ਦਾ ਪੱਧਰ
വിലാസത്തിന്റെ നിലവാരം,ਸੰਬੋਧਨ ਦਾ ਪੱਧਰ
ലെവൽ-വൺ വേരിയബിൾ,ਪੱਧਰ-ਇਕ ਵੇਰੀਏਬਲ
ലെവൽ ഓർഡർ,ਪੱਧਰ ਦਾ ਆਰਡਰ
ലെവൽ ഓവർലോഡ്,ਪੱਧਰ ਦਾ ਭਾਰ
ലെവൽ ഉറവിടം  ഭാഷ,ਪੱਧਰ ਦਾ ਸਰੋਤ  ਭਾਸ਼ਾ
സമവാദി സംസ്ഥാനങ്ങൾ  പട്ടികയുണ്ടാക്കുക,ਪੱਧਰ ਦੇ ਰਾਜ  ਰਜਿਸਟਰ
എണ്ണമുള്ള,ਲੈਕਸੇਮੈਮ
നിഘണ്ടു,ਲੈਕਸਿਕਨ
ലൈബേറിയന്,ਲਾਇਬ੍ਰੇਰੀਅਨ
ലൈബ്രേറിയൻ പ്രോഗ്രാം,ਲਾਇਬ੍ਰੇਰੀਅਨ ਪ੍ਰੋਗਰਾਮ
പുസ്തകശാല,ਲਾਇਬ੍ਰੇਰੀ
ലൈബ്രറി ഡയറക്ടറി,ਲਾਇਬ੍ਰੇਰੀ ਡਾਇਰੈਕਟਰੀ
ലൈബ്രറി സൗകര്യം,ਲਾਇਬ੍ਰੇਰੀ ਦੀ ਸਹੂਲਤ
ലൈബ്രറി ഫയൽ എഡിറ്റർ,ਲਾਇਬ੍ਰੇਰੀ ਫਾਈਲ ਐਡੀਟਰ
ലൈബ്രറി പ്രോഗ്രാം,ਲਾਇਬ੍ਰੇਰੀ ਪ੍ਰੋਗਰਾਮ
ലൈബ്രറി പതിവ്,ਲਾਇਬ੍ਰੇਰੀ ਰੁਟੀਨ
ലൈബ്രറി സബ്റൂട്ടിൻ,ਲਾਇਬ੍ਰੇਰੀ ਸਬਬਰੋਟਾਈਨ
ലൈബ്രറി ടേപ്പ്,ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ
ലൈബ്രറി ട്രാക്ക്,ਲਾਇਬ੍ਰੇਰੀ ਟ੍ਰੈਕ
ലൈസൻസുള്ളത്  പ്രമാണീകരണം,ਲਾਇਸੰਸਸ਼ੁਦਾ  ਦਸਤਾਵੇਜ਼
ലൈസൻസുള്ളത്  പ്രസിദ്ധീകരണം,ਲਾਇਸੰਸਸ਼ੁਦਾ  ਪ੍ਰਕਾਸ਼ਨ
ലൈറ്റ് ബട്ടൺ,ਲਾਈਟ ਬਟਨ
നേരിയ വഴിക്ക്,ਰੋਸ਼ਨੀ
ലൈറ്റ്-എമിറ്റിംഗ്  ഡയോഡ്,ਹਲਕਾ-ਨਿਕਾਸ  Dieode
ലൈറ്റ്-എമിറ്റിംഗ്  ഡയോഡ് ഡിസ്പ്ലേ,ਹਲਕਾ-ਨਿਕਾਸ  ਡਿਓਡ ਡਿਸਪਲੇਅ
നേരിയ ഗൈഡ്,ਲਾਈਟ ਗਾਈਡ
നേരിയ തോക്ക്,ਹਲਕਾ ਬੰਦੂਕ
നേരിയ പേന,ਲਾਈਟ ਕਲਮ
ഇളം പെൻ ശ്രദ്ധ,ਹਲਕਾ ਪੈੱਨ
ലൈറ്റ് പെൻ കണ്ടെത്തൽ,ਲਾਈਟ ਕਲਮ ਖੋਜ
ലൈറ്റ് പെൻ ഹിറ്റ്,ਲਾਈਟ ਪੈੱਨ ਹਿੱਟ
നേരിയ പെൻ പണിമുടക്ക്,ਲਾਈਟ ਕਲਮ ਹੜਤਾਲ
ലൈറ്റ് പെൻ ട്രാക്കിംഗ്,ਲਾਈਟ ਕਲਮ ਟਰੈਕਿੰਗ
നേരിയ സ്ഥിരത,ਹਲਕੀ ਸਥਿਰਤਾ
പരിശോധന പരിമിതപ്പെടുത്തുക,ਸੀਮਾ ਚੈੱਕ
പരിമിതമായ ദൂരം  അഡാപ്റ്റർ,ਸੀਮਤ ਦੂਰੀ  ਅਡੈਪਟਰ
