Punjabi,Marathi
ਰੁਕਾਵਟ ਵੈਕਟਰ,व्यत्यय वेक्टर
ਵਿਘਨ,व्यत्यय
ਚੌਰਾਹੇ,छेदनबिंदू
"1.ਇੰਟਰਨੈੱਟ, 2.ਇੰਟਰਨੈੱਟ","1.इंटरनेट, 2.इंट्रानेट"
ਅਟੱਲ,अपरिवर्तनीय
ਵਸਤੂ ਮੁੱਖ ਫਾਇਲ,इन्व्हेंटरी मुख्य फाइल
ਉਲਟ ਮਲਟੀਪਲੈਕਸਰ,व्यस्त मल्टीप्लेक्सर
ਉਲਟ ਸਕੈਨਿੰਗ,व्यस्त स्कॅनिंग
ਉਲਟਾ ਫਾਇਲ,उलट फाइल
ਉਲਟ ਸੂਚੀ ਫਾਇਲ,उलट यादी फाइल
ਉਲਟ ਪੰਨਾ ਸਾਰਣੀ,उलट पृष्ठ सारणी
"1. ਇੰਟਰਚੇਂਜਰ, 2. ਪ੍ਰਤੀਕ","1. इंटरचेंजर, 2. प्रतीक"
ਇੰਟਰਨੈੱਟ ਦੀ ਕਾਰਵਾਈ,इंटरनेट ऑपरेशन
ਇੰਟਰਪੋਲੇਸ਼ਨ,इंटरपोलेशन
ਵਿਆਖਿਆ,व्याख्या
"1. ਦੁਭਾਸ਼ੀਏ, 2. ਵਿਤਕਰਾ ਕਰਨ ਵਾਲਾ, 3. ਮਿਮੋਨਿਕ ਟ੍ਰਾਂਸਫਰ ਕਰਨ ਵਾਲਾ","1. दुभाषी, 2. भेदभाव, 3. स्मृती हस्तांतरणकर्ता"
ਇੰਟਰਪ੍ਰੋਸੈੱਸ ਸੰਚਾਰ,आंतरप्रक्रिया संप्रेषण
ਅੰਤਰਯਾਕ,अंतरायक
ਰੁਕਾਵਟ ਹੈਂਡਲਰ,व्यत्यय हँडलर
ਵਿਘਨ ਕਵਰ,कव्हर व्यत्यय आणणे
ਰੁਕਾਵਟ ਸਿਗਨਲ,व्यत्यय सिग्नल
ਰੁਕਾਵਟ ਵੈਕਟਰ,व्यत्यय वेक्टर
ਵਿਘਨ,व्यत्यय
ਚੌਰਾਹੇ,छेदनबिंदू
"1.ਇੰਟਰਨੈੱਟ, 2.ਇੰਟਰਨੈੱਟ","1.इंटरनेट, 2.इंट्रानेट"
ਅਟੱਲ,अपरिवर्तनीय
ਵਸਤੂ ਮੁੱਖ ਫਾਇਲ,इन्व्हेंटरी मुख्य फाइल
ਉਲਟ ਮਲਟੀਪਲੈਕਸਰ,व्यस्त मल्टीप्लेक्सर
ਉਲਟ ਸਕੈਨਿੰਗ,व्यस्त स्कॅनिंग
ਉਲਟਾ ਫਾਇਲ,उलट फाइल
ਉਲਟ ਸੂਚੀ ਫਾਇਲ,उलट यादी फाइल
ਉਲਟ ਪੰਨਾ ਸਾਰਣੀ,उलट पृष्ठ सारणी
"1. ਇੰਟਰਚੇਂਜਰ, 2. ਪ੍ਰਤੀਕ","1. इंटरचेंजर, 2. प्रतीक"
ਕਾਰਜ ਪ੍ਰਬੰਧਨ,कार्य व्यवस्थापन
ਕਾਰਵਾਈ ਅਧਾਰਿਤ ਭਾਸ਼ਾ,क्रियाभिमुख भाषा
ਕੰਮ ਦੀ ਤਰਜੀਹ,कार्य प्राधान्य
ਨੌਕਰੀ ਦੀ ਸਮਾਂ-ਸਾਰਣੀ,नोकरीचे वेळापत्रक
ਕਾਰਜ ਕ੍ਰਮ,कार्य अनुक्रम
ਕੰਮ ਦਾ ਕਾਰਜਕ੍ਰਮ,कामाचे वेळापत्रक
ਸੰਮਿਲਨ,अंतर्भूत
ਜੁਆਇੰਟ ਫੋਟੋਗ੍ਰਾਫੀ ਗਰੁੱਪ (JPG),संयुक्त छायाचित्रण गट (JPG)
ਮੈਗਜ਼ੀਨ,मासिक
ਖੁਸ਼ੀ ਦੀ ਸੋਟੀ,आनंदाची काठी
"1. ਮੁਲਾਂਕਣ, 2. ਫੈਸਲਾ","1.आकलन, 2.निर्णय"
ਛਾਲ,उडी
ਛਾਲ ਮਾਰਨ ਦੀ ਹਦਾਇਤ,उडी सूचना
ਜੰਪਰ,जम्पर
"1. ਸੰਗਮ, 2. ਸੰਧੀ, 3. ਸੰਯੁਕਤ","1. संगम, 2. तह, 3. संयुक्त"
ਰੱਦੀ,कचरा
ਜਾਇਜ਼,औचित्य
ਕਿਲੋ ਬਾਈਟ,किलो बाइट
Karnoff ਨਕਸ਼ਾ,कार्नॉफ नकाशा
karnoff ਤਸਵੀਰ,कार्नोफ चित्र
KB (ਕਿਲੋਗ੍ਰਾਮ ਬਾਈਟ),KB (किलोग्राम बाइट)
"1. ਅਸ਼ਟਿ, 2. ਕਰਨਲ, 3. ਕਰਨਲ","1. आष्टी, 2. कर्नल, 3. कर्नल"
ਅੱਠ ਮੋਡ,आठ मोड
ਅਨੁਕੂਲਤਾ,अनुकूलता
ਕੁੰਜੀ,की
ਕੀਬੋਰਡ,कीबोर्ड
"1.ਕੁੰਜੀ ਉਛਾਲ, 2.ਕੁੰਜੀ ਅਸਵੀਕਾਰ","1.की बाउन्स, 2.की नाकारणे"
ਕੁੰਜੀ ਕਲਿੱਕ,की क्लिक
ਕੁੰਜੀ ਕੰਪਰੈਸ਼ਨ,की कॉम्प्रेशन
"1.ਕੁੰਜੀ ਡਿਸਕ, 2.ਕੀ ਡਿਸਕ","1.की डिस्क, 2.की डिस्क"
ਕੁੰਜੀ ਇੰਕੋਡਿੰਗ,की एन्कोडिंग
ਮੁੱਖ ਖੇਤਰ,मुख्य क्षेत्र
"1.ਕੁੰਜੀ ਫਾਈਲ, 2.ਕੁੰਜੀ ਫਾਈਲ","1.की फाइल, 2.की फाइल"
ਮੁੱਖ ਬਣਤਰ,मुख्य रचना
ਕੁੰਜੀ ਪ੍ਰਬੰਧਨ,मुख्य व्यवस्थापन
ਕੁੰਜੀ ਪੈਡ,की पॅड
ਕੁੰਜੀ ਪੈਡ,की पॅड
ਮੁੱਖ ਵਾਕਾਂਸ਼,मुख्य वाक्यांश
ਕੁੰਜੀ ਨਬਜ਼,की नाडी
ਕੁੰਜੀ puncher,की पंचर
ਕੁੰਜੀ ਲੜੀਬੱਧ,की क्रमवारी
"1.ਕੁੰਜੀ ਸਟ੍ਰੋਕ, 2.ਕੀ ਸਟ੍ਰੋਕ, 3.ਕੀ ਦਬਾਅ","1.की स्ट्रोक, 2.की स्ट्रोक, 3.की प्रेशर"
ਪਤਾ ਟ੍ਰਾਂਸਫਰ ਕੁੰਜੀ,पत्ता हस्तांतरण की
"1. ਡਿਸਕ ਕੁੰਜੀ, 2. ਡਿਸਕ ਕੁੰਜੀ","1. डिस्क की, 2. डिस्क की"
ਫਲਾਪੀ ਕੁੰਜੀ,फ्लॉपी की
ਟੇਪ ਕੁੰਜੀ,टेप की
ਮੁੱਖ ਸ਼ਬਦ,मुख्य संज्ञा
"1.ਲੱਤੀ, 2.ਥੰਪ","1.किक, 2.थांप"
ਝੌਂਪੜੀ,झोपडी
ਕਿਲੋ ਬਿੱਟ,किलो बिट
ਗੰਢ,गाठ
ਗਿਆਨ ਅਧਾਰਤ ਜਾਣਕਾਰੀ ਸੇਵਾਵਾਂ,ज्ञान आधारित माहिती सेवा
ਗਿਆਨ ਦੀ ਖੋਜ,ज्ञान शोध
ਗਿਆਨ ਖੋਜ ਡੇਟਾਬੇਸ,ज्ञान शोध डेटाबेस
ਗਿਆਨ ਇੰਜੀਨੀਅਰਿੰਗ,ज्ञान अभियांत्रिकी
ਗਿਆਨ ਪ੍ਰਬੰਧਨ,ज्ञान व्यवस्थापन
ਗਿਆਨ ਕਰਮਚਾਰੀ,ज्ञान कार्यकर्ता
ਲੈਨ ਅਡਾਪਟਰ,लॅन अडॅप्टर
"1.LAN ਸਰਵਰ, 2.LAN ਸਰਵਰ","1.LAN सर्व्हर, 2.LAN सर्व्हर"
LAN ਕੰਮ ਵਾਲੀ ਥਾਂ,LAN कामाची जागा
ਖਿਤਿਜੀ ਤਸਵੀਰ,क्षैतिज चित्र
"1. ਹਰੀਜੱਟਲ ਚਿੱਤਰ, 2. ਲੈਂਡਸਕੇਪ","1.क्षैतिज प्रतिमा, 2.लँडस्केप"
ਭਾਸ਼ਾ,इंग्रजी
ਭਾਸ਼ਾ ਸਿੱਖਿਅਕ,भाषा प्रशिक्षक
ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਰ,भाषा प्रोसेसर
"1.Language Transferr, 2.Language Translator","1.भाषा हस्तांतरणकर्ता, 2.भाषा अनुवादक"
ਲੈਪਟਾਪ,लॅपटॉप
ਵਿਆਪਕ ਏਕੀਕਰਣ (LSI),सर्वसमावेशक एकत्रीकरण (LSI)
ਪੁੰਜ ਏਕੀਕਰਣ (LSI),मास इंटिग्रेशन (LSI)
ਲੇਜ਼ਰ,लेसर
ਲੇਜ਼ਰ ਪ੍ਰਿੰਟਰ,लेसर प्रिंटर
ਆਖਰੀ ਇਨਪੁਟ ਪਹਿਲਾ ਅੰਕ (LIFO),लास्ट इनपुट फर्स्ट इश्यू (LIFO)
ਪਰਤ,थर
"ਖਾਕਾ, ਖਾਕਾ","खाका, मांडणी"
"1. ਪੱਤੇ, 2. ਪੱਤੇ, 3. ਪੱਤਰ","1. पाने, 2. पाने, 3. पत्र"
ਪੱਤਾ ਨੋਡ,लीफ नोड
ਪੱਤਾ ਸਪਾਟ,पानांची जागा
ਲੀਜ਼,भाडेपट्टी
"1.ਲੀਜ਼ ਚੈਨਲ, 2.ਲੀਜ਼ ਸਿਸਟਮ","1. लीज चॅनेल, 2. लीज सिस्टम"
"1.ਲਾਈਨ, 2.ਲੀਸ਼ ਲਾਈਨ","1.लाइन, 2.लीश लाईन"
ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਬਿੱਟ shell.sb),किमान अर्थपूर्ण बिट shell.sb)
ਘੱਟੋ-ਘੱਟ ਮਹੱਤਵਪੂਰਨ ਸਕੋਰ,किमान लक्षणीय स्कोअर
"1. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ, 2. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ","1. इनहेरिटेड सिस्टम, 2. इनहेरिटन्स सिस्टम"
"1. ਲੇਮਾ, 2. ਪ੍ਰਮੇਯ","1. लेमा, 2. प्रमेय"
ਅੱਖਰ ਗੁਣਵੱਤਾ (LQ),अक्षर गुणवत्ता (LQ)
ਸ਼ਬਦਾਵਲੀ,शब्दशः
ਕੋਸ਼ ਵਿਗਿਆਨ,शब्दकोषशास्त्र
"1.ਆਰਕਾਈਵ, 2.ਲਾਇਬ੍ਰੇਰੀ","1.संग्रहण, 2.लायब्ररी"
"1.ਲਾਇਬ੍ਰੇਰੀ ਪ੍ਰੋਗਰਾਮ, 2.ਆਰਕਾਈਵ ਪ੍ਰੋਗਰਾਮਿੰਗ","1.लायब्ररी प्रोग्राम, 2.अर्काइव्ह प्रोग्रामिंग"
ਲਾਇਬ੍ਰੇਰੀ ਡਾਇਰੈਕਟਰੀ,लायब्ररी निर्देशिका
"1. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ, 2. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ","1. परवाना करार, 2. परवाना करार"
ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਡਸ (LEDs),प्रकाश उत्सर्जक डायोड्स (एलईडी)
ਹਲਕਾ ਬੰਦੂਕ,हलकी बंदूक
ਹਲਕਾ ਕਲਮ,हलकी पेन
ਰੇਖਿਕ ਅਡਾਪਟਰ,रेखीय अडॅप्टर
ਲਾਈਨ ਸੰਪਾਦਨ,ओळ संपादन
"1.ਲਾਈਨ ਪ੍ਰਿੰਟਰ, 2.ਲਾਈਨ ਪ੍ਰਿੰਟਰ","1.लाइन प्रिंटर, 2.लाइन प्रिंटर"
"1.ਰੇਖਿਕ, 2.ਰੇਖਿਕ","१.रेखीय, २.रेखीय"
ਲਾਈਨਾਂ ਪ੍ਰਤੀ ਮਿੰਟ (LPM),लाइन्स प्रति मिनिट (LPM)
"1. ਲਿੰਕ, ਲਿੰਕ, 2. ਚੇਨ, 3. ਬਾਂਡ","1. दुवा, दुवा, 2. साखळी, 3. बंध"
ਜੰਜੀਰੀ ਸੂਚੀ,साखळीबद्ध यादी
ਲੀਨਕਸ,लिनक्स
"1.ਤਰਲ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ, 2.ਲਿਕਵਿਡ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ (LCD)","1.लिक्विड क्रिस्टल डिस्प्ले, 2.लिक्विड क्रिस्टल डिस्प्ले (LCD)"
ਸੂਚੀ ਦੀ ਕਾਰਵਾਈ,यादी प्रक्रिया
"1. ਅੱਖਰ, 2. ਸ਼ਾਬਦਿਕ","1.अक्षर, 2.अक्षर"
"1. ਕਿਰਿਆਸ਼ੀਲ, 2. ਜੀਵਤ, 3. ਬਿਜਲੀ, 4. ਚਲਦਾ","1. सक्रिय, 2. जिवंत, 3. इलेक्ट्रिकल, 4. हालचाल"
ਲਾਈਵ ਗੰਢ,थेट गाठ
"1. ਲੋਡ, 2. ਲੋਡ","1.लोड, 2.लोड"
"1.ਲੋਡ ਮੋਡਿਊਲ, 2.ਲੋਡ ਮੋਡਿਊਲੇਟਰ","1.लोड मॉड्यूल, 2.लोड मॉड्युलेटर"
"1.ਸਥਾਨਕ, 2.ਸਥਾਨਕ","1.स्थानिक, 2.स्थानिक"
ਸਥਾਨਕ ਪਹੁੰਚ,स्थानिक प्रवेश
ਲੋਕਲ ਏਰੀਆ ਨੈੱਟਵਰਕ (LAN),लोकल एरिया नेटवर्क (LAN)
ਸਥਾਨਕ ਸਪੱਸ਼ਟਤਾ,स्थानिक स्पष्टता
"1. ਸਥਾਨਕ ਨੈੱਟਵਰਕ, 2. ਸਥਾਨਕ ਕੇਂਦਰ 3. ਸਥਾਨਕ ਮੁਦਰਾ","1. स्थानिक नेटवर्क, 2. स्थानिक केंद्र 3. स्थानिक विनिमय"
ਸਥਾਨਕ ਮੈਮੋਰੀ,स्थानिक स्मृती
ਸਥਾਨਕ ਮੋਡ,स्थानिक मोड
ਸਥਾਨਕ ਵੇਰੀਏਬਲ,स्थानिक व्हेरिएबल
"ਲੂਪ, ਲਾਕ","पळवाट, लॉक"
ਲੂਪ ਫਾਈਲ,लूप फाइल
ਸੈਸ਼ਨ ਸ਼ੁਰੂ,सत्र सुरू
ਮਿਆਦ ਦੇ ਅੰਤ,मुदत समाप्त
ਲੇਖਕ,संलेखन
ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ,तर्क विश्लेषक
ਤਰਕ ਬੰਬ,लॉजिक बॉम्ब
ਤਰਕ ਕਾਰਡ,लॉजिक कार्ड
ਤਰਕ ਚਾਰਟ (ਫਲੋਚਾਰਟ),लॉजिक चार्ट (फ्लोचार्ट)
ਤਰਕ ਸਰਕਟ,लॉजिक सर्किट
ਤਰਕ ਡਿਜ਼ਾਈਨ,तर्कशास्त्र रचना
ਤਰਕ ਚਿੱਤਰ,तर्कशास्त्र आकृती
ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ,तार्किक फ्लोचार्ट
ਤਰਕ ਫੰਕਸ਼ਨ,तर्कशास्त्र कार्य
ਤਰਕ ਗੇਟ,लॉजिक गेट
"1. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ, 2. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ","1. लॉजिक प्रोग्रामिंग, 2. लॉजिक प्रोग्रामिंग"
ਤਰਕ ਵਿਸਥਾਪਨ,तर्क विस्थापन
ਤਰਕ ਸਥਿਤੀ,तर्क स्थिती
ਤਰਕ ਸਵਿੱਚ,लॉजिक स्विच
ਤਰਕ ਇਕਾਈ,तर्कशास्त्र युनिट
ਲਾਜ਼ੀਕਲ,तार्किक
ਲਾਜ਼ੀਕਲ ਜੋੜ,तार्किक संयोजन
ਲਾਜ਼ੀਕਲ ਡਾਟਾ ਬਣਤਰ,तार्किक डेटा संरचना
ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ,तार्किक आकृती
ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ,तार्किक अभिव्यक्ती
ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ,तार्किक फ्लोचार्ट
ਲਾਜ਼ੀਕਲ IF (ਲਾਜ਼ੀਕਲ ਜੇ),लॉजिकल IF (तार्किक असल्यास)
ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ,तर्कशुद्ध ऑपरेशन
ਤਰਕਸ਼ੀਲ ਆਪਰੇਟਰ,तर्कसंगत ऑपरेटर
ਤਰਕਸ਼ੀਲ ਕੁਨੈਕਸ਼ਨ,तर्कसंगत कनेक्शन
ਲਾਜ਼ੀਕਲ ਯੋਜਨਾ,तार्किक योजना
"1. ਤਰਕਸ਼ੀਲ ਅੱਖਰ, 2. ਤਰਕਸ਼ੀਲ ਅੱਖਰ","1. तर्कशुद्ध वर्ण, 2. तार्किक वर्ण"
ਲਾਜ਼ੀਕਲ ਪੈਟਰਨ,तार्किक नमुना
ਲਾਜ਼ੀਕਲ ਮੁੱਲ,तार्किक मूल्य
ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ,लॉजिकल व्हेरिएबल
ਸੰਖੇਪ ਜਾਣਕਾਰੀ ਪ੍ਰਾਪਤ ਕੀਤੀ,विहंगावलोकन प्राप्त केले
ਝਲਕ ਸੈੱਟ,पूर्वावलोकन सेट
ਨਿਰੀਖਣ,निरीक्षण
"1.ਲੂਪ, 2.ਲੂਪ","1.लूप, 2.लूप"
ਲੂਪ ਕੰਟਰੋਲ,पळवाट नियंत्रण
ਲੂਪ ਸ਼ੁਰੂਆਤ,लूप आरंभीकरण
ਲੂਪ ਪਰਿਵਰਤਨ,लूप भिन्नता
"1. ਲੂਪ ਨੈੱਟਵਰਕ, 2. ਲੂਪ ਨੈੱਟਵਰਕ","1.लूप नेटवर्क, 2.लूप नेटवर्क"
ਲੂਪ ਸ਼ੁਰੂਆਤ,लूप आरंभीकरण
ਲੂਪ-ਐਂਡ,लूप एंडिंग
ਵਿਰੋਧੀ-ਲੂਪ ਟੈਸਟ,काउंटर-लूप चाचणी
ਢਿੱਲੀ ਜੋੜੀ,सैलपणे जोडलेले
ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ,दोषरहित कॉम्प्रेशन
ਹੈਸ ਕੰਪਰੈਸ਼ਨ,हॅसे कॉम्प्रेशन
ਘੱਟ ਬਾਈਟ,कमी बाइट
ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ,निम्न पातळीची भाषा
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,कमी पास फिल्टर
"1. ਘੱਟ ਕੰਡੀਸ਼ਨਡ, 2. ਹੇਠਾਂ ਬੰਨ੍ਹਿਆ ਹੋਇਆ ਹੈ","1.कमी कंडिशन, 2. खाली बांधलेले"
"1.MAC ਪ੍ਰੋਟੋਕੋਲ, 2.MAC ਨੈਤਿਕਤਾ (ਮਿਡਲ ਐਕਸੈਸ ਕੰਟਰੋਲ)","1.MAC प्रोटोकॉल, 2.MAC नीतिशास्त्र (मध्यम प्रवेश नियंत्रण)"
"1. ਮਸ਼ੀਨ, 2. ਮਸ਼ੀਨ","1. मशीन, 2. मशीन"
ਮਸ਼ੀਨ ਦਾ ਪਤਾ,मशीन पत्ता
"1. ਮਸ਼ੀਨ ਕੋਡ, 2. ਮਸ਼ੀਨ ਕੋਡ","1. मशीन कोड, 2. मशीन कोड"
ਮਸ਼ੀਨ ਦਾ ਚੱਕਰ,मशीन चाक
ਮਸ਼ੀਨੀ ਭਾਸ਼ਾ,यांत्रिक भाषा
ਮਕੈਨੀਕਲ ਸਾਫਟਵੇਅਰ,यांत्रिक सॉफ्टवेअर
ਜੰਤਰ ਗਲਤੀ,डिव्हाइस त्रुटी
ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ,मशीन निष्क्रिय वेळ
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,मशीन भाषा
ਮੈਨੁਅਲ,मॅन्युअल
ਮਸ਼ੀਨ ਦੀ ਭਾਵਨਾ,मशीन सेन्स
"1.ਮਸ਼ੀਨ ਭਾਸ਼ਾ, 2.ਮਸ਼ੀਨ ਭਾਸ਼ਾ","1.मशीन लँग्वेज, 2.मशीन लँग्वेज"
ਮਸ਼ੀਨ ਸਿਖਲਾਈ,मशीन लर्निंग
ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ,मशीन ऑपरेशन
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,मशीन भाषा
ਮਸ਼ੀਨ ਦੀ ਕਾਰਗੁਜ਼ਾਰੀ,मशीन कामगिरी
ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,मशीन सिम्युलेशन
ਮਸ਼ੀਨ ਅਗਵਾ ਕਰਨ ਦਾ ਸਮਾਂ,मशीन अपहरण वेळ
ਮਸ਼ੀਨ ਅਨੁਵਾਦ,मशीन भाषांतर
ਮਸ਼ੀਨ ਸ਼ਬਦ,मशीन शब्द
ਮੈਕਰੋ ਹਦਾਇਤ,मॅक्रो सूचना
ਮੈਕਰੋ ਸਕੇਲ,मॅक्रो स्केल
ਮਾਸ ਅਸੈਂਬਲਿੰਗ ਪ੍ਰੋਗਰਾਮ,मास असेंबलिंग कार्यक्रम
ਕੁੱਲ ਕਾਲ,एकूण कॉल
"1.ਮੈਕਰੋ ਕੋਡ, 2.ਮੈਕਰੋ ਕੋਡ","1.मॅक्रो कोड, 2.मॅक्रो कोड"
ਮੈਕਰੋ ਕਮਾਂਡ,मॅक्रो कमांड
ਮੈਕਰੋ ਘੋਸ਼ਣਾ,मॅक्रो घोषणा
ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ,मॅक्रो व्याख्या
ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ,मॅक्रो फ्लो चार्ट
ਮੈਕਰੋ ਜਨਰੇਟਰ,मॅक्रो जनरेटर
ਮੈਕਰੋ ਹਦਾਇਤ,मॅक्रो सूचना
ਕੁੱਲ ਭਾਸ਼ਾ,ढोबळ भाषा
ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ,मॅक्रो लायब्ररी
ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ,मॅक्रो पॅरामीटर
ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ,मॅक्रो प्रक्रिया
"1.ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ, 2. ਮੈਕਰੋਪ੍ਰੋਸੈਸਰ","1.मॅक्रो प्रोसेसर, 2. मॅक्रोप्रोसेसर"
ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ,मॅक्रो प्रोग्रामिंग
ਕੁੱਲ ਪ੍ਰੋਟੋਟਾਈਪ,एकूण प्रोटोटाइप
"1.ਮੈਕਰੋ ਏਨਕੋਡਿੰਗ, 2.ਮੈਕਰੋ ਕੋਡਿੰਗ","1.मॅक्रो एन्कोडिंग, 2.मॅक्रो कोडिंग"
ਮੈਗਾਬਾਈਟ (MB),मेगाबाइट (MB)
ਜਾਦੂ ਦਾ ਪ੍ਰਤੀਕ,जादूचे प्रतीक
ਮੈਜਿਕ ਨੰਬਰ,जादूची संख्या
ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ,चुंबकीय बबल मेमरी
ਚੁੰਬਕੀ ਕਾਰਡ,चुंबकीय कार्ड
"1.ਮੈਗਨੈਟਿਕ ਸੈੱਲ, 2.ਮੈਗਨੈਟਿਕ ਸੈੱਲ","1.मॅग्नेटिक सेल, 2.चुंबकीय सेल"
ਚੁੰਬਕੀ ਪ੍ਰਤੀਕ,चुंबकीय चिन्ह
ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼,चुंबकीय कोर स्टोरेज
"1.ਮੈਗਨੈਟਿਕ ਡਿਸਕ, 2. ਚੁੰਬਕੀ ਡਿਸਕ","1.चुंबकीय डिस्क, 2. चुंबकीय डिस्क"
ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ,चुंबकीय डिस्क पत्ता
ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ,चुंबकीय डिस्क मेमरी
ਚੁੰਬਕੀ ਡਰੱਮ,चुंबकीय ड्रम
"1.ਮੈਗਨੈਟਿਕ ਏਨਕੋਡਿੰਗ, 2.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ, 3.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ","1.मॅग्नेटिक एन्कोडिंग, 2.मॅग्नेटिक कोडिंग, 3.मॅग्नेटिक कोडिंग"
ਚੁੰਬਕੀ ਸਿਖਰ,चुंबकीय शीर्ष
ਚੁੰਬਕੀ ਸਿਆਹੀ,चुंबकीय शाई
ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR),मॅग्नेटिक इंक कॅरेक्टर रेकग्निशन (MICR)
ਚੁੰਬਕੀ ਮਾਧਿਅਮ,चुंबकीय माध्यम
ਚੁੰਬਕੀ ਰੀਡਿੰਗ,चुंबकीय वाचन
ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ,चुंबकीय रेकॉर्डिंग
ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼,चुंबकीय संचयन
ਚੁੰਬਕੀ ਪੱਟੀ,चुंबकीय पट्टी
ਚੁੰਬਕੀ ਟੇਪ,चुंबकीय टेप
ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ,चुंबकीय टेप काडतूस
ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ,चुंबकीय टेप ड्राइव्ह
ਚੁੰਬਕੀ ਟੇਪ ਪੂਰਵਗਾਮੀ,चुंबकीय टेप अग्रदूत
ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ,चुंबकीय टेप ग्रंथपाल
ਚੁੰਬਕੀ ਟੇਪ ਪਹੁੰਚ,चुंबकीय टेप प्रवेश
ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ,चुंबकीय टेप युनिट
"1.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਪਰਤ, 2.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਫਿਲਮ","1.चुंबकीय पातळ थर, 2.चुंबकीय पातळ फिल्म"
ਚੁੰਬਕੀ ਮਾਰਗ,चुंबकीय मार्ग
ਚੁੰਬਕੀ ਆਪਟੀਕਲ ਸਟੋਰੇਜ਼,चुंबकीय ऑप्टिकल स्टोरेज
"1.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ, 2.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ","1.चुंबक प्रिंटर, 2.मॅग्नेट प्रिंटर"
ਚੁੰਬਕੀ ਵਿਗਾੜ,चुंबकीय विकृती
ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ ਖਰਾਬ ਹੋਣ ਵਾਲੀ ਟੈਬਲੇਟ,चुंबकीय विकृत टॅबलेट
"1. ਮੇਲ ਬਾਕਸ, 2. ਮੇਲ ਬਾਕਸ","1. मेल बॉक्स, 2. मेल बॉक्स"
ਮੇਲ ਅਭੇਦ,मेल विलीनीकरण
"1. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ, 2. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ","1. मुख्य नियंत्रण एकक, 2. मुख्य नियंत्रण एकक"
ਮੁੱਖ ਫਰੇਮ,मुख्य चौकट
