Marathi,English
अंतरायक,Interrupt
व्यत्यय हँडलर,interrupt handler
कव्हर व्यत्यय आणणे,interrupt mask
व्यत्यय सिग्नल,interrupt signal
व्यत्यय वेक्टर,interrupt vector
व्यत्यय,Interruption
छेदनबिंदू,Intersect
"1.इंटरनेट, 2.इंट्रानेट",Intranet
अपरिवर्तनीय,Invariant
इन्व्हेंटरी मुख्य फाइल,inventory master file
व्यस्त मल्टीप्लेक्सर,inverse multiplexer
व्यस्त स्कॅनिंग,inverse scanning
उलट फाइल,inverted file
उलट यादी फाइल,inverted list file
उलट पृष्ठ सारणी,inverted page table
"1. इंटरचेंजर, 2. प्रतीक",Inverter
कार्य व्यवस्थापन,job management
क्रियाभिमुख भाषा,job oriented language
कार्य प्राधान्य,job priority
नोकरीचे वेळापत्रक,job scheduling
कार्य अनुक्रम,job sequencing
कामाचे वेळापत्रक,job table
अंतर्भूत,join (JOIN)
संयुक्त छायाचित्रण गट (JPG),joint photographic group (jpg)
मासिक,Journal
आनंदाची काठी,joy stick
"1.आकलन, 2.निर्णय",Judgement
उडी,Jump
उडी सूचना,jump instruction
जम्पर,Jumper
"1. संगम, 2. तह, 3. संयुक्त",Junction
कचरा,Junk
औचित्य,Justification
किलो बाइट,k bytes
कार्नॉफ नकाशा,karnaugh map
कार्नोफ चित्र,karnaugh map
KB (किलोग्राम बाइट),KB (Kilo Byte)
"1. आष्टी, 2. कर्नल, 3. कर्नल",Kernel
आठ मोड,kernel mode
अनुकूलता,Kerning
की,Key
कीबोर्ड,key board
"1.की बाउन्स, 2.की नाकारणे",key bounce
की क्लिक,key click
की कॉम्प्रेशन,key compression
"1.की डिस्क, 2.की डिस्क",key disk
की एन्कोडिंग,key encryption
मुख्य क्षेत्र,key field
"1.की फाइल, 2.की फाइल",key file
मुख्य रचना,key frame
मुख्य व्यवस्थापन,key management
की पॅड,key pad
की पॅड,key pad
मुख्य वाक्यांश,key phrase
की नाडी,key pulse
की पंचर,key punch
की क्रमवारी,key sorting
"1.की स्ट्रोक, 2.की स्ट्रोक, 3.की प्रेशर",key stroke
पत्ता हस्तांतरण की,key to address transformation
"1. डिस्क की, 2. डिस्क की",key to disk
फ्लॉपी की,key to floppy
टेप की,key to tape
मुख्य संज्ञा,key word
"1.किक, 2.थांप",Kick
झोपडी,Kill
किलो बिट,Kilobit
गाठ,Knots
ज्ञान आधारित माहिती सेवा,knowledge based information services
ज्ञान शोध,knowledge discovery
ज्ञान शोध डेटाबेस,knowledge discovery database (KDD)
ज्ञान अभियांत्रिकी,knowledge engineering
ज्ञान व्यवस्थापन,knowledge management
ज्ञान कार्यकर्ता,knowledge worker
लॅन अडॅप्टर,Lan adapter
"1.LAN सर्व्हर, 2.LAN सर्व्हर",Lan server
LAN कामाची जागा,LAN workplace
क्षैतिज चित्र,Landscape
"1.क्षैतिज प्रतिमा, 2.लँडस्केप",Landscape
इंग्रजी,Language
भाषा प्रशिक्षक,language interpreter
भाषा प्रोसेसर,language processor
"1.भाषा हस्तांतरणकर्ता, 2.भाषा अनुवादक",language translator
लॅपटॉप,Laptop
सर्वसमावेशक एकत्रीकरण (LSI),large scale integration (lsi)
मास इंटिग्रेशन (LSI),large scale integration (LSI)
लेसर,Laser
लेसर प्रिंटर,laser printer
लास्ट इनपुट फर्स्ट इश्यू (LIFO),last in first out (LIFO)
थर,Layer
"खाका, मांडणी",Layout
"1. पाने, 2. पाने, 3. पत्र",Leaf
लीफ नोड,leaf node
पानांची जागा,leaf site
भाडेपट्टी,Lease
"1. लीज चॅनेल, 2. लीज सिस्टम",leased channel
"1.लाइन,2.लीश लाईन",leased line
किमान अर्थपूर्ण बिट shell.sb),least significant bit (lsb)
किमान लक्षणीय स्कोअर,least significant digit
"1. इनहेरिटेड सिस्टम, 2. इनहेरिटन्स सिस्टम",legacy system
"1. लेमा, 2. प्रमेय",Lemma
अक्षर गुणवत्ता (LQ),letter quality (LQ)
शब्दशः,Lexeme
शब्दकोषशास्त्र,Lexicography
"1.संग्रहण,2.लायब्ररी",Library
"1.लायब्ररी प्रोग्राम, 2.अर्काइव्ह प्रोग्रामिंग",library program
लायब्ररी निर्देशिका,library sub-routine
"1. परवाना करार, 2. परवाना करार",licence agrement
प्रकाश उत्सर्जक डायोड्स (एलईडी),light emitter diode (LED)
हलकी बंदूक,light gun
हलकी पेन,light pen
रेखीय अडॅप्टर,line adapter
ओळ संपादन,line editing
"1.लाइन प्रिंटर, 2.लाइन प्रिंटर",line printer
"१.रेखीय, २.रेखीय",Linear
लाइन्स प्रति मिनिट (LPM),lines per minute (LPM)
"1. दुवा, दुवा, 2. साखळी,3. बंध",Link
साखळीबद्ध यादी,linked list
लिनक्स,LINUX
"1.लिक्विड क्रिस्टल डिस्प्ले, 2.लिक्विड क्रिस्टल डिस्प्ले (LCD)",liquid crystal display (LCD)
यादी प्रक्रिया,list processing
"1.अक्षर, 2.अक्षर",Literal
"1. सक्रिय, 2. जिवंत, 3. इलेक्ट्रिकल, 4. हालचाल",Live
थेट गाठ,live node
"1.लोड, 2.लोड",Load
"1.लोड मॉड्यूल, 2.लोड मॉड्युलेटर",load module
"1.स्थानिक, 2.स्थानिक",Local
स्थानिक प्रवेश,local access
लोकल एरिया नेटवर्क (LAN),local area network (Lan)
स्थानिक स्पष्टता,local definition
"1. स्थानिक नेटवर्क, 2. स्थानिक केंद्र 3. स्थानिक विनिमय",local exchange
स्थानिक स्मृती,local memory
स्थानिक मोड,local mode
स्थानिक व्हेरिएबल,local variable
"पळवाट, लॉक",Lock
लूप फाइल,locked file
सत्र सुरू,log in=log on
मुदत समाप्त,log off-log out
संलेखन,Logging
तर्क विश्लेषक,logic analyser
लॉजिक बॉम्ब,logic bomb
लॉजिक कार्ड,logic card
लॉजिक चार्ट (फ्लोचार्ट),logic chart (flow chart)
लॉजिक सर्किट,logic circuit
तर्कशास्त्र रचना,logic design
तर्कशास्त्र आकृती,logic diagram
तार्किक फ्लोचार्ट,logic flow chart
तर्कशास्त्र कार्य,logic function
लॉजिक गेट,logic gate
"1. लॉजिक प्रोग्रामिंग, 2. लॉजिक प्रोग्रामिंग",logic programming
तर्क विस्थापन,logic shift
तर्क स्थिती,logic state
लॉजिक स्विच,logic switch
तर्कशास्त्र युनिट,logic unit
तार्किक,Logical
तार्किक संयोजन,logical connection
तार्किक डेटा संरचना,logical data structure
तार्किक आकृती,logical diagram
तार्किक अभिव्यक्ती,logical expression
तार्किक फ्लोचार्ट,logical flow chart (flow chart)
लॉजिकल IF (तार्किक असल्यास),logical IF
तर्कशुद्ध ऑपरेशन,logical operation
तर्कसंगत ऑपरेटर,logical operator
तर्कसंगत कनेक्शन,logical relation
तार्किक योजना,logical scheme
"1. तर्कशुद्ध वर्ण, 2. तार्किक वर्ण",logical symbol
तार्किक नमुना,logical type
तार्किक मूल्य,logical value
लॉजिकल व्हेरिएबल,logical variable
विहंगावलोकन प्राप्त केले,look ahead carry
पूर्वावलोकन सेट,look ahead set
निरीक्षण,Look-up
"1.लूप, 2.लूप",Loop
पळवाट नियंत्रण,loop control
लूप आरंभीकरण,loop initialization
लूप भिन्नता,loop modification
"1.लूप नेटवर्क, 2.लूप नेटवर्क",loop network
लूप आरंभीकरण,loop start
लूप एंडिंग,loop termination
काउंटर-लूप चाचणी,loop-back test
सैलपणे जोडलेले,loosely coupled
दोषरहित कॉम्प्रेशन,lossless compression
हॅसे कॉम्प्रेशन,lossy compression
कमी बाइट,low byte
निम्न पातळीची भाषा,low level language
कमी पास फिल्टर,low pass filter
"1.कमी कंडिशन, 2. खाली बांधलेले",lower bound
"1.MAC प्रोटोकॉल, 2.MAC नीतिशास्त्र (मध्यम प्रवेश नियंत्रण)",mac protocol (medium access control)
"1. मशीन, 2. मशीन",Machine
मशीन पत्ता,machine address
"1. मशीन कोड, 2. मशीन कोड",machine code
मशीन चाक,machine cycle
यांत्रिक भाषा,machine dependent language
यांत्रिक सॉफ्टवेअर,machine dependent software
डिव्हाइस त्रुटी,machine error
मशीन निष्क्रिय वेळ,machine idle time
मशीन भाषा,machine independent language
मॅन्युअल,machine instruction
मशीन सेन्स,machine intelligence
"1.मशीन लँग्वेज, 2.मशीन लँग्वेज",machine language
मशीन लर्निंग,machine learning
मशीन ऑपरेशन,machine operation
मशीन भाषा,machine oriented language
मशीन कामगिरी,machine run
मशीन सिम्युलेशन,machine simulation
मशीन अपहरण वेळ,machine spoiled time
मशीन भाषांतर,machine translation
मशीन शब्द,machine word
मॅक्रो सूचना,macro (=macro instruction)
मॅक्रो स्केल,macro argument
मास असेंबलिंग कार्यक्रम,macro assembly program
एकूण कॉल,macro call
"1.मॅक्रो कोड, 2.मॅक्रो कोड",macro code
मॅक्रो कमांड,macro command
मॅक्रो घोषणा,macro declaration
मॅक्रो व्याख्या,macro definition
मॅक्रो फ्लो चार्ट,macro flow chart
मॅक्रो जनरेटर,macro generator
मॅक्रो सूचना,macro instruction
ढोबळ भाषा,macro language
मॅक्रो लायब्ररी,macro library
मॅक्रो पॅरामीटर,macro parameter
मॅक्रो प्रक्रिया,macro processing
"1.मॅक्रो प्रोसेसर, 2. मॅक्रोप्रोसेसर",macro processor
मॅक्रो प्रोग्रामिंग,macro programming
एकूण प्रोटोटाइप,macro prototype
"1.मॅक्रो एन्कोडिंग, 2.मॅक्रो कोडिंग",Macro-coding
मेगाबाइट (MB),magabyte (MB)
जादूचे प्रतीक,magic character
जादूची संख्या,magic number
चुंबकीय बबल मेमरी,magnetic bubble memory
चुंबकीय कार्ड,magnetic card
"1.मॅग्नेटिक सेल, 2.चुंबकीय सेल",magnetic cell
चुंबकीय चिन्ह,magnetic character
चुंबकीय कोर स्टोरेज,magnetic core storage
"1.चुंबकीय डिस्क, 2. चुंबकीय डिस्क",magnetic disk
चुंबकीय डिस्क पत्ता,magnetic disk address
चुंबकीय डिस्क मेमरी,magnetic disk memory
चुंबकीय ड्रम,magnetic drum
"1.मॅग्नेटिक एन्कोडिंग, 2.मॅग्नेटिक कोडिंग, 3.मॅग्नेटिक कोडिंग",magnetic encoding
चुंबकीय शीर्ष,magnetic head
चुंबकीय शाई,magnetic ink
मॅग्नेटिक इंक कॅरेक्टर रेकग्निशन (MICR),magnetic ink character recognition (MICR)
चुंबकीय माध्यम,magnetic media
चुंबकीय वाचन,magnetic reading
चुंबकीय रेकॉर्डिंग,magnetic recording
चुंबकीय संचयन,magnetic storage
चुंबकीय पट्टी,magnetic strip
चुंबकीय टेप,magnetic tape
चुंबकीय टेप काडतूस,magnetic tape cartridge
चुंबकीय टेप ड्राइव्ह,magnetic tape drive
चुंबकीय टेप अग्रदूत,magnetic tape header
चुंबकीय टेप ग्रंथपाल,magnetic tape librarian
चुंबकीय टेप प्रवेश,magnetic tape transport
चुंबकीय टेप युनिट,magnetic tape unit
"1.चुंबकीय पातळ थर, 2.चुंबकीय पातळ फिल्म",magnetic thin film
चुंबकीय मार्ग,magnetic track
चुंबकीय ऑप्टिकल स्टोरेज,magneto optic storage
"1.चुंबक प्रिंटर, 2.मॅग्नेट प्रिंटर",magnetographic printer
चुंबकीय विकृती,Magnetostriction
चुंबकीय विकृत टॅबलेट,magnetostrictive tablet
"1. मेल बॉक्स, 2. मेल बॉक्स",mail box
मेल विलीनीकरण,mail merge
"1. मुख्य नियंत्रण एकक, 2. मुख्य नियंत्रण एकक",main control unit
मुख्य चौकट,main frame
"1.मुख्य फ्रेम प्रणाली, 2.मुख्य फ्रेम यंत्रणा",main frame system
"1.मुख्य मेमरी, 2.मुख्य मेमरी",main memory
"1.मुख्य कार्यक्रम, 2.मुख्य कार्यक्रम",main program
मुख्य स्टोरेज,main storage
"1.मुख्य स्विच, 2.मुख्य स्विच",main switch
"1. देखभाल, 2. देखभाल",Maintenance
देखभाल पॅनेल,maintenance panel
देखभाल वेळ,maintenance time
मोठे वर्तुळ,major cycle
की डिव्हाइस,major device
मुख्य की,major key
प्रमुख मंच,major state
मुख्य रचना,major structure
मुख्य काम,major task
बहुसंख्य घटक,majority element
बहुसंख्य गेट,majority gate
बहुसंख्य ऑपरेशन,majority operation
परतफेड कालावधी,makeup time
चुकीचे ऑपरेशन नित्यक्रम,malfunction routine
व्यवस्थापन विकास,management development
व्यवस्थापन माहिती प्रणाली (MIS),management information system (MIS)
व्यवस्थापन विज्ञान,management science
मँचेस्टर एन्कोडिंग,Manchester coding
गुणाकार,Manifolding
अंदाजे चल,manipulated variable
अनुमानित निर्देशांक,manipulating indexing
मानवी मशीन सिम्युलेशन,man-machine simulation
मॅन्युअल पत्ता स्विच,manual address switch
मॅन्युअल विश्लेषण,manual analysis
मॅन्युअल कॉल,manual answering
मॅन्युअल एंट्री,manual entry
"1.मॅन्युअल सेंटर, 2.मॅन्युअल सेंटर",manual exchange
"1. मॅन्युअल इनपुट, 2. मॅन्युअल इनपुट",manual input
मॅन्युअल ऑपरेशन,manual operation
अनेक ते अनेक संबंध,many to many relationship
मल्टी-डिकोडर,many to one decoder
नकाशा पद्धत,map method
मॅपिंग,Mapping
समास,Margin
किरकोळ त्रुटी,margin error
किरकोळ चौकशी,marginal check
किरकोळ चाचणी,marginal test
चिन्ह ओळख,mark detection
साइन वाचन,mark reading
चिन्ह स्कॅनिंग,mark scanning
चिन्ह अर्थ,mark sense
मार्कर,Marker
चिन्हांकित करणे,Marking
मार्कर लाट,marking wave
मार्कोव्ह साखळी,markov chain
मार्कोव्ह स्त्रोत,markov source
मार्कअप भाषा,mark-up language
maser,Maser
maser,Maser
"1. मुखवटा, 2. बुरखा, 3. बुरखा",Mask
"1. कव्हर बिट, 2. कव्हर बिट, 3. मास्क दुहेरी अंक",mask bit
मास्क प्रोग्राम करण्यायोग्य डिव्हाइस,mask programmable device
कव्हर रजिस्टर,mask register
"1. कव्हर रॉम, 2. कव्हर रॉम",masked ROM
कव्हर,Masking
प्रचंड डेटा,mass data
"1.मास मेमरी, 2.मास मेमरी",mass memory
मोठ्या प्रमाणात समांतर,massively parallel
सरदार,Master
मास्टर कार्ड,master card
"1.हेड घड्याळ, 2.नियंत्रित घड्याळ",master clock
मुख्य कन्सोल,master consol
प्राइम डेटा,master data
मुख्य आकृती,master diagram
मास्टर फाइल,master file
प्रमुख गट,master group
गुरुकिल्ली,master key
मुख्य लायब्ररी टेप्स,master library tape
प्राइम प्रोसेसर,master processor
प्रमुख कार्यक्रम,master program
मुख्य केंद्र,master station
"1.मास्टर टेप, 2.मास्टर टेप",master tape
"1.प्रिन्सिपल टर्मिनल, 2.मुख्य टर्मिनल",master terminal
मुख्य अधीनस्थ उपकरण,master/slave device
मुख्य अधीनस्थ प्रणाली,master/slave system
"1. जुळणी, 2. जुळणी, 3. भेट",Match
जुळणे,Matching
गणितीय प्रोग्रामिंग,mathematical programming
गणितीय अनुकरण,mathematical simulation
"1.मॅट्रिक्स, 2.मॅट्रिक्स",Matrix
"1.मॅट्रिक्स प्रिंटर, 2.मॅट्रिक्स प्रिंटर",matrix printer
मॅट्रिक्स स्विच,matrix switch
मॅट्रिक्स सारणी,matrix table
मॅक्सी संगणक,maxi computer
मॅक्सी संगणक,Maxicomputer
शिखर घटक,maximal element
योगपॅड,maxterm (standard sum term)
मॅक्सवेल डेमन,maxwell daemon
"1.मीन, 2.मीन",Mean
म्हणजे पुनर्प्राप्ती वेळ,mean repair time
अपयश म्हणजे वेळ,mean time between failure (MTBF)
अयशस्वी सरासरी वेळ (m t b f),mean time between failure (MTBF)
म्हणजे अपयशाची वेळ,mean time to failure
दुरुस्ती सरासरी वेळ,mean time to repair
सुधारणा सरासरी वेळ (MTTR),mean time to repair (MTTR)
मीडियम स्केल इंटिग्रेशन (MSI),medium scale integration (MSI)
मध्यम एकत्रीकरण (MSI),medium scale integration (MSI)
मीन टर्म स्टोरेज डिव्हाइस,medium term storage device
मेगा बिट प्रति सेकंद (Mbps),megabit per second (MB Ps)
घटक ऑब्जेक्ट,member object
घटक रेकॉर्ड,member record
"1.मेमरी, 2.मेमरी",Memory
"1.मेमरी अॅरे, 2.मेमरी अॅरे",memory array
"1. मेमरी फंड, 2. मेमरी बँक",memory bank
"1.मेमरी बफर रजिस्टर, 2.मेमरी बफर रजिस्टर",memory buffer register
"1.मेमरी बस, 2. मेमरी बस",memory bus
मेमरी कार्ड,memory card
मेमरी सेल,memory cell
स्मृती भ्रंश,memory compaction
"1.मेमरी कोर, 2.मेमरी कोर",memory core
स्मृती चक्र,memory cycle
"1.मेमरी डेटा रजिस्टर, 2.मेमरी डेटा रजिस्टर",memory data register
"1.मेमरी डंप,2.मेमरी डंप",memory dump
"1.मेमरी एक्सचेंज, 2.मेमरी एक्सचेंज",memory exchange
"1.मेमरी पदानुक्रम, 2.मेमरी पदानुक्रम",memory hierarchy
मेमरी सूचना,memory instruction
"1.मेमरी व्यवस्थापन, 2.मेमरी व्यवस्थापन",memory management
"1.मेमरी नकाशा, 2.मेमरी नकाशा",memory map
"1. मेमरी मॅप केलेले आउटपुट, 2. इनपुट, 3. मेमरी मॅप केलेले I/O",memory mapped I/O
"1.मेमरी मॉडेल, 2.मेमरी मॉडेल, 3.मेमरी मॉडेल",memory model
"1.मेमरी मॉड्यूल, 2.मेमरी मॉड्यूल",memory module
"1.मेमरी इंडेक्स रजिस्टर, 2.मेमरी इंडेक्स रजिस्टर",memory pointer register
स्मृती शक्ती,memory power
मेमरी संरक्षण,memory protection
"1.मेमरी संदर्भ सूचना, 2.मेमरी संदर्भ सूचना",memory reference instruction
"1.मेमरी प्रोग्राम, 2.मेमरी प्रोग्राम",memory resident program
"1.मेमरी युनिट, 2.मेमरी युनिट",memory unit
मेनू,Menu
मेनू बार,menu bar
मेनू चालवलेला,menu drive
मेनू निवड,menu selection
मुख्य-चालित कार्यक्रम,menu-driven program
"1.निहित, 2.विलीन",Merge
विलीनीकरण एक्सचेंज क्रमवारी,merge exchange sort
"1. वर्गीकरण विलीनीकरण, 2. कॅटलॉग निवड",merge sort
"1. विलीनीकरण, 2. विलीनीकरण",Merging
जाळीचे जाळे,mesh network
संदेशवहन,Messagaing
संदेश,Message
संदेश प्रमाणीकरण,message authentication
संदेश सेल,message box
संदेश सर्किट,message circuit
संदेश स्वरूप,message format
संदेश शीर्षलेख,message header
संदेश मोड,message mode
संदेशवहन,message passing
"1.संदेश वर्गीकरण, 2.संदेश वर्गीकरण",message polling
संदेश ओळ,message queue
संदेश स्विच,message switch
संदेश मजकूर,message text
संदेश हस्तांतरण एजंट,message transfer agent
सुपर असेंबलर,meta assembler
मेटाक्लास,meta class
"1. अधिक संकलन, 2. अधिक व्याख्या",meta compilation
"1. अधिक दुभाषी, 2. अधिक संकलक",meta compiler
बोली,meta language
"1.मेटा नेटवर्क, 2.मेटा नेटवर्क",meta network
हुकूमशाही,meta system
प्रक्रिया,Method
मेट्रोपॉलिटन एरिया नेटवर्क (MAN),metropolitan area network (MAN)
सूक्ष्म,Micro
"1.मायक्रोकोड,2.मायक्रोकोड",micro code
मायक्रो कॉम्प्युटर,micro computer
सूक्ष्म नियंत्रक,micro controller
सूक्ष्म सायकल,micro cycle
मायक्रोइलेक्ट्रॉनिक मेकॅनिकल मेकॅनिझम (MEMS),micro electronic mechanical system (MEMS)
सूक्ष्म इलेक्ट्रॉनिक्स,micro electronics
सूक्ष्म सूक्ष्मीकरण,micro miniauthorization
सूक्ष्म ऑर्डर,micro order
"1.मायक्रो, 2.मेनफ्रेम लिंक",micro/mainframe link
मायक्रो चिप,Microchip
सूक्ष्म कोबोल,Microcobol
सूक्ष्म कोड,Microcode
"1.मायक्रोफाइल, 2.मायक्रोफिश, 3.मायक्रोफाइल",Microfiche
मायक्रो फ्लॉपी,Microfloppy
मायक्रोफॉर्म वाचन यंत्र,microform reader
सूक्ष्म फ्रेम,Microframe
मायक्रोग्राफिक्स,Micrographics
मायक्रोफोन,Microphone
मायक्रोफोटोग्राफ,Microphotograph
"1.मायक्रोप्रोसेसिंग युनिट, 2.मायक्रोप्रोसेसिंग युनिट",microprocessing unit
मायक्रोप्रोसेसर,Microprocessor
मायक्रोप्रोसेसर चिप,microprocessor chip
मायक्रोप्रोसेसर दुभाषी,microprocessor compiler
मायक्रो प्रोसेसर युनिट (MPU),microprocessor unit (MPU)
"1. मायक्रोप्रोग्राम, 2. मायक्रो प्रोग्राम",Microprogram
सूक्ष्म क्रम,Microsequence
मायक्रोसॉफ्ट,Microsoft
मायक्रोसॉफ्ट विंडोज,microsoft windows
सूक्ष्म लहर,Microwave
मायक्रो वेव्ह लिंक,microwave link
मायक्रोवेव्ह ट्रान्समिशन,microwave propagation
मध्यम व्यवस्थापन,middle management
"1.मिडलवेअर, 2. मधली भांडी",Middleware
मिडी संगणक,Midicomputer
मध्यवर्ती बिंदू,Midpoint
मध्यक,Midterm
स्थलांतर मार्ग,migration path
प्रति सेकंद दशलक्ष सूचना (MIPS),million instructions per second (MIPS)
मिनी संगणक,minicomputer
लहान डिस्केट,Minidiskette
"1.लहान कोलन, 2.लिटल ऍश",minimal kernel
किमान उत्पादन,minimal product
विरळ झाड,minimal tree
"1.मिनिमॅक्स अल्गोरिदम, 2.अल्गोरिदम",minimax (min-max) algorithm
सूक्ष्मीकरण प्रक्रिया,minimax procedure
सर्वात कमी किमतीचे विस्तार झाड,minimum cost spanning tree
"1.कमी लेटन्सी एन्कोडिंग, 2.कमी लेटन्सी कोडिंग",minimum latency coding
लहान साधन,minor device
"1. गुणाकार, 2. गुणाकार, 3. गुणाकार पद",Minterim
क्रेडीट कार्ड,minus flag
क्रेडीट कार्ड,minus flag
क्रेडिट क्षेत्र,minus zone
मिरर केलेली डिस्क,mirror
"1. मिरर स्पॉट, 2. फोटोकॉपी, 3. मिरर कॉपी",mirror site
मिश्र मूलांक नोटेशन,mixed-radix notation
मिक्सर,Mixer
स्मृतीविषयक,Mnemonic
मेमोनिक पत्ता,mnemonic address
संस्मरणीय,Mnemonics
"1.मोबाइल, 2.जंगम",Mobile
"1. मोबाईल संगणन, 2. मोबाईल संगणन",mobile computing
"1.मॉडेल, 2.मॉडेल",Model
मोडलेस संपादक,modeless editor
"1. मॉडेलिंग, 2. मॉडेलिंग",Modelling
मोडेम,Modem
"1.साधारण, 2.सामान्य, 3.सामान्य",Moderate
विमानमंडन,Moderation
नियंत्रक,Moderator
सुधारित सूचना,modified instruction
सुधारक,Modifier
सुधारक बिट,modifier bit
सुधारणा,Modify
मॉड्यूलर,Modular
"1. मॉड्यूलरिटी, 2. मॉड्यूलरिटी",Modularity
मॉड्यूलेशन,Modulation
मॉड्यूल,Module
मॉड्यूलर रचना,module architecture
मॉनिटर,Monitor
"1.मॉनिटर प्रोग्राम, 2.मॉनिटर प्रोग्राम",monitoring program
मोनोक्रोमॅटिक डिस्प्ले,monocrome display
मोनोलिथिक इंटिग्रेटेड सर्किट,monolithic integrated circuit
मोनोलिथिक तंत्रज्ञान,monolithic technology
सिंगल स्पेस फॉन्ट,monospace font
एक स्थितीय,Monostable
नीरसपणा,Monotoricity
"1. आकार, 2. फॉर्म",Morph
फॉर्म,Morpheme
आकार,Morphism
"1. गहाण, 2. गहाण, गहाण",Mortgage
MOSFET (MOSFET),mosfet (MOSFET)
"1. सर्वोच्च दोन अंक, 2. सर्वोच्च बिट",most significant bit
मदर बोर्ड,mother board
आई नोंदणी,mother register
चित्रपट,motion picture
चित्रपट तज्ञ गट (MPEG),motion picture experts group (MPEG)
माउंट,Mount
"1.माऊस, 2.माऊस",Mouse
"1.जंगम, 2.विस्थापन",Move
हलणारे चिन्ह,move character
एमएस-डॉस,MS-DOS
एमएस-विंडोज,MS-Windows
एकाधिक अभिमुखता,multi aspect
मल्टी प्रोसेसर,multi processor
"1.मल्टीप्रोग्रामिंग, 2.मल्टीप्रोग्रामिंग",multi programming
मल्टीटास्किंग,multi tasking
बाहुबस,Multibus
प्रसारण,Multicast
बहुरूपी पत्ता,multicast address
प्रसारण,Multicasting
मल्टीचिप,Multichip
multix,Multics
मल्टीटास्किंग ऑपरेशन,multijob operation
"1.मल्टीलेव्हल मेमरी, 2. बहुस्तरीय मेमरी",multilevel memory
"1.मल्टीमीडिया तंत्रज्ञान, 2.मल्टीमीडिया तंत्रज्ञान",multimedia technology
बहुविधता,Multimode
अनेक,Multiple
"1.प्रिसिजन, 2.मल्टी खात्री",multiple precision
एकाधिक प्रतिगमन,multiple regression
"1.मल्टीप्लेक्स, 2.मल्टीप्लेक्स",Multiplex
मल्टिप्लेक्स मोड,multiplex mode
मल्टिप्लेक्सर,Multiplexer
"1. मल्टिप्लेक्सिंग, 2. मल्टीप्लेक्सिंग",Multiplexing
मल्टीपॉइंट नेटवर्क,multipoint network
एकाधिक प्रक्रिया,Multiprocessing
मल्टीप्रोसेसर प्रणाली,multiprocessor system
बहुउद्देशीय इंटरनेट मेल विस्तार (MIME),multipurpose internet mail extention (MIME)
प्लेसमेंट,Multischedule
मल्टीसेंटर,Multistation
मल्टीथ्रेडिंग,Multithreading
बहुपदी तर्क,multivalued logic
बहुविविध विश्लेषण,multivariate analysis
मल्टीव्हायब्रेटर,Multivibrator
"1.परस्पर बहिष्कार, 2.परस्पर बहिष्कार",mutual exclusion
परस्पर माहिती,mutual information
"1. नवशिक्या, 2. अंतर्ज्ञानी वापरकर्ता",naïve user
"1.नाव सर्व्हर, 2.नाव सर्व्हर",name server
नंद ऑपरेशन,NAND operation
नॅनो,Nano
"अरुंद पट्टा, अरुंद पट्टा",narrow band
राष्ट्रीय माहिती पायाभूत सुविधा,national information infrastructure
राष्ट्रीय माहिती मानक संघटना (आणि NISO),National Information Standards Organization (NAND NISO)
नैसर्गिक कोड,native code
"1.प्राकृत दुभाषी, 2.प्राकृत प्रोग्रामर, 3.प्राकृत शाळा",native compiler
प्राकृत सॉफ्टवेअर,native software
नैसर्गिक कंपाइलर,natural compiler
नैसर्गिक भाषा प्रक्रिया,natural language processing
नैसर्गिक भाषा प्रश्न,natural language querry
"1.नैसर्गिक संख्या, 2.प्लस पूर्णांक",natural number
ऑपरेशन,Navigation
दिग्दर्शक,Navigator
व्यस्त तर्क,negative logic
"1.आवश्यक लूप, 2.एंटर लूप",nested loop
"1. नेस्टेड मॅक्रो, 2. नेस्टेड मॅक्रो",nested macros
"नेट, नेट",Net
"1.नेट पत्ता, 2.नेट पत्ता",net address
"1.नेट सिटिझन, 2.नेट सिटिझन",net citizen
नेटस्केप नेव्हिगेटर,netscape navigator
नेटवर्क प्रवेश नियंत्रण,network access control
"1.नेटवर्क आर्किटेक्चर, 2.नेटवर्क स्ट्रक्चर",network architecture
नेटवर्क फाइल सिस्टम (NFS),network file system (NFS)
"1.नेटवर्क इंटिग्रिटी, 2.नेटवर्क इंटिग्रिटी",network integrity
नेटवर्क इंटरकनेक्शन,network interconnection
नेटवर्क स्तर,network layer
नेटवर्क व्यवस्थापन,network management
नेटवर्क टोपोलॉजी,network topology
नेटवर्क विशिष्ट टर्मिनल,network virtual terminal
तटस्थ रिले,neutral relay
तटस्थ प्रसारण,neutral transmission
नवीन ओळ वर्ण,new line character
"1.नियो सिंक, 2. नवीन समक्रमण",new sync
"1.NFS, 2.नेटवर्क फाइल",NFS/network file
"1.क्वार्टरबिट, 2.क्वार्टरबिट, 3.निबेल",Nibble
नवीन पूरक,nine's complement
नोड,Node
आवाज,Noise
आवाज मोड,noise mode
मूक एन्कोडिंग,noiseless coding
अनियमितता,non determinism
वितरक,non distributive
रिकामा संच,non empty set
विभाज्य,non prime
गैर-परस्परसंवादी,Non-interactive
"1.अनंत प्रणाली, 2.टर्मिनलेस प्रणाली",non-terminal system
"1. नॉन-अस्थिर स्मृती, 2. नॉन-अस्थिर स्मृती",non-volatile memory
अस्थिर रॅम,non-volatile ram
"1.अनलोड केलेला कोड, 2.अनलोड केलेला कोड",non-weighted code
