Punjabi,English
"ਉਲਟ, ਉਲਟ, ਉਲਟ",inverse
ਉਲਟ ਸਬੰਧ,inverse correlation
ਉਲਟ ਫੰਕਸ਼ਨ,inverse function
ਹਾਈਪਰਬੋਲਿਕ ਫੰਕਸ਼ਨ ਪ੍ਰਤੀ ਫੋਮ,inverse hyperbolic function
ਉਲਟ ਅਨੁਪਾਤਕ,inversely proportional
ਉਲਟ ਨਕਸ਼ਾ,inverse mapping
ਪਰਸਪਰ ਸੰਖਿਆ,inverse number
ਉਲਟ ਮੈਟ੍ਰਿਕਸ,inverse of a matrix
ਉਲਟ ਕ੍ਰਮਵਾਰ,inverse permutation
ਉਲਟ ਅਨੁਪਾਤ,inverse proportion
ਉਲਟ ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ,inverse trigonometrical function
ਉਲਟ ਫਾਰਮੂਲਾ,inversion formula
ਕ੍ਰਮ ਦੀ ਕਾਪੀ,inversion of order
ਉਲਟ ਮੈਟ੍ਰਿਕਸ,invertible matrix
ਉਲਟ ਪਰਿਵਰਤਨ,invertible transformation
ਤਰਕਹੀਣ,irrational
ਤਰਕਹੀਣ ਸਮੀਕਰਨ,irrational equation
ਤਰਕਹੀਣ ਸਮੀਕਰਨ,irrational expression
ਅਸਪਸ਼ਟ ਸੰਖਿਆ,irrational number
ਤਰਕਹੀਣ ਜੜ੍ਹ,irrational root
"ਅਟੱਲ, ਅਟੱਲ, ਅਟੱਲ",irreducible
ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ,irrotational vector
ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ ਫੰਕਸ਼ਨ,irrotational vector function
ਰੋਟੇਸ਼ਨਲ ਵੇਗ,irrotational velocity
isometric (v.) ਸੱਜੀ ਲਾਈਨ (v.),isogonal
ਸਮਕਾਲੀਤਾ,isokurtosis
ਅਲੱਗ ਜ਼ਰੂਰੀ ਅਜੀਬਤਾ,isolated essential singularity
ਅਲੱਗ ਬਿੰਦੂ,isolated point
"isometric, tritezole, ਘਣ, isometric",isometric
ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ,isosceles configuration
ਦੁਹਰਾਉਣ ਵਾਲਾ ਅਟੁੱਟ,iterated integral
ਦੁਹਰਾਓ ਸੰਮਿਲਨ,iterated interpolation
ਦੁਹਰਾਓ,iteration
ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ,iteration formula
ਆਵਰਤੀ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ,iterative integration formula
ਆਵਰਤੀ ਪ੍ਰਕਿਰਿਆ,iterative procedure
ਆਵਰਤੀ ਢੰਗ,iterative technique
ਜੈਕੋਬੀਅਨ,Jacobian
ਜੈਕੋਬੀ ਸਰਨਿਕ,Jacobian determinant
ਜੈਕੋਬੀ ਮੈਟ੍ਰਿਕਸ,Jacobian matrix
ਸੈੱਟ ਦਾ ਸੁਮੇਲ,join of sets
ਸੰਯੁਕਤ (v.) ਸੰਯੁਕਤ (v.),joint
ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ,joint density function
ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ,joint frequency function
ਸੰਯੁਕਤ ਨਿਰਭਰ ਵੇਰੀਏਬਲ,jointly dependent variable
ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ,joint probability
ਸੰਮਿਲਨ,join (=union)
"ਕੁੱਦੀ, ਛਾਲ, ਪਲੂਟੀ",jump
ਪਲੂਟੀ ਬੰਦ,jump discontinuity
"ਨਿਆਂ, ਨਿਆਂ",justification
ਜਾਇਜ਼ ਠਹਿਰਾਓ,justify
carnafe ਨਕਸ਼ਾ,Karnaugh map
"ਕਰਨਲ, ਸੁਆਹ",kernel
ਮੈਪਿੰਗ ਬਿੰਦੂ,kernel of the mapping
"ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ, ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ",kinematics
ਗਤੀਆਤਮਿਕ ਊਰਜਾ,kinetic energy
"ਗਤੀ ਵਿਗਿਆਨ, ਗਤੀ ਵਿਗਿਆਨ",kinetics
ਕੋਲਮੋਗੋਰੋਫ-ਸਮਰਨੋਵ ਟੈਸਟ,Kolmogoroff Smirnov test
ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ,Kronecker delta
ਖੀਰਾ,kurtosis
Lagrange ਫੰਕਸ਼ਨ,Lagrange's function
Lagrange ਗੁਣਕ,Lagrange's multipliers
"ਤਖ਼ਤੀ, ਬੋਰਡ",lamina
ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ,Laplace transform
ਵੱਡੀ ਗਿਣਤੀ,large number
ਵਿਸ਼ੇਸ਼ਤਾ ਮੂਲ,latent root(=characteristic root)
ਪਾਸੇ ਦਾ ਸਫ਼ਾ,lateral surface
ਲਾਤੀਨੀ ਵਰਗ,latin square
"ਨਾਭੀਨਾਲ, ਲੈਟਸ ਗੁਦਾ",latus rectum
"ਨਿਯਮ, ਅਸੂਲ",law
ਵੇਗ ਸੁਮੇਲ ਨਿਯਮ,law of adding velocities
ਅਨੁਕੂਲਤਾ ਨਿਯਮ,law of additivity
ਘੱਟ ਰਿਹਾ ਰਿਟਰਨ ਨਿਯਮ,law of diminishing return
ਗੰਭੀਰਤਾ ਦਾ ਨਿਯਮ,law of gravitation
ਸਮੂਹ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ,law of homomorphism for groups
ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ,law of homomorphism for rings
ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ,law of increasing costs
ਵਿਆਖਿਆ ਨਿਯਮ,law of indices
ਜੜਤਾ ਕਾਨੂੰਨ,law of inertia
ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ,law of large numbers
ਸੰਭਾਵਨਾ ਨਿਯਮ,law of probability
"ਸਾਈਨ ਨਿਯਮ, ਸਾਈਨ ਨਿਯਮ",law of sines
ਘਾਤਕਾਂ ਦਾ ਕਾਨੂੰਨ,laws of exponents
ਗਤੀ ਦੇ ਨਿਯਮ,laws of motion
"ਪਰਤ, ਪੱਧਰ",layer
ਅੱਗੇ ਗੁਣਾਕ,leading coefficient
ਸਾਹਮਣੇ ਵਿਕਰਣ,leading diagonal
ਫਾਰਵਰਡ ਸਬ-ਮੈਟ੍ਰਿਕਸ,leading submatrix
ਸਾਹਮਣੇ ਪੋਸਟ,leading term
"ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ",least
ਸਭ ਤੋਂ ਘੱਟ ਆਮ (LCM),least common multiple (LCM)
ਘੱਟੋ-ਘੱਟ ਭਾਗ,least element
ਸਭ ਤੋਂ ਹੇਠਲੀ ਸ਼੍ਰੇਣੀ,least square
ਘੱਟੋ-ਘੱਟ ਓਵਰਹੈੱਡ ਸੀਮਾ,least upper bound
ਖੱਬੇ ਸੈੱਟ,left coset
ਘੜੀ ਦੇ ਉਲਟ,left handed
ਘੜੀ ਦੇ ਉਲਟ ਪੇਚ,left handed screw
ਖੱਬੇ ਉਲਟ,left inverse
ਖੱਬਾ ਗੁਣਾ,left multiplication
ਲੀਬਨੀਜ਼ ਫਾਰਮੂਲਾ,Leibnitz formula
ਲੰਬਾਈ,length
ਤੁੰਗਕੁੜੀ,leptokurtic
tragus ਕਰਵ,leptokurtic curve
ਲੰਗਫਿਸ਼,leptokurtosis
ਪੱਧਰ ਕਰਵ,level curve
ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ,level of confidence
ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ,level of significance
ਕਾਲਕ੍ਰਮ ਅਨੁਸਾਰ,lexicographically
ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ,lexicographical order
ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,likelihood function
ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ,likelihood ratio test
"ਸੀਮਾ, ਸੀਮਾ",limit
"ਸੀਮਾਂਤ, ਅਤਿਅੰਤ",limiting
ਸੀਮਾਂਤ ਮੁੱਲ,limiting value
ਸੀਮਾਂਤ ਗਤੀ,limiting velocity
ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ,limit in mean
ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ,limit of integration
ਕ੍ਰਮ ਸੀਮਾ,limit of sequence
"ਕਲੱਸਟਰ ਪੁਆਇੰਟ, ਸੀਮਾ ਬਿੰਦੂ",limit point (=cluster point)
ਸੀਮਾਂਤ ਗਤੀ,limit velocity
"ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ",line
"ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ",linear
ਰੇਖਿਕ ਬਿਜਵੱਲੀ,linear algebraic
ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ,linear algebraic equation
ਰੇਖਿਕ ਅਨੁਮਾਨ,linear approximation
ਰੇਖਿਕ ਲੱਛਣ,linear asymptote
ਰੇਖਿਕ ਗੁਣਾਂਕ,linear coefficient
ਸਦਮਾ ਇਕੱਠਾ,linear combination
ਸਦਮਾ ਪਾਬੰਦੀ,linear constraints
ਰੇਖਿਕ ਨਿਰਭਰਤਾ,linear dependence
ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ,linear differential equation
"ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਲੰਬਾਈ-ਚੌੜਾਈ",linear dimension
"ਰੇਖਿਕ ਸਮੀਕਰਨ, ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ",linear equation
ਰੇਖਿਕ ਸਮਰੂਪਤਾ,linear form
ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਰੂਪਾਂਤਰਨ,linear fractional transformation
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,linear function
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,linear functional
ਰੇਖਿਕ ਸਮੂਹ,linear group
ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ,linear independence
ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ,linear independent relation
ਰੇਖਿਕ ਅਸਮਾਨਤਾ,linear inequality
ਰੇਖਿਕ ਗੈਰ-ਸਰੂਪ ਵਿਭਿੰਨ ਸਮੀਕਰਨ,linear inhomogeneous differential equation
ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ,linear integral equation
ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ,linear interpolation
ਲੀਨੀਅਰ ਸਭ ਤੋਂ ਘੱਟ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,linear least square regression analysis
"ਇਕਵਚਨ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ",linearity
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ,linearly dependent
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ,linearly independent
ਰੇਖਿਕ ਮੈਪਿੰਗ,linear mapping
ਰੇਖਿਕ ਕ੍ਰਮ,linear order
ਰੇਖਿਕ ਸੀਰੀਅਲਾਈਜ਼ੇਸ਼ਨ,linear ordering
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,linear programming
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ,linear programming algorithm
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ,linear programming problem
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,linear regression
ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,linear regression coefficient
"ਰੇਖਿਕ ਸਬੰਧ, ਘਾਤਕ ਸਬੰਧ",linear relation
ਰੇਖਿਕ ਆਬਾਦੀ,linear space (=vector space)
ਰੇਖਿਕ ਉਪਸਪੇਸ,linear subspace
ਰੇਖਿਕ ਪਰਿਵਰਤਨ,linear transformation
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,linear trend
ਰੇਖਿਕ ਅੰਤਰ ਅਨੁਮਾਨ,linear unbiased estimate
ਰੇਖਿਕ ਵੇਗ,linear velocity
ਲਾਈਨ ਅਟੁੱਟ,line integral
ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ,line of intersection
ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ,line of regression
ਸਥਾਨਿਕ ਵੈਕਟਰ,localised vector
ਸਥਾਨਕ ਸਰਵੋਤਮ,local optimum
"ਟਿਕਾਣਾ, ਟਿਕਾਣਾ",locus
ਲਾਗ ਲਾਗ ਲਾਗ,log
"ਲਘੂਗਣਕ, ਲਘੂਗਣਕ",logarithmic
ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ,logarithmic accuracy
ਲਘੂਗਣਕ ਗਣਨਾ,logarithmic calculation
"ਲਘੂਗਣਕ ਕਰਵ, ਲਘੂਗਣਕ ਵਕਰ",logarithmic curve
ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ,logarithmic derivative
ਲਘੂਗਣਕ ਅੰਤਰ,logarithmic differentiation
"ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ, ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ",logarithmic function
"ਲਘੂਗਣਕ ਮੱਧਮਾਨ, ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ",logarithmic mean (=geometric mean)
ਲਘੂਗਣਕ ਆਮ ਵੰਡ,logarithmic normal distribution
ਲਘੂਗਣਕ ਸਬੰਧ,logarithmic relationship
ਲਘੂਗਣਕ ਸਕੇਲ,logarithmic scale
"ਲਘੂਗਣਕ ਲੜੀ, ਲਘੂਗਣਕ ਲੜੀ",logarithmic series
"ਲਘੂਗਣਕ ਸਪਿਰਲ, ਲਘੂਗਣਕ ਸਪਿਰਲ",logarithmic spiral (equiangular spiral)
"ਲਘੂਗਣਕ ਸਾਰਣੀ, ਲਘੂਗਣਕ ਸਾਰਣੀ",logarithmic table (=log table)
"ਲਘੂਗਣਕ, ਲਘੂਗਣਕ",logarithm (log)
ਤਰਕ,logic
ਤਰਕਪੂਰਣ ਬਰਾਬਰ,logically equivalent
"ਵਿਕਾਸ ਵਕਰ, ਮੋਤੀ-ਰੀਡ ਕਰਵ",logistic curve
"ਲੌਗ ਸਧਾਰਣ ਵੰਡ, ਆਮ ਵੰਡ ਨੂੰ ਲੌਗ ਕਰੋ",lognormal distribution
"ਲੰਬਕਾਰ, ਲੰਬਕਾਰ",longitude
"ਲੂਪ, ਲੂਪ, ਨੂਜ਼ (ਸੰ.), ਲੂਪ (ਵਰ.), ਪ੍ਰਸਪੰਦਾ",loop
"ਚੋਣ ਮੁਹਿੰਮ, ਲਾਟਰੀ",lottery
ਰੇਖਾਂਕਿਤ,lower bar
ਹੇਠਲੀ ਸੀਮਾ,lower bound
ਲੋਅ ਰੀਮੈਨ-ਇੰਟੈਗਰਲ,lower Riemann integral
ਘੱਟ ਰਕਮ,lower sum
ਹੇਠ ਦਿੱਤੇ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ,lower triangular matrix
mclarin ਫੈਲ,Maclaurin's expansion
"ਮਾਇਆ ਨੰਬਰ, ਮੈਜਿਕ ਨੰਬਰ, ਟਿਕਾਊਤਾ ਨੰਬਰ",magic number
ਜਾਦੂ ਵਰਗ,magic square
ਚਮਕਦਾਰ ਸੀਮਾ,magnitude limit (=limiting magnitude)
ਮੇਲਿੰਗ ਪ੍ਰਸ਼ਨਾਵਲੀ,mailed questionnaire
ਡਾਕ ਦੁਆਰਾ ਸਰਵੇਖਣ,mail survey
ਓਵਰਹੈੱਡ ਸੀਮਾ,majorant (upper bound)
ਲੰਬੀ ਚਾਪ,major arc
ਬੰਨ੍ਹਿਆ ਸੈੱਟ,majorised set
ਬਹੁਮੁੱਲ ਫੰਕਸ਼ਨ,many valued function
"ਨਕਸ਼ਾ, ਨਕਸ਼ਾ, ਨਕਸ਼ਾ",map
ਸੈੱਟ ਵਿੱਚ ਮੈਪਿੰਗ,map into the set
ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ,mapping of a set
ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ,marginal probability
ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,mathematical analysis
ਗਣਿਤ ਦਾ ਤਰਕ,mathematical argument
ਗਣਿਤ ਕੇਂਦਰ,mathematical centre
ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ,mathematical complexity
ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ,mathematical economics
ਗਣਿਤਿਕ ਉਮੀਦ,mathematical expectation
ਗਣਿਤਿਕ ਰੂਪ,mathematical form
"ਗਣਿਤਕ ਫਾਰਮੈਟ, ਗਣਿਤ ਦਾ ਫਾਰਮੈਟ",mathematical formulation
ਗਣਿਤਿਕ ਪਛਾਣ,mathematical identity
"ਗਣਿਤਿਕ ਤਰਕ, ਗਣਿਤਿਕ ਤਰਕ",mathematical logic
ਗਣਿਤ ਦਾ ਮਾਡਲ,mathematical model
ਗਣਿਤ ਦਾ ਇਰਾਦਾ,mathematical notion
ਮੈਟ੍ਰਿਕਸ ਵਿਕਰਣੀਕਰਨ,matrix digonalisation
ਮੈਟ੍ਰਿਕਸ ਉਲਟ,matrix inverse
ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ,matrix inversion
ਮੈਟ੍ਰਿਕਸ ਰੀਕਰਸਿਵ ਵਿਧੀ,matrix iterative method
ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ,matrix method
ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ,matrix multiplication
ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ,matrix of constants
ਪ੍ਰਭਾਵੀ ਮੈਟਰਿਕਸ,matrix of effectiveness
ਮੈਟ੍ਰਿਕਸ ਆਪਰੇਟਰ,matrix operator
ਮੈਟਰਿਕਸ ਬਹੁਪਦ,matrix polynomial
ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ,matrix printing
ਮੈਟ੍ਰਿਕਸ ਉਤਪਾਦ,matrix product
ਵੱਧ ਤੋਂ ਵੱਧ,maximized
"ਵੱਧ ਤੋਂ ਵੱਧ, ਵੱਧ ਤੋਂ ਵੱਧ, ਸਭ ਤੋਂ ਵੱਧ",maximum
ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ,maximum absolute value
ਅਧਿਕਤਮ F- ਅਨੁਪਾਤ,maximum F-ratio
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ,maximum likelihood
mahalpistha,maxmin
ਮਹਾਨ ਸਿੱਟਾ,maxmin criterian
ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ,max of a function
ਮੈਕਸਵੈੱਲ-ਬੋਲਟਸਮੈਨ ਸਟੈਟਿਸਟਿਕਸ,Maxwell-Boltzmann statistics
ਮਤਲਬ ਭਟਕਣਾ,mean deviation
ਡਿਵੀਏਸ਼ਨ ਵਰਗ ਦਾ ਮਤਲਬ,mean square deviation
ਵਰਗ ਮਤਲਬ ਗਲਤੀ,mean square error
"ਮਤਲਬ, ਮਤਲਬ ਮੁੱਲ",mean value
ਮਤਲਬ ਪ੍ਰਮੇਯ,mean value theorem
ਬੁਲਬੁਲਾ ਮਾਪ,measure of kurtosis
"ਮੱਧ, ਮੱਧ, ਮੱਧ, ਮੱਧ",median
ਮੱਧ ਕੇਂਦਰ,median centre
ਮੱਧ ਵਕਰ,mesokurtic curve
mesothelioma,mesokurtosis
ਸੁਨੇਹਾ,message
"ਕਸਟਮ, ਵਿਧੀ",method
ਮਿਟਾਉਣ ਦੀ ਵਿਧੀ,method of elimination
ਉਲਟ ਢੰਗ,method of inversion
ਦੁਹਰਾਓ ਵਿਧੀ,method of iteration
ਘੱਟੋ-ਘੱਟ ਵਰਗ,method of least squares
ਟਾਰਕ ਢੰਗ,method of moments
ਸਮਾਨ ਤਿਕੋਣ ਵਿਧੀ,method of similar triangles
ਢਲਾਨ ਉਤਰਨ ਢੰਗ,method of steepest descent
ਸੰਕਲਨ ਵਿਧੀ,method of summation
ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਵਿਧੀ,method of undetermined coefficient
ਦੂਰੀ ਆਬਾਦੀ,metric space
ਮੀਟਰਿਕ ਸਿਸਟਮ,metric system
ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ,metric unit
ਮਾਈਕਰੋ ਥਿਊਰੀ,micro theory
ਮਿਡਲ,middle
ਮੱਧ,middle term
ਕੇਂਦਰੀ ਬਿੰਦੂ,mid point
ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ,mid point formula
ਨਿਊਨਤਮ ਬਹੁਪਦ,minimal polynomial
ਘੱਟੋ-ਘੱਟ ਥਿਊਰੀ,minimax principle
"ਨਿਊਨਤਮ, ਸਭ ਤੋਂ ਘੱਟ, ਸਭ ਤੋਂ ਘੱਟ",minimum
ਘੱਟ ਬਿੰਦੂ,minimum point (of curve)
ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ,minimum polynomial
ਫੰਕਸ਼ਨ ਦਾ ਘੱਟੋ-ਘੱਟ,min of a function
ਛੋਟਾ ਚਾਪ,minor arc
ਛੋਟਾ ਅੱਖਰ,minor axis
ਸੀਮਾਬੱਧ ਸਬਸੈੱਟ,minorised subset
"ਘਟਾਓ, ਕਰਜ਼ਾ",minus
ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ,minus sign
ਮਿਸ਼ਰਤ ਭਾਗ,mixed fraction
ਵਿਕਲਪਕ ਜੰਤਰ,mixed strategy
"ਮੋਡ, ਮੋਡ, ਵਿਧੀ, ਢੰਗ, ਸਿਸਟਮ, ਮੋਡ",mode
"ਮਾਡਿਊਲਸ, ਮਾਡਿਊਲਸ",modulus
ਕੰਪਲੈਕਸ ਨੰਬਰ ਦਾ ਮਾਡਿਊਲਸ,modulus of a complex number
ਪਲ,moment
ਟਾਰਕ ਫੰਕਸ਼ਨ,moment generating function
ਤਾਕਤ ਦਾ ਪਲ,moment of a force
ਬਾਰੰਬਾਰਤਾ-ਵੰਡ ਪਲ,moment of frequency distribution
ਜੜਤਾ ਦਾ ਪਲ,moment of inertia
ਮੋਮੈਂਟਮ ਪਲ,moment of momentum
ਭਾਵਨਾ,momentum
ਇੱਕ ਪੋਸਟ,monomial
ਸਿੰਗਲ ਏਕੀਕਰਣ,monomorphic
"ਸਮਰੂਪਤਾ, ਮੋਨੋਮੋਰਫਿਜ਼ਮ",monomorphism
ਮੋਨੋਕੂਲਰ,monotone
ਇੱਕ ਦਿਸ਼ਾਹੀਣ ਚੜ੍ਹਦਾ ਕ੍ਰਮ,monotone increasing sequence
ਬਿਲਕੁਲ,monotonically
unidirectionally ਚੰਦਰਮਾ ਜਾਲ,monotonically increasing net
monotically ਵਧ ਰਹੀ ਕ੍ਰਮ,monotonically increasing sequence
ਇਕਸਾਰ ਫੰਕਸ਼ਨ,monotonic function
ਮੋਂਟੇ-ਕਾਰਲੋ ਗਣਨਾ,Monte Carlo calculation
ਮੋਂਟੇ-ਕਾਰਲੋ ਵਿਧੀ,Monte Carlo method
ਮੋਰਾ (ਖੇਡਾਂ),morra (game)
ਮੌਤ ਦੇ ਅੰਕੜੇ,mortality statistics
ਗਾਲਬਨ,most probable
ਮੋਸ਼ਨ,motion
ਹਿਲਾਉਣ ਦਾ ਮਤਲਬ,moving average
M- ਆਬਾਦੀ,M-space
ਇੰਟੀਗਰਲ ਦਾ ਐਮ-ਟੈਸਟ,M-test for integral
ਕਈ ਫੈਸਲੇ-ਸਮੱਸਿਆ,multidecision problem
ਬਹੁਪਦ ਦੀ ਆਮ ਵੰਡ,multidimensional normal distribution
ਬਹੁਨਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,multidimensional random variable
ਮਲਟੀਪਲੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ,multi-index transportation problem
ਬਹੁਪਦ,multinomial
ਬਹੁਪਦ ਦੀ ਵੰਡ,multinomial distribution
"ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਕਈ (ਵੀ.), ਮਲਟੀਪਲ, ਰਿਫ੍ਰੈਕਟਿਵ (ਐਨ.)",multiple
ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ,multiple choice problem
ਸੰਘੀ ਸੂਬੇ,multiple connected domain
ਮਲਟੀਪਲ ਸਬੰਧ,multiple correlation
ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ,multiple frequency table
ਮਲਟੀਪਲ ਅਟੁੱਟ,multiple integral
ਮਲਟੀਪਲ ਏਕੀਕਰਣ,multiple integration
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ,multiple regression
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,multiple regression analysis
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,multiple regression coefficient
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,multiple regression equation
ਮਲਟੀ ਰੂਟ,multiple root
ਗੁਣਾ,multiplication
(ਨਿਰਧਾਰਕ ਦਾ) ਕਾਲਮ ਗੁਣਾ,multiplication by columns (of determinant)
(ਨਿਰਧਾਰਕ ਦਾ) ਰੇਖਿਕ ਗੁਣਾ,multiplication by rows (of determinant)
ਗੁਣਾ ਕਾਰਕ,multiplication factor
ਗੁਣਾਤਮਕ ਫੰਕਸ਼ਨ,multiplicative function
ਗੁਣਾਤਮਕ ਸਮੂਹ,multiplicative group
ਗੁਣਾਤਮਕ ਉਲਟ,multiplicative inverse
ਬਹੁਲਤਾ,multiplicity
ਬਹੁਲਤਾ,multiplicity of roots
ਜ਼ੀਰੋ ਦੀ ਬਹੁਲਤਾ,multiplicity of zero
ਗੁਣਕ,multiplier
"ਗੁਣਾ, ਗੁਣਾ",multiply
ਮਲਟੀਪਲ ਵੰਡ,multivariate distribution
ਬਹੁ-ਵਿਭਿੰਨ ਸਧਾਰਣ ਵੰਡ,multivariate normal distribution
ਬਹੁਭਿੰਨ ਆਬਾਦੀ,multivariate population
"ਆਪਸੀ, ਆਪਸੀ",mutual
ਨਾਬਲਾ,nabla
ਨਪੀਰੀਆ,Napierian
"ਨੇਪੀਅਰ ਲਘੂਗਣਕ, ਨੇਪੀਅਰ ਲਘੂਗਣਕ",Napierian logarithm
"ਕੁਦਰਤੀ ਲਘੂਗਣਕ, ਕੁਦਰਤੀ ਲਘੂਗਣਕ",natural logarithm
"ਸਕਾਰਾਤਮਕ ਪੂਰਨ ਅੰਕ, ਸਕਾਰਾਤਮਕ ਪੂਰਨ ਅੰਕ",natural number
ਸਮੁੰਦਰੀ ਮੀਲ,nautical mile
n-ਵਿਮ,n-dimensional
n-vim ਵੈਕਟਰ-ਸਪੇਸ,n-dimensional vector space
ਲੋੜੀਂਦੀਆਂ ਅਤੇ ਲੋੜੀਂਦੀਆਂ ਪਾਬੰਦੀਆਂ,necessary and sufficient condition
