Gujarati,Telugu
સ્વરિત જનરેટર,హార్మోనిక్ జనరేటర్
સ્વરિત -દમન કરનાર,హార్మోనిక్ సప్రెజర్
સુમેળ,హార్మోనిక్స్
જોખમ,హజార్డ్
મુખ્ય ફોન,హెడ్ ​​ఫోన్
મુખ્ય ખંડ,హెడ్ ​​రూమ్
મથાળા,హెడ్‌ఎండ్
ખડક,శీర్షిక
સુનાવણી પદ્ધતિ,వినికిడి విధానం
ગરમીથી શોષક,వేడి శోషక
ગરમી -સિલક,వేడి సమతుల్యత
ગરમીનો અવરોધ,వేడి అవరోధం
ગરમી વાહક,హీట్ కండక్టర్
ગરમીનો સિંક,హీట్ సింక్
હર્ટ્ઝ (હર્ટ્ઝ),కృష్ణ
વિજાતીય,హెటెరోడిన్
પરચુરણ પ્રાપ્તકર્તા,హెటెరోడైన్ రిసీవర్
હેટરોડિન વ્હિસલ (હેટરોડિન દખલ),హెటెరోడైన్ విజిల్ (హెటెరోడిన్ జోక్యం)
ઉપદ્રવને લગતું,హ్యూరిస్టిక్
હેક્સાડેસીલ,హెక్సాడెసిమల్
અધિક્રમિક મોડ્યુલેશન,క్రమానుగత మాడ్యులేషన్
હાય-ફાઇ (ઉચ્ચ વફાદારી),హై-ఫై
Boંચી વૃદ્ધિ,అధిక బూస్ట్
ઉચ્ચ આવર્તન,అధిక పౌన .పున్యం
ઉચ્ચ આવર્તન ઓસિલેશન,అధిక ఫ్రీక్వెన్సీ డోలనం
ઉચ્ચ આવર્તન પ્રતિભાવ,అధిక పౌన frequency పున్య ప్రతిస్పందన
ઉચ્ચ કક્ષાની કાર્યક્રમ ભાષા,ఉన్నత స్థాయి ప్రోగ్రామ్ భాష
ઉચ્ચ પાસ ફિલ્ટર,హై పాస్ ఫిల్టర్
ઉચ્ચ વીજળીનું ટ્રાન્સમીટર,అధిక శక్తి ట్రాన్స్మిటర్
ઉચ્ચ ગુણવત્તાનો સ્વાગત,అధిక నాణ్యత రిసెప్షన్
ઉચ્ચ ગતિ કનેક્ટિવિટી,హై స్పీడ్ కనెక్టివిటీ
ઝડપી ગતિ -પદ્ધતિ,అధిక స్పీడ్ డేటా వ్యవస్థ
Histંચર,హిస్టోగ్రాం
સ્વદેશ પાનું,హోమ్ పేజీ
હાંસીને કા hookવું,హుక్
હૂક અપ વાયર,హుక్ అప్ వైర్
આડી બ્લેકઆઉટ સમયગાળો,క్షితిజ సమాంతర బ్లాక్అవుట్ కాలం
આડી,క్షితిజ సమాంతర ఖాళీ
આડી વ્યાખ્યા (આડી ઠરાવ),క్షితిజ సమాంతర నిర్వచనం (క్షితిజ సమాంతర రిజల్యూషన్)
આડી ડિફ્લેક્શન ઓસિલેશન,క్షితిజ సమాంతర విక్షేపం డోలనం
આડી રેખા,క్షితిజ సమాంతర రేఖ
આડા વિભાગ,క్షితిజ సమాంతర విభాగం
આડી સ્વીપ સર્કિટ,క్షితిజ సమాంతర స్వీప్ సర్క్యూట్
શિંગડા,హార్న్ లౌడ్ స్పీకర్
યજમાન,హోస్ట్
ગરમ સ્થળ,హాట్ స్పాట్
ગૃહ રાખવાનું,హౌస్ కీపింగ్
હબ,హబ్
રંગ,హ్యూ
હફમેન કોડિંગ,హఫ్మన్ కోడింగ్
ગડબડ,హమ్
માનવીય Audio ડિઓની દ્રષ્ટિ,మానవ ఆడియో అవగాహన
માનવ audio ડિઓ પદ્ધતિ,మానవ ఆడియో వ్యవస్థ
માનવ સુનાવણી પદ્ધતિ,మానవ వినికిడి విధానం
માનવ વિડિઓ દ્રષ્ટિ,మానవ వీడియో అవగాహన
ભેજ,తేమ
સંકર,హైబ్రిడ్
સંકર સર્કિટ,హైబ్రిడ్ సర్క్యూట్
વર્ણમાલિક સર્કિટ,హైబ్రిడ్ ఇంటర్‌గ్రేటెడ్ సర్క్యూట్
જળમાર્ગ,హైడ్రోమీటర్
અતિશયોક્તિ,హైపర్
અતિસિપરી માધ્યમ,హైపర్ మీడియా
અસાધારણ લખાણ,హైపర్ టెక్స్ట్
અતિશયોક્તિ,హైపర్లింక్
મૂર્તિ,ఐకాన్
ઓળખ,గుర్తింపు
ઓળખકર્તા,ఐడెంటిఫైయర్
સળગવું,మండించండి
પ્રભુત્વ,జ్వలన
રોશની,ప్రకాశం
રોશની,ప్రకాశం
તસવીર,చిత్రం
છબી,చిత్ర యాంటెన్నా
છબી,చిత్ర సంగ్రహణ
છબી -આઇકોનોસ્કોપ,చిత్ర ఐకానోస్కోప్
તસવીર,చిత్ర మ్యాప్
તસવીર,చిత్రం ఆర్థికాన్
તસવીર,బొమ్మ లేదా చిత్రం సరి చేయడం
છબી રચિત,చిత్ర సెట్టర్
કાલ્પનિક,Inary హాత్మక
અવરોધ,ఇంపెడెన్స్
અવરોધ,ఇంపెడెన్స్ మ్యాచింగ్
અવરોધ,ఇంపెడెన్స్ మ్యాచింగ్ సర్క్యూట్
અવરોધ,ఇంపెడెన్స్ అసమతుల్యత
ખાલી જગ્યાનો અવરોધ,ఖాళీ స్థలం యొక్క ఇంపెడెన్స్
અવરોધ -પરિવર્તન,ఇంపెడెన్స్ పరివర్తన
આયાત,దిగుమతి
ગર્ભિત,ఇంప్రెగ్నేటెడ్
પ્રભાવિત કરવું,వోల్టేజ్ ఆకట్టుకోండి
આવેશ,ప్రేరణ
મતાધિકાર પ્રતિભાવ,ప్రేరణ ప్రతిస్పందన
અશુદ્ધ વાહકતા,అశుద్ధ వాహకత
અશુદ્ધતા,అశుద్ధ సెమీకండక్షన్
નિષ્ક્રિય,క్రియారహితం
નિષ્ક્રિય બારી,నిష్క్రియాత్మక విండో
અશ્રાયત,వినబడని
અગ્નિથી બનેલું,ప్రకాశించే
ઘટના કિરણ,సంఘటన రే
સમાવેશ,చేర్చడం
આવતો સંકેત,ఇన్కమింగ్ సిగ్నల్
સૂચક,సూచిక
સ્વદેશી,స్వదేశీ
ઇજા,ఇండక్టెన్స్
સંલગ્ન-રિએક્ટન્સ,ప్రేరక-రియాక్టన్స్
સળગેલી સામગ્રી,మంట పదార్థం
Infor પેચ,సమాచారం ప్యాచ్
જાણ,సమాచారం
માહિતી સ્થાપત્ય,సమాచార నిర్మాణం
માહિતી,సమాచార బిట్
માહિતી અંક,సమాచార అంకె
માહિતી કિઓસ્ક,ఇన్ఫర్మేషన్ కియోస్క్
માહિતી પ્રક્રિયા,సమాచార ప్రక్రియ
માહિતી પ્રૌદ્યોગિકી,సమాచార సాంకేతికత
રોષ,ఇన్ఫోటైన్మెంట్
ઇજાગ્રસ્ત રેએડિએશન,పరారుణ రేడియేషన్
ઈન્ફ્રાસ્ટ્રક્ચર,మౌలిక సదుపాయాలు
પીપવું,తీసుకోండి
ઘટકો,పదార్థాలు
પ્રારંભિક શબ્દ (આઇડબ્લ્યુ),ప్రారంభ పదం (IW)
આંતરિક કોડ,లోపలి సంకేతాలు
નવીનીકરણ,ఇన్నోవేషన్
નિઘન,ఇన్పుట్
ઇનપુટ રેખા,ఇన్పుట్ లైన్
ઇનપુટ એકમ,ఇన్పుట్ యూనిట్
આવતો વિજપ્રવાહ,ఇన్పుట్ వోల్టేజ్
ઇનપુટ આઉટપુટ,ఇన్పుట్-అవుట్పుట్
દાખલ કરવું,చొప్పించండి
દાખલ કરવું,చొప్పించే నష్టం
ગોઠવણી,సంస్థాపన
તત્કાલ વોલ્ટેજ,తక్షణ వోల్టేజ్
સૂચના,సూచన
ઇન્સ્યુલેટીવ સામગ્રી,ఇన్సులేటింగ్ పదార్థం
ઉન્મત્ત,ఇన్సులేషన్
ઇન્સ્યુલેશન પ્રતિકાર,ఇన్సులేషన్ నిరోధకత
અલગ પાડનાર,ఇన్సులేటర్
ઇન્ટિગ્રેટેડ સર્કિટ,ఇంటిగ్రేటెడ్ సర్క్యూట్
એકીકૃત નેટવર્ક,నెట్‌వర్క్‌ను సమగ్రపరచడం
સંક્રમક,ఇంటిగ్రేటర్
બાતમી,ఇంటెలిజెన్స్
તીવ્રતા,తీవ్రత
વાણી -વાણી,ప్రసంగం యొక్క తీవ్రత
આંતર ચેનલ દખલ,ఇంటర్ ఛానల్ జోక్యం
ઇન્ટરલેવ,ఇంటర్‌లీవ్
ક્રિયાપ્રતિક્રિયા,పరస్పర చర్య
ક્રિયાપ્રતિક્રિયા,ఇంటరాక్టివిటీ
અંતર્ગત,ఇంటర్‌కామ్
સંબંધ,ఇంటర్కనెక్టివిటీ
પ્રસારણ,ఇంటర్ఫేస్
ઇન્ટરફેસ -સ્કેનીંગ,ఇంటర్ఫేస్ స్కానింగ్
હસ્તક્ષેપ,జోక్యం
આંતરતાનો વિસ્તાર,జోక్యం జోన్
દખલ કરવી,జోక్యం చేసుకునే ఛానెల్
દખલ કરવાની આવર્તન,జోక్యం చేసుకునే ఫ్రీక్వెన్సీ
રેડિયો આવર્તન સંકેત દખલ,రేడియో ఫ్రీక్వెన్సీ సిగ్నల్ జోక్యం చేసుకుంటుంది
અંતર્દ્ય,ఇంటర్‌ఫ్రేమ్
ઇન્ટરલેવ,ఇంటర్‌లీవ్
અંતરે,ఇంటర్‌లీవ్డ్
સંગ્રહિત પ્રવાહ,ఇంటర్‌లీవ్డ్ స్ట్రీమ్
મેલીકટર,ఇంటర్‌లీవర్
સાંધા,ఇంటర్‌లీవింగ్
સાંધા,ఇంటర్‌లీవింగ్
અંતર્ઘોષ સમય,ఇంటర్‌లీవింగ్ కాలం
અંતરાલ,ఇంటర్‌లాక్ సర్క్యూట్
અંતરીલ સ્વીચ,ఇంటర్‌లాక్ స్విచ్
એકસમાન,ఇంటర్‌లాకింగ్
મધ્યવર્તી નિષ્ફળતા,ఇంటర్మీడియట్ వైఫల్యం
મધ્યવર્તી આવર્તન,ఇంటర్మీడియట్ ఫ్రీక్వెన్సీ
મધ્યવર્તી આવર્તન ઓસિલેટર,ఇంటర్మీడియట్ ఫ్రీక్వెన్సీ ఓసిలేటర్
તૂટક તૂટક,అడపాదడపా
તૂટક તૂટક વર્તમાન,అడపాదడపా కరెంట్
આંતરસંલાલ,ఇంటర్‌మోడ్యులేషన్
અંતર્જ્ulationાન,ఇంటర్మోడ్యులేషన్ వక్రీకరణ
અંતર્દૃષ્ટિનું ઉત્સર્જન,ఇంటర్‌మోడ్యులేషన్ ఉద్గారం
આંતરસંલાવે પરીક્ષણ,ఇంటర్‌మోడ్యులేషన్ పరీక్ష
ઈનકાર,అంతర్జాలం
ઇન્ટરનેટ બ્રોડકાસ્ટિંગ,ఇంటర్నెట్ ప్రసారం
ઇન્ટરનેટ,ఇంటర్నెట్ చాటింగ్
ઇન્ટરનેટ પ્રોટોકોલ સ્ટેક,ఇంటర్నెట్ ప్రోటోకాల్ స్టాక్
ઇન્ટરનેટ રેડિયો,ఇంటర్నెట్ రేడియో
ઇન્ટરનેટ સ્ટ્રીમિંગ,ఇంటర్నెట్ స్ట్రీమింగ్
ઇન્ટરનેટ વિડિઓ,ఇంటర్నెట్ వీడియో
ભાષાંતરક્ષમતા,ఇంటర్‌పెరాబిలిటీ
પ્રક્ષેપણ,ఇంటర్‌పోలేషన్
દુભાષિયા,వ్యాఖ్యాత
અટકાવવું,అంతరాయం
અટકાયત,అంతరాయం
ખલેલકાર,అంతరాయం
અંતરાલ,విరామం
સાંકળ,ఇంట్రాకోడింగ్
અંદરનો ભાગ,ఇంట్రాఫ్రేమ్
જાડું,ఇంట్రానెట్
પુનરાવર્તન,ఇంట్రాపికర్
એક જાતની,ఇంట్రావేబ్
અંતર્ગત સેમિકન્ડક્ટર,అంతర్గత సెమీకండక్టర్
વિપરીત પ્રવાહ,విలోమ కరెంట్
Verse ંધી અવકાશી સંચાલન,విలోమ ప్రాదేశిక ఆపరేట్
Vertંધું,విలోమ
Ver ંધી એલ એન્ટેના,విలోమ ఎల్ యాంటెన్నా
Ver ંધી વી એન્ટેના,విలోమ V యాంటెన్నా
Inલટું,ఇన్వర్టర్
અનિયમિત,సక్రమంగా
અપ્રસ્તુત તત્વ,అసంబద్ధమైన మూలకం
અલગ -અલગ નેટવર્ક,ఐసోలేషన్ నెట్‌వర్క్
અલગ પાડનાર,ఐసోలేటర్
ઘાટ,జామర్
જખમ,జామింగ్
કલાલ,పరిభాష ఫైల్
જાવા સ્ક્રિપ્ટ,జావా స్క్రిప్ట్
ઝબૂકવું,జింగిల్
ગફલત,జిట్టర్
જોડાણ કરનાર,జాయినర్
સંયુક્ત,ఉమ్మడి
મેનું,జాయింటెడ్
ગડબડી,జంపర్
કચરો,జంక్
નકામો મેઇલ,చెత్త మెయిల్
કર્કશ,కెర్నల్
મુખ્ય,కీ
પાટિયું,కీబోర్డ్
ક keyંગું,KEEER
મહત્ત્વ,కీనోట్
કિલોસાયકલ,కిలోసైకిల్
કિલોવોલ્ટ,కిలోవోల్ట్
કિલોવોટ,కిలోవాట్
સંયોજક,కైనమాటిక్స్
ઘૂંટણ,మోకాలి పాయింట్ వోల్టేజ్
મૂઠ,నాబ్
જ્ઞાન પૃષ્ટ,జ్ఞాన స్థావరం
જ્ knowledgeાન પ્રતિનિધિત્વ,జ్ఞాన ప్రాతినిధ్యం
એલ નેટવર્ક,L నెట్‌వర్క్
એલ વિભાગ ફિલ્ટર,L సెక్షన్ ఫిల్టర్
લેગ અને લીડ,లాగ్ మరియు సీసం
પાછળ,లాగింగ్ కరెంట్
પાછળ પાવર પરિબળ,లాగింగ్ పవర్ ఫ్యాక్టర్
સ્તુતિશીલ,లామినేటెడ్
દીવો,దీపం
લેપટોપ,ల్యాప్‌టాప్
લેસર આવર્તન,లేజర్ ఫ్రీక్వెన్సీ
સુવ્યવસ્થિત ભૂલ,గుప్త లోపం
આંતરિક ઉષ્મા,గుప్త వేడి
અક્ષરશ,అక్షాంశం
સ્તર,పొర
બાંધકામ,లేఅవుట్
ગોઠવણ યોજના,లేఅవుట్ ప్రణాళిక
દોરી,సీసం
અગ્રણી તબક્કો,ప్రముఖ దశ
પ્રૂફ,లీక్ ప్రూఫ్
રખડુ,లీకేజ్
લીઝ્ડ સર્કિટ,లీజుకు ఇచ్చిన సర్క్యూట్
લેન્સ,లెన్స్
કક્ષાના સૂચક,స్థాయి సూచిక
પ્રકાશ નિયંત્રણ,కాంతి నియంత్రణ
પ્રકાશ કલમ,లైట్ పెన్
લાઈટનિંગ એરેસ્ટર,మెరుపు అరెస్టర్
મર્યાદા,పరిమితి
મર્યાદિત એમ્પ્લીફાયર,పరిమితం చేసే యాంప్లిఫైయర్
હારી જવું,లైన్ నష్టం
વાક્યનો અવાજ,లైన్ శబ్దం
દૃષ્ટિની લાઇન,దృష్టి రేఖను
હરોળ,పంక్తి దశ
મહત્ત્વ,లైన్ ట్రాన్స్మిషన్
રેખા,పంక్తి అన్‌లోడ్ చేయబడింది
રેખીય ક્વોન્ટીઝર,లీనియర్ క్వాంటిజర్
સુશોભન,సరళత
રેખાને લગતું,లైన్-కోక్సియల్
રેખા-ક્ષેત્રાકાર,లైన్-ఈక్వలైజర్
રેખાખરની આવર્તન,లైన్-ఫ్రీక్వెన్సీ
વાક્ય-અવબાધ,లైన్-ఇంపెడెన్స్
રેખા-ચતુર્થાંશ,లైన్-క్వార్టర్ తరంగదైర్ఘ్యం
સંબંધ,లింక్
કોરી,లింకర్
જિદ્દી,లిప్-మైక్రోఫోన్
જીવંત પ્રસારણ,ప్రత్యక్ష ప్రసారం
જીવંત સરકી,లైవ్ సర్క్యూట్
જીવંત કાર્યક્રમ,ప్రత్యక్ష కార్యక్రమం
બોજો,లోడ్
ભારક્ષમતા,లోడ్ సామర్థ్యం
ભાર વહન ક્ષમતા,లోడ్ మోసే సామర్థ్యం
ભાર લાક્ષણિકતા,లోడ్ లక్షణం
ભાર અટકાવવું,లోడ్ ఇంపెడెన్స్
ભરેલું,లోడ్ చేయబడింది
લોહિયો,లోడర్
ભારણ,లోడ్
કોઇલ લોડિંગ,కాయిల్ లోడ్ అవుతోంది
ભાર-પરીક્ષા,లోడ్-టెస్ట్
ઝઘડો,లోబ్
Loંચી એન્ટેના,లోబ్ యాంటెన్నా
સ્થાનિક ક્ષેત્ર નેટવર્ક,లోకల్ ఏరియా నెట్వర్క్
સ્થાનિક બેટરી,స్థానిక బ్యాటరీ
સ્થાનિક ઓસિલેટર,స్థానిక ఓసిలేటర్
લોગ,లాగ్
લોગ -બુક,లాగ్ బుక్
લ log ગ ઇન કરો (લ log ગ ઇન),లాగిన్ (లాగిన్ అవ్వండి)
લ log ગ ઓફ (લ log ગ આઉટ),లాగ్ ఆఫ్ (లాగ్ అవుట్)
લોગશીલી,లాగ్ షీట్
મસાલેદાર,లోగరిథం
લોગરીધમિક એમ્પ્લીફાયર,లోగరిథమిక్ యాంప్లిఫైయర్
લોગરીધમિક ગુણોત્તર,లోగరిథమిక్ నిష్పత్తి
લોગરીધમિક પ્રતિભાવ,లోగరిథమిక్ ప్రతిస్పందన
લૌકિક ધોરણ,లోగరిథమిక్ స్కేల్
ફાંટો,లాగింగ్
તર્કશાસ્ત્ર,లాజిక్
તર્ક -દ્વાર,లాజిక్ గేట్
તર્કશાસ્ત્ર,లాజిక్ ఆపరేషన్
તાર્કિક,తార్కిక
તાર્કિક રચના,తార్కిక ఫ్రేమ్
લોગો દાખલ કરનાર,లోగో ఇన్సర్టర్
રેખાંશ,రేఖాంశం
ફટકો,లూప్
લૂપ એન્ટેના,లూప్ యాంటెన్నా
લૂપ ફાયદો,లూప్ లాభం
લૂપ પરીક્ષણ,లూప్ పరీక్ష
છૂટક સંપર્ક,వదులుగా పరిచయం
સંતાપ,వదులుగా కలపడం
લોસલેસ એન્ટેના,లాస్‌లెస్ యాంటెన్నా
લોસલેસ કમ્પ્રેશન,లాస్‌లెస్ కంప్రెషన్
હારી સંકોચન,లాస్సీ కంప్రెషన్
લાઉડનેસ (ધ્વનિ),లౌడ్నెస్ (ధ్వని)
લાઉડ સ્પીકર,లౌడ్‌స్పీకర్
ઓછી આવર્તન,తక్కువ పౌన .పున్యం
નીચા કક્ષાની ભાષા,తక్కువ స్థాయి భాష
ઓછું ખોટ ફીડર,తక్కువ నష్టం ఫీడర్
ઓછી ખોટ લવચીક કોક્સિયલ કેબલ,తక్కువ నష్టం సౌకర్యవంతమైన ఏకాక్షక కేబుల్
નીચા અવાજ પ્રાપ્તકર્તા,తక్కువ శబ్దం రిసీవర్
નીચા ઓર્બિટિંગ ઉપગ્રહ,తక్కువ కక్ష్య ఉపగ్రహ
નીચા પાસ ફિલ્ટર,తక్కువ పాస్ ఫిల్టర్
ઓછી પ્રતિક્રિયા આપવાની કમાણી,తక్కువ ప్రతిచర్య ఎర్తింగ్
ઓછો પ્રતિકાર માર્ગ,తక్కువ నిరోధక మార్గం
ખસી કરવું,లగ్
ભ્રષ્ટતા,ప్రకాశం
ગઠ્ઠો લગાડવો,ముద్ద
પારકાન,స్థూల బ్లాక్
મેક્રો વ્યાખ્યા,స్థూల నిర్వచనం
બનાવટ,స్థూల దృష్టి
જાદુઈ આંખ,మేజిక్ కన్ను
ચુંબક,అయస్కాంతం
ચુંબકીય ક્ષેત્ર,అయిస్కాంత క్షేత్రం
ચુંબકીય પ્રવાહ,అయస్కాంత ప్రవాహం
ચુંબકીય ધ્રુવ,అయస్కాంత ధ్రువం
ચુંબકીય તોફાન,అయస్కాంత తుఫాను
ચુંબકીય સ્વીચ,మాగ్నెటిక్ స్విచ్
ચુંબકીય ટેપ,అయస్కాంత టేప్
ચુંબનત્વ,అయస్కాంతత్వం
ટપાલ મક્કો,మెయిల్ విలీనం
ટપાલ યાદી,మెయిలింగ్ జాబితా
મુખ્ય વાહક,ప్రధాన క్యారియర్
જાળવી,నిర్వహించండి
જાળવણી,నిర్వహణ
જાળવણી ટીમ,నిర్వహణ బృందం
બહુમતી,మెజారిటీ క్యారియర్
સંપર્ક રિલે બનાવો,కాంటాక్ట్ రిలే చేయండి
બનાવટની સ્વીચ,మేక్-అండ్-బ్రేక్ స్విచ్
પુરુષ-જોડકવાર,మగ-కనెక్టర్
માણસે અવાજ કર્યો,మనిషి శబ్దం చేశాడు
મેનેજમેન્ટ ઇન્ફર્મેશન સિસ્ટમ (એમઆઈએસ),నిర్వహణ సమాచార వ్యవస్థ (తప్పు)
ચાલાકીભર્યું,మార్చబడింది
હસ્તકલા નિયંત્રણ,మాన్యువల్ నియంత్రణ
પદ્ધતિ પદ્ધતિ,మాన్యువల్ పద్ధతి
સલામતી માર્ગદર્શિકા,ముందు జాగ్రత్త యొక్క మాన్యువల్
મેન્યુઅલી સંચાલિત,మానవీయంగా పనిచేస్తుంది
ઉત્પાદક,తయారీదారు
મહોરું,ముసుగు
મસકી,మాస్కీ
માસ્ક,మాస్కర్
છુપાયેલો,మాస్కింగ్
માસ્કીંગ વર્તન,మాస్కింగ్ ప్రవర్తన
Audio ડિઓ -માસ્કિંગ અસર,ఆడియో యొక్క మాస్కింగ్ ప్రభావం
માસ્કિંગ થ્રેશોલ્ડ,మాస్కింగ్ థ్రెషోల్డ్
માસ્કીંગ સ્વર,మాస్కింగ్ టోన్
મસ્ત,మాస్ట్
મસ્ત -રેડિયેટર,మాస్ట్ రేడియేటర్
મુખ્ય નિયંત્રણ,మాస్టర్ కంట్రోల్
માસ્ટર ઓસિલાટોર,మాస్టర్ ఓసిల్లట్రార్
મેચ-અવબાધ,మ్యాచ్-ఇంపెడెన్స్
મેચિંગ નેટવર્ક,సరిపోయే నెట్‌వర్క్
મેચિંગ સ્ટબ,మ్యాచింగ్ స్టబ్
મેચિંગ ટ્રાન્સફોર્મર,మ్యాచింగ్ ట్రాన్స్ఫార్మర్
ભૌતિક-તૈયારી,మెటీరియల్-ప్రోక్వర్
માળખું,మాతృక
મહત્તમ,గరిష్టీకరణ
મહત્તમ માંગ સૂચક,గరిష్ట డిమాండ్ సూచిక
મહત્તમ શક્તિ ઘનતા,గరిష్ట శక్తి సాంద్రత
મહત્તમ સંવેદનશીલતા,గరిష్ట సున్నితత్వం
મહત્તમ તાપમા,గరిష్ట ఉష్ణోగ్రత
મહત્તમ ઉપયોગી આવર્તન,గరిష్టంగా ఉపయోగపడే ఫ్రీక్వెన్సీ
મહત્તમ મૂલ્ય,గరిష్ట విలువ
નિષ્ફળતાનો સરેરાશ સમય,వైఫల్యానికి సగటు సమయం
સરેરાશ કિંમત,సగటు విలువ
માપેલ સંકેત,కొలిచిన సిగ్నల్
માપ,కొలత
માપવાનું સાધન,కొలిచే పరికరం
માપવાની સાધનસામગ્રી,కొలిచే పరికరాలు
માપવાનું સાધન,కొలత పరికరం
ક્ષેત્રની શક્તિનું સાધન માપવા,క్షేత్ర బలం యొక్క కొలత పరికరం
માપવાની ટેપ,కొలిచే టేప్
યંત્ર,విధానం
માધ્યમ સર્વર,మీడియా సర్వర్
માધ્યમ,మధ్యస్థం
મધ્યમ આવર્તન,మధ్యస్థ పౌన frequency పున్యం
મધ્યમ આવર્તન તરંગ,మీడియం ఫ్రీక్వెన్సీ వేవ్
મધ્યમ તરંગ (મેગાવોટ),మీడియం వేవ్ (MW)
મેગા-ઓહમ,మెగా-ఓహెచ్
મેગર,మెగర్
યાદ,మెమరీ
માર્ગદર્શન,మార్గదర్శకత్వం
લૈંગિક પટ્ટી,మెనూ పట్టిక
ક્રુ -સ્વીચ,మెర్క్యురీ స్విచ్
વિલીનીકરણ,విలీనం
સંદેશ,సందేశం
મેટાડેટા,మెటాడేటా
ધાતુ- ox ક્સાઇડ સેમિકન્ડક્ટર ડાયોડ,మెటల్-ఆక్సైడ్ సెమీకండక్టర్ డయోడ్
ધાતુની આવરણવાળી કેબલ,మెటల్-షీట్డ్ కేబుల్
મીટર,మీటర్
મીટરિંગ પેનલ,మీటరింగ్ ప్యానెల్
માઇકલ,మైకా
માઇકલ-ઇન્સ્યુલેશન,మైకా-ఇన్సులేషన్
સૂક્ષ્મ,సూక్ష్మ-
સૂક્ષ્મ ઘટક,మైక్రో కాంపోనెంట్
સૂક્ષ્મ કમ્પ્યુટર,మైక్రో కంప్యూటర్
સૂક્ષ્મ નિયંત્રણ કરનાર,మైక్రో కంట్రోలర్
સૂક્ષ્મ ઇલેક્ટ્રોનિક્સ,మైక్రో-ఎలక్ట్రానిక్స్
માઇક્રોફોન,మైక్రోఫోన్
સુક્ષ્મસજીવો,మైక్రోఫోనిక్స్
માઇક્રોપ્રોસેસ્રેસ,మైక్రోప్రాసెసర్
માઇક્રો-વોલ્ટ (એમવી),కీ సూక్ష్మ వోల్ట్
સૂક્ષ્મ,మైక్రోవేవ్
માઇક્રોવેવ એન્ટેના,మైక్రోవేవ్ యాంటెన్నా
માઇક્રોવેવ બીમ,మైక్రోవేవ్ బీమ్
મધ્યમ,మిడ్-బ్యాండ్
સ્થળાંતર,వలస
સ્થળાંતર માર્ગ,వలస మార్గం
લઘુ,సూక్ష్మ
લઘુચિત્ર,సూక్ష్మీకరించినది
ન્યૂનતમ,కనిష్ట
લઘુત્તમ તાપમાન,కనీస ఉష్ణోగ్రత
લઘુત્તમ ઉપયોગી ક્ષેત્ર શક્તિ,కనిష్టంగా ఉపయోగపడే క్షేత్ర బలం
લઘુમતી કારીગર,మైనారిటీ క్యారియర్
ખોટી વાતો,తప్పు
એકઠું કરવું,కలపండి
મિશ્ર ખાલી,మిశ్రమ బ్లాంకింగ్
મિશ્ર સમન્વય,మిశ్రమ సమకాలీకరణ
મિશ્રણ કરનાર,మిక్సర్
મિક્સર નળી,మిక్సర్ ట్యూబ్
મિશ્રણ,మిక్సింగ్
મિશ્રણ સર્કિટ,మిక్సింగ్ సర్క్యూట్
સ્મરણ સંબંધી,జ్ఞాపకశక్తి
નેમોમિક્સ,జ్ఞాపకశక్తి
ફરડ,మొబైల్
મોબાઈલ -મલ્ટિમીડિયા એપ્લિકેશન,మొబైల్ మల్టీమీడియా అప్లికేషన్
ફરતી ટીવી,మొబైల్ టీవీ
પદ્ધતિ,మోడ్
નિષ્ફળતાની પદ્ધતિ,వైఫల్య మోడ్
પ્રચાર પદ્ધતિ,ప్రచార మోడ్
નમૂનો,మోడల్
Emાળ,మోడెమ్
આધુનિક એફએમ ટ્રાન્સમીટર,ఆధునిక FM ట్రాన్స్మిటర్
આધુનિક વલણો,ఆధునిక పోకడలు
રૂપરેખાંકન,కాన్ఫిగరేషన్ మోడ్‌లు
ફેરફાર કરવો,సవరించండి
મોડ્યુલેટેડ સતત તરંગ,మాడ్యులేటెడ్ నిరంతర వేవ్
મોડ્યુલેટેડ સિગ્નલ,మాడ్యులేటెడ్ సిగ్నల్
મોડ્યુલેટેડ તરંગફોર્મ,మాడ్యులేటెడ్ వేవ్‌ఫార్మ్
વિપુલતા,మాడ్యులేషన్
મોડ્યુલેશન કંપનવિસ્તાર,మాడ్యులేషన్ యాంప్లిట్యూడ్
મોડ્યુલેશન ક્ષમતા,మాడ్యులేషన్ సామర్ధ్యం
મોડ્યુલેશન આવર્તન,మాడ్యులేషన్ ఫ్రీక్వెన్సీ
વિપુલ અનુક્રમણિકા,మాడ్యులేషన్ సూచిక
રીંછલા,మాడ్యులేషన్ లీనియారిటీ
મોડ્યુલેશન મીટર,మాడ్యులేషన్ మీటర్
મોડ્યુલેશન મોનિટર,మాడ్యులేషన్ మానిటర్
વિપુલ ટકાવારી,మాడ్యులేషన్ శాతం
વિધિ કરનાર,మాడ్యులేటర్
વિધિ,మాడ్యూల్
ભેજ,తేమ
વેગ,ఊపందుకుంటున్నది
મોનીટર,మానిటర్
અનુશ્રવણ,పర్యవేక్షణ
દેખરેખ અને વિશ્લેષણ તકનીકો,పర్యవేక్షణ మరియు విశ్లేషణ పద్ధతులు
દેખરેખ અને નિયંત્રણ,పర్యవేక్షణ మరియు నియంత్రణ
નિરીક્ષણ મથક,పర్యవేక్షణ స్టేషన్
એકલતા,మోనోక్రోమ్
