Marathi,Odiya
लेसर,ଲେଜର
लेसर प्रिंटर,ଲେଜର ପ୍ରିଣ୍ଟର୍ |
लास्ट इनपुट फर्स्ट इश्यू (LIFO),ଶେଷ ଇନପୁଟ୍ ପ୍ରଥମ ଇସୁ (LIFO)
थर,ସ୍ତର
"खाका, मांडणी","ବ୍ଲୁ ପ୍ରିଣ୍ଟ, ଲେଆଉଟ୍ |"
"1. पाने, 2. पाने, 3. पत्र","1. ପତ୍ର, 2. ପତ୍ର, 3 ଚିଠି"
लीफ नोड,ପତ୍ର ନୋଡ୍ |
पानांची जागा,ପତ୍ର ଦାଗ |
भाडेपट्टी,ଲିଜ୍
"1. लीज चॅनेल, 2. लीज सिस्टम","1. ଚ୍ୟାନେଲ୍, 2. ସିଷ୍ଟମ୍ ମୁକ୍ତ କରନ୍ତୁ |"
"1.लाइन,2.लीश लाईन","1. ଲାଇନ୍, 2. ଲାଇସ୍ ଲାଇନ୍ |"
किमान अर्थपूर्ण बिट shell.sb),ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ବିଟ୍ shell.sb)
किमान लक्षणीय स्कोअर,ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସ୍କୋର |
"1. इनहेरिटेड सिस्टम, 2. इनहेरिटन्स सिस्टम","1. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍, 2. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍ |"
"1. लेमा, 2. प्रमेय","1. ଲେମା, 2. ତତ୍ତ୍। |"
अक्षर गुणवत्ता (LQ),ଅକ୍ଷର ଗୁଣ (LQ)
शब्दशः,verbatim
शब्दकोषशास्त्र,ଲେକ୍ସିକୋଲୋଜି |
"1.संग्रहण,2.लायब्ररी","1. archive, 2. ଲାଇବ୍ରେରୀ |"
"1.लायब्ररी प्रोग्राम, 2.अर्काइव्ह प्रोग्रामिंग","1. ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ୍, 2. ଆର୍କାଇଭ୍ ପ୍ରୋଗ୍ରାମିଂ |"
लायब्ररी निर्देशिका,ଲାଇବ୍ରେରୀ ଡିରେକ୍ଟୋରୀ |
"1. परवाना करार, 2. परवाना करार","1. ଲାଇସେନ୍ସ ଚୁକ୍ତି, 2. ଲାଇସେନ୍ସ ଚୁକ୍ତି |"
प्रकाश उत्सर्जक डायोड्स (एलईडी),ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ (ଏଲଇଡି)
हलकी बंदूक,ହାଲୁକା ବନ୍ଧୁକ |
हलकी पेन,ହାଲୁକା କଲମ |
रेखीय अडॅप्टर,ର line ଖ୍ୟ ଆଡାପ୍ଟର |
ओळ संपादन,ରେଖା ସମ୍ପାଦନା |
"1.लाइन प्रिंटर, 2.लाइन प्रिंटर","1. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍, 2. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍ |"
"१.रेखीय, २.रेखीय","1. ଲାଇନ୍, 2. ଲାଇନ୍"
लाइन्स प्रति मिनिट (LPM),ପ୍ରତି ମିନିଟ୍ ରେଖା (LPM)
"1. दुवा, दुवा, 2. साखळी,3. बंध","1. ଲିଙ୍କ୍, ଲିଙ୍କ୍, 2. ଶୃଙ୍ଖଳା, 3 ବନ୍ଧନ"
साखळीबद्ध यादी,ଶୃଙ୍ଖଳିତ ତାଲିକା |
लिनक्स,ଲିନକ୍ସ
"1.लिक्विड क्रिस्टल डिस्प्ले, 2.लिक्विड क्रिस्टल डिस्प्ले (LCD)","1. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ, 2. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ (LCD)"
यादी प्रक्रिया,ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |
"1.अक्षर, 2.अक्षर","1. ଲେଟର୍, 2. ଲିଟେରାଲ୍ |"
"1. सक्रिय, 2. जिवंत, 3. इलेक्ट्रिकल, 4. हालचाल","1. ସକ୍ରିୟ, 2. ଜୀବନ୍ତ, 3. ବ electrical ଦୁତିକ, 4. ଚଳପ୍ରଚଳ |"
थेट गाठ,ଜୀବନ୍ତ ଗଣ୍ଠି |
"1.लोड, 2.लोड","1. ଲୋଡ୍, 2. ଲୋଡ୍"
"1.लोड मॉड्यूल, 2.लोड मॉड्युलेटर","1. ଲୋଡ୍ ମଡ୍ୟୁଲ୍, 2. ଲୋଡ୍ ମଡ୍ୟୁଲେଟର |"
"1.स्थानिक, 2.स्थानिक","1. ଲୋକାଲ୍, 2. ଲୋକାଲ୍"
स्थानिक प्रवेश,ସ୍ଥାନୀୟ ପ୍ରବେଶ
लोकल एरिया नेटवर्क (LAN),ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (LAN)
स्थानिक स्पष्टता,ସ୍ଥାନୀୟ ସ୍ୱଚ୍ଛତା |
"1. स्थानिक नेटवर्क, 2. स्थानिक केंद्र 3. स्थानिक विनिमय","1. ସ୍ଥାନୀୟ ନେଟୱାର୍କ, 2 ସ୍ଥାନୀୟ କେନ୍ଦ୍ର 3 ସ୍ଥାନୀୟ ବିନିମୟ |"
स्थानिक स्मृती,ସ୍ଥାନୀୟ ସ୍ମୃତି
स्थानिक मोड,ସ୍ଥାନୀୟ ମୋଡ୍ |
स्थानिक व्हेरिएबल,ଲୋକାଲ୍ ଭେରିଏବଲ୍ |
"पळवाट, लॉक","ଲୁପ୍, ଲକ୍ |"
लूप फाइल,ଲୁପ୍ ଫାଇଲ୍ |
सत्र सुरू,ଅଧିବେଶନ ଆରମ୍ଭ
मुदत समाप्त,ଅବଧି ଶେଷ
संलेखन,ଲେଖକ
तर्क विश्लेषक,ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |
लॉजिक बॉम्ब,ଲଜିକ୍ ବୋମା |
लॉजिक कार्ड,ଲଜିକ୍ କାର୍ଡ |
लॉजिक चार्ट (फ्लोचार्ट),ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋଚାର୍ଟ)
लॉजिक सर्किट,ଲଜିକ୍ ସର୍କିଟ୍ |
तर्कशास्त्र रचना,ତାର୍କିକ ଡିଜାଇନ୍ |
तर्कशास्त्र आकृती,ତାର୍କିକ ଚିତ୍ର
तार्किक फ्लोचार्ट,ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |
तर्कशास्त्र कार्य,ତାର୍କିକ କାର୍ଯ୍ୟ
लॉजिक गेट,ତାର୍କିକ ଫାଟକ
"1. लॉजिक प्रोग्रामिंग, 2. लॉजिक प्रोग्रामिंग","1. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ, 2. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |"
तर्क विस्थापन,ତର୍କ ବିସ୍ଥାପନ |
तर्क स्थिती,ତର୍କ ସ୍ଥିତି |
लॉजिक स्विच,ଲଜିକ୍ ସୁଇଚ୍ |
तर्कशास्त्र युनिट,ତର୍କ ଏକକ |
तार्किक,ଯୁକ୍ତିଯୁକ୍ତ
तार्किक संयोजन,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
तार्किक डेटा संरचना,ତାର୍କିକ ତଥ୍ୟ ଗଠନ
तार्किक आकृती,ତାର୍କିକ ଚିତ୍ର
तार्किक अभिव्यक्ती,ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |
तार्किक फ्लोचार्ट,ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |
लॉजिकल IF (तार्किक असल्यास),ଲଜିକାଲ୍ IF (ଲଜିକାଲ୍ ଯଦି)
तर्कशुद्ध ऑपरेशन,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
तर्कसंगत ऑपरेटर,ଯୁକ୍ତିଯୁକ୍ତ ଅପରେଟର୍ |
तर्कसंगत कनेक्शन,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
तार्किक योजना,ଯୁକ୍ତିଯୁକ୍ତ ଯୋଜନା |
"1. तर्कशुद्ध वर्ण, 2. तार्किक वर्ण","1. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର, 2. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର |"
तार्किक नमुना,ଯୁକ୍ତିଯୁକ୍ତ pattern ାଞ୍ଚା |
तार्किक मूल्य,ତାର୍କିକ ମୂଲ୍ୟ
लॉजिकल व्हेरिएबल,ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |
विहंगावलोकन प्राप्त केले,ପୂର୍ବାବଲୋକନ
पूर्वावलोकन सेट,ପୂର୍ବାବଲୋକନ ସେଟ୍ |
निरीक्षण,ପର୍ଯ୍ୟବେକ୍ଷଣ
"1.लूप, 2.लूप","1.loop, 2.loop"
पळवाट नियंत्रण,ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |
लूप आरंभीकरण,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
लूप भिन्नता,ଲୁପ୍ ଭେରିଏସନ |
"1.लूप नेटवर्क, 2.लूप नेटवर्क","1. ଲପ୍ ନେଟୱାର୍କ, 2. ଲପ୍ ନେଟୱାର୍କ |"
लूप आरंभीकरण,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
लूप एंडिंग,ଲୁପ୍-ଏଣ୍ଡିଙ୍ଗ୍ |
काउंटर-लूप चाचणी,କାଉଣ୍ଟର-ଲୁପ୍ ପରୀକ୍ଷା |
सैलपणे जोडलेले,ଖାଲି ଯୋଡି |
दोषरहित कॉम्प्रेशन,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
हॅसे कॉम्प्रेशन,ହାସ୍ ସଙ୍କୋଚନ |
कमी बाइट,କମ୍ ବାଇଟ୍ |
निम्न पातळीची भाषा,ନିମ୍ନ ସ୍ତରର ଭାଷା |
कमी पास फिल्टर,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
"1.कमी कंडिशन, 2. खाली बांधलेले","1. କମ୍ କଣ୍ଡିସନ୍, 2 ନିମ୍ନରେ ବନ୍ଧା |"
"1.MAC प्रोटोकॉल, 2.MAC नीतिशास्त्र (मध्यम प्रवेश नियंत्रण)","1.MAC ପ୍ରୋଟୋକଲ୍, 2.MAC ନ ics ତିକତା (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)"
"1. मशीन, 2. मशीन","1. ମେସିନ୍, 2. ମେସିନ୍ |"
मशीन पत्ता,ଯନ୍ତ୍ର ଠିକଣା
"1. मशीन कोड, 2. मशीन कोड","1. ମେସିନ୍ କୋଡ୍, 2. ମେସିନ୍ କୋଡ୍ |"
मशीन चाक,ମେସିନ୍ ଚକ
यांत्रिक भाषा,ଯାନ୍ତ୍ରିକ ଭାଷା |
यांत्रिक सॉफ्टवेअर,ଯାନ୍ତ୍ରିକ ସଫ୍ଟୱେର୍ |
डिव्हाइस त्रुटी,ଉପକରଣ ତ୍ରୁଟି
मशीन निष्क्रिय वेळ,ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |
मशीन भाषा,ମେସିନ୍ ଭାଷା
मॅन्युअल,ମାନୁଆଲ୍ |
मशीन सेन्स,ଯନ୍ତ୍ରର ଅର୍ଥ
"1.मशीन लँग्वेज, 2.मशीन लँग्वेज","1. ମେସିନ୍ ଭାଷା, 2. ମେସିନ୍ ଭାଷା |"
मशीन लर्निंग,ଯନ୍ତ୍ର ଶିକ୍ଷା
मशीन ऑपरेशन,ମେସିନ୍ ଅପରେସନ୍
मशीन भाषा,ମେସିନ୍ ଭାଷା
मशीन कामगिरी,ମେସିନ୍ କାର୍ଯ୍ୟଦକ୍ଷତା
मशीन सिम्युलेशन,ମେସିନ୍ ଅନୁକରଣ
मशीन अपहरण वेळ,ମେସିନ୍ ଅପହରଣ ସମୟ |
मशीन भाषांतर,ମେସିନ୍ ଅନୁବାଦ
मशीन शब्द,ମେସିନ୍ ଶବ୍ଦ |
मॅक्रो सूचना,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
मॅक्रो स्केल,ମାକ୍ରୋ ସ୍କେଲ୍ |
मास असेंबलिंग कार्यक्रम,ଜନ ସମାବେଶ କାର୍ଯ୍ୟକ୍ରମ |
एकूण कॉल,ମୋଟ କଲ୍
"1.मॅक्रो कोड, 2.मॅक्रो कोड","1. ମାକ୍ରୋ କୋଡ୍, 2. ମାକ୍ରୋ କୋଡ୍ |"
मॅक्रो कमांड,ମାକ୍ରୋ କମାଣ୍ଡ୍ |
मॅक्रो घोषणा,ମାକ୍ରୋ ଘୋଷଣା
मॅक्रो व्याख्या,ମାକ୍ରୋ ସଂଜ୍ଞା
मॅक्रो फ्लो चार्ट,ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |
मॅक्रो जनरेटर,ମାକ୍ରୋ ଜେନେରେଟର
मॅक्रो सूचना,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
ढोबळ भाषा,ମୋଟ ଭାଷା
मॅक्रो लायब्ररी,ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |
मॅक्रो पॅरामीटर,ମାକ୍ରୋ ପାରାମିଟର |
मॅक्रो प्रक्रिया,ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |
"1.मॅक्रो प्रोसेसर, 2. मॅक्रोप्रोसेसर","1. ମାକ୍ରୋ ପ୍ରୋସେସର୍, 2 ମାକ୍ରୋପ୍ରୋସେସର୍ |"
मॅक्रो प्रोग्रामिंग,ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |
एकूण प्रोटोटाइप,ମୋଟ ପ୍ରୋଟୋଟାଇପ୍ |
"1.मॅक्रो एन्कोडिंग, 2.मॅक्रो कोडिंग","1. ମାକ୍ରୋ ଏନକୋଡିଂ, 2. ମାକ୍ରୋ କୋଡିଂ |"
मेगाबाइट (MB),ମେଗାବାଇଟ୍ (MB)
जादूचे प्रतीक,ଯାଦୁ ପ୍ରତୀକ |
जादूची संख्या,ଯାଦୁ ସଂଖ୍ୟା
चुंबकीय बबल मेमरी,ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି
चुंबकीय कार्ड,ଚୁମ୍ବକୀୟ କାର୍ଡ |
"1.मॅग्नेटिक सेल, 2.चुंबकीय सेल","1. ଚୁମ୍ବକୀୟ କକ୍ଷ, 2. ଚୁମ୍ବକୀୟ କକ୍ଷ |"
चुंबकीय चिन्ह,ଚୁମ୍ବକୀୟ ପ୍ରତୀକ |
चुंबकीय कोर स्टोरेज,ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ
"1.चुंबकीय डिस्क, 2. चुंबकीय डिस्क","1. ଚୁମ୍ବକୀୟ ଡିସ୍କ, ୨। ଚୁମ୍ବକୀୟ ଡିସ୍କ |"
चुंबकीय डिस्क पत्ता,ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା
चुंबकीय डिस्क मेमरी,ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି
चुंबकीय ड्रम,ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |
"1.मॅग्नेटिक एन्कोडिंग, 2.मॅग्नेटिक कोडिंग, 3.मॅग्नेटिक कोडिंग","1. ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ, 2. ଚୁମ୍ବକୀୟ କୋଡିଂ, 3. ଚୁମ୍ବକୀୟ କୋଡିଂ |"
चुंबकीय शीर्ष,ଚୁମ୍ବକୀୟ ଶୀର୍ଷ |
चुंबकीय शाई,ଚୁମ୍ବକୀୟ ଇଙ୍କି |
मॅग्नेटिक इंक कॅरेक्टर रेकग्निशन (MICR),ଚୁମ୍ବକୀୟ ଇଙ୍କ ଅକ୍ଷର ଚିହ୍ନିବା (MICR)
चुंबकीय माध्यम,ଚୁମ୍ବକୀୟ ମାଧ୍ୟମ |
चुंबकीय वाचन,ଚୁମ୍ବକୀୟ ପଠନ |
चुंबकीय रेकॉर्डिंग,ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |
चुंबकीय संचयन,ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ
चुंबकीय पट्टी,ଚୁମ୍ବକୀୟ ରେଖା
चुंबकीय टेप,ଚୁମ୍ବକୀୟ ଟେପ୍ |
चुंबकीय टेप काडतूस,ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |
चुंबकीय टेप ड्राइव्ह,ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |
चुंबकीय टेप अग्रदूत,ଚୁମ୍ବକୀୟ ଟେପ୍ ପୂର୍ବବର୍ତ୍ତୀ |
चुंबकीय टेप ग्रंथपाल,ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |
चुंबकीय टेप प्रवेश,ଚୁମ୍ବକୀୟ ଟେପ୍ ପ୍ରବେଶ |
चुंबकीय टेप युनिट,ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |
"1.चुंबकीय पातळ थर, 2.चुंबकीय पातळ फिल्म","1. ଚୁମ୍ବକୀୟ ପତଳା ସ୍ତର, 2. ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |"
चुंबकीय मार्ग,ଚୁମ୍ବକୀୟ ପଥ
चुंबकीय ऑप्टिकल स्टोरेज,ଚୁମ୍ବକୀୟ ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ |
"1.चुंबक प्रिंटर, 2.मॅग्नेट प्रिंटर","1. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍ |"
चुंबकीय विकृती,ଚୁମ୍ବକୀୟ ବିକୃତି |
चुंबकीय विकृत टॅबलेट,ଚୁମ୍ବକୀୟ ଭାବରେ ବିକୃତ ଟ୍ୟାବଲେଟ୍ |
"1. मेल बॉक्स, 2. मेल बॉक्स","1. ମେଲ୍ ବାକ୍ସ, 2. ମେଲ୍ ବାକ୍ସ |"
मेल विलीनीकरण,ମେଲ୍ ମିଶ୍ରଣ |
"1. मुख्य नियंत्रण एकक, 2. मुख्य नियंत्रण एकक","1. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍, 2. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |"
मुख्य चौकट,ମୁଖ୍ୟ ଫ୍ରେମ୍ |
"1.मुख्य फ्रेम प्रणाली, 2.मुख्य फ्रेम यंत्रणा","1. ମେନ୍ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍, 2. ମେନ୍ ଫ୍ରେମ୍ ମେକାନିଜିମ୍ |"
"1.मुख्य मेमरी, 2.मुख्य मेमरी","1. ମେମୋରୀ, 2. ମେମୋରୀ"
"1.मुख्य कार्यक्रम, 2.मुख्य कार्यक्रम","1. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍ |"
मुख्य स्टोरेज,ମୁଖ୍ୟ ଭଣ୍ଡାର |
"1.मुख्य स्विच, 2.मुख्य स्विच","1. ମେନ୍ ସୁଇଚ୍, 2. ମେନ୍ ସୁଇଚ୍ |"
"1. देखभाल, 2. देखभाल","1. ରକ୍ଷଣାବେକ୍ଷଣ, 2. ପରିଚାଳନା"
देखभाल पॅनेल,ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |
देखभाल वेळ,ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ
मोठे वर्तुळ,ବଡ ବୃତ୍ତ |
की डिव्हाइस,କି ଉପକରଣ
मुख्य की,ମୁଖ୍ୟ ଚାବି |
प्रमुख मंच,ମୁଖ୍ୟ ପର୍ଯ୍ୟାୟ |
मुख्य रचना,ମୁଖ୍ୟ ଗଠନ
मुख्य काम,ମୁଖ୍ୟ କାର୍ଯ୍ୟ
बहुसंख्य घटक,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
बहुसंख्य गेट,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
बहुसंख्य ऑपरेशन,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
परतफेड कालावधी,ପରିଶୋଧ ଅବଧି
चुकीचे ऑपरेशन नित्यक्रम,ଭୁଲ୍ ରୁଟିନ୍ |
व्यवस्थापन विकास,ପରିଚାଳନା ବିକାଶ
व्यवस्थापन माहिती प्रणाली (MIS),ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS)
व्यवस्थापन विज्ञान,ପରିଚାଳନା ବିଜ୍ଞାନ |
मँचेस्टर एन्कोडिंग,ମଞ୍ଚେଷ୍ଟର ଏନକୋଡିଂ |
गुणाकार,ଗୁଣନ
अंदाजे चल,ଆନୁମାନିକ ଭେରିଏବଲ୍ |
अनुमानित निर्देशांक,ଅହଂକାରୀ ସୂଚକାଙ୍କ |
मानवी मशीन सिम्युलेशन,ମାନବ ଯନ୍ତ୍ରର ଅନୁକରଣ |
मॅन्युअल पत्ता स्विच,ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |
मॅन्युअल विश्लेषण,ମାନୁଆଲ ବିଶ୍ଳେଷଣ |
मॅन्युअल कॉल,ମାନୁଆଲ୍ କଲ୍ |
मॅन्युअल एंट्री,ମାନୁଆଲ ପ୍ରବେଶ
"1.मॅन्युअल सेंटर, 2.मॅन्युअल सेंटर","1. ମାନୁଆଲ କେନ୍ଦ୍ର, 2. ମାନୁଆଲ କେନ୍ଦ୍ର |"
"1. मॅन्युअल इनपुट, 2. मॅन्युअल इनपुट","1. ମାନୁଆଲ୍ ଇନପୁଟ୍, 2. ମାନୁଆଲ୍ ଇନପୁଟ୍ |"
मॅन्युअल ऑपरेशन,ମାନୁଆଲ୍ ଅପରେସନ୍ |
अनेक ते अनेक संबंध,ଅନେକ-ରୁ-ଅନେକ ସମ୍ପର୍କ |
मल्टी-डिकोडर,ମଲ୍ଟି-ଡିକୋଡର୍ |
नकाशा पद्धत,ମାନଚିତ୍ର ପଦ୍ଧତି
मॅपिंग,ମ୍ୟାପିଂ
समास,ମାର୍ଜିନ୍
किरकोळ त्रुटी,ମାର୍ଜିନାଲ ତ୍ରୁଟି |
किरकोळ चौकशी,ମାର୍ଜିନାଲ ଅନୁସନ୍ଧାନ |
किरकोळ चाचणी,ମାର୍ଜିନାଲ ପରୀକ୍ଷା
चिन्ह ओळख,ପ୍ରତୀକ ଚିହ୍ନଟ
साइन वाचन,ସାଇନ୍ ପ reading ିବା |
चिन्ह स्कॅनिंग,ପ୍ରତୀକ ସ୍କାନିଂ |
चिन्ह अर्थ,ଚିହ୍ନ ଚିହ୍ନ
मार्कर,ମାର୍କର
चिन्हांकित करणे,ମାର୍କିଂ
मार्कर लाट,ମାର୍କର ତରଙ୍ଗ |
मार्कोव्ह साखळी,ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |
मार्कोव्ह स्त्रोत,ମାର୍କୋଭ ଉତ୍ସ |
मार्कअप भाषा,ମାର୍କଅପ୍ ଭାଷା |
maser,maser
maser,maser
"1. मुखवटा, 2. बुरखा, 3. बुरखा","1.ମାସ୍କ, 2.ଭିଲ୍, 3.ଭିଲ୍"
"1. कव्हर बिट, 2. कव्हर बिट, 3. मास्क दुहेरी अंक","1. କଭର୍ ବିଟ୍, 2. କଭର୍ ବିଟ୍, 3 ମାସ୍କ ଦୁଇ ଅଙ୍କ |"
मास्क प्रोग्राम करण्यायोग्य डिव्हाइस,ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |
कव्हर रजिस्टर,କଭର୍ ରେଜିଷ୍ଟର |
"1. कव्हर रॉम, 2. कव्हर रॉम","1. କଭର୍ ROM, 2. କଭର୍ ROM |"
कव्हर,ଆବରଣ |
प्रचंड डेटा,ବୃହତ ତଥ୍ୟ
"1.मास मेमरी, 2.मास मेमरी","1. ମେସ୍ ମେମୋରୀ, 2. ମେସ୍ ମେମୋରୀ |"
मोठ्या प्रमाणात समांतर,ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |
सरदार,ମୁଖିଆ
मास्टर कार्ड,ମାଷ୍ଟର କାର୍ଡ |
"1.हेड घड्याळ, 2.नियंत्रित घड्याळ","1. ହେଡ୍ ୱାଚ୍, 2. କଣ୍ଟ୍ରୋଲର୍ ୱାଚ୍ |"
मुख्य कन्सोल,ମୁଖ୍ୟ କୋନସୋଲ
प्राइम डेटा,ମୂଖ୍ୟ ତଥ୍ୟ |
मुख्य आकृती,ମୂଖ୍ୟ ଚିତ୍ର
मास्टर फाइल,ମାଷ୍ଟର ଫାଇଲ୍ |
प्रमुख गट,ମୁଖ୍ୟ ଗୋଷ୍ଠୀ
गुरुकिल्ली,ମାଷ୍ଟର କି
मुख्य लायब्ररी टेप्स,ମୁଖ୍ୟ ଲାଇବ୍ରେରୀ ଟେପ୍ |
प्राइम प्रोसेसर,ପ୍ରାଇମ୍ ପ୍ରୋସେସର୍ |
प्रमुख कार्यक्रम,ଫ୍ଲାଗସିପ୍ ପ୍ରୋଗ୍ରାମ୍ |
मुख्य केंद्र,ମୁଖ୍ୟ କେନ୍ଦ୍ର
"1.मास्टर टेप, 2.मास्टर टेप","1. ମାଷ୍ଟର ଟେପ୍, 2. ମାଷ୍ଟର ଟେପ୍ |"
"1.प्रिन्सिपल टर्मिनल, 2.मुख्य टर्मिनल","1. ପ୍ରିନ୍ସିପାଲ୍ ଟର୍ମିନାଲ୍, 2. ମୁଖ୍ୟ ଟର୍ମିନାଲ୍ |"
मुख्य अधीनस्थ उपकरण,ମୁଖ୍ୟ ଅଧିନସ୍ଥ ଉପକରଣ |
मुख्य अधीनस्थ प्रणाली,ମୂଖ୍ୟ ଅଧିନସ୍ଥ ସିଷ୍ଟମ୍ |
"1. जुळणी, 2. जुळणी, 3. भेट","1. ମ୍ୟାଚ୍, 2. ମ୍ୟାଚ୍, 3. ସାକ୍ଷାତ |"
जुळणे,ମ୍ୟାଚ୍
गणितीय प्रोग्रामिंग,ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ
गणितीय अनुकरण,ଗାଣିତିକ ଅନୁକରଣ
"1.मॅट्रिक्स, 2.मॅट्रिक्स","1. ମ୍ୟାଟ୍ରିକ୍ସ, 2. ମ୍ୟାଟ୍ରିକ୍ସ"
"1.मॅट्रिक्स प्रिंटर, 2.मॅट्रिक्स प्रिंटर","1. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |"
मॅट्रिक्स स्विच,ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |
मॅट्रिक्स सारणी,ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |
मॅक्सी संगणक,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
मॅक्सी संगणक,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
शिखर घटक,ଶିଖର ଉପାଦାନ |
योगपॅड,ଯୋଗପ୍ୟାଡ୍
