Gujarati,Hindi
વિપરીત સૂચિ ફાઇલ,व्युत्क्रमित सूची संचिका
વિપરીત પૃષ્ઠ કોષ્ટક,व्युत्क्रम पृष्ठ सारणी
"1. ઇન્ટરચેન્જર, 2. પ્રતીક","1.अंतवर्तक, 2.प्रतीपक"
ઇન્ટરનેટ કામગીરી,इंटरनेट संचालन
ઇન્ટરપોલેશન,अन्तर्वेशन
અર્થઘટન,विवेचन
"1. દુભાષિયા, 2. ભેદભાવ કરનાર, 3. નેમોનિક ટ્રાન્સફર કરનાર","1.अनुदेशांतरक, 2.विवेचक, 3.स्मरक अंतरक"
આંતરપ્રક્રિયા સંચાર,अंतः प्रक्रम संचार
અંતરાયક,अंतरायक
વિક્ષેપ હેન્ડલર,अंतरायन प्रहस्तक
વિક્ષેપ કવર,अंतरायन आच्छद
વિક્ષેપ સંકેત,अंतरायन संकेत
વિક્ષેપ વેક્ટર,अंतरायक सदिश
વિક્ષેપ,अंतरायन
આંતરછેદ,प्रतिच्छेद
"1.ઇન્ટરનેટ, 2.ઇન્ટ્રાનેટ","1.अंत:जाल, 2.इंट्रानेट"
અપરિવર્તનશીલ,अपरिवर्तनीय
ઇન્વેન્ટરી મુખ્ય ફાઇલ,इन्वेन्टरी मुख्य संचिका
વ્યસ્ત મલ્ટિપ્લેક્સર,विलोम मल्टीपलेक्सर
વ્યસ્ત સ્કેનિંગ,विलोम स्कैनिंग
રિવર્સ ફાઇલ,विलोम संचिका
વિપરીત સૂચિ ફાઇલ,व्युत्क्रमित सूची संचिका
વિપરીત પૃષ્ઠ કોષ્ટક,व्युत्क्रम पृष्ठ सारणी
"1. ઇન્ટરચેન્જર, 2. પ્રતીક","1.अंतवर्तक, 2.प्रतीपक"
કાર્ય વ્યવસ્થાપન,कार्य प्रबंधन
ક્રિયા લક્ષી ભાષા,कार्योन्मुख भाषा
કાર્ય અગ્રતા,कार्य प्राथमिकता
નોકરીનું સમયપત્રક,कार्य अनुसूचन
કાર્ય ક્રમ,कार्य अनुक्रमण
કાર્ય શેડ્યૂલ,कार्य सारणी
ઉમેરવુ,सम्मिलन
જોઈન્ટ ફોટોગ્રાફી ગ્રુપ (JPG),संयुक्त फोटोग्राफी ग्रुप (जे पी जी)
મેગેઝિન,पत्रिका
આનંદની લાકડી,ज्वॉय स्टिक
"1.આકારણી, 2.નિર્ણય","1.ऑकलन, 2.निर्णय"
કૂદી,जंप
કૂદવાની સૂચના,जंप अनुदेश
જમ્પર,जंपर
"1. સંગમ, 2. સંધિ, 3. સંયુક્ત","1.संगम, 2.संधि, 3.जोड़"
કચરો,कबाड़
વાજબીપણું,औचित्य
કિલો બાઈટ,किलो बाईट
Karnoff નકશો,कार्नोफ प्रतिचित्र
કાર્નોફ ચિત્ર,कार्नोफ चित्र
KB (કિલોગ્રામ બાઈટ),के बी (किलो बाईट)
"1. અષ્ટી, 2. કર્નલ, 3. કર્નલ","1.अष्टि, 2.गुठली, 3.कर्नल"
આઠ મોડ,अष्टि विधा
અનુકૂલન,अष्टिकरण
કી,कुंजी
કીબોર્ડ,कुंजी पटल
"1.કી બાઉન્સ, 2.કી રિજેક્ટ","1.कुंजी उछाल, 2.कुंजी अस्वीकार"
કી ક્લિક કરો,कुंजी क्लिक
કી કમ્પ્રેશન,कुंजी संपीडन
"1.કી ડિસ્ક, 2.કી ડિસ્ક","1.कुंजी डिस्क, 2.कुंजी चक्रिका"
કી એન્કોડિંગ,कुंजी कूट लेखन
મુખ્ય વિસ્તાર,मुख्य क्षेत्र
"1.કી ફાઇલ, 2.કી ફાઇલ","1.कुंजी फाईल, 2.कुंजी संचिका"
મુખ્ય માળખું,मुख्य ढांचा
કી મેનેજમેન્ટ,मुख्य प्रबंधन
કી પેડ,कुंजी पैड
કી પેડ,कुंजी पैड
મુખ્ય શબ્દસમૂહ,मुख्य वाक्यांश
કી પલ્સ,कुंजी स्पंद
કી પંચર,कुंजी छिद्रक
કી પ્રકાર,कुंजी छाँटन
"1.કી સ્ટ્રોક, 2.કી સ્ટ્રોક, 3.કી પ્રેશર","1.कुंजी आघात, 2.कुंजी स्ट्रोक, 3.कुंजी दाब"
સરનામું ટ્રાન્સફર કી,पता-अंतरण कुंजी
"1. ડિસ્ક કી, 2. ડિસ્ક કી","1.डिस्क कुंजी, 2.चक्रिका कुंजी"
ફ્લોપી કી,फ्लापी कुंजी
ટેપ કી,टेप कुंजी
મુખ્ય શબ્દ,मुख्य शब्द
"1.લાત, 2.થમ્પ","1.किक, 2.ठोकर"
ઝૂંપડી,हत
કિલો બીટ,किलो बिट
ગાંઠ,गाँठ
જ્ઞાન આધારિત માહિતી સેવાઓ,ज्ञान आधारित सूचना सेवायें
જ્ઞાનની શોધ,ज्ञान खोज
જ્ઞાન શોધ ડેટાબેઝ,ज्ञान खोज डॉटाबेस
જ્ઞાન ઇજનેરી,ज्ञान इंजीनियरी
જ્ઞાન વ્યવસ્થાપન,ज्ञान प्रबंधन
જ્ઞાન કાર્યકર,ज्ञानकर्मी
લેન એડેપ્ટર,लैन अनुकूलक
"1.LAN સર્વર, 2.LAN સર્વર","1.लैन परिसेवक, 2.लैन सर्वर"
LAN કાર્યસ્થળ,लैन कार्यस्थल
આડું ચિત્ર,क्षैतिज चित्र
"1.આડી છબી, 2.લેન્ડસ્કેપ","1.क्षैतिज चित्र, 2.लैडस्केप"
ભાષા,भाषा
ભાષા પ્રશિક્ષક,भाषा अनुदेशातंरक
ભાષા પ્રોસેસર,भाषा प्रक्रमक
"1.ભાષા ટ્રાન્સફર, 2.ભાષા અનુવાદક","1.भाषा अंतरक, 2.भाषा अनुवादक"
લેપટોપ,लैपटाप
વ્યાપક એકીકરણ (LSI),व्यापक एकीकरण (एल.एस.आई.)
માસ ઇન્ટિગ્રેશન (LSI),बृहत समाकलन (एल एस आई)
લેસર,लेसर
લેસર પ્રિન્ટર,लेसर मुद्रक
લાસ્ટ ઇનપુટ ફર્સ્ટ ઇશ્યુ (LIFO),अन्तिम आगम प्रथम निर्गम (लिफो)
સ્તર,परत
"બ્લુ પ્રિન્ટ, લેઆઉટ","खाका, अभिन्यास"
"1. પાંદડા, 2. પાંદડા, 3. પત્ર","1.पर्ण, 2.पत्ती, 3. पत्र"
લીફ નોડ,पर्ण आसंधि
પાંદડાની જગ્યા,पर्ण स्थल
લીઝ,पट्टा
"1.લીઝ ચેનલ, 2.લીઝ સિસ્ટમ","1.पट्टा चैनल, 2.पट्टा प्रणाल पट्टा"
"1.લાઇન,2.લીશ લાઇન","1.लाइन, 2.पट्टा रेखा"
ન્યૂનતમ અર્થપૂર્ણ બીટ shell.sb),न्यूनत्तम सार्थक बिट शेल.एस.बी)
ઓછામાં ઓછો નોંધપાત્ર સ્કોર,अल्पतम सार्थक अंक
"1. વારસાગત સિસ્ટમ, 2. વારસાગત સિસ્ટમ","1.विरासती व्यवस्था, 2.विरासती तंत्र"
"1. લેમા, 2. પ્રમેય","1.लेमा, 2.प्रमेयिका"
અક્ષરની ગુણવત્તા (LQ),पत्र गुणवत्ता (एल क्यू)
શબ્દશઃ,शब्दिम
લેક્સિકોલોજી,कोश विज्ञान
"1.આર્કાઇવ, 2.લાઇબ્રેરી","1.संग्रह, 2.लाइब्रेरी"
"1.લાઇબ્રેરી પ્રોગ્રામ, 2.આર્કાઇવ પ્રોગ્રામિંગ","1.लाइब्रेरी प्रोग्राम, 2.संग्रह क्रमादेशन"
પુસ્તકાલય નિર્દેશિકા,लाइब्रेरी उपनेमिका
"1. લાઇસન્સ એગ્રીમેન્ટ, 2. લાઇસન્સ એગ્રીમેન્ટ","1.लाइसेंस अनुबंध, 2.लाइसेंस करारनामा"
લાઇટ એમિટીંગ ડાયોડ્સ (LEDs),प्रकाश उत्सर्जक डायोड (एल ई डी)
હળવી બંદૂક,प्रकाश गन
હળવી પેન,प्रकाश पेन
રેખીય એડેપ્ટર,रैखिक अनुकूलक
રેખા સંપાદન,लाइन संपादन
"1.લાઇન પ્રિન્ટર, 2.લાઇન પ્રિન્ટર","1.लाइन मुद्रक, 2.लाइन प्रिंटर"
"1.રેખીય, 2.રેખીય","1.रैखिक, 2.रेखीय"
લાઇન્સ પ્રતિ મિનિટ (LPM),रेखाएं प्रति मिनट (एल पी एम)
"1. લિંક, લિંક, 2. સાંકળ,3. બોન્ડ","1. कड़ई, लिंक, 2. श्रृंखला, 3. बंध"
સાંકળો યાદી,श्रृंखलित सूची
Linux,लिनक्स
"1.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે, 2.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે (LCD)","1.लिक्विड क्रिस्टल डिस्पले, 2.द्रव क्रिस्टल प्रदर्श (एल सी डी)"
યાદી પ્રક્રિયા,सूची प्रक्रमण
"1.અક્ષર, 2.શાબ્દિક","1.आक्षर, 2.शाब्दिक"
"1. સક્રિય, 2. જીવંત, 3. ઇલેક્ટ્રિકલ, 4. મૂવિંગ","1.सक्रिय, 2.सजीव, 3.विद्युन्मय, 4.चल"
જીવંત ગાંઠ,सजीव आसंधि
"1.લોડ, 2.લોડ","1.भार, 2.लोड"
"1.લોડ મોડ્યુલ, 2.લોડ મોડ્યુલેટર","1.लोड मॉडयूल, 2.भार प्रतिरुपक"
"1.સ્થાનિક, 2.સ્થાનિક","1.स्थानीय, 2.स्थानिक"
સ્થાનિક ઍક્સેસ,स्थानीय अभिगम
લોકલ એરિયા નેટવર્ક (LAN),स्थानीय क्षेत्र जालक्रम (लैन)
સ્થાનિક સ્પષ્ટતા,स्थानीय स्पष्टता
"1. સ્થાનિક નેટવર્ક, 2. સ્થાનિક કેન્દ્ર 3. સ્થાનિક વિનિમય","1. स्थानीय जालक्रम, 2. स्थानीय केंद्र, 3. स्थानीय विनिमय"
સ્થાનિક મેમરી,स्थानीय स्मृति
સ્થાનિક મોડ,स्थानीय विधा
સ્થાનિક ચલ,स्थानीय चर
"લૂપ, તાળું","पाश, लॉक"
લૂપ ફાઇલ,पाशित संचिका
સત્રની શરૂઆત,सत्रारंभ
મુદતનો અંત,सत्रांत
લેખન,संलेखन
તર્ક વિશ્લેષક,तर्क विश्लेषक
તર્ક બોમ્બ,तर्क बम
લોજિક કાર્ડ,तर्क कार्ड
લોજિક ચાર્ટ (ફ્લોચાર્ટ),तर्क संचित्र (प्रवाह संचित्र)
લોજિક સર્કિટ,तर्क परिपथ
તર્ક ડિઝાઇન,तर्क अभिकल्प
લોજિક ડાયાગ્રામ,तर्क आरेख
લોજિકલ ફ્લોચાર્ટ,तार्किक प्रवाह संचित्र
તર્ક કાર્ય,तर्क फलन
તર્ક દ્વાર,तर्क गेट
"1. લોજિક પ્રોગ્રામિંગ, 2. લોજિક પ્રોગ્રામિંગ","1.तर्क प्रोग्रामन, 2.तर्क क्रमादेशन"
તર્ક વિસ્થાપન,तर्क विस्थापन
તર્કની સ્થિતિ,तर्क अवस्था
તર્ક સ્વીચ,तर्क स्विच
તર્ક એકમ,तर्क इकाई
તાર્કિક,तार्किक
તાર્કિક જોડાણ,तार्किक संयोजन
લોજિકલ ડેટા માળખું,तार्किक आँकड़आ संरचना
લોજિકલ ડાયાગ્રામ,तर्कसंगत आरेख
તાર્કિક અભિવ્યક્તિ,तार्किक व्यंजक
લોજિકલ ફ્લોચાર્ટ,तार्किक प्रवाह संचित्र
લોજિકલ IF (લોજિકલ જો),तार्किक आई एफ (तार्किक यदि)
તર્કસંગત કામગીરી,तर्कसंगत संक्रिया
તર્કસંગત ઓપરેટર,तर्कसंगत संकारक
તર્કસંગત જોડાણ,तर्कसंगत संबंधन
તાર્કિક યોજના,तार्किक योजना
"1. તર્કસંગત પાત્ર, 2. તાર્કિક પાત્ર","1.तर्कसंगत संप्रतीक, 2.तार्किक संप्रतीक"
લોજિકલ પેટર્ન,तार्किक प्ररुप
તાર્કિક મૂલ્ય,तार्किक मान
લોજિકલ ચલ,तार्किक चर
પ્રાપ્ત વિહંગાવલોકન,हासिल अग्रावलोकन
પૂર્વાવલોકન સેટ,अग्रावलोकन समुच्चय
અવલોકન,अवलोकन
"1.લૂપ, 2.લૂપ","1.लूप, 2.पाश"
લૂપ નિયંત્રણ,पाश नियंत्रण
લૂપ આરંભ,पाश प्रारंभन
લૂપ વિવિધતા,पाश आपरिवर्तन
"1.લૂપ નેટવર્ક, 2.લૂપ નેટવર્ક","1.पाश जालक्रम, 2.पाश नेटवर्क"
લૂપ આરંભ,पाश प्रारंभन
લૂપ-સમાપ્તિ,पाश-अवसान
કાઉન્ટર-લૂપ ટેસ્ટ,प्रति-पाश परीक्षण
ઢીલી રીતે જોડાયેલી,शिथिल युग्मित
લોસલેસ કમ્પ્રેશન,ह्रास रहित संपीडन
હાસે કમ્પ્રેશન,हासी संपीडन
ઓછી બાઈટ,निम्न बाइट
નિમ્ન સ્તરની ભાષા,निम्न स्तर भाषा
નીચા પાસ ફિલ્ટર,निम्न पारक फिल्टर
"1.ઓછી કન્ડિશન્ડ, 2. નીચે બંધાયેલ","1.निम्न परिबाधित, 2. निम्न परिबद्ध"
"1.MAC પ્રોટોકોલ, 2.MAC એથિક્સ (મિડલ એક્સેસ કંટ્રોલ)","1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)"
"1. મશીન, 2. મશીન","1.मशीन, 2.यंत्र"
મશીન સરનામું,मशीन पता
"1. મશીન કોડ, 2. મશીન કોડ","1.यंत्र कूट, 2.मशीन कोड"
મશીન વ્હીલ,यंत्र चक्र
યાંત્રિક ભાષા,यंत्राश्रित भाषा
યાંત્રિક સોફ્ટવેર,यंत्राश्रित सॉफ्टवेयर
ઉપકરણ ભૂલ,यंत्र त्रुटि
મશીન નિષ્ક્રિય સમય,यंत्र निष्क्रिय काल
મશીન ભાષા,यंत्र निरपेक्ष भाषा
મેન્યુઅલ,यंत्रानुदेश
મશીન સેન્સ,यंत्र बोध
"1.મશીન લેંગ્વેજ, 2.મશીન લેંગ્વેજ","1.मशीनी भाषा, 2.यंत्र भाषा"
મશીન લર્નિંગ,यंत्राधिगम
મશીન કામગીરી,यंत्र संक्रिया
મશીન ભાષા,यंत्रमूलक भाषा
મશીન કામગીરી,यंत्र निष्पादन
મશીન સિમ્યુલેશન,मशीन अनुकार
મશીન હાઇજેક કરવાનો સમય,यंत्र अपहृत काल
મશીન અનુવાદ,मशीनी अनुवाद
મશીન શબ્દો,मशीन शब्द
મેક્રો સૂચના,स्थूल अनुदेश
મેક્રો સ્કેલ,स्थूल प्राचर
માસ એસેમ્બલીંગ પ્રોગ્રામ,स्थूल कोडांतरण प्रोग्राम
કુલ કૉલ,स्थूल आह्वान
"1.મેક્રો કોડ, 2.મેક્રો કોડ","1.स्थूल कोड, 2.स्थूल कूट"
મેક્રો આદેશ,स्थूल समादेश
મેક્રો ઘોષણા,स्थूल घोषणा
મેક્રો વ્યાખ્યા,स्थूल परिभाषा
મેક્રો ફ્લો ચાર્ટ,स्थूल प्रवाह संचित्र
મેક્રો જનરેટર,स्थूल जनित्र
મેક્રો સૂચના,स्थूल अनुदेश
સ્થૂળ ભાષા,स्थूल भाषा
મેક્રો લાઇબ્રેરી,स्थूल लाइब्रेरी
મેક્રો પરિમાણ,स्थूल प्राचल
મેક્રો પ્રોસેસિંગ,स्थूल प्रक्रमण
"1.મેક્રો પ્રોસેસર, 2. મેક્રોપ્રોસેસર","1.स्थूल प्रक्रमक, 2. मैक्रोप्रोसेसर"
મેક્રો પ્રોગ્રામિંગ,स्थूल प्रोग्रामन
કુલ પ્રોટોટાઇપ,स्थूल आदिप्ररुप
"1.મેક્રો એન્કોડિંગ, 2.મેક્રો કોડિંગ","1.स्थूल कूटलेखन, 2.स्थूल कोडन"
મેગાબાઈટ (MB),मेगाबाइट (एम बी)
જાદુઈ પ્રતીક,जादुई संप्रतीक
જાદુઈ સંખ્યા,जादुई संख्या
ચુંબકીય બબલ મેમરી,चुंबकीय बुदबुद स्मृति
ચુંબકીય કાર્ડ,चुंबकीय कार्ड
"1.મેગ્નેટિક સેલ, 2.મેગ્નેટિક સેલ","1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल"
ચુંબકીય પ્રતીક,चुंबकीय संप्रतीक
ચુંબકીય કોર સંગ્રહ,चुंबकीय कोर भंडारण
"1.મેગ્નેટિક ડિસ્ક, 2. ચુંબકીય ડિસ્ક","1.चुंबकीय चक्रिका, 2. चुंबकीय डिस्क"
ચુંબકીય ડિસ્ક સરનામું,चुंबकीय डिस्क पता
ચુંબકીય ડિસ્ક મેમરી,चुंबकीय चक्रिका स्मृति
ચુંબકીય ડ્રમ,चुंबकीय ड्रम
"1.મેગ્નેટિક એન્કોડિંગ, 2.મેગ્નેટિક કોડિંગ, 3.મેગ્નેટિક કોડિંગ","1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण, 3.चुंबकीय कोडन"
ચુંબકીય ટોચ,चुंबकीय शीर्ष
ચુંબકીય શાહી,चुंबकीय स्याही
મેગ્નેટિક ઇંક કેરેક્ટર રેકગ્નિશન (MICR),चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर)
ચુંબકીય માધ્યમ,चुंबकीय माध्यम
ચુંબકીય વાંચન,चुंबकीय पठन
ચુંબકીય રેકોર્ડિંગ,चुंबकीय अभिलेखन
ચુંબકીય સંગ્રહ,चुंबकीय भंडारण
ચુંબકીય પટ્ટી,चुंबकीय पट्टी
ચુંબકીય ટેપ,चुंबकीय टेप
ચુંબકીય ટેપ કારતૂસ,चुंबकीय टेप कार्टीज
ચુંબકીય ટેપ ડ્રાઇવ,चुंबकीय टेप ड्राइव
ચુંબકીય ટેપ પુરોગામી,चुंबकीय टेप अग्रक
ચુંબકીય ટેપ ગ્રંથપાલ,चुंबकीय टेप लाइब्रेरियन
ચુંબકીય ટેપ ઍક્સેસ,चुंबकीय टेप अभिगमन
ચુંબકીય ટેપ એકમ,चुंबकीय टेप इकाई
"1.મેગ્નેટિક થિન લેયર, 2.મેગ્નેટિક થિન ફિલ્મ","1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म"
ચુંબકીય માર્ગ,चुंबकीय पथ
ચુંબકીય ઓપ્ટિકલ સંગ્રહ,चुंबकीय प्रकाशीय भंडारण
"1.મેગ્નેટ પ્રિન્ટર, 2.મેગ્નેટ પ્રિન્ટર","1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर"
ચુંબકીય વિકૃતિ,चुंबकीय विरुपण
ચુંબકીય રીતે વિકૃત ટેબ્લેટ,चुंबकीय विरुपक टिकिया
"1. મેઈલ બોક્સ, 2. મેઈલ બોક્સ","1.डाक पेटी, 2.मेल बाक्स"
મેલ મર્જ,मेल विलय
"1. મુખ્ય નિયંત્રણ એકમ, 2. મુખ્ય નિયંત્રણ એકમ","1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई"
મુખ્ય ફ્રેમ,मेन फ्रेम
"1.મુખ્ય ફ્રેમ સિસ્ટમ, 2.મુખ્ય ફ્રેમ મિકેનિઝમ","1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र"
"1. મુખ્ય મેમરી, 2. મુખ્ય મેમરી","1.मुख्य स्मृति, 2.मुख्य मेमोरी"
"1.મુખ્ય કાર્યક્રમ, 2.મુખ્ય કાર્યક્રમ","1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश"
મુખ્ય સંગ્રહ,मुख्य भंडारण
"1.મુખ્ય સ્વિચ, 2.મુખ્ય સ્વિચ","1.मेन स्विच, 2.मुख्य स्विच"
"1. જાળવણી, 2. જાળવણી","1.अनुरक्षण, 2.रखरखाव"
જાળવણી પેનલ,अनुरक्षण पैनल
જાળવણી સમય,अनुरक्षण काल
મોટું વર્તુળ,वृहत् चक्र
કી ઉપકરણ,मुख्य युक्ति
મુખ્ય ચાવી,मुख्य कुंजी
મુખ્ય સ્ટેજ,मुख्य अवस्था
મુખ્ય માળખું,मुख्य संरचना
મુખ્ય કાર્ય,मुख्य कार्य
બહુમતી ઘટક,बहुसंख्यक अवयव
બહુમતી દરવાજો,बहुसंख्यक गेट
બહુમતી કામગીરી,बहुसंख्य संक्रिया
વળતર સમયગાળો,प्रतिपूर्ति काल
ખોટી કામગીરી નિયમિત,कुसंक्रिया रुटीन
સંચાલન વિકાસ,प्रबंधन विकास
મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS),प्रबंधन सूचना तंत्र (एम आई एस)
મેનેજમેન્ટ વિજ્ઞાન,प्रबंध विज्ञान
માન્ચેસ્ટર એન્કોડિંગ,मैनचेस्टर कूटलेखन
ગુણાકાર,बहुवलन
અંદાજિત ચલ,प्रकलित चर
અનુમાનિત અનુક્રમણિકા,प्रकलित सूचकन
માનવ મશીન સિમ્યુલેશન,मानव यंत्र अनुकार
મેન્યુઅલ એડ્રેસ સ્વીચ,हस्तचालित पता स्विच
મેન્યુઅલ વિશ્લેષણ,मैनुअल विश्लेषण
મેન્યુઅલ કૉલ,मैनुअल आह्वान
મેન્યુઅલ એન્ટ્રી,मैनुअल प्रविष्टि
"1.મેન્યુઅલ સેન્ટર, 2.મેન્યુઅલ સેન્ટર","1.हस्तचालित केंद्र, 2.मैनुअल केंद्र"
"1. મેન્યુઅલ ઇનપુટ, 2. મેન્યુઅલ ઇનપુટ","1.हस्त निवेश, 2. मैनुअल निवेश"
મેન્યુઅલ કામગીરી,हस्त प्रचालन
ઘણા થી ઘણા સંબંધ,अनेकानेक संबंध
મલ્ટી ડીકોડર,बहु-एक-विकोडक
નકશા પદ્ધતિ,प्रतिचित्र विधि
મેપિંગ,प्रतिचित्रण
માર્જિન,उपांत
સીમાંત ભૂલ,उपांतीय त्रुटि
સીમાંત પૂછપરછ,उपांतीय जाँच
સીમાંત કસોટી,उपांतीय परीक्षण
પ્રતીક શોધ,चिन्ह संसूचन
સાઇન રીડિંગ,चिन्ह पठन
પ્રતીક સ્કેનિંગ,चिन्ह क्रमवीक्षण
સાઇન સેન્સ,चिन्ह बोध
માર્કર,चिन्हक
માર્કિંગ,चिन्हन
માર્કર તરંગ,चिन्हक तरंग
માર્કોવ સાંકળ,मार्कोव श्रृंखला
માર્કોવ સ્ત્રોત,मार्कोव स्रोत
માર્કઅપ ભાષા,मार्क-अप भाषा
મેસર,मेसर
મેસર,मेसर
"1.માસ્ક, 2. પડદો, 3. પડદો","1.मास्क, 2.आच्छद, 3.प्रच्छाद"
"1. કવર બીટ, 2. કવર બીટ, 3. માસ્ક ડબલ અંકો","1.प्रच्छाद बिट, 2.आच्छद बिट, 3. मास्क दविअंक"
માસ્ક પ્રોગ્રામેબલ ઉપકરણ,मास्क प्रोग्राम्य युक्ति
કવર રજીસ્ટર,आवरण रजिस्टर
"1. કવર રોમ, 2. કવર રોમ","1.आवृत रॉम, 2.आवृत आर ओ एम"
આવરણ,आच्छादन
વિશાળ આંકડા,विपुल आँकड़ए
"1.માસ મેમરી, 2.માસ મેમરી","1.विपुल स्मृति, 2.विपुल मेमोरी"
મોટા પાયે સમાંતર,विपुलत: समांतर
સરદાર,प्रधान
માસ્ટર કાર્ડ,मास्टर कार्ड
"1.હેડ વોચ, 2.કંટ્રોલ વોચ","1.प्रधान घड़ई, 2.नियंत्रक घड़ई"
મુખ્ય કન્સોલ,प्रधान कन्सोल
પ્રાઇમ ડેટા,प्रधान आँकड़आ
મુખ્ય રેખાકૃતિ,प्रधान आरेख
માસ્ટર ફાઇલ,प्रधान संचिका
મુખ્ય જૂથ,प्रधान समूह
મુખ્ય કી,मास्टर कुंजी
મુખ્ય પુસ્તકાલય ટેપ,प्रधान लाइब्रेरी टेप
પ્રાઇમ પ્રોસેસર,प्रधान प्रक्रमक
મુખ્ય કાર્યક્રમ,प्रधान प्रोग्राम
મુખ્ય કેન્દ્ર,प्रधान केंद्र
"1.માસ્ટર ટેપ, 2.માસ્ટર ટેપ","1.प्रधान टेप, 2.मास्टर टेप"
"1.પ્રિન્સિપલ ટર્મિનલ, 2.મુખ્ય ટર્મિનલ","1.प्रधान अंतक, 2.प्रधान टर्मिनल"
મુખ્ય ગૌણ ઉપકરણ,प्रधान अधीन युक्ति
મુખ્ય ગૌણ સિસ્ટમ,प्रधान अधीन तंत्र
"1. મેચ, 2. મેચ, 3. મળો","1.मेल, 2.मिलान, 3.मिलना"
મેળ,मिलान
ગાણિતિક પ્રોગ્રામિંગ,गणितीय प्रोग्रामन
ગાણિતિક સિમ્યુલેશન,गणितीय अनुकार
"1.મેટ્રિક્સ, 2.મેટ્રિક્સ","1.मैट्रिक्स, 2.आव्यूह"
"1.મેટ્રિક્સ પ્રિન્ટર, 2.મેટ્રિક્સ પ્રિન્ટર","1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक"
મેટ્રિક્સ સ્વીચ,मैट्रिक्स स्विच
મેટ્રિક્સ ટેબલ,आव्यूह सारणी
મેક્સી કમ્પ્યુટર,मैक्सी कंप्यूटर
મેક્સી કમ્પ્યુટર,मैक्सी कंप्यूटर
ટોચનું તત્વ,उच्चिष्ट अवयव
યોગપદ,योगपद
મેક્સવેલ ડેમન,मैक्सवेल डैमन
"1.મીન, 2.મીન","1.मध्यमान, 2.माध्य"
અર્થ પુનઃપ્રાપ્તિ સમય,माध्य सुधार काल
નિષ્ફળતાનો અર્થ સમય,अंतर्विफलता माध्य काल
નિષ્ફળતાનો મધ્ય સમય (m t b f),विफलता मध्य माध्यकाल (एम टी बी एफ)
નિષ્ફળતાનો સમય,विफलता का माध्य काल
સમારકામ સરેરાશ સમય,मरम्मत माध्य काल
કરેક્શન મીન ટાઇમ (MTTR),सुधार माध्यकाल (एम टी टी आर)
મધ્યમ સ્કેલ એકીકરણ (MSI),मध्यम स्केल एकीकरण (एम एस आई)
મધ્યમ એકીકરણ (MSI),मध्यम समाकलन (एम एस आई)
અર્થ શબ્દ સંગ્રહ ઉપકરણ,माध्य पद भंडारण युक्ति
મેગા બિટ્સ પ્રતિ સેકન્ડ (Mbps),मेगा बिट प्रति सेकंड (एम बी पी एस)
ઘટક પદાર્થ,अवयव वस्तु
ઘટક રેકોર્ડ,अवयव अभिलेख
"1.મેમરી, 2.મેમરી","1.स्मृति, 2.मेमोरी"
"1.મેમરી એરે, 2.મેમરી એરે","1.स्मृति सरणी, 2.मेमोरी व्यूह"
"1.મેમરી ફંડ, 2.મેમરી બેંક","1.स्मृति कोष, 2.मेमोरी बैंक"
"1.મેમરી બફર રજિસ્ટર, 2.મેમરી બફર રજિસ્ટર","1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी"
"1.મેમરી બસ, 2. મેમરી બસ","1.स्मृति बस, 2. मेमोरी बस"
મેમરી કાર્ડ,स्मृति कार्ड
મેમરી સેલ,स्मृति कोष्ठिका
સ્મરણ શકિત નુકશાન,स्मृति संहनन
"1.મેમરી કોર, 2.મેમરી કોર","1.स्मृति कोर, 2.मेमोरी कोर"
મેમરી ચક્ર,स्मृति चक्र
"1.મેમરી ડેટા રજીસ્ટર, 2.મેમરી ડેટા રજીસ્ટર","1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी"
"1.મેમરી ડમ્પ,2.મેમરી ડમ્પ","1.स्मृति निपात, 2.मेमोरी डंप"
"1.મેમરી એક્સચેન્જ, 2.મેમરી એક્સચેન્જ","1.स्मृति विनिमय, 2.मेमोरी विनिमय"
"1.મેમરી હાયરાર્કી, 2.મેમરી વંશવેલો","1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम"
મેમરી સૂચના,स्मृति अनुदेश
"1.મેમરી મેનેજમેન્ટ, 2.મેમરી મેનેજમેન્ટ","1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन"
