Tamil,Assamese
"உயர் மின்னழுத்தம், உயர் மின்னழுத்தம்","উচ্চ ভল্টেজ, উচ্চ ভল্টেজ"
"துளை, துளை, துளை","ফুটা, ফুটা, ফুটা"
ஹாலோகிராம்,হ&#39;ল&#39;গ্ৰাম
ஹாலோகிராபி,হোলোগ্ৰাফী
"ஒருமைப்பாடு, ஒருமைப்பாடு","সমতা, সমতা"
"ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான","সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়"
ஹூக்கின் சட்டம்,হুকৰ আইন
கிடைமட்ட,অনুভূমিক
"குதிரை சக்தி, குதிரைத்திறன்","ঘোঁৰাৰ শক্তি, অশ্বশক্তি"
விருந்தோம்பல்,আতিথ্য
சூடான இசைக்குழு,হট বেণ্ড
சூப்பர் ஆற்றல் கேரியர்,চুপাৰ শক্তি বাহক
உயர் ஆற்றல் எலக்ட்ரான்,উচ্চ শক্তিৰ ইলেক্ট্ৰন
வண்ண நிழல்,ৰঙৰ ছাঁ
"ஹம், நாங்கள்","হুম, আমি"
"உச்சரிப்பு, ஈரமாக்குதல்","কৃত্ৰিমতা, আৰ্দ্ৰতা"
ஈரப்பதம்,humidor
"ஈரப்பதம், ஈரப்பதம்","আৰ্দ্ৰতা, আৰ্দ্ৰতা"
ஹைஜென்ஸ் சட்டம்,huygens আইন
கலப்பு,হাইব্ৰিড
கலப்பு,সংকৰকৰণ
"ஹைட்ராலிக், ஹைட்ராலிக், மொபைல் ஹைட்ராலிக், ஹைட்ராலிக்","হাইড্ৰলিক, হাইড্ৰলিক, মোবাইল হাইড্ৰলিক, হাইড্ৰলিক"
"ஹைட்ரோடைனமிக், ஹைட்ரோடைனமிக்","হাইড্ৰ&#39;ডাইনেমিক, হাইড্ৰ&#39;ডাইনেমিক"
"ஹைட்ரோடைனமிக்ஸ், ஹைட்ரோடைனமிக்ஸ், ஹைட்ரோடைனமிக்ஸ்","হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স"
ஹைட்ரஜன் பொருள்,হাইড্ৰজেন পদাৰ্থ
நீரியல்,জলবিজ্ঞান
நீர் வாரியம்,ৱাটাৰ বৰ্ড
நீர்நிலை,হাইড্ৰষ্টেটিক
"ஹைட்ரோஸ்டேடிக்ஸ், ஹைட்ரோஸ்டேடிக்ஸ்","হাইড্ৰষ্টেটিক্স, হাইড্ৰষ্টেটিক্স"
"ஹைக்ரோமீட்டர், ஹைக்ரோமீட்டர்","হাইগ্ৰ&#39;মিটাৰ, হাইগ্ৰ&#39;মিটাৰ"
ஹைக்ரோமெட்ரி,হাইগ্ৰ&#39;মেট্ৰি
ஈரப்பதமானி,হাইগ্ৰ&#39;মিটাৰ
ஹைக்ரோஸ்கோபிக்,হাইগ্ৰ&#39;স্কোপিক
மிகைப்படுத்தல்,হাইপাৰবলিক
அதிக கட்டணம் அதிக கட்டணம்,উচ্চ চাৰ্জ হাইপাৰ চাৰ্জ
குறைந்தபட்ச,নূন্যতম
நீண்ட பார்வை,দীঘলীয়া দৃষ্টি
ஹைப்பர்ராணி - கரு,hyperrani - নিউক্লিয়াস
ஹைபரான்,হাইপাৰন
சூப்பர்சோனிக்,supersonic
சூப்பர் வானம்,চুপাৰ আকাশ
கருதுகோள்,অনুমান
"அனுமானம், அனுமானம்","কাল্পনিক, কাল্পনিক"
கொதிநிலை,উতলাংক
தூக்கமின்மை,নিদ্ৰাহীনতা
பனிக்கட்டி,বৰফ
பனிக்கட்டி,বৰফ-স্ফটিক
ஏற்றதாக,আদৰ্শ
இலட்சியப்படுத்தப்பட்டது,আদৰ্শগত
"ஒரே மாதிரியான, ஒரே மாதிரியான, ஒருங்கிணைந்த","একে, একে, অবিচ্ছেদ্য"
"அடையாளம், அடையாளம், அடையாளம், அடையாளம்","চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ"
"அடையாளக் கலங்கரை விளக்கம், அடையாளக் கலங்கரை விளக்கம்","চিনাক্তকৰণ বিকন, চিনাক্তকৰণ বিকন"
"ஒரே மாதிரியான, ஒரே மாதிரியான, எங்கும் நிறைந்த, தனித்துவம்","একে, একে, সৰ্বব্যাপী, ব্যক্তিত্ব"
வேலையில்லாத,কৰ্মহীন
"செயலற்ற நேரம், நிரல் தேர்வு நேரம்","নিষ্ক্ৰিয় সময়, কাৰ্যসূচী পৰীক্ষাৰ সময়"
பற்றவைக்க,জ্বলোৱা
பற்றவைப்பான்,igniter
பற்றவைப்பு,ইগনিচন
அறிவுறுத்தலை புறக்கணித்தல்,নিৰ্দেশনাক অৱজ্ঞা কৰা
வெளிச்சம் அடர்த்தி,আলোকসজ্জা ঘনত্ব
ஒளிரும்,ইলুমিনেটৰ
ஒளிரும்,ইলুমিনেটৰ
வெளிச்சம் அளவுகோல்,আলোকসজ্জা গেজ
ஒளிரும்,ইলুমিনেটৰ
பிரதிபலிப்பு,প্ৰতিফলন
"கற்பனையானது, கற்பனையானது, கற்பனையானது","কল্পিত, কাল্পনিক, কাল্পনিক"
நீரில் மூழ்கிய பொருள்,ডুব যোৱা বস্তু
மூழ்குதல்,বিসৰ্জন
மின்மறுப்பு ஊடுருவல்,ইম্পিডেন্স অনুপ্ৰৱেশ
"தாக்கம், தாக்கம், தாக்கம், மோதல், மீள் எழுச்சி","প্ৰভাৱ, প্ৰভাৱ, প্ৰভাৱ, সংঘৰ্ষ, পুনৰুত্থান"
தாக்க விளைவு,ইমপেক্ট ইফেক্ট
மின்தடை,ইম্পিডেন্স
அதிர்ச்சியளிக்கிறது,আচৰিত
அழுத்தம் கொடுக்கப்பட்டது,প্ৰয়োগ কৰা চাপ
"செறிவூட்டப்பட்ட, உட்பொதிக்கப்பட்ட","impregnated, সন্নিৱিষ্ট কৰা"
உந்துவிசை,impulse
தூய்மையற்ற,অশুদ্ধ
புற கடத்துத்திறன் (வெளிப்புற கடத்துத்திறன்),অতিৰিক্ত পৰিবাহীতা (বাহ্যিক পৰিবাহীতা)
செவிக்கு புலப்படாமை,অশ্ৰাব্যতা
செவிக்கு புலப்படாத,অশ্ৰাব্য
ஒளிரும்,ইনকাণ্ডেচেণ্ট
ஒளிரும்,ইনকাণ্ডেচেণ্ট
ராப்சோடிக்,ৰেপচ&#39;ডিক
வரவிருக்கும்,আগন্তুক
அடக்க முடியாத தன்மை,অসংকোচনীয়তা
அதிகரிக்கும் அலைவு,বৃদ্ধি পোৱা দোলন
அதிகரித்த காந்தம்,বৃদ্ধি পোৱা চুম্বকত্ব
இலவச விநியோகம்,বিনামূলীয়া বিতৰণ
"எல்லையற்ற, தீர்மானிக்கப்படாத, தீர்மானிக்கப்படாத, 4நிச்சயமற்ற","অসীম, অনিৰ্দিষ্ট, অনিৰ্দিষ্ট, ৪অনিৰ্দিষ্ট"
"கொடிய, சுட்டி, 3இண்டெக்ஸ்","মাৰাত্মক, পইণ্টাৰ, 3index"
"மறைமுக, மறைமுக","পৰোক্ষ, পৰোক্ষ"
உத்வேகம் பெற்றது,অনুপ্ৰাণিত
"வருகை, தூண்டல், தூண்டல்","আগমন, প্ৰৰোচনা, প্ৰৰোচনা"
ஊக்கமளிக்கும்,প্ৰেৰণাদায়ক
தூண்டுபவர்,প্ৰেৰণাদায়ক
செயலற்ற,জড়তা
விவரிக்க முடியாத ஆதாரம்,অক্ষয় উৎস
"எல்லையற்ற, எல்லையற்ற","অসীম, অসীম"
"முடிவிலி, எல்லையற்ற","অসীম, অসীম"
"எல்லையற்ற, எல்லையற்ற","অসীম, অসীম"
எரியக்கூடிய தன்மை,জ্বলনশীলতা
எரியக்கூடியது,জ্বলনশীল
வரத்து,ইনফ্ল&#39;
வரத்து,ইনফ্ল&#39;
தகவல்,জাননী
மிக குறைந்த அதிர்வெண்,অতি কম কম্পাঙ্ক
அகச்சிவப்பு,ইনফ্ৰাৰেড
செவிக்கு புலப்படாத,অশ্ৰাব্য
அவ ஷ்ரவிகி,আভা শ্ৰবিকি
இணக்கமின்மை,অসামঞ্জস্যতা
வேறுபட்டது,disparate
ஆரம்ப,প্ৰাৰম্ভিক
ஊசி,বেজী দিয়া
நுழைய,প্ৰৱেশদ্বাৰ
"உள், உள், உள், உள்","ভিতৰৰ, ভিতৰৰ, ভিতৰৰ, ভিতৰৰ"
"உள்ளீடு (n.), உள்ளீடு (v.)","ইনপুট (n.), ইনপুট (v.)"
இழிவான,insolent
வாழ்வு,লাইভচন
"முக்கியமற்ற, முக்கியமற்ற","তুচ্ছ, তুচ্ছ"
மேற்பார்வை,তত্বাৱধান
"நிறுவல், நிறுவல், நிறுவல்","সংস্থাপন, সংস্থাপন, সংস্থাপন"
கணம்,মুহূৰ্ত
அறிவுறுத்தல்,নিৰ্দেশনা
இயந்திரம்,যন্ত্ৰ
இயந்திரவியல்,যান্ত্ৰিক
"இயந்திரமயமாக்கல், சட்டசபை","যান্ত্ৰিকীকৰণ, সমাবেশ"
"காப்பு, காப்பு","ইনচুলেটিং, ইনচুলেটিং"
காப்பு,ইনচুলেটিং
"இன்சுலேடிங், இன்சுலேட்டிங், இன்சுலேடிங்","ইনচুলেটিং, ইনচুলেটিং, ইনচুলেটিং"
"1முழு எண், முழு எண்","১গোটা সংখ্যা, পূৰ্ণসংখ্যা"
ஒருங்கிணைப்பு,সংহতিযোগ্যতা
"ஒருங்கிணைந்த, முழு எண்","integral, পূৰ্ণসংখ্যা"
ஒருங்கிணைப்பு,সংহতি
"தீவிர, சீற்றம்","তীব্ৰ, উত্তেজিত"
தீவிரப்படுத்துதல்,তীব্ৰকৰণ
"இழுவை, முடுக்கி","ট্ৰেকচন, ত্বৰণ"
"தீவிரம், தீவிரம், தீவிரம்","তীব্ৰতা, তীব্ৰতা, তীব্ৰতা"
தீவிரமான,তীব্ৰ
தொடர்பு,ভাৱ-বিনিময়
அணுக்கரு,আন্তঃপৰমাণু
"பரிமாற்றம், பரிவர்த்தனை","বিনিময়, লেনদেন"
"ஒன்றுக்கொன்று சார்ந்திருத்தல், ஒன்றுக்கொன்று சார்ந்திருத்தல்","আন্তঃনিৰ্ভৰশীলতা, আন্তঃনিৰ্ভৰশীলতা"
ஒன்றையொன்று சார்ந்தது,আন্তঃনিৰ্ভৰশীল
பரஸ்பர பரவல்,পাৰস্পৰিক প্ৰসাৰণ
இடைமுகப் பக்கம்,আন্তঃপৃষ্ঠ পৃষ্ঠা
குறுக்கு நிரப்பு,ক্ৰছ ভৰোৱা
இடைமுக கோணம்,আন্তঃপৃষ্ঠ কোণ
"குறுக்கீடு, குறுக்கீடு, தடை","হস্তক্ষেপ, হস্তক্ষেপ, বাধা"
விண்மீன்களுக்கு இடையேயான,আন্তঃনক্ষত্ৰীয়
"உள், உள், உள் (வி.), உள், உள், உள் (வி.)","inner, inner, inner (v.), ভিতৰৰ, ভিতৰৰ, ভিতৰৰ (v.)"
"ஒத்திசைவு, ஒத்திசைவு","synapse, চিনেপ্স"
"இடைநிலை, இரண்டாம் நிலை, நடுத்தர, இடைநிலை","মধ্যৱৰ্তী, গৌণ, মধ্যম, মধ্যম"
உலோகங்களுக்கிடையேயான,আন্তঃধাতুৰ
"இடைப்பட்ட, இடைப்பட்ட","intermittent, মাজে মাজে"
மூலக்கூறுகளுக்கிடையேயான,আন্তঃআণৱিক
உள்,আভ্য়ন্তৰীণ
சர்வதேச,আন্তৰ্জাতিক
இடைநிலை,অন্তৰ্স্থলী
கிரகங்களுக்கு இடையேயான,আন্তঃগ্ৰহীয়
இடைச்செருகல்,আন্তঃপ্ৰক্ষেপণ
அர்த்தமுள்ள தன்மை,অৰ্থপূৰ্ণতা
"தேர்வாளர், மொழிபெயர்ப்பாளர்","নিৰ্বাচক, দোভাষী"
குறுக்கீடு செய்பவர்,interrupter
வெட்டும்,ছেদ কৰা
"குறுக்குவெட்டு, குறுக்குவெட்டு, குறுக்குவெட்டு","ছেদ, ছেদ, ছেদ"
இடைவெளி,ব্যৱধান
நட்சத்திரங்களுக்கு இடையேயான,আন্তঃনক্ষত্ৰীয়
இடைநிலை,অন্তৰ্স্থলী
"இடைவெளி, இடைவெளி","ফাঁক, ফাঁক"
நெருக்கமான,বন্ধ
இறுதியில்,অৱশেষত
அணுக்கரு,আন্তঃপৰমাণু
"நாஸ் (பரம்பரை), அந்தர் (உள்)","নাজ (উত্তৰাধিকাৰী), অন্তৰ (অভ্যন্তৰীণ)"
நிச்சயம்,নিশ্চয়
"கண்டுபிடிப்பு, கண்டுபிடிப்பு","উদ্ভাৱন, উদ্ভাৱন"
"தலைகீழ், தலைகீழ், எதிர்","বিপৰীত, বিপৰীত, বিপৰীত"
"தலைகீழ், தலைகீழ்","inversion, ওলোটা"
பிரதிநிதித்துவம்,প্ৰতিনিধিত্ব কৰা
"தலைகீழ், தலைகீழ்","inverse, inverse"
குருடர்,অন্ধ
கொந்தளிப்பான திரவம்,টাৰ্বিড লিকুইড
கண்ணுக்கு தெரியாதது,অদৃশ্যতা
கண்ணுக்கு தெரியாத,অদৃশ্য
அயனி,আয়ন
அயனி,আয়নিক
அயனியாக்கம் செய்யக்கூடியது,আয়নীয়কৰণযোগ্য
"அயனியாக்கம், அயனியாக்கம்","to ionize, আয়নীয়কৰণ কৰা"
"அயனோஸ்பியர், அயனோஸ்பியர்","আয়নমণ্ডল, আয়নমণ্ডল"
அயனோஸ்பியர்,আয়নমণ্ডল
கருவிழி,আইৰিছ
கதிர்வீச்சு,বিকিৰণ কৰা
கதிர்வீச்சு,বিকিৰণ
பகுத்தறிவற்ற,অযুক্তিকৰ
"ஈடுசெய்ய முடியாத, சீர்படுத்த முடியாத, சீர்செய்ய முடியாத","অপ্ৰত্যাহাৰযোগ্য, অপুৰণীয়, অপূৰণীয়"
ஒழுங்கற்ற,যাদৃচ্ছিক
மீள முடியாதது,অপ্ৰত্যাৱৰ্তনীয়
சுழலும்,ঘূৰ্ণনশীল
"ஐசோட்ரோபிக், ஐசோட்ரோபிக் வளைவு","সমতাত্ত্বিক, সমৰূপী বক্ৰ"
சப்பான்ட்ரோபிகல்,সাপনট্ৰপিকেলি
"நான் சமிக்ஞை செய்கிறேன், நான் சமிக்ஞை செய்கிறேன்","মই সংকেত দিওঁ, মই সংকেত দিওঁ"
"ஐசோபார்கள், ஐசோடோப்புகள்","আইছ’বাৰ, আইছ’ট’প"
"ஐசோபாரிக், சமச்சீர், சமநிலை","সমবেৰিক, সুষম, সুষম"
"ஐசோமெட்ரிக் கோடு, ஐசோடோப்பு கோடு","সমমিতি ৰেখা, সমস্থানিক ৰেখা"
ஐசோ-அயனி,সম-আয়নিক
ஒரே மாதிரியான,সমৰূপী
ஒத்திசைவு வரி,ছিঙ্ক লাইন
ஒத்திசைவான வேகம்,সমকালীন গতি
ஐசோமெட்ரிக்,সমমিতি
சமபலம்,সমবিভৱনশীল
சம ஆற்றல்,সম-শক্তিশালী
"சமபக்க (வி.), ஐசோசெல்ஸ் கோடு (எட்.)","সমপক্ষীয় (v.), সমদ্বিখণ্ডীয় ৰেখা (ed.)"
"பிரிக்க, (adj.), பிரிக்க","to dissociate, (adj.), পৃথক কৰা"
"தனிமைப்படுத்தப்பட்ட, தனிமைப்படுத்தப்பட்ட, ஒற்றை","বিচ্ছিন্ন, বিচ্ছিন্ন, একক"
"பிரித்தல், பிரித்தல், பிரித்தல்","পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ"
ஐசோமர்,আইছ&#39;মাৰ
ஐசோமர்,আইছ&#39;মাৰ
ஐசோமெரிசம்,আইছ&#39;মেৰিজম
"ஐசோமெட்ரிக், முக்கோணம், கன சதுரம், ஐசோமெட்ரிக்","সমমিতি, ত্ৰিভুজ, ঘন, সমমিতিক"
ஐசோமார்பிசம்,সমৰূপতা
ஐசோமார்பிக்,সমৰূপী
சமவெப்பம்,সমতাপ
சமவெப்பம்,সমতাপ
ஐசோடோப்புகள்,আইছ&#39;ট&#39;প
ஐசோடோப்புகள்,আইছ&#39;ট&#39;প
ஐசோட்ரோபிக்,সমতলীয়
வட்ட கோடு,বৃত্তাকাৰ ৰেখা
ஐசோமார்பிசம்,সমৰূপতা
மீண்டும் மீண்டும்,পুনৰাবৃত্তি
உள்ளார்ந்த குறைக்கடத்தி,অন্তৰ্নিহিত অৰ্ধপৰিবাহী
ஜாம் இன்டர்ஃபெரோமீட்டர்,জাম ইন্টাৰফেৰ&#39;মিটাৰ
"ஜெர்க், மீள்வலி","জৰ্ক, ৰিবাউণ্ড"
"ஜெட், தலை","জেট, মূৰ"
ஜெட்-ராக்கெட் உந்துவிசை,জেট-ৰকেট প্ৰপালচন
ஜே-ஜே இணைப்பு,জে-জে কাপলিং
ஜாலி வளைந்த,জোলি বেন্ট
ஜூல்-வெப்பம்,জুল-তাপ
ஜூல்மீட்டர்,জ্যুলেমিটাৰ
ஜூல்-தாம்சன் விளைவு,জোল-থমছন প্ৰভাৱ
ஜூல்,জোল
"மண்வெட்டி, ஜம்ப், புல்லாங்குழல்","কুঠাৰ, জাম্প, বাঁহী"
ஒப்பந்தம்,সন্ধি
சங்கமிக்கும் இடம்,সংগম স্থান
சரியான எழுத்து,সঠিক চিলেবল
"கேசநிதி, அருகாமை","কেসনিধি, সান্নিধ্য"
"கலைடாஸ்கோப், கலைடாஸ்கோப்","কেলিডস্কোপ, কেলিডস্কোপ"
"கப்பா மேசன்ஸ், கே-மேசன்ஸ்","কাপ্পা মেছনছ, কে-মেছনছ"
கேத்தோடு,কেথ&#39;ড
கானாயன்,ঘানায়ান
கே-பேண்ட்,কে-বেণ্ড
கே-பிடிப்பு,কে-কেপচাৰ
கே-ரிசெப்டர்,k-গ্ৰাহক
கெல்வின் தோராயம்,কেলভিন আনুমানিক
ஒருமைப்பாட்டின் அலகு,একক একক
ker செல்,ker কোষ
"திறவுகோல், திரை, திறவுகோல்","চাবি, পৰ্দা, চাবি"
"சாவி பலகை, திரைப் பட்டை","কী বৰ্ড, পৰ্দাৰ বাৰ"
தொடக்க உயிர்,মুকলি স্বৰবৰ্ণ
முக்கிய துடிப்பு,কী পালছ
முக்கிய சொல்,মূল শব্দ
கணிப்பு,প্ৰক্ষেপণ
எதிர்ப்பு,বিৰোধ কৰা
கிலோ,কিলোগ্ৰাম
கிலோஜூல்,কিলোজুল
கிலோபார்செக்,কিলোপাৰ্চেক
கிலோடன் குண்டு,কিলোটন বোমা
இயக்கவியல்,গতিশীল
முற்றிலும் மாறும்,বিশুদ্ধভাৱে গতিশীল
"இயக்கவியல், மாறும்","গতিশীল, গতিশীল"
மாறும்,গতিশীলভাৱে
எலும்பு முறிவு,হাড়ভঙা
கிளிஸ்ட்ரான்,ক্লাইষ্ট্ৰন
கூர்மையான விளிம்பு,চোকা প্ৰান্ত
குருஸ்கல் எல்லை,kruskal সীমান্ত
தெர்மோஜெனிக்,থাৰ্মোজেনিক
முத்திரை,লেবেল
"குறிக்கப்பட்ட, பொறிக்கப்பட்ட, பெயரிடப்பட்ட","চিহ্নিত, লিপিবদ্ধ, লেবেলযুক্ত"
ஆய்வகம்,পৰীক্ষাগাৰত
ஏணி,চিৰি
எதிரெதிர் திசையில்,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত
"எதிரெதிர் திசையில், இடது துருவமுனைப்பு","ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত, বাওঁ মেৰুত্ব"
முன்னும் பின்னுமாக,আগলৈ পিছলৈ
லாக்ரேஞ்ச் ஒளிபரப்பு,লেগ্ৰেঞ্জ সম্প্ৰচাৰ
லக்ராஞ்சியனிசம்,লেগ্ৰেঞ্জিয়ানবাদ
ஆட்டுக்குட்டி உருவாக்கம்,মেৰ পোৱালি সৃষ্টি
"பலகை, பலகை",প্লেংক বৰ্ড
முதுகுத்தட்டு,পৃষ্ঠীয় প্লেট
"மேற்பரப்பு ஓட்டம், நிலை ஓட்டம்","পৃষ্ঠৰ প্ৰবাহ, সমতল প্ৰবাহ"
"முலாம், குழு, நிலை, அடுக்கு பிணைப்பு","প্লেটিং, পেনেল, লেভেল, লেয়াৰ বণ্ড"
அடுக்குப்படுத்தல்,স্তৰবিন্যাস
லேமினா,লেমিনা
"விளக்கு, விளக்கு","লেম্প, লেম্প"
"காஜல், தீப் காஜல்","কাজল, দীপ কাজল"
நில இடைவெளி விதி,land-interval নিয়ম
நிலத்தை பிரிக்கும் காரணி,লেণ্ড বিভাজন কাৰক
தரையிறக்கம்,লেণ্ডিং
"மைக்ரோ சிராய்ப்பு, லேமினேஷன், உடைகள்","মাইক্ৰ&#39; ঘৰ্ষণ, লেমিনেচন, পৰিধান"
லார்மோர் அதிர்வெண்,larmore কম্পাঙ্ক
larmore precession,larmore precession
லேசர்,লেজাৰ
லேசரைசேஷன்,লেজাৰাইজেচন
இரகசியம்,গোপনীয়
"பக்கவாட்டு, பக்கவாட்டு, பக்கவாட்டு","পাৰ্শ্বীয়, পাৰ্শ্বীয়, পাৰ্শ্বীয়"
"அட்சரேகை, அட்சரேகை","অক্ষাংশ, অক্ষাংশ"
"லட்டு, லட்டு","জালি, জালি"
லாவ் வகுப்பு,laue ক্লাছ
ஏவுதல்,মুক্তি দিয়া
ஏவுதல்,মুক্তি দিয়া
துவக்க மேடை,লঞ্চ প্লেটফৰ্ম
வெகுஜன விகித சட்டம்,ভৰ অনুপাত নিয়ম
பல விகித விதி,বহু অনুপাতৰ নিয়ম
"அடுக்கு, நிலை","স্তৰ, স্তৰ"
எல்-பேண்ட்,এল-বেণ্ড
"முன்னணி, முன்னணி, முன்னணி, முன்னணி, முன்னணி","সীহ, সীহ, সীহ, সীহ, সীহ"
முன்னோக்கி,আগলৈ
"சுண்ணாம்பு, கசிவு (Cr.), ரைசன் லைன், சியவான்","লাইম, লিকিং (ক্ৰ.), ৰাইজেন লাইন, চ্যাৱান"
"மெல்லுதல், அரிப்பு, கசிவு","চোবাই খোৱা, জাৰণ, লিক হোৱা"
"குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்","নূন্যতম, নূন্যতম, নূন্যতম"
குறைந்தபட்ச எண்ணிக்கை,নূন্যতম গণনা
தாழ்ப்பாள் கம்பி,লেচ তাঁৰ
லெடுக் விளைவு,লেডুক ইফেক্ট
செல்லுபடியாகும் ஓம்,বৈধ ওম
-எதிர் மின்னணு,-ইলেক্ট্ৰন
நீளம் கட்டுப்பாடு,দৈৰ্ঘ্যৰ বাধা
நீளம்,প্ৰসাৰণ
லென்ஸ்,লেন্স
லென்ஸ் விதி,লেঞ্জৰ নিয়ম
தட்டையான சுரங்கப்பாதை,সমতল সুৰংগ
கிடைமட்ட விமானம்,অনুভূমিক উৰণ
"சமன்படுத்துதல், சமன்படுத்துதல்","লেভেলিং, লেভেলিং"
"கிடைமட்ட திருகு, சமன்படுத்தும் திருகு","অনুভূমিক স্ক্ৰু, লেভেলিং স্ক্ৰু"
தன்னம்பிக்கை அளவு,আত্মবিশ্বাসৰ স্তৰ
முக்கியத்துவம் நிலை,তাৎপৰ্য্যৰ স্তৰ
"கிடைமட்டப் பக்கம், தட்டையான பக்கம், சமநிலைப் பக்கம்","অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমবিভৱ পৃষ্ঠা"
"நெம்புகோல், நெம்புகோல்","লিভাৰ, লিভাৰ"
மெய்நிகர் அலைவு,ভাৰ্চুৱেল দোলন
"லிடார், லேசர் அகச்சிவப்பு ரேடார்","লিডাৰ, লেজাৰ ইনফ্ৰাৰেড ৰাডাৰ"
"வாழ்க்கை, வயது","জীৱন, বয়স"
"தூக்கி, தூக்கி","lift, উত্তোলন"
மீட்பு தருணம்,মুক্তিৰ মুহূৰ্ত
"குறுகிய, ஒளி, மங்கலான, குறுகிய, குறுகிய, 6 ஒளி","চুটি, পোহৰ, মূক, চুটি, চুটি, ৬পোহৰ"
"மிதமான., ஒளிரும்","temperate., পোহৰ ওলোৱা"
மின்னல்,বিজুলী
ஒளி ஆண்டு ஒளி ஆண்டு,পোহৰ বছৰ আলোকবৰ্ষ
"ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான","সমজাতীয়, সমজাতীয়, সমজাতীয়"
"வரம்பு, விளிம்பு","সীমা, প্ৰান্তীয়"
"எல்லை, எல்லை, தீவிர","সীমা, সীমা, চৰম"
தற்போதைய வரம்பு,বৰ্তমানৰ সীমা
"கோடு, கோடு, நீள்வட்டம்","ৰেখা, ৰেখা, উপবৃত্তাকাৰ"
"நேரியல், நேரியல், நேரியல்","ৰৈখিক, ৰৈখিক, ৰৈখিক"
நேர்கோட்டுப்படுத்தல்,ৰৈখিককৰণ
"ஏகபோகம், நேர்கோட்டுத்தன்மை","একাগ্ৰতা, ৰৈখিকতা"
"தனித்த, நேரியல்","এককভাৱে, ৰৈখিকভাৱে"
வரி சாத்தியம்,ৰেখা বিভৱ
நேரியல் குறைபாடு,ৰৈখিক অসম্পূৰ্ণতা
பக்கவாதம் வரி,ষ্ট্ৰ&#39;ক লাইন
நேரியல் நிறமாலை,ৰৈখিক বৰ্ণালী
வரி மின்னழுத்தம்,লাইন ভল্টেজ
"பிணைப்பு, சரம், சங்கிலி, சுரப்பி, இணைப்பு","বন্ধন, ডোঙা, শৃংখল, গ্ৰন্থি, লিংক"
திரவமாக்கல்,তৰলীকৰণ
திரவமாக்கப்பட்ட,তৰলীকৃত
திரவமாக்கப்பட்ட,তৰলীকৃত
திரவம்,জুলীয়া
திரவ நீர்த்தேக்கம்,তৰল পদাৰ্থৰ জলাশয়
திரவ படிகம்,তৰল স্ফটিক
திரவத்தன்மை,তৰলতা
திரவ இயக்கப்படும் ராக்கெட்,তৰল-চালিত ৰকেট
லிசாஜு புள்ளிவிவரங்கள்,lisaju ফিগাৰ
"பட்டியல், பட்டியல்","তালিকা, তালিকা"
"பட்டியல், பட்டியல்","তালিকাভুক্ত কৰা, তালিকাভুক্ত কৰা"
குப்பை,লেতেৰা
நேரடி திட்டம்,লাইভ অনুষ্ঠান
மின்சார கம்பி,বৈদ্যুতিক তাঁৰ
"சுமை, சுமை, சுமை, சுமை, சுமை","বোজা, বোজা, বোজা, বোজা, বোজা"
காந்த கல்,চুম্বক শিল
"உள்ளூர், உள்ளூர்","স্থানীয়, স্থানীয়"
உள்ளூர் அதிகபட்சம்,স্থানীয় maxwelly
"இடம், இடம், இடம், இடம், இடம்","স্থান, অৱস্থান, অৱস্থান, অৱস্থান, অৱস্থান"
கட்டுப்பட்ட தவறு,বান্ধ খাই থকা দোষ
"தலாக், சரக்கு","তালাক, চালান"
"இடம், இடம்","locus, লোকাছ"
காந்த கல்,চুম্বক শিল
மடக்கை,লগাৰিদমিক
தர்க்கம்,তর্ক শাস্ত্র
நியாயமான,যুক্তিসংগত
"தளவாடங்கள், செயல்பாட்டு அறிவியல்","লজিষ্টিক, অপাৰেচন বিজ্ঞান"
லண்டன் வாண்டர்வால்ஸ் ஈர்ப்புகள்,লণ্ডন Vanderwaals আকৰ্ষণ
தொலை பரிமாற்றம்,দূৰৱৰ্তী সংক্ৰমণ
"தீர்க்கரேகை, தீர்க்கரேகை","দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ"
ravinech இன் தீர்க்கரேகை,ৰাভিনেচৰ দ্ৰাঘিমাংশ
"நீளமான, நீளமான","দীৰ্ঘায়িত, দীৰ্ঘায়িত"
நீண்ட உயிரெழுத்து,দীঘল স্বৰবৰ্ণ
"லூப், லூப், லூப் (எட்.), லூப் (வி.), பிரசாந்த்","লুপ, লুপ, লুপ (সম্পা.), লুপ (v.), প্ৰসন্দ"
தளர்வாக பிணைக்கப்பட்டுள்ளது,শিথিলভাৱে বান্ধি থোৱা
