Hindi,Tamil
फलन का निम्नक,செயல்பாட்டின் வழித்தோன்றல்
अवगम आव्यूह,சிக்மா மேட்ரிக்ஸ்
सूचना संसाधन,தகவல் வளங்கள்
सूचना विज्ञान,தகவல் அறிவியல்
" असमांगी , असमघाती","வேறுபட்ட, விகிதாசாரமற்ற"
असमघाती समीकरण,ஒரே மாதிரியான சமன்பாடு அல்ல
असमघात निकाय,அல்லாத அதிர்ச்சி உடல்
"आदि, आरंभिक, प्रारंभिक","ஆரம்ப, ஆரம்ப, ஆரம்ப"
"प्रारंभिक स्थिति, प्रारंभिक प्रतिबंध","தொடக்க நிலை, ஆரம்ப கட்டுப்பாடு"
प्रारंभिक रेखा,தொடக்க வரி
प्रारंभिक बिंदु,ஆரம்ப புள்ளி
प्रारंभिक हल,ஆரம்ப தீர்வு
प्रारंभिक वेग,ஆரம்ப வேகம்
एकैकी प्रतिचित्र,ஒற்றை வரைபடம்
एकैकी प्रतिचित्रण,ஒற்றை மேப்பிங்
आंतर गुणन,வேறுபட்ட பெருக்கல்
आंतरिक बिंदु,உள்துறை புள்ளி
आंतर गुणनफल्,உள் தயாரிப்பு
"निवेश (सं.), निविष्ट (वि.)","உள்ளீடு (n.), உள்ளீடு (v.)"
निविष्ट आंकड़े,உள்ளீடு தரவு
निवेश द्वार,முதலீட்டு நுழைவாயில்
निवेश निर्गत विश्लेषण,முதலீட்டு வெளியீடு பகுப்பாய்வு
निवेश निर्गत नियंत्रण पद्धति,உள்ளீடு வெளியீடு கட்டுப்பாட்டு அமைப்பு
निवेश निर्गत प्रणाली,உள்ளீடு வெளியீடு அமைப்பு
निवेश मात्रा,முதலீட்டு அளவு
"निवेश रजिस्टर, निवेश पंजिका","முதலீட்டுப் பதிவு, முதலீட்டுப் பதிவு"
निवेशी टर्मिनल,உள்ளீட்டு முனையம்
"अंतर्दृत, अंतर्गतवृत","உள்ளே, கீழ்"
क्षण,கணம்
"तात्क्षणिक, तात्कालिक","உடனடி, உடனடி"
तात्क्षणिक त्वरण,உடனடி முடுக்கம்
तात्क्षणिक घुर्णनाक्ष,உடனடி சுழற்சி
तात्क्षणिक केंद्र,உடனடி மையம்
तात्क्षणिक वेग,உடனடி வேகம்
तात्क्षणिक आयतन,உடனடி தொகுதி
"पूर्ण संख्या, पूर्णांक","முழு எண், முழு எண்"
पूर्णांक रैखिक प्रोग्रामन,முழு எண் நேரியல் நிரலாக்கம்
समाकलनीयता,ஒருங்கிணைப்பு
समाकलनीय,ஒருங்கிணைந்த
समाकलनीय अवकल समीकरण,ஒருங்கிணைந்த வேறுபாடு சமன்பாடு
समाकलनीय समीकरण,ஒருங்கிணைந்த சமன்பாடு
समाकलनीय फलन,ஒருங்கிணைந்த செயல்பாடு
" समाकल , पूर्णांकीय","ஒருங்கிணைந்த, முழு எண்"
"समाकलन-गणित, इंटीग्रल कैलकुलस",ஒருங்கிணைந்த கால்குலஸ் ஒருங்கிணைந்த கால்குலஸ்
समाकल वक्र,ஒருங்கிணைந்த வளைவு
पूर्णींकीय प्रांत,முழு எண் டொமைன்
समाकल समीकरण,ஒருங்கிணைந்த சமன்பாடு
"पूर्ण संख्या, पूर्णांक","முழு எண், முழு எண்"
प्रथम प्रकार का समाकल,முதல் வகையான ஒருங்கிணைந்த
समाकल निरूपण,ஒருங்கிணைந்த பிரதிநிதித்துவம்
समाकल चिह्न,ஒருங்கிணைந்த அடையாளம்
समाकलन करना,ஒருங்கிணைக்க
समाकलित अवशोषण गुणांक,ஒருங்கிணைந்த உறிஞ்சுதல் குணகம்
समाकलन गुणक,ஒருங்கிணைப்பு காரணி
समाकलन,ஒருங்கிணைப்பு
अवकलन दूवारा समाकलन,வேறுபாடு மூலம் ஒருங்கிணைப்பு
खंडशः समाकलन,பிரிவு ஒருங்கிணைப்பு
परिमेयकरण दूवारा समाकलन,பகுத்தறிவு மூலம் ஒருங்கிணைப்பு
प्रतिस्थापन दूवारा समाकलन,மாற்று மூலம் ஒருங்கிணைப்பு
उत्तरोत्तर समानयन दूवारा समाकलन,முற்போக்கு சமநிலை மூலம் ஒருங்கிணைப்பு
श्रेणीबद्ध समाकलन,படிநிலை ஒருங்கிணைப்பு
सदिश का समाकलन,திசையன் ஒருங்கிணைப்பு
संवृत पृष्ठ पर समाकलन,மூடிய பக்கத்தில் ஒருங்கிணைப்பு
समाकलक,ஒருங்கிணைப்பாளர்
समाकलक घटक,ஒருங்கிணைந்த கூறு
समाकल-अवकल समीकरण,ஒருங்கிணைந்த-வேறுபட்ட சமன்பாடு
" अंतः खंड , अपरोधन",இடைமறிப்பு
विनिमेय संक्रिया,பரிமாற்ற செயல்பாடு
"विनिमेय, व्यतिहार",மாற்றத்தக்கது
अंतर्वर्ग सहसंबंध,வகுப்புகளுக்கு இடையேயான தொடர்பு
परस्पर सहसंबंध,பரஸ்பர உறவு
परस्पर सहसंबंध गुणांक,தொடர்பு குணகம்
"परस्पर निर्भरता, अन्योन्याश्रय","ஒன்றுக்கொன்று சார்ந்திருத்தல், ஒன்றுக்கொன்று சார்ந்திருத்தல்"
अन्योन्याश्रित,ஒன்றையொன்று சார்ந்தது
ब्याज,ஆர்வம்
"अंतरपृष्ठ, पार्थक्य पृष्ठ",இடைமுகப் பக்கம்
अंतरफलक कोण,இடைமுக கோணம்
समाकल्य,ஒருங்கிணைந்த
समाकलित,ஒருங்கிணைக்கப்பட்டது
"अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गूढ़, आंतरिक,अंतःस्थ (वि.)","உள், உள், உள் (adj.), உள், உள், உள் (v.)"
अंतः कोण,உள் கோணம்
अंतः क्षेत्र,உள்துறை மண்டலம்
अंतः प्रांत,மாகாணங்களுக்கு இடையேயான
आंतरिक अवयव,உள் கூறுகள்
समुच्चय का अभ्यंतर,தொகுப்பின் உட்புறம்
अभिमुख अंतः कोण,எதிர்கொள்ளும் உள் கோணம்
अंतर्गह,உள்ளே
आंतरिक बिंदु,உள்துறை புள்ளி
"मध्यवर्ती, माध्यमिक, मध्य, मध्यक","இடைநிலை, இரண்டாம் நிலை, நடுத்தர, இடைநிலை"
मध्यवर्ती बिंदु,இடைநிலை புள்ளி
मध्यवर्ती मान प्रमेय,இடைநிலை மதிப்பு தேற்றம்
आंतरिक द्‌विभाजक,உள் இருவகை
अंतर्वेशन,இடைச்செருகல்
अंतर्वेशन-सूत्र,செருகும் சூத்திரம்
प्रतिच्छेदी,வெட்டும்
प्रतिच्छेदी वक्र,வெட்டும் வளைவு
प्रतिच्छेदी रेखाएँ,வெட்டும் கோடுகள்
" प्रतिच्छेदन, प्रतिच्छेद , सर्वनिष्ठ","குறுக்குவெட்டு, குறுக்குவெட்டு, குறுக்குவெட்டு"
प्रतिच्छेद वक्र,வெட்டும் வளைவு
वक्रों का प्रतिच्छेद,வளைவுகளின் குறுக்குவெட்டு
समुच्चयों का सर्वनिष्ठ,தொகுப்புகளின் குறுக்குவெட்டு
"अंतराल, अंतर","இடைவெளி, இடைவெளி"
अंतराल आकल,இடைவெளி மதிப்பீடு
अंतराल आकलन,இடைவெளி மதிப்பீடு
अंतराल मध्य बिंदु,இடைவெளி நடுப் புள்ளி
"खंडांतर्गत प्रभाव, अंतः खंड प्रभाव",உள்-பிரிவு விளைவு
अंतरावर्ग सहसंबंध,வகுப்புகளுக்கு இடையேயான தொடர்பு
निश्चरता,அமைதி
निश्चर,நிச்சயம்
निश्चर तंत्र,நிலையான அமைப்பு
तालिका,மேசை
तालिका नियतन,அட்டவணை ஒதுக்கீடு
तालिका नियंत्रण,அட்டவணை கட்டுப்பாடு
तालिका नियंत्रण निदर्श,அட்டவணை கட்டுப்பாட்டு மாதிரி
तालिका नियंत्रण प्रणाली,அட்டவணை கட்டுப்பாட்டு அமைப்பு
तालिका चक्र,அட்டவணை சுழற்சி
तालिका धारण लागत,அட்டவணை வைத்திருக்கும் செலவு
तालिका बिंदु,அட்டவணை புள்ளி
तालिका नीति,அட்டவணை கொள்கை
तालिका  स्थिति,அட்டவணை நிலை
"प्रतित्रोम, व्युत्क्रम, विपरीत","தலைகீழ், தலைகீழ், எதிர்"
प्रतिलोम सहसंबंध,தலைகீழ் தொடர்பு
प्रतिलोम फलन,தலைகீழ் செயல்பாடு
प्रति लोम अतिपरवलयिक फलन,ஒரு நுரைக்கு ஹைபர்போலிக் செயல்பாடு
व्युत्क्रमानुपाती,நேர்மாறான விகிதாசார
व्युत्क्रम प्रतिचित्र ण,தலைகீழ் வரைபடம்
व्युत्क्रम संख्या,பரஸ்பர எண்
व्युत्क्रम आव्यूह,தலைகீழ் அணி
प्रतिलोम क्रमचय,தலைகீழ் வரிசைமாற்றம்
व्युत्क्रमानुपात,தலைகீழ் விகிதம்
प्रतिलोम त्रिकोणमितीय फलन,தலைகீழ் முக்கோணவியல் செயல்பாடு
प्रतिलोमन-सूत्र,தலைகீழ் சூத்திரம்
क्रम का प्रति लोमन,வரிசையின் நகல்
व्युत्क्रमणीय आव्यूह,தலைகீழ் அணி
व्युत्क्रमणीय रूपांतरण,தலைகீழ் மாற்றம்
अपरिमेय,பகுத்தறிவற்ற
अपरिमेय समीकरण,பகுத்தறிவற்ற சமன்பாடு
अपरिमेय व्यंजक,பகுத்தறிவற்ற வெளிப்பாடு
अपरिमेय संख्या,பகுத்தறிவற்ற எண்
अपरिमेय मूल,பகுத்தறிவற்ற வேர்
" अखंडनीय , अलघुकरणीय , असमानेय","மாற்ற முடியாத, குறைக்க முடியாத, சமமற்ற"
अघूर्णी सदिश,சுழற்சி திசையன்
अघूर्णी सदिश फलन,சுழற்சி திசையன் செயல்பாடு
अघूर्णी वेग,சுழற்சி வேகம்
तुल्यकोणी (वि.) समदिक्पा ती रेखा (सं),ஐசோமெட்ரிக் (வி.) வலது கோடு (வி.)
समककुदता,ஒத்திசைவு
वियुक्त अनिवार्य विचित्रता,தனிமைப்படுத்தப்பட்ட கட்டாய விந்தை
वियुक्त बिंदु,தனிமைப்படுத்தப்பட்ட புள்ளி
"समदूरीक, त्रिसमलंबाक्ष, घनीय, आइसोमेट्रिक","ஐசோமெட்ரிக், ட்ரைடெசோல், க்யூபிக், ஐசோமெட்ரிக்"
समद्विबाहु विन्यास,ஐசோசெல்ஸ் கட்டமைப்பு
पुनरावृत्त समाकल,மறுமுறை ஒருங்கிணைந்த
पुनरावृत्त अंतर्वेशन,மீண்டும் மீண்டும் செருகுதல்
पुनरावृत्ति,மீண்டும் மீண்டும்
पुनरावृत्ति सूत्र,மீண்டும் மீண்டும் சூத்திரம்
पुनरावर्ती समाकलन सूत्र,சுழல்நிலை ஒருங்கிணைப்பு சூத்திரம்
पुनरावर्ती क्रि याविधि,சுழல் செயல்முறை
पुनरावर्ती विधि,சுழல்நிலை முறை
जैकोबियन,யாக்கோபியன்
जैकोबी सारणिक,ஜேக்கபி சார்னிக்
जैकोबी आव्यूह,ஜேக்கபி அணி
समुच्चयों का सम्मिलन,தொகுப்புகளின் கலவை
"जोड़, संधि (सं.) संयुक्त(वि.)",கூட்டு (வி.) கூட்டு (வி.)
संयुक्त घनत्व फलन,கூட்டு அடர்த்தி செயல்பாடு
संयुक्त बारंबारता फलन,ஒருங்கிணைந்த அதிர்வெண் செயல்பாடு
संयुक्ततः आश्रित चर,கூட்டு சார்ந்த மாறி
संयुक्त प्रायिकता,கூட்டு நிகழ்தகவு
सम्मिलन,செருகல்
"कुदान, जंप, प्लुति","மண்வெட்டி, ஜம்ப், புளுட்டி"
प्लुति असांतत्य,புளூட்டி இடைநிறுத்தம்
"न्यायसंगति, औचित्य","நியாயம், நியாயம்"
औचित्य बताना,நியாயப்படுத்த
कारनाफ मानचित्र,கார்னாஃப் வரைபடம்
"गुठली, अष्टि","கர்னல்கள், சாம்பல்"
प्रतिचित्रण की अष्टि,மேப்பிங் புள்ளி
"शुदूधगति विज्ञान, शुदूध गतिकी","தூய இயக்கவியல், தூய இயக்கவியல்"
गतिज ऊर्जा,இயக்க ஆற்றல்
"बलगति विज्ञान, बलगतिकी","இயக்கவியல், இயக்கவியல்"
कोल्मोगोरोफ-स्मिरनोव परीक्षण,கோல்மோகோரோஃப்-ஸ்மிர்னோவ் சோதனை
क्रोनेकर डेल्टा,குரோனெக்கர் டெல்டா
ककुदता,வெள்ளரிக்காய்
लग्रांज फलन,லாக்ரேஞ்ச் செயல்பாடு
लग्रांज गुणक,லக்ரேஞ்ச் பெருக்கி
"स्तरिका, पटल","பலகை, பலகை"
लाप्लास रूपांतर,லாப்லேஸ் உருமாற்றம்
बृहत संख्या,பெரிய எண்
अभिलक्षणिक मूल,பண்பு தோற்றம்
पार्श्व पृष्ठ,பக்க பக்கம்
लैटिन वर्ग,லத்தீன் சதுரம்
"नाभिलंब, लैटस रैक्टम","தொப்புள் கொடி, லேடஸ் மலக்குடல்"
"नियम, सिद्धांत","விதிகள், கொள்கைகள்"
वेग संयोजन नियम,வேக சேர்க்கை விதி
संकलनीयता नियम,பொருந்தக்கூடிய விதி
ह्नासमान प्रतिफल नियम,வருமானத்தை குறைக்கும் விதி
गुरुत्वाकर्षण नियम,ஈர்ப்பு விதி
समूह के लिए समाकारिता नियम,குழுவிற்கான ஹோமோமார்பிசம் விதி
वलयों के लिए समाकारिता नियम,மோதிரங்களுக்கான ஹோமோமார்பிசம் விதி
बढ़ती लागत का नियम,விலை உயர்வு சட்டம்
घातांक नियम,விரிவாக்க விதி
जड़त्व नियम,செயலற்ற சட்டம்
बृहत्‌ संख्याओं का नियम,பெரிய எண்களின் சட்டம்
प्रायिकता-नियम,நிகழ்தகவு விதி
"ज्या नियम, साइन नियम","சைன் விதி, சைன் விதி"
घातांको के नियम,அடுக்குகளின் சட்டம்
गति नियम,வேக விதிகள்
"परत, स्तर","அடுக்கு, நிலை"
अग्रग गुणांक,முன்னோக்கி குணகம்
अग्रग विकर्ण,முன் மூலைவிட்டம்
अग्रग उप-आव्यूह,முன்னோக்கி துணை அணி
अग्रग पद,முன் இடுகை
"न्यूनतम, अल्पतम, लघुतम","குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்"
लघुतम समापवर्त्य (LCM),குறைந்த பொதுவான பொதுவான (LCM)
न्यूनतम अवयव,குறைந்தபட்ச கூறுகள்
न्यूनतम वर्ग,குறைந்த வகுப்பு
न्यूनतम उपरि परिबंध,குறைந்தபட்ச மேல்நிலை வரம்பு
वाम सहसमुच्चय,இடது தொகுப்பு
वामावर्त,எதிரெதிர் திசையில்
वामावर्ती पेच,எதிரெதிர் திசையில் திருகு
वाम प्रतिलोम,இடது தலைகீழ்
वाम गुणन,இடது பெருக்கல்
लाइबनिटस सूत्र,லீப்னிஸ் சூத்திரம்
लंबाई,நீளம்
तुंगककुदी,துங்கக்குடி
तुंगककुदी वक्र,tragus வளைவு
तुंगककुदता,நுரையீரல் மீன்
स्तर वक्र,நிலை வளைவு
विश्वास्यता स्तर,தன்னம்பிக்கை அளவு
सार्थकता का स्तर,முக்கியத்துவம் நிலை
कोशक्रमानुसार,காலவரிசைப்படி
कोश क्रम,அகராதி ஒழுங்கு
संभाविता फलन,நிகழ்தகவு செயல்பாடு
संभाविता अनुपात परिक्षण,நிகழ்தகவு விகித சோதனை
" सीमा , सीमांत","வரம்பு, விளிம்பு"
"सीमांत, चरम","விளிம்பு, தீவிர"
सीमांत मान,விளிம்பு மதிப்பு
सीमांत वेग,விளிம்பு வேகம்
माध्य में सीमा,சராசரி வரம்பு
समाकलन की सीमा,ஒருங்கிணைப்பு வரம்பு
अनुक्रम सीमा,வரிசை வரம்பு
"गुच्छ बिंदु, सीमा बिंदु","கொத்து புள்ளி, வரம்பு புள்ளி"
सीमांत वेग,விளிம்பு வேகம்
" रेखा , लाइन , दीर्घतंतु","கோடு, கோடு, நீள்வட்டம்"
"रेखीय, रैखिक, रेखाकार","நேரியல், நேரியல், நேரியல்"
रैखिक बीजावल्ली,நேரியல் பிஜவல்லி
रैखिक बीजीय समीकरण,நேரியல் இயற்கணித சமன்பாடு
रैखिक सन्निकटन,நேரியல் தோராயம்
रैखिक अनंतस्पर्शी,நேரியல் அறிகுறி
रैखिक गुणांक,நேரியல் குணகம்
एकघात संचय,அதிர்ச்சி குவிப்பு
एकघात प्रतिबंध,அதிர்ச்சி கட்டுப்பாடு
रैखिक आश्रितता,நேரியல் சார்பு
रैखिक अवकलन समीकरण,நேரியல் வேறுபாடு சமன்பாடு
" रैखिक विमा , रैखिक माप , रैखिक लंबाई-चौड़ाई","நேரியல் பரிமாணம், நேரியல் அளவீடு, நேரியல் நீளம்-அகலம்"
"रैखिक समीकरण, एकघात समीकरण","நேரியல் சமன்பாடு, இருபடிச் சமன்பாடு"
रैखिक समघात,நேரியல் ஒருமைப்பாடு
रैखिक भिन्नात्मक रूपांतरण,நேரியல் பகுதி மாற்றம்
रैखिक फलन,நேரியல் செயல்பாடு
रैखिक फलनक,நேரியல் செயல்பாடு
रैखिक समूह,நேரியல் குழு
रैखिक स्वतंत्रता,நேரியல் சுதந்திரம்
रैखिक स्वतंत्र संबंध,நேரியல் சுயாதீன உறவு
रैखिक असमिका,நேரியல் சமத்துவமின்மை
रैखिक असमघाती अवकल समीकरण,நேரியல் அல்லாத ஒரே மாதிரியான வேறுபாடு சமன்பாடு
रैखिक समाकल समीकरण,நேரியல் ஒருங்கிணைந்த சமன்பாடு
रैखिक अंतर्वेशन,நேரியல் இடைச்செருகல்
रैखिक न्यूनतम वर्ग समाश्रयण विश्लेषण,நேரியல் குறைந்த சதுரங்கள் பின்னடைவு பகுப்பாய்வு
" एकघाततः , रैखिकतः","ஒருமையில், நேர்கோட்டில்"
रैखिकतः परतंत्र,நேரியல் சார்ந்தது
रैखिकतः स्वतंत्र,நேரியல் சார்பற்ற
रैखिक प्रतिचित्रण,நேரியல் மேப்பிங்
रैखिक क्रम,நேரியல் வரிசை
रैखिक क्रमीकरण,நேரியல் வரிசையாக்கம்
रैखिक प्रोग्रामन,நேரியல் நிரலாக்க
रैखिक प्रोग्रामन कलन-विधि,நேரியல் நிரலாக்க அல்காரிதம்
रैखिक प्रोग्रामन समस्या,நேரியல் நிரலாக்க சிக்கல்
रैखिक समाश्रयण,நேரியல் பின்னடைவு
रैखिक समाश्रयण गुणांक,நேரியல் பின்னடைவு குணகம்
"रैखिक संबंध, एकघाती संबंध","நேரியல் உறவு, அதிவேக உறவு"
रैखिक समष्टि,நேரியல் மக்கள் தொகை
रैखिक उपसमष्टि,நேரியல் துணைவெளி
रैखिक रूपांतरण,நேரியல் மாற்றம்
रैखिक उपनति,நேரியல் பின்னடைவு
रैखिक अनभिनत आकल,நேரியல் வேறுபாடு மதிப்பீடு
रैखिक वेग,நேரியல் வேகம்
रेखा समाकल,ஒருங்கிணைந்த வரி
प्रतिच्छेद-रेखा,வெட்டும் கோடு
समाश्रयण-रेखा,பின்னடைவு வரி
स्थानगत सदिश,இடஞ்சார்ந்த திசையன்
स्थानीय इष्टतम,உள்ளூர் உகந்தது
"बिन्दुपथ, रेखापथ","இடம், இடம்"
"लॉग, लठठा, संलेख",பதிவு பதிவு பதிவு
"लघुगणकीय, लॉगेरिथ्मीय","மடக்கை, மடக்கை"
लघुगणकीय यथार्थता,மடக்கை துல்லியம்
लॉगेरिथ्मीय परिकलन,மடக்கை கணக்கீடு
"लॉगेरिथ्मीय वक्र, लघुगणकीय वक्र","மடக்கை வளைவு, மடக்கை வளைவு"
लघुगणकीय अवकलज,மடக்கை வழித்தோன்றல்
लघुगणकीय अवकलन,மடக்கை வேறுபாடு
"लॉगेरिथ्मीय फलन, लघुगणकीय फलन","மடக்கைச் செயல்பாடு, மடக்கைச் செயல்பாடு"
"लघुगणकीय माध्य, गुणोत्तर माध्य","மடக்கை சராசரி, வடிவியல் சராசரி"
लघुगणकीय प्रसामान्य बंटन,மடக்கை இயல்பான பரவல்
लघुगणकीय संबंध,மடக்கை உறவு
लघुगणकीय मापक्रम,மடக்கை அளவுகோல்
"लॉगेरिथ्मीय श्रेणी, लघुगणकीय श्रेणी","மடக்கைத் தொடர், மடக்கைத் தொடர்"
"लॉगेरिथ्मीय सर्पिल, लघुगणकीय सर्पिल","மடக்கைச் சுழல், மடக்கைச் சுழல்"
"लॉगेरिथ्मीय सारणी, लघुगणकीय सारणी","மடக்கை அட்டவணை, மடக்கை அட்டவணை"
"लॉगेरिथ्म, लघुगणक","மடக்கை, மடக்கை"
तर्क,தர்க்கம்
तर्कत: तुल्य,தர்க்கரீதியாக சமமானது
"वृद्धिघात वक्र, पर्ल-रीड वक्र","வளர்ச்சி வளைவு, முத்து-நாணல் வளைவு"
"लघुगणक प्रसामान्य बंटन, लॉग प्रसामान्य बंटन","பதிவு சாதாரண விநியோகம், பதிவு சாதாரண விநியோகம்"
" रेखांश , देशांतर","தீர்க்கரேகை, தீர்க்கரேகை"
" पाश, ल्रूप, फंदा (सं.) पाशन (क्रि.) , प्रस्पंद","கண்ணி, கண்ணி, கயிறு (எண்.), கண்ணி (ver.), பிரஸ்பந்த"
" प्रचयन , प्रचायिका, लॉटरी","தேர்தல் பிரச்சாரம், லாட்டரி"
अधोरेखा,அடிக்கோடு
निम्न परिबंध,குறைந்த எல்லை
निम्न रीमान-समाकल,லோ ரீமான்-இன்டெக்ரல்
निम्न योगफल,குறைந்த தொகை
निम्न त्रिभुजीय आव्यूह,பின்வரும் முக்கோண அணி
मैक्लारिन प्रसार,மெக்லாரின் பரவுகிறது
"माया संख्या , मैजिक संख्या , स्थायित्व संख्या","மாயா எண், மந்திர எண், ஆயுள் எண்"
मैजिक वर्ग,மந்திர சதுரம்
कांतिमान-सीमा,கதிரியக்க வரம்பு
डाक प्रेषित प्रश्नावली,அஞ்சல் வினாத்தாள்
डाक द्वारा सर्वेक्षण,அஞ்சல் மூலம் ஆய்வு
उपरि परिबंध,மேல்நிலை வரம்பு
दीर्घ चाप,நீண்ட வில்
उपरिबद्‌ध समुच्चय,கட்டுப்பட்ட தொகுப்பு
बहुमान फलन,பலமதிப்பு செயல்பாடு
"नक्शा , मानचित्र , प्रतिचित्र","வரைபடம், வரைபடம், வரைபடம்"
समुच्चय में प्रतिचित्रित करना,தொகுப்புகளாக மேப்பிங்
समुच्चय का प्रतिचित्रण,தொகுப்புகளின் மேப்பிங்
उपांत प्रायिकता,விளிம்பு நிகழ்தகவு
गणितीय विश्लेषण,கணித பகுப்பாய்வு
गणितीय तर्क,எண்கணித தர்க்கம்
गणितीय केंद्र,கணித மையம்
गणितीय जटिलता,கணித சிக்கலானது
गणितीय अर्थशास्त्र,கணித பொருளாதாரம்
गणितीय प्रत्याशा,கணித எதிர்பார்ப்பு
गणितीय रूप,கணித வடிவம்
"गणितीय संरूपण, गणितीय संरूप","கணித உருவாக்கம், கணித வடிவம்"
गणितीय सर्वसमिका,கணித அடையாளங்கள்
"गणितीय तर्कशास्त्र ,गणितीय तर्क","கணித தர்க்கம், கணித தர்க்கம்"
गणितीय निदर्श,கணித மாதிரி
गणितीय आशय,கணித நோக்கம்
मैट्रिक्स विकर्णन,அணி மூலைவிட்டமாக்கல்
आव्यूह-व्युत्क्रम,அணி தலைகீழ்
आव्यूह-व्युत्क्रमण,அணி தலைகீழ்
आव्यूह पुनरावर्ती विधि,அணி சுழல்நிலை முறை
मैट्रिक्स पद्‌धति,அணி முறை
आव्यूह गुणन,அணி பெருக்கல்
अचरों का आव्यूह,மாறிலிகளின் அணி
प्रभाविता आव्यूह,மேலாதிக்க அணி
आव्यूह संकारक,மேட்ரிக்ஸ் ஆபரேட்டர்
आव्यूह बहुपद,அணி பல்லுறுப்புக்கோவை
आव्यूह मुद्रण,அணி அச்சிடுதல்
आव्यूह-गुणनफल,அணி தயாரிப்பு
अधिकतमीकृत,அதிகபட்சம்
"महत्तम, अधिकतम, उच्चतम","அதிகபட்சம், அதிகபட்சம், உயர்ந்தது"
अधिकतम निरपेक्ष मान,அதிகபட்ச முழுமையான மதிப்பு
महत्तम F-अनुपात,அதிகபட்ச F- விகிதம்
अधिकतम संभाविता,அதிகபட்ச திறன்
महाल्पिष्ठ,மஹால்பிஸ்தா
महाल्पिष्ठ निकष,பெரிய முடிவு
फलन का अधिकतम,செயல்பாட்டின் அதிகபட்சம்
मैक्सवेल-बोल्ट्समान सांख्यिकी,மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்
माध्य विचलन,விலகல் என்று பொருள்
विचलन वर्ग माध्य,விலகல் சதுரம் சராசரி
वर्ग माध्य त्रुटि,சதுர சராசரி பிழை
"माध्यमान, औसत मान","சராசரி, சராசரி மதிப்பு"
माध्यमान प्रमेय,அதாவது தேற்றம்
ककुदता माप,குமிழி அளவீடு
" मध्य, मध्यस्थ , माध्यिका, मीडियन","இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை"
माध्यिका केंद्र,சராசரி மையம்
मध्यककुदी वक्र,இடைநிலை வளைவு
मध्यककुदता,மீசோதெலியோமா
संदेश,செய்தி
"रीति , विधि","வழக்கம், முறை"
विलोपन विधि,நீக்குதல் முறை
प्रतिलोमन-विधि,தலைகீழ் முறை
पुऩरावृत्ति विधि,மீண்டும் மீண்டும் முறை
न्यूनतम वर्ग विधि,குறைந்தபட்ச சதுரம்
आघूर्ण विधि,முறுக்கு முறை
समरूप त्रिभुज विधि,ஒத்த முக்கோண முறை
प्रवणतम अवरोहण विधि,சாய்வு இறங்கும் முறை
संकलन-विधि,தொகுத்தல் முறை
अनिर्घारित गुणांक विधि,தீர்மானிக்கப்படாத குணக முறை
दूरीक समष्टि,தூர மக்கள் தொகை
मीटरी पद्‌धति,மெட்ரிக் அமைப்பு
मेट्रिक इकाई,மெட்ரிக் அலகு
सूक्ष्म सिद्‌धांत,நுண் கோட்பாடு
मध्य,நடுத்தர
मध्यपद,சராசரி
मध्य बिंदु,மைய புள்ளி
मध्यबिंदु सूत्र,நடுப்புள்ளி சூத்திரம்
अल्पिष्ठ बहुपद,குறைந்தபட்ச பல்லுறுப்புக்கோவை
अल्पमहिष्ठ सिद्‌धांत,குறைந்தபட்ச கோட்பாடு
"न्यूनतम, अल्पतम, निम्नतम","குறைந்தபட்ச, குறைந்த, குறைந்த"
निम्निष्ठ बिंदु,குறைந்த புள்ளி
अल्पतम बहुपद,குறைந்தது பல்லுறுப்புக்கோவை
फलन का न्यूनतम,குறைந்தபட்ச செயல்பாடு
लघु चाप,குறுகிய வில்
लघु अक्षष,குறுகிய கடிதம்
निम्न परिबद्‌ध उपसमुच्चय,கட்டுப்படுத்தப்பட்ட துணைக்குழு
"माइनस, ऋण","கழித்தல், கடன்"
ऋण चिह्न,கழித்தல் அடையாளம்
मिश्र भिन्न,கலப்பு பின்னம்
सविकल्प युक्ति,மாற்று சாதனம்
" बहुलक, मोड , विधि, रीति ,प्रणाली, विधा","முறை, முறை, முறை, முறை, முறை, முறை"
"मापांक, मोड्यूलस","மாடுலஸ், மாடுலஸ்"
सम्मिश्र संख्या का मापांक,சிக்கலான எண்ணின் மாடுலஸ்
आघूर्ण,கணம்
आघूर्णजनक फलन,முறுக்கு செயல்பாடு
बल का आघूर्ण,சக்தியின் தருணம்
बारंबारता-बंटन का आघूर्ण,அதிர்வெண்-பகிர்வு தருணம்
जड़त्व आघूर्ण,சடத்துவ திருப்பு திறன்
संवेग आघूर्ण,வேகமான தருணம்
संवेग,உந்துவிசை
एकपद,ஒரு பதவி
एकैक समाकारी,ஒற்றை ஒருங்கிணைப்பு
"एकरूपता, एकैक समाकारिता","ஒருமைப்பாடு, ஒருமைப்பாடு"
एकदिष्ट,ஒருமுகமான
एकदिष्ट वर्धमान अनुक्रम,ஒரு திசை ஏறும் வரிசை
एकदिष्टतः,அப்பட்டமான
एकदिष्टतः वर्धमान जाल,ஒரே திசையில் பிறை கண்ணி
