Punjabi,Malayalam
ਅਟੁੱਟ ਸਮੀਕਰਨ,സമഗ്ര സമവാക്യം
"ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ","പൂർണ്ണസംഖ്യ, പൂർണ്ണസംഖ്യ"
ਪਹਿਲੀ ਕਿਸਮ ਦਾ ਅਟੁੱਟ,ആദ്യ തരം അവിഭാജ്യ
ਅਟੁੱਟ ਪ੍ਰਤੀਨਿਧਤਾ,സമഗ്രമായ പ്രാതിനിധ്യം
ਅਟੁੱਟ ਚਿੰਨ੍ਹ,അവിഭാജ്യ ചിഹ്നം
ਏਕੀਕ੍ਰਿਤ,സംയോജിപ്പിക്കുക
ਏਕੀਕ੍ਰਿਤ ਸਮਾਈ ਗੁਣਾਂਕ,സംയോജിത ആഗിരണം ഗുണകം
ਏਕੀਕਰਣ ਕਾਰਕ,സംയോജന ഘടകം
ਏਕੀਕਰਣ,സംയോജനം
ਅੰਤਰ ਦੁਆਰਾ ਏਕੀਕਰਣ,ഡിഫറൻഷ്യൽ വഴിയുള്ള സംയോജനം
ਖੰਡ ਏਕੀਕਰਣ,സെഗ്മെന്റൽ ഇന്റഗ്രേഷൻ
ਤਰਕਸ਼ੀਲਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ,യുക്തിസഹീകരണത്തിലൂടെയുള്ള സംയോജനം
ਬਦਲ ਦੁਆਰਾ ਏਕੀਕਰਣ,പകരം വയ്ക്കൽ വഴിയുള്ള സംയോജനം
ਪ੍ਰਗਤੀਸ਼ੀਲ ਸਮਾਨਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ,പുരോഗമന തുല്യത പ്രകാരമുള്ള സംയോജനം
ਲੜੀਵਾਰ ਏਕੀਕਰਣ,ശ്രേണിപരമായ ഏകീകരണം
ਵੈਕਟਰ ਏਕੀਕਰਣ,വെക്റ്റർ സംയോജനം
ਬੰਦ ਪੰਨੇ &#39;ਤੇ ਏਕੀਕਰਣ,അടച്ച പേജിലെ സംയോജനം
ਏਕੀਕਰਣ,ഇന്റഗ്രേറ്റർ
ਅਟੁੱਟ ਅੰਗ,അവിഭാജ്യ ഘടകം
ਅਟੁੱਟ-ਅੰਤਰਕ ਸਮੀਕਰਨ,ഇന്റഗ്രൽ-ഡിഫറൻഷ്യൽ സമവാക്യം
"ਰੁਕਾਵਟ, ਰੁਕਾਵਟ",തടസ്സപ്പെടുത്തൽ
ਬਦਲਣਯੋਗ ਕਾਰਵਾਈ,കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ
ਪਰਿਵਰਤਨਯੋਗ,പരസ്പരം മാറ്റാവുന്നത്
ਅੰਤਰ-ਵਰਗ ਸਬੰਧ,ഇന്റർക്ലാസ് പരസ്പരബന്ധം
ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ,പരസ്പരബന്ധം
ਸਬੰਧ ਗੁਣਾਂਕ,പരസ്പരബന്ധം ഗുണകം
"ਅੰਤਰ-ਨਿਰਭਰਤਾ, ਅੰਤਰ-ਨਿਰਭਰਤਾ","പരസ്പരാശ്രിതത്വം, പരസ്പരാശ്രിതത്വം"
ਪਰਸਪਰ ਨਿਰਭਰ,പരസ്പരാശ്രിതം
ਦਿਲਚਸਪੀ,താൽപ്പര്യം
ਇੰਟਰਫੇਸ ਸਫ਼ਾ,ഇന്റർഫേസ് പേജ്
ਇੰਟਰਫੇਸ ਕੋਣ,ഇന്റർഫേസ് ആംഗിൾ
ਅਟੁੱਟ,സമഗ്രമായ
ਏਕੀਕ੍ਰਿਤ,സംയോജിപ്പിച്ചത്
"ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (adj.), ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (v.)","അകം, അകം, അകം (അദ്ദേഹം.), അകം, അകം, അകം (വി.)"
ਅੰਦਰੂਨੀ ਕੋਣ,ആന്തരിക കോൺ
ਅੰਦਰੂਨੀ ਜ਼ੋਨ,ആന്തരിക മേഖല
ਅੰਤਰ-ਸੂਬਾ,അന്തർ പ്രവിശ്യ
ਅੰਦਰੂਨੀ ਹਿੱਸੇ,ആന്തരിക ഘടകങ്ങൾ
ਸੈੱਟ ਦਾ ਅੰਦਰੂਨੀ ਹਿੱਸਾ,സെറ്റിന്റെ ഇന്റീരിയർ
ਅੰਦਰੂਨੀ ਕੋਣ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,അഭിമുഖീകരിക്കുന്ന ഇന്റീരിയർ ആംഗിൾ
ਅੰਦਰ,അകത്ത്
ਅੰਦਰੂਨੀ ਬਿੰਦੂ,ഇന്റീരിയർ പോയിന്റ്
"ਵਿਚਕਾਰਲਾ, ਸੈਕੰਡਰੀ, ਮੱਧ, ਮੱਧ","ഇടത്തരം, ദ്വിതീയ, ഇടത്തരം, ഇടത്തരം"
ਵਿਚਕਾਰਲਾ ਬਿੰਦੂ,ഇന്റർമീഡിയറ്റ് പോയിന്റ്
ਵਿਚਕਾਰਲੇ ਮੁੱਲ ਦਾ ਸਿਧਾਂਤ,ഇന്റർമീഡിയറ്റ് മൂല്യ സിദ്ധാന്തം
ਅੰਦਰੂਨੀ ਬਾਈਸੈਕਟਰ,ആന്തരിക വിഭജനം
ਇੰਟਰਪੋਲੇਸ਼ਨ,ഇന്റർപോളേഷൻ
ਸੰਮਿਲਨ ਫਾਰਮੂਲਾ,ഉൾപ്പെടുത്തൽ ഫോർമുല
ਨੂੰ ਕੱਟਣਾ,വിഭജിക്കുന്നു
ਇੰਟਰਸੈਕਟਿੰਗ ਕਰਵ,വിഭജിക്കുന്ന വക്രം
ਇੰਟਰਸੈਕਟਿੰਗ ਲਾਈਨਾਂ,വിഭജിക്കുന്ന വരികൾ
"ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ","കവല, കവല, കവല"
ਇੰਟਰਸੈਕਸ਼ਨ ਕਰਵ,കവല വളവ്
ਕਰਵ ਦਾ ਇੰਟਰਸੈਕਸ਼ਨ,വളവുകളുടെ കവല
ਸੈੱਟ ਦੇ ਇੰਟਰਸੈਕਸ਼ਨ,സെറ്റുകളുടെ കവല
"ਪਾੜਾ, ਪਾੜਾ","വിടവ്, വിടവ്"
ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ,ഇടവേള കണക്കാക്കൽ
ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ,ഇടവേള കണക്കാക്കൽ
ਅੰਤਰਾਲ ਮੱਧ ਬਿੰਦੂ,ഇടവേള മധ്യ പോയിന്റ്
"ਅੰਤਰ-ਵਿਭਾਗੀ ਪ੍ਰਭਾਵ, ਅੰਤਰ-ਵਿਭਾਗੀ ਪ੍ਰਭਾਵ","ഇൻട്രാ-സെക്ഷണൽ പ്രഭാവം, ഇന്റർ-സെക്ഷണൽ പ്രഭാവം"
ਅੰਤਰ-ਵਰਗ ਸਬੰਧ,ഇന്റർക്ലാസ് പരസ്പരബന്ധം
ਚੁੱਪ,നിശ്ചലത
ਯਕੀਨਨ,ഉറപ്പാണ്
ਸਥਿਰ ਸਿਸਟਮ,നിശ്ചിത സംവിധാനം
ਮੇਜ਼,മേശ
ਟੇਬਲ ਅਸਾਈਨਮੈਂਟ,ടേബിൾ അസൈൻമെന്റ്
ਟੇਬਲ ਕੰਟਰੋਲ,പട്ടിക നിയന്ത്രണം
ਟੇਬਲ ਕੰਟਰੋਲ ਮਾਡਲ,പട്ടിക നിയന്ത്രണ മോഡൽ
ਟੇਬਲ ਕੰਟਰੋਲ ਸਿਸਟਮ,പട്ടിക നിയന്ത്രണ സംവിധാനം
ਟੇਬਲ ਚੱਕਰ,ടേബിൾ സൈക്കിൾ
ਟੇਬਲ ਰੱਖਣ ਦੀ ਲਾਗਤ,ടേബിൾ ഹോൾഡിംഗ് ചെലവ്
ਸਾਰਣੀ ਬਿੰਦੂ,ടേബിൾ പോയിന്റ്
ਸਾਰਣੀ ਨੀਤੀ,പട്ടിക നയം
ਟੇਬਲ ਸਥਿਤੀ,മേശ സ്ഥാനം
"ਉਲਟ, ਉਲਟ, ਉਲਟ","വിപരീതം, വിപരീതം, വിപരീതം"
ਉਲਟ ਸਬੰਧ,വിപരീത പരസ്പരബന്ധം
ਉਲਟ ਫੰਕਸ਼ਨ,വിപരീത പ്രവർത്തനം
ਹਾਈਪਰਬੋਲਿਕ ਫੰਕਸ਼ਨ ਪ੍ਰਤੀ ਫੋਮ,ഓരോ നുരയ്ക്കും ഹൈപ്പർബോളിക് ഫംഗ്ഷൻ
ਉਲਟ ਅਨੁਪਾਤਕ,വിപരീത അനുപാതം
ਉਲਟ ਨਕਸ਼ਾ,വിപരീത ഭൂപടം
ਪਰਸਪਰ ਸੰਖਿਆ,പരസ്പര സംഖ്യ
ਉਲਟ ਮੈਟ੍ਰਿਕਸ,വിപരീത മാട്രിക്സ്
ਉਲਟ ਕ੍ਰਮਵਾਰ,വിപരീത ക്രമപ്പെടുത്തൽ
ਉਲਟ ਅਨੁਪਾਤ,വിപരീത അനുപാതം
ਉਲਟ ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ,വിപരീത ത്രികോണമിതി പ്രവർത്തനം
ਉਲਟ ਫਾਰਮੂਲਾ,വിപരീത സൂത്രവാക്യം
ਕ੍ਰਮ ਦੀ ਕਾਪੀ,ക്രമത്തിന്റെ പകർപ്പ്
ਉਲਟ ਮੈਟ੍ਰਿਕਸ,വിപരീത മാട്രിക്സ്
ਉਲਟ ਪਰਿਵਰਤਨ,വിപരീത പരിവർത്തനം
ਤਰਕਹੀਣ,യുക്തിരഹിതമായ
ਤਰਕਹੀਣ ਸਮੀਕਰਨ,യുക്തിരഹിതമായ സമവാക്യം
ਤਰਕਹੀਣ ਸਮੀਕਰਨ,യുക്തിരഹിതമായ ആവിഷ്കാരം
ਅਸਪਸ਼ਟ ਸੰਖਿਆ,യുക്തിരഹിതമായ സംഖ്യ
ਤਰਕਹੀਣ ਜੜ੍ਹ,യുക്തിരഹിതമായ റൂട്ട്
"ਅਟੱਲ, ਅਟੱਲ, ਅਟੱਲ","മാറ്റാനാകാത്ത, മാറ്റാനാവാത്ത, തുല്യതയില്ലാത്ത"
ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ,ഭ്രമണ വെക്റ്റർ
ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ ਫੰਕਸ਼ਨ,ഭ്രമണ വെക്റ്റർ പ്രവർത്തനം
ਰੋਟੇਸ਼ਨਲ ਵੇਗ,ഭ്രമണ പ്രവേഗം
isometric (v.) ਸੱਜੀ ਲਾਈਨ (v.),ഐസോമെട്രിക് (വി.) വലത് രേഖ (വി.)
ਸਮਕਾਲੀਤਾ,സമന്വയം
ਅਲੱਗ ਜ਼ਰੂਰੀ ਅਜੀਬਤਾ,ഒറ്റപ്പെട്ട നിർബന്ധിത വിചിത്രത
ਅਲੱਗ ਬਿੰਦੂ,ഒറ്റപ്പെട്ട പോയിന്റ്
"isometric, tritezole, ਘਣ, isometric","ഐസോമെട്രിക്, ട്രൈറ്റസോൾ, ക്യൂബിക്, ഐസോമെട്രിക്"
ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ,ഐസോസിലിസ് കോൺഫിഗറേഷൻ
ਦੁਹਰਾਉਣ ਵਾਲਾ ਅਟੁੱਟ,ആവർത്തന സംയോജനം
ਦੁਹਰਾਓ ਸੰਮਿਲਨ,ആവർത്തന ഉൾപ്പെടുത്തൽ
ਦੁਹਰਾਓ,ആവർത്തനം
ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ,ആവർത്തന സൂത്രവാക്യം
ਆਵਰਤੀ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ,ആവർത്തന സംയോജന ഫോർമുല
ਆਵਰਤੀ ਪ੍ਰਕਿਰਿਆ,ആവർത്തന നടപടിക്രമം
ਆਵਰਤੀ ਢੰਗ,ആവർത്തന രീതി
ਜੈਕੋਬੀਅਨ,യാക്കോബിയൻ
ਜੈਕੋਬੀ ਸਰਨਿਕ,ജേക്കബ് സാർനിക്
ਜੈਕੋਬੀ ਮੈਟ੍ਰਿਕਸ,ജേക്കബ് മാട്രിക്സ്
ਸੈੱਟ ਦਾ ਸੁਮੇਲ,സെറ്റുകളുടെ സംയോജനം
ਸੰਯੁਕਤ (v.) ਸੰਯੁਕਤ (v.),"ജോയിന്റ്, ജോയിന്റ് (എഡി.) ജോയിന്റ് (വി.)"
ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ,സംയുക്ത സാന്ദ്രത പ്രവർത്തനം
ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ,സംയോജിത ആവൃത്തി പ്രവർത്തനം
ਸੰਯੁਕਤ ਨਿਰਭਰ ਵੇਰੀਏਬਲ,സംയുക്ത ആശ്രിത വേരിയബിൾ
ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ,സംയുക്ത സംഭാവ്യത
ਸੰਮਿਲਨ,ഉൾപ്പെടുത്തൽ
"ਕੁੱਦੀ, ਛਾਲ, ਪਲੂਟੀ","പാര, ചാട്ടം, പ്ലൂട്ടി"
ਪਲੂਟੀ ਬੰਦ,പ്ലൂട്ടി നിർത്തലാക്കൽ
"ਨਿਆਂ, ਨਿਆਂ","ന്യായം, ന്യായീകരണം"
ਜਾਇਜ਼ ਠਹਿਰਾਓ,ന്യായീകരിക്കുക
carnafe ਨਕਸ਼ਾ,carnafe മാപ്പ്
"ਕਰਨਲ, ਸੁਆਹ","കേർണലുകൾ, ചാരം"
ਮੈਪਿੰਗ ਬਿੰਦੂ,മാപ്പിംഗ് പോയിന്റ്
"ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ, ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ","ശുദ്ധമായ ചലനാത്മകത, ശുദ്ധമായ ചലനാത്മകത"
ਗਤੀਆਤਮਿਕ ਊਰਜਾ,ഗതികോർജ്ജം
"ਗਤੀ ਵਿਗਿਆਨ, ਗਤੀ ਵਿਗਿਆਨ","ചലനാത്മകത, ചലനാത്മകത"
ਕੋਲਮੋਗੋਰੋਫ-ਸਮਰਨੋਵ ਟੈਸਟ,കോൾമോഗോറോഫ്-സ്മിർനോവ് ടെസ്റ്റ്
ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ,ക്രോണേക്കർ ഡെൽറ്റ
ਖੀਰਾ,വെള്ളരിക്ക
Lagrange ਫੰਕਸ਼ਨ,ലഗ്രാഞ്ച് ഫംഗ്ഷൻ
Lagrange ਗੁਣਕ,ലഗ്രാഞ്ച് മൾട്ടിപ്ലയർ
"ਤਖ਼ਤੀ, ਬੋਰਡ","പലക, പലക"
ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ,ലാപ്ലേസ് രൂപാന്തരം
ਵੱਡੀ ਗਿਣਤੀ,വലിയ സംഖ്യ
ਵਿਸ਼ੇਸ਼ਤਾ ਮੂਲ,സ്വഭാവം ഉത്ഭവം
ਪਾਸੇ ਦਾ ਸਫ਼ਾ,സൈഡ് പേജ്
ਲਾਤੀਨੀ ਵਰਗ,ലാറ്റിൻ ചതുരം
"ਨਾਭੀਨਾਲ, ਲੈਟਸ ਗੁਦਾ","പൊക്കിൾക്കൊടി, ലാറ്റസ് മലാശയം"
"ਨਿਯਮ, ਅਸੂਲ","നിയമങ്ങൾ, തത്വങ്ങൾ"
ਵੇਗ ਸੁਮੇਲ ਨਿਯਮ,വേഗത സംയോജന നിയമം
ਅਨੁਕੂਲਤਾ ਨਿਯਮ,അനുയോജ്യത നിയമം
ਘੱਟ ਰਿਹਾ ਰਿਟਰਨ ਨਿਯਮ,റിട്ടേൺസ് റൂൾ കുറയുന്നു
ਗੰਭੀਰਤਾ ਦਾ ਨਿਯਮ,ഗുരുത്വാകർഷണ നിയമം
ਸਮੂਹ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ,ഗ്രൂപ്പിനുള്ള ഹോമോമോർഫിസം നിയമം
ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ,വളയങ്ങൾക്കുള്ള ഹോമോമോർഫിസം നിയമം
ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ,വർദ്ധിച്ചുവരുന്ന ചെലവ് നിയമം
ਵਿਆਖਿਆ ਨਿਯਮ,എക്സ്പോണൻഷ്യേഷൻ നിയമം
ਜੜਤਾ ਕਾਨੂੰਨ,ജഡത്വ നിയമം
ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ,വലിയ സംഖ്യകളുടെ നിയമം
ਸੰਭਾਵਨਾ ਨਿਯਮ,പ്രോബബിലിറ്റി റൂൾ
"ਸਾਈਨ ਨਿਯਮ, ਸਾਈਨ ਨਿਯਮ","സൈൻ റൂൾ, സൈൻ റൂൾ"
ਘਾਤਕਾਂ ਦਾ ਕਾਨੂੰਨ,ഘാതകങ്ങളുടെ നിയമം
ਗਤੀ ਦੇ ਨਿਯਮ,വേഗത നിയമങ്ങൾ
"ਪਰਤ, ਪੱਧਰ","പാളി, ലെവൽ"
ਅੱਗੇ ਗੁਣਾਕ,ഫോർവേഡ് കോഫിഫിഷ്യന്റ്
ਸਾਹਮਣੇ ਵਿਕਰਣ,ഫ്രണ്ട് ഡയഗണൽ
ਫਾਰਵਰਡ ਸਬ-ਮੈਟ੍ਰਿਕਸ,ഫോർവേഡ് സബ്-മാട്രിക്സ്
ਸਾਹਮਣੇ ਪੋਸਟ,മുൻ പോസ്റ്റ്
"ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ","മിനിമം, മിനിമം, മിനിമം"
ਸਭ ਤੋਂ ਘੱਟ ਆਮ (LCM),ഏറ്റവും കുറഞ്ഞ സാധാരണ പൊതു (LCM)
ਘੱਟੋ-ਘੱਟ ਭਾਗ,മിനിമം ഘടകങ്ങൾ
ਸਭ ਤੋਂ ਹੇਠਲੀ ਸ਼੍ਰੇਣੀ,ഏറ്റവും താഴ്ന്ന ക്ലാസ്
ਘੱਟੋ-ਘੱਟ ਓਵਰਹੈੱਡ ਸੀਮਾ,ഏറ്റവും കുറഞ്ഞ ഓവർഹെഡ് പരിധി
ਖੱਬੇ ਸੈੱਟ,ഇടത് സെറ്റ്
ਘੜੀ ਦੇ ਉਲਟ,എതിർ ഘടികാരദിശയിൽ
ਘੜੀ ਦੇ ਉਲਟ ਪੇਚ,എതിർ ഘടികാരദിശയിലുള്ള സ്ക്രൂ
ਖੱਬੇ ਉਲਟ,ഇടത് വിപരീതം
ਖੱਬਾ ਗੁਣਾ,ഇടത് ഗുണനം
ਲੀਬਨੀਜ਼ ਫਾਰਮੂਲਾ,ലെബ്നിസ് ഫോർമുല
ਲੰਬਾਈ,നീളം
ਤੁੰਗਕੁੜੀ,തുംഗക്കുടി
tragus ਕਰਵ,ട്രഗസ് കർവ്
ਲੰਗਫਿਸ਼,ശ്വാസകോശമത്സ്യം
ਪੱਧਰ ਕਰਵ,ലെവൽ കർവ്
ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ,അത്മവിശ്വാസത്തിന്റെ അളവ്
ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ,പ്രാധാന്യത്തിന്റെ തലം
ਕਾਲਕ੍ਰਮ ਅਨੁਸਾਰ,കാലക്രമത്തിൽ
ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ,നിഘണ്ടു ക്രമം
ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,പ്രോബബിലിറ്റി ഫംഗ്ഷൻ
ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ,പ്രോബബിലിറ്റി റേഷ്യോ ടെസ്റ്റ്
"ਸੀਮਾ, ਸੀਮਾ","പരിധി, നാമമാത്ര"
"ਸੀਮਾਂਤ, ਅਤਿਅੰਤ","നാമമാത്രമായ, തീവ്രമായ"
ਸੀਮਾਂਤ ਮੁੱਲ,നാമമാത്ര മൂല്യം
ਸੀਮਾਂਤ ਗਤੀ,നാമമാത്ര പ്രവേഗം
ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ,ശരാശരി പരിധി
ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ,സംയോജനത്തിന്റെ പരിധി
ਕ੍ਰਮ ਸੀਮਾ,അനുക്രമ പരിധി
"ਕਲੱਸਟਰ ਪੁਆਇੰਟ, ਸੀਮਾ ਬਿੰਦੂ","ക്ലസ്റ്റർ പോയിന്റ്, പരിധി പോയിന്റ്"
ਸੀਮਾਂਤ ਗਤੀ,നാമമാത്ര പ്രവേഗം
"ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ","രേഖ, രേഖ, ദീർഘവൃത്തം"
"ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ","രേഖീയ, രേഖീയ, രേഖീയ"
ਰੇਖਿਕ ਬਿਜਵੱਲੀ,രേഖീയ ബീജവല്ലി
ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ,രേഖീയ ബീജഗണിത സമവാക്യം
ਰੇਖਿਕ ਅਨੁਮਾਨ,രേഖീയ ഏകദേശം
ਰੇਖਿਕ ਲੱਛਣ,രേഖീയ അസിംപ്റ്റോട്ട്
ਰੇਖਿਕ ਗੁਣਾਂਕ,രേഖീയ ഗുണകം
ਸਦਮਾ ਇਕੱਠਾ,ഷോക്ക് ശേഖരണം
ਸਦਮਾ ਪਾਬੰਦੀ,ഷോക്ക് നിയന്ത്രണം
ਰੇਖਿਕ ਨਿਰਭਰਤਾ,രേഖീയ ആശ്രിതത്വം
ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ,ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം
"ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਲੰਬਾਈ-ਚੌੜਾਈ","ലീനിയർ ഡൈമൻഷൻ, ലീനിയർ മെഷർമെന്റ്, ലീനിയർ ദൈർഘ്യം-വീതി"
"ਰੇਖਿਕ ਸਮੀਕਰਨ, ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ","ലീനിയർ ഇക്വേഷൻ, ക്വാഡ്രാറ്റിക് ഇക്വേഷൻ"
ਰੇਖਿਕ ਸਮਰੂਪਤਾ,രേഖീയ ഏകത
ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਰੂਪਾਂਤਰਨ,ലീനിയർ ഫ്രാക്ഷണൽ കൺവേർഷൻ
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,രേഖീയ പ്രവർത്തനം
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,രേഖീയ പ്രവർത്തനം
ਰੇਖਿਕ ਸਮੂਹ,രേഖീയ ഗ്രൂപ്പ്
ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ,രേഖീയ സ്വാതന്ത്ര്യം
ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ,രേഖീയ സ്വതന്ത്ര ബന്ധം
ਰੇਖਿਕ ਅਸਮਾਨਤਾ,രേഖീയ അസമത്വം
ਰੇਖਿਕ ਗੈਰ-ਸਰੂਪ ਵਿਭਿੰਨ ਸਮੀਕਰਨ,ലീനിയർ നോൺ-ഹോമോജീനസ് ഡിഫറൻഷ്യൽ ഇക്വേഷൻ
ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ,ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം
ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ,ലീനിയർ ഇന്റർപോളേഷൻ
ਲੀਨੀਅਰ ਸਭ ਤੋਂ ਘੱਟ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,ലീനിയർ ലീസ്റ്റ് സ്ക്വയർ റിഗ്രഷൻ അനാലിസിസ്
"ਇਕਵਚਨ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ","ഏകവചനമായി, രേഖീയമായി"
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ,രേഖീയമായി ആശ്രയിക്കുന്നത്
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ,രേഖീയമായി സ്വതന്ത്രമായ
ਰੇਖਿਕ ਮੈਪਿੰਗ,ലീനിയർ മാപ്പിംഗ്
ਰੇਖਿਕ ਕ੍ਰਮ,രേഖീയ ക്രമം
ਰੇਖਿਕ ਸੀਰੀਅਲਾਈਜ਼ੇਸ਼ਨ,ലീനിയർ സീരിയലൈസേഷൻ
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,ലീനിയർ പ്രോഗ്രാമിംഗ്
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ,ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ,ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,ലീനിയർ റിഗ്രഷൻ
ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
"ਰੇਖਿਕ ਸਬੰਧ, ਘਾਤਕ ਸਬੰਧ","രേഖീയ ബന്ധം, എക്സ്പോണൻഷ്യൽ ബന്ധം"
ਰੇਖਿਕ ਆਬਾਦੀ,രേഖീയ ജനസംഖ്യ
ਰੇਖਿਕ ਉਪਸਪੇਸ,രേഖീയ ഉപസ്ഥലം
ਰੇਖਿਕ ਪਰਿਵਰਤਨ,രേഖീയ പരിവർത്തനം
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,ലീനിയർ റിഗ്രഷൻ
ਰੇਖਿਕ ਅੰਤਰ ਅਨੁਮਾਨ,ലീനിയർ ഡിഫറൻഷ്യൽ എസ്റ്റിമേറ്റ്
ਰੇਖਿਕ ਵੇਗ,രേഖീയ പ്രവേഗം
ਲਾਈਨ ਅਟੁੱਟ,ലൈൻ ഇന്റഗ്രൽ
ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ,കവലയുടെ വരി
ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ,റിഗ്രഷൻ ലൈൻ
ਸਥਾਨਿਕ ਵੈਕਟਰ,സ്പേഷ്യൽ വെക്റ്റർ
ਸਥਾਨਕ ਸਰਵੋਤਮ,പ്രാദേശിക ഒപ്റ്റിമൽ
"ਟਿਕਾਣਾ, ਟਿਕਾਣਾ","ലോക്കസ്, ലോക്കസ്"
ਲਾਗ ਲਾਗ ਲਾਗ,ലോഗ് ലോഗ് ലോഗ്
"ਲਘੂਗਣਕ, ਲਘੂਗਣਕ","ലോഗരിഥമിക്, ലോഗരിഥമിക്"
ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ,ലോഗരിഥമിക് കൃത്യത
ਲਘੂਗਣਕ ਗਣਨਾ,ലോഗരിതം കണക്കുകൂട്ടൽ
"ਲਘੂਗਣਕ ਕਰਵ, ਲਘੂਗਣਕ ਵਕਰ","ലോഗരിഥമിക് വക്രം, ലോഗരിഥമിക് വക്രം"
