Gujarati,Bengali
અનેક  નેટવર્ક,মাল্টিডোমেন  অন্তর্জাল
બહુપદીની રેખા,মাল্টিড্রপ লাইন
ઉપદેશ  દ્વિધ્રુવ,মাল্টিলমেন্ট  ডিপোল অ্যান্টেনা
બહુપક્ષીકરણ  ધબકારા,মাল্টিফ্রিকোয়েন্সি  পালসিং
બહુપક્ષીકરણ  પુશબટન સેટ,মাল্টিফ্রিকোয়েন্সি  পুশবটন সেট
બહુપક્ષીકરણ  પ્રાપ્તકર્તા,মাল্টিফ্রিকোয়েন্সি  রিসিভার
બહુપક્ષીકરણ  સંકેત,মাল্টিফ্রিকোয়েন্সি  সংকেত
બહુપક્ષીકરણ  અંતિમ,মাল্টিফ্রিকোয়েন্সি  টার্মিনাল
બહુપદી  પદ્ધતિ,মাল্টিফংশন  পদ্ধতি
બહુપદી કામગીરી,মাল্টিজব অপারেশন
બહુવિધ,মাল্টিলেয়ার ডিভাইস
બહુપદી સરનામું,মাল্টিলেভেল ঠিকানা
બહુપદી મેમરી,মাল্টিলেভেল মেমরি
બહુપદી સલામતી,মাল্টিলেভেল সুরক্ষা
બહુપદી  Subલટ,মাল্টিলেভেল  Subroutine
સ્વચ્છતા,মাল্টিলিংকড
અનેક -ટપાલ,মাল্টিমিডিয়া মেল
બહુવિધ  કાઉન્ટર,মাল্টিমোড  কাউন্টার
શ્રમ,মাল্টিপাস বাছাই
બહુવિધ પ્રવેશ,একাধিক অ্যাক্সেস
બહુવિધ સરનામું  સૂચના,একাধিক ঠিকানা  নির্দেশ
બહુવિધ  સોંપણી,একাধিক  অ্যাসাইনমেন্ট
બહુવિધ સાંકળ,একাধিক চেইন
બહુવિધ કનેક્ટર,একাধিক সংযোগকারী
બહુવિધ  જાહેરાત,একাধিক  ঘোষণা
બહુવિધ ડોમેન  નેટવર્ક,একাধিক ডোমেন  অন্তর্জাল
બહુવિધ કામ  પ્રક્રિયા,একাধিক কাজ  প্রক্রিয়াজাতকরণ
બહુવિધ લંબાઈ  કામ,একাধিক দৈর্ঘ্য  কাজ
બહુવિધ કામગીરી,একাধিক অপারেশন
બહુવિધ બિંદુ રેખા,একাধিক পয়েন্ট লাইন
બહુવિધ ચોકસાઈ,একাধিক নির্ভুলতা
બહુવિધ  કાર્યક્રમ,একাধিক  প্রোগ্রামিং
બહુવિધ પંચિંગ,একাধিক পাঞ্চিং
બહુવિધ  પિરવર્ષા,একাধিক  রিগ্রেশন মডেল
બહુવિધ રૂટીંગ,একাধিক রাউটিং
બહુવિધ કાર્ય  સંચાલન,একাধিক কাজ  পরিচালনা
બહુવિધ ઉપયોગિતા,একাধিক ইউটিলিটি
બહુવિધ મૂલ્યવાન  તર્કશાસ્ત્ર,একাধিক মূল্যবান  যুক্তি
મલ્ટીપ્લેક્સ ડેટા  અંતિમ,মাল্টিপ্লেক্স ডেটা  টার্মিনাল
મલ્ટીપ્લેક્સ્ડ બસ,মাল্টিপ্লেক্সড বাস
મલ્ટિપ્લેક્સ્ડ  સંચાલન,মাল্টিপ্লেক্সড  অপারেশন
મલ્ટીપ્લેક્સર,মাল্টিপ্লেক্সার
મલ્ટીપ્લેક્સર  સિમ્યુલેશન,মাল্টিপ্লেক্সার  সিমুলেশন
મલ્ટિપ્લેક્સિંગ,মাল্টিপ্লেক্সিং
મલ્ટીપ્લેક્સ કડી,মাল্টিপ্লেক্স লিঙ্ক
મલ્ટીપ્લેક્સ મોડ,মাল্টিপ্লেক্স মোড
અનેકગણું  સંચાલન,মাল্টিপ্লেক্স  অপারেশন
ગુણાકાર પરિબળ,গুণক ফ্যাক্টর
ગુણાકાર  નોંધણી કરવી,গুণক ভাগ  নিবন্ধন
ગુણાકાર  (= ગણતરી  પંચ),গুণমান পাঞ্চ  (= গণনা  পাঞ্চ)
મલ્ટિપોઇન્ટ સર્કિટ,মাল্টিপয়েন্ট সার্কিট
મલ્ટિપોઇન્ટ લિંક,মাল্টিপয়েন্ট লিঙ্ক
મલ્ટિપાયંટ  નેટવર્ક,মাল্টিপয়েন্ট  অন্তর্জাল
ગુણોત્તર,বহুগুণ
મલ્ટિપ્રોસેસિંગ,মাল্টিপ্রসেসিং
મલ્ટિપ્રોસેસિંગ  પદ્ધતિ,মাল্টিপ্রসেসিং  পদ্ধতি
મલ્ટ અથવા,মাল্টিপ্রসেসর
મલ્ટ અથવા સાંધા,মাল্টিপ্রসেসর ইন্টারলিভিং
ગુણાકાર,মাল্টিপ্রোগ্রামিং
ગુણાકાર  મેમરી રક્ષા,মাল্টিপ্রোগ্রামিং  স্মৃতি সুরক্ষা
ગુણાકાર  પદ્ધતિ,মাল্টিপ্রোগ্রামিং  পদ্ধতি
બહુસાંખી છટણી,মাল্টিরিল বাছাই
ગંદકી ફાઇલ,মাল্টিয়ারিং ফাইল
બહુવિધ  ખાનગી લાઇન,মাল্টিচেডুল  ব্যক্তিগত লাইন
અનેક પ્રકાર,মাল্টিস্টেশন
બહુવિધ  સંચાલન,মাল্টিটাস্ক  অপারেশন
બહુવિધ વાંચન,মাল্টিথ্রেডিং
બહુપદી  પ્રોસેસર,মাল্টিউনিট  প্রসেসর
બહુવિધ પદ્ધતિ,মাল্টিউসার সিস্টেম
મલ્ટિવલિવ -તર્કશાસ્ત્ર,মাল্টিভ্যালড লজিক
બહુવિધ,মাল্টিভাইব্রেটার
મલ્ટિવે શોધ  ઝાડ,মাল্টিওয়ে অনুসন্ধান  গাছ
પરસ્પર બાકાત,পারস্পরিক বর্জন
પરસ્પર  જાણ,মিউচুয়াল  তথ্য
પરસ્પર જોડી  અપશબ્દ,মিউচুয়াল জুটি  ক্যাপাসিট্যান্স
નકામું,নান্দ
નંદ તત્વ,নান্দ উপাদান
Nંચે કાર્ય,ন্যান্ড ফাংশন
NAND પરેશન,ন্যান্ড অপারেশন
Nંચાઈ,ন্যানো প্রসেসর
ગાંઠ  દુકાન,ন্যানোপ্রোগ্রাম  স্টোর
સાંકડો બેન્ડ,সংকীর্ণ ব্যান্ড
રાષ્ટ્રીય પાત્ર,জাতীয় চরিত্র
રાષ્ટ્રીય  આવશ્યકતા,জাতীয়  প্রয়োজনীয়তা
મૂળ જોડાણ,নেটিভ সংযুক্তি
મૂળ આચાર,নেটিভ কোড
મૂળ સંકલનકર્તા,নেটিভ সংকলক
કુદરતી દ્વિસંગી,প্রাকৃতিক বাইনারি
કુદરતી કામગીરી  જનરેટર,প্রাকৃতিক ফাংশন  জেনারেটর
કુદરતી ભાષા,স্বভাবিক ভাষা
કુદરતી ભાષા  પદ્ધતિ,স্বভাবিক ভাষা  পদ্ধতি
સોય,সুই
નકારી કાateવું,অবহেলা
નકારાત્મક નોંધ,নেতিবাচক এন্ট্রি
નકારાત્મક પ્રતિસાદ,নেতিবাচক প্রতিক্রিয়া
નકારાત્મક તર્કશાસ્ત્ર,নেতিবাচক যুক্তি
નકારાત્મક સાચું તર્ક,নেতিবাচক সত্য যুক্তি
ઉદ્ધતાઈ,নেগেন্ট্রপি
ન ભણતા  ઓપરેશન (NOR--  કામગીરી),মোটেও না  অপারেশন (NOR-  অপারেশন)
NEPRE,নেপার
નેસ્ટેડ આદેશ  યાદી,নেস্টেড কমান্ড  তালিকা
માળા,নেস্টেড ম্যাক্রো
માળો સ્તર,বাসা স্তর
માળો,নেস্টিং স্টোর
ચોખ્ખી માળખું,নেট কাঠামো
નેટવર્ક પ્રવેશ  નિયંત્રણ,নেটওয়ার্কের প্রবেশাধিকার  নিয়ন্ত্রণ
નેટવર્ક પ્રવેશ  મશીન,নেটওয়ার্কের প্রবেশাধিকার  মেশিন
નેટવર્ક પ્રવેશ  કિંમત નિર્ધારણ,নেটওয়ার্কের প্রবেশাধিকার  মূল্য নির্ধারণ
નેટવર્ક એનાલોગ,নেটওয়ার্ক অ্যানালগ
નેટવર્ક વિશ્લેષક,নেটওয়ার্ক বিশ্লেষক
નેટવર્ક  નિયમ,অন্তর্জাল  আবেদন
નેટવર્ક  સ્થાપત્ય,অন্তর্জাল  আর্কিটেকচার
નેટવર્ક  જાગરૂકતા,অন্তর্জাল  সচেতনতা
નેટવર્ક  ઘટક,অন্তর্জাল  উপাদান
નેટવર્ક  ભીડ,অন্তর্জাল  যানজট
નેટવર્ક સ્થિર,নেটওয়ার্ক ধ্রুবক
નેટવર્ક નિયંત્રણ  પદ્ધતિ,নেটওয়ার্ক নিয়ন্ত্রণ  মোড
નેટવર્ક નિયંત્રણ  તબક્કો,নেটওয়ার্ক নিয়ন্ত্রণ  পর্যায়
નેટવર્ક નિયંત્રણ  કાર્યક્રમ  નિર્માણ,নেটওয়ার্ক নিয়ন্ত্রণ  কার্যক্রম  প্রজন্ম
નેટવર્ક નિયંત્રણ  સંકેત એકમ,নেটওয়ার্ক নিয়ন্ত্রণ  সংকেত ইউনিট
નેટવર્ક ડેટાબેઝ  પદ્ધતિ,নেটওয়ার্ক ডাটাবেস  পদ্ধতি
નેટવર્કનો આગળનો અંત,নেটওয়ার্ক ফ্রন্ট এন্ড
નેટવર્ક  એકીકરણ,অন্তর্জাল  মিশ্রণ
નેટવર્ક અખંડિતતા,নেটওয়ার্ক অখণ্ডতা
નેટવર્ક  સંબંધ,অন্তর্জাল  আন্তঃসংযোগ
નેટવર્ક ઇન્ટરફેસ  મશીન,নেটওয়ার্ক ইন্টারফেস  মেশিন
નેટવર્ક સ્તર,নেটওয়ার্ক স্তর
નેટવર્ક લોડ  વિશ્લેષણ,নেটওয়ার্ক লোড  বিশ্লেষণ
નેટવર્ક નોડ,নেটওয়ার্ক নোড
નેટવર્ક operatorપરેટર,নেটওয়ার্ক অপারেটর
નેટવર્ક માર્ગ,নেটওয়ার্ক পাথ
નેટવર્ક બંદર,নেটওয়ার্ক পোর্ট
નેટવર્ક સિદ્ધાંત,নেটওয়ার্ক তত্ত্ব
નેટવર્ક સમય,নেটওয়ার্ক সময়
નેટવર્ક,নেটওয়ার্ক টপলজি
નેટવર્ક વર્ચ્યુઅલ  અંતિમ,নেটওয়ার্ক ভার্চুয়াল  টার্মিনাল
તટસ્થ આધાર,নিরপেক্ষ স্থল
તટસ્થ રિલે,নিরপেক্ষ রিলে
તુરંત  ટ્રાન્સમિશન,নিরপেক্ষ  সংক্রমণ
નવી ઇનપુટ કતાર,নতুন ইনপুট সারি
નવી વાક્યનું પાત્ર,নতুন লাইন চরিত্র
નવું પેક,নতুন প্যাক
નવી સમન્વય,নতুন সিঙ্ক
ચેતન,নেক্সাস
ઝૂકી જવું,নিবল
નિકલ વિલંબ રેખા,নিকেল বিলম্ব লাইন
શૂન્ય પોઇંટરર,নীল পয়েন্টার
નવ પૂરક,নাইন এর পরিপূরক
Nણપત્ર  પ cardપન,নব্বই কলাম  কার্ড
ગૂંથવું,নিপ
એક રૂપરેખા  શરત,কোন-কনসোলস  শর্ত
અવાજ  લાક્ષણિકતા,শব্দ  বৈশিষ্ট্য
અવાજ,শব্দ ফ্যাক্টর
અવાજની કિલર,শব্দ কিলার
અવાજ,গোলমাল ল্যাভেল
ઘોંઘાટહીન કોડિંગ,শোনা যায় না কোডিং
અવાજનો ગાળો,শব্দ মার্জিন
અવાજનો ક્રમ,শব্দ ক্রম
અવાજ,শব্দ উত্স
ઘોંઘાટનું તાપમાન,শব্দের তাপমাত্রা
ઘોંઘાટીયા મોડ,গোলমাল মোড
બિન-અનુગાર  શિફ્ટ (= તાર્કિક  પાળી),অ-জলবায়ু  শিফট (= যৌক্তিক  শিফট)
દ્વિસંગી તર્કશાસ્ત્ર,বাইনারি লজিক
બિનસલાહભર્યું  ગ્રાજક,নন-কোডেড  গ্রাফিক্স
અસંગત  બંડલ,অ-সহকারী  পাঁজা
અસંગત  વિપુલતા  પદ્ધતિ,অ-সহকারী  মড্যুলেশন  পদ্ধতি
બિન-ઘુકેદાર,নন-কমপ্যাক্ট
બિન-કન્જેન્શન,অ-বিবাদ
બિન-સંલગ્ન  સંગ્રહ,অ-সংযুক্ত  স্টোরেজ
અનુચિત  બાબત,অবিচ্ছিন্ন  আইটেম
બિન -ડેટા સેટ  ઘડિયાળ,নন ডেটা সেট  ক্লকিং
વિવાદાસ્પદ  શબ,অ-ধ্বংসাত্মক  কার্সার
વિવાદાસ્પદ  વાંચવું,অ-ধ্বংসাত্মক  পড়ুন
વિવાદાસ્પદ  Readપચારિક કામગીરી,অ-ধ্বংসাত্মক  অপারেশন পড়ুন
બિન -વિનાશક  પાયમાલ કરવું,অ -ধ্বংসাত্মক  উচ্চারণ করা
બિન-નિર્ણાયક,অ-নির্ধারণবাদ
બિન-નિર્ણાયક  નકલો,অ-নির্ধারিত  অটোমেটা
નોન ડાયલ ટ્રંક,নন ডায়াল ট্রাঙ্ক
બિન-નિવારણ,অ-বিচ্ছিন্নতা
અકારણ સમાનતા,সমতুল্যতা
અકારણ સમાનતા  દ્વાર,সমতুল্যতা  গেট
અકારણ સમાનતા  સંચાલન,সমতুল্যতা  অপারেশন
બિન-સમઘન  તત્ત્વ,অ-সমতা  উপাদান
બિન-હવાઈ  માધ્યમ,অ-ইরেজেবল  মধ্যম
બિન-હવાઈ  કાર્યક્રમપાત્ર  સાધન,অ-ইরেজেবল  প্রোগ্রামযোগ্য  যন্ত্র
બિન-હવાઈ  સંગ્રહ,অ-ইরেজেবল  স্টোরেজ
બિન-એસ્કેપિંગ ચાવી,নন-এসেপিং কী
બિન-વ્યવસ્થિત  નિવેદન,অ-নির্বাহী  বিবৃতি
બિન-વંશવેલો ક્લસ્ટર વિશ્લેષણ,নন-হায়ারার্কিকাল ক্লাস্টার বিশ্লেষণ
બિન-અસર,অ-ইমপ্যাক্ট প্রিন্টার
બિન-અસંગત,অ-ইন্টারেক্টিভ
બિન-રેખીય  વિકૃતિ,অ-রৈখিক  বিকৃতি
બિન-રેખીય  Optimપ્ટિમાઇઝેશન,অ-রৈখিক  অপ্টিমাইজেশন
બિન-રેખીય  કાર્યક્રમ,অ-রৈখিক  প্রোগ্রামিং
બિન-રેખીય  પિરવર્ષા,অ-রৈখিক  রিগ্রেশন মডেল
બિન-પાટિયું  અક્ષર -સમૂહ,অ-লোডেবল  অক্ষর সেট
બિન-લોડ લાઇન,অ-লোড লাইন
બિન-લ king ક,অ-লকিং
બિન-મહાસંઘ  પદ્ધતિ,নন-ম্যাপিং  মোড
બિન-મેમરી  સંદર્ભ  સૂચના,অ-মেমরি  রেফারেন্স  নির্দেশ
બિન-નકારાત્મક  નંબર,অ-নেতিবাচক  সংখ্যা
બિન-કાર્ય  સૂચના,অ-অপারেশন  নির্দেশ
બિન-પૂર્વવર્તી  ફાળવણી,অ-পূর্বনির্ধারিত  বরাদ্দ
બિન-પ્રારંભિક  ભાષા,অ-প্রক্রিয়াজাতীয়  ভাষা
બિન-પ્રોસઝર  લક્ષી  ભાષા,অ-প্রক্রিয়াজাতকরণ  ভিত্তিক  ভাষা
બિન-ઉત્પાદક  મતદાન,অ-উত্পাদনশীল  পোল
બિન-ઉત્પાદક  કાર્ય,অ-উত্পাদনশীল  কাজ
બિન-પ્રોત્સાહિત  અટકાવવું,নন-প্রোগ্রামড  থামো
અસંગત સમય  પ્રક્રિયા,নন-রিয়েল-টাইম  প্রক্রিয়াজাতকরণ
પુન: પ્રાપ્તિપાત્ર  ભૂલ,অ-পুনরুদ্ধারযোগ্য  ত্রুটি
અગત્યની શાહી,অ-প্রতিবিম্বিত কালি
બિન-નિવાસી  પદ,অনাবাসিক  অবস্থান
બિન-રિવાઇબલ,অ-পুনরায় ব্যবহারযোগ্য
બિન-એકસાથે પ્રસારણ,অবিচ্ছিন্ন সংক্রমণ
બિન-સંગ્રહ,নন-স্টোরেজ ডিভাইস
બિન-સ્વીકૃત લાઇન,নন-স্যুইচড লাইন
બિન-સ્વીચ  જોડાણ,অ-স্যুইচিং  সংযোগ
બિન-મુદત નોડ,নন-টার্মিনাল নোড
બિન-પક્ષપાતી  પદ્ધતિ,স্বচ্ছ  মোড
બિન-અસ્થિર  યાદ,অ-উদ্বায়ী  স্মৃতি
બિન-અસ્થિર રેમ,অ-উদ্বায়ী র‌্যাম
બિન-અસ્થિર સંગ્રહ,অ-উদ্বায়ী স্টোরেজ
બિન-વજન નો સંહિતા,অ-ওজনযুক্ত কোড
ના- .પટી,না-ওপ
કોઈ ઓપરેશન,কোন অপারেশন
એન.ઓ.પી. સૂચના,এনওপি নির্দেশনা
તેમ છતાં,না
કે તત્વ,না উপাদান
કે કાર્ય,না ফাংশন
કે દરવાજો,না গেট
સામાન્ય સંપર્ક,সাধারণ যোগাযোগ
સામાન્ય દિશા  પ્રવાહ,সাধারণ দিক  প্রবাহ
સામાન્ય બનાવવું,স্বাভাবিক করুন
સામાન્યકૃત ઉપકરણ  સમૃદ્ધ,সাধারণ ডিভাইস  সমন্বয়
અનુરૂપ સ્વરૂપ,স্বাভাবিক ফর্ম
સામાન્ય સંગ્રહ,নরমালাইজার
સામાન્ય રીતે બંધ  સંપર્ક,সাধারণত বন্ধ  যোগাযোগ
સામાન્ય રીતે ખુલ્લું  સંપર્ક,সাধারণত খোলা  যোগাযোগ
સામાન્ય પ્રતિભાવ,সাধারণ প্রতিক্রিয়া
આદર્શિક પરીક્ષણ,আদর্শ পরীক্ষা
નગર,না
નોટ-અને,না
નોટ-અને  સંચાલન,না  অপারেশন
નહીં  કામગીરી (= નોન  જોડાણમાં),না  অপারেশন (= নন  সংযোগ)
સર્કિટ નથી,সার্কিট নয়
તત્વ નથી,উপাদান নয়
સમાન નથી  દ્વાર,সমতা নয়  গেট
ગેટ નહીં,গেট নয়
પછી નહીં તો  તત્ત્વ,না-যদি  উপাদান
પછી નહીં તો  (= બાકાત),না-যদি  (= বর্জন)
પછી નહીં તો  દ્વાર,না-যদি  গেট
પછી નહીં તો  સંચાલન,না-যদি  অপারেশন
ઓપરેશન નહીં,অপারেশন নয়
નહીં અથવા,না-বা
નહીં અથવા  સંચાલન,না-বা  অপারেশন
કોઈ બાબત  પૂરક બનાવવું  (= રેડિક્સ  પૂરક),কিছুই না  পরিপূরক  (= রেডিক্স  পরিপূরক)
કોઈ બાબત,কোন রাষ্ট্র
બીજક  પ્રારંભિક - તપાસ  કાર્યક્રમ,নিউক্লিয়াস  প্রারম্ভিককরণ  কার্যক্রম
નકામું પાત્ર,নাল চরিত্র
નકામું પાત્ર  તાર,নাল চরিত্র  স্ট্রিং
નલ -ચક્ર,নাল চক্র
નલ -ડિટેક્ટર,নাল ডিটেক্টর
ક્ષીણ રેખા,নাল লাইন
નલ સૂચિ (= ખાલી  યાદી),নাল তালিকা (= খালি  তালিকা)
નલ લોકેટર મૂલ્ય,নাল লোকেটার মান
નલ -વિક્રમ,নাল রেকর্ড
નલ -તાર (= ખાલી શબ્દમાળા),নাল স্ট্রিং (= খালি স্ট্রিং)
દમન,নুল দমন
નંબર નિયંત્રણ,সংখ্যা নিয়ন্ত্রণ
સંખ્યા,সংখ্যা ক্রঙ্কার
સંખ્યા જનરેટર,সংখ্যা জেনারেটর
સંખ્યા,নম্বর গ্রুপ
ક્રમાંકિત યોજના,সংখ্যা পরিকল্পনা
ક્રમાંકિત યોજના  વિસ્તાર,সংখ্যা পরিকল্পনা  অঞ্চল
સંખ્યા,সংখ্যা পরিসীমা
નંબર  પ્રતિનિધિત્વ,সংখ্যা  প্রতিনিধিত্ব
નંબર  પ્રતિનિધિત્વ  પદ્ધતિ,সংখ্যা  প্রতিনিধিত্ব  পদ্ধতি
સંખ્યા,সংখ্যা ক্রম
સંખ્યા,সংখ্যা পরিষেবা
સંખ્યા  Operatorપરેટર,সংখ্যা পরিষেবা  অপারেটর
સંખ્યા,সংখ্যা সিস্টেম
સંખ્યાત્મક વિશ્લેષણ,সাংখ্যিক বিশ্লেষণ
સંખ્યાત્મક સંહિતા,সংখ্যার কোড
સંખ્યાત્મક નિયંત્રણ,সংখ্যা নিয়ন্ত্রণ
સંખ્યાત્મક માહિતી,গানিতিক তথ্য
સંખ્યાત્મક રેખીય  બીજગણિત,সংখ্যার লিনিয়ার  বীজগণিত
સંખ્યાત્મક સ્થિરતા,সংখ্যার স্থায়িত্ব
આંકડાકીય ટેપ,সংখ্যার টেপ
આંકડાકીય  પ્રતીક,সংখ্যার পারমাণবিক  প্রতীক
સંખ્યાત્મક  પાછળની જગ્યા  પાત્ર,সংখ্যা  ব্যাক-স্পেস  চরিত্র
સંખ્યાત્મક બીટ ડેટા,সংখ্যার বিট ডেটা
સંખ્યાત્મક,সংখ্যার চরিত্র
સંખ્યાત્મક  માહિતી,সংখ্যার চরিত্র  ডেটা
સંખ્યાત્મક  સમૂહ,সংখ্যার চরিত্র  সেট
સંખ્યાત્મક  ઉપ -સેટ,সংখ্যার চরিত্র  সাবসেট
સંખ્યાત્મક સંહિતા,সংখ্যার কোড
આંકડાકીય  અક્ષર -સમૂહ,সংখ্যার কোডেড  অক্ষর সেট
સંખ્યાત્મક નિયંત્રણ,সংখ্যার নিয়ন্ত্রণ
સંખ્યાત્મક માહિતી,সংখ্যার ডেটা
સંખ્યાત્મક  પાત્ર,সংখ্যার সম্পাদিত  চরিত্র
સંખ્યાત્મક વસ્તુ,সংখ্যার আইটেম
અસંખ્ય,সংখ্যার আক্ষরিক
સંખ્યાત્મક પેડ,সংখ্যার প্যাড
આંકડા કે પંચ,সংখ্যার পাঞ্চ
સંખ્યાત્મક  પ્રતિનિધિત્વ,সংখ্যা  প্রতিনিধিত্ব
સંખ્યાની પાળી,সংখ্যার শিফট
સંખ્યાત્મક જગ્યા  પાત્ર,সংখ্যার স্থান  চরিত্র
સંખ્યાત્મક તાર,সংখ্যার স্ট্রিং
સંખ્યાત્મક શબ્દ,সংখ্যার শব্দ
નીરસ,Nyble
સદ્રા દર,Nyquist হার
ઉદ્દેશ સ્થાપત્ય  (પદાર્થ કેન્દ્રિત  સ્થાપત્ય),অবজেক্ট আর্কিটেকচার  (অবজেক্ট ওরিয়েন্টেড  আর্কিটেকচার)
ઉદ્દેશ,অবজেক্ট কোড
ઉદ્દેશ  સુસંગતતા,অবজেক্ট কোড  সামঞ্জস্যতা
પદાર્થ કમ્પ્યુટર,অবজেক্ট কম্পিউটার
પદાર્થ તૂતક,অবজেক্ট ডেক
ઉદ્દેશ વ્યાખ્યા,অবজেক্ট সংজ্ঞা
ઉદ્દેશ કાર્ય,উদ্দেশ্য ফাংশন
પ્રચાર -ભાષા,অবজেক্ট ভাষা
Objectબ્જ ગ્રંથાલય,অবজেক্ট লাইব্রেরি
Objectબ્જેક્ટ -યંત્ર,অবজেক্ট মেশিন
પ્રચાર -પદ્ધતિ,অবজেক্ট মডেল
Objectર્જા -મોડ્યુલ,অবজেক্ট মডিউল
Objectર્જા -મોડ્યુલ  પુસ્તકાલય,অবজেক্ট মডিউল  গ্রন্থাগার
પદાર્થ કેન્દ્રિત  સ્થાપત્ય,অবজেক্ট ওরিয়েন্টেড  আর্কিটেকচার
પદાર્થ કેન્દ્રિત  ભાષા,অবজেক্ট ওরিয়েন্টেড  ভাষা
પ્રજા,অবজেক্ট প্যাক
ઉદ્દેશ તબક્કો,অবজেক্ট ফেজ
પ્રચાર -કાર્યક્રમ,অবজেক্ট প্রোগ্রাম
વ્યવહાર,অবজেক্ট রুটিন
ઉદ્દેશ,অবজেক্ট সময়
અકાર્ય સંકેત,অক্টাল কোড
અંધાધૂંધી,অক্টাল ডিজিট
અકાર્ય સંખ્યા,অক্টাল নম্বর
અકાર્ય સંખ્યા  પદ્ધતિ,অক্টাল নম্বর  পদ্ধতি
અખરોધક,অক্টোনারি
વિચિત્ર-તપાસ,বিজোড়-এমনকি চেক
વિચિત્ર શબ્દ  સમય,বিজোড়-এমনকি শব্দ  সময়
વિચિત્ર સમાનતા,বিজোড় সমতা
વિચિત્ર સમાનતા તપાસ,বিজোড় প্যারিটি চেক
કચેરીના સ્વચાલિતતા,অফিস অটোমেশন
કચેરી -માહિતી  પદ્ધતિ,অফিসের তথ্য  পদ্ধতি
Offઘો,অফ-লাইন
Equipmentપ-સાધન-સાધન,অফ-লাইন সরঞ্জাম
Offંચી લાઇન મોડ,নীরব কার্যপদ্ধতি
-Lઘી પ્રક્રિયા,অফ-লাইন প্রসেসিং
-Lંચો સંગ્રહ,অফ-লাইন স্টোরেজ
Systemંચાઈ પદ્ધતિ,অফ-লাইন সিস্টেম
Offંચો એકમ,অফ-লাইন ইউনিট
Offંચું કરવું,অফসেট
Setંચપન પંચ,অফসেট পাঞ্চ
Setંચો,অফসেট স্ট্যাকার
-ફેટ પદ્ધતિ,অফসেট সিস্টেম
Setફસેટ ચલ,অফসেট ভেরিয়েবল
સમય,সময় বন্ধ
એક બાજુ,বিট এ
ચિપ નિયંત્રણ  તર્કશાસ્ત્ર,অন-চিপ নিয়ন্ত্রণ  যুক্তি
શરતમાં,শর্তে
માંગ -પદ્ધતિ,চাহিদা সিস্টেমে
એક સરનામું,এক-ঠিকানা
એક સરનામું  સૂચના,এক-ঠিকানা  নির্দেশ
એક ચીપ,এক-চিপ
એક પરિપ્રેક્ષ્ય  ભાષા,এক-মাত্রিক  ভাষা
એક-તત્વ,এক-উপাদান
એક વ્યક્તિ,একটির জন্য আরেকটি
એક વ્યક્તિ  ભાષાંતર,একটির জন্য আরেকটি  অনুবাদ
એક દરવાજો (= અથવા  દરવાજો),একটি গেট (= বা  গেট)
એક સ્તરનું સરનામું,এক-স্তরের ঠিকানা
એક સ્તરનો સંકેત,এক-স্তরের কোড
એક ક- ક storeર સ્ટોર,এক-স্তরের দোকান
એક સ્તરનું  Subલટ,এক-স্তর  Subroutine
એક આઉટપુટ,ওয়ান-আউটপুট
એક શ shot ટ સર્કિટ,এক শট সার্কিট
એક સ્ટોપ કામગીરી,ওয়ান স্টপ অপারেশন
એકથી એક  ભેગા કરનાર,একের পর এক  এসেম্বলার
એકથી એક  કાર્ય,একের পর এক  ফাংশন
એકથી એક  કાર્ય,এক থেকে এক  ফাংশন
એક રીત  વાતચીત,একমুখী  যোগাযোগ
એક રીત લિંક્ડ સૂચિ,এক উপায় লিঙ্কযুক্ত তালিকা
માંદગી  ટ્રાન્સમિશન,একমুখী  সংক্রমণ
એકમાર્થી થડ,একমুখী ট্রাঙ্ক
-Lનલી,অন ​​লাইন
ઓન લાઇન બેચ  પ્રક્રિયા,অন-লাইন ব্যাচ  প্রক্রিয়াজাতকরণ
-Lનલી  વાતચીત,অন ​​লাইন  যোগাযোগ
B નલાઇન નિદાન વિજ્icsાન,অন-লাইন ডায়াগনস্টিকস
B નલાઇન સાધનસામગ્રી,অন ​​লাইন সরঞ্জাম
B નલાઇન ફ્લાય,অন ​​লাইন ফ্লাই
B નલાઇન ઇનપુટ,অন-লাইন ইনপুট
Onંચી સ્થિતિ,আপনি একবার শুধুমাত্র তরুণ
Plotંચી કાવતરાખોર,অন-লাইন প্লট্টার
-Lંચાઈ,অন ​​লাইন প্রসেসিং
B નલાઇન કાર્યક્રમ  વિકાસ,অন ​​লাইন প্রোগ্রাম  উন্নয়ন
-Lનલી  કાર્યક્રમ,অন ​​লাইন  প্রোগ্রামিং
Searchોળાવ શોધ,অন-লাইন অনুসন্ধান
B નલાઇન સંગ્રહ,অনলাইন সঞ্চয়স্থান
B નલાઇન પદ્ધતિ,অন-লাইন সিস্টেম
By નલાઇન ટાપાતી,অন-লাইন টার্মিনাল
By નલાઇન ટાપાતી  કસોટી,অন-লাইন টার্মিনাল  পরীক্ষা
B નલાઇન પરીક્ષણ,অন ​​লাইন পরীক্ষা
B નલાઇન પરીક્ષણ પદ્ધતિ,অন-লাইন পরীক্ষা সিস্টেম
B પરમેશ,অন-লাইন ইউনিট
કાર્ય પર,ফাংশন উপর
ખુલ્લું સરનામું,খোলা ঠিকানা
ખુલ્લો સંકેત,খোলা কোড
ખુલ્લા કલેક્ટર,খোলা সংগ্রাহক
