Punjabi,Odiya
ਵਿਵਾਹਿਕ ਦਰਜਾ,ବୈବାହିକ ସ୍ଥିତି
ਮਾਰਕੀਟਿੰਗ,ମାର୍କେଟିଂ |
ਮਾਰਕੀਟਿੰਗ ਆਰਥਿਕਤਾ,ମାର୍କେଟିଂ ଅର୍ଥନୀତି
ਮਾਰਕ,ମାର୍କ କର
ਮਾਰਕਸਸ਼ੀਟ,ମାର୍କସେଟ୍ |
ਅੰਕ ਪ੍ਰਾਪਤ ਕੀਤੇ,ପ୍ରାପ୍ତ ମାର୍କ |
ਪੁੰਜ,ମାସ
ਪੁੰਜ ਸੰਚਾਰ,ଜନ ଯୋଗାଯୋଗ
ਪੁੰਜ ਦੀ ਖਪਤ,ଜନସଂଖ୍ୟା
ਪੁੰਜ ਟੀਕਾਕਰਨ,ମାସ ପ୍ରତିରୋପଣ |
ਮਾਸ ਮੀਡੀਆ,ଗଣ ମାଧ୍ଯମ
ਵੱਡੇ ਪੱਧਰ ਉੱਤੇ ਉਤਪਾਦਨ,ଜନ ଉତ୍ପାଦନ
ਮਾਸਟਰ ਫਾਈਲ,ମାଷ୍ଟର ଫାଇଲ୍ |
ਸਮਾਰੋਹ,ସମାରୋହର ଗୁରୁ |
ਮੁੱਖ ਯੋਜਨਾ,ମାଷ୍ଟର ଯୋଜନା
ਮੇਲ ਖਾਂਦਾ ਗ੍ਰਾਂਟ,ଅନୁଦାନ ସହିତ ମେଳ |
ਸਮੱਗਰੀ,ସାମଗ୍ରୀ
ਜਣੇਪਾ,ମାତୃତ୍ୱୀୟତା |
ਜਣੇਪਾ - ਛੁੱਟੀ,ପ୍ରସୂତି ଅବକାଶ
ਮੈਟ੍ਰਿਕ,ମାଟ୍ରିକ୍ଲେଟ୍
ਵਿਆਹ,ପରିସର
ਸਿਆਣੇ,ପରିପକ୍ୱ
ਮਿਆਦ ਪੂਰੀ ਹੋਣ ਦੀ ਮਿਤੀ,ପରିପକ୍ୱତା ତାରିଖ
ਵੱਧ ਤੋਂ ਵੱਧ,ସର୍ବାଧିକ
ਮਤਲਬ,ଅର୍ଥ
ਮਾਪ,ମାପ
ਮਾਪ,ମାପ
ਉਪਾਅ,ମାପଗୁଡିକ
ਮਕੈਨਿਕ,ଯାନ୍ତ୍ରିକ
ਮਕੈਨੀਕਲ,ଯାନ୍ତ୍ରିକ
ਵਿਧੀ,ଯନ୍ତ୍ରକ .ଶଳ |
ਮੀਡੀਆ,ମିଡିଆ |
ਵਿਚੋਲੇ,ମଧ୍ୟସ୍ଥି |
ਮੈਡੀਕਲ,ଡାକ୍ତରୀ
ਡਾਕਟਰੀ ਲਾਭ,ଡାକ୍ତରୀ ଲାଭ
ਮੈਡੀਕਲ ਜਾਂਚ,ଡାକ୍ତରୀ ପରୀକ୍ଷା
ਮੈਡੀਕੋ-ਕਾਨੂੰਨੀ,ମେଡିକୋ-ଆଇନଗତ |
ਮਾਧਿਅਮ,ମଧ୍ୟମ
ਕੈਮਰੇ ਵਿਚ ਮਿਲਣਾ,କ୍ୟାମେରାରେ ସାକ୍ଷାତ |
ਸਦੱਸ,ସଦସ୍ୟ
ਮੀਮੋ,ମେମୋ
ਯਾਦਗਾਰ,ସ୍ମାରକ
ਮਾਨਸਿਕ ਯੋਗਤਾ,ମାନସିକ ଦକ୍ଷତା |
ਮੇਨੂ,ମେନୁ
ਅਭੇਦ,ମିଶ୍ରଣ
ਮੈਰਿਟ,ଯୋଗ୍ୟତା
ਮੈਰਿਟ ਸੂਚੀ,ମେରିଟ୍ ତାଲିକା
ਹੋਣਹਾਰ,ସମ୍ମାନ
ਗੁਣ,ଯୋଗ୍ୟତା
ਮੈਰਿਟ ਸਕਾਲਰਸ਼ਿਪ,ମାରିଟ୍ ସ୍କଲାରସିପ୍ |
ਸੁਨੇਹਾ,ବାର୍ତ୍ତା |
ਵਿਧੀ,ପଦ୍ଧତି
Method ੰਗ,ସାମୁଦ୍ରିକ
Metroopolitan ਖੇਤਰ,ମେଟ୍ରୋପଲିଟାନ ଅଞ୍ଚଳ |
ਮਿਡਲ ਇਨਕਮ ਗਰੁੱਪ,ମଧ୍ୟମ ଆୟ ଗୋଷ୍ଠୀ |
ਵਿਚੋਲੇ,ମଧ୍ୟମ
ਮਿਡਵਾਈਫਰੀ,ମିଡୱିରା |
ਪ੍ਰਵਾਸੀ,ପ୍ରବାସୀ
ਮਾਈਲੇਜ,ମୁଏଜ୍
ਅੱਤਵਾਦ,ସହଭାଗୀ
ਹਜ਼ਾਰ ਸਾਲ,ସହସ୍ର ଲକ୍ଷ
ਛੋਟਾ,କ୍ଷୁଦ୍ରତା |
ਘੱਟੋ ਘੱਟ,ସର୍ବନିମ୍ନ
ਮਾਈਨਿੰਗ,ଖଣି
ਮੰਤਰਾਲੇ,ମନ୍ତ୍ରୀ
ਮੰਤਰਾਲਾ,ମନ୍ତ୍ରଣାଳୟ
ਨਾਬਾਲਗ,ନାବାଳକ
ਘੱਟ ਗਿਣਤੀ,ସଂଖ୍ୟାଲଘୁ
ਮਾਮੂਲੀ ਕੰਮ,ଛୋଟ କଥାଗୁଡ଼ିକ |
ਮਿੰਟ,ମିନିଟ୍ |
ਗ਼ਲਤਫ਼ਹਿਮੀ,ଭୁଲ ତଥ୍ୟ
ਦੁਰਵਿਵਹਾਰ,ଅସଦାଚରଣ
ਇਨਸਾਫ ਦੀ ਗਰਭਪਾਤ,ନ୍ୟାୟର ଗର୍ଭପାତ |
ਫੁਟਕਲ,ବିବିଧ
ਸ਼ਰਾਰਤ,ବଦମାସି
ਮਿਸਲਸੀਫਿਕੇਸ਼ਨ,ଭୁଲ ତଥ୍ୟ
ਦੁਰਾਚਾਰ,ଦୁଷ୍କର୍ମ
ਗੁੰਮਰਾਹ,ବିଭ୍ରାନ୍ତ
ਗ਼ਲਤ ਪ੍ਰਬੰਧਨ,ଭୁଲ ପରିଚାଳନା
ਗਲਤ ਜਾਣਕਾਰੀ,ଭୁଲ ଉପସ୍ଥାପନା |
ਤੱਥਾਂ ਦਾ ਗਲਤ ਹਿੱਸਾ,ତଥ୍ୟର ଭୁଲ ତଥ୍ୟ |
ਗਲਤਫਹਿਮੀ,ଭୁଲ ବୁ standing ାମଣା
ਦੁਰਵਰਤੋਂ,ଅପବ୍ୟବହାର |
ਮਿਕਸਡ ਆਰਥਿਕਤਾ,ମିଶ୍ରିତ ଅର୍ଥନୀତି
ਭੀੜ,ଯାଦଦେଶ
ਮੋਬਾਈਲ,ମୋବାଇଲ୍ |
ਗਤੀਸ਼ੀਲਤਾ,ଗତିଶୀଳତା |
ਮੋਡ,ମୋଡ୍
ਮਾਡਲ,ମଡେଲ୍
ਸੰਚਾਲਕ,ମୋଡରେଟର୍
ਸੋਧ,ପରିବର୍ତ୍ତନ
ਮੋਡਸ ਓਪਰੇਂਡੀ,ମୋଡସ୍ ଅପରେଣ୍ଡି |
ਮੁਦਰਾ ਗਰਾਂਟ,ମୁଦ୍ରା ଅନୁଦାନ
ਪੈਸਾ,ଟଙ୍କା
ਮਾਨੀਟਰ,ମନିଟର
ਮੋਨੋਗਮ,ମୋରନୋଗାମି |
ਮੋਨੋਗ੍ਰਾਮ,ମୋନୋଗ୍ରାମ୍ |
ਏਕਾਧਿਕਾਰ,ଏକଚାଟିଆ
ਏਕਾਧਿਕਾਰ,ମନୋଣ୍ଟି |
ਮਾਸਿਕ ਟੂਰ ਡਾਇਰੀ,ମାସିକ ଭ୍ରମଣ ଡାଏରୀ |
ਮਹੀਨੇ ਤੋਂ ਮਹੀਨੇ,ମାସରୁ ମାସ
ਨੈਤਿਕ,ନ moral ତିକ
ਮਨੋਬਲ,ମନୋବଳ
ਨੈਤਿਕ ਮਿਹਨਤ,ନ moral ତିକ ସୂକ୍ଷ୍ମତା |
ਮੋਹਰ,ମୁଆଟୋରିୟମ୍ |
ਮੌਤ,ମୃତ୍ୟୁ
ਗਿਰਵੀਨਾਮਾ,ବନ୍ଧକ
ਸਭ ਗੁਪਤ,ଅଧିକାଂଶ ଗୋପନୀୟ |
ਮਾਤਾ - ਭਾਸ਼ਾ,ମାତୃଭାଷା
ਮੋਸ਼ਨ,ଗତି
ਮੋਸ਼ਨ ਅਧਿਐਨ,ଗତି ଅଧ୍ୟୟନ |
ਪ੍ਰੇਰਣਾ,ପ୍ରେରଣା
ਮਨੋਰਥ,ଉଦ୍ଦେଶ୍ୟ
ਮੋਟੋ,ଉଦ୍ଦେଶ୍ୟ
ਮੂੰਹ,ମୁହଁ
ਚੱਲ,ଚଳନଶୀଳ |
ਮੂਵ,ଘୁଞ୍ଚାନ୍ତୁ |
ਅੰਦੋਲਨ,ଗତି
ਬਹੁਪੱਖੀ,ବହୁମୂଲ୍ୟ
ਮਲਟੀਪਰਪਜ਼,ବହୁମୁଖୀ ହୁଅ
ਮਿ municipal ਂਸਪਲ ਟੈਕਸ,ମ୍ୟୁନିସିପାଲିଟି ଟ୍ୟାକ୍ସ |
ਅਜਾਇਬ ਘਰ,ସଂଗ୍ରହାଳୟ
ਸੰਗੀਤ ਰੋਲ,ମୁଷ୍ଟର୍ ରୋଲ୍ |
ਪਰਿਵਰਤਨ,ମୁଟିସନ୍ |
ਮੈਟਿਸ ਬਦਬੂ,ମୁଭାଟାସ୍ ମୁଟାଣ୍ଡିସ୍ |
ਆਪਸੀ ਸਮਝ,ପାରସ୍ପରିକ ବୁ understanding ାମଣା |
ਨਾਮ ਕਾਰਡ,ନାମ କାର୍ଡ
ਨਸ਼ੀਲੇ ਪਦਾਰਥ,ନାର୍କୋଟିକ୍ |
ਬਿਰਤਾਂਤ ਦਾ ਮੁਲਾਂਕਣ,ବର୍ଣ୍ଣନାକାରୀ ମୂଲ୍ୟାଙ୍କନ |
ਬਿਰਤਾਂਤਕਾਰ,ବର୍ଣ୍ଣନାକାରୀ
ਰਾਸ਼ਟਰ,ଜାତି
ਰਾਸ਼ਟਰੀ,ଜାତୀୟ
ਰਾਸ਼ਟਰਵਾਦ,ଜାତୀୟତା
ਕੌਮੀਅਤ,ଜାତୀୟତା
ਰਾਸ਼ਟਰੀਕਰਨ,ଜାତୀୟକରଣ
ਰਾਸ਼ਟਰੀ ਭਾਸ਼ਾ,ଜାତୀୟ ଭାଷା
ਰਾਸ਼ਟਰੀ ਬਚਤ ਪ੍ਰਮਾਣ ਪੱਤਰ,ଜାତୀୟ ସଞ୍ଚୟ ପ୍ରମାଣପତ୍ର |
ਦੇਸੀ,ଦେଶୀ
ਕੁਦਰਤੀ,ପ୍ରାକୃତିକ
ਨੈਚੁਰਲਾਈਜ਼ੇਸ਼ਨ,ପ୍ରାକୃତିକରଣ
ਨੇਵਲ ਫੋਰਸ,ନ al ସେନା ଶକ୍ତି
ਨੇਵੀਗੇਬਲ,ନାଭିଗେବଲ୍ |
ਨੇਵੀਗੇਸ਼ਨ,ନାଭିଗେସନ୍
Nayes,ନାୟସ୍
ਜ਼ਰੂਰੀ ਕਾਰਵਾਈ,ଆବଶ୍ୟକ କାର୍ଯ୍ୟ
ਲੋੜੀਂਦਾ,ଆବଶ୍ୟକ |
ਨਕਾਰਾਤਮਕ,ନକାରାତ୍ମକ
ਅਣਗਹਿਲੀ,ଅବହେଳା
ਅਣਗਹਿਲੀ,ଅବହେଳା
ਅਣਗੌਲਿਆ,ଅବହେଳିତ
ਗੱਲਬਾਤ,ବୁ negoti ାମଣା
ਗੱਲਬਾਤ ਕਰਨ ਯੋਗ ਸਾਧਨ,ବୁ negoti ାମଣା ଯନ୍ତ୍ର
ਗੱਲਬਾਤ,ବୁ .ାମଣା
ਗੱਲਬਾਤ ਕਰਨ ਵਾਲਾ,ବୁ that ାମଣାକାରୀ
ਨੇਪੋਟਿਜ਼ਮ,ନିପୁଟିମ୍
ਨੈੱਟ,ଜାଲ୍
ਸ਼ੁੱਧ ਨਿਵੇਸ਼,ନିଟ୍ ବିନିଯୋଗ |
ਨਿਰਪੱਖ,ନିରପେକ୍ଷ |
ਖ਼ਬਰਾਂ,ସମ୍ବାଦ
ਨਿ let ਜ਼ਲੈਟਰ,ସମ୍ବାଦପତ୍ର
ਅਖਬਾਰ,ଖବରକାଗଜ
ਖ਼ਬਰਾਂ ਪਾਠਕ,ସମ୍ବାଦ ପାଠକ
ਅਗਲਾ ਵਾਰਿਸ,କିନ୍ନର ପରବର୍ତ୍ତୀ
ਨਾਈਟ ਡਿ duty ਟੀ,ରାତିର କର୍ତ୍ତବ୍ୟ
ਨੀਲ ਰਿਪੋਰਟ,ନିଲ୍ ରିପୋର୍ଟ
ਕੋਈ ਦਾਖਲਾ ਨਹੀਂ,କ ad୍ୟକ୍ତି ନାହିଁ |
ਕੋਈ ਡਿਮਾਂਡ ਸਰਟੀਫਿਕੇਟ ਨਹੀਂ (= ਕੋਈ ਡੁਕੇਜ਼ ਸਰਟੀਫਿਕੇਟ ਨਹੀਂ),କ clown ଣସି ଚାହିଦା ପ୍ରମାଣପତ୍ର ନାହିଁ (= କ de ଣସି ଦେୟ ସାର୍ଟିଫିକେଟ୍)
ਨਾਮਕਰਨ,ସମ୍ଭ୍ରାନ୍ତ
ਮਾਮੂਲੀ ਕੀਮਤ,ନାମକରଣ ଖର୍ଚ୍ଚ
ਨਾਮਾਤਰ ਮੁੱਲ (= ਫੇਸ ਵੈਲਯੂ),ନାମକରଣ ମୂଲ୍ୟ (= ଚେହେରା ମୂଲ୍ୟ)
ਨਾਮਜ਼ਦ,ମନୋନୀତ କରନ୍ତୁ |
ਨਾਮਜ਼ਦਗੀ,ନାମ
ਨਾਮਜ਼ਦ,ନାମାଙ୍କନ
ਗੈਰ-ਉਮਰ,ଅଣ-ବୟସ
ਗੈਰ-ਯੋਗਦਾਨ ਦੇਣ ਵਾਲੀ,ଅଣ-ଯୋଗଦାନକାରୀ |
ਗੈਰ-ਜ਼ਰੂਰੀ,ଅଣ-ଜରୁରୀ |
ਗੈਰ-ਗਜ਼ਟਡ,ଅଣ-ଗେଜିଟେଡ୍ |
ਗੈਰ-ਵਿਆਜ ਸਹਿਣਸ਼ੀਲ,ଅଣ-ସୁଧ ନଥିବା |
ਗੈਰ-ਨਿਆਂਇਕ,ଅଣ-ନ୍ୟାୟିକ |
ਗੈਰ-ਮੰਤਰੀਆਂ,ଅଣ-ମନ୍ତ୍ରୀ
ਗੈਰ-ਗੱਲਬਾਤ ਕਰਨ ਯੋਗ,ଅଣ-ବୁ negoti ାମଣା ଯୋଗ୍ୟ |
ਗੈਰ-ਅਧਿਕਾਰੀ,ଅଣ-ଅଧିକାରୀ |
ਗੈਰ-ਭੁਗਤਾਨ,ଅଣ ଦେୟ
ਗੈਰ-ਭੁਗਤਾਨ ਸਰਟੀਫਿਕੇਟ,ଅଣ-ଦେୟ ପ୍ରମାଣପତ୍ର |
ਗੈਰ-ਅਭਿਆਸ ਭੱਤਾ,ଅଣ-ଅଭ୍ୟାସ ଭତ୍ତା |
ਗੈਰ-ਆਵਰਤੀ ਖਰਚਾ,ଅଣ-ପୁନରାବୃତ୍ତି ଖର୍ଚ୍ଚ |
ਪਰਤਾਵਾਂ ਨਹੀ,ଫେରସ୍ତ ହୋଇନଥିବା
ਗੈਰ-ਕਾਨੂੰਨੀ,ଅଣ-ନିୟମ
ਗੈਰ-ਟੈਕਸਯੋਗ ਆਮਦਨੀ,ଅଣ-ଟିକସଯୋଗ୍ୟ ଆୟ |
ਗੈਰ-ਤਕਨੀਕੀ ਪੋਸਟ,ଅଣ-ବ technical ଷୟିକ ପୋଷ୍ଟ |
ਗੈਰ-ਰਵਾਇਤੀ,ଅଣ-ପାରମ୍ପାରିକ |
ਨਾਜ਼ਬਾਨੀ ਸੰਚਾਰ,ଅଣ-ମ bal ଖିକ ଯୋଗାଯୋଗ |
ਕੋਈ ਇਤਰਾਜ਼ ਸਰਟੀਫਿਕੇਟ ਨਹੀਂ,କ EC ଣସି ଆପତ୍ତି ପ୍ରମାଣପତ୍ର ନାହିଁ |
"ਕੋਈ ਲਾਭ ਨਹੀਂ, ਨੁਕਸਾਨ ਨਹੀਂ","କ profit ଣସି ଲାଭ ନାହିଁ, କ liges ଣସି କ୍ଷତି ନାହିଁ |"
ਆਦਰਸ਼,ଆଦର୍ଶ
ਆਮ,ସାଧାରଣ
ਸਿਗਰਟਨੋਸ਼ੀ ਮਨ੍ਹਾਂ ਹੈ,ଧୂମପାନ ନକରିବା
ਨੋਟ ਕਰਨ ਯੋਗ,ଉଲ୍ଲେଖନୀୟ |
ਲਾਗੂ ਨਹੀਂ (ਐਨ.ਏ.),ପ୍ରଯୁଜ୍ୟ ନୁହେଁ (n.a.)
ਉਪਲਬਧ ਨਹੀਂ (ਐਨ.ਏ.),ଉପଲବ୍ଧ ନାହିଁ (n.a.)
ਨੋਟ,ଧ୍ୟାନ ଦିଅନ୍ତୁ
ਨੋਟਿਸ,ନୋଟିସ୍
ਧਿਆਨ ਦੇਣ ਯੋਗ,ଆଖିଦୃଶିଆ |
ਸੂਚਨਾ,ବିଜ୍ଞପ୍ତି
ਸੂਚਿਤ ਖੇਤਰ,ବିଜ୍ଞପ୍ତି କ୍ଷେତ୍ର
ਨੋਟਿੰਗ ਅਤੇ ਡਰਾਫਟਿੰਗ,ଧ୍ୟାନ ଦେବା ଏବଂ ଡ୍ରାଫ୍ଟ କରିବା |
ਕਲਪਨਾਤਮਕ ਤਨਖਾਹ,Notalt ଦେୟ
ਗੱਲਬਾਤ ਕਰਨ ਯੋਗ ਨਹੀਂ,ବୁ negoti ାମଣା ନୁହେଁ
ਗੱਲਬਾਤ ਯੋਗ ਸਾਧਨ ਨਹੀਂ,ବୁ negoti ାମଣା ଯନ୍ତ୍ର ନୁହେଁ |
ਨਿ nuc ਕਲੀਅਸ,ନ୍ୟୁକ୍ଲିୟସ୍
ਨਲ,ନଲ୍
ਨਲ ਅਤੇ ਵੋਇਡ,ନଲ୍ ଏବଂ ଶୂନ୍ୟ |
ਗਿਣਤੀ,ସଂଖ୍ୟା
ਨੰਬਰ,ସଂଖ୍ୟା
ਅੰਕ,ସଂଖ୍ୟା
ਸਹੁੰ,ଶପଥ
ਵਫ਼ਾਦਾਰੀ ਦੀ ਸਹੁੰ,ସହାନୁସାର ଶପଥ କର |
ਦਫਤਰ ਦੀ ਸਹੁੰ,ଅଫିସରେ ଶପଥ
ਆਗਿਆਕਾਰੀ,ଆଜ୍ଞା
ਮਾਹਰ,Obituary
ਆਬਜੈਕਟ,ବସ୍ତୁ
ਇਤਰਾਜ਼,ଆପତ୍ତି
ਉਦੇਸ਼,ଉଦ୍ଦେଶ୍ୟ
ਆਬਜੈਕਟ ਅਤੇ ਕਾਰਨ,ବସ୍ତୁ ଏବଂ କାରଣଗୁଡ଼ିକ |
ਲਾਜ਼ਮੀ ਹੈ,ବାଧ୍ୟତାମୂଳକ
ਅਸ਼ਲੀਲ,ଅଶ୍ଳୀଳ
ਅਸ਼ਲੀਲ ਇਸ਼ਾਰੇ,ଅଶ୍ଳୀଳ ଅଙ୍ଗଭଙ୍ଗୀ |
ਨਿਰੀਖਕ,ପର୍ଯ୍ୟବେକ୍ଷକ
ਪੁਰਾਣੀ,ପୁରୁଣା
ਰੁਕਾਵਟ,ବାଧା
ਸਪੱਸ਼ਟ,ସ୍ପଷ୍ଟ
ਕਦੇ ਕਦੇ,ବେଳେବେଳେ
ਕਿੱਤਾ,ସ୍ଥାନ
ਮਾਲਕ,ଦଖଲକାରୀ
ਕਿੱਤਾ,ବୃତ୍ତି
ਕਬਜ਼ਾ ਕਰੋ,ଦଖଲ କରନ୍ତୁ |
ਓਕਟੋਈ ਡਿ duty ਟੀ,ଅକ୍ଟ୍ରୋ କି ଡ୍ୟୁଟି |
ਦਿਨ ਬੰਦ,ଛୁଟି ଦିନ
ਡਿ duty ਟੀ ਤੋਂ ਬਾਹਰ,ଡ୍ୟୁଟି ଅଫ୍ କର୍ତ୍ତବ୍ୟ
ਅਪਮਾਨਜਨਕ,ଆପତ୍ତିଜନକ |
ਪੇਸ਼ਕਸ਼,ଅଫର୍
ਮੁਲਾਕਾਤ ਦੀ ਪੇਸ਼ਕਸ਼,ନିଯୁକ୍ତି ପ୍ରଦାନ
ਦਫਤਰ,କାର୍ଯ୍ୟାଳୟ
ਦਫਤਰ ਦਾ ਦਫਤਰ,ଲାଭ କାର୍ଯ୍ୟାଳୟ
ਅਧਿਕਾਰੀ,ସରକାରୀ
ਅਧਿਕਾਰ,ଅଫିସିଆଲ୍
ਅਧਿਕਾਰਤ ਡਿ duty ਟੀ,ସରକାରୀ କର୍ତ୍ତବ୍ୟ
ਅਧਿਕਾਰੀ,ଅଧିକାରୀମାନେ
ਸਰਕਾਰੀ ਭਾਸ਼ਾ,ସରକାରୀ ଭାଷା |
ਅਧਿਕਾਰਤ,ଆନୁଷ୍ଠାନିକ ଭାବରେ |
ਅਧਿਕਾਰਤ ਰਿਪੋਰਟ,ସରକାରୀ ରିପୋର୍ଟ
ਅਧਿਕਾਰਤ ਵਰਜ਼ਨ,ସରକାରୀ ସଂସ୍କରଣ
ਕਾਰਜਕਾਰੀ,ଅଧିକାରୀ
ਰਿਕਾਰਡ ਤੋਂ ਬਾਹਰ,ରେକର୍ଡ ବନ୍ଦ
ਠੀਕ ਹੈ (O.K.),ଠିକ ଅଛି (o.k.)
ਓਮਬਡਸਮੈਨ,ଓମ୍ଫେଡ୍ସମ୍ୟାନ୍
ਖਾਤਾ ਗ੍ਰਾਂਟ ਤੇ,ଆକାଉଣ୍ଟ୍ ଗ୍ରାଣ୍ଟରେ |
ਮੰਗ ਉੱਤੇ,ଦରକାର ଅନୁସାର
ਕੰਮ ਤੇ,କାର୍ଯ୍ୟରତ
ਇਕ ਪਾਸੜ,ଗୋଟିଏପାଖିଆ |
ਲਾਈਨ 'ਤੇ,ଲାଇନ୍ରେ
'ਤੇ-ਵਿਸ਼ੇਸ਼ ਡਿ duty ਟੀ,ବିଶେଷ କର୍ତ୍ତବ୍ୟ
ਨੌਕਰੀ ਦੀ ਸਿਖਲਾਈ 'ਤੇ,ଚାକିରି ତାଲିମ ଉପରେ |
ਆਨਸ,ଓଲସ୍
ਖੁੱਲਾ ਦਿਨ,ଖୋଲା ଦିନ
ਓਪਨ ਸਿਸਟਮ,ଖୋଲା ସିଷ୍ଟମ୍
ਖੋਲ੍ਹਣਾ,ଖୋଲିବା
ਸੰਤੁਲਨ ਖੋਲ੍ਹਣਾ,ସନ୍ତୁଳନ ଖୋଲିବା |
ਖੋਲ੍ਹਣ ਦੇ ਘੰਟੇ,ଖୋଲିବା ଘଣ୍ଟା |
ਓਪਨ ਸਿਖਲਾਈ,ଶିଖିବା
ਖੁੱਲਾ ਪੱਤਰ,ଖୋଲ |
ਓਪਨ ਯੂਨੀਵਰਸਿਟੀ,ବିଶ୍ୱବିଦ୍ୟାଳୟ ଖୋଲନ୍ତୁ |
ਓਪਰੇਟਿੰਗ ਲਾਗਤ,ପରିଚାଳନା ମୂଲ୍ୟ
ਓਪਰੇਟਿੰਗ ਸਟਾਫ,ଅପରେଟିଂ କର୍ମଚାରୀ |
ਓਪਰੇਸ਼ਨ,ଅପରେସନ୍
ਆਪਰੇਟਿਵ,ଅପରେଟର୍ ଲୋଗ୍ |
ਰਾਏ,ମତ
ਵਿਰੋਧੀ ਧਿਰ,ବିରୋଧୀ
ਚੋਣ,ବିକଳ୍ପ
ਮੌਖਿਕ,ମ oral ଖିକ |
ਆਰਡਰ,କ୍ରମ
ਆਰਡਰ ਚੈੱਕ,ଅର୍ଡର ଯାଞ୍ଚ କରନ୍ତୁ |
ਰਿਜ਼ਰਵੇਸ਼ਨ ਦਾ ਆਰਡਰ,ସଂରକ୍ଷଣର କ୍ରମ
ਆਰਡੀਨੈਂਸ,ଅର୍ଡିନାନ୍ସ
ਸੰਗਠਨ,ସଂଗଠନ |
ਸੰਸਥਾ ਚਾਰਟ,ସଂଗଠନ ଚାର୍ଟ |
ਪ੍ਰਬੰਧਕ,ସଂଗଠକ
ਅਧਾਰਤ,Oriensted
ਅਸਲ,ମୂଳ
ਅਸਲ ਵਿਭਾਗ,ମୂଳ ବିଭାଗ
ਅਸਲ ਵਿਕਰੀ ਡੀਡ,ମୂଳ ବିକ୍ରୟ କାର୍ଯ୍ୟ
ਗੜਬੜਯੋਗ ਮਾਲਕ,ଓଟେନସେନିବଲ୍ ମାଲିକ |
ਪ੍ਰਕੋਪ,ବିସ୍ଫୋରଣ
ਪਹਿਰਾਵੇ ਭੱਤਾ,ପୋଷାକ ଭତ୍ତା
ਬਾਹਰ ਜਾਣ ਵਾਲੇ ਮੈਂਬਰ,ବହିର୍ଗତ ବ୍ୟକ୍ତି
ਬਾਹਰ ਜਾਣ ਵਾਲੀ ਫਾਈਲ,ଯାଉଥିବା ଫାଇଲ
ਖਰਚੇ,ଆଉଟଲେସ୍
ਆਉਟਲੈੱਟ,ଆଉଟଲେଟ୍
ਰੂਪਰੇਖਾ,ବାହ୍ୟରେଖା
ਆਉਟਲੁੱਕ,ଦୃଷ୍ଟିକୋଣ
ਕੋਰਟ ਤੋਂ ਬਾਹਰ,କୋର୍ଟ ବାହାରେ
ਤਾਰੀਕ ਤੋ ਬਾਆਦ,ପୁରୁଣା
ਕ੍ਰਮ ਦੇ ਬਾਹਰ,କ୍ରମରେ
ਪ੍ਰਿੰਟ ਤੋਂ ਬਾਹਰ,ମୁଦ୍ରଣ ବାହାରେ
ਵਾਰੀ ਤੋਂ ਬਾਹਰ,ଟର୍ନରୁ
ਵਾਰੀ ਅਲਾਟਮੈਂਟ ਤੋਂ ਬਾਹਰ,ଟର୍ନ୍ ବଣ୍ଟନ ବାହାରେ |
ਚੌਕੀ,ଆଉଟପୋଷ୍ଟ |
ਆਉਟਪੁੱਟ,ଆଉଟପୁଟ୍
ਪੂਰੀ ਖਰੀਦ,ସଠିକ୍ କ୍ରୟ |
ਆਉਟਸੋਰਸ,ଆଉଟସୋର୍ସ
ਬਕਾਇਆ,ଉଲ୍ଲେଖନୀୟ
ਵੱਧ ਉਮਰ,ବୟସରୁ ଅଧିକ
ਕੁਲ ਮਿਲਾ ਕੇ,ମୋଟ ଉପରେ
ਸਮੁੱਚੀ ਘਾਟਾ,ସାମଗ୍ରିକ ନିଅଣ୍ଟ |
ਉੱਤੇ ਬਿਲਿੰਗ,ବିଲିଂ ଉପରେ
ਓਵਰਚਾਰਜ,ଓଭରଚାର୍ଜ
ਬਕਾਇਆ,ସମୟସୀମା
ਬਹੁਤ ਜ਼ਿਆਦਾ,ଅତ୍ୟଧିକ ସମୟ
ਓਵਰਹੈੱਡ ਚਾਰਜ,ଓଭରହେଡ୍ ଚାର୍ଜ |
ਓਵਰਲੈਪਿੰਗ,ଓଭରଲେପ୍ |
ਓਵਰਰਾਈਡ ਪ੍ਰਾਥਮਿਕਤਾ,ପ୍ରାଥମିକତା ଅତ୍ୟଧିକ ସମ୍ପର୍କ |
ਓਵਰ-ਨਿਯਮ,ଅତ୍ୟଧିକ ନିୟମ
ਨਿਗਰਾਨੀ,ତଦାରଖ
ਓਵਰਟਾਈਮ ਤਨਖਾਹ,ଓଭରଟାଇମ୍ ପେ
ਓਵਰਵਲੂਟ,ପୂର୍ବାବଲୋକନ
ਮਾਲਕੀਅਤ,ମାଲିକାନା
ਪੈਕੇਜ,ପ୍ୟାକେଜ୍
ਪੈਕੇਜ ਸੌਦਾ,ପ୍ୟାକେଜ୍ ଡିଲ୍
ਪੈਕਿੰਗ ਅਤੇ ਮਾਰਕਿੰਗ,ପ୍ୟାକିଂ ଏବଂ ମାର୍କିଂ |
ਪੈਕਿੰਗ ਸੂਚੀ,ପ୍ୟାକିଂ ତାଲିକା
ਸਮਝੌਤਾ,ଚୁକ୍ତି
ਦਾ ਭੁਗਤਾਨ,ଦେୟ
