Bengali,Marathi
গণউৎপাদন,मोठ्या प्रमाणात उत्पादन
প্রধান নথি,मास्टर फाईल
অনুষ্ঠান - এর গুরু,समारंभ मास्टर
প্রধান পরিকল্পনা,मास्टर प्लॅन
ম্যাচিং গ্রান্ট,जुळणारे अनुदान
উপাদান,साहित्य
প্রসূতি,प्रसूती
মাতৃত্বকালীন ছুটি,प्रसूती रजा
ম্যাট্রিক,मॅट्रिक
বৈবাহিক,मॅट्रिमोनियल
পরিপক্ক,प्रौढ
পরিপক্কতার তারিখ,परिपक्वता तारीख
সর্বাধিক,जास्तीत जास्त
অর্থ,म्हणजे
পরিমাপ করা,उपाय
মাপা,मोजमाप
ব্যবস্থা,उपाय
যান্ত্রিক,मेकॅनिक
যান্ত্রিক,यांत्रिक
পদ্ধতি,यंत्रणा
মিডিয়া,मीडिया
মধ্যস্থতা,मध्यस्थी
চিকিৎসা,वैद्यकीय
চিকিত্সা সুবিধা,वैद्यकीय लाभ
মেডিকেল পরীক্ষা,वैद्यकीय तपासणी
মেডিকো-আইনী,मेडिको-लेगल
মধ্যম,मध्यम
ক্যামেরায় সভা,कॅमेर्‍यामध्ये बैठक
সদস্য,सदस्य
মেমো,मेमो
স্মৃতিসৌধ,स्मारक
মানসিক দক্ষতা,मानसिक क्षमता
তালিকা,मेनू
মার্জার,विलीनीकरण
যোগ্যতা,गुणवत्ता
যোগ্যতা তালিকা,गुणवत्ता यादी
মেধাবী,गुणवंत
যোগ্যতা,गुण
মেধা বৃত্তি,गुणवत्ता शिष्यवृत्ती
বার্তা,संदेश
পদ্ধতি,पद्धत
পদ্ধতি,कार्यपद्धती
মহানগর এলাকা,महानगरीय क्षेत्र
মধ্য আয় গ্রুপ,मध्यम उत्पन्न गट
মধ্যস্থতাকারী,मिडलमन
মিডওয়াইফারি,मिडवाइफरी
অভিবাসী,स्थलांतरित
মাইলেজ,मायलेज
জঙ্গিবাদ,अतिरेकी
মিলেনিয়াম,मिलेनियम
ক্ষুদ্রাকার,सूक्ष्म
সর্বনিম্ন,किमान
খনির,खाण
মন্ত্রী,मंत्रीपदाचे
মন্ত্রণালয়,मंत्रालय
গৌণ,किरकोळ
নাবালকত্ব,अल्पसंख्याक
ছোটখাটো কাজ,किरकोळ कामे
মিনিট,मिनिटे
অপব্যবহার,गैरव्यवहार
দুর্ব্যবহার,गैरवर्तन
আইনের অপপ্রয়োগের,न्यायाचा गर्भपात
বিবিধ,संकीर्ण
দুষ্টুমি,गैरवर्तन
ভুল শ্রেণিবদ্ধকরণ,चुकीचे वर्गीकरण
অসদাচরণ,गैरवर्तन
বিভ্রান্ত,दिशाभूल
অব্যবস্থাপনা,गैरप्रकार
ভুল উপস্থাপনা,चुकीचे भाष्य
সত্যের ভুল ধারণা,तथ्ये चुकीची
ভুল বুঝা,गैरसमज
অপব্যবহার,गैरवापर
মিশ্র অর্থনীতি,मिश्रित अर्थव्यवस्था
জনতা,जमाव
মুঠোফোন,मोबाईल
গতিশীলতা,गतिशीलता
মোড,मोड
মডেল,मॉडेल
মডারেটর,नियंत्रक
পরিবর্তন,बदल
কার্যপ্রণালী,मोडस ऑपरेंडी
আর্থিক অনুদান,आर्थिक अनुदान
টাকা,पैसा
মনিটর,मॉनिटर
মনোগামি,एकपात्री
মনোগ্রাম,मोनोग्राम
একচেটিয়া,एकाधिकार
একঘেয়েমি,नीरस
মাসিক ট্যুর ডায়েরি,मासिक टूर डायरी
মাস থেকে মাস,महिना ते महिना
নৈতিক,नैतिक
মনোবল,मनोबल
নৈতিক স্খলন জনিত,नैतिक Trpitute
স্থগিতাদেশ,स्थगिती
মৃত্যুহার,मृत्यू दर
বন্ধক,गहाण
সবচেয়ে গোপনীয়,सर्वात गोपनीय
মাতৃভাষা,मातृभाषा
গতি,गती
গতি অধ্যয়ন,गती अभ्यास
অনুপ্রেরণা,प्रेरणा
উদ্দেশ্য,हेतू
নীতিবাক্য,बोधवाक्य
মুখপত্র,मुखपत्र
অস্থাবর,जंगम
সরানো,हलवा
আন্দোলন,हालचाल
বহুমুখী,बहुविध
বহুমুখী,बहुउद्देशीय
পৌর কর,नगरपालिका कर
যাদুঘর,संग्रहालय
মাস্টার রোল,मस्टर रोल
মিউটেশন,उत्परिवर्तन
মুতাটিস মুটান্দিস,मुताटिस मुतांडिस
পারস্পরিক সমঝোতা,परस्पर समज
নাম ফলক,नाव कार्ड
মাদক,मादक
আখ্যান মূল্যায়ন,कथात्मक मूल्यांकन
বর্ণনাকারী,निवेदक
জাতি,राष्ट्र
জাতীয়,राष्ट्रीय
জাতীয়তাবাদ,राष्ट्रवाद
জাতীয়তা,राष्ट्रीयत्व
জাতীয়করণ,राष्ट्रीयकरण
জাতীয় ভাষা,राष्ट्रीय भाषा
জাতীয় সঞ্চয় শংসাপত্র,राष्ट्रीय बचत प्रमाणपत्र
স্থানীয়,मुळ
প্রাকৃতিক,नैसर्गिक
প্রাকৃতিককরণ,नॅचरलायझेशन
নৌবাহিনী,नौदल शक्ती
নাব্যযোগ্য,नेव्हिगेबल
নেভিগেশন,नेव्हिगेशन
নায়েস,नायेस
প্রয়োজনীয় ব্যবস্থা,आवश्यक क्रिया
প্রয়োজনীয়,आवश्यक
নেতিবাচক,नकारात्मक
অবহেলা,दुर्लक्ष
অবহেলা,निष्काळजीपणा
নগণ্য,उपेक्षणीय
আলোচনার,वाटाघाटी
আলোচনা সাপেক্ষে উপকরণ,वाटाघाटी करण्यायोग्य साधन
আলাপ - আলোচনা,वाटाघाटी
আলোচক,वाटाघाटी करणारा
নেপোটিজম,नेपोटिझम
নেট,नेट
নিট বিনিয়োগ,निव्वळ गुंतवणूक
নিরপেক্ষ,तटस्थ
খবর,बातम्या
নিউজলেটার,वृत्तपत्र
সংবাদপত্র,वृत्तपत्र
নিউজ রিডার,बातमीवाचक
নিকটতম আত্মীয়,निकटवर्तीयांना
রাতে দায়িত্ব,रात्रीचे कर्तव्य
নিল রিপোর্ট,शून्य अहवाल
কোন ভর্তি,प्रवेश नाही
কোনও চাহিদা শংসাপত্র নেই (= কোনও বকেয়া শংসাপত্র নেই),मागणी प्रमाणपत्र नाही (= थकबाकी प्रमाणपत्र नाही)
নামকরণ,नामांकन
নামমাত্র ব্যয়,नाममात्र किंमत
নামমাত্র মান (= মুখের মান),नाममात्र मूल्य (= चेहरा मूल्य)
মনোনীত,नामांकन
মনোনয়ন,नामनिर्देशन
মনোনীত,नॉमिनी
অ-বয়স,नॉन-एज
অ-অবদান,गैर-विरोधाभासी
অপ্রয়োজনীয়,अनावश्यक
অ-গেজেটেড,नॉन-गॅझेटेड
অ-সুদযুক্ত ভারবহন,व्याज नसलेले बेअरिंग
অ-বিচারিক,न्यायालयीन
অ-মন্ত্রমুগ্ধ,गैर-मंत्री
অ-আলোচনাযোগ্য,वाटाघाटी न करता
অ - দাপ্তরিক,गैर-अधिकृत
অ-অর্থ প্রদান,पेमेंट
অর্থ প্রদান শংসাপত্র,पेमेंट नसलेले प्रमाणपत्र
অনুশীলন ভাতা,नॉन-प्रॅक्टिसिंग भत्ता
পুনরাবৃত্তি ব্যয়,नॉन-रिकरिंग खर्च
অফেরতযোগ্য,परत न करण्यायोग्य
অবিচ্ছিন্ন,नॉन-स्टॅट्यूटरी
ট্যাক্সেবল আয়,करपात्र उत्पन्न
অ-প্রযুক্তিগত পোস্ট,गैर-तांत्रिक पोस्ट
অপ্রচলিত,अपारंपरिक
লিখিত যোগাযোগ,गैर-शाब्दिक संप्रेषण
কোনও আপত্তি শংসাপত্র,हरकत प्रमाणपत्र नाही
"কোন লাভ, কোনও ক্ষতি নেই","नफा नाही, तोटा नाही"
আদর্শ,नियम
সাধারণ,सामान्य
ধূমপান নিষেধ,धुम्रपान निषिद्ध
উল্লেখযোগ্য,उल्लेखनीय
প্রযোজ্য নয় (এন.এ.),लागू नाही (एन.ए.)
উপলভ্য নয় (এন.এ.),उपलब्ध नाही (एन.ए.)
বিঃদ্রঃ,टीप
বিজ্ঞপ্তি,सूचना
লক্ষণীয়,लक्षात घेण्यासारखे
বিজ্ঞপ্তি,सूचना
বিজ্ঞপ্তি অঞ্চল,अधिसूचित क्षेत्र
লক্ষ্য এবং খসড়া,नोटिंग आणि मसुदा
ধারণাগত বেতন,कल्पित वेतन
আলোচনা সাপেক্ষে না,बोलण्यायोग्य नाही
আলোচনা সাপেক্ষে নয়,बोलण्यायोग्य साधन नाही
নিউক্লিয়াস,न्यूक्लियस
শূন্য,निरर्थक
অকার্যকর,शून्य आणि शून्य
সংখ্যা,क्रमांक
সংখ্যা,क्रमांकन
সংখ্যা,अंक
শপথ,शपथ
আনুগত্যের শপথ,निष्ठा शपथ
অফিসের শপথ,कार्यालयाची शपथ
আনুগত্য,आज्ञाधारक
শ্রুতিমধুর,शब्द
অবজেক্ট,ऑब्जेक्ट
আপত্তি,आक्षेप
উদ্দেশ্য,उद्दीष्ट
বস্তু এবং কারণ,वस्तू आणि कारणे
বাধ্যতামূলক,अनिवार्य
অশ্লীল,अश्लील
অশ্লীল অঙ্গভঙ্গি,अश्लील हावभाव
পর্যবেক্ষক,निरीक्षक
অপ্রচলিত,अप्रचलित
বাধা,अडथळा
সুস্পষ্ট,स्पष्ट
মাঝে মাঝে,अधूनमधून
দখল,भोगवटा
দখলকারী,व्यापक
পেশা,व्यवसाय
দখল করা,व्यापू
Octroi শুল্ক,ऑक्ट्रोई कर्तव्य
ছুটির দিন,सुट्टीचा दिवस
দায়িত্ব বন্ধ,कामावर नसणे
আপত্তিজনক,आक्षेपार्ह
অফার,ऑफर
অ্যাপয়েন্টমেন্ট অফার,भेटीची ऑफर
দপ্তর,कार्यालय
লাভ অফিস,नफा कार्यालय
দাপ্তরিক,अधिकृत
অফিসিয়ালডম,अधिकृतम
অফিসিয়াল ডিউটি,अधिकृत कर्तव्य
অফিসিয়াল,अधिकृत
সরকারী ভাষা,अधिकृत भाषा
আনুষ্ঠানিকভাবে,अधिकृतपणे
অফিসিয়াল রিপোর্ট,अधिकृत अहवाल
অফিসিয়াল সংস্করণ,अधिकृत आवृत्ती
অফিসিয়াল,अधिकृत
রেকর্ড বন্ধ,रेकॉर्ड बंद
ঠিক আছে (ও.কে.),ठीक आहे (ओ.के.)
ওম্বডসম্যান,लोकपाल
অ্যাকাউন্টে অনুদান,खाते अनुदान वर
চাহিদা সাপেক্ষে,मागणीवर
কাজে আছি,कर्तव्य
একতরফা,एक बाजू
লাইনে,लाइन वर
অন-বিশেষ শুল্ক,विशिष्ट कर्तव्य
চাকরির প্রশিক্ষণ - এর ওপরে,नोकरीच्या प्रशिक्षणात
Ownus,ओनस
কার্য দিবস,मुक्त दिवस
মুক্ত ব্যবস্থা,ओपन सिस्टम
খোলার,उघडत आहे
খোলার ভারসাম্য,प्रारंभिक शिल्लक
খোলার সময়,उघडण्याची वेळ
খোলা শেখা,मुक्त शिक्षण
খোলা চিঠি,खुले पत्र
উন্মুক্ত বিশ্ববিদ্যালয়,मुक्त विद्यापीठ
পরিচালনা খরচ,ऑपरेटिंग किंमत
অপারেটিং স্টাফ,ऑपरेटिंग स्टाफ
অপারেশন,ऑपरेशन
অপারেটিভ,ऑपरेटिव्ह
মতামত,मत
বিরোধী দল,विरोधी
বিকল্প,पर्याय
মৌখিক,तोंडी
অর্ডার,ऑर्डर
অর্ডার চেক,ऑर्डर तपासणी
রিজার্ভেশন অর্ডার,आरक्षणाचा आदेश
অধ্যাদেশ,अध्यादेश
সংগঠন,संस्था
সংস্থার চার্ট,संघटनेचा आलेख
সংগঠক,आयोजक
ভিত্তিক,देणारं
আসল,मूळ
মূল বিভাগ,मूळ विभाग
মূল বিক্রয় দলিল,मूळ विक्री डीड
অদম্য মালিক,ओस्टेंसिबल मालक
প্রাদুর্ভাব,उद्रेक
সাজসজ্জা ভাতা,पोशाख भत्ता
বহির্গামী সদস্য,आउटगोइंग मेंबर
বহির্গামী ফাইল,आउटगोइंग फाईल
ব্যয়,खर्च
আউটলেট,आउटलेट
রূপরেখা,बाह्यरेखा
দৃষ্টিভঙ্গি,आउटलुक
আদালতের বাইরে,कोर्टाबाहेर
তারিখের বাইরে,कालबाह्य
আদেশের বাইরে,नियमबाह्य
ছাপার বাইরে,मुद्रण बाहेर
পালার বাহিরে,वळण बाहेर
পালা বরাদ্দের বাইরে,टर्न वाटपाच्या बाहेर
ফাঁড়ি,चौकी
আউটপুট,आउटपुट
সরাসরি ক্রয়,पूर्णपणे खरेदी
আউটসোর্স,आउटसोर्स
অসামান্য,थकबाकी
বয়সেরও বেশি,वय जास्त
সামগ্রিকভাবে,एकंदरीत
সামগ্রিক ঘাটতি,एकूणच तूट
বিলিং ওভার,ओव्हर बिलिंग
ওভারচার্জ,ओव्हरचार्ज
অতিরিক্ত,थकीत
অত্যধিক,अत्यल्प मूल्य
ওভারহেড চার্জ,ओव्हरहेड चार्ज
ওভারল্যাপিং,आच्छादित
অগ্রাধিকার অগ্রাধিকার,अधिलिखित प्राधान्य
ওভার-বিধি,अति-नियम
তদারকি,देखरेख
অতিরিক্ত কাজের বেতন,ओव्हरटाइम वेतन
অতিরিক্ত মূল্যায়ন,ओव्हरल्यूएशन
মালিকানা,मालकी
প্যাকেজ,पॅकेज
প্যাকেজ চুক্তি,पॅकेज डील
প্যাকিং এবং চিহ্নিত,पॅकिंग आणि चिन्हांकित करणे
প্যাকিং তালিকা,पॅकिंग यादी
চুক্তি,करार
প্রদত্ত,देय
পরিশোধিত মূলধন,देय भांडवल
পামফলেট,पत्रक
প্যানেল,पॅनेल
কাগজ,कागद
প্যারা,पॅरा
প্যারামাউন্ট,मुख्यमंत्र
পিতামাতা,पालक
পিতামাতার,पालक
অভিভাবক অফিস,मूळ कार्यालय
সমাবস্থা শ্রেষ্ঠত্ব,उत्कृष्टतेच्या पलीकडे
যুগপত্,पॅरी पासू
সমতা,समानता
সংসদ,संसद
অংশ,भाग
অংশ ফাইল,भाग फाइल
আংশিক,आंशिक
অংশগ্রহণ,सहभागी व्हा
বিশেষ,विशेष
বিশদ বিবরণ,तपशील
পার্টিশন,विभाजन
অংশীদার,भागीदार
অংশীদারিত্ব দলিল,भागीदारी डीड
অংশ পেমেন্ট,भाग देय
খন্ডকালীন,अर्ध - वेळ
পার্টি,पार्टी
সমান মান,भाषेचा मुल्य
পাস,पास
উত্তরণ,रस्ता
পাসওয়ার্ড,संकेतशब्द
পেটেন্ট,पेटंट
পৃষ্ঠপোষক,संरक्षक
পে,वेतन
বিল পরিশোধ করুন,वेतनपत्र
বেতন শংসাপত্র,वेतन प्रमाणपत्र
দিন দিন,वेतन दिवस
পে,देयक
প্রদানকারী,देयक
অর্থ প্রদান,देय
পরিশোধ,पैसे द्या
বেতন আদেশ,वेतन ऑर्डर
পে রোল,वेतन रोल
বেতন কাঠামো,वेतन स्केल
অদ্ভুত,विचित्र
দণ্ড,दंड
দন্ড বিধি,दंडविधान
শাস্তিমূলক সুদ,दंडात्मक व्याज
শাস্তি,दंड द्या
জরিমানা,दंड
বিচারাধীন,प्रलंबित
কলম স্ট্রাইক,पेन डाउन स्ट्राइक
পেনশন,पेन्शन
পেনশনযোগ্য,पेन्शन करण्यायोग्य
পেনশনার,पेन्शनर
পেনশন স্কীম,पेन्शन योजना
প্রতি বছর,वार्षिक
বাহক প্রতি,प्रति वाहक
মাথাপিছু (= প্রতি মাথা),दरडोई (= प्रत्येक डोके)
শতাংশ,टक्केवारी
বহুবর্ষজীবী,बारमाही
অগ্রাধিকার ক্রয়,प्राधान्य खरेदी
পারফর্ম,सादर करा
কর্মক্ষমতা,कामगिरी
পিরিয়ড,कालावधी
সাময়িকী,नियतकालिक
পর্যালোচনা অধীনে সময়কাল,पुनरावलोकन अंतर्गत कालावधी
মিথ্যা,खोटे बोलणे
পার্কস,भत्ता देणाऱ्या
স্থায়ী,कायम
প্রতি মেনসেম,प्रति मेन्सेम
অনুমোদনযোগ্য,परवानगीयोग्य
অনুমতি,परवानगी
অনুমতি,परवानगी
অনুমোদিত,परवानगी
চিরস্থায়ী,चिरस्थायी
চিরস্থায়ী,चिरस्थायी
Perquisites (= perks),परवानग्या (= पर्क्स)
ব্যক্তিগত,वैयक्तिक
ব্যাক্তিগত সম্পদ,वैयक्तिक मालमत्ता
ব্যক্তিগত বন্ড,वैयक्तिक बंध
ব্যক্তিত্ব,व्यक्तिमत्व
একজন অগ্রহণযোগ্য ব্যক্তি,व्यक्तिमत्त्व नॉन ग्रेटा
কর্মী,कर्मचारी
কর্মী নীতি,कर्मचारी धोरण
দৃষ্টিভঙ্গি,दृष्टीकोन
প্ররোচনা,मनापासून
প্রাসঙ্গিক,समर्पक
পড়ন,पेरूसल
পিটিশন,याचिका
পিটিশনার,याचिकाकर्ता
পর্যায়,टप्पा
আলোকচিত্র,फोटो
ফটোস্ট্যাট,फोटोस्टॅट
শারীরিক চেকিং,शारीरिक तपासणी
শারীরিক ত্রুটি,शारीरिक दोष
শারীরিক শিক্ষা,शारीरिक शिक्षण
শারীরিক প্রতিবন্ধী,शारीरिकदृष्ट्या अपंग
শারীরিক যাচাইকরণ,शारीरिक सत्यापन
পিসিমিয়াল,पीसमेल
টুকরা হার,तुकडा दर
তীর্থযাত্রী,तीर्थयात्रा
পাইলট প্রোগ্রাম,पायलट प्रोग्राम
পিন,पिन
প্লেসমেন্ট পরিষেবা,प्लेसमेंट सेवा
জন্মস্থান,जन्मस्थान
কাজের জায়গা,कामाचे ठिकाण
বাদী,फिर्यादी
পরিকল্পনা,योजना
পরিকল্পনা,नियोजन
উদ্ভিদ,वनस्पती
খেলোয়াড়,प्लेअर
আবেদন,विनंती
আবেদনকারী,विनवणीकर्ता
প্লেবিসাইট,Combiscite
প্রতিশ্রুতি,तारण
পূর্ণাঙ্গ অধিবেশনে,पूर्ण सत्र
প্লেনিপোটেনটিরি,प्लेनिपोटेन्टरी
প্লিন্থ অঞ্চল,प्लिंथ क्षेत्र
নীতি,धोरण
রাজনৈতিক ক্রিয়াকলাপ,राजकीय क्रियाकलाप
পোল,मतदान
দূষণ,प्रदूषण
রাজনৈতিক,राजकीय
পুল,तलाव
পোর্টফোলিও,पोर्टफोलिओ
অবস্থান,स्थिती
ইতিবাচক,सकारात्मक
পোস্ট,पोस्ट
পোস্ট তারিখ,पोस्ट दिनांकित
পোস্ট-ফ্যাক্টো অনুমোদন,फॅक्टो नंतर मंजुरी
স্নাতকোত্তর,पदव्युत्तर
মরণোত্তর,मरणोत्तर
পোস্টিং,पोस्टिंग
পোস্ট মর্টেম পরীক্ষা,मॉर्टम नंतरची परीक्षा
স্থগিত করা,पुढे ढकलणे
পোস্টস্ক্রিপ্ট (পি.এস.),पोस्टस्क्रिप्ट (पी.एस.)
শক্তি,शक्ती
মোক্তারনামা,पॉवर ऑफ अटर्नी
অনুশীলনযোগ্য,व्यावहारिक
অনুশীলন করা,सराव
প্রাক-নিরীক্ষা,प्री-ऑडिट
সতর্কতা,खबरदारी
নজির,उदाहरण
প্রিসিস,PRECSIS
সুনির্দিষ্ট,तंतोतंत
বিরত,अटकाव करणे
পূর্ব ধারণা,पूर्वसूचना
পূর্বসূরী,पूर्ववर्ती
প্রাধান্য,प्रबळ
মুখবন্ধ,प्रस्तावना
পছন্দ,प्राधान्य
কুসংস্কার,गाठ
প্রাথমিক,प्राथमिक
অকাল,अकाली
প্রাঙ্গণ,आवारात
প্রিমিয়াম,प्रीमियम
প্রিপেইড,प्रीपेड
প্রিপেইড কার্ড,प्रीपेड कार्ड
প্রাক-পরিকল্পিত,पूर्व नियोजित
প্রিপেন,प्रीपोन
প্রাক-গ্রহণযোগ্য বিল,प्री-रीसिप्ट बिल
প্রিগ্রেটিভ,प्रीरोजेटिव्ह
প্রেসক্রিপশন,लिहून द्या
নির্ধারিত,लिहून दिले
নির্ধারিত ফর্ম,विहित फॉर्म
উপস্থাপনা,सादरीकरण
সভাপতিত্ব,अध्यक्ष
রাষ্ট্রপতি,अध्यक्ष
প্রেস,दाबा
কপি টিপুন,कॉपी दाबा
গ্যালারী প্রেস,गॅलरी दाबा
অনুমান করা হয়েছে,गृहीत धरले
অনুমানমূলক বেতন,संभाव्य वेतन
অনুমান করা,गृहीत धरले
অজুহাত,सबब
বিরাজ করা,प्रचलित
প্রতিরোধ,प्रतिबंध करा
প্রতিরোধ,प्रतिबंध
প্রতিরোধমূলক,प्रतिबंधात्मक
দামের ওঠানামা (= মূল্য চলাচল),किंमत चढउतार (= किंमत हालचाली)
মূল্য নির্ধারণ,किंमत
প্রাইমা ফেসি,प्राइम फीसी
প্রাথমিকভাবে,प्रामुख्याने
প্রাথমিক,प्राथमिक
প্রাথমিক প্রাপ্তি,प्राथमिक पावती
অধ্যক্ষ,प्राचार्य
অধ্যক্ষ deb ণগ্রহীতা,मुख्य कर्जदार
প্রিন্টার,प्रिंटर
মুদ্রণ,मुद्रण
পূর্বের ইঙ্গিত,पूर्वीचे संकेत
অগ্রাধিকার গ্রেডিং,प्राधान्य ग्रेडिंग
কারাগার,कारागृह
বন্দী,कैदी
গোপনীয়তা,गोपनीयता
ব্যক্তিগত ও গোপনীয়,खाजगी आणि गोपनीय
অধিকার,विशेषाधिकार
সুবিধা কমিটি,विशेषाधिकार समिती
পুরস্কার,बक्षीस
সম্ভাবনা,संभाव्यता
প্রবেট,प्रोबेट
প্রবেশন,प्रोबेशन
প্রবেশনারি,प्रोबेशनरी
প্রবেশনার,प्रोबेशनर
ক্ষত পরীক্ষা করা,चौकशी
পদ্ধতিগত নিয়ম,प्रक्रियात्मक नियम
পদ্ধতি,प्रक्रिया
কার্যক্রম,कार्यवाही
প্রক্রিয়া,प्रक्रिया
প্রক্রিয়াজাতকরণ,प्रक्रिया
মিছিল,मिरवणूक
ঘোষণা,घोषणा
ঘোষণা,घोषणा
সংগ্রহ,खरेदी
পণ্য,उत्पादन
উত্পাদন,उत्पादन
পেশা,व्यवसाय
পেশাদার অর্জন,व्यावसायिक कामगिरी
দক্ষতা শংসাপত্র,प्रवीणता प्रमाणपत्र
প্রোফাইল,प्रोफाइल
লাভ,नफा
কার্যক্রম,कार्यक्रम
প্রোগ্রামের সময়সূচী,कार्यक्रमाचे वेळापत्रक
প্রোগ্রামিং,प्रोग्रामिंग
অগ্রগতি,प्रगती
প্রগতিশীল,पुरोगामी
নিষিদ্ধ,प्रतिबंधीत
নিষিদ্ধ অঞ্চল,प्रतिबंधित क्षेत्र
নিষেধাজ্ঞা,मनाई
নিষিদ্ধ আদেশ,निषिद्ध ऑर्डर
প্রকল্প,प्रकल्प
অভিক্ষেপ,प्रोजेक्शन
বিশিষ্ট,प्रमुख
প্রতিশ্রুতি,वचन
কর্জপত্র,शपथपत्र
প্রচার,प्रचार
প্রবর্তক,प्रवर्तक
পদোন্নতি,जाहिरात
প্রচার,प्रोमेट
প্রচার,प्रचार
উচ্চারণ,उच्चार
ঘোষণা,घोषणा
প্রমাণ,पुरावा
প্রেরণের প্রমাণ,पाठवण्याचा पुरावा
প্রুফ রিডিং,पुरावा वाचन
প্রচার,प्रसार
প্রচার,प्रसार
সঠিক,योग्य
সম্পত্তি,मालमत्ता
প্রস্তাব,प्रस्ताव
প্রস্তাব,प्रस्ताव
প্রোপাউন্ড,प्रोपॉन्ड
মালিকানা,मालकी
স্বীকৃতি,औपचारिकता
প্রো-রেটা,प्रो-रता
প্রো-রাতা কোটা,प्रो-रता कोटा
প্রোরোগ,प्रोरोग
সুবিধা - অসুবিধা,साधक आणि बाधक
মতামত,CORCIBLE
প্রসিকিউশন,खटला
প্রসপেক্টাস,प्रॉस्पेक्टस
প্রোটেমপোর অ্যাপয়েন্টমেন্ট,प्रोटेम्पोर अपॉईंटमेंट
প্রোটোকল,प्रोटोकॉल
প্রমাণ করুন,सिद्ध करा
সরবরাহ করা,प्रदान केलेले
তহবিল,भविष्य निर्वाह निधी
বিধান,तरतूद
অস্থায়ী,तात्पुरते
অস্থায়ী তালিকা,तात्पुरती यादी
প্রোভিসো,प्रोव्हिसो
নৈকট্য,निकटता
প্রক্সি,प्रॉक्सी
জনসাধারণ,सार्वजनिक
প্রকাশনা,प्रकाशन
পাবলিক ডিউটি,सार्वजनिक कर्तव्य
জনস্বার্থ মামলা,जनहित खटला
প্রচার,प्रसिद्धी
প্রকাশ,प्रकाशित
সময়োপযোগী,वक्तृत्व
শাস্তি,शिक्षा
ক্রয়,खरेदी
খাঁটি অস্থায়ী,पूर्णपणे तात्पुरते
উদ্দেশ্য,हेतू
অন্বেষণ করা,पाठपुरावा
সাধনা,उद्योगधंदा
পরিদর্শন,कार्यक्षेत्र
আপ,वर ठेवले
পুট আপ স্লিপ,पुट-अप स्लिप
যোগ্যতা,पात्रता
যোগ্য প্রার্থী,पात्र उमेदवार
যোগ্যতা,पात्र
যোগ্যতা পরীক্ষা,पात्रता परीक्षा
যোগ্যতা পরীক্ষা,पात्रता चाचणी
গুণগত কৌশল,गुणात्मक तंत्रे
গুণ,गुणवत्ता
মান নিয়ন্ত্রণ,गुणवत्ता नियंत्रण
পরিমাণ,प्रमाण
পৃথকীকরণ ছুটি,अलग ठेवणे रजा
ত্রৈমাসিক,तिमाही
কোয়াশ,खंडणी
কোয়াশি,अर्ध
অর্ধ-স্থায়ী,अर्ध-परिमाण
প্রশ্ন,क्वेरी
প্রশ্ন,प्रश्न
প্রশ্নবিদ্ধ,शंकास्पद
প্রশ্ন ঘন্টা,प्रश्न तास
প্রশ্নাবলী,प्रश्नावली
প্রস্থান,सोडा
কোরাম,कोरम
কোটা,कोटा
উদ্ধৃতি,कोटेशन
উদ্ধৃতি,कोट
রেস,शर्यत
জাতিগত বৈষম্য,वांशिक भेदभाव
র্যাক,रॅक
অভিযান,छापा
রেলপথ,रेल्वे
উত্থাপন,वाढवा
এলোমেলো,यादृच्छिक
এলোমেলো নমুনা,यादृच्छिक नमुना
পরিসীমা,श्रेणी
র‌্যাঙ্ক,श्रेणी
র‌্যাঙ্ক এবং ফাইল,रँक आणि फाईल
র‌্যাঙ্কিং,रँकिंग
র‌্যাপিড অ্যাকশন ফোর্স,वेगवान कृती शक्ती
বিরল,दुर्मिळ
ফুসকুড়ি,पुरळ
ইঁদুরযোগ্য মান,रेट करण्यायोग्य मूल्य
রেট,दर
রেট চুক্তি,दर करार
রেট তালিকা,दर यादी
অনুমোদন,मंजुरी
রেটিং,रेटिंग
অনুপাত,गुणोत्तर
রেশন,रेशन
যুক্তিসঙ্গত,तर्कसंगत
যৌক্তিকতা,तर्कसंगतता
রেশন ভাতা,रेशन भत्ता
কাঁচামাল,कच्चा माल
কাঁচা পণ্য,कच्चे उत्पादन
প্রতিক্রিয়া,प्रतिक्रिया
পড়া,वाचन
রিডজাস্ট,समायोजित करा
প্রস্তুত পরিকল্পনা,तयार योजना
প্রস্তুত রেকনার,रेडी रीकॉनर
বাস্তব,वास्तविक
বাস্তব উপার্জন,वास्तविक कमाई
আবাসন,रिअल इस्टेट
বাস্তবতা,वास्तविकता
উপলব্ধি,प्राप्ती
উপলব্ধি করুন,लक्षात घ्या
পুনরায় নিয়োগ,पुनर्बांधणी
পুনরায় আবেদন,पुनर्बांधणी
কারণ,कारण
পুনর্নির্মাণ,पुनर्मूल्यांकन
ছাড়,सूट
স্মরণ করুন,आठवते
পুনরায়,कमी करा
প্রাপ্তি,पावती
রসিদ বই,पावती पुस्तक
প্রাপ্তি এবং বিতরণ,पावती आणि वितरण
গ্রহণ,प्राप्त करा
রিসিভার,प्राप्तकर्ता
সাম্প্রতিক,अलीकडील
অভ্যর্থনা,रिसेप्शन
গ্রহণযোগ্য,ग्रहणक्षम
অবকাশ,सुट्टी
প্রাপক,प्राप्तकर्ता
পারস্পরিক,परस्पर
পারস্পরিক চাহিদা,परस्पर मागणी
প্রতিদান,परतावा
