Punjabi,Hindi
ਇੰਟਰਲੇਵਿੰਗ,अंतरावकाशी अवधि
ਇੰਟਰਲੇਵਿੰਗ,अंतरापत्रण
ਇੰਟਰਲੇਵਿੰਗ ਪੀਰੀਅਡ,अंतरावकाश अवधि
ਇੰਟਰਕੈਕ ਸਰਕਟ,अंतःपाश परिपथ
ਇੰਟਰਲੌਕ ਸਵਿਚ,अंतःपाश स्विच
ਇੰਟਰਲੋਕਿੰਗ,अंतःपाशन
ਵਿਚਕਾਰਲੀ ਅਸਫਲਤਾ,मध्यवतब विफलता
ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ,मध्य आवृत्ति
ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ,मध्य आवृत्ति दोलित्र
ਰੁਕ-ਰੁਕ ਕੇ,आंतरायिक
ਰੁਕ-ਰੁਕ ਕੇ ਮੌਜੂਦਾ,आंतरायिक धारा
ਇੰਟਰਮੋਡੀਜੂਲੇਸ਼ਨ,अंतरामॉडुलन
ਇੰਟਰਮੋਜ਼ਨ ਵਿਗਾੜ,अंतरामॉडुलन विरूपण
ਇੰਟਰਮੋਜ਼ਨ ਦੇ ਨਿਕਾਸ,अंतरामॉडुलन उत्सर्जन
ਇੰਟਰਮੋਜ਼ਨ ਟੈਸਟ,अंतरामॉडुलन परीक्षण
ਇੰਟਰਨੈੱਟ,"इंटरनेट, अंतर्जाल"
ਇੰਟਰਨੈੱਟ ਪ੍ਰਸਾਰਣ,इंटरनेट प्रसारण
ਇੰਟਰਨੈੱਟ ਚੈਟਿੰਗ,इंटरनेट गपशप
ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ ਸਟੈਕ,इंटरनेट प्रोटोकॉल स्टैक
ਇੰਟਰਨੈੱਟ ਰੇਡੀਓ,इंटरनेट रेडियो
ਇੰਟਰਨੈੱਟ ਸਟ੍ਰੀਮਿੰਗ,इंटरनेट प्रवाहन
ਇੰਟਰਨੈੱਟ ਵੀਡੀਓ,"इंटरनेट वीडियो, इंटरनेट –ष्य"
ਅੰਤਰ-ਕਾਰਜਸ਼ੀਲਤਾ,अंतरप्रचालनीयता
ਇੰਟਰਪੋਲੇਸ਼ਨ,अंतर्वेशन
ਦੁਭਾਸ਼ੀਏ,"अनुदेशांतरक, निर्वचक"
ਵਿਘਨ,"अंतरायक, बाधा"
ਰੁਕਾਵਟ,"अंतरायन, रूकावट, व्यवधान"
ਵਿਘਨ,"अंतरायक, बाधक"
ਅੰਤਰਾਲ,अंतराल
ਇੰਟਰਕੋਡਿੰਗ,अंतराकोडन
ਇੰਟਰਾਫ੍ਰੇਮ,अंतराफ्रेम
ਇੰਟਰਨੇਟ,"इंट्रानेट, अंतराजाल, अंतः जाल"
ਇਨਟਰੇਪੈਕਸ਼ਨਚਰ,अंतराचित्र
ਇੰਟਰਾਵੈਬ,"अंतरावेब, अंतराजाल"
ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ,नैज अर्धचालक
ਉਲਟਾ ਮੌਜੂਦਾ,विपरीत धारा
ਉਲਟਾ ਸਥਾਨ ਦਾ ਕੰਮ,व्युत्क्रम स्थानिक प्रचालन
ਉਲਟਾ,"प्रतिलोमित, व्युत्क्रमित"
ਉਲਟਾ ਐਲ ਐਂਟੀਨਾ,प्रतिलोमित L ऐन्टेना
ਉਲਟਾ v ਅਨਟਨਨਾ,प्रतिलोमित V ऐन्टेना
ਇਨਵਰਟਰ,"प्रतीपक, अंतर्वर्तक, इनवर्टर"
ਅਨਿਯਮਿਤ,अनियमित
ਅਸਪਸ਼ਟ ਤੱਤ,"असंगत तत्व, असंबंधित तत्व"
ਇਕੱਲਤਾ ਨੈਟਵਰਕ,पृथक्करण जालक्रम
ISolator,"विलगक, पृथक्कारक"
ਜੈਮਰ,"संबाधक, जामक"
ਜਾਮ,"संबाधन, जाम होना"
ਜਾਰਗਨ ਫਾਈਲ,विशेष कूट संचिका
ਜਾਵਾ ਸਕ੍ਰਿਪਟ,जावा लिपि
ਜਿੰਗਲ,झंकार (विज्ञापन) गीत
Jitter,"जिटर, प्रकंपन"
ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ,"जोड़ने वाला, मिलाने वाला, योजक"
ਜੁਆਇੰਟ,"जोड़, संधि"
ਸ਼ਾਮਲ,संधित
ਜੰਪਰ,"झंपक, जम्पर"
ਕਬਾੜ,"कबाड़, जंक"
ਬੇਕਾਰ ਚਿਠੀ,"अवांछित डाक, अवांछित मेल"
ਕਰਨਲ,"vिाष्ट, कर्नेल"
ਕੁੰਜੀ,कुंजी
ਕੀਬੋਰਡ,कुंजी पटल
ਕੀਰ,कुंजीयक
ਕੀਨੋਟ,"मूल स्वर, मूल टिप्पणी, आरंभिक स्वर"
ਕਿਲ੍ਹੇ ਚੱਕਰ,किलोसाइकिल
ਕਿਲ੍ਹੇ,किलोवोल्ट
ਕਿਲੋਟ,किलोवाट
ਕਿਨਮੈਟਿਕਸ,शुद्धगतिकी
ਗੋਡੇ ਬਿੰਦੂ ਵੋਲਟੇਜ,जानु बिंदु वोल्टता
ਗੋਬ,"घुंडी, नॉब"
ਗਿਆਨ ਅਧਾਰ,ज्ञानाधार
ਗਿਆਨ ਦੀ ਨੁਮਾਇੰਦਗੀ,ज्ञान निरूपण
L ਨੈੱਟਵਰਕ,L' जालक्रम
L ਸੈਕਸ਼ਨ ਫਿਲਟਰ,L' परिच्छेद फिल्टर
Lag ਅਤੇ ਅਗਵਾਈ,पष्चता और अग्रता
Lagging ਮੌਜੂਦਾ,पष्चगामी धारा
ਪਛੜਨਾ ਪਾਵਰ ਫੈਕਟਰ,पष्चगामी षक्ति गुणक
ਲਮੀਨੇਟਡ,"स्तरित, पटलित"
ਦੀਵੇ,"लैम्प, दीप"
ਲੈਪਟਾਪ,लैपटॉप
ਲੇਜ਼ਰ ਬਾਰੰਬਾਰਤਾ,लेसर आवृत्ति
ਅਸ਼ੁੱਧ ਗਲਤੀ,गुप्त त्रुटि
ਨਿਰੰਤਰ ਗਰਮੀ,गुप्त ऊष्मा
ਵਿਥਕਾਰ,अक्षांश
ਪਰਤ,"परत, स्तर"
ਖਾਕਾ,"अभिन्यास, नक्शा, खाका"
ਲੇਆਉਟ ਯੋਜਨਾ,"अभिन्यास योजना, अनुविक्षेप योजना"
ਲੀਡ,"अग्रता, तार, लीड"
ਪ੍ਰਮੁੱਖ ਪੜਾਅ,"अग्रगामी कला, अग्रगामी फेज"
ਲੀਕ ਸਬੂਤ,क्षरणरोधी
ਲੀਕ,क्षरण
ਲੀਜ਼ਡ ਸਰਕਟ,पट्टा परिपथ
ਲੈਂਸ,लेन्स
ਪੱਧਰ ਸੂਚਕ,तल सूचक
ਲਾਈਟ ਕੰਟਰੋਲ,प्रकाश नियंत्रण
ਲਾਈਟ ਕਲਮ,"प्रकाश पेन, प्रकाश लेखनी"
ਬਿਜਲੀ ਦੀ ਪ੍ਰੇਸ਼ਾਨ,तडित् निरोधक
ਸੀਮਾ,सीमक
ਐਂਪਲੀਫਾਇਰ ਨੂੰ ਸੀਮਿਤ ਕਰਨਾ,"सीमक प्रवर्धक, सीमाकारी प्रवर्धक"
ਲਾਈਨ ਦਾ ਨੁਕਸਾਨ,"लाइन क्षय, लाइन हानि"
ਲਾਈਨ ਸ਼ੋਰ,लाइन रव
ਨਜ਼ਰ ਦੀ ਲਾਈਨ,–ष्टि-रेखा
ਲਾਈਨ ਪੜਾਅ,लाइन प्रावस्था
ਲਾਈਨ ਸੰਚਾਰ,लाइन संचरण
ਲਾਈਨ ਅਨਲੋਡ,भाररहित लाइन
ਲੀਨੀਅਰੁਮਾਰੀ,रैखिक क्वांटमकारी
ਰੇਖਾ,रैखिकता
ਲਾਈਨ-ਕੋਐਕਸਿਆਲ,समाक्ष लाइन
ਲਾਈਨ-ਬਰਾਬਰੀ,लाइन समकारी
ਲਾਈਨ-ਬਾਰੰਬਾਰਤਾ,लाइन आवृत्ति
ਲਾਈਨ-ਪ੍ਰੇਸ਼ਾਨ,लाइन प्रतिबाधा
ਲਾਈਨ-ਕੁਆਰਟਰ ਵੇਵੈਲਥ,चतुर्थांश तरंगदैर्घ्य लाइन
ਲਿੰਕ,"कड़ी, शृंखला, लिंक"
ਲਿੰਕ,संयोजक शृंखलक
ਲਿਪ-ਮਾਈਕ੍ਰੋਫੋਨ,ओष्ठ माइक्रोफोन
ਲਾਈਵ ਪ੍ਰਸਾਰਣ,सजीव प्रसारण
ਲਾਈਵ ਸਰਕਟ,सक्रिय परिपथ
ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ,जीवंत कार्यक्रम
ਲੋਡ,भार
ਲੋਡ ਸਮਰੱਥਾ,भार धारिता
ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ ਲੋਡ ਕਰੋ,भार वहन क्षमता
ਲੋਡ ਗੁਣ,लोड अभिलक्षण
ਲੋਡ ਰੁਕਾਵਟ,लोड प्रतिबाधा
ਲੋਡ ਹੋ ਗਿਆ,"भारित, लोडित"
ਲੋਡਰ,भारक
ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ,"भारण, लोडन"
ਕੋਡ ਲੋਡ ਕਰਨਾ,"भारण कुंडली, लोडन कुंडली"
ਲੋਡ-ਟੈਸਟ,"भार परीक्षण, लोड परीक्षण"
ਲੋਬ,पालि
ਲੋਬੇ ਐਂਟੀਨਾ,पालि ऐन्टेना
ਸਥਾਨਕ ਏਰੀਆ ਨੈਟਵਰਕ,"स्थानीय क्षेत्र जालक्रम, स्थानीय क्षेत्र नेटवर्क"
ਸਥਾਨਕ ਬੈਟਰੀ,स्थानीय बैटरी
ਸਥਾਨਕ c ਸਿਲੇਟਰ,स्थानीय दोलित्र
ਲਾਗ,"लॉग, अभिलेख"
ਲੌਗ ਬੁੱਕ,लॉग बुक
ਲੌਗ ਇਨ ਕਰੋ (ਲੌਗ ਇਨ ਕਰੋ),सत्रारंभ
ਲੌਗ ਬੰਦ (ਲਾਗ ਆਉਟ),सत्रांत
ਲਾਗ ਸ਼ੀਟ,"लॉगशीट, लॉग प्रपत्र"
ਲੋਗਰੀਥਮ,"लघुगणक, लॉगेरिथ्म"
ਲੋਗਰੀਥਿਕਮਿਕ ਐਂਪਲੀਫਾਇਰ,"लघुगणकीय प्रवर्धक, लॉगेरिथ्मीय प्रवर्धक"
ਲੋਗਰੀਥਿਮਿਕ ਅਨੁਪਾਤ,"लघुगणकीय अनुपात, लॉगेरिथ्मीय अनुपात"
ਲੋਗਰੀਥਿਮਿਕ ਜਵਾਬ,लघुगणकीय अनुक्रिया
ਲੋਗਰੀਥਿਮਿਕ ਸਕੇਲ,"लघुगणकीय मापक्रम, लघुगणकीय स्केल"
ਲਾਗਿੰਗ,"संलेखन, प्रचालेखन"
ਤਰਕ,तर्क
ਤਰਕ ਗੇਟ,"तर्क द्वार, तर्क गेट"
ਤਰਕ ਕਾਰਜ,तर्क संक्रिया
ਲਾਜ਼ੀਕਲ,तार्किक
ਲਾਜ਼ੀਕਲ ਫਰੇਮ,तार्किक फ्रेम
ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ,"लोगो अंतर्वेशक, प्रतीक अंतर्वेशक"
ਲੰਬਕਾਰ,देशांतर
ਲੂਪ,"लूप, पाश"
ਲੂਪ ਐਂਟੀਨਾ,पाश ऐन्टेना
ਲੂਪ ਲਾਭ,पाश लब्धि
ਲੂਪ ਟੈਸਟ,लूप परीक्षण
Oose ਿੱਲਾ ਸੰਪਰਕ,शिथिल संपर्क
Loose ਿੱਲੇ ਕਪਲਿੰਗ,"अल्प युग्मन, शिथिल युग्मन"
ਘਾਟੇ ਐਂਟੀਨਾ,हासहीन ऐन्टेना
ਘਾਟਾ,हासहीन संपीडन
ਘਾਟੀ,हासी संपीडन
ਉੱਚਾ (ਆਵਾਜ਼),प्रबलता (ध्वनि)
ਲਾ loud ਥਸਪੀਕਰ,"ध्वनि विस्तारक, लाउडस्पीकर"
ਘੱਟ ਬਾਰੰਬਾਰਤਾ,निम्न आवृत्ति
ਘੱਟ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ,निम्न स्तर भाषा
ਘੱਟ ਘਾਟੇ ਫੀਡਰ,निम्न हानि प्रभरक
ਘੱਟ ਨੁਕਸਾਨ ਲਚਕਦਾਰ ਕੋਕਸਿਅਲ ਕੇਬਲ,निम्न हानि नम्य समाक्ष केबल
ਘੱਟ ਸ਼ੋਰ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,निम्न रव अभिग्राही
ਘੱਟ ਬਕਾਇਆ ਸੈਟੇਲਾਈਟ,निम्न कक्षायमान उपग्रह
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,निम्न पारक फिल्टर
ਘੱਟ ਪ੍ਰਤੀਕ੍ਰਿਆ,निम्न प्रतिघात भूसंपर्कन
ਘੱਟ ਵਿਰੋਧ ਰਸਤਾ,अल्प प्रतिरोधी पथ
ਲੱਗ,"लग, कर्णक"
ਪ੍ਰਕਾਸ਼,ज्योतिर्मयता
ਬੁਲਾਇਆ ਗਿਆ,पिंडित
ਮੈਕਰੋ ਬਲਾਕ,बृहत् खंड
ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ,"बृहत् परिभाषा, बृहत् स्पष्टता"
ਮੈਕਰੋ ਵਿਜ਼ਨ,"बृहत् –ष्य, बृहत् –ष्टि"
ਜਾਦੂ ਦੀ ਅੱਖ,"मायाक्षि, मैजिक आई"
ਚੁੰਬਕ,चुंबक
ਚੁੰਬਕੀ ਖੇਤਰ,चुंबकीय क्षेत्र
ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ,चुंबकीय फ्लक्स
ਚੁੰਬਕੀ ਖੰਭੇ,चुंबकीय धुव
ਚੁੰਬਕੀ ਤੂਫਾਨ,चुंबकीय विक्षोभ
ਚੁੰਬਕੀ ਸਵਿਚ,चुंबकीय स्विच
ਚੁੰਬਕੀ ਟੇਪ,"चुंबकीय टेप, चुंबकीय फीता"
ਚੁੰਬਕੀ,चुंबकत्व
ਮੇਲ ਮਰਜ,"डाक संविलयन, मेल संविलयन"
ਮੇਲਿੰਗ ਲਿਸਟ,डाक सूची
ਮੁੱਖ ਕੈਰੀਅਰ,मुख्य वाहक
ਕਾਇਮ ਰੱਖੋ,अनुरक्षण करना
ਰੱਖ ਰਖਾਵ,अनुरक्षण; रख-रखाव
ਰੱਖ-ਰਖਾਅ ਟੀਮ,अनुरक्षण दल
ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ,बहुसंख्यक वाहक
ਸੰਪਰਕ ਰੀਲੇਅ ਬਣਾਓ,संबंध संपर्क रिले
ਮੇਕ-ਐਂਡ-ਬਰੇਕ ਸਵਿੱਚ,संपर्क और विच्छेद स्विच
ਮਰਦ-ਕੁਨੈਕਟਰ,पुं-संबंधक
ਆਦਮੀ ਨੇ ਰੌਲਾ ਪਾਇਆ,मानव निर्मित रव
ਪ੍ਰਬੰਧਨ ਜਾਣਕਾਰੀ ਪ੍ਰਣਾਲੀ (ਮਿਸ),प्रबंधन सूचना तंत्र (एम आई एस)
ਹੇਰਾਫੇਰੀ,"जोड़-तोड़, जुगाड़, युक्तियोजित"
ਮੈਨੁਅਲ ਕੰਟਰੋਲ,हस्त नियंत्रण
ਮੈਨੁਅਲ ਵਿਧੀ,हस्तविधि
ਸੁਰੱਖਿਆ ਸਾਵਧਾਨੀ ਦਾ ਦਸਤਾਵੇਜ਼,सुरक्षा पूर्वोपाय नियम-पुस्तिका
ਹੱਥੀਂ ਚਲਾਏ ਗਏ,हस्त प्रचालित
ਨਿਰਮਾਤਾ,विनिर्माता
ਮਾਸਕ,प्रच्छादक
ਮਾਸਕੀ,प्रच्छादिती
ਮਾਸਕਰ,"प्रच्छादी, प्रच्छादक"
ਮਾਸਕਿੰਗ,प्रच्छादन
ਮਾਸਕਿੰਗ ਵਰਤਾਓ,प्रच्छादन व्यवहार
ਆਡੀਓ ਦਾ ਮਾਸਕਿੰਗ ਪ੍ਰਭਾਵ,श्रव्य प्रच्छादन प्रभाव
ਮਾਸਕਿੰਗ ਥ੍ਰੈਸ਼ੋਲਡ,प्रच्छादन देहली
ਮਾਸਕਿੰਗ ਟੋਨ,प्रच्छादन स्वर
ਮਸਤ,मास्ट
ਮਸਤ ਰੇਡੀਏਟਰ,मास्ट विकिरक
ਮਾਸਟਰ ਕੰਟਰੋਲ,प्रधान नियंत्रण
ਮਾਸਟਰ ਓਸਕਿਲਟਰ,प्रधान दोलित्र
ਮੈਚ-ਪ੍ਰੇਸ਼ਾਨ,"प्रतितुलन प्रतिबाधा, सुमेलन प्रतिबाधा"
ਮੈਚਿੰਗ ਨੈਟਵਰਕ,"प्रतितुलन जालक्रम, सुमेलन जालक्रम"
ਮੈਚਿੰਗ ਸਟੱਬ,"सुमेलन स्टब, प्रतितुलन स्टब"
ਮੈਚਿੰਗ ਟਰਾਂਸਫਾਰਮਰ,"सुमेलन ट्रांसफार्मर, प्रतितुलन ट्रांसफार्मर"
ਪਦਾਰਥਕ-ਖਰੀਦ,सामग्री प्रापण
ਮੈਟਰਿਕਸ,"आव्यूह, मैट्रिक्स"
ਵੱਧ ਤੋਂ ਵੱਧ,अधिकतमीकरण
ਵੱਧ ਤੋਂ ਵੱਧ ਮੰਗ ਸੰਕੇਤਕ,अधिकतम मांग सूचक
ਵੱਧ ਤੋਂ ਵੱਧ ਬਿਜਲੀ ਦੀ ਘਣਤਾ,अधिकतम षक्ति घनत्व
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,अधिकतम सुग्राहिता
ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ,अधिकतम ताप
ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂ ਯੋਗ ਬਾਰੰਬਾਰਤਾ,अधिकतम उपयोज्य आवृत्ति
ਵੱਧ ਤੋਂ ਵੱਧ ਮੁੱਲ,अधिकतम मान
ਫੇਲ੍ਹ ਹੋਣ ਦਾ ਸਮਾਂ,विफलता-माध्य समय
ਮਤਲਬ ਮੁੱਲ,"माध्य मूल्य, माध्य मान"
ਮਾਪਿਆ ਸੰਕੇਤ,मापित संकेत
ਮਾਪ,मापन
ਮਾਪਣ ਵਾਲਾ ਉਪਕਰਣ,मापन युक्ति
ਮਾਪਣ ਵਾਲੇ ਉਪਕਰਣ,माप उपस्कर
ਮਾਪਣ ਵਾਲੇ ਸਾਧਨ,माप यंत्र
ਫੀਲਡ ਦੀ ਤਾਕਤ ਦੇ ਸਾਧਨ ਨੂੰ ਮਾਪਣਾ,क्षेत्र सामर्थ्य माप यंत्र
ਮਾਪਣ ਟੇਪ,मापन फीता
ਵਿਧੀ,"यंत्रावली, क्रियाविधि"
ਮੀਡੀਆ ਸਰਵਰ,"मीडिया सर्वर, माध्यम परिसेवक"
ਮਾਧਿਅਮ,"मध्य, माध्यम, मध्यम"
ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ,मध्यम आवृत्ति
ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ ਲਹਿਰ,मध्यम आवृत्ति तरंग
ਦਰਮਿਆਨੀ ਵੇਵ (MW),मध्यम तरंग
ਮੈਗਾ-ਓਮ,मेगा ओम
ਮੇਜਰ,मेगर
ਯਾਦਦਾਸ਼ਤ,स्मृति
ਸਲਾਹ ਦੇਣਾ,मेंटरन
ਮੇਨੂ ਬਾਰ,मेनू-बार
ਮਰਕਰੀ ਸਵਿਚ,पारद स्विच
ਮਰਜਣਾ,संविलय
ਸੁਨੇਹਾ,संदेश
ਮੈਟਾਡੇਟਾ,"अधिआंकड़ा, मेटाडाटा"
ਧਾਤ-ਆਕਸਾਈਡ ਸੈਮੀਕੰਡਕਟਰ ਡਿਓਡ,धातु ऑक्साइड अर्धचालक डायोड
ਮੈਟਲ-ਸ਼ੀਟਡ ਕੇਬਲ,धातु-कोषित केबल
ਮੀਟਰ,"मीटर, मापक"
ਮੀਟਰਿੰਗ ਪੈਨਲ,मापयंत्र पैनल
ਮੀਕਾ,अभ्रक
ਮੀਕਾ-ਇਨਸੂਲੇਸ਼ਨ,अभ्रक विद्युत् रोधन
ਮਾਈਕਰੋ-,"सूक्ष्म-, माइक्रो-"
ਮਾਈਕਰੋ ਕੰਪੋਨੈਂਟ,सूक्ष्म घटक
ਮਾਈਕਰੋ ਕੰਪਿ computer ਟਰ,"सूक्ष्म कंप्यूटर, सूक्ष्म अभिकलित्र"
ਮਾਈਕਰੋ-ਕੰਟਰੋਲਰ,सूक्ष्म नियंत्रक
ਮਾਈਕਰੋ-ਇਲੈਕਟ੍ਰਾਨਿਕਸ,सूक्ष्म इलेक्ट्रॉनिकी
ਮਾਈਕ੍ਰੋਫੋਨ,माइक्रोफोन
ਮਾਈਕ੍ਰੋਫੋਨਿਕਸ,माइक्रोफोनिक्स
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ,"सूक्ष्मप्रक्रमक, माइक्रोप्रोसेसर"
ਮਾਈਕਰੋ-ਵੋਲਟ (ਐਮਵੀ),माइक्रो वोल्ट
ਮਾਈਕ੍ਰੋਵੇਵ,सूक्ष्म तरंग
ਮਾਈਕ੍ਰੋਵੇਵ ਇਰਾਟਨਾ,सूक्ष्म तरंग ऐन्टेना
ਮਾਈਕ੍ਰੋਵੇਵ ਸ਼ਤੀਰ,सूक्ष्म तरंग किरणपुंज
ਮਿਡ-ਬੈਂਡ,मध्य-बैंड
ਮਾਈਗ੍ਰੇਸ਼ਨ,"प्रवास, प्रवजन, अभिगमन, स्थानांतरण"
ਮਾਈਗ੍ਰੇਸ਼ਨ ਮਾਰਗ,प्रवास पथ
ਛੋਟਾ,"लघुरूप, लघु"
ਛੋਟਾ,लघुरूपीकृत
ਘੱਟੋ ਘੱਟ,न्यूनतम
ਘੱਟੋ ਘੱਟ ਤਾਪਮਾਨ,न्यूनतम ताप
ਘੱਟੋ ਘੱਟ ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ,न्यूनतम उपयोज्य क्षेत्र सामर्थ्य
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ,"अल्पांश वाहक, अल्पसंख्यक वाहक"
ਗਲਤ,कुइंगित
ਰਲਾਉ,मिश्रित करना (क्रि.)
ਮਿਕਸਡ ਖਾਲੀ,मिश्रित लोपन
ਮਿਸ਼ਰਤ ਸਿੰਕ,"मिश्रित सिंक, मिश्रित तुल्यकालन"
ਮਿਕਸਰ,मिश्रक
ਮਿਕਸਰ ਟਿ .ਬ,"मिश्रण ट्यूब, मिश्रण नलिका"
ਮਿਲਾਉਣਾ,"मिश्रण करना, मिलाना"
ਮਿਕਸਿੰਗ ਸਰਕਟ,मिश्रक परिपथ
Menonic,स्मरक
ਮਨੀਮੋਨਿਕਸ,स्मृति विज्ञान
ਮੋਬਾਈਲ,"चल, मोबाइल"
ਮੋਬਾਈਲ ਮਲਟੀਮੀਡੀਆ ਐਪਲੀਕੇਸ਼ਨ,चल बहुमाध्यम अनुप्रयोग
ਮੋਬਾਈਲ ਟੀਵੀ,"चल दूरदर्शित्र, चल टीवी, चल TV"
ਮੋਡ,विधा
ਅਸਫਲਤਾ ਦਾ .ੰਗ,भंग-विधा
ਪ੍ਰਸਾਰ ਦਾ .ੰਗ,संचरण-विधा
ਮਾਡਲ,"निदर्श, मॉडल"
ਮਾਡਮ,मॉडेम
ਆਧੁਨਿਕ ਐਫਐਮ ਟ੍ਰਾਂਸਮੀਟਰ,आधुनिक एफ एम प्रेषित्र
ਆਧੁਨਿਕ ਰੁਝਾਨ,"आधुनिक प्रचलन, आधुनिक प्रवृत्तियाँ"
ਸੰਰਚਨਾ ਦੇ .ੰਗਾਂ,"विन्यास विधा, संरूपण विधा"
ਸੋਧ,"आशोधन करना, आपरिवर्तन करना (क्रि.)"
ਸੋਧਿਆ ਨਿਰੰਤਰ ਲਹਿਰ,मॉडुलित सतत तरंग
ਸੰਦਰੁਕ ਸਿਗਨਲ,मॉडुलित संकेत
ਮੋੜਿਆ ਹੋਇਆ ਵੇਵਫਾਰਮ,मॉडुलित तरंगरूप
ਸੋਧ,मॉडुलन
ਸੰਚਾਲਨ ਦਾ ਐਪਲੀਟਿ .ਡ,मॉडुलन आयाम
ਸੋਧ ਸਮਰੱਥਾ,"मॉडुलन क्षमता, मॉडुलन सामर्थ्य"
ਮੋਡੂਲੇਸ਼ਨ ਬਾਰੰਬਾਰਤਾ,मॉडुलन आवृत्ति
ਮੋਡੂਲੇਸ਼ਨ ਇੰਡੈਕਸ,मॉडुलन सूचकांक
ਸੰਚਾਲਨ ਦੀ ਲੜੀ,मॉडुलन रैखिकता
ਸੰਚਾਲਿਤ ਮੀਟਰ,"मॉडुलेशन मीटर, मॉडुलनमापी"
ਸੋਧ ਨਿਗਰਾਨੀ,मॉडुलन मॉनीटर
ਸੰਵਿਧਾਨਕਤਾ ਪ੍ਰਤੀਸ਼ਤਤਾ,मॉडुलन प्रतिशत
ਮੋਡੂਲੇਟਰ,मॉडुलक
ਮੋਡੀ ule ਲ,"मॉड्यूल, अनुखंड"
ਨਮੀ,"नमी, आर्द्रता"
ਰਫਤਾਰ,संवेग
ਮਾਨੀਟਰ,"मॉनीटर, अनुवीक्षण"
ਨਿਗਰਾਨੀ,"मॉनीटरन, अनुवीक्षण"
ਨਿਗਰਾਨੀ ਅਤੇ ਵਿਸ਼ਲੇਸ਼ਣ ਤਕਨੀਕਾਂ,अनुवीक्षण और विष्लेषण तकनीक
ਨਿਗਰਾਨੀ ਅਤੇ ਨਿਯੰਤਰਣ,अनुवीक्षण और नियंत्रण
ਨਿਗਰਾਨੀ ਸਟੇਸ਼ਨ,"मॉनीटरन केंद्र, अनुवीक्षण केंद्र"
ਮੋਨੋਕ੍ਰੋਮ,एकल वर्ण
ਮੋਨੋਫੋਨਿਕ ਟ੍ਰਾਂਸਮਿਸ਼ਨ,एकपथ ध्वनिक संचरण
ਮੋਰਫ,रूप
ਰੋਗ,"रूपण, आकृतीकरण"
ਮੋਰਫਿਜ਼ਮ,आकारिता
ਮੋਜ਼ੇਕ,मोजैक
ਮਦਰਬੋਰਡ,"मदर बोर्ड, उश्म पटल"
ਮੋਸ਼ਨ ਮੁਆਵਜ਼ਾ,गति प्रतिकरण
ਮੋਸ਼ਨ ਅਨੁਮਾਨ,गति आकलन
ਮੋਸ਼ਨ ਵੈਕਟਰ,गति सदिश
ਮੋਸ਼ਨ ਵੀਡੀਓ,"गतिक वीडियो, चल–श्य"
ਮੋਟਰ,मोटर
ਮੋਟਰ ਓਪਰੇਟਰ,मोटर प्रचालक
ਮੋਟਰ ਸਟਾਰਟਰ,मोटर प्रवर्तक
ਮਾਉਂਟ,आरोह
ਮਾ ouse ਸ,"मूषक, माउस"
ਮਾ mouse ਸ ਇੰਟਰਫੇਸ,"माउस इंटरफेस, माउस अंतरापृष्ठ"
ਅੰਦੋਲਨ,गति
ਮਲਟੀ ਚੈਨਲ ਐਕਸਟੈਂਸ਼ਨ,बहु चैनल विस्तार
ਮਲਟੀਕਾਸਟਿੰਗ,बहुप्रसारण
ਬਹੁਕੰਨਸ਼ੇਲ ਸਿਗਨਲ,बहु चैनल संकेत
ਬਹੁ-ਪੱਖੀ ਮਾਈਕ੍ਰੋਫੋਨ,बहुदिश माइक्रोफोन
ਬਹੁਭਾਸ਼ਾਈ ਟਿੱਪਣੀ,"बहुभाषी वृत्तविवरण, बहुभाषी कमेंट्री"
ਮਲਟੀਮੀਡੀਆ,"बहुमाध्यम, मल्टीमीडिया"
