Hindi,Bengali
सम्राज्ञी,প্যারামাউন্ট ভদ্রমহিলা
सम्राट्,পরম প্রভু
चर्मपत्र,পার্চমেন্ট
"2. पार्चमेंट, चर्मपत्र पांडुलिपि",পার্চমেন্ট
3. पत्र,পার্চমেন্ট
क्षमा,ক্ষমা
"संधिवार्ता, सुलह की बातचीत",কথাবার্তা
2. विमर्श,কথাবার্তা
"पार्लियामेंट, पार्लेमैन",সংসদ (=সংসদ)
पार्लियामेंट,সংসদ
2. संसद,সংসদ
3. पार्लियामेंट,সংসদ
पार्लियामेंट अधिनियम,সংসদ আইন
"सांसदिक, संसदविज्ञ",সংসদ সদস্য
"2. संसदीय पद्धति का समर्थक, पार्लियामेंट समर्थक",সংসদ সদস্য
संसदीय प्रतिनिधि,সংসদীয় এজেন্ট
पारनेलवाद,পারনেলিজম
पैरोल,প্যারোল
2. संबंध मुक्ति,প্যারোল
पितृहंता,প্যারিসাইড
2. गुरुजनंहंता,প্যারিসাইড
"पक्षपाती, पक्षधर",পক্ষপাতমূলক
2. लड़ाका,পক্ষপাতমূলক
3. गुरिल्ला,পক্ষপাতমূলক
"दर्रा, गिरी-द्वार",পাস
संकेत शब्द,পাস শব্দ (=ঘড়ি শব্দ)
कुल-पिता,প্যাট্রিয়ার্ক
"(बहुवचन में) जैकब के वंशज; डब्राहीम, इशाक, जैकब और उनके पूर्वज।",প্যাট্রিয়ার্কস
कुलीन,প্যাট্রিশিয়ান
पैतृकी,পিতৃত্ব
पैक्स ब्रिटेनिका ब्रिटिश साम्राज्य द्वारा शांति-स्थापना,প্যাক্স ব্রিটানিকা
"पक्स रोमाना, रोमन साम्राज्य द्वारा स्थापित शांति",প্যাক্স রোমানা
वंशानुक्रम,বংশ
2. वंश-वृक्ष,বংশ
"कुलीन व्यक्ति, उच्च कुलोत्पन्न व्यक्ति",বংশানুক্রমিক ব্যক্তি
पियर,সমকক্ষ ব্যক্তি
2. समपदस्थ,সমকক্ষ ব্যক্তি
पियर पद,পিরেজ
2. पियर वर्ग,পিরেজ
3. पियरेज,পিরেজ
आयरलैंड के पियर,আয়ারল্যান্ডের সহকর্মীরা
स्कॉटलैंड के पियर,স্কটল্যান্ডের সহকর্মীরা
प्रायद्वीपीय अभियान,উপদ্বীপের প্রচারণা
प्रायद्वीपीय युद्ध,উপদ্বীপ যুদ্ধ
पताका,পেনান্ট
"लोक माँग पत्र, पीपुल्स चार्टर",জনগণের সনদ (=জাতীয় সনদ)
जन मोर्चा,পিপলস ফ্রন্ট (=জনপ্রিয় ফ্রন্ট)
विश्वासघात,বেপরোয়া
अवधि,সময়কাল
2. काल,সময়কাল
परिधि,পরিধি
"इस्तमरारी बंदोबस्त, स्थायी बंदोबस्त",স্থায়ী বন্দোবস্ত
स्थायी जागीर,চিরন্তন জাঁকজমক
सैन्य व्यूह,ফ্যালানক্স
2. फैलेक्स,ফ্যালানক্স
"फेरो, फ़राऊन, फेरोन",ফেরাউন
चित्राक्षर,পিকটোগ্রাম
चित्रलेख,পিকটোগ্রাফ
2. चित्रमय ग्राफ,পিকটোগ্রাফ
तीर्थ यात्री,তীর্থযাত্রী
पिलग्रिम फादर्स,তীর্থযাত্রী পিতারা
लूट,পিলেজ
2. लूट का माल,পিলেজ
स्तंभ,স্তম্ভ
अशोक के स्तंभ लेख,পিলার এডিক্টস (অশোকের)
स्तंभ लेख,পিলার এডিক্টস (অশোকের)
2. लघु स्तंभ लेख,পিলার এডিক্টস (অশোকের)
"जलदस्यु, समुद्री डाकू, समुद्र दस्यु",জলদস্যু
2. दस्युपोत,জলদস্যু
घमासान युद्ध,পিচড যুদ্ধ
षड़यंत्र,পটভূমি
नगर,পলিস
2. नगर राज्य,পলিস
पुर-शासक,পলিটার্ক
"राजनीतिक एजेंट, राजनीतिक अभिकर्त्ता",পলিটিক্যাল এজেন্ট
राजनीतिक शरण,রাজনৈতিক আশ্রয়
राजनीतिक राज्य प्रतिनिधि,রাজনৈতিক বাসিন্দা
राजनैतिक आतंकवाद,রাজনৈতিক সন্ত্রাস
व्यक्ति कर,মাথট
"नौका सेतु, नाव पुल",পন্টুন
प्रधान,প্রিমিয়ার
2. प्रधान मंत्री,প্রিমিয়ার
प्रधान मंत्री-पद,প্রিমিয়ারশিপ
प्रदेश,প্রেসিডেন্সি
2. प्रेसीडेन्सी,প্রেসিডেন্সি
"प्रधान, अध्यक्ष",রাষ্ট্রপতি
2. राष्ट्रपति,রাষ্ট্রপতি
"प्रेसीडियम, अध्यक्षमंडल, प्रधान परिषद",প্রেসিডিয়াম
प्रधान मंत्री,প্রধানমন্ত্রী
ज्येष्ठाधिकार,প্রিমোজেনিচার
नरेश,রাজপুত্র
2. राजकुमार,রাজপুত্র
प्रिंस बिशप,প্রিন্স বিশপ
"महारानी-पति, प्रिंस कंसर्ट",প্রিন্স কনসোর্ট
राज-अभिभावक,প্রিন্স রিজেন্ট
शासक युवराज,পিন্স regnant
राज-अभिभाविका,রাজকুমারী রিজেন্ট
ज्येष्ठ राजकुमारी,রাজকুমারী
राज्य,প্রিন্সিপ্যালিটি
2. देशी राज्य,প্রিন্সিপ্যালিটি
3. सामंत देश,প্রিন্সিপ্যালিটি
युद्ध उपहार,পুরস্কার
2. समुद्री लूट,পুরস্কার
विजित धन,উপহার স্বরূপ
"पेशेवरसिपाही, व्यावसायिक सैनिक",পেশাদার সৈনিক
"वचन, वायदा",প্রতিশ্রুতি
अंतरीप दुर्ग,প্রমোনটরি ফোর্ট
"संरक्षित राज्य, संरक्षित देश",প্রটেক্টরেট
2. संरक्षण-काल,প্রটেক্টরেট
प्रोटेक्टोरेट,প্রটেক্টরেট
आश्रित,প্রোটেগ
प्राप्ति-स्थान,উদ্ভব
2. मूलस्रोत,উদ্ভব
उद्गम-पद्धति,প্রোভেনেন্স সিস্টেম
यहूदी समर्थक,ইহুদিবাদী
लोक-शत्रु,জনশত্রু
2. शत्रु राष्ट्र; युद्धरत राष्ट्र,জনশত্রু
संधि पूर्व वार्ता,বিরাম
प्यूनिक युद्ध,পুনিক যুদ্ধ
प्यूरिटन,পিউরিটান
पुश,Putsch
चतुरश्व रथ,কোয়াড্রিগা
"चतष्ट्र मैत्री, चतुर्राष्ट्र संश्रय",চতুর্মুখী জোট
क्वेकर,কোয়েকার
"रानी, राजमहिषी",রাণী
राजपत्नी,রানী সহধর্মিণী
स्वर्गीय राजा की पत्नी,কুইন দোহার
सम्राज्ञी का पद,কুইনডম
2. राज्य,কুইনডম
राजमाता,রানী মা
शासिका रानी,রাজকুমারী
"देश-द्रोही, विभीषण",কুইসলিং
2. क्विसलिंग,কুইসলিং
सेवामुक्ति लगान,ভাড়া ছাড়ুন
"तरकश, तूणीर",কাঁপুনি
अधिकार-पृच्छा,ওয়ারেন্টো
प्रजाति,জাতি
प्रजातीय सर्वोच्चता,জাতিগত আধিপত্য
शिकंजा,তাক
2. उत्पीड़क यन्त्र,তাক
धावा,অভিযান
2. छापा मारना,অভিযান
"दुर्ग प्राचीर, परकोटा",রামপার্ট
2. दुर्ग-प्राचीर ढाल,রামপার্ট
लूट-खसोट करना,লুণ্ঠন
"मुक्तिमूल्य, फिरौती",মুক্তিপণ
"2. निष्क्रय, निःक्रय",মুক্তিপণ
विध्वंस,ধ্বংসযজ্ঞ
विध्वंस-परिणाम,ধ্বংসযজ্ঞ
राज्य,রাজত্ব
"चंदावल, पार्ष्णि",রিয়ার গার্ড
चंदावल हमला,রিয়ার গার্ড অ্যাকশন
विद्रोही,বিদ্রোহী
विद्रोह,বিদ্রোহ
विद्रोह-मान्यता,বিদ্রোহের স্বীকৃতি
बलात् निष्कासन,পুনঃসঞ্চালন
"वीक्षण, टोह",রিকনেসান্স
पुनर्निर्माण,পুনর্গঠন
"अभिलेख, रिकॉर्ड",রেকর্ড
"रिकॉर्ड आफिस, अभिलेख कार्यालय",রেকর্ড অফিস
अभिलेख की निवृत्ति,রেকর্ড অবসর
"लालकुर्ती वाला, खुदाई खिदमतगार",লাল শার্ট
"धर्मसुधार आंदोलन, रिफॉर्मेशन",সংস্কার
शरणार्थी,উদ্বাস্তু
राजाधिकार,রেগালিয়া
2. राजचिह्र,রেগালিয়া
3. राजपरिधान,রেগালিয়া
"प्रतिशांसन-व्यवस्था, रीजेंसी",রিজেন্সি
"प्रतिशासक, रीजेन्ट",রিজেন্ট
अभिभावक रानी,রাজকীয় রানী
"राजहंता, नृपध्न, नृपहंता",রেজিসাইড
"राजहंता, रेजिसाइड्स",রেজিসাইডস
"राज्यकाल, शासन-काल",শাসন
2. शासन-पद्धति,শাসন
"प्रदेश, क्षेत्र",অঞ্চল
"राज्य-संवत्, राज्य वर्ष",রাজকীয় বছর
"शासक, शासन करने वाला",রেগন্যান্ট
राज्यकाल,রেগনাম
"राईख, जर्मन साम्राज्य",রাইখ
राज्य काल,রাজত্ব
2. शाही शासन या राजसी प्राधिकार।,রাজত্ব
राज परिवार,রাজত্ব করা পরিবার
आतंक काल,সন্ত্রাসের রাজত্ব
2. आतंक राज्य,সন্ত্রাসের রাজত্ব
कुमुक,শক্তিশালী করা
कुमुक भेजना,শক্তিবৃদ্ধি
"पुनः स्थापना, बहाली",পুনঃস্থাপন
प्रति स्थापना,পুনরায় বিনিয়োগ করুন
"बदल चौकी, टपाल चौकी",রিলে পোস্ট
"टपाल मार्ग, डाक-मार्ग",রিলে রুট
"टपाल व्यवस्था, अभिचालन व्यवस्था",রিলে সিস্টেম
"रिहाई, मुक्ति",মুক্তি
2. छूट,মুক্তি
"त्याग, परित्याग",ত্যাগ
2. संन्यास,ত্যাগ
बृहत् सूची,রেপার্টরি (=ইনভেন্টরি)
भंडार,ভান্ডার
2. संग्रहालय,ভান্ডার
"गणराज्य, गणतंत्र",প্রজাতন্ত্র
गणराज्य दिवस,প্রজাতন্ত্র দিবস
लिखित समाधान,রিস্ক্রিপ্ট
2. राजाज्ञा,রিস্ক্রিপ্ট
रेजीडेंट,বাসিন্দা
पुनः स्थापना,পুন: প্রতিষ্ঠা
(ईसा का) पुनरुत्थान,পুনরুত্থান
2. पुनुरूज्जीवन,পুনরুত্থান
पीछे हटना,পশ্চাদপসরণ
(सिक्के का) पृष्ठ भाग,বিপরীত (একটি মুদ্রার)
विद्रोह,বিদ্রোহ
क्रांति,বিপ্লব
"फ्रांसीसी क्रांति, फ्रांस की राज्य क्रांति","বিপ্লব, ফরাসি"
अ. दे. Glorious Revolution,বিপ্লব গৌরবময়
औद्योगिक क्रांति,"বিপ্লব, শিল্প"
"विप्लव, बल्वा",উদীয়মান
राटन बरो,পচা-বরো
रफ राइडर्स,রাফ রাইডার
राउन्ड हेड्स,গোলাকার মাথা
"भगा देना, परास्त करना, खदेड़ना",রাউট
"राजा से भेंट, राज-दर्शन",রাজকীয় দর্শক
शाही फरमान,রাজকীয় সনদ
राजचिह्र,রাজকীয় ক্রেস্ট
2. राजकिरीट,রাজকীয় ক্রেস্ট
राजाज्ञा,রাজকীয় ফরমান
रूबर‍िक,রুব্রিক
"भग्नावशेष, ध्वंसावशेष, खंडहर",ধ্বংসাবশেষ
"धावक, हरकारा",রানার
"अंतध्वंस, तोड़फोड़",নাশকতা
खंग,সাবের
"रिसाला, अश्वारोही दल",সাবার্স
यज्ञ,বলিদান
2. बलि,বলিদান
3. बलिदान,বলিদান
अभय दान,নিরাপদ আচরণ
"रक्षोपाय, रक्षा-विधान",নিরাপত্তা বেষ্টনী
2. सुरक्षण बचाव,নিরাপত্তা বেষ্টনী
पूर्व रक्षात्मक कर,নিরাপত্তার দায়িত্ব
धावा,স্যালি
धावा द्वार,স্যালি-বন্দর
राजदंड,রাজদণ্ড
"तलवार, शमशीर",Scimitar
"द्वितीय संपदा, अभिजात वर्ग",দ্বিতীয় এস্টেট
संप्रदाय,সম্প্রদায়
2. पंथ,সম্প্রদায়
कब्जा,খিঁচুনি
2. अधिग्रहण,খিঁচুনি
सेनेट (प्राचीन रोम की संसद),সেনেট
2. सेनेट,সেনেট
3. अभिषद्,সেনেট
4. सेनेट,সেনেট
कृषिदास,দাস (= বর্ডার বা ভিলিন)
"2. खिदमती, दास",দাস (= বর্ডার বা ভিলিন)
कृषि-दासता,দাসত্ব (সার্ফহুড বা সারফেজ)
2. कृषि दास-व्यवस्था,দাসত্ব (সার্ফহুড বা সারফেজ)
नाम मात्र का राजा,ছায়া রাজা
जहाज कर,শিপ মানি
आक्रामी सेना,শক সৈন্য (= ঝড় সৈন্য)
"स्वल्पावधि पार्लियार्मेट, अल्पकालीन पार्लियामेंट",সংক্ষিপ্ত সংসদ
झड़प,ঝগড়া
"दास, गुलाम",দাস
दास-प्रथा,দাসত্ব
"2. दासता, गुलामी",দাসত্ব
सैनिक राजमर्मज्ञ,সৈনিক রাষ্ট্রনায়ক
बल्लम,বর্শা
हरावल,বর্শা-মাথা
प्रभाव क्षेत्र,গোলক
"मुहर-विद्या, मुद्रा-विद्या",স্ফ্রাজিস্টিকস
पद पुरस्कार व्यवस्था,সিস্টেম নষ্ট করে
बड़ा भूस्वामी,স্কয়ার
2. स्कवायर,স্কয়ার
जमींदार वर्ग,স্কয়ারআর্কি
2. भूस्वामी प्रभावित तंत्र,স্কয়ারআর্কি
ध्वज,স্ট্যান্ডার্ড
ध्वज-वाहक,মান-ধারক
स्थाई सेना,স্থায়ী সেনাবাহিনী
मानक निर्देश,স্থায়ী আদেশ
2. स्थाई आज्ञा,স্থায়ী আদেশ
"राजनीति विशारद, राजनीति मर्मज्ञ",স্টেটসম্যান
"प्रस्तर लेख, पाषाणलेख",পাথরের শিলালিপি
तूफानी दस्ता,ঝড় সৈন্য
"कूट युक्ति, कूट उपाय",কৌশল
"युद्ध चालन विद्या, सामरिकी",কৌশল
2. फौजी दाँव-पेच,কৌশল
3. रण-फौशल,কৌশল
सैनिक शासन,স্ট্র্যাটোক্র্যাসি
संघर्ष,কলহ
2. मतभेद,কলহ
गढ़,শক্ত হোল্ড
2. प्रमुख केंद्र,শক্ত হোল্ড
सहायक संधि,সাবসিডিয়ারি ট্যালাইন্স
उत्तराधिकारी,উত্তরাধিকার
उत्तराधिकारी,উত্তরাধিকারী
मताधिकार,ভোটাধিকার
मताधिकारवादी,ভোটাধিকারী
सल्तनत,সালতানাত
सल्तनत-काल,সুলতানি আমল
अभ्यर्पण,আত্মসমর্পণ
अधिराज,সুজারেন
अधिराज्य,সুজারেন রাজ্য
"शमशीरबाज, खड़गधारी, असियोद्धा",তলোয়ারধারী
टैमनी समाज,তামানি সোসাইটি
पानी चढ़ी तलवार,টেম্পারড তলোয়ার
काश्तकार,প্রজা
"2. किराएदार, आसामी",প্রজা
"भूभाग, इलाका, अमलदारी",এলাকা
2. प्रदेश,এলাকা
टेरिटरी गवर्नमेन्ट,অঞ্চল সরকার
"आतंकवाद, संत्रासवाद",সন্ত্রাস
"तृतीय वर्ग, जनता, जनसाधारण",তৃতীয় এস্টেট
तीन वर्ग,তিনটি এস্টেট
"पथकर, राहदारी",টোল
चुंगी घर,টোল বাড়ি
"तूंब, मकबरा",সমাধি
टोरी,টোরি
"गणचिह्र, कुलचिह्र, टोटेम",টোটেম
मीनार,টাওয়ার
2. मचान,টাওয়ার
"जयस्तंभ, कीर्ति-स्तंभ",বিজয়ের টাওয়ার
"देशद्रोही, गद्दार",বিশ্বাসঘাতক
विश्वासघात,বিশ্বাসঘাতকতা
राजद्रोह,বিশ্বাসঘাতকতা
संधि,সন্ধি
द्वंद्ध युद्ध परीक्षा,যুদ্ধের মাধ্যমে বিচার (=যুদ্ধের মাধ্যমে ট্রায়াল)
"खिराज, राजस्व",শ্রদ্ধাঞ্জলি
2. राजकर,শ্রদ্ধাঞ্জলি
खिराजी भूमि,শ্রদ্ধা ভূমি
त्रिराष्ट्रीय (मैत्री) संधि त्रिपक्षीय संधि,তিন জোট
"त्रिराष्ट्र सौहार्द्र, ट्रिपल आंतांत",ট্রিপল entente
विजय,বিজয়
2. विजय शोभा-यात्रा,বিজয়
विक्षोभ,অশান্তি
निरंकुश-घातक,অত্যাচারী হত্যা
2. क्रूर घात,অত্যাচারী হত্যা
निरंकुश शासन,অত্যাচার
2. निरंकुशता,অত্যাচার
"निरंकुश शासक, अत्याचारी शासक",অত্যাচারী
उलान,উহলান
उकाज,উকাসে
2. राजाज्ञा,উকাসে
उल्मा,ওলামা
अंतिम चेतावनी,আল্টিমেটাম
2. अंतिम प्रस्ताव,আল্টিমেটাম
अंकिल सैम,চাচা স্যাম
अधीनस्थ राजा,অধীনস্থ রাজা
युनाइटेड आयरिशर्मन,ইউনাইটেড আইরিশম্যান
संयुक्त राष्ट्र संघ,জাতিসংঘ
संयुक्त प्रांत,ইউনাইটেড প্রদেশ
2. युनाइटेड प्राविन्सेज़,ইউনাইটেড প্রদেশ
एक प्राचीर दुर्ग,অপ্রত্যাশিত দুর্গ
"चक्रवर्ती राजा, सार्वभौम राज",সর্বজনীন রাজা
सर्वजनीन मताधिकार,সার্বজনীন ভোটাধিকার
"विद्रोह, विप्लव",বিদ্রোহ
"बलादग्रहण, हड़पना",দখল
बलादग्रहणकर्त्ता,দখলকারী
"यूटोपिया, काल्पनिक राज्य",ইউটোপিয়া
कला विध्वंसक,ভাঙচুর
कला विध्वंस,ধ্বংসাত্মক
नासीर,ভ্যানগার্ড
"2. सेनामुख, सेनाग्र",ভ্যানগার্ড
3. हरावल,ভ্যানগার্ড
वैरेंजियायी,ভারাঙ্গিয়ান
वैरेंजियायी रक्षक,ভারাঙ্গিয়ান প্রহরী
असामी,ভাসাল
2. दास,ভাসাল
"अवराज्य, सामंती राज्य",ভাসাল রাষ্ট্র
पोप परिषद,ভ্যাটিকান কাউন্সিল
"जहाज, पोत",ভেসেল
2. यान,ভেসেল
3. बर्तन,ভেসেল
अo देo viceroy,উপরাজ
वाइसराय,ভাইসরয়
वाइसराय का पद,ভাইসরয়্যালিটি = ভাইসরয়শিপ
विजेता,ভিক্টর
विजय,বিজয়
कृषिदास,ভিলেইন
समुद्र-यात्रा,সমুদ্রযাত্রা
"सुभेद्य दुर्ग, सहजभेद्य दुर्ग",অরক্ষিত দুর্গ
भित्ति चित्रकारी,অম্লান চিত্র
2. भित्ति चित्र,অম্লান চিত্র
युद्ध,যুদ্ধ
महान सेनानी,যুদ্ধ-প্রভু
योद्धा,যোদ্ধা
2. सैनिक,যোদ্ধা
3. जंगलू,যোদ্ধা
"युद्धपोत, जंगी जहाज",যুদ্ধজাহাজ
संकेत शब्द,ওয়াচ-শব্দ
"लोक कल्याणकारी राज्य, जनहितकारी राज्य",কল্যাণ রাষ্ট্র
कल्याण-कार्य,কল্যাণমূলক কাজ
हविग,হুইগ
"श्वेत ध्वज, सफेद झंडा",সাদা পতাকা
"श्वेत जाति का भार, श्वेत जाति का दायित्व",হোয়াইটম্যানের বোঝা
विश्व-साम्राज्य,বিশ্ব সাম্রাজ্য
विश्वव्यापी आंदोलन,বিশ্ব আন্দোলন
विश्व-राजनीति,বিশ্ব রাজনীতি
विश्वा-शक्ति,বিশ্ব শক্তি
विश्वयुद्ध,বিশ্বযুদ্ধ
पोत-भंजक,Wreeker
विनाशकारी संशोधन,ধ্বংসকারী সংশোধনী
"जैनेलेजिया, अप्रवेशन",জেনেলাসিস
विदेशी जनभीति,জেনোফোবিয়া
यांकी,ইয়াঙ্কি
पीत परिधान,হলুদ জ্যাকেট
पीत जाति,হলুদ মানুষ
"पीत आतंक, पीत भीति",হলুদ বিপদ
सनसनीखेज समाचार पत्र,হলুদ প্রেস
"यंग टर्क, युवा तुर्क",তরুণ তুর্কিদের
"जूस, देवाधिपति",জিউস
यहूदीवाद,জায়নবাদ
"पारसी धर्म, ज़रथुष्ट्र  धर्म",জরথুষ্ট্রবাদ
