Hindi,Malayalam
उपांत प्रायिकता,നാമമാത്ര സംഭാവ്യത
गणितीय विश्लेषण,ഗണിത വിശകലനം
गणितीय तर्क,ഗണിത യുക്തി
गणितीय केंद्र,ഗണിതശാസ്ത്ര കേന്ദ്രം
गणितीय जटिलता,ഗണിതശാസ്ത്ര സങ്കീർണ്ണത
गणितीय अर्थशास्त्र,ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം
गणितीय प्रत्याशा,ഗണിതശാസ്ത്ര പ്രതീക്ഷ
गणितीय रूप,ഗണിത രൂപം
"गणितीय संरूपण, गणितीय संरूप","ഗണിത ഫോർമാറ്റ്, ഗണിത ഫോർമാറ്റ്"
गणितीय सर्वसमिका,ഗണിത ഐഡന്റിറ്റികൾ
"गणितीय तर्कशास्त्र ,गणितीय तर्क","ഗണിതശാസ്ത്ര യുക്തി, ഗണിതശാസ്ത്ര യുക്തി"
गणितीय निदर्श,ഗണിത മാതൃക
गणितीय आशय,ഗണിതപരമായ ഉദ്ദേശം
मैट्रिक्स विकर्णन,മാട്രിക്സ് ഡയഗണലൈസേഷൻ
आव्यूह-व्युत्क्रम,മാട്രിക്സ് വിപരീതം
आव्यूह-व्युत्क्रमण,മാട്രിക്സ് വിപരീതം
आव्यूह पुनरावर्ती विधि,മാട്രിക്സ് ആവർത്തന രീതി
मैट्रिक्स पद्‌धति,മാട്രിക്സ് രീതി
आव्यूह गुणन,മാട്രിക്സ് ഗുണനം
अचरों का आव्यूह,സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്
प्रभाविता आव्यूह,പ്രബലമായ മാട്രിക്സ്
आव्यूह संकारक,മാട്രിക്സ് ഓപ്പറേറ്റർ
आव्यूह बहुपद,മാട്രിക്സ് ബഹുപദം
आव्यूह मुद्रण,മാട്രിക്സ് പ്രിന്റിംഗ്
आव्यूह-गुणनफल,മാട്രിക്സ് ഉൽപ്പന്നം
अधिकतमीकृत,പരമാവധി
"महत्तम, अधिकतम, उच्चतम","പരമാവധി, പരമാവധി, ഉയർന്നത്"
अधिकतम निरपेक्ष मान,പരമാവധി കേവല മൂല്യം
महत्तम F-अनुपात,പരമാവധി എഫ്-അനുപാതം
अधिकतम संभाविता,പരമാവധി സാധ്യത
महाल्पिष्ठ,മഹൽപിഷ്ഠ
महाल्पिष्ठ निकष,മഹത്തായ നിഗമനം
फलन का अधिकतम,പ്രവർത്തനത്തിന്റെ പരമാവധി
मैक्सवेल-बोल्ट्समान सांख्यिकी,മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ
माध्य विचलन,അർത്ഥം വ്യതിയാനം
विचलन वर्ग माध्य,ഡീവിയേഷൻ സ്ക്വയർ ശരാശരി
वर्ग माध्य त्रुटि,ചതുരം അർത്ഥം പിശക്
"माध्यमान, औसत मान","അർത്ഥം, ശരാശരി മൂല്യം"
माध्यमान प्रमेय,അർത്ഥം സിദ്ധാന്തം
ककुदता माप,ബബ്ലി അളവ്
" मध्य, मध्यस्थ , माध्यिका, मीडियन","ഇടത്തരം, ഇടത്തരം, ഇടത്തരം, ഇടത്തരം"
माध्यिका केंद्र,മീഡിയൻ സെന്റർ
मध्यककुदी वक्र,മീഡിയൻ കർവ്
मध्यककुदता,മെസോതെലിയോമ
संदेश,സന്ദേശം
"रीति , विधि","ആചാരം, രീതി"
विलोपन विधि,ഇല്ലാതാക്കൽ രീതി
प्रतिलोमन-विधि,വിപരീത രീതി
पुऩरावृत्ति विधि,ആവർത്തന രീതി
न्यूनतम वर्ग विधि,ഏറ്റവും കുറഞ്ഞ ചതുരം
आघूर्ण विधि,ടോർക്ക് രീതി
समरूप त्रिभुज विधि,സമാനമായ ത്രികോണ രീതി
प्रवणतम अवरोहण विधि,ചരിവ് ഇറക്കം രീതി
संकलन-विधि,സമാഹാര രീതി
अनिर्घारित गुणांक विधि,നിർണ്ണയിക്കാത്ത ഗുണക രീതി
दूरीक समष्टि,ദൂരം ജനസംഖ്യ
मीटरी पद्‌धति,മെട്രിക് സിസ്റ്റം
मेट्रिक इकाई,മെട്രിക് യൂണിറ്റ്
सूक्ष्म सिद्‌धांत,സൂക്ഷ്മ സിദ്ധാന്തം
मध्य,മധ്യഭാഗം
मध्यपद,ഇടത്തരം
मध्य बिंदु,കേന്ദ്ര പോയിന്റ്
मध्यबिंदु सूत्र,മിഡ്‌പോയിന്റ് ഫോർമുല
अल्पिष्ठ बहुपद,കുറഞ്ഞ ബഹുപദം
अल्पमहिष्ठ सिद्‌धांत,മിനിമ സിദ്ധാന്തം
"न्यूनतम, अल्पतम, निम्नतम","ഏറ്റവും കുറഞ്ഞ, ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന"
निम्निष्ठ बिंदु,താഴ്ന്ന പോയിന്റ്
अल्पतम बहुपद,ഏറ്റവും കുറഞ്ഞത് ബഹുപദം
फलन का न्यूनतम,പ്രവർത്തനത്തിന്റെ ഏറ്റവും കുറഞ്ഞത്
लघु चाप,ചെറിയ ആർക്ക്
लघु अक्षष,ചെറിയ കത്ത്
निम्न परिबद्‌ध उपसमुच्चय,പരിമിതമായ ഉപവിഭാഗം
"माइनस, ऋण","മൈനസ്, കടം"
ऋण चिह्न,മൈനസ് ചിഹ്നം
मिश्र भिन्न,മിക്സഡ് ഫ്രാക്ഷൻ
सविकल्प युक्ति,ഇതര ഉപകരണം
" बहुलक, मोड , विधि, रीति ,प्रणाली, विधा","മോഡ്, മോഡ്, രീതി, രീതി, സിസ്റ്റം, മോഡ്"
"मापांक, मोड्यूलस","മോഡുലസ്, മോഡുലസ്"
सम्मिश्र संख्या का मापांक,സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്
आघूर्ण,നിമിഷം
आघूर्णजनक फलन,ടോർക്ക് ഫംഗ്ഷൻ
बल का आघूर्ण,ശക്തിയുടെ നിമിഷം
बारंबारता-बंटन का आघूर्ण,ആവൃത്തി-വിതരണ നിമിഷം
जड़त्व आघूर्ण,ജഡത്വത്തിന്റെ നിമിഷം
संवेग आघूर्ण,ആവേഗത്തിന്റെ നിമിഷം
संवेग,പ്രേരണ
एकपद,ഒരു പോസ്റ്റ്
एकैक समाकारी,ഒറ്റ ഏകീകരണം
"एकरूपता, एकैक समाकारिता","ഏകതാനത, ഏകരൂപം"
एकदिष्ट,ഏകപക്ഷീയമായ
एकदिष्ट वर्धमान अनुक्रम,ഏകദിശയിലുള്ള ആരോഹണ ക്രമം
एकदिष्टतः,തികച്ചും
एकदिष्टतः वर्धमान जाल,ഏകദിശയിൽ ചന്ദ്രക്കല
एकदिष्टतः वर्धमान अनुक्रम,ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം
एकदिष्ट फलन,ഏകീകൃത പ്രവർത്തനം
मॉन्टे-कार्लो परिकलन,മോണ്ടി-കാർലോ കണക്കുകൂട്ടൽ
मॉन्टे-कार्लो विधि,മോണ്ടെ-കാർലോ രീതി
मोरा (खेल),മോറ (കായികം)
मृत्यु आंकड़े,മരണ സ്ഥിതിവിവരക്കണക്കുകൾ
प्रायिकतम,മിക്കവാറും
गति,ചലനം
गतिमान माध्य,ചലിക്കുന്ന ശരാശരി
M-समष्टि,എം-ജനസംഖ്യ
समाकल का M-परीक्षण,ഇന്റഗ്രലിന്റെ എം-ടെസ്റ്റ്
बहुगत निर्णय-समस्या,ഒന്നിലധികം തീരുമാന-പ്രശ്നം
बहुविम प्रसामान्य बंटन,ബഹുപദ സാധാരണ വിതരണം
बहुविम यादृच्छिक चर,പോളിനോമിയൽ റാൻഡം വേരിയബിൾ
बहुसूचक परिवहन समस्या,മൾട്ടിപ്ലക്സ് ഗതാഗത പ്രശ്നം
बहुपद,ബഹുപദം
बहुपद बंटन,ബഹുപദ വിതരണം
"गुणित, बहुगुण, बहु, बहुत (वि.), गुणज, अपवर्त्य (सं.)","മൾട്ടിപ്പിൾ, മൾട്ടിപ്പിൾ, മൾട്ടിപ്പിൾ, പല (വി.), മൾട്ടിപ്പിൾ, റിഫ്രാക്റ്റീവ് (എൻ.)"
बहुविकल्पी समस्या,മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം
बहुसंबद्‌धित प्रांत,കോൺഫെഡറേറ്റ് പ്രവിശ്യകൾ
बहु सहसंबंध,ഒന്നിലധികം പരസ്പരബന്ധം
बहु-बारंबारता सारणी,ഒന്നിലധികം ആവൃത്തി പട്ടിക
बहु समाकल,ഒന്നിലധികം ഇന്റഗ്രൽ
बहु समाकलन,ഒന്നിലധികം സംയോജനം
बहु समाश्रयण,ഒന്നിലധികം റിഗ്രഷൻ
बहुसमाश्रयण विश्लेषण,ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം
बहुसमाश्रयण गुणांक,മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
बहुसमाश्रयण समीकरण,ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം
बहु मूल,മൾട്ടി റൂട്ട്
गुणन,ഗുണനം
(सारणिक का) स्तंभशः गुणन,(നിർണ്ണയത്തിന്റെ) നിരയുടെ ഗുണനം
(सारणिक का) पंक्तिशः गुणन,(നിർണ്ണയത്തിന്റെ) രേഖീയ ഗുണനം
गुणन कारक,ഗുണന ഘടകം
गुणनात्मक फलन,ഗുണിത പ്രവർത്തനം
गुणनात्मक समूह,ഗുണപരമായ ഗ്രൂപ്പ്
गुणनात्मक प्रतिलोम,ഗുണന വിപരീതം
बहुकता,ബഹുസ്വരത
मूल-बहुकता,ബഹുസ്വരത
शून्यक की बहुकता,പൂജ്യങ്ങളുടെ ഗുണിതം
गुणक,ഗുണനം
" गुणा करना , संवर्धन","ഗുണിക്കുക, ഗുണിക്കുക"
बहुचर बंटन,ഒന്നിലധികം വിതരണം
बहुचर प्रसामान्य बंटन,ഒന്നിലധികം സാധാരണ വിതരണം
बहुचर समष्टि,ബഹുവിധ ജനസംഖ്യ
"पारस्परिक, अन्योन्य","പരസ്പര, പരസ്പര"
नाब्ला,നബ്ല
नैपिरीय,നാപിരിയ
"नैपिरीय लघुगणक, नैपिरीय लॉगेरिथ्म","നേപ്പിയർ ലോഗരിതം, നേപ്പിയർ ലോഗരിതം"
"प्राकृतिक लघुगणक,प्राकृतिक लॉगेरिथ्म","സ്വാഭാവിക ലോഗരിതം, സ്വാഭാവിക ലോഗരിതം"
"धन पूर्णसंख्या , धन पूर्णांक","പോസിറ്റീവ് പൂർണ്ണസംഖ്യ, പോസിറ്റീവ് പൂർണ്ണസംഖ്യ"
समुद्री मील,നോട്ടിക്കൽ മൈൽ
n-विम,n-vim
n-विम सदिश-समष्टि,n-vim വെക്റ്റർ-സ്പെയ്സ്
आवश्यक तथा पर्याप्त प्रतिबंध,ആവശ്യമായതും മതിയായതുമായ നിയന്ത്രണങ്ങൾ
आवश्यक प्रतिबंध,ആവശ്യമായ നിയന്ത്രണങ്ങൾ
निषेध,നിരോധനം
" ऋण, ऋणात्मक , नेगेटिव","നെഗറ്റീവ്, നെഗറ്റീവ്, നെഗറ്റീവ്"
ऋण वक्रता,ക്രെഡിറ്റ് വക്രത
ऋणात्मक निश्चित समघात,നെഗറ്റീവ് നിശ്ചിത ഏകതാനത
ऋणात्मक निश्चित् आव्यूह,നെഗറ്റീവ് ഫിക്സഡ് മാട്രിക്സ്
ऋणात्मक अर्धनिश्चित समघात,നെഗറ്റീവ് അർദ്ധനിശ്ചിത ഏകത
" प्रतिवेश , सामीप्य","അയൽപക്കം, സാമീപ്യം"
" बहुक्रम प्रतिचयन , समावेशी प्रतिचयन","ഒന്നിലധികം സാമ്പിളിംഗ്, ഇൻക്ലൂസീവ് സാംപ്ലിംഗ്"
नेट जनन दर,മൊത്തം ജനന നിരക്ക്
न्यूटनी यांत्रिकी,ന്യൂട്ടനി മെക്കാനിക്സ്
न्यूटन का विभाजित अंतर सूत्र,ന്യൂട്ടന്റെ ഡിവിഡഡ് ഡിഫറൻസ് ഫോർമുല
न्यूटन के गति-नियम,ന്യൂട്ടന്റെ ചലന നിയമങ്ങൾ
नेमेन नियतन,പേര് അസൈൻമെന്റ്
नेमेन-पियर्सन-सिद्‌धांत,നെയ്മാൻ-പിയേഴ്സൺ-തത്ത്വം
शून्यंभावी अवयव,പൂജ്യം സാധ്യതയുള്ള ഘടകം
शून्यंभावी आव्यूह,പൂജ്യം സാധ്യതയുള്ള മാട്രിക്സ്
" नोड, आसंधि , पात , निर्नति , निस्पंद","നോഡ്, നോഡ്, ഇല, നിബ്, ഫിൽട്ടർ"
अन-आबेली ग्रुप,അൻ-അബെലി ഗ്രൂപ്പ്
सापेक्षष अभिसरण,ആപേക്ഷികമായ ഒത്തുചേരൽ
अबीजीय,അതീന്ദ്രിയമായ
अनपभ्रष्ट,അഴിമതിയില്ലാത്ത
अनपभ्रष्ट आधारी सुसंगत हल,അഴിമതിയില്ലാത്ത അടിസ്ഥാന സ്ഥിരമായ പരിഹാരം
अघन,അഗാൻ
अघन समुच्चय,സാന്ദ്രമായ മൊത്തം
बिंदुओं का अगणनीय अनंत,പോയിന്റുകളുടെ എണ്ണമറ്റ അനന്തത
अगणनीय समुच्चय,എണ്ണമറ്റ സെറ്റ്
अनवकलनीय,സമാനതകളില്ലാത്ത
अरिक्त उपसमुच्चय,നോൺ-സബ്സെറ്റ്
अयूक्लिडी ज्यामिति,യൂക്ലിഡിയൻ ജ്യാമിതി
" असमांगी , असमघात","ആനുപാതികമല്ലാത്ത, ആനുപാതികമല്ലാത്ത"
अप्रतिच्छेदी,വിഭജിക്കുന്നതല്ല
अरैखिक बीजीय समीकरण,നോൺ-ലീനിയർ ബീജഗണിത സമവാക്യങ്ങൾ
अरैखिक अवकल समीकरण,നോൺ-ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം
अरैखिक समीकरण,നോൺ-ലീനിയർ സമവാക്യം
अरैखिक प्रोग्रामन,നോൺ-ലീനിയർ പ്രോഗ്രാമിംഗ്
अरैखिक समाश्रयण,നോൺ-ലീനിയർ റിഗ്രഷൻ
अरैखिक संबंध,നോൺ-ലീനിയർ ബന്ധം
"ऋणेतर पूर्णसंख्या , ऋणेतर पूर्णांक",നോൺ നെഗറ്റീവ് പൂർണ്ണസംഖ്യ അല്ലാത്ത പൂർണ്ണസംഖ്യ
ऋणेतर चर,നോൺ നെഗറ്റീവ് വേരിയബിൾ
अप्राचलिक परीक्षण,നോൺ-പാരാമെട്രിക് ടെസ്റ്റ്
प्रायिकतेतर दृष्टिकोण,സാധ്യതയില്ലാത്ത സമീപനം
व्युत्क्रमणीय आव्यूह,വിപരീത മാട്രിക്സ്
असममित आव्यूह,അസമമായ മാട്രിക്സ്
अतुच्छ,നിസ്സാരമായ
शून्येतर सारणिक,നോൺ-സീറോ ഡിറ്റർമിനന്റ്
अरिक्त,ശൂന്യം
अरिक्त उपसमुच्चय,നോൺ-സബ്സെറ്റ്
शून्येतर सारणिक,നോൺ-സീറോ ഡിറ്റർമിനന്റ്
अथवा पूरक द्वार,അല്ലെങ്കിൽ കോംപ്ലിമെന്ററി ഗേറ്റുകൾ
" प्रसामान्य , प्राकृतिक , मानक , सामान्य, साधारण , अभिलंब , नॉर्मल","സാധാരണ, സ്വാഭാവിക, സാധാരണ, സാധാരണ, സാധാരണ, സാധാരണ, സാധാരണ"
अभिलंब त्वरण,സാധാരണ ത്വരണം
अभिलंब कोण,സാധാരണ കോൺ
प्रसामान्य वक्र,സാധാരണ വക്രം
प्रसामान्य घनत्व फलन,സാധാരണ സാന്ദ്രത പ്രവർത്തനം
प्रसामान्य बंटन,സാധാരണ വിതരണം
प्रसामन्य बंटन फलन,സാധാരണ വിതരണ പ്രവർത്തനം
आव्यूह का प्रसामान्य रूप,മാട്രിക്സിന്റെ സാധാരണ രൂപം
प्रसामान्य बारंबारता,സാധാരണ ആവൃത്തി
प्रसामान्यीकृत वक्र,നോർമലൈസ്ഡ് കർവ്
प्रसामान्यीकृत चलबिंदु संख्या,നോർമലൈസ്ഡ് ഫ്ലോട്ടിംഗ് പോയിന്റ് നമ്പർ
प्रसामान्यक,നോർമലൈസർ
प्रसामान्य आव्यूह,സാധാരണ മാട്രിക്സ്
प्रसामान्य प्रायिकता वक्र,സാധാരണ പ്രോബബിലിറ്റി കർവ്
प्रसामान्य प्रायिकता बंटन,സാധാരണ സംഭാവ്യത വിതരണം
"प्रसामान्य उपसमूह, विशिष्ट उपसमूह","സാധാരണ ഉപഗ്രൂപ്പ്, പ്രത്യേക ഉപഗ്രൂപ്പ്"
मानकित रैखिक समष्टि,സ്റ്റാൻഡേർഡ് ലീനിയർ സ്പേസ്
सदिश मानक,വെക്റ്റർ സ്റ്റാൻഡേർഡ്
"NOT गेट, न गेट","ഗേറ്റ് അല്ല, ഗേറ്റ് അല്ല"
नकुत्रापि सघन समुच्चय,രാത്രികാല ഇടതൂർന്ന കൂട്ടം
निराकरणीय परिकल्पना,ശൂന്യമായ സിദ്ധാന്തം
शून्य आव्यूह,പൂജ്യം മാട്രിക്സ്
रिक्त समुच्चय,ശൂന്യമായ സെറ്റ്
शून्य सदिश,പൂജ്യം വെക്റ്റർ
संख्या,നമ്പർ
संख्या अक्ष,നമ്പർ അക്ഷം
संख्या पद्‌धति,നമ്പർ സിസ്റ്റം
" संख्यांक (सं.) , संख्यात्मक (वि.)","സംഖ്യാപരമായ (വി.), സംഖ്യാപരമായ (വി.)"
"संख्यान, संख्या देना","നമ്പറിലേക്ക്, നമ്പറിലേക്ക്"
अंश,ഭാഗം
संख्यात्मक गुणांक,സംഖ്യാ ഗുണകം
संख्यात्मक अभिकलन,സംഖ്യാ കണക്കുകൂട്ടൽ
संख्यात्मक अवकलन,സംഖ്യാ വ്യത്യാസം
संख्यात्मक विधि,സംഖ്യാ രീതി
"n-सदिश , n-वेक्टर","n-വെക്റ്റർ, n-വെക്റ്റർ"
n-सदिश समष्टि,n-വെക്റ്റർ സ്പേസ്
" वस्तु , पिडं , बिबं","വസ്തു, ശരീരം, വസ്തു"
उद्‌देश्य फलन,വസ്തുനിഷ്ഠമായ പ്രവർത്തനം
"तिर्यक, तिरछा","ചരിഞ്ഞ, ചരിഞ്ഞ"
तिर्यक अनंतस्पर्शी,ചരിഞ്ഞ ലക്ഷണം
तिर्यक अक्ष,ചരിഞ്ഞ അക്ഷം
"तिर्यक परिच्छेद , तिरछी काट","ക്രോസ് സെക്ഷൻ, ക്രോസ് സെക്ഷൻ"
प्रेक्षण,നിരീക്ഷണം
प्रेक्षित बारंबारता,നിരീക്ഷിച്ച ആവൃത്തി
अधिक कोण,മങ്ങിയ ആംഗിൾ
अष्टभुज,അഷ്ടഭുജം
अष्टफलक,അഷ്ടഭുജം
अष्टाधारी पद्‌धति,ഒക്ടൽ സിസ്റ്റം
अष्टांशक ,ഒക്ടന്റ്
विषम,വിചിത്രമായ
विषम वक्र,അസമമായ വക്രം
विषम संख्या,ഒറ്റ സംഖ്യ
विषम क्रमचय,വിചിത്രമായ ക്രമമാറ്റം
विषम बहुपद,വിചിത്രമായ ബഹുപദം
" ओजाइव , तोरण","ഓഗിവ്, പൈലോൺ"
एकैकी संगति,ഏകാന്ത കൂട്ടായ്മ
एकैकी फलन,ഒന്ന്-ഒരു പ്രവർത്തനം
एकैकी प्रतिचित्र,ഒറ്റ ഭൂപടം
एकधा वर्गीकरण,വൺ-വേ വർഗ്ഗീകരണം
आच्छादक प्रतिचित्र,ഓവർലാപ്പ് മാപ്പ്
"खुला, विवृत (वि.)","തുറന്ന, തുറന്ന (വി.)"
विवृत गोलक,തുറന്ന ഗോളം
विवृत अंतराल,തുറന്ന ഇടവേള
विवृत अर्धरेखा,തുറന്ന സെമിലൈൻ
विवृत समुच्चय,തുറന്ന സെറ്റ്
प्रचालन,പ്രവർത്തിക്കുന്നു
संक्रिया विज्ञान,ഓപ്പറേഷൻ സയൻസ്
संक्रिया विज्ञान,ഓപ്പറേഷൻ സയൻസ്
" प्रचालक, ऑपरेटर , संकारक","ഓപ്പറേറ്റർ, ഓപ്പറേറ്റർ, ഓപ്പറേറ്റർ"
सम्मुख कोण,എതിർകോണ്
विपरीत घटना,വിപരീത സംഭവം
इष्टतम आधारी सुसंगत हल,ഒപ്റ്റിമൽ അടിസ്ഥാന സ്ഥിരതയുള്ള പരിഹാരം
इष्टतम अवस्था,ഒപ്റ്റിമൽ അവസ്ഥ
इष्टतम प्रचय आमाप,ഒപ്റ്റിമൽ ഔട്ട്പുട്ട് വലിപ്പം
इष्टतम मान,ഒപ്റ്റിമൽ മൂല്യം
"अनुकूलतम, इष्टतम","ഒപ്റ്റിമൽ, ഒപ്റ്റിമൽ"
कक्षा,ക്ലാസ്
" क्रम , कोटि , घात , मूलांक , समूहांक","ഓർഡർ, ഓർഡർ, പവർ, റാഡിക്സ്, ഗ്രൂപ്പ് നമ്പർ"
क्रमित युग्म,ഓർഡർ ചെയ്ത ജോഡി
"क्रमित समुच्चय, क्रमित सेट","അടുക്കിയ സെറ്റ്, അടുക്കിയ സെറ്റ്"
"क्रमण, क्रमीकरण","അടുക്കുന്നു, അടുക്കുന്നു"
"सारणिक की कोटि , डिटर्मिनेन्ट की कोटि","ഡിറ്റർമിനന്റ് ഓർഡർ, ഡിറ്റർമിനന്റ് ഓർഡർ"
समूह की कोटि,ഗ്രൂപ്പ് ഗ്രേഡ്
आव्यूह की कोटि,മാട്രിക്സ് ക്രമം
समूह में अवयव की कोटि,മൂലകങ്ങളുടെ ഗ്രൂപ്പ്
अवकल समीकरण की कोटि,ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ക്രമം
संक्रिया क्रम,പ്രവർത്തന ക്രമം
शून्यक कोटि,പൂജ്യം ക്രമം
क्रमसूचक संख्या,ക്രമ നമ്പർ
साधारण अवकल समीकरण,ലളിതമായ ഡിഫറൻഷ്യൽ സമവാക്യം
कोटि,ഗ്രേഡ്
अभिविन्यसनीयता,പൊരുത്തപ്പെടുത്തൽ
दिकविन्यास,ഓറിയന്റേഷൻ
पृष्ठ का अभिविन्यास,പേജ് ഓറിയന്റേഷൻ
"उद्‌गम, उद्‌भव, उत्पत्ति","ഉത്ഭവം, ഉത്ഭവം, ഉത്ഭവം"
निर्देश -मूल-बिंदु,ഉത്ഭവസ്ഥാനം
लबं केंद्र,കുഞ്ഞാട് കേന്ദ്രം
"लंब कोणीय, लांबिक","ലംബമായ കോണീയ, ലംബമായ"
लंबकोणिक अक्ष,ഓർത്തോഗണൽ അക്ഷം
लांबिक परिवार,ലാംബിക് കുടുംബം
"लांबिक समूह, लांबिक गुप","ലുംബിക് ഗ്രൂപ്പ്, ലംബിക് ഗ്രൂപ്പ്"
लंबकोणीयता शर्त,orthogonality അവസ്ഥ
लांबिकीकरण,സമാഹരണം
लांबिक आव्यूह,ഓർത്തോഗണൽ മാട്രിക്സ്
"ऑर्थोनॉर्मल, प्रसामान्य लांबिक","orthonormal, സാധാരണ orthonormal"
प्रसामान्य लांबिक आधार,സാധാരണ ലംബമായ അടിത്തറ
दोलन,ആന്ദോളനം
फलन का दोलन,പ്രവർത്തനത്തിന്റെ ആന്ദോളനം
दोलनी फलन,ആന്ദോളന പ്രവർത്തനം
आश्लेषी,അസ്ലേഷി
बाह्य गुणनफल,ബാഹ്യ ഉൽപ്പന്നം
"निर्गत, निर्गम, उत्पादन,बहिर्वेश","ഔട്ട്പുട്ട്, ഔട്ട്പുട്ട്, ഔട്ട്പുട്ട്, ഔട്ട്പുട്ട്"
अतिनिर्धारित निकाय,അമിതമായി നിർണ്ണയിക്കപ്പെട്ട സ്ഥാപനം
युगलित तुलना,ജോടിയാക്കിയ താരതമ്യം
युगलतः असंयुक्त,കപ്പിൾഡ് ഡിസ്‌ജോയിന്റ്
युगलतः स्वतंत्र,ദമ്പതികൾ സ്വതന്ത്ര
समांतर बल ,സമാന്തര ശക്തി
समांतर चतुर्भुज,സമാന്തരരേഖ
बल-समांतर चतुर्भुज,ഫോഴ്സ് പാരലലോഗ്രാം
वेग-समांतर चतुर्भुज,വേഗത സമാന്തരരേഖ
समांतर षट्फलक,സമാന്തരരേഖ
" प्राचल , अंतःखंडी अनुपात, पैरामीटर","പാരാമീറ്റർ, ഇന്റർസെക്ഷൻ റേഷ്യോ, പാരാമീറ്റർ"
अप्राचलिक,നിലവാരമില്ലാത്തത്
बंटन-प्राचल,വിതരണ പരാമീറ്റർ
प्राचलिक,പരാമീറ്റർ
प्राचलि क निर्देशांक,പാരാമീറ്റർ കോർഡിനേറ്റുകൾ
प्राचलिक वक्र,പാരാമെട്രിക് വക്രം
प्राचलिक समीकरण,പാരാമെട്രിക് സമവാക്യം
प्राचलिक रैखि क प्रोग्रामन,പാരാമെട്രിക് ലീനിയർ പ്രോഗ്രാമിംഗ്
प्राचल विधि,പരാമീറ്റർ രീതി
प्राचलिक उद्‌देश्य फलन,പാരാമെട്രിക് ഒബ്ജക്റ്റീവ് ഫംഗ്ഷൻ
प्राचलिक प्रोग्रामन,പാരാമീറ്റർ പ്രോഗ്രാമിംഗ്
प्राचलिक निरूपण,പാരാമീറ്റർ പ്രാതിനിധ്യം
प्राचलीकरण,പരാമീറ്ററൈസേഷൻ
"कोष्ठक, बंधनी","ബ്രാക്കറ്റ്, ബൈൻഡിംഗ്"
कोष्ठक चिह्न,പരാൻതീസിസ്
मूल समष्टि,മാതൃ ജനസംഖ്യ
पैरेटो-वक्र,പാരേറ്റോ-കർവ്
समता जांच,പാരിറ്റി പരിശോധന
आंशिक संकरण,ഭാഗിക ഹൈബ്രിഡൈസേഷൻ
आंशिक सहसंबंध,ഭാഗിക പരസ്പരബന്ധം
आंशिक अवकलज,ഭാഗിക ഡെറിവേറ്റീവുകൾ
आंशिक अवकल समीकरण,ഭാഗിക ഡിഫറൻഷ്യൽ സമവാക്യം
आंशिक अवकलन,ഭാഗിക വ്യത്യാസം
आंशिक भिन्न,ഫ്രാക്ഷണൽ ഫ്രാക്ഷൻ
आंशिक समाकलन,ഭാഗിക സംയോജനം
अंशतः क्रमित,ഭാഗികമായി അടുക്കി
अंशतः क्रमित समुच्चय,ഭാഗികമായി ക്രമീകരിച്ച സെറ്റ്
आंशिक क्रम,ഭാഗിക ക്രമം
आंशिक समाश्रयण गुणांक,ഭാഗിക റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
आंशिक योगफल,ഭാഗിക തുക
कण,കണം
विशिष्ट स्थिति,പ്രത്യേക സാഹചര്യം
विशेष समाकल,പ്രത്യേക ഇന്റഗ്രൽ
विशेष हल,പ്രത്യേക കലപ്പ
"विभाजन, वितरण","വിഭജനം, വിതരണം"
आव्यूहों का विभाजन,മെട്രിക്സുകളുടെ വിഭജനം
विभागकारी मान,വകുപ്പുതല മൂല്യം
पास्कल त्रिभुज,പാസ്കൽ ത്രികോണം
"चित्राम, प्रति मान, प्रति रूप, पैटर्न","ചിത്രം, ഓരോ മൂല്യത്തിനും, ഓരോ ഫോമിനും, പാറ്റേൺ"
प्रति रूप फलन,കൌണ്ടർ പ്രവർത്തനം
प्रति रूप समस्या,കോപ്പി പ്രശ്നം
नीतभार वेग,പേലോഡ് വേഗത
भुगतान फलन,പേയ്മെന്റ് ഫംഗ്ഷൻ
भुगतान आव्यूह,പേയ്മെന്റ് മാട്രിക്സ്
p-आधार,പി-ബേസ്
p-संचित्र,പി-കഥാപാത്രം
पियानो-वक्र,പിയാനോ-കർവ്
पियानो-समष्टि,പിയാനോ മേളം
पदिक समीकरण,പദ സമവാക്യം
प्रतिशत,ശതമാനം
प्रतिशतता,ശതമാനം
प्रतिशत त्रुटि,ശതമാനം പിശക്
प्रतिशत बारंबारता,ശതമാനം ആവൃത്തി
प्रतिशत वृद्‌धि,ശതമാനം വർദ്ധനവ്
