Marathi,English
मध्यांतर मध्य बिंदू,interval mid-point
"आंतर-विभागीय प्रभाव, आंतर-विभागीय प्रभाव",intra-block effect
आंतरवर्गीय सहसंबंध,intraclass correlation
शांतता,invariance
खात्रीने,invariant
निश्चित प्रणाली,invariant system
टेबल,inventory
टेबल असाइनमेंट,inventory allocation
टेबल नियंत्रण,inventory control
टेबल नियंत्रण मॉडेल,inventory control model
टेबल नियंत्रण प्रणाली,inventory control system
टेबल सायकल,inventory cycle
टेबल ठेवण्याची किंमत,inventory holding cost
टेबल पॉइंट,inventory point
टेबल धोरण,inventory policy
टेबल स्थिती,inventory situation
"व्यस्त, उलट, विरुद्ध",inverse
व्यस्त सहसंबंध,inverse correlation
व्यस्त कार्य,inverse function
हायपरबोलिक फंक्शन प्रति फोम,inverse hyperbolic function
व्यस्त प्रमाणात,inversely proportional
व्यस्त नकाशा,inverse mapping
परस्पर संख्या,inverse number
व्यस्त मॅट्रिक्स,inverse of a matrix
व्यस्त क्रमपरिवर्तन,inverse permutation
व्यस्त गुणोत्तर,inverse proportion
व्यस्त त्रिकोणमितीय कार्य,inverse trigonometrical function
व्यस्त सूत्र,inversion formula
क्रमाची प्रत,inversion of order
व्यस्त मॅट्रिक्स,invertible matrix
व्यस्त रूपांतरण,invertible transformation
तर्कहीन,irrational
तर्कहीन समीकरण,irrational equation
तर्कहीन अभिव्यक्ती,irrational expression
अपरिमेय संख्या,irrational number
तर्कहीन मूळ,irrational root
"अपरिवर्तनीय, अपरिवर्तनीय, असमान",irreducible
रोटेशनल वेक्टर,irrotational vector
रोटेशनल वेक्टर फंक्शन,irrotational vector function
रोटेशनल वेग,irrotational velocity
सममितीय (v.) उजवी रेषा (v.),isogonal
समक्रमण,isokurtosis
पृथक अनिवार्य विचित्रता,isolated essential singularity
अलग बिंदू,isolated point
"isometric, tritezole, cubic, isometric",isometric
समद्विभुज कॉन्फिगरेशन,isosceles configuration
पुनरावृत्ती अविभाज्य,iterated integral
पुनरावृत्ती समाविष्ट करणे,iterated interpolation
पुनरावृत्ती,iteration
पुनरावृत्ती सूत्र,iteration formula
आवर्ती एकीकरण सूत्र,iterative integration formula
पुनरावृत्ती प्रक्रिया,iterative procedure
पुनरावृत्ती पद्धत,iterative technique
जेकोबियन,Jacobian
जेकोबी सारनिक,Jacobian determinant
जेकोबी मॅट्रिक्स,Jacobian matrix
संचांचे संयोजन,join of sets
संयुक्त (v.) संयुक्त (v.),joint
संयुक्त घनता कार्य,joint density function
एकत्रित वारंवारता कार्य,joint frequency function
संयुक्त अवलंबून चल,jointly dependent variable
संयुक्त संभाव्यता,joint probability
अंतर्भूत,join (=union)
"कुदळ, उडी, प्लुटी",jump
प्लुटी खंडितता,jump discontinuity
"न्याय्यता, औचित्य",justification
समर्थन करणे,justify
carnafe नकाशा,Karnaugh map
"कर्नल, राख",kernel
मॅपिंग पॉइंट,kernel of the mapping
"पायरोडायनामिक्स, प्युरिन डायनॅमिक्स",kinematics
गतीज ऊर्जा,kinetic energy
"गतीशास्त्र, गतीशास्त्र",kinetics
कोल्मोगोरोफ-स्मिरनोव्ह चाचणी,Kolmogoroff Smirnov test
क्रोनेकर डेल्टा,Kronecker delta
काकडी,kurtosis
Lagrange कार्य,Lagrange's function
Lagrange गुणक,Lagrange's multipliers
"फळी, फळी",lamina
Laplace परिवर्तन,Laplace transform
मोठी संख्या,large number
वैशिष्ट्यपूर्ण मूळ,latent root(=characteristic root)
बाजूचे पान,lateral surface
लॅटिन चौरस,latin square
"नाळ, लॅटस गुदाशय",latus rectum
"नियम, तत्त्वे",law
वेग संयोजन नियम,law of adding velocities
सुसंगतता नियम,law of additivity
परतावा कमी करणारा नियम,law of diminishing return
गुरुत्वाकर्षणाचा नियम,law of gravitation
गटासाठी होमोमॉर्फिज्म नियम,law of homomorphism for groups
रिंगांसाठी होमोमॉर्फिजम नियम,law of homomorphism for rings
वाढत्या खर्चाचा कायदा,law of increasing costs
घातांक नियम,law of indices
जडत्व कायदा,law of inertia
मोठ्या संख्येचा कायदा,law of large numbers
संभाव्यता नियम,law of probability
"साइन नियम, साइन नियम",law of sines
घातांकांचा नियम,laws of exponents
गती नियम,laws of motion
"स्तर, स्तर",layer
फॉरवर्ड गुणांक,leading coefficient
समोरचा कर्ण,leading diagonal
फॉरवर्ड सब-मॅट्रिक्स,leading submatrix
समोर पोस्ट,leading term
"किमान, किमान, किमान",least
सर्वात कमी सामान्य (LCM),least common multiple (LCM)
किमान घटक,least element
सर्वात खालचा वर्ग,least square
किमान ओव्हरहेड मर्यादा,least upper bound
डावा संच,left coset
घड्याळाच्या उलट दिशेने,left handed
घड्याळाच्या उलट दिशेने स्क्रू,left handed screw
डावीकडे उलट,left inverse
बाकी गुणाकार,left multiplication
लीबनिझ सूत्र,Leibnitz formula
लांबी,length
तुंगाक्कुडी,leptokurtic
ट्रॅगस वक्र,leptokurtic curve
फुफ्फुसाचा मासा,leptokurtosis
पातळी वक्र,level curve
आत्मविश्वास पातळी,level of confidence
महत्त्व पातळी,level of significance
कालक्रमानुसार,lexicographically
शब्दकोश क्रम,lexicographical order
संभाव्यता कार्य,likelihood function
संभाव्यता प्रमाण चाचणी,likelihood ratio test
"मर्यादा, किरकोळ",limit
"किरकोळ, अत्यंत",limiting
किरकोळ मूल्य,limiting value
सीमांत वेग,limiting velocity
सरासरी श्रेणी,limit in mean
एकत्रीकरणाची मर्यादा,limit of integration
अनुक्रम मर्यादा,limit of sequence
"क्लस्टर पॉइंट, लिमिट पॉइंट",limit point (=cluster point)
सीमांत वेग,limit velocity
"रेषा, रेषा, लंबवर्तुळ",line
"रेखीय, रेखीय, रेखीय",linear
रेखीय बिजवल्ली,linear algebraic
रेखीय बीजगणितीय समीकरण,linear algebraic equation
रेखीय अंदाजे,linear approximation
रेखीय लक्षण,linear asymptote
रेखीय गुणांक,linear coefficient
शॉक जमा,linear combination
शॉक निर्बंध,linear constraints
रेखीय अवलंबित्व,linear dependence
रेखीय भिन्न समीकरण,linear differential equation
"रेखीय परिमाण, रेखीय मापन, रेखीय लांबी-रुंदी",linear dimension
"रेखीय समीकरण, चतुर्भुज समीकरण",linear equation
रेखीय एकसंधता,linear form
रेखीय अपूर्णांक रूपांतरण,linear fractional transformation
रेखीय कार्य,linear function
रेखीय कार्य,linear functional
रेखीय गट,linear group
रेखीय स्वातंत्र्य,linear independence
रेखीय स्वतंत्र संबंध,linear independent relation
रेखीय असमानता,linear inequality
रेखीय नॉन-एकसंध विभेदक समीकरण,linear inhomogeneous differential equation
रेखीय अविभाज्य समीकरण,linear integral equation
रेखीय प्रक्षेपण,linear interpolation
रेखीय किमान चौरस प्रतिगमन विश्लेषण,linear least square regression analysis
"एकेरी, रेखीय",linearity
रेखीय अवलंबून,linearly dependent
रेखीय स्वतंत्र,linearly independent
रेखीय मॅपिंग,linear mapping
रेखीय क्रम,linear order
रेखीय क्रमिकरण,linear ordering
रेखीय प्रोग्रामिंग,linear programming
रेखीय प्रोग्रामिंग अल्गोरिदम,linear programming algorithm
रेखीय प्रोग्रामिंग समस्या,linear programming problem
रेखीय प्रतिगमन,linear regression
रेखीय प्रतिगमन गुणांक,linear regression coefficient
"रेखीय संबंध, घातांकीय संबंध",linear relation
रेखीय लोकसंख्या,linear space (=vector space)
रेखीय उपस्थान,linear subspace
रेखीय परिवर्तन,linear transformation
रेखीय प्रतिगमन,linear trend
रेखीय विभेदक अंदाज,linear unbiased estimate
रेखीय वेग,linear velocity
ओळ अविभाज्य,line integral
छेदनबिंदूची ओळ,line of intersection
प्रतिगमन ओळ,line of regression
अवकाशीय वेक्टर,localised vector
स्थानिक इष्टतम,local optimum
"locus, locus",locus
लॉग लॉग लॉग,log
"लॉगरिदमिक, लॉगरिदमिक",logarithmic
लॉगरिदमिक अचूकता,logarithmic accuracy
लॉगरिथम गणना,logarithmic calculation
"लॉगरिदमिक वक्र, लॉगरिदमिक वक्र",logarithmic curve
लॉगरिदमिक व्युत्पन्न,logarithmic derivative
लॉगरिदमिक भिन्नता,logarithmic differentiation
"लॉगरिदमिक फंक्शन, लॉगरिदमिक फंक्शन",logarithmic function
"लॉगरिदमिक मीन, भौमितिक मीन",logarithmic mean (=geometric mean)
लॉगरिदमिक सामान्य वितरण,logarithmic normal distribution
लॉगरिदमिक संबंध,logarithmic relationship
लॉगरिदमिक स्केल,logarithmic scale
"लॉगरिदम मालिका, लॉगरिदमिक मालिका",logarithmic series
"लॉगरिदमिक सर्पिल, लॉगरिदमिक सर्पिल",logarithmic spiral (equiangular spiral)
"लॉगरिदम सारणी, लॉगरिदमिक सारणी",logarithmic table (=log table)
"लॉगरिदम, लॉगरिदम",logarithm (log)
तर्कशास्त्र,logic
तार्किकदृष्ट्या समतुल्य,logically equivalent
"वाढ वक्र, पर्ल-रीड वक्र",logistic curve
"लॉग सामान्य वितरण, लॉग सामान्य वितरण",lognormal distribution
"रेखांश, रेखांश",longitude
"लूप, लूप, फंदा (न.), पळवाट (व्हेर.), प्रसन्ना",loop
"निवडणूक प्रचार, लॉटरी",lottery
अधोरेखित,lower bar
कमी बंधन,lower bound
कमी Riemann-Integral,lower Riemann integral
कमी रक्कम,lower sum
खालील त्रिकोणी मॅट्रिक्स,lower triangular matrix
mclarin पसरला,Maclaurin's expansion
"माया क्रमांक, जादूचा क्रमांक, टिकाऊपणा क्रमांक",magic number
जादूचा चौरस,magic square
तेजस्वी मर्यादा,magnitude limit (=limiting magnitude)
मेलिंग प्रश्नावली,mailed questionnaire
मेलद्वारे सर्वेक्षण,mail survey
ओव्हरहेड मर्यादा,majorant (upper bound)
लांब चाप,major arc
बद्ध सेट,majorised set
बहुमूल्य कार्य,many valued function
"नकाशा, नकाशा, नकाशा",map
सेटमध्ये मॅपिंग,map into the set
संचांचे मॅपिंग,mapping of a set
किरकोळ संभाव्यता,marginal probability
गणितीय विश्लेषण,mathematical analysis
अंकगणित तर्क,mathematical argument
गणितीय केंद्र,mathematical centre
गणिताची जटिलता,mathematical complexity
गणितीय अर्थशास्त्र,mathematical economics
गणितीय अपेक्षा,mathematical expectation
गणितीय फॉर्म,mathematical form
"गणितीय स्वरूप, गणितीय स्वरूप",mathematical formulation
गणितीय ओळख,mathematical identity
"गणितीय तर्कशास्त्र, गणितीय तर्कशास्त्र",mathematical logic
गणितीय मॉडेल,mathematical model
गणितीय हेतू,mathematical notion
मॅट्रिक्स विकर्णीकरण,matrix digonalisation
मॅट्रिक्स व्यस्त,matrix inverse
मॅट्रिक्स उलटा,matrix inversion
मॅट्रिक्स पुनरावृत्ती पद्धत,matrix iterative method
मॅट्रिक्स पद्धत,matrix method
मॅट्रिक्स गुणाकार,matrix multiplication
स्थिरांकांचे मॅट्रिक्स,matrix of constants
प्रबळ मॅट्रिक्स,matrix of effectiveness
मॅट्रिक्स ऑपरेटर,matrix operator
मॅट्रिक्स बहुपद,matrix polynomial
मॅट्रिक्स प्रिंटिंग,matrix printing
मॅट्रिक्स उत्पादन,matrix product
कमाल केले,maximized
"कमाल, कमाल, सर्वोच्च",maximum
कमाल निरपेक्ष मूल्य,maximum absolute value
कमाल एफ-गुणोत्तर,maximum F-ratio
कमाल क्षमता,maximum likelihood
महालपिष्ठ,maxmin
उत्तम निष्कर्ष,maxmin criterian
फंक्शनची कमाल,max of a function
मॅक्सवेल-बोल्ट्समन सांख्यिकी,Maxwell-Boltzmann statistics
अर्थ विचलन,mean deviation
विचलन स्क्वेअर मीन,mean square deviation
चौरस सरासरी त्रुटी,mean square error
"सरासरी, सरासरी मूल्य",mean value
अर्थ प्रमेय,mean value theorem
बुडबुडे मोजमाप,measure of kurtosis
"मध्यक, मध्य, मध्य, मध्य",median
मध्यकेंद्र,median centre
मध्य वक्र,mesokurtic curve
मेसोथेलियोमा,mesokurtosis
संदेश,message
"प्रथा, पद्धत",method
हटविण्याची पद्धत,method of elimination
उलट पद्धत,method of inversion
पुनरावृत्ती पद्धत,method of iteration
किमान चौरस,method of least squares
टॉर्क पद्धत,method of moments
समान त्रिकोण पद्धत,method of similar triangles
उतार उतरण्याची पद्धत,method of steepest descent
संकलन पद्धत,method of summation
अनिर्धारित गुणांक पद्धत,method of undetermined coefficient
अंतराची लोकसंख्या,metric space
मेट्रिक प्रणाली,metric system
मेट्रिक युनिट,metric unit
सूक्ष्म सिद्धांत,micro theory
मधला,middle
मध्यक,middle term
मध्यवर्ती बिंदू,mid point
मध्यबिंदू सूत्र,mid point formula
किमान बहुपदी,minimal polynomial
किमान सिद्धांत,minimax principle
"किमान, सर्वात कमी, सर्वात कमी",minimum
कमी बिंदू,minimum point (of curve)
किमान बहुपदी,minimum polynomial
किमान फंक्शन,min of a function
लहान चाप,minor arc
लहान अक्षर,minor axis
सीमाबद्ध उपसंच,minorised subset
"उणे, कर्ज",minus
वजा चिन्ह,minus sign
मिश्रित अंश,mixed fraction
पर्यायी साधन,mixed strategy
"मोड, मोड, पद्धत, पद्धत, पद्धत, मोड",mode
"मापांक, मापांक",modulus
जटिल संख्येचे मॉड्यूलस,modulus of a complex number
क्षण,moment
टॉर्क फंक्शन,moment generating function
शक्तीचा क्षण,moment of a force
वारंवारता-वितरण क्षण,moment of frequency distribution
जडत्वाचा क्षण,moment of inertia
गतीचा क्षण,moment of momentum
आवेग,momentum
एक पोस्ट,monomial
एकल एकत्रीकरण,monomorphic
"एकजिनसीपणा, एकरूपता",monomorphism
मोनोक्युलर,monotone
दिशाहीन चढत्या क्रम,monotone increasing sequence
सरळ,monotonically
दिशाहीन चंद्रकोर जाळी,monotonically increasing net
मोनोटिकली वाढणारा क्रम,monotonically increasing sequence
एकरूप कार्य,monotonic function
मॉन्टे-कार्लो गणना,Monte Carlo calculation
माँटे-कार्लो पद्धत,Monte Carlo method
मोरा (क्रीडा),morra (game)
मृत्यूची आकडेवारी,mortality statistics
बहुधा,most probable
गती,motion
हालचाल क्षुद्र,moving average
एम-लोकसंख्या,M-space
इंटिग्रलची एम-चाचणी,M-test for integral
अनेक निर्णय समस्या,multidecision problem
बहुपदी सामान्य वितरण,multidimensional normal distribution
बहुपदी यादृच्छिक चल,multidimensional random variable
मल्टिप्लेक्स वाहतुकीची समस्या,multi-index transportation problem
बहुपदी,multinomial
बहुपदी वितरण,multinomial distribution
"एकाधिक, एकाधिक, एकाधिक, अनेक (v.), एकाधिक, अपवर्तक (n.)",multiple
एकाधिक निवड समस्या,multiple choice problem
संघराज्य प्रांत,multiple connected domain
एकाधिक सहसंबंध,multiple correlation
एकाधिक वारंवारता सारणी,multiple frequency table
एकाधिक अविभाज्य,multiple integral
एकाधिक एकत्रीकरण,multiple integration
एकाधिक प्रतिगमन,multiple regression
एकाधिक प्रतिगमन विश्लेषण,multiple regression analysis
एकाधिक प्रतिगमन गुणांक,multiple regression coefficient
एकाधिक प्रतिगमन समीकरण,multiple regression equation
मल्टी रूट,multiple root
गुणाकार,multiplication
(निर्धारकाचा) स्तंभीय गुणाकार,multiplication by columns (of determinant)
(निर्धारकाचा) रेखीय गुणाकार,multiplication by rows (of determinant)
गुणाकार घटक,multiplication factor
गुणाकार कार्य,multiplicative function
गुणात्मक गट,multiplicative group
गुणाकार व्यस्त,multiplicative inverse
अनेकत्व,multiplicity
अनेकत्व,multiplicity of roots
शून्याची गुणाकार,multiplicity of zero
गुणक,multiplier
"गुणाकार, गुणाकार",multiply
एकाधिक वितरण,multivariate distribution
बहुविध सामान्य वितरण,multivariate normal distribution
बहुविध लोकसंख्या,multivariate population
"परस्पर, परस्पर",mutual
nabla,nabla
नेपिरिया,Napierian
"napier logarithm, napier logarithm",Napierian logarithm
"नैसर्गिक लॉगरिथम, नैसर्गिक लॉगरिदम",natural logarithm
"धन पूर्णांक, धन पूर्णांक",natural number
नॉटिकल मैल,nautical mile
n-vim,n-dimensional
n-vim वेक्टर-स्पेस,n-dimensional vector space
आवश्यक आणि पुरेसे निर्बंध,necessary and sufficient condition
आवश्यक निर्बंध,necessary condition
मनाई,negation
"नकारात्मक, नकारात्मक, नकारात्मक",negative
क्रेडिट वक्रता,negative curvature
नकारात्मक निश्चित एकरूपता,negative definite form
ऋण निश्चित मॅट्रिक्स,negative definite matrix
नकारात्मक अर्धनिश्चित एकसंध,negative semi-definite form
"शेजार, जवळीक",neighbourhood
"मल्टिपल सॅम्पलिंग, इन्क्लुसिव्ह सॅम्पलिंग",nested sampling
निव्वळ जन्मदर,net reproduction rate
newtany यांत्रिकी,Newtonian mechanics
न्यूटनचे विभाजित फरक सूत्र,Newton's divided difference formula
न्यूटनचे गतीचे नियम,Newton's laws of motion
नाव असाइनमेंट,Neyman allocation
Neiman-Pearson-तत्त्व,Neyman Pearson theory
शून्य संभाव्य घटक,nilpotent element
शून्य संभाव्य मॅट्रिक्स,nilpotent matrix
"नोड, नोड, पान, निब, फिल्टर",node
अॅन-अबेली गट,non-Abelian group
सापेक्षतावादी अभिसरण,non-absolute convergence
अतींद्रिय,non-algebraic
दूषित,non-degenerate
अभ्रष्ट आधार सुसंगत उपाय,non-degenerate basic feasible solution
अघान,non-dense
दाट एकूण,non-dense set
गुणांची अगणित अनंतता,non-denumerable infinity of points
अगणित संच,non-denumerable set
अतुलनीय,non-differentiable
नॉन-सबसेट,non empty subset
युक्लिडियन भूमिती,non-Euclidean geometry
"विषम, विषम",non-homogeneous
न छेदणारे,non-intersecting
नॉन-रेखीय बीजगणितीय समीकरणे,non-linear algebraic equation
नॉन-रेखीय विभेदक समीकरण,non-linear differential equation
नॉन-रेखीय समीकरण,non-linear equation
नॉन-लिनियर प्रोग्रामिंग,non-linear programming
नॉन-रेखीय प्रतिगमन,non-linear regression
नॉन-रेखीय संबंध,non-linear relationship
गैर ऋण पूर्णांक नॉन ऋण पूर्णांक,non-negative integer
गैर-नकारात्मक चल,non-negative variable
नॉन-पॅरामीट्रिक चाचणी,non-parametric test
गैर-संभाव्य दृष्टीकोन,non-probabilistic approach
व्यस्त मॅट्रिक्स,non-singular matrix
असममित मॅट्रिक्स,non-symmetric matrix
नगण्य,non-trivial
शून्य निर्धारक,non-vanishing determinant
रिक्त,non-void
नॉन-सबसेट,non-void subset
शून्य निर्धारक,non-zero determinant
किंवा पूरक दरवाजे,NOR gate
"सामान्य, नैसर्गिक, मानक, सामान्य, सामान्य, सामान्य, सामान्य",normal
सामान्य प्रवेग,normal acceleration
सामान्य कोन,normal angle
सामान्य वक्र,normal curve
सामान्य घनता कार्य,normal density function
सामान्य वितरण,normal distribution
सामान्य वितरण कार्य,normal distribution function
मॅट्रिक्सचे सामान्य स्वरूप,normal form for the matrix
सामान्य वारंवारता,normal frequency
सामान्यीकृत वक्र,normalized curve
सामान्यीकृत फ्लोटिंग पॉइंट क्रमांक,normalized floating point number
सामान्यीकरण करणारा,normalizer
सामान्य मॅट्रिक्स,normal matrix
सामान्य संभाव्यता वक्र,normal probability curve
सामान्य संभाव्यता वितरण,normal probability distribution
"सामान्य उपसमूह, विशिष्ट उपसमूह",normal subgroup (=distinguished subgroup)
प्रमाणित रेखीय जागा,normed linear space
वेक्टर मानक,norm of a vector
"गेट नाही, गेट नाही",NOT gate
निशाचर दाट एकूण,nowhere dense set
शून्य गृहीतक,null hypothesis
शून्य मॅट्रिक्स,null matrix
रिकामा संच,null set
शून्य सदिश,null vector
संख्या,number
संख्या अक्ष,number axis
संख्या प्रणाली,number system
"अंक (संख्या), संख्यात्मक (V.)",numeral
"संख्या करण्यासाठी, संख्या करण्यासाठी",numeration
भाग,numerator
संख्यात्मक गुणांक,numerical coefficient
संख्यात्मक गणना,numerical computation
संख्यात्मक भिन्नता,numerical differentiation
संख्यात्मक पद्धत,numerical method
"n-वेक्टर, n-वेक्टर",n-vector
n-वेक्टर जागा,n-vector space
"वस्तू, शरीर, वस्तू",object
वस्तुनिष्ठ कार्य,objective function
"तिरकस, तिरकस",oblique
तिरकस लक्षण,oblique asymptote
तिरकस अक्ष,oblique axis
"क्रॉस सेक्शन, क्रॉस सेक्शन",oblique section
निरीक्षण,observation
निरीक्षण वारंवारता,observed frequency
विशाल कोन,obtuse angle
अष्टकोनी,octagon
अष्टकोनी,octahedron
ऑक्टल प्रणाली,octal system
ऑक्टंट,octant
विषम,odd
असममित वक्र,odd curve
विषम संख्या,odd number
विचित्र क्रमपरिवर्तन,odd permutation
विषम बहुपदी,odd polynomial
"ogive, तोरण",ogive
एकांत असोसिएशन,one to one correspondence
एक-एक कार्य,one to one function
एकच नकाशा,one to one map
एकतर्फी वर्गीकरण,one-way classification
ओव्हरलॅप नकाशा,onto map
"उघडा, उघडा (v.)",open
खुले क्षेत्र,open ball
खुले अंतराल,open interval
सेमीलाइन उघडा,open ray
खुला संच,open set
कार्यरत,operation
ऑपरेशन विज्ञान,operational research
ऑपरेशन विज्ञान,operations research
"ऑपरेटर, ऑपरेटर, ऑपरेटर",operator
विरुद्ध कोन,opposite angle
विरुद्ध घटना,opposite event
इष्टतम बेस सुसंगत समाधान,optimal basic feasible solution
इष्टतम स्थिती,optimal condition
इष्टतम आउटपुट आकार,optimal lot size
इष्टतम मूल्य,optimal value
"इष्टतम, इष्टतम",optimum
वर्ग,orbit
"ऑर्डर, ऑर्डर, पॉवर, रेडिक्स, ग्रुप नंबर",order
ऑर्डर केलेली जोडी,ordered pair
"वर्गीकृत संच, वर्गीकृत संच",ordered set
"वर्गीकरण, वर्गीकरण",ordering
"निर्धारकाचा आदेश, निर्धारकाचा आदेश",order of a determinant
गट ग्रेड,order of a group
मॅट्रिक्सचा क्रम,order of a matrix
घटकांचा समूह,order of an element in a group
विभेदक समीकरणाचा क्रम,order of differential equation
ऑपरेशन क्रम,order of operation
शून्य क्रम,order of zero
क्रमवाचक क्रमांक,ordinal number
साधे विभेदक समीकरण,ordinary differential equation
ग्रेड,ordinate
अनुकूलता,oreintability
अभिमुखता,orientation
पृष्ठ अभिमुखता,orientation of surface
"मूळ, मूळ, मूळ",origin
मूळ बिंदू,origin of coordinates
कोकरू केंद्र,orthocentre
"अनुलंब टोकदार, लंब",orthogonal
ऑर्थोगोनल अक्ष,orthogonal axes
लॅम्बिक कुटुंब,orthogonal family
"लुंबिक ग्रुप, लुंबिक ग्रुप",orthogonal group
ऑर्थोगोनॅलिटी स्थिती,orthogonality condition
एकत्रीकरण,orthogonalization
ऑर्थोगोनल मॅट्रिक्स,orthogonal matrix
"ऑर्थोनॉर्मल, सामान्य ऑर्थोनॉर्मल",orthonormal
सामान्य उभ्या पाया,orthonormal basis
दोलन,oscillation
कार्याचे दोलन,oscillation of a function
दोलन कार्य,oscillatory function
अस्लेशी,osculating
बाह्य उत्पादन,outer product
"आउटपुट, आउटपुट, आउटपुट, बहिर्वाह",output
अतिनिर्धारित अस्तित्व,overdetermined system
जोडलेली तुलना,paired comparision
जोडलेले disjointed,pairwise disjoint
स्वतंत्र जोडपे,pairwise independent
समांतर शक्ती,parallel forces
समांतरभुज चौकोन,parallelogram
बल समांतरभुज चौकोन,parallelogram of forces
वेग समांतरभुज चौकोन,parallelogram of velocities
समांतरभुज चौकोन,parallelopiped
"पॅरामीटर्स, इंटरसेक्शनल रेशो, पॅरामीटर्स",parameter
नॉन-स्टँडर्ड,parameter free (=nonparametric)
वितरण पॅरामीटर,parameter of distribution
पॅरामीटर,parametric
पॅरामीटर समन्वय,parametric coordinate
पॅरामेट्रिक वक्र,parametric curve
पॅरामेट्रिक समीकरण,parametric equation
पॅरामेट्रिक लिनियर प्रोग्रामिंग,parametric linear programming
पॅरामीटर पद्धत,parametric method
पॅरामेट्रिक उद्दिष्ट कार्य,parametric objective function
पॅरामीटर प्रोग्रामिंग,parametric programming
पॅरामीटर प्रतिनिधित्व,parametric representation
पॅरामीटरायझेशन,parametrization
"कंस, बंधनकारक",parenthesis
कंस,parenthesis notation
पालक लोकसंख्या,parent population
pareto-वक्र,Pareto curve
समता तपासणी,parity check
आंशिक संकरीकरण,partial confounding
आंशिक सहसंबंध,partial correlation
आंशिक डेरिव्हेटिव्ह्ज,partial derivative
आंशिक विभेदक समीकरण,partial differential equation
आंशिक भिन्नता,partial differentiation
अपूर्णांक अपूर्णांक,partial fraction
आंशिक एकीकरण,partial integration
अंशतः क्रमवारी लावलेली,partially ordered
अर्धवट ऑर्डर केलेला सेट,partially ordered set
आंशिक ऑर्डर,partial order
आंशिक प्रतिगमन गुणांक,partial regression coefficient
आंशिक बेरीज,partial sum
कण,particle
विशिष्ट परिस्थिती,particular case
विशेष अविभाज्य,particular integral
विशेष नांगर,particular solution
"विभागणी, वितरण",partition
मॅट्रिक्सचे विभाजन,partitioning of matrices
विभागीय मूल्य,partition value
पास्कल त्रिकोण,Pascal triangle
"आकृती, प्रति मूल्य, प्रति फॉर्म, नमुना",pattern
काउंटर फंक्शन,pattern function
कॉपी समस्या,pattern problem
पेलोड वेग,payload velocity
पेमेंट फंक्शन,payoff function
पेमेंट मॅट्रिक्स,payoff matrix
p-बेस,p-basis
p-वर्ण,p-chart
पियानो-वक्र,Peano curve
पियानो जोडणी,Peano space
टर्म समीकरण,pedal equation
टक्के,percent
टक्केवारी,percentage
टक्केवारी त्रुटी,percentage error
टक्केवारी वारंवारता,percentage frequency
टक्केवारी वाढ,percentage increase
अचूकता टक्केवारी,percentage of error
टक्के घसारा,percent decrease
टक्केवारी,percentile
परिपूर्ण घन,perfect cube
आदर्श वायू,perfect gas
परिपूर्ण संख्या,perfect number
परिपूर्ण संच,perfect set
परिपूर्ण चौरस,perfect square
परिपूर्ण चौरस अभिव्यक्ती,perfect square expression
परिमिती,perimeter
"नियतकालिकता, नियतकालिकता, नियतकालिकता, नियतकालिक निर्देशांक (त्रिकोणमिति), कालावधी, कालावधी",period
नियतकालिक वक्र,periodic curve
आवर्ती व्यत्यय,periodic disturbances
नियतकालिक कार्य,periodic function
आवर्ती गती,periodic motion
रोटेशन कालावधी,period of revolution
रोटेशन कालावधी,period of rotation
वारंवारता वक्र,periodogram
"परिधीय, परिधीय, परिधीय",peripheral
"अनुज्ञेय, अनुज्ञेय",permissible
अशुद्धतेची अनुज्ञेय मर्यादा,permissible limit of error
क्रमपरिवर्तन,permutation
क्रमपरिवर्तन गट,permutation group
क्रमपरिवर्तन मॅट्रिक्स,permutation matrix
क्रमपरिवर्तन पद्धत,permutation method
लंब,perpendicular
विलंब,perpendicularity
"अनुलंब, अनुलंब",perpendicularly
अनुलंब विमान,perpendicular plane
कर्मचारी असाइनमेंट समस्या,personnel-assignment problem
pert,PERT (program evaluation review technique)
चीड,perturbation
चीड,perturbation problem
त्रासदायक समस्या,perturbed problem
"टप्पा, टप्पा, कोन",phase
कोन,phase angle
वेळोवेळी,phase difference
कला विस्थापन,phase displacement
भौतिक खगोलशास्त्र,physical astronomy
शारीरिक स्थिरता,physical constant
भौतिक मापदंड,physical parameter
भौतिक पेंडुलम,physical pendulum
भौतिक प्रमाण,physical quantity
भौतिकशास्त्र,physical sciences
चित्रलेखन,pictograph
चित्रकार,pictor
विभागीय निरंतर कार्य,piecewise continuous function
विभागीय रेखीय,piecewise linear
खंडित रेखीय कार्य,piecewise linear function
तुकड्याने तुकडा,piecewise smooth
वर्तुळ,pie diagram
मार्गदर्शक जनगणना,pilot census
मार्गदर्शक सर्वेक्षण,pilot survey
"pivot, rivet",pivot
मूळ घटक,pivotal element
प्लँक स्थिर आहे,Planck's constant
प्लँकचा कायदा,Planck's law
"मजला, पातळी",plane
coplanar कोन,plane angle
सपाट सीमा,plane boundary
सपाट वक्र,plane curve
प्रतिमा सपाट करा,plane figure
विमान भूमिती,plane geometry
coplanar गती,plane motion
प्रक्षेपण विमान,plane of projection
सूचना मजला,plane of reference
सममिती विमान,plane of symmetry
ग्रह,planet
कृत्रिम प्रभामंडल,planetarium
ग्रहांची गती,planetary motion
ग्रह प्रणाली,planetary system
विमान त्रिकोणमिती,plane trigonometry
