Punjabi,Gujarati
ਉਲਟ ਸੂਚੀ ਫਾਇਲ,વિપરીત સૂચિ ફાઇલ
ਉਲਟ ਪੰਨਾ ਸਾਰਣੀ,વિપરીત પૃષ્ઠ કોષ્ટક
"1. ਇੰਟਰਚੇਂਜਰ, 2. ਪ੍ਰਤੀਕ","1. ઇન્ટરચેન્જર, 2. પ્રતીક"
ਕਾਰਜ ਪ੍ਰਬੰਧਨ,કાર્ય વ્યવસ્થાપન
ਕਾਰਵਾਈ ਅਧਾਰਿਤ ਭਾਸ਼ਾ,ક્રિયા લક્ષી ભાષા
ਕੰਮ ਦੀ ਤਰਜੀਹ,કાર્ય અગ્રતા
ਨੌਕਰੀ ਦੀ ਸਮਾਂ-ਸਾਰਣੀ,નોકરીનું સમયપત્રક
ਕਾਰਜ ਕ੍ਰਮ,કાર્ય ક્રમ
ਕੰਮ ਦਾ ਕਾਰਜਕ੍ਰਮ,કાર્ય શેડ્યૂલ
ਸੰਮਿਲਨ,ઉમેરવુ
ਜੁਆਇੰਟ ਫੋਟੋਗ੍ਰਾਫੀ ਗਰੁੱਪ (JPG),જોઈન્ટ ફોટોગ્રાફી ગ્રુપ (JPG)
ਮੈਗਜ਼ੀਨ,મેગેઝિન
ਖੁਸ਼ੀ ਦੀ ਸੋਟੀ,આનંદની લાકડી
"1. ਮੁਲਾਂਕਣ, 2. ਫੈਸਲਾ","1.આકારણી, 2.નિર્ણય"
ਛਾਲ,કૂદી
ਛਾਲ ਮਾਰਨ ਦੀ ਹਦਾਇਤ,કૂદવાની સૂચના
ਜੰਪਰ,જમ્પર
"1. ਸੰਗਮ, 2. ਸੰਧੀ, 3. ਸੰਯੁਕਤ","1. સંગમ, 2. સંધિ, 3. સંયુક્ત"
ਰੱਦੀ,કચરો
ਜਾਇਜ਼,વાજબીપણું
ਕਿਲੋ ਬਾਈਟ,કિલો બાઈટ
Karnoff ਨਕਸ਼ਾ,Karnoff નકશો
karnoff ਤਸਵੀਰ,કાર્નોફ ચિત્ર
KB (ਕਿਲੋਗ੍ਰਾਮ ਬਾਈਟ),KB (કિલોગ્રામ બાઈટ)
"1. ਅਸ਼ਟਿ, 2. ਕਰਨਲ, 3. ਕਰਨਲ","1. અષ્ટી, 2. કર્નલ, 3. કર્નલ"
ਅੱਠ ਮੋਡ,આઠ મોડ
ਅਨੁਕੂਲਤਾ,અનુકૂલન
ਕੁੰਜੀ,કી
ਕੀਬੋਰਡ,કીબોર્ડ
"1.ਕੁੰਜੀ ਉਛਾਲ, 2.ਕੁੰਜੀ ਅਸਵੀਕਾਰ","1.કી બાઉન્સ, 2.કી રિજેક્ટ"
ਕੁੰਜੀ ਕਲਿੱਕ,કી ક્લિક કરો
ਕੁੰਜੀ ਕੰਪਰੈਸ਼ਨ,કી કમ્પ્રેશન
"1.ਕੁੰਜੀ ਡਿਸਕ, 2.ਕੀ ਡਿਸਕ","1.કી ડિસ્ક, 2.કી ડિસ્ક"
ਕੁੰਜੀ ਇੰਕੋਡਿੰਗ,કી એન્કોડિંગ
ਮੁੱਖ ਖੇਤਰ,મુખ્ય વિસ્તાર
"1.ਕੁੰਜੀ ਫਾਈਲ, 2.ਕੁੰਜੀ ਫਾਈਲ","1.કી ફાઇલ, 2.કી ફાઇલ"
ਮੁੱਖ ਬਣਤਰ,મુખ્ય માળખું
ਕੁੰਜੀ ਪ੍ਰਬੰਧਨ,કી મેનેજમેન્ટ
ਕੁੰਜੀ ਪੈਡ,કી પેડ
ਕੁੰਜੀ ਪੈਡ,કી પેડ
ਮੁੱਖ ਵਾਕਾਂਸ਼,મુખ્ય શબ્દસમૂહ
ਕੁੰਜੀ ਨਬਜ਼,કી પલ્સ
ਕੁੰਜੀ puncher,કી પંચર
ਕੁੰਜੀ ਲੜੀਬੱਧ,કી પ્રકાર
"1.ਕੁੰਜੀ ਸਟ੍ਰੋਕ, 2.ਕੀ ਸਟ੍ਰੋਕ, 3.ਕੀ ਦਬਾਅ","1.કી સ્ટ્રોક, 2.કી સ્ટ્રોક, 3.કી પ્રેશર"
ਪਤਾ ਟ੍ਰਾਂਸਫਰ ਕੁੰਜੀ,સરનામું ટ્રાન્સફર કી
"1. ਡਿਸਕ ਕੁੰਜੀ, 2. ਡਿਸਕ ਕੁੰਜੀ","1. ડિસ્ક કી, 2. ડિસ્ક કી"
ਫਲਾਪੀ ਕੁੰਜੀ,ફ્લોપી કી
ਟੇਪ ਕੁੰਜੀ,ટેપ કી
ਮੁੱਖ ਸ਼ਬਦ,મુખ્ય શબ્દ
"1.ਲੱਤੀ, 2.ਥੰਪ","1.લાત, 2.થમ્પ"
ਝੌਂਪੜੀ,ઝૂંપડી
ਕਿਲੋ ਬਿੱਟ,કિલો બીટ
ਗੰਢ,ગાંઠ
ਗਿਆਨ ਅਧਾਰਤ ਜਾਣਕਾਰੀ ਸੇਵਾਵਾਂ,જ્ઞાન આધારિત માહિતી સેવાઓ
ਗਿਆਨ ਦੀ ਖੋਜ,જ્ઞાનની શોધ
ਗਿਆਨ ਖੋਜ ਡੇਟਾਬੇਸ,જ્ઞાન શોધ ડેટાબેઝ
ਗਿਆਨ ਇੰਜੀਨੀਅਰਿੰਗ,જ્ઞાન ઇજનેરી
ਗਿਆਨ ਪ੍ਰਬੰਧਨ,જ્ઞાન વ્યવસ્થાપન
ਗਿਆਨ ਕਰਮਚਾਰੀ,જ્ઞાન કાર્યકર
ਲੈਨ ਅਡਾਪਟਰ,લેન એડેપ્ટર
"1.LAN ਸਰਵਰ, 2.LAN ਸਰਵਰ","1.LAN સર્વર, 2.LAN સર્વર"
LAN ਕੰਮ ਵਾਲੀ ਥਾਂ,LAN કાર્યસ્થળ
ਖਿਤਿਜੀ ਤਸਵੀਰ,આડું ચિત્ર
"1. ਹਰੀਜੱਟਲ ਚਿੱਤਰ, 2. ਲੈਂਡਸਕੇਪ","1.આડી છબી, 2.લેન્ડસ્કેપ"
ਭਾਸ਼ਾ,ભાષા
ਭਾਸ਼ਾ ਸਿੱਖਿਅਕ,ભાષા પ્રશિક્ષક
ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਰ,ભાષા પ્રોસેસર
"1.Language Transferr, 2.Language Translator","1.ભાષા ટ્રાન્સફર, 2.ભાષા અનુવાદક"
ਲੈਪਟਾਪ,લેપટોપ
ਵਿਆਪਕ ਏਕੀਕਰਣ (LSI),વ્યાપક એકીકરણ (LSI)
ਪੁੰਜ ਏਕੀਕਰਣ (LSI),માસ ઇન્ટિગ્રેશન (LSI)
ਲੇਜ਼ਰ,લેસર
ਲੇਜ਼ਰ ਪ੍ਰਿੰਟਰ,લેસર પ્રિન્ટર
ਆਖਰੀ ਇਨਪੁਟ ਪਹਿਲਾ ਅੰਕ (LIFO),લાસ્ટ ઇનપુટ ફર્સ્ટ ઇશ્યુ (LIFO)
ਪਰਤ,સ્તર
"ਖਾਕਾ, ਖਾਕਾ","બ્લુ પ્રિન્ટ, લેઆઉટ"
"1. ਪੱਤੇ, 2. ਪੱਤੇ, 3. ਪੱਤਰ","1. પાંદડા, 2. પાંદડા, 3. પત્ર"
ਪੱਤਾ ਨੋਡ,લીફ નોડ
ਪੱਤਾ ਸਪਾਟ,પાંદડાની જગ્યા
ਲੀਜ਼,લીઝ
"1.ਲੀਜ਼ ਚੈਨਲ, 2.ਲੀਜ਼ ਸਿਸਟਮ","1.લીઝ ચેનલ, 2.લીઝ સિસ્ટમ"
"1.ਲਾਈਨ, 2.ਲੀਸ਼ ਲਾਈਨ","1.લાઇન, 2.લીશ લાઇન"
ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਬਿੱਟ shell.sb),ન્યૂનતમ અર્થપૂર્ણ બીટ shell.sb)
ਘੱਟੋ-ਘੱਟ ਮਹੱਤਵਪੂਰਨ ਸਕੋਰ,ઓછામાં ઓછો નોંધપાત્ર સ્કોર
"1. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ, 2. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ","1. વારસાગત સિસ્ટમ, 2. વારસાગત સિસ્ટમ"
"1. ਲੇਮਾ, 2. ਪ੍ਰਮੇਯ","1. લેમા, 2. પ્રમેય"
ਅੱਖਰ ਗੁਣਵੱਤਾ (LQ),અક્ષરની ગુણવત્તા (LQ)
ਸ਼ਬਦਾਵਲੀ,શબ્દશઃ
ਕੋਸ਼ ਵਿਗਿਆਨ,લેક્સિકોલોજી
"1.ਆਰਕਾਈਵ, 2.ਲਾਇਬ੍ਰੇਰੀ","1.આર્કાઇવ, 2.લાઇબ્રેરી"
"1.ਲਾਇਬ੍ਰੇਰੀ ਪ੍ਰੋਗਰਾਮ, 2.ਆਰਕਾਈਵ ਪ੍ਰੋਗਰਾਮਿੰਗ","1.લાઇબ્રેરી પ્રોગ્રામ, 2.આર્કાઇવ પ્રોગ્રામિંગ"
ਲਾਇਬ੍ਰੇਰੀ ਡਾਇਰੈਕਟਰੀ,પુસ્તકાલય નિર્દેશિકા
"1. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ, 2. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ","1. લાઇસન્સ એગ્રીમેન્ટ, 2. લાઇસન્સ એગ્રીમેન્ટ"
ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਡਸ (LEDs),લાઇટ એમિટીંગ ડાયોડ્સ (LEDs)
ਹਲਕਾ ਬੰਦੂਕ,હળવી બંદૂક
ਹਲਕਾ ਕਲਮ,હળવી પેન
ਰੇਖਿਕ ਅਡਾਪਟਰ,રેખીય એડેપ્ટર
ਲਾਈਨ ਸੰਪਾਦਨ,રેખા સંપાદન
"1.ਲਾਈਨ ਪ੍ਰਿੰਟਰ, 2.ਲਾਈਨ ਪ੍ਰਿੰਟਰ","1.લાઇન પ્રિન્ટર, 2.લાઇન પ્રિન્ટર"
"1.ਰੇਖਿਕ, 2.ਰੇਖਿਕ","1.રેખીય, 2.રેખીય"
ਲਾਈਨਾਂ ਪ੍ਰਤੀ ਮਿੰਟ (LPM),લાઇન્સ પ્રતિ મિનિટ (LPM)
"1. ਲਿੰਕ, ਲਿੰਕ, 2. ਚੇਨ, 3. ਬਾਂਡ","1. લિંક, લિંક, 2. સાંકળ, 3. બોન્ડ"
ਜੰਜੀਰੀ ਸੂਚੀ,સાંકળો યાદી
ਲੀਨਕਸ,Linux
"1.ਤਰਲ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ, 2.ਲਿਕਵਿਡ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ (LCD)","1.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે, 2.લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે (LCD)"
ਸੂਚੀ ਦੀ ਕਾਰਵਾਈ,યાદી પ્રક્રિયા
"1. ਅੱਖਰ, 2. ਸ਼ਾਬਦਿਕ","1.અક્ષર, 2.શાબ્દિક"
"1. ਕਿਰਿਆਸ਼ੀਲ, 2. ਜੀਵਤ, 3. ਬਿਜਲੀ, 4. ਚਲਦਾ","1. સક્રિય, 2. જીવંત, 3. ઇલેક્ટ્રિકલ, 4. મૂવિંગ"
ਲਾਈਵ ਗੰਢ,જીવંત ગાંઠ
"1. ਲੋਡ, 2. ਲੋਡ","1.લોડ, 2.લોડ"
"1.ਲੋਡ ਮੋਡਿਊਲ, 2.ਲੋਡ ਮੋਡਿਊਲੇਟਰ","1.લોડ મોડ્યુલ, 2.લોડ મોડ્યુલેટર"
"1.ਸਥਾਨਕ, 2.ਸਥਾਨਕ","1.સ્થાનિક, 2.સ્થાનિક"
ਸਥਾਨਕ ਪਹੁੰਚ,સ્થાનિક ઍક્સેસ
ਲੋਕਲ ਏਰੀਆ ਨੈੱਟਵਰਕ (LAN),લોકલ એરિયા નેટવર્ક (LAN)
ਸਥਾਨਕ ਸਪੱਸ਼ਟਤਾ,સ્થાનિક સ્પષ્ટતા
"1. ਸਥਾਨਕ ਨੈੱਟਵਰਕ, 2. ਸਥਾਨਕ ਕੇਂਦਰ 3. ਸਥਾਨਕ ਮੁਦਰਾ","1. સ્થાનિક નેટવર્ક, 2. સ્થાનિક કેન્દ્ર 3. સ્થાનિક વિનિમય"
ਸਥਾਨਕ ਮੈਮੋਰੀ,સ્થાનિક મેમરી
ਸਥਾਨਕ ਮੋਡ,સ્થાનિક મોડ
ਸਥਾਨਕ ਵੇਰੀਏਬਲ,સ્થાનિક ચલ
"ਲੂਪ, ਲਾਕ","લૂપ, તાળું"
ਲੂਪ ਫਾਈਲ,લૂપ ફાઇલ
ਸੈਸ਼ਨ ਸ਼ੁਰੂ,સત્રની શરૂઆત
ਮਿਆਦ ਦੇ ਅੰਤ,મુદતનો અંત
ਲੇਖਕ,લેખન
ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ,તર્ક વિશ્લેષક
ਤਰਕ ਬੰਬ,તર્ક બોમ્બ
ਤਰਕ ਕਾਰਡ,લોજિક કાર્ડ
ਤਰਕ ਚਾਰਟ (ਫਲੋਚਾਰਟ),લોજિક ચાર્ટ (ફ્લોચાર્ટ)
ਤਰਕ ਸਰਕਟ,લોજિક સર્કિટ
ਤਰਕ ਡਿਜ਼ਾਈਨ,તર્ક ડિઝાઇન
ਤਰਕ ਚਿੱਤਰ,લોજિક ડાયાગ્રામ
ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ,લોજિકલ ફ્લોચાર્ટ
ਤਰਕ ਫੰਕਸ਼ਨ,તર્ક કાર્ય
ਤਰਕ ਗੇਟ,તર્ક દ્વાર
"1. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ, 2. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ","1. લોજિક પ્રોગ્રામિંગ, 2. લોજિક પ્રોગ્રામિંગ"
ਤਰਕ ਵਿਸਥਾਪਨ,તર્ક વિસ્થાપન
ਤਰਕ ਸਥਿਤੀ,તર્કની સ્થિતિ
ਤਰਕ ਸਵਿੱਚ,તર્ક સ્વીચ
ਤਰਕ ਇਕਾਈ,તર્ક એકમ
ਲਾਜ਼ੀਕਲ,તાર્કિક
ਲਾਜ਼ੀਕਲ ਜੋੜ,તાર્કિક જોડાણ
ਲਾਜ਼ੀਕਲ ਡਾਟਾ ਬਣਤਰ,લોજિકલ ડેટા માળખું
ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ,લોજિકલ ડાયાગ્રામ
ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ,તાર્કિક અભિવ્યક્તિ
ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ,લોજિકલ ફ્લોચાર્ટ
ਲਾਜ਼ੀਕਲ IF (ਲਾਜ਼ੀਕਲ ਜੇ),લોજિકલ IF (લોજિકલ જો)
ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ,તર્કસંગત કામગીરી
ਤਰਕਸ਼ੀਲ ਆਪਰੇਟਰ,તર્કસંગત ઓપરેટર
ਤਰਕਸ਼ੀਲ ਕੁਨੈਕਸ਼ਨ,તર્કસંગત જોડાણ
ਲਾਜ਼ੀਕਲ ਯੋਜਨਾ,તાર્કિક યોજના
"1. ਤਰਕਸ਼ੀਲ ਅੱਖਰ, 2. ਤਰਕਸ਼ੀਲ ਅੱਖਰ","1. તર્કસંગત પાત્ર, 2. તાર્કિક પાત્ર"
ਲਾਜ਼ੀਕਲ ਪੈਟਰਨ,લોજિકલ પેટર્ન
ਲਾਜ਼ੀਕਲ ਮੁੱਲ,તાર્કિક મૂલ્ય
ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ,લોજિકલ ચલ
ਸੰਖੇਪ ਜਾਣਕਾਰੀ ਪ੍ਰਾਪਤ ਕੀਤੀ,પ્રાપ્ત વિહંગાવલોકન
ਝਲਕ ਸੈੱਟ,પૂર્વાવલોકન સેટ
ਨਿਰੀਖਣ,અવલોકન
"1.ਲੂਪ, 2.ਲੂਪ","1.લૂપ, 2.લૂપ"
ਲੂਪ ਕੰਟਰੋਲ,લૂપ નિયંત્રણ
ਲੂਪ ਸ਼ੁਰੂਆਤ,લૂપ આરંભ
ਲੂਪ ਪਰਿਵਰਤਨ,લૂપ વિવિધતા
"1. ਲੂਪ ਨੈੱਟਵਰਕ, 2. ਲੂਪ ਨੈੱਟਵਰਕ","1.લૂપ નેટવર્ક, 2.લૂપ નેટવર્ક"
ਲੂਪ ਸ਼ੁਰੂਆਤ,લૂપ આરંભ
ਲੂਪ-ਐਂਡ,લૂપ-સમાપ્તિ
ਵਿਰੋਧੀ-ਲੂਪ ਟੈਸਟ,કાઉન્ટર-લૂપ ટેસ્ટ
ਢਿੱਲੀ ਜੋੜੀ,ઢીલી રીતે જોડાયેલી
ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ,લોસલેસ કમ્પ્રેશન
ਹੈਸ ਕੰਪਰੈਸ਼ਨ,હાસે કમ્પ્રેશન
ਘੱਟ ਬਾਈਟ,ઓછી બાઈટ
ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ,નિમ્ન સ્તરની ભાષા
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,નીચા પાસ ફિલ્ટર
"1. ਘੱਟ ਕੰਡੀਸ਼ਨਡ, 2. ਹੇਠਾਂ ਬੰਨ੍ਹਿਆ ਹੋਇਆ ਹੈ","1.ઓછી કન્ડિશન્ડ, 2. નીચે બંધાયેલ"
"1.MAC ਪ੍ਰੋਟੋਕੋਲ, 2.MAC ਨੈਤਿਕਤਾ (ਮਿਡਲ ਐਕਸੈਸ ਕੰਟਰੋਲ)","1.MAC પ્રોટોકોલ, 2.MAC એથિક્સ (મિડલ એક્સેસ કંટ્રોલ)"
"1. ਮਸ਼ੀਨ, 2. ਮਸ਼ੀਨ","1. મશીન, 2. મશીન"
ਮਸ਼ੀਨ ਦਾ ਪਤਾ,મશીન સરનામું
"1. ਮਸ਼ੀਨ ਕੋਡ, 2. ਮਸ਼ੀਨ ਕੋਡ","1. મશીન કોડ, 2. મશીન કોડ"
ਮਸ਼ੀਨ ਦਾ ਚੱਕਰ,મશીન વ્હીલ
ਮਸ਼ੀਨੀ ਭਾਸ਼ਾ,યાંત્રિક ભાષા
ਮਕੈਨੀਕਲ ਸਾਫਟਵੇਅਰ,યાંત્રિક સોફ્ટવેર
ਜੰਤਰ ਗਲਤੀ,ઉપકરણ ભૂલ
ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ,મશીન નિષ્ક્રિય સમય
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,મશીન ભાષા
ਮੈਨੁਅਲ,મેન્યુઅલ
ਮਸ਼ੀਨ ਦੀ ਭਾਵਨਾ,મશીન સેન્સ
"1.ਮਸ਼ੀਨ ਭਾਸ਼ਾ, 2.ਮਸ਼ੀਨ ਭਾਸ਼ਾ","1.મશીન લેંગ્વેજ, 2.મશીન લેંગ્વેજ"
ਮਸ਼ੀਨ ਸਿਖਲਾਈ,મશીન લર્નિંગ
ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ,મશીન કામગીરી
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,મશીન ભાષા
ਮਸ਼ੀਨ ਦੀ ਕਾਰਗੁਜ਼ਾਰੀ,મશીન કામગીરી
ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,મશીન સિમ્યુલેશન
ਮਸ਼ੀਨ ਅਗਵਾ ਕਰਨ ਦਾ ਸਮਾਂ,મશીન હાઇજેક કરવાનો સમય
ਮਸ਼ੀਨ ਅਨੁਵਾਦ,મશીન અનુવાદ
ਮਸ਼ੀਨ ਸ਼ਬਦ,મશીન શબ્દો
ਮੈਕਰੋ ਹਦਾਇਤ,મેક્રો સૂચના
ਮੈਕਰੋ ਸਕੇਲ,મેક્રો સ્કેલ
ਮਾਸ ਅਸੈਂਬਲਿੰਗ ਪ੍ਰੋਗਰਾਮ,માસ એસેમ્બલીંગ પ્રોગ્રામ
ਕੁੱਲ ਕਾਲ,કુલ કૉલ
"1.ਮੈਕਰੋ ਕੋਡ, 2.ਮੈਕਰੋ ਕੋਡ","1.મેક્રો કોડ, 2.મેક્રો કોડ"
ਮੈਕਰੋ ਕਮਾਂਡ,મેક્રો આદેશ
ਮੈਕਰੋ ਘੋਸ਼ਣਾ,મેક્રો ઘોષણા
ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ,મેક્રો વ્યાખ્યા
ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ,મેક્રો ફ્લો ચાર્ટ
ਮੈਕਰੋ ਜਨਰੇਟਰ,મેક્રો જનરેટર
ਮੈਕਰੋ ਹਦਾਇਤ,મેક્રો સૂચના
ਕੁੱਲ ਭਾਸ਼ਾ,સ્થૂળ ભાષા
ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ,મેક્રો લાઇબ્રેરી
ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ,મેક્રો પરિમાણ
ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ,મેક્રો પ્રોસેસિંગ
"1.ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ, 2. ਮੈਕਰੋਪ੍ਰੋਸੈਸਰ","1.મેક્રો પ્રોસેસર, 2. મેક્રોપ્રોસેસર"
ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ,મેક્રો પ્રોગ્રામિંગ
ਕੁੱਲ ਪ੍ਰੋਟੋਟਾਈਪ,કુલ પ્રોટોટાઇપ
"1.ਮੈਕਰੋ ਏਨਕੋਡਿੰਗ, 2.ਮੈਕਰੋ ਕੋਡਿੰਗ","1.મેક્રો એન્કોડિંગ, 2.મેક્રો કોડિંગ"
ਮੈਗਾਬਾਈਟ (MB),મેગાબાઈટ (MB)
ਜਾਦੂ ਦਾ ਪ੍ਰਤੀਕ,જાદુઈ પ્રતીક
ਮੈਜਿਕ ਨੰਬਰ,જાદુઈ સંખ્યા
ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ,ચુંબકીય બબલ મેમરી
ਚੁੰਬਕੀ ਕਾਰਡ,ચુંબકીય કાર્ડ
"1.ਮੈਗਨੈਟਿਕ ਸੈੱਲ, 2.ਮੈਗਨੈਟਿਕ ਸੈੱਲ","1.મેગ્નેટિક સેલ, 2.મેગ્નેટિક સેલ"
ਚੁੰਬਕੀ ਪ੍ਰਤੀਕ,ચુંબકીય પ્રતીક
ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼,ચુંબકીય કોર સંગ્રહ
"1.ਮੈਗਨੈਟਿਕ ਡਿਸਕ, 2. ਚੁੰਬਕੀ ਡਿਸਕ","1.મેગ્નેટિક ડિસ્ક, 2. ચુંબકીય ડિસ્ક"
ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ,ચુંબકીય ડિસ્ક સરનામું
ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ,ચુંબકીય ડિસ્ક મેમરી
ਚੁੰਬਕੀ ਡਰੱਮ,ચુંબકીય ડ્રમ
"1.ਮੈਗਨੈਟਿਕ ਏਨਕੋਡਿੰਗ, 2.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ, 3.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ","1.મેગ્નેટિક એન્કોડિંગ, 2.મેગ્નેટિક કોડિંગ, 3.મેગ્નેટિક કોડિંગ"
ਚੁੰਬਕੀ ਸਿਖਰ,ચુંબકીય ટોચ
ਚੁੰਬਕੀ ਸਿਆਹੀ,ચુંબકીય શાહી
ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR),મેગ્નેટિક ઇંક કેરેક્ટર રેકગ્નિશન (MICR)
ਚੁੰਬਕੀ ਮਾਧਿਅਮ,ચુંબકીય માધ્યમ
ਚੁੰਬਕੀ ਰੀਡਿੰਗ,ચુંબકીય વાંચન
ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ,ચુંબકીય રેકોર્ડિંગ
ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼,ચુંબકીય સંગ્રહ
ਚੁੰਬਕੀ ਪੱਟੀ,ચુંબકીય પટ્ટી
ਚੁੰਬਕੀ ਟੇਪ,ચુંબકીય ટેપ
ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ,ચુંબકીય ટેપ કારતૂસ
ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ,ચુંબકીય ટેપ ડ્રાઇવ
ਚੁੰਬਕੀ ਟੇਪ ਪੂਰਵਗਾਮੀ,ચુંબકીય ટેપ પુરોગામી
ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ,ચુંબકીય ટેપ ગ્રંથપાલ
ਚੁੰਬਕੀ ਟੇਪ ਪਹੁੰਚ,ચુંબકીય ટેપ ઍક્સેસ
ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ,ચુંબકીય ટેપ એકમ
"1.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਪਰਤ, 2.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਫਿਲਮ","1.મેગ્નેટિક થિન લેયર, 2.મેગ્નેટિક થિન ફિલ્મ"
ਚੁੰਬਕੀ ਮਾਰਗ,ચુંબકીય માર્ગ
ਚੁੰਬਕੀ ਆਪਟੀਕਲ ਸਟੋਰੇਜ਼,ચુંબકીય ઓપ્ટિકલ સંગ્રહ
"1.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ, 2.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ","1.મેગ્નેટ પ્રિન્ટર, 2.મેગ્નેટ પ્રિન્ટર"
ਚੁੰਬਕੀ ਵਿਗਾੜ,ચુંબકીય વિકૃતિ
ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ ਖਰਾਬ ਹੋਣ ਵਾਲੀ ਟੈਬਲੇਟ,ચુંબકીય રીતે વિકૃત ટેબ્લેટ
"1. ਮੇਲ ਬਾਕਸ, 2. ਮੇਲ ਬਾਕਸ","1. મેઈલ બોક્સ, 2. મેઈલ બોક્સ"
ਮੇਲ ਅਭੇਦ,મેલ મર્જ
"1. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ, 2. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ","1. મુખ્ય નિયંત્રણ એકમ, 2. મુખ્ય નિયંત્રણ એકમ"
ਮੁੱਖ ਫਰੇਮ,મુખ્ય ફ્રેમ
"1. ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ, 2. ਮੁੱਖ ਫਰੇਮ ਵਿਧੀ","1.મુખ્ય ફ્રેમ સિસ્ટમ, 2.મુખ્ય ફ્રેમ મિકેનિઝમ"
"1. ਮੁੱਖ ਮੈਮੋਰੀ, 2. ਮੁੱਖ ਮੈਮੋਰੀ","1. મુખ્ય મેમરી, 2. મુખ્ય મેમરી"
"1.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ, 2.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ","1.મુખ્ય કાર્યક્રમ, 2.મુખ્ય કાર્યક્રમ"
ਮੁੱਖ ਸਟੋਰੇਜ਼,મુખ્ય સંગ્રહ
"1. ਮੁੱਖ ਸਵਿੱਚ, 2. ਮੁੱਖ ਸਵਿੱਚ","1.મુખ્ય સ્વિચ, 2.મુખ્ય સ્વિચ"
"1. ਮੇਨਟੇਨੈਂਸ, 2. ਮੇਨਟੇਨੈਂਸ","1. જાળવણી, 2. જાળવણી"
