Gujarati,Assamese
સમદ્વિબાજુ રૂપરેખાંકન,isosceles বিন্যাস
પુનરાવર્તિત અભિન્ન,পুনৰাবৃত্তিমূলক অখণ্ড
પુનરાવર્તિત નિવેશ,পুনৰাবৃত্তিমূলক সন্নিৱিষ্ট
પુનરાવર્તન,পুনৰাবৃত্তি
પુનરાવર્તન સૂત્ર,পুনৰাবৃত্তি সূত্ৰ
પુનરાવર્તિત એકીકરણ સૂત્ર,পুনৰাবৃত্তিমূলক সংহতি সূত্ৰ
પુનરાવર્તિત પ્રક્રિયા,পুনৰাবৃত্তিমূলক পদ্ধতি
પુનરાવર્તિત પદ્ધતિ,পুনৰাবৃত্তিমূলক পদ্ধতি
જેકોબિયન,jacobian
જેકોબી સાર્નિક,জাকোবি সাৰনিক
જેકોબી મેટ્રિક્સ,জেকবি মেট্ৰিক্স
સમૂહોનું સંયોજન,গোটৰ সংমিশ্ৰণ
સંયુક્ત (v.) સંયુક્ત (v.),"সংযোগ, সংযোগ (ed.) সংযোগ (v.)"
સંયુક્ત ઘનતા કાર્ય,সংযোগ ঘনত্বৰ কাৰ্য্য
સંયુક્ત આવર્તન કાર્ય,সংযুক্ত কম্পাঙ্ক কাৰ্য্য
સંયુક્ત આશ્રિત ચલ,যৌথ নিৰ্ভৰশীল চলক
સંયુક્ત સંભાવના,যৌগিক সম্ভাৱনা
ઉમેરવુ,সন্নিৱিষ্ট কৰা
"કોદાળી, કૂદકો, પ્લુટી","কুঠাৰ, জাম্প, প্লুটি"
પ્લુટી વિરામ,প্লুটি বিচ্ছিন্নতা
"ન્યાયીપણું, વાજબીપણું","ন্যায়পৰায়ণতা, ন্যায্যতা"
વાજબી ઠેરવવું,ন্যায্যতা দিয়া
carnafe નકશો,carnafe মানচিত্ৰ
"કર્નલો, રાખ","গুটি, ছাই"
મેપિંગ બિંદુ,মেপিং পইণ্ট
"પાયરોડાયનેમિક્સ, પ્યુરિન ડાયનેમિક્સ","বিশুদ্ধ গতিশীলতা, বিশুদ্ধ গতিশীলতা"
ગતિ ઊર્જા,গতিশক্তি
"ગતિશાસ્ત્ર, ગતિશાસ્ત્ર","গতিবিদ্যা, গতিবিদ্যা"
કોલમોગોરોફ-સ્મિર્નોવ ટેસ્ટ,কলমোগ’ৰফ-স্মিৰ্নভ পৰীক্ষা
ક્રોનેકર ડેલ્ટા,ক্ৰ&#39;নেকাৰ বদ্বীপ
કાકડી,তিঁয়হ
Lagrange કાર્ય,লেগ্ৰেঞ্জ ফাংচন
લેગ્રેન્જ ગુણક,লেগ্ৰেঞ্জ বহুগুণক
"પાટિયું, બોર્ડ","তক্তা, বোৰ্ড"
લેપ્લેસ ટ્રાન્સફોર્મ,লেপ্লেচ ৰূপান্তৰ
મોટી સંખ્યા,ডাঙৰ সংখ্যা
લાક્ષણિક મૂળ,বৈশিষ্ট্যপূৰ্ণ উৎপত্তি
બાજુનું પૃષ્ઠ,কাষৰ পৃষ্ঠা
લેટિન ચોરસ,লেটিন বৰ্গক্ষেত্ৰ
"નાભિની દોરી, લેટસ ગુદામાર્ગ","নাভিৰ ৰচী, লেটাছ মলদ্বাৰ"
"નિયમો, સિદ્ધાંતો","নিয়ম, নীতি"
વેગ સંયોજન નિયમ,বেগ সংমিশ্ৰণ নিয়ম
સુસંગતતા નિયમ,সামঞ্জস্যতা নিয়ম
ઘટતા વળતરનો નિયમ,হ্ৰাস পোৱা ৰিটাৰ্ণৰ নিয়ম
ગુરુત્વાકર્ષણનો નિયમ,মাধ্যাকৰ্ষণৰ নিয়ম
જૂથ માટે હોમોમોર્ફિઝમનો નિયમ,গোটৰ বাবে সমৰূপতা নিয়ম
રિંગ્સ માટે હોમોમોર્ફિઝમનો નિયમ,আঙঠিৰ বাবে সমৰূপতা নিয়ম
વધતી કિંમતનો કાયદો,বৃদ্ধি পোৱা খৰচৰ আইন
ઘાતીકરણ નિયમ,ঘাতকৰণ নিয়ম
જડતા કાયદો,জড়তা নিয়ম
મોટી સંખ્યામાં કાયદો,বৃহৎ সংখ্যাৰ নিয়ম
સંભાવના નિયમ,সম্ভাৱনা নিয়ম
"સાઈન નિયમ, સાઈન નિયમ","চাইন নিয়ম, চাইন নিয়ম"
ઘાતાંકનો કાયદો,সূচকৰ নিয়ম
ઝડપ નિયમો,গতিৰ নিয়ম
"સ્તર, સ્તર","স্তৰ, স্তৰ"
આગળ ગુણાંક,ফৰৱাৰ্ড সহগ
આગળનો કર્ણ,সন্মুখৰ তিৰ্যক
ફોરવર્ડ સબ-મેટ્રિક્સ,ফৰৱাৰ্ড উপ-মেট্ৰিক্স
ફ્રન્ટ પોસ્ટ,ফ্ৰন্ট পোষ্ট
"ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ","নূন্যতম, নূন্যতম, নূন্যতম"
લેસ્ટ કોમન કોમન (LCM),কম সাধাৰণ সাধাৰণ (LCM)
ન્યૂનતમ ઘટકો,নূন্যতম উপাদানসমূহ
સૌથી નીચો વર્ગ,সৰ্বনিম্ন শ্ৰেণী
ન્યૂનતમ ઓવરહેડ મર્યાદા,নূন্যতম ওভাৰহেড সীমা
ડાબો સમૂહ,বাওঁফালে ছেট কৰা হৈছে
ઘડિયાળની વિરુદ્ધ દિશામાં,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত
કાઉન્ટરક્લોકવાઇઝ સ્ક્રૂ,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত স্ক্ৰু
ડાબું ઊલટું,বাওঁফালৰ বিপৰীত
ડાબું ગુણાકાર,বাওঁফালৰ গুণন
લીબનીઝ સૂત્ર,লাইবনিজৰ সূত্ৰ
લંબાઈ,দৈৰ্ঘ্য
તુંગાક્કુડી,টুংগাকুদি
ત્રાંસી વળાંક,ট্ৰেগাছ বক্ৰ
લંગફિશ,হাওঁফাওঁৰ মাছ
સ્તર વળાંક,স্তৰৰ বক্ৰ
આત્મવિશ્વાસનું સ્તર,আত্মবিশ্বাসৰ স্তৰ
મહત્વનું સ્તર,তাৎপৰ্য্যৰ স্তৰ
કાલક્રમિક રીતે,কালক্ৰমিকভাৱে
શબ્દકોશ ક્રમ,অভিধানৰ ক্ৰম
સંભાવના કાર્ય,সম্ভাৱনা ফলন
સંભાવના ગુણોત્તર પરીક્ષણ,সম্ভাৱনা অনুপাত পৰীক্ষা
"મર્યાદા, સીમાંત","সীমা, প্ৰান্তীয়"
"સીમાંત, આત્યંતિક","প্ৰান্তীয়, চৰম"
સીમાંત મૂલ્ય,প্ৰান্তীয় মূল্য
સીમાંત વેગ,প্ৰান্তীয় বেগ
સરેરાશ શ્રેણી,গড়ত পৰিসৰ
એકીકરણની મર્યાદા,সংহতিৰ সীমা
ક્રમ મર્યાદા,ক্ৰমৰ সীমা
"ક્લસ્ટર બિંદુ, મર્યાદા બિંદુ","ক্লাষ্টাৰ পইণ্ট, সীমা বিন্দু"
સીમાંત વેગ,প্ৰান্তীয় বেগ
"રેખા, રેખા, લંબગોળ","ৰেখা, ৰেখা, উপবৃত্তাকাৰ"
"રેખીય, રેખીય, રેખીય","ৰৈখিক, ৰৈখিক, ৰৈখিক"
રેખીય બિજવલ્લી,ৰৈখিক বিজাবল্লী
રેખીય બીજગણિત સમીકરણ,ৰৈখিক বীজগণিতীয় সমীকৰণ
રેખીય અંદાજ,ৰৈখিক আনুমানিককৰণ
રેખીય એસિમ્પ્ટોટ,ৰৈখিক এছিম্পট&#39;ট
રેખીય ગુણાંક,ৰৈখিক সহগ
આંચકો સંચય,শ্বক সঞ্চয়
આઘાત પ્રતિબંધ,শ্বক নিষেধাজ্ঞা
રેખીય અવલંબન,ৰৈখিক নিৰ্ভৰশীলতা
રેખીય વિભેદક સમીકરણ,ৰৈখিক অৱভেদ্য সমীকৰণ
"લીનિયર ડાયમેન્શન, લીનિયર મેઝરમેન્ટ, લીનિયર લેન્થ-પહોળાઈ","ৰৈখিক মাত্ৰা, ৰৈখিক জোখ, ৰৈখিক দৈৰ্ঘ্য-প্ৰস্থ"
"રેખીય સમીકરણ, ચતુર્ભુજ સમીકરણ","ৰৈখিক সমীকৰণ, দ্বিঘাত সমীকৰণ"
રેખીય એકરૂપતા,ৰৈখিক সমতা
રેખીય અપૂર્ણાંક રૂપાંતર,ৰৈখিক ভগ্নাংশ ৰূপান্তৰ
રેખીય કાર્ય,ৰৈখিক ফলন
રેખીય કાર્ય,ৰৈখিক ফলন
રેખીય જૂથ,ৰৈখিক গোট
રેખીય સ્વતંત્રતા,ৰৈখিক স্বাধীনতা
રેખીય સ્વતંત્ર સંબંધ,ৰৈখিক স্বাধীন সম্পৰ্ক
રેખીય અસમાનતા,ৰৈখিক বৈষম্য
રેખીય બિન-સમાન વિભેદક સમીકરણ,ৰৈখিক অসমজাতীয় অৱভেদ্য সমীকৰণ
રેખીય અભિન્ન સમીકરણ,ৰৈখিক অখণ্ড সমীকৰণ
રેખીય પ્રક્ષેપ,ৰৈখিক আন্তঃপ্ৰক্ষেপণ
લીનિયર લીસ્ટ સ્ક્વેર રીગ્રેસન એનાલિસિસ,ৰৈখিক নূন্যতম বৰ্গ ৰিগ্ৰেছন বিশ্লেষণ
"એકવચનમાં, રેખીય રીતે","এককভাৱে, ৰৈখিকভাৱে"
રેખીય રીતે નિર્ભર,ৰৈখিকভাৱে নিৰ্ভৰশীল
રેખીય રીતે સ્વતંત્ર,ৰৈখিকভাৱে স্বাধীন
રેખીય મેપિંગ,ৰৈখিক মেপিং
રેખીય ક્રમ,ৰৈখিক ক্ৰম
રેખીય ક્રમાંકન,ৰৈখিক ক্ৰমিককৰণ
રેખીય પ્રોગ્રામિંગ,ৰৈখিক প্ৰগ্ৰেমিং
લીનિયર પ્રોગ્રામિંગ અલ્ગોરિધમ,ৰৈখিক প্ৰগ্ৰেমিং এলগৰিদম
રેખીય પ્રોગ્રામિંગ સમસ્યા,ৰৈখিক প্ৰগ্ৰেমিং সমস্যা
રેખીય રીગ્રેસન,ৰৈখিক ৰিগ্ৰেছন
રેખીય રીગ્રેસન ગુણાંક,ৰৈখিক ৰিগ্ৰেছন সহগ
"રેખીય સંબંધ, ઘાતાંકીય સંબંધ","ৰৈখিক সম্পৰ্ক, ঘাতীয় সম্পৰ্ক"
રેખીય વસ્તી,ৰৈখিক জনসংখ্যা
રેખીય સબસ્પેસ,ৰৈখিক উপস্থান
રેખીય પરિવર્તન,ৰৈখিক ৰূপান্তৰ
રેખીય રીગ્રેસન,ৰৈখিক ৰিগ্ৰেছন
રેખીય વિભેદક અંદાજ,ৰৈখিক অৱভেদ্য অনুমান
રેખીય વેગ,ৰৈখিক বেগ
રેખા અભિન્ન,ৰেখাৰ অবিচ্ছেদ্য
આંતરછેદની રેખા,ছেদক ৰেখা
રીગ્રેસનની રેખા,ৰিগ্ৰেছনৰ ৰেখা
અવકાશી વેક્ટર,স্থানীয় ভেক্টৰ
સ્થાનિક શ્રેષ્ઠ,স্থানীয় অনুকূল
"લોકસ, લોકસ","locus, লোকাছ"
લોગ લોગ લોગ,লগ লগ লগ
"લઘુગણક, લઘુગણક","লগাৰিদমিক, লগাৰিদমিক"
લઘુગણક ચોકસાઈ,লগাৰিদমিক সঠিকতা
લઘુગણક ગણતરી,লগাৰিদম গণনা
"લઘુગણક વળાંક, લઘુગણક વળાંક","লগাৰিদমিক বক্ৰ, লগাৰিদমিক বক্ৰ"
લઘુગણક વ્યુત્પન્ન,লগাৰিদমিক ডেৰাইভেটিভ
લઘુગણક વિભેદક,লগাৰিদমিক ডিফাৰেন্সিয়েল
"લઘુગણક કાર્ય, લઘુગણક કાર્ય","লগাৰিদমিক ফলন, লগাৰিদমিক ফলন"
"લઘુગણક સરેરાશ, ભૌમિતિક સરેરાશ","লগাৰিদমিক গড়, জ্যামিতিক গড়"
લઘુગણક સામાન્ય વિતરણ,লগাৰিদমিক স্বাভাৱিক বিতৰণ
લઘુગણક સંબંધ,লগাৰিদমিক সম্পৰ্ক
લઘુગણક સ્કેલ,লগাৰিদমিক স্কেল
"લઘુગણક શ્રેણી, લઘુગણક શ્રેણી","লগাৰিদম শৃংখলা, লগাৰিদম শৃংখলা"
"લઘુગણક સર્પાકાર, લઘુગણક સર્પાકાર","লগাৰিদমিক সৰ্পিল, লগাৰিদমিক সৰ্পিল"
"લઘુગણક કોષ્ટક, લઘુગણક કોષ્ટક","লগাৰিদম টেবুল, লগাৰিদমিক টেবুল"
"લઘુગણક, લઘુગણક","লগাৰিদম, লগাৰিদম"
તર્કશાસ્ત્ર,তর্ক শাস্ত্র
તાર્કિક રીતે સમકક્ષ,যুক্তিগতভাৱে সমতুল্য
"ગ્રોથ કર્વ, પર્લ-રીડ કર્વ","বৃদ্ধিৰ বক্ৰ, পাৰ্ল-ৰিড বক্ৰ"
"સામાન્ય વિતરણ લોગ કરો, સામાન્ય વિતરણ લોગ કરો","log স্বাভাৱিক বিতৰণ, log স্বাভাৱিক বিতৰণ"
"રેખાંશ, રેખાંશ","দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ"
"loop, loop, noose (no.), loop (ver.), praspanda","লুপ, লুপ, ফাঁচ (নং.), লুপ (ver.), প্ৰস্পন্দ"
"ચૂંટણી પ્રચાર, લોટરી","নিৰ্বাচনী প্ৰচাৰ, লটাৰী"
રેખાંકિત,আণ্ডাৰলাইন কৰক
ના જેટલું કે તેનાથી ઓછું,নিম্ন সীমা
લો રીમેન-ઇન્ટિગ્રલ,লো ৰিমেন-ইন্টিগ্ৰেল
ઓછી રકમ,কম ৰাশি
ત્રિકોણાકાર મેટ્રિક્સને અનુસરે છે,ত্ৰিকোণীয় মেট্ৰিক্স অনুসৰণ কৰা
mclarin ફેલાય છે,mclarin বিয়পি পৰে
"માયા નંબર, મેજિક નંબર, ટકાઉપણું નંબર","মায়া নম্বৰ, মেজিক নম্বৰ, টেকসইতা নম্বৰ"
જાદુઈ ચોરસ,যাদু বৰ্গক্ষেত্ৰ
તેજસ્વી મર્યાદા,ৰেডিয়েন্ট সীমা
મેઇલિંગ પ્રશ્નાવલી,মেইলিং প্ৰশ্নাৱলী
મેઇલ દ્વારા સર્વેક્ષણ,ডাকযোগে জৰীপ কৰা
ઓવરહેડ મર્યાદા,ওভাৰহেড সীমা
લાંબી ચાપ,দীঘল চাপ
બંધાયેલ સમૂહ,বাউণ্ড ছেট
બહુમૂલ્ય કાર્ય,বহুমূলীয়া ফলন
"નકશો, નકશો, નકશો","মানচিত্ৰ, মানচিত্ৰ, মানচিত্ৰ"
સેટમાં મેપિંગ,গোটত মেপিং কৰা
સેટનું મેપિંગ,গোটসমূহৰ মেপিং
સીમાંત સંભાવના,প্ৰান্তীয় সম্ভাৱনা
ગાણિતિક વિશ્લેષણ,গাণিতিক বিশ্লেষণ
અંકગણિત તર્ક,গাণিতিক যুক্তি
ગાણિતિક કેન્દ્ર,গাণিতিক কেন্দ্ৰ
ગાણિતિક જટિલતા,গাণিতিক জটিলতা
ગાણિતિક અર્થશાસ્ત્ર,গাণিতিক অৰ্থনীতি
ગાણિતિક અપેક્ષા,গাণিতিক প্ৰত্যাশা
ગાણિતિક સ્વરૂપ,গাণিতিক ৰূপ
"મેથેમેટિકલ ફોર્મેટ, મેથેમેટિકલ ફોર્મેટ","গাণিতিক বিন্যাস, গাণিতিক বিন্যাস"
ગાણિતિક ઓળખ,গাণিতিক পৰিচয়সমূহ
"ગાણિતિક તર્ક, ગાણિતિક તર્ક","গাণিতিক যুক্তি, গাণিতিক যুক্তি"
ગાણિતિક મોડેલ,গাণিতিক আৰ্হি
ગાણિતિક ઉદ્દેશ,গাণিতিক উদ্দেশ্য
મેટ્રિક્સ કર્ણકરણ,মেট্ৰিক্স তিৰ্যকীকৰণ
મેટ્રિક્સ વ્યસ્ત,মেট্ৰিক্স বিপৰীত
મેટ્રિક્સ વ્યુત્ક્રમ,মেট্ৰিক্স ওলোটা
મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ,মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি
મેટ્રિક્સ પદ્ધતિ,মেট্ৰিক্স পদ্ধতি
મેટ્રિક્સ ગુણાકાર,মেট্ৰিক্স গুণন
સ્થિરાંકોનું મેટ્રિક્સ,ধ্ৰুৱকসমূহৰ মেট্ৰিক্স
પ્રભાવશાળી મેટ્રિક્સ,প্ৰধান মেট্ৰিক্স
મેટ્રિક્સ ઓપરેટર,মেট্ৰিক্স অপাৰেটৰ
મેટ્રિક્સ બહુપદી,মেট্ৰিক্স বহুপদ
મેટ્રિક્સ પ્રિન્ટીંગ,মেট্ৰিক্স প্ৰিন্টিং
મેટ્રિક્સ ઉત્પાદન,মেট্ৰিক্স উৎপাদন
મહત્તમ,সৰ্বাধিক কৰা হৈছে
"મહત્તમ, મહત્તમ, સર્વોચ્ચ","সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ"
મહત્તમ નિરપેક્ષ મૂલ્ય,সৰ্বোচ্চ নিৰপেক্ষ মান
મહત્તમ F- ગુણોત્તર,সৰ্বোচ্চ F-অনুপাত
મહત્તમ સંભવિત,সৰ্বোচ্চ সম্ভাৱনা
મહાલપિસ્તા,মহলপিষ্ঠা
મહાન નિષ્કર્ષ,মহান সিদ্ধান্ত
કાર્યની મહત્તમ,ফাংচনৰ সৰ্বোচ্চ
મેક્સવેલ-બોલ્ટ્સમેન સ્ટેટિસ્ટિક્સ,মেক্সৱেল-বল্টছমেন পৰিসংখ্যা
સરેરાશ વિચલન,গড় বিচ্যুতি
વિચલન સ્ક્વેર મીન,বিচ্যুতি বৰ্গ গড়
ચોરસ સરેરાશ ભૂલ,বৰ্গ গড় ভুল
"સરેરાશ, સરેરાશ મૂલ્ય","গড়, গড় মূল্য"
સરેરાશ પ્રમેય,গড় উপপাদ্য
બબલી માપન,বুদবুদযুক্ত জোখ
"મધ્ય, મધ્ય, મધ્ય, મધ્ય","মধ্যম, মধ্যম, মধ্যম, মধ্যম"
મધ્ય કેન્દ્ર,মধ্যম কেন্দ্ৰ
મધ્ય વળાંક,মধ্যম বক্ৰ
મેસોથેલિયોમા,মেছ&#39;থেলিঅ&#39;মা
સંદેશ,বাৰ্তা
"કસ્ટમ, પદ્ધતિ","কাষ্টম, পদ্ধতি"
કાઢી નાખવાની પદ્ધતિ,ডিলিচন পদ্ধতি
વ્યુત્ક્રમ પદ્ધતિ,ওলোটা পদ্ধতি
પુનરાવર્તન પદ્ધતિ,পুনৰাবৃত্তি পদ্ধতি
ઓછામાં ઓછો ચોરસ,নূন্যতম বৰ্গক্ষেত্ৰ
ટોર્ક પદ્ધતિ,টৰ্ক পদ্ধতি
સમાન ત્રિકોણ પદ્ધતિ,একেধৰণৰ ত্ৰিভুজ পদ্ধতি
ઢાળ ઉતરવાની પદ્ધતિ,ঢাল অৱনমিত পদ্ধতি
સંકલન પદ્ધતિ,সংকলন পদ্ধতি
અનિર્ધારિત ગુણાંક પદ્ધતિ,অনিৰ্দিষ্ট সহগ পদ্ধতি
અંતર વસ્તી,দূৰত্বৰ জনসংখ্যা
મેટ્રિક સિસ્ટમ,মেট্ৰিক ব্যৱস্থা
મેટ્રિક એકમ,মেট্ৰিক একক
સૂક્ષ્મ સિદ્ધાંત,মাইক্ৰ’ তত্ত্ব
મધ્ય,মাজ
મધ્ય,মধ্যমীয়া
કેન્દ્રીય બિંદુ,কেন্দ্ৰীয় বিন্দু
મધ્યબિંદુ સૂત્ર,মধ্যবিন্দুৰ সূত্ৰ
ન્યૂનતમ બહુપદી,নূন্যতম বহুপদ
લઘુત્તમ સિદ્ધાંત,ন্যূনতম তত্ত্ব
"ન્યૂનતમ, સૌથી નીચો, સૌથી નીચો","নূন্যতম, সৰ্বনিম্ন, সৰ্বনিম্ন"
નીચા બિંદુ,নিম্ন বিন্দু
ઓછામાં ઓછા બહુપદી,নূন্যতম বহুপদ
કાર્યનું ન્યૂનતમ,কাৰ্য্যৰ নূন্যতম
ટૂંકા ચાપ,চুটি চাপ
ટૂંકો પત્ર,চুটি চিঠি
બાઉન્ડેડ સબસેટ,সীমাবদ্ধ উপগোট
"માઈનસ, દેવું","বিয়োগ, ঋণ"
બાદબાકીનું ચિહ્ન,বিয়োগ চিহ্ন
મિશ્ર અપૂર્ણાંક,মিশ্ৰিত ভগ্নাংশ
વૈકલ્પિક ઉપકરણ,বিকল্প যন্ত্ৰ
"મોડ, મોડ, પદ્ધતિ, પદ્ધતિ, સિસ્ટમ, મોડ","ধৰণ, ধৰণ, পদ্ধতি, পদ্ধতি, ব্যৱস্থাপ্ৰণালী, ধৰণ"
"મોડ્યુલસ, મોડ્યુલસ","মডুলাছ, মডুলাছ"
જટિલ સંખ્યાનું મોડ્યુલસ,জটিল সংখ্যাৰ মডুলাছ
ક્ષણ,মুহূৰ্ত
ટોર્ક કાર્ય,টৰ্ক ফাংচন
બળની ક્ષણ,বলৰ মুহূৰ্ত
આવર્તન-વિતરણ ક્ષણ,কম্পাঙ্ক-বিতৰণ ক্ষমতা
જડત્વની ક્ષણ,জড়তাৰ মুহূৰ্ত
મોમેન્ટમ ક્ષણ,গতিশীলতা মুহূৰ্ত
આવેગ,ইম্পলছ
એક પોસ્ટ,এটা পোষ্ট
એકલ સંકલન,একক সংহতি
"એકરૂપતા, મોનોમોર્ફિઝમ","সমতা, একৰূপতা"
મોનોક્યુલર,এককক্ষী
દિશાહીન ચડતો ક્રમ,একদিশীয় আৰোহী ক্ৰম
સંપૂર્ણ,আউটৰাইট
દિશાહીન રીતે અર્ધચંદ્રાકાર મેશ,একদিশে অৰ্ধচন্দ্ৰ জাল
મોનોટિકલી વધતો ક્રમ,এককভাৱে বৃদ্ধি কৰা ক্ৰম
અવિભાજ્ય કાર્ય,একচলকীয় ফলন
મોન્ટે-કાર્લો ગણતરી,মন্টে-কাৰ্লো গণনা
મોન્ટે-કાર્લો પદ્ધતિ,মণ্টে-কাৰ্লো পদ্ধতি
મોરા (રમત),মোৰা (ক্রীড়া)
મૃત્યુના આંકડા,মৃত্যুৰ পৰিসংখ্যা
મોટે ભાગે,যতদূৰসম্ভৱ
ગતિ,গতি
મૂવિંગ મીન,চলন্ত গড়
M-વસ્તી,এম-জনসংখ্যা
એમ-ટેસ્ટ ઓફ ઇન્ટિગ્રલ,অখণ্ডৰ M-পৰীক্ষা
બહુવિધ નિર્ણય-સમસ્યા,একাধিক সিদ্ধান্ত-সমস্যা
બહુપદી સામાન્ય વિતરણ,বহুপদ স্বাভাৱিক বিতৰণ
બહુપદી રેન્ડમ ચલ,বহুপদ যাদৃচ্ছিক চলক
મલ્ટિપ્લેક્સ પરિવહન સમસ્યા,মাল্টিপ্লেক্স পৰিবহণৰ সমস্যা
બહુપદી,বহুপদ
બહુપદી વિતરણ,বহুপদ বিতৰণ
"બહુવિધ, બહુવિધ, બહુવિધ, ઘણા (વિ.), બહુવિધ, પ્રત્યાવર્તન (એન.)","বহু, বহু, বহু, বহু (v.), বহু, বিবৰ্তন (n.)"
બહુવિધ પસંદગીની સમસ્યા,বহু পছন্দৰ সমস্যা
સંઘીય પ્રાંતો,কনফেডাৰেট প্ৰদেশসমূহ
બહુવિધ સહસંબંધ,একাধিক সম্পৰ্ক
બહુવિધ આવર્તન કોષ્ટક,একাধিক কম্পাঙ্ক টেবুল
બહુવિધ અભિન્ન,একাধিক অখণ্ড
બહુવિધ એકીકરણ,একাধিক সংহতি
બહુવિધ રીગ્રેસન,বহুবিধ ৰিগ্ৰেছন
બહુવિધ રીગ્રેસન વિશ્લેષણ,বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ
બહુવિધ રીગ્રેશન ગુણાંક,বহুবিধ ৰিগ্ৰেছন সহগ
બહુવિધ રીગ્રેસન સમીકરણ,বহুবিধ ৰিগ্ৰেছন সমীকৰণ
બહુમૂળ,বহু মূল
ગુણાકાર,গুণন
(નિર્ધારકનું) સ્તંભાકાર ગુણાકાર,(নিৰ্ধাৰণকাৰীৰ) স্তম্ভৰ গুণন
(નિર્ધારકનું) રેખીય ગુણાકાર,(নিৰ্ধাৰণকাৰীৰ) ৰৈখিক গুণন
ગુણાકાર પરિબળ,গুণন গুণক
ગુણાકાર કાર્ય,গুণনীয়ক ফলন
ગુણાત્મક જૂથ,গুণগত গোট
ગુણાકાર વ્યસ્ત,বহুগুণী বিপৰীতমুখী
બહુમતી,বহুত্ব
બહુમતી,বহুত্ব
શૂન્યની ગુણાકાર,শূন্যৰ বহুগুণতা
ગુણક,বহুগুণক
"ગુણાકાર, ગુણાકાર","গুণ কৰা, গুণ কৰা"
બહુવિધ વિતરણ,একাধিক বিতৰণ
બહુવિધ સામાન્ય વિતરણ,বহুচলকীয় স্বাভাৱিক বিতৰণ
બહુવિધ વસ્તી,বহুবিকল্পিত জনসংখ্যা
"પરસ્પર, પરસ્પર","পাৰস্পৰিক, পাৰস্পৰিক"
નાબલા,নবলা
નાપીરીયા,নাপিৰীয়া
"નેપિયર લઘુગણક, નેપિયર લઘુગણક","নেপিয়াৰ লগাৰিদম, নেপিয়াৰ লগাৰিদম"
"કુદરતી લઘુગણક, કુદરતી લઘુગણક","প্ৰাকৃতিক লগাৰিদম, প্ৰাকৃতিক লগাৰিদম"
"ધન પૂર્ણાંક, ધન પૂર્ણાંક","ধনাত্মক পূৰ্ণসংখ্যা, ধনাত্মক পূৰ্ণসংখ্যা"
નોટિકલ માઇલ,নটিকেল মাইল
n-vim,ন-ভিম
n-vim વેક્ટર-સ્પેસ,n-vim ভেক্টৰ-স্পেচ
જરૂરી અને પર્યાપ્ત પ્રતિબંધો,প্ৰয়োজনীয় আৰু পৰ্যাপ্ত নিষেধাজ্ঞা
જરૂરી પ્રતિબંધો,প্ৰয়োজনীয় নিষেধাজ্ঞা
પ્રતિબંધ,নিষেধাজ্ঞা
"નકારાત્મક, નકારાત્મક, નકારાત્મક","ঋণাত্মক, ঋণাত্মক, ঋণাত্মক"
ક્રેડિટ વક્રતા,ক্ৰেডিট বক্ৰতা
નકારાત્મક ચોક્કસ એકરૂપતા,ঋণাত্মক নিৰ্দিষ্ট একাকাৰীতা
નકારાત્મક નિશ્ચિત મેટ્રિક્સ,ঋণাত্মক স্থিৰ মেট্ৰিক্স
નકારાત્મક અર્ધનિશ્ચિત સજાતીય,ঋণাত্মক অৰ্ধনিৰ্দিষ্ট সমতা
"પડોશ, નિકટતા","চুবুৰী, সান্নিধ্য"
"મલ્ટિપલ સેમ્પલિંગ, ઇન્ક્લુઝિવ સેમ્પલિંગ","একাধিক নমুনা সংগ্ৰহ, অন্তৰ্ভুক্ত নমুনা সংগ্ৰহ"
ચોખ્ખો જન્મ દર,নেট জন্মৰ হাৰ
ન્યૂટેની મિકેનિક્સ,নিউটানি মেকানিক্স
ન્યુટનનું વિભાજિત તફાવત સૂત્ર,নিউটনৰ বিভক্ত পাৰ্থক্য সূত্ৰ
ન્યુટનના ગતિના નિયમો,নিউটনৰ গতিৰ নিয়ম
નામ સોંપણી,নাম নিযুক্তি
નેઇમન-પિયર્સન-સિદ્ધાંત,নেইমান-পিয়ৰচন-প্ৰিন্সিপল
શૂન્ય સંભવિત તત્વ,শূন্য বিভৱ মৌল
શૂન્ય સંભવિત મેટ્રિક્સ,শূন্য বিভৱ মেট্ৰিক্স
"નોડ, નોડ, પર્ણ, નિબ, ફિલ્ટર","ন&#39;ড, ন&#39;ড, পাত, নিব, ফিল্টাৰ"
એન-અબેલી જૂથ,আন-আবেলি গ্ৰুপ
રિલેટિવિસ્ટિક કન્વર્જન્સ,আপেক্ষিকতাবাদী অভিসৰণ
ગુણાતીત,অতিক্ৰমণীয়
અશુદ્ધ,অক্ষুণ্ণ
