Bengali,Gujarati
হেক্সাডেসিমাল,હેક્સાડેસીલ
শ্রেণিবদ্ধ মড্যুলেশন,અધિક્રમિક મોડ્યુલેશન
হাই-ফাই (উচ্চ বিশ্বস্ততা),હાય-ફાઇ (ઉચ્ચ વફાદારી)
উচ্চ উত্সাহ,Boંચી વૃદ્ધિ
উচ্চ তরঙ্গ,ઉચ્ચ આવર્તન
উচ্চ ফ্রিকোয়েন্সি দোলন,ઉચ્ચ આવર્તન ઓસિલેશન
উচ্চ ফ্রিকোয়েন্সি প্রতিক্রিয়া,ઉચ્ચ આવર્તન પ્રતિભાવ
উচ্চ স্তরের প্রোগ্রামের ভাষা,ઉચ્ચ કક્ષાની કાર્યક્રમ ભાષા
উচ্চ পাস ফিল্টার,ઉચ્ચ પાસ ફિલ્ટર
উচ্চ শক্তি ট্রান্সমিটার,ઉચ્ચ વીજળીનું ટ્રાન્સમીટર
উচ্চ মানের অভ্যর্থনা,ઉચ્ચ ગુણવત્તાનો સ્વાગત
উচ্চ গতির সংযোগ,ઉચ્ચ ગતિ કનેક્ટિવિટી
উচ্চ গতির ডেটা সিস্টেম,ઝડપી ગતિ -પદ્ધતિ
হিস্টোগ্রাম,Histંચર
হোম পেজ,સ્વદેશ પાનું
হুক,હાંસીને કા hookવું
হুক আপ তার,હૂક અપ વાયર
অনুভূমিক ব্ল্যাকআউট সময়কাল,આડી બ્લેકઆઉટ સમયગાળો
অনুভূমিক ব্ল্যাঙ্কিং,આડી
অনুভূমিক সংজ্ঞা (অনুভূমিক রেজোলিউশন),આડી વ્યાખ્યા (આડી ઠરાવ)
অনুভূমিক ডিফ্লেশন দোলন,આડી ડિફ્લેક્શન ઓસિલેશન
অনুভূমিক রেখা,આડી રેખા
অনুভূমিক বিভাগ,આડા વિભાગ
অনুভূমিক সুইপ সার্কিট,આડી સ્વીપ સર્કિટ
হর্ন লাউডস্পিকার,શિંગડા
হোস্ট,યજમાન
হট স্পট,ગરમ સ્થળ
গৃহস্থালি,ગૃહ રાખવાનું
হাব,હબ
হিউ,રંગ
হাফম্যান কোডিং,હફમેન કોડિંગ
হুম,ગડબડ
মানব অডিও উপলব্ধি,માનવીય Audio ડિઓની દ્રષ્ટિ
মানব অডিও সিস্টেম,માનવ audio ડિઓ પદ્ધતિ
মানব শ্রবণ ব্যবস্থা,માનવ સુનાવણી પદ્ધતિ
মানব ভিডিও উপলব্ধি,માનવ વિડિઓ દ્રષ્ટિ
আর্দ্রতা,ભેજ
হাইব্রিড,સંકર
হাইব্রিড সার্কিট,સંકર સર્કિટ
হাইব্রিড ইন্টারগ্রেটেড সার্কিট,વર્ણમાલિક સર્કિટ
হাইড্রোমিটার,જળમાર્ગ
হাইপার,અતિશયોક્તિ
হাইপার মিডিয়া,અતિસિપરી માધ્યમ
হাইপার টেক্সট,અસાધારણ લખાણ
হাইপারলিঙ্ক,અતિશયોક્તિ
আইকন,મૂર્તિ
পরিচয়,ઓળખ
সনাক্তকারী,ઓળખકર્તા
প্রজ্বলিত,સળગવું
ইগনিশন,પ્રભુત્વ
আলোকসজ্জা,રોશની
আলোকসজ্জা,રોશની
চিত্র,તસવીર
চিত্র অ্যান্টেনা,છબી
চিত্র ক্যাপচার,છબી
চিত্র আইকনোস্কোপ,છબી -આઇકોનોસ્કોપ
চিত্র মানচিত্র,તસવીર
চিত্র orthicon,તસવીર
চিত্র প্রক্রিয়াকরণ,તસવીર
চিত্র সেটার,છબી રચિત
কাল্পনিক,કાલ્પનિક
প্রতিবন্ধকতা,અવરોધ
প্রতিবন্ধকতা ম্যাচিং,અવરોધ
প্রতিবন্ধকতা ম্যাচিং সার্কিট,અવરોધ
প্রতিবন্ধকতা অমিল,અવરોધ
মুক্ত স্থান প্রতিবন্ধক,ખાલી જગ્યાનો અવરોધ
প্রতিবন্ধকতা রূপান্তর,અવરોધ -પરિવર્તન
আমদানি,આયાત
গর্ভবতী,ગર્ભિત
ইমপ্রেস ভোল্টেজ,પ્રભાવિત કરવું
প্ররোচিত,આવેશ
আবেগের প্রতিক্রিয়া,મતાધિકાર પ્રતિભાવ
অপরিষ্কার পরিবাহিতা,અશુદ્ધ વાહકતા
অপরিষ্কার অর্ধপরিবর্তন,અશુદ્ધતા
নিষ্ক্রিয়,નિષ્ક્રિય
নিষ্ক্রিয় উইন্ডো,નિષ્ક્રિય બારી
শ্রবণযোগ্য,અશ્રાયત
উদ্বিগ্নতা,અગ્નિથી બનેલું
ঘটনা রে,ઘટના કિરણ
অন্তর্ভুক্তি,સમાવેશ
আগত সংকেত,આવતો સંકેત
সূচক,સૂચક
আদিবাসী,સ્વદેશી
আনয়ন,ઇજા
ইনডাকটিভ-রিঅ্যাক্ট্যান্স,સંલગ્ન-રિએક્ટન્સ
প্রদাহজনক উপাদান,સળગેલી સામગ્રી
ইনফোর প্যাচ,Infor પેચ
তথ্য,જાણ
তথ্য আর্কিটেকচার,માહિતી સ્થાપત્ય
তথ্য বিট,માહિતી
তথ্য অঙ্ক,માહિતી અંક
তথ্য কিওস্ক,માહિતી કિઓસ્ક
তথ্য প্রক্রিয়া,માહિતી પ્રક્રિયા
তথ্য প্রযুক্তি,માહિતી પ્રૌદ્યોગિકી
ইনফোটেইনমেন্ট,રોષ
ইনফ্রারেড বিকিরণ,ઇજાગ્રસ્ત રેએડિએશન
অবকাঠামো,ઈન્ફ્રાસ્ટ્રક્ચર
ইনজেস্ট,પીપવું
উপাদান,ઘટકો
সূচনা শব্দ (আইডাব্লু),પ્રારંભિક શબ્દ (આઇડબ્લ્યુ)
অভ্যন্তরীণ কোড,આંતરિક કોડ
উদ্ভাবন,નવીનીકરણ
ইনপুট,નિઘન
ইনপুট লাইন,ઇનપુટ રેખા
ইনপুট ইউনিট,ઇનપુટ એકમ
ইনপুট ভোল্টেজ,આવતો વિજપ્રવાહ
ইনপুট আউটপুট,ઇનપુટ આઉટપુટ
.োকান,દાખલ કરવું
সন্নিবেশ ক্ষতি,દાખલ કરવું
স্থাপন,ગોઠવણી
তাত্ক্ষণিক ভোল্টেজ,તત્કાલ વોલ્ટેજ
নির্দেশ,સૂચના
অন্তরক উপাদান,ઇન્સ્યુલેટીવ સામગ્રી
নিরোধক,ઉન્મત્ત
নিরোধক প্রতিরোধ,ઇન્સ્યુલેશન પ્રતિકાર
ইনসুলেটর,અલગ પાડનાર
সমন্বিত বর্তনী,ઇન્ટિગ્રેટેડ સર્કિટ
একীভূত নেটওয়ার্ক,એકીકૃત નેટવર્ક
ইন্টিগ্রেটার,સંક્રમક
বুদ্ধি,બાતમી
তীব্রতা,તીવ્રતા
বক্তৃতা তীব্রতা,વાણી -વાણી
আন্তঃ চ্যানেল হস্তক্ষেপ,આંતર ચેનલ દખલ
ইন্টারলিভ,ઇન્ટરલેવ
মিথষ্ক্রিয়া,ક્રિયાપ્રતિક્રિયા
ইন্টারেক্টিভিটি,ક્રિયાપ્રતિક્રિયા
ইন্টারকম,અંતર્ગત
আন্তঃসংযোগ,સંબંધ
ইন্টারফেস,પ્રસારણ
ইন্টারফেস স্ক্যানিং,ઇન્ટરફેસ -સ્કેનીંગ
হস্তক্ষেপ,હસ્તક્ષેપ
হস্তক্ষেপ অঞ্চল,આંતરતાનો વિસ્તાર
হস্তক্ষেপ চ্যানেল,દખલ કરવી
হস্তক্ষেপ ফ্রিকোয়েন্সি,દખલ કરવાની આવર્તન
রেডিও ফ্রিকোয়েন্সি সিগন্যাল হস্তক্ষেপ,રેડિયો આવર્તન સંકેત દખલ
ইন্টারফ্রেম,અંતર્દ્ય
ইন্টারলিভ,ઇન્ટરલેવ
ইন্টারলিভড,અંતરે
ইন্টারলিভড স্ট্রিম,સંગ્રહિત પ્રવાહ
ইন্টারলিভার,મેલીકટર
ইন্টারলিভিং,સાંધા
ইন্টারলিভিং,સાંધા
ইন্টারলিভিং পিরিয়ড,અંતર્ઘોષ સમય
ইন্টারলক সার্কিট,અંતરાલ
ইন্টারলক সুইচ,અંતરીલ સ્વીચ
ইন্টারলকিং,એકસમાન
মধ্যবর্তী ব্যর্থতা,મધ્યવર્તી નિષ્ફળતા
মধ্যবর্তী ফ্রিকোয়েন্সি,મધ્યવર્તી આવર્તન
মধ্যবর্তী ফ্রিকোয়েন্সি দোলক,મધ્યવર્તી આવર્તન ઓસિલેટર
বিরতি,તૂટક તૂટક
মাঝে মাঝে বর্তমান,તૂટક તૂટક વર્તમાન
ইন্টারমোডুলেশন,આંતરસંલાલ
ইন্টারমোডুলেশন বিকৃতি,અંતર્જ્ulationાન
ইন্টারমোডুলেশন নির্গমন,અંતર્દૃષ્ટિનું ઉત્સર્જન
ইন্টারমোডুলেশন পরীক্ষা,આંતરસંલાવે પરીક્ષણ
ইন্টারনেট,ઈનકાર
ইন্টারনেট সম্প্রচার,ઇન્ટરનેટ બ્રોડકાસ્ટિંગ
ইন্টারনেট চ্যাট,ઇન્ટરનેટ
ইন্টারনেট প্রোটোকল স্ট্যাক,ઇન્ટરનેટ પ્રોટોકોલ સ્ટેક
ইন্টারনেট রেডিও,ઇન્ટરનેટ રેડિયો
ইন্টারনেট স্ট্রিমিং,ઇન્ટરનેટ સ્ટ્રીમિંગ
ইন্টারনেট ভিডিও,ઇન્ટરનેટ વિડિઓ
আন্তঃব্যবহারযোগ্যতা,ભાષાંતરક્ષમતા
ইন্টারপোলেশন,પ્રક્ષેપણ
দোভাষী,દુભાષિયા
বাধা,અટકાવવું
বাধা,અટકાયત
বাধা,ખલેલકાર
অন্তর,અંતરાલ
ইন্ট্রাকোডিং,સાંકળ
ইন্ট্রাফ্রেম,અંદરનો ભાગ
ইন্ট্রানেট,જાડું
অন্তঃসত্ত্বা,પુનરાવર્તન
অন্তঃসত্ত্বা,એક જાતની
অভ্যন্তরীণ অর্ধপরিবাহী,અંતર્ગત સેમિકન્ડક્ટર
বিপরীতমুখী,વિપરીત પ્રવાહ
বিপরীত স্থানিক পরিচালনা,Verse ંધી અવકાશી સંચાલન
উল্টানো,Vertંધું
উল্টানো এল অ্যান্টেনা,Ver ંધી એલ એન્ટેના
উল্টানো ভি অ্যান্টেনা,Ver ંધી વી એન્ટેના
বৈদ্যুতিন সংকেতের মেরু বদল,Inલટું
অনিয়মিত,અનિયમિત
অপ্রাসঙ্গিক উপাদান,અપ્રસ્તુત તત્વ
বিচ্ছিন্ন নেটওয়ার্ক,અલગ -અલગ નેટવર્ક
বিচ্ছিন্ন,અલગ પાડનાર
জামার,ઘાટ
জ্যামিং,જખમ
জারগন ফাইল,કલાલ
জাভা স্ক্রিপ্ট,જાવા સ્ક્રિપ્ટ
জিংল,ઝબૂકવું
জিটার,ગફલત
যোগদানকারী,જોડાણ કરનાર
যৌথ,સંયુક્ત
সংযুক্ত,મેનું
জাম্পার,ગડબડી
জাঙ্ক,કચરો
আজাইরা মেইল,નકામો મેઇલ
কার্নেল,કર્કશ
চাবি,મુખ્ય
কীবোর্ড,પાટિયું
কীয়ার,ક keyંગું
মূল বক্তব্য,મહત્ત્વ
কিলোসাইকেল,કિલોસાયકલ
কিলোভোল্ট,કિલોવોલ્ટ
কিলোওয়াট,કિલોવોટ
গতিবিজ্ঞান,સંયોજક
হাঁটু পয়েন্ট ভোল্টেজ,ઘૂંટણ
গিঁট,મૂઠ
জ্ঞানভিত্তিক,જ્ઞાન પૃષ્ટ
জ্ঞান উপস্থাপনা,જ્ knowledgeાન પ્રતિનિધિત્વ
L নেটওয়ার্ক,એલ નેટવર્ક
এল বিভাগ ফিল্টার,એલ વિભાગ ફિલ્ટર
ল্যাগ এবং সীসা,લેગ અને લીડ
পিছিয়ে থাকা বর্তমান,પાછળ
পিছিয়ে থাকা পাওয়ার ফ্যাক্টর,પાછળ પાવર પરિબળ
স্তরিত,સ્તુતિશીલ
প্রদীপ,દીવો
ল্যাপটপ,લેપટોપ
লেজার ফ্রিকোয়েন্সি,લેસર આવર્તન
সুপ্ত ত্রুটি,સુવ્યવસ્થિત ભૂલ
সুপ্ত তাপ,આંતરિક ઉષ્મા
অক্ষাংশ,અક્ષરશ
স্তর,સ્તર
বিন্যাস,બાંધકામ
বিন্যাস পরিকল্পনা,ગોઠવણ યોજના
নেতৃত্ব,દોરી
শীর্ষস্থানীয় পর্ব,અગ્રણી તબક્કો
ছিদ্র নিরোধক,પ્રૂફ
ফুটো,રખડુ
ইজারা সার্কিট,લીઝ્ડ સર્કિટ
লেন্স,લેન્સ
স্তর সূচক,કક્ષાના સૂચક
আলো নিয়ন্ত্রণ,પ્રકાશ નિયંત્રણ
হালকা কলম,પ્રકાશ કલમ
বিজলীদণ্ড,લાઈટનિંગ એરેસ્ટર
সীমাবদ্ধ,મર્યાદા
পরিবর্ধক সীমাবদ্ধ,મર્યાદિત એમ્પ્લીફાયર
লাইন ক্ষতি,હારી જવું
লাইন শব্দ,વાક્યનો અવાજ
দর্শন লাইন,દૃષ્ટિની લાઇન
লাইন পর্ব,હરોળ
লাইন সংক্রমণ,મહત્ત્વ
লাইন আনলোড,રેખા
লিনিয়ার কোয়ান্টিজার,રેખીય ક્વોન્ટીઝર
লিনিয়ারিটি,સુશોભન
লাইন-কোঅ্যাক্সিয়াল,રેખાને લગતું
লাইন-সমতুল্য,રેખા-ક્ષેત્રાકાર
লাইন-ফ্রিকোয়েন্সি,રેખાખરની આવર્તન
লাইন-ইমিডেন্স,વાક્ય-અવબાધ
লাইন-কোয়ার্টারের তরঙ্গদৈর্ঘ্য,રેખા-ચતુર્થાંશ
লিঙ্ক,સંબંધ
লিঙ্কার,કોરી
লিপ-মাইক্রোফোন,જિદ્દી
সরাসরি সম্প্রচার,જીવંત પ્રસારણ
লাইভ সার্কিট,જીવંત સરકી
লাইভ প্রোগ্রাম,જીવંત કાર્યક્રમ
ভার,બોજો
ধারণ ক্ষমতা,ભારક્ષમતા
বহন ক্ষমতা লোড,ભાર વહન ક્ષમતા
লোড বৈশিষ্ট্য,ભાર લાક્ષણિકતા
লোড প্রতিবন্ধকতা,ભાર અટકાવવું
লোড,ભરેલું
লোডার,લોહિયો
লোড হচ্ছে,ભારણ
লোডিং কয়েল,કોઇલ લોડિંગ
লোড পরীক্ষা,ભાર-પરીક્ષા
লব,ઝઘડો
লোব অ্যান্টেনা,Loંચી એન્ટેના
স্থানীয় নেটওয়ার্ক,સ્થાનિક ક્ષેત્ર નેટવર્ક
স্থানীয় ব্যাটারি,સ્થાનિક બેટરી
স্থানীয় দোলক,સ્થાનિક ઓસિલેટર
লগ,લોગ
লগ বই,લોગ -બુક
লগ ইন (লগ অন),લ log ગ ઇન કરો (લ log ગ ઇન)
লগ অফ (লগ আউট),લ log ગ ઓફ (લ log ગ આઉટ)
লগ শিট,લોગશીલી
লগারিদম,મસાલેદાર
লগারিদমিক পরিবর্ধক,લોગરીધમિક એમ્પ્લીફાયર
লগারিদমিক অনুপাত,લોગરીધમિક ગુણોત્તર
লগারিদমিক প্রতিক্রিয়া,લોગરીધમિક પ્રતિભાવ
লগারিদমিক স্কেল,લૌકિક ધોરણ
লগিং,ફાંટો
যুক্তি,તર્કશાસ્ત્ર
লজিক গেট,તર્ક -દ્વાર
যুক্তি অপারেশন,તર્કશાસ્ત્ર
যৌক্তিক,તાર્કિક
যৌক্তিক ফ্রেম,તાર્કિક રચના
লোগো সন্নিবেশ,લોગો દાખલ કરનાર
দ্রাঘিমাংশ,રેખાંશ
লুপ,ફટકો
লুপ অ্যান্টেনা,લૂપ એન્ટેના
লুপ লাভ,લૂપ ફાયદો
লুপ পরীক্ষা,લૂપ પરીક્ષણ
আলগা যোগাযোগ,છૂટક સંપર્ક
আলগা সংযোজন,સંતાપ
লসলেস অ্যান্টেনা,લોસલેસ એન્ટેના
ক্ষতিহীন সংকোচনের,લોસલેસ કમ્પ્રેશન
ক্ষতিগ্রস্থ সংকোচনের,હારી સંકોચન
জোরে (শব্দ),લાઉડનેસ (ધ્વનિ)
লাউডস্পিকার,લાઉડ સ્પીકર
কম কম্পাঙ্ক,ઓછી આવર્તન
নিম্ন স্তরের ভাষা,નીચા કક્ષાની ભાષા
কম লোকসান ফিডার,ઓછું ખોટ ફીડર
কম লোকসান নমনীয় কোক্সিয়াল কেবল,ઓછી ખોટ લવચીક કોક્સિયલ કેબલ
কম শব্দ রিসিভার,નીચા અવાજ પ્રાપ્તકર્તા
কম কক্ষপথ স্যাটেলাইট,નીચા ઓર્બિટિંગ ઉપગ્રહ
লো পাস ফিল্টার,નીચા પાસ ફિલ્ટર
কম রিঅ্যাক্ট্যান্স আর্থিং,ઓછી પ્રતિક્રિયા આપવાની કમાણી
কম প্রতিরোধের পথ,ઓછો પ્રતિકાર માર્ગ
লগ,ખસી કરવું
আলোকসজ্জা,ભ્રષ્ટતા
লম্পট,ગઠ્ઠો લગાડવો
ম্যাক্রো ব্লক,પારકાન
ম্যাক্রো সংজ্ঞা,મેક્રો વ્યાખ્યા
ম্যাক্রো ভিশন,બનાવટ
ম্যাজিক আই,જાદુઈ આંખ
চৌম্বক,ચુંબક
চৌম্বক ক্ষেত্র,ચુંબકીય ક્ષેત્ર
চৌম্বকীয় প্রবাহ,ચુંબકીય પ્રવાહ
চৌম্বকীয় মেরু,ચુંબકીય ધ્રુવ
চৌম্বকীয় ঝড়,ચુંબકીય તોફાન
চৌম্বকীয় সুইচ,ચુંબકીય સ્વીચ
চৌম্বকীয় টেপ,ચુંબકીય ટેપ
চৌম্বকীয়তা,ચુંબનત્વ
মেইল মার্জ,ટપાલ મક્કો
মেইলিং তালিকা,ટપાલ યાદી
প্রধান ক্যারিয়ার,મુખ્ય વાહક
রক্ষণাবেক্ষণ,જાળવી
রক্ষণাবেক্ষণ,જાળવણી
রক্ষণাবেক্ষণ দল,જાળવણી ટીમ
সংখ্যাগরিষ্ঠ ক্যারিয়ার,બહુમતી
যোগাযোগ রিলে করুন,સંપર્ક રિલે બનાવો
মেক-অ্যান্ড-ব্রেক সুইচ,બનાવટની સ્વીચ
পুরুষ সংযোগকারী,પુરુષ-જોડકવાર
মানুষ শব্দ করেছে,માણસે અવાજ કર્યો
পরিচালন তথ্য সিস্টেম (এমআইএস),મેનેજમેન્ટ ઇન્ફર્મેશન સિસ્ટમ (એમઆઈએસ)
ম্যানিপুলেটেড,ચાલાકીભર્યું
মূল নিয়ন্ত্রণ,હસ્તકલા નિયંત્રણ
ম্যানুয়াল পদ্ধতি,પદ્ધતિ પદ્ધતિ
সুরক্ষা সতর্কতা ম্যানুয়াল,સલામતી માર્ગદર્શિકા
ম্যানুয়ালি পরিচালিত,મેન્યુઅલી સંચાલિત
প্রস্তুতকারক,ઉત્પાદક
মুখোশ,મહોરું
মাসকি,મસકી
মাস্কার,માસ્ક
মাস্কিং,છુપાયેલો
মাস্কিং আচরণ,માસ્કીંગ વર્તન
অডিওর মাস্কিং প্রভাব,Audio ડિઓ -માસ્કિંગ અસર
থ্রেশহোল্ড মাস্কিং,માસ્કિંગ થ્રેશોલ્ડ
মাস্কিং টোন,માસ્કીંગ સ્વર
মাস্ট,મસ્ત
মাস্ট রেডিয়েটার,મસ્ત -રેડિયેટર
মাস্টার নিয়ন্ত্রণ,મુખ્ય નિયંત્રણ
মাস্টার অসিলট্রোর,માસ્ટર ઓસિલાટોર
ম্যাচ-ইমিডেন্স,મેચ-અવબાધ
ম্যাচিং নেটওয়ার্ক,મેચિંગ નેટવર્ક
ম্যাচিং স্টাব,મેચિંગ સ્ટબ
ম্যাচিং ট্রান্সফর্মার,મેચિંગ ટ્રાન્સફોર્મર
জিনিষ পত্র সরবরাহ,ભૌતિક-તૈયારી
ম্যাট্রিক্স,માળખું
সর্বাধিককরণ,મહત્તમ
সর্বাধিক চাহিদা সূচক,મહત્તમ માંગ સૂચક
সর্বাধিক শক্তি ঘনত্ব,મહત્તમ શક્તિ ઘનતા
সর্বাধিক সংবেদনশীলতা,મહત્તમ સંવેદનશીલતા
সর্বাধিক তাপমাত্রা,મહત્તમ તાપમા
সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি,મહત્તમ ઉપયોગી આવર્તન
সর্বোচ্চ মূল্য,મહત્તમ મૂલ્ય
ব্যর্থতার গড় সময়,નિષ્ફળતાનો સરેરાશ સમય
গড় মান,સરેરાશ કિંમત
পরিমাপ সংকেত,માપેલ સંકેત
মাপা,માપ
পরিমাপ যন্ত্র,માપવાનું સાધન
পরিমাপ সরঞ্জাম,માપવાની સાધનસામગ્રી
পরিমাপক যন্ত্রপাতি,માપવાનું સાધન
ক্ষেত্রের শক্তি পরিমাপের সরঞ্জাম,ક્ષેત્રની શક્તિનું સાધન માપવા
পরিমাপের ফিতা,માપવાની ટેપ
পদ্ধতি,યંત્ર
মিডিয়া সার্ভার,માધ્યમ સર્વર
মধ্যম,માધ્યમ
মাঝারি ফ্রিকোয়েন্সি,મધ્યમ આવર્તન
মাঝারি ফ্রিকোয়েন্সি তরঙ্গ,મધ્યમ આવર્તન તરંગ
মাঝারি তরঙ্গ (মেগাওয়াট),મધ્યમ તરંગ (મેગાવોટ)
মেগা-ওহম,મેગા-ઓહમ
মেগার,મેગર
স্মৃতি,યાદ
পরামর্শদাতা,માર્ગદર્શન
মেনু বার,લૈંગિક પટ્ટી
বুধ সুইচ,ક્રુ -સ્વીચ
মার্জিং,વિલીનીકરણ
বার্তা,સંદેશ
মেটাডেটা,મેટાડેટા
ধাতব অক্সাইড সেমিকন্ডাক্টর ডায়োড,ધાતુ- ox ક્સાઇડ સેમિકન્ડક્ટર ડાયોડ
ধাতব-শেথযুক্ত কেবল,ધાતુની આવરણવાળી કેબલ
মিটার,મીટર
মিটারিং প্যানেল,મીટરિંગ પેનલ
মিকা,માઇકલ
মাইকা-ইনসুলেশন,માઇકલ-ઇન્સ્યુલેશન
ক্ষুদ্র-,સૂક્ષ્મ
মাইক্রো উপাদান,સૂક્ષ્મ ઘટક
মাইক্রো কম্পিউটার,સૂક્ષ્મ કમ્પ્યુટર
মাইক্রো-কন্ট্রোলার,સૂક્ષ્મ નિયંત્રણ કરનાર
মাইক্রো-ইলেক্ট্রনিক্স,સૂક્ષ્મ ઇલેક્ટ્રોનિક્સ
মাইক্রোফোন,માઇક્રોફોન
মাইক্রোফোনিক্স,સુક્ષ્મસજીવો
মাইক্রোপ্রসেসর,માઇક્રોપ્રોસેસ્રેસ
মাইক্রো-ভোল্ট (এমভি),માઇક્રો-વોલ્ટ (એમવી)
মাইক্রোওয়েভ,સૂક્ષ્મ
মাইক্রোওয়েভ অ্যান্টেনা,માઇક્રોવેવ એન્ટેના
মাইক্রোওয়েভ মরীচি,માઇક્રોવેવ બીમ
মিড-ব্যান্ড,મધ્યમ
স্থানান্তর,સ્થળાંતર
মাইগ্রেশন পাথ,સ્થળાંતર માર્ગ
ক্ষুদ্রাকার,લઘુ
মিনিয়েচারাইজড,લઘુચિત્ર
সর্বনিম্ন,ન્યૂનતમ
ন্যূনতম তাপমাত্রা,લઘુત્તમ તાપમાન
সর্বনিম্ন ব্যবহারযোগ্য ক্ষেত্র শক্তি,લઘુત્તમ ઉપયોગી ક્ષેત્ર શક્તિ
সংখ্যালঘু ক্যারিয়ার,લઘુમતી કારીગર
ভুল,ખોટી વાતો
মিশ্রণ,એકઠું કરવું
মিশ্রিত ফাঁকা,મિશ્ર ખાલી
মিশ্র সিঙ্ক,મિશ્ર સમન્વય
মিক্সার,મિશ્રણ કરનાર
মিক্সার টিউব,મિક્સર નળી
মিশ্রণ,મિશ્રણ
মিশ্রণ সার্কিট,મિશ્રણ સર્કિટ
স্মৃতিচারণ,સ્મરણ સંબંધી
স্মৃতিসৌধ,નેમોમિક્સ
মুঠোফোন,ફરડ
মোবাইল মাল্টিমিডিয়া অ্যাপ্লিকেশন,મોબાઈલ -મલ્ટિમીડિયા એપ્લિકેશન
মোবাইল টিভি,ફરતી ટીવી
মোড,પદ્ધતિ
ব্যর্থতার মোড,નિષ્ફળતાની પદ્ધતિ
প্রচারের পদ্ধতি,પ્રચાર પદ્ધતિ
মডেল,નમૂનો
মডেম,Emાળ
আধুনিক এফএম ট্রান্সমিটার,આધુનિક એફએમ ટ્રાન્સમીટર
আধুনিক প্রবণতা,આધુનિક વલણો
কনফিগারেশন মোড,રૂપરેખાંકન
সংশোধন করুন,ફેરફાર કરવો
মডুলেটেড অবিচ্ছিন্ন তরঙ্গ,મોડ્યુલેટેડ સતત તરંગ
মোডুলেটেড সিগন্যাল,મોડ્યુલેટેડ સિગ્નલ
মডুলেটেড ওয়েভফর্ম,મોડ્યુલેટેડ તરંગફોર્મ
মড্যুলেশন,વિપુલતા
মড্যুলেশন প্রশস্ততা,મોડ્યુલેશન કંપનવિસ્તાર
মড্যুলেশন ক্ষমতা,મોડ્યુલેશન ક્ષમતા
মড্যুলেশন ফ্রিকোয়েন্সি,મોડ્યુલેશન આવર્તન
মড্যুলেশন সূচক,વિપુલ અનુક્રમણિકા
মড্যুলেশন লিনিয়ারিটি,રીંછલા
মড্যুলেশন মিটার,મોડ્યુલેશન મીટર
মড্যুলেশন মনিটর,મોડ્યુલેશન મોનિટર
মড্যুলেশন শতাংশ,વિપુલ ટકાવારી
মডুলেটর,વિધિ કરનાર
মডিউল,વિધિ
আর্দ্রতা,ભેજ
গতি,વેગ
মনিটর,મોનીટર
পর্যবেক্ষণ,અનુશ્રવણ
পর্যবেক্ষণ এবং বিশ্লেষণ কৌশল,દેખરેખ અને વિશ્લેષણ તકનીકો
পর্যবেক্ষণ এবং নিয়ন্ত্রণ,દેખરેખ અને નિયંત્રણ
মনিটরিং স্টেশন,નિરીક્ષણ મથક
একরঙা,એકલતા
মনোফোনিক সংক্রমণ,એકલતા
মরফ,મોર્ફ
মরফিং,મોરફિંગ
মরফিজম,ક morંગું
মোজাইক,મોઝેક
মাদারবোর্ড,માતૃત્વ
গতি ক্ষতিপূরণ,દરખાસ્ત
গতি অনুমান,ગતિ અંદાજ
গতি ভেক্টর,ગતિ -વેક્ટર
গতি ভিডিও,ગતિપત્રક
মোটর,મોટર
মোটর অপারেটর,મોટર operatorપરેટર
মোটর স্টার্টার,મોટર
মাউন্ট,પર્વત
মাউস,ઉંદર
মাউস ইন্টারফেস,માઉસ ઇન્ટરફેસ
আন্দোলন,ગતિવિધિ
মাল্টি চ্যানেল এক্সটেনশন,મલ્ટિ ચેનલ વિસ્તરણ
মাল্টিকাস্টিং,બહુવિધ
মাল্টিচ্যানেল সংকেত,બહુવિધ સંકેતો
মাল্টিডাইরেকশনাল মাইক্রোফোন,બહુવિધ માઇક્રોફોન
বহুভাষিক ভাষ্য,આંતરભાષીય ભાષ્ય
মাল্টিমিডিয়া,બહુમાળી
মাল্টিমিডিয়া কিওস্ক,બહુધા ભાગ
মাল্টিমিটার,બહુવિધ
মাল্টিথ,બહુ વધારે
মাল্টিথ রিসেপশন,મલ્ટીપાથ
মাল্টিপেজ,નગર
একাধিক,બહુવિધ
একাধিক অ্যাক্সেস সিস্টেম,બહુવિધ પ્રવેશ પદ્ધતિ
মাল্টিপ্লেক্স,અનેકગણું
মাল্টিপ্লেক্সার,મલ્ટીપ્લેક્સર
মাল্টিপ্লেক্সিং,મલ્ટિપ્લેક્સિંગ
মাল্টিস্টেজ পরিবর্ধক,બહુવિધ એમ્પ્લીફાયર
মাল্টিটাস্কিং,બહુવિધ
মাল্টিভাইবারেটর,આંતર -માળ
নিঃশব্দ,ચૂપ
পারস্পরিক আচরণ,પરસ્પર વાહકતા
পারস্পরিক প্রতিবন্ধকতা,પરસ્પર અવરોધ
পারস্পরিক আবেশাঙ্ক,પરસ્પર ઉપાય
পারস্পরিক হস্তক্ষেপ,પરસ્પર દખલ
ন্যানো-টেকনোলজি,નેનો તકનીકી
সংকীর্ণ,સાંકડી
সংকীর্ণতা,સંકુચિત
প্রাকৃতিক খসড়া,કુદરતી ડ્રાફ્ટ
