Hindi,Malayalam
कवकमूल,Mycorhiza
जावित्री,തെസ്
आक,മാഡുമായ
मुहुआ,മാഡ്ഭുക്ക
मक्का,ചോളം
मखाना,മഖാന
संतरा,മന്ദാരിൻ
"आमा हल्दी, अमादि",മാമ്പഴ സിംഗർ
आम,മാമ്പഴം
"नीम, मारगोसा","മാർഗോസ, വേപ്പ്"
गेंदा,ജമൻഡ്
रूमी मस्तिकी,മാസ്റ്റിക് ട്രീ
बड़ा कांटा,മെരില്ലു
मेस्ता,മെസ്റ്റ
पुदीना,പുതിന
"करंघु, नकटमाला",മലോക്ക ബീൻ
बड़हल,മങ്കി ജാക്ക്
सहजन,മോറിംഗ
हिरनखुरी,പ്രഭാത പ്രശംൂ (-
मौसम्बी,മൊസാമ്പി
मोठ,പുഴു കാവൽക്കാരൻ
शहतूत,മൾബറി
खुंब,കൂണ്
खरबूज,കസ്തൂരി തണ്ണിമത്തൻ
कस्तूरी,കന്വിു
सरसों,കടുക്
विलायती मैंहदी,മർട്ടിൽ
"हाथी घास, नेपियर घास",മാപിയർ പുല്ല്
"मीली बग, गुजिया कीट",മെലിഗ് ബഗ്
"मशकाभ, मिज",മിഡ്ജണ്ട്
"चिचंड़ी, बरूथी",കാശ്ശുകൊട്ടല്
बंदर,കുരങ്ങ്
मच्छर,കൊതുക്
"पतंगा, शलभ",നിശാശലഭം
मौसम विज्ञानी,ഉൽപന്തശാസ്ത്രജ്ഞൻ
सूक्ष्म जीवविद्,മൈക്രോബയോളജിസ്റ്റ്
कवक विज्ञानी,Myciall
अतिसूक्ष्मप्रौद्योगिकी,നാനോടെക്നോളജി
कुंभीरूप,നായിസീഫോം
स्वापक,മയക്കുമരുന്ന്
अनुकुंचनीय गति,നാസ്റ്റിക് ചലനം
राष्ट्रीय प्रदर्शन,ദേശീയ പ്രകടനം
भूमि का राष्ट्रीयकरण,ദേശസാൽക്കരണം (ഭൂമിയുടെ)
"प्राकृतिक, प्राकृत",സാഭാവികമായ
प्राकृतिक अपरदन,പ്രകൃതി മണ്ണൊലിപ്പ്
प्राकृतिक खेती,പ്രകൃതിദത്ത കൃഷി
प्राकृतिक संसाधन,പ്രകൃതിവിഭവങ്ങൾ
प्राकृतिक वरण,സ്വാഭാവിക തിരഞ്ഞെടുപ്പ്
प्राकृतिक वनस्पति,പ്രകൃതിദത്ത സസ്യങ്ങൾ
वृंत,കഴുത്ത് (ഹോർട്ട്)
ऊतकक्षय,നെക്രോസിസ്
मकरंद,അമൃതിനെ
ऋणात्मक ऐलीलोपैथी,നെഗറ്റീവ് നിയോത്തത്തു
सूत्रकृमिनाशी,നെമാറ്റിഡ്
सूत्रकृमिरोधी मूलवृंत,നെമാറ്റോഡ് റെസിസ്റ്റന്റ് റൂട്ട്സ്റ്റോക്ക്
सूत्रकृमिविज्ञान,നെമറ്റോളജി
चिरडिंभता,നിയോട്ടനി
नेट स्वांगीकरण दर,നെറ്റ് അറ്റ ​​സ്വാസിലിലേഷൻ നിരക്ക് (NAR)
कुल लाभ,മൊത്തം നേട്ടം
कुल आय (फार्म आय),അറ്റ വരുമാനം (കാർഷിക വരുമാനം)
कुल सिंचाई आवश्यकता,അറ്റ് ജലസേചന ആവശ്യകത
कुल उत्पादकता,അറ്റ ഉൽപാദനക്ഷമത
कुल प्रतिफल,നെറ്റ് റിട്ടേൺ
"जाली लगाना, जाली से पकड़ना",നെറ്റിംഗ്
"न्यूरॉन, तंत्रिकोशिका",ന്യൂറോൺ
"निष्प्रभावी, उदासीन",നിക്ഷ്പക്ഷമായ
उदासीनता,ന്യൂട്രലിസം
"उदासीनीकरण, निष्प्रभावीकरण",നിഷ്പക്ഷത
उदासीन मृदा,ന്യൂട്രൽ മണ്ണ്
न्यूट्रॉन नमीमापी,ന്യൂട്രോൺ ഈർപ്പം മീറ്റർ
" निकेत , कर्मस्थिति, कर्मता",മാടം
निकोटिन,നിക്കോട്ടിൻ
"मल, विष्ठा",രാത്രി മണ്ണ്
नाइट्रेट स्वांगीकरण,നൈട്രേറ്റ് സ്വാംശീകരണം
नाइट्रेट अवकरण,നൈട്രേറ്റ് റിഡക്ഷൻ
नाइट्रेट विषाक्तता,വിഷാംശം നൈട്രേറ്റ് വിഷാംശം
"शोरा, नाइटर",നൈട്രെ
नाइट्रीकरण संदमक,നൈട്രിഫിക്കേഷൻ ഇൻഹിബിറ്റർ
नाइट्रोजन स्वांगीकरण,നൈട്രജൻ സ്വാംശീകരണം
नाइट्रोजन चक्र,നൈട്രജൻ സൈക്കിൾ
नाइट्रोजन न्यूनता,നൈട്രജൻ കുറവ്
नाइट्रोजन स्थिरीकरण,നൈട്രജൻ ഫിക്സേഷൻ
नाइट्रोजनी,നൈട്രജനസ്
उत्कृष्टीकरण,നോബിബൈസേഷൻ
"पौंडा, मोटा गन्ना",നോബൽ ചൂരൽ
रात्रिचर,രാത്രി)
"गांठ, पर्वसंधि, नोड",നോഡ്
ग्रांथिल (मूल) पादप,നോഡ്യൂലേറ്റഡ് പ്ലാന്റ്
ग्रंथन,ഉടുപ്പകമായ
ग्रंथि,നോഡ്യൂൾ
"घुमंतू, चलवाही, खानाबदोश",നാമകണ്ഠ
नाम पद्धति,നാമപദം
अविकल्पी,നോൺ അല്ലേലിക്
अकेशिका रंध्र,നോൺ കാപ്പിലറി പോർ
अप्रतिस्पर्धी सस्य,മത്സരിക്കാത്ത വിള
निरर्थक उत्परिवर्तन,അസംബന്ധ മ്യൂട്ടേഷൻ
असार्थक,പ്രാധാന്യമുള്ളത്
अनम्लकारी उर्वरक,ആസിഡ് ഇതര വളം
अयुग्मन,സംയോജനം
अज्ञातकुल (पशु),ഡിസ്ക്രിപ്റ്റ് (മൃഗം)
अनावश्यक तत्व,അനിവാര്യമല്ലാത്ത ഘടകം
असमांग,ഏകീകൃതമല്ലാത്തത്
" असमधर्मी , असमजात",നോൺ-ഹോമോലോഗസ്
अध्रुवीय यौगिक,ധ്രുവീയ സംയുക്തം
अनवीकरणीय ऊर्जा,പുനരുപയോഗ energy ർജ്ജം
अवरणात्मक स्पर्श शाकनाशी,അനിയന്ത്രിതമല്ലാത്ത കോൺടാക്റ്റ് കളനാശിനി
अवरणात्मक शाकनाशी,-തിരഞ്ഞെടുക്കാത്ത കളനാശിനി
असहजीवी नाइट्रोजन स्थिरीकरण,നോൺ നോൺ നോൺ ന്യൂട്രജൻ ഫിക്സേഷൻ
सामान्य वितरण,സാധാരണ വിതരണം
सामान्य पौध,സാധാരണ തൈകൾ
सामान्य विलयन,സാധാരണ പരിഹാരം
सामान्यीकरण,സാധാരണ നിലയുറപ്പിക്കുക
नार्दर्न शोषण,വടക്കൻ മായ്ക്കൽ
"सूचनीय रोग, विज्ञाप्य रोग",വ്യക്തമാക്കാവുന്ന രോഗം
बिना जुताई के बुवाई,നടീൽ വരെ
अनिष्टकारी खरपतवार,വിഷമയമായ കളകൾ
नाभिकीय चुंबकीय अनुनाद,ന്യൂക്ലിയർ കാന്തിക
न्यूक्लिक अम्ल,ന്യൂക്ലി ആസിഡ്
न्यूक्लियोबैक्टर,ന്യൂക്ലിയോബോക്റ്റർ
"न्यूक्लियोलस, केंद्रिका",ന്യൂക്ലിയോലസ്
न्यूक्लियोटाइड,ന്യൂക്ലിയോടൈഡ്
केन्द्रक,അണുകേന്ദ്രം
निराकरणीय परिकल्पना,ശൂന്യമായ അനുമാനങ്ങൾ
शून्यसूत्री,Nulliisomic
शून्य उत्परिवर्तन,അസാധുവായ മ്യൂട്ടേഷൻ
धात्री कोशिका,നഴ്സ് സെൽ
"पोषक फसल, पोषक सस्य",നഴ്സ് വിള
"रोपणी, नर्सरी, पौधशाला",ശിശുപരിപാലനസ്ഥലം
"दृढ़ फल, गुठली, दृढ़कण",കുരു
पोषक चक्र,പോഷക സൈക്ലിംഗ്
पोषक न्यूनता लक्षण,പോഷകങ്ങളുടെ കുറവ് ലക്ഷണങ്ങൾ
पोषण,പോഷകാഹാരം
पोषण मान,പോഷക മൂല്യം
पोषण मान सूचकांक,പോഷകമൂല്യം സൂചിക
उभयनिष्ठ,കാർഷിക മേഖലയുമായി ബന്ധപ്പെട്ട പ്രധാന സസ്യങ്ങളുടെ പേരുകൾ
ककरोंदा,നാഗായ് കർപ്പൂരം
नर्गिस,നാർസിസസ്
कलौंजी,നിഗീതേ
रामतिल,നൈഗർ
रात की रानी,രാത്രി ജാസ്മിൻ
गोफल,നിപ ഈന്തപ്പഴം
सागरमोथा,നട്ട് പുല്ല്
मोथा,നട്ട് സെഡ്ജ്
जायफल,ജാതിക്ക
सूत्रकृमि,നെമറ്റോഡ്
नट घुन,നട്ട് ഡെവിൾ
सूत्रकृमि विज्ञानी,നെമാറ്റോളജിസ്റ്റിന്
अविकल्पी वायुजीव,AIEROBS ബാധ്യത
अविकल्पी अवायुजीव,അനീറോബുകൾ ബാധ്യസ്ഥമാക്കുക
अविकल्पी परजीवी,പരാന്നഭോജിയെ ബാധ്യത
अविकल्पी,ബാധ്യതപ്പെടുത്തുക
अवांछित पौधे,ഓഫ്-തരം സസ്യങ്ങൾ
खली,ഓയിൽ കേക്ക്
ओकाजाकी खंड,Okazaki screatment
"शाकभाजी उत्पादन, शाकभाजी संवर्धन",ഒലിക്കറിയെ
अल्पजीन,ഒളിഗോജൻ
अल्पन्यूक्लियोटाइड,ഒലിഗോനോക്കെട്ട്
जैतून का तेल,ഒലിവ് ഓയിൽ
ओमेगा-3-वसीय अम्ल,ഒമേഗ -3-ഫാറ്റി ആസിഡ്
सर्वाहारी,ഓമ്നിവസ്
अर्बुद जीन,ഓങ്കോജിൻ
अर्बुदजनक विषाणु,ഓങ്കോജെനിക് വൈറസ്
"कैंसर विज्ञान, अर्बुदविज्ञान",ഓങ്കോളജി
प्रक्षेत्र पर अनुसंधान,ഓൺ-ഫാം റിസർച്ച്
अडंक,Ocyyte
प्रचालन लागत,നടത്തിപ്പ് ചിലവ്
"ओपेरॉन, प्रचालेक",ഓപ്പറേഷൻ
अवसरी सस्यन,അവസര തകരാറുകൾ
इष्टतम मात्रा,ഒപ്റ്റിമൽ ഡോസ്
इष्टतम आर्थिक मात्रा,ഒപ്റ്റിമൽ ഡോസ്
फलोद्यान की दक्षता,ഓർച്ചാർഡ് കാര്യക്ഷമത
जैविक कृषि,ജൈവ കൃഷി
"कार्बनिक कोलॉइड्स, कार्बनिक कलिल",ഓർഗാനിക് കോളലൈസ്
जैविक खेती,ജൈവ കൃഷി
जैविक खाद,ജൈവ വളം
"जैविक पदार्थ, कार्बनिक पदार्थ",ജൈവവസ്തു
जैविक नाइट्रोजन (मृदा),ഓർഗാനിക് നൈട്രജൻ (മണ്ണ്)
जैविक फॉस्फोरस,ഓർഗാനിക് ഫോസ്ഫറസ്
"कार्बनिक मृदा, जैविक मृदा",ജൈവ മണ്ണ്
जैविक अपशिष्ट,ജൈവ മാലിന്യങ്ങൾ
"जैविक, कार्बनिक",ജയിച്ചിട്
संगठित विपणन,സംഘടിത മാർക്കറ്റിംഗ്
अंग विकास,കോട്ടോറോജെനിസിസ്
इंद्रियग्राही मूल्यांकन,കക്ഷിപ്ത മൂല്യനിർണ്ണയം
पक्षिविज्ञान,ഓർന്നുതശാസ്തം
सुसाध्य बीज,ഓർത്തഡോക്സ് സീഡ്
लांबिक बहुपद समीकरण,ഓർത്തോഗണൽ പോളിനോമിയൽ സമവാക്യം
परासरण,ഓസ്മോസിസ്
परासरणी प्रभाव,ഓസ്മോട്ടിക് ഇഫക്റ്റ്
परासरणी विभव,ഓസ്മോട്ടിക് സാധ്യത
" उद्भेद , फैलना",വ്യാപനം
बहिः प्रजनन,പ്രജനനം
"अवन, बंद चूल्हा",ചൂള
शिशिर लंघन,അമിതവിശന്തം
अतिव्यापी पीढ़ी,തലമുറയെ ഓവർലാപ്പുചെയ്യുന്നു
अंडाणु,അണ്ഡം
ऑक्सीकरण,ഓക്സിഡേഷൻ
अम्लोद्भिद्,ഓക്സിലോഫിറ്റുകൾ
जई,ഓട്സ്
तेल ताड़,എണ്ണപ്പന
कनेर,ഒലിയാൻഡർ
जैतून,ഒലിവുമരം
प्याज,ഉള്ളി
पोस्त,ഓപിയം പോപ്പി
चिनार,"ഓറിയന്റൽ വിമാനം, യൂറോപ്യൻ തലം മരം"
पैकिंग,പുറത്താക്കല്
बाड़ा,പദ്ദോക്ക്
युगल पंक्ति बुवाई,ജോടിയാക്കിയ വരി നടുന്നത്
"खाद्यता, स्वादिष्टता",പാലറ്റിറ്റി
" पुष्पगुच्छ , यौगिक असीमाक्ष",പാനിക്കിൾ
पराकेंद्री प्रतिलोमन,നെഞ്ചന്തർ വിപരീതം
प्राचल,പാരാമീറ്റർ
परजीवी,പരോപജീവി
अंशक्वथनन,പാർഗോയിലിംഗ്
मृदूतक,പാരഞ്ചെമ
"जनक शैल, मूल शैल",രക്ഷാകർതൃ പാറ
"स्थायी अनावृष्टि, स्थायी सूखा",പോമർനെന്റ് വരൾച്ച
अनिषेकजनन,പാർത്താനോജെനിസിസ്
आंशिक कारक उत्पादकता,ഭാഗിക ഘടകം ഉൽപാദനക്ഷമത
सहभागी ग्रामीण आकलन,പങ്കാളിത്ത ഗ്രാമീണ വിലയിരുത്തൽ
कण घनत्व,കണികാ സാന്ദ്രത
निष्क्रिय अवशोषण,നിഷ്ക്രിയ ആഗിരണം
चरागाह,പുല്ത്തകിടി
पाश्चुरीकरण,മൂന്വലനം
पी.सी.आर. (पॉलिमरेज शृंखला अभिक्रिया),പിസിആർ (പോളിമറൈസ് ചെയിൻ പ്രതികരണം)
भूस्वामित्व खेती,കർഷക കൃഷി
पीट (मृदा),തത്വം (മണ്ണ്)
पेड,പെഡ്
"पुष्पवृंत, वृंत",പെഡൽ
वंशावली,പെഡിഗ്രി
मृदाजनन,പെഡോജനെസിസ്
मृदाविज्ञान,പെഡയോളജി
छिलका उतारना,തൊലി
"छीलना, विशल्कन",പുറംതൊലി
टिकियाकरण,ഉരുളപ്പ്
अंतःस्रवण,പെർകോലേഷൻ
बहुवर्षीय पादप,വറ്റാത്ത
परिकेंद्री प्रतिलोमन,പെരിസെൻട്രിക് വിപരീതം
परिनगरीय,പെരി-അർബൻ
पारगम्यता,അനുകിലി
स्थायी कृषि,അനുവദന
स्थायी म्लानि बिंदु,സ്ഥിരമായ വിൽറ്റിംഗ് പോയിന്റ് (പിഡബ്ല്യുപി)
पारगम्यता गुणांक,അനുകൂലമായ ഗുണകം
पारगम्यता दर,പ്രവേശനക്ഷര നിരക്ക്
पारगम्यतामापी,പതക്കാരി
दीर्घस्थायी शाकनाशी,സ്ഥിരമായ കളനാശിനി
पीड़कनाशी,കീടനാശിനി
शैलोद्भिद्,പെട്രോഫൈറ്റ്
"विभोजी, फाज",ഫേജ്
समयांतराल बुवाई,ഘട്ടംഘട്ടമായി നടീൽ
"फैस्मिड, प्रणाभक",ഫാസ്മിഡ്
कागजन,ഫല്ലോജൻ
फिनोलिक यौगिक,ഫിനോളിക് സംയുക്തങ്ങൾ
"रूपानुकृति विज्ञान, फलोद्गदिकी",അന്തര്വാഹകർ
" लक्षण प्ररूप , समलक्षणी , लक्षण",ഫിനോടൈപ്പ്
फीरोमोन,ഫെറോമോൺ
"पोषवाह, फ्लोएम",Flom
फॉस्फेट स्थिरीकरण,ഫോസ്ഫേറ്റ് ഫിക്സേഷൻ
फॉस्फेट शैल,ഫോസ്ഫേറ്റ് റോക്ക്
फॉस्फेट विलयीकरण,ഫോസ്ഫേറ്റ് സോളിയൂഷൻ
फॉस्फेट विलयीकरण,ഫോസ്ഫേറ്റ് സോളിൗലിംഗ്
फॉस्फेटाइड,ഫോസ്ഫാറ്റൈഡ്
फॉस्फो-जिप्सम/फॉस्फोरसयुक्त जिप्सम,ഫോസ്ഫോ-ഗിപ്സം
फॉस्फोलिपिड,ഫോസ്ഫോലിപിഡ്
फॉस्फोरिलीकरण,ഫോസ്ഫോറിലേഷൻ
प्रकाश वर्णक्रमापी,ഫോട്ടോ സ്പെക്ട്രോമീറ്റർ
प्रकाशस्वपोषी,ഫോട്ടോഅട്ടോട്രോഫ്
प्रकाश रासायनिक अभिक्रिया,ഫോട്ടോകോമിക്കൽ പ്രതികരണം
प्रकाशिक अपघटन,ഫോട്ടോഡെസെമിഷൻ
प्रकाशमिति,ഫോട്ടോമെട്രി
प्रकाशीय संरचना विकास,ഫോട്ടോമോർഫോജെനിസിസ്
फोटॉन,ഫോട്ടോൺ
प्रकाश ऑक्सीकरण,ഫോട്ടോ-ഓക്സിഡേഷൻ
"दीप्तिकाल, प्रकाशकाल",ഫോട്ടോപോർഡ്
दीप्तिकालिता,ഫോട്ടോപോർഡോഡിസീസ്
प्रकाशीय फॉस्फोरिलीकरण,ഫോട്ടോഫോസ്ഫോറിലേഷൻ
प्रकाश पुनर्सक्रियण,ഫോട്ടോറിക്റ്റിവേഷൻ
प्रकाशग्राही,ഫോട്ടോകൂറൽ
प्रकाशीय श्वसन,ഫോട്ടോഗ്രാസ്
प्रकाश संश्लेषण,ഫോട്ടോസിന്തസിസ്
प्रकाश संश्लेषी दक्षता,ഫോട്ടോസിന്തറ്റിക് കാര്യക്ഷമത
प्रकाश संश्लेषी गुणांक,ഫോട്ടോസിന്തറ്റിക് ക്യൂടന്റ്
प्रकाश संश्लेषी सक्रिय विकिरण,ഫോട്ടോസിനെറ്റിക്
प्रकाशानुवर्तन,ഫോട്ടോട്രോപ്പിസം
पर्णाभता,ഫൈലോഡി
पर्णविन्यास,ഫിലിലോട്ടക്സി
भौतिक अपक्षय,ശാരീരിക കാലാവസ്ഥ
कार्यिकीय विकार,ഫിസിയോളജിക്കൽ ഡിസോർഡർ
कार्यिकीय शुष्कता,ഫിസിയോളജിക്കൽ വരൾച്ച
कार्यिकीय भार ह्रास,ഫിസിയോളജിക്കൽ നഷ്ടം
कार्यिकीय परिपक्वता,ഫിസിയോളജിക്കൽ മെച്യൂരിറ്റി
पादपवर्णक,ഫൈറ്റോക്രോം
पादप निष्कर्षण,Fytoyxട്രാക്ഷൻ
पादप भार,ഫിട്ടോമസ്
पादप सूत्रकृमि,ഫൈറ്റോമറ്റോഡ്
पादप उपचार,ഫൈറ്റോറെമിയേഷൻ
पादप सिडरोफोर,ഫൈറ്റോസിഡേഫോർ
पादप विषालु,ഫൈറ്റോടോക്സിക്
फाइटोट्रोन,ഫൈറ്റോട്രോൺ
चित्रालेख,ചിതപ്പു
पाइ आरेख,പൈ ഡയഗ്രം
दाबमापी,പൈസോമീറ്റർ
घट खेती,പിച്ചർ കൃഷി
"अवस्थापन, निवेशन (उर्वरक)",പ്ലെയ്സ്മെന്റ് (വളം)
" बीजांडआसन (पौधों में) , अपरा, प्लेसेंटा",മറുപിള്ള
"सुहागा, पाटा फेरना",പ്ലാച്ചിംഗ്
पादप प्रजनन,നടുക ബ്രീഡിംഗ്
पादप सघनता,പ്ലാന്റ് സാന്ദ്രത
पादप पारिस्थितिकी,സസ്യ പരിസ്ഥിതിശാസ്ത്രം
पादप वृद्धिकारक,സസ്യ വളർച്ച പ്രമോട്ടർ
पादप वृद्धि नियामक,സസ്യങ്ങളുടെ വളർച്ചാ റെഗുലേറ്റർ
पादप प्रवेशन,നടുക
पादप पोषक (तत्व),നടുക പോഷകങ്ങൾ
पादप पोषण,നടുക പോഷകാഹാരം
पादप संगरोध नियमन,കപ്പല്വിലക്ക് നിയന്ത്രണം നടുക
पादप ऊतक परीक्षण,ടിഷ്യു ടെസ്റ്റ് നടീൽ
"रोपणी फसलें, बागानी फसलें",പ്ലാന്റേഷൻ വിളകൾ
"प्लांटर, रोपण यंत्र",ആസൂത്രി
रोपण सामग्री,നടീൽ മെറ്റീരിയൽ
रोपण अनुपात,നടീൽ അനുപാതം
प्रद्रव्य,പ്ലാസ്മ
प्लाज्मा झिल्ली,പ്ലാസ്മ മെംബ്രൺ
प्लाज्मिड,പ്ലാസ്മിഡ്
प्रद्रव्यतंतु,പ്ലാസ്മോഡെസ്മാത
प्रद्रव्यलयन,പ്ലാസ്മോളിസിസ്
"सुघट्यता, प्लास्टिकता",പാനിസ്ഥാപാതം
प्लास्टीकल्चर,പ്ലാസ്റ്റിക്കൂർ
लवक,പ്ലാസ്റ്റിഡ്
बहुप्रभावी जीन,പ്ലിയോട്രോപിക് ജീൻ
प्रखंड (प्रायोगिक),പ്ലോട്ട് (പരീക്ഷണാത്മക)
जुताई,ഉഴുന്നത്
खूड़तली,ഉഴവുമുള്ള
खूड़तली निवेशन,പ്ലോൺ-സോൾ പ്ലെയ്സ്മെന്റ്
वर्षा-आधारित धान की भूमियां,പ്ലവിയൽ അരി ഇറങ്ങുന്നു
वर्षा सबंधी,മ്പാപരമായ
वायुचालुत फुहारक,ന്യൂമാറ്റിക് സ്പ്രേയർ
श्वसनमूल,ന്യൂമാറ്റോഫോർ
पॉडजोल मृदा,പോഡ്സോൾ മണ്ണ്
पॉडजोलीभवन,പോഡ്സോളിസേഷൻ
बिंदु उत्परिवर्तन,പോയിന്റ് മ്യൂട്ടേഷൻ
प्वासों वितरण,പോയിസോൺ വിതരണം
परागक,പരാക്കോള്ള
बहुभ्रूणता,പോളിംബ്രോണി
बहुलकन,പോളിമറൈസേഷൻ
बहुरूपता,പോളിമോർഫിസം
बहुपट्टीय गुणसूत्र,പോളിസ്പെർമി
पॉलीटिन गुणसूत्र,പോളിടെൻ ക്രോമസോം
फलकृषि विज्ञान,പൊമോളജി
"सरंध्रता, आबादी",ജനസംഖ
सरंध्रता,പോറോസിറ്റി (പൂർ-സ്പേസ്)
उद्भव-पश्चात्,കാരണം
"कटाई उपरांत, तुड़ाई उपरांत, सस्योत्तर",വിളവെടുപ്പ് പോസ്റ്റുചെയ്യുക
कटाई-उपरांत जुताई,വിളവെടുപ്പ് കൃഷി
पोटैशियम अवशोषण अनुपात,പൊട്ടാസ്യം ആഗിരണം അനുപാതം
पोटैशियम स्थिरीकरण,പൊട്ടാസ്യം ഫിക്സേഷൻ
संभाव्य अम्लता,സാധ്യതയുള്ള അസിഡിറ്റി
संभाव्य फसल उपज,സാധ്യതയുള്ള വിള വിളവ്
संभाव्य वाष्पन,സാധ്യതയുള്ള ബാഷ്പീകരണം
संभाव्य वाष्पोपरिवर्तन,സാധ്യതയുള്ള ഇടപാടുകളുടെ
कुक्कुट पालन,കോഴി വളർത്തൽ
"प्रेयरी, घास का बड़ा मैदान",പുല്മൈതാനം
फलनपूर्व अवधि,പ്രീ-ബിയറിംഗ് കാലയളവ്
"अवक्षेपण, वर्षण",മഴ
परिशुद्ध कृषि,കൃത്യമായ കൃഷി
परिशुद्ध कृषि,കാർഷിക മേഖല
परभक्षी,വേട്ടക്കാരന്
उद्भव-पूर्व,ഉയർന്നുവരുന്നു
उद्भव-पूर्व उपचार,മുൻകൂട്ടി ഉയർന്നുവരുന്ന ചികിത്സ
बुवाई-पूर्व उपचार (शाकनाशी),പ്രവചിക്കുന്ന ചികിത്സ
प्रेसमड (चीनी की मैली),പത്രങ്ങൾ
दाब प्रवणता,മർദ്ദ ഗ്രേഡിയന്റ്
कीमत लोच,വില ഇലാസ്തികത
कीमत सूचकांक,വില സൂചിക
प्राथमिक संवर्ध,പ്രാഥമിക സംസ്കാരം
प्राथमिक वृद्धि,പ്രാഥമിക വളര്ച്ച
प्राथमिक कर्षण,പ്രാഥമിക ടില്ലേഷൻ
प्रारंभक,പ്രിമറർ
रचाना (तंबाकू),പ്രൈമിംഗ് (പുകയില)
आद्य अवस्था,പ്രാഥമിക ഘട്ടം
प्रियोन,പ്രിയോൺ
संभाव्यता,സംഭാവത
संपरीक्षक,അന്വേഷണം
समस्याग्रस्त मृदा,പ്രശ്നം മണ്ണ്
प्रसंस्करण,നടപടി
उत्पादन फलन,പ്രൊഡക്ഷൻ പ്രവർത്തനം
अत्पादकता,ഉത്പാദനക്ഷമത
लाभ,ലാഭം
संतति परीक्षण,സൊജനി-പരിശോധന
प्रगतिशील किसान,പുരോഗമന കർഷകൻ
परियोजना मूल्यांकन,പദ്ധതി വിലയിരുത്തൽ
अकेन्द्रिक,പ്രോകാരോട്ട്
उन्नायक,പ്രൊമോട്ടർ
रोग निरोधी छिड़काव,രോഗപ്രതിജ്ഞാ സ്പ്രേ
स्वामित्व फसल,ഉടമസ്ഥാവകാശ കൃഷി
पुंपूर्वी,പ്രകൃതിദത്ത
प्रोटीन,പ്രോട്ടീൻ
प्रोटीन इंजीनियरी,പ്രോട്ടീൻ എഞ്ചിനീയറിംഗ്
प्रोटीन अनुक्रमण,പ്രോട്ടീൻ സീക്വൻസിംഗ്
प्रोटीन संश्लेषण,പ്രോട്ടീൻ സിന്തസിസ്
प्रोटीन संजीनिकी,പ്രോട്ടമിക്സ്
स्त्री पूर्वता,പ്രോട്ടോജിനി
जीवद्रव्य,പ്രോട്ടോപ്ലാസം
प्रपोषित,പ്രോട്ടോട്രോപ്പ്
प्रूसिक अम्ल,പ്രോസിക് ആസിഡ് (എച്ച്സിഎൻ / ധൂരിൻ)
कूट विकल्पी,സ്യൂഡോലെലെ
आभासी उभयलिंगी,സ്യൂഡോർമാഫ്രോഡൈറ്റ്
"साइक्रोमीटर, आर्द्रतामापी",സൈക്കോമീറ്റര്
"कादों, गाद, कीचड़",ചെളിക്കുണ്ട്
गादयुक्त मिट्टी,പുഡ് ചെയ്ത മണ്ണ്
"कादों करना, गाद करना",പുഡ്ലിംഗ്
गूदा निकालना,പൾപ്പിംഗ്
दलहनी बीज,പൾസ് വിത്ത്
"पेषण, पीसना, चूर्णन",പൾമാറൈസേഷൻ
भुरभुरा करना (मिट्टी),പൾവറൈസേഷൻ (മണ്ണ്)
"तीखा, सख़्त",പങ്കും
शुद्ध संवर्ध,ശുദ്ധമായ സംസ്കാരം
शुद्ध वंशक्रम,ശുദ്ധമായ വരി
शुद्ध वंशक्रम वरण,ശുദ്ധമായ ലൈൻ തിരഞ്ഞെടുക്കൽ
रेचक,ശുദ്ധത
शोधन,ശുദ്ധീകരണം
शुद्धता परीक्षण,ശുദ്ധത പരിശോധന
पाइरैनोमीटर,പൈറനോമീറ്റർ
भू-तापमापी,പൈജിമീറ്റര്
सौर विकिरणमापी,പൈറഹെലിയോമീറ്റർ
धान,നെല്ല്
गंधीज घास,പാൽമരോസ
ताड़,പാൽമിര ഈന്തപ്പന
केतिकी,പണ്ഡിനസ്
पपीता,പപ്പായ
पैरा घास,പാര പുല്ല്
"पार्सले, अजमोद",അയമോദകച്ചെടി
गाजर घास (कांग्रेस घास),"പാർത്താനിയം, (കോൺഗ്രസ് പുല്ല്)"
पचौली,പാട്ടൂ ouloulyouly
आड़ू,പീച്ച്
गुलमोहर,"മയിൽ പുഷ്പം, പാരഡൈസ് ഫ്ലവർ"
नाशपाती,പിയർ
बाजरा,പേൾ മില്ലറ്റ്
मटर,പീസ്
पीकन नट,പെക്കൻ നട്ട്
ब्राह्मी,തന്തള
पेपिनो,പെപ്പിനോ
काली मिर्च,കുരുമുളക്
भसिंडा,പെരില്ല
सदाबहार,പെരിവിങ്കിൾ
जापानी फल,പെർസിമോൺ
फालसा,ഫൽസ
अरहर,പാവ്
कृष्णनील,പിമ്പപീൽ (അനഗലിസ്)
चीड़,പൈൻമരം
अनन्नास,പൈനാപ്പിൾ
पिस्ता,"പിസ്ത, ഗ്രീൻ ബദാം"
"अलूचा, बेर",പ്ലം
परवल,ചൂണ്ടിക്കാണിച്ച പൊറോട്ട
अनार,മാതളനാരകം
करंज,പൊങ്കം
पोपलर,പോപ്ലാർ
अफीम,പോപ്പി
खुर्सा,പോരുണ്ടുക
आलू,ഉരുളക്കിഴങ്ങ്
सत्यानाशी,മുമ്പിലുള്ള പോപ്പി
"बकैन, नीम","ഇന്ത്യ, ചൈന ട്രീയുടെ അഭിമാനം"
