Malayalam,Gujarati
നെറ്റ്വർക്ക് സിദ്ധാന്തം,નેટવર્ક સિદ્ધાંત
നെറ്റ്വർക്ക് ടോപ്പോളജി,નેટવર્ક ટોપોલોજી
മൂഡി,મૂડી
ന്യൂട്രൽ ലൈൻ,તટસ્થ રેખા
വിഷാദ മേഖല,હતાશ ઝોન
ന്യൂട്രലൈസേഷൻ സർക്യൂട്ട്,તટસ્થતા સર્કિટ
ന്യൂട്രലൈസേഷൻ,તટસ્થીકરણ
ന്യൂട്രോൺ,ન્યુટ્રોન
അടുത്ത തലമുറ സിപിയു,નેક્સ્ટ જનરેશન CPU
പുതിയ വരി പ്രതീകം,નવી રેખા પાત્ર
ന്യൂസിലാൻഡ് വൈറസ്,ન્યુઝીલેન્ડ વાયરસ
അടുത്ത ഘട്ടം,આગળનો તબક્કો
അടുത്ത ഘട്ട സമവാക്യം,આગલા તબક્કાનું સમીકરણ
അടുത്ത ഘട്ട പട്ടിക,આગલા તબક્કાનું ટેબલ
നുള്ളി,ચપટી વગાડવું
nibble മെമ്മറി ചിപ്പ്,નિબલ મેમરી ચિપ
nibble മൾട്ടിപ്ലക്സർ,નિબલ મલ્ટિપ્લેક્સર
നിക്കോളാസ് ചാർട്ട്,નિકોલસ ચાર્ટ
രാത്രി പ്രഭാവം,રાત્રિ અસર
ഒമ്പത് പാത ടേപ്പ്,નવ પાથ ટેપ
ഒമ്പതിന്റെ പൂരകം,નવના પૂરક
en മോസ്,શેવાળ
en മോസ് വിപരീതം,en moss inverse
ഒരു കൂട്ട പ്രക്രിയ,સામૂહિક પ્રક્રિયામાં
en മോസ് ഘടന,શેવાળ માળખું
en മോസ് ട്രാൻസിസ്റ്റർ,મોસ ટ્રાન્ઝિસ્ટર
സീറോ ലോഡ് കറന്റ്,શૂન્ય લોડ વર્તમાન
crimped കേബിൾ,ક્રિમ્ડ કેબલ
നോഡുലാർ,નોડ્યુલર
"നോഡ്, നോഡ്","નોડ, નોડ"
നോഡ് ഡിഗ്രഡേഷൻ,નોડ ડિગ્રેડેશન
ശബ്ദം,અવાજ
ശബ്ദ ഹിമപാതം,અવાજ હિમપ્રપાત
നോയ്സ് ബാൻഡ് വിപുലീകരണം,અવાજ બેન્ડ એક્સ્ટેંશન
ശബ്ദം പൊട്ടി,અવાજ વિસ્ફોટ
ശബ്‌ദം റദ്ദാക്കുന്ന മൈക്രോഫോൺ,અવાજ રદ કરતો માઇક્રોફોન
ശബ്ദ ഗുണിതം,અવાજ ગુણક
നോയ്സ് റീഇൻവെസ്റ്റ്മെന്റ് ആംപ്ലിഫയർ,નોઈઝ રિઇન્વેસ્ટમેન્ટ એમ્પ્લીફાયર
ravank,રાવણક
ശബ്‌ദം ബാധിക്കില്ല,અવાજ અપ્રભાવિત
ശബ്ദായമാനമായ പ്രേരണ,ઘોંઘાટીયા આવેગ
ശബ്ദ പരിമിതി,અવાજ મર્યાદિત કરનાર
ശബ്ദ മാർജിൻ,અવાજ માર્જિન
ശബ്ദം അളക്കൽ,અવાજ માપન
ശബ്ദ വിഭജനം,અવાજ વિભાગ
ശബ്ദ അളവ്,અવાજ પરિમાણ
"ശബ്ദം കുറയ്ക്കൽ, ശബ്ദം കുറയ്ക്കൽ","અવાજ ઘટાડો, અવાજ ઘટાડો"
ശബ്ദ പ്രതിരോധം,અવાજ પ્રતિકાર
ശബ്ദ പ്രാതിനിധ്യം,અવાજનું પ્રતિનિધિત્વ
നോയ്സ് സ്പൈക്ക്,અવાજ સ્પાઇક
ശബ്ദ താപനില,અવાજનું તાપમાન
ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ്,ફ્લોપી ડિસ્ક ડ્રાઇવ
നാമമാത്രമായ പ്രതിരോധം,નજીવી અવબાધ
ഫോക്കൽ മൂല്യം,ફોકલ મૂલ્ય
നോൺ-ലീനിയർ ഡിസ്റ്റോർഷൻ,બિન-રેખીય વિકૃતિ
മാറ്റമില്ലാത്തത്,અવિચલ
അനുരണനമില്ലാത്ത,ગેરસમજ
നോൺ-റെസോണന്റ് ആന്റിന,બિન-રેઝોનન્ટ એન્ટેના
നഷ്ടപരിഹാരം നൽകാത്ത പ്രവർത്തന ആംപ്ലിഫയർ,વળતર વિનાનું ઓપરેશનલ એમ્પ્લીફાયર
പൂരകമല്ലാത്തത്,બિન-પૂરક
വൈദ്യുതചാലകം,ડાઇલેક્ટ્રિક
അറ്റാച്ച് ചെയ്ത ഡാറ്റ ഘടന,જોડાયેલ ડેટા માળખું
ആക്രമണാത്മക ഓട്ടം,આક્રમક રન
വഴിതിരിച്ചുവിടൽ മോഡ്,ડાયવર્ઝન મોડ
നശിക്കാത്ത വായന,અવિનાશી વાંચન
dosless പാർട്ടീഷൻ സന്ദേശം,ડોસલેસ પાર્ટીશન સંદેશ
കൃത്യമല്ലാത്ത പ്രസ്താവന,અચોક્કસ નિવેદન
മോശം പ്രകടനം,નબળી કામગીરી
അസംഘത് മുദ്രക്,assanghat mutrak
ഇൻഡക്റ്റീവ് ജാതകം,બિન ઇન્ડક્શન જન્માક્ષર
നോൺ-റിട്ടേൺ ആംപ്ലിഫയർ,નોન-રીટર્ન એમ્પ્લીફાયર
വിപരീത ശരാശരി ആംപ്ലിഫയർ,વ્યસ્ત સરેરાશ એમ્પ્લીફાયર
വിപരീത ബഫർ,વ્યસ્ત બફર
വിപരീത താരതമ്യക്കാർ,વ્યસ્ત તુલનાકારો
വിപരീത കോൺഫിഗറേഷൻ,વ્યસ્ત રૂપરેખાંકન
വിപരീത കംപൈലർ ആംപ്ലിഫയർ,વ્યસ્ત કમ્પાઇલર એમ્પ્લીફાયર
വിപരീത വോൾട്ടേജ്,વ્યસ્ત વોલ્ટેજ
നോൺ-ലീനിയർ,બિન-રેખીય
നോൺ-ലീനിയർ കപ്പാസിറ്റർ,બિન-રેખીય કેપેસિટર
നോൺ-ലീനിയർ സർക്യൂട്ട് വിശകലനം,બિન-રેખીય સર્કિટ વિશ્લેષણ
നോൺ-ലീനിയർ ഘടകം,બિન-રેખીય ઘટક
നോൺ-ലീനിയർ ലോഡ് ലൈൻ,બિન-રેખીય લોડ લાઇન
നോൺ-ലീനിയർ മോഡുലേഷൻ,બિન-રેખીય મોડ્યુલેશન
നോൺ-ലീനിയർ പ്രതിരോധം,બિન-રેખીય પ્રતિકાર
നോൺ-ലീനിയർ സിസ്റ്റം,બિન-રેખીય સિસ્ટમ
നോൺ-ലീനിയറിറ്റി,બિન-રેખીયતા
നോൺ-ലീനിയറിറ്റി പിശക്,બિન-રેખીયતા ભૂલ
സാധാരണ ആവൃത്തി,સામાન્ય આવર્તન
ആവർത്തിക്കാത്ത,નોન રિકરિંગ
പ്രതികരിക്കാത്ത ഭാഷ,પ્રતિભાવવિહીન ભાષા
ആവർത്തന സംവിധാനം,પુનરાવર્તિત સિસ્ટમ
സിസ്റ്റമില്ലാത്ത ഡിസ്ക്,સિસ્ટમલેસ ડિસ્ક
സീരിയൽ കോഡ്,સીરીયલ કોડ
നോൺ-ഉപരിതലം,બિન-સપાટી
അസ്ഥിരമല്ലാത്ത സംഭരണം,બિન-અસ્થિર સંગ્રહ
നോർ,નોર
നോർ പ്രവർത്തനം,knorr કાર્ય
ഗേറ്റുമല്ല,ન તો દરવાજો
നോർ ലാച്ച്,નોર લેચ
നോർ ഓപ്പറേഷൻ,નોર ઓપરેશન
സാധാരണ സാന്ദ്രത പ്രവർത്തനം,સામાન્ય ઘનતા કાર્ય
ഫ്ലട്ടർ ശബ്ദം,ફફડાટનો અવાજ
സാധാരണ സാമ്പിൾ,સામાન્ય નમૂના
നോർമലൈസ്ഡ് നുഴഞ്ഞുകയറ്റം,સામાન્ય ઘૂંસપેંઠ
സാധാരണയായി അടച്ച മോസ്ഫെറ്റ്,સામાન્ય રીતે બંધ મોસ્ફેટ
അല്ല-അല്ലെങ്കിൽ നെറ്റ്‌വർക്ക്,ન તો નેટવર્ક
നോർട്ടൺ മോഡലുകൾ,નોર્ટન મોડલ્સ
ഉത്തര കാന്തികധ്രുവം,ઉત્તર ચુંબકીય ધ્રુવ
നോർട്ടൺ പ്രൈവറ്റ് ലിമിറ്റഡ്,નોર્ટન પ્રા.
നോർട്ടൺ ആംപ്ലിഫയർ,નોર્ટન એમ્પ્લીફાયર
നോർട്ടൺ സർക്യൂട്ട്,નોર્ટન સર્કિટ
നോർട്ടൺ ഡി.ഡി.,નોર્ટન ડી.ડી.
നോർട്ടൺ തുല്യമായ സർക്യൂട്ട്,નોર્ટન સમકક્ષ સર્કિટ
നോർട്ടൺ വിപരീതവും വിപരീതവും,નોર્ટન વ્યસ્ત અને વ્યસ્ત
നോർട്ടൺ പ്രവർത്തന ആംപ്ലിഫയർ,નોર્ટન ઓપરેશનલ એમ્પ્લીફાયર
നോർട്ടൺ യൂട്ടിലിറ്റി,નોર્ટન યુટિલિટી
അല്ല,નથી
പ്രവർത്തനമല്ല,કાર્ય નથી
ഗേറ്റ് അല്ല,દરવાજો નથી
പ്രവർത്തനമല്ല,ઓપરેશન નથી
നൊട്ടേഷൻ രീതി,નોટેશન પદ્ધતિ
ഗ്രോവ് ആന്റിന,ગ્રુવ એન્ટેના
ഗ്രോവ് ഫിൽട്ടർ,ગ્રુવ ફિલ્ટર
npn ട്രാൻസിസ്റ്റർ,npn ટ્રાન્ઝિસ્ટર
NTSC ഇന്റർഫേസ്,NTSC ઈન્ટરફેસ
n-തരം മാലിന്യങ്ങൾ,n-પ્રકારની અશુદ્ધિઓ
n-തരം പദാർത്ഥം,n-પ્રકારની બાબત
അണുകേന്ദ്രം,ન્યુક્લિયસ
പൂജ്യം,શૂન્ય
ഒഴിവുള്ള സർക്കിൾ,ખાલી જગ્યા વર્તુળ
പൂജ്യം ഓഫ്സെറ്റ് വോൾട്ടേജ്,શૂન્ય ઓફસેટ વોલ્ટેજ
ഒഴിവുള്ള സൂചകം,ખાલી જગ્યા સૂચક
നമ്പർ അടിസ്ഥാനം,સંખ્યા આધાર
നമ്പർ അടിസ്ഥാനമാക്കിയുള്ള പരിവർത്തനം,સંખ્યા આધારિત રૂપાંતરણ
പോയിന്റ് കേടുപാടുകൾ,પોઇન્ટ નુકસાન
നമ്പർ ലൂപ്പ് കീ,નંબર લૂપ કી
നമ്പർ സിസ്റ്റം,સંખ્યા પદ્ધતિ
സംഖ്യാ കോ-പ്രോസസർ,સંખ્યાત્મક સહ-પ્રોસેસર
സംഖ്യാ കീ പാഡ്,આંકડાકીય કી પેડ
സംഖ്യാ അപ്പെർച്ചർ,સંખ્યાત્મક છિદ્ર
സംഖ്യാ ദൂരം,સંખ્યાત્મક અંતર
നുവികോൺ,nuvicon
നിക്വിസ്റ്റ്,nyquist
nyquist ബാൻഡ് വിപുലീകരണം,nyquist બેન્ડ એક્સ્ટેંશન
nyquist മാനദണ്ഡം,nyquist માપદંડ
നൈക്വിസ്റ്റ് ഇടവേള,nyquist અંતરાલ
നിക്വിസ്റ്റ് പൾസ്,nyquist પલ્સ
നിക്വിസ്റ്റ് നിരക്ക്,nyquist દર
nyquist ഡ്യൂറബിലിറ്റി മാനദണ്ഡം,nyquist ટકાઉપણું માપદંડ
നിക്വിസ്റ്റ് സിദ്ധാന്തം,nyquist પ્રમેય
ഒബ്ജക്റ്റീവ് മൊഡ്യൂൾ,ઉદ્દેશ્ય મોડ્યુલ
വസ്തുനിഷ്ഠമായ പ്രോഗ്രാം,ઉદ્દેશ્ય કાર્યક્રમ
ഒബ്ജക്റ്റീവ് ലെൻസ്,ઉદ્દેશ્ય લેન્સ
ഒബ്ജക്റ്റ് ഓറിയന്റഡ് പ്രോഗ്രാമിങ്,ઑબ્જેક્ટ ઓરિએન્ટેડ પ્રોગ્રામિંગ
അഷ്ടകം,ઓક્ટેવ
എൺപത് ബസ് റിസീവർ-അയച്ചു,એંસી બસ રીસીવર-રવાનગી
ഒക്ടൽ നമ്പർ സിസ്റ്റം,ઓક્ટલ નંબર સિસ્ટમ
അഷ്ടകം,ઓક્ટેવ
വിചിത്രമായ പ്രവർത്തനം,વિચિત્ર કાર્ય
"വിചിത്രമായ തുല്യത, വിചിത്രമായ സാമ്യം","વિચિત્ર સમાનતા, વિચિત્ર સામ્યતા"
"ഓഡോമീറ്റർ, പാത്തോമീറ്റർ","ઓડોમીટર, પેથોમીટર"
ഓഫ് ലൈൻ,બંધ લાઇન
വാക്കേതര പ്രതികരണം,બિન-મૌખિક પ્રતિભાવ
"അപാകത, ഓഫ്സെറ്റ്","વિસંગતતા, સરભર"
ഓഫ്സെറ്റ് ആംഗിൾ,ઓફસેટ કોણ
ഓഫ്സെറ്റ് സ്ട്രീം,ઓફસેટ સ્ટ્રીમ
ഓഫ്സെറ്റ് പിശക്,ઓફસેટ ભૂલ
ഓഫ്സെറ്റ് ഒപ്റ്റിമൈസേഷൻ,ઓફસેટ ઓપ્ટિમાઇઝેશન
ഓഫ്സെറ്റ് വോൾട്ടേജ്,ઓફસેટ વોલ્ટેજ
ഓം,ઓમ
ഓമിക് കോൺടാക്റ്റ്,ઓમિક સંપર્ક
ഓമിക് ഫീൽഡ്,ઓહ્મિક ક્ષેત્ર
"ohmmeter, ohmmeter","ઓહ્મમીટર, ઓહ્મમીટર"
ഓമിന്റെ നിയമം,ઓહ્મનો કાયદો
ഓംസ് പെർ വോൾട്ടിന്,ઓહ્મ પ્રતિ વોલ્ટ
ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ,તેલ સર્કિટ બ્રેકર
സർവ്വദിശ,સર્વદિશ
സർവ്വവ്യാപി,સર્વવ્યાપકતા
ഒ.എം.ആർ (ഒപ്റ്റിക്കൽ കവർ റീഡിംഗ്),OMR (ઓપ્ટિકલ કવર રીડિંગ)
"ഓൺ റെസിസ്റ്റൻസ്, ഓൺ റെസിസ്റ്റൻസ്","પ્રતિકાર પર, પ્રતિકાર પર"
സംസ്ഥാനത്ത്,રાજ્ય પર
ചിപ്പ് ഇംപ്ലിസിറ്റ് ഡീകോഡർ,ચિપ ગર્ભિત ડીકોડર
ഒരു ഷട്ട് സ്റ്റാറ്റിക് മൾട്ടിവൈബ്രേറ്റർ,એક શટ સ્ટેટિક મલ્ટિવાઇબ્રેટર
ഒറ്റ-പാസ് അസംബ്ലർ,એક-પાસ એસેમ્બલર
നിലവിലെ പ്രതിരോധം,વર્તમાન પ્રતિકાર
ഒരു ട്രാവലർ രജിസ്റ്റർ,પ્રવાસી રજીસ્ટર
ഓൺലൈൻ സംവിധാനം,ઓનલાઈન સિસ્ટમ
"ഓൺ-ഓഫ് കൺട്രോളർ, ഓൺ-ഓഫ് കൺട്രോളർ","ચાલુ-બંધ નિયંત્રક, ચાલુ-બંધ નિયંત્રક"
ഓൺ-ഓഫ് കീയിംഗ്,ચાલુ-બંધ કીઇંગ
പ്രവർത്തന ആംപ്ലിഫയർ,ઓપરેશનલ એમ્પ્લીફાયર
പ്രവർത്തന ശരാശരി ആംപ്ലിഫയർ,ઓપરેટિંગ અર્થ એમ્પ્લીફાયર
പ്രവർത്തന താരതമ്യം,ઓપરેશનલ તુલનાકાર
പ്രവർത്തന ആംപ്ലിഫയർ മൾട്ടിപ്ലയർ,ઓપરેશનલ એમ્પ્લીફાયર ગુણક
പ്രവർത്തന സോഫോണി ആംപ്ലിഫയർ,ઓપરેશનલ સોફોની એમ્પ્લીફાયર
തുറന്ന കളക്ടർ,ઓપન કલેક્ટર
തുറന്ന നിക്ഷേപം,ખુલ્લું રોકાણ
ഓപ്പൺ ലൂപ്പ് ഓപ്പൺ ലൂപ്പ്,ઓપન લૂપ ઓપન લૂપ
തുറന്ന വയർ ലൈൻ,ઓપન વાયર લાઇન
ഓപ്പൺ സർക്യൂട്ട് പാരാമീറ്റർ,ઓપન સર્કિટ પરિમાણ
ഓപ്പൺ സർക്യൂട്ട് പ്രതിരോധം,ઓપન સર્કિટ અવબાધ
തുറന്ന ലൂപ്പ് നേട്ടം,ઓપન લૂપ ગેઇન
ഓപ്പറാൻറ്,ઓપરેન્ડ
പ്രവർത്തന ആംഗിൾ,સંચાલન કોણ
സജീവമാക്കൽ മോഡ്,સક્રિયકરણ મોડ
പ്രവർത്തന പോയിന്റ്,સંચાલન બિંદુ
ലോജിസ്റ്റിക്,લોજિસ્ટિક્સ
പ്രവർത്തന ആവൃത്തി,ઓપરેટિંગ આવર્તન
"പ്രവർത്തനം, പ്രവർത്തനം","ઓપરેશન, ઓપરેશન"
പ്രവർത്തന കോഡ്,ઓપરેશન કોડ
പ്രവർത്തന ആംപ്ലിഫയർ,ઓપરેશનલ એમ્પ્લીફાયર
ഓപ്പറേറ്റർ,ઓપરેટર
ഒപ്റ്റിക്കൽ ബീം,ઓપ્ટિકલ બીમ
ഒപ്റ്റിക്കൽ ആശയവിനിമയം,ઓપ્ટિકલ સંચાર
ഒപ്റ്റിക്കൽ ഡിസ്ക്,ઓપ્ટિકલ ડિસ્ક
ഒപ്റ്റിക്കൽ കോഡെക്,ઓપ્ટિકલ કોડેક
ഒപ്റ്റിക്കൽ ഫൈബർ,ઓપ્ટીકલ ફાઈબર
ഒപ്റ്റിക്കൽ കുത്തിവയ്പ്പ്,ઓપ્ટિકલ ઈન્જેક્શન
"ഒപ്റ്റിക്കൽ തെർമോമീറ്റർ, പൈറോമീറ്റർ","ઓપ્ટિકલ થર્મોમીટર, પિરોમીટર"
ഒപ്റ്റിക്കൽ റെക്കോർഡർ,ઓપ્ટિકલ રેકોર્ડર
ഒപ്റ്റിക്കൽ റെക്കോർഡിംഗ്,ઓપ્ટિકલ રેકોર્ડિંગ
ഒപ്റ്റിക്കൽ സ്കാനിംഗ്,ઓપ્ટિકલ સ્કેનિંગ
ഒപ്റ്റിക്കൽ സ്ക്വയർ,ઓપ્ટિકલ ચોરસ
ഒപ്റ്റിക്കൽ സ്റ്റോറേജ് ഉപകരണം,ઓપ્ટિકલ સ્ટોરેજ ઉપકરણ
ഒപ്റ്റിക്കൽ കപ്പിൾഡ് ഐസൊലേറ്റർ,ઓપ્ટિકલ જોડી આઇસોલેટર
"ഒപ്റ്റിമൽ ബയസ്, ഒപ്റ്റിമൽ ബയസ്","શ્રેષ્ઠ પૂર્વગ્રહ, શ્રેષ્ઠ પૂર્વગ્રહ"
ഒപ്റ്റിമൽ ഫിൽട്ടർ,શ્રેષ્ઠ ફિલ્ટર
ഒപ്റ്റിമൽ സിസ്റ്റം,શ્રેષ્ઠ સિસ્ટમ
ഒപ്റ്റിമൽ പ്രവർത്തന ആവൃത്തി,શ્રેષ્ઠ કાર્યકારી આવર્તન
ഒപ്റ്റിക്കൽ കപ്ലർ,ઓપ્ટિકલ કપ્લર
ലൈറ്റ് ഇലക്ട്രോണിക്സ് ഉപകരണം,પ્રકાશ ઇલેક્ટ્રોનિક્સ ઉપકરણ
ഒപ്റ്റിക്കൽ ഇലക്ട്രോണിക്സ്,ઓપ્ટિકલ ઇલેક્ટ્રોનિક્સ
അല്ലെങ്കിൽ ഗേറ്റ്,અથવા દરવાજો
ക്ലാസ്,વર્ગ
ഫിൽട്ടർ ക്രമം,ફિલ્ટર ક્રમ
സമവാക്യത്തിന്റെ ക്രമം,સમીકરણનો ક્રમ
ലളിതമായ ബീം,સરળ બીમ
സാമ്പത്തിക,આર્થિક
ലംബമായ ചലനാത്മകം,વર્ટિકલ ડાયનેમિક
ഓർത്തോഗണൽ കോഡ്,ઓર્થોગોનલ કોડ
ലേറ്റൻസി തത്വം,વિલંબ સિદ્ધાંત
ഓസിലേറ്ററി ദ്വിധ്രുവം,ઓસીલેટરી દ્વિધ્રુવ
ഓസിലേറ്റർ,ઓસિલેટર
ഓസിലേറ്റർ,ઓસિલેટર
"oscillograph, oscillograph","ઓસિલોગ્રાફ, ઓસિલોગ્રાફ"
ഓസിലോസ്കോപ്പ് ക്യാമറ,ઓસિલોસ્કોપ કેમેરા
ഓസിലോസ്കോപ്പ്,ઓસિલોસ્કોપ
ഓഫ് ബാൻഡ് സിഗ്നൽ,બંધ બેન્ડ સિગ્નલ
ഇഷ്യൂ,મુદ્દો
ഔട്ട്പുട്ട് നുഴഞ്ഞുകയറ്റം,આઉટપુટ ઘૂંસપેંઠ
ഔട്ട്പുട്ട് ബഫർ,આઉટપુટ બફર
ഔട്ട്പുട്ട് സവിശേഷതകൾ,આઉટપુટ લાક્ષણિકતાઓ
ഔട്ട്പുട്ട് ചാലകത,આઉટપુટ વાહકતા
ഔട്ട്പുട്ട് ഉപകരണം,આઉટપુટ ઉપકરણ
ഔട്ട്പുട്ട് ഓഫ്സെറ്റ് വോൾട്ടേജ്,આઉટપુટ ઓફસેટ વોલ્ટેજ
പവർ ഔട്ട്പുട്ട്,પાવર આઉટપુટ
ഔട്ട്പുട്ട് പ്രതിരോധം,આઉટપુટ પ્રતિકાર
"എക്സിറ്റ് സ്റ്റേജ്, എക്സിറ്റ് സ്റ്റേജ്","એક્ઝિટ સ્ટેજ, એક્ઝિટ સ્ટેજ"
ഔട്ട്പുട്ട് പ്രോംപ്റ്റ്,આઉટપુટ પ્રોમ્પ્ટ
ഔട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ,આઉટપુટ ટ્રાન્સફોર્મર
മിശ്രിതം,મિશ્રણ
വളരെ കപ്പിൾഡ്,અત્યંત જોડી
ഹൈപ്പർകപ്ലിംഗ്,હાયપરકપલિંગ
ഓവർകറന്റ് റിലേ,ઓવરકરન્ટ રિલે
അമിത വിഷാദം,અતિશય હતાશ
പ്രവർത്തന ഗുണിതം,ઓપરેટિંગ ગુણક
ഹൈപ്പർസ്റ്റിമുലേഷൻ,અતિશય ઉત્તેજના
കവിഞ്ഞൊഴുകുന്നു,ઓવરફ્લો
ഓവർലാപ്പ് ഗ്രൂപ്പ്,ઓવરલેપ જૂથ
അമിത മോഡുലേഷൻ,ઓવરમોડ્યુલેશન
പഠന പ്രവേശനം,શીખવાની ઍક્સેસ
ഓവർ സാമ്പിൾ,સેમ્પલિંગ ઉપર
ഓവർ വോൾട്ടേജ് സബ്ബിൾ,ઓવરવોલ્ટેજ સબેબલ
അമിത വോൾട്ടേജ് ഡിറ്റക്ടർ,ઓવરવોલ્ટેજ ડિટેક્ટર
പ്രേരണ,પ્રેરણા
പവർഡ് ആംപ്ലിഫയർ,સંચાલિત એમ્પ્લીફાયર
"ഓവർറൂണിംഗ്, ഓവർ ഓപ്പറേഷൻ","ઓવરરનિંગ, ઓવર ઓપરેટિંગ"
ഓവർലോഡ്,ઓવરલોડ
ഓവർലോഡ് സംരക്ഷണം,ઓવરલોડ રક્ષણ
ഓവർലോഡ് വീണ്ടെടുക്കൽ സമയം,ઓવરલોડ પુનઃપ્રાપ્તિ સમય
കയ്യേറ്റം,અતિક્રમણ
ഓവർ ടോൺ,ઓવરટોન
ഓവൻ ബ്രീസ്,ઓવન બ્રિઝ
ഓക്സിഡേഷൻ,ઓક્સિડેશન
ഓക്സൈഡ് ഒടിവ്,ઓક્સાઇડ ફ્રેક્ચર
ഓക്സൈഡ് ഡിസോസിയേഷൻ,ઓક્સાઇડ વિયોજન
പി-ചാനൽ വിധി,પી-ચેનલ ફેટ
പാക്കേജിംഗ്,પેકેજિંગ
സങ്കോച സാന്ദ്രത,સંકોચન ઘનતા
പാഡർ,પેડર
പാഡ് കപ്പാസിറ്റർ,પેડ કેપેસિટર
ചവിട്ടുപടി,પેડલ
പെഡൽ സ്വിച്ച്,પેડલ સ્વીચ
പേജ്,પાનું
നാവിഗേഷൻ കീ,નેવિગેશન કી
ഉത്ഭവ കീ,ઉત્પત્તિ કી
പേജിനേഷൻ,પૃષ્ઠ ક્રમાંકન
ദമ്പതികൾ,યુગલ
പേപ്പർ കപ്പാസിറ്റർ,કાગળ કેપેસિટર
പരാബോളിക് റിഫ്ലക്ടർ,પેરાબોલિક રિફ્લેક્ટર
സമാന്തര കൌണ്ടർ,સમાંતર કાઉન્ટર
സമാന്തര ഡാറ്റ ഇൻപുട്ട്,સમાંતર ડેટા ઇનપુટ
സമാന്തര ഇന്റർഫേസ്,સમાંતર ઈન્ટરફેસ
സമാന്തര അപ്പെർച്ചർ,સમાંતર છિદ્ર
സമാന്തര വിഭവം,સમાંતર સંસાધન
സമാന്തര അനുരണനം,સમાંતર પડઘો
സമാന്തര സ്ഥാനചലനം,સમાંતર વિસ્થાપન
സമാന്തര ട്യൂൺഡ് സർക്യൂട്ട്,સમાંતર ટ્યુન સર્કિટ
"സമാന്തര-ഇൻപുട്ട്, സമാന്തര-ഔട്ട്പുട്ട്","સમાંતર-ઇનપુટ, સમાંતર-આઉટપુટ"
"സമാന്തര-ഇൻപുട്ട്, ഗ്രേഡ്-ഔട്ട്","સમાંતર-ઇનપુટ, ગ્રેડ-આઉટ"
പാരാമീറ്റർ സമനില,પરિમાણ બરાબરી
പരാബോളിക് ആംപ്ലിഫയർ,પેરાબોલિક એમ્પ્લીફાયર
പരാദ ദിശ,પરોપજીવી દિશા
പരാന്നഭോജി മൂലകം,પરોપજીવી તત્વ
പരാദ ഉത്തേജനം,પરોપજીવી ઉત્તેજના
ആവശ്യമില്ലാത്ത ആന്ദോളനങ്ങൾ,અનિચ્છનીય ઓસિલેશન
പരാന്നഭോജികളുടെ പ്രതിഫലനം,પરોપજીવી પરાવર્તક
തുല്യത,સમાનતા
പാരിറ്റി ഗെയിം,સમાનતા રમત
പാരിറ്റി ടെസ്റ്റർ,પેરિટી ટેસ્ટર
പാരിറ്റി കൊഡാക്ക്,સમાનતા કોડક
പാരിറ്റി ജനറേറ്റർ,સમાનતા જનરેટર
ഡിവിഷൻ,વિભાગ
"പരക് ബാൻഡ്, പരക് ബന്ദി","પારક બેન્ડ, પારક પટ્ટી"
നിഷ്ക്രിയ കഴുകൽ പാഡ്,નિષ્ક્રિય રિન્સિંગ પેડ
നിഷ്ക്രിയ സർക്യൂട്ട്,નિષ્ક્રિય સર્કિટ
"നിഷ്ക്രിയ ഘടകങ്ങൾ, നിഷ്ക്രിയ ഘടകങ്ങൾ","નિષ્ક્રિય ઘટકો, નિષ્ક્રિય ઘટકો"
നിഷ്ക്രിയ വൈദ്യുതി നെറ്റ്വർക്ക്,નિષ્ક્રિય પાવર નેટવર્ક
നിഷ്ക്രിയ ഫിൽട്ടർ,નિષ્ક્રિય ફિલ્ટર
നിഷ്ക്രിയ ലോഡ്,નિષ્ક્રિય ભાર
നിഷ്ക്രിയ സ്ഖലനം,નિષ્ક્રિય સ્ખલન
"കണക്റ്റർ ചരട്, ചരട്","કનેક્ટર કોર્ડ, કોર્ડ"
ജീർണ്ണത,જર્જરિત
മോഡൽ ജനറേറ്റർ,મોડેલ જનરેટર
മാതൃക,મોડેલ
പ്രിന്റഡ് സർക്യൂട്ട് ബോർഡ് (പിസിബി),પ્રિન્ટેડ સર્કિટ બોર્ડ (PCB)
പി-ചാനൽ,p-ચેનલ
പീക്ക് ഡിറ്റക്ടർ,પીક ડિટેક્ટર
കൊടുമുടി,પીક-પીક
പീക്ക്-പീക്ക് അളവ്,પીક-પીક પરિમાણ
കൊടുമുടി വെളുത്ത നില,ટોચનું સફેદ સ્તર
പീക്ക് ഡിറ്റക്ടർ,પીક ડિટેક્ટર
പീക്ക് ട്രെയിലിംഗ്,ટોચ પાછળ
ശിഖരൻ കുണ്ഡലി,શિખરન કુંડલી
പിയർ സന്ദേശമയയ്ക്കൽ,પીઅર મેસેજિંગ
പീഠത്തിന്റെ ഉയരം,પેડેસ્ટલ ઊંચાઈ
പെന്റിയം,પેન્ટિયમ
"സമസ്തർ, പീർ","સમસ્તર, પીયર"
ശതമാനം നിയന്ത്രണം,ટકાવારી નિયમન
ശതമാനം ഊർജ്ജം,ટકા ઊર્જા
ഏറ്റവും അടുത്തുള്ള പോയിന്റ്,નજીકનું બિંદુ
