Punjabi,Tamil
ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ,குரோனெக்கர் டெல்டா
ਖੀਰਾ,வெள்ளரிக்காய்
Lagrange ਫੰਕਸ਼ਨ,லாக்ரேஞ்ச் செயல்பாடு
Lagrange ਗੁਣਕ,லக்ரேஞ்ச் பெருக்கி
"ਤਖ਼ਤੀ, ਬੋਰਡ","பலகை, பலகை"
ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ,லாப்லேஸ் உருமாற்றம்
ਵੱਡੀ ਗਿਣਤੀ,பெரிய எண்
ਵਿਸ਼ੇਸ਼ਤਾ ਮੂਲ,பண்பு தோற்றம்
ਪਾਸੇ ਦਾ ਸਫ਼ਾ,பக்க பக்கம்
ਲਾਤੀਨੀ ਵਰਗ,லத்தீன் சதுரம்
"ਨਾਭੀਨਾਲ, ਲੈਟਸ ਗੁਦਾ","தொப்புள் கொடி, லேடஸ் மலக்குடல்"
"ਨਿਯਮ, ਅਸੂਲ","விதிகள், கொள்கைகள்"
ਵੇਗ ਸੁਮੇਲ ਨਿਯਮ,வேக சேர்க்கை விதி
ਅਨੁਕੂਲਤਾ ਨਿਯਮ,பொருந்தக்கூடிய விதி
ਘੱਟ ਰਿਹਾ ਰਿਟਰਨ ਨਿਯਮ,வருமானத்தை குறைக்கும் விதி
ਗੰਭੀਰਤਾ ਦਾ ਨਿਯਮ,ஈர்ப்பு விதி
ਸਮੂਹ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ,குழுவிற்கான ஹோமோமார்பிசம் விதி
ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ,மோதிரங்களுக்கான ஹோமோமார்பிசம் விதி
ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ,விலை உயர்வு சட்டம்
ਵਿਆਖਿਆ ਨਿਯਮ,விரிவாக்க விதி
ਜੜਤਾ ਕਾਨੂੰਨ,செயலற்ற சட்டம்
ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ,பெரிய எண்களின் சட்டம்
ਸੰਭਾਵਨਾ ਨਿਯਮ,நிகழ்தகவு விதி
"ਸਾਈਨ ਨਿਯਮ, ਸਾਈਨ ਨਿਯਮ","சைன் விதி, சைன் விதி"
ਘਾਤਕਾਂ ਦਾ ਕਾਨੂੰਨ,அடுக்குகளின் சட்டம்
ਗਤੀ ਦੇ ਨਿਯਮ,வேக விதிகள்
"ਪਰਤ, ਪੱਧਰ","அடுக்கு, நிலை"
ਅੱਗੇ ਗੁਣਾਕ,முன்னோக்கி குணகம்
ਸਾਹਮਣੇ ਵਿਕਰਣ,முன் மூலைவிட்டம்
ਫਾਰਵਰਡ ਸਬ-ਮੈਟ੍ਰਿਕਸ,முன்னோக்கி துணை அணி
ਸਾਹਮਣੇ ਪੋਸਟ,முன் இடுகை
"ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ","குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்"
ਸਭ ਤੋਂ ਘੱਟ ਆਮ (LCM),குறைந்த பொதுவான பொதுவான (LCM)
ਘੱਟੋ-ਘੱਟ ਭਾਗ,குறைந்தபட்ச கூறுகள்
ਸਭ ਤੋਂ ਹੇਠਲੀ ਸ਼੍ਰੇਣੀ,குறைந்த வகுப்பு
ਘੱਟੋ-ਘੱਟ ਓਵਰਹੈੱਡ ਸੀਮਾ,குறைந்தபட்ச மேல்நிலை வரம்பு
ਖੱਬੇ ਸੈੱਟ,இடது தொகுப்பு
ਘੜੀ ਦੇ ਉਲਟ,எதிரெதிர் திசையில்
ਘੜੀ ਦੇ ਉਲਟ ਪੇਚ,எதிரெதிர் திசையில் திருகு
ਖੱਬੇ ਉਲਟ,இடது தலைகீழ்
ਖੱਬਾ ਗੁਣਾ,இடது பெருக்கல்
ਲੀਬਨੀਜ਼ ਫਾਰਮੂਲਾ,லீப்னிஸ் சூத்திரம்
ਲੰਬਾਈ,நீளம்
ਤੁੰਗਕੁੜੀ,துங்கக்குடி
tragus ਕਰਵ,tragus வளைவு
ਲੰਗਫਿਸ਼,நுரையீரல் மீன்
ਪੱਧਰ ਕਰਵ,நிலை வளைவு
ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ,தன்னம்பிக்கை அளவு
ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ,முக்கியத்துவம் நிலை
ਕਾਲਕ੍ਰਮ ਅਨੁਸਾਰ,காலவரிசைப்படி
ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ,அகராதி ஒழுங்கு
ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,நிகழ்தகவு செயல்பாடு
ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ,நிகழ்தகவு விகித சோதனை
"ਸੀਮਾ, ਸੀਮਾ","வரம்பு, விளிம்பு"
"ਸੀਮਾਂਤ, ਅਤਿਅੰਤ","விளிம்பு, தீவிர"
ਸੀਮਾਂਤ ਮੁੱਲ,விளிம்பு மதிப்பு
ਸੀਮਾਂਤ ਗਤੀ,விளிம்பு வேகம்
ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ,சராசரி வரம்பு
ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ,ஒருங்கிணைப்பு வரம்பு
ਕ੍ਰਮ ਸੀਮਾ,வரிசை வரம்பு
"ਕਲੱਸਟਰ ਪੁਆਇੰਟ, ਸੀਮਾ ਬਿੰਦੂ","கொத்து புள்ளி, வரம்பு புள்ளி"
ਸੀਮਾਂਤ ਗਤੀ,விளிம்பு வேகம்
"ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ","கோடு, கோடு, நீள்வட்டம்"
"ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ","நேரியல், நேரியல், நேரியல்"
ਰੇਖਿਕ ਬਿਜਵੱਲੀ,நேரியல் பிஜவல்லி
ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ,நேரியல் இயற்கணித சமன்பாடு
ਰੇਖਿਕ ਅਨੁਮਾਨ,நேரியல் தோராயம்
ਰੇਖਿਕ ਲੱਛਣ,நேரியல் அறிகுறி
ਰੇਖਿਕ ਗੁਣਾਂਕ,நேரியல் குணகம்
ਸਦਮਾ ਇਕੱਠਾ,அதிர்ச்சி குவிப்பு
ਸਦਮਾ ਪਾਬੰਦੀ,அதிர்ச்சி கட்டுப்பாடு
ਰੇਖਿਕ ਨਿਰਭਰਤਾ,நேரியல் சார்பு
ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ,நேரியல் வேறுபாடு சமன்பாடு
"ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਲੰਬਾਈ-ਚੌੜਾਈ","நேரியல் பரிமாணம், நேரியல் அளவீடு, நேரியல் நீளம்-அகலம்"
"ਰੇਖਿਕ ਸਮੀਕਰਨ, ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ","நேரியல் சமன்பாடு, இருபடிச் சமன்பாடு"
ਰੇਖਿਕ ਸਮਰੂਪਤਾ,நேரியல் ஒருமைப்பாடு
ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਰੂਪਾਂਤਰਨ,நேரியல் பகுதி மாற்றம்
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,நேரியல் செயல்பாடு
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,நேரியல் செயல்பாடு
ਰੇਖਿਕ ਸਮੂਹ,நேரியல் குழு
ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ,நேரியல் சுதந்திரம்
ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ,நேரியல் சுயாதீன உறவு
ਰੇਖਿਕ ਅਸਮਾਨਤਾ,நேரியல் சமத்துவமின்மை
ਰੇਖਿਕ ਗੈਰ-ਸਰੂਪ ਵਿਭਿੰਨ ਸਮੀਕਰਨ,நேரியல் அல்லாத ஒரே மாதிரியான வேறுபாடு சமன்பாடு
ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ,நேரியல் ஒருங்கிணைந்த சமன்பாடு
ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ,நேரியல் இடைச்செருகல்
ਲੀਨੀਅਰ ਸਭ ਤੋਂ ਘੱਟ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,நேரியல் குறைந்த சதுரங்கள் பின்னடைவு பகுப்பாய்வு
"ਇਕਵਚਨ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ","ஒருமையில், நேர்கோட்டில்"
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ,நேரியல் சார்ந்தது
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ,நேரியல் சார்பற்ற
ਰੇਖਿਕ ਮੈਪਿੰਗ,நேரியல் மேப்பிங்
ਰੇਖਿਕ ਕ੍ਰਮ,நேரியல் வரிசை
ਰੇਖਿਕ ਸੀਰੀਅਲਾਈਜ਼ੇਸ਼ਨ,நேரியல் வரிசையாக்கம்
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,நேரியல் நிரலாக்க
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ,நேரியல் நிரலாக்க அல்காரிதம்
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ,நேரியல் நிரலாக்க சிக்கல்
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,நேரியல் பின்னடைவு
ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,நேரியல் பின்னடைவு குணகம்
"ਰੇਖਿਕ ਸਬੰਧ, ਘਾਤਕ ਸਬੰਧ","நேரியல் உறவு, அதிவேக உறவு"
ਰੇਖਿਕ ਆਬਾਦੀ,நேரியல் மக்கள் தொகை
ਰੇਖਿਕ ਉਪਸਪੇਸ,நேரியல் துணைவெளி
ਰੇਖਿਕ ਪਰਿਵਰਤਨ,நேரியல் மாற்றம்
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,நேரியல் பின்னடைவு
ਰੇਖਿਕ ਅੰਤਰ ਅਨੁਮਾਨ,நேரியல் வேறுபாடு மதிப்பீடு
ਰੇਖਿਕ ਵੇਗ,நேரியல் வேகம்
ਲਾਈਨ ਅਟੁੱਟ,ஒருங்கிணைந்த வரி
ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ,வெட்டும் கோடு
ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ,பின்னடைவு வரி
ਸਥਾਨਿਕ ਵੈਕਟਰ,இடஞ்சார்ந்த திசையன்
ਸਥਾਨਕ ਸਰਵੋਤਮ,உள்ளூர் உகந்தது
"ਟਿਕਾਣਾ, ਟਿਕਾਣਾ","இடம், இடம்"
ਲਾਗ ਲਾਗ ਲਾਗ,பதிவு பதிவு பதிவு
"ਲਘੂਗਣਕ, ਲਘੂਗਣਕ","மடக்கை, மடக்கை"
ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ,மடக்கை துல்லியம்
ਲਘੂਗਣਕ ਗਣਨਾ,மடக்கை கணக்கீடு
"ਲਘੂਗਣਕ ਕਰਵ, ਲਘੂਗਣਕ ਵਕਰ","மடக்கை வளைவு, மடக்கை வளைவு"
ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ,மடக்கை வழித்தோன்றல்
ਲਘੂਗਣਕ ਅੰਤਰ,மடக்கை வேறுபாடு
"ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ, ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ","மடக்கைச் செயல்பாடு, மடக்கைச் செயல்பாடு"
"ਲਘੂਗਣਕ ਮੱਧਮਾਨ, ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ","மடக்கை சராசரி, வடிவியல் சராசரி"
ਲਘੂਗਣਕ ਆਮ ਵੰਡ,மடக்கை இயல்பான பரவல்
ਲਘੂਗਣਕ ਸਬੰਧ,மடக்கை உறவு
ਲਘੂਗਣਕ ਸਕੇਲ,மடக்கை அளவுகோல்
"ਲਘੂਗਣਕ ਲੜੀ, ਲਘੂਗਣਕ ਲੜੀ","மடக்கைத் தொடர், மடக்கைத் தொடர்"
"ਲਘੂਗਣਕ ਸਪਿਰਲ, ਲਘੂਗਣਕ ਸਪਿਰਲ","மடக்கைச் சுழல், மடக்கைச் சுழல்"
"ਲਘੂਗਣਕ ਸਾਰਣੀ, ਲਘੂਗਣਕ ਸਾਰਣੀ","மடக்கை அட்டவணை, மடக்கை அட்டவணை"
"ਲਘੂਗਣਕ, ਲਘੂਗਣਕ","மடக்கை, மடக்கை"
ਤਰਕ,தர்க்கம்
ਤਰਕਪੂਰਣ ਬਰਾਬਰ,தர்க்கரீதியாக சமமானது
"ਵਿਕਾਸ ਵਕਰ, ਮੋਤੀ-ਰੀਡ ਕਰਵ","வளர்ச்சி வளைவு, முத்து-நாணல் வளைவு"
"ਲੌਗ ਸਧਾਰਣ ਵੰਡ, ਆਮ ਵੰਡ ਨੂੰ ਲੌਗ ਕਰੋ","பதிவு சாதாரண விநியோகம், பதிவு சாதாரண விநியோகம்"
"ਲੰਬਕਾਰ, ਲੰਬਕਾਰ","தீர்க்கரேகை, தீர்க்கரேகை"
"ਲੂਪ, ਲੂਪ, ਨੂਜ਼ (ਸੰ.), ਲੂਪ (ਵਰ.), ਪ੍ਰਸਪੰਦਾ","கண்ணி, கண்ணி, கயிறு (எண்.), கண்ணி (ver.), பிரஸ்பந்த"
"ਚੋਣ ਮੁਹਿੰਮ, ਲਾਟਰੀ","தேர்தல் பிரச்சாரம், லாட்டரி"
ਰੇਖਾਂਕਿਤ,அடிக்கோடு
ਹੇਠਲੀ ਸੀਮਾ,குறைந்த எல்லை
ਲੋਅ ਰੀਮੈਨ-ਇੰਟੈਗਰਲ,லோ ரீமான்-இன்டெக்ரல்
ਘੱਟ ਰਕਮ,குறைந்த தொகை
ਹੇਠ ਦਿੱਤੇ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ,பின்வரும் முக்கோண அணி
mclarin ਫੈਲ,மெக்லாரின் பரவுகிறது
"ਮਾਇਆ ਨੰਬਰ, ਮੈਜਿਕ ਨੰਬਰ, ਟਿਕਾਊਤਾ ਨੰਬਰ","மாயா எண், மந்திர எண், ஆயுள் எண்"
ਜਾਦੂ ਵਰਗ,மந்திர சதுரம்
ਚਮਕਦਾਰ ਸੀਮਾ,கதிரியக்க வரம்பு
ਮੇਲਿੰਗ ਪ੍ਰਸ਼ਨਾਵਲੀ,அஞ்சல் வினாத்தாள்
ਡਾਕ ਦੁਆਰਾ ਸਰਵੇਖਣ,அஞ்சல் மூலம் ஆய்வு
ਓਵਰਹੈੱਡ ਸੀਮਾ,மேல்நிலை வரம்பு
ਲੰਬੀ ਚਾਪ,நீண்ட வில்
ਬੰਨ੍ਹਿਆ ਸੈੱਟ,கட்டுப்பட்ட தொகுப்பு
ਬਹੁਮੁੱਲ ਫੰਕਸ਼ਨ,பலமதிப்பு செயல்பாடு
"ਨਕਸ਼ਾ, ਨਕਸ਼ਾ, ਨਕਸ਼ਾ","வரைபடம், வரைபடம், வரைபடம்"
ਸੈੱਟ ਵਿੱਚ ਮੈਪਿੰਗ,தொகுப்புகளாக மேப்பிங்
ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ,தொகுப்புகளின் மேப்பிங்
ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ,விளிம்பு நிகழ்தகவு
ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,கணித பகுப்பாய்வு
ਗਣਿਤ ਦਾ ਤਰਕ,எண்கணித தர்க்கம்
ਗਣਿਤ ਕੇਂਦਰ,கணித மையம்
ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ,கணித சிக்கலானது
ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ,கணித பொருளாதாரம்
ਗਣਿਤਿਕ ਉਮੀਦ,கணித எதிர்பார்ப்பு
ਗਣਿਤਿਕ ਰੂਪ,கணித வடிவம்
"ਗਣਿਤਕ ਫਾਰਮੈਟ, ਗਣਿਤ ਦਾ ਫਾਰਮੈਟ","கணித உருவாக்கம், கணித வடிவம்"
ਗਣਿਤਿਕ ਪਛਾਣ,கணித அடையாளங்கள்
"ਗਣਿਤਿਕ ਤਰਕ, ਗਣਿਤਿਕ ਤਰਕ","கணித தர்க்கம், கணித தர்க்கம்"
ਗਣਿਤ ਦਾ ਮਾਡਲ,கணித மாதிரி
ਗਣਿਤ ਦਾ ਇਰਾਦਾ,கணித நோக்கம்
ਮੈਟ੍ਰਿਕਸ ਵਿਕਰਣੀਕਰਨ,அணி மூலைவிட்டமாக்கல்
ਮੈਟ੍ਰਿਕਸ ਉਲਟ,அணி தலைகீழ்
ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ,அணி தலைகீழ்
ਮੈਟ੍ਰਿਕਸ ਰੀਕਰਸਿਵ ਵਿਧੀ,அணி சுழல்நிலை முறை
ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ,அணி முறை
ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ,அணி பெருக்கல்
ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ,மாறிலிகளின் அணி
ਪ੍ਰਭਾਵੀ ਮੈਟਰਿਕਸ,மேலாதிக்க அணி
ਮੈਟ੍ਰਿਕਸ ਆਪਰੇਟਰ,மேட்ரிக்ஸ் ஆபரேட்டர்
ਮੈਟਰਿਕਸ ਬਹੁਪਦ,அணி பல்லுறுப்புக்கோவை
ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ,அணி அச்சிடுதல்
ਮੈਟ੍ਰਿਕਸ ਉਤਪਾਦ,அணி தயாரிப்பு
ਵੱਧ ਤੋਂ ਵੱਧ,அதிகபட்சம்
"ਵੱਧ ਤੋਂ ਵੱਧ, ਵੱਧ ਤੋਂ ਵੱਧ, ਸਭ ਤੋਂ ਵੱਧ","அதிகபட்சம், அதிகபட்சம், உயர்ந்தது"
ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ,அதிகபட்ச முழுமையான மதிப்பு
ਅਧਿਕਤਮ F- ਅਨੁਪਾਤ,அதிகபட்ச F- விகிதம்
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ,அதிகபட்ச திறன்
mahalpistha,மஹால்பிஸ்தா
ਮਹਾਨ ਸਿੱਟਾ,பெரிய முடிவு
ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ,செயல்பாட்டின் அதிகபட்சம்
ਮੈਕਸਵੈੱਲ-ਬੋਲਟਸਮੈਨ ਸਟੈਟਿਸਟਿਕਸ,மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்
ਮਤਲਬ ਭਟਕਣਾ,விலகல் என்று பொருள்
ਡਿਵੀਏਸ਼ਨ ਵਰਗ ਦਾ ਮਤਲਬ,விலகல் சதுரம் சராசரி
ਵਰਗ ਮਤਲਬ ਗਲਤੀ,சதுர சராசரி பிழை
"ਮਤਲਬ, ਮਤਲਬ ਮੁੱਲ","சராசரி, சராசரி மதிப்பு"
ਮਤਲਬ ਪ੍ਰਮੇਯ,அதாவது தேற்றம்
ਬੁਲਬੁਲਾ ਮਾਪ,குமிழி அளவீடு
"ਮੱਧ, ਮੱਧ, ਮੱਧ, ਮੱਧ","இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை"
ਮੱਧ ਕੇਂਦਰ,சராசரி மையம்
ਮੱਧ ਵਕਰ,இடைநிலை வளைவு
mesothelioma,மீசோதெலியோமா
ਸੁਨੇਹਾ,செய்தி
"ਕਸਟਮ, ਵਿਧੀ","வழக்கம், முறை"
ਮਿਟਾਉਣ ਦੀ ਵਿਧੀ,நீக்குதல் முறை
ਉਲਟ ਢੰਗ,தலைகீழ் முறை
ਦੁਹਰਾਓ ਵਿਧੀ,மீண்டும் மீண்டும் முறை
ਘੱਟੋ-ਘੱਟ ਵਰਗ,குறைந்தபட்ச சதுரம்
ਟਾਰਕ ਢੰਗ,முறுக்கு முறை
ਸਮਾਨ ਤਿਕੋਣ ਵਿਧੀ,ஒத்த முக்கோண முறை
ਢਲਾਨ ਉਤਰਨ ਢੰਗ,சாய்வு இறங்கும் முறை
ਸੰਕਲਨ ਵਿਧੀ,தொகுத்தல் முறை
ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਵਿਧੀ,தீர்மானிக்கப்படாத குணக முறை
ਦੂਰੀ ਆਬਾਦੀ,தூர மக்கள் தொகை
ਮੀਟਰਿਕ ਸਿਸਟਮ,மெட்ரிக் அமைப்பு
ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ,மெட்ரிக் அலகு
ਮਾਈਕਰੋ ਥਿਊਰੀ,நுண் கோட்பாடு
ਮਿਡਲ,நடுத்தர
ਮੱਧ,சராசரி
ਕੇਂਦਰੀ ਬਿੰਦੂ,மைய புள்ளி
ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ,நடுப்புள்ளி சூத்திரம்
ਨਿਊਨਤਮ ਬਹੁਪਦ,குறைந்தபட்ச பல்லுறுப்புக்கோவை
ਘੱਟੋ-ਘੱਟ ਥਿਊਰੀ,குறைந்தபட்ச கோட்பாடு
"ਨਿਊਨਤਮ, ਸਭ ਤੋਂ ਘੱਟ, ਸਭ ਤੋਂ ਘੱਟ","குறைந்தபட்ச, குறைந்த, குறைந்த"
ਘੱਟ ਬਿੰਦੂ,குறைந்த புள்ளி
ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ,குறைந்தது பல்லுறுப்புக்கோவை
ਫੰਕਸ਼ਨ ਦਾ ਘੱਟੋ-ਘੱਟ,குறைந்தபட்ச செயல்பாடு
ਛੋਟਾ ਚਾਪ,குறுகிய வில்
ਛੋਟਾ ਅੱਖਰ,குறுகிய கடிதம்
ਸੀਮਾਬੱਧ ਸਬਸੈੱਟ,கட்டுப்படுத்தப்பட்ட துணைக்குழு
"ਘਟਾਓ, ਕਰਜ਼ਾ","கழித்தல், கடன்"
ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ,கழித்தல் அடையாளம்
ਮਿਸ਼ਰਤ ਭਾਗ,கலப்பு பின்னம்
ਵਿਕਲਪਕ ਜੰਤਰ,மாற்று சாதனம்
"ਮੋਡ, ਮੋਡ, ਵਿਧੀ, ਢੰਗ, ਸਿਸਟਮ, ਮੋਡ","முறை, முறை, முறை, முறை, முறை, முறை"
"ਮਾਡਿਊਲਸ, ਮਾਡਿਊਲਸ","மாடுலஸ், மாடுலஸ்"
ਕੰਪਲੈਕਸ ਨੰਬਰ ਦਾ ਮਾਡਿਊਲਸ,சிக்கலான எண்ணின் மாடுலஸ்
ਪਲ,கணம்
ਟਾਰਕ ਫੰਕਸ਼ਨ,முறுக்கு செயல்பாடு
ਤਾਕਤ ਦਾ ਪਲ,சக்தியின் தருணம்
ਬਾਰੰਬਾਰਤਾ-ਵੰਡ ਪਲ,அதிர்வெண்-பகிர்வு தருணம்
ਜੜਤਾ ਦਾ ਪਲ,சடத்துவ திருப்பு திறன்
ਮੋਮੈਂਟਮ ਪਲ,வேகமான தருணம்
ਭਾਵਨਾ,உந்துவிசை
ਇੱਕ ਪੋਸਟ,ஒரு பதவி
ਸਿੰਗਲ ਏਕੀਕਰਣ,ஒற்றை ஒருங்கிணைப்பு
"ਸਮਰੂਪਤਾ, ਮੋਨੋਮੋਰਫਿਜ਼ਮ","ஒருமைப்பாடு, ஒருமைப்பாடு"
ਮੋਨੋਕੂਲਰ,ஒருமுகமான
ਇੱਕ ਦਿਸ਼ਾਹੀਣ ਚੜ੍ਹਦਾ ਕ੍ਰਮ,ஒரு திசை ஏறும் வரிசை
ਬਿਲਕੁਲ,அப்பட்டமான
unidirectionally ਚੰਦਰਮਾ ਜਾਲ,ஒரே திசையில் பிறை கண்ணி
monotically ਵਧ ਰਹੀ ਕ੍ਰਮ,ஏகமாக அதிகரிக்கும் வரிசை
ਇਕਸਾਰ ਫੰਕਸ਼ਨ,மாறாத செயல்பாடு
ਮੋਂਟੇ-ਕਾਰਲੋ ਗਣਨਾ,மான்டே-கார்லோ கணக்கீடு
ਮੋਂਟੇ-ਕਾਰਲੋ ਵਿਧੀ,மான்டே-கார்லோ முறை
ਮੋਰਾ (ਖੇਡਾਂ),மோரா (விளையாட்டு)
ਮੌਤ ਦੇ ਅੰਕੜੇ,இறப்பு புள்ளிவிவரங்கள்
ਗਾਲਬਨ,பெரும்பாலும்
ਮੋਸ਼ਨ,இயக்கம்
ਹਿਲਾਉਣ ਦਾ ਮਤਲਬ,நகரும் சராசரி
M- ਆਬਾਦੀ,எம்-மக்கள் தொகை
ਇੰਟੀਗਰਲ ਦਾ ਐਮ-ਟੈਸਟ,ஒருங்கிணைப்பின் எம்-சோதனை
ਕਈ ਫੈਸਲੇ-ਸਮੱਸਿਆ,பல முடிவு-சிக்கல்
ਬਹੁਪਦ ਦੀ ਆਮ ਵੰਡ,பல்லுறுப்புக்கோவை இயல்பான பரவல்
ਬਹੁਨਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,பல்லுறுப்புக்கோவை சீரற்ற மாறி
ਮਲਟੀਪਲੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ,மல்டிபிளக்ஸ் போக்குவரத்து பிரச்சனை
ਬਹੁਪਦ,பல்லுறுப்புக்கோவை
ਬਹੁਪਦ ਦੀ ਵੰਡ,பல்லுறுப்புக்கோவை பரவல்
"ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਕਈ (ਵੀ.), ਮਲਟੀਪਲ, ਰਿਫ੍ਰੈਕਟਿਵ (ਐਨ.)","பல, பல, பல, பல (v.), பல, ஒளிவிலகல் (n.)"
ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ,பல தேர்வு பிரச்சனை
ਸੰਘੀ ਸੂਬੇ,கூட்டமைப்பு மாகாணங்கள்
ਮਲਟੀਪਲ ਸਬੰਧ,பல தொடர்பு
ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ,பல அதிர்வெண் அட்டவணை
ਮਲਟੀਪਲ ਅਟੁੱਟ,பல ஒருங்கிணைந்த
ਮਲਟੀਪਲ ਏਕੀਕਰਣ,பல ஒருங்கிணைப்பு
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ,பல பின்னடைவு
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,பல பின்னடைவு பகுப்பாய்வு
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,பல பின்னடைவு குணகம்
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,பல பின்னடைவு சமன்பாடு
ਮਲਟੀ ਰੂਟ,பல வேர்
ਗੁਣਾ,பெருக்கல்
(ਨਿਰਧਾਰਕ ਦਾ) ਕਾਲਮ ਗੁਣਾ,(தீர்மானியின்) நெடுவரிசைப் பெருக்கல்
