Malayalam,Tamil
"1.മെയിൻ സ്വിച്ച്, 2.മെയിൻ സ്വിച്ച്","1.மெயின் ஸ்விட்ச், 2.மெயின் ஸ்விட்ச்"
"1.പരിപാലനം, 2.പരിപാലനം","1.பராமரிப்பு, 2.பராமரிப்பு"
മെയിന്റനൻസ് പാനൽ,பராமரிப்பு குழு
അറ്റകുറ്റപ്പണി സമയം,பராமரிப்பு நேரம்
വലിയ വൃത്തം,பெரிய வட்டம்
പ്രധാന ഉപകരണം,முக்கிய சாதனம்
പ്രധാന കീ,முக்கிய விசை
പ്രധാന വേദി,முக்கியமான கட்டம்
പ്രധാന ഘടന,முக்கிய கட்டமைப்பு
പ്രധാന ജോലി,முக்கிய வேலை
ഭൂരിപക്ഷ ഘടകം,பெரும்பான்மை கூறு
ഭൂരിപക്ഷ ഗേറ്റ്,பெரும்பான்மை வாயில்
ഭൂരിപക്ഷ പ്രവർത്തനം,பெரும்பான்மை செயல்பாடு
റീഇംബേഴ്സ്മെന്റ് കാലയളവ്,திருப்பிச் செலுத்தும் காலம்
തെറ്റായ പ്രവർത്തന രീതി,தவறான நடைமுறை
മാനേജ്മെന്റ് വികസനം,மேலாண்மை வளர்ச்சி
മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്),மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்)
മാനേജ്മെന്റ് സയൻസ്,மேலாண்மை அறிவியல்
മാഞ്ചസ്റ്റർ എൻകോഡിംഗ്,மான்செஸ்டர் குறியாக்கம்
ഗുണനം,பெருக்கல்
കണക്കാക്കിയ വേരിയബിൾ,மதிப்பிடப்பட்ட மாறி
അനുമാന സൂചിക,மதிப்பிடப்பட்ட குறியீடு
മനുഷ്യ യന്ത്രം അനുകരണം,மனித இயந்திர உருவகப்படுத்துதல்
സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്,கையேடு முகவரி சுவிட்ச்
മാനുവൽ വിശകലനം,கையேடு பகுப்பாய்வு
മാനുവൽ കോൾ,கைமுறை அழைப்பு
മാനുവൽ എൻട്രി,கைமுறை நுழைவு
"1.മാനുവൽ സെന്റർ, 2.മാനുവൽ സെന്റർ","1. கையேடு மையம், 2. கையேடு மையம்"
"1. മാനുവൽ ഇൻപുട്ട്, 2. മാനുവൽ ഇൻപുട്ട്","1. கைமுறை உள்ளீடு, 2. கைமுறை உள்ளீடு"
മാനുവൽ പ്രവർത്തനം,கைமுறை செயல்பாடு
പലതും പലതും തമ്മിലുള്ള ബന്ധം,பல-பல உறவு
മൾട്ടി-ഡീകോഡർ,பல குறிவிலக்கி
മാപ്പ് രീതി,வரைபட முறை
മാപ്പിംഗ്,விவரணையாக்கம்
മാർജിൻ,விளிம்பு
നാമമാത്ര പിശക്,விளிம்பு பிழை
നാമമാത്ര അന്വേഷണം,விளிம்பு விசாரணை
മാർജിനൽ ടെസ്റ്റ്,விளிம்பு சோதனை
ചിഹ്നം കണ്ടെത്തൽ,சின்னம் கண்டறிதல்
സൈൻ വായന,கையெழுத்து வாசிப்பு
ചിഹ്ന സ്കാനിംഗ്,சின்னம் ஸ்கேனிங்
അടയാളബോധം,அடையாள உணர்வு
മാർക്കർ,குறிப்பான்
അടയാളപ്പെടുത്തൽ,குறிக்கும்
മാർക്കർ തരംഗം,மார்க்கர் அலை
മാർക്കോവ് ചെയിൻ,மார்க்கோவ் சங்கிலி
മാർക്കോവ് ഉറവിടം,மார்க்கோவ் ஆதாரம்
അടയാളപ്പെടുത്തൽ ഭാഷ,மார்க்அப் மொழி
മേസർ,மேசர்
മേസർ,மேசர்
"1. മുഖംമൂടി, 2. മൂടുപടം, 3. മൂടുപടം","1.முகமூடி, 2.முக்காடு, 3.முக்காடு"
"1. കവർ ബിറ്റ്, 2. കവർ ബിറ്റ്, 3. മാസ്ക് ഇരട്ട അക്കങ്ങൾ","1. கவர் பிட், 2. கவர் பிட், 3. முகமூடி இரட்டை இலக்கங்கள்"
മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം,முகமூடி நிரல்படுத்தக்கூடிய சாதனம்
കവർ രജിസ്റ്റർ,கவர் பதிவு
"1. കവർ റോം, 2. കവർ റോം","1. கவர் ரோம், 2. கவர் ரோம்"
മൂടുക,கவர்
വലിയ ഡാറ്റ,பெரிய புள்ளிவிவரங்கள்
"1. മാസ്സ് മെമ്മറി, 2. മാസ്സ് മെമ്മറി","1. நிறை நினைவகம், 2. நிறை நினைவகம்"
വൻതോതിൽ സമാന്തരമായി,பெருமளவில் இணையாக
തലവൻ,தலைவன்
മാസ്റ്റർ കാർഡ്,முதன்மை அட்டை
"1.ഹെഡ് വാച്ച്, 2.കൺട്രോൾ വാച്ച്","1.ஹெட் வாட்ச், 2.கண்ட்ரோல் வாட்ச்"
പ്രധാന കൺസോൾ,முக்கிய பணியகம்
പ്രധാന ഡാറ്റ,முதன்மை தரவு
മാസ്റ്റർ ഡയഗ്രം,முதன்மை வரைபடம்
മാസ്റ്റർ ഫയൽ,முதன்மை கோப்பு
പ്രധാന ഗ്രൂപ്പ്,முதன்மை குழு
മാസ്റ്റർ കീ,முதன்மை விசை
പ്രധാന ലൈബ്രറി ടേപ്പുകൾ,முக்கிய நூலக நாடாக்கள்
പ്രധാന പ്രോസസ്സർ,முதன்மை செயலி
മുൻനിര പരിപാടി,முதன்மை திட்டம்
പ്രധാന കേന്ദ്രം,முக்கிய மையம்
"1.മാസ്റ്റർ ടേപ്പ്, 2.മാസ്റ്റർ ടേപ്പ്","1.மாஸ்டர் டேப், 2.மாஸ்டர் டேப்"
"1.പ്രിൻസിപ്പൽ ടെർമിനൽ, 2.മെയിൻ ടെർമിനൽ","1.முதன்மை முனையம், 2.முதன்மை முனையம்"
പ്രധാന സബോർഡിനേറ്റ് ഉപകരണം,முதன்மை துணை சாதனம்
പ്രധാന സബോർഡിനേറ്റ് സിസ്റ്റം,முதன்மை துணை அமைப்பு
"1. പൊരുത്തം, 2. മത്സരം, 3. കണ്ടുമുട്ടുക","1. போட்டி, 2. போட்டி, 3. சந்திப்பு"
പൊരുത്തം,பொருத்துக
ഗണിതശാസ്ത്ര പ്രോഗ്രാമിംഗ്,கணித நிரலாக்க
ഗണിത അനുകരണം,கணித உருவகப்படுத்துதல்
"1.മാട്രിക്സ്, 2.മാട്രിക്സ്","1.அணி, 2.அணி"
"1.മാട്രിക്സ് പ്രിന്റർ, 2.മാട്രിക്സ് പ്രിന്റർ","1.மேட்ரிக்ஸ் பிரிண்டர், 2.மேட்ரிக்ஸ் பிரிண்டர்"
മാട്രിക്സ് സ്വിച്ച്,அணி சுவிட்ச்
മാട്രിക്സ് പട്ടിക,அணி அட்டவணை
പരമാവധി കമ്പ്യൂട്ടർ,அதிகபட்ச கணினி
പരമാവധി കമ്പ്യൂട്ടർ,அதிகபட்ச கணினி
പീക്ക് ഘടകം,உச்ச உறுப்பு
യോഗപാഡ്,யோகாபேட்
മാക്സ്വെൽ ഡാമൺ,மேக்ஸ்வெல் டாமன்
"1.അർത്ഥം, 2.അർത്ഥം","1.அர்த்தம், 2.அர்த்தம்"
വീണ്ടെടുക്കൽ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,மீட்பு நேரம் என்று பொருள்
പരാജയം അർത്ഥമാക്കുന്നത് സമയം,தோல்வி நேரம் என்று அர்த்தம்
പരാജയ ശരാശരി സമയം (m t b f),தோல்வி சராசரி நேரம் (m t b f)
പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,தோல்விக்கான நேரம் என்று அர்த்தம்
റിപ്പയർ ശരാശരി സമയം,பழுது சராசரி நேரம்
തിരുത്തൽ ശരാശരി സമയം (MTTR),சரிசெய்தல் சராசரி நேரம் (MTTR)
മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ),நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI)
മീഡിയം ഇന്റഗ്രേഷൻ (MSI),நடுத்தர ஒருங்கிணைப்பு (MSI)
ശരാശരി ടേം സ്റ്റോറേജ് ഉപകരണം,சராசரி சேமிப்பு சாதனம்
മെഗാ ബിറ്റ് പെർ സെക്കൻഡ് (Mbps),ஒரு நொடிக்கு மெகா பிட் (Mbps)
ഘടക വസ്തു,கூறு பொருள்
ഘടകം റെക്കോർഡ്,கூறு பதிவு
"1.ഓർമ്മ, 2.ഓർമ്മ","1.நினைவு, 2.நினைவு"
"1.മെമ്മറി അറേ, 2.മെമ്മറി അറേ","1.நினைவக வரிசை, 2.நினைவக வரிசை"
"1.മെമ്മറി ഫണ്ട്, 2.മെമ്മറി ബാങ്ക്","1.மெமரி ஃபண்ட், 2.மெமரி பேங்க்"
"1.മെമ്മറി ബഫർ രജിസ്റ്റർ, 2.മെമ്മറി ബഫർ രജിസ്റ്റർ","1.memory buffer Register, 2.memory buffer Register"
"1.മെമ്മറി ബസ്, 2. മെമ്മറി ബസ്","1.மெமரி பஸ், 2. நினைவக பேருந்து"
മെമ്മറി കാര്ഡ്,மெமரி கார்டு
മെമ്മറി സെൽ,நினைவக செல்
ഓര്മ്മ നഷ്ടം,நினைவாற்றல் இழப்பு
"1.മെമ്മറി കോർ, 2.മെമ്മറി കോർ","1.மெமரி கோர், 2.மெமரி கோர்"
മെമ്മറി സൈക്കിൾ,நினைவக சுழற்சி
"1.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ, 2.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ","1.நினைவக தரவுப் பதிவு, 2.நினைவக தரவுப் பதிவு"
"1.മെമ്മറി ഡംപ്,2.മെമ്മറി ഡംപ്","1.நினைவக திணிப்பு, 2.நினைவக திணிப்பு"
"1.മെമ്മറി എക്സ്ചേഞ്ച്, 2.മെമ്മറി എക്സ്ചേഞ്ച്","1.நினைவகப் பரிமாற்றம், 2.நினைவகப் பரிமாற்றம்"
"1.മെമ്മറി ശ്രേണി, 2.മെമ്മറി ശ്രേണി","1.நினைவகப் படிநிலை, 2.நினைவகப் படிநிலை"
മെമ്മറി നിർദ്ദേശം,நினைவக அறிவுறுத்தல்
"1.മെമ്മറി മാനേജ്മെന്റ്, 2.മെമ്മറി മാനേജ്മെന്റ്","1.நினைவக மேலாண்மை, 2.நினைவக மேலாண்மை"
"1.മെമ്മറി മാപ്പ്, 2.മെമ്മറി മാപ്പ്","1.நினைவக வரைபடம், 2.நினைவக வரைபடம்"
"1. മെമ്മറി മാപ്പ് ചെയ്ത ഔട്ട്പുട്ട്, 2. ഇൻപുട്ട്, 3. മെമ്മറി മാപ്പ് ചെയ്ത I/O","1. நினைவக மேப் செய்யப்பட்ட வெளியீடு, 2. உள்ளீடு, 3. நினைவகம் மேப் செய்யப்பட்ட I/O"
"1.മെമ്മറി മോഡൽ, 2.മെമ്മറി മോഡൽ, 3.മെമ്മറി മോഡൽ","1.மெமரி மாடல், 2.மெமரி மாடல், 3.மெமரி மாடல்"
"1.മെമ്മറി മൊഡ്യൂൾ, 2.മെമ്മറി മൊഡ്യൂൾ","1.நினைவக தொகுதி, 2.நினைவக தொகுதி"
"1.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ, 2.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ","1.மெமரி இன்டெக்ஸ் பதிவு, 2.மெமரி இன்டெக்ஸ் பதிவு"
ഓർമ്മ ശക്തി,ஞாபக சக்தி
മെമ്മറി സംരക്ഷണം,நினைவக பாதுகாப்பு
"1.മെമ്മറി റഫറൻസ് നിർദ്ദേശം, 2.മെമ്മറി റഫറൻസ് നിർദ്ദേശം","1.நினைவக குறிப்பு அறிவுறுத்தல், 2.நினைவக குறிப்பு அறிவுறுத்தல்"
"1.മെമ്മറി പ്രോഗ്രാം, 2.മെമ്മറി പ്രോഗ്രാം","1.நினைவக திட்டம், 2.நினைவக திட்டம்"
"1.മെമ്മറി യൂണിറ്റ്, 2.മെമ്മറി യൂണിറ്റ്","1.நினைவக அலகு, 2.நினைவக அலகு"
മെനു,பட்டியல்
മെനു ബാർ,மெனு பார்
മെനു ഓടിച്ചു,மெனு இயக்கப்படுகிறது
മെനു തിരഞ്ഞെടുക്കൽ,மெனு தேர்வு
പ്രധാനമായി നയിക്കുന്ന പ്രോഗ്രാം,முக்கிய உந்துதல் திட்டம்
"1. അന്തർലീനമായ, 2. ലയിപ്പിച്ച","1. உள்ளார்ந்த, 2. ஒன்றிணைக்கப்பட்ட"
ലയന എക്സ്ചേഞ്ച് സോർട്ടിംഗ്,இணைப்பு பரிமாற்ற வரிசையாக்கம்
"1. സോർട്ടിംഗ് ലയനം, 2. കാറ്റലോഗ് തിരഞ്ഞെടുക്കൽ","1. வரிசைப்படுத்தல் இணைப்பு, 2. பட்டியல் தேர்வு"
"1. ലയനം, 2. ലയനം","1. இணைத்தல், 2. இணைத்தல்"
ലാറ്റിസ് നെറ്റ്വർക്ക്,லட்டு நெட்வொர்க்
സന്ദേശമയയ്ക്കൽ,செய்தி அனுப்புதல்
സന്ദേശം,செய்தி
സന്ദേശ പ്രാമാണീകരണം,செய்தி அங்கீகாரம்
സന്ദേശ സെൽ,செய்தி செல்
സന്ദേശ സർക്യൂട്ട്,செய்தி சுற்று
സന്ദേശ ഫോർമാറ്റ്,செய்தி வடிவம்
സന്ദേശ തലക്കെട്ട്,செய்தி தலைப்பு
സന്ദേശ മോഡ്,செய்தி முறை
സന്ദേശമയയ്ക്കൽ,செய்தி அனுப்புதல்
"1.മെസേജ് സോർട്ടിംഗ്, 2.മെസേജ് സോർട്ടിംഗ്","1.செய்தி வரிசைப்படுத்தல், 2.செய்தி வரிசைப்படுத்துதல்"
സന്ദേശ വരി,செய்தி வரி
സന്ദേശ സ്വിച്ച്,செய்தி சுவிட்ச்
സന്ദേശ വാചകം,செய்தி உரை
സന്ദേശ കൈമാറ്റ ഏജന്റ്,செய்தி பரிமாற்ற முகவர்
സൂപ്പർ അസംബ്ലർ,சூப்பர் அசெம்பிளர்
മെറ്റാക്ലാസ്,மெட்டாகிளாஸ்
"1. കൂടുതൽ സമാഹാരം, 2. കൂടുതൽ വ്യാഖ്യാനം","1. அதிக தொகுப்பு, 2. அதிக விளக்கம்"
"1. കൂടുതൽ വ്യാഖ്യാതാക്കൾ, 2. കൂടുതൽ കമ്പൈലർമാർ","1. அதிக மொழிபெயர்ப்பாளர்கள், 2. மேலும் தொகுப்பாளர்கள்"
ഭാഷാഭേദം,பேச்சுவழக்கு
"1.മെറ്റാ നെറ്റ്‌വർക്ക്, 2.മെറ്റാ നെറ്റ്‌വർക്ക്","1.மெட்டா நெட்வொர்க், 2.மெட்டா நெட்வொர்க்"
ഏകാധിപത്യം,சர்வாதிகாரம்
പ്രക്രിയ,செயல்முறை
മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN),பெருநகரப் பகுதி நெட்வொர்க் (MAN)
മൈക്രോ,மைக்ரோ
"1.മൈക്രോകോഡ്,2.മൈക്രോകോഡ്","1.மைக்ரோகோட், 2.மைக்ரோகோட்"
മൈക്രോകമ്പ്യൂട്ടർ,நுண்கணினி
മൈക്രോ കൺട്രോളർ,நுண் கட்டுப்படுத்தி
മൈക്രോ സൈക്കിൾ,நுண் சுழற்சி
മൈക്രോഇലക്‌ട്രോണിക് മെക്കാനിക്കൽ മെക്കാനിസങ്ങൾ (MEMS),மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் மெக்கானிசம்ஸ் (MEMS)
മൈക്രോ ഇലക്ട്രോണിക്സ്,மைக்ரோ எலக்ட்ரானிக்ஸ்
മൈക്രോ മിനിയേച്ചറൈസേഷൻ,மைக்ரோ மினியேட்டரைசேஷன்
മൈക്രോ ഓർഡർ,மைக்ரோ ஆர்டர்
"1.മൈക്രോ, 2.മെയിൻഫ്രെയിം ലിങ്ക്","1.மைக்ரோ, 2.மெயின்பிரேம் இணைப்பு"
മൈക്രോ ചിപ്പ്,மைக்ரோ சிப்
മൈക്രോ കോബോൾ,மைக்ரோ கோபால்
മൈക്രോ കോഡ്,மைக்ரோ குறியீடு
"1.മൈക്രോഫിൽ, 2.മൈക്രോഫിഷ്, 3.മൈക്രോഫിൽ","1.மைக்ரோஃபைல், 2.மைக்ரோஃபிஷ், 3.மைக்ரோஃபைல்"
മൈക്രോ ഫ്ലോപ്പി,மைக்ரோ நெகிழ்
മൈക്രോഫോം വായന ഉപകരണം,மைக்ரோஃபார்ம் வாசிப்பு சாதனம்
മൈക്രോ ഫ്രെയിം,நுண் சட்டகம்
മൈക്രോഗ്രാഫിക്സ്,மைக்ரோகிராபிக்ஸ்
മൈക്രോഫോൺ,ஒலிவாங்கி
മൈക്രോഫോട്ടോഗ്രാഫ്,மைக்ரோஃபோட்டோகிராஃப்
"1.മൈക്രോപ്രോസസിംഗ് യൂണിറ്റ്, 2.മൈക്രോപ്രോസസിംഗ് യൂണിറ്റ്","1.மைக்ரோ பிராசசிங் யூனிட், 2.மைக்ரோ பிராசசிங் யூனிட்"
മൈക്രോപ്രൊസസർ,நுண்செயலி
മൈക്രോപ്രൊസസർ ചിപ്പ്,நுண்செயலி சிப்
മൈക്രോപ്രൊസസർ ഇന്റർപ്രെറ്റർ,நுண்செயலி மொழிபெயர்ப்பாளர்
മൈക്രോ പ്രോസസർ യൂണിറ്റ് (എംപിയു),மைக்ரோ ப்ராசசர் யூனிட் (MPU)
"1. മൈക്രോ പ്രോഗ്രാം, 2. മൈക്രോ പ്രോഗ്രാം","1. மைக்ரோ புரோகிராம், 2. மைக்ரோ புரோகிராம்"
മൈക്രോ സീക്വൻസ്,மைக்ரோ வரிசை
മൈക്രോസോഫ്റ്റ്,மைக்ரோசாப்ட்
മൈക്രോസോഫ്റ്റ് വിൻഡോസ്,மைக்ரோசாப்ட் விண்டோஸ்
മൈക്രോ വേവ്,மைக்ரோ அலை
മൈക്രോ വേവ് ലിങ്ക്,மைக்ரோ அலை இணைப்பு
മൈക്രോവേവ് ട്രാൻസ്മിഷൻ,நுண்ணலை ஒலிபரப்பு
മധ്യ മാനേജ്മെന്റ്,நடுத்தர மேலாண்மை
"1.മിഡിൽവെയർ, 2. മിഡിൽ വെയർ","1. மிடில்வேர், 2. நடுத்தர பொருட்கள்"
മിഡി കമ്പ്യൂട്ടർ,மிடி கணினி
കേന്ദ്ര പോയിന്റ്,மைய புள்ளி
ഇടത്തരം,சராசரி
മൈഗ്രേഷൻ റൂട്ട്,இடம்பெயர்வு பாதை
സെക്കൻഡിൽ ദശലക്ഷം നിർദ്ദേശങ്ങൾ (MIPS),வினாடிக்கு மில்லியன் வழிமுறைகள் (MIPS)
മിനി കമ്പ്യൂട്ടർ,மினி கணினி
ചെറിയ ഡിസ്കെറ്റ്,சிறிய வட்டு
"1.ചെറിയ കോളൻ, 2.ലിറ്റിൽ ആഷ്","1.சிறிய பெருங்குடல், 2.சிறிய ஆஷ்ட்"
കുറഞ്ഞ ഉൽപ്പന്നം,குறைந்தபட்ச தயாரிப்பு
വിരളമായ വൃക്ഷം,அரிதான மரம்
"1.മിനിമാക്സ് അൽഗോരിതം, 2. അൽഗോരിതം","1.மினிமேக்ஸ் அல்காரிதம், 2.அல்காரிதம்"
മിനിയേച്ചറൈസേഷൻ പ്രക്രിയ,மினியேட்டரைசேஷன் செயல்முறை
ഏറ്റവും ചെലവു കുറഞ്ഞ വിപുലീകരണ മരം,குறைந்த விலை நீட்டிப்பு மரம்
"1.ലോ ലേറ്റൻസി എൻകോഡിംഗ്, 2. ലോ ലേറ്റൻസി കോഡിംഗ്","1.குறைந்த தாமதக் குறியாக்கம், 2.குறைந்த தாமதக் குறியீட்டு முறை"
ചെറിയ ഉപകരണം,குறுகிய சாதனம்
"1. ഗുണനം, 2. ഗുണനം, 3. ഗുണന പദം","1. பெருக்கல், 2. பெருக்கல், 3. பெருக்கல் கால"
ക്രെഡിറ്റ് കാർഡ്,கடன் அட்டை
ക്രെഡിറ്റ് കാർഡ്,கடன் அட்டை
ക്രെഡിറ്റ് ഏരിയ,கடன் பகுதி
മിറർ ചെയ്ത ഡിസ്ക്,பிரதிபலித்த வட்டு
"1. മിറർ സ്പോട്ട്, 2. ഫോട്ടോകോപ്പി, 3. മിറർ കോപ്പി","1. கண்ணாடிப் புள்ளி, 2. நகல், 3. கண்ணாடி நகல்"
മിക്സഡ് റാഡിക്സ് നൊട്ടേഷൻ,கலப்பு ரேடிக்ஸ் குறியீடு
മിക്സർ,கலவை
ഓർമ്മപ്പെടുത്തൽ,நினைவாற்றல்
സ്മരണിക വിലാസം,நினைவு முகவரி
അവിസ്മരണീയമായ,மறக்கமுடியாது
"1.മൊബൈൽ, 2.ചലിക്കുന്ന","1.மொபைல், 2. அசையும்"
"1. മൊബൈൽ കമ്പ്യൂട്ടിംഗ്, 2. മൊബൈൽ കമ്പ്യൂട്ടിംഗ്","1. மொபைல் கம்ப்யூட்டிங், 2. மொபைல் கம்ப்யூட்டிங்"
"1.മാതൃക, 2.മാതൃക","1.மாதிரி, 2.மாதிரி"
മാതൃകയില്ലാത്ത എഡിറ്റർ,முறையற்ற ஆசிரியர்
"1. മോഡലിംഗ്, 2. മോഡലിംഗ്","1. மாடலிங், 2. மாடலிங்"
മോഡം,மோடம்
"1.ലളിതമായ ശരാശരി, 2.സാധാരണ, 3.അർത്ഥം","1.எளிய சராசரி, 2.இயல்பு, 3.சராசரி"
വിമന്ദൻ,விமந்தன்
മോഡറേറ്റർ,மதிப்பீட்டாளர்
പരിഷ്കരിച്ച നിർദ്ദേശം,மாற்றியமைக்கப்பட்ட அறிவுறுத்தல்
മോഡിഫയർ,மாற்றியமைப்பவர்
മോഡിഫയർ ബിറ്റ്,மாற்றி பிட்
പരിഷ്ക്കരണം,மாற்றம்
മോഡുലാർ,மட்டு
"1. മോഡുലാരിറ്റി, 2. മോഡുലാരിറ്റി","1.ஒருமைப்பாடு, 2.மட்டுத்தன்மை"
മോഡുലേഷൻ,பண்பேற்றம்
മൊഡ്യൂൾ,தொகுதி
മോഡുലാർ ഘടന,மட்டு அமைப்பு
മോണിറ്റർ,கண்காணிக்கவும்
"1. മോണിറ്റർ പ്രോഗ്രാം, 2. മോണിറ്റർ പ്രോഗ്രാം","1.கண்காணிப்பு திட்டம், 2.கண்காணிப்பு திட்டம்"
മോണോക്രോമാറ്റിക് ഡിസ്പ്ലേ,ஒரே வண்ணமுடைய காட்சி
മോണോലിത്തിക്ക് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്,ஒற்றைக்கல் ஒருங்கிணைந்த சுற்று
മോണോലിത്തിക്ക് സാങ്കേതികവിദ്യ,ஒற்றைக்கல் தொழில்நுட்பம்
ഒറ്റ സ്പേസ് ഫോണ്ട്,ஒற்றை இடைவெளி எழுத்துரு
ഒരു സ്ഥാനം,ஒரு நிலை
ഏകതാനത,சலிப்பூட்டும்
"1. ആകൃതി, 2. രൂപം","1. வடிவம், 2. வடிவம்"
രൂപം,வடிவம்
ആകൃതി,வடிவம்
"1. മോർട്ട്ഗേജ്, 2. മോർട്ട്ഗേജ്, മോർട്ട്ഗേജ്","1. அடமானம், 2. அடமானம், அடமானம்"
MOSFET (MOSFET),MOSFET (MOSFET)
"1. ഏറ്റവും ഉയർന്ന രണ്ട് അക്കങ്ങൾ, 2. ഏറ്റവും ഉയർന്ന ബിറ്റ്","1. அதிக இரண்டு இலக்கங்கள், 2. அதிக பிட்"
മദർ ബോർഡ്,தாய் பலகை
അമ്മ രജിസ്റ്റർ,அம்மா பதிவு
സിനിമകൾ,திரைப்படங்கள்
ഫിലിം എക്സ്പെർട്ട് ഗ്രൂപ്പ് (എംപിഇജി),திரைப்பட நிபுணர் குழு (MPEG)
മൗണ്ട്,ஏற்ற
"1.എലി, 2.എലി","1.சுட்டி, 2.சுட்டி"
"1.ചലിക്കുന്ന, 2. സ്ഥാനചലനം","1.அசையும், 2.இடமாற்றம்"
ചലിക്കുന്ന ചിഹ്നം,நகரும் சின்னம்
MS-DOS,MS-DOS
MS-Windows,MS-Windows
ഒന്നിലധികം ഓറിയന്റേഷൻ,பல நோக்குநிலை
മൾട്ടി പ്രൊസസർ,பல செயலி
"1.മൾട്ടിപ്രോഗ്രാമിംഗ്, 2.മൾട്ടിപ്രോഗ്രാമിംഗ്","1.மல்டி புரோகிராமிங், 2.மல்டி புரோகிராமிங்"
മൾട്ടിടാസ്കിംഗ്,பல்பணி
ബഹുബസ്,பஹுபஸ்
പ്രക്ഷേപണം,ஒளிபரப்பு
ബഹുരൂപ വിലാസം,பாலிமார்பிக் முகவரி
പ്രക്ഷേപണം,ஒளிபரப்பு
മൾട്ടിചിപ്പ്,மல்டிசிப்
മൾട്ടിക്സ്,மல்டிக்ஸ்
മൾട്ടിടാസ്കിംഗ് ഓപ്പറേഷൻ,பல்பணி செயல்பாடு
"1. മൾട്ടിലെവൽ മെമ്മറി, 2. മൾട്ടി ലെവൽ മെമ്മറി","1.பலநிலை நினைவகம், 2. பல நிலை நினைவகம்"
"1.മൾട്ടീമീഡിയ ടെക്നോളജി, 2.മൾട്ടീമീഡിയ ടെക്നോളജി","1.மல்டிமீடியா தொழில்நுட்பம், 2.மல்டிமீடியா தொழில்நுட்பம்"
ബഹുസ്വരത,பன்முகத்தன்மை
ഒന്നിലധികം,பல
"1.കൃത്യത, 2.മൾട്ടി ജാമ്യം","1. துல்லியம், 2. பல உத்தரவாதம்"
ഒന്നിലധികം റിഗ്രഷൻ,பல பின்னடைவு
"1.മൾട്ടിപ്ലക്സ്, 2.മൾട്ടിപ്ലക്സ്","1.மல்டிபிளக்ஸ், 2.மல்டிப்ளக்ஸ்"
മൾട്ടിപ്ലക്സ് മോഡ്,மல்டிபிளக்ஸ் முறை
മൾട്ടിപ്ലക്സർ,மல்டிபிளெக்சர்
"1. മൾട്ടിപ്ലെക്സിംഗ്, 2. മൾട്ടിപ്ലക്സിംഗ്","1. மல்டிபிளெக்சிங், 2. மல்டிபிளெக்சிங்"
മൾട്ടിപോയിന്റ് നെറ്റ്‌വർക്ക്,பலமுனை நெட்வொர்க்
ഒന്നിലധികം പ്രോസസ്സിംഗ്,பல செயலாக்கம்
മൾട്ടിപ്രൊസസർ സിസ്റ്റം,பல்செயலி அமைப்பு
മൾട്ടി പർപ്പസ് ഇന്റർനെറ്റ് മെയിൽ എക്സ്റ്റൻഷൻ (MIME),பல்நோக்கு இணைய அஞ்சல் நீட்டிப்பு (MIME)
പ്ലേസ്മെന്റ്,வேலை வாய்ப்பு
മൾട്ടിസെന്റർ,பல மையம்
മൾട്ടിത്രെഡിംഗ്,மல்டித்ரெடிங்
ബഹുപദ ന്യായവാദം,பல்லுறுப்புக்கோவை பகுத்தறிவு
മൾട്ടിവൈരിയേറ്റ് വിശകലനം,பன்முக பகுப்பாய்வு
മൾട്ടിവൈബ്രേറ്റർ,பல அதிர்வு
"1.പരസ്പര ഒഴിവാക്കൽ, 2.പരസ്പര ഒഴിവാക്കൽ","1.பரஸ்பர விலக்கல், 2.பரஸ்பர விலக்கல்"
പരസ്പര വിവരങ്ങൾ,பரஸ்பர தகவல்
"1. തുടക്കക്കാരൻ, 2. അവബോധജന്യമായ ഉപയോക്താവ്","1. புதியவர், 2. உள்ளுணர்வு பயனர்"
"1.നെയിം സെർവർ, 2.നെയിം സെർവർ","1.பெயர் சேவையகம், 2.பெயர் சேவையகம்"
നന്ദ് ഓപ്പറേഷൻ,நந்த் ஆபரேஷன்
നാനോ,நானோ
"ഇടുങ്ങിയ ബാൻഡ്, ഇടുങ്ങിയ ബാൻഡ്","குறுகிய பட்டை, குறுகிய பட்டை"
ദേശീയ ഇൻഫർമേഷൻ ഇൻഫ്രാസ്ട്രക്ചർ,தேசிய தகவல் உள்கட்டமைப்பு
