Bengali,Tamil
আন্তঃপরমাণু,அணுக்கரு
"নাজ (উত্তরাধিকারী), অন্তর (অভ্যন্তরীণ)","நாஸ் (பரம்பரை), அந்தர் (உள்)"
নিশ্চিত,நிச்சயம்
"উদ্ভাবন, উদ্ভাবন","கண்டுபிடிப்பு, கண்டுபிடிப்பு"
"বিপরীত, বিপরীত, বিপরীত","தலைகீழ், தலைகீழ், எதிர்"
"বিপরীত, বিপরীত","தலைகீழ், தலைகீழ்"
প্রতিনিধিত্ব করতে,பிரதிநிதித்துவம்
"বিপরীত, বিপরীত","தலைகீழ், தலைகீழ்"
অন্ধ,குருடர்
টার্বিড তরল,கொந்தளிப்பான திரவம்
অদৃশ্যতা,கண்ணுக்கு தெரியாதது
অদৃশ্য,கண்ணுக்கு தெரியாத
আয়ন,அயனி
আয়নিক,அயனி
আয়নযোগ্য,அயனியாக்கம் செய்யக்கூடியது
"আয়ন করা, আয়ন করা","அயனியாக்கம், அயனியாக்கம்"
"আয়নোস্ফিয়ার, আয়নোস্ফিয়ার","அயனோஸ்பியர், அயனோஸ்பியர்"
আয়নোস্ফিয়ার,அயனோஸ்பியர்
আইরিস,கருவிழி
বিকিরণিত,கதிர்வீச்சு
বিকিরণ,கதிர்வீச்சு
অযৌক্তিক,பகுத்தறிவற்ற
"অপূরণীয়, অপূরণীয়, অপূরণীয়","ஈடுசெய்ய முடியாத, சீர்படுத்த முடியாத, சீர்செய்ய முடியாத"
অনিয়মিত,ஒழுங்கற்ற
অপরিবর্তনীয়,மீள முடியாதது
ঘূর্ণায়মান,சுழலும்
"আইসোট্রপিক, আইসোট্রপিক বক্ররেখা","ஐசோட்ரோபிக், ஐசோட்ரோபிக் வளைவு"
উপক্রান্তীয়ভাবে,சப்பான்ட்ரோபிகல்
"আমি সংকেত, আমি সংকেত","நான் சமிக்ஞை செய்கிறேன், நான் சமிக்ஞை செய்கிறேன்"
"আইসোবার, আইসোটোপ","ஐசோபார்கள், ஐசோடோப்புகள்"
"আইসোবারিক, সুষম, সুষম","ஐசோபாரிக், சமச்சீர், சமநிலை"
"আইসোমেট্রিক লাইন, আইসোটোনিক লাইন","ஐசோமெட்ரிக் கோடு, ஐசோடோப்பு கோடு"
আইসো-আয়নিক,ஐசோ-அயனி
সমজাতীয়,ஒரே மாதிரியான
সিঙ্ক লাইন,ஒத்திசைவு வரி
সিঙ্ক্রোনাস গতি,ஒத்திசைவான வேகம்
আইসোমেট্রিক,ஐசோமெட்ரிக்
সামঞ্জস্যপূর্ণ,சமபலம்
equi-energed,சம ஆற்றல்
"সমবাহু (v.), সমদ্বিবাহু রেখা (সম্পাদনা)","சமபக்க (வி.), ஐசோசெல்ஸ் கோடு (எட்.)"
"বিচ্ছিন্ন করা, (adj.), আলাদা করা","பிரிக்க, (adj.), பிரிக்க"
"বিচ্ছিন্ন, বিচ্ছিন্ন, একক","தனிமைப்படுத்தப்பட்ட, தனிமைப்படுத்தப்பட்ட, ஒற்றை"
"বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ","பிரித்தல், பிரித்தல், பிரித்தல்"
আইসোমার,ஐசோமர்
আইসোমার,ஐசோமர்
আইসোমেরিজম,ஐசோமெரிசம்
"আইসোমেট্রিক, ত্রিভুজ, ঘন, আইসোমেট্রিক","ஐசோமெட்ரிக், முக்கோணம், கன சதுரம், ஐசோமெட்ரிக்"
আইসোমরফিজম,ஐசோமார்பிசம்
আইসোমরফিক,ஐசோமார்பிக்
আইসোথার্ম,சமவெப்பம்
আইসোথার্ম,சமவெப்பம்
আইসোটোপ,ஐசோடோப்புகள்
আইসোটোপ,ஐசோடோப்புகள்
আইসোট্রপিক,ஐசோட்ரோபிக்
বৃত্তাকার লাইন,வட்ட கோடு
আইসোমরফিজম,ஐசோமார்பிசம்
পুনরাবৃত্তি,மீண்டும் மீண்டும்
অন্তর্নিহিত অর্ধপরিবাহী,உள்ளார்ந்த குறைக்கடத்தி
জ্যাম ইন্টারফেরোমিটার,ஜாம் இன்டர்ஃபெரோமீட்டர்
"jerk, rebound","ஜெர்க், மீள்வலி"
"জেট, মাথা","ஜெட், தலை"
জেট-রকেট চালনা,ஜெட்-ராக்கெட் உந்துவிசை
জে-জে কাপলিং,ஜே-ஜே இணைப்பு
jolly bent,ஜாலி வளைந்த
জুল-তাপ,ஜூல்-வெப்பம்
জুলিমিটার,ஜூல்மீட்டர்
জুল-থমসন প্রভাব,ஜூல்-தாம்சன் விளைவு
জুল,ஜூல்
"কোদাল, লাফ, বাঁশি","மண்வெட்டி, ஜம்ப், புல்லாங்குழல்"
সন্ধি,ஒப்பந்தம்
সঙ্গম স্থান,சங்கமிக்கும் இடம்
সঠিক শব্দাংশ,சரியான எழுத்து
"kesanidhi, proximity","கேசநிதி, அருகாமை"
"ক্যালিডোস্কোপ, ক্যালিডোস্কোপ","கலைடாஸ்கோப், கலைடாஸ்கோப்"
"কাপা ম্যাসনস, কে-ম্যাসনস","கப்பா மேசன்ஸ், கே-மேசன்ஸ்"
ক্যাথোড,கேத்தோடு
ঘনায়ান,கானாயன்
কে-ব্যান্ড,கே-பேண்ட்
কে-ক্যাপচার,கே-பிடிப்பு
k-রিসেপ্টর,கே-ரிசெப்டர்
কেলভিন আনুমানিক,கெல்வின் தோராயம்
একজাতের একক,ஒருமைப்பாட்டின் அலகு
ker সেল,ker செல்
"চাবি, পর্দা, চাবি","திறவுகோல், திரை, திறவுகோல்"
"কী বোর্ড, পর্দা বার","சாவி பலகை, திரைப் பட்டை"
প্রারম্ভিক স্বরবর্ণ,தொடக்க உயிர்
কী পালস,முக்கிய துடிப்பு
নির্দেশক শব্দ,முக்கிய சொல்
অভিক্ষেপ,கணிப்பு
প্রতিরোধ,எதிர்ப்பு
কেজি,கிலோ
কিলোজুল,கிலோஜூல்
কিলোপারসেক,கிலோபார்செக்
কিলোটন বোমা,கிலோடன் குண்டு
গতিসংক্রান্ত,இயக்கவியல்
বিশুদ্ধভাবে গতিশীল,முற்றிலும் மாறும்
"গতিশীল, গতিশীল","இயக்கவியல், மாறும்"
গতিশীলভাবে,மாறும்
ফ্র্যাকচার,எலும்பு முறிவு
klystron,கிளிஸ்ட்ரான்
ধারালো কিনারা,கூர்மையான விளிம்பு
ক্রুস্কাল সীমান্ত,குருஸ்கல் எல்லை
হাইপোথার্মোজেনিক,தெர்மோஜெனிக்
লেবেল,முத்திரை
"চিহ্নিত, খোদাই করা, লেবেলযুক্ত","குறிக்கப்பட்ட, பொறிக்கப்பட்ட, பெயரிடப்பட்ட"
গবেষণাগার,ஆய்வகம்
মই,ஏணி
ঘড়ির কাঁটার বিপরীত দিকে,எதிரெதிர் திசையில்
"ঘড়ির কাঁটার বিপরীত দিকে, বাম মেরুত্ব","எதிரெதிர் திசையில், இடது துருவமுனைப்பு"
সামনে পিছনে,முன்னும் பின்னுமாக
Lagrange সম্প্রচার,லாக்ரேஞ்ச் ஒளிபரப்பு
ল্যাগ্রাঞ্জিয়ানিজম,லக்ராஞ்சியனிசம்
ভেড়ার বাচ্চা সৃষ্টি,ஆட்டுக்குட்டி உருவாக்கம்
"তক্তা, বোর্ড","பலகை, பலகை"
পৃষ্ঠীয় প্লেট,முதுகுத்தட்டு
"পৃষ্ঠ প্রবাহ, স্তর প্রবাহ","மேற்பரப்பு ஓட்டம், நிலை ஓட்டம்"
"কলাই, প্যানেল, স্তর, স্তর বন্ড","முலாம், குழு, நிலை, அடுக்கு பிணைப்பு"
স্তরবিন্যাস,அடுக்குப்படுத்தல்
ল্যামিনা,லேமினா
"বাতি, বাতি","விளக்கு, விளக்கு"
"কাজল, দীপ কাজল","காஜல், தீப் காஜல்"
lande-ব্যবধান নিয়ম,நில இடைவெளி விதி
ল্যান্ডে বিভাজন ফ্যাক্টর,நிலத்தை பிரிக்கும் காரணி
অবতরণ,தரையிறக்கம்
"মাইক্রো ঘর্ষণ, স্তরায়ণ, পরিধান","மைக்ரோ சிராய்ப்பு, லேமினேஷன், உடைகள்"
larmore ফ্রিকোয়েন্সি,லார்மோர் அதிர்வெண்
larmore precession,larmore precession
লেজার,லேசர்
লেজারাইজেশন,லேசரைசேஷன்
গোপন,இரகசியம்
"পার্শ্বীয়, পার্শ্বীয়, পার্শ্বীয়","பக்கவாட்டு, பக்கவாட்டு, பக்கவாட்டு"
"অক্ষাংশ, অক্ষাংশ","அட்சரேகை, அட்சரேகை"
"জালি, জালি","லட்டு, லட்டு"
লাউ ক্লাস,லாவ் வகுப்பு
শুরু করা,ஏவுதல்
শুরু করা,ஏவுதல்
লঞ্চ প্ল্যাটফর্ম,துவக்க மேடை
ভর অনুপাত আইন,வெகுஜன விகித சட்டம்
একাধিক অনুপাত নিয়ম,பல விகித விதி
"স্তর, স্তর","அடுக்கு, நிலை"
এল-ব্যান্ড,எல்-பேண்ட்
"সীসা, সীসা, সীসা, সীসা, সীসা","முன்னணி, முன்னணி, முன்னணி, முன்னணி, முன்னணி"
এগিয়ে,முன்னோக்கி
"চুন, লিকিং (Cr.), Risen Line, Chyawan","சுண்ணாம்பு, கசிவு (Cr.), ரைசன் லைன், சியவான்"
"চিবানো, ক্ষয়, ফুটো","மெல்லுதல், அரிப்பு, கசிவு"
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন","குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்"
অন্তত গণনা,குறைந்தபட்ச எண்ணிக்கை
ল্যাচ তার,தாழ்ப்பாள் கம்பி
লেডুক প্রভাব,லெடுக் விளைவு
বৈধ ওহম,செல்லுபடியாகும் ஓம்
- ইলেকট্রন,-எதிர் மின்னணு
দৈর্ঘ্য সীমাবদ্ধতা,நீளம் கட்டுப்பாடு
প্রসারণ,நீளம்
লেন্স,லென்ஸ்
লেঞ্জের আইন,லென்ஸ் விதி
সমতল টানেল,தட்டையான சுரங்கப்பாதை
অনুভূমিক ফ্লাইট,கிடைமட்ட விமானம்
"সমতলকরণ, সমতলকরণ","சமன்படுத்துதல், சமன்படுத்துதல்"
"অনুভূমিক স্ক্রু, সমতলকরণ স্ক্রু","கிடைமட்ட திருகு, சமன்படுத்தும் திருகு"
আত্মবিশ্বাস এর ধাপ,தன்னம்பிக்கை அளவு
তাত্পর্য স্তর,முக்கியத்துவம் நிலை
"অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমকক্ষ পৃষ্ঠা","கிடைமட்டப் பக்கம், தட்டையான பக்கம், சமநிலைப் பக்கம்"
"লিভার, লিভার","நெம்புகோல், நெம்புகோல்"
ভার্চুয়াল দোলন,மெய்நிகர் அலைவு
"লিডার, লেজার ইনফ্রারেড রাডার","லிடார், லேசர் அகச்சிவப்பு ரேடார்"
"জীবন, বয়স","வாழ்க்கை, வயது"
"উত্তোলন, উত্তোলন","தூக்கி, தூக்கி"
মুক্তির মুহূর্ত,மீட்பு தருணம்
"সংক্ষিপ্ত, হালকা, আবছা, সংক্ষিপ্ত, সংক্ষিপ্ত, 6 আলো","குறுகிய, ஒளி, மங்கலான, குறுகிய, குறுகிய, 6 ஒளி"
"নাতিশীতোষ্ণ., আলো আপ","மிதமான., ஒளிரும்"
বজ্র,மின்னல்
আলোকবর্ষ আলোকবর্ষ,ஒளி ஆண்டு ஒளி ஆண்டு
"সমজাতীয়, সমজাতীয়, সমজাতীয়","ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான"
"সীমা, প্রান্তিক","வரம்பு, விளிம்பு"
"সীমা, সীমা, চরম","எல்லை, எல்லை, தீவிர"
বর্তমান সীমা,தற்போதைய வரம்பு
"রেখা, রেখা, উপবৃত্তাকার","கோடு, கோடு, நீள்வட்டம்"
"রৈখিক, রৈখিক, রৈখিক","நேரியல், நேரியல், நேரியல்"
রৈখিককরণ,நேர்கோட்டுப்படுத்தல்
"একঘেয়েমি, রৈখিকতা","ஏகபோகம், நேர்கோட்டுத்தன்மை"
"এককভাবে, রৈখিকভাবে","தனித்த, நேரியல்"
লাইন সম্ভাব্য,வரி சாத்தியம்
রৈখিক অপূর্ণতা,நேரியல் குறைபாடு
স্ট্রোক লাইন,பக்கவாதம் வரி
রৈখিক বর্ণালী,நேரியல் நிறமாலை
লাইন ভোল্টেজ,வரி மின்னழுத்தம்
"বন্ধন, স্ট্রিং, চেইন, গ্রন্থি, লিঙ্ক","பிணைப்பு, சரம், சங்கிலி, சுரப்பி, இணைப்பு"
তরলীকরণ,திரவமாக்கல்
তরলীকৃত,திரவமாக்கப்பட்ட
তরলীকৃত,திரவமாக்கப்பட்ட
তরল,திரவம்
তরল জলাধার,திரவ நீர்த்தேக்கம்
তরল স্ফটিক,திரவ படிகம்
তরলতা,திரவத்தன்மை
তরল চালিত রকেট,திரவ இயக்கப்படும் ராக்கெட்
লিসাজু পরিসংখ্যান,லிசாஜு புள்ளிவிவரங்கள்
"তালিকা, তালিকা","பட்டியல், பட்டியல்"
"তালিকা, তালিকা","பட்டியல், பட்டியல்"
লিটার,குப்பை
লাইভ প্রোগ্রাম,நேரடி திட்டம்
বৈদ্যুতিক তার,மின்சார கம்பி
"লোড, লোড, লোড, লোড, লোড","சுமை, சுமை, சுமை, சுமை, சுமை"
চুম্বক পাথর,காந்த கல்
"স্থানীয়, স্থানীয়","உள்ளூர், உள்ளூர்"
স্থানীয় ম্যাক্সওয়েলি,உள்ளூர் அதிகபட்சம்
"অবস্থান, অবস্থান, অবস্থান, অবস্থান, অবস্থান","இடம், இடம், இடம், இடம், இடம்"
সংযুক্ত দোষ,கட்டுப்பட்ட தவறு
"তালাক, চালান","தலாக், சரக்கு"
"locus, locus","இடம், இடம்"
চুম্বক পাথর,காந்த கல்
লগারিদমিক,மடக்கை
যুক্তিবিদ্যা,தர்க்கம்
যুক্তিসঙ্গত,நியாயமான
"লজিস্টিকস, অপারেশন সায়েন্স","தளவாடங்கள், செயல்பாட்டு அறிவியல்"
লন্ডন Vanderwaals আকর্ষণ,லண்டன் வாண்டர்வால்ஸ் ஈர்ப்புகள்
দূরবর্তী সংক্রমণ,தொலை பரிமாற்றம்
"দ্রাঘিমাংশ, দ্রাঘিমাংশ","தீர்க்கரேகை, தீர்க்கரேகை"
রাভিনেচের দ্রাঘিমাংশ,ravinech இன் தீர்க்கரேகை
"অনুদৈর্ঘ্য, অনুদৈর্ঘ্য","நீளமான, நீளமான"
দীর্ঘ স্বরবর্ণ,நீண்ட உயிரெழுத்து
"loop, loop, loop (ed.), loop (v.), prasand","லூப், லூப், லூப் (எட்.), லூப் (வி.), பிரசாந்த்"
শিথিলভাবে আবদ্ধ,தளர்வாக பிணைக்கப்பட்டுள்ளது
"sparsely packed, packed","அரிதாக நிரம்பிய, நிரம்பிய"
লরেন্টের ফিটজেরাল্ড সংকোচন,லாரன்ட்டின் ஃபிட்ஸ்ஜெரால்ட் சுருக்கம்
ক্ষতি মুক্ত লাইন,இழப்பு இல்லாத வரி
ক্ষয়প্রাপ্ত অস্তরক,சிதைந்த மின்கடத்தா
শক্তি,வலிமை
"নিম্ন চাপ এলাকা, বিষণ্নতা","குறைந்த அழுத்த பகுதி, மன அழுத்தம்"
"অবজ্ঞা, কম","அவமதிப்பு, குறைந்த"
"সর্বনিম্ন, ক্ষুদ্রতম","குறைந்த, சிறிய"
নিকৃষ্ট ভ্যাকুয়াম,தாழ்வான வெற்றிடம்
উজ্জ্বলতা,ஒளிர்வு
সন্দীপ্তি,சந்தீப்தி
উজ্জ্বল,கதிர்வீச்சு
শিখা।,சுடர்.
"দীপ, প্রদীপী, জ্যোতি-","தீப், பிரதீபி, ஜோதி-"
চন্দ্র দিন,சந்திர நாள்
চন্দ্রগ্রহণ,சந்திர கிரகணம்
চাঁদ উপগ্রহ,சந்திரன் செயற்கைக்கோள்
চাঁদ ফেজ পরিবর্তন,நிலவின் கட்ட மாற்றம்
লাক্স,லக்ஸ்
লাইমান সিরিজ,லைமன் தொடர்
স্থূল,மொத்த
স্থূল,மொத்த
ম্যাজিক লণ্ঠন সচিত্র লণ্ঠন,"மேஜிக் லாந்தர், சித்திர விளக்கு"
"মায়া নম্বর, ম্যাজিক নম্বর, স্থায়ী সংখ্যা","மாயா எண், மந்திர எண், நிரந்தர எண்"
চুম্বকীয়ভাবে,காந்த ரீதியாக
চৌম্বক,காந்தம்
চৌম্বক প্রতিরোধক,காந்த மின்தடை
চুম্বকীয়করণ,காந்தமாக்கும்
চুম্বককরণ,காந்தமாக்கல்
চুম্বকত্ব,காந்தவியல்
চুম্বক তাপীয় প্রভাব,காந்த வெப்ப விளைவு
চুম্বক হাইড্রোডাইনামিকস,காந்த ஹைட்ரோடைனமிக்ஸ்
চুম্বক হাইড্রোস্ট্যাটিক্স,காந்த ஹைட்ரோஸ்டேடிக்ஸ்
ম্যাগনেটোমিটার,காந்தமானி
চুম্বক,காந்தம்
চুম্বক বৃত্ত,காந்த வட்டம்
স্থির চুম্বকত্ব,நிலையான காந்தவியல்
ম্যাগনেট্রন সংশোধনকারী,மேக்னட்ரான் ரெக்டிஃபையர்
বিবর্ধিত চিত্র,பெரிதாக்கப்பட்ட படம்
ম্যাগনিফায়ার,உருப்பெருக்கி
"বড় করা, বড় করা","பெரிதாக்க, பெரிதாக்க"
"ম্যাগনিফায়ার, ম্যাগনিফিকেশন-","உருப்பெருக்கி, உருப்பெருக்கி-"
ম্যাগনিফাইং লেন্স,உருப்பெருக்கி லென்ஸ்
"magnitude, magnitude","அளவு, அளவு"
ম্যাগনন,மேக்னான்
প্রধান ব্যান্ড,முக்கிய இசைக்குழு
"প্রধান সড়ক, প্রধান লাইন",பிரதான சாலை பிரதான பாதை
"প্রধান তার, প্রধান ট্যাপ","பிரதான கம்பி, பிரதான குழாய்"
"রক্ষণাবেক্ষণ, পুষ্টি, রক্ষণাবেক্ষণ","பராமரிப்பு, ஊட்டச்சத்து, பராமரிப்பு"
মেয়র নির্যাস,மயோரானா சாறு
প্রধান অক্ষ,முக்கிய அச்சு
প্রধান ত্রুটি,முக்கிய குறைபாடு
বহুমুখী,பலவகை
মাস্টার টোন,முதன்மை தொனி
যোগাযোগ এবং বিরতি,தொடர்பு மற்றும் முறித்து
নমনীয়তা,இணக்கத்தன்மை
দক্ষতা,திறன்கள்
ম্যানুয়াল ম্যানিপুলেশন,கைமுறை கையாளுதல்
চালক,இயக்குபவர்
মনুষ্যবাহী বেলুন,மனிதர்கள் கொண்ட பலூன்
"ব্যারোমিটার, ম্যানোমিটার","மனோமீட்டர், மனோமீட்டர்"
পলিহেড্রন,பாலிஹெட்ரான்
মানুষ মানুষ বছর,மனிதன் மனிதன் ஆண்டுகள்
"প্রান্তিক, প্রান্তিক, প্রান্তিক","விளிம்பு, விளிம்பு, விளிம்பு"
প্রান্তিক এনট্রপি,விளிம்பு என்ட்ரோபி
নিরাপদ প্রাঙ্গনে,பாதுகாப்பான வளாகம்
নাবিক শুইচাক,மாலுமி Dsuichak
"চিহ্ন, চিহ্ন, চিহ্ন","மதிப்பெண்கள், மதிப்பெண்கள், மதிப்பெண்கள்"
মার্কার,குறிப்பான்
maser,மேசர்
"মুখোশ, মুখোশ, আবরণ","முகமூடி, முகமூடி, கவர்"
ঢেকে ফেলা,மூடி மறைத்தல்
"ভর, ভর, বাল্ক","நிறை, நிறை, மொத்த"
ভর প্রাচুর্য,நிறை மிகுதி
ভর অনুপাত প্রতিক্রিয়া,வெகுஜன விகித எதிர்வினை
"ভর ঘনত্ব, ভর ঘনত্ব, ভর ঘনত্ব, ভর প্রাচুর্য","நிறை செறிவு, நிறை செறிவு, நிறை செறிவு, நிறை மிகுதி"
ভর ক্ষতি,வெகுஜன இழப்பு
মাস্টার নিউক্লিয়াস,முதன்மை கரு
ভর গতি,வெகுஜன வேகம்
ভর প্রতিরোধ ক্ষমতা,வெகுஜன எதிர்ப்பு
"মাস্টার প্লেট, মাস্টার প্লেট","முதன்மை தட்டு, முதன்மை தட்டு"
ম্যাচ,பொருத்துக
মিলে গেছে,பொருந்தியது
ম্যাচিং,பொருந்துகிறது
"ম্যাট্রিক্স,ম্যাট্রিক্স,ম্যাট্রিক্স,ম্যাট্রিক্স","மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ்"
"বস্তু, পদার্থ","பொருள், பொருள்"
সর্বোচ্চ,அதிகபட்சம்
"সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ","உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த"
সর্বাধিক অনুমোদিত,அதிகபட்சமாக அனுமதிக்கப்படுகிறது
ম্যাক্সওয়েল-ওল্টসম্যান বন্টন আইন,மேக்ஸ்வெல்-வோல்ட்ஸ்மேன் விநியோக சட்டம்
ম্যাক্সওয়েলি বিতরণ,அதிகபட்ச விநியோகம்
"ম্যাকলিওড গেজ, ম্যাকলিওড গেজ","மெக்லியோட் கேஜ், மெக்லியோட் கேஜ்"
মানে,அர்த்தம்
"মানে মুক্ত পথ, মানে মুক্ত পথ","இலவச பாதை என்று அர்த்தம், இலவச பாதை என்று அர்த்தம்"
গড় বয়স গড় বয়স,சராசரி வயது சராசரி வயது
মানে জীবন,சராசரி வாழ்நாள்
বিছানা পরিমাপ,அளவிடும் படுக்கை
"পরিমাপ, পরিমাপ, পরিমাপ","அளவிட, அளவிட, அளவிட"
"বল, যান্ত্রিক","விசை, இயந்திர"
যান্ত্রিক সুবিধা,இயந்திர நன்மை
"বল বিজ্ঞান, বলবিদ্যা, বলবিদ্যা","படை அறிவியல், இயக்கவியல், இயக்கவியல்"
যান্ত্রিকীকরণ,இயந்திரமயமாக்கல்
"মেকানিজম, মেকানিক্স","பொறிமுறை, இயக்கவியல்"
"মধ্যমা, মধ্যমা, মধ্যমা, মধ্যমা","இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை"
"স্থূল, গুরু, মহা, পরিষ্কার, নিয়ুত (দশলক্ষা)","மொத்த, குரு, மஹா, தெளிவான, நியுட் (தஷலக்ஷா)"
মেগাকিউরি,மெகாகுரி
ম্যাগোম,மகோம்
মাউসনার প্রভাব,மவுஸ்னர் விளைவு
এম-ইলেক্ট্রন,எம்-எலக்ட்ரான்
"উচ্চারণ, তাল","ஒலிப்பு, தாளம்"
"গলে যাওয়া (adj.), to melt, to melt (ver.)","உருகுவதற்கு (adj.), உருகுவதற்கு, உருகுவதற்கு (ver.)"
"গলানো, গলানো","thaw, thaw"
গলনাঙ্ক,உருகுநிலை
"মেমরি, মেমরি সিস্টেম","நினைவகம், நினைவக அமைப்பு"
"meniscus, meniscus","மாதவிடாய், மாதவிடாய்"
"pariya, murial","பரியா, சுவரோவியம்"
"পারদ-ব্যারোমিটার, পারদ-ব্যারোমিটার","பாதரச காற்றழுத்தமானி, பாதரச காற்றழுத்தமானி"
"পারদিক, ময়ুরিক","பார்திக், மயூரிக்"
মেরিডিয়ান,நடுக்கோடு
গুণাঙ্ক,குணகம்
রাজমিস্ত্রি,கொத்தனார்
"মেসোনি পোল, ইউকাওয়া পোল","மசோனி போல், யுகாவா போல்"
বার্তা,செய்தி
"ধাতু, মৌলিক পদার্থ","உலோகங்கள், அடிப்படை பொருள்"
"ধাতব কাজ, ধাতু চিত্রণ","உலோக வேலைப்பாடு, உலோக விளக்கம்"
অধিবিদ্যা,மீமெய்யியல்
মিতব্যয়ী,அளவாக செலவிடுதல்
উল্কা,விண்கல்
উল্কা,விண்கல்
আবহাওয়া সংক্রান্ত,வானிலையியல்
আবহাওয়াবিদ,வானிலை ஆய்வாளர்
"মিটার সেতু, মিটার সেতু","மீட்டர் பாலம், மீட்டர் பாலம்"
"দূরত্ব, মিটার","தூரம், மீட்டர்"
মাইকেলসনের ইন্টারফেরোমিটার,மைக்கேல்சனின் இன்டர்ஃபெரோமீட்டர்
মাইক্রোঅ্যাম্পিয়ার,மைக்ரோஆம்பியர்
মাইক্রো বিশ্লেষণ,நுண் பகுப்பாய்வு
মাইক্রো-ক্যাননিকাল সেট,நுண் நியதித் தொகுப்பு
মাইক্রো ক্যানোনিকাল সম্প্রদায়,மைக்ரோ நியமன சமூகம்
মাইক্রো সার্কিট,மைக்ரோ சர்க்யூட்
মাইক্রো ফিসার,நுண் பிளவு
মাইক্রন,மைக்ரான்
মাইক্রোফোন,ஒலிவாங்கி
"মাইক্রোফটোগ্রাফ, মাইক্রোস্কোপ ফটো","மைக்ரோஃபோட்டோகிராஃப், மைக்ரோஸ்கோப் போட்டோ"
মাইক্রোফিজিক্স,நுண் இயற்பியல்
"মাইক্রোস্কোপ, মাইক্রোস্কোপ","நுண்ணோக்கி, நுண்ணோக்கி"
"মাইক্রোস্কোপিক, মাইক্রোস্কোপ, মাইক্রোস্কোপ","நுண்ணோக்கி, நுண்ணோக்கி, நுண்ணோக்கி"
সূক্ষ্ম ব্যাপার,நல்ல பொருள்
মাইক্রোস্কোপ,நுண்ணோக்கி
"মাইক্রোস্টেট, মাইক্রোস্টেট","மைக்ரோஸ்டேட், மைக்ரோஸ்டேட்"
মাইক্রোটর,மைக்ரோடார்
মাইক্রো তরঙ্গ,மைக்ரோ அலை
মেরিডিয়ান,நடுக்கோடு
মধ্য,நடுத்தர
ইনকামিং আয়ন,உள்வரும் அயனி
মাইল,மைல்கள்
"আকাশ গঙ্গা, মিলখা মেখলা","ஆகாஷ் கங்கா, மில்கா மேக்லா"
মিলার সূচক,மில்லர் குறியீடு
খনিজ,கனிமங்கள்
শর্ট সার্কিট,குறைந்த மின்னழுத்தம்
সংক্ষিপ্তকরণ,சுருக்குதல்
ন্যূনতম পথ,குறைந்தபட்ச பாதை
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন","குறைந்த, குறைந்த, குறைந்த, குறைந்த"
সর্বনিম্ন আয়নকরণ,குறைந்த அயனியாக்கம்
সংখ্যালঘু বাহক,சிறுபான்மை கேரியர்
সংখ্যালঘু নির্গমনকারী,சிறுபான்மை உமிழ்ப்பாளர்கள்
সংক্ষিপ্ত স্বর,குறுகிய தொனி
"শিল্প, মিনিট, মিনিট","கலை, நிமிடம், நிமிடம்"
মারিচিকা,மரிச்சிகா
"আয়না, মুকুর","கண்ணாடி, முகூர்"
"প্রতিপ নিউক্লিয়াস, প্রতিপ নিউক্লিয়াস","பிராட்டிப் நியூக்ளியஸ், பிராட்டிப் நியூக்ளியஸ்"
মিশ্রণযোগ্যতা,கலப்புத்தன்மை
অমিল লাইন,பொருந்தாத வரிகள்
কুমেলন,குமேலன்
"ওরিয়েন্টিয়ারিং, টেলি-অরিয়েন্টেশন","நோக்குநிலை, தொலைநோக்குநிலை"
"মিসাইল, মিসাইল","ஏவுகணைகள், ஏவுகணைகள்"
অনুপস্থিত ইলেকট্রন,இல்லாத எலக்ட்ரான்
অনুপস্থিত লাইন,விடுபட்ட கோடுகள்
অশ্লীলতা,அவதூறு
"মিক্সার, মিক্সার, মিক্সার (ব্যক্তি)","மிக்சர், மிக்சர், மிக்சர் (நபர்)"
এমকে s পদ্ধতি,எம்.கே. கள். முறை
"চলন্ত, চলন্ত, চলন্ত","நகரும், நகரும், நகரும்"
বহনযোগ্য অ্যান্টেনা,கையடக்க ஆண்டெனா
গতিশীলতা,இயக்கம்
"পদ্ধতি, পদ্ধতি, সিস্টেম, মোড, পলিমার, মোড, পর্যায়, 8. মোড","முறை, முறை, அமைப்பு, முறை, பாலிமர், முறை, நிலை, 8. முறை"
বিমন্দন,விமந்தன்
মডারেটর,மதிப்பீட்டாளர்
scintillating জালি,மின்னும் லட்டு
"পরিবর্তন, রূপান্তর, রূপান্তর","மாற்றம், மாற்றம், மாற்றம்"
রূপান্তরিত সূচকীয় বক্ররেখা,மாற்றப்பட்ட அதிவேக வளைவு
