Kannada,Tamil
ಎಲ್ಪಿ ದಾಖಲೆ,எல்பி பதிவு
ಎಲ್ಎಸ್ ವೋಲ್ಟೇಜ್ ಆಫ್ಸೆಟ್ ರಕ್ಷಣೆ,எல்எஸ் மின்னழுத்த ஆஃப்செட் பாதுகாப்பு
ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಆಟ,குறைந்த அர்த்தமுள்ள விளையாட்டு
ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಸ್ಕೋರ್,குறைந்த குறிப்பிடத்தக்க மதிப்பெண்
ಬೃಹತ್ ಏಕೀಕರಣ,பாரிய ஒருங்கிணைப்பு
ಕಡಿಮೆ ಸಾಮರ್ಥ್ಯ,குறைந்த திறன்
ನೋಡು,பார்
ಲುಮೆನ್,லுமன்
ಲುಮೆನ್ ಗಂಟೆ,lumen மணி நேரம்
ಪ್ರಕಾಶಮಾನತೆ,ஒளிர்வு
ಪ್ರಕಾಶ ಚಿಹ್ನೆ,வெளிச்சம் அடையாளம்
ಜ್ವಾಲೆಯ ಹರಿವು,சுடர் ஓட்டம்
ಲುಮರ್-ಬ್ರೋಧನ್ ಫೋಟೋಮೀಟರ್,லுமர்-பிரோதன் போட்டோமீட்டர்
ಸ್ಥಳೀಯ ಘಟಕ ಮಾದರಿ,உள்ளூர்மயமாக்கப்பட்ட கூறு மாதிரி
ಲೀನಿಯರ್ ವೋಲ್ಟೇಜ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,லீனியர் வோல்டேஜ் டிஃபெரன்ஷியல் டிரான்ஸ்ஃபார்மர்
ಯಂತ್ರ ಚಕ್ರ,இயந்திர சுழற்சி
ಯಂತ್ರ ಭಾಷೆ,இயந்திர மொழி
ಮ್ಯಾಸಿಟೋಶ್ ಕಂಪ್ಯೂಟರ್,macitosh கணினி
ಮ್ಯಾಜಿಕ್ ಚಹಾ,மந்திர தேநீர்
ಅಯಸ್ಕಾಂತ,காந்தம்
ಕಾಂತೀಯ ಆಂಪ್ಲಿಫಯರ್,காந்த பெருக்கி
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ,காந்த குமிழி நினைவகம்
ಕಾಂತೀಯ ಕೋರ್,காந்த கோர்
ಕಾಂತೀಯ ಜೋಡಣೆ,காந்த இணைப்பு
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡೇಟಾ ಸಂಗ್ರಹಣೆ,காந்த தரவு சேமிப்பு
ಕಾಂತೀಯ ವಿಚಲನ,காந்த விலகல்
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್,காந்த வட்டு
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಫೀಲ್ಡ್,காந்த புலம்
ಕಾಂತೀಯ ಹರಿವು,காந்தப் பாய்வு
ಕಾಂತೀಯ ಗಮನ,காந்த கவனம்
ಮ್ಯಾಗ್ನೆಟೋಸಿಂಥೆಸಿಸ್,காந்தத்தொகுப்பு
ಕಾಂತೀಯ ಬಲದ ರೇಖೆ,காந்த விசைக் கோடு
ಕಾಂತೀಯ ಸಂಗ್ರಾಹಕ,காந்த சேகரிப்பான்
ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ,காந்த துருவமுனைப்பு
ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ,காந்த துருவமுனைப்பு
ಕಾಂತೀಯ ಶುದ್ಧತ್ವ,காந்த செறிவு
ಕಾಂತೀಯ ರಕ್ಷಾಕವಚ,காந்த கவசம்
ಕಾಂತೀಯ ಪ್ರಕ್ಷುಬ್ಧತೆ,காந்த அலைச்சல்
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್,காந்த நாடா
ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್,காந்தமானி
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡ್ರೈವಿಂಗ್ ಫೋರ್ಸ್ (ಎಂಎಂಎಫ್),காந்த உந்து சக்தி (mmf)
ಮ್ಯಾಗ್ನೆಟ್ರಾನ್,மேக்னட்ரான்
ವರ್ಧನೆ,உருப்பெருக்கம்
ಸಂಪುಟ,தொகுதி
ಪರಿಮಾಣ ಹೋಲಿಕೆದಾರ,அளவு ஒப்பீட்டாளர்
ಪ್ರಮಾಣ ಕಾರ್ಯ,அளவு செயல்பாடு
ದೊಡ್ಡ ಕಂಪ್ಯೂಟರ್,பெரிய கணினி
ಮುಖ್ಯ ಸಾಲಿನ ಸ್ಟ್ರೀಮ್,முக்கிய வரி ஸ்ட்ரீம்
ಬಹುಪಾಲು ವಾಹಕ,பெரும்பான்மை கேரியர்
ಬಹುಪಾಲು ವಾಹಕ ಪ್ರಸ್ತುತ,பெரும்பான்மை கேரியர் மின்னோட்டம்
"ಪಂಪ್ ಸಂಯೋಜಕ, ಮರುಸಂಯೋಜಕ","பம்ப் ஒருங்கிணைப்பாளர், மறுசீரமைப்பு"
MAN (ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್),MAN (மெட்ரோபாலிட்டன் ஏரியா நெட்வொர்க்)
ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್,மான்செஸ்டர் குறியீட்டு முறை
ಮಾನವ ಶಬ್ದ,மனித சத்தம்
ಮಂಟಿಸ್ಸಾ,மாண்டிசா
ಮ್ಯಾಪಿಂಗ್,விவரணையாக்கம்
ಮಾರ್ಕೋನಿ ಆಂಟೆನಾ,மார்கோனி ஆண்டெனா
ಚಿಹ್ನೆ/ಸಮಯ ಅನುಪಾತ,அடையாளம் / நேர விகிதம்
ಹೊದಿಕೆ,கவர்
ಮಾಸ್ಕ್ ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ ರೋಮ್,முகமூடி திட்டமிடப்பட்ட rom
ಉತ್ತಮ ಕೆಲಸದ ಅಡಚಣೆ,நல்ல வேலை இடையூறு
ಕವರ್ ರೋಮ್,கவர் ரோம்
"ಪರಿಮಾಣ, ದ್ರವ್ಯರಾಶಿ","தொகுதி, நிறை"
ಮಾಸ್ಟರ್ ಗಡಿಯಾರ,முதன்மை கடிகாரம்
ಮಾಸ್ಟರ್ ಆಂದೋಲಕ,முதன்மை ஆஸிலேட்டர்
ಹೊಂದಾಣಿಕೆಯ ಫಿಲ್ಟರ್,பொருந்திய வடிகட்டி
ಹೊಂದಾಣಿಕೆಯ ಲೋಡ್,பொருந்திய சுமை
ಹೊಂದಾಣಿಕೆಗೆ,பொருந்துகிறது
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸಮೀಕರಣ,அணி சமன்பாடு
ಹೆಡ್ ಆಂಟೆನಾ ಟಿವಿ,ஹெட் ஆண்டெனா டி.வி
ಗರಿಷ್ಠ ಮುಂದಕ್ಕೆ,அதிகபட்ச முன்னோக்கி
ಗರಿಷ್ಠ ಲಾಭ,அதிகபட்ச ஆதாயம்
ಗರಿಷ್ಠ ವಿದ್ಯುತ್ ವರ್ಗಾವಣೆ ಪ್ರಮೇಯ,அதிகபட்ச சக்தி பரிமாற்ற தேற்றம்
ಗರಿಷ್ಠ ಸ್ಕೋರ್,அதிகபட்ச மதிப்பெண்
ಗರಿಷ್ಠ ರಿವರ್ಸ್ ವೋಲ್ಟೇಜ್,அதிகபட்ச தலைகீழ் மின்னழுத்தம்
ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ (MUF),அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண் (MUF)
ಗರಿಷ್ಠ,அதிகபட்சம்
ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಸಮೀಕರಣ,மேக்ஸ்வெல் சமன்பாடு
ಸೂಕ್ಷ್ಮ ಚಾನಲ್ ರಚನೆ,மைக்ரோ சேனல் அமைப்பு
M- ಪಡೆದ ಫಿಲ್ಟರ್,எம்-பெறப்பட்ட வடிகட்டி
ಉಚಿತ ಮಾರ್ಗ ಎಂದರ್ಥ,இலவச பாதை என்று பொருள்
ಸರಾಸರಿ ಮೌಲ್ಯ,சராசரி மதிப்பு
ಚದರ ಸರಾಸರಿ ಮೌಲ್ಯ,சதுர சராசரி மதிப்பு
ಅಳತೆ ಉಪಕರಣ,அளவீட்டு கருவி
ಯಾಂತ್ರಿಕ ಫಿಲ್ಟರ್,இயந்திர வடிகட்டி
ವೈದ್ಯಕೀಯ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,மருத்துவ மின்னணுவியல்
ಮೆಗಾ ಓಮ್,மெகா ஓம்
ಮೆಗಾಬೈಟ್,மெகாபைட்
ಮೆಗ್ಗರ್,மெகர்
ಸ್ಮರಣಾರ್ಥ,நினைவேந்தல்
ಮೆಮೊರಿ ಪ್ರವೇಶ ಸಮಯ,நினைவக அணுகல் நேரம்
ಮೆಮೊರಿ ಅರೇ,நினைவக வரிசை
ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್,நினைவக இடையக பதிவு
ಮೆಮೊರಿ ಕೋಶ,நினைவக செல்
ಮೆಮೊರಿ ಸೆಲ್ &#39;ರೇಸ್ ಅರೌಂಡ್&#39; ಹಂತ,நினைவக செல் &#39;ரேஸ் சுற்றி&#39; நிலை
ಮೆಮೊರಿ ಚಿಪ್,நினைவக சிப்
ಮೈಕ್ರೋ ಸರ್ಕ್ಯೂಟ್,மைக்ரோ சர்க்யூட்
ಮೆಮೊರಿ ಚಕ್ರ,நினைவக சுழற்சி
ನೆನಪಿನ ಚಕ್ರ,நினைவக சுழற்சி
ಮೆಮೊರಿ ನಕ್ಷೆ,நினைவக வரைபடம்
ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್,நினைவக வரைபட உள்ளீடு/வெளியீடு
ಮೆಮೊರಿ ಓದುವಿಕೆ,நினைவக வாசிப்பு
ನೆನಪಿನ ಬರವಣಿಗೆ,நினைவக எழுத்து
"ಮೆನು, ಕ್ಯಾಟಲಾಗ್","பட்டி, பட்டியல்"
ಅಕ್ಷೀಯ ಸಮತಲ,அச்சு விமானம்
ನಿವ್ವಳ,நிகர
ಜಾಲರಿ ವಿಶ್ಲೇಷಣೆ,கண்ணி பகுப்பாய்வு
ಜಾಲರಿ ಸ್ಟ್ರೀಮ್,கண்ணி நீரோடை
ಜಾಲರಿ ಸಮೀಕರಣ,கண்ணி சமன்பாடு
ಲೋಹದ,உலோகம்
ಲೋಹದ ಪೆಟ್ಟಿಗೆ,உலோக பெட்டி
ಲೋಹದ ಫಿಲ್ಮ್ ರೆಸಿಸ್ಟರ್,உலோக பட மின்தடை
ಲೋಹೀಕರಣ,உலோகமயமாக்கல்
ಮೀಟರ್,மீட்டர்
MFTD (ಬಹು ಟೋನ್ ಡಯಲಿಂಗ್),MFTD (பல தொனி டயல்)
ಮೊ,மோ
MIC (ಮೈಕ್ರೋವೇವ್ ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್),MIC (நுண்ணலை ஒருங்கிணைந்த சுற்று)
ಮೈಕಾ ಕೆಪಾಸಿಟರ್,மைக்கா மின்தேக்கி
MICR,MICR
ಸೂಕ್ಷ್ಮ ಗುರುತುಗಳು,நுட்பமான அடையாளங்கள்
ಮೈಕ್ರೋಕಂಪ್ಯೂಟರ್,நுண்கணினி
ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ,மைக்ரோ கட்டுப்படுத்தி
ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,மைக்ரோ எலக்ட்ரானிக்ஸ்
ಮೈಕ್ರೋಫಾರ್ಡ್,மைக்ரோஃபாரட்
ಸೂಕ್ಷ್ಮಮೀನು,நுண்மீன்
ಸೂಕ್ಷ್ಮ ಸೂಚನೆ,மைக்ரோ அறிவுறுத்தல்
ಮೈಕ್ರೋಸ್ಕೋಪಿಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್,நுண்ணிய இயக்க முறைமை
ಸೂಕ್ಷ್ಮ ತಾರ್ಕಿಕ,நுட்பமான பகுத்தறிவு
ಮೈಕ್ರಾನ್,மைக்ரான்
ಮೈಕ್ರೊಫೋನ್,ஒலிவாங்கி
ಮೈಕ್ರೋಟೋನಿಕ್ ಪರಿಣಾಮ,மைக்ரோடோனிக் விளைவு
"ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್, ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್","நுண்செயலி, நுண்செயலி"
ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕೋಡ್,நுண்செயலி குறியீடு
ಸೂಕ್ಷ್ಮ ಪ್ರೋಗ್ರಾಂ,மைக்ரோ நிரல்
"ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್, ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್","நுண் நிரலாக்கம், நுண் நிரலாக்கம்"
ಸೂಕ್ಷ್ಮ ಸೆಕೆಂಡ್,மைக்ரோ வினாடி
ಮೈಕ್ರೋ ಸ್ಟ್ರಿಪ್ ಆಂಟೆನಾ,மைக்ரோ ஸ்ட்ரிப் ஆண்டெனா
ಮೈಕ್ರೋ ಸ್ಟ್ರಿಪ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್,மைக்ரோ ஸ்ட்ரிப் டிரான்ஸ்மிஷன் லைன்
"ಮೈಕ್ರೋವೇವ್, ಮೈಕ್ರೋವೇವ್","நுண்ணலை, நுண்ணலை"
ಮೈಕ್ರೋವೇವ್ ಆಂಪ್ಲಿಫಯರ್,நுண்ணலை பெருக்கி
ಮೈಕ್ರೋವೇವ್ ಆಂಟೆನಾ,மைக்ரோவேவ் ஆண்டெனா
ಮೈಕ್ರೋ ವೇವ್ ಲಿಂಕ್,மைக்ரோ அலை இணைப்பு
ಮೈಕ್ರೋವೇವ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ವಿಂಡೋ,மைக்ரோவேவ் டிரான்ஸ்மிஷன் சாளரம்
ಮೈಕ್ರೋವೇವ್ ಟ್ಯೂಬ್,நுண்ணலை குழாய்
ಮಧ್ಯಮ ಬ್ಯಾಂಡ್ ಶ್ರೇಣಿ,இடைப்பட்ட இசைக்குழு வரம்பு
MIDI (ವಾದ್ಯ ಡಿಜಿಟಲ್ ಇಂಟರ್ಫೇಸ್),MIDI (கருவி டிஜிட்டல் இடைமுகம்)
ಮಿಲ್ಲರ್ ಪರಿಣಾಮ ಕೆಪಾಸಿಟನ್ಸ್,மில்லர் விளைவு கொள்ளளவு
ಮಿಲ್ಲರ್ ಇಂಟಿಗ್ರೇಟರ್,மில்லர் ஒருங்கிணைப்பாளர்
ಮಿಲ್ಲರ್ ಕರೆ ಬೇಸ್,மில்லர் அழைப்பு அடிப்படை
ಮಿಲ್ಲರ್ ಪ್ರಮೇಯ,மில்லர் தேற்றம்
ಮಿಲಿಮೀಟರ್,மில்லிமீட்டர்
ಮಿಲಿ ಆಂಪಿಯರ್,மில்லி ஆம்பியர்
ಮಿಲಿ ಹೆನ್ರಿ,மில்லி ஹென்றி
ಮಿಲ್ಮನ್ ಪ್ರಮೇಯ,மில்மேன் தேற்றம்
ಸಂಕ್ಷಿಪ್ತಗೊಳಿಸುವಿಕೆ,சுருக்குதல்
ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ,சிறுபான்மை கேரியர்
ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ ಸ್ಟ್ರೀಮ್,சிறுபான்மை கேரியர் ஸ்ட்ரீம்
ಮಿಂಟರ್ಮ್,Minterm
ವ್ಯವಕಲನ,கழித்தல்
ಎಂ.ಪಿ.ಎಸ್.,எம்.பி.எஸ்.
ತಪ್ಪು ಜೋಡಣೆ,தவறான சீரமைப்பு
ಕ್ಷಯಿಸುವಿಕೆ,நீக்குதல்
ಮಿಕ್ಸರ್,கலவை
ಎಂಎಂಯು (ನೆನಪಿನ ನಿರ್ವಹಣಾ ಘಟಕ),MMU (நினைவக மேலாண்மை அலகு)
ಸ್ಮರಣಾರ್ಥ,நினைவாற்றல்
ಚಲಿಸುವ ಎಲೆಕ್ಟ್ರಾನ್ಗಳು,நகரும் எலக்ட்ரான்கள்
ಚಲನಶೀಲತೆ,இயக்கம்
ಮಾದರಿ ವಿಚಲನ,மாதிரி விலகல்
ಮೋಡ್,முறை
ಮಾದರಿ,மாதிரி
ಮೋಡೆಮ್,மோடம்
ಬದಲಾಗದ ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಕೋಡಿಂಗ್,மாறாத அதிர்வெண் மாடுலேஷன் கோடிங்
ಮಾಡ್ಯುಲರ್ ವಿನ್ಯಾಸ,மட்டு வடிவமைப்பு
ಮಾಡ್ಯುಲೇಟೆಡ್,பண்பேற்றப்பட்டது
ಸಮನ್ವಯತೆ,பண்பேற்றம்
ಮಾಡ್ಯುಲೇಷನ್ ಆಳ,பண்பேற்றம் ஆழம்
ಮಾಡ್ಯುಲೇಶನ್ ಸೂಚ್ಯಂಕ,பண்பேற்றம் குறியீடு
ಮಾಡ್ಯುಲೇಶನ್ ಶೇಕಡಾವಾರು,பண்பேற்றம் சதவீதம்
ಘಟಕ,தொகுதி
ಮಾಡ್ಯುಲಸ್ ಎನ್ ಗುಣಕ,மாடுலஸ் n பெருக்கி
ಕ್ಯಾಲ್ಕುಲೇಟರ್ ಮಾಡ್ಯುಲಸ್,கால்குலேட்டர் மாடுலஸ்
ಅಣು,மூலக்கூறு
ಪ್ರಚೋದನೆ,உந்துவிசை
ಮಾನಿಟರ್,கண்காணிக்கவும்
ಏಕವರ್ಣದ,ஒரே வண்ணமுடைய
ಏಕವರ್ಣದ ಪ್ರದರ್ಶನ,ஒரே வண்ணமுடைய காட்சி
ಏಕಶಿಲೆಯ (IC),ஒற்றைக்கல் (IC)
ಒಂದೇ ನಾಡಿ,ஒற்றை துடிப்பு
ಏಕತಾನತೆಯ ಮಲ್ಟಿವೈಬ್ರೇಟರ್,மோனோஸ்டேஷனரி மல்டிவைப்ரேட்டர்
ಏಕರೂಪತೆ,சீரான தன்மை
ಮೂರ್ ಕಾನೂನು,மூரின் சட்டம்
ಮೋರ್ಸ್ ಕೋಡ್,மோர்ஸ் குறியீடு
mosfet,mosfet
ಅರ್ಥಪೂರ್ಣ ಪಾತ್ರ,மிகவும் அர்த்தமுள்ள பாத்திரம்
ಮದರ್ ಬೋರ್ಡ್,தாய் பலகை
ಮೋಟಾರ್,மோட்டார்
ಮೋಟಾರ್ ಕ್ರಿಯೆ,மோட்டார் நடவடிக்கை
ಆರೋಪ,குற்றச்சாட்டு
ಇಲಿ,சுட்டி
ಚಲಿಸಬಲ್ಲ ಸುರುಳಿ ಧ್ವನಿವರ್ಧಕ,நகரக்கூடிய குண்ட்லி ஒலிபெருக்கி
ಚಾಲನೆಯಲ್ಲಿರುವ ಮೀಟರ್,இயங்கும் மீட்டர்
ಸಂಪೆಗ್,சம்பெக்
ಎಂಪಿಯು,MPU
MSD (ಅತಿ ಹೆಚ್ಚು ಅಂಕ),எம்.எஸ்.டி (அதிக மதிப்பெண்)
MS ವಿಂಡೋಸ್,MS விண்டோஸ்
ಎಂ.ಟಿ.ಬಿ.ಎಫ್. (ವ್ಯತ್ಯಾಸ ವೈಫಲ್ಯ ಸರಾಸರಿ),எம்.டி.பி.எஃப். (வேறுபாடு தோல்வி இடைநிலை)
ಬಹುಕಾಲಮ್ ಕ್ಲೈಸ್ಟ್ರಾನ್,பல நெடுவரிசை கிளைஸ்ட்ரான்
ಪಾಲಿಮರ್ ಕನೆಕ್ಟರ್,பாலிமர் இணைப்பு
ಮಲ್ಟಿಮೀಡಿಯಾ,மல்டிமீடியா
ಮಲ್ಟಿಮೀಟರ್,மல்டிமீட்டர்
ಬಹು ಹೊರಸೂಸುವ ಟ್ರಾನ್ಸಿಸ್ಟರ್,பல உமிழ்ப்பான் டிரான்சிஸ்டர்
ಮಲ್ಟಿಟ್ರೇಸಿಂಗ್,மல்டிட்ரேசிங்
ಅರ್ಹತೆ,தகுதி
ಗುಣಕ,பெருக்கி
ಬಹು ಸಂಪನ್ಮೂಲ,பல வளங்கள்
ಮಲ್ಟಿಪ್ರೋಗ್ರಾಮಿಂಗ್,பல நிரலாக்கம்
ಬಹು ಶ್ರೇಣಿ,பல வரம்பு
ಬಹುಪದೀಯ ಆಂಪ್ಲಿಫಯರ್,பல்லுறுப்புக்கோவை பெருக்கி
ಬಹುಕ್ರಿಯಾತ್ಮಕ,பல செயல்பாடு
ಮ್ಯೂಟ್ ಮಾಡಿ,முடக்கு
ಪರಸ್ಪರ ಗುಣಲಕ್ಷಣಗಳು,பரஸ்பர பண்புகள்
ಪರಸ್ಪರ ವಾಹಕತೆ,பரஸ்பர கடத்துத்திறன்
ಪರಸ್ಪರ ಜೋಡಣೆ,பரஸ்பர இணைப்பு
ಪರಸ್ಪರ ಪ್ರೇರಣೆ,பரஸ்பர உந்துதல்
ಪರಸ್ಪರ ಸಂಬಂಧ,பரஸ்பரம்
ಮೈಲಾರ್ ಪಿಸಿ. ಬಿತ್ತು,மைலார் பிசி. விதைக்க
ಎನ್-ಮ್ಯಾಟರ್,N-மேட்டர்
NAMPS,NAMPS
ನಂದ್-ನಂದ ಸರ್ಕ್ಯೂಟ್,nand-nand சுற்று
"ನ್ಯಾನೋ ಸೆಕೆಂಡ್ (- ಗೆ, )","நானோ வினாடி (- to, )"
ನೇಪಿಯರ್ ಕಾನೂನು,நேப்பியர் சட்டம்
ಕಿರಿದಾದ ಬ್ಯಾಂಡ್,குறுகிய இசைக்குழு
ಕಿರಿದಾದ ಬ್ಯಾಂಡ್ ಶಬ್ದ,குறுகிய இசைக்குழு சத்தம்
ಕಿರಿದಾದ ಬ್ಯಾಂಡ್ ಪಾರ್ಕ್ ಶಬ್ದ,குறுகிய பேண்ட் பார்க் சத்தம்
ಸ್ಥಳೀಯ ಇಂಟರ್ಪ್ರಿಟರ್,சொந்த மொழிபெயர்ப்பாளர்
ನೈಸರ್ಗಿಕ ಲೆಕ್ಕಾಚಾರ,இயற்கை கணக்கீடு
ನೈಸರ್ಗಿಕ ಆವರ್ತನ,இயற்கை அதிர்வெண்
ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್,இயற்கை மடக்கை
ಸಮೀಪದ ಕರೆ,அருகில் அழைப்பு
ನಡುಕ ಬಳಿ,நடுக்கம் அருகில்
"ಸೂಜಿ ವೇಗ, ದಾಸ್ತಾನು ವೇಗ","ஊசி வேகம், சரக்கு வேகம்"
ನಿಷೇಧ,தடை
ನಿಷೇಧ ಸೂಚನೆ,தடை அறிவிப்பு
ನಿಷೇಧದ ಚಿಹ್ನೆ,தடை சின்னம்
ನಕಾರಾತ್ಮಕ ಗೇಟ್,எதிர்மறை வாயில்
ಋಣಾತ್ಮಕ ಅಂತಿಮ ಗೇಟ್,எதிர்மறை இறுதி வாயில்
ನಕಾರಾತ್ಮಕ ಬಂಧ,எதிர்மறை பிணைப்பு
ಋಣಾತ್ಮಕ ಕತ್ತರಿಸುವುದು,எதிர்மறை வெட்டுதல்
ನಕಾರಾತ್ಮಕ ಕೋರ್,எதிர்மறை கோர்
ಋಣಾತ್ಮಕ ಹೊರಸೂಸುವ ಟ್ರೇಲಿಂಗ್,எதிர்மறை உமிழ்ப்பான் பின்தொடர்தல்
ಋಣಾತ್ಮಕ ಮರುಹೂಡಿಕೆ,எதிர்மறை மறு முதலீடு
ಋಣಾತ್ಮಕ ಮರುಹೂಡಿಕೆ ಆಂಪ್ಲಿಫಯರ್,எதிர்மறை மறு முதலீட்டு பெருக்கி
ನಕಾರಾತ್ಮಕ ವಾದ,எதிர்மறை வாதம்
ಋಣಾತ್ಮಕ ಅಥವಾ ಗೇಟ್,எதிர்மறை அல்லது வாயில்
ಋಣಾತ್ಮಕ ಧ್ರುವೀಯತೆ,எதிர்மறை துருவமுனைப்பு
ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ,எதிர்மறை எதிர்ப்பு
ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ ವಲಯ,எதிர்மறை எதிர்ப்பு மண்டலம்
ನಕಾರಾತ್ಮಕ ಪೂರೈಕೆ,எதிர்மறை வழங்கல்
ಋಣಾತ್ಮಕ ತಾಪಮಾನ,எதிர்மறை வெப்பநிலை
ಋಣಾತ್ಮಕ ತಾಪಮಾನ ಗುಣಾಂಕ,எதிர்மறை வெப்பநிலை குணகம்
ನಕಾರಾತ್ಮಕ ಪ್ರಸರಣ,எதிர்மறை பரிமாற்றம்
ನಕಾರಾತ್ಮಕ ಮರ,எதிர்மறை மரம்
ನಕಾರಾತ್ಮಕ ಸುರಂಗ ಡಯೋಡ್,எதிர்மறை டன்னல் டையோடு
ನಕಾರಾತ್ಮಕ ತಪ್ಪು,எதிர்மறை தவறான
ನಕಾರಾತ್ಮಕ ಸತ್ಯ,எதிர்மறை உண்மை
ಅತ್ಯಲ್ಪ,புறக்கணிக்கத்தக்கது
ನೆಮ್ಯಾಟಿಕ್ ದ್ರವ ಸ್ಫಟಿಕ,நெமாடிக் திரவ படிகம்
ನಕಾರಾತ್ಮಕ ಮೋಡ್,எதிர்மறை முறை
ನಿಯಾನ್ ದೀಪ,நியான் விளக்கு
ಚಿಕ್ಕನಿದ್ರೆ,நாப்பர்
ನೆಸ್ಟೆಡ್ ಶಾಖೆ,உள்ளமை கிளை
ನೆಸ್ಟೆಡ್ ಕೆಲಸದ ಧ್ವಜ,உள்ளமை வேலை அடையாளம்
ಗೂಡು,கூடு கட்டுதல்
ಸಂಪೂರ್ಣ ಅಶುದ್ಧತೆಯ ಸಾಂದ್ರತೆ,முழுமையான தூய்மையற்ற செறிவு
ನಿವ್ವಳ ಪಟ್ಟಿ,நிகர பட்டியல்
"ನೆಟ್ವರ್ಕ್, ನೆಟ್ವರ್ಕ್","பிணையம், பிணையம்"
ನೆಟ್ವರ್ಕ್ ಡ್ರೈವ್,பிணைய இயக்கி
ನೆಟ್ವರ್ಕ್ ಆಪರೇಟರ್,நெட்வொர்க் ஆபரேட்டர்
ನೆಟ್ವರ್ಕ್ ಮಾದರಿ,பிணைய மாதிரி
ನೆಟ್ವರ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್,பிணைய இயக்க முறைமை
ನೆಟ್ವರ್ಕ್ ಸರ್ವರ್,பிணைய சேவையகம்
ನೆಟ್ವರ್ಕ್ ರಚನೆ,பிணைய அமைப்பு
ನೆಟ್ವರ್ಕ್ ಸಿದ್ಧಾಂತ,பிணைய கோட்பாடு
ನೆಟ್ವರ್ಕ್ ಟೋಪೋಲಜಿ,பிணைய நிலப்பரப்பு
ಮೂಡಿ ಬಂದಿದೆ,மனநிலை
ತಟಸ್ಥ ರೇಖೆ,நடுநிலை கோடு
ಖಿನ್ನತೆಗೆ ಒಳಗಾದ ವಲಯ,தாழ்வு மண்டலம்
ನ್ಯೂಟ್ರಾಲೈಸೇಶನ್ ಸರ್ಕ್ಯೂಟ್,நடுநிலைப்படுத்தல் சுற்று
ತಟಸ್ಥಗೊಳಿಸುವಿಕೆ,நடுநிலைப்படுத்தல்
ನ್ಯೂಟ್ರಾನ್,நியூட்ரான்
ಮುಂದಿನ ಪೀಳಿಗೆಯ CPU,அடுத்த தலைமுறை CPU
ಹೊಸ ಸಾಲಿನ ಪಾತ್ರ,புதிய வரி எழுத்து
ನ್ಯೂಜಿಲೆಂಡ್ ವೈರಸ್,நியூசிலாந்து வைரஸ்
ಮುಂದಿನ ಹಂತ,அடுத்த நிலை
