Odiya,English
ହାର୍ଟି ଆନୁମାନିକତା |,Hartee approximation
ହାର୍ଟଲି ସର୍କିଟ |,Hartly circuit
ହାଇଡ୍ରୋଜେନ୍-ବୋମା |,H-bomb
"ହେଡିଙ୍ଗ୍, ହେଡିଙ୍ଗ୍",Heading
"ସିଧାସଳଖ ପ୍ରଭାବ, ମୁହାଁମୁହିଁ ଧକ୍କା |",head-on collision
ଉତ୍ତାପ,heat
ଗରମ,heating
ଉତ୍ତାପ ତରଙ୍ଗ,heat wave
ସ୍ୱର୍ଗୀୟ ଶରୀର (ଉତ୍ତାପ ତରଙ୍ଗ),heavenly body (=celestial body)
ବୃହତ ନ୍ୟୁକ୍ଲିୟସ୍ |,heavier nuclei
ଲମ୍ବା ଯୋଡି |,heavy coupling (=tight coupling)
"ଉଚ୍ଚତା, ଉଚ୍ଚତା, ଉଚ୍ଚତା |",height
ଉଚ୍ଚତା ପ୍ରଭାବ,height effect
ହିଟଲର-ଲଣ୍ଡନ ବିବାଦ |,Heitler-London theory
କୁଣ୍ଡାଲିନି |,Helical
ହେଲିଓସେଣ୍ଟ୍ରିକ୍ |,Heliocentric
ହେଲମହୋଲ୍ଟ ମୁକ୍ତ ଶକ୍ତି |,Helmholtz free energy
ହେନ୍ରି |,henry (unit)
ମୁଦ୍ରିତ,hermetically sealed
ହର୍ଟଜ୍ ତରଙ୍ଗ |,Hertxian wave
ହଜ୍,hertz (unit)
ଅଦ୍ଭୁତ ଶକ୍ତି ଇଲେକ୍ଟ୍ରନ୍ |,heteroenergetic electron
ଭେଦଭାବ,data Heterogeneous
ଭେଦଭାବ,Heterogenous
"ହେଟେରୋନ୍ୟୁକ୍ଲିୟର, ହେଟେରୋନ୍ୟୁକ୍ଲିୟର |",heterrounuclear
ହିଜଲର୍ ମିଶ୍ରଣ |,Heusler's alloy
ଷୋ ଅକ୍ଷ,hexad axis
"ଷୋଡଶାଳିଆ ସ୍ଫଟିକ୍, ଚତୁର୍ଭୁଜ ସ୍ଫଟିକ୍ |",hexagonal crystal
ଛୋଟ କ୍ୟାମେରା |,high speed camera
"ଥର୍ମୋମେଟ୍ରି, ହାଇପରଥର୍ମୋମିଟ୍ରି |",high temperature thermometry(pyrometry)
"ହାଇ ଭୋଲଟେଜ୍, ହାଇ ଭୋଲଟେଜ୍ |",high tension
"ଗର୍ତ୍ତ, ଗର୍ତ୍ତ, ଗର୍ତ୍ତ",hole
ହୋଲଗ୍ରାମ |,Hologram
ହୋଲୋଗ୍ରାଫି |,holography
"ଏକତା, ଏକତା",Homogeneity
"ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ |",Homogeneous
ହୁକର ନିୟମ |,Hook's law
ଭୂସମାନ୍ତର,horizontal
"ଘୋଡା ଶକ୍ତି, ଘୋଡା ଶକ୍ତି |",horse power
ଆତିଥ୍ୟ,Host
ହଟ୍ ବ୍ୟାଣ୍ଡ |,hot band
ସୁପର ଶକ୍ତି ବାହକ |,hot carrier
ଉଚ୍ଚ ଶକ୍ତି ଇଲେକ୍ଟ୍ରନ୍ |,hot electron
ରଙ୍ଗ ଛାଇ |,hue
"ହମ୍, ଆମେ",Hum
"ଆର୍ଟିକ୍ୟୁଲେସନ୍, ଆର୍ଦ୍ରତା",Humidification
ଆର୍ଦ୍ରତା,humidifier
"ଆର୍ଦ୍ରତା, ଆର୍ଦ୍ରତା |",humidity
ହୁଇଗେନ୍ସ ନିୟମ |,Huygens principle
ହାଇବ୍ରିଡ୍ |,hybrid
ହାଇବ୍ରିଡାଇଜେସନ୍ |,hybridisation
ହାଇଡ୍ରୋଲିକ୍ |,Hydraulic
"ହାଇଡ୍ରୋଡାଇନାମିକ୍, ହାଇଡ୍ରୋଡାଇନାମିକ୍ |",Hydrodynamic
"ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ, ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ, ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ |",hydrodynamics
ହାଇଡ୍ରୋଜେନ୍ ପଦାର୍ଥ |,hydrogenous material
ହାଇଡ୍ରୋଲୋଜି |,Hydrology
ଜଳ ବୋର୍ଡ,Hydrosphere
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ |,Hydrostatic
"ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ, ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ |",Hydrostatics
"ହାଇଗ୍ରୋମିଟର, ହାଇଗ୍ରୋମିଟର |",Hygrometer
ହାଇଗ୍ରୋମେଟ୍ରି |,hygrometry
ହାଇଗ୍ରୋମିଟର,Hygroscope
ହାଇଗ୍ରୋସ୍କୋପିକ୍ |,Hygroscopic
ହାଇପରବୋଲିକ୍ |,Hyperbolic
ଉଚ୍ଚ ଚାର୍ଜ ହାଇପର ଚାର୍ଜ |,Hypercharge
ସର୍ବନିମ୍ନ,Hyperfine
ଦୀର୍ଘ ଦର୍ଶନ,hypermetropia
ହାଇପର୍ରାନି - ନ୍ୟୁକ୍ଲିୟସ୍ |,Hypernuclei
ହାଇପରନ୍ |,hyperon
ସୁପରସୋନିକ୍ |,Hypersonic
ସୁପର ଆକାଶ |,hyper space
ଅନୁମାନ,hypothesis
"କପଟେଟିକାଲ୍, କପଟେଟିକାଲ୍ |",Hypothetical
ଫୁଟିବା ବିନ୍ଦୁ |,hypsometer
somnolence,Hysterisis
ବରଫ,Ice
ବରଫ-ସ୍ଫଟିକ |,ice crystel
ଆଦର୍ଶ,Ideal
ଆଦର୍ଶ,idealized
"ସମାନ, ସମାନ, ଅବିଚ୍ଛେଦ୍ୟ |",Identical
"ପରିଚୟ, ପରିଚୟ, ପରିଚୟ, ପରିଚୟ",identification
"ପରିଚୟ ବିକନ୍, ପରିଚୟ ବିକନ୍ |",identification beacon
"ସମାନ, ସମାନ, ସର୍ବତ୍ର, ବ୍ୟକ୍ତିଗତତା |",Identity
କାମହୀନ |,Idle
"ନିଷ୍କ୍ରିୟ ସମୟ, ପ୍ରୋଗ୍ରାମ ପରୀକ୍ଷା ସମୟ |",idle time
ପ୍ରଜ୍ୱଳିତ କରିବାକୁ |,Ignite
ଇଗ୍ନିଟର,Ignitor
ଇଗ୍ନିସନ୍,ignition
ନିର୍ଦ୍ଦେଶକୁ ଅବମାନନା କରନ୍ତୁ |,Ignore
ଆଲୋକର ଘନତା |,illuminance
ଆଲୋକିତକାରୀ,illuminant
ଆଲୋକିତକାରୀ,Illuminating
ଆଲୋକୀକରଣ ଗେଜ୍ |,illumination photometer
ଆଲୋକିତକାରୀ,Illuminator
ପ୍ରତିଫଳନ,image
"କଳ୍ପିତ, କଳ୍ପିତ, କପଟେଟିକାଲ୍ |",Imaginary
ଜଳମଗ୍ନ ବସ୍ତୁ |,immersed body
ବୁଡ ପକାଇବା |,Immersion
ପ୍ରତିବନ୍ଧକ ଅନୁପ୍ରବେଶ |,immittance
"ପ୍ରଭାବ, ପ୍ରଭାବ, ପ୍ରଭାବ, ଧକ୍କା, ପୁନର୍ବାର |",Impact
ପ୍ରଭାବ ପ୍ରଭାବ,impact effect
ପ୍ରତିବନ୍ଧକ,Impedance
ଆଶ୍ଚର୍ଯ୍ୟଜନକ,Impinging
ପ୍ରୟୋଗ ଚାପ |,imposed pressure
"ଗର୍ଭବତୀ, ଏମ୍ବେଡ୍",impregnated
ପ୍ରେରଣା,impulse
ଅଶୁଦ୍ଧ,Impure
ଅତିରିକ୍ତ କଣ୍ଡକ୍ଟିଭିଟି (ଏକ୍ସଟ୍ରିନିକ୍ କଣ୍ଡକ୍ଟିଭିଟି),impurity conductivity (=extrinsic conductivity)
ଶ୍ରବଣତା |,Inaudibility
ଶୁଣାଯାଏ ନାହିଁ |,Inaudible
ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |,Incandescence
ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |,incandescent
ରାପ୍ସୋଡିକ୍ |,Incoherent
ଆଗାମୀ,incoming
ଅସମ୍ପୂର୍ଣ୍ଣତା |,Incompressibility
ବର୍ଦ୍ଧିତ ଦୋହରିବା |,increasing oscillation
ଚୁମ୍ବକୀୟତା ବୃଦ୍ଧି |,incremental permeability
ମାଗଣା ବଣ୍ଟନ |,independent distribution
"ଅସୀମ, ଅନିର୍ଦ୍ଦିଷ୍ଟ, ନିର୍ଦ୍ଦିଷ୍ଟ, 4 ନିର୍ଦ୍ଦିଷ୍ଟ |",Indeterminate
"ସାଂଘାତିକ, ସୂଚକ, 3 ଇଣ୍ଡେକ୍ସ |",Index
"ପରୋକ୍ଷ, ପରୋକ୍ଷ |",indirect
ଅନୁପ୍ରାଣିତ,Induced
"ଆଗମନ, ଅନୁକରଣ, ଅନୁକରଣ |",Induction
ପ୍ରେରଣାଦାୟକ |,inductive
ପ୍ରେରଣାଦାତା |,inductor
ନିଷ୍କ୍ରିୟ |,Inertial
ଅବିସ୍ମରଣୀୟ ଉତ୍ସ |,inexhaustible source
"ଅସୀମ, ଅସୀମ |",Infinite
"ଅସୀମ, ଅସୀମ |",Infinities
"ଅସୀମ, ଅସୀମ |",infinity
ଜ୍ୱଳନ୍ତତା |,Inflammability
ଜ୍ୱଳନ୍ତ,Inflammable
ପ୍ରବାହ,Inflow
ପ୍ରବାହ,Influx
ସୂଚନା,information
ବହୁତ କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,infralow-frequency
ଇନଫ୍ରାଡ୍,Infra-red
ଶୁଣାଯାଏ ନାହିଁ |,Infrasonic
ଅଭା ଶ୍ରାବିକି |,Infrasonics
ଅସଙ୍ଗତି,Inhomogeneity
ଭିନ୍ନ,Inhomogeneous
ପ୍ରାରମ୍ଭିକ,initial
ଇଞ୍ଜେକ୍ସନ୍ |,Injection
ପ୍ରବେଶ କର |,Inlet
"ଭିତର, ଭିତର, ଭିତର, ଭିତର",Inner
"ଇନପୁଟ୍ (n।), ଇନପୁଟ୍ (v।)",Input
ଅସମ୍ମାନ |,Insensitive
ଜୀବନ୍ତ,Insertion
"ଅମୂଳକ, ଅମୂଳକ",insignificant
ତଦାରଖ,Inspection
"ସ୍ଥାପନ, ସ୍ଥାପନ, ସ୍ଥାପନ",Installation
ମୁହୂର୍ତ୍ତ,instant
ନିର୍ଦ୍ଦେଶ,instruction
ମେସିନ୍,instrument
ଯାନ୍ତ୍ରିକ,Instrumental
"ଯାନ୍ତ୍ରିକରଣ, ସଭା",Instrumentation
"ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ",Insulated
ଇନସୁଲେଟିଂ,Insulation
"ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ |",insulator
"1 ହୋଲ୍ ନମ୍ବର, ଇଣ୍ଟିଜର୍",Integer
ଏକୀକରଣ,integrability
"ଇଣ୍ଟିଗ୍ରାଲ୍, ଇଣ୍ଟିଜର୍",integral
ଏକୀକରଣ,Integration
"ତୀବ୍ର, କ୍ରୋଧିତ |",Intense
ତୀବ୍ରତା,intensification
"ଟ୍ରାକ୍ସନ୍, ତ୍ୱରକ",intensifier
"ତୀବ୍ରତା, ତୀବ୍ରତା, ତୀବ୍ରତା |",Intensity
ତୀବ୍ର,Intensive
ପାରସ୍ପରିକ କ୍ରିୟା,Interaction
ଇଣ୍ଟରାଟୋମିକ୍ |,interatomic
"ବିନିମୟ, କାରବାର",Interchange
"ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା, ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା |",Interdependency
ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |,Interdependent
ପାରସ୍ପରିକ ବିସ୍ତାର |,inter diffusion
ଇଣ୍ଟରଫେସ୍ ପୃଷ୍ଠା |,Interface
କ୍ରସ୍ ଫିଲ୍,interface connection (=feed __through)
ଇଣ୍ଟରଫେସ୍ କୋଣ,interfacial angle
"ବାଧା, ବାଧା, ବାଧା",interference
ଇଣ୍ଟରଗାଲାକ୍ଟିକ୍ |,Intergalactic
"ଭିତର, ଭିତର, ଭିତର (v।), ଭିତର, ଭିତର, ଭିତର (v।)",Interior
"ସିନେପ୍ସ, ସିନେପ୍ସ |",Interlocking
"ମଧ୍ୟବର୍ତ୍ତୀ, ଦ୍ secondary ିତୀୟ, ମଧ୍ୟମ, ମଧ୍ୟମ",Intermediate
ଇଣ୍ଟରମେଟାଲିକ୍ |,Intermetallic
"ମଧ୍ୟବର୍ତ୍ତୀ, ମଧ୍ୟବର୍ତ୍ତୀ",intermittent
ପାରସ୍ପରିକ,Intermolecular
ଆଭ୍ୟନ୍ତରୀଣ |,internal
ଆନ୍ତର୍ଜାତୀୟ,International
ଅନ୍ତର୍ନିହିତ,interplanar
ପାରସ୍ପରିକ,interplanetary
ଇଣ୍ଟରପୋଲେସନ୍ |,Interpolation
ଅର୍ଥପୂର୍ଣ୍ଣତା |,Interpretability
"ଚୟନକର୍ତ୍ତା, ଅନୁବାଦକ",interpreter
ବାଧା,interrupter
ଛକ,intersecting
"ଛକ, ଛକ, ଛକ",Intersection
ବ୍ୟବଧାନ,interspace
ଆନ୍ତର୍ଜାତିକ,Interstellar
ଅନ୍ତର୍ନିହିତ,Interstitial
"ଫାଙ୍କ, ଫାଙ୍କ",Interval
ବନ୍ଦ,Intimate
ଶେଷରେ,Intra
ଇଣ୍ଟରାଟୋମିକ୍ |,Intra-atomic
"ନାଜ (ଉତ୍ତରାଧିକାରୀ), ଆଣ୍ଟାର (ଆଭ୍ୟନ୍ତରୀଣ)",Intrinsic
ନିଶ୍ଚିତ,Invariant
"ଉଦ୍ଭାବନ, ଉଦ୍ଭାବନ",Invention
"ଓଲଟା, ଓଲଟା, ବିପରୀତ |",Inverse
"ଓଲଟା, ବିପରୀତ",Inversion
ପ୍ରତିନିଧିତ୍ୱ କରିବାକୁ,invert
"ଓଲଟା, ଓଲଟା",Inverted
ଅନ୍ଧ,inviscid
ଟର୍ବିଡ୍ ତରଳ |,inviscid fluid
ଅଦୃଶ୍ୟତା |,Invisibility
ଅଦୃଶ୍ୟ |,Invisible
ଆୟନ,Ion
ଆୟନିକ୍ |,Ionic
ଆୟନାଇଜେବଲ୍ |,Ionisable
"ଆୟନାଇଜ୍ କରିବାକୁ, ଆୟନାଇଜ୍ କରିବାକୁ |",Ionise
"ଆୟନୋସାଇଫର୍, ଆୟନୋସାଇଫର୍ |",Ionosphere
ଆୟନୋସାଇଫର୍ |,inospheric
ଆଇରିସ୍,iris (in waveguide)
ବିକିରଣ,Irradiated
ବିକିରଣ,Irradiation
ଅଯ irr କ୍ତିକ |,irrational
"ଅପୂରଣୀୟ, ଅପୂରଣୀୟ, ଅପୂରଣୀୟ |",irreducible
ଅନିୟମିତ |,Irregular
ପ୍ରତ୍ୟାବର୍ତ୍ତନଯୋଗ୍ୟ |,Irreversible
ଘୂର୍ଣ୍ଣନ,irrotational
"ଆଇସୋଟ୍ରୋପିକ୍, ଆଇସୋଟ୍ରୋପିକ୍ ବକ୍ର |",isentropic
ସାପାଣ୍ଟ୍ରୋପିକ୍ ଭାବରେ |,Isentropically
"ମୁଁ ସଙ୍କେତ କରେ, ମୁଁ ସଙ୍କେତ ଦିଏ |",I signal
"isobars, isotopes",isobar
"ଆଇସୋବାରିକ୍, ସନ୍ତୁଳିତ, ସନ୍ତୁଳିତ |",Isobaric
"ଆଇସୋମେଟ୍ରିକ୍ ରେଖା, ଆଇସୋଟୋନିକ୍ ରେଖା |",Isochore
iso-ionic |,Isochoric
ସମଲିଙ୍ଗୀ |,isochromatic
ସମକାଳୀନ ରେଖା |,isochronic line
ସମକାଳୀନ ଗତି,isochronous motion
ଆଇସୋମେଟ୍ରିକ୍ |,Isoclinal
ସମାନ୍ତରାଳ,Isoelectric
ସମାନ-ଶକ୍ତିଯୁକ୍ତ |,Isoenergetic
"ସମାନ୍ତରାଳ (v।), ଆଇସୋସେଲସ୍ ରେଖା (ଏଡି।)",Isogonal
"ଅଲଗା କରିବାକୁ, (adj।), ଅଲଗା କରିବାକୁ |",Isolate
"ବିଚ୍ଛିନ୍ନ, ବିଚ୍ଛିନ୍ନ, ଏକକ |",isolated
"ପୃଥକକରଣ, ପୃଥକତା, ପୃଥକତା |",Isolation
isomer,Isomeric
isomer,Isomerisation
ଆଇସୋରିଜିମ୍ |,Isomerism
"ଆଇସୋମେଟ୍ରିକ୍, ତ୍ରିରଙ୍ଗା, ଘନ, ଆଇସୋମେଟ୍ରିକ୍ |",Isometric
ଆଇସୋମର୍ଫିଜିମ୍ |,Isomorphism
isomorphic,isomorphous
isotherm,Isotherm
ଆଇସୋଥର୍ମାଲ୍ |,Isothermal
isotopes,Isotope
isotopes,isotopic
ଆଇସୋଟ୍ରୋପିକ୍ |,Isotropic
ବୃତ୍ତାକାର ରେଖା |,isotropic line (=circular line)
ଆଇସୋମର୍ଫିଜିମ୍ |,Isotropy
ପୁନରାବୃତ୍ତି,Iteration
ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |,1-type (=intrinsic semiconductor )
ଜାମ ଇଣ୍ଟରଫେରୋମିଟର |,Jamin's interferometer
"ଜର୍କ, ପୁନର୍ବାର |",Jerk
"ଜେଟ୍, ମୁଣ୍ଡ",Jet
ଜେଟ୍-ରକେଟ୍ ପ୍ରବୃତ୍ତି |,jet and rocket propulsion
J-J କପଲିଂ |,j-j coupling
ଜଲି ବଙ୍କା |,Jolly's balance
joule-heat,Joule heat
ଜୁଲେମିଟର |,joule meter
joule-thomson ପ୍ରଭାବ |,Joule-Thomson effect
joule,joule (unit)
"ସ୍ପେଡ୍, ଡେଇଁବା, ବଂଶୀ",Jump
ଚୁକ୍ତି,junction
ମିଳନ ସ୍ଥାନ |,junction point
ସଠିକ୍ ଶବ୍ଦ,just scale
"kesanidhi, ନିକଟତର |",juxtaposition
"କାଲିଡୋସ୍କୋପ୍, କାଲିଡୋସ୍କୋପ୍ |",kaleidoscope
"କପା ମାସନ୍ସ, କେ-ମାସନ୍ସ |",kappa meson (=k=meson)
କ୍ୟାଥୋଡ୍ |,kathode (=Cathode)
ଘନୟାନ |,kation (=cation)
କେ-ବ୍ୟାଣ୍ଡ |,K-band
କେ-କ୍ୟାପଚର୍ |,K-capture (=K-electron capture)
k- ରିସେପ୍ଟର |,K-capturer
କେଲଭିନ ଆନୁମାନିକତା |,Kelvin approximation
ଏକତାର ଏକକ |,kernel of homomorphism
କର୍ ସେଲ୍,kerr cell
"ଚାବି, ପରଦା, ଚାବି |",Key
"କି ବୋର୍ଡ, ପରଦା ଦଣ୍ଡିକା |",key board
ସ୍ ow ର ଖୋଲିବା,key note
କି ନାଡ,key pulse
ମୁଖ୍ୟ ଶବ୍ଦ,key word
ପ୍ରୋଜେକସନ,Kick
ପ୍ରତିରୋଧ,kick back
କିଲୋଗ୍ରାମ୍,Kilo
କିଲୋଜୁଲ୍ |,kilojoule (KJ)
କିଲୋପରସେକ୍ |,kiloparsec
କିଲୋଟନ୍ ବୋମା |,kiloton bomb
କିଏନାମେଟିକ୍ |,Kinematical
ସମ୍ପୂର୍ଣ୍ଣ ଗତିଶୀଳ |,Kinematically
"ଗତିଜ, ଗତିଶୀଳ |",Kinetic
ଗତିଶୀଳ ଭାବରେ |,Kinetically
ଭଙ୍ଗା,Kink
କ୍ଲାଇଷ୍ଟ୍ରନ୍ |,klystron
ତୀକ୍ଷ୍ଣ ଧାର,knife edge
କ୍ରୁସ୍କାଲ୍ ସୀମା |,Kruskal limit
ଥର୍ମୋଜେନିକ୍ |,Kryogenic
ଲେବଲ୍,Label
"ଚିହ୍ନିତ, ଲେଖା, ଲେବଲ୍ ହୋଇଛି |",Labelled
ଲାବୋରେଟୋରୀ,Laboratory
ଶିଡ଼ି,Ladar
ଓଲଟା,Laevorotation
"ଘଣ୍ଟା ବିପରୀତ, ବାମ ପୋଲାରାଇଜିଂ ରୋଟର୍ |",laevorotatory
ପଛକୁ ଏବଂ ପଛକୁ |,lag and lead
ଲାଗ୍ରେଞ୍ଜ୍ ପ୍ରସାରଣ |,Lagrange's expansion
ଲାଗ୍ରାଙ୍ଗିଆନିଜିମ୍ |,Laggrangian
ମେଷଶାବକ ସୃଷ୍ଟି,Lamb shift
ଫଳକ ବୋର୍ଡ |,Lamina
ଡୋରସାଲ୍ ପ୍ଲେଟ୍ |,lamina dorsalis
"ଭୂପୃଷ୍ଠ ପ୍ରବାହ, ସ୍ତର ପ୍ରବାହ |",laminar flow
"ପ୍ଲେଟିଂ, ପ୍ୟାନେଲ୍, ସ୍ତର, ସ୍ତର ବନ୍ଧନ |",laminate
ସ୍ତରକରଣ,Laminating
ଲାମିନା,Lamination
"ପ୍ରଦୀପ, ପ୍ରଦୀପ",lamp
"କାଜଲ, ଦୀପ କାଜଲ |",lamp black
ଲ୍ୟାଣ୍ଡେ-ବ୍ୟବଧାନ ନିୟମ |,Lande's interval rule
ଲାଣ୍ଡେ ବିଭାଜନ କାରକ |,Lande splitting factor
ଅବତରଣ |,Landing
"ମାଇକ୍ରୋ ଆବ୍ରେସନ୍, ଲାମିନେସନ୍, ପିନ୍ଧିବା |",lapping
ଲାରମୋର ଫ୍ରିକ୍ୱେନ୍ସି |,Larmor frequency
larmore precession |,Larmor precession
ଲେଜର,Laser
ଲେଜରାଇଜେସନ୍,Lasing
ଗୁପ୍ତ,Latent
"ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ",Lateral
"ଅକ୍ଷାଂଶ, ଅକ୍ଷାଂଶ",Latitude
"ଜଟଣୀ, ଜଟଣୀ",lattice
laue ଶ୍ରେଣୀ,Laue class
ଉନ୍ମୋଚନ |,Launcher
ଉନ୍ମୋଚନ |,Launching
ଲଞ୍ଚ ପ୍ଲାଟଫର୍ମ |,launch pad
ଜନ ଅନୁପାତ ନିୟମ |,law of mass action
ଏକାଧିକ ଅନୁପାତ ନିୟମ |,law of multiple proportion
"ସ୍ତର, ସ୍ତର",layer
L- ବ୍ୟାଣ୍ଡ |,L-band
"ସୀସା, ସୀସା, ସୀସା, ସୀସା, ସୀସା |",Lead
ଆଗକୁ,leading
"ଚୂନ, ଲିକ୍ (କ୍ର।), ରିସେନ୍ ଲାଇନ୍, ଚିଆୱାନ୍ |",Leak
"ଚୋବାଇବା, କ୍ଷୟ, ଲିକ୍ |",Leakage
"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ",Least
ସର୍ବନିମ୍ନ ଗଣନା,least count (of a vernier)
ଲ୍ୟାଚ୍ ତାର,Lecher's wire
ଲେଡୁକ୍ ପ୍ରଭାବ |,Leduc effect
ବ valid ଧ ଓହମ୍ |,legal ohm
-ଲେକ୍ଟ୍ରନ୍,L-electron
ଦ length ର୍ଘ୍ୟ ସୀମା |,length contraction
ବିସ୍ତାର,Lengthening
ଲେନ୍ସ,Lens
ଲେଞ୍ଜର ନିୟମ |,Lenz's law
ସମତଳ ଟନେଲ୍ |,Level
ଭୂସମାନ୍ତର ଉଡ଼ାଣ |,level flight
"ସ୍ତର, ସ୍ତର",Levelling
"ଭୂସମାନ୍ତର ସ୍କ୍ରୁ, ସ୍ତରୀୟ ସ୍କ୍ରୁ |",levelling screw
ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର,level of confidence
ମହତ୍ତ୍ level ସ୍ତର |,level of significance
"ଭୂସମାନ୍ତର ପୃଷ୍ଠା, ଫ୍ଲାଟ ପୃଷ୍ଠା, ସମାନ୍ତରାଳ ପୃଷ୍ଠା |",level surface
"ଲିଭର, ଲିଭର",Lever
ଭର୍ଚୁଆଲ୍ ଦୋହରିବା |,Libration
"ଲିଡର୍, ଲେଜର ଇନଫ୍ରାଡ୍ ରାଡାର୍ |",Lidar
"ଜୀବନ, ବୟସ",Life
"ଉଠ, ଉଠ",lift
ମୁକ୍ତି ମୁହୂର୍ତ୍ତ,lift off
"କ୍ଷୁଦ୍ର, ହାଲୁକା, ଅଳ୍ପ, କ୍ଷୁଦ୍ର, କ୍ଷୁଦ୍ର, 6 ଆଲୋକ |",light
"ତାପମାତ୍ରା।, ହାଲୁକା କର |",Lighting
ବଜ୍ରପାତ,Lightning
ଆଲୋକ ବର୍ଷ ଆଲୋକ ବର୍ଷ |,light year
"ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ |",Like
"ସୀମା, ମାର୍ଜିନ",Limit
"ସୀମା, ସୀମା, ଚରମ |",Limiting
ସାମ୍ପ୍ରତିକ ସୀମା |,limiting magnitude (=magnitude ___limit)
"ରେଖା, ରେଖା, ଏଲିପସଏଡ୍ |",Line
"ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |",Liner
ର line ଖିକୀକରଣ |,Linearisation
"ଏକକତା, ର ar ଖିକତା |",linearity
"ଏକକ ଭାବରେ, ଧାଡ଼ିରେ |",Linearly
ରେଖା ସମ୍ଭାବନା |,line drop
ର line ଖିକ ଅସମ୍ପୂର୍ଣ୍ଣତା |,line imperfection (onedimensional)
ଷ୍ଟ୍ରୋକ ଲାଇନ,line of percussion
ର line ଖିକ ସ୍ପେକ୍ଟ୍ରମ୍ |,line spectrum
ରେଖା ଭୋଲଟେଜ୍ |,line voltage
"ବନ୍ଧ, ଷ୍ଟ୍ରିଙ୍ଗ, ଶୃଙ୍ଖଳା, ଗ୍ରନ୍ଥି, ଲିଙ୍କ୍ |",Link
ତରଳ ପଦାର୍ଥ,Liquefaction
ତରଳ,Liquefied
ତରଳ,liquefier
ତରଳ,Liquid
ତରଳ ଜଳଭଣ୍ଡାର |,liquid bath
ତରଳ ସ୍ଫଟିକ |,liquid crystal
ତରଳତା,liquidity
ତରଳ ଚାଳିତ ରକେଟ୍ |,liquid rocket
ଲିସାଜୁ ସଂଖ୍ୟା,Lissajous figures
"ତାଲିକା, ତାଲିକା |",List
"ତାଲିକା, ତାଲିକା",Listing
ଲିଟର |,litre
ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |,live programme
ବିଦ୍ୟୁତ ତାର,live wire
"ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍ |",load
ଚୁମ୍ବକ ପଥର,Loadstone
"ସ୍ଥାନୀୟ, ସ୍ଥାନୀୟ",localised
ସ୍ଥାନୀୟ ମ୍ୟାକ୍ସୱେଲି |,locally Maxwellian
"ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ |",Location
ବନ୍ଧା ଦୋଷ |,locked dislocation
"ତାଲାକ୍, ସାମଗ୍ରୀ",lock in
"ଲୋକସ୍, ଲୋକସ୍",Locus
ଚୁମ୍ବକ ପଥର,Lodestone
ଲୋଗାରିଥମିକ୍ |,Logarithmic
ତର୍କ,logic
ଯୁକ୍ତିଯୁକ୍ତ |,logical
"ଲଜିଷ୍ଟିକ୍ସ, ଅପରେସନ୍ ସାଇନ୍ସ |",Logistics
ଲଣ୍ଡନ ଭାଣ୍ଡେରୱାଲ୍ସ ଆକର୍ଷଣ |,London Van Der Waals attraction
ସୁଦୂର ପ୍ରସାରଣ |,long distance Transmission
"ଦ୍ରାଘିମା, ଦ୍ରାଘିମା",longitude
ରେଭିନେକ୍ ର ଦ୍ରାଘିମା |,longitude of perihelion
"ଦ୍ରାଘିମା, ଦ୍ରାଘିମା",Longitudinal
ଲମ୍ବା ସ୍ ow ର,long note
"ଲୁପ୍, ଲୁପ୍, ଲୁପ୍ (ଏଡି।), ଲୁପ୍ (v।), ପ୍ରସାନ୍ |",Loop
