Punjabi,Marathi
ਮੈਟ੍ਰਿਕਸ ਸਟੋਰੇਜ,मॅट्रिक्स स्टोरेज
ਮੈਟ੍ਰਿਕਸ ਟੇਬਲ,मॅट्रिक्स टेबल
ਮੈਟ੍ਰਿਕਸ ਅਪਡੇਟ ਕਰ ਰਿਹਾ ਹੈ  ਵਿਧੀ,मॅट्रिक्स अद्यतनित करत आहे  पद्धत
ਮੈਕਸੀ ਕੰਪਿ computer ਟਰ,मॅक्सी संगणक
ਵੱਧ ਤੋਂ ਵੱਧ ਲੰਬਾਈ  ਤਰਤੀਬ,कमाल लांबी  क्रम
ਵੱਧ ਤੋਂ ਵੱਧ  ਓਪਰੇਟਿੰਗ  ਬਾਰੰਬਾਰਤਾ,जास्तीत जास्त  ऑपरेटिंग  वारंवारता
ਮੈਕਸਟਰਮ  (= ਸਟੈਂਡਰਡ ਜੋੜ  ਮਿਆਦ),कमाल  (= मानक बेरीज  संज्ञा)
ਮਤਲਬ ਐਂਟਰੋਪੀ,म्हणजे एन्ट्रोपी
ਮਤਲਬ ਜਾਣਕਾਰੀ  ਸਮੱਗਰੀ,म्हणजे माहिती  सामग्री
ਮਤਲਬ ਮੁਰੰਮਤ ਦਾ ਸਮਾਂ,म्हणजे दुरुस्ती वेळ
ਮਤਲਬ / ਅੰਤ  ਵਿਸ਼ਲੇਸ਼ਣ,म्हणजे/समाप्त  विश्लेषण
ਮਤਲਬ ਸਮਾਂ  ਅਸਫਲਤਾਵਾਂ ਦੇ ਵਿਚਕਾਰ,म्हणजे वेळ  अपयश दरम्यान
ਦਾ ਮਤਲਬ ਹੈ  ਅਸਫਲਤਾ,मी वेळ  अयशस्वी
ਦਾ ਮਤਲਬ ਹੈ  ਮੁਰੰਮਤ,मी वेळ  दुरुस्ती
ਮਾਪੀ ਸੇਵਾਵਾਂ,मोजलेल्या सेवा
ਦਾ ਮਾਪ  ਜਾਣਕਾਰੀ,चे उपाय  माहिती
ਦਾ ਮਾਪ  ਟਿਕਾਣਾ,चे उपाय  स्थान
ਦੇ ਉਪਾਅ  ਪਰਿਵਰਤਨ,च्या उपाय  भिन्नता
ਮਕੈਨੀਕਲ  ਕੈਲਕੁਲੇਟਰ,यांत्रिक  कॅल्क्युलेटर
ਮਕੈਨੀਕਲ  ਸ਼ਬਦਕੋਸ਼,यांत्रिक  शब्दकोष
ਮਕੈਨੀਕਲ  ਅਨੁਵਾਦ,यांत्रिक  अनुवाद
ਮਕੈਨੀਕਲ  ਵੈਰਿਫਾਇਰ,यांत्रिक  सत्यापनकर्ता
ਮੀਡੀਆ ਡਰਾਈਵ ਸਿਲੈਕਟ,मीडिया ड्राइव्ह Selecter
ਮੀਡੀਆ ਨਿਵਾਸੀ  ਸਾਫਟਵੇਅਰ,मीडिया रहिवासी  सॉफ्टवेअर
ਦਰਮਿਆਨੀ ਸਕੇਲ  ਏਕੀਕਰਣ,मध्यम स्केल  एकत्रीकरण
ਦਰਮਿਆਨੀ ਗਤੀ,मध्यम वेग
ਦਰਮਿਆਨੀ ਮਿਆਦ  ਸਟੋਰੇਜ਼ ਡਿਵਾਈਸ,मध्यम मुदत  स्टोरेज डिव्हाइस
ਓਪਰੇਟਰ ਨੂੰ ਮਿਲੋ,ऑपरेटरला भेटा
ਮੈਗਾਬਾਈਟ,मेगाबाइट
Megycle,मेगासायकल
ਝਿੱਲੀ  ਕੀਬੋਰਡ  (= ਟੱਚ ਕੁੰਜੀ  ਫੱਟੀ),पडदा  कीबोर्ड  (= स्पर्श की  बोर्ड
ਮੈਮੋ ਪੋਸਟਿੰਗ,मेमो पोस्टिंग
ਯਾਦਦਾਸ਼ਤ,मेमरी
ਮੈਮੋਰੀ ਪਤਾ  ਰਜਿਸਟਰ,मेमरी पत्ता  नोंदणी करा
ਮੈਮੋਰੀ ਅਲੋਕੇਸ਼ਨ,मेमरी वाटप
ਮੈਮੋਰੀ ਅਨੀਕਸ,मेमरी अनुबंध
ਮੈਮੋਰੀ ਐਰੇ,मेमरी अ‍ॅरे
ਮੈਮੋਰੀ ਬੈਂਕ,मेमरी बँक
ਮੈਮੋਰੀ ਬਫਰ  ਰਜਿਸਟਰ,मेमरी बफर  नोंदणी करा
ਮੈਮੋਰੀ ਬੱਸ,मेमरी बस
ਮੈਮੋਰੀ ਸਮਰੱਥਾ,मेमरी क्षमता
ਮੈਮੋਰੀ ਸੈੱਲ,मेमरी सेल
ਮੈਮੋਰੀ ਅੱਖਰ  ਫਾਰਮੈਟ,मेमरी वर्ण  स्वरूप
ਯਾਦਦਾਸ਼ਤ  ਸੰਕੁਚਨ,मेमरी  कॉम्पॅक्शन
ਮੈਮੋਰੀ ਕੋਰ,मेमरी कोअर
ਮੈਮੋਰੀ ਚੱਕਰ ਦਾ ਸਮਾਂ,मेमरी सायकल वेळ
ਮੈਮੋਰੀ ਡਾਟਾ  ਰਜਿਸਟਰ,मेमरी डेटा  नोंदणी करा
ਮੈਮੋਰੀ ਅਯੋਗ  ਇਸ਼ਾਰਾ,मेमरी अक्षम  सिग्नल
ਮੈਮੋਰੀ ਯੋਗ  ਇਸ਼ਾਰਾ,मेमरी सक्षम  सिग्नल
ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ,मेमरी एक्सचेंज
ਮੈਮੋਰੀ ਭਰੋ,मेमरी फिल
ਮੈਮੋਰੀ ਗਾਰਡ,मेमरी गार्ड
ਮੈਮੋਰੀ ਲੜੀ,मेमरी पदानुक्रम
ਯਾਦਦਾਸ਼ਤ  ਪ੍ਰਬੰਧਨ,मेमरी  व्यवस्थापन
ਮੈਮੋਰੀ ਦਾ ਨਕਸ਼ਾ,मेमरी नकाशा
ਮੈਮੋਰੀ ਮੈਪ ਕੀਤੀ ਗਈ  I / o,मेमरी मॅप  मी/ओ
ਮੈਮੋਰੀ ਮੈਪ ਕੀਤੀ ਗਈ  ਵੀਡੀਓ,मेमरी मॅप  व्हिडिओ
ਮੈਮੋਰੀ ਮੈਪਿੰਗ,मेमरी मॅपिंग
ਮੈਮੋਰੀ ਮੋਡੀ .ਲ,मेमरी मॉड्यूल
ਦੀ ਯਾਦਦਾਸ਼ਤ  ਯਾਦਦਾਸ਼ਤ  ਹਦਾਇਤ,ची मेमरी  मेमरी  सूचना
ਮੈਮੋਰੀ ਪੇਜ,मेमरी पृष्ठ
ਮੈਮੋਰੀ ਸਮਾਨਤਾ,मेमरी समता
ਯਾਦਦਾਸ਼ਤ ਪੁਆਇੰਟਰ  ਰਜਿਸਟਰ,मेमरी पॉईंटर  नोंदणी करा
ਮੈਮੋਰੀ ਪਾਵਰ,मेमरी पॉवर
ਮੈਮੋਰੀ ਪ੍ਰਿੰਟਆਉਟ  (= ਯਾਦਦਾਸ਼ਤ  ਡੰਪ),मेमरी प्रिंटआउट  (= मेमरी  डंप)
ਯਾਦਦਾਸ਼ਤ  ਸੁਰੱਖਿਆ,मेमरी  संरक्षण
ਮੈਮੋਰੀ ਹਵਾਲਾ  ਹਦਾਇਤ,मेमरी संदर्भ  सूचना
ਮੈਮੋਰੀ ਰਜਿਸਟਰ,मेमरी रजिस्टर
ਮੈਮੋਰੀ ਯੂਨਿਟ,मेमरी युनिट
ਯਾਦਦਾਸ਼ਤ  ਵਰਕਸਪੇਸ,मेमरी  कार्यक्षेत्र
ਮੇਨੂ,मेनू
ਮੀਨੂ ਚੋਣ,मेनू निवड
ਪਾਰਾ ਦੇਰੀ ਦੀ ਲਾਈਨ,पारा विलंब रेखा
ਪਾਰਾ ਗਿੱਲਾ  ਰਿਲੇਅ,बुध ओले  रिले
ਮਾਰਜ,मार्गे
ਅਭੇਦ ap ੇਰ,विलीनीकरण ढीग
ਰਿਲੀਡ ਟ੍ਰਾਂਜ਼ਿਸਟ  ਤਰਕ,विलीन ट्रान्सिस्टर  तर्कशास्त्र
ਐਕਸਚੇਂਜ ਨੂੰ ਮਿਲਾਓ  ਕ੍ਰਮਬੱਧ,विलीनीकरण विनिमय  क्रमवारी
ਕ੍ਰਮਬੱਧ ਕ੍ਰਮ,विलीनीकरण ऑर्डर
ਕ੍ਰਮਬੱਧ ਕ੍ਰਮਬੱਧ,विलीनीकरण क्रमवारी
ਮਰਜਣਾ,विलीनीकरण
ਜਾਲ ਨੈੱਟਵਰਕ,जाळी नेटवर्क
ਸੁਨੇਹਾ  ਪ੍ਰਮਾਣਿਕ,संदेश  प्रामाणिककर्ता
ਸੁਨੇਹਾ ਬਲਾਕ,संदेश ब्लॉक
ਸੁਨੇਹਾ ਬਫਰਿੰਗ,संदेश बफरिंग
ਸੁਨੇਹਾ ਸਰਕਟ,संदेश सर्किट
ਸੁਨੇਹਾ ਸਰਕਟ  ਸ਼ੋਰ,संदेश सर्किट  आवाज
ਸੁਨੇਹਾ ਨਿਯੰਤਰਣ  ਝੰਡਾ,संदेश नियंत्रण  झेंडा
ਸੁਨੇਹਾ ਡਾਟਾ ਸੈਟ,संदेश डेटा सेट
ਸੁਨੇਹਾ ਪ੍ਰਦਰਸ਼ਤ  ਕੰਸੋਲ,संदेश प्रदर्शन  कन्सोल
ਸੁਨੇਹਾ ਗਲਤੀ  ਰਿਕਾਰਡ,संदेश त्रुटी  विक्रम
ਸੁਨੇਹਾ ਐਕਸਚੇਂਜ,संदेश विनिमय
ਸੁਨੇਹਾ ਖੇਤਰ,संदेश फील्ड
ਸੁਨੇਹਾ ਫਾਰਮੈਟ,संदेश स्वरूप
ਸੁਨੇਹਾ ਸਿਰਲੇਖ,संदेश शीर्षलेख
ਸੁਨੇਹਾ ਮੋਡ,संदेश मोड
ਸੁਨੇਹਾ pupbring,संदेश numbring
ਸੁਨੇਹਾ ਪੋਲਿੰਗ,संदेश मतदान
ਸੁਨੇਹਾ  ਕਾਰਵਾਈ  ਪ੍ਰੋਗਰਾਮ,संदेश  प्रक्रिया  कार्यक्रम
ਸੁਨੇਹਾ ਕਤਾਰ,संदेश रांग
ਸੁਨੇਹਾ ਰੂਟਿੰਗ,संदेश मार्ग
ਸੁਨੇਹਾ ਡੁੱਬਣਾ  (= ਸੁਨੇਹਾ  ਰਿਸੀਵਰ),संदेश सिंक  (= संदेश  प्राप्तकर्ता)
ਸੁਨੇਹਾ ਸਰੋਤ,संदेश स्रोत
ਸੁਨੇਹਾ ਸਵਿਚ,संदेश स्विच
ਸੁਨੇਹਾ ਬਦਲਣਾ,संदेश स्विचिंग
ਸੁਨੇਹਾ ਬਦਲਣਾ  ਕੇਂਦਰ,संदेश स्विचिंग  मध्य
ਸੁਨੇਹਾ ਬਦਲਣਾ  ਨੈੱਟਵਰਕ,संदेश स्विचिंग  नेटवर्क
ਸੁਨੇਹਾ ਦੂਰ ਸੰਚਾਰ,संदेश दूरसंचार
ਸੁਨੇਹਾ ਟੈਕਸਟ,संदेश मजकूर
ਸੁਨੇਹਾ ਤਬਦੀਲ  ਭਾਗ,संदेश हस्तांतरण  भाग
ਮੈਸੇਜਿੰਗ,मेसेजिंग
ਮੈਟਾ ਸੰਮੇਲਨ,मेटा असेंबलर
ਮੈਟਾ ਸੰਗ੍ਰਹਿ,मेटा संकलन
ਮੈਟਾ ਕੰਪਾਈਲਰ,मेटा कंपाईलर
ਮੈਟਾ ਭਾਸ਼ਾ,मेटा भाषा
ਧਾਤ ਦੀ ਸਹੂਲਤ  ਅਖੀਰੀ ਸਟੇਸ਼ਨ,धातूची सुविधा  टर्मिनल
ਮੈਟਾਸਿਸਟਮ,मेटासिस्टम
ਮਾਈਕਰੋਕਰਕੁਟ  ਇਕਾਂਤਵਾਸ,मायक्रोकिरकिट  अलगीकरण
ਮਾਈਕਰੋਕੋਬੋਲ,मायक्रोकोबॉल
ਮਾਈਕਰੋ ਕੋਡ,सूक्ष्म कोड
ਮਾਈਕਰੋ ਕੰਪਿ uter ਟਰ,मायक्रो कॉम्प्यूटर
ਮਾਈਕਰੋ ਕੰਪਿ uter ਟਰ  ਭਾਗ,मायक्रो कॉम्प्यूटर  घटक
ਮਾਈਕਰੋ ਕੰਪਿ uter ਟਰ  ਵਿਕਾਸ  ਸਿਸਟਮ,मायक्रो कॉम्प्यूटर  विकास  प्रणाली
ਮਾਈਕਰੋ ਕੰਪਿ uter ਟਰ  ਵਰਡ ਪ੍ਰੋਸੈਸਿੰਗ,मायक्रो कॉम्प्यूटर  शब्द प्रक्रिया
ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ,मायक्रो कंट्रोलर
ਮਾਈਕਰੋਸੀਕਲ,मायक्रोसायकल
ਮਾਈਕਰੋ ਇਲੈਕਟ੍ਰਾਨਿਕਸ,मायक्रो इलेक्ट्रॉनिक्स
ਮਾਈਕ੍ਰੋਫਿਚ,मायक्रोफिचे
ਮਾਈਕ੍ਰੋਫਿਲਮ,मायक्रोफिल्म
ਮਾਈਕ੍ਰੋਫਲੋਪਪੀ,मायक्रोफ्लॉपी
ਮਾਈਕ੍ਰੋਫਲੋਵਰਟ,मायक्रोफ्लोचार्ट
ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਰ,मायक्रोफॉर्म रीडर
ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਰ  ਕਾੱਪੀਅਰ,मायक्रोफॉर्म रीडर  कॉपियर
ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਰ  ਪ੍ਰਿੰਟਰ,मायक्रोफॉर्म रीडर  प्रिंटर
ਮਾਈਕ੍ਰੋਗ੍ਰਾਫ,मायक्रोग्राफिक्स
ਮਾਈਕਰੋਮੇਜੇਜ,मायक्रोइमेज
ਮਾਈਕ੍ਰੋਕੋ ਹਦਾਇਤ,सूक्ष्म सूचना
ਮਾਈਕਰੋਇੰਟਰ  ਤਰਤੀਬ,मायक्रोइन्स्ट्रक्शन  क्रम
ਮਾਈਕ੍ਰਮਾਈਡ,मायक्रोमेनफ्रेम
ਮਾਈਕ੍ਰੋਨੀਟਰਾਈਜ਼ੇਸ਼ਨ,मायक्रोमिनिएटरायझेशन
ਮਾਈਕ੍ਰੋਡਰ,मायक्रोऑर्डर
ਮਾਈਕ੍ਰੋਫੋਟੋ,मायक्रोफोटोग्राफ
ਮਾਈਕ੍ਰੋਫੋਟੋਗ੍ਰਾਫੀ,मायक्रोफोटोग्राफी
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਿੰਗ  ਯੂਨਿਟ,मायक्रोप्रोसेसिंग  युनिट
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ,मायक्रोप्रोसेसर
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ  ਵਿਸ਼ਲੇਸ਼ਕ,मायक्रोप्रोसेसर  विश्लेषक
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ  ਆਰਕੀਟੈਕਚਰ,मायक्रोप्रोसेसर  आर्किटेक्चर
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਬਿੱਟ  ਟੁਕੜਾ,मायक्रोप्रोसेसर बिट  स्लाइस
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ  ਚਿੱਪ,मायक्रोप्रोसेसर  चिप
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ  ਕੰਪਾਈਲਰ,मायक्रोप्रोसेसर  कंपाईलर
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ  ਮੈਮੋਰੀ ਇੰਟਰਫੇਸ,मायक्रोप्रोसेसर  मेमरी इंटरफेस
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ,मायक्रोप्रोग्राम
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ  ਕੰਟਰੋਲ ਤਰਕ,मायक्रोप्रोग्राम  तर्कशास्त्र नियंत्रित करा
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ  ਕੰਟਰੋਲ ਸਟੋਰ,मायक्रोप्रोग्राम  नियंत्रण स्टोअर
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ  ਖੇਤਰ,मायक्रोप्रोग्राम  फील्ड
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ  ਹਦਾਇਤ ਸੈਟ,मायक्रोप्रोग्राम  सूचना सेट
ਮਾਈਕ੍ਰੋਪ੍ਰੋਗ੍ਰਾਮਡ  ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ,मायक्रोप्रोग्रॅम्ड  मायक्रोप्रोसेसर
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ  ਮਾਈਕਰੋਸੇਸਮਬਲਰ,मायक्रोप्रोग्राम  मायक्रोसेम्बलर
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ  ਮਾਈਕ੍ਰੋਕੋਡ,मायक्रोप्रोग्राम  मायक्रोकोड
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ  ਸੀਕੁਇਂਸਰ,मायक्रोप्रोग्राम  सिक्वेन्सर
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ  ਸਟੋਰ,मायक्रोप्रोग्राम  स्टोअर
ਮਾਈਕਰੋਸੇਕੈਂਸ,मायक्रोसेक्वेन्स
ਮਾਈਕ੍ਰੋਵੇਵ ਲਿੰਕ,मायक्रोवेव्ह दुवा
ਮਿਡਲ ਪੰਚ,मध्यम पंच
ਮਿਡਲਵੇਅਰ,मिडलवेअर
ਮਿਡਿਕੋਮਪਟਰ,मिडिक कॉम्प्यूटर
ਮਾਈਗ੍ਰੇਸ਼ਨ,स्थलांतर
ਮਾਈਗ੍ਰੇਸ਼ਨ ਮਾਰਗ,स्थलांतर मार्ग
ਮਿਨੀਅਮਸਬਲਰ  ਪ੍ਰੋਗਰਾਮ,Miniassembler  कार्यक्रम
ਮਿਨੀਕੋਕਮ,मिनीकॉम्प्यूटर
ਮਿਨੀਕੋਕਮ  ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ,मिनीकॉम्प्यूटर  असेंबलर
ਮਿਨੀਡੀਸਕੇਟ,मिनीडिस्केट
ਮਿਨੀਫਲਾਪੀ ਡਿਸਕ,मिनीफ्लॉपी डिस्क
ਘੱਟੋ ਘੱਟ ਮਸ਼ੀਨ,किमान मशीन
ਘੱਟੋ ਘੱਟ ਉਤਪਾਦ,किमान उत्पादन
ਘੱਟੋ ਘੱਟ ਰਕਮ,किमान बेरीज
ਘੱਟੋ ਘੱਟ ਰੁੱਖ,किमान झाड
ਮਿਨੀਮੈਕਸ  ਵਿਧੀ,मिनीमॅक्स  प्रक्रिया
ਘੱਟੋ ਘੱਟ ਪਹੁੰਚ  ਕੋਡਿੰਗ,किमान प्रवेश  कोडिंग
ਘੱਟੋ ਘੱਟ ਲਾਗਤ ਘੱਟੋ ਘੱਟ ਲਾਗਤ  ਰੁੱਖ ਨੂੰ ਫੈਲਾਉਣਾ,किमान किंमत किमान किंमत  विस्तृत झाड
ਘੱਟੋ ਘੱਟ ਦੇਰੀ  ਪ੍ਰੋਗਰਾਮਿੰਗ,किमान विलंब  प्रोग्रामिंग
ਘੱਟੋ ਘੱਟ ਦੂਰੀ  ਕੋਡ,किमान अंतर  कोड
ਘੱਟੋ ਘੱਟ ਲੇਟੈਂਸੀ  ਕੋਡਿੰਗ,किमान विलंब  कोडिंग
ਮਾਮੂਲੀ ਨਿਯੰਤਰਣ ਖੇਤਰ,किरकोळ नियंत्रण क्षेत्र
ਮਾਈਨਰ ਚੱਕਰ,किरकोळ चक्र
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ,अल्पसंख्याक वाहक
ਮਿਨੋਰੋਮੋਸਟ ਕੁੰਜੀ,मिनरस्ट की
ਮਾਮੂਲੀ structure ਾਂਚਾ,किरकोळ रचना
ਮਾਮੂਲੀ ਕੁੱਲ,किरकोळ एकूण
ਮਿੰਟ,मिनिमम
ਘਟਾਓ ਝੰਡਾ,वजा ध्वज
ਘਟਾਓ ਜ਼ੋਨ,वजा झोन
ਮਿਪਸ,एमआयपीएस
ਫੁਟਕਲ  ਸਮਾਂ,संकीर्ण  वेळ
ਗਲਤ,चुकीची माहिती
ਮਿਸ (ਪ੍ਰਬੰਧਨ)  ਜਾਣਕਾਰੀ  ਸਿਸਟਮ),एमआयएस (व्यवस्थापन  माहिती  प्रणाली)
ਗਲਤ,चुकीचे कामकाज
ਗੁੰਮ ਹੋਈ ਗਲਤੀ,गहाळ त्रुटी
ਗਲਤੀ,चूक
ਮਿਸ਼ਰਤ ਅਧਾਰ  ਸੰਕੇਤ,मिश्रित बेस  नोटेशन
ਮਿਸ਼ਰਤ ਅਧਾਰ  ਨੰਬਰ ਸਿਸਟਮ,मिश्रित बेस  क्रमांक प्रणाली
ਮਿਸ਼ਰਤ ਅਧਾਰ  ਨੰਬਰ  ਸਿਸਟਮ,मिश्रित बेस  संख्या  प्रणाली
ਮਿਕਸਡ ਮੋਡ  ਸਮੀਕਰਨ,मिश्रित मोड  अभिव्यक्ती
ਮਿਸ਼ਰਤ-ਰਾਡਿਕਸ  ਸੰਕੇਤ,मिश्रित-रेडिक्स  नोटेशन
ਮਿਸ਼ਰਤ-ਰਾਡਿਕਸ  ਨੰਬਰ  ਸਿਸਟਮ,मिश्रित-रेडिक्स  संख्या  प्रणाली
ਮਿਕਸਡ ਰੈਡਿਕਸ  ਸਿਸਟਮ,मिश्रित रेडिक्स  प्रणाली
ਮਿਕਸਡ ਕਿਸਮ  ਸਮੀਕਰਨ,मिश्र प्रकार  अभिव्यक्ती
Menonic,मेमोनिक
Menonic ਦਾ ਪਤਾ,मेमोनिक पत्ता
ਆਦਮੀ ਦਾ ਨਾਮ,मेमोनिक नाव
Menonic  ਓਪਰੇਸ਼ਨ ਕੋਡ,मेमोनिक  ऑपरेशन कोड
ਯਾਦਗਾਰੀ ਪ੍ਰਤੀਕ,मेमोनिक प्रतीक
ਮਾਡਲ ਸਟੇਟਮੈਂਟ,मॉडेल स्टेटमेंट
ਮਾਡਮ ਇਨਕ੍ਰਿਪਸ਼ਨ  ਜੰਤਰ,मॉडेम एन्क्रिप्शन  साधन
ਸੋਧ ਦਾ ਪੱਧਰ,बदल पातळी
ਸੋਧਕ,सुधारक
ਸੋਧਕ ਬਿੱਟ,सुधारक बिट
ਸੋਧਕ ਰਜਿਸਟਰ,सुधारक नोंदणी
ਹਦਾਇਤਾਂ ਨੂੰ ਸੋਧੋ,सूचना सुधारित करा
ਟਿਕਟ ਨੂੰ ਸੋਧੋ,तिकीट सुधारित करा
ਮਾਡੂਲਾ,मॉड्युला
ਮਾਡਯੂਲਰ  ਹਿਸਾਬ,मॉड्यूलर  अंकगणित
ਮਾਡਯੂਲਰ ਕਾਉਂਟਰ,मॉड्यूलर काउंटर
ਮਾਡਿ ular ਲਰਟੀ,मॉड्युलरिटी
ਮਾਡਯੂਲਰ  ਪ੍ਰੋਗਰਾਮਿੰਗ,मॉड्यूलर  प्रोग्रामिंग
ਮਾਡਲੇਟਰ  ਡੈਮੋਡੂਟਰ,मॉड्यूलर  डेमोडुलेटर
ਸੰਚਾਲਨ ਦੀ ਦਰ,मॉड्युलेशन दर
ਮੋਡੀ ule ਲ  ਨਿਰਧਾਰਨ,मॉड्यूल  तपशील
ਮੌਂਦਿਕ,मोनॅडिक
ਮੌਂਦਿਕ ਬੁਲੀਅਨ  ਓਪਰੇਟਰ,मोनाडिक बुलियन  ऑपरेटर
ਮੌਂਡੀਕ ਕਾਰਵਾਈ,मोनॅडिक ऑपरेशन
ਮੋਨਾਡਿਕ ਓਪਰੇਟਰ,मोनाडिक ऑपरेटर
ਦੀ ਨਿਗਰਾਨੀ  ਪ੍ਰੋਗਰਾਮ,चे परीक्षण  कार्यक्रम
ਨਿਗਰਾਨੀ  ਪ੍ਰੋਗਰਾਮ,देखरेख  कार्यक्रम
ਮਾਨੀਟਰ ਪ੍ਰਿੰਟਰ,प्रिंटरचे परीक्षण करा
ਮਾਨੀਟਰ ਪ੍ਰੋਗਰਾਮ,मॉनिटर प्रोग्राम
ਨਿਗਰਾਨੀ ਇਕਾਈ,मॉनिटर युनिट
ਮੋਨਨੀਟਰ ਕੰਸੋਲ,मॉनिटर कन्सोल
ਮਕਾਨੋਲੀਥੀ  ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ,अखंड  एकात्मिक सर्किट
ਮੋਨੋਲੀਥਿਕ ਸਟੋਰੇਜ,मोनोलिथिक स्टोरेज
ਮਕਾਨੋਲੀਥੀ  ਟੈਕਨੋਲੋਜੀ,अखंड  तंत्रज्ञान
ਮੋਨੋਸਟਬਲ,मोनोस्टेबल
ਮੋਨੋਸਟਬਲ  ਮਲਟੀਵੀਬ੍ਰੈਟਰ,मोनोस्टेबल  मल्टीव्हिब्रेटर
ਮੋਨੋਸਟੇਬਲ ਟਰਿੱਗਰ  ਸਰਕਟ,मोनोस्टेबल ट्रिगर  सर्किट
ਮੌਰਫਿਮ,मॉर्फिम
ਮੋਰਫਿਜ਼ਮ,मॉर्फिझम
ਸਭ ਤੋਂ ਮਹੱਤਵਪੂਰਨ ਬਿੱਟ,सर्वात महत्त्वपूर्ण बिट
ਸਭ ਤੋਂ ਮਹੱਤਵਪੂਰਨ  ਅੱਖਰ,सर्वात महत्त्वपूर्ण  वर्ण
ਮਦਰ ਬੋਰਡ,मदर बोर्ड
ਮਾਂ ਰਜਿਸਟਰ,आई नोंदणी
ਮਾਉਂਟ,माउंट
ਮਾ mount ਟ ਗੁਣ,माउंट विशेषता
ਮੂਵ,हलवा
ਅੰਦੋਲਨ ਫਾਈਲ,हालचाल फाइल
ਹਿਲਾਉਣਾ average ਸਤ  ਵਿਧੀ,बदलती सरासरी  पद्धत
ਮਲਟੀਵੇਸ ਸਿਸਟਮ,मल्टीएसेस सिस्टम
ਮਲਟੀ ਦਿਆਲੂ  ਕਾਲ ਕਰਨਾ,मल्टीएड्रेस  कॉलिंग
ਮਲਟੀ ਦਿਆਲੂ  ਕਾਲਿੰਗ ਸਹੂਲਤ,मल्टीएड्रेस  कॉलिंग सुविधा
ਮਲਟੀ ਦਿਆਲੂ  ਹਦਾਇਤ,मल्टीएड्रेस  सूचना
ਪ੍ਰਸਾਰਿਤ,मल्टिआस्पेक्ट
ਮਲਟੀਬੁਸ,मल्टीबस
ਮਲਟੀਚਿੱਪ,मल्टीचिप
ਬਹੁ-ਮਾਣਸ਼ੀਲ  ਐਰੇ,बहुआयामी  रचना
ਬਹੁ-ਮਾਣਸ਼ੀਲ  ਭਾਸ਼ਾ,बहुआयामी  इंग्रजी
ਮਲਟੀਕਿਮੈਨ  ਨੈੱਟਵਰਕ,मल्टीडोमेन  नेटवर्क
ਮਲਟੀਡ੍ਰੋਪ ਲਾਈਨ,मल्टीड्रॉप लाइन
ਬਹੁਤਾਤ  ਡਿਪੋਲ ਐਂਟੀਨਾ,मल्टीलेमेंट  द्विध्रुवीय अँटेना
ਬਹੁਪੱਖੀ  ਧੜਕਣਾ,बहुभाषिकता  पल्सिंग
ਬਹੁਪੱਖੀ  ਪੁਸ਼ਬਟਨ ਸੈੱਟ,बहुभाषिकता  पुशबट्टन सेट
ਬਹੁਪੱਖੀ  ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,बहुभाषिकता  प्राप्तकर्ता
ਬਹੁਪੱਖੀ  ਇਸ਼ਾਰਾ,बहुभाषिकता  सिग्नल
ਬਹੁਪੱਖੀ  ਅਖੀਰੀ ਸਟੇਸ਼ਨ,बहुभाषिकता  टर्मिनल
ਮਲਟੀਫੰਕਸ਼ਨ  ਸਿਸਟਮ,मल्टीफंक्शन  प्रणाली
ਮਲਟੀਜੋਬ ਓਪਰੇਸ਼ਨ,मल्टीजॉब ऑपरेशन
ਮਲਟੀਲੇਅਰ ਡਿਵਾਈਸ,मल्टीलेयर डिव्हाइस
