Tamil,Kannada
இடைநிலை தாங்கல்,ಮಧ್ಯಂತರ ಬಫರ್
உள்துறை பிரிவு,ಆಂತರಿಕ ವಿಭಾಗ
உள் தொடர்புகள்,ಆಂತರಿಕ ಸಂವಹನಗಳು
உள் மறுப்பு,ಆಂತರಿಕ ಖಂಡನೆ
உள் நினைவகம்,ಆಂತರಿಕ ಸ್ಮರಣೆ
உள் வரிசையாக்கம்,ಆಂತರಿಕ ವಿಂಗಡಣೆ
உள் கடிகாரம்,ಆಂತರಿಕ ಗಡಿಯಾರ
தரநிலைப்படுத்தலுக்கான சர்வதேச சங்கம் (ISO),ಇಂಟರ್ನ್ಯಾಷನಲ್ ಅಸೋಸಿಯೇಷನ್ ಫಾರ್ ಸ್ಟ್ಯಾಂಡರ್ಡೈಸೇಶನ್ (ISO)
சர்வதேச தொழில்நுட்ப ஆதரவு நிறுவனம்,ಅಂತರರಾಷ್ಟ್ರೀಯ ತಾಂತ್ರಿಕ ಬೆಂಬಲ ಸಂಸ್ಥೆ
இணையதளம்,ಇಂಟರ್ನೆಟ್
இணைய பொறியியல் பணிக்குழு (IETF),ಇಂಟರ್ನೆಟ್ ಇಂಜಿನಿಯರಿಂಗ್ ವರ್ಕಿಂಗ್ ಗ್ರೂಪ್ (IETF)
இன்டர்நெட் எக்ஸ்ப்ளோரர்,ಅಂತರ್ಜಾಲ ಶೋಧಕ
இணைய ஆய்வு,ಇಂಟರ್ನೆಟ್ ಪರಿಶೋಧನೆ
இணைய மாத அறிக்கை,ಇಂಟರ್ನೆಟ್ ಮಾಸಿಕ ವರದಿ
இணைய பாக்கெட் பரிமாற்றம்,ಇಂಟರ್ನೆಟ್ ಪ್ಯಾಕೆಟ್ ವಿನಿಮಯ
இணைய நெறிமுறை (IP),ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ (IP)
"1.இன்டர்நெட் மேனுவல், 2.இன்டர்நெட் புரோட்டோகால்","1.ಇಂಟರ್ನೆಟ್ ಮ್ಯಾನುಯಲ್, 2.ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್"
இணைய ஒலிபரப்பு உரையாடல் (IRC),ಇಂಟರ್ನೆಟ್ ಬ್ರಾಡ್ಕಾಸ್ಟ್ ಡೈಲಾಗ್ (IRC)
இணைய சேவை வழங்குபவர்,ಇಂಟರ್ನೆಟ್ ಸೇವೆಯನ್ನು ಒದಗಿಸುವವರು
இணைய சேவை பட்டியல்,ಇಂಟರ್ನೆಟ್ ಸೇವೆ ಪಟ್ಟಿ
இணைய சமூகம்,ಇಂಟರ್ನೆಟ್ ಸಮಾಜ
"1. இணைய சாதனம், 2. சாதனம்","1. ಇಂಟರ್ನೆಟ್ ಸಾಧನ, 2. ಸಾಧನ"
இணைய செயல்பாடு,ಇಂಟರ್ನೆಟ್ ಕಾರ್ಯಾಚರಣೆ
இணைய செயல்பாடு,ಇಂಟರ್ನೆಟ್ ಕಾರ್ಯಾಚರಣೆ
இடைச்செருகல்,ಇಂಟರ್ಪೋಲೇಷನ್
விளக்கம்,ವ್ಯಾಖ್ಯಾನ
"1. மொழிபெயர்ப்பாளர், 2. பாகுபாடு செய்பவர், 3. நினைவூட்டல் பரிமாற்றம் செய்பவர்","1. ಇಂಟರ್ಪ್ರಿಟರ್, 2. ತಾರತಮ್ಯಕಾರ, 3. ಜ್ಞಾಪಕ ವರ್ಗಾವಣೆ"
இடைச்செயல் தொடர்பு,ಇಂಟರ್ಪ್ರೊಸೆಸ್ ಸಂವಹನ
அந்தரயக்,ಅಂತರಾಯಕ್
குறுக்கீடு கையாளுபவர்,ಅಡ್ಡಿ ಹ್ಯಾಂಡ್ಲರ್
குறுக்கீடு கவர்,ಅಡ್ಡಿ ಕವರ್
குறுக்கீடு சமிக்ஞை,ಅಡ್ಡಿ ಸಂಕೇತ
குறுக்கீடு திசையன்,ಅಡ್ಡಿಪಡಿಸು ವೆಕ್ಟರ್
குறுக்கீடு,ಅಡ್ಡಿಪಡಿಸಿ
குறுக்குவெட்டு,ಛೇದಕ
"1.இணையம், 2.இன்ட்ராநெட்","1.ಅಂತರ್ಜಾಲ, 2.ಅಂತರ್ಜಾಲ"
மாறாத,ಬದಲಾಗದ
சரக்கு முக்கிய கோப்பு,ದಾಸ್ತಾನು ಮುಖ್ಯ ಫೈಲ್
தலைகீழ் மல்டிபிளெக்சர்,ವಿಲೋಮ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
தலைகீழ் ஸ்கேனிங்,ವಿಲೋಮ ಸ್ಕ್ಯಾನಿಂಗ್
தலைகீழ் கோப்பு,ರಿವರ್ಸ್ ಫೈಲ್
தலைகீழ் பட்டியல் கோப்பு,ರಿವರ್ಸ್ ಪಟ್ಟಿ ಫೈಲ್
தலைகீழ் பக்க அட்டவணை,ವಿಲೋಮ ಪುಟ ಕೋಷ್ಟಕ
"1. பரிமாற்றி, 2. சின்னம்","1. ವಿನಿಮಯಕಾರಕ, 2. ಚಿಹ್ನೆ"
இணைய செயல்பாடு,ಇಂಟರ್ನೆಟ್ ಕಾರ್ಯಾಚರಣೆ
இடைச்செருகல்,ಇಂಟರ್ಪೋಲೇಷನ್
விளக்கம்,ವ್ಯಾಖ್ಯಾನ
"1. மொழிபெயர்ப்பாளர், 2. பாகுபாடு செய்பவர், 3. நினைவூட்டல் பரிமாற்றம் செய்பவர்","1. ಇಂಟರ್ಪ್ರಿಟರ್, 2. ತಾರತಮ್ಯಕಾರ, 3. ಜ್ಞಾಪಕ ವರ್ಗಾವಣೆ"
இடைச்செயல் தொடர்பு,ಇಂಟರ್ಪ್ರೊಸೆಸ್ ಸಂವಹನ
அந்தரயக்,ಅಂತರಾಯಕ್
குறுக்கீடு கையாளுபவர்,ಅಡ್ಡಿ ಹ್ಯಾಂಡ್ಲರ್
குறுக்கீடு கவர்,ಅಡ್ಡಿ ಕವರ್
குறுக்கீடு சமிக்ஞை,ಅಡ್ಡಿ ಸಂಕೇತ
குறுக்கீடு திசையன்,ಅಡ್ಡಿಪಡಿಸು ವೆಕ್ಟರ್
குறுக்கீடு,ಅಡ್ಡಿಪಡಿಸಿ
குறுக்குவெட்டு,ಛೇದಕ
"1.இணையம், 2.இன்ட்ராநெட்","1.ಅಂತರ್ಜಾಲ, 2.ಅಂತರ್ಜಾಲ"
மாறாத,ಬದಲಾಗದ
சரக்கு முக்கிய கோப்பு,ದಾಸ್ತಾನು ಮುಖ್ಯ ಫೈಲ್
தலைகீழ் மல்டிபிளெக்சர்,ವಿಲೋಮ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
தலைகீழ் ஸ்கேனிங்,ವಿಲೋಮ ಸ್ಕ್ಯಾನಿಂಗ್
தலைகீழ் கோப்பு,ರಿವರ್ಸ್ ಫೈಲ್
தலைகீழ் பட்டியல் கோப்பு,ರಿವರ್ಸ್ ಪಟ್ಟಿ ಫೈಲ್
தலைகீழ் பக்க அட்டவணை,ವಿಲೋಮ ಪುಟ ಕೋಷ್ಟಕ
"1. பரிமாற்றம் செய்பவர், 2. சின்னம்","1. ವಿನಿಮಯಕಾರಕ, 2. ಚಿಹ್ನೆ"
பணி மேலாண்மை,ಕಾರ್ಯ ನಿರ್ವಹಣೆ
செயல் சார்ந்த மொழி,ಕ್ರಿಯೆ ಆಧಾರಿತ ಭಾಷೆ
பணி முன்னுரிமை,ಕಾರ್ಯ ಆದ್ಯತೆ
வேலை திட்டமிடல்,ಕೆಲಸದ ವೇಳಾಪಟ್ಟಿ
பணி வரிசைப்படுத்துதல்,ಕಾರ್ಯ ಅನುಕ್ರಮ
வேலை திட்டம்,ಕೆಲಸದ ವೇಳಾಪಟ್ಟಿ
செருகல்,ಅಳವಡಿಕೆ
கூட்டு புகைப்படக் குழு (JPG),ಜಂಟಿ ಛಾಯಾಗ್ರಹಣ ಗುಂಪು (JPG)
இதழ்,ಪತ್ರಿಕೆ
மகிழ்ச்சி குச்சி,ಸಂತೋಷ ಕೋಲು
"1.மதிப்பீடு, 2.முடிவு","1.ಮೌಲ್ಯಮಾಪನ, 2.ನಿರ್ಧಾರ"
குதிக்க,ನೆಗೆಯುವುದನ್ನು
குதிக்கும் அறிவுறுத்தல்,ಜಂಪ್ ಸೂಚನೆ
குதிப்பவர்,ಜಿಗಿತಗಾರ
"1. சங்கமம், 2. ஒப்பந்தம், 3. கூட்டு","1. ಸಂಗಮ, 2. ಸಂಧಿ, 3. ಜಂಟಿ"
குப்பை,ಕಸದ
நியாயப்படுத்துதல்,ಸಮರ್ಥನೆ
கிலோ பைட்,ಕಿಲೋ ಬೈಟ್
கர்னாஃப் வரைபடம்,ಕಾರ್ನಾಫ್ ನಕ್ಷೆ
கர்னாஃப் படம்,ಕಾರ್ನಾಫ್ ಚಿತ್ರ
KB (கிலோகிராம் பைட்),ಕೆಬಿ (ಕಿಲೋಗ್ರಾಂ ಬೈಟ್)
"1. அஸ்தி, 2. கர்னல்கள், 3. கர்னல்","1. ಅಷ್ಟಿ, 2. ಕರ್ನಲ್‌ಗಳು, 3. ಕಲಂ"
எட்டு முறை,ಎಂಟು ಮೋಡ್
பழக்கப்படுத்துதல்,ಒಗ್ಗಿಕೊಳ್ಳುವಿಕೆ
முக்கிய,ಕೀ
விசைப்பலகை,ಕೀಬೋರ್ಡ್
"1.விசை துள்ளல், 2.விசை நிராகரிப்பு","1.ಕೀ ಬೌನ್ಸ್, 2.ಕೀ ರಿಜೆಕ್ಟ್"
முக்கிய கிளிக்,ಕೀ ಕ್ಲಿಕ್
முக்கிய சுருக்கம்,ಕೀ ಸಂಕೋಚನ
"1.விசை வட்டு, 2.விசை வட்டு","1.ಕೀ ಡಿಸ್ಕ್, 2.ಕೀ ಡಿಸ್ಕ್"
முக்கிய குறியாக்கம்,ಕೀ ಎನ್ಕೋಡಿಂಗ್
முக்கிய பகுதி,ಮುಖ್ಯ ಪ್ರದೇಶ
"1.விசை கோப்பு, 2.விசை கோப்பு","1.ಕೀ ಫೈಲ್, 2.ಕೀ ಫೈಲ್"
முக்கிய கட்டமைப்பு,ಮುಖ್ಯ ರಚನೆ
முக்கிய மேலாண்மை,ಪ್ರಮುಖ ನಿರ್ವಹಣೆ
முக்கிய திண்டு,ಕೀ ಪ್ಯಾಡ್
முக்கிய திண்டு,ಕೀ ಪ್ಯಾಡ್
முக்கிய சொற்றொடர்,ಪ್ರಮುಖ ನುಡಿಗಟ್ಟು
முக்கிய துடிப்பு,ಪ್ರಮುಖ ನಾಡಿ
முக்கிய பஞ்சர்,ಕೀ ಪಂಚರ್
முக்கிய வகை,ಪ್ರಮುಖ ರೀತಿಯ
"1.கீ ஸ்ட்ரோக், 2. கீ ஸ்ட்ரோக், 3. கீ பிரஷர்","1.ಕೀ ಸ್ಟ್ರೋಕ್, 2.ಕೀ ಸ್ಟ್ರೋಕ್, 3.ಕೀ ಒತ್ತಡ"
முகவரி பரிமாற்ற விசை,ವಿಳಾಸ ವರ್ಗಾವಣೆ ಕೀ
"1. வட்டு விசை, 2. வட்டு விசை","1. ಡಿಸ್ಕ್ ಕೀ, 2. ಡಿಸ್ಕ್ ಕೀ"
நெகிழ் விசை,ಫ್ಲಾಪಿ ಕೀ
டேப் சாவி,ಟೇಪ್ ಕೀ
முக்கிய சொல்,ಪ್ರಮುಖ ಪದ
"1.உதை, 2.தும்பு","1.ಕಿಕ್, 2.ತಂಪ್"
குடிசை,ಗುಡಿಸಲು
கிலோ பிட்,ಕಿಲೋ ಬಿಟ್
முடிச்சு,ಗಂಟು
அறிவு சார்ந்த தகவல் சேவைகள்,ಜ್ಞಾನ ಆಧಾರಿತ ಮಾಹಿತಿ ಸೇವೆಗಳು
அறிவு தேடல்,ಜ್ಞಾನದ ಅನ್ವೇಷಣೆ
அறிவு தேடல் தரவுத்தளம்,ಜ್ಞಾನ ಹುಡುಕಾಟ ಡೇಟಾಬೇಸ್
அறிவு பொறியியல்,ಜ್ಞಾನ ಎಂಜಿನಿಯರಿಂಗ್
அறிவு மேலாண்மை,ಜ್ಞಾನ ನಿರ್ವಹಣಾ
அறிவு பணியாளர்,ಜ್ಞಾನ ಕಾರ್ಯಕರ್ತ
லான் அடாப்டர்,ಲ್ಯಾನ್ ಅಡಾಪ್ಟರ್
"1.LAN சர்வர், 2.LAN சர்வர்","1.LAN ಸರ್ವರ್, 2.LAN ಸರ್ವರ್"
LAN பணியிடம்,LAN ಕಾರ್ಯಸ್ಥಳ
கிடைமட்ட படம்,ಸಮತಲ ಚಿತ್ರ
"1.கிடைமட்ட படம், 2.நிலப்பரப்பு","1. ಅಡ್ಡ ಚಿತ್ರ, 2. ಭೂದೃಶ್ಯ"
மொழி,ಭಾಷೆ
மொழி பயிற்றுவிப்பாளர்,ಭಾಷಾ ಬೋಧಕ
மொழி செயலி,ಭಾಷಾ ಸಂಸ್ಕಾರಕ
"1.மொழி மாற்றுபவர், 2.மொழி மொழிபெயர்ப்பாளர்","1. ಭಾಷಾ ವರ್ಗಾವಣೆ, 2. ಭಾಷಾ ಅನುವಾದಕ"
மடிக்கணினி,ಲ್ಯಾಪ್ಟಾಪ್
விரிவான ஒருங்கிணைப்பு (LSI),ಸಮಗ್ರ ಏಕೀಕರಣ (LSI)
வெகுஜன ஒருங்கிணைப்பு (LSI),ಸಾಮೂಹಿಕ ಏಕೀಕರಣ (LSI)
லேசர்,ಲೇಸರ್
லேசர் அச்சுப்பொறி,ಲೇಸರ್ ಮುದ್ರಕ
கடைசி உள்ளீடு முதல் வெளியீடு (LIFO),ಕೊನೆಯ ಇನ್‌ಪುಟ್ ಮೊದಲ ಸಂಚಿಕೆ (LIFO)
அடுக்கு,ಪದರ
"வரைபடம், தளவமைப்பு","ನೀಲನಕ್ಷೆ, ವಿನ್ಯಾಸ"
"1. இலைகள், 2. இலைகள், 3. கடிதம்","1. ಎಲೆಗಳು, 2. ಎಲೆಗಳು, 3. ಪತ್ರ"
இலை முனை,ಎಲೆ ನೋಡ್
இலைப்புள்ளி,ಎಲೆ ಚುಕ್ಕೆ
குத்தகை,ಗುತ್ತಿಗೆ
"1.லீஸ் சேனல், 2.லீஸ் சிஸ்டம்","1.ಲೀಸ್ ಚಾನಲ್, 2.ಲೀಸ್ ಸಿಸ್ಟಮ್"
"1.கோடு,2.லீஷ் லைன்","1.ಲೈನ್, 2.ಲೀಶ್ ಲೈನ್"
குறைந்தபட்ச அர்த்தமுள்ள பிட் ஷெல்.எஸ்பி),ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಬಿಟ್ ಶೆಲ್.ಎಸ್ಬಿ)
குறைந்த குறிப்பிடத்தக்க மதிப்பெண்,ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಸ್ಕೋರ್
"1. பரம்பரை அமைப்பு, 2. பரம்பரை அமைப்பு","1. ಆನುವಂಶಿಕ ವ್ಯವಸ್ಥೆ, 2. ಆನುವಂಶಿಕ ವ್ಯವಸ್ಥೆ"
"1. லெமா, 2. தேற்றம்","1. ಲೆಮಾ, 2. ಪ್ರಮೇಯ"
கடிதத்தின் தரம் (LQ),ಅಕ್ಷರದ ಗುಣಮಟ್ಟ (LQ)
வார்த்தைகளால்,ಮೌಖಿಕವಾಗಿ
அகராதியியல்,ನಿಘಂಟುಶಾಸ್ತ್ರ
"1.காப்பகம்,2.நூலகம்","1.ಆರ್ಕೈವ್, 2.ಲೈಬ್ರರಿ"
"1.நூலக திட்டம், 2.காப்பக நிரலாக்கம்","1.ಲೈಬ್ರರಿ ಪ್ರೋಗ್ರಾಂ, 2.ಆರ್ಕೈವ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್"
நூலக அடைவு,ಗ್ರಂಥಾಲಯ ಡೈರೆಕ್ಟರಿ
"1. உரிம ஒப்பந்தம், 2. உரிம ஒப்பந்தம்","1. ಪರವಾನಗಿ ಒಪ್ಪಂದ, 2. ಪರವಾನಗಿ ಒಪ್ಪಂದ"
ஒளி உமிழும் டையோட்கள் (எல்இடி),ಲೈಟ್ ಎಮಿಟಿಂಗ್ ಡಯೋಡ್‌ಗಳು (ಎಲ್‌ಇಡಿ)
லேசான துப்பாக்கி,ಲಘು ಗನ್
ஒளி பேனா,ಬೆಳಕಿನ ಪೆನ್
நேரியல் அடாப்டர்,ರೇಖೀಯ ಅಡಾಪ್ಟರ್
வரி எடிட்டிங்,ಸಾಲು ಸಂಪಾದನೆ
"1.லைன் பிரிண்டர், 2.லைன் பிரிண்டர்","1.ಲೈನ್ ಪ್ರಿಂಟರ್, 2.ಲೈನ್ ಪ್ರಿಂಟರ್"
"1.நேரியல், 2.நேரியல்","1.ರೇಖೀಯ, 2.ರೇಖೀಯ"
நிமிடத்திற்கு வரிகள் (LPM),ಪ್ರತಿ ನಿಮಿಷಕ್ಕೆ ಸಾಲುಗಳು (LPM)
"1. இணைப்பு, இணைப்பு, 2. சங்கிலி ,3. பத்திரம்","1. ಲಿಂಕ್, ಲಿಂಕ್, 2. ಚೈನ್, 3. ಕರಾರುಪತ್ರ"
சங்கிலியால் பிணைக்கப்பட்ட பட்டியல்,ಚೈನ್ಡ್ ಪಟ್ಟಿ
லினக்ஸ்,ಲಿನಕ್ಸ್
"1.லிக்விட் கிரிஸ்டல் டிஸ்ப்ளே, 2.லிக்விட் கிரிஸ்டல் டிஸ்ப்ளே (எல்சிடி)","1.ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ, 2.ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ (LCD)"
பட்டியல் செயலாக்கம்,ಪಟ್ಟಿ ಪ್ರಕ್ರಿಯೆ
"1.எழுத்து, 2.எழுத்து","1.ಅಕ್ಷರ, 2.ಅಕ್ಷರ"
"1. செயலில், 2. வாழும், 3. மின், 4. நகரும்","1. ಸಕ್ರಿಯ, 2. ದೇಶ, 3. ವಿದ್ಯುತ್, 4. ಚಲಿಸುವ"
நேரடி முடிச்சு,ಲೈವ್ ಗಂಟು
"1.ஏற்றுதல், 2.ஏற்றுதல்","1.ಲೋಡ್, 2.ಲೋಡ್"
"1.load module, 2.load modulator","1.ಲೋಡ್ ಮಾಡ್ಯೂಲ್, 2.ಲೋಡ್ ಮಾಡ್ಯುಲೇಟರ್"
"1.உள்ளூர், 2.உள்ளூர்","1.ಸ್ಥಳೀಯ, 2.ಸ್ಥಳೀಯ"
உள்ளூர் அணுகல்,ಸ್ಥಳೀಯ ಪ್ರವೇಶ
லோக்கல் ஏரியா நெட்வொர்க் (LAN),ಲೋಕಲ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (LAN)
உள்ளூர் தெளிவு,ಸ್ಥಳೀಯ ಸ್ಪಷ್ಟತೆ
"1. உள்ளூர் நெட்வொர்க், 2. உள்ளூர் மையம் 3. உள்ளூர் பரிமாற்றம்","1. ಸ್ಥಳೀಯ ನೆಟ್‌ವರ್ಕ್, 2. ಸ್ಥಳೀಯ ಕೇಂದ್ರ 3. ಸ್ಥಳೀಯ ವಿನಿಮಯ"
உள்ளூர் நினைவகம்,ಸ್ಥಳೀಯ ಸ್ಮರಣೆ
உள்ளூர் முறை,ಸ್ಥಳೀಯ ಮೋಡ್
உள்ளூர் மாறி,ಸ್ಥಳೀಯ ವೇರಿಯಬಲ್
"வளைய, பூட்டு","ಲೂಪ್, ಲಾಕ್"
லூப் கோப்பு,ಲೂಪ್ ಫೈಲ್
அமர்வு ஆரம்பம்,ಅಧಿವೇಶನ ಆರಂಭ
கால முடிவு,ಅವಧಿಯ ಅಂತ್ಯ
எழுதுதல்,ಲೇಖಕರು
தர்க்க பகுப்பாய்வி,ತರ್ಕ ವಿಶ್ಲೇಷಕ
தர்க்க வெடிகுண்டு,ತರ್ಕ ಬಾಂಬ್
தர்க்க அட்டை,ಲಾಜಿಕ್ ಕಾರ್ಡ್
தர்க்க விளக்கப்படம் (பாய்வு விளக்கப்படம்),ಲಾಜಿಕ್ ಚಾರ್ಟ್ (ಫ್ಲೋಚಾರ್ಟ್)
தர்க்க சுற்று,ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್
தர்க்க வடிவமைப்பு,ತರ್ಕ ವಿನ್ಯಾಸ
தர்க்க வரைபடம்,ತರ್ಕ ರೇಖಾಚಿತ್ರ
தருக்க பாய்வு விளக்கப்படம்,ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್
தர்க்க செயல்பாடு,ತರ್ಕ ಕಾರ್ಯ
தர்க்க வாயில்,ಲಾಜಿಕ್ ಗೇಟ್
"1. லாஜிக் புரோகிராமிங், 2. லாஜிக் புரோகிராமிங்","1. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್, 2. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್"
தர்க்க இடப்பெயர்ச்சி,ತರ್ಕ ಸ್ಥಳಾಂತರ
தர்க்க நிலை,ತರ್ಕ ಸ್ಥಿತಿ
தர்க்க சுவிட்ச்,ತರ್ಕ ಸ್ವಿಚ್
தர்க்க அலகு,ತರ್ಕ ಘಟಕ
தருக்க,ತಾರ್ಕಿಕ
தருக்க இணைப்பு,ತಾರ್ಕಿಕ ಸಂಯೋಗ
தருக்க தரவு அமைப்பு,ತಾರ್ಕಿಕ ಡೇಟಾ ರಚನೆ
தருக்க வரைபடம்,ತಾರ್ಕಿಕ ರೇಖಾಚಿತ್ರ
தருக்க வெளிப்பாடு,ತಾರ್ಕಿಕ ಅಭಿವ್ಯಕ್ತಿ
தருக்க பாய்வு விளக்கப்படம்,ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್
தருக்க IF (லாஜிக்கல் என்றால்),ತಾರ್ಕಿಕ IF (ತಾರ್ಕಿಕ ವೇಳೆ)
பகுத்தறிவு செயல்பாடு,ತರ್ಕಬದ್ಧ ಕಾರ್ಯಾಚರಣೆ
பகுத்தறிவு இயக்குபவர்,ತರ್ಕಬದ್ಧ ಆಪರೇಟರ್
பகுத்தறிவு இணைப்பு,ತರ್ಕಬದ್ಧ ಸಂಪರ್ಕ
தர்க்கரீதியான திட்டம்,ತಾರ್ಕಿಕ ಯೋಜನೆ
"1. பகுத்தறிவு தன்மை, 2. தருக்க தன்மை","1. ತರ್ಕಬದ್ಧ ಪಾತ್ರ, 2. ತಾರ್ಕಿಕ ಪಾತ್ರ"
தருக்க முறை,ತಾರ್ಕಿಕ ಮಾದರಿ
தருக்க மதிப்பு,ತಾರ್ಕಿಕ ಮೌಲ್ಯ
தருக்க மாறி,ತಾರ್ಕಿಕ ವೇರಿಯಬಲ್
கண்ணோட்டத்தை அடைந்தது,ಸಾಧಿಸಿದ ಅವಲೋಕನ
முன்னோட்ட தொகுப்பு,ಪೂರ್ವವೀಕ್ಷಣೆ ಸೆಟ್
கவனிப்பு,ವೀಕ್ಷಣೆ
"1.லூப், 2.லூப்","1.ಲೂಪ್, 2.ಲೂಪ್"
வளைய கட்டுப்பாடு,ಲೂಪ್ ನಿಯಂತ್ರಣ
வளைய துவக்கம்,ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ
வளைய மாறுபாடு,ಲೂಪ್ ಬದಲಾವಣೆ
"1.லூப் நெட்வொர்க், 2.லூப் நெட்வொர்க்","1.ಲೂಪ್ ನೆಟ್ವರ್ಕ್, 2.ಲೂಪ್ ನೆಟ್ವರ್ಕ್"
வளைய துவக்கம்,ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ
வளைய-முடிவு,ಲೂಪ್-ಎಂಡಿಂಗ್
எதிர்-லூப் சோதனை,ಕೌಂಟರ್-ಲೂಪ್ ಪರೀಕ್ಷೆ
தளர்வாக இணைக்கப்பட்டது,ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ
இழப்பற்ற சுருக்கம்,ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ
ஹஸ்ஸே சுருக்கம்,ಹ್ಯಾಸ್ಸೆ ಕಂಪ್ರೆಷನ್
குறைந்த பைட்,ಕಡಿಮೆ ಬೈಟ್
குறைந்த அளவிலான மொழி,ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ
குறைந்த பாஸ் வடிகட்டி,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
"1.குறைந்த நிலை, 2. கீழே பிணைக்கப்பட்டுள்ளது","1.ಕಡಿಮೆ ಸ್ಥಿತಿ, 2. ಕೆಳಗೆ ಬಂಧಿಸಲಾಗಿದೆ"
"1.MAC நெறிமுறை, 2.MAC நெறிமுறைகள் (நடுத்தர அணுகல் கட்டுப்பாடு)","1.MAC ಪ್ರೋಟೋಕಾಲ್, 2.MAC ಎಥಿಕ್ಸ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ)"
"1. இயந்திரம், 2. இயந்திரம்","1. ಯಂತ್ರ, 2. ಯಂತ್ರ"
இயந்திர முகவரி,ಯಂತ್ರದ ವಿಳಾಸ
"1. இயந்திரக் குறியீடு, 2. இயந்திரக் குறியீடு","1. ಮೆಷಿನ್ ಕೋಡ್, 2. ಮೆಷಿನ್ ಕೋಡ್"
இயந்திர சக்கரம்,ಯಂತ್ರ ಚಕ್ರ
இயந்திரமயமாக்கப்பட்ட மொழி,ಯಾಂತ್ರಿಕೃತ ಭಾಷೆ
இயந்திர மென்பொருள்,ಯಾಂತ್ರಿಕ ತಂತ್ರಾಂಶ
சாதன பிழை,ಸಾಧನ ದೋಷ
இயந்திரம் செயலற்ற நேரம்,ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ
இயந்திர மொழி,ಯಂತ್ರ ಭಾಷೆ
கையேடு,ಕೈಪಿಡಿ
இயந்திர உணர்வு,ಯಂತ್ರ ಅರ್ಥ
"1.இயந்திர மொழி, 2.இயந்திர மொழி","1.ಯಂತ್ರ ಭಾಷೆ, 2.ಯಂತ್ರ ಭಾಷೆ"
இயந்திர வழி கற்றல்,ಯಂತ್ರ ಕಲಿಕೆ
இயந்திர செயல்பாடு,ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ
இயந்திர மொழி,ಯಂತ್ರ ಭಾಷೆ
இயந்திர செயல்திறன்,ಯಂತ್ರ ಕಾರ್ಯಕ್ಷಮತೆ
இயந்திர உருவகப்படுத்துதல்,ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
இயந்திர கடத்தல் நேரம்,ಯಂತ್ರ ಅಪಹರಣ ಸಮಯ
இயந்திர மொழிபெயர்ப்பு,ಯಂತ್ರ ಅನುವಾದ
இயந்திர வார்த்தைகள்,ಯಂತ್ರ ಪದಗಳು
மேக்ரோ அறிவுறுத்தல்,ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
மேக்ரோ அளவுகோல்,ಮ್ಯಾಕ್ರೋ ಸ್ಕೇಲ್
வெகுஜன அசெம்பிளிங் திட்டம்,ಸಾಮೂಹಿಕ ಜೋಡಣೆ ಕಾರ್ಯಕ್ರಮ
மொத்த அழைப்பு,ಒಟ್ಟು ಕರೆ
"1.மேக்ரோ குறியீடு, 2.மேக்ரோ குறியீடு","1.ಮ್ಯಾಕ್ರೋ ಕೋಡ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡ್"
மேக்ரோ கட்டளை,ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ
மேக்ரோ பிரகடனம்,ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ
மேக்ரோ வரையறை,ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ
மேக்ரோ ஓட்ட விளக்கப்படம்,ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್
