Gujarati,Tamil
સંસદીય એજન્ટ,பாராளுமன்ற முகவர்
પાર્નેલિઝમ,பார்னெலிசம்
પેરોલ,பரோல்
પેરોલ,பரோல்
પેરિસાઈડ,பாரிசைட்
પેરિસાઈડ,பாரிசைட்
પક્ષપાતી,கட்சிக்காரன்
પક્ષપાતી,கட்சிக்காரன்
પક્ષપાતી,கட்சிக்காரன்
પાસ,பாஸ்
પાસ શબ્દ (=વોચ શબ્દ),கடவுச்சொல் (=வாட்ச் சொல்)
પિતૃસત્તાક,தேசபக்தர்
પિતૃઓ,தேசபக்தர்கள்
પેટ્રિશિયન,பேட்ரிசியன்
દેશભક્તિ,பரம்பரை
પેક્સ બ્રિટાનિકા,பாக்ஸ் பிரிட்டானிக்கா
પેક્સ રોમાના,பாக்ஸ் ரோமானா
વંશાવલિ,பரம்பரை
વંશાવલિ,பரம்பரை
વંશાવલિ વ્યક્તિ,பரம்பரை நபர்
પીઅર,இணையர்
પીઅર,இணையர்
પીરેજ,பீரேஜ்
પીરેજ,பீரேஜ்
પીરેજ,பீரேஜ்
આયર્લેન્ડના સાથીદારો,அயர்லாந்தின் சகாக்கள்
સ્કોટલેન્ડના સાથીદારો,ஸ்காட்லாந்தின் சகாக்கள்
દ્વીપકલ્પ ઝુંબેશ,தீபகற்ப பிரச்சாரம்
દ્વીપકલ્પ યુદ્ધ,தீபகற்ப போர்
પેનન્ટ,பென்னண்ட்
પીપલ્સ ચાર્ટર (=રાષ્ટ્રીય ચાર્ટર),மக்கள் சாசனம் (=தேசிய சாசனம்)
લોકોનો મોરચો (=લોકપ્રિય મોરચો),மக்கள் முன்னணி (=பாப்புலர் ஃப்ரண்ட்)
બેફામ,துரோகம்
સમયગાળો,காலம்
સમયગાળો,காலம்
પરિઘ,சுற்றளவு
કાયમી સમાધાન,நிரந்தர தீர்வு
શાશ્વત જાગીર,நிரந்தர ஃபைஃப்
ફાલેન્ક્સ,ஃபாலன்க்ஸ்
ફાલેન્ક્સ,ஃபாலன்க்ஸ்
ફેરો,ஃபிரோ
પિક્ટોગ્રામ,பிக்டோகிராம்
પિક્ટોગ્રાફ,பிக்டோகிராஃப்
પિક્ટોગ્રાફ,பிக்டோகிராஃப்
યાત્રાળુ,யாத்ரீகர்
યાત્રાળુ પિતા,யாத்திரை தந்தைகள்
લૂંટ,கொள்ளை
લૂંટ,கொள்ளை
સ્તંભ,தூண்
સ્તંભના આજ્ઞાઓ (અશોકના),தூண் ஆணைகள் (அசோகரின்)
સ્તંભના આજ્ઞાઓ (અશોકના),தூண் ஆணைகள் (அசோகரின்)
સ્તંભના આજ્ઞાઓ (અશોકના),தூண் ஆணைகள் (அசோகரின்)
ચાંચિયો,கடற்கொள்ளையர்
ચાંચિયો,கடற்கொள்ளையர்
પીચ યુદ્ધ,களமிறங்கிய போர்
પ્લોટ,சதி
પોલિસ,போலிஸ்
પોલિસ,போலிஸ்
પોલિટાર્ક,அரசியல் தலைவர்
પોલિટિકલ એજન્ટ,அரசியல் முகவர்
રાજકીય આશ્રય,அரசியல் தஞ்சம்
રાજકીય નિવાસી,அரசியல் குடியிருப்பாளர்
રાજકીય આતંકવાદ,அரசியல் பயங்கரவாதம்
મતદાન કર,தேர்தல் வரி
પોન્ટૂન,பாண்டூன்
પ્રીમિયર,பிரீமியர்
પ્રીમિયર,பிரீமியர்
પ્રીમિયરશિપ,பிரீமியர்ஷிப்
પ્રમુખપદ,ஜனாதிபதி பதவி
પ્રમુખપદ,ஜனாதிபதி பதவி
રાષ્ટ્રપતિ,ஜனாதிபதி
રાષ્ટ્રપતિ,ஜனாதிபதி
પ્રેસિડિયમ,பிரசிடியம்
પ્રધાન મંત્રી,பிரதமர்
પ્રિમોજેનિચર,ப்ரிமோஜெனிச்சர்
રાજકુમાર,இளவரசன்
રાજકુમાર,இளவரசன்
પ્રિન્સ બિશપ,இளவரசர் பிஷப்
પ્રિન્સ કોન્સોર્ટ,இளவரசர் மனைவி
પ્રિન્સ રીજન્ટ,இளவரசர் ரீஜண்ட்
પિન્સ રેગ્નન્ટ,பின்ஸ் ரெக்னென்ட்
પ્રિન્સેસ રીજન્ટ,இளவரசி ரீஜண்ட்
પ્રિન્સેસ રોયલ,இளவரசி ராயல்
હુકુમત,சமஸ்தானம்
હુકુમત,சமஸ்தானம்
હુકુમત,சமஸ்தானம்
ઇનામ,பரிசு
ઇનામ,பரிசு
ઈનામની રકમ,பரிசுத் தொகை
વ્યવસાયિક સૈનિક,தொழில்முறை சிப்பாய்
વચન,சத்தியம்
પ્રોમોન્ટરી કિલ્લો,முன்னோடி கோட்டை
સંરક્ષક,பாதுகாக்கவும்
સંરક્ષક,பாதுகாக்கவும்
સંરક્ષક,பாதுகாக்கவும்
પ્રોટેજી,பாதுகாவலர்
ઉત્પત્તિ,ஆதாரம்
ઉત્પત્તિ,ஆதாரம்
પ્રોવેન્સ સિસ્ટમ,ஆதார அமைப்பு
ઝાયોનિસ્ટ તરફી,சார்பு சியோனிஸ்ட்
જાહેર દુશ્મન,பொது எதிரி
જાહેર દુશ્મન,பொது எதிரி
વિરામચિહ્નો,புள்ளிகள்
પ્યુનિક યુદ્ધો,பியூனிக் போர்கள்
પ્યુરિટન,பியூரிட்டன்
પુશ,புட்ச்
ક્વાડ્રિગા,குவாட்ரிகா
ચારગણું જોડાણ,நான்கு மடங்கு கூட்டணி
ક્વેકર,குவாக்கர்
રાણી,ராணி
રાણીની પત્ની,ராணி மனைவி
રાણી દાવેદાર,ராணி வரதட்சணை
ક્વીનડમ,குயின்டம்
ક્વીનડમ,குயின்டம்
રાણી માતા,ராணி அம்மா
રાજવી રાણી,அரசி அரசி
ક્વિસલિંગ,குயிஸ்லிங்
ક્વિસલિંગ,குயிஸ்லிங்
ભાડું છોડો,வாடகையை விடுங்கள்
ધ્રુજારી,நடுக்கம்
વોરન્ટો,க்வோ வாரண்டோ
રેસ,இனம்
વંશીય સર્વોપરિતા,இன மேலாதிக்கம்
રેક,ரேக்
રેક,ரேக்
દરોડો પાડ્યો,ரெய்டு
દરોડો પાડ્યો,ரெய்டு
રેમ્પાર્ટ,கோட்டை
રેમ્પાર્ટ,கோட்டை
લૂંટફાટ,ரான்சாக்
ખંડણી,மீட்கும் தொகை
ખંડણી,மீட்கும் தொகை
તબાહી,பேரழிவு
તબાહી,அழிவுகள்
ક્ષેત્ર,சாம்ராஜ்யம்
પાછળનો રક્ષક,பின்புற காவலர்
પાછળના રક્ષકની ક્રિયા,பின்புற பாதுகாப்பு நடவடிக்கை
બળવાખોર,கிளர்ச்சியாளர்
બળવો,கலகம்
બળવાની માન્યતા,கிளர்ச்சிக்கான அங்கீகாரம்
રીકન્ડક્શન,மறுசீரமைப்பு
રિકોનિસન્સ,உளவுத்துறை
પુનઃનિર્માણ,புனரமைப்பு
રેકોર્ડ,பதிவு
રેકોર્ડ ઓફિસ,பதிவு அலுவலகம்
રેકોર્ડ નિવૃત્તિ,பதிவு ஓய்வு
લાલ શર્ટ,சிவப்பு சட்டைகள்
સુધારણા,சீர்திருத்தம்
શરણાર્થી,அகதி
રેગાલિયા,ரெகாலியா
રેગાલિયા,ரெகாலியா
રેગાલિયા,ரெகாலியா
રીજન્સી,ரீஜென்சி
કારભારી,ரீஜண்ட்
કારભારી રાણી,ரீஜண்ட் ராணி
રેજીસાઈડ,ரெஜிசைட்
રેજીસાઇડ્સ,ரெஜிசைடுகள்
શાસન,ஆட்சி
શાસન,ஆட்சி
પ્રદેશ,பிராந்தியம்
શાસન વર્ષ,ஆட்சி ஆண்டு
રેગ્નન્ટ,ஆட்சியாளர்
રેગ્નમ,ரெக்னம்
રીક,ரீச்
શાસન,ஆட்சி
શાસન,ஆட்சி
રાજ પરિવાર,ஆட்சி செய்யும் குடும்பம்
આતંકનું શાસન,பயங்கர ஆட்சி
આતંકનું શાસન,பயங்கர ஆட்சி
મજબૂત કરો,வலுவூட்டு
મજબૂતીકરણ,வலுவூட்டல்
પુનઃસ્થાપન,மறுசீரமைப்பு
ફરીથી રોકાણ કરો,மறு முதலீடு
રિલે પોસ્ટ,ரிலே இடுகை
રિલે માર્ગ,ரிலே பாதை
રિલે સિસ્ટમ,ரிலே அமைப்பு
પ્રકાશન,விடுதலை
પ્રકાશન,விடுதலை
ત્યાગ,துறத்தல்
ત્યાગ,துறத்தல்
રેપર્ટરી (= ઇન્વેન્ટરી),ரெபர்ட்டரி (=சரக்கு)
ભંડાર,களஞ்சியம்
ભંડાર,களஞ்சியம்
પ્રજાસત્તાક,குடியரசு
ગણતંત્ર દિવસ,குடியரசு தினம்
રીસ્ક્રીપ્ટ,ரெஸ்கிரிப்ட்
રીસ્ક્રીપ્ટ,ரெஸ்கிரிப்ட்
રહેવાસી,குடியிருப்பாளர்
પુનઃસ્થાપન,மறுசீரமைப்பு
પુનરુત્થાન,உயிர்த்தெழுதல்
પુનરુત્થાન,உயிர்த்தெழுதல்
પીછેહઠ,பின்வாங்கவும்
ઊલટું (સિક્કાનું),தலைகீழ் (ஒரு நாணயத்தின்)
બળવો,கிளர்ச்சி
ક્રાંતિ,புரட்சி
"ક્રાંતિ, ફ્રેન્ચ","புரட்சி, பிரஞ்சு"
ક્રાંતિ ભવ્ય,புகழ்பெற்ற புரட்சி
"ક્રાંતિ, ઔદ્યોગિક","புரட்சி, தொழில்துறை"
રાઇઝિંગ,உயரும்
રોટન-બરો,ரோட்டன்-போரோ
રફ રાઇડર્સ,ரஃப் ரைடர்ஸ்
રાઉન્ડ-હેડ્સ,வட்டத் தலைகள்
રાઉટ,வழித்தட
રોયલ પ્રેક્ષકો,அரச பார்வையாளர்கள்
રોયલ ચાર્ટર,அரச சாசனம்
રોયલ ક્રેસ્ટ,ராயல் க்ரெஸ்ட்
રોયલ ક્રેસ્ટ,ராயல் க்ரெஸ்ட்
રોયલ હુકમનામું,அரச ஆணை
રૂબ્રિક,ரூப்ரிக்
ખંડેર,இடிபாடுகள்
દોડવીર,ஓடுபவர்
તોડફોડ,நாசவேலை
સાબર,சேபர்
સાબર્સ,சபர்ஸ்
બલિદાન,தியாகம்
બલિદાન,தியாகம்
બલિદાન,தியாகம்
સલામત આચરણ,பாதுகாப்பான நடத்தை
સેફગાર્ડ,பாதுகாப்பு
સેફગાર્ડ,பாதுகாப்பு
સુરક્ષા ફરજો,பாதுகாப்பு கடமைகள்
સેલી,சாலி
સેલી-બંદર,சாலி-போர்ட்
રાજદંડ,செங்கோல்
સ્કીમિટર,சிமிட்டர்
બીજી એસ્ટેટ,இரண்டாவது எஸ்டேட்
સંપ્રદાય,பிரிவு
સંપ્રદાય,பிரிவு
જપ્તી,வலிப்பு
જપ્તી,வலிப்பு
સેનેટ,செனட்
સેનેટ,செனட்
સેનેટ,செனட்
સેનેટ,செனட்
નોકર (=બોર્ડર અથવા વિલિન),செர்ஃப் (=போர்டார் அல்லது வில்லன்)
નોકર (=બોર્ડર અથવા વિલિન),செர்ஃப் (=போர்டார் அல்லது வில்லன்)
સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ),அடிமைத்தனம்
સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ),அடிமைத்தனம்
છાયા રાજા,நிழல் ராஜா
શિપ મની,கப்பல் பணம்
શોક ટુકડીઓ (= તોફાન ટુકડીઓ),அதிர்ச்சிப் படைகள் (=புயல் படைகள்)
ટૂંકી સંસદ,குறுகிய பாராளுமன்றம்
અથડામણ,சண்டை
ગુલામ,அடிமை
ગુલામી,அடிமைத்தனம்
ગુલામી,அடிமைத்தனம்
સૈનિક રાજનેતા,சிப்பாய் அரசியல்வாதி
ભાલા,ஈட்டி
ભાલા-માથું,ஈட்டி-தலை
ગોળાકાર,கோளம்
સ્ફ્રાજીસ્ટિક્સ,ஸ்ப்ராஜிஸ்டிக்ஸ்
સિસ્ટમ બગાડે છે,அமைப்பை கெடுக்கிறது
સ્ક્વેર,ஸ்கொயர்
સ્ક્વેર,ஸ்கொயர்
સ્ક્વેરઆર્કી,ஸ்கியர்ச்சி
સ્ક્વેરઆર્કી,ஸ்கியர்ச்சி
ધોરણ,தரநிலை
ધોરણ-વાહક,தரநிலை-தாங்கி
સ્થાયી સૈન્ય,நிற்கும் இராணுவம்
સ્ટેન્ડિંગ ઓર્ડર,நிலையான ஆணை
સ્ટેન્ડિંગ ઓર્ડર,நிலையான ஆணை
સ્ટેટ્સમેન,ஸ்டேட்ஸ்மேன்
સ્ટોન શિલાલેખ,கல்வெட்டு
તોફાન ટુકડીઓ,புயல் படைகள்
સ્ટ્રેટેજમ,தந்திரம்
વ્યૂહરચના,மூலோபாயம்
વ્યૂહરચના,மூலோபாயம்
વ્યૂહરચના,மூலோபாயம்
સ્ટ્રેટોક્રસી,ஸ்ட்ராடோக்ரசி
ઝઘડો,சச்சரவு
ઝઘડો,சச்சரவு
મજબૂત પકડ,வலுவான பிடிப்பு
મજબૂત પકડ,வலுவான பிடிப்பு
પેટાકંપની ટેલિઅન્સ,துணைத் தொகை
ઉત્તરાધિકાર,அடுத்தடுத்து
અનુગામી,வாரிசு
મતાધિકાર,வாக்குரிமை
મતાધિકારવાદી,வாக்குரிமையாளர்
સલ્તનત,சுல்தானகம்
સલ્તનત સમયગાળો,சுல்தானிய காலம்
શરણાગતિ,சரணடைதல்
સુઝેરેન,சுசெரெய்ன்
સુઝેરેન રાજ્ય,சுசெரெய்ன் மாநிலம்
તલવારબાજ,வாள்வீரன்
તમ્માની સોસાયટી,தம்மானி சங்கம்
ટેમ્પર્ડ તલવાર,தணிந்த வாள்
ભાડૂત,வாடகைக்காரர்
ભાડૂત,வாடகைக்காரர்
પ્રદેશ,பிரதேசம்
પ્રદેશ,பிரதேசம்
પ્રદેશ સરકાર,பிரதேச அரசாங்கம்
આતંકવાદ,பயங்கரவாதம்
ત્રીજી એસ્ટેટ,மூன்றாம் எஸ்டேட்
ત્રણ વસાહતો,மூன்று தோட்டங்கள்
ટોલ,டோல்
ટોલ હાઉસ,டோல் ஹவுஸ்
કબર,கல்லறை
ટોરી,டோரி
ટોટેમ,டோட்டெம்
ટાવર,கோபுரம்
ટાવર,கோபுரம்
વિજય ટાવર,வெற்றிக் கோபுரம்
દેશદ્રોહી,துரோகி
વિશ્વાસઘાત,துரோகம்
રાજદ્રોહ,தேசத்துரோகம்
સંધિ,ஒப்பந்தம்
યુદ્ધ દ્વારા અજમાયશ (= લડાઇ દ્વારા પગેરું),போர் மூலம் சோதனை (=போர் மூலம் தடம்)
શ્રદ્ધાંજલિ,அஞ்சலி
શ્રદ્ધાંજલિ,அஞ்சலி
શ્રદ્ધાંજલિ જમીન,காணிக்கை நிலம்
ત્રિવિધ જોડાણ,மூன்று கூட்டணி
ટ્રિપલ entente,டிரிபிள் entente
વિજય,வெற்றி
વિજય,வெற்றி
ગરબડ,கொந்தளிப்பு
જુલમી હત્યા,கொடுங்கோல் கொலை
જુલમી હત્યા,கொடுங்கோல் கொலை
જુલમ,கொடுங்கோன்மை
જુલમ,கொடுங்கோன்மை
જુલમી,கொடுங்கோலன்
ઉહલાન,உஹ்லன்
ઉકાસે,உகாசே
ઉકાસે,உகாசே
ઉલેમા,உலமா
અલ્ટીમેટમ,அல்டிமேட்டம்
અલ્ટીમેટમ,அல்டிமேட்டம்
અંકલ સેમ,மாமா சாம்
અન્ડર-કિંગ,கீழ்-ராஜா
યુનાઇટેડ આઇરિશમેન,ஐக்கிய அயர்லாந்துக்காரர்கள்
સંયુક્ત રાષ્ટ્રો,ஐக்கிய நாடுகள்
સંયુક્ત પ્રાંતો,ஐக்கிய மாகாணங்கள்
સંયુક્ત પ્રાંતો,ஐக்கிய மாகாணங்கள்
અવિશ્વસનીય કિલ્લો,மதிப்பற்ற கோட்டை
સાર્વત્રિક રાજા,உலகளாவிய மன்னர்
સાર્વત્રિક મતાધિકાર,உலகளாவிய வாக்குரிமை
બળવો,எழுச்சி
હડપચી,அபகரிப்பு
હડપ કરનાર,அபகரிப்பவர்
યુટોપિયા,கற்பனயுலகு
તોડફોડ,வண்டல்
તોડફોડ,காழ்ப்புணர்ச்சி
વેનગાર્ડ,வான்கார்ட்
વાનગાર્ડ,வான்கார்ட்
વેનગાર્ડ,வான்கார்ட்
વરાંજીયન,வரங்கியன்
વરાંજિયન રક્ષક,வரங்கியன் காவலர்
વાસલ,வாசல்
વાસલ,வாசல்
વાસલ રાજ્ય,வாசல் மாநிலம்
વેટિકન કાઉન્સિલ,வாடிகன் கவுன்சில்
વહાણ,கப்பல்
વહાણ,கப்பல்
વહાણ,கப்பல்
ઉપ-રાજા,துணை ராஜா
વાઇસરોય,வைஸ்ராய்
વાઇસરોયલ્ટી = વાઇસરોયશિપ,துணைவேந்தர் = துணை அரசு
વિક્ટર,விக்டர்
વિજય,வெற்றி
વિલેન,வில்லன்
સફર,பயணம்
સંવેદનશીલ ગઢ,பாதிக்கப்படக்கூடிய கோட்டை
વોલ પેઇન્ટિંગ,சுவர் ஓவியம்
વોલ પેઇન્ટિંગ,சுவர் ஓவியம்
યુદ્ધ,போர்
યુદ્ધ-સ્વામી,போர் ஆண்டவன்
યોદ્ધા,போர்வீரன்
યોદ્ધા,போர்வீரன்
યોદ્ધા,போர்வீரன்
યુદ્ધ જહાજ,போர்க்கப்பல்
વૉચ-વર્ડ,கண்காணிப்பு வார்த்தை
કલ્યાણ રાજ્ય,வளர்ந்த மாநிலம்
કલ્યાણ કાર્ય,நலப்பணிகள்
વ્હિગ,விக்
સફેદ ધ્વજ,வெள்ளை கொடி
વ્હાઇટમેનનો બોજ,வெள்ளையர்களின் சுமை
વિશ્વ સામ્રાજ્ય,உலகப் பேரரசு
વિશ્વ ચળવળ,உலக இயக்கம்
વિશ્વ રાજકારણ,உலக அரசியல்
વિશ્વ શક્તિ,உலக சக்தி
વિશ્વ યુદ્ધ,உலக போர்
Wreeker,வீக்கர்
બરબાદીનો સુધારો,சிதைக்கும் திருத்தம்
ઝેનેલેસિસ,Xenelasis
ઝેનોફોબિયા,இனவெறி
યાન્કી,யாங்கி
પીળો જેકેટ,மஞ்சள் ஜாக்கெட்
પીળો માણસ,மஞ்சள் மனிதன்
પીળો જોખમ,மஞ்சள் ஆபத்து
યલો પ્રેસ,மஞ்சள் பத்திரிகை
યંગ ટર્ક્સ,இளம் துருக்கியர்கள்
ઝિયસ,ஜீயஸ்
ઝાયોનિઝમ,சியோனிசம்
પારસી ધર્મ,ஜோராஸ்ட்ரியனிசம்
