English,Odiya
Decimal code,ଦଶମିକ କୋଡ୍ |
Decimal digit,ଦଶମିକ ଅଙ୍କ |
Deciphering,ଡିସପିଅର୍ କରିବା
Decoder,ଡେକୋଡର୍
Decoding,ଡିକୋଡିଂ
Decoding in digital transmission,ଡିଜିଟାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ରେ ଡିକୋଡିଂ |
Decompression,ସଙ୍କଳନ
Decoupling,ସଜାଇବା
Decoupling circuit,ସିକ୍ୟୁପିଙ୍ଗ୍ ସର୍କିଟ୍ |
Decoupling network,ନେଟୱର୍କ ନେଟୱାର୍କ |
Decryption,ଡିକ୍ରିପ୍ସନ୍
Dedicated line,ଉତ୍ସର୍ଗୀକୃତ ରେଖା |
De-embedding,ଦେ-ଏମ୍ବେଡିଂ |
De-emphasis,ଡି-ଫାଟିସ୍ |
Default,ଡିଫଲ୍ଟ |
Defect in quality,ଗୁଣବତ୍ତାରେ ତ୍ରୁଟି |
Defective,ତ୍ରୁଟିଯୁକ୍ତ
Defective unit,ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଏକକ
Definition,ସଂଜ୍ଞା
Deflection,ଡିସଲେନେକସନ |
Deformation,ବିକଳାଙ୍ଗ
Defragmentation,ନବିଣ୍ଡେସନ୍
De-gaussing coil,ଡି-ଗସିଂ କୋଇଲ୍ |
Degree,ଡିଗ୍ରୀ
De-interleaver,ଡି-ଇଣ୍ଟରଲିଭେଭର |
Delay line,ବିଳମ୍ବ ରେଖା
Delay time,ବିଳମ୍ବ ସମୟ
Delayed frame memory,ବିଳମ୍ବିତ ଫ୍ରେମ୍ ମେମୋରୀ |
Delayed scanning,ବିଳମ୍ବିତ ସ୍କାନିଂ |
Delayed synchronization signal,ବିଳମ୍ବିତ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ସିଗନାଲ୍ |
Delivery,ବିତରଣ
Delivery system,ବିତରଣ ବ୍ୟବସ୍ଥା
Demodulation,ଡେମୋଡୁଲେସନ୍
Demodulator card,ଡେମୋଡୁଲେଟର କାର୍ଡ |
Demultiplexer,Demultipleter
Depth of field,କ୍ଷେତ୍ରର ଗଭୀରତା |
Descending,ଅବତରଣ
Design specification,ଡିଜାଇନ୍ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
Desktop,ଡେସ୍କଟପ
Detector output,ଡିଟ୍ଟର୍ ଆଉଟପୁଟ୍
Deviation,ବ୍ୟତିକ୍ରମ
Device,ଉପକରଣ
Device driver,ଉପକରଣ ଡ୍ରାଇଭର |
Diagnostics,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |
Diagram,ଚିତ୍ର
Dialog track,ସଂଳାପ ଟ୍ରାକ୍ |
Diameteral mode,ଡାଇମେଟ୍ରାଲ୍ ମୋଡ୍ |
Diamond stylus,ହୀରା ଷ୍ଟାଇଲସ୍ |
Diaphragm,ଡାଇଫ୍ରାଗମ୍ |
Diaphragmatic absorber,ଡାଇଫ୍ରାଗମେଟିକ୍ ଶୋଷକ |
Dichotic listening,ଡିକଟିକ୍ ଶୁଣିବା |
Dielectric,DiWeLictericorick
Dielectric break- down,Divelostic Brock- ତଳକୁ |
Dielectric loss,Divelostic କ୍ଷତି |
Difference frequency,ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |
Difference frequency distortion (DFD),ପାର୍ଥକ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି ବିକୃତି (DFD)
Difference tone,ପାର୍ଥକ୍ୟ ସ୍ୱର୍ଣ୍ଣ |
Differential amplifier,ଭିନ୍ନ ଭିନ୍ନ ଏମ୍ପ୍ଲିଫାୟର୍ |
Diffraction,ଭିନ୍ନ
Diffuser,ଭିନ୍ନ
Digit,ଅଙ୍କ
Digital,ଡିଜିଟାଲ୍ |
Digital artifact,ଡିଜିଟାଲ୍ କଳାକୃତି |
Digital audio,ଡିଜିଟାଲ୍ ଅଡିଓ |
Digital audio filter,ଡିଜିଟାଲ୍ ଅଡିଓ ଫିଲ୍ଟର |
Digital audio work station,ଡିଜିଟାଲ୍ ଅଡିଓ କାର୍ଯ୍ୟ ଷ୍ଟେସନ୍ |
Digital camera,ଡିଜିଟାଲ୍ କ୍ୟାମେରା
Digital computer,ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |
Digital data,ଡିଜିଟାଲ୍ ଡାଟା |
Digital editing,ଡିଜିଟାଲ୍ ଏଡିଟିଂ |
Digital exciter,ଡିଜିଟାଲ୍ ଉତ୍ତେଜନା |
Digital filter,ଡିଜିଟାଲ୍ ଫିଲ୍ଟର |
Digital frame synchronizer,ଡିଜିଟାଲ୍ ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନାଇଜେରିଜର୍ |
Digital heritage,ଡିଜିଟାଲ୍ ହେରିଟେଜ୍ |
Digital image,ଡିଜିଟାଲ୍ ଇମେଜ୍ |
Digital library,ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |
Digital meter,ଡିଜିଟାଲ୍ ମିଟର |
Digital modulation,ଡିଜିଟାଲ୍ ମୋଡୁଲେସନ୍ |
Digital multiplex,ଡିଜିଟାଲ୍ ମଲ୍ଟିପ୍ସକ୍ସ |
Digital network,ଡିଜିଟାଲ୍ ନେଟୱାର୍କ |
Digital output,ଡିଜିଟାଲ୍ ଆଉଟପୁଟ୍ |
Digital playback,ଡିଜିଟାଲ୍ ପ୍ଲେକ୍ |
Digital Radio Mondiale (DRM),ଡିଜିଟାଲ୍ ରେଡିଓ ମୁଣ୍ଡିଆଲ୍ (DRM)
Digital recording,ଡିଜିଟାଲ୍ ରେକର୍ଡିଂ |
Digital revolution,ଡିଜିଟାଲ୍ ବିପ୍ଳବ |
Digital signal,ଡିଜିଟାଲ୍ ସିଗନାଲ୍ |
Digital signal processing (DSP),ଡିଜିଟାଲ୍ ସିଗନାଲ୍ ପ୍ରକ୍ରିୟାକରଣ (DSP)
Digital signature,ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |
Digital technology,ଡିଜିଟାଲ୍ ଟେକ୍ନୋଲୋଜି |
Digital to analog converter,ଆନାଗଲ୍ କନଭର୍ଟର ପାଇଁ ଡିଜିଟାଲ୍ |
Digital video,ଡିଜିଟାଲ୍ ଭିଡିଓ |
Digital voltmeter,ଡିଜିଟାଲ୍ ଭୋଲ୍ଟୋମିଟର |
Digitalization,ଡିଜିଟାଲ୍ାଇଜେସନ୍ |
Digitization,ଡିଜିଟାଇଜେସନ୍
Digitized video,ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |
Digitizer,ଅଗ୍ରଗାମୀ
Dim,ଅନ୍ଧ
Dimension,ପରିମାପ
Dimmer,ଡିମର୍
Diode,ଡାୟୋଡ୍
Dip,ବୁଡ଼ାନ୍ତୁ |
Diplexer,Dlixer
Dipole antenna,ଡିପୋଲ୍ ଆଣ୍ଟେନା |
Direct broadcast,ସିଧାସଳଖ ପ୍ରସାରଣ
Direct current (d c),ସିଧାସଳଖ ସାମ୍ପ୍ରତିକ (D c)
Direct pick up,ସିଧାସଳଖ ଉଠାଇବା
Direct reading instrument,ସିଧାସଳଖ ପଠନ ଉପକରଣ |
Direct recording,ସିଧାସଳଖ ରେକର୍ଡିଂ |
Directional antenna,ଦିଗଦର୍ଶନ ଆଣ୍ଟେନା |
Directional coupler,ଦିଗଦର୍ଶନ କପଟ
Directional microphone,ଦିଗଦର୍ଶନ ମାଇକ୍ରୋଫୋନ୍ |
Directivity,ନିର୍ଦ୍ଦେଶନାପତି
Directory,ଡିରେକ୍ଟୋରୀ
Disable,ଅକ୍ଷମ କରନ୍ତୁ |
Disc antenna,ଡିସ୍କ ଆଣ୍ଟେନା |
Disc based storage,ଡିସ୍କ ଆଧାରିତ ଷ୍ଟୋରେଜ୍ |
Discrete,ପ୍ରତିରୋଧ
Disk,ଡିସ୍କ
Disk drive,ଡିସ୍କ ଡ୍ରାଇଭ
Disk quota,ଡିସ୍କ କୋଟା
Diskette,ଡିସ୍କେଟ୍
Dislocation,ସ୍ଥାନାନ୍ତର
Dispersion,ବିଚ୍ଛେଦ
Displacement,ବିସ୍ଥାପନ
Display,ପ୍ରଦର୍ଶନ
Display unit (console),ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ (କନସୋଲ୍)
Dissipation,ରୂପାନ୍ତର
Dissonance,ବିସୋନ୍ସ
Distilled water,ଡିଷ୍ଟିଲ୍ ପାଣି |
Distortion,ବିକୃତି
Distribution,ବଣ୍ଟନ
Distribution amplifier,ବଣ୍ଟନ ଏମ୍ପଲିଫାୟର୍ |
Division,ବିଭାଜନ
Divisor,ଡିଭିସିଆସର
Document,ଡକ୍ୟୁମେଣ୍ଟ୍
Dolby digital,ଡଲବି ଡିଜିଟାଲ୍ |
Domain,ଡୋମେନ୍
Domain controller,ଡୋମେନ୍ ନିୟନ୍ତ୍ରକ |
Doppler effect,ଡୋପେଲର ପ୍ରଭାବ
Double pole (dipole),ଡବଲ୍ ପୋଲ୍ (ଡିପୋଲ୍)
Double pole single throw switch,ଡବଲ୍ ପୋଲ୍ ସିଙ୍ଗଲ୍ ଥ୍ରୋ ସୁଇଚ୍ |
Double sided disk,ଡବଲ୍ ସାଇଡ୍ ଡିସ୍କ |
Doublet,ଦ୍ୱନ୍ଦ୍ୱ
Down coming wave,ତଳକୁ ଆସୁଥିବା ତରଙ୍ଗ |
Down stream,ତଳେ ସ୍ରୋତ |
Downlink,ଅଦୃଶ୍ୟ
Download,ଡାଉନଲୋଡ୍ କରନ୍ତୁ |
Downloading,ଡାଉନଲୋଡ୍ କରିବା
Drawing,ଚିତ୍ରାଙ୍କନ
Drilling bit,ଡ୍ରିଲିଂ ବିଟ୍
Drilling machine,ଡ୍ରିଲିଂ ମେସିନ୍ |
Drive,ଡ୍ରାଇଭ୍
Drum,ଡ୍ରମ୍
Dry bulb temperature,ଶୁଖିଲା ବଲ୍ବ ତାପମାତ୍ରା |
Dry cell,ଶୁଖିଲା କୋଷ
Dry solder,ଶୁଖିଲା ସୋଲିୟର |
Dual channel mode,ଡୁଆଲ୍ ଚ୍ୟାନେଲ ମୋଡ୍ |
Dubbing,ଅଳିଆ
Dud,ଡୁଡ୍
Dump,ଡମ୍ପ୍ |
Duplex,ଡୁପ୍ଲେକ୍ସ
Duration,ଅବଧି
Dust,ଧୂଳି
Dust bug,ଧୂଳି ବଗ୍
Dust proof,ଧୂଳି ପ୍ରମାଣ
Duster,ଡଷ୍ଟର୍
Dynamic,ଗତିଶୀଳତା |
Dynamic bit allocation,ଗତିଶୀଳ ବିଟ୍ ଆବଣ୍ଟନ |
Dynamic intermodulation distortion (DIM),ଡାଇନାମିକ୍ ଇଣ୍ଟରମୋଡୁଲେସନ୍ ବିକୃତ (DIM)
Dynamic quantization,ଡାଇନାମିକ୍ ପରିମାଣ
Dynamic range,ଗତିଶୀଳ ପରିସର
Dynamic range control,ଡାଇନାମିକ୍ ରେଞ୍ଜ ନିୟନ୍ତ୍ରଣ |
Dynamo,ଡାଇନାମୋ |
Ear phone,କାନ ଫୋନ୍
Earth,ପୃଥିବୀ
Earth bulge,ପୃଥିବୀ ବଲଜ |
Earth resistance,ପୃଥିବୀ ପ୍ରତିରୋଧ
Earth rod,ପୃଥିବୀ ରୋଡ୍ |
Earth satellite,ପୃଥିବୀ ଉପଗ୍ରହ |
Earth station,ପୃଥିବୀ କେନ୍ଦ୍ର |
Earth terminal,ପୃଥିବୀ ଟର୍ମିନାଲ୍ |
Earthing,ଘିଅ |
Echo,ଇକୋ
Echo chamber,ଇକୋ ଚାମ୍ବର |
Eddy current,ଏଡି କରେଣ୍ଟ୍ |
Eddy current loss,ଏଡି ସାମ୍ପ୍ରତିକ କ୍ଷତି |
Edgewise meter,ଧାରବାହୀ ମିଟର
Editing,ସମ୍ପାଦନା
Effective antenna height,ପ୍ରଭାବଶାଳୀ ଆଣ୍ଟେନନା ଉଚ୍ଚତା |
Effective antenna length,ପ୍ରଭାବଶାଳୀ ଆଣ୍ଟେନନା ଲମ୍ବ |
Effective voltage,ପ୍ରଭାବଶାଳୀ ଭୋଲଟେଜ୍ |
Efficiency,ଦକ୍ଷତା
Elasticity,ଇଲାସ୍ଟିସିଟି |
Electric discharge,ବ electric ଦ୍ୟୁତିକ ଡିସଚାର୍ଜ
Electric field,ବ electric ଳିକ କ୍ଷେତ୍ର
Electric flash,ବ electrical ଳିକ ଫ୍ଲାସ
Electric heater,ବ electric ଦ୍ୟୁତିକ ହିଟର |
Electric meter,ଇଲେକ୍ଟ୍ରିକ୍ ମିଟର
Electric motor,ଇଲେକ୍ଟ୍ରିକ୍ ମୋଟର
Electric shock,ବ electric ଦ୍ୟୁତିକ ଶକ୍
Electric spark,ଇଲେକ୍ଟ୍ରିକ୍ ସ୍ପାର୍କ |
Electrical appliance,ବ electrical ଦ୍ୟୁତିକ ଉପକରଣ |
Electrical noise,ବ electrical ଦ୍ୟୁତିକ ଶବ୍ଦ
Electrical storm,ବ electrical ଦୁତିକ storm ଡ |
Electrically operated musical instrument,ବ als ତିକ ଭାବରେ ବାଦ୍ୟଯନ୍ତ୍ରିତ ବାଦ୍ୟଯନ୍ତ୍ର |
Electricity,ବିଦ୍ୟୁତ୍
Electricity supply,ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |
Electrodynamic,ଇଲେକ୍ଟ୍ରୋଡାମନ |
Electrolytic capacitor,ଇଲେକ୍ଟ୍ରୋଲାଇଟିକ୍ କ୍ୟାପେସିଟର |
Electromagnetic,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ |
Electromagnetic disturbance,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ବିଶୃଙ୍ଖଳା |
Electromagnetic interferrence,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଅନ୍ତ incer କଣ୍ଟାକ୍ଟ |
Electromagnetic spectrum,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ସ୍ପେକ୍ଟ୍ରମ୍ |
Electromagnetic wave,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ତରଙ୍ଗ |
Electromagnetic wave propagtion,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ତରଙ୍ଗ ପ୍ରସାରଣ |
Electron multiple phototube,ଇଲେକ୍ଟ୍ରନ୍ ଏକାଧିକ ଫଟୋ |
Electronic calculator,ଇଲେକ୍ଟ୍ରୋନିକ୍ କାଲକୁଲେଟର |
Electronic data processing (EDP),ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ପ୍ରକ୍ରିୟାକରଣ (EDP)
Electronic mail (e-mail),ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲ୍ (ଇ-ମେଲ୍)
Electronic switching system,ବ Elect ଦ୍ୟୁତିକ ସୁଇଚ୍ ସିଷ୍ଟମ୍ |
Electronics,ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
Electroplating,ଇଲେକ୍ଟ୍ରୋପିଂ
Electrostatic,ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍
Elevation,ଉଚ୍ଚତା
Embedded,ଏମ୍ବେଡ୍
Embedded audio,ଏମ୍ବେଡ୍ ଅଡିଓ |
Embedded system,ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |
Emblem,ପ୍ରତୀକ
Emerging trends,ଉଦତର ଟ୍ରେଣ୍ଡଗୁଡିକ
Emission,ନିର୍ଗରଣ
Emitter,ତିକ୍ତ
Emitter follower,ଏମିଟର ଅନୁସରଣକାରୀ |
Emitter terminal,ଏମୋଟିକ୍ ଟର୍ମିନାଲ୍ |
Emitter-base-junction,ଏମିଟର-ବେସ୍-ଜଙ୍କସନ |
Enable,ସକ୍ଷମ କରନ୍ତୁ |
Enamelled wire,ଏନନେଲ୍ ତାର
Encipher,ଆବଦ୍ଧ
Enclosure,ଏନକ୍ଲୋଜର
Encode,ଏନକୋଡ୍ |
Encoder,ଏନକୋଡର୍ |
Encoding,ଏନକୋଡିଂ
Encryption,ଏନକ୍ରିପସନ୍
End mark,ଶେଷ ଚିହ୍ନ
End user,ଶେଷ ବ୍ୟବହାରକାରୀ |
Energy,ଶକ୍ତି
Energy dispersal,ଶକ୍ତି ବିସର୍ଜନ |
Energy distribution,ଶକ୍ତି ବଣ୍ଟନ
Enforcement,ଅଭିଶନ୍ତ
Engine,ଇଞ୍ଜିନ୍
Engineer,ଇଞ୍ଜିନିୟର
Engineering,ଇଞ୍ଜିନିୟରିଂ
Engineering store,ଇଞ୍ଜିନିୟରିଂ ଷ୍ଟୋର
Engraving,ଖୋଦନ
Enhance,ବାରଣ କରନ୍ତୁ
Ensemble,Entemble
Enter key,କୀ ପ୍ରବେଶ କରନ୍ତୁ |
Enterprise architecture,ଅତିରିକ୍ତ ସ୍ଥାପତ୍ୟ
Enthalpy,ସମ୍ପତ୍ତି |
Entropy,ଏଣ୍ଟ୍ରପି |
Entropy coding,ଏଣ୍ଟ୍ରପି କୋଡିଂ |
Entropy redundancy,ଏଣ୍ଟ୍ରପି ଅନାବଶ୍ୟକତା |
Equalising,ସମାନ
Equalization,ସମାନତା
Equalizer,ସମାନ
Equipment,ଉପକରଣ
Equipment cover,ଯନ୍ତ୍ରପାତି ବନ୍ଦ |
Equivalent,ସମାନ
Erase,ଲିଭାନ୍ତୁ
Erase head,ମୁଣ୍ଡ ଲିଭାନ୍ତୁ |
Erosion,କ୍ଷୟ
Erratic,ତ୍ରୁଟି
Error,ତ୍ରୁଟି
Error control coding,ତ୍ରୁଟି ବିନା କଣ୍ଟ୍ରୋଡିଂ |
Error correction,ତ୍ରୁଟି ସଂଶୋଧନ |
Error detection,ତ୍ରୁଟି ଚିହ୍ନଟ |
Error handling,ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ କରିବା |
Error probability,ତ୍ରୁଟି ସମ୍ଭାବନା |
Ethernet,ଇଥରନେଟ୍ |
Ethernet cable,ଇଥରନେଟ୍ କେବୁଲ୍ |
Eugenics,ଇଉଜେନିକ୍ସ
Evacuate,ସ୍ଥାନାନ୍ତର କର |
Exchange,ବିନିମୟ
Exciter,ଉତ୍ତେଜନା
Execute,ଏକଜେକ୍ୟୁଟ୍ କର
Execution time,ସମୟିଆନିଆ ସମୟ
Exhaust,ନିଷ୍କାସନ
Exit,ପ୍ରସ୍ଥାନ
Expanded,ବିସ୍ତାରିତ
Expansion valve,ବିସ୍ତାର ଭଲଭ୍ |
Experiment,ପରୀକ୍ଷଣ |
Expert system,ବିଶେଷଜ୍ଞ ସିଷ୍ଟମ୍ |
Explore,ଅନୁସନ୍ଧାନ କର |
Explorer,ଏକ୍ସପ୍ଲୋରର |
Expo(exhibition),ଏକ୍ସପୋ (ପ୍ରଦର୍ଶନୀ)
Extension of power supply,ବିଦ୍ୟୁତ୍ ଯୋଗାଣର ବିସ୍ତାର |
External control,ବାହ୍ୟ ନିୟନ୍ତ୍ରଣ
External memory,ବାହ୍ୟ ସ୍ମୃତି
External storage,ବାହ୍ୟ ସଂରକ୍ଷଣ
External thread,ବାହ୍ୟ ସୂତ୍ର
Extract,ବାହାର
Extranet,ଅତିରିକ୍ତ
Fabricate,କପଡା |
Facet,ଫେନ୍ସ
Facsimile,କାରସିମ୍
Factor,କାରକ
Fade,ମଳିନ
Fade in,ମଳିନ
Fade out,କମେ
Fader,ଫ୍ୟାଜର୍
Fading,କ୍ଷୀଣ
Fading zone,କ୍ଷୀଣ ଜୋନ୍ |
Fantom (=phantom),ଫ୍ୟାନ୍ମ୍ (= ଫାଣ୍ଟମ୍)
Fast fourier transform (FFT) algorithm,ଦ୍ରୁତ ଅଧିକକ ପରିବର୍ତ୍ତନ (FFT) ଆଲଗୋରିଦମ |
Fatal error,ସାଂଘାତିକ ତ୍ରୁଟି |
Fault,ଦୋଷ
Feature,ବ feature ଶିଷ୍ଟ୍ୟ
Feed,ଫିଡ୍
Feedback,ମତାମତ
Feedback amplifier,ମତାମତ ଏମ୍ପ୍ଲିଫାୟର୍ |
Feedback circuit,ଥାପର୍ସ ସର୍କିଟ |
Feedback voltage,ମନିକଲ୍ସ ଭୋଲଟେଜ୍ |
Feeder,ଫିଡର୍
Feeder cable,ଫିଡର୍ କେବୁଲ୍ |
Feeder hut,ଫିଡର୍ ହଟ୍ |
Feeder line,ଫିଡର୍ ଲାଇନ୍ |
Feeder system,ଫିଡର୍ ସିଷ୍ଟମ୍ |
Feeder wire,ଫିଡର୍ ତାର
Fibre,ଫାଇବର
Fibre optics,ଫାଇବର ଅପ୍ଟିକ୍ସ |
Fidelity,ବିଶ୍ୱସ୍ତତା
Fidelity range extension,ଫିଡେଲିଟି ରେଞ୍ଜ୍ ବିସ୍ତାର |
Field,କ୍ଷେତ୍ର
Field drive,କ୍ଷେତ୍ର ଡ୍ରାଇଭ୍
Field effect transistor,କ୍ଷେତ୍ର ପ୍ରଭାବ ଟ୍ରାନ୍ସଜିଷ୍ଟର |
Field strength,କ୍ଷେତ୍ର ଶକ୍ତି
Field strength meter,କ୍ଷେତ୍ର ଶକ୍ତି ମିଟର |
Field strength survey,କ୍ଷେତ୍ର ଶକ୍ତି ସର୍ବେକ୍ଷଣ |
Figure,ଚିତ୍ର
Figure of merit,ଯୋଗ୍ୟତା ଚିତ୍ର
Filament,ଚମକ
File,ଫାଇଲ୍ |
File server,ଫାଇଲ୍ ସର୍ଭର |
File system,ଫାଇଲ୍ ସିଷ୍ଟମ୍ |
Filler,ଫିଲର୍
Film recorder,ଚଳଚ୍ଚିତ୍ର ରେକର୍ଡର୍ |
Film speed,ଚଳଚ୍ଚିତ୍ର ଧୂପ
Filter,ଫିଲ୍ଟର୍
Filter choke,ଫିଲ୍ଟର ଚକ୍କର |
Filter circuit,ଫିଲ୍ଟର୍ ସର୍କିଟ୍ |
Filtering,ଫିଲ୍ଟରିଙ୍ଗ୍
Fine tuning control,ସୂକ୍ଷ୍ମ ଟ୍ୟୁନିଂ ନିୟନ୍ତ୍ରଣ |
Finite field,ସୀମିତ କ୍ଷେତ୍ର
Fire wall,ଅଗ୍ନି କାନ୍ଥ
Firefox,ଫାୟାରଫକ୍ସ
Firing angle,ଫାୟାରିଙ୍ଗ୍ ଆଙ୍ଗଲ୍
Firmware,ଫର୍ମୱେୟାର |
Fittings,ଫିଟିଂ |
Fixed point chart,ଫିକ୍ସଡ୍ ପଏଣ୍ଟ ଚାର୍ଟ |
Fixed point item,ଫିକ୍ସଡ୍ ପଏଣ୍ଟ ଆଇଟମ୍ |
Flash,ଫ୍ଲାସ୍
Flat,ଫ୍ଲାଟ
Flicker,ଫ୍ଲିକର୍
Flip flop,ଫ୍ଲପ୍ ଫ୍ଲପ୍ |
Float valve,ଭାସମାନ ଭଲଭ୍ |
Floating,ଭାସମାନ
Floating  battery,ଭାସମାନ ବ୍ୟାଟେରୀ |
Floating point,ଫ୍ଲୋଟିଂ ପଏଣ୍ଟ
Floating port,ଭାସମାନ ପୋର୍ଟ
Flood light,ବନ୍ୟା ଆଲୋକ
Flood lighting,ବନ୍ୟା ଆଲୋକ
Floor,ଚଟାଣ
Floppy,ଫ୍ଲପି
Flow chart,ଫ୍ଲୋ ଚାର୍ଟ |
Fluctuation,ଉତ୍ତୋଳନ
Fluid,ତରଳ
Fluorescent lamp,ଫ୍ଲୋରୋସେଣ୍ଟ୍ ଲ୍ୟାମ୍ପ |
Fluorescent tube,ଫ୍ଲୋରୋସେଣ୍ଟ୍ ଟ୍ୟୁବ୍ |
Flutter,ଫ୍ଲୁଟର୍
Flux,ଫ୍ଲକ୍ସ
Flux linkage,ଫ୍ଲକ୍ସ ଲିଙ୍କେଜ୍ |
FM network,FM ନେଟୱର୍କ
FM tower,FM ଟାୱାର
Focus,ଧ୍ୟାନ ଦିଅନ୍ତୁ
Focus control,ନିୟନ୍ତ୍ରଣ ନିୟନ୍ତ୍ରଣ |
Focussing,ଫୋକସ୍
Focussing magnet,ଫୋକସ୍ ଚୁମ୍ବକ
Fog,କୁହୁଡି
Foil,ଫଏଲ୍
Fold back,ଗୁଣ୍ଡ ଫେରାଇ ଦିଅ
Folded dipole,ଫୋଲଡ୍ ଡିପୋଲ୍ |
Folder,ଫୋଲ୍ଡର
Footage,ଫୁଟେଜ୍
Footer,ଫୁଟର୍
Forced oscillation,ବାଧ୍ୟତାମୂଳକ ଓତିମାନେ ବାଧ୍ୟ |
Forced ventilation,ବାଧ୍ୟତାମୂଳକ ଭେଣ୍ଟିଲେସନ୍ |
Forced vibration,ବାଧ୍ୟତାମୂଳକ କମ୍ପନ |
Forge,ଜଗେ
Format,ଫର୍ମାଟ୍
Format shifting,ଫର୍ମାଟ୍ ସ୍ଥାନାନ୍ତର କରନ୍ତୁ |
Format tunes,ଫର୍ମାଟ୍ ଟ୍ୟୁନ୍
Formatting,ଫର୍ମାଟିଂ
Forward bias,ଅଗ୍ରଗାମୀ ପକ୍ଷପାତ
Forward biased,ଆଗକୁ ବାହାଘର
Forward current,ଅଗ୍ରଗାମୀ କରେଣ୍ଟ୍ |
Forward direction,ଅଗ୍ରଗାମୀ ଦିଗ
Forward resistance,ଅଗ୍ରଗାମୀ ପ୍ରତିରୋଧ
Fourier transform,ଚାରିଟି ରୂପାନ୍ତର |
Fractal,ଭଗ୍ନାଂଶ
Fragmentation,ବନ୍ଧ୍ୟା
Frame,ଫ୍ରେମ୍
Frame formatting,ଫ୍ରେମ୍ ଫର୍ମାଟିଂ
Frame synchroniser,ଫ୍ରେମ୍ ସିଙ୍କ୍ରୋନେରୋଇଜର୍ |
Framing,ଫ୍ରିମି ବାନ୍ଧିବା
Free electron,ମାଗଣା ଇଲେକ୍ଟ୍ରନ୍ |
Free space loss,ଖାଲି ସ୍ପେସ୍ କ୍ଷତି |
Free space path loss,ମାଗଣା ସ୍ପେସ୍ ପଥ କ୍ଷତି |
Frequency,ଆବୃତ୍ତି
Frequency allocation,ଫ୍ରିକ୍ୱେନ୍ସି ଆବଣ୍ଟନ |
Frequency changer,ଫ୍ରିକ୍ୱେନ୍ସି ଚେଞ୍ଜର |
Frequency converter,ଫ୍ରିକ୍ୱେନ୍ସି କନଭର୍ଟର |
Frequency counter,ବାର୍ଷିକିକାତୁ ଗଣନା |
Frequency distortion,ଫ୍ରିକ୍ୱେନ୍ସି ବିକୃତି |
Frequency divider,ଫ୍ରିକ୍ୱେନ୍ସି ଡିସରସର୍ |
Frequency domain,ଫ୍ରିକ୍ୱେନ୍ସି ଡୋମେନ୍ |
Frequency doubler,ଫ୍ରିକ୍ୱେନ୍ସି ଡବଲ୍୍ର |
Frequency modulation,ଫ୍ରିକ୍ୱେନ୍ସି ମୋଡ୍ୟୁଲ୍ୟୁଲେସନ୍ |
Frequency monitor,ଫ୍ରିକ୍ୱେନ୍ସି ମନିଟର |
Frequency multiplex,ଫ୍ରିକ୍ୱେନ୍ସି ମିଲ୍ୟାକ୍ସ
Frequency multiplier,ଫ୍ରିକ୍ୱେନ୍ସି କଳ୍ପନା |
Frequency range,ଫ୍ରିକ୍ୱେନ୍ସି ପରିସର
Frequency response,ଆବୃତ୍ତି ପ୍ରତିକ୍ରିୟା
Frequency shift,ଫ୍ରିକ୍ୱେନ୍ସି ସିଫ୍ଟ |
Frequency spectrum,ଫ୍ରିକ୍ୱେନ୍ସି ସ୍ପେକ୍ଟ୍ରମ୍
Frequency synthesizer,ଫ୍ରିକ୍ୱେନ୍ସି ସିଣ୍ଟେସିଜର୍ |
Frequency tolerance,ଫ୍ରିକ୍ୱେନ୍ସି ଟୋଲେରାନ୍ସ |
Frequency translator box,ଫ୍ରିକ୍ୱେନ୍ସି ଅନୁବାଦକ ବାକ୍ସ |
