Bengali,Marathi
স্থানীয় ট্রান্সমিশন বাস,स्थानिक ट्रान्समिशन बस
স্থানীয় আলাপ,स्थानिक चर्चा
অ্যাসাইনমেন্ট পরিবর্ধক,असाइनमेंट अॅम्प्लिफायर
অভিভাবক,संरक्षक
সীমাবদ্ধতা লুপ,प्रतिबंध लूप
অধিবেশন শুরু,सत्र सुरू
লগারিদমিক ফ্রিকোয়েন্সি অ্যান্টেনা,लॉगरिदमिक वारंवारता अँटेना
প্রচার লেখা,प्रसिद्धी लेखन
যুক্তি বিশ্লেষক,तर्क विश्लेषक
লজিক সেল অ্যারে,लॉजिक सेल अॅरे
লজিক সার্কিট,लॉजिक सर्किट
যুক্তি এন্ট্রি,युक्तिवाद नोंद
যুক্তি মোট,एकूण तर्क
লজিক ক্যালকুলাস,तर्कशास्त्र कॅल्क्युलस
লজিক গেট,लॉजिक गेट
যুক্তি বিশ্লেষণ,तर्कशास्त्र विश्लेषण
জনগণ,लोक
লগারিদমিক পরিবর্ধক,लॉगरिदमिक अॅम्प्लिफायर
লগারিদমিক পরিবর্ধক,लॉगरिदमिक अॅम्प्लिफायर
লগারিদমিক আবহাওয়া,लॉगरिदमिक हवामान
লগারিদমিক স্কেল,लॉगरिदमिक स्केल
উপবৃত্তাকার জোড়া,लंबवर्तुळाकार जोडी
বড় শব্দ,मोठा शब्द
"লাউডস্পিকার, পরিবর্ধক ডিভাইস","लाउडस्पीकर, प्रवर्धक उपकरण"
কম ফ্রিকোয়েন্সি ক্ষতিপূরণ,कमी वारंवारता भरपाई
কম ফ্রিকোয়েন্সি শব্দ,कमी वारंवारता आवाज
কম ফ্রিকোয়েন্সি খাঁজ ফিল্টার,कमी वारंवारता ग्रूव्ह फिल्टर
কম ফ্রিকোয়েন্সি সংক্রমণ,कमी वारंवारता प्रेषण
কম ফ্রিকোয়েন্সি ট্রান্সফরমার,कमी वारंवारता ट्रान्सफॉर्मर
নিম্ন স্তরের এনালগ সংকেত,निम्न पातळी अॅनालॉग सिग्नल
নিচু শব্দ,कमी आवाज
কম শব্দ তারের,कमी आवाज केबल
কম পাস ফিল্টার,कमी पास फिल्टर
কম পাস ফিল্টার,कमी पास फिल्टर
কম শক্তি আরসি সার্কিট,कमी पॉवर आरसी सर्किट
নিম্ন থ্রেশহোল্ড যুক্তি,कमी थ्रेशोल्ड तर्क
কম ভোল্টেজ পাওয়ার উৎস,कमी व्होल्टेज उर्जा स्त्रोत
কম প্লেব্যাক ফ্রিকোয়েন্সি,कमी प्लेबॅक वारंवारता
কম প্লেব্যাক ফ্রিকোয়েন্সি,कमी प्लेबॅक वारंवारता
এলপি স্লট,एलपी स्लॉट
এলপি রেকর্ড,एलपी रेकॉर्ड
LS ভোল্টেজ অফসেট সুরক্ষা,एलएस व्होल्टेज ऑफसेट संरक्षण
অন্তত অর্থপূর্ণ খেলা,किमान अर्थपूर्ण खेळ
অন্তত উল্লেখযোগ্য স্কোর,किमान लक्षणीय स्कोअर
বিশাল একীকরণ,प्रचंड एकीकरण
কম সম্ভাবনা,कमी क्षमता
তাকান,दिसत
লুমেন,लुमेन
লুমেন ঘন্টা,लुमेन तास
উজ্জ্বলতা,प्रकाशमानता
আলোকসজ্জা চিহ্ন,प्रदीपन चिन्ह
শিখা প্রবাহ,ज्वाला प्रवाह
লুমার-ব্রোধন ফটোমিটার,लुमर-ब्रोधन फोटोमीटर
স্থানীয় উপাদান মডেল,स्थानिकीकृत घटक मॉडेल
লিনিয়ার ভোল্টেজ ডিফারেনশিয়াল ট্রান্সফরমার,रेखीय व्होल्टेज विभेदक ट्रान्सफॉर्मर
মেশিন চক্র,मशीन सायकल
মেশিন ভাষা,मशीन भाषा
ম্যাকিটোশ কম্পিউটার,मॅकिटोश संगणक
ম্যাজিক চা,जादूचा चहा
চুম্বক,चुंबक
চৌম্বক পরিবর্ধক,चुंबकीय वर्धक
চৌম্বকীয় বুদ্বুদ মেমরি,चुंबकीय बबल मेमरी
চৌম্বক কোর,चुंबकीय कोर
চৌম্বক যুগল,चुंबकीय जोडणी
চৌম্বকীয় ডেটা স্টোরেজ,चुंबकीय डेटा स्टोरेज
চৌম্বকীয় বিচ্যুতি,चुंबकीय विक्षेपण
চৌম্বকীয় ডিস্ক,चुंबकीय डिस्क
চৌম্বক ক্ষেত্র,चुंबकीय क्षेत्र
চৌম্বক প্রবাহ,चुंबकीय प्रवाह
চৌম্বকীয় ফোকাস,चुंबकीय फोकस
চুম্বক সংশ্লেষণ,चुंबक संश्लेषण
চৌম্বক বল লাইন,चुंबकीय शक्ती रेखा
চৌম্বক সংগ্রাহক,चुंबकीय संग्राहक
চৌম্বক মেরুতা,चुंबकीय ध्रुवीयता
চৌম্বক মেরুতা,चुंबकीय ध्रुवीयता
চৌম্বকীয় স্যাচুরেশন,चुंबकीय संपृक्तता
চৌম্বক রক্ষা,चुंबकीय संरक्षण
চৌম্বক বিক্ষিপ্ততা,चुंबकीय गोंधळ
চৌম্বকীয় টেপ,चुंबकीय टेप
ম্যাগনেটোমিটার,मॅग्नेटोमीटर
চৌম্বক চালিকা শক্তি (mmf),चुंबकीय प्रेरक शक्ती (mmf)
ম্যাগনেট্রন,मॅग्नेट्रॉन
বিবর্ধন,मोठेीकरण
আয়তন,खंड
মাত্রার তুলনাকারী,परिमाण तुलनाकर्ता
পরিমাণ ফাংশন,प्रमाण कार्य
বড় কম্পিউটার,मोठा संगणक
প্রধান লাইন স্ট্রীম,मुख्य ओळ प्रवाह
সংখ্যাগরিষ্ঠ বাহক,बहुसंख्य वाहक
সংখ্যাগরিষ্ঠ বাহক বর্তমান,बहुसंख्य वाहक वर्तमान
"পাম্প সমন্বয়কারী, রিকম্বিন্যান্ট","पंप समन्वयक, रीकॉम्बिनंट"
ম্যান (মেট্রোপলিটন এরিয়া নেটওয়ার্ক),MAN (मेट्रोपॉलिटन एरिया नेटवर्क)
ম্যানচেস্টার কোডিং,मँचेस्टर कोडिंग
মানুষের আওয়াজ,मानवी आवाज
ম্যান্টিসা,मंटिसा
ম্যাপিং,मॅपिंग
মার্কোনি অ্যান্টেনা,मार्कोनी अँटेना
সাইন/সময় অনুপাত,चिन्ह/वेळ प्रमाण
আবরণ,कव्हर
মাস্ক প্রোগ্রাম করা রম,मास्क प्रोग्राम केलेला रोम
ভাল কাজ বাধা,चांगले काम व्यत्यय
কভার রম,कव्हर रोम
"আয়তন, ভর","व्हॉल्यूम, वस्तुमान"
মাস্টার ঘড়ি,मास्टर घड्याळ
মাস্টার অসিলেটর,मास्टर ऑसिलेटर
মিলে যাওয়া ফিল্টার,जुळलेले फिल्टर
মিলে যাওয়া লোড,जुळलेले लोड
ম্যাচিং,जुळणारे
ম্যাট্রিক্স সমীকরণ,मॅट्रिक्स समीकरण
হেড অ্যান্টেনা টিভি,हेड अँटेना टीव्ही
সর্বোচ্চ এগিয়ে,जास्तीत जास्त पुढे
সর্বোচ্চ লাভ,जास्तीत जास्त फायदा
সর্বোচ্চ শক্তি স্থানান্তর উপপাদ্য,कमाल पॉवर ट्रान्सफर प्रमेय
সর্বোচ্চ স্কোর,कमाल स्कोअर
সর্বোচ্চ বিপরীত ভোল্টেজ,कमाल रिव्हर्स व्होल्टेज
সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি (MUF),कमाल वापरण्यायोग्य वारंवारता (MUF)
সর্বোচ্চ,कमाल
ম্যাক্সওয়েল সমীকরণ,मॅक्सवेल समीकरण
মাইক্রো চ্যানেল গঠন,सूक्ष्म चॅनेल संरचना
M-প্রাপ্ত ফিল্টার,एम-व्युत्पन्न फिल्टर
গড় মুক্ত পথ,म्हणजे मुक्त मार्ग
গড় মূল্য,सरासरी मूल्य
বর্গক্ষেত্রের গড় মান,चौरस सरासरी मूल्य
পরিমাপক যন্ত্রপাতি,मोजण्याचे साधन
যান্ত্রিক ফিল্টার,यांत्रिक फिल्टर
মেডিকেল ইলেকট্রনিক্স,वैद्यकीय इलेक्ट्रॉनिक्स
মেগা ওহম,मेगा ओम
মেগাবাইট,मेगाबाइट
মেগার,megger
স্মারক,स्मारक
মেমরি অ্যাক্সেস সময়,मेमरी प्रवेश वेळ
মেমরি অ্যারে,मेमरी अॅरे
মেমরি বাফার রেজিস্টার,मेमरी बफर रजिस्टर
মেমরি সেল,मेमरी सेल
মেমরি সেল &#39;ঘোড়দৌড়&#39; মঞ্চ,मेमरी सेल &#39;रेस भोवती&#39; स्टेज
মেমরি চিপ,मेमरी चिप
মাইক্রো সার্কিট,सूक्ष्म सर्किट
মেমরি চক্র,स्मृती चक्र
মেমরি চক্র,स्मृती चक्र
মেমরি মানচিত্র,मेमरी नकाशा
মেমরি ম্যাপ করা ইনপুট/আউটপুট,मेमरी मॅप केलेले इनपुट/आउटपुट
স্মৃতি পড়া,स्मृती वाचन
স্মৃতি লেখা,स्मृती लेखन
"মেনু, ক্যাটালগ","मेनू, कॅटलॉग"
অক্ষীয় সমতল,अक्षीय विमान
নেট,नेट
জাল বিশ্লেষণ,जाळी विश्लेषण
জাল প্রবাহ,जाळीदार प्रवाह
জাল সমীকরণ,जाळी समीकरण
ধাতু,धातू
ধাতু বক্স,धातूचा बॉक्स
ধাতব ফিল্ম প্রতিরোধক,मेटल फिल्म प्रतिरोधक
ধাতবকরণ,मेटलायझेशन
মিটার,मीटर
এমএফটিডি (একাধিক টোন ডায়ালিং),MFTD (एकाधिक टोन डायलिंग)
মো,मो
MIC (মাইক্রোওয়েভ ইন্টিগ্রেটেড সার্কিট),MIC (मायक्रोवेव्ह इंटिग्रेटेड सर्किट)
মাইকা ক্যাপাসিটর,अभ्रक कॅपेसिटर
MICR,MICR
সূক্ষ্ম চিহ্ন,सूक्ष्म खुणा
মাইক্রোকম্পিউটার,सूक्ष्म संगणक
মাইক্রো কন্ট্রোলার,सूक्ष्म नियंत्रक
মাইক্রো ইলেকট্রনিক্স,सूक्ष्म इलेक्ट्रॉनिक्स
মাইক্রোফ্যারাড,microfarad
মাইক্রোফিশ,मायक्रोफिश
মাইক্রো নির্দেশ,सूक्ष्म सूचना
মাইক্রোস্কোপিক অপারেটিং সিস্টেম,मायक्रोस्कोपिक ऑपरेटिंग सिस्टम
সূক্ষ্ম যুক্তি,सूक्ष्म तर्क
মাইক্রন,मायक्रॉन
মাইক্রোফোন,मायक्रोफोन
মাইক্রোটোনিক প্রভাব,मायक्रोटोनिक प्रभाव
"মাইক্রোপ্রসেসর, মাইক্রোপ্রসেসর","मायक्रोप्रोसेसर, मायक्रोप्रोसेसर"
মাইক্রোপ্রসেসর কোড,मायक्रोप्रोसेसर कोड
মাইক্রো প্রোগ্রাম,सूक्ष्म कार्यक्रम
"মাইক্রো প্রোগ্রামিং, মাইক্রো প্রোগ্রামিং","मायक्रो प्रोग्रामिंग, मायक्रो प्रोग्रामिंग"
মাইক্রো সেকেন্ড,सूक्ष्म सेकंद
মাইক্রো স্ট্রিপ অ্যান্টেনা,सूक्ष्म पट्टी अँटेना
মাইক্রো স্ট্রিপ ট্রান্সমিশন লাইন,सूक्ष्म पट्टी ट्रान्समिशन लाइन
"মাইক্রোওয়েভ, মাইক্রোওয়েভ","मायक्रोवेव्ह, मायक्रोवेव्ह"
মাইক্রোওয়েভ পরিবর্ধক,मायक्रोवेव्ह अॅम्प्लीफायर
মাইক্রোওয়েভ অ্যান্টেনা,मायक्रोवेव्ह अँटेना
মাইক্রো ওয়েভ লিঙ্ক,मायक्रो वेव्ह लिंक
মাইক্রোওয়েভ ট্রান্সমিশন উইন্ডো,मायक्रोवेव्ह ट्रान्समिशन विंडो
মাইক্রোওয়েভ টিউব,मायक्रोवेव्ह ट्यूब
মধ্য ব্যান্ড পরিসীমা,मध्य बँड श्रेणी
MIDI (ইন্সট্রুমেন্টাল ডিজিটাল ইন্টারফেস),MIDI (इंस्ट्रुमेंटल डिजिटल इंटरफेस)
মিলার প্রভাব ক্যাপাসিট্যান্স,मिलर इफेक्ट कॅपेसिटन्स
মিলার ইন্টিগ্রেটর,मिलर इंटिग्रेटर
মিলার কল বেস,मिलर कॉल बेस
মিলার উপপাদ্য,मिलर प्रमेय
মিলিমিটার,मिलिमीटर
মিলি অ্যাম্পিয়ার,मिली अँपिअर
মিলি হেনরি,मिली हेन्री
মিলম্যানের উপপাদ্য,मिलमनचे प्रमेय
সংক্ষিপ্তকরণ,लहान करणे
সংখ্যালঘু বাহক,अल्पसंख्याक वाहक
সংখ্যালঘু বাহক প্রবাহ,अल्पसंख्याक वाहक प्रवाह
মিনটার্ম,Minterm
বিয়োগ,वजाबाकी
এম.পি.এস.,M.P.S.
মিসলাইনমেন্ট,चुकीचे संरेखन
বিমোচন,पृथक्करण
মিক্সার,मिक्सर
এমএমইউ (মেমরি ম্যানেজমেন্ট ইউনিট),MMU (मेमरी व्यवस्थापन युनिट)
স্মৃতিসংক্রান্ত,स्मृतीविषयक
চলমান ইলেকট্রন,हलणारे इलेक्ट्रॉन
গতিশীলতা,गतिशीलता
মডেলের বিচ্যুতি,मॉडेल विक्षेपण
মোড,मोड
মডেল,मॉडेल
মডেম,मोडेम
অপরিবর্তিত ফ্রিকোয়েন্সি মডুলেশন কোডিং,अपरिवर्तित वारंवारता मॉड्यूलेशन कोडिंग
মডুলার নকশা,मॉड्यूलर डिझाइन
modulated,modulated
মড্যুলেশন,मॉड्यूलेशन
মডুলেশন গভীরতা,मॉड्यूलेशन खोली
মড্যুলেশন সূচক,मॉड्यूलेशन निर्देशांक
মড্যুলেশন শতাংশ,मॉड्यूलेशन टक्केवारी
মডিউল,मॉड्यूल
মডুলাস n গুণক,मॉड्यूलस n गुणक
ক্যালকুলেটর মডুলাস,कॅल्क्युलेटर मापांक
অণু,रेणू
আবেগ,आवेग
মনিটর,मॉनिटर
একরঙা,मोनोक्रोमॅटिक
একরঙা প্রদর্শন,मोनोक्रोमॅटिक डिस्प्ले
মনোলিথিক (IC),मोनोलिथिक (IC)
একক পালস,एकच नाडी
একীভূত মাল্টিভাইব্রেটর,मोनोस्टेशनरी मल्टीव्हायब्रेटर
অভিন্নতা,एकसमानता
মুরের সূত্র,मूरचा कायदा
মোর্স কোড,मोर्स कोड
mosfet,mosfet
অর্থপূর্ণ চরিত্র,अर्थपूर्ण वर्ण
মাদার বোর্ড,मदर बोर्ड
মোটর,मोटार
মোটর কর্ম,मोटर क्रिया
অভিযুক্তি,आरोप
মাউস,उंदीर
চলমান কুন্ডলি লাউডস্পিকার,जंगम कुंडली लाउडस्पीकर
চলমান মিটার,चालणारे मीटर
সামপেগ,संपेग
এমপিইউ,MPU
MSD (সর্বোচ্চ নম্বর),एमएसडी (सर्वोच्च स्कोअर)
এমএস উইন্ডোজ,एमएस विंडोज
M.T.B.F. (পার্থক্য ব্যর্থতার মধ্যমা),M.T.B.F. (फरक अपयश मध्यक)
মাল্টিকলাম ক্লিস্ট্রন,मल्टीकॉलम क्लिस्ट्रॉन
পলিমার সংযোগকারী,पॉलिमर कनेक्टर
মাল্টিমিডিয়া,मल्टीमीडिया
মাল্টিমিটার,मल्टीमीटर
একাধিক ইমিটার ট্রানজিস্টর,एकाधिक एमिटर ट्रान्झिस्टर
মাল্টিট্রেসিং,मल्टीट्रेसिंग
যোগ্যতা,योग्यता
গুণক,गुणक
বহু সম্পদ,बहु संसाधन
মাল্টিপ্রোগ্রামিং,मल्टीप्रोग्रामिंग
একাধিক পরিসীমা,एकाधिक श्रेणी
বহুপদী পরিবর্ধক,बहुपदी वर्धक
multifunction,मल्टीफंक्शन
নিঃশব্দ,नि:शब्द करा
পারস্পরিক বৈশিষ্ট্য,परस्पर वैशिष्ट्ये
পারস্পরিক পরিবাহিতা,परस्पर चालकता
পারস্পরিক সংযোগ,परस्पर जोडणी
পারস্পরিক প্রেরণা,परस्पर प्रेरणा
পারস্পরিকতা,परस्पर
মাইলার পিসি। বপন,Mylar PC. पेरणे
এন-ব্যাপার,N- पदार्थ
NAMPS,NAMPS
নন্দ-নন্দ সার্কিট,नंद-नंद सर्किट
"ন্যানো সেকেন্ড (- থেকে, )","नॅनो सेकंद (- ते, )"
নেপিয়ারের আইন,नेपियरचा कायदा
সংকীর্ণ ব্যান্ড,अरुंद बँड
সংকীর্ণ ব্যান্ড শব্দ,अरुंद बँड आवाज
সংকীর্ণ ব্যান্ড পার্ক গোলমাল,अरुंद बँड पार्क आवाज
স্থানীয় দোভাষী,मूळ दुभाषी
প্রাকৃতিক গণনা,नैसर्गिक गणना
প্রাকৃতিক ফ্রিকোয়েন্সি,नैसर्गिक वारंवारता
প্রাকৃতিক লগারিদম,नैसर्गिक लॉगरिथम
কাছাকাছি কল,जवळ कॉल
কম্পনের কাছাকাছি,हादरा जवळ
"নিডেল বেগ, ইনভেন্টরি বেগ","सुई वेग, इन्व्हेंटरी वेग"
নিষেধাজ্ঞা,मनाई
নিষেধাজ্ঞা বিজ্ঞপ্তি,मनाई सूचना
নিষেধাজ্ঞার প্রতীক,प्रतिबंध चिन्ह
নেতিবাচক গেট,नकारात्मक गेट
নেতিবাচক শেষ গেট,नकारात्मक शेवटचे गेट
নেতিবাচক বন্ধন,नकारात्मक बंधन
নেতিবাচক শিয়ারিং,नकारात्मक कातरणे
নেতিবাচক মূল,नकारात्मक कोर
নেতিবাচক ইমিটার ট্রেলিং,नकारात्मक उत्सर्जक अनुगामी
নেতিবাচক পুনর্বিনিয়োগ,नकारात्मक पुनर्गुंतवणूक
নেতিবাচক পুনর্বিনিয়োগ পরিবর্ধক,नकारात्मक पुनर्गुंतवणूक अॅम्प्लिफायर
নেতিবাচক যুক্তি,नकारात्मक युक्तिवाद
ঋণাত্মক বা গেট,ऋण किंवा गेट
নেতিবাচক মেরুতা,नकारात्मक ध्रुवता
নেতিবাচক প্রতিরোধ,नकारात्मक प्रतिकार
নেতিবাচক প্রতিরোধের অঞ্চল,नकारात्मक प्रतिकार क्षेत्र
নেতিবাচক সরবরাহ,नकारात्मक पुरवठा
নেতিবাচক তাপমাত্রা,नकारात्मक तापमान
নেতিবাচক তাপমাত্রা সহগ,नकारात्मक तापमान गुणांक
নেতিবাচক সংক্রমণ,नकारात्मक प्रसार
নেতিবাচক গাছ,नकारात्मक झाड
নেতিবাচক টানেল ডায়োড,नकारात्मक बोगदा डायोड
নেতিবাচক মিথ্যা,नकारात्मक खोटे
নেতিবাচক সত্য,नकारात्मक सत्य
নগণ্য,उपेक्षणीय
নেম্যাটিক তরল স্ফটিক,नेमॅटिक फ्लुइड क्रिस्टल
নেতিবাচক মোড,नकारात्मक मोड
নিয়ন বাতি,निऑन दिवा
ন্যাপার,नॅपर
নেস্টেড শাখা,नेस्टेड शाखा
নেস্টেড কাজের চিহ্ন,नेस्टेड कामाचे चिन्ह
বাসা বাঁধা,घरटे
পরম অপবিত্রতা ঘনত্ব,पूर्ण अशुद्धता एकाग्रता
নেট তালিকা,निव्वळ यादी
"নেটওয়ার্ক, নেটওয়ার্ক","नेटवर्क, नेटवर्क"
নেটওয়ার্ক ড্রাইভ,नेटवर्क ड्राइव्ह
নেটওয়ার্ক অপারেটর,नेटवर्क ऑपरेटर
নেটওয়ার্ক মডেল,नेटवर्क मॉडेल
নেটওয়ার্ক অপারেটিং সিস্টেম,नेटवर्क ऑपरेटिंग सिस्टम
নেটওয়ার্ক সার্ভার,नेटवर्क सर्व्हर
নেটওয়ার্ক গঠন,नेटवर्क संरचना
নেটওয়ার্ক তত্ত্ব,नेटवर्क सिद्धांत
নেটওয়ার্ক টপোলজি,नेटवर्क टोपोलॉजी
মুডি,मूडी
নিরপেক্ষ লাইন,तटस्थ रेषा
বিষণ্ণ অঞ্চল,उदासीन क्षेत्र
নিরপেক্ষকরণ সার্কিট,तटस्थीकरण सर्किट
নিরপেক্ষকরণ,तटस्थीकरण
নিউট্রন,न्यूट्रॉन
নেক্সট জেনারেশন সিপিইউ,नेक्स्ट जनरेशन CPU
নতুন লাইন চরিত্র,नवीन ओळ वर्ण
নিউজিল্যান্ড ভাইরাস,न्यूझीलंड व्हायरस
পরবর্তী ধাপে,पुढील टप्पा
পরবর্তী পর্যায়ের সমীকরণ,पुढील टप्पा समीकरण
পরবর্তী পর্যায়ে টেবিল,पुढील स्टेज टेबल
কুঁচকানো,कुरतडणे
নিবল মেমরি চিপ,निबल मेमरी चिप
নিবল মাল্টিপ্লেক্সার,निबल मल्टीप्लेक्सर
নিকোলাস চার্ট,निकोलस चार्ट
রাতের প্রভাব,रात्रीचा प्रभाव
নয়টি পথ টেপ,नऊ पथ टेप
নাইন এর পরিপূরক,नऊचे पूरक
en moss,en moss
এন মস বিপরীত,मॉस उलटा
ব্যাপক প্রক্রিয়ায়,सामूहिक प्रक्रिया
মস গঠন,मॉस रचना
মস ট্রানজিস্টর,मॉस ट्रान्झिस्टर
শূন্য লোড বর্তমান,शून्य भार प्रवाह
crimped তারের,crimped केबल
নডুলার,नोड्युलर
"নোড, নোড","नोड, नोड"
নোডের অবক্ষয়,नोड खराब होणे
গোলমাল,आवाज
শব্দ তুষারপাত,आवाज हिमस्खलन
নয়েজ ব্যান্ড এক্সটেনশন,आवाज बँड विस्तार
আওয়াজ ফেটে,आवाज फुटणे
গোলমাল বাতিল মাইক্রোফোন,आवाज रद्द करणारा मायक्रोफोन
শব্দ গুণক,आवाज गुणक
নয়েজ রিইনভেস্টমেন্ট এমপ্লিফায়ার,नॉइज रिइन्व्हेस्टमेंट अॅम्प्लीफायर
রাবঙ্ক,रावणक
আওয়াজ প্রভাবিত হয় না,आवाज अप्रभावित
কোলাহলপূর্ণ আবেগ,गोंगाट करणारा आवेग
শব্দ সীমাবদ্ধকারী,आवाज मर्यादित करणारा
গোলমাল মার্জিন,आवाज मार्जिन
শব্দ পরিমাপ,आवाज मोजमाप
গোলমাল বিভাগ,आवाज विभागणी
শব্দ পরিমাপ,आवाज परिमाणीकरण
"শব্দ হ্রাস, শব্দ হ্রাস","आवाज कमी करणे, आवाज कमी करणे"
শব্দ প্রতিরোধের,आवाज प्रतिकार
গোলমাল উপস্থাপনা,आवाज प्रतिनिधित्व
শব্দ স্পাইক,आवाज स्पाइक
শব্দ তাপমাত্রা,आवाज तापमान
ফ্লপি ডিস্ক ড্রাইভ,फ्लॉपी डिस्क ड्राइव्ह
নামমাত্র প্রতিবন্ধকতা,नाममात्र प्रतिबाधा
ফোকাল মান,फोकल मूल्य
অ-রৈখিক বিকৃতি,नॉन-रेखीय विकृती
অপরিবর্তনীয়,अपरिवर्तनीय
অনুরণিত,अनुनाद
অনুরণিত অ্যান্টেনা,नॉन-रेझोनंट अँटेना
অপরিশোধিত কর্মক্ষম পরিবর্ধক,भरपाई न केलेले ऑपरेशनल अॅम्प्लिफायर
অ-পরিপূরক,गैर-पूरक
অস্তরক,डायलेक्ट्रिक
সংযুক্ত তথ্য কাঠামো,संलग्न डेटा संरचना
আক্রমণাত্মক রান,आक्रमक धाव
ডাইভারশন মোড,वळव मोड
অবিনশ্বর পড়া,अविनाशी वाचन
নিষ্ক্রিয় পার্টিশন বার্তা,dosless विभाजन संदेश
অস্পষ্ট বিবৃতি,अस्पष्ट विधान
দুর্বল কাজ,खराब कामगिरी
assanghat mutrak,assanghat mutrak
নন ইনডাকশন রাশিফল,आगमनात्मक कुंडली
নন-রিটার্ন পরিবর্ধক,नॉन-रिटर्न एम्पलीफायर
বিপরীত মানে পরিবর্ধক,इनव्हर्स मीन एम्पलीफायर
বিপরীত বাফার,व्यस्त बफर
বিপরীত তুলনাকারী,व्यस्त तुलनाकर्ते
বিপরীত কনফিগারেশন,व्यस्त कॉन्फिगरेशन
বিপরীত কম্পাইলার পরিবর্ধক,व्यस्त कंपाइलर अॅम्प्लिफायर
বিপরীত ভোল্টেজ,व्यस्त व्होल्टेज
নন-লিনিয়ার,नॉन-रेखीय
নন-লিনিয়ার ক্যাপাসিটর,नॉन-लाइनर कॅपेसिटर
অ-লিনিয়ার সার্কিট বিশ্লেষণ,नॉन-लिनियर सर्किट विश्लेषण
নন-লিনিয়ার উপাদান,नॉन-रेखीय घटक
নন-লিনিয়ার লোড লাইন,नॉन-लिनियर लोड लाइन
নন-লিনিয়ার মড্যুলেশন,नॉन-लिनियर मॉड्युलेशन
অ-রৈখিক প্রতিরোধের,नॉन-रेखीय प्रतिकार
নন-লিনিয়ার সিস্টেম,नॉन-लिनियर सिस्टम
অ-রৈখিকতা,नॉन-लाइनरिटी
নন-লিনিয়ারিটি ত্রুটি,नॉन-लाइनरिटी त्रुटी
স্বাভাবিক ফ্রিকোয়েন্সি,सामान्यीकृत वारंवारता
অ পুনরাবৃত্ত,आवर्ती नाही
প্রতিক্রিয়াহীন ভাষা,प्रतिसाद न देणारी भाषा
পুনরাবৃত্তিমূলক সিস্টেম,पुनरावृत्ती प्रणाली
সিস্টেমহীন ডিস্ক,सिस्टमलेस डिस्क
সিরিয়াল কোড,अनुक्रमांक
অ-পৃষ্ঠ,पृष्ठभाग नसलेला
অ-উদ্বায়ী স্টোরেজ,अस्थिर संचयन
নর,नॉर
knorr ফাংশন,knorr कार्य
না গেট,ना गेट
নর ল্যাচ,knorr कुंडी
নর অপারেশন,knorr ऑपरेशन
স্বাভাবিক ঘনত্ব ফাংশন,सामान्य घनता कार्य
ফ্লটার আওয়াজ,फडफड आवाज
স্বাভাবিক নমুনা,सामान्य नमुना
স্বাভাবিক অনুপ্রবেশ,सामान्यीकृत प्रवेश
সাধারণত বন্ধ mosfet,साधारणपणे बंद mosfet
না-না নেটওয়ার্ক,ना-ना नेटवर्क
নর্টন মডেল,नॉर्टन मॉडेल्स
উত্তর চৌম্বক মেরু,उत्तर चुंबकीय ध्रुव
নর্টন প্রা.,नॉर्टन प्रा.
নর্টন পরিবর্ধক,नॉर्टन अॅम्प्लीफायर
নর্টন সার্কিট,नॉर्टन सर्किट
নর্টন ডি.ডি.,नॉर्टन डी.डी.
নর্টন সমতুল্য সার্কিট,नॉर्टन समतुल्य सर्किट
নর্টন বিপরীত এবং বিপরীত,नॉर्टन व्यस्त आणि व्यस्त
নর্টন অপারেশনাল পরিবর্ধক,नॉर्टन ऑपरेशनल एम्पलीफायर
নর্টন ইউটিলিটি,नॉर्टन युटिलिटी
না,नाही
ফাংশন না,कार्य नाही
গেট না,गेट नाही
অপারেশন না,ऑपरेशन नाही
স্বরলিপি পদ্ধতি,नोटेशन पद्धत
খাঁজ অ্যান্টেনা,खोबणी अँटेना
খাঁজ ফিল্টার,खोबणी फिल्टर
এনপিএন ট্রানজিস্টর,एनपीएन ट्रान्झिस्टर
এনটিএসসি ইন্টারফেস,NTSC इंटरफेस
n- ধরনের অমেধ্য,n-प्रकारची अशुद्धता
n-টাইপ ব্যাপার,n-प्रकारची बाब
নিউক্লিয়াস,केंद्रक
শূন্য,शून्य
খালি বৃত্ত,रिक्त जागा
শূন্য অফসেট ভোল্টেজ,शून्य ऑफसेट व्होल्टेज
শূন্যতা সূচক,रिक्तता सूचक
সংখ্যা ভিত্তি,संख्या आधार
সংখ্যা ভিত্তিক রূপান্তর,संख्या आधारित रूपांतरण
পয়েন্ট ক্ষতি,गुणांचे नुकसान
নম্বর লুপ কী,नंबर लूप की
সংখ্যা সিস্টেম,संख्या प्रणाली
সংখ্যাসূচক সহ-প্রসেসর,संख्यात्मक सह-प्रोसेसर
সাংখ্যিক কীপ্যাড,अंकीय की पॅड
সংখ্যাসূচক অ্যাপারচার,संख्यात्मक छिद्र
সংখ্যাগত দূরত্ব,संख्यात्मक अंतर
nuvicon,nuvicon
nyquist,nyquist
nyquist ব্যান্ড এক্সটেনশন,nyquist बँड विस्तार
nyquist মানদণ্ড,nyquist निकष
nyquist ব্যবধান,nyquist मध्यांतर
nyquist পালস,nyquist नाडी
nyquist হার,nyquist दर
nyquist স্থায়িত্ব মানদণ্ড,nyquist टिकाऊपणा निकष
