Kannada,Malayalam
ಉರಿಯಲು,ജ്വലിപ്പിക്കാൻ
ಇಗ್ನೈಟರ್,ഇഗ്നിറ്റർ
ದಹನ,ജ്വലനം
ಸೂಚನೆಯನ್ನು ನಿರ್ಲಕ್ಷಿಸಿ,നിർദ്ദേശം അവഗണിക്കുക
ಪ್ರಕಾಶ ಸಾಂದ್ರತೆ,പ്രകാശ സാന്ദ്രത
ಪ್ರಕಾಶಕ,പ്രകാശകൻ
ಪ್ರಕಾಶಕ,പ്രകാശകൻ
ಪ್ರಕಾಶಮಾನ ಮಾಪಕ,ലൈറ്റിംഗ് ഗേജ്
ಪ್ರಕಾಶಕ,പ്രകാശകൻ
ಪ್ರತಿಬಿಂಬ,പ്രതിഫലനം
"ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ","സാങ്കൽപ്പികം, സാങ്കൽപ്പികം, സാങ്കൽപ്പികം"
ಮುಳುಗಿದ ವಸ್ತು,മുങ്ങിയ വസ്തു
ಮುಳುಗುವಿಕೆ,നിമജ്ജനം
ಪ್ರತಿರೋಧ ನುಗ್ಗುವಿಕೆ,ഇംപഡൻസ് നുഴഞ്ഞുകയറ്റം
"ಪರಿಣಾಮ, ಪರಿಣಾಮ, ಪರಿಣಾಮ, ಘರ್ಷಣೆ, ಮರುಕಳಿಸುವಿಕೆ","ആഘാതം, ആഘാതം, ആഘാതം, കൂട്ടിയിടി, തിരിച്ചുവരവ്"
ಪರಿಣಾಮ ಪರಿಣಾಮ,ആഘാതം പ്രഭാവം
ಪ್ರತಿರೋಧ,പ്രതിരോധം
ಆಘಾತಕಾರಿ,ഞെട്ടിപ്പിക്കുന്നത്
ಅನ್ವಯಿಸಿದ ಒತ್ತಡ,പ്രയോഗിച്ച സമ്മർദ്ദം
"ತುಂಬಿದ, ಎಂಬೆಡೆಡ್","സന്നിവേശിപ്പിച്ച, ഉൾച്ചേർത്ത"
ಉದ್ವೇಗ,പ്രേരണ
ಅಶುದ್ಧ,അശുദ്ധമായ
ಬಾಹ್ಯ ವಾಹಕತೆ (ಬಾಹ್ಯ ವಾಹಕತೆ),ബാഹ്യ ചാലകത (ബാഹ്യ ചാലകത)
ಕೇಳಿಸುವುದಿಲ್ಲ,കേൾവിക്കുറവ്
ಕೇಳಿಸುವುದಿಲ್ಲ,കേൾക്കാത്ത
ಪ್ರಕಾಶಮಾನ,ജ്വലനം
ಪ್ರಕಾಶಮಾನ,ജ്വലിക്കുന്ന
ರಾಪ್ಸೋಡಿಕ್,റാപ്സോഡിക്
ಮುಂಬರುವ,വരാനിരിക്കുന്ന
ಅಸಂಕುಚಿತತೆ,അപര്യാപ്തത
ಹೆಚ್ಚುತ್ತಿರುವ ಆಂದೋಲನ,വർദ്ധിച്ചുവരുന്ന ആന്ദോളനം
ಹೆಚ್ಚಿದ ಕಾಂತೀಯತೆ,വർദ്ധിച്ച കാന്തികത
ಉಚಿತ ವಿತರಣೆ,സൗജന്യ വിതരണം
"ಅನಂತ, ಅನಿರ್ದಿಷ್ಟ, ಅನಿರ್ದಿಷ್ಟ, 4ಅನಿರ್ದಿಷ್ಟ","അനന്തമായ, അനിശ്ചിതമായ, അനിശ്ചിതമായ, 4അനിശ്ചിതത്വമുള്ള"
"ಮಾರಕ, ಪಾಯಿಂಟರ್, 3 ಸೂಚ್ಯಂಕ","മാരകമായ, പോയിന്റർ, 3 സൂചിക"
"ಪರೋಕ್ಷ, ಪರೋಕ್ಷ","പരോക്ഷമായ, പരോക്ഷമായ"
ಪ್ರೇರಿತ,പ്രചോദനം നൽകി
"ಆಗಮನ, ಇಂಡಕ್ಷನ್, ಇಂಡಕ್ಷನ್","വരവ്, ഇൻഡക്ഷൻ, ഇൻഡക്ഷൻ"
ಸ್ಪೂರ್ತಿದಾಯಕ,പ്രചോദനാത്മകമായ
ಪ್ರೇರಕ,പ്രേരകൻ
ಜಡತ್ವ,ജഡത്വം
ಅಕ್ಷಯ ಮೂಲ,ഒഴിച്ചുകൂടാനാവാത്ത ഉറവിടം
"ಅನಂತ, ಅನಂತ","അനന്തമായ, അനന്തമായ"
"ಅನಂತ, ಅನಂತ","അനന്തം, അനന്തം"
"ಅನಂತ, ಅನಂತ","അനന്തമായ, അനന്തമായ"
ಸುಡುವಿಕೆ,ജ്വലനം
ದಹಿಸುವ,ജ്വലിക്കുന്ന
ಒಳಹರಿವು,ഒഴുക്ക്
ಒಳಹರಿವು,ഒഴുക്ക്
ಮಾಹಿತಿ,വിവരങ്ങൾ
ಬಹಳ ಕಡಿಮೆ ಆವರ್ತನ,വളരെ കുറഞ്ഞ ആവൃത്തി
ಅತಿಗೆಂಪು,ഇൻഫ്രാറെഡ്
ಕೇಳಿಸುವುದಿಲ್ಲ,കേൾക്കാത്ത
ಅವ ಶ್ರಾವಿಕಿ,അവ ശ്രാവികി
ಅಸಾಮರಸ್ಯ,പൊരുത്തക്കേട്
ಭಿನ್ನವಾದ,വ്യത്യസ്തമായ
ಆರಂಭಿಕ,പ്രാരംഭം
ಇಂಜೆಕ್ಷನ್,കുത്തിവയ്പ്പ്
ನಮೂದಿಸಿ,നൽകുക
"ಒಳ, ಒಳ, ಒಳ, ಒಳ","ആന്തരിക, ആന്തരിക, ആന്തരിക, ആന്തരിക"
"ಇನ್ಪುಟ್ (ಎನ್.), ಇನ್ಪುಟ್ (ವಿ.)","ഇൻപുട്ട് (എൻ.), ഇൻപുട്ട് (വി.)"
ಅಹಂಕಾರಿ,ധിക്കാരം
ಲೈವ್ಶನ್,ലൈവേഷൻ
"ಅತ್ಯಲ್ಪ, ಅತ್ಯಲ್ಪ","നിസ്സാരമായ, നിസ്സാരമായ"
ಮೇಲ್ವಿಚಾರಣೆ,മേൽനോട്ടത്തിലാണ്
"ಅನುಸ್ಥಾಪನೆ, ಅನುಸ್ಥಾಪನೆ, ಅನುಸ್ಥಾಪನೆ","ഇൻസ്റ്റലേഷൻ, ഇൻസ്റ്റലേഷൻ, ഇൻസ്റ്റലേഷൻ"
ಕ್ಷಣ,നിമിഷം
ಸೂಚನಾ,നിർദ്ദേശം
ಯಂತ್ರ,യന്ത്രം
ಯಾಂತ್ರಿಕ,മെക്കാനിക്കൽ
"ಯಾಂತ್ರೀಕರಣ, ಜೋಡಣೆ","യന്ത്രവൽക്കരണം, അസംബ്ലി"
"ನಿರೋಧನ, ನಿರೋಧನ","ഇൻസുലേറ്റിംഗ്, ഇൻസുലേറ്റിംഗ്"
ನಿರೋಧಕ,ഇൻസുലേറ്റിംഗ്
"ನಿರೋಧನ, ನಿರೋಧನ, ನಿರೋಧನ","ഇൻസുലേറ്റിംഗ്, ഇൻസുലേറ്റിംഗ്, ഇൻസുലേറ്റിംഗ്"
"1ಸಂಪೂರ್ಣ ಸಂಖ್ಯೆ, ಪೂರ್ಣಾಂಕ","1പൂർണ്ണ സംഖ്യ, പൂർണ്ണസംഖ്യ"
ಸಮಗ್ರತೆ,സമഗ്രത
"ಅವಿಭಾಜ್ಯ, ಪೂರ್ಣಾಂಕ","അവിഭാജ്യ, പൂർണ്ണസംഖ്യ"
ಏಕೀಕರಣ,സംയോജനം
"ತೀವ್ರ, ಉಗ್ರ","തീവ്രമായ, ക്രുദ്ധമായ"
ತೀವ್ರತೆ,തീവ്രത
"ಎಳೆತ, ವೇಗವರ್ಧನೆ","ട്രാക്ഷൻ, ത്വരണം"
"ತೀವ್ರತೆ, ತೀವ್ರತೆ, ತೀವ್ರತೆ","തീവ്രത, തീവ്രത, തീവ്രത"
ತೀವ್ರ,തീവ്രമായ
ಪರಸ್ಪರ ಕ್ರಿಯೆ,ഇടപെടൽ
ಪರಸ್ಪರ ಪರಮಾಣು,ഇന്ററാറ്റോമിക്
"ವಿನಿಮಯ, ವಹಿವಾಟು","വിനിമയം, ഇടപാട്"
"ಪರಸ್ಪರ ಅವಲಂಬನೆ, ಪರಸ್ಪರ ಅವಲಂಬನೆ","പരസ്പരാശ്രിതത്വം, പരസ്പരാശ്രിതത്വം"
ಪರಸ್ಪರ ಅವಲಂಬಿತ,പരസ്പരാശ്രിതം
ಪರಸ್ಪರ ಪ್ರಸರಣ,പരസ്പര വ്യാപനം
ಇಂಟರ್ಫೇಸ್ ಪುಟ,ഇന്റർഫേസ് പേജ്
ಅಡ್ಡ ಭರ್ತಿ,ക്രോസ് ഫിൽ
ಇಂಟರ್ಫೇಸ್ ಕೋನ,ഇന്റർഫേസ് ആംഗിൾ
"ಹಸ್ತಕ್ಷೇಪ, ಅಡಚಣೆ, ಅಡಚಣೆ","ഇടപെടൽ, ഇടപെടൽ, തടസ്സം"
ಇಂಟರ್ ಗ್ಯಾಲಕ್ಟಿಕ್,ഇന്റർഗാലക്‌റ്റിക്
"ಒಳ, ಒಳ, ಒಳ (ವಿ.), ಒಳ, ಒಳ, ಒಳ (ವಿ.)","അകം, അകം, അകം (വി.), അകം, അകം, അകം (വി.)"
"ಸಿನಾಪ್ಸ್, ಸಿನಾಪ್ಸ್","സിനാപ്സ്, സിനാപ്സ്"
"ಮಧ್ಯಂತರ, ಮಾಧ್ಯಮಿಕ, ಮಧ್ಯಮ, ಮಧ್ಯಮ","ഇടത്തരം, ദ്വിതീയ, ഇടത്തരം, ഇടത്തരം"
ಇಂಟರ್ಮೆಟಾಲಿಕ್,ഇന്റർമെറ്റാലിക്
"ಮಧ್ಯಂತರ, ಮಧ್ಯಂತರ","ഇടവിട്ടുള്ള, ഇടവിട്ടുള്ള"
ಅಂತರ ಅಣು,ഇന്റർമോളികുലാർ
ಆಂತರಿಕ,ആന്തരികം
ಅಂತಾರಾಷ್ಟ್ರೀಯ,അന്താരാഷ്ട്ര
ತೆರಪಿನ,ഇന്റർസ്റ്റീഷ്യൽ
ಅಂತರಗ್ರಹ,ഗ്രഹാന്തരം
ಇಂಟರ್ಪೋಲೇಷನ್,ഇന്റർപോളേഷൻ
ಅರ್ಥಪೂರ್ಣತೆ,അർത്ഥപൂർണത
"ಇಲೆಕ್ಟರ್, ಇಂಟರ್ಪ್ರಿಟರ್","ഇലക്‌ടർ, ഇന്റർപ്രെറ്റർ"
ಅಡ್ಡಿಪಡಿಸುವವನು,തടസ്സപ്പെടുത്തുന്നയാൾ
ಛೇದಿಸುತ್ತಿದೆ,വിഭജിക്കുന്നു
"ಛೇದಕ, ಛೇದನ, ಛೇದನ","കവല, കവല, കവല"
ಮಧ್ಯಂತರ,ഇടവേള
ಅಂತರತಾರಾ,നക്ഷത്രാന്തരം
ತೆರಪಿನ,ഇന്റർസ്റ്റീഷ്യൽ
"ಅಂತರ, ಅಂತರ","വിടവ്, വിടവ്"
ಮುಚ್ಚಿ,അടുത്ത്
ಕೊನೆಯಲ್ಲಿ,ഒടുവിൽ
ಪರಸ್ಪರ ಪರಮಾಣು,ഇന്ററാറ്റോമിക്
"ನಾಜ್ (ಆನುವಂಶಿಕವಾಗಿ), ಅಂತರ (ಆಂತರಿಕ)","നാസ് (അവകാശി), അന്തർ (ആന്തരികം)"
ಖಚಿತವಾಗಿ,ഉറപ്പാണ്
"ಆವಿಷ್ಕಾರ, ಆವಿಷ್ಕಾರ","കണ്ടുപിടുത്തം, കണ്ടുപിടിത്തം"
"ವಿಲೋಮ, ವಿಲೋಮ, ವಿರುದ್ಧ","വിപരീതം, വിപരീതം, വിപരീതം"
"ವಿಲೋಮ, ವಿಲೋಮ","വിപരീതം, വിപരീതം"
ಪ್ರತಿನಿಧಿಸಲು,പ്രതിനിധീകരിക്കാൻ
"ವಿಲೋಮ, ವಿಲೋಮ","വിപരീതം, വിപരീതം"
ಬ್ಲೈಂಡ್,അന്ധൻ
ಪ್ರಕ್ಷುಬ್ಧ ದ್ರವ,കലങ്ങിയ ദ്രാവകം
ಅದೃಶ್ಯತೆ,അദൃശ്യത
ಅಗೋಚರ,അദൃശ്യ
ಅಯಾನು,അയോൺ
ಅಯಾನಿಕ್,അയോണിക്
ಅಯಾನೀಕರಿಸಬಲ್ಲ,അയണീകരിക്കാവുന്ന
"ಅಯಾನೀಕರಿಸಲು, ಅಯಾನೀಕರಿಸಲು","അയണീകരിക്കാൻ, അയണീകരിക്കാൻ"
"ಅಯಾನುಗೋಳ, ಅಯಾನುಗೋಳ","അയണോസ്ഫിയർ, അയണോസ്ഫിയർ"
ಅಯಾನುಗೋಳ,അയണോസ്ഫിയർ
ಐರಿಸ್,ഐറിസ്
ವಿಕಿರಣಗೊಂಡಿತು,വികിരണം
ವಿಕಿರಣ,വികിരണം
ಅಭಾಗಲಬ್ಧ,യുക്തിരഹിതമായ
"ಸರಿಪಡಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ","മാറ്റാനാകാത്ത, അപരിഹാര്യമായ, പരിഹരിക്കാനാവാത്ത"
ಅನಿಯಮಿತ,ക്രമരഹിതം
ಬದಲಾಯಿಸಲಾಗದ,മാറ്റാനാവാത്ത
ತಿರುಗುತ್ತಿದೆ,കറങ്ങുന്നു
"ಐಸೊಟ್ರೊಪಿಕ್, ಐಸೊಟ್ರೊಪಿಕ್ ಕರ್ವ್","ഐസോട്രോപിക്, ഐസോട്രോപിക് വക്രം"
ಸಪಾನ್ಟ್ರೋಪಿಕಲ್,സപാൻട്രോപ്പിക്കൽ
"ನಾನು ಸಂಕೇತ, ನಾನು ಸಂಕೇತ","ഞാൻ സിഗ്നൽ, ഞാൻ സിഗ്നൽ"
"ಐಸೊಬಾರ್‌ಗಳು, ಐಸೊಟೋಪ್‌ಗಳು","ഐസോബാറുകൾ, ഐസോടോപ്പുകൾ"
"ಐಸೊಬಾರಿಕ್, ಸಮತೋಲಿತ, ಸಮತೋಲಿತ","ഐസോബാറിക്, സമതുലിതമായ, സമതുലിതമായ"
"ಐಸೊಮೆಟ್ರಿಕ್ ಲೈನ್, ಐಸೊಟೋನಿಕ್ ಲೈನ್","ഐസോമെട്രിക് ലൈൻ, ഐസോടോപ്പ് ലൈൻ"
ಐಸೊ-ಅಯಾನಿಕ್,ഐസോ-അയോണിക്
ಏಕರೂಪದ,ഹോമോലോജസ്
ಸಿಂಕ್ರೊನಸ್ ಲೈನ್,സിൻക്രണസ് ലൈൻ
ಸಿಂಕ್ರೊನಸ್ ವೇಗ,സിൻക്രണസ് വേഗത
ಸಮಮಾಪನ,ഐസോമെട്രിക്
ಈಕ್ವಿಪೊಟೆನ್ಷಿಯಲ್,തുല്യശക്തി
ಸಮಾನ ಶಕ್ತಿಯುತ,തുല്യ ഊർജ്ജസ്വലമായ
"ಸಮಬಾಹು (v.), ಸಮದ್ವಿಬಾಹು ರೇಖೆ (ed.)","ഇക്വിലാറ്ററൽ (വി.), ഐസോസിലിസ് ലൈൻ (എഡി.)"
"ಬೇರ್ಪಡಿಸಲು, (adj.), ಪ್ರತ್ಯೇಕಿಸಲು","വേർപെടുത്തുക, (അദ്ദേഹം.), വേർപെടുത്തുക, വേർപെടുത്തുക (ver.)"
"ಪ್ರತ್ಯೇಕ, ಪ್ರತ್ಯೇಕ, ಏಕ","ഒറ്റപ്പെട്ട, ഒറ്റപ്പെട്ട, ഒറ്റ"
"ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ","വേർപിരിയൽ, വേർപിരിയൽ, വേർപിരിയൽ"
ಐಸೋಮರ್,ഐസോമർ
ಐಸೋಮರ್,ഐസോമർ
ಐಸೋಮೆರಿಸಂ,ഐസോമെറിസം
"ಸಮಮಾಪನ, ತ್ರಿಕೋನ, ಘನ, ಸಮಮಾಪನ","ഐസോമെട്രിക്, ട്രൈറ്റസോൾ, ക്യൂബിക്, ഐസോമെട്രിക്"
ಐಸೊಮಾರ್ಫಿಸಮ್,ഐസോമോർഫിസം
ಐಸೊಮಾರ್ಫಿಕ್,ഐസോമോർഫിക്
ಐಸೊಥರ್ಮ್,ഐസോതെർം
ಐಸೊಥರ್ಮ್,ഐസോതെർം
ಸಮಸ್ಥಾನಿಗಳು,ഐസോടോപ്പുകൾ
ಸಮಸ್ಥಾನಿಗಳು,ഐസോടോപ്പുകൾ
ಐಸೊಟ್ರೊಪಿಕ್,ഐസോട്രോപിക്
ವೃತ್ತಾಕಾರದ ರೇಖೆ,വൃത്താകൃതിയിലുള്ള രേഖ
ಐಸೊಮಾರ್ಫಿಸಮ್,ഐസോമോർഫിസം
ಪುನರಾವರ್ತನೆ,ആവർത്തനം
ಆಂತರಿಕ ಅರೆವಾಹಕ,ആന്തരിക അർദ്ധചാലകം
ಜಾಮ್ ಇಂಟರ್ಫೆರೋಮೀಟರ್,ജാം ഇന്റർഫെറോമീറ്റർ
"ಎಳೆತ, ಮರುಕಳಿಸುವಿಕೆ","ഞെട്ടൽ, തിരിച്ചടി"
"ಜೆಟ್, ತಲೆ","ജെറ്റ്, തല"
ಜೆಟ್-ರಾಕೆಟ್ ಪ್ರೊಪಲ್ಷನ್,ജെറ്റ്-റോക്കറ്റ് പ്രൊപ്പൽഷൻ
ಜೆ-ಜೆ ಜೋಡಣೆ,ജെ-ജെ കപ്ലിംഗ്
ಜಾಲಿ ಬಾಗಿದ,ജോളി ബെന്റ്
ಜೌಲ್-ಶಾಖ,ജൂൾ-ചൂട്
ಜೌಲ್ಮೀಟರ್,ജൂൾമീറ്റർ
ಜೌಲ್-ಥಾಮ್ಸನ್ ಪರಿಣಾಮ,ജൂൾ-തോംസൺ പ്രഭാവം
ಜೌಲ್,ജൂൾ
"ಗುದ್ದಲಿ, ಜಿಗಿತ, ಕೊಳಲು","പാര, ചാട്ടം, ഓടക്കുഴൽ"
ಒಪ್ಪಂದ,ഉടമ്പടി
ಸಂಗಮ ಸ್ಥಳ,സംഗമസ്ഥാനം
ಸರಿಯಾದ ಉಚ್ಚಾರಾಂಶ,ശരിയായ അക്ഷരം
"ಕೇಶನಿಧಿ, ಸಾಮೀಪ್ಯ","കേശനിധി, സാമീപ്യം"
"ಕೆಲಿಡೋಸ್ಕೋಪ್, ಕೆಲಿಡೋಸ್ಕೋಪ್","കാലിഡോസ്കോപ്പ്, കാലിഡോസ്കോപ്പ്"
"ಕಪ್ಪ ಮೇಸನ್ಸ್, ಕೆ-ಮೇಸನ್ಸ್","കപ്പ മേസൺസ്, കെ-മേസൺസ്"
ಕ್ಯಾಥೋಡ್,കാഥോഡ്
ಘನಯಾನ್,ഘനായൻ
ಕೆ-ಬ್ಯಾಂಡ್,കെ-ബാൻഡ്
ಕೆ-ಕ್ಯಾಪ್ಚರ್,കെ-ക്യാപ്ചർ
ಕೆ-ಗ್ರಾಹಕ,കെ-റിസെപ്റ്റർ
ಕೆಲ್ವಿನ್ ಅಂದಾಜು,കെൽവിൻ ഏകദേശ കണക്ക്
ಏಕರೂಪತೆಯ ಘಟಕ,ഏകതാനതയുടെ യൂണിറ്റ്
ಕೆರ್ ಕೋಶ,കെർ സെൽ
"ಕೀ, ಪರದೆ, ಕೀ","താക്കോൽ, തിരശ്ശീല, താക്കോൽ"
"ಕೀ ಬೋರ್ಡ್, ಕರ್ಟನ್ ಬಾರ್","കീ ബോർഡ്, കർട്ടൻ ബാർ"
ಆರಂಭಿಕ ಸ್ವರ,തുറക്കുന്ന സ്വരാക്ഷരം
ಪ್ರಮುಖ ನಾಡಿ,കീ പൾസ്
ಪ್ರಮುಖ ಪದ,പ്രധാന പദം
ಪ್ರೊಜೆಕ್ಷನ್,പ്രൊജക്ഷൻ
ಪ್ರತಿರೋಧ,പ്രതിരോധം
ಕೇಜಿ,കി. ഗ്രാം
ಕಿಲೋಜೌಲ್,കിലോജൂൾ
ಕಿಲೋಪಾರ್ಸೆಕ್,കിലോപാർസെക്ക്
ಕಿಲೋಟನ್ ಬಾಂಬ್,കിലോടൺ ബോംബ്
ಚಲನಶಾಸ್ತ್ರ,ചലനാത്മകം
ಸಂಪೂರ್ಣವಾಗಿ ಕ್ರಿಯಾತ್ಮಕವಾಗಿ,തികച്ചും ചലനാത്മകം
"ಚಲನಶೀಲ, ಕ್ರಿಯಾತ್ಮಕ","ചലനാത്മകം, ചലനാത്മകം"
ಕ್ರಿಯಾತ್ಮಕವಾಗಿ,ചലനാത്മകമായി
ಮುರಿತ,ഒടിവ്
ಕ್ಲೈಸ್ಟ್ರಾನ್,ക്ലൈസ്ട്രോൺ
ಚೂಪಾದ ಅಂಚು,മൂർച്ചയുള്ള അറ്റം
ಕ್ರುಸ್ಕಲ್ ಗಡಿ,ക്രസ്കൽ അതിർത്തി
ಥರ್ಮೋಜೆನಿಕ್,തെർമോജനിക്
ಲೇಬಲ್,ലേബൽ
"ಗುರುತಿಸಲಾಗಿದೆ, ಕೆತ್ತಲಾಗಿದೆ, ಲೇಬಲ್ ಮಾಡಲಾಗಿದೆ","അടയാളപ്പെടുത്തിയ, ആലേഖനം ചെയ്ത, ലേബൽ ചെയ്ത"
ಪ್ರಯೋಗಾಲಯ,ലബോറട്ടറി
ಏಣಿ,ഗോവണി
ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,എതിർ ഘടികാരദിശയിൽ
"ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ, ಎಡ ಧ್ರುವೀಕರಣ ರೋಟರ್","എതിർ ഘടികാരദിശയിൽ, ഇടത് ധ്രുവത"
ಹಿಂದಕ್ಕೆ ಮತ್ತು ಮುಂದಕ್ಕೆ,പിറകോട്ടും മുന്നോട്ടും
ಲಾಗ್ರೇಂಜ್ ಪ್ರಸಾರ,ലഗ്രാഞ്ച് പ്രക്ഷേപണം
ಲಗ್ರಾಂಜಿಯನಿಸಂ,ലഗ്രാൻജിയനിസം
ಕುರಿಮರಿ ಸೃಷ್ಟಿ,കുഞ്ഞാടിന്റെ സൃഷ്ടി
"ಹಲಗೆ, ಹಲಗೆ","പലക, പലക"
ಡಾರ್ಸಲ್ ಪ್ಲೇಟ್,ഡോർസൽ പ്ലേറ്റ്
"ಮೇಲ್ಮೈ ಹರಿವು, ಮಟ್ಟದ ಹರಿವು","ഉപരിതല ഒഴുക്ക്, ലെവൽ ഫ്ലോ"
"ಲೋಹಲೇಪ, ಫಲಕ, ಮಟ್ಟ, ಪದರದ ಬಂಧ","പ്ലേറ്റിംഗ്, പാനൽ, ലെവൽ, ലെയർ ബോണ്ട്"
ಶ್ರೇಣೀಕರಣ,വർഗ്ഗീകരണം
ಲ್ಯಾಮಿನಾ,ലാമിന
"ದೀಪ, ದೀಪ","വിളക്ക്, വിളക്ക്"
"ಕಾಜಲ್, ದೀಪ್ ಕಾಜಲ್","കാജൽ, ദീപ് കാജൽ"
ಲ್ಯಾಂಡೆ-ಮಧ್ಯಂತರ ನಿಯಮ,ലാൻഡേ-ഇന്റർവെൽ നിയമം
ಲ್ಯಾಂಡೆ ವಿಭಜಿಸುವ ಅಂಶ,ലാൻഡ് വിഭജന ഘടകം
ಲ್ಯಾಂಡಿಂಗ್,ലാൻഡിംഗ്
"ಸೂಕ್ಷ್ಮ ಸವೆತ, ಲ್ಯಾಮಿನೇಶನ್, ಉಡುಗೆ","മൈക്രോ അബ്രേഷൻ, ലാമിനേഷൻ, ധരിക്കുക"
ಲಾರ್ಮೋರ್ ಆವರ್ತನ,ലാർമോർ ആവൃത്തി
ಲಾರ್ಮೋರ್ ಪೂರ್ವಭಾವಿ,ലാർമോർ പ്രീസെഷൻ
ಲೇಸರ್,ലേസർ
ಲೇಸರೀಕರಣ,ലേസറൈസേഷൻ
ರಹಸ್ಯ,രഹസ്യം
"ಲ್ಯಾಟರಲ್, ಲ್ಯಾಟರಲ್, ಲ್ಯಾಟರಲ್","ലാറ്ററൽ, ലാറ്ററൽ, ലാറ്ററൽ"
"ಅಕ್ಷಾಂಶ, ಅಕ್ಷಾಂಶ","അക്ഷാംശം, അക്ഷാംശം"
"ಜಾಲರಿ, ಜಾಲರಿ","ലാറ്റിസ്, ലാറ്റിസ്"
ಲಾವ್ ವರ್ಗ,ലോ ക്ലാസ്
ಉಡಾವಣೆ,വിക്ഷേപണം
ಉಡಾವಣೆ,വിക്ഷേപണം
ಉಡಾವಣಾ ವೇದಿಕೆ,ലോഞ്ച് പ്ലാറ്റ്ഫോം
ಸಾಮೂಹಿಕ ಅನುಪಾತ ಕಾನೂನು,ബഹുജന അനുപാത നിയമം
ಬಹು ಅನುಪಾತದ ನಿಯಮ,ഒന്നിലധികം അനുപാത നിയമം
"ಪದರ, ಮಟ್ಟ","പാളി, ലെവൽ"
ಎಲ್-ಬ್ಯಾಂಡ್,എൽ-ബാൻഡ്
"ಮುನ್ನಡೆ, ಮುನ್ನಡೆ, ಮುನ್ನಡೆ, ಮುನ್ನಡೆ, ಮುನ್ನಡೆ","ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്"
ಮುಂದೆ,മുന്നോട്ട്
"ಲೈಮ್, ಲೀಕಿಂಗ್ (Cr.), ರೈಸನ್ ಲೈನ್, ಚ್ಯವನ್","ലൈം, ലീക്കിംഗ് (Cr.), റൈസൺ ലൈൻ, ച്യവൻ"
"ಚೂಯಿಂಗ್, ತುಕ್ಕು, ಸೋರಿಕೆ","ച്യൂയിംഗ്, നാശം, ചോർച്ച"
"ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ","മിനിമം, മിനിമം, മിനിമം"
ಕನಿಷ್ಠ ಎಣಿಕೆ,ഏറ്റവും കുറഞ്ഞ എണ്ണം
ತಾಳ ತಂತಿ,ലാച്ച് വയർ
ಲೆಡಕ್ ಪರಿಣಾಮ,ലെഡക് പ്രഭാവം
ಮಾನ್ಯ ಓಮ್,സാധുവായ ഓം
- ಎಲೆಕ್ಟ್ರಾನ್,- ഇലക്ട്രോൺ
ಉದ್ದದ ನಿರ್ಬಂಧ,നീളം നിയന്ത്രണം
ಉದ್ದನೆ,നീട്ടൽ
ಮಸೂರ,ലെന്സ്
ಲೆನ್ಜ್ ಕಾನೂನು,ലെൻസ് നിയമം
ಸಮತಟ್ಟಾದ ಸುರಂಗ,പരന്ന തുരങ്കം
ಸಮತಲ ವಿಮಾನ,തിരശ്ചീന ഫ്ലൈറ്റ്
"ಲೆವೆಲಿಂಗ್, ಲೆವೆಲಿಂಗ್","നിരപ്പാക്കൽ, നിരപ്പാക്കൽ"
"ಅಡ್ಡ ಸ್ಕ್ರೂ, ಲೆವೆಲಿಂಗ್ ಸ್ಕ್ರೂ","തിരശ്ചീന സ്ക്രൂ, ലെവലിംഗ് സ്ക്രൂ"
ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ,അത്മവിശ്വാസത്തിന്റെ അളവ്
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,പ്രാധാന്യം ലെവൽ
"ಸಮತಲ ಪುಟ, ಫ್ಲಾಟ್ ಪೇಜ್, ಈಕ್ವಿಪೊಟೆನ್ಷಿಯಲ್ ಪೇಜ್","തിരശ്ചീന പേജ്, ഫ്ലാറ്റ് പേജ്, ഇക്വിപോട്ടൻഷ്യൽ പേജ്"
"ಲಿವರ್, ಲಿವರ್","ലിവർ, ലിവർ"
ವರ್ಚುವಲ್ ಆಂದೋಲನ,വെർച്വൽ ആന്ദോളനം
"ಲಿಡಾರ್, ಲೇಸರ್ ಇನ್ಫ್ರಾರೆಡ್ ರಾಡಾರ್","ലിഡാർ, ലേസർ ഇൻഫ്രാറെഡ് റഡാർ"
"ಜೀವನ, ವಯಸ್ಸು","ജീവിതം, പ്രായം"
"ಎತ್ತು, ಎತ್ತು","ഉയർത്തുക, ഉയർത്തുക"
ವಿಮೋಚನೆಯ ಕ್ಷಣ,വീണ്ടെടുക്കൽ നിമിഷം
