Assamese,Hindi
গোটসমূহৰ মেপিং,समुच्चय का प्रतिचित्रण
প্ৰান্তীয় সম্ভাৱনা,उपांत प्रायिकता
গাণিতিক বিশ্লেষণ,गणितीय विश्लेषण
গাণিতিক যুক্তি,गणितीय तर्क
গাণিতিক কেন্দ্ৰ,गणितीय केंद्र
গাণিতিক জটিলতা,गणितीय जटिलता
গাণিতিক অৰ্থনীতি,गणितीय अर्थशास्त्र
গাণিতিক প্ৰত্যাশা,गणितीय प्रत्याशा
গাণিতিক ৰূপ,गणितीय रूप
"গাণিতিক বিন্যাস, গাণিতিক বিন্যাস","गणितीय संरूपण, गणितीय संरूप"
গাণিতিক পৰিচয়সমূহ,गणितीय सर्वसमिका
"গাণিতিক যুক্তি, গাণিতিক যুক্তি","गणितीय तर्कशास्त्र, गणितीय तर्क"
গাণিতিক আৰ্হি,गणितीय निदर्श
গাণিতিক উদ্দেশ্য,गणितीय आशय
মেট্ৰিক্স তিৰ্যকীকৰণ,मैट्रिक्स विकर्णन
মেট্ৰিক্স বিপৰীত,आव्यूह-व्युत्क्रम
মেট্ৰিক্স ওলোটা,आव्यूह-व्युत्क्रमण
মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি,आव्यूह पुनरावर्ती विधि
মেট্ৰিক্স পদ্ধতি,मैट्रिक्स पद्‌धति
মেট্ৰিক্স গুণন,आव्यूह गुणन
ধ্ৰুৱকসমূহৰ মেট্ৰিক্স,अचरों का आव्यूह
প্ৰধান মেট্ৰিক্স,प्रभाविता आव्यूह
মেট্ৰিক্স অপাৰেটৰ,आव्यूह संकारक
মেট্ৰিক্স বহুপদ,आव्यूह बहुपद
মেট্ৰিক্স প্ৰিন্টিং,आव्यूह मुद्रण
মেট্ৰিক্স উৎপাদন,आव्यूह-गुणनफल
সৰ্বাধিক কৰা হৈছে,अधिकतमीकृत
"সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ","महत्तम, अधिकतम, उच्चतम"
সৰ্বোচ্চ নিৰপেক্ষ মান,अधिकतम निरपेक्ष मान
সৰ্বোচ্চ F-অনুপাত,महत्तम F-अनुपात
সৰ্বোচ্চ সম্ভাৱনা,अधिकतम संभाविता
মহলপিষ্ঠা,महाल्पिष्ठ
মহান সিদ্ধান্ত,महाल्पिष्ठ निकष
ফাংচনৰ সৰ্বোচ্চ,फलन का अधिकतम
মেক্সৱেল-বল্টছমেন পৰিসংখ্যা,मैक्सवेल-बोल्ट्समान सांख्यिकी
গড় বিচ্যুতি,माध्य विचलन
বিচ্যুতি বৰ্গ গড়,विचलन वर्ग माध्य
বৰ্গ গড় ভুল,वर्ग माध्य त्रुटि
"গড়, গড় মূল্য","माध्यमान, औसत मान"
গড় উপপাদ্য,माध्यमान प्रमेय
বুদবুদযুক্ত জোখ,ककुदता माप
"মধ্যম, মধ্যম, মধ্যম, মধ্যম","मध्य, मध्यस्थ, माध्यिका, मीडियन"
মধ্যম কেন্দ্ৰ,माध्यिका केंद्र
মধ্যম বক্ৰ,मध्यककुदी वक्र
মেছ&#39;থেলিঅ&#39;মা,मध्यककुदता
বাৰ্তা,संदेश
"কাষ্টম, পদ্ধতি","रीति, विधि"
ডিলিচন পদ্ধতি,विलोपन विधि
ওলোটা পদ্ধতি,प्रतिलोमन-विधि
পুনৰাবৃত্তি পদ্ধতি,पुऩरावृत्ति विधि
নূন্যতম বৰ্গক্ষেত্ৰ,न्यूनतम वर्ग विधि
টৰ্ক পদ্ধতি,आघूर्ण विधि
একেধৰণৰ ত্ৰিভুজ পদ্ধতি,समरूप त्रिभुज विधि
ঢাল অৱনমিত পদ্ধতি,प्रवणतम अवरोहण विधि
সংকলন পদ্ধতি,संकलन-विधि
অনিৰ্দিষ্ট সহগ পদ্ধতি,अनिर्घारित गुणांक विधि
দূৰত্বৰ জনসংখ্যা,दूरीक समष्टि
মেট্ৰিক ব্যৱস্থা,मीटरी पद्‌धति
মেট্ৰিক একক,मेट्रिक इकाई
মাইক্ৰ’ তত্ত্ব,सूक्ष्म सिद्‌धांत
মাজ,मध्य
মধ্যমীয়া,मध्यपद
কেন্দ্ৰীয় বিন্দু,मध्य बिंदु
মধ্যবিন্দুৰ সূত্ৰ,मध्यबिंदु सूत्र
নূন্যতম বহুপদ,अल्पिष्ठ बहुपद
ন্যূনতম তত্ত্ব,अल्पमहिष्ठ सिद्‌धांत
"নূন্যতম, সৰ্বনিম্ন, সৰ্বনিম্ন","न्यूनतम, अल्पतम, निम्नतम"
নিম্ন বিন্দু,निम्निष्ठ बिंदु
নূন্যতম বহুপদ,अल्पतम बहुपद
কাৰ্য্যৰ নূন্যতম,फलन का न्यूनतम
চুটি চাপ,लघु चाप
চুটি চিঠি,लघु अक्षष
সীমাবদ্ধ উপগোট,निम्न परिबद्‌ध उपसमुच्चय
"বিয়োগ, ঋণ","माइनस, ऋण"
বিয়োগ চিহ্ন,ऋण चिह्न
মিশ্ৰিত ভগ্নাংশ,मिश्र भिन्न
বিকল্প যন্ত্ৰ,सविकल्प युक्ति
"ধৰণ, ধৰণ, পদ্ধতি, পদ্ধতি, ব্যৱস্থাপ্ৰণালী, ধৰণ","बहुलक, मोड, विधि, रीति, प्रणाली, विधा"
"মডুলাছ, মডুলাছ","मापांक, मोड्यूलस"
জটিল সংখ্যাৰ মডুলাছ,सम्मिश्र संख्या का मापांक
মুহূৰ্ত,आघूर्ण
টৰ্ক ফাংচন,आघूर्णजनक फलन
বলৰ মুহূৰ্ত,बल का आघूर्ण
কম্পাঙ্ক-বিতৰণ ক্ষমতা,बारंबारता-बंटन का आघूर्ण
জড়তাৰ মুহূৰ্ত,जड़त्व आघूर्ण
গতিশীলতা মুহূৰ্ত,संवेग आघूर्ण
ইম্পলছ,संवेग
এটা পোষ্ট,एकपद
একক সংহতি,एकैक समाकारी
"সমতা, একৰূপতা","एकरूपता, एकैक समाकारिता"
এককক্ষী,एकदिष्ट
একদিশীয় আৰোহী ক্ৰম,एकदिष्ट वर्धमान अनुक्रम
আউটৰাইট,एकदिष्टतः
একদিশে অৰ্ধচন্দ্ৰ জাল,एकदिष्टतः वर्धमान जाल
এককভাৱে বৃদ্ধি কৰা ক্ৰম,एकदिष्टतः वर्धमान अनुक्रम
একচলকীয় ফলন,एकदिष्ट फलन
মন্টে-কাৰ্লো গণনা,मॉन्टे-कार्लो परिकलन
মণ্টে-কাৰ্লো পদ্ধতি,मॉन्टे-कार्लो विधि
মোৰা (ক্রীড়া),मोरा (खेल)
মৃত্যুৰ পৰিসংখ্যা,मृत्यु आंकड़े
যতদূৰসম্ভৱ,प्रायिकतम
গতি,गति
চলন্ত গড়,गतिमान माध्य
এম-জনসংখ্যা,M-समष्टि
অখণ্ডৰ M-পৰীক্ষা,समाकल का M-परीक्षण
একাধিক সিদ্ধান্ত-সমস্যা,बहुगत निर्णय-समस्या
বহুপদ স্বাভাৱিক বিতৰণ,बहुविम प्रसामान्य बंटन
বহুপদ যাদৃচ্ছিক চলক,बहुविम यादृच्छिक चर
মাল্টিপ্লেক্স পৰিবহণৰ সমস্যা,बहुसूचक परिवहन समस्या
বহুপদ,बहुपद
বহুপদ বিতৰণ,बहुपद बंटन
"বহু, বহু, বহু, বহু (v.), বহু, বিবৰ্তন (n.)","गुणित, बहुगुण, बहु, बहुत (वि.), गुणज, अपवर्त्य (सं.)"
বহু পছন্দৰ সমস্যা,बहुविकल्पी समस्या
কনফেডাৰেট প্ৰদেশসমূহ,बहुसंबद्‌धित प्रांत
একাধিক সম্পৰ্ক,बहु सहसंबंध
একাধিক কম্পাঙ্ক টেবুল,बहु-बारंबारता सारणी
একাধিক অখণ্ড,बहु समाकल
একাধিক সংহতি,बहु समाकलन
বহুবিধ ৰিগ্ৰেছন,बहु समाश्रयण
বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ,बहुसमाश्रयण विश्लेषण
বহুবিধ ৰিগ্ৰেছন সহগ,बहुसमाश्रयण गुणांक
বহুবিধ ৰিগ্ৰেছন সমীকৰণ,बहुसमाश्रयण समीकरण
বহু মূল,बहु मूल
গুণন,गुणन
(নিৰ্ধাৰণকাৰীৰ) স্তম্ভৰ গুণন,(सारणिक का) स्तंभशः गुणन
(নিৰ্ধাৰণকাৰীৰ) ৰৈখিক গুণন,(सारणिक का) पंक्तिशः गुणन
গুণন গুণক,गुणन कारक
গুণনীয়ক ফলন,गुणनात्मक फलन
গুণগত গোট,गुणनात्मक समूह
বহুগুণী বিপৰীতমুখী,गुणनात्मक प्रतिलोम
বহুত্ব,बहुकता
বহুত্ব,मूल-बहुकता
শূন্যৰ বহুগুণতা,शून्यक की बहुकता
বহুগুণক,गुणक
"গুণ কৰা, গুণ কৰা","गुणा करना, संवर्धन"
একাধিক বিতৰণ,बहुचर बंटन
বহুচলকীয় স্বাভাৱিক বিতৰণ,बहुचर प्रसामान्य बंटन
বহুবিকল্পিত জনসংখ্যা,बहुचर समष्टि
"পাৰস্পৰিক, পাৰস্পৰিক","पारस्परिक, अन्योन्य"
নবলা,नाब्ला
নাপিৰীয়া,नैपिरीय
"নেপিয়াৰ লগাৰিদম, নেপিয়াৰ লগাৰিদম","नैपिरीय लघुगणक, नैपिरीय लॉगेरिथ्म"
"প্ৰাকৃতিক লগাৰিদম, প্ৰাকৃতিক লগাৰিদম","प्राकृतिक लघुगणक, प्राकृतिक लॉगेरिथ्म"
"ধনাত্মক পূৰ্ণসংখ্যা, ধনাত্মক পূৰ্ণসংখ্যা","धन पूर्णसंख्या, धन पूर्णांक"
নটিকেল মাইল,समुद्री मील
ন-ভিম,n-विम
n-vim ভেক্টৰ-স্পেচ,n-विम सदिश-समष्टि
প্ৰয়োজনীয় আৰু পৰ্যাপ্ত নিষেধাজ্ঞা,आवश्यक तथा पर्याप्त प्रतिबंध
প্ৰয়োজনীয় নিষেধাজ্ঞা,आवश्यक प्रतिबंध
নিষেধাজ্ঞা,निषेध
"ঋণাত্মক, ঋণাত্মক, ঋণাত্মক","ऋण, ऋणात्मक, नेगेटिव"
ক্ৰেডিট বক্ৰতা,ऋण वक्रता
ঋণাত্মক নিৰ্দিষ্ট একাকাৰীতা,ऋणात्मक निश्चित समघात
ঋণাত্মক স্থিৰ মেট্ৰিক্স,ऋणात्मक निश्चित् आव्यूह
ঋণাত্মক অৰ্ধনিৰ্দিষ্ট সমতা,ऋणात्मक अर्धनिश्चित समघात
"চুবুৰী, সান্নিধ্য","प्रतिवेश, सामीप्य"
"একাধিক নমুনা সংগ্ৰহ, অন্তৰ্ভুক্ত নমুনা সংগ্ৰহ","बहुक्रम प्रतिचयन, समावेशी प्रतिचयन"
নেট জন্মৰ হাৰ,नेट जनन दर
নিউটানি মেকানিক্স,न्यूटनी यांत्रिकी
নিউটনৰ বিভক্ত পাৰ্থক্য সূত্ৰ,न्यूटन का विभाजित अंतर सूत्र
নিউটনৰ গতিৰ নিয়ম,न्यूटन के गति-नियम
নাম নিযুক্তি,नेमेन नियतन
নেইমান-পিয়ৰচন-প্ৰিন্সিপল,नेमेन-पियर्सन-सिद्‌धांत
শূন্য বিভৱ মৌল,शून्यंभावी अवयव
শূন্য বিভৱ মেট্ৰিক্স,शून्यंभावी आव्यूह
"ন&#39;ড, ন&#39;ড, পাত, নিব, ফিল্টাৰ","नोड, आसंधि, पात, निर्नति, निस्पंद"
আন-আবেলি গ্ৰুপ,अन-आबेली ग्रुप
আপেক্ষিকতাবাদী অভিসৰণ,सापेक्षष अभिसरण
অতিক্ৰমণীয়,अबीजीय
অক্ষুণ্ণ,अनपभ्रष्ट
অক্ষুণ্ণ ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান,अनपभ्रष्ट आधारी सुसंगत हल
আঘন,अघन
ঘন সমষ্টি,अघन समुच्चय
বিন্দুৰ অগণন অসীমতা,बिंदुओं का अगणनीय अनंत
অগণ্য ছেট,अगणनीय समुच्चय
অতুলনীয়,अनवकलनीय
অ-উপগোট,अरिक्त उपसमुच्चय
ইউক্লিডিয়ান জ্যামিতি,अयूक्लिडी ज्यामिति
"অসমতাপূৰ্ণ, অসমতাপূৰ্ণ","असमांगी, असमघात"
অ-ছেদক,अप्रतिच्छेदी
অৰৈখিক বীজগণিতীয় সমীকৰণ,अरैखिक बीजीय समीकरण
অৰৈখিক অৱভেদ্য সমীকৰণ,अरैखिक अवकल समीकरण
অৰৈখিক সমীকৰণ,अरैखिक समीकरण
অৰৈখিক প্ৰগ্ৰেমিং,अरैखिक प्रोग्रामन
অৰৈখিক ৰিগ্ৰেছন,अरैखिक समाश्रयण
অৰৈখিক সম্পৰ্ক,अरैखिक संबंध
অঋণাত্মক পূৰ্ণসংখ্যা নন ঋণাত্মক পূৰ্ণসংখ্যা,"ऋणेतर पूर्णसंख्या, ऋणेतर पूर्णांक"
অঋণাত্মক চলক,ऋणेतर चर
নন-পেৰামেট্ৰিক পৰীক্ষা,अप्राचलिक परीक्षण
অ-সম্ভাৱ্যতাবাদী পদ্ধতি,प्रायिकतेतर दृष्टिकोण
বিপৰীত মেট্ৰিক্স,व्युत्क्रमणीय आव्यूह
অসমতাপূৰ্ণ মেট্ৰিক্স,असममित आव्यूह
গুৰুত্বহীন,अतुच्छ
অ-শূন্য নিৰ্ণায়ক,शून्येतर सारणिक
খালী,अरिक्त
অ-উপগোট,अरिक्त उपसमुच्चय
অ-শূন্য নিৰ্ণায়ক,शून्येतर सारणिक
বা পৰিপূৰক গেট,अथवा पूरक द्वार
"স্বাভাৱিক, স্বাভাৱিক, মানক, স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক","प्रसामान्य, प्राकृतिक, मानक, सामान्य, साधारण, अभिलंब, नॉर्मल"
স্বাভাৱিক ত্বৰণ,अभिलंब त्वरण
স্বাভাৱিক কোণ,अभिलंब कोण
স্বাভাৱিক বক্ৰ,प्रसामान्य वक्र
স্বাভাৱিক ঘনত্বৰ কাৰ্য্য,प्रसामान्य घनत्व फलन
স্বাভাৱিক বিতৰণ,प्रसामान्य बंटन
স্বাভাৱিক বিতৰণ ফলন,प्रसामन्य बंटन फलन
মেট্ৰিক্সৰ স্বাভাৱিক ৰূপ,आव्यूह का प्रसामान्य रूप
স্বাভাৱিক কম্পাঙ্ক,प्रसामान्य बारंबारता
স্বাভাৱিক বক্ৰ,प्रसामान्यीकृत वक्र
স্বাভাৱিককৃত ভাসমান বিন্দু সংখ্যা,प्रसामान्यीकृत चलबिंदु संख्या
নৰ্মেলাইজাৰ,प्रसामान्यक
স্বাভাৱিক মেট্ৰিক্স,प्रसामान्य आव्यूह
সাধাৰণ সম্ভাৱনা বক্ৰ,प्रसामान्य प्रायिकता वक्र
স্বাভাৱিক সম্ভাৱনা বিতৰণ,प्रसामान्य प्रायिकता बंटन
"সাধাৰণ উপগোট, নিৰ্দিষ্ট উপগোট","प्रसामान्य उपसमूह, विशिष्ट उपसमूह"
প্ৰামাণিককৃত ৰৈখিক স্থান,मानकित रैखिक समष्टि
ভেক্টৰ মানদণ্ড,सदिश मानक
"GATE নহয়, GATE নহয়","NOT गेट, न गेट"
নিশাৰ ঘন সমষ্টি,नकुत्रापि सघन समुच्चय
শূন্য অনুমান,निराकरणीय परिकल्पना
শূন্য মেট্ৰিক্স,शून्य आव्यूह
খালী ছেট,रिक्त समुच्चय
শূন্য ভেক্টৰ,शून्य सदिश
সংখ্যা,संख्या
সংখ্যা অক্ষ,संख्या अक्ष
সংখ্যা ব্যৱস্থা,संख्या पद्‌धति
"সংখ্যাগত (নং), সংখ্যাগত (V.)","संख्यांक (सं.), संख्यात्मक (वि.)"
"সংখ্যা কৰা, সংখ্যা কৰা","संख्यान, संख्या देना"
অংশ,अंश
সংখ্যাগত সহগ,संख्यात्मक गुणांक
সংখ্যাগত গণনা,संख्यात्मक अभिकलन
সংখ্যাগত পাৰ্থক্য,संख्यात्मक अवकलन
সংখ্যাগত পদ্ধতি,संख्यात्मक विधि
"n-ভেক্টৰ, n-ভেক্টৰ","n-सदिश, n-वेक्टर"
n-ভেক্টৰ স্থান,n-सदिश समष्टि
"বস্তু, শৰীৰ, বস্তু","वस्तु, पिडं, बिबं"
বস্তুনিষ্ঠ কাৰ্য্য,उद्‌देश्य फलन
"তিৰ্যক, তিৰ্যক","तिर्यक, तिरछा"
তিৰ্যক asymptote,तिर्यक अनंतस्पर्शी
তিৰ্যক অক্ষ,तिर्यक अक्ष
"ক্ৰছ ছেকচন, ক্ৰছ ছেকচন","तिर्यक परिच्छेद, तिरछी काट"
পৰ্যবেক্ষণ,प्रेक्षण
পৰ্যবেক্ষণ কৰা কম্পাঙ্ক,प्रेक्षित बारंबारता
অস্পষ্ট কোণ,अधिक कोण
অষ্টভুজ,अष्टभुज
অষ্টভুজ,अष्टफलक
অক্টল ব্যৱস্থা,अष्टाधारी पद्‌धति
অক্টেন্ট,अष्टांशक
অস্বাভাৱিক,विषम
অসমতাপূৰ্ণ বক্ৰ,विषम वक्र
অদ্ভুত সংখ্যা,विषम संख्या
অদ্ভুত ক্ৰমবিন্যাস,विषम क्रमचय
অদ্ভুত বহুপদ,विषम बहुपद
"ogive, পাইলন","ओजाइव, तोरण"
একাকী সংগঠন,एकैकी संगति
এক-এটা কাৰ্য্য,एकैकी फलन
একক মানচিত্ৰ,एकैकी प्रतिचित्र
একমুখী শ্ৰেণীবিভাজন,एकधा वर्गीकरण
ওভাৰলেপ মানচিত্ৰ,आच्छादक प्रतिचित्र
"খোলা, খোলা (v.)","खुला, विवृत (वि.)"
মুকলি গোলক,विवृत गोलक
মুকলি ব্যৱধান,विवृत अंतराल
মুকলি অৰ্ধৰেখা,विवृत अर्धरेखा
খোলা ছেট,विवृत समुच्चय
অপাৰেটিং,प्रचालन
অপাৰেচন বিজ্ঞান,संक्रिया विज्ञान
অপাৰেচন বিজ্ঞান,संक्रिया विज्ञान
"অপাৰেটৰ, অপাৰেটৰ, অপাৰেটৰ","प्रचालक, ऑपरेटर, संकारक"
বিপৰীত কোণ,सम्मुख कोण
বিপৰীত পৰিঘটনা,विपरीत घटना
অনুকূল ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান,इष्टतम आधारी सुसंगत हल
অনুকূল অৱস্থা,इष्टतम अवस्था
অনুকূল আউটপুট আকাৰ,इष्टतम प्रचय आमाप
অনুকূল মূল্য,इष्टतम मान
"অনুকূল, অনুকূল","अनुकूलतम, इष्टतम"
শ্ৰেণী,कक्षा
"ক্ৰম, ক্ৰম, শক্তি, মূলক, গোট সংখ্যা","क्रम, कोटि, घात, मूलांक, समूहांक"
অৰ্ডাৰ দিয়া জোৰা,क्रमित युग्म
"সজাই থোৱা ছেট, সজাই থোৱা ছেট","क्रमित समुच्चय, क्रमित सेट"
"সজাই পৰাই তোলা, সজাই পৰাই তোলা","क्रमण, क्रमीकरण"
"নিৰ্ণায়কৰ ক্ৰম, নিৰ্ণায়কৰ ক্ৰম","सारणिक की कोटि, डिटर्मिनेन्ट की कोटि"
গ্ৰুপ গ্ৰেড,समूह की कोटि
মেট্ৰিক্সৰ ক্ৰম,आव्यूह की कोटि
মৌলৰ গোট,समूह में अवयव की कोटि
অৱভেদ্য সমীকৰণৰ ক্ৰম,अवकल समीकरण की कोटि
অপাৰেচন ক্ৰম,संक्रिया क्रम
শূন্য ক্ৰম,शून्यक कोटि
সাধাৰণ সংখ্যা,क्रमसूचक संख्या
সৰল অৱভেদ্য সমীকৰণ,साधारण अवकल समीकरण
শ্ৰেণী,कोटि
অভিযোজন ক্ষমতা,अभिविन्यसनीयता
অভিবিন্যাস,दिकविन्यास
পৃষ্ঠা অভিমুখীতা,पृष्ठ का अभिविन्यास
"উৎপত্তি, উৎপত্তি, উৎপত্তি","उद्‌गम, उद्‌भव, उत्पत्ति"
উৎপত্তিৰ বিন্দু,निर्देश -मूल-बिंदु
মেৰ পোৱালিৰ কেন্দ্ৰ,लबं केंद्र
"উলম্ব কৌণিক, লম্ব","लंब कोणीय, लांबिक"
অৰ্থগনেল অক্ষ,लंबकोणिक अक्ष
লেম্বিক পৰিয়াল,लांबिक परिवार
"লুম্বিক গ্ৰুপ, লুম্বিক গ্ৰুপ","लांबिक समूह, लांबिक गुप"
অৰ্থগনেলিটি অৱস্থা,लंबकोणीयता शर्त
সংগঠন,लांबिकीकरण
অৰ্থগনেল মেট্ৰিক্স,लांबिक आव्यूह
"অৰ্থনৰ্মেল, স্বাভাৱিক অৰ্থনৰ্মেল","ऑर्थोनॉर्मल, प्रसामान्य लांबिक"
সাধাৰণ উলম্ব ভিত্তি,प्रसामान्य लांबिक आधार
দোলন,दोलन
কাৰ্য্যৰ দোলন,फलन का दोलन
দোলনীয় কাৰ্য্য,दोलनी फलन
আসলেশি,आश्लेषी
বাহ্যিক উৎপাদন,बाह्य गुणनफल
"আউটপুট, আউটপুট, আউটপুট, আউটফ্ল&#39;","निर्गत, निर्गम, उत्पादन, बहिर्वेश"
অতি নিৰ্ধাৰিত সত্তা,अतिनिर्धारित निकाय
যোৰযুক্ত তুলনা,युगलित तुलना
সংযুক্ত বিচ্ছিন্ন,युगलतः असंयुक्त
দম্পতী স্বাধীন,युगलतः स्वतंत्र
সমান্তৰাল বল,समांतर बल
সমান্তৰাল চতুৰ্ভুজ,समांतर चतुर्भुज
বল সমান্তৰাল চতুৰ্ভুজ,बल-समांतर चतुर्भुज
বেগ সমান্তৰাল,वेग-समांतर चतुर्भुज
সমান্তৰাল চতুৰ্ভুজ,समांतर षट्फलक
"প্ৰাচল, আন্তঃবিচ্ছেদ অনুপাত, প্ৰাচল","प्राचल, अंतःखंडी अनुपात, पैरामीटर"
অমান্য,अप्राचलिक
বিতৰণ প্ৰাচল,बंटन-प्राचल
প্ৰাচল,प्राचलिक
প্ৰাচল স্থানাংক,प्राचलि क निर्देशांक
পেৰামেট্ৰিক বক্ৰ,प्राचलिक वक्र
পেৰামেট্ৰিক সমীকৰণ,प्राचलिक समीकरण
পেৰামেট্ৰিক ৰৈখিক প্ৰগ্ৰেমিং,प्राचलिक रैखि क प्रोग्रामन
প্ৰাচল পদ্ধতি,प्राचल विधि
পেৰামেট্ৰিক উদ্দেশ্যমূলক ফলন,प्राचलिक उद्‌देश्य फलन
প্ৰাচল প্ৰগ্ৰেমিং,प्राचलिक प्रोग्रामन
প্ৰাচল উপস্থাপন,प्राचलिक निरूपण
পেৰামিটাৰাইজেচন,प्राचलीकरण
"বন্ধনী, বান্ধনি","कोष्ठक, बंधनी"
বন্ধনী,कोष्ठक चिह्न
অভিভাৱক জনসংখ্যা,मूल समष्टि
pareto-বক্ৰ,पैरेटो-वक्र
সমতা পৰীক্ষা,समता जांच
আংশিক সংকৰকৰণ,आंशिक संकरण
আংশিক সম্পৰ্ক,आंशिक सहसंबंध
আংশিক ডেৰাইভেটিভ,आंशिक अवकलज
আংশিক অৱভেদ্য সমীকৰণ,आंशिक अवकल समीकरण
আংশিক পাৰ্থক্য,आंशिक अवकलन
ভগ্নাংশ ভগ্নাংশ,आंशिक भिन्न
আংশিক সংহতি,आंशिक समाकलन
আংশিকভাৱে সজাই থোৱা হৈছে,अंशतः क्रमित
আংশিকভাৱে অৰ্ডাৰ কৰা ছেট,अंशतः क्रमित समुच्चय
আংশিক ক্ৰম,आंशिक क्रम
আংশিক ৰিগ্ৰেছন সহগ,आंशिक समाश्रयण गुणांक
আংশিক যোগফল,आंशिक योगफल
কণা,कण
নিৰ্দিষ্ট পৰিস্থিতি,विशिष्ट स्थिति
বিশেষ অখণ্ড,विशेष समाकल
বিশেষ নাঙল,विशेष हल
"বিভাজন, বিতৰণ","विभाजन, वितरण"
মেট্ৰিক্সৰ বিভাজন,आव्यूहों का विभाजन
বিভাগীয় মূল্য,विभागकारी मान
পাস্কেল ত্ৰিভুজ,पास्कल त्रिभुज
"চিত্ৰ, প্ৰতি মূল্য, প্ৰতি প্ৰপত্ৰ, আৰ্হি","चित्राम, प्रति मान, प्रति रूप, पैटर्न"
কাউণ্টাৰ ফাংচন,प्रति रूप फलन
কপি সমস্যা,प्रति रूप समस्या
পেলোডৰ বেগ,नीतभार वेग
পেমেন্ট ফাংচন,भुगतान फलन
পেমেন্ট মেট্ৰিক্স,भुगतान आव्यूह
p-বেছ,p-आधार
p-আখৰ,p-संचित्र
পিয়ানো-বক্ৰ,पियानो-वक्र
পিয়ানো সমষ্টি,पियानो-समष्टि
পদ সমীকৰণ,पदिक समीकरण
শতাংশ,प्रतिशत
শতাংশ,प्रतिशतता
শতাংশ ভুল,प्रतिशत त्रुटि
শতাংশ কম্পাঙ্ক,प्रतिशत बारंबारता
শতাংশ বৃদ্ধি,प्रतिशत वृद्‌धि
সঠিকতা শতাংশ,अशुद्‌धि-प्रतिशतता
শতাংশ মূল্য হ্ৰাস,प्रतिशत ह्रास
শতাংশ,शततमक
নিখুঁত ঘনক,पूर्ण घन
আদৰ্শ গেছ,आदर्श गैस
নিখুঁত সংখ্যা,परिपूर्ण संख्या
নিখুঁত চেট,परिपूर्ण समुच्चय
নিখুঁত বৰ্গক্ষেত্ৰ,पूर्ण वर्ग
নিখুঁত বৰ্গ অভিব্যক্তি,पूर्ण वर्ग व्यंजक
পৰিধি,परिमाप
"সময়, সময়, সময়কাল, সময়কাল সূচকাংক (ত্ৰিকোণমিতি), সময়কাল, সময়কাল","आवर्तकाल, अवधिकाल, आवर्तक, आवर्तनांक(त्रि कोणमिति ), कल्प, कालांक"
সময়কালীন বক্ৰ,आवर्ती वक्र
পুনৰাবৃত্তিমূলক বিঘিনি,आवर्ती विक्षोभ
সময়কালীন ফলন,आवर्ती फलन
পুনৰাবৃত্তিমূলক গতি,आवर्ती गति
ঘূৰ্ণনৰ সময়,परिक्रमण काल
ঘূৰ্ণনৰ সময়,घूर्णन काल
কম্পাঙ্ক বক্ৰ,आवर्तिता वक्र
"পেৰিফেৰেল, পেৰিফেৰেল, পেৰিফেৰেল","परिधीय, उपान्तीय, परिरेखीय"
"অনুমোদিত, অনুমোদিত","अनुमेय, अनुज्ञेय"
অশুদ্ধিৰ অনুমোদিত সীমা,अशुद्‌धि की अनुमेय सीमा
ক্ৰমবিন্যাস,क्रमचय
ক্ৰমবিন্যাস গোট,क्रमचय समूह
ক্ৰমবিন্যাস মেট্ৰিক্স,क्रमचय-आव्यूह
ক্ৰমবিন্যাস পদ্ধতি,क्रमचय विधि
লম্ব,लंब
লেটেন্সি,लंबता
"উলম্বভাৱে, উলম্বভাৱে","लंबतः, अनुलंब"
উলম্ব সমতল,लंब समतल
কৰ্মচাৰী নিযুক্তিৰ সমস্যা,कर्मचारी नियतन समस्या
pert,पर्ट
বিৰক্তি,क्षोभ
বিৰক্তি,क्षोभ-समस्या
বিৰক্তিকৰ সমস্যা,क्षुब्ध समस्या
"পৰ্যায়, পৰ্যায়, কোণ","प्रावस्था, कला, कोणांक"
কোণ,कला-कोण
সময়ে সময়ে,कलांतर
শিল্প বিচ্যুতি,कला विस्थापन
ভৌতিক জ্যোতিৰ্বিজ্ঞান,भौतिक खगोलिकी
ভৌতিক ধ্ৰুৱক,भौतिक नियतांक
ভৌতিক প্ৰাচল,भौतिक प्राचल
ভৌতিক পেণ্ডুলাম,भौतिक लोलक
ভৌতিক পৰিমাণ,भौतिक राशि
পদাৰ্থ বিজ্ঞান,भौतिक विज्ञान
pictograph,चित्रालेख
pictor,पिक्टर
ছেগমেণ্টেলি অবিৰত ফলন,खंडशः संतत फलन
ছেগমেণ্টেলি ৰৈখিক,खंडशः रैखिक
ছেগমেণ্টেড ৰৈখিক ফলন,खंडशः रैखिक फलन
টুকুৰা টুকুৰকৈ,खंडशः मसृण
বৃত্ত,वृत्तारेख
গাইড census,मार्गदर्शी जनगणना
গাইড জৰীপ,मार्गदर्शी सर्वेक्षण
"pivot, ৰিভেট","धुराग्र, कीलक"
