English,Assamese
Inverting amplifier,ইনভাৰ্ছ এম্প্লিফায়াৰ
Inverting input,বিপৰীত বিনিয়োগ
Io/M signal,Io/M সংকেত
Io/R signal,Io/R সংকেত
Io/W signal,পানী ladsr
Ion,আয়ন
Ion implantation,আয়ন ৰোপণ
Ion implantation,আয়ন ৰোপণ
Ion resonance absorption,আয়ন অনুনাদ শোষণ
Ionisation,আয়নীয়কৰণ
Ionisation,আয়নীয়কৰণ
Ionisation current,আয়নীয়কৰণ কাৰেণ্ট
Ionospheric propagation,আয়নমণ্ডল সংক্ৰমণ
Ionospheric propagation,আয়নমণ্ডল সংক্ৰমণ
Iron core,লোহাৰ কোৰ
Iron-vane meter,লোহাৰ ভেন মিটাৰ
ISA bus,আই এছ এ বাছ
Isolation amplifier,আইছ&#39;লেটিং এম্প্লিফায়াৰ
Isolator,বিভাজক
Isotropic radiator,সমস্থানিক বিকিৰণ
J/S ratio,J/S অনুপাত
Jack,jack
Jack plug,জেক প্লাগ
J-display,j-প্ৰদৰ্শন
JFET (junction filled effect transister),চুক্তিৰ ভাগ্য
Jilter,জিটাৰ
J-K flip-flop,জে কে ফ্লিপ-ফ্লপ
Johnson code,জনছন কোড
Johnson counter,johnson স্ক&#39;ৰকাৰী
Johnson noise,জনছন ৰেভ
Jone's chopper circuit,জ&#39;ন ছিয়াৰিং চাৰ্কিট
J-operator,j-অপাৰেটৰ
Josephson junction,জোচেফছন চুক্তি
Joystick,জয়ষ্টিক
Jumper,টিপটিপিয়া
Junction,সন্ধি
Junction capacitor,চুক্তি ধাৰণ কৰা
Junction diode,জংচন ডাইঅ&#39;ড
Junction isolation,চুক্তি পৃথকীকৰণ
Junction temperature,সংযোগস্থলৰ তাপ
Junction transistor,জংচন ট্ৰেঞ্জিষ্টৰ
Karmaugh map,carnow মানচিত্ৰ
Karnaugh map,cornrow অংকন
Kell factor,কেল সহগ
Kelvin double bridge,কেলভিন ডাবল ব্ৰীজ
Kelvin varley voltage divider,kelvin wars ভল্টেজ ডিভাইডাৰ
Kerr cell,ker কোষ
Key board,কী বৰ্ড
Key pad,কী বৰ্ড
Key storage register,কী সংৰক্ষণ পঞ্জিকা
Keyboard,কিবৰ্ড
Keyboard,কিবৰ্ড
Keyed AGC,কীযুক্ত AGC
Kickback,কাউণ্টাৰ ইনজুৰি
Kilohertz,কিলো হাৰ্টজ
Kirchoff's current law,কিৰ্চহফৰ ধাৰাটোৰ আইন
Kirchoff's voltage law,kirchhoff ভল্টেজ নিয়ম
Knee voltage,ভল্টেজ জানি লওক
KVA rating,কেভিকে ৰেটাৰ
Laboratory power supply,পৰীক্ষাগাৰৰ শক্তি যোগান
Laboratory standards,পৰীক্ষাগাৰৰ মানদণ্ড
Labyrinth enclosure,লেভিৰিন্থ সন্নিৱিষ্ট কৰক
Labquer process,প্ৰলাক্ষ প্ৰক্ৰিয়া
Ladder type D/A converter,উচ্চ D/A ৰূপান্তৰক
Lag,অনুতাপ কৰা
Lag compensated feedback amplifier,পিছলৈ ক্ষতিপূৰণ পুনৰ বিনিয়োগ এম্প্লিফায়াৰ
Lambert's cosine law,লেম্বাৰ্টৰ ক’চাইন নিয়ম
Lamp feedback,লেম্প ৰিচাৰ্জ
LAN manager,স্থানীয় নে&#39;টৱৰ্ক ব্যৱস্থাপক
Landing zone,কভাৰ এৰিয়া
Landscape mode,লেণ্ডস্কেপ মোড
Landscape monitor,লেণ্ডস্কেপ মনিটৰ
Language assembly,ভাষা একত্ৰিত কৰা
Language processor,ভাষা প্ৰচেছৰ
Language translation programme,ভাষা অনুনাদ প্ৰগ্ৰেমিং
LAPB (link access procedurebalancedmodem)laplace equation,সাধাৰণ
Laplace equation,লেপ্লেচ সমীকৰণ
Laplace transformation,লেপ্লেচ ৰূপান্তৰ
LAPM (link access procedure for modem),এল এ পি এম
Laptop computer,লেপটপ কম্পিউটাৰ
LARAM (line addressable random access memory),লাৰাম
Large frame,ডাঙৰ ফ্ৰেম
Large radius bending,বৃহৎ ব্যাসাৰ্ধৰ লেবেলিং
Large scale integration,"এল এছ আই এল এছ আই, বৃহৎ সংহতি"
Large scale integration (LSI),গণ সংহতি (LSI)
Large signal amplifier,দীঘল সংকেত পৰিবৰ্ধক
Larmour precession,larmore পিউৰিফায়াৰ
Laser,লেজাৰ
Laser diode,লেজাৰ ডাইঅ&#39;ড
Laser engine,লেজাৰ ইঞ্জিন
Laser printer,লেজাৰ প্ৰিন্টাৰ
Laser storage,লেজাৰ সংৰক্ষণ
Laser threshold,লেজাৰ চিল
Last in first-out (LIFO),শেষ প্ৰৱেশৰ প্ৰস্থান
Latch,লেচ
Latch up,লেচ অফ
Latche cutting,লেথ শ্বিয়াৰিং
Latency time,নিদ্ৰাহীনতা
Lateral cutting system,কাষৰ ছিয়াৰিং ব্যৱস্থা
Lateral diffusion,পাৰ্শ্বীয় প্ৰসাৰণ
Lateral PNP transistor,পাৰ্শ্বীয় পিএনপি ট্ৰেঞ্জিষ্টৰ
Lateral transistor,কাষৰ ট্ৰেঞ্জিষ্টৰ
L-attenuator,l ক্ষীণ কৰা
Law of junction,সন্ধিৰ নিয়ম
Layer,কোট
Layer interface,স্তৰৰ আন্তঃপৃষ্ঠ
Layer ionospheric,আয়নমণ্ডলীয় স্তৰ
Layering,স্তৰ
Layout,ৰুপৰেখা
Layout prototype board,সাঁচ সাঁচ
Lazy evaluation,আবেদন মূল্যায়ন
LC,এল চি
LCALL instruction,LCALL নিৰ্দেশনা
LD,ld
Lead,"সীহ, সীহ"
Lead compensated feedback amplifier,অগ্ৰাধিকাৰ ক্ষতিপূৰণযুক্ত ৰিচাৰ্জ এম্প্লিফায়াৰ
Leading edge,ফ্ৰন্ট কোৰ
Leakage analog switch,জাৰণ এনালগ চুইচিং
Leakage flux,খহনীয়া প্ৰবাহ
Leaky mode,খহনীয়া ধৰণ
Leap frog amplifier,পেডক বাঁহী এম্প্লিফায়াৰ
Leap frog test,পেডক প্লুটি পৰীক্ষা
Learning curve,শিক্ষণ বক্ৰ
Leased line modem,লিজড লাইন মডেম
Leased time,লিজৰ সময়
Least significant bit,কম অৰ্থপূৰ্ণ খেল
Le-clanche dry cell,লেক্লাঞ্চ শুকান কোষ
LED,পোহৰ নিৰ্গত কৰা ডাইঅ&#39;ড
LED indicator,LED সূচক
Left handed polarisation,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত মেৰুকৰণ
Left justification,বাওঁফালৰ ন্যায্যতা
Legend,কিংবদন্তী
Lenz's law,lange ৰ নিয়ম
LEO printer,লিও প্ৰিন্টাৰ
Letter quality,চিঠিৰ মানদণ্ড
Level activated input,স্তৰৰ সক্ৰিয় বিনিয়োগ
Level encoding,স্তৰৰ ক&#39;ডিং
Level shifter,লেভেল শ্বিফ্টাৰ
Level translator,স্তৰ স্থানান্তৰ
Leveling,স্তৰবিন্যাস
Level-sensitive interupt,স্তৰ সংবেদনশীল অন্তৰায়াম
Lexico graphic sort,আক্ষৰিক শ্বাহন
Lexicon,অভিধান
Leyden jar,লেইডেন জাৰ
Library compiler,দোভাষী সংগ্ৰহ
Lift time of carriers,বাহক বয়স
Light,পাতল
Light curve,পোহৰৰ বক্ৰ
Light emitting diode,লাইট ইমিটিং ডাইঅ&#39;ড (LED)
Light gain,পোহৰৰ লাভ
Light meter,ফটোমিটাৰ
Light pen,পোহৰৰ ষ্টাইলাছ
Light pipe,পোহৰৰ নলী
Limiter,limiter
Limiting radiation,প্ৰান্তীয় বিকিৰণ
Lindemann electrometer,lindemann ইলেক্ট্ৰ&#39;মিটাৰ
Line codes,লাইন ক&#39;ড
Line conditioning,লাইন নিষেধাজ্ঞা
Line driven,লাইন ড্ৰাইভাৰ
Line handler,লাইন হেণ্ডলাৰ
Line interface,লাইন আন্তঃপৃষ্ঠ
Line output transformer,লাইন আউটপুট ট্ৰেন্সফৰ্মাৰ
Line spectra,ৰেখা বৰ্ণালী
Line synchronized SMPS,লাইন ছিঙ্ক SMPS
Line wave form,ৰেখা তৰংগ ৰূপ
Linear amplifier,ৰৈখিক পৰিবৰ্ধক
Linear arrays,ৰৈখিক এৰে
Linear correlation coefficient,ৰৈখিক সম্পৰ্ক সহগ
Linear distortion,ৰৈখিক বিকৃতি
Linear graded junction,ৰৈখিক ঢাল সংযোগ
Linear interpolation,ৰৈখিক হস্তক্ষেপ
Linear modulation method,ৰৈখিক মডুলেচন পদ্ধতি
Linear phase filter,ৰৈখিক কলা ফিল্টাৰ
Linear polarisation,ৰৈখিক মেৰুকৰণ
Linear region,ৰৈখিক ক্ষেত্ৰফল
Linear regulator,ৰৈখিক নিয়ন্ত্ৰক
Linear speed,ৰৈখিক গতি
Linear switching,ৰৈখিক চুইচিং
Linearity AM system,ৰৈখিক প্ৰসাৰণ মডুলেটেড ব্যৱস্থা
Link layer,"লিংক স্তৰ, শৃংখল স্তৰ"
Linker program,ছিৰিয়েল প্ৰগ্ৰেম
Linking limiter,সংযোগ কৰা সীমাবদ্ধক
Lip microphone,ওঁঠৰ মাইক্ৰ&#39;ফোন
Lissajous figure,lisaju চিত্ৰ
Lissjous method,Lissajous পদ্ধতি
Listener,দৰ্শক
Listener fatigue,দৰ্শকৰ ক্লান্তি
Listening headphone,শুনা হেডফোন
Lithium primary battery,লিথিয়াম প্ৰাথমিক বেটাৰী
Lithography,লিথ&#39;প্ৰিণ্টিং
Lithography,ৰক প্ৰিন্টিং
Live music,লাইভ মিউজিক
Liyod-Fisher magnetic square,লয়ড ফিচাৰ মেগনেটিক স্কোৱাৰ
Load,ভাৰ
Load factor,লোড ফ্যাক্টৰ
Load impedance,লোড ইম্পিডেন্স
Load line,লিফ্ট লাইন
Loading,ভাৰ
Lobe aerial,লোব আকাশী
Local area network (LAN),স্থানীয় নেটৱাৰ্ক (LAN)
Local bus,স্থানীয় বাছ
Local bus video system,স্থানীয় বাছ ভিডিঅ&#39; ব্যৱস্থা
Local expansion bus,স্থানীয় ট্ৰেন্সমিছন বাছ
Local talk,স্থানীয় কথা
Lock in amplifier,এচাইনমেণ্ট এম্প্লিফায়াৰ
Lock up,ৰক্ষক
Locked loop,বাধা লুপ
Log on,অধিবেশন আৰম্ভ
Log periodic antenna,লগাৰিদমিক কম্পাঙ্ক এন্টেনা
Logging,প্ৰচাৰ লিখা
Logic analyser,যুক্তি বিশ্লেষক
Logic cell array,লজিক চেল এৰে
Logic circuit,লজিক বৰ্তনী
Logic entry,যুক্তি প্ৰৱেশ
Logic family,যুক্তিৰ মুঠ
Logic function,লজিক কেলকুলাছ
Logic gate,লজিক গেট
Logical analysis,যুক্তি বিশ্লেষণ
Logo,জনগোষ্ঠীসমূহ
Logarithmic amplifier,লগাৰিদমিক এম্প্লিফায়াৰ
Logarithmic amplifier,লগাৰিদমিক এম্প্লিফায়াৰ
Logarithmic decrement,লগাৰিদমিক বতৰৰ পৰিৱৰ্তন
Logarithmic scales,লগাৰিদমিক স্কেল
Long tailed pair,উপবৃত্তাকাৰ যোৰ
Long word,ডাঙৰ শব্দ
Loudspeaker,"লাউডস্পীকাৰ, এম্প্লিফাইং ডিভাইচ"
Low frequency compensation,কম কম্পাঙ্ক ক্ষতিপূৰণ
Low frequency noise,কম কম্পাঙ্ক শব্দ
Low frequency notch filter,কম কম্পাঙ্ক খাঁজ ফিল্টাৰ
Low frequency propagation,কম কম্পাঙ্ক সংক্ৰমণ
Low frequencytransformer,কম কম্পাঙ্ক ট্ৰেন্সফৰ্মাৰ
Low level analog signal,"নিম্ন স্তৰৰ, এনালগ সংকেত"
Low noise,কম শব্দ
Low noise cable,কম শব্দৰ কেবল
Low pass filter,লো পাছ ফিল্টাৰ
Low pass filter,লো পাছ ফিল্টাৰ
Low pass RC circuit,কম শক্তিৰ RC বৰ্তনী
Low threshold logic,কম থ্ৰেছহোল্ড লজিক
Low voltage power supply,কম ভল্টেজৰ শক্তিৰ উৎস
Lower side frequency,কম প্লেবেক কম্পাঙ্ক
Lower side frequency,কম প্লেবেক কম্পাঙ্ক
LP groove,এল পি স্লট
LP record,এল পি ৰেকৰ্ড
LS voltage offset protection,LS ভল্টেজ অফছেট সুৰক্ষা
LSB,কম অৰ্থপূৰ্ণ খেল
LSD,কম উল্লেখযোগ্য নম্বৰ
LSI,বৃহৎ সংহতি
LT (low tension),কম বিভৱ
Lug,ৰূপ
Lumen,লুমেন
Lumen hour,লুমেন ঘন্টা
Luminance,উজ্জ্বলতা
Luminance signal,আলোকসজ্জা চিন
Luminous flux,শিখাৰ প্ৰবাহ
Lummer-Brodhun photometer,লুমাৰ-ব্ৰোধন ফটোমিটাৰ
Lumped components mode,স্থানীয়কৃত উপাদান আৰ্হি
LVDT,ৰৈখিক ভল্টেজ ডিফাৰেন্সিয়েল ট্ৰেন্সফৰ্মাৰ
Machine cycle,মেচিন চক্ৰ
Machine language,মেচিন ভাষা
Macintosh computer,macitosh কম্পিউটাৰ
Magic tee,যাদু চাহ
Magnet,চুম্বক
Magnetic amplifier,চুম্বকীয় পৰিবৰ্ধক
Magnetic bubble memory (MBM),চুম্বকীয় বুদবুদ স্মৃতিশক্তি
Magnetic core,চুম্বকীয় কোৰ
Magnetic coupling,চুম্বকীয় সংযোজন
Magnetic data storage,চুম্বকীয় তথ্য সংৰক্ষণ
Magnetic deflection,চুম্বকীয় বিচ্যুতি
Magnetic disk,চুম্বকীয় ডিস্ক
Magnetic field,চুম্বকীয় ক্ষেত্ৰ
Magnetic flux,চুম্বকীয় প্ৰবাহ
Magnetic focusing,চুম্বকীয় ফ&#39;কাচ
Magnetic hysteresis,চুম্বক সংশ্লেষণ
Magnetic lines of force,চুম্বকীয় বল ৰেখা
Magnetic pick up,চুম্বকীয় সংগ্ৰাহক
Magnetic polarity,চুম্বকীয় মেৰুত্ব
Magnetic polarity,চুম্বকীয় মেৰুত্ব
Magnetic saturation,চুম্বকীয় পৰিপূৰকতা
Magnetic shielding,চুম্বকীয় ৰক্ষাকৱচ
Magnetic storm,চুম্বকীয় বিক্ষিপ্ততা
Magnetic tape,চুম্বকীয় টেপ
Magnetometer,চুম্বকমাপক
Magneto motive force (mmf),চুম্বকীয় চালিকা শক্তি (mmf)
Magnetron,মেগনেট্ৰন
Magnification,বৃদ্ধি
Magnitude,পৰিমাণ
Magnitude comparator,মাত্ৰা তুলনাকাৰী
Magnitude function,পৰিমাণৰ ফলন
Main frame computer,ডাঙৰ কম্পিউটাৰ
Main line current,মূল লাইন ষ্ট্ৰিম
Majority carrier,সংখ্যাগৰিষ্ঠ বাহক
Majority carrier current,সংখ্যাগৰিষ্ঠ বাহক কাৰেণ্ট
Male connector,"পাম্প সমন্বয়ক, পুনঃসংযোজিত"
MAN (metropolitan area network),MAN (মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক)
Manchester coding,মানচেষ্টাৰ ক&#39;ডিং
Man-made noise,মানুহৰ কোলাহল
Mantissa,mantissa
Mapping,মেপিং
Marconi antenna,মাৰ্কোনি এন্টেনা
Mark/Space ratio,চিহ্ন/সময় অনুপাত
Mask,কভাৰটো
Mask programmed ROM,মাস্ক প্ৰগ্ৰেম কৰা rom
Maskable interrupt,ভাল কামৰ বাধা
Masked ROM,কভাৰ ৰম
Mass,"আয়তন, ভৰ"
Master clock,মাষ্টাৰ ঘড়ী
Master oscillator,মাষ্টাৰ দোলক
Matched filter,মিল থকা ফিল্টাৰ
Matched load,মিল থকা লোড
Matching,মিল থকা
Matrix equation,মেট্ৰিক্স সমীকৰণ
MATV (master antenna T.V.),হেড এন্টেনা টিভি
Maximum forward current,সৰ্বোচ্চ ফৰৱাৰ্ড
Maximumgain,সৰ্বোচ্চ লাভ
Maximum power transfer theorem,সৰ্বোচ্চ শক্তি স্থানান্তৰ উপপাদ্য
Maximum rating,সৰ্বোচ্চ নম্বৰ
Maximum reverse voltage,সৰ্বোচ্চ বিপৰীত ভোল্টেজ
Maximum usable frequency (MUF),সৰ্বোচ্চ ব্যৱহাৰযোগ্য কম্পাঙ্ক (MUF)
Maxterm,maxterm
Maxwell's equation,মেক্সৱেল সমীকৰণ
MCA (micro channel architecture),মাইক্ৰ&#39; চেনেলৰ গঠন
M-derived filter,M-উত্পন্ন ফিল্টাৰ
Mean free path,মানে মুক্ত পথ
Mean value,গড় মূল্য
Mean-square value,বৰ্গ গড় মান
Measuring instrument,জোখ লোৱা যন্ত্ৰ
Mechanical filter,যান্ত্ৰিক ফিল্টাৰ
Medical Electronics,চিকিৎসা ইলেক্ট্ৰনিকছ
Mega Ohm,মেগা ওম
Megabyte,মেগাবাইট
Megger,megger
Memory,স্মৃতিচাৰণ
Memory access time,মেমৰি অভিগম সময়
Memory array,মেমৰি এৰে
Memory buffer register,মেমৰি বাফাৰ ৰেজিষ্টাৰ
Memory cell,স্মৃতিশক্তি কোষ
Memory cell race around condition,স্মৃতি কোষৰ ‘ৰেচ আৰউণ্ড’ পৰ্যায়
Memory chip,মেমৰি চিপ
Memory circuit,মাইক্ৰ&#39; চাৰ্কিট
Memory cycle,স্মৃতি চক্ৰ
Memory cycle time,স্মৃতি চক্ৰ
Memory map,মেমৰি মেপ
Memory mapped I/o,মেমৰি মেপ কৰা ইনপুট/আউটপুট
MEMR (memory read),স্মৃতিশক্তি পঢ়া
MEMW (memory writer),স্মৃতি লিখা
Menu,"মেনু, কেটেলগ"
Meridian plane,অক্ষীয় সমতল
Mesh,জাল
Mesh analysis,জাল বিশ্লেষণ
Mash current,মেছ ষ্ট্ৰিম
Mesh equation,মেছ সমীকৰণ
Metal,ধাতু
Metal can (box),ধাতুৰ বাকচ
Metal film resistor,ধাতুৰ ফিল্ম ৰেজিষ্টৰ
Metallization,ধাতৱীকৰণ
Meter,মিটাৰ
MFTD (multifrequency tone dialing),এম এফ টি ডি (একাধিক টোন ডায়েলিং)
Mho,মো
MIC (microwave integrated circuit),এম আই চি (মাইক্ৰৱেভ ইন্টিগ্ৰেটেড চাৰ্কিট)
Mica capacitor,মাইকা কেপাচিটৰ
MICR (magnetic ink character recognition),এম আই চি আৰ
Micro bending,সূক্ষ্ম চিহ্ন
Microcomputer,মাইক্ৰ&#39;কম্পিউটাৰ
Microcontroller,মাইক্ৰ&#39; নিয়ন্ত্ৰক
Microelectronics,মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স
Microfarad,মাইক্ৰ&#39;ফেৰাড
Microfiche,মাইক্ৰ&#39;ফিছ
Micro-instruction,মাইক্ৰ&#39; নিৰ্দেশনা
Microkernel based operating system,মাইক্ৰস্কোপিক অপাৰেটিং চিষ্টেম
Micro logic,সূক্ষ্ম যুক্তি
Micron (10-6),মাইক্ৰন
Microphone,মাইক্ৰ&#39;ফোন
Microphonic effect,মাইক্ৰ’টনিক প্ৰভাৱ
Microprocessor,"মাইক্ৰ&#39;প্ৰচেছৰ, মাইক্ৰ&#39;প্ৰচেছৰ"
Microprocessor code,মাইক্ৰ&#39;প্ৰচেছৰ ক&#39;ড
Micro program,মাইক্ৰ&#39; প্ৰগ্ৰেম
Microprogramming,"মাইক্ৰ&#39; প্ৰগ্ৰেমিং, মাইক্ৰ&#39; প্ৰগ্ৰেমিং"
Microsecond,মাইক্ৰ&#39; ছেকেণ্ড
Micro strip antenna,মাইক্ৰ&#39; ষ্ট্ৰিপ এন্টেনা
Micro strip transmission line,মাইক্ৰ&#39; ষ্ট্ৰিপ ট্ৰেন্সমিছন লাইন
Microwave,"মাইক্ৰৱেভ, মাইক্ৰৱেভ"
Microwave amplifier,মাইক্ৰৱেভ এম্প্লিফায়াৰ
Microwave antenna,মাইক্ৰৱেভ এন্টেনা
Microwave link,মাইক্ৰ&#39; ৱেভ লিংক
Microwave propagation window,মাইক্ৰৱেভ ট্ৰেন্সমিছন উইণ্ড&#39;
Microwave tube,মাইক্ৰৱেভ টিউব
Mid band range,মিড বেণ্ড ৰেঞ্জ
MIDI (musical instrument digital interface),MIDI (যন্ত্ৰৰ ডিজিটেল আন্তঃপৃষ্ঠ)
Miller effect capacitance,মিলাৰ ইফেক্ট কেপাচিটেন্স
Miller integrator,মিলাৰ ইন্টিগ্ৰেটৰ
Miller time base,মিলাৰ কল বেচ
Miller's theorem,মিলাৰ উপপাদ্য
Milliammeter,মিলিমিটাৰ
Milliampere,মিলি এম্পিয়াৰ
Millihenry,মিলি হেনৰী
Milliman's theorem,মিলমেনৰ উপপাদ্য
Miniaturization,চুটি কৰা
Minority carrier,সংখ্যালঘু বাহক
Minority carrier current,সংখ্যালঘু বাহক ধাৰা
Minterm,মিনটাৰ্ম
Minuend,বিয়োগ কৰা
MIPS (million instruction per second),এম.পি.এছ.
Misalignment,মিছালাইনমেন্ট
Mistuning,এবলেচন
Mixer,মিক্সাৰ
MMU (memory management unit),এম এম ইউ (স্মৃতি ব্যৱস্থাপনা একক)
Mnemonics,স্মৃতিভ্ৰংশ
Mobile electron,গতিশীল ইলেক্ট্ৰন
Mobility,গতিশীলতা
Modal dispersion,মডাল বিচ্যুতি
Mode,ধৰণ
Model,নমুনা
Modem,মডেম
Modified frequency modulation encoding),অপৰিৱৰ্তিত কম্পাঙ্ক মডুলেচন ক&#39;ডিং
Modular design,মডিউলাৰ ডিজাইন
Modulated,মডুলেটেড
Modulation,মডুলেচন
Modulation depth,মডুলেচন গভীৰতা
Modulation index,মডুলেচন সূচকাংক
Modulation percentage,মডুলেচন শতাংশ
Module,মডিউল
Modulo-N counter,মডুলাছ n বহুগুণক
Modulus of counter,কেলকুলেটৰ মডুলাছ
Molecule,অণু
Momentum,ইম্পলছ
Monitor,কাৰোবাৰ ওপৰত চকু ৰখা
Monochrome,একৰঙী
Monochrome display,একৰঙী প্ৰদৰ্শন
Monolithic IC,একক (IC)
Monopulse,একক নাড়ী
Monostable multivibrator,একস্থিৰ মাল্টিভাইব্ৰেটৰ
Monotoxicity,একাকাৰীতা
Moor's law,মূৰৰ নিয়ম
Morse code,মৰ্চ ক&#39;ড
MOSFET,mosfet
Most significant character,অতি অৰ্থপূৰ্ণ চৰিত্ৰ
Motherboard,মাদাৰ বৰ্ড
Motor,মটৰ
Motor action,মটৰ ক্ৰিয়া
Mount,আৰোপ কৰা
Mouse,নিগনি
Moving coil loudspeaker,চলনশীল কুণ্ডলী লাউডস্পীকাৰ
Moving coil meter,চলি থকা মিটাৰ
MPEG (motion picture experts group),ছাম্পেগ
MPU (microprocessor unit),এম পি ইউ
MSD (most significant digit),এম এছ ডি (সৰ্বোচ্চ নম্বৰ)
MS-windows,এম এছ উইণ্ড’জ
MTBF (mean time between failures),এম.টি.বি.এফ. (পাৰ্থক্য বিফলতাৰ মধ্যমা)
Multicavity klystron,বহুস্তম্ভযুক্ত klystron
Multiconductor connector,পলিমাৰ সংযোগকাৰী
Multimedia,মাল্টিমিডিয়া
Multimeter,মাল্টিমিটাৰ
Multiple emitter transistor,একাধিক এমিটাৰ ট্ৰেঞ্জিষ্টৰ
Multiple trace,মাল্টিট্ৰেচিং
Multiplicand,merit
Multiplier,বহুগুণক
Multiprocessing,বহু সম্পদ
Multiprogramming,মাল্টিপ্ৰগ্ৰেমিং
Multirange,একাধিক পৰিসৰ
Multistage amplifier,বহুপদ পৰিবৰ্ধক
Multitasking,বহুকাৰ্য্যকৰী
Mute,নিঃশব্দ
Mutual characteristics,পাৰস্পৰিক বৈশিষ্ট্য
Mutual conductance,পাৰস্পৰিক পৰিবাহীতা
Mutual coupling,পাৰস্পৰিক সংযোজন
Mutual inductance,পাৰস্পৰিক প্ৰেৰণা
Mutual reactance,পাৰস্পৰিকতা
Mylar-PC board,মাইলাৰ পিচি। sow
N material,এন-পদাৰ্থ
NAMPS (narrow band analog mobile phone services),NAMPS
NAND-NAND circuit,নন্দ-নন্দ বৰ্তনী
Nano-second (10-9 sec),"নেনো ছেকেণ্ড (- to, )"
Napier's rule,নেপিয়াৰৰ নিয়ম
Narrow band,সংকীৰ্ণ বেণ্ড
Narrow band noise,সংকীৰ্ণ বেণ্ডৰ শব্দ
Narrow band pass filter,সংকীৰ্ণ বেণ্ড পাৰ্ক শব্দ
Native-compiler,স্থানীয় দোভাষী
Natural count,প্ৰাকৃতিক গণনা
Natural frequency,প্ৰাকৃতিক কম্পাঙ্ক
Natural logarithm,প্ৰাকৃতিক লগাৰিদম
Near call,নিয়াৰকল
Near jump,কঁপনিৰ ওচৰত
Needle velocity,"বেজীৰ বেগ, তথ্যৰ বেগ"
Negation,নিষেধাজ্ঞা
Negation indicator,নিষেধাজ্ঞা জাননী
Negation symbol,নিষেধাজ্ঞা চিহ্ন
Negative gate,ঋণাত্মক গেট
Negative AND gate,ঋণাত্মক শেষৰ গেট
Negative clamper,ঋণাত্মক বন্ধন
Negative clipper,ঋণাত্মক ছিয়াৰিং
Negative edge,ঋণাত্মক কোৰ
Negative emitter follower,ঋণাত্মক এমিটাৰ ট্ৰেইলিং
Negative feedback,ঋণাত্মক পুনৰ বিনিয়োগ
Negative feedback amplifier,ঋণাত্মক পুনৰ বিনিয়োগ পৰিবৰ্ধক
Negative logic,ঋণাত্মক যুক্তি
Negative OR gate,ঋণাত্মক OR গেট
Negative polarity,ঋণাত্মক মেৰুত্ব
Negative resistance,ঋণাত্মক প্ৰতিৰোধ ক্ষমতা
Negative resistance region,ঋণাত্মক প্ৰতিৰোধ মণ্ডল
Negative supply,ঋণাত্মক যোগান
Negative temperature,ঋণাত্মক উষ্ণতা
Negative temperature coefficient,ঋণাত্মক উষ্ণতা সহগ
Negative transmission,ঋণাত্মক সংক্ৰমণ
Negative tree,ঋণাত্মক গছ
Negative tunnel diode,ঋণাত্মক সুৰংগ ডাইঅ&#39;ড
Negative-false,ঋণাত্মক মিছা
Negative-true,নেতিবাচক সত্য
Negligible,নগণ্য
Nematic liquid crystal,নেমেটিক তৰল স্ফটিক
Nemative mode,ঋণাত্মক ধৰণ
Neon lamp,নিয়ন লেম্প
Neper,নেপাৰ
Nested branching,নেষ্টেড শাখা
Nested task flag,নেষ্টেড ৱৰ্ক চিন
Nesting,বাহ সজা
Net impurity concentration,নিৰপেক্ষ অশুদ্ধিৰ ঘনত্ব
Net list,নেট তালিকা
Network,"নেটৱাৰ্ক, নেটৱাৰ্ক"
Network drive,নে&#39;টৱৰ্ক ড্ৰাইভ
Network driver,নেটৱৰ্ক অপাৰেটৰ
Network model,নেটৱাৰ্ক মডেল
Network operating system,নে&#39;টৱৰ্ক অপাৰেটিং চিস্টেম
Network server,নে&#39;টৱৰ্ক চাৰ্ভাৰ
Network structure,নেটৱাৰ্ক গঠন
Network theory,নেটৱৰ্ক তত্ত্ব
Network topology,নে&#39;টৱৰ্ক টপোলজি
Neutral,নিস্তেজ
Neutral line,নিৰপেক্ষ ৰেখা
Neutral region,ডিপ্ৰেছড জ&#39;ন
Neutralising circuit,নিষ্ক্ৰিয়কৰণ বৰ্তনী
Neutralization,নিষ্ক্ৰিয়কৰণ
Neutron,নিউট্ৰন
New generation CP,পৰৱৰ্তী প্ৰজন্মৰ CPU
New line character,নতুন শাৰী আখৰ
New-Zealand virus,নিউজিলেণ্ড ভাইৰাছ
Next state,পৰৱৰ্তী পৰ্যায়
Next state equation,পৰৱৰ্তী পৰ্যায়ৰ সমীকৰণ
Next state table,পৰৱৰ্তী পৰ্যায়ৰ টেবুল
Nibble,nibble
Nibble memory chip,nibble মেমৰি চিপ
Nibble multiplexer,nibble মাল্টিপ্লেক্সাৰ
Nicholas chart,nicholas চাৰ্ট
Night effect,ৰাতিৰ প্ৰভাৱ
Nine track tape,নটা পথ টেপ
Nine's complement,ন&#39;ৰ পৰিপূৰক
NMOS,en moss
NMOS inverter,en moss বিপৰীতমুখী
NMOS process,গণ প্ৰক্ৰিয়া
NMOS structure,en moss গঠন
NMOS transistor,en moss ট্ৰেঞ্জিষ্টৰ
No load current,শূন্য লোড কাৰেণ্ট
