Punjabi,Hindi
ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ,स्थूल लाइब्रेरी
ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ,स्थूल प्राचल
ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ,स्थूल प्रक्रमण
"1.ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ, 2. ਮੈਕਰੋਪ੍ਰੋਸੈਸਰ","1.स्थूल प्रक्रमक, 2. मैक्रोप्रोसेसर"
ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ,स्थूल प्रोग्रामन
ਕੁੱਲ ਪ੍ਰੋਟੋਟਾਈਪ,स्थूल आदिप्ररुप
"1.ਮੈਕਰੋ ਏਨਕੋਡਿੰਗ, 2.ਮੈਕਰੋ ਕੋਡਿੰਗ","1.स्थूल कूटलेखन, 2.स्थूल कोडन"
ਮੈਗਾਬਾਈਟ (MB),मेगाबाइट (एम बी)
ਜਾਦੂ ਦਾ ਪ੍ਰਤੀਕ,जादुई संप्रतीक
ਮੈਜਿਕ ਨੰਬਰ,जादुई संख्या
ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ,चुंबकीय बुदबुद स्मृति
ਚੁੰਬਕੀ ਕਾਰਡ,चुंबकीय कार्ड
"1.ਮੈਗਨੈਟਿਕ ਸੈੱਲ, 2.ਮੈਗਨੈਟਿਕ ਸੈੱਲ","1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल"
ਚੁੰਬਕੀ ਪ੍ਰਤੀਕ,चुंबकीय संप्रतीक
ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼,चुंबकीय कोर भंडारण
"1.ਮੈਗਨੈਟਿਕ ਡਿਸਕ, 2. ਚੁੰਬਕੀ ਡਿਸਕ","1.चुंबकीय चक्रिका, 2. चुंबकीय डिस्क"
ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ,चुंबकीय डिस्क पता
ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ,चुंबकीय चक्रिका स्मृति
ਚੁੰਬਕੀ ਡਰੱਮ,चुंबकीय ड्रम
"1.ਮੈਗਨੈਟਿਕ ਏਨਕੋਡਿੰਗ, 2.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ, 3.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ","1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण, 3.चुंबकीय कोडन"
ਚੁੰਬਕੀ ਸਿਖਰ,चुंबकीय शीर्ष
ਚੁੰਬਕੀ ਸਿਆਹੀ,चुंबकीय स्याही
ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR),चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर)
ਚੁੰਬਕੀ ਮਾਧਿਅਮ,चुंबकीय माध्यम
ਚੁੰਬਕੀ ਰੀਡਿੰਗ,चुंबकीय पठन
ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ,चुंबकीय अभिलेखन
ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼,चुंबकीय भंडारण
ਚੁੰਬਕੀ ਪੱਟੀ,चुंबकीय पट्टी
ਚੁੰਬਕੀ ਟੇਪ,चुंबकीय टेप
ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ,चुंबकीय टेप कार्टीज
ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ,चुंबकीय टेप ड्राइव
ਚੁੰਬਕੀ ਟੇਪ ਪੂਰਵਗਾਮੀ,चुंबकीय टेप अग्रक
ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ,चुंबकीय टेप लाइब्रेरियन
ਚੁੰਬਕੀ ਟੇਪ ਪਹੁੰਚ,चुंबकीय टेप अभिगमन
ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ,चुंबकीय टेप इकाई
"1.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਪਰਤ, 2.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਫਿਲਮ","1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म"
ਚੁੰਬਕੀ ਮਾਰਗ,चुंबकीय पथ
ਚੁੰਬਕੀ ਆਪਟੀਕਲ ਸਟੋਰੇਜ਼,चुंबकीय प्रकाशीय भंडारण
"1.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ, 2.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ","1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर"
ਚੁੰਬਕੀ ਵਿਗਾੜ,चुंबकीय विरुपण
ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ ਖਰਾਬ ਹੋਣ ਵਾਲੀ ਟੈਬਲੇਟ,चुंबकीय विरुपक टिकिया
"1. ਮੇਲ ਬਾਕਸ, 2. ਮੇਲ ਬਾਕਸ","1.डाक पेटी, 2.मेल बाक्स"
ਮੇਲ ਅਭੇਦ,मेल विलय
"1. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ, 2. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ","1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई"
ਮੁੱਖ ਫਰੇਮ,मेन फ्रेम
"1. ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ, 2. ਮੁੱਖ ਫਰੇਮ ਵਿਧੀ","1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र"
"1. ਮੁੱਖ ਮੈਮੋਰੀ, 2. ਮੁੱਖ ਮੈਮੋਰੀ","1.मुख्य स्मृति, 2.मुख्य मेमोरी"
"1.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ, 2.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ","1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश"
ਮੁੱਖ ਸਟੋਰੇਜ਼,मुख्य भंडारण
"1. ਮੁੱਖ ਸਵਿੱਚ, 2. ਮੁੱਖ ਸਵਿੱਚ","1.मेन स्विच, 2.मुख्य स्विच"
"1. ਮੇਨਟੇਨੈਂਸ, 2. ਮੇਨਟੇਨੈਂਸ","1.अनुरक्षण, 2.रखरखाव"
ਰੱਖ-ਰਖਾਅ ਪੈਨਲ,अनुरक्षण पैनल
ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ,अनुरक्षण काल
ਵੱਡਾ ਚੱਕਰ,वृहत् चक्र
ਕੁੰਜੀ ਜੰਤਰ,मुख्य युक्ति
ਮੁੱਖ ਕੁੰਜੀ,मुख्य कुंजी
ਮੁੱਖ ਪੜਾਅ,मुख्य अवस्था
ਮੁੱਖ ਬਣਤਰ,मुख्य संरचना
ਮੁੱਖ ਕੰਮ,मुख्य कार्य
ਬਹੁਗਿਣਤੀ ਭਾਗ,बहुसंख्यक अवयव
ਬਹੁਗਿਣਤੀ ਗੇਟ,बहुसंख्यक गेट
ਬਹੁਮਤ ਕਾਰਵਾਈ,बहुसंख्य संक्रिया
ਅਦਾਇਗੀ ਦੀ ਮਿਆਦ,प्रतिपूर्ति काल
ਗਲਤ ਕੰਮ ਕਰਨ ਦੀ ਰੁਟੀਨ,कुसंक्रिया रुटीन
ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ,प्रबंधन विकास
ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS),प्रबंधन सूचना तंत्र (एम आई एस)
ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ,प्रबंध विज्ञान
ਮਾਨਚੈਸਟਰ ਇੰਕੋਡਿੰਗ,मैनचेस्टर कूटलेखन
ਗੁਣਾ,बहुवलन
ਅਨੁਮਾਨਿਤ ਵੇਰੀਏਬਲ,प्रकलित चर
ਅਨੁਮਾਨਿਤ ਸੂਚਕਾਂਕ,प्रकलित सूचकन
ਮਨੁੱਖੀ ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,मानव यंत्र अनुकार
ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ,हस्तचालित पता स्विच
ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ,मैनुअल विश्लेषण
ਦਸਤੀ ਕਾਲ,मैनुअल आह्वान
ਦਸਤੀ ਇੰਦਰਾਜ਼,मैनुअल प्रविष्टि
"1.ਮੈਨੁਅਲ ਸੈਂਟਰ, 2.ਮੈਨੁਅਲ ਸੈਂਟਰ","1.हस्तचालित केंद्र, 2.मैनुअल केंद्र"
"1. ਮੈਨੁਅਲ ਇੰਪੁੱਟ, 2. ਮੈਨੂਅਲ ਇਨਪੁਟ","1.हस्त निवेश, 2. मैनुअल निवेश"
ਦਸਤੀ ਕਾਰਵਾਈ,हस्त प्रचालन
ਕਈ-ਤੋਂ-ਕਈ ਰਿਸ਼ਤੇ,अनेकानेक संबंध
ਮਲਟੀ-ਡੀਕੋਡਰ,बहु-एक-विकोडक
ਨਕਸ਼ਾ ਵਿਧੀ,प्रतिचित्र विधि
ਮੈਪਿੰਗ,प्रतिचित्रण
ਹਾਸ਼ੀਏ,उपांत
ਮਾਮੂਲੀ ਗਲਤੀ,उपांतीय त्रुटि
ਮਾਮੂਲੀ ਪੁੱਛਗਿੱਛ,उपांतीय जाँच
ਮਾਮੂਲੀ ਟੈਸਟ,उपांतीय परीक्षण
ਪ੍ਰਤੀਕ ਖੋਜ,चिन्ह संसूचन
ਸਾਈਨ ਰੀਡਿੰਗ,चिन्ह पठन
ਪ੍ਰਤੀਕ ਸਕੈਨਿੰਗ,चिन्ह क्रमवीक्षण
ਸੰਕੇਤ ਭਾਵਨਾ,चिन्ह बोध
ਮਾਰਕਰ,चिन्हक
ਨਿਸ਼ਾਨਦੇਹੀ,चिन्हन
ਮਾਰਕਰ ਲਹਿਰ,चिन्हक तरंग
markov ਚੇਨ,मार्कोव श्रृंखला
markov ਸਰੋਤ,मार्कोव स्रोत
ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ,मार्क-अप भाषा
maser,मेसर
maser,मेसर
"1. ਮਾਸਕ, 2. ਪਰਦਾ, 3. ਪਰਦਾ","1.मास्क, 2.आच्छद, 3.प्रच्छाद"
"1. ਕਵਰ ਬਿੱਟ, 2. ਕਵਰ ਬਿੱਟ, 3. ਦੋਹਰੇ ਅੰਕਾਂ ਨੂੰ ਮਾਸਕ ਕਰੋ","1.प्रच्छाद बिट, 2.आच्छद बिट, 3. मास्क दविअंक"
ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ,मास्क प्रोग्राम्य युक्ति
ਕਵਰ ਰਜਿਸਟਰ,आवरण रजिस्टर
"1. ਕਵਰ ਰੋਮ, 2. ਕਵਰ ਰੋਮ","1.आवृत रॉम, 2.आवृत आर ओ एम"
ਕਵਰ,आच्छादन
ਵਿਸ਼ਾਲ ਡਾਟਾ,विपुल आँकड़ए
"1. ਮਾਸ ਮੈਮੋਰੀ, 2. ਮਾਸ ਮੈਮੋਰੀ","1.विपुल स्मृति, 2.विपुल मेमोरी"
ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ,विपुलत: समांतर
ਸਰਦਾਰ,प्रधान
ਮਾਸਟਰ ਕਾਰਡ,मास्टर कार्ड
"1.ਹੈੱਡ ਵਾਚ, 2.ਕੰਟਰੋਲਰ ਵਾਚ","1.प्रधान घड़ई, 2.नियंत्रक घड़ई"
ਮੁੱਖ ਕੰਸੋਲ,प्रधान कन्सोल
ਪ੍ਰਮੁੱਖ ਡਾਟਾ,प्रधान आँकड़आ
ਮਾਸਟਰ ਚਿੱਤਰ,प्रधान आरेख
ਮਾਸਟਰ ਫਾਈਲ,प्रधान संचिका
ਮੁੱਖ ਗਰੁੱਪ,प्रधान समूह
ਮਾਸਟਰ ਕੁੰਜੀ,मास्टर कुंजी
ਮੁੱਖ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ,प्रधान लाइब्रेरी टेप
ਪ੍ਰਮੁੱਖ ਪ੍ਰੋਸੈਸਰ,प्रधान प्रक्रमक
ਫਲੈਗਸ਼ਿਪ ਪ੍ਰੋਗਰਾਮ,प्रधान प्रोग्राम
ਮੁੱਖ ਕੇਂਦਰ,प्रधान केंद्र
"1.ਮਾਸਟਰ ਟੇਪ, 2.ਮਾਸਟਰ ਟੇਪ","1.प्रधान टेप, 2.मास्टर टेप"
"1.ਪ੍ਰਿੰਸੀਪਲ ਟਰਮੀਨਲ, 2.ਮੁੱਖ ਟਰਮੀਨਲ","1.प्रधान अंतक, 2.प्रधान टर्मिनल"
ਮੁੱਖ ਅਧੀਨ ਜੰਤਰ,प्रधान अधीन युक्ति
ਮੁੱਖ ਅਧੀਨ ਸਿਸਟਮ,प्रधान अधीन तंत्र
"1. ਮੈਚ, 2. ਮੈਚ, 3. ਮਿਲੋ","1.मेल, 2.मिलान, 3.मिलना"
ਮੈਚ,मिलान
ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ,गणितीय प्रोग्रामन
ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ,गणितीय अनुकार
"1.ਮੈਟ੍ਰਿਕਸ, 2.ਮੈਟ੍ਰਿਕਸ","1.मैट्रिक्स, 2.आव्यूह"
"1.ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ, 2.ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ","1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक"
ਮੈਟਰਿਕਸ ਸਵਿੱਚ,मैट्रिक्स स्विच
ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ,आव्यूह सारणी
ਮੈਕਸੀ ਕੰਪਿਊਟਰ,मैक्सी कंप्यूटर
ਮੈਕਸੀ ਕੰਪਿਊਟਰ,मैक्सी कंप्यूटर
ਸਿਖਰ ਤੱਤ,उच्चिष्ट अवयव
ਯੋਗਾਪੈਡ,योगपद
ਮੈਕਸਵੈਲ ਡੈਮਨ,मैक्सवेल डैमन
"1. ਮਤਲਬ, 2. ਮਤਲਬ","1.मध्यमान, 2.माध्य"
ਮਤਲਬ ਰਿਕਵਰੀ ਸਮਾਂ,माध्य सुधार काल
ਅਸਫਲਤਾ ਦਾ ਮਤਲਬ ਸਮਾਂ,अंतर्विफलता माध्य काल
ਅਸਫਲਤਾ ਮੱਧ ਸਮਾਂ (mt b f),विफलता मध्य माध्यकाल (एम टी बी एफ)
ਅਸਫਲਤਾ ਦਾ ਸਮਾਂ,विफलता का माध्य काल
ਮੁਰੰਮਤ ਦਾ ਮਤਲਬ ਸਮਾਂ,मरम्मत माध्य काल
ਸੁਧਾਰ ਮੱਧ ਸਮਾਂ (MTTR),सुधार माध्यकाल (एम टी टी आर)
ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI),मध्यम स्केल एकीकरण (एम एस आई)
ਮੱਧਮ ਏਕੀਕਰਣ (MSI),मध्यम समाकलन (एम एस आई)
ਮਤਲਬ ਮਿਆਦ ਸਟੋਰੇਜ਼ ਜੰਤਰ,माध्य पद भंडारण युक्ति
ਮੈਗਾ ਬਿਟਸ ਪ੍ਰਤੀ ਸਕਿੰਟ (Mbps),मेगा बिट प्रति सेकंड (एम बी पी एस)
ਕੰਪੋਨੈਂਟ ਆਬਜੈਕਟ,अवयव वस्तु
ਕੰਪੋਨੈਂਟ ਰਿਕਾਰਡ,अवयव अभिलेख
"1.ਮੈਮੋਰੀ, 2.ਮੈਮੋਰੀ","1.स्मृति, 2.मेमोरी"
"1.ਮੈਮੋਰੀ ਐਰੇ, 2.ਮੈਮੋਰੀ ਐਰੇ","1.स्मृति सरणी, 2.मेमोरी व्यूह"
"1.ਮੈਮਰੀ ਫੰਡ, 2.ਮੈਮਰੀ ਬੈਂਕ","1.स्मृति कोष, 2.मेमोरी बैंक"
"1. ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ","1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी"
"1.ਮੈਮੋਰੀ ਬੱਸ, 2. ਮੈਮੋਰੀ ਬੱਸ","1.स्मृति बस, 2. मेमोरी बस"
ਮੈਮੋਰੀ ਕਾਰਡ,स्मृति कार्ड
ਮੈਮੋਰੀ ਸੈੱਲ,स्मृति कोष्ठिका
ਯਾਦਦਾਸ਼ਤ ਦਾ ਨੁਕਸਾਨ,स्मृति संहनन
"1. ਮੈਮੋਰੀ ਕੋਰ, 2. ਮੈਮੋਰੀ ਕੋਰ","1.स्मृति कोर, 2.मेमोरी कोर"
ਮੈਮੋਰੀ ਚੱਕਰ,स्मृति चक्र
"1. ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ","1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी"
"1.ਮੈਮੋਰੀ ਡੰਪ,2.ਮੈਮੋਰੀ ਡੰਪ","1.स्मृति निपात, 2.मेमोरी डंप"
"1.ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ, 2.ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ","1.स्मृति विनिमय, 2.मेमोरी विनिमय"
"1.ਮੈਮੋਰੀ ਲੜੀ, 2.ਮੈਮੋਰੀ ਲੜੀ","1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम"
ਮੈਮੋਰੀ ਹਦਾਇਤ,स्मृति अनुदेश
"1.ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ, 2.ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ","1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन"
"1.ਮੈਮੋਰੀ ਨਕਸ਼ਾ, 2.ਮੈਮੋਰੀ ਨਕਸ਼ਾ","1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र"
"1. ਮੈਮੋਰੀ ਮੈਪਡ ਆਉਟਪੁੱਟ, 2. ਇਨਪੁਟ, 3. ਮੈਮੋਰੀ ਮੈਪਡ I/O","1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ"
"1.ਮੈਮੋਰੀ ਮਾਡਲ, 2.ਮੈਮੋਰੀ ਮਾਡਲ, 3.ਮੈਮੋਰੀ ਮਾਡਲ","1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल"
"1.ਮੈਮੋਰੀ ਮੋਡੀਊਲ, 2.ਮੈਮੋਰੀ ਮੋਡੀਊਲ","1.स्मृति माड्यूल, 2.मेमोरी माड्यूल"
"1. ਮੈਮੋਰੀ ਇੰਡੈਕਸ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਇੰਡੈਕਸ ਰਜਿਸਟਰ","1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी"
ਯਾਦ ਸ਼ਕਤੀ,स्मृति शक्ति
ਮੈਮੋਰੀ ਸੁਰੱਖਿਆ,स्मृति संरक्षण
"1.ਮੈਮੋਰੀ ਹਵਾਲਾ ਨਿਰਦੇਸ਼, 2.ਮੈਮੋਰੀ ਸੰਦਰਭ ਨਿਰਦੇਸ਼","1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश"
"1.ਮੈਮੋਰੀ ਪ੍ਰੋਗਰਾਮ, 2.ਮੈਮੋਰੀ ਪ੍ਰੋਗਰਾਮ","1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश"
"1.ਮੈਮੋਰੀ ਯੂਨਿਟ, 2.ਮੈਮੋਰੀ ਯੂਨਿਟ","1.स्मृति इकाई, 2.मेमोरी इकाई"
ਮੀਨੂ,मेनू
ਮੇਨੂ ਬਾਰ,मेनू बार
ਮੇਨੂ ਸੰਚਾਲਿਤ,मेनू चालित
ਮੇਨੂ ਚੋਣ,मेनू चयन
ਮੁੱਖ-ਸੰਚਾਲਿਤ ਪ੍ਰੋਗਰਾਮ,मेन-चालित प्रोग्राम
"1.ਅੰਦਰੂਨੀ, 2.ਮਿਲਿਆ ਹੋਇਆ","1.अंतरनिहित, 2.विलय"
ਅਭੇਦ ਐਕਸਚੇਂਜ ਛਾਂਟੀ,विलय विनिमय छंटाई
"1. ਵਿਲੀਨਤਾ ਨੂੰ ਛਾਂਟਣਾ, 2. ਕੈਟਾਲਾਗ ਚੋਣ","1.छंटाई संविलय, 2. प्रसूची वरण"
"1. ਵਿਲੀਨਤਾ, 2. ਵਿਲੀਨਤਾ","1.विलय, 2.संविलय"
ਜਾਲੀ ਨੈੱਟਵਰਕ,जालाक्षि जालक्रम
ਮੈਸੇਜਿੰਗ,संदेशन
ਸੁਨੇਹਾ,संदेश
ਸੁਨੇਹਾ ਪ੍ਰਮਾਣਿਕਤਾ,संदेश अभिप्रमाणन
ਸੁਨੇਹਾ ਸੈੱਲ,संदेश कोष्ठ
ਸੁਨੇਹਾ ਸਰਕਟ,संदेश परिपथ
ਸੁਨੇਹਾ ਫਾਰਮੈਟ,संदेश आरूप
ਸੁਨੇਹਾ ਪੋਰਟ,संदेश प्रवेशिका
ਸੁਨੇਹਾ ਮੋਡ,संदेश विधा
ਮੈਸੇਜਿੰਗ,संदेश प्रेषण
"1.ਸੁਨੇਹੇ ਦੀ ਛਾਂਟੀ, 2.ਸੁਨੇਹੇ ਦੀ ਛਾਂਟੀ","1.संदेश क्रमवरण, 2.संदेश क्रमचयन"
ਸੁਨੇਹਾ ਲਾਈਨ,संदेश पंक्ति
ਸੁਨੇਹਾ ਸਵਿੱਚ,संदेश स्विच
ਸੁਨੇਹਾ ਟੈਕਸਟ,संदेश पाठ
ਸੁਨੇਹਾ ਟ੍ਰਾਂਸਫਰ ਏਜੰਟ,संदेश अंतरण अभिकर्मक
ਸੁਪਰ ਅਸੈਂਬਲਰ,अधि कोडांतरक
ਮੈਟਾਕਲਾਸ,मेटावर्ग
"1. ਹੋਰ ਸੰਕਲਨ, 2. ਹੋਰ ਵਿਆਖਿਆ","1.अधि संकलन, 2.अधि अनुभाषण"
"1. ਹੋਰ ਦੁਭਾਸ਼ੀਏ, 2. ਹੋਰ ਕੰਪਾਈਲਰ","1.अधि अनुभाषक, 2.अधि संकलक"
ਬੋਲੀ,अधिभाषा
"1.ਮੇਟਾ ਨੈੱਟਵਰਕ, 2.ਮੇਟਾ ਨੈੱਟਵਰਕ","1.मेटा जालक्रम, 2.मेटा नेटवर्क"
ਤਾਨਾਸ਼ਾਹੀ,अधितंत्र
ਪ੍ਰਕਿਰਿਆ,विधि
ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ (MAN),महानगरीय क्षेत्र नेटवर्क (एम ए एन)
ਮਾਈਕ੍ਰੋ,सूक्ष्म
"1.ਮਾਈਕ੍ਰੋਕੋਡ,2.ਮਾਈਕ੍ਰੋਕੋਡ","1.सूक्ष्म कूट, 2.सूक्ष्म कोड"
ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ,सूक्ष्म कंप्यूटर
ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ,माइक्रो नियंत्रक
ਮਾਈਕਰੋ ਚੱਕਰ,माइक्रो चक्र
ਮਾਈਕ੍ਰੋਇਲੈਕਟ੍ਰੋਨਿਕ ਮਕੈਨੀਕਲ ਮਕੈਨੀਜ਼ਮ (MEMS),सूक्ष्म इलेक्ट्रॉनिक यांत्रिक तंत्र (मेमस)
ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,माइक्रो इलेक्ट्रॉनिकी
ਮਾਈਕਰੋ ਮਿਨੀਏਚਰਾਈਜ਼ੇਸ਼ਨ,माइक्रो लघुरुपण
ਮਾਈਕ੍ਰੋ ਆਰਡਰ,सूक्ष्म क्रम
"1.ਮਾਈਕ੍ਰੋ, 2.ਮੇਨਫ੍ਰੇਮ ਲਿੰਕ","1.माइक्रो, 2.मेनफ्रेम लिंक"
ਮਾਈਕ੍ਰੋ ਚਿੱਪ,माइक्रो चिप
ਮਾਈਕ੍ਰੋ ਕੋਬੋਲ,माइक्रो कोबोल
ਮਾਈਕ੍ਰੋ ਕੋਡ,सूक्ष्म कोड
"1.ਮਾਈਕ੍ਰੋਫਾਈਲ, 2.ਮਾਈਕ੍ਰੋਫਿਸ਼, 3.ਮਾਈਕ੍ਰੋਫਾਈਲ","1.सूक्ष्मिका, 2.माइक्रोफिश, 3.सूक्ष्म संचिका"
ਮਾਈਕ੍ਰੋ ਫਲਾਪੀ,माइक्रो फ्लापी
ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਿੰਗ ਡਿਵਾਈਸ,माइक्रोफॉर्म पठन यंत्र
ਮਾਈਕਰੋ ਫਰੇਮ,माइक्रो फ्रेम
ਮਾਈਕ੍ਰੋਗ੍ਰਾਫਿਕਸ,माइक्रोग्राफिक्स
ਮਾਈਕ੍ਰੋਫ਼ੋਨ,माइक्रोफोन
ਮਾਈਕ੍ਰੋਫੋਟੋਗ੍ਰਾਫ਼,माइक्रोफोटोग्राफ
"1.ਮਾਈਕਰੋਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ, 2.ਮਾਈਕਰੋਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ","1.माइक्रोप्रोससिंग एकक, 2.सूक्ष्म प्रक्रमण एकक"
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ,माइक्रोप्रोसेसर
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਚਿੱਪ,माइक्रोप्रोसेसर चिप
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਦੁਭਾਸ਼ੀਏ,माइक्रोप्रोसेसर अनुभाषक
ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਸੈਸਰ ਯੂਨਿਟ (MPU),माइक्रो प्रोसेसर यूनिट ( एम पी यू)
"1. ਮਾਈਕ੍ਰੋਪ੍ਰੋਗਰਾਮ, 2. ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮ","1.माइक्रोप्रोग्राम, 2.माइक्रो क्रमादेश"
ਮਾਈਕ੍ਰੋ ਕ੍ਰਮ,माइक्रो अनुक्रम
ਮਾਈਕ੍ਰੋਸਾਫਟ,माइक्रोसॉफ्ट
ਮਾਈਕਰੋਸਾਫਟ ਵਿੰਡੋਜ਼,माइक्रोसाफ्ट विंडोज
ਮਾਈਕ੍ਰੋ ਵੇਵ,सूक्ष्म तरंग
ਮਾਈਕ੍ਰੋ ਵੇਵ ਲਿੰਕ,सूक्ष्म तरंग कड़ई
ਮਾਈਕ੍ਰੋਵੇਵ ਸੰਚਾਰ,सूक्ष्म तरंग संचरण
ਮੱਧ ਪ੍ਰਬੰਧਨ,मध्य प्रबंधन
"1. ਮਿਡਲਵੇਅਰ, 2. ਮੱਧ ਮਾਲ","1.मध्यवेयर, 2. मिडल वेयर"
ਮਿਡੀ ਕੰਪਿਊਟਰ,मिडी कंप्यूटर
ਕੇਂਦਰੀ ਬਿੰਦੂ,मध्य बिंदु
ਔਸਤ,मध्यपद
ਪਰਵਾਸ ਰੂਟ,प्रवासन पथ
ਮਿਲੀਅਨ ਨਿਰਦੇਸ਼ ਪ੍ਰਤੀ ਸਕਿੰਟ (MIPS),मिलियन अनुदेश प्रति सेकंड (एम आई पी एस)
ਮਿੰਨੀ ਕੰਪਿਊਟਰ,लघु कंप्यूटर
