Gujarati,Punjabi
સરેરાશ ઉત્પાદન,ਮਤਲਬ ਉਤਪਾਦ
સરેરાશ પ્રમાણસર,ਮਤਲਬ ਅਨੁਪਾਤਕ
સરેરાશ ત્રિજ્યા વેગ,ਮਤਲਬ ਰੇਡੀਅਸ ਵੇਗ
સરેરાશ શ્રેણી,ਮਤਲਬ ਸੀਮਾ
સરેરાશ પ્રતિક્રિયા સમયગાળો,ਮਤਲਬ ਪ੍ਰਤੀਕਰਮ ਦੀ ਮਿਆਦ
સરેરાશ રીફ્રેક્શન,ਮਤਲਬ ਰਿਫ੍ਰੈਕਸ਼ਨ
અર્થ સમુદ્ર સ્તર,ਮਤਲਬ ਸਮੁੰਦਰ ਦਾ ਪੱਧਰ
અર્થ સૂર્ય દિવસ,ਸੂਰਜੀ ਦਿਨ ਦਾ ਮਤਲਬ ਹੈ
સરેરાશ સૂર્ય સમય,ਮਤਲਬ ਸੂਰਜੀ ਸਮਾਂ
અર્થ ચોક્કસ ગરમી,ਮਤਲਬ ਖਾਸ ਗਰਮੀ
"સરેરાશ ઝડપ, સરેરાશ ઝડપ, સરેરાશ ઝડપ","ਮਤਲਬ ਗਤੀ, ਮਤਲਬ ਗਤੀ, ਮਤਲਬ ਗਤੀ"
સરેરાશ વર્તુળ વિમાન,ਮਤਲਬ ਸਰਕਲ ਪਲੇਨ
વિચલન સ્ક્વેર મીન,ਡਿਵੀਏਸ਼ਨ ਵਰਗ ਦਾ ਮਤਲਬ
વિસ્થાપન ચોરસ સરેરાશ,ਵਿਸਥਾਪਨ ਵਰਗ ਦਾ ਮਤਲਬ ਹੈ
ભૂલ ચોરસ સરેરાશ,ਗਲਤੀ ਵਰਗ ਦਾ ਮਤਲਬ
ભૂલ ચોરસ સરેરાશ અંદાજ,ਗਲਤੀ ਵਰਗ ਦਾ ਮਤਲਬ ਅਨੁਮਾਨ
બોલાતી વર્ગનો અર્થ,ਬੋਲਣ ਵਾਲੀ ਕਲਾਸ ਦਾ ਮਤਲਬ ਹੈ
પરિમાણ સરેરાશ ચોરસ લંબાઈ,ਮਾਪ ਦਾ ਮਤਲਬ ਵਰਗ ਲੰਬਾਈ
વેગ ચોરસ સરેરાશ,ਵੇਗ ਵਰਗ ਦਾ ਮਤਲਬ
સરેરાશ તણાવ,ਮਤਲਬ ਤਣਾਅ
અર્થ સૂર્ય,ਮਤਲਬ ਸੂਰਜ
સરેરાશ બાકીની ઉંમર,ਔਸਤ ਬਾਕੀ ਉਮਰ
સરેરાશ સ્વર,ਮਤਲਬ ਟੋਨ
સરેરાશ બોલ,ਮਤਲਬ ਟ੍ਰੈਜੈਕਟਰੀ
"સરેરાશ, સરેરાશ મૂલ્ય","ਮਤਲਬ, ਮਤਲਬ ਮੁੱਲ"
મધ્ય અર્ધ વિમાન,ਮੱਧ ਅੱਧਾ ਜਹਾਜ਼
સરેરાશ પ્રમેય,ਮਤਲਬ ਪ੍ਰਮੇਯ
સરેરાશ તફાવત,ਮਤਲਬ ਪਰਿਵਰਤਨ
સરેરાશ વેગ,ਮਤਲਬ ਵੇਗ
અર્થ પૃથ્વી,ਮਤਲਬ ਧਰਤੀ
દરમિયાન,ਮਤਲਬ ਸਮਾਂ
વિક્ષેપ-મીન-સમય,ਇੰਟਰੱਪਟ-ਮੀਨ-ਟਾਈਮ
મધ્યસ્થી સમારોહ,ਵਿਚੋਲਗੀ ਦੀ ਰਸਮ
"માપ, પથારી","ਮਾਪ, ਬਿਸਤਰਾ"
કાર્યક્ષમતા માપ,ਕੁਸ਼ਲਤਾ ਮਾਪ
એકરૂપ માપ,ਸਮਰੂਪ ਮਾਪ
ચોકસાઇ માપ,ਸ਼ੁੱਧਤਾ ਮਾਪ
વિપરીત માપન,ਉਲਟ ਮਾਪ
પરિવર્તનશીલતા માપ,ਪਰਿਵਰਤਨਸ਼ੀਲਤਾ ਮਾਪ
માપેલ લંબાઈ,ਮਾਪੀ ਗਈ ਲੰਬਾਈ
"માપ, માપ, માપ","ਮਾਪ, ਮਾਪ, ਮਾਪ"
માપન અંતર,ਮਾਪ ਪਛੜ
કાર્યક્ષમતા માપન,ਕੁਸ਼ਲਤਾ ਮਾਪ
આકાશનું માપન,ਅਸਮਾਨ ਦਾ ਮਾਪ
ઉપયોગિતા માપન,ਉਪਯੋਗਤਾ ਮਾਪ
"માપ (n.), માપક, માપ (v.)","ਮਾਪ (n.), ਮਾਪਣ ਵਾਲਾ, ਮਾਪ (v.)"
"બળ, યાંત્રિક, સંપર્ક","ਫੋਰਸ, ਮਕੈਨੀਕਲ, ਸੰਪਰਕ"
યાંત્રિક દુરુપયોગ,ਮਕੈਨੀਕਲ ਦੁਰਵਿਵਹਾਰ
બળ ક્રિયા,ਫੋਰਸ ਕਾਰਵਾਈ
યાંત્રિક લાભ,ਮਕੈਨੀਕਲ ਫਾਇਦਾ
યાંત્રિક એનાલોગ,ਮਕੈਨੀਕਲ ਐਨਾਲਾਗ
યાંત્રિક બેન્ડ એક્સ્ટેંશન,ਮਕੈਨੀਕਲ ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ
યાંત્રિક ડબલ રીફ્રેક્શન,ਮਕੈਨੀਕਲ ਡਬਲ ਰਿਫ੍ਰੈਕਸ਼ਨ
શૂન્ય ખેંચવાની મર્યાદા,ਜ਼ੀਰੋ ਡਰੈਗ ਸੀਮਾ
યાંત્રિક ધ્યાન,ਮਕੈਨੀਕਲ ਫੋਕਸ
યાંત્રિક લાક્ષણિકતાઓ,ਮਕੈਨੀਕਲ ਗੁਣ
યાંત્રિક સ્થિરતા,ਮਕੈਨੀਕਲ ਸਥਿਰ
યાંત્રિક વર્તમાન સમય સંકલનકર્તા,ਮਕੈਨੀਕਲ ਮੌਜੂਦਾ ਟਾਈਮ ਇੰਟੀਗਰੇਟਰ
યાંત્રિક ભીનાશ,ਮਕੈਨੀਕਲ ਗਿੱਲਾ
યાંત્રિક વિધ્રુવીકરણ,ਮਕੈਨੀਕਲ depolarization
યાંત્રિક ટ્રેક્શન,ਮਕੈਨੀਕਲ ਟ੍ਰੈਕਸ਼ਨ
યાંત્રિક સંપાદન,ਮਕੈਨੀਕਲ ਸੰਪਾਦਨ
યાંત્રિક અસર,ਮਕੈਨੀਕਲ ਪ੍ਰਭਾਵ
યાંત્રિક ઊર્જા,ਮਕੈਨੀਕਲ ਊਰਜਾ
યાંત્રિક સમીકરણ,ਮਕੈਨੀਕਲ ਸਮੀਕਰਨ
"યાંત્રિક સંતુલન, યાંત્રિક સંતુલન","ਮਕੈਨੀਕਲ ਸੰਤੁਲਨ, ਮਕੈਨੀਕਲ ਸੰਤੁਲਨ"
યાંત્રિક સમકક્ષ,ਮਕੈਨੀਕਲ ਬਰਾਬਰ
યાંત્રિક બળ,ਮਕੈਨੀਕਲ ਫੋਰਸ
યાંત્રિક ઘર્ષણ,ਮਕੈਨੀਕਲ ਰਗੜ
યાંત્રિક અવરોધ,ਮਕੈਨੀਕਲ ਰੁਕਾਵਟ
યાંત્રિક હસ્તક્ષેપ,ਮਕੈਨੀਕਲ ਦਖਲ
યાંત્રિક અલગતા,ਮਕੈਨੀਕਲ ਅਲੱਗ-ਥਲੱਗ
યાંત્રિક સમૂહ,ਮਕੈਨੀਕਲ ਪੁੰਜ
યાંત્રિક માધ્યમ,ਮਕੈਨੀਕਲ ਮਾਧਿਅਮ
યાંત્રિક પદ્ધતિ,ਮਕੈਨੀਕਲ ਢੰਗ
યાંત્રિક મિશ્રણ,ਮਕੈਨੀਕਲ ਮਿਕਸਿੰਗ
યાંત્રિક મોડેલ,ਮਕੈਨੀਕਲ ਮਾਡਲ
યાંત્રિક મોડ્યુલેટર,ਮਕੈਨੀਕਲ ਮੋਡੀਊਲੇਟਰ
યાંત્રિક વેગ,ਮਕੈਨੀਕਲ ਗਤੀ
યાંત્રિક કામગીરી,ਮਕੈਨੀਕਲ ਕਾਰਵਾਈ
યાંત્રિક ઓપ્ટિકલ અસર,ਮਕੈਨੀਕਲ ਆਪਟੀਕਲ ਪ੍ਰਭਾਵ
યાંત્રિક ઘટના,ਮਕੈਨੀਕਲ ਵਰਤਾਰੇ
યાંત્રિક શક્તિ,ਮਕੈਨੀਕਲ ਤਾਕਤ
યાંત્રિક ગુણધર્મો,ਮਕੈਨੀਕਲ ਗੁਣ
યાંત્રિક છિદ્રક,ਮਕੈਨੀਕਲ perforator
યાંત્રિક સુધારક,ਮਕੈਨੀਕਲ ਸੁਧਾਰਕ
યાંત્રિક રેફ્રિજરેશન,ਮਕੈਨੀਕਲ ਫਰਿੱਜ
યાંત્રિક રેકોર્ડર,ਮਕੈਨੀਕਲ ਰਿਕਾਰਡਰ
યાંત્રિક રજૂઆત,ਮਕੈਨੀਕਲ ਨੁਮਾਇੰਦਗੀ
યાંત્રિક પ્રતિકાર,ਮਕੈਨੀਕਲ ਵਿਰੋਧ
યાંત્રિક સ્કેનિંગ,ਮਕੈਨੀਕਲ ਸਕੈਨਿੰਗ
યાંત્રિક સંવેદના,ਮਕੈਨੀਕਲ ਸੈਂਸਿੰਗ
યાંત્રિક stirrer,ਮਕੈਨੀਕਲ stirrer
યાંત્રિક આંચકો,ਮਕੈਨੀਕਲ ਸਦਮਾ
"યાંત્રિક પાવડો, યાંત્રિક પાવડો","ਮਕੈਨੀਕਲ ਬੇਲਚਾ, ਮਕੈਨੀਕਲ ਬੇਲਚਾ"
યાંત્રિક સામ્યતા,ਮਕੈਨੀਕਲ ਸਮਾਨਤਾ
યાંત્રિક સ્પિનિંગ,ਮਕੈਨੀਕਲ ਸਪਿਨਿੰਗ
યાંત્રિક ટેથર મોટર,ਮਕੈਨੀਕਲ ਟੀਥਰ ਮੋਟਰ
યાંત્રિક ઉત્તેજના,ਮਕੈਨੀਕਲ ਉਤੇਜਨਾ
મશીન હસ્તકલા,ਮਸ਼ੀਨ ਕਰਾਫਟ
યાંત્રિક વાઇબ્રેટર,ਮਕੈਨੀਕਲ ਵਾਈਬ੍ਰੇਟਰ
યાંત્રિક કાર્ય,ਮਕੈਨੀਕਲ ਕੰਮ
મશીન સંચાલિત,ਮਸ਼ੀਨ ਚਲਾਈ ਗਈ
યાંત્રિક રીતે ઉલટાવી શકાય તેવું,ਮਸ਼ੀਨੀ ਤੌਰ &#39;ਤੇ ਉਲਟਾਉਣ ਯੋਗ
"બળ વિજ્ઞાન, મિકેનિક્સ, મિકેનિક્સ","ਫੋਰਸ ਵਿਗਿਆਨ, ਮਕੈਨਿਕਸ, ਮਕੈਨਿਕਸ"
યાંત્રિકરણ,ਮਸ਼ੀਨੀਕਰਨ
"મિકેનિઝમ, મિકેનિઝમ, મિકેનિઝમ, ઇન્સ્ટ્રુમેન્ટ","mechanism, mechanism, mechanism, instrument"
સુનાવણીની પદ્ધતિ,ਸੁਣਵਾਈ ਦੀ ਵਿਧੀ
પ્રતિક્રિયાની પદ્ધતિ,ਪ੍ਰਤੀਕਰਮ ਦੀ ਵਿਧੀ
ઘડિયાળની પદ્ધતિ,ਘੜੀ ਵਿਧੀ
પ્રક્રિયાગત,ਕਾਰਜਪ੍ਰਣਾਲੀ
પ્રક્રિયા બોક્સ,ਵਿਧੀ ਬਾਕਸ
યાંત્રિક બળ,ਮਕੈਨੀਕਲ ਫੋਰਸ
"મધ્ય, મધ્ય, મધ્ય, મધ્ય","ਮੱਧ, ਮੱਧ, ਮੱਧ, ਮੱਧ"
મધ્યમ વય,ਦਰਮਿਆਨੀ ਉਮਰ
સરેરાશ સરેરાશ,ਔਸਤ ਔਸਤ
મધ્યમ અસરકારક વોલ્યુમ,ਮੱਧਮ ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵਾਲੀਅਮ
અર્થ ઘાતક વોલ્યુમ,ਮਤਲਬ ਘਾਤਕ ਵਾਲੀਅਮ
અર્થ ઘાતક સમયગાળો,ਮਤਲਬ ਘਾਤਕ ਮਿਆਦ
"મધ્ય રેખા, મધ્ય રેખા","ਮੱਧ ਰੇਖਾ, ਮੱਧ ਰੇਖਾ"
"માધ્યમ (v.), મધ્યમ (ed.)","ਮੱਧਮ (v.), ਮੱਧਮ (ed.)"
મધ્યમ વિચલન,ਮੱਧਮ ਭਟਕਣਾ
મધ્યમ અસર,ਮੱਧਮ ਪ੍ਰਭਾਵ
મધ્યમ માસ ન્યુક્લિયસ,ਮੱਧਮ ਪੁੰਜ ਨਿਊਕਲੀਅਸ
"મધ્યમ ન્યુક્લિયસ, મધ્યમ બીજક","ਮੱਧਮ ਨਿਊਕਲੀਅਸ, ਮੱਧਮ ਨਿਊਕਲੀਅਸ"
મધ્યમ શ્રેણીના રડાર,ਮੱਧਮ ਸੀਮਾ ਰਾਡਾਰ
મધ્યમ શોટ,ਮੱਧਮ ਸ਼ਾਟ
મધ્યમ કદના કણો,ਦਰਮਿਆਨੇ ਵਾਲੀਅਮ ਕਣ
મેડ્યુલા,ਮੇਡੁੱਲਾ
"સ્થૂળ, ગુરુ, મહા, સ્પષ્ટ, નિયુત (દશલક્ષા)","ਸਕਲ, ਗੁਰੂ, ਮਹਾ, ਸਪਸ਼ਟ, ਨਿਯੁਤ (ਦਸ਼ਲਕਸ਼)"
મેગાબીટ,megabit
મેગાક્યુરી,megacurie
મેગાસાયકલ,ਮੈਗਾਸਾਈਕਲ
"મેગાફોન, સાયરન","ਮੈਗਾਫੋਨ, ਸਾਇਰਨ"
મેક્રોસ્કોપિક,ਮੈਕਰੋਸਕੋਪਿਕ
એકંદર લક્ષણો,ਗੰਭੀਰ ਲੱਛਣ
વિશાળ સ્ફટિક,ਵਿਸ਼ਾਲ ਕ੍ਰਿਸਟਲ
મેગાટોન બોમ્બ,ਮੈਗਾਟਨ ਬੰਬ
મેગાટ્રોન ટ્યુબ,megatron ਟਿਊਬ
મેગાવોલ્ટ,ਮੈਗਾਵੋਲਟ
MW,MW
"મેગર, મેગ ઓહ્મમીટર","megger, meg ohmmeter"
મેગોમ,ਮੈਗੋਮ
મેગોમ ગેજ,ਮੈਗੋਮ ਗੇਜ
મેગોમ સંવેદનશીલતા,ਮੈਗੋਮ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
meisner અસર,meisner ਪ੍ਰਭਾਵ
meisner અસર,meisner ਪ੍ਰਭਾਵ
મેચ,ਮੈਚ
મેલોડિયન,ਮੇਲੋਡੀਅਨ
"સ્વર, લય","ਤਾਲ, ਤਾਲ"
"ઓગળવું (n.), ઓગળવું, ઓગળવું (ver.)","ਪਿਘਲਣਾ (n.), ਪਿਘਲਣਾ, ਪਿਘਲਣਾ (ver.)"
ગલન અસ્થિભંગ,ਪਿਘਲਣਾ ਫ੍ਰੈਕਚਰ
ગલન શક્તિ,ਪਿਘਲਣ ਦੀ ਸ਼ਕਤੀ
ફાસ્ટ મેલ્ટ બેક ટ્રાંઝિસ્ટર,ਤੇਜ਼ ਪਿਘਲਣ ਵਾਲਾ ਟਰਾਂਜ਼ਿਸਟਰ
પીગળવું ટ્રાન્ઝિસ્ટર,ਪਿਘਲ ਵਾਪਸ ਟਰਾਂਜ਼ਿਸਟਰ
"ઓગળવું, ઓગળવું","ਪਿਘਲਣਾ, ਪਿਘਲਣਾ"
ગલાન્બિંદુ,ਪਿਘਲਣ ਬਿੰਦੂ
ગલન તાપમાન,ਪਿਘਲਣ ਦਾ ਤਾਪਮਾਨ
સભ્ય,ਮੈਂਬਰ
"પટલ, પટલ, કલા","ਝਿੱਲੀ, ਝਿੱਲੀ, ਕਲਾ"
પટલ સામ્યતા,ਝਿੱਲੀ ਸਮਾਨਤਾ
મેમ્બ્રેન સાદ્રશ્ય બેન્ડિંગ,ਝਿੱਲੀ ਸਮਾਨਤਾ ਝੁਕਣਾ
કલા ધ્વજ,ਕਲਾ ਝੰਡਾ
પટલ કાર્ય,ਝਿੱਲੀ ਫੰਕਸ਼ਨ
પટલ સંભવિત,ਝਿੱਲੀ ਸੰਭਾਵੀ
અર્ધચંદ્રાકાર ચંદ્ર,ਚੰਦਰਮਾ ਦਾ ਚੰਦ
મેમરિસ્ટ,memrist
"મેમરી, મેમરી સિસ્ટમ","ਮੈਮੋਰੀ, ਮੈਮੋਰੀ ਸਿਸਟਮ"
મેમરી સૂચના ટેબલ,ਮੈਮੋਰੀ ਹਦਾਇਤ ਸਾਰਣੀ
મેમરી ક્ષમતા,ਮੈਮੋਰੀ ਸਮਰੱਥਾ
"મેમરી સેલ, મેમરી સેલ","ਮੈਮੋਰੀ ਸੈੱਲ, ਮੈਮੋਰੀ ਸੈੱਲ"
મેમરી કોર,ਮੈਮੋਰੀ ਕੋਰ
મેમરી ચક્ર,ਮੈਮੋਰੀ ਚੱਕਰ
મેમરી વિલંબ,ਮੈਮੋਰੀ ਦੇਰੀ
"મેમરી ઉપકરણ, મેમરી ઉપકરણ","ਮੈਮੋਰੀ ਜੰਤਰ, ਮੈਮੋਰੀ ਜੰਤਰ"
મેમરી ડિપોઝિટ,ਮੈਮੋਰੀ ਡਿਪਾਜ਼ਿਟ
મેમરી અસર,ਮੈਮੋਰੀ ਪ੍ਰਭਾਵ
મેમરી જાળવણી,ਮੈਮੋਰੀ ਸੰਭਾਲ
અર્થ લંબન,ਮਤਲਬ parallax
"meniscus, meniscus","meniscus, meniscus"
મેનિસ્કસ લેન્સ,meniscus ਲੈਨਜ
"pardic, mercuric","pardic, mercuric"
"પારડીયા, પારો","ਪਰਦੀਆ, ਪਾਰਾ"
"પારો-બેરોમીટર, પારો-બેરોમીટર","ਪਾਰਾ-ਬੈਰੋਮੀਟਰ, ਪਾਰਾ-ਬੈਰੋਮੀਟਰ"
"પારદિક થર્મોમીટર, પારદિક થર્મોમીટર","ਪੈਰਾਡਿਕ ਥਰਮਾਮੀਟਰ, ਪੈਰਾਡਿਕ ਥਰਮਾਮੀਟਰ"
પારો આર્કલેમ્પ,ਪਾਰਾ arclamp
પારો આર્ક્યુએટ,ਪਾਰਾ arcuate
પારો બેરોમીટર,ਪਾਰਾ ਬੈਰੋਮੀਟਰ
પારદ સ્તંભ,ਪਰਾਦ ਥੰਮ੍ਹ
ટ્રાન્સ પ્રેશર ગેજ,ਟ੍ਰਾਂਸ ਪ੍ਰੈਸ਼ਰ ਗੇਜ
પારો મેનોમીટર,ਪਾਰਾ ਮੈਨੋਮੀਟਰ
પારો કોઇલ કેથોડ,ਪਾਰਾ ਕੋਇਲ ਕੈਥੋਡ
પારો સ્ટીલ થર્મોમીટર,ਪਾਰਾ ਸਟੀਲ ਥਰਮਾਮੀਟਰ
"પારો થર્મોમીટર, પારો થર્મોમીટર","ਪਾਰਾ ਥਰਮਾਮੀਟਰ, ਪਾਰਾ ਥਰਮਾਮੀਟਰ"
પારો-સૂત્ર,ਪਾਰਾ-ਸੂਤਰ
"પારો-વરાળનો દીવો, પારો-વરાળનો દીવો","mercury-vapor lamp, mercury-vapor lamp"
પારો વરાળ સુધારક ટ્યુબ,ਪਾਰਾ ਭਾਫ਼ ਰੀਕਟੀਫਾਇਰ ਟਿਊਬ
પારો વરાળ નળી,ਪਾਰਾ ਭਾਫ਼ ਹੋਜ਼
મેરીડીયન,ਮੈਰੀਡੀਅਨ
મેરિડીયન ઊંચાઈ,ਮੈਰੀਡੀਅਨ ਉਚਾਈ
મેરીડીયન,ਮੈਰੀਡੀਅਨ
મેરિડીયન દિવસ,ਮੈਰੀਡੀਅਨ ਦਿਨ
મેરીડીયન રેખાઓ,ਮੈਰੀਡੀਅਨ ਲਾਈਨਾਂ
અક્ષીય વિમાન,ਧੁਰੀ ਜਹਾਜ਼
"મેરિડીયન કટ, અક્ષીય કટ","ਮੈਰੀਡੀਅਨ ਕੱਟ, ਧੁਰੀ ਕੱਟ"
મેરિડીયન ટેલિસ્કોપ,ਮੈਰੀਡੀਅਨ ਦੂਰਬੀਨ
"રેખીય, મેરીડીયન","ਰੇਖਿਕ, ਮੈਰੀਡੀਅਨ"
મેરીડીયન,ਮੈਰੀਡੀਅਨ
મેરીડીયન દિશા,ਮੈਰੀਡੀਅਨ ਦਿਸ਼ਾ
રેખીય ફોકસ,ਰੇਖਿਕ ਫੋਕਸ
આડું વિમાન,ਖਿਤਿਜੀ ਜਹਾਜ਼
રેખીય કિરણ,ਰੇਖਿਕ ਕਿਰਨ
મેરીડીયન માપન,ਮੈਰੀਡੀਅਨ ਮਾਪ
ગુણાંક,ਗੁਣਾਂਕ
ટ્યુબ ગુણાંક,ਟਿਊਬ ਗੁਣਾਂਕ
અપૂર્ણાંક રતાળુ,ਫਰੈਕਸ਼ਨਲ ਯਾਮ
મેસા ટ્રાન્ઝિસ્ટર,ਮੇਸਾ ਟਰਾਂਜ਼ਿਸਟਰ
લૂપ વિશ્લેષણ,ਲੂਪ ਵਿਸ਼ਲੇਸ਼ਣ
જાળી અવબાધ,ਜਾਲੀ ਰੁਕਾਵਟ
"મેસોનિક અણુ, મેસોનિક અણુ","ਮੇਸੋਨਿਕ ਐਟਮ, ਮੇਸੋਨਿਕ ਐਟਮ"
મેસોની પરમાણુ,ਮੇਸੋਨੀ ਅਣੂ
મેસિએનિક માળખું,ਮੇਸਾਨੀ ਬਣਤਰ
મેસોકોલોઇડ,mesocolloid
મેરીડીયન,ਮੈਰੀਡੀਅਨ
ચણતર,ਮੇਸਨ
મેસન કેપ્ચર,meson ਕੈਪਚਰ
મેસન વિસ્તાર કાર્ય,meson ਖੇਤਰ ਫੰਕਸ਼ਨ
મેસન રેઝોનન્સ,meson ਗੂੰਜ
મેસન રૂપાંતર,meson ਪਰਿਵਰਤਨ
મેસન વેવ ફંક્શન,ਮੇਸਨ ਵੇਵ ਫੰਕਸ਼ਨ
ચણતર તરંગ કાર્ય ક્ષેત્ર,ਮੇਸਨਰੀ ਵੇਵ ਫੰਕਸ਼ਨ ਫੀਲਡ
મેસોનિક અણુ,masonic ਪਰਮਾਣੂ
મેસોનિક ઝોન,masonic ਜ਼ੋਨ
"ચણતર ધ્રુવ, યુકાવા ધ્રુવ","ਚਿਣਾਈ ਦਾ ਖੰਭਾ, ਯੁਕਾਵਾ ਪੋਲ"
ચણતર એક્સ રે,ਚਿਣਾਈ ਐਕਸ-ਰੇ
મેસોથોરિયમ,ਮੇਸੋਥੋਰੀਅਮ
મેસોટ્રોન,ਮੇਸੋਟ੍ਰੋਨ
સંદેશ,ਸੁਨੇਹਾ
સંદેશ આર્કાઇવર,ਸੁਨੇਹਾ ਪੁਰਾਲੇਖ
પૂર કેન્દ્ર,ਹੜ੍ਹ ਕੇਂਦਰ
અધિકેન્દ્ર,ਭੂਚਾਲ ਦਾ ਕੇਂਦਰ
કોમ્પેક્ટ વસ્તી,ਸੰਖੇਪ ਆਬਾਦੀ
મેટાડીન,ਮੈਟਾਡੀਨ
એમ્પ્લીડાઇન ડ્રાઈવર,ਐਂਪਲੀਡਾਈਨ ਡਰਾਈਵਰ
"ધાતુ, નિરંકુશ પદાર્થ","ਧਾਤ, ਤੱਤ ਪਦਾਰਥ"
મેટલ-બેઝ ટ્રાંઝિસ્ટર,ਮੈਟਲ-ਬੇਸ ਟਰਾਂਜ਼ਿਸਟਰ
મેટલ ડિટેક્ટર,ਮੈਟਲ ਡਿਟੈਕਟਰ
મેટલ ઓક્સાઇડ રેઝિસ્ટર,ਮੈਟਲ ਆਕਸਾਈਡ ਰੋਧਕ
મેટલ ઓક્સાઇડ સેમિકન્ડક્ટર,ਮੈਟਲ ਆਕਸਾਈਡ ਸੈਮੀਕੰਡਕਟਰ
મેટલ ભૌતિકશાસ્ત્ર,ਧਾਤੂ ਭੌਤਿਕ ਵਿਗਿਆਨ
મેટલ પ્લેટ,ਧਾਤ ਦੀ ਪਲੇਟ
મેટલ પ્લેક રેક્ટિફાયર,ਮੈਟਲ ਪਲੇਕ ਰੀਕਟੀਫਾਇਰ
મેટલ પ્રિન્ટર,ਮੈਟਲ ਪ੍ਰਿੰਟਰ
ધાતુની રાખ,ਧਾਤ ਦੀ ਸੁਆਹ
મેટાલિક રેક્ટિફાયર,ਧਾਤੂ ਸੋਧਕ
મેટલ-અલગ સેમિકન્ડક્ટર,ਧਾਤ ਨੂੰ ਵੱਖ ਕਰਨ ਵਾਲਾ ਸੈਮੀਕੰਡਕਟਰ
મેટલ-સંક્રમણ વિભાજક,ਧਾਤ-ਪਰਿਵਰਤਨ ਵਿਭਾਜਕ
મેટાલિક સર્કિટ,ਧਾਤੂ ਸਰਕਟ
ધાતુ વાહકતા,ਧਾਤੂ ਚਾਲਕਤਾ
ધાતુ ઉત્સર્જક,ਧਾਤੂ emitter
મેટલ વિભાજક,ਧਾਤ ਨੂੰ ਵੱਖ ਕਰਨ ਵਾਲਾ
મેટાલિક આયનો,ਧਾਤੂ ਆਇਨ
ધાતુનો અરીસો,ਧਾਤੂ ਸ਼ੀਸ਼ਾ
મેટાલિક રેક્ટિફાયર,ਧਾਤੂ ਸੋਧਕ
ધાતુનું પ્રતિબિંબ,ਧਾਤੂ ਪ੍ਰਤੀਬਿੰਬ
મેટલ વાયર,ਧਾਤ ਦੀ ਤਾਰ
મેટલાઇઝ્ડ કેપેસિટર,ਧਾਤੂ ਕੈਪਸੀਟਰ
મેટલાઇઝ્ડ રેઝિસ્ટર,ਧਾਤੂ ਰੋਧਕ
ધાતુશાસ્ત્રી,ਧਾਤੂ ਵਿਗਿਆਨੀ
મેટલ ડ્રોઇંગ તકનીકો,ਮੈਟਲ ਡਰਾਇੰਗ ਤਕਨੀਕ
મેટલ ડ્રોઇંગ માઇક્રોસ્કોપ,ਮੈਟਲ ਡਰਾਇੰਗ ਮਾਈਕਰੋਸਕੋਪ
"મેટલ ડ્રોઇંગ, મેટલ ઇલસ્ટ્રેશન","ਮੈਟਲ ਡਰਾਇੰਗ, ਧਾਤੂ ਚਿੱਤਰਣ"
એપિફિઝિકલ ખ્યાલ,epiphysical ਧਾਰਨਾ
કલ્પનાશીલ દ્રષ્ટિ,ਕਲਪਨਾਤਮਕ ਦ੍ਰਿਸ਼ਟੀ
અધ્યાત્મશાસ્ત્ર,ਅਧਿਆਤਮਿਕ ਵਿਗਿਆਨ
પ્રવાહ,ਪ੍ਰਵਾਹ
મેટાસ્કોપ,metascope
કરકસર,ਮਸਤ
કરકસર સેટ,ਕਿਫ਼ਾਇਤੀ ਸੈੱਟ
"મેટાસ્ટેબલ સંતુલન, મેટાસ્ટેબલ સંતુલન","metastable ਸੰਤੁਲਨ, metastable ਸੰਤੁਲਨ"
કરકસરી આયન,ਵਿਅਰਥ ਆਇਨ
અર્થતંત્ર સ્તર,ਆਰਥਿਕ ਪੱਧਰ
કામોત્તેજક,aphrodisiac
ચેપ,ਲਾਗ
ઉલ્કા,ਉਲਕਾ
ઉલ્કા,meteorite
ઉલ્કા વર્ષા,ਉਲਕਾ ਸ਼ਾਵਰ
ઉલ્કા સ્પેક્ટ્રમ,meteor ਸਪੈਕਟ੍ਰਮ
ઉલ્કા પ્રવાહ,meteor ਸਟਰੀਮ
ઉલ્કા માર્ગ,meteor ਮਾਰਗ
ઉલ્કા વર્ષા,ਉਲਕਾ ਸ਼ਾਵਰ
ઉલ્કા લોખંડ,meteorite ਲੋਹਾ
ઉલ્કા,ਉਲਕਾ
ઉલ્કા બોમ્બ,meteorite ਬੰਬ
ઉલ્કા ઓળખકર્તા,meteorite ਪਛਾਣਕਰਤਾ
ઉલ્કા અસર,meteorite ਪ੍ਰਭਾਵ
ઉલ્કાની ધૂળ,meteor ਧੂੜ
ઉલ્કા ઊર્જા,ਉਲਕਾ ਊਰਜਾ
ઉલ્કા ભ્રમણકક્ષા,meteor orbit
ઉલ્કાની પ્રક્રિયા,meteorite ਦੀ ਪ੍ਰਕਿਰਿਆ
હવામાનશાસ્ત્રી,ਮੌਸਮ ਵਿਗਿਆਨੀ
