Odiya,Kannada
nyquist ହାର |,ನೈಕ್ವಿಸ್ಟ್ ದರ
nyquist ସ୍ଥିରତା ମାନଦଣ୍ଡ |,ನೈಕ್ವಿಸ್ಟ್ ಬಾಳಿಕೆ ಮಾನದಂಡ
nyquist ଥିଓରେମ୍ |,ನೈಕ್ವಿಸ್ಟ್ ಪ್ರಮೇಯ
ଅବଜେକ୍ଟିଭ୍ ମଡ୍ୟୁଲ୍ |,ವಸ್ತುನಿಷ್ಠ ಮಾಡ್ಯೂಲ್
ଅବଜେକ୍ଟିଭ୍ ପ୍ରୋଗ୍ରାମ୍ |,ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯಕ್ರಮ
ଅବଜେକ୍ଟିଭ୍ ଲେନ୍ସ |,ವಸ್ತುನಿಷ್ಠ ಮಸೂರ
ବସ୍ତୁ ଭିତ୍ତିକ ପ୍ରୋଗ୍ରାମିଂ |,ವಸ್ತು ಆಧಾರಿತ ಪ್ರೊಗ್ರಾಮಿಂಗ್
ଅଷ୍ଟାଭ,ಅಷ್ಟಮ
ଅଶୀ ବସ୍ ରିସିଭର୍-ପଠାଯାଇଛି |,ಎಂಬತ್ತು ಬಸ್ ರಿಸೀವರ್ ಕಳುಹಿಸಲಾಗಿದೆ
ଅକ୍ଟାଲ୍ ନମ୍ବର ସିଷ୍ଟମ୍ |,ಅಷ್ಟ ಸಂಖ್ಯೆಯ ವ್ಯವಸ್ಥೆ
ଅଷ୍ଟାଭ,ಅಷ್ಟಮ
ଅଦ୍ଭୁତ କାର୍ଯ୍ୟ,ಬೆಸ ಕಾರ್ಯ
"ଅଦ୍ଭୁତ ସମାନତା, ଅଦ୍ଭୁତ ଅନୁରୂପ |","ಬೆಸ ಸಮಾನತೆ, ಬೆಸ ಸಾದೃಶ್ಯ"
"ଓଡୋମିଟର, ପାଥୋମିଟର |","ದೂರಮಾಪಕ, ಪಾಥೋಮೀಟರ್"
ଅଫ୍ ଲାଇନ୍ |,ಆಫ್ ಲೈನ್
ଅଣ-ମୁଖଗତ ପ୍ରତିକ୍ରିୟା |,ಮೌಖಿಕ ಪ್ರತಿಕ್ರಿಯೆ
"ଅନୋମାଲି, ଅଫସେଟ୍ |","ಅಸಂಗತತೆ, ಸರಿದೂಗಿಸುತ್ತದೆ"
ଅଫସେଟ କୋଣ,ಆಫ್ಸೆಟ್ ಕೋನ
ଅଫସେଟ୍ ଷ୍ଟ୍ରିମ୍ |,ಆಫ್ಸೆಟ್ ಸ್ಟ್ರೀಮ್
ଅଫସେଟ ତ୍ରୁଟି,ಆಫ್‌ಸೆಟ್ ದೋಷ
ଅଫସେଟ ଅପ୍ଟିମାଇଜେସନ୍,ಆಫ್ಸೆಟ್ ಆಪ್ಟಿಮೈಸೇಶನ್
ଅଫସେଟ୍ ଭୋଲଟେଜ୍ |,ಆಫ್ಸೆಟ್ ವೋಲ್ಟೇಜ್
ଓମ୍,ಓಂ
ଓହମିକ୍ ଯୋଗାଯୋଗ |,ಓಮಿಕ್ ಸಂಪರ್ಕ
ଓହମିକ୍ କ୍ଷେତ୍ର |,ಓಮಿಕ್ ಕ್ಷೇತ್ರ
"ଓମ୍ମିଟର, ଓମ୍ମିଟର |","ಓಮ್ಮೀಟರ್, ಓಮ್ಮೀಟರ್"
ଓମ୍ ନିୟମ |,ಓಮ್ನ ನಿಯಮ
ପ୍ରତି ଭୋଲ୍ଟ,ಓಮ್ಸ್ ಪ್ರತಿ ವೋಲ್ಟ್
ତେଲ ସର୍କିଟ ବ୍ରେକର୍ |,ತೈಲ ಸರ್ಕ್ಯೂಟ್ ಬ್ರೇಕರ್
ସର୍ବଭାରତୀୟ,ಸರ್ವ ದಿಕ್ಕಿನ
ସର୍ବବ୍ୟାପୀ |,ಸರ್ವತ್ರ
OMR (ଅପ୍ଟିକାଲ୍ କଭର ପଠନ),OMR (ಆಪ್ಟಿಕಲ್ ಕವರ್ ಓದುವಿಕೆ)
"ପ୍ରତିରୋଧ ଉପରେ, ଉପରେ ପ୍ରତିରୋଧ ଉପରେ |","ಆನ್ ರೆಸಿಸ್ಟೆನ್ಸ್, ಆನ್ ರೆಸಿಸ್ಟೆನ್ಸ್"
ରାଜ୍ୟ ଉପରେ,ರಾಜ್ಯದ ಮೇಲೆ
ଚିପ୍ ଅନ୍ତର୍ନିହିତ ଡିକୋଡର୍ |,ಚಿಪ್ ಇಂಪ್ಲಿಸಿಟ್ ಡಿಕೋಡರ್
ଗୋଟିଏ ବନ୍ଦ ଷ୍ଟାଟିକ୍ ମଲ୍ଟିଭାଇବ୍ରେଟର |,ಒಂದು ಶಟ್ ಸ್ಟ್ಯಾಟಿಕ್ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
ଗୋଟିଏ ପାସ୍ ଆସେମ୍ବଲର୍ |,ಒಂದು ಪಾಸ್ ಅಸೆಂಬ್ಲರ್
ସାମ୍ପ୍ରତିକ ପ୍ରତିରୋଧ,ಪ್ರಸ್ತುತ ಪ್ರತಿರೋಧ
ଏକ ଭ୍ରମଣକାରୀ ରେଜିଷ୍ଟର |,ಒಂದು ಪ್ರಯಾಣಿಕ ನೋಂದಣಿ
ଅନଲାଇନ୍ ସିଷ୍ଟମ୍ |,ಆನ್-ಲೈನ್ ವ್ಯವಸ್ಥೆ
"ଅନ୍-ଅଫ୍ କଣ୍ଟ୍ରୋଲର୍, ଅନ୍-ଅଫ୍ କଣ୍ଟ୍ରୋଲର୍ |","ಆನ್-ಆಫ್ ನಿಯಂತ್ರಕ, ಆನ್-ಆಫ್ ನಿಯಂತ್ರಕ"
ଅନ୍-ଅଫ୍ କିଙ୍ଗ୍ |,ಆನ್-ಆಫ್ ಕೀಯಿಂಗ್
କାର୍ଯ୍ୟକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |,ಕಾರ್ಯಾಚರಣೆಯ ಆಂಪ್ಲಿಫಯರ್
ଅପରେଟିଂ ଅର୍ଥ ଏମ୍ପ୍ଲିଫାୟର୍ |,ಆಪರೇಟಿಂಗ್ ಮೀನ್ ಆಂಪ್ಲಿಫಯರ್
କାର୍ଯ୍ୟକ୍ଷମ ତୁଳନାକାରୀ,ಕಾರ್ಯಾಚರಣೆಯ ಹೋಲಿಕೆದಾರ
କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ ଗୁଣକର୍ତ୍ତା |,ಕಾರ್ಯಾಚರಣೆಯ ಆಂಪ್ಲಿಫಯರ್ ಗುಣಕ
କାର୍ଯ୍ୟକ୍ଷମ ସୋଫୋନି ଏମ୍ପ୍ଲିଫାୟର୍ |,ಕಾರ್ಯಾಚರಣೆಯ ಸೋಫೋನಿ ಆಂಪ್ಲಿಫಯರ್
ଖୋଲା ସଂଗ୍ରହକାରୀ |,ತೆರೆದ ಸಂಗ್ರಾಹಕ
ଖୋଲା ବିନିଯୋଗ |,ಮುಕ್ತ ಹೂಡಿಕೆ
ଓପନ୍ ଲୁପ୍,ತೆರೆದ ಲೂಪ್ ತೆರೆದ ಲೂಪ್
ଖୋଲା ତାର,ತೆರೆದ ತಂತಿ ಲೈನ್
ଓପନ୍ ସର୍କିଟ୍ ପାରାମିଟର |,ಓಪನ್ ಸರ್ಕ್ಯೂಟ್ ಪ್ಯಾರಾಮೀಟರ್
ଓପନ୍ ସର୍କିଟ୍ ପ୍ରତିରୋଧ |,ತೆರೆದ ಸರ್ಕ್ಯೂಟ್ ಪ್ರತಿರೋಧ
ଖୋଲା ଲୁପ୍ ଲାଭ |,ತೆರೆದ ಲೂಪ್ ಲಾಭ
ଅପରେଣ୍ଡ୍,ಒಪೆರಾಂಡ್
ଅପରେଟିଂ କୋଣ,ಕಾರ್ಯ ಕೋನ
ସକ୍ରିୟ ମୋଡ୍,ಸಕ್ರಿಯಗೊಳಿಸುವ ಮೋಡ್
ଅପରେଟିଂ ପଏଣ୍ଟ |,ಆಪರೇಟಿಂಗ್ ಪಾಯಿಂಟ್
ଲଜିଷ୍ଟିକ୍ସ,ಲಾಜಿಸ್ಟಿಕ್ಸ್
ଅପରେଟିଂ ଫ୍ରିକ୍ୱେନ୍ସି,ಕಾರ್ಯಾಚರಣೆಯ ಆವರ್ತನ
"ଅପରେସନ୍, ଅପରେସନ୍","ಕಾರ್ಯಾಚರಣೆ, ಕಾರ್ಯಾಚರಣೆ"
ଅପରେସନ୍ କୋଡ୍,ಕಾರ್ಯಾಚರಣೆ ಕೋಡ್
କାର୍ଯ୍ୟକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |,ಕಾರ್ಯಾಚರಣೆಯ ಆಂಪ್ಲಿಫಯರ್
ଅପରେଟର୍,ಆಪರೇಟರ್
ଅପ୍ଟିକାଲ୍ ବିମ୍ |,ಆಪ್ಟಿಕಲ್ ಕಿರಣ
ଅପ୍ଟିକାଲ୍ ଯୋଗାଯୋଗ |,ಆಪ್ಟಿಕಲ್ ಸಂವಹನ
ଅପ୍ଟିକାଲ୍ ଡିସ୍କ |,ಆಪ್ಟಿಕಲ್ ಡಿಸ್ಕ್
ଅପ୍ଟିକାଲ୍ କୋଡେକ୍ |,ಆಪ್ಟಿಕಲ್ ಕೊಡೆಕ್
ଅପ୍ଟିକାଲ୍ ଫାଇବର |,ಆಪ್ಟಿಕಲ್ ಫೈಬರ್
ଅପ୍ଟିକାଲ୍ ଇଞ୍ଜେକ୍ସନ୍ |,ಆಪ್ಟಿಕಲ್ ಇಂಜೆಕ್ಷನ್
"ଅପ୍ଟିକାଲ୍ ଥର୍ମୋମିଟର, ପିରୋମିଟର |","ಆಪ್ಟಿಕಲ್ ಥರ್ಮಾಮೀಟರ್, ಪೈರೋಮೀಟರ್"
ଅପ୍ଟିକାଲ୍ ରେକର୍ଡର୍ |,ಆಪ್ಟಿಕಲ್ ರೆಕಾರ್ಡರ್
ଅପ୍ଟିକାଲ୍ ରେକର୍ଡିଂ |,ಆಪ್ಟಿಕಲ್ ರೆಕಾರ್ಡಿಂಗ್
ଅପ୍ଟିକାଲ୍ ସ୍କାନିଂ |,ಆಪ್ಟಿಕಲ್ ಸ್ಕ್ಯಾನಿಂಗ್
ଅପ୍ଟିକାଲ୍ ବର୍ଗ,ಆಪ್ಟಿಕಲ್ ಚೌಕ
ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ ଡିଭାଇସ୍ |,ಆಪ್ಟಿಕಲ್ ಶೇಖರಣಾ ಸಾಧನ
ଅପ୍ଟିକାଲ୍ ଯୋଡି ହୋଇଥିବା ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |,ಆಪ್ಟಿಕಲ್ ಕಪಲ್ಡ್ ಐಸೊಲೇಟರ್
"ସର୍ବୋତ୍କୃଷ୍ଟ ପକ୍ଷପାତ, ସର୍ବୋତ୍କୃଷ୍ଟ ପକ୍ଷପାତିତା |","ಅತ್ಯುತ್ತಮ ಪಕ್ಷಪಾತ, ಅತ್ಯುತ್ತಮ ಪಕ್ಷಪಾತ"
ସର୍ବୋତ୍ତମ ଫିଲ୍ଟର୍ |,ಅತ್ಯುತ್ತಮ ಫಿಲ್ಟರ್
ସର୍ବୋତ୍ତମ ସିଷ୍ଟମ୍ |,ಅತ್ಯುತ್ತಮ ವ್ಯವಸ್ಥೆ
ସର୍ବୋତ୍ତମ କାର୍ଯ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |,ಗರಿಷ್ಠ ಕೆಲಸದ ಆವರ್ತನ
ଅପ୍ଟିକାଲ୍ କପ୍ଲର୍ |,ಆಪ್ಟಿಕಲ್ ಸಂಯೋಜಕ
ହାଲୁକା ଇଲେକ୍ଟ୍ରୋନିକ୍ସ ଉପକରଣ |,ಬೆಳಕಿನ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್ ಸಾಧನ
ଅପ୍ଟିକାଲ୍ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,ಆಪ್ಟಿಕಲ್ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
କିମ୍ବା ଫାଟକ |,ಅಥವಾ ಗೇಟ್
କ୍ଲାସ୍,ವರ್ಗ
ଫିଲ୍ଟର କ୍ରମ |,ಫಿಲ್ಟರ್ ಅನುಕ್ರಮ
ସମୀକରଣର କ୍ରମ |,ಸಮೀಕರಣದ ಕ್ರಮ
ସରଳ ବିମ୍ |,ಸರಳ ಕಿರಣ
ଅର୍ଥନ .ତିକ |,ಆರ್ಥಿಕ
ଭୂଲମ୍ବ ଗତିଶୀଳ |,ಲಂಬ ಡೈನಾಮಿಕ್
ଅର୍ଗୋଗୋନାଲ୍ କୋଡ୍ |,ಆರ್ಥೋಗೋನಲ್ ಕೋಡ್
ବିଳମ୍ବ ନୀତି,ಸುಪ್ತ ತತ್ವ
oscillatory dipole,ಆಂದೋಲಕ ದ್ವಿಧ್ರುವಿ
ଓସିଲେଟର,ಆಂದೋಲಕ
ଓସିଲେଟର,ಆಂದೋಲಕ
"ଓସିଲୋଗ୍ରାଫ୍, ଓସିଲୋଗ୍ରାଫ୍ |","ಆಸಿಲ್ಲೋಗ್ರಾಫ್, ಆಸಿಲ್ಲೋಗ್ರಾಫ್"
ଓସିଲୋସ୍କୋପ୍ କ୍ୟାମେରା |,ಆಸಿಲ್ಲೋಸ್ಕೋಪ್ ಕ್ಯಾಮೆರಾ
ଓସିଲୋସ୍କୋପ୍ |,ಆಸಿಲ್ಲೋಸ್ಕೋಪ್
ଅଫ୍ ବ୍ୟାଣ୍ଡ ସିଗନାଲ୍ |,ಆಫ್-ಬ್ಯಾಂಡ್ ಸಿಗ್ನಲಿಂಗ್
ସମସ୍ୟା,ಸಮಸ್ಯೆ
ଆଉଟପୁଟ୍ ଅନୁପ୍ରବେଶ,ಔಟ್ಪುಟ್ ನುಗ್ಗುವಿಕೆ
ଆଉଟପୁଟ୍ ବଫର୍,ಔಟ್ಪುಟ್ ಬಫರ್
ଆଉଟପୁଟ୍ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,ಔಟ್ಪುಟ್ ಗುಣಲಕ್ಷಣಗಳು
ଆଉଟପୁଟ୍ କଣ୍ଡକ୍ଟିଭିଟି |,ಔಟ್ಪುಟ್ ವಾಹಕತೆ
ଆଉଟପୁଟ୍ ଉପକରଣ,ಔಟ್ಪುಟ್ ಸಾಧನ
ଆଉଟପୁଟ୍ ଅଫସେଟ୍ ଭୋଲଟେଜ୍,ಔಟ್ಪುಟ್ ಆಫ್ಸೆಟ್ ವೋಲ್ಟೇಜ್
ଶକ୍ତି ଉତ୍ପାଦନ,ವಿದ್ಯುತ್ ಉತ್ಪಾದನೆ
ଆଉଟପୁଟ୍ ପ୍ରତିରୋଧ,ಔಟ್ಪುಟ್ ಪ್ರತಿರೋಧ
"ପ୍ରସ୍ଥାନ ପର୍ଯ୍ୟାୟ, ପ୍ରସ୍ଥାନ ପର୍ଯ୍ୟାୟ","ನಿರ್ಗಮನ ಹಂತ, ನಿರ್ಗಮನ ಹಂತ"
ଆଉଟପୁଟ୍ ପ୍ରମ୍ପ୍ଟ,ಔಟ್ಪುಟ್ ಪ್ರಾಂಪ್ಟ್
ଆଉଟପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର,ಔಟ್ಪುಟ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
ମିଶ୍ରଣ,ಮಿಶ್ರಣ
ଅତ୍ୟଧିକ ଯୋଡି ହୋଇଛି |,ಹೆಚ್ಚು ಜೋಡಿಸಲಾಗಿದೆ
ହାଇପରକପ୍ଲିଂ |,ಹೈಪರ್ಕಪ್ಲಿಂಗ್
ଅତ୍ୟଧିକ ରିଲେ,ಓವರ್ಕರೆಂಟ್ ರಿಲೇ
ଅତ୍ୟଧିକ ଉଦାସୀନ |,ಅತಿಯಾದ ಖಿನ್ನತೆ
ଅପରେଟିଂ ମଲ୍ଟିପର୍,ಕಾರ್ಯ ಗುಣಕ
ହାଇପରଷ୍ଟିମ୍ୟୁଲେସନ୍,ಹೈಪರ್ ಸ್ಟಿಮ್ಯುಲೇಶನ್
ଓଭରଫ୍ଲୋ |,ಉಕ್ಕಿ ಹರಿಯುತ್ತದೆ
ଓଭରଲପ୍ ଗ୍ରୁପ୍ |,ಅತಿಕ್ರಮಿಸುವ ಗುಂಪು
ଓଭରମୋଡ୍ୟୁଲେସନ୍ |,ಓವರ್ ಮಾಡ್ಯುಲೇಶನ್
ଶିକ୍ଷା ପ୍ରବେଶ,ಕಲಿಕೆಯ ಪ್ರವೇಶ
ନମୁନା ସଂଗ୍ରହ ଉପରେ |,ಮಾದರಿಯ ಮೇಲೆ
ଓଭରଭୋଲଟେଜ୍ ସବେବଲ୍ |,ಓವರ್ವೋಲ್ಟೇಜ್ ಸಬ್ಬಲ್
ଓଭରଭୋଲଟେଜ୍ ଡିଟେକ୍ଟର |,ಓವರ್ವೋಲ್ಟೇಜ್ ಡಿಟೆಕ್ಟರ್
ପ୍ରେରଣା,ಪ್ರಚೋದನೆ
ଚାଳିତ ଏମ୍ପ୍ଲିଫାୟର୍ |,ಚಾಲಿತ ಆಂಪ್ಲಿಫಯರ್
"ଅତ୍ୟଧିକ ଅପରେଟିଂ, ଅପରେଟିଂ ଉପରେ |","ಅತಿಕ್ರಮಿಸುವ, ಅತಿಯಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುವ"
ଓଭରଲୋଡ୍ |,ಓವರ್ಲೋಡ್
ଓଭରଲୋଡ୍ ସୁରକ୍ଷା,ಓವರ್ಲೋಡ್ ರಕ್ಷಣೆ
ଓଭରଲୋଡ୍ ପୁନରୁଦ୍ଧାର ସମୟ |,ಓವರ್ಲೋಡ್ ಚೇತರಿಕೆ ಸಮಯ
ଏନକ୍ରାଚମେଣ୍ଟ |,ಅತಿಕ್ರಮಣ
ଓଭରଟୋନ୍ |,ಉಚ್ಚಾರಣೆ
ଚୁଲି ପବନ |,ಓವನ್ ಬ್ರೀಜ್
ଅକ୍ସିଡେସନ୍ |,ಆಕ್ಸಿಡೀಕರಣ
ଅକ୍ସାଇଡ୍ ଭଙ୍ଗା |,ಆಕ್ಸೈಡ್ ಮುರಿತ
ଅକ୍ସାଇଡ୍ ବିଚ୍ଛେଦ |,ಆಕ್ಸೈಡ್ ವಿಘಟನೆ
ପି-ଚ୍ୟାନେଲ୍ ଭାଗ୍ୟ |,ಪಿ-ಚಾನೆಲ್ ಫೇಟ್
ପ୍ୟାକେଜିଂ,ಪ್ಯಾಕೇಜಿಂಗ್
ସଂକୋଚନ ଘନତା |,ಸಂಕೋಚನ ಸಾಂದ್ರತೆ
ପ୍ୟାଡର୍,ಮೆತ್ತೆ
ପ୍ୟାଡ୍ କ୍ୟାପେସିଟର୍ |,ಪ್ಯಾಡ್ ಕೆಪಾಸಿಟರ್
ପେଡାଲ୍ |,ಪೆಡಲ್
ପେଡାଲ୍ ସୁଇଚ୍ |,ಪೆಡಲ್ ಸ್ವಿಚ್
ପୃଷ୍ଠା,ಪುಟ
ନାଭିଗେସନ୍ କି,ನ್ಯಾವಿಗೇಷನ್ ಕೀ
ଉତ୍ପତ୍ତି ଚାବି |,ಪೀಳಿಗೆಯ ಕೀ
ପୃଷ୍ଠା,ಪುಟ ವಿನ್ಯಾಸ
ଦମ୍ପତି,ಜೋಡಿ
କାଗଜ କ୍ୟାପେସିଟର୍ |,ಕಾಗದದ ಕೆಪಾಸಿಟರ್
ପାରାବୋଲିକ୍ ପ୍ରତିଫଳକ |,ಪ್ಯಾರಾಬೋಲಿಕ್ ಪ್ರತಿಫಲಕ
ସମାନ୍ତରାଳ କାଉଣ୍ଟର |,ಸಮಾನಾಂತರ ಕೌಂಟರ್
ସମାନ୍ତରାଳ ଡାଟା ଇନପୁଟ୍ |,ಸಮಾನಾಂತರ ಡೇಟಾ ಇನ್ಪುಟ್
ସମାନ୍ତରାଳ ଇଣ୍ଟରଫେସ୍ |,ಸಮಾನಾಂತರ ಇಂಟರ್ಫೇಸ್
ସମାନ୍ତରାଳ ଆପେଚର |,ಸಮಾನಾಂತರ ದ್ಯುತಿರಂಧ್ರ
ସମାନ୍ତରାଳ ଉତ୍ସ |,ಸಮಾನಾಂತರ ಸಂಪನ್ಮೂಲ
ସମାନ୍ତରାଳ ରେଜୋନାନ୍ସ |,ಸಮಾನಾಂತರ ಅನುರಣನ
ସମାନ୍ତରାଳ ବିସ୍ଥାପନ |,ಸಮಾನಾಂತರ ಸ್ಥಳಾಂತರ
ସମାନ୍ତରାଳ ଟ୍ୟୁନେଡ୍ ସର୍କିଟ୍ |,ಸಮಾನಾಂತರ ಟ್ಯೂನ್ಡ್ ಸರ್ಕ್ಯೂಟ್
"ସମାନ୍ତରାଳ-ଇନପୁଟ୍, ସମାନ୍ତରାଳ-ଆଉଟପୁଟ୍ |","ಸಮಾನಾಂತರ-ಇನ್ಪುಟ್, ಸಮಾನಾಂತರ-ಔಟ್ಪುಟ್"
"ସମାନ୍ତରାଳ-ଇନପୁଟ୍, ଗ୍ରେଡ୍-ଆଉଟ୍ |","ಸಮಾನಾಂತರ-ಇನ್ಪುಟ್, ಗ್ರೇಡ್-ಔಟ್"
ପାରାମିଟର ସମାନତା,ನಿಯತಾಂಕ ಈಕ್ವಲೈಜರ್
ପାରାବୋଲିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,ಪ್ಯಾರಾಬೋಲಿಕ್ ಆಂಪ್ಲಿಫಯರ್
ପରଜୀବୀ ଦିଗ |,ಪರಾವಲಂಬಿ ನಿರ್ದೇಶನ
ପରଜୀବୀ ଉପାଦାନ |,ಪರಾವಲಂಬಿ ಅಂಶ
ପରଜୀବୀ ଉତ୍ସାହ |,ಪರಾವಲಂಬಿ ಪ್ರಚೋದನೆ
ଅବାଞ୍ଛିତ ଦୋହରିବା |,ಅನಗತ್ಯ ಆಂದೋಲನಗಳು
ପରଜୀବୀ ପ୍ରତିଫଳକ |,ಪರಾವಲಂಬಿ ಪ್ರತಿಫಲಕ
ସମାନତା,ಸಮಾನತೆ
ଯୁଗଳ ଖେଳ |,ಸಮಾನತೆಯ ಆಟ
ଯୁଗଳ ପରୀକ୍ଷଣକାରୀ |,ಸಮಾನತೆ ಪರೀಕ್ಷಕ
ପ୍ୟାରିଟି କୋଡାକ୍ |,ಸಮಾನತೆ ಕೊಡಾಕ್
ଯୁଗଳ ଜେନେରେଟର |,ಸಮಾನತೆ ಜನರೇಟರ್
ବିଭାଜନ,ವಿಭಾಗ
"ପାରାକ୍ ବ୍ୟାଣ୍ଡ, ପାରା ପାଟି |","ಪರಾಕ್ ಬ್ಯಾಂಡ್, ಪರಾಕ್ ಬಂದಿ"
ନିଷ୍କ୍ରିୟ ଧୋଇବା ପ୍ୟାଡ୍ |,ಜಡ ಜಾಲಾಡುವಿಕೆಯ ಪ್ಯಾಡ್
ପାସିଭ୍ ସର୍କିଟ୍ |,ನಿಷ್ಕ್ರಿಯ ಸರ್ಕ್ಯೂಟ್
"ନିଷ୍କ୍ରିୟ ଉପାଦାନ, ନିଷ୍କ୍ରିୟ ଉପାଦାନ |","ನಿಷ್ಕ್ರಿಯ ಘಟಕಗಳು, ನಿಷ್ಕ್ರಿಯ ಘಟಕಗಳು"
ନିଷ୍କ୍ରିୟ ଶକ୍ତି ନେଟୱାର୍କ |,ನಿಷ್ಕ್ರಿಯ ವಿದ್ಯುತ್ ಜಾಲ
ପାସିଭ୍ ଫିଲ୍ଟର୍ |,ನಿಷ್ಕ್ರಿಯ ಫಿಲ್ಟರ್
ନିଷ୍କ୍ରିୟ ଭାର,ಐಡಲ್ ಲೋಡ್
ନିଷ୍କ୍ରିୟ ବହିଷ୍କାର |,ನಿಷ್ಕ್ರಿಯ ಸ್ಖಲನ
"ସଂଯୋଜକ କର୍ଡ, କର୍ଡ |","ಕನೆಕ್ಟರ್ ಬಳ್ಳಿಯ, ಬಳ್ಳಿಯ"
ବିଘ୍ନ,ಶಿಥಿಲಾವಸ್ಥೆ
ମଡେଲ୍ ଜେନେରେଟର,ಮಾದರಿ ಜನರೇಟರ್
ମଡେଲ୍,ಮಾದರಿ
ମୁଦ୍ରିତ ସର୍କିଟ ବୋର୍ଡ (PCB),ಪ್ರಿಂಟೆಡ್ ಸರ್ಕ್ಯೂಟ್ ಬೋರ್ಡ್ (PCB)
p- ଚ୍ୟାନେଲ୍ |,p-ಚಾನೆಲ್
ଶିଖର ଡିଟେକ୍ଟର |,ಪೀಕ್ ಡಿಟೆಕ್ಟರ್
ଶିଖର,ಶಿಖರ
ଶିଖର-ଶିଖର ପରିମାଣ |,ಗರಿಷ್ಠ-ಶಿಖರ ಆಯಾಮ
ଶିଖର ଧଳା ସ୍ତର |,ಗರಿಷ್ಠ ಬಿಳಿ ಮಟ್ಟ
ଶିଖର ଡିଟେକ୍ଟର |,ಪೀಕ್ ಡಿಟೆಕ್ಟರ್
ଶିଖର ଟ୍ରେଲିଂ,ಗರಿಷ್ಠ ಹಿಂಬಾಲಕ
ଶିଖରାନ୍ କୁଣ୍ଡଲି |,ಶಿಖರನ್ ಕುಂಡ್ಲಿ
ସାଥୀ ମେସେଜିଂ,ಪೀರ್ ಸಂದೇಶ
ପାଦ ଉଚ୍ଚତା |,ಪೀಠದ ಎತ್ತರ
ପେଣ୍ଟିଅମ୍ |,ಪೆಂಟಿಯಮ್
"ସମସ୍ତର, ସାଥୀ","ಸಮಸ್ತರ್, ಪೀರ್"
ଶତକଡା ନିୟମାବଳୀ,ಶೇಕಡಾವಾರು ನಿಯಂತ್ರಣ
ଶତକଡା ଶକ୍ତି,ಶೇಕಡಾ ಶಕ್ತಿ
ନିକଟତମ ବିନ୍ଦୁ,ಹತ್ತಿರದ ಬಿಂದು
କାରବାର ସମୟ |,ವಹಿವಾಟು ಸಮಯ
ପର୍ଯ୍ୟାୟ ମାପ |,ಆವರ್ತಕ ಮಾಪನ
ପର୍ଯ୍ୟାୟ ତରଙ୍ଗ ଫର୍ମ |,ಮರುಕಳಿಸುವ ತರಂಗ ರೂಪ
ମାର୍ଜିନାଲ୍ ଟିପ୍ସ |,ಕನಿಷ್ಠ ಸಲಹೆಗಳು
ସ୍ଥାୟୀ ଚୁମ୍ବକ,ಶಾಶ್ವತ ಮ್ಯಾಗ್ನೆಟ್
ବ୍ୟାପ୍ତତା,ಪ್ರವೇಶಸಾಧ್ಯತೆ
ଡାଇଲେକ୍ଟ୍ରିକ୍ ଇଣ୍ଡେକ୍ସ |,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಪಾಯಿಂಟ್
ଭ୍ୟାକ୍ୟୁମ୍ ଡାଇଲେକ୍ଟ୍ରିକ୍ |,ನಿರ್ವಾತ ಡೈಎಲೆಕ್ಟ್ರಿಕ್
ପାରାପ୍ଲେକ୍ସ ଗ୍ଲାସ୍ |,ಪ್ಯಾರಾಪ್ಲೆಕ್ಸ್ ಗ್ಲಾಸ್
ଭିଜୁଆଲ୍ ପ୍ରତିବନ୍ଧକ |,ದೃಶ್ಯ ನಿರ್ಬಂಧ
ବ୍ୟାକ୍ ଲାଇଟ୍ ସ୍କ୍ରିନ୍ |,ಹಿಂಬದಿ ಬೆಳಕಿನ ಪರದೆ
ପି-ଗ୍ଲାସ୍ |,ಪಿ-ಗ್ಲಾಸ್
କଳା ସ୍ୱଚ୍ଛତା |,ಕಲೆಯ ಅಪಾರದರ್ಶಕತೆ
କଳା କୋଣ,ಕಲಾ ಕೋನ
କଳା ପରିବର୍ତ୍ତନ ରେକର୍ଡିଂ |,ಕಲೆ ಬದಲಾವಣೆ ರೆಕಾರ್ಡಿಂಗ್
କଳା ତୁଳନାକାରୀ,ಕಲಾ ಹೋಲಿಕೆದಾರ
କଳା ପରିବର୍ତ୍ତନକାରୀ |,ಕಲೆ ಪರಿವರ್ತಕ
