Malayalam,English
മിസ്സൻസ് മ്യൂട്ടേഷൻ,Missence mutation
മഞ്ഞുമൂടിയ ജലസേചനം,Mist irrigation
മൂടല്മഞ്ഞ്,Mist
മിടോകോൺട്രിയ,Mitochondria
മൈറ്റോസിസ്,Mitosis
മിത്സസർലിക്കിന്റെ നിയമം,Mitscherlich's law
മിശ്രിത വിളവെടുപ്പ്,Mixed cropping
സമ്മിശ്ര കൃഷി,Mixed farming
സമ്മിശ്ര വളം,Mixed fertilizer
സമ്മിശ്ര മേച്ചിൽ,Mixed grazing
മിക്സഡ് സ്വാർഡ്,Mixed sward
മാതൃക,Model
മോഡലിടല്,Modelling
പരിഷ്ക്കരിച്ച അന്തരീക്ഷ പാക്കേജിംഗ്,Modified atmosphere packaging
ഈർപ്പം ലഭ്യത സൂചിക,Moisture availability index
ഈർപ്പം കമ്മി സൂചിക,Moisture deficit index
ഈർപ്പം തുല്യമാണ്,Moisture equivalent
ഈർപ്പം ഭരണം,Moisture regime
ഈർപ്പം റിലീസ് കർവ്,Moisture release curve
ഈർപ്പം നിലനിർത്തൽ,Moisture retention
ഈർപ്പം സമ്മർദ്ദം,Moisture stress
ഈർപ്പം പിരിമുറുക്കം,Moisture tension
ഈര്പ്പം,Moisture
മോളാർ പരിഹാരം,Molar solution
മോളസ്,Molasses
മോളിലെ ഡ്രെയിനേജ്,Mole drainage
മോളിക്യുലർ ബയോളജി,Molecular biology
തന്മാത്രാ പ്രജനനം,Molecular breeding
മോളിക്യുലർ ഹൈബ്രിഡൈസേഷൻ,Molecular hybridization
Molluscuidide,Molluscicide
പണ നേതൃത്വ സൂചിക (MAI),Monetary advantage index (MAI)
മോണോക്ലോണൽ ആന്റിബോഡി,Monoclonal antibody
മോണോകോട്ടിഡലുകൾ,Monocotyledons
മോണോക്രം (മോണോസുധർ),Monocrop (Monoculture)
മോണോസിഷ്യസ്,Monoecious
മോവോജെനിസിസ്,Monogenesis
മോനോഹൈബ്രിഡ്,Monohybrid
മോണോസോസിഗോട്ടിക്,Monozygotic
മൺസൂൺ,Monsoon
മോണ്ട്മോറിലോന്യൈറ്റ്,Montmorillonite
ചതുപ്പുസ്ഥലം,Moor
ചീറ,Mor
മോർഗൻ യൂണിറ്റ്,Morgan unit
മോർഫോജെനിസിസ്,Morphogenesis
മോർഫോളജിക്കൽ അഡാപ്റ്റേഷൻ,Morphological adaptation
മോർഫോളജി,Morphology
ജാമ്യം,Mortgage
ഒട്ടകത്തിൽ,Mottle
മോട്ട്ലിംഗ്,Mottling
അച്ചുത,Mould
മറയ്ക്കുക,Moulting
കുന്നു സംസ്കാരം,Mound culture
കുന്നിൻ കാളിംഗ്,Mound layering
മൊവർ,Mower
മൊവിംഗ്,Mowing
കുമാരി,Mucilage
മുക്ക് മണ്ണ്,Muck soil
ചെളി,Muddy
Muffle,Muffle
ചവറുകൾ കൃഷി,Mulch farming
ചവറുകൾ കൃഷി,Mulch tillage
ചവറുകൾ,Mulch
പൾഷിംഗ്,Mulching
മുൾ,Mull
മൾട്ടി സ്റ്റൈ ക്രോപ്പിംഗ്,Multi storey cropping
ഒന്നിലധികം പരസ്പരബന്ധം,Multiple correlation
ഒന്നിലധികം ക്രോപ്പിംഗ്,Multiple cropping
ഒന്നിലധികം ക്രോപ്പിംഗ് സൂചിക,Multiple cropping index
ഒന്നിലധികം ക്രോസ്,Multiple cross
ഒന്നിലധികം പ്രതിരോധം,Multiple resistance
മൾട്ടിവരിറ്റൈറ്റ്,Multivariate
മൾട്ടിലിജിക്,Multizygotic
മമ്മിഫിക്കേഷൻ,Mummification
മമ്മിഫൈഡ് ഫലം,Mummified fruit
മസ്കോവൈറ്റ്,Muscovite
കൂണ്,Mushroom
മ്യൂട്ടജെൻ,Mutagen
അപര്യാദ,Mutant
മ്യൂട്ടേഷൻ,Mutation
പരസ്പര തടസ്സം,Mutual inhibition
പരസ്പരസംബന്ധമായവാദം,Mutualism
Mycelium,Mycelium
Mycallo,Mycology
മൈകോപ്ലാസ്മ,Mycoplasma
Mycorhiza,Mycorrhiza
തെസ്,Mace
മാഡുമായ,Madar
മാഡ്ഭുക്ക,Madhuca
ചോളം,Maize
മഖാന,Makhana
മന്ദാരിൻ,Mandarin
മാമ്പഴ സിംഗർ,Mango zinger
മാമ്പഴം,Mango
"മാർഗോസ, വേപ്പ്","Margosa, neem"
ജമൻഡ്,Marigold
മാസ്റ്റിക് ട്രീ,Mastic tree
മെരില്ലു,Merrill
മെസ്റ്റ,Mesta
പുതിന,Mint
മലോക്ക ബീൻ,Molucca bean
മങ്കി ജാക്ക്,Monkey jack
മോറിംഗ,Moringa
പ്രഭാത പ്രശംൂ (-,Morning glory (convolvulus)
മൊസാമ്പി,Mosambi
പുഴു കാവൽക്കാരൻ,Moth bean
മൾബറി,Mulberry
കൂണ്,Mushroom
കസ്തൂരി തണ്ണിമത്തൻ,Musk melon
കന്വിു,Musk
കടുക്,Mustard
മർട്ടിൽ,Myrtle
മാപിയർ പുല്ല്,Mapier grass
മെലിഗ് ബഗ്,Mealy bug
മിഡ്ജണ്ട്,Midge
കാശ്ശുകൊട്ടല്,Mites
കുരങ്ങ്,Monkey
കൊതുക്,Mosquito
നിശാശലഭം,Moth
ഉൽപന്തശാസ്ത്രജ്ഞൻ,Meteorologist
മൈക്രോബയോളജിസ്റ്റ്,Microbiologist
Myciall,Mycologist
നാനോടെക്നോളജി,Nanotechnology
നായിസീഫോം,Napiform
മയക്കുമരുന്ന്,Narcotic
നാസ്റ്റിക് ചലനം,Nastic movement
ദേശീയ പ്രകടനം,National demonstration
ദേശസാൽക്കരണം (ഭൂമിയുടെ),Nationalization (of land)
സാഭാവികമായ,Natural
പ്രകൃതി മണ്ണൊലിപ്പ്,Natural erosion
പ്രകൃതിദത്ത കൃഷി,Natural farming
പ്രകൃതിവിഭവങ്ങൾ,Natural resources
സ്വാഭാവിക തിരഞ്ഞെടുപ്പ്,Natural selection
പ്രകൃതിദത്ത സസ്യങ്ങൾ,Natural vegetation
കഴുത്ത് (ഹോർട്ട്),Neck (hort)
നെക്രോസിസ്,Necrosis
അമൃതിനെ,Nectar
നെഗറ്റീവ് നിയോത്തത്തു,Negative allelopathy
നെമാറ്റിഡ്,Nematicide
നെമാറ്റോഡ് റെസിസ്റ്റന്റ് റൂട്ട്സ്റ്റോക്ക്,Nematode resistant rootstock
നെമറ്റോളജി,Nematology
നിയോട്ടനി,Neoteny
നെറ്റ് അറ്റ ​​സ്വാസിലിലേഷൻ നിരക്ക് (NAR),Net assimilation rate (NAR)
മൊത്തം നേട്ടം,Net gain
അറ്റ വരുമാനം (കാർഷിക വരുമാനം),Net income (farm income)
അറ്റ് ജലസേചന ആവശ്യകത,Net irrigation requirement
അറ്റ ഉൽപാദനക്ഷമത,Net productivity
നെറ്റ് റിട്ടേൺ,Net return
നെറ്റിംഗ്,Netting
ന്യൂറോൺ,Neuron
നിക്ഷ്പക്ഷമായ,Neutral
ന്യൂട്രലിസം,Neutralism
നിഷ്പക്ഷത,Neutralization
ന്യൂട്രൽ മണ്ണ്,Neutral soil
ന്യൂട്രോൺ ഈർപ്പം മീറ്റർ,Neutron moisture meter
മാടം,Niche
നിക്കോട്ടിൻ,Nicotine
രാത്രി മണ്ണ്,Night soil
നൈട്രേറ്റ് സ്വാംശീകരണം,Nitrate assimilation
നൈട്രേറ്റ് റിഡക്ഷൻ,Nitrate reduction
വിഷാംശം നൈട്രേറ്റ് വിഷാംശം,Nitrate toxicity
നൈട്രെ,Nitre
നൈട്രിഫിക്കേഷൻ ഇൻഹിബിറ്റർ,Nitrification inhibitor
നൈട്രജൻ സ്വാംശീകരണം,Nitrogen assimilation
നൈട്രജൻ സൈക്കിൾ,Nitrogen cycle
നൈട്രജൻ കുറവ്,Nitrogen deficiency
നൈട്രജൻ ഫിക്സേഷൻ,Nitrogen fixation
നൈട്രജനസ്,Nitrogenous
നോബിബൈസേഷൻ,Nobilization
നോബൽ ചൂരൽ,Noble cane
രാത്രി),Nocturnal
നോഡ്,Node
നോഡ്യൂലേറ്റഡ് പ്ലാന്റ്,Nodulated plant
ഉടുപ്പകമായ,Nodulation
നോഡ്യൂൾ,Nodule
നാമകണ്ഠ,Nomadion
നാമപദം,Nomenclature
നോൺ അല്ലേലിക്,Non allelic
നോൺ കാപ്പിലറി പോർ,Non capillary pore
മത്സരിക്കാത്ത വിള,Non competing crop
അസംബന്ധ മ്യൂട്ടേഷൻ,Nonsense mutation
പ്രാധാന്യമുള്ളത്,Non significant
ആസിഡ് ഇതര വളം,Non-acid forming fertilizer
സംയോജനം,Non-conjugation
ഡിസ്ക്രിപ്റ്റ് (മൃഗം),Non-descript (animal)
അനിവാര്യമല്ലാത്ത ഘടകം,Non-essential element
ഏകീകൃതമല്ലാത്തത്,Non-homogenous
നോൺ-ഹോമോലോഗസ്,Non-homologus
ധ്രുവീയ സംയുക്തം,Non-polar compound
പുനരുപയോഗ energy ർജ്ജം,Non-renewable energy
അനിയന്ത്രിതമല്ലാത്ത കോൺടാക്റ്റ് കളനാശിനി,Non-selective contact herbicide
-തിരഞ്ഞെടുക്കാത്ത കളനാശിനി,Non-selective herbicide
നോൺ നോൺ നോൺ ന്യൂട്രജൻ ഫിക്സേഷൻ,Non-symbiotic nitrogen fixation
സാധാരണ വിതരണം,Normal distribution
സാധാരണ തൈകൾ,Normal seedlings
സാധാരണ പരിഹാരം,Normal solution
സാധാരണ നിലയുറപ്പിക്കുക,Normalising
വടക്കൻ മായ്ക്കൽ,Northern blotting
വ്യക്തമാക്കാവുന്ന രോഗം,Notifiable disease
നടീൽ വരെ,No-till planting
വിഷമയമായ കളകൾ,Noxious weeds
ന്യൂക്ലിയർ കാന്തിക,Nuclear magnetic
ന്യൂക്ലി ആസിഡ്,Nuclei acid
ന്യൂക്ലിയോബോക്റ്റർ,Nucleobacter
ന്യൂക്ലിയോലസ്,Nucleolus
ന്യൂക്ലിയോടൈഡ്,Nucleotide
അണുകേന്ദ്രം,Nucleus
ശൂന്യമായ അനുമാനങ്ങൾ,Null hypothesis
Nulliisomic,Nullisomic
അസാധുവായ മ്യൂട്ടേഷൻ,Null-mutation
നഴ്സ് സെൽ,Nurse cell
നഴ്സ് വിള,Nurse crop
ശിശുപരിപാലനസ്ഥലം,Nursery
കുരു,Nut
പോഷക സൈക്ലിംഗ്,Nutrient cycling
പോഷകങ്ങളുടെ കുറവ് ലക്ഷണങ്ങൾ,Nutrient deficiency symptoms
പോഷകാഹാരം,Nutrition
പോഷക മൂല്യം,Nutritional value
പോഷകമൂല്യം സൂചിക,Nutritive value index
കാർഷിക മേഖലയുമായി ബന്ധപ്പെട്ട പ്രധാന സസ്യങ്ങളുടെ പേരുകൾ,Names of important plants related to agriculture
നാഗായ് കർപ്പൂരം,Nagai camphor
നാർസിസസ്,Narcissus
നിഗീതേ,Nigella
നൈഗർ,Niger
രാത്രി ജാസ്മിൻ,Night jasmine
നിപ ഈന്തപ്പഴം,Nipa palm
നട്ട് പുല്ല്,Nut grass
നട്ട് സെഡ്ജ്,Nut sedge
ജാതിക്ക,Nutmeg
നെമറ്റോഡ്,Nematode
നട്ട് ഡെവിൾ,Nut weevil
നെമാറ്റോളജിസ്റ്റിന്,Nematologist
AIEROBS ബാധ്യത,Obligate aerobes
അനീറോബുകൾ ബാധ്യസ്ഥമാക്കുക,Obligate anaerobes
പരാന്നഭോജിയെ ബാധ്യത,Obligate parasite
ബാധ്യതപ്പെടുത്തുക,Obligate
ഓഫ്-തരം സസ്യങ്ങൾ,Off-type plants
ഓയിൽ കേക്ക്,Oil cake
Okazaki screatment,Okazaki fragment
ഒലിക്കറിയെ,Olericulture
ഒളിഗോജൻ,Oligogene
ഒലിഗോനോക്കെട്ട്,Oligonucleotide
ഒലിവ് ഓയിൽ,Olive oil
ഒമേഗ -3-ഫാറ്റി ആസിഡ്,Omega-3-fatty acid
ഓമ്നിവസ്,Omnivorous
ഓങ്കോജിൻ,Oncogene
ഓങ്കോജെനിക് വൈറസ്,Oncogenic virus
ഓങ്കോളജി,Oncology
ഓൺ-ഫാം റിസർച്ച്,On-farm research
Ocyyte,Oocyte
നടത്തിപ്പ് ചിലവ്,Operating cost
ഓപ്പറേഷൻ,Operon
അവസര തകരാറുകൾ,Opportunity cropping
ഒപ്റ്റിമൽ ഡോസ്,Optimum dose
ഒപ്റ്റിമൽ ഡോസ്,Optimum economic dose
ഓർച്ചാർഡ് കാര്യക്ഷമത,Orchard efficiency
ജൈവ കൃഷി,Organic agriculture
ഓർഗാനിക് കോളലൈസ്,Organic colloids
ജൈവ കൃഷി,Organic farming
ജൈവ വളം,Organic manure
ജൈവവസ്തു,Organic matter
ഓർഗാനിക് നൈട്രജൻ (മണ്ണ്),Organic nitrogen (soil)
ഓർഗാനിക് ഫോസ്ഫറസ്,Organic phosphorus
ജൈവ മണ്ണ്,Organic soil
ജൈവ മാലിന്യങ്ങൾ,Organic wastes
ജയിച്ചിട്,Organic
സംഘടിത മാർക്കറ്റിംഗ്,Organised marketing
കോട്ടോറോജെനിസിസ്,Organogenesis
കക്ഷിപ്ത മൂല്യനിർണ്ണയം,Organoleptic evaluation
ഓർന്നുതശാസ്തം,Orninthology
ഓർത്തഡോക്സ് സീഡ്,Orthodox seed
ഓർത്തോഗണൽ പോളിനോമിയൽ സമവാക്യം,Orthogonal polynomial equation
ഓസ്മോസിസ്,Osmosis
ഓസ്മോട്ടിക് ഇഫക്റ്റ്,Osmotic effect
ഓസ്മോട്ടിക് സാധ്യത,Osmotic potential
വ്യാപനം,Out break
പ്രജനനം,Out breeding
ചൂള,Oven
അമിതവിശന്തം,Overwinter
തലമുറയെ ഓവർലാപ്പുചെയ്യുന്നു,Overlapping generation
അണ്ഡം,Ovum
ഓക്സിഡേഷൻ,Oxidation
ഓക്സിലോഫിറ്റുകൾ,Oxylophytes
ഓട്സ്,Oats
എണ്ണപ്പന,Oil palm
ഒലിയാൻഡർ,Oleander
ഒലിവുമരം,Olive
ഉള്ളി,Onion
ഓപിയം പോപ്പി,Opium poppy
"ഓറിയന്റൽ വിമാനം, യൂറോപ്യൻ തലം മരം","Oriental plane, european plane tree"
പുറത്താക്കല്,Packing
പദ്ദോക്ക്,Paddock
ജോടിയാക്കിയ വരി നടുന്നത്,Paired row planting
പാലറ്റിറ്റി,Palatability
പാനിക്കിൾ,Panicle
നെഞ്ചന്തർ വിപരീതം,Paracentric inversion
പാരാമീറ്റർ,Parameter
പരോപജീവി,Parasite
പാർഗോയിലിംഗ്,Parboiling
പാരഞ്ചെമ,Parenchyma
രക്ഷാകർതൃ പാറ,Parent rock
പോമർനെന്റ് വരൾച്ച,Parmanent drought
പാർത്താനോജെനിസിസ്,Parthenogenesis
ഭാഗിക ഘടകം ഉൽപാദനക്ഷമത,Partial factor productivity
പങ്കാളിത്ത ഗ്രാമീണ വിലയിരുത്തൽ,Participatory rural appraisal
കണികാ സാന്ദ്രത,Particle density
നിഷ്ക്രിയ ആഗിരണം,Passive absorption
പുല്ത്തകിടി,Pasture
മൂന്വലനം,Pasturization
പിസിആർ (പോളിമറൈസ് ചെയിൻ പ്രതികരണം),PCR (polymerase chain reaction)
കർഷക കൃഷി,Peasant farming
തത്വം (മണ്ണ്),Peat (soil)
പെഡ്,Ped
പെഡൽ,Pedicel
പെഡിഗ്രി,Pedigree
പെഡോജനെസിസ്,Pedogenesis
പെഡയോളജി,Pedology
തൊലി,Peel
പുറംതൊലി,Peeling
ഉരുളപ്പ്,Pelleting
പെർകോലേഷൻ,Percolation
വറ്റാത്ത,Perennial
പെരിസെൻട്രിക് വിപരീതം,Pericentric inversion
പെരി-അർബൻ,Peri-urban
അനുകിലി,Permeability
അനുവദന,Permaculture
സ്ഥിരമായ വിൽറ്റിംഗ് പോയിന്റ് (പിഡബ്ല്യുപി),Permanent wilting point (PWP)
അനുകൂലമായ ഗുണകം,Permability coefficient
പ്രവേശനക്ഷര നിരക്ക്,Permeability rate
പതക്കാരി,Permeameter
സ്ഥിരമായ കളനാശിനി,Persistent herbicide
കീടനാശിനി,Pesticide
പെട്രോഫൈറ്റ്,Petrophyte
ഫേജ്,Phage
ഘട്ടംഘട്ടമായി നടീൽ,Phased planting
ഫാസ്മിഡ്,Phasmid
ഫല്ലോജൻ,Phellogen
ഫിനോളിക് സംയുക്തങ്ങൾ,Phenolic compounds
അന്തര്വാഹകർ,Phenology
ഫിനോടൈപ്പ്,Phenotype
ഫെറോമോൺ,Pheromone
Flom,Phloem
ഫോസ്ഫേറ്റ് ഫിക്സേഷൻ,Phosphate fixation
ഫോസ്ഫേറ്റ് റോക്ക്,Phosphate rock
ഫോസ്ഫേറ്റ് സോളിയൂഷൻ,Phosphate solubilization
ഫോസ്ഫേറ്റ് സോളിൗലിംഗ്,Phosphate solubilizing
ഫോസ്ഫാറ്റൈഡ്,Phosphatide
ഫോസ്ഫോ-ഗിപ്സം,Phospho-gypsum
ഫോസ്ഫോലിപിഡ്,Phospholipid
ഫോസ്ഫോറിലേഷൻ,Phosphorylation
ഫോട്ടോ സ്പെക്ട്രോമീറ്റർ,Photo spectrometer
ഫോട്ടോഅട്ടോട്രോഫ്,Photoautotroph
ഫോട്ടോകോമിക്കൽ പ്രതികരണം,Photochomical reaction
ഫോട്ടോഡെസെമിഷൻ,Photodecemposition
ഫോട്ടോമെട്രി,Photometry
ഫോട്ടോമോർഫോജെനിസിസ്,Photomorphogenesis
ഫോട്ടോൺ,Photon
ഫോട്ടോ-ഓക്സിഡേഷൻ,Photo-oxidation
ഫോട്ടോപോർഡ്,Photoperiod
ഫോട്ടോപോർഡോഡിസീസ്,Photoperiodism
ഫോട്ടോഫോസ്ഫോറിലേഷൻ,Photophosphorylation
ഫോട്ടോറിക്റ്റിവേഷൻ,Photoreactivation
ഫോട്ടോകൂറൽ,Photoreceptor
ഫോട്ടോഗ്രാസ്,Photorespiration
ഫോട്ടോസിന്തസിസ്,Photosynthesis
ഫോട്ടോസിന്തറ്റിക് കാര്യക്ഷമത,Photosynthetic efficiency
ഫോട്ടോസിന്തറ്റിക് ക്യൂടന്റ്,Photosynthetic quoitent
ഫോട്ടോസിനെറ്റിക്,Photosynthetically
ഫോട്ടോട്രോപ്പിസം,Phototropism
ഫൈലോഡി,Phyllody
ഫിലിലോട്ടക്സി,Phyllotaxy
ശാരീരിക കാലാവസ്ഥ,Physical weathering
ഫിസിയോളജിക്കൽ ഡിസോർഡർ,Physiological disorder
ഫിസിയോളജിക്കൽ വരൾച്ച,Physiological drought
ഫിസിയോളജിക്കൽ നഷ്ടം,Physiological loss
ഫിസിയോളജിക്കൽ മെച്യൂരിറ്റി,Physiological maturity
ഫൈറ്റോക്രോം,Phytochrome
Fytoyxട്രാക്ഷൻ,Phytoextraction
ഫിട്ടോമസ്,Phytomass
ഫൈറ്റോമറ്റോഡ്,Phytonematode
ഫൈറ്റോറെമിയേഷൻ,Phytoremediation
ഫൈറ്റോസിഡേഫോർ,Phytosiderophore
ഫൈറ്റോടോക്സിക്,Phytotoxic
ഫൈറ്റോട്രോൺ,Phytotron
ചിതപ്പു,Pictograph
പൈ ഡയഗ്രം,Pie diagram
പൈസോമീറ്റർ,Piezometer
പിച്ചർ കൃഷി,Pitcher farming
പ്ലെയ്സ്മെന്റ് (വളം),Placement (fertilizer)
മറുപിള്ള,Placenta
പ്ലാച്ചിംഗ്,Planking
നടുക ബ്രീഡിംഗ്,Plant breeding
പ്ലാന്റ് സാന്ദ്രത,Plant density
സസ്യ പരിസ്ഥിതിശാസ്ത്രം,Plant ecology
സസ്യ വളർച്ച പ്രമോട്ടർ,Plant growth promotor
സസ്യങ്ങളുടെ വളർച്ചാ റെഗുലേറ്റർ,Plant growth regulator
നടുക,Plant introduction
നടുക പോഷകങ്ങൾ,Plant nutrients
നടുക പോഷകാഹാരം,Plant nutrition
കപ്പല്വിലക്ക് നിയന്ത്രണം നടുക,Plant quarantine regulation
ടിഷ്യു ടെസ്റ്റ് നടീൽ,Plant tissue test
പ്ലാന്റേഷൻ വിളകൾ,Plantation crops
ആസൂത്രി,Planter
നടീൽ മെറ്റീരിയൽ,Planting material
നടീൽ അനുപാതം,Planting ratio
പ്ലാസ്മ,Plasma
പ്ലാസ്മ മെംബ്രൺ,Plasma membrame
പ്ലാസ്മിഡ്,Plasmid
പ്ലാസ്മോഡെസ്മാത,Plasmodesmata
പ്ലാസ്മോളിസിസ്,Plasmolysis
പാനിസ്ഥാപാതം,Plasticity
പ്ലാസ്റ്റിക്കൂർ,Plasticulture
പ്ലാസ്റ്റിഡ്,Plastid
പ്ലിയോട്രോപിക് ജീൻ,Pleiotropic gene
പ്ലോട്ട് (പരീക്ഷണാത്മക),Plot (experimental)
ഉഴുന്നത്,Ploughing
ഉഴവുമുള്ള,Plough-sole
പ്ലോൺ-സോൾ പ്ലെയ്സ്മെന്റ്,Plough-sole placement
പ്ലവിയൽ അരി ഇറങ്ങുന്നു,Pluvial rice lands
മ്പാപരമായ,Pluvic
ന്യൂമാറ്റിക് സ്പ്രേയർ,Pneumatic sprayer
ന്യൂമാറ്റോഫോർ,Pneumatophore
പോഡ്സോൾ മണ്ണ്,Podzol soil
പോഡ്സോളിസേഷൻ,Podzolization
പോയിന്റ് മ്യൂട്ടേഷൻ,Point mutation
പോയിസോൺ വിതരണം,Poisson distribution
പരാക്കോള്ള,Pollinator
പോളിംബ്രോണി,Polyembrony
പോളിമറൈസേഷൻ,Polymerization
പോളിമോർഫിസം,Polymorphism
പോളിസ്പെർമി,Polyspermy
പോളിടെൻ ക്രോമസോം,Polytene chromosome
പൊമോളജി,Pomology
ജനസംഖ,Population
പോറോസിറ്റി (പൂർ-സ്പേസ്),Porosity (pore-space)
കാരണം,Post-emergence
വിളവെടുപ്പ് പോസ്റ്റുചെയ്യുക,Post harvest
വിളവെടുപ്പ് കൃഷി,Post-harvest tillage
പൊട്ടാസ്യം ആഗിരണം അനുപാതം,Potassium absorption ratio
പൊട്ടാസ്യം ഫിക്സേഷൻ,Potassium fixation
സാധ്യതയുള്ള അസിഡിറ്റി,Potential acidity
സാധ്യതയുള്ള വിള വിളവ്,Potential crop yield
സാധ്യതയുള്ള ബാഷ്പീകരണം,Potential evaporation
സാധ്യതയുള്ള ഇടപാടുകളുടെ,Potential evapotransformation
കോഴി വളർത്തൽ,Poultry farming
പുല്മൈതാനം,Prairie
പ്രീ-ബിയറിംഗ് കാലയളവ്,Pre-bearing period
മഴ,Precipitation
കൃത്യമായ കൃഷി,Precision farming
കാർഷിക മേഖല,Precision agriculture
വേട്ടക്കാരന്,Predator
ഉയർന്നുവരുന്നു,Pre-emergence
മുൻകൂട്ടി ഉയർന്നുവരുന്ന ചികിത്സ,Pre-emergence treatment
പ്രവചിക്കുന്ന ചികിത്സ,Preplanting treatment
പത്രങ്ങൾ,Pressmud
മർദ്ദ ഗ്രേഡിയന്റ്,Pressure gradient
വില ഇലാസ്തികത,Price elasticity
വില സൂചിക,Price index
പ്രാഥമിക സംസ്കാരം,Primary culture
പ്രാഥമിക വളര്ച്ച,Primary growth
പ്രാഥമിക ടില്ലേഷൻ,Primary tillage
പ്രിമറർ,Primer
പ്രൈമിംഗ് (പുകയില),Priming (tobacco)
പ്രാഥമിക ഘട്ടം,Primordial stage
പ്രിയോൺ,Prion
സംഭാവത,Probability
അന്വേഷണം,Probe
പ്രശ്നം മണ്ണ്,Problem soil
നടപടി,Processing
പ്രൊഡക്ഷൻ പ്രവർത്തനം,Production function
ഉത്പാദനക്ഷമത,Productivity
ലാഭം,Profit
സൊജനി-പരിശോധന,Progeny-testing
പുരോഗമന കർഷകൻ,Progressive farmer
പദ്ധതി വിലയിരുത്തൽ,Project evaluation
പ്രോകാരോട്ട്,Prokaryote
പ്രൊമോട്ടർ,Promotor
രോഗപ്രതിജ്ഞാ സ്പ്രേ,Prophylactic spray
ഉടമസ്ഥാവകാശ കൃഷി,Proprietary cultivar
പ്രകൃതിദത്ത,Protandrous
പ്രോട്ടീൻ,Protein
പ്രോട്ടീൻ എഞ്ചിനീയറിംഗ്,Protein engineering
പ്രോട്ടീൻ സീക്വൻസിംഗ്,Protein sequencing
പ്രോട്ടീൻ സിന്തസിസ്,Protein synthesis
പ്രോട്ടമിക്സ്,Proteomics
പ്രോട്ടോജിനി,Protogyny
പ്രോട്ടോപ്ലാസം,Protoplasm
പ്രോട്ടോട്രോപ്പ്,Prototroph
പ്രോസിക് ആസിഡ് (എച്ച്സിഎൻ / ധൂരിൻ),Prussic acid (HCN/dhurin)
സ്യൂഡോലെലെ,Pseudoallele
സ്യൂഡോർമാഫ്രോഡൈറ്റ്,Pseudohermaphrodite
സൈക്കോമീറ്റര്,Psychrometer
ചെളിക്കുണ്ട്,Puddle
പുഡ് ചെയ്ത മണ്ണ്,Puddled soil
പുഡ്ലിംഗ്,Puddling
പൾപ്പിംഗ്,Pulping
പൾസ് വിത്ത്,Pulse seed
പൾമാറൈസേഷൻ,Pulverization
പൾവറൈസേഷൻ (മണ്ണ്),Pulverization (soil)
പങ്കും,Pungent
ശുദ്ധമായ സംസ്കാരം,Pure culture
ശുദ്ധമായ വരി,Pure line
ശുദ്ധമായ ലൈൻ തിരഞ്ഞെടുക്കൽ,Pure line selection
ശുദ്ധത,Purgative
ശുദ്ധീകരണം,Purification
ശുദ്ധത പരിശോധന,Purity test
പൈറനോമീറ്റർ,Pyranometer
പൈജിമീറ്റര്,Pyregeometer
പൈറഹെലിയോമീറ്റർ,Pyreheliometer
നെല്ല്,Paddy
പാൽമരോസ,Palmarosa
പാൽമിര ഈന്തപ്പന,Palmyra palm
പണ്ഡിനസ്,Pandanus
പപ്പായ,Papaya
പാര പുല്ല്,Para grass
അയമോദകച്ചെടി,Parsley
"പാർത്താനിയം, (കോൺഗ്രസ് പുല്ല്)","Parthenium, (congress grass)"
പാട്ടൂ ouloulyouly,Patchouli
പീച്ച്,Peach
"മയിൽ പുഷ്പം, പാരഡൈസ് ഫ്ലവർ","Peacock flower, paradise flower"
പിയർ,Pear
പേൾ മില്ലറ്റ്,Pearl millet
പീസ്,Peas
പെക്കൻ നട്ട്,Pecan nut
തന്തള,Pennel
പെപ്പിനോ,Pepino
കുരുമുളക്,Pepper
പെരില്ല,Perillla
പെരിവിങ്കിൾ,Periwinkle
പെർസിമോൺ,Persimmon
ഫൽസ,Phalsa
പാവ്,Pigeonpea
പിമ്പപീൽ (അനഗലിസ്),Pimpernel (anagallis)
പൈൻമരം,Pine
പൈനാപ്പിൾ,Pineapple
"പിസ്ത, ഗ്രീൻ ബദാം","Pistachio, green almond"
പ്ലം,Plum
ചൂണ്ടിക്കാണിച്ച പൊറോട്ട,Pointed gourd
മാതളനാരകം,Pomegranate
പൊങ്കം,Pongam
പോപ്ലാർ,Poplar
പോപ്പി,Poppy
പോരുണ്ടുക,Portulaca
ഉരുളക്കിഴങ്ങ്,Potato
മുമ്പിലുള്ള പോപ്പി,Prickly poppy
"ഇന്ത്യ, ചൈന ട്രീയുടെ അഭിമാനം","Pride of India, China tree"
പ്രോസോ മില്ലറ്റ്,Proso millet
സൈലിയം,Psyllium
ശാലസാൻ,Pulasaan
പമാണി,Pumkin
Pummelo,Pummelo
ചായം പൂശിയ ബഗ്,Painted bug
തത്ത,Parrot
മയൂരം,Peacock
പോഡ് ബോറർ,Pod borer
പോഡ് ഈച്ച,Pod fly
പൾസ് വണ്ട്,Pulse beetle
പൈറില്ല,Pyrilla
പാത്തോളജിസ്റ്റിന്,Pathologist
ഉടമദാസ്റ്റിക്,Pedologist
നടുക ബ്രീഡർ,Plant breeder
പാത്തോളജിസ്റ്റ് നടത്തം,Plant pathologist
പ്ലാന്റ് ഫിസിയോളജിസ്റ്റ്,Plant physiologist
മൂവി,Pomologist
Q 10,Q 10
