Telugu,Punjabi
ఇన్పుట్-అవుట్పుట్,ਇਨਪੁਟ-ਆਉਟਪੁਟ
చొప్పించండి,ਸੰਮਿਲਿਤ ਕਰੋ
చొప్పించే నష్టం,ਸੰਮਿਲਨ ਦਾ ਨੁਕਸਾਨ
సంస్థాపన,ਇੰਸਟਾਲੇਸ਼ਨ
తక్షణ వోల్టేజ్,ਤਤਕਾਲ ਵੋਲਟੇਜ
సూచన,ਹਦਾਇਤ
ఇన్సులేటింగ్ పదార్థం,ਇਨਸੂਲੇਟਿੰਗ ਸਮੱਗਰੀ
ఇన్సులేషన్,ਇਨਸੂਲੇਸ਼ਨ
ఇన్సులేషన్ నిరోధకత,ਇਨਸੂਲੇਸ਼ਨ ਟੱਪਣ
ఇన్సులేటర్,ਇਨਸੂਲੇਟਰ
ఇంటిగ్రేటెడ్ సర్క్యూట్,ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ
నెట్‌వర్క్‌ను సమగ్రపరచడం,ਨੈੱਟਵਰਕ ਨੂੰ ਏਕੀਕ੍ਰਿਤ ਕਰਨਾ
ఇంటిగ్రేటర్,ਇੰਟੀਗਰੇਟਰ
ఇంటెలిజెన్స్,ਬੁੱਧੀਮਾਨ
తీవ్రత,ਤੀਬਰਤਾ
ప్రసంగం యొక్క తీవ్రత,ਬੋਲਣ ਦੀ ਤੀਬਰਤਾ
ఇంటర్ ఛానల్ జోక్యం,ਅੰਤਰ ਚੈਨਲ ਦਖਲ
ఇంటర్‌లీవ్,ਇੰਟਰਲੇਵ
పరస్పర చర్య,ਗੱਲਬਾਤ ਕਰਨੀ
ఇంటరాక్టివిటీ,ਗੱਲਬਾਤ
ఇంటర్‌కామ్,ਇੰਟਰਕਾੱਮ
ఇంటర్కనెక్టివిటీ,ਇੰਟਰਸੀਕੇਸ਼ਨਵਿਟੀ
ఇంటర్ఫేస్,ਇੰਟਰਫੇਸ
ఇంటర్ఫేస్ స్కానింగ్,ਇੰਟਰਫੇਸ ਸਕੈਨਿੰਗ
జోక్యం,ਦਖ਼ਲਅੰਦਾਜ਼ੀ
జోక్యం జోన్,ਦਖਲ ਦਾ ਜ਼ੋਨ
జోక్యం చేసుకునే ఛానెల్,ਦਖਲ ਦੇਣ ਵਾਲੇ ਚੈਨਲ
జోక్యం చేసుకునే ఫ్రీక్వెన్సీ,ਦਖਲਅੰਦਾਜ਼ੀ ਬਾਰੰਬਾਰਤਾ
రేడియో ఫ్రీక్వెన్సీ సిగ్నల్ జోక్యం చేసుకుంటుంది,ਦਖਲਅੰਦਾਜ਼ੀ ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸੰਕੇਤ
ఇంటర్‌ఫ్రేమ్,ਅੰਤਰਫ੍ਰੇਮ
ఇంటర్‌లీవ్,ਇੰਟਰਲੇਵ
ఇంటర్‌లీవ్డ్,ਇੰਟਰਲੇਡ
ఇంటర్‌లీవ్డ్ స్ట్రీమ్,ਇੰਟਰਲੀਏਡ ਸਟ੍ਰੀਮ
ఇంటర్‌లీవర్,ਇੰਟਰਲੇਵਰ
ఇంటర్‌లీవింగ్,ਇੰਟਰਲੇਵਿੰਗ
ఇంటర్‌లీవింగ్,ਇੰਟਰਲੇਵਿੰਗ
ఇంటర్‌లీవింగ్ కాలం,ਇੰਟਰਲੇਵਿੰਗ ਪੀਰੀਅਡ
ఇంటర్‌లాక్ సర్క్యూట్,ਇੰਟਰਕੈਕ ਸਰਕਟ
ఇంటర్‌లాక్ స్విచ్,ਇੰਟਰਲੌਕ ਸਵਿਚ
ఇంటర్‌లాకింగ్,ਇੰਟਰਲੋਕਿੰਗ
ఇంటర్మీడియట్ వైఫల్యం,ਵਿਚਕਾਰਲੀ ਅਸਫਲਤਾ
ఇంటర్మీడియట్ ఫ్రీక్వెన్సీ,ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ
ఇంటర్మీడియట్ ఫ్రీక్వెన్సీ ఓసిలేటర్,ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ
అడపాదడపా,ਰੁਕ-ਰੁਕ ਕੇ
అడపాదడపా కరెంట్,ਰੁਕ-ਰੁਕ ਕੇ ਮੌਜੂਦਾ
ఇంటర్‌మోడ్యులేషన్,ਇੰਟਰਮੋਡੀਜੂਲੇਸ਼ਨ
ఇంటర్మోడ్యులేషన్ వక్రీకరణ,ਇੰਟਰਮੋਜ਼ਨ ਵਿਗਾੜ
ఇంటర్‌మోడ్యులేషన్ ఉద్గారం,ਇੰਟਰਮੋਜ਼ਨ ਦੇ ਨਿਕਾਸ
ఇంటర్‌మోడ్యులేషన్ పరీక్ష,ਇੰਟਰਮੋਜ਼ਨ ਟੈਸਟ
అంతర్జాలం,ਇੰਟਰਨੈੱਟ
ఇంటర్నెట్ ప్రసారం,ਇੰਟਰਨੈੱਟ ਪ੍ਰਸਾਰਣ
ఇంటర్నెట్ చాటింగ్,ਇੰਟਰਨੈੱਟ ਚੈਟਿੰਗ
ఇంటర్నెట్ ప్రోటోకాల్ స్టాక్,ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ ਸਟੈਕ
ఇంటర్నెట్ రేడియో,ਇੰਟਰਨੈੱਟ ਰੇਡੀਓ
ఇంటర్నెట్ స్ట్రీమింగ్,ਇੰਟਰਨੈੱਟ ਸਟ੍ਰੀਮਿੰਗ
ఇంటర్నెట్ వీడియో,ਇੰਟਰਨੈੱਟ ਵੀਡੀਓ
ఇంటర్‌పెరాబిలిటీ,ਅੰਤਰ-ਕਾਰਜਸ਼ੀਲਤਾ
ఇంటర్‌పోలేషన్,ਇੰਟਰਪੋਲੇਸ਼ਨ
వ్యాఖ్యాత,ਦੁਭਾਸ਼ੀਏ
అంతరాయం,ਵਿਘਨ
అంతరాయం,ਰੁਕਾਵਟ
అంతరాయం,ਵਿਘਨ
విరామం,ਅੰਤਰਾਲ
ఇంట్రాకోడింగ్,ਇੰਟਰਕੋਡਿੰਗ
ఇంట్రాఫ్రేమ్,ਇੰਟਰਾਫ੍ਰੇਮ
ఇంట్రానెట్,ਇੰਟਰਨੇਟ
ఇంట్రాపికర్,ਇਨਟਰੇਪੈਕਸ਼ਨਚਰ
ఇంట్రావేబ్,ਇੰਟਰਾਵੈਬ
అంతర్గత సెమీకండక్టర్,ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ
విలోమ కరెంట్,ਉਲਟਾ ਮੌਜੂਦਾ
విలోమ ప్రాదేశిక ఆపరేట్,ਉਲਟਾ ਸਥਾਨ ਦਾ ਕੰਮ
విలోమ,ਉਲਟਾ
విలోమ ఎల్ యాంటెన్నా,ਉਲਟਾ ਐਲ ਐਂਟੀਨਾ
విలోమ V యాంటెన్నా,ਉਲਟਾ v ਅਨਟਨਨਾ
ఇన్వర్టర్,ਇਨਵਰਟਰ
సక్రమంగా,ਅਨਿਯਮਿਤ
అసంబద్ధమైన మూలకం,ਅਸਪਸ਼ਟ ਤੱਤ
ఐసోలేషన్ నెట్‌వర్క్,ਇਕੱਲਤਾ ਨੈਟਵਰਕ
ఐసోలేటర్,ISolator
జామర్,ਜੈਮਰ
జామింగ్,ਜਾਮ
పరిభాష ఫైల్,ਜਾਰਗਨ ਫਾਈਲ
జావా స్క్రిప్ట్,ਜਾਵਾ ਸਕ੍ਰਿਪਟ
జింగిల్,ਜਿੰਗਲ
జిట్టర్,Jitter
జాయినర్,ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ
ఉమ్మడి,ਜੁਆਇੰਟ
జాయింటెడ్,ਸ਼ਾਮਲ
జంపర్,ਜੰਪਰ
జంక్,ਕਬਾੜ
చెత్త మెయిల్,ਬੇਕਾਰ ਚਿਠੀ
కెర్నల్,ਕਰਨਲ
కీ,ਕੁੰਜੀ
కీబోర్డ్,ਕੀਬੋਰਡ
KEEER,ਕੀਰ
కీనోట్,ਕੀਨੋਟ
కిలోసైకిల్,ਕਿਲ੍ਹੇ ਚੱਕਰ
కిలోవోల్ట్,ਕਿਲ੍ਹੇ
కిలోవాట్,ਕਿਲੋਟ
కైనమాటిక్స్,ਕਿਨਮੈਟਿਕਸ
మోకాలి పాయింట్ వోల్టేజ్,ਗੋਡੇ ਬਿੰਦੂ ਵੋਲਟੇਜ
నాబ్,ਗੋਬ
జ్ఞాన స్థావరం,ਗਿਆਨ ਅਧਾਰ
జ్ఞాన ప్రాతినిధ్యం,ਗਿਆਨ ਦੀ ਨੁਮਾਇੰਦਗੀ
L నెట్‌వర్క్,L ਨੈੱਟਵਰਕ
L సెక్షన్ ఫిల్టర్,L ਸੈਕਸ਼ਨ ਫਿਲਟਰ
లాగ్ మరియు సీసం,Lag ਅਤੇ ਅਗਵਾਈ
లాగింగ్ కరెంట్,Lagging ਮੌਜੂਦਾ
లాగింగ్ పవర్ ఫ్యాక్టర్,ਪਛੜਨਾ ਪਾਵਰ ਫੈਕਟਰ
లామినేటెడ్,ਲਮੀਨੇਟਡ
దీపం,ਦੀਵੇ
ల్యాప్‌టాప్,ਲੈਪਟਾਪ
లేజర్ ఫ్రీక్వెన్సీ,ਲੇਜ਼ਰ ਬਾਰੰਬਾਰਤਾ
గుప్త లోపం,ਅਸ਼ੁੱਧ ਗਲਤੀ
గుప్త వేడి,ਨਿਰੰਤਰ ਗਰਮੀ
అక్షాంశం,ਵਿਥਕਾਰ
పొర,ਪਰਤ
లేఅవుట్,ਖਾਕਾ
లేఅవుట్ ప్రణాళిక,ਲੇਆਉਟ ਯੋਜਨਾ
సీసం,ਲੀਡ
ప్రముఖ దశ,ਪ੍ਰਮੁੱਖ ਪੜਾਅ
లీక్ ప్రూఫ్,ਲੀਕ ਸਬੂਤ
లీకేజ్,ਲੀਕ
లీజుకు ఇచ్చిన సర్క్యూట్,ਲੀਜ਼ਡ ਸਰਕਟ
లెన్స్,ਲੈਂਸ
స్థాయి సూచిక,ਪੱਧਰ ਸੂਚਕ
కాంతి నియంత్రణ,ਲਾਈਟ ਕੰਟਰੋਲ
లైట్ పెన్,ਲਾਈਟ ਕਲਮ
మెరుపు అరెస్టర్,ਬਿਜਲੀ ਦੀ ਪ੍ਰੇਸ਼ਾਨ
పరిమితి,ਸੀਮਾ
పరిమితం చేసే యాంప్లిఫైయర్,ਐਂਪਲੀਫਾਇਰ ਨੂੰ ਸੀਮਿਤ ਕਰਨਾ
లైన్ నష్టం,ਲਾਈਨ ਦਾ ਨੁਕਸਾਨ
లైన్ శబ్దం,ਲਾਈਨ ਸ਼ੋਰ
దృష్టి రేఖను,ਨਜ਼ਰ ਦੀ ਲਾਈਨ
పంక్తి దశ,ਲਾਈਨ ਪੜਾਅ
లైన్ ట్రాన్స్మిషన్,ਲਾਈਨ ਸੰਚਾਰ
పంక్తి అన్‌లోడ్ చేయబడింది,ਲਾਈਨ ਅਨਲੋਡ
లీనియర్ క్వాంటిజర్,ਲੀਨੀਅਰੁਮਾਰੀ
సరళత,ਰੇਖਾ
లైన్-కోక్సియల్,ਲਾਈਨ-ਕੋਐਕਸਿਆਲ
లైన్-ఈక్వలైజర్,ਲਾਈਨ-ਬਰਾਬਰੀ
లైన్-ఫ్రీక్వెన్సీ,ਲਾਈਨ-ਬਾਰੰਬਾਰਤਾ
లైన్-ఇంపెడెన్స్,ਲਾਈਨ-ਪ੍ਰੇਸ਼ਾਨ
లైన్-క్వార్టర్ తరంగదైర్ఘ్యం,ਲਾਈਨ-ਕੁਆਰਟਰ ਵੇਵੈਲਥ
లింక్,ਲਿੰਕ
లింకర్,ਲਿੰਕ
లిప్-మైక్రోఫోన్,ਲਿਪ-ਮਾਈਕ੍ਰੋਫੋਨ
ప్రత్యక్ష ప్రసారం,ਲਾਈਵ ਪ੍ਰਸਾਰਣ
లైవ్ సర్క్యూట్,ਲਾਈਵ ਸਰਕਟ
ప్రత్యక్ష కార్యక్రమం,ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ
లోడ్,ਲੋਡ
లోడ్ సామర్థ్యం,ਲੋਡ ਸਮਰੱਥਾ
లోడ్ మోసే సామర్థ్యం,ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ ਲੋਡ ਕਰੋ
లోడ్ లక్షణం,ਲੋਡ ਗੁਣ
లోడ్ ఇంపెడెన్స్,ਲੋਡ ਰੁਕਾਵਟ
లోడ్ చేయబడింది,ਲੋਡ ਹੋ ਗਿਆ
లోడర్,ਲੋਡਰ
లోడ్,ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ
కాయిల్ లోడ్ అవుతోంది,ਕੋਡ ਲੋਡ ਕਰਨਾ
లోడ్-టెస్ట్,ਲੋਡ-ਟੈਸਟ
లోబ్,ਲੋਬ
లోబ్ యాంటెన్నా,ਲੋਬੇ ਐਂਟੀਨਾ
లోకల్ ఏరియా నెట్వర్క్,ਸਥਾਨਕ ਏਰੀਆ ਨੈਟਵਰਕ
స్థానిక బ్యాటరీ,ਸਥਾਨਕ ਬੈਟਰੀ
స్థానిక ఓసిలేటర్,ਸਥਾਨਕ c ਸਿਲੇਟਰ
లాగ్,ਲਾਗ
లాగ్ బుక్,ਲੌਗ ਬੁੱਕ
లాగిన్ (లాగిన్ అవ్వండి),ਲੌਗ ਇਨ ਕਰੋ (ਲੌਗ ਇਨ ਕਰੋ)
లాగ్ ఆఫ్ (లాగ్ అవుట్),ਲੌਗ ਬੰਦ (ਲਾਗ ਆਉਟ)
లాగ్ షీట్,ਲਾਗ ਸ਼ੀਟ
లోగరిథం,ਲੋਗਰੀਥਮ
లోగరిథమిక్ యాంప్లిఫైయర్,ਲੋਗਰੀਥਿਕਮਿਕ ਐਂਪਲੀਫਾਇਰ
లోగరిథమిక్ నిష్పత్తి,ਲੋਗਰੀਥਿਮਿਕ ਅਨੁਪਾਤ
లోగరిథమిక్ ప్రతిస్పందన,ਲੋਗਰੀਥਿਮਿਕ ਜਵਾਬ
లోగరిథమిక్ స్కేల్,ਲੋਗਰੀਥਿਮਿਕ ਸਕੇਲ
లాగింగ్,ਲਾਗਿੰਗ
లాజిక్,ਤਰਕ
లాజిక్ గేట్,ਤਰਕ ਗੇਟ
లాజిక్ ఆపరేషన్,ਤਰਕ ਕਾਰਜ
తార్కిక,ਲਾਜ਼ੀਕਲ
తార్కిక ఫ్రేమ్,ਲਾਜ਼ੀਕਲ ਫਰੇਮ
లోగో ఇన్సర్టర్,ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ
రేఖాంశం,ਲੰਬਕਾਰ
లూప్,ਲੂਪ
లూప్ యాంటెన్నా,ਲੂਪ ਐਂਟੀਨਾ
లూప్ లాభం,ਲੂਪ ਲਾਭ
లూప్ పరీక్ష,ਲੂਪ ਟੈਸਟ
వదులుగా పరిచయం,Oose ਿੱਲਾ ਸੰਪਰਕ
వదులుగా కలపడం,Loose ਿੱਲੇ ਕਪਲਿੰਗ
లాస్‌లెస్ యాంటెన్నా,ਘਾਟੇ ਐਂਟੀਨਾ
లాస్‌లెస్ కంప్రెషన్,ਘਾਟਾ
లాస్సీ కంప్రెషన్,ਘਾਟੀ
లౌడ్నెస్ (ధ్వని),ਉੱਚਾ (ਆਵਾਜ਼)
లౌడ్‌స్పీకర్,ਲਾ loud ਥਸਪੀਕਰ
తక్కువ పౌన .పున్యం,ਘੱਟ ਬਾਰੰਬਾਰਤਾ
తక్కువ స్థాయి భాష,ਘੱਟ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ
తక్కువ నష్టం ఫీడర్,ਘੱਟ ਘਾਟੇ ਫੀਡਰ
తక్కువ నష్టం సౌకర్యవంతమైన ఏకాక్షక కేబుల్,ਘੱਟ ਨੁਕਸਾਨ ਲਚਕਦਾਰ ਕੋਕਸਿਅਲ ਕੇਬਲ
తక్కువ శబ్దం రిసీవర్,ਘੱਟ ਸ਼ੋਰ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
తక్కువ కక్ష్య ఉపగ్రహ,ਘੱਟ ਬਕਾਇਆ ਸੈਟੇਲਾਈਟ
తక్కువ పాస్ ఫిల్టర్,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
తక్కువ ప్రతిచర్య ఎర్తింగ్,ਘੱਟ ਪ੍ਰਤੀਕ੍ਰਿਆ
తక్కువ నిరోధక మార్గం,ਘੱਟ ਵਿਰੋਧ ਰਸਤਾ
లగ్,ਲੱਗ
ప్రకాశం,ਪ੍ਰਕਾਸ਼
ముద్ద,ਬੁਲਾਇਆ ਗਿਆ
స్థూల బ్లాక్,ਮੈਕਰੋ ਬਲਾਕ
స్థూల నిర్వచనం,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
స్థూల దృష్టి,ਮੈਕਰੋ ਵਿਜ਼ਨ
మేజిక్ కన్ను,ਜਾਦੂ ਦੀ ਅੱਖ
అయస్కాంతం,ਚੁੰਬਕ
అయిస్కాంత క్షేత్రం,ਚੁੰਬਕੀ ਖੇਤਰ
అయస్కాంత ప్రవాహం,ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ
అయస్కాంత ధ్రువం,ਚੁੰਬਕੀ ਖੰਭੇ
అయస్కాంత తుఫాను,ਚੁੰਬਕੀ ਤੂਫਾਨ
మాగ్నెటిక్ స్విచ్,ਚੁੰਬਕੀ ਸਵਿਚ
అయస్కాంత టేప్,ਚੁੰਬਕੀ ਟੇਪ
అయస్కాంతత్వం,ਚੁੰਬਕੀ
మెయిల్ విలీనం,ਮੇਲ ਮਰਜ
మెయిలింగ్ జాబితా,ਮੇਲਿੰਗ ਲਿਸਟ
ప్రధాన క్యారియర్,ਮੁੱਖ ਕੈਰੀਅਰ
నిర్వహించండి,ਕਾਇਮ ਰੱਖੋ
నిర్వహణ,ਰੱਖ ਰਖਾਵ
నిర్వహణ బృందం,ਰੱਖ-ਰਖਾਅ ਟੀਮ
మెజారిటీ క్యారియర్,ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ
కాంటాక్ట్ రిలే చేయండి,ਸੰਪਰਕ ਰੀਲੇਅ ਬਣਾਓ
మేక్-అండ్-బ్రేక్ స్విచ్,ਮੇਕ-ਐਂਡ-ਬਰੇਕ ਸਵਿੱਚ
మగ-కనెక్టర్,ਮਰਦ-ਕੁਨੈਕਟਰ
మనిషి శబ్దం చేశాడు,ਆਦਮੀ ਨੇ ਰੌਲਾ ਪਾਇਆ
నిర్వహణ సమాచార వ్యవస్థ (తప్పు),ਪ੍ਰਬੰਧਨ ਜਾਣਕਾਰੀ ਪ੍ਰਣਾਲੀ (ਮਿਸ)
మార్చబడింది,ਹੇਰਾਫੇਰੀ
మాన్యువల్ నియంత్రణ,ਮੈਨੁਅਲ ਕੰਟਰੋਲ
మాన్యువల్ పద్ధతి,ਮੈਨੁਅਲ ਵਿਧੀ
ముందు జాగ్రత్త యొక్క మాన్యువల్,ਸੁਰੱਖਿਆ ਸਾਵਧਾਨੀ ਦਾ ਦਸਤਾਵੇਜ਼
మానవీయంగా పనిచేస్తుంది,ਹੱਥੀਂ ਚਲਾਏ ਗਏ
తయారీదారు,ਨਿਰਮਾਤਾ
ముసుగు,ਮਾਸਕ
మాస్కీ,ਮਾਸਕੀ
మాస్కర్,ਮਾਸਕਰ
మాస్కింగ్,ਮਾਸਕਿੰਗ
మాస్కింగ్ ప్రవర్తన,ਮਾਸਕਿੰਗ ਵਰਤਾਓ
ఆడియో యొక్క మాస్కింగ్ ప్రభావం,ਆਡੀਓ ਦਾ ਮਾਸਕਿੰਗ ਪ੍ਰਭਾਵ
మాస్కింగ్ థ్రెషోల్డ్,ਮਾਸਕਿੰਗ ਥ੍ਰੈਸ਼ੋਲਡ
మాస్కింగ్ టోన్,ਮਾਸਕਿੰਗ ਟੋਨ
మాస్ట్,ਮਸਤ
మాస్ట్ రేడియేటర్,ਮਸਤ ਰੇਡੀਏਟਰ
మాస్టర్ కంట్రోల్,ਮਾਸਟਰ ਕੰਟਰੋਲ
మాస్టర్ ఓసిల్లట్రార్,ਮਾਸਟਰ ਓਸਕਿਲਟਰ
మ్యాచ్-ఇంపెడెన్స్,ਮੈਚ-ਪ੍ਰੇਸ਼ਾਨ
సరిపోయే నెట్‌వర్క్,ਮੈਚਿੰਗ ਨੈਟਵਰਕ
మ్యాచింగ్ స్టబ్,ਮੈਚਿੰਗ ਸਟੱਬ
మ్యాచింగ్ ట్రాన్స్ఫార్మర్,ਮੈਚਿੰਗ ਟਰਾਂਸਫਾਰਮਰ
మెటీరియల్-ప్రోక్వర్,ਪਦਾਰਥਕ-ਖਰੀਦ
మాతృక,ਮੈਟਰਿਕਸ
గరిష్టీకరణ,ਵੱਧ ਤੋਂ ਵੱਧ
గరిష్ట డిమాండ్ సూచిక,ਵੱਧ ਤੋਂ ਵੱਧ ਮੰਗ ਸੰਕੇਤਕ
గరిష్ట శక్తి సాంద్రత,ਵੱਧ ਤੋਂ ਵੱਧ ਬਿਜਲੀ ਦੀ ਘਣਤਾ
గరిష్ట సున్నితత్వం,ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
గరిష్ట ఉష్ణోగ్రత,ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ
గరిష్టంగా ఉపయోగపడే ఫ్రీక్వెన్సీ,ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂ ਯੋਗ ਬਾਰੰਬਾਰਤਾ
గరిష్ట విలువ,ਵੱਧ ਤੋਂ ਵੱਧ ਮੁੱਲ
వైఫల్యానికి సగటు సమయం,ਫੇਲ੍ਹ ਹੋਣ ਦਾ ਸਮਾਂ
సగటు విలువ,ਮਤਲਬ ਮੁੱਲ
కొలిచిన సిగ్నల్,ਮਾਪਿਆ ਸੰਕੇਤ
కొలత,ਮਾਪ
కొలిచే పరికరం,ਮਾਪਣ ਵਾਲਾ ਉਪਕਰਣ
కొలిచే పరికరాలు,ਮਾਪਣ ਵਾਲੇ ਉਪਕਰਣ
కొలత పరికరం,ਮਾਪਣ ਵਾਲੇ ਸਾਧਨ
క్షేత్ర బలం యొక్క కొలత పరికరం,ਫੀਲਡ ਦੀ ਤਾਕਤ ਦੇ ਸਾਧਨ ਨੂੰ ਮਾਪਣਾ
కొలిచే టేప్,ਮਾਪਣ ਟੇਪ
విధానం,ਵਿਧੀ
మీడియా సర్వర్,ਮੀਡੀਆ ਸਰਵਰ
మధ్యస్థం,ਮਾਧਿਅਮ
మధ్యస్థ పౌన frequency పున్యం,ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ
మీడియం ఫ్రీక్వెన్సీ వేవ్,ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ ਲਹਿਰ
మీడియం వేవ్ (MW),ਦਰਮਿਆਨੀ ਵੇਵ (MW)
మెగా-ఓహెచ్,ਮੈਗਾ-ਓਮ
మెగర్,ਮੇਜਰ
మెమరీ,ਯਾਦਦਾਸ਼ਤ
మార్గదర్శకత్వం,ਸਲਾਹ ਦੇਣਾ
మెనూ పట్టిక,ਮੇਨੂ ਬਾਰ
మెర్క్యురీ స్విచ్,ਮਰਕਰੀ ਸਵਿਚ
విలీనం,ਮਰਜਣਾ
సందేశం,ਸੁਨੇਹਾ
మెటాడేటా,ਮੈਟਾਡੇਟਾ
మెటల్-ఆక్సైడ్ సెమీకండక్టర్ డయోడ్,ਧਾਤ-ਆਕਸਾਈਡ ਸੈਮੀਕੰਡਕਟਰ ਡਿਓਡ
మెటల్-షీట్డ్ కేబుల్,ਮੈਟਲ-ਸ਼ੀਟਡ ਕੇਬਲ
మీటర్,ਮੀਟਰ
మీటరింగ్ ప్యానెల్,ਮੀਟਰਿੰਗ ਪੈਨਲ
మైకా,ਮੀਕਾ
మైకా-ఇన్సులేషన్,ਮੀਕਾ-ਇਨਸੂਲੇਸ਼ਨ
సూక్ష్మ-,ਮਾਈਕਰੋ-
మైక్రో కాంపోనెంట్,ਮਾਈਕਰੋ ਕੰਪੋਨੈਂਟ
మైక్రో కంప్యూటర్,ਮਾਈਕਰੋ ਕੰਪਿ computer ਟਰ
మైక్రో కంట్రోలర్,ਮਾਈਕਰੋ-ਕੰਟਰੋਲਰ
మైక్రో-ఎలక్ట్రానిక్స్,ਮਾਈਕਰੋ-ਇਲੈਕਟ੍ਰਾਨਿਕਸ
మైక్రోఫోన్,ਮਾਈਕ੍ਰੋਫੋਨ
మైక్రోఫోనిక్స్,ਮਾਈਕ੍ਰੋਫੋਨਿਕਸ
మైక్రోప్రాసెసర్,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
కీ సూక్ష్మ వోల్ట్,ਮਾਈਕਰੋ-ਵੋਲਟ (ਐਮਵੀ)
మైక్రోవేవ్,ਮਾਈਕ੍ਰੋਵੇਵ
మైక్రోవేవ్ యాంటెన్నా,ਮਾਈਕ੍ਰੋਵੇਵ ਇਰਾਟਨਾ
మైక్రోవేవ్ బీమ్,ਮਾਈਕ੍ਰੋਵੇਵ ਸ਼ਤੀਰ
మిడ్-బ్యాండ్,ਮਿਡ-ਬੈਂਡ
వలస,ਮਾਈਗ੍ਰੇਸ਼ਨ
వలస మార్గం,ਮਾਈਗ੍ਰੇਸ਼ਨ ਮਾਰਗ
సూక్ష్మ,ਛੋਟਾ
సూక్ష్మీకరించినది,ਛੋਟਾ
కనిష్ట,ਘੱਟੋ ਘੱਟ
కనీస ఉష్ణోగ్రత,ਘੱਟੋ ਘੱਟ ਤਾਪਮਾਨ
కనిష్టంగా ఉపయోగపడే క్షేత్ర బలం,ਘੱਟੋ ਘੱਟ ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ
మైనారిటీ క్యారియర్,ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ
తప్పు,ਗਲਤ
కలపండి,ਰਲਾਉ
మిశ్రమ బ్లాంకింగ్,ਮਿਕਸਡ ਖਾਲੀ
మిశ్రమ సమకాలీకరణ,ਮਿਸ਼ਰਤ ਸਿੰਕ
మిక్సర్,ਮਿਕਸਰ
మిక్సర్ ట్యూబ్,ਮਿਕਸਰ ਟਿ .ਬ
మిక్సింగ్,ਮਿਲਾਉਣਾ
మిక్సింగ్ సర్క్యూట్,ਮਿਕਸਿੰਗ ਸਰਕਟ
జ్ఞాపకశక్తి,Menonic
జ్ఞాపకశక్తి,ਮਨੀਮੋਨਿਕਸ
మొబైల్,ਮੋਬਾਈਲ
మొబైల్ మల్టీమీడియా అప్లికేషన్,ਮੋਬਾਈਲ ਮਲਟੀਮੀਡੀਆ ਐਪਲੀਕੇਸ਼ਨ
మొబైల్ టీవీ,ਮੋਬਾਈਲ ਟੀਵੀ
మోడ్,ਮੋਡ
వైఫల్య మోడ్,ਅਸਫਲਤਾ ਦਾ .ੰਗ
ప్రచార మోడ్,ਪ੍ਰਸਾਰ ਦਾ .ੰਗ
మోడల్,ਮਾਡਲ
మోడెమ్,ਮਾਡਮ
ఆధునిక FM ట్రాన్స్మిటర్,ਆਧੁਨਿਕ ਐਫਐਮ ਟ੍ਰਾਂਸਮੀਟਰ
ఆధునిక పోకడలు,ਆਧੁਨਿਕ ਰੁਝਾਨ
కాన్ఫిగరేషన్ మోడ్‌లు,ਸੰਰਚਨਾ ਦੇ .ੰਗਾਂ
సవరించండి,ਸੋਧ
మాడ్యులేటెడ్ నిరంతర వేవ్,ਸੋਧਿਆ ਨਿਰੰਤਰ ਲਹਿਰ
మాడ్యులేటెడ్ సిగ్నల్,ਸੰਦਰੁਕ ਸਿਗਨਲ
మాడ్యులేటెడ్ వేవ్‌ఫార్మ్,ਮੋੜਿਆ ਹੋਇਆ ਵੇਵਫਾਰਮ
మాడ్యులేషన్,ਸੋਧ
