Malayalam,Tamil
സാങ്കൽപ്പിക ഗുണകം,கருத்தியல் குணகம்
കോർഡിനേറ്റുകൾ അനുമാനിച്ചു,கருதப்பட்ட ஆயத்தொகுப்புகள்
അനുമാനിക്കപ്പെട്ട സ്ഥാനം,கருதுகோள் நிலை
അനുമാനിച്ച കവല,குறுக்குவெட்டு கருதப்படுகிறது
സാങ്കൽപ്പിക രേഖ,கற்பனை வரி
ഒറ്റ സംഖ്യ,ஒற்றைப்படை எண்
സാങ്കൽപ്പിക പോയിന്റ്,அனுமான புள்ளி
ഉത്ഭവം അനുമാനിച്ചു,தோற்றம் என்று கருதப்படுகிறது
ഭ്രമണം അനുമാനിച്ചു,கருதப்படுகிறது சுழற்சி
നിയുക്ത യൂണിറ്റുകൾ,நியமிக்கப்பட்ட அலகுகள்
"ഉൾച്ചേർക്കൽ, ഉൾച്ചേർക്കൽ","உட்பொதித்தல், உட்பொதித்தல்"
ഇംപെഡൻസ് മാട്രിക്സ്,மின்மறுப்பு அணி
അവ്യക്തമായ,தெளிவற்ற
അവ്യക്തമായ പ്രവർത്തനം,தெளிவற்ற செயல்பாடு
അവ്യക്തമായ ഏകീകരണ ഫോർമുല,தெளிவற்ற ஒருங்கிணைப்பு சூத்திரம்
അസാധാരണമായ,அசாதாரணமானது
"വിചിത്രമായ, അനുചിതമായ","ஒற்றைப்படை, பொருத்தமற்றது"
അനുചിതമായ വിഭജനം,முறையற்ற பிரிவு
അനന്തമായ ഇരട്ട അവിഭാജ്യ,எல்லையற்ற இரட்டை ஒருங்கிணைப்பு
വിചിത്ര ഘടകം,ஒற்றைப்படை காரணி
ഒറ്റ അംശം,ஒற்றைப்படை பின்னம்
യുക്തിരഹിതമായ ഏറ്റവും ഉയർന്നത്,நியாயமற்ற மிக உயர்ந்தது
യുക്തിരഹിതമായ ഏറ്റവും താഴ്ന്നത്,நியாயமற்ற குறைந்த
സംയുക്ത ഭ്രമണം,கலவை சுழற்சி
തിരുത്തൽ മാട്രിക്സ്,திருத்த அணி
പ്രേരണ,உந்துவிசை
ആവേശകരമായ ശക്തി,மனக்கிளர்ச்சி சக்தி
ആവേശകരമായ സമ്മർദ്ദം,மனக்கிளர்ச்சி அழுத்தம்
ആവേശകരമായ സമ്മർദ്ദം,மனக்கிளர்ச்சி மன அழுத்தம்
ആവേശകരമായ റെഞ്ച്,மனக்கிளர்ச்சி குறடு
ഈടാക്കിയ ചെലവ്,வசூலிக்கப்பட்ட செலவு
അപര്യാപ്തത,போதாமை
സംഭവം തരംഗം,நிகழ்வு அலை
വെക്റ്റർ ഗ്രേഡിയന്റ്,திசையன் சாய்வு
ക്ലാസ് താപനില,வகுப்பு வெப்பநிலை
"ആടി, നാറ്റി","ஆத்தி, நாட்டி"
"ചെരിഞ്ഞ, ചെരിഞ്ഞ, വളഞ്ഞ","சாய்ந்த, சாய்ந்த, வளைந்த"
ചരിഞ്ഞ പ്രതലം,சாய்ந்த விமானம்
"കീഴിൽ, അടങ്ങിയിരിക്കുന്നു","கீழ், அடங்கியுள்ளது"
"ഉൾപ്പെടുത്തുക, ഉൾപ്പെടുത്തുക, ഉൾപ്പെടുത്തുക, ഉൾപ്പെടുത്തുക, ഉൾപ്പെടുത്തുക","அடங்கும், அடங்கும், அடங்கும், அடங்கும், அடங்கும்"
അപൂർണ്ണമായ ഗാമാ പ്രവർത്തനം,முழுமையற்ற காமா செயல்பாடு
പൊരുത്തക്കേട്,முரண்பாடு
"പൊരുത്തമില്ലാത്ത, വിരുദ്ധമായ","சீரற்ற, விரோதமான"
പൊരുത്തമില്ലാത്ത സാമ്പിളുകൾ,சீரற்ற மாதிரிகள்
പൊരുത്തമില്ലാത്ത ശരീരം,சீரற்ற உடல்
"അശുദ്ധം, തെറ്റ്","தூய்மையற்ற, தவறு"
തെറ്റായ തീരുമാനം,தவறான முடிவு
വളർച്ച,வளர்ச்சி
വർദ്ധിച്ചുവരുന്ന പ്രവർത്തനം,செயல்பாடு அதிகரிக்கும்
വളർച്ച,வளர்ச்சி
അനിശ്ചിതത്വം,நிச்சயமற்ற
അനിശ്ചിത രൂപം,உறுதியற்ற வடிவம்
അനിശ്ചിത അവിഭാജ്യ,காலவரையற்ற ஒருங்கிணைப்பு
അനിശ്ചിത മാട്രിക്സ്,காலவரையற்ற அணி
അനിശ്ചിത ബൈമെറ്റാലിക് ഹോമോജെനിറ്റി,காலவரையற்ற பைமெட்டாலிக் ஒருமைப்பாடு
സ്വാതന്ത്ര്യം,சுதந்திரம்
സ്വതന്ത്ര സംഭവം,சுயாதீன நிகழ்வு
സ്വതന്ത്ര പ്രവർത്തനം,சுயாதீன செயல்பாடு
സ്വതന്ത്ര റാൻഡം വേരിയബിൾ,சுயாதீன சீரற்ற மாறி
സ്വതന്ത്ര വേരിയബിൾ,சார்பற்ற மாறி
സ്വതന്ത്ര ചിന്തകൻ,சுதந்திர சிந்தனையாளர்
അനിശ്ചിതത്വം,உறுதியின்மை
"അനിശ്ചിതമായ, അനിശ്ചിതമായ, അനിശ്ചിതത്വമുള്ള, അനന്തമായ","தீர்மானிக்கப்படாத, தீர்மானிக்கப்படாத, நிச்சயமற்ற, எல்லையற்ற"
അനിശ്ചിതമായ സമവാക്യം,தீர்மானிக்கப்படாத சமன்பாடு
"അനിശ്ചിതമായ രൂപം, അനിശ്ചിതമായ രൂപം","தீர்மானிக்கப்படாத வடிவம், தீர்மானிக்கப்படாத வடிவம்"
"എക്‌സ്‌പോണന്റ്, പോയിന്റർ, ഇൻഡക്‌സ്, ഡയറക്‌ടർ, പോയിന്റർ (വി.)","அடுக்கு, சுட்டி, குறியீட்டு, இயக்குனர், சுட்டி (v.)"
സെറ്റ് അറിയിച്ചു,தொகுப்பால் தெரிவிக்கப்பட்டது
കുടുംബത്തെ അറിയിച്ചു,தகவல் குடும்பத்தினர்
സൂചിക,குறியீட்டு
ഉപഗ്രൂപ്പ് സൂചിക,துணைக்குழு குறியீடு
പോയിന്റർ സെറ്റ്,சுட்டிக்காட்டி தொகுப்பு
ചിഹ്നം,சின்னம்
എക്സ്പോണൻഷ്യൽ സമവാക്യം,அதிவேக சமன்பாடு
നിസ്സംഗത വളവുകൾ,அலட்சியம் வளைவுகள்
പരോക്ഷ വ്യത്യാസം,மறைமுக வேறுபாடு
പരോക്ഷ തെളിവ്,மறைமுக ஆதாரம்
പ്രധാനം,முதன்மை
"വരവ്, ഇൻഡക്ഷൻ, ഇൻഡക്ഷൻ","வருகை, தூண்டல், தூண்டல்"
ഇൻഡക്റ്റീവ്,தூண்டல்
ഇൻഡക്റ്റീവ് ഇമേജറി,தூண்டல் படம்
ഇൻഡക്റ്റീവ് നിർവ്വചനം,தூண்டல் வரையறை
ഇൻഡക്റ്റീവ് എസ്റ്റിമേറ്റ്,தூண்டல் மதிப்பீடு
"അസമത്വം, അസമത്വം","சமத்துவமின்மை, சமத்துவமின்மை"
അസമത്വ നിയന്ത്രണം,சமத்துவமின்மை கட்டுப்பாடு
അസമത്വം,சமத்துவமின்மை
ജഡത്വത്തെ,செயலற்ற தன்மை
ജഡത്വ ശക്തി,செயலற்ற சக்தி
ജഡത്വം,செயலற்ற
കൃത്യമായ വ്യത്യാസം,துல்லியமற்ற வேறுபாடு
പരിവർത്തന പോയിന്റ്,மாற்று புள்ளி
"ഏറ്റവും താഴ്ന്ന, ഏറ്റവും വലിയ താഴ്ന്ന പരിധി","குறைந்த, பெரிய கீழ் எல்லை"
"അനന്തമായ, അനന്തമായ","எல்லையற்ற, எல்லையற்ற"
അനന്തമായ,எல்லையற்ற
അനന്തമായ വെക്റ്റർ സ്പേസ്,எல்லையற்ற திசையன் இடம்
അനന്തമായ ഗെയിം,எல்லையற்ற விளையாட்டு
അനന്തമായ സംഘം,எல்லையற்ற குழு
അനന്തമായ അവിഭാജ്യ,எல்லையற்ற ஒருங்கிணைந்த
അനന്തമായ ജനസംഖ്യ,எல்லையற்ற மக்கள் தொகை
അനന്തമായ പരമ്പര,எல்லையற்ற தொடர்
അനന്തമായ സെറ്റ്,எல்லையற்ற தொகுப்பு
"അനന്തമായ സൂക്ഷ്മമായ, അനന്തമായ","எல்லையற்ற நுட்பமான, எல்லையற்ற"
മൂലക ഘടകങ്ങൾ,அடிப்படை கூறுகள்
അനന്തമായ ജനസംഖ്യ,எல்லையற்ற மக்கள் தொகை
"അനന്തത, അനന്തതകൾ","முடிவிலி, முடிவிலி"
"അനന്തമായ, അനന്തമായ","எல்லையற்ற, எல்லையற்ற"
പണപ്പെരുപ്പ ഘടകം,பணவீக்க காரணி
വേരിയബിൾ ടാൻജെന്റ്,மாறி தொடுகோடு
റിവേഴ്സ് ഫോക്കസ്,தலைகீழ் கவனம்
കോഴ്സ് മാറ്റം,நிச்சயமாக மாற்றம்
ഫംഗ്ഷന്റെ ഡെറിവേറ്റീവ്,செயல்பாட்டின் வழித்தோன்றல்
സിഗ്മ മാട്രിക്സ്,சிக்மா மேட்ரிக்ஸ்
വിവര ഉറവിടങ്ങൾ,தகவல் வளங்கள்
വിവര ശാസ്ത്രം,தகவல் அறிவியல்
"വ്യത്യസ്തമായ, അനുപാതമില്ലാത്ത","வேறுபட்ட, விகிதாசாரமற்ற"
ഏകതാനമല്ലാത്ത സമവാക്യം,ஒரே மாதிரியான சமன்பாடு அல்ல
നോൺ-ട്രോമാറ്റിക് ശരീരം,அல்லாத அதிர்ச்சி உடல்
"പ്രാരംഭ, പ്രാരംഭ, പ്രാരംഭ","ஆரம்ப, ஆரம்ப, ஆரம்ப"
"പ്രാരംഭ അവസ്ഥ, പ്രാരംഭ നിയന്ത്രണം","தொடக்க நிலை, ஆரம்ப கட்டுப்பாடு"
ആരംഭ വരി,தொடக்க வரி
ആരംഭ പോയിന്റ്,ஆரம்ப புள்ளி
പ്രാരംഭ പരിഹാരം,ஆரம்ப தீர்வு
പ്രാരംഭ വേഗത,ஆரம்ப வேகம்
ഒറ്റ ഭൂപടം,ஒற்றை வரைபடம்
ഒറ്റ മാപ്പിംഗ്,ஒற்றை மேப்பிங்
ഡിഫറൻഷ്യൽ ഗുണനം,வேறுபட்ட பெருக்கல்
ഇന്റീരിയർ പോയിന്റ്,உள்துறை புள்ளி
ആന്തരിക ഉൽപ്പന്നം,உள் தயாரிப்பு
"ഇൻപുട്ട് (എൻ.), ഇൻപുട്ട് (വി.)","உள்ளீடு (n.), உள்ளீடு (v.)"
ഇൻപുട്ട് ഡാറ്റ,உள்ளீடு தரவு
നിക്ഷേപ കവാടം,முதலீட்டு நுழைவாயில்
നിക്ഷേപ ഔട്ട്പുട്ട് വിശകലനം,முதலீட்டு வெளியீடு பகுப்பாய்வு
ഇൻപുട്ട് ഔട്ട്പുട്ട് നിയന്ത്രണ സംവിധാനം,உள்ளீடு வெளியீடு கட்டுப்பாட்டு அமைப்பு
ഇൻപുട്ട് ഔട്ട്പുട്ട് സിസ്റ്റം,உள்ளீடு வெளியீடு அமைப்பு
നിക്ഷേപ അളവ്,முதலீட்டு அளவு
"നിക്ഷേപ രജിസ്റ്റർ, നിക്ഷേപ രജിസ്റ്റർ","முதலீட்டுப் பதிவு, முதலீட்டுப் பதிவு"
ഇൻപുട്ട് ടെർമിനൽ,உள்ளீட்டு முனையம்
"അകത്ത്, താഴെ","உள்ளே, கீழ்"
നിമിഷം,கணம்
"തൽക്ഷണം, തൽക്ഷണം","உடனடி, உடனடி"
തൽക്ഷണ ത്വരണം,உடனடி முடுக்கம்
തൽക്ഷണ ഭ്രമണം,உடனடி சுழற்சி
തൽക്ഷണ കേന്ദ്രം,உடனடி மையம்
തൽക്ഷണ വേഗത,உடனடி வேகம்
തൽക്ഷണ വോളിയം,உடனடி தொகுதி
"പൂർണ്ണസംഖ്യ, പൂർണ്ണസംഖ്യ","முழு எண், முழு எண்"
പൂർണ്ണസംഖ്യ ലീനിയർ പ്രോഗ്രാമിംഗ്,முழு எண் நேரியல் நிரலாக்கம்
സമഗ്രത,ஒருங்கிணைப்பு
സംയോജിപ്പിക്കാവുന്ന,ஒருங்கிணைந்த
ഇന്റഗ്രബിൾ ഡിഫറൻഷ്യൽ സമവാക്യം,ஒருங்கிணைந்த வேறுபாடு சமன்பாடு
സംയോജിത സമവാക്യം,ஒருங்கிணைந்த சமன்பாடு
അവിഭാജ്യ പ്രവർത്തനം,ஒருங்கிணைந்த செயல்பாடு
"അവിഭാജ്യ, പൂർണ്ണസംഖ്യ","ஒருங்கிணைந்த, முழு எண்"
ഇന്റഗ്രൽ കാൽക്കുലസ് ഇന്റഗ്രൽ കാൽക്കുലസ്,ஒருங்கிணைந்த கால்குலஸ் ஒருங்கிணைந்த கால்குலஸ்
അവിഭാജ്യ വക്രം,ஒருங்கிணைந்த வளைவு
പൂർണ്ണസംഖ്യ ഡൊമെയ്ൻ,முழு எண் டொமைன்
സമഗ്ര സമവാക്യം,ஒருங்கிணைந்த சமன்பாடு
"പൂർണ്ണസംഖ്യ, പൂർണ്ണസംഖ്യ","முழு எண், முழு எண்"
ആദ്യ തരം അവിഭാജ്യ,முதல் வகையான ஒருங்கிணைந்த
സമഗ്രമായ പ്രാതിനിധ്യം,ஒருங்கிணைந்த பிரதிநிதித்துவம்
അവിഭാജ്യ ചിഹ്നം,ஒருங்கிணைந்த அடையாளம்
സംയോജിപ്പിക്കുക,ஒருங்கிணைக்க
സംയോജിത ആഗിരണം ഗുണകം,ஒருங்கிணைந்த உறிஞ்சுதல் குணகம்
സംയോജന ഘടകം,ஒருங்கிணைப்பு காரணி
സംയോജനം,ஒருங்கிணைப்பு
ഡിഫറൻഷ്യൽ വഴിയുള്ള സംയോജനം,வேறுபாடு மூலம் ஒருங்கிணைப்பு
സെഗ്മെന്റൽ ഇന്റഗ്രേഷൻ,பிரிவு ஒருங்கிணைப்பு
യുക്തിസഹീകരണത്തിലൂടെയുള്ള സംയോജനം,பகுத்தறிவு மூலம் ஒருங்கிணைப்பு
പകരം വയ്ക്കൽ വഴിയുള്ള സംയോജനം,மாற்று மூலம் ஒருங்கிணைப்பு
പുരോഗമന തുല്യത പ്രകാരമുള്ള സംയോജനം,முற்போக்கு சமநிலை மூலம் ஒருங்கிணைப்பு
ശ്രേണിപരമായ ഏകീകരണം,படிநிலை ஒருங்கிணைப்பு
വെക്റ്റർ സംയോജനം,திசையன் ஒருங்கிணைப்பு
അടച്ച പേജിലെ സംയോജനം,மூடிய பக்கத்தில் ஒருங்கிணைப்பு
ഇന്റഗ്രേറ്റർ,ஒருங்கிணைப்பாளர்
അവിഭാജ്യ ഘടകം,ஒருங்கிணைந்த கூறு
ഇന്റഗ്രൽ-ഡിഫറൻഷ്യൽ സമവാക്യം,ஒருங்கிணைந்த-வேறுபட்ட சமன்பாடு
തടസ്സപ്പെടുത്തൽ,இடைமறிப்பு
കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ,பரிமாற்ற செயல்பாடு
പരസ്പരം മാറ്റാവുന്നത്,மாற்றத்தக்கது
ഇന്റർക്ലാസ് പരസ്പരബന്ധം,வகுப்புகளுக்கு இடையேயான தொடர்பு
പരസ്പരബന്ധം,பரஸ்பர உறவு
പരസ്പരബന്ധം ഗുണകം,தொடர்பு குணகம்
"പരസ്പരാശ്രിതത്വം, പരസ്പരാശ്രിതത്വം","ஒன்றுக்கொன்று சார்ந்திருத்தல், ஒன்றுக்கொன்று சார்ந்திருத்தல்"
പരസ്പരാശ്രിതം,ஒன்றையொன்று சார்ந்தது
താൽപ്പര്യം,ஆர்வம்
ഇന്റർഫേസ് പേജ്,இடைமுகப் பக்கம்
ഇന്റർഫേസ് ആംഗിൾ,இடைமுக கோணம்
സമഗ്രമായ,ஒருங்கிணைந்த
സംയോജിപ്പിച്ചത്,ஒருங்கிணைக்கப்பட்டது
"അകം, അകം, അകം (അദ്ദേഹം.), അകം, അകം, അകം (വി.)","உள், உள், உள் (adj.), உள், உள், உள் (v.)"
ആന്തരിക കോൺ,உள் கோணம்
ആന്തരിക മേഖല,உள்துறை மண்டலம்
അന്തർ പ്രവിശ്യ,மாகாணங்களுக்கு இடையேயான
ആന്തരിക ഘടകങ്ങൾ,உள் கூறுகள்
സെറ്റിന്റെ ഇന്റീരിയർ,தொகுப்பின் உட்புறம்
അഭിമുഖീകരിക്കുന്ന ഇന്റീരിയർ ആംഗിൾ,எதிர்கொள்ளும் உள் கோணம்
അകത്ത്,உள்ளே
ഇന്റീരിയർ പോയിന്റ്,உள்துறை புள்ளி
"ഇടത്തരം, ദ്വിതീയ, ഇടത്തരം, ഇടത്തരം","இடைநிலை, இரண்டாம் நிலை, நடுத்தர, இடைநிலை"
ഇന്റർമീഡിയറ്റ് പോയിന്റ്,இடைநிலை புள்ளி
ഇന്റർമീഡിയറ്റ് മൂല്യ സിദ്ധാന്തം,இடைநிலை மதிப்பு தேற்றம்
ആന്തരിക വിഭജനം,உள் இருவகை
ഇന്റർപോളേഷൻ,இடைச்செருகல்
ഉൾപ്പെടുത്തൽ ഫോർമുല,செருகும் சூத்திரம்
വിഭജിക്കുന്നു,வெட்டும்
വിഭജിക്കുന്ന വക്രം,வெட்டும் வளைவு
വിഭജിക്കുന്ന വരികൾ,வெட்டும் கோடுகள்
"കവല, കവല, കവല","குறுக்குவெட்டு, குறுக்குவெட்டு, குறுக்குவெட்டு"
കവല വളവ്,வெட்டும் வளைவு
വളവുകളുടെ കവല,வளைவுகளின் குறுக்குவெட்டு
സെറ്റുകളുടെ കവല,தொகுப்புகளின் குறுக்குவெட்டு
"വിടവ്, വിടവ്","இடைவெளி, இடைவெளி"
ഇടവേള കണക്കാക്കൽ,இடைவெளி மதிப்பீடு
ഇടവേള കണക്കാക്കൽ,இடைவெளி மதிப்பீடு
ഇടവേള മധ്യ പോയിന്റ്,இடைவெளி நடுப் புள்ளி
"ഇൻട്രാ-സെക്ഷണൽ പ്രഭാവം, ഇന്റർ-സെക്ഷണൽ പ്രഭാവം",உள்-பிரிவு விளைவு
ഇന്റർക്ലാസ് പരസ്പരബന്ധം,வகுப்புகளுக்கு இடையேயான தொடர்பு
നിശ്ചലത,அமைதி
ഉറപ്പാണ്,நிச்சயம்
നിശ്ചിത സംവിധാനം,நிலையான அமைப்பு
മേശ,மேசை
ടേബിൾ അസൈൻമെന്റ്,அட்டவணை ஒதுக்கீடு
പട്ടിക നിയന്ത്രണം,அட்டவணை கட்டுப்பாடு
പട്ടിക നിയന്ത്രണ മോഡൽ,அட்டவணை கட்டுப்பாட்டு மாதிரி
പട്ടിക നിയന്ത്രണ സംവിധാനം,அட்டவணை கட்டுப்பாட்டு அமைப்பு
ടേബിൾ സൈക്കിൾ,அட்டவணை சுழற்சி
ടേബിൾ ഹോൾഡിംഗ് ചെലവ്,அட்டவணை வைத்திருக்கும் செலவு
ടേബിൾ പോയിന്റ്,அட்டவணை புள்ளி
പട്ടിക നയം,அட்டவணை கொள்கை
മേശ സ്ഥാനം,அட்டவணை நிலை
"വിപരീതം, വിപരീതം, വിപരീതം","தலைகீழ், தலைகீழ், எதிர்"
വിപരീത പരസ്പരബന്ധം,தலைகீழ் தொடர்பு
വിപരീത പ്രവർത്തനം,தலைகீழ் செயல்பாடு
ഓരോ നുരയ്ക്കും ഹൈപ്പർബോളിക് ഫംഗ്ഷൻ,ஒரு நுரைக்கு ஹைபர்போலிக் செயல்பாடு
വിപരീത അനുപാതം,நேர்மாறான விகிதாசார
വിപരീത ഭൂപടം,தலைகீழ் வரைபடம்
പരസ്പര സംഖ്യ,பரஸ்பர எண்
വിപരീത മാട്രിക്സ്,தலைகீழ் அணி
വിപരീത ക്രമപ്പെടുത്തൽ,தலைகீழ் வரிசைமாற்றம்
വിപരീത അനുപാതം,தலைகீழ் விகிதம்
വിപരീത ത്രികോണമിതി പ്രവർത്തനം,தலைகீழ் முக்கோணவியல் செயல்பாடு
വിപരീത സൂത്രവാക്യം,தலைகீழ் சூத்திரம்
ക്രമത്തിന്റെ പകർപ്പ്,வரிசையின் நகல்
വിപരീത മാട്രിക്സ്,தலைகீழ் அணி
വിപരീത പരിവർത്തനം,தலைகீழ் மாற்றம்
യുക്തിരഹിതമായ,பகுத்தறிவற்ற
യുക്തിരഹിതമായ സമവാക്യം,பகுத்தறிவற்ற சமன்பாடு
യുക്തിരഹിതമായ ആവിഷ്കാരം,பகுத்தறிவற்ற வெளிப்பாடு
യുക്തിരഹിതമായ സംഖ്യ,பகுத்தறிவற்ற எண்
യുക്തിരഹിതമായ റൂട്ട്,பகுத்தறிவற்ற வேர்
"മാറ്റാനാകാത്ത, മാറ്റാനാവാത്ത, തുല്യതയില്ലാത്ത","மாற்ற முடியாத, குறைக்க முடியாத, சமமற்ற"
ഭ്രമണ വെക്റ്റർ,சுழற்சி திசையன்
ഭ്രമണ വെക്റ്റർ പ്രവർത്തനം,சுழற்சி திசையன் செயல்பாடு
ഭ്രമണ പ്രവേഗം,சுழற்சி வேகம்
ഐസോമെട്രിക് (വി.) വലത് രേഖ (വി.),ஐசோமெட்ரிக் (வி.) வலது கோடு (வி.)
സമന്വയം,ஒத்திசைவு
ഒറ്റപ്പെട്ട നിർബന്ധിത വിചിത്രത,தனிமைப்படுத்தப்பட்ட கட்டாய விந்தை
ഒറ്റപ്പെട്ട പോയിന്റ്,தனிமைப்படுத்தப்பட்ட புள்ளி
"ഐസോമെട്രിക്, ട്രൈറ്റസോൾ, ക്യൂബിക്, ഐസോമെട്രിക്","ஐசோமெட்ரிக், ட்ரைடெசோல், க்யூபிக், ஐசோமெட்ரிக்"
ഐസോസിലിസ് കോൺഫിഗറേഷൻ,ஐசோசெல்ஸ் கட்டமைப்பு
ആവർത്തന സംയോജനം,மறுமுறை ஒருங்கிணைந்த
ആവർത്തന ഉൾപ്പെടുത്തൽ,மீண்டும் மீண்டும் செருகுதல்
ആവർത്തനം,மீண்டும் மீண்டும்
ആവർത്തന സൂത്രവാക്യം,மீண்டும் மீண்டும் சூத்திரம்
ആവർത്തന സംയോജന ഫോർമുല,சுழல்நிலை ஒருங்கிணைப்பு சூத்திரம்
ആവർത്തന നടപടിക്രമം,சுழல் செயல்முறை
ആവർത്തന രീതി,சுழல்நிலை முறை
യാക്കോബിയൻ,யாக்கோபியன்
ജേക്കബ് സാർനിക്,ஜேக்கபி சார்னிக்
ജേക്കബ് മാട്രിക്സ്,ஜேக்கபி அணி
സെറ്റുകളുടെ സംയോജനം,தொகுப்புகளின் கலவை
"ജോയിന്റ്, ജോയിന്റ് (എഡി.) ജോയിന്റ് (വി.)",கூட்டு (வி.) கூட்டு (வி.)
സംയുക്ത സാന്ദ്രത പ്രവർത്തനം,கூட்டு அடர்த்தி செயல்பாடு
സംയോജിത ആവൃത്തി പ്രവർത്തനം,ஒருங்கிணைந்த அதிர்வெண் செயல்பாடு
സംയുക്ത ആശ്രിത വേരിയബിൾ,கூட்டு சார்ந்த மாறி
സംയുക്ത സംഭാവ്യത,கூட்டு நிகழ்தகவு
ഉൾപ്പെടുത്തൽ,செருகல்
"പാര, ചാട്ടം, പ്ലൂട്ടി","மண்வெட்டி, ஜம்ப், புளுட்டி"
പ്ലൂട്ടി നിർത്തലാക്കൽ,புளூட்டி இடைநிறுத்தம்
"ന്യായം, ന്യായീകരണം","நியாயம், நியாயம்"
ന്യായീകരിക്കുക,நியாயப்படுத்த
carnafe മാപ്പ്,கார்னாஃப் வரைபடம்
"കേർണലുകൾ, ചാരം","கர்னல்கள், சாம்பல்"
മാപ്പിംഗ് പോയിന്റ്,மேப்பிங் புள்ளி
"ശുദ്ധമായ ചലനാത്മകത, ശുദ്ധമായ ചലനാത്മകത","தூய இயக்கவியல், தூய இயக்கவியல்"
ഗതികോർജ്ജം,இயக்க ஆற்றல்
"ചലനാത്മകത, ചലനാത്മകത","இயக்கவியல், இயக்கவியல்"
കോൾമോഗോറോഫ്-സ്മിർനോവ് ടെസ്റ്റ്,கோல்மோகோரோஃப்-ஸ்மிர்னோவ் சோதனை
ക്രോണേക്കർ ഡെൽറ്റ,குரோனெக்கர் டெல்டா
വെള്ളരിക്ക,வெள்ளரிக்காய்
ലഗ്രാഞ്ച് ഫംഗ്ഷൻ,லாக்ரேஞ்ச் செயல்பாடு
ലഗ്രാഞ്ച് മൾട്ടിപ്ലയർ,லக்ரேஞ்ச் பெருக்கி
"പലക, പലക","பலகை, பலகை"
ലാപ്ലേസ് രൂപാന്തരം,லாப்லேஸ் உருமாற்றம்
വലിയ സംഖ്യ,பெரிய எண்
സ്വഭാവം ഉത്ഭവം,பண்பு தோற்றம்
സൈഡ് പേജ്,பக்க பக்கம்
ലാറ്റിൻ ചതുരം,லத்தீன் சதுரம்
"പൊക്കിൾക്കൊടി, ലാറ്റസ് മലാശയം","தொப்புள் கொடி, லேடஸ் மலக்குடல்"
"നിയമങ്ങൾ, തത്വങ്ങൾ","விதிகள், கொள்கைகள்"
വേഗത സംയോജന നിയമം,வேக சேர்க்கை விதி
അനുയോജ്യത നിയമം,பொருந்தக்கூடிய விதி
റിട്ടേൺസ് റൂൾ കുറയുന്നു,வருமானத்தை குறைக்கும் விதி
ഗുരുത്വാകർഷണ നിയമം,ஈர்ப்பு விதி
ഗ്രൂപ്പിനുള്ള ഹോമോമോർഫിസം നിയമം,குழுவிற்கான ஹோமோமார்பிசம் விதி
വളയങ്ങൾക്കുള്ള ഹോമോമോർഫിസം നിയമം,மோதிரங்களுக்கான ஹோமோமார்பிசம் விதி
വർദ്ധിച്ചുവരുന്ന ചെലവ് നിയമം,விலை உயர்வு சட்டம்
എക്സ്പോണൻഷ്യേഷൻ നിയമം,விரிவாக்க விதி
ജഡത്വ നിയമം,செயலற்ற சட்டம்
വലിയ സംഖ്യകളുടെ നിയമം,பெரிய எண்களின் சட்டம்
പ്രോബബിലിറ്റി റൂൾ,நிகழ்தகவு விதி
"സൈൻ റൂൾ, സൈൻ റൂൾ","சைன் விதி, சைன் விதி"
ഘാതകങ്ങളുടെ നിയമം,அடுக்குகளின் சட்டம்
വേഗത നിയമങ്ങൾ,வேக விதிகள்
"പാളി, ലെവൽ","அடுக்கு, நிலை"
ഫോർവേഡ് കോഫിഫിഷ്യന്റ്,முன்னோக்கி குணகம்
ഫ്രണ്ട് ഡയഗണൽ,முன் மூலைவிட்டம்
ഫോർവേഡ് സബ്-മാട്രിക്സ്,முன்னோக்கி துணை அணி
മുൻ പോസ്റ്റ്,முன் இடுகை
"മിനിമം, മിനിമം, മിനിമം","குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்"
ഏറ്റവും കുറഞ്ഞ സാധാരണ പൊതു (LCM),குறைந்த பொதுவான பொதுவான (LCM)
മിനിമം ഘടകങ്ങൾ,குறைந்தபட்ச கூறுகள்
ഏറ്റവും താഴ്ന്ന ക്ലാസ്,குறைந்த வகுப்பு
ഏറ്റവും കുറഞ്ഞ ഓവർഹെഡ് പരിധി,குறைந்தபட்ச மேல்நிலை வரம்பு
ഇടത് സെറ്റ്,இடது தொகுப்பு
എതിർ ഘടികാരദിശയിൽ,எதிரெதிர் திசையில்
എതിർ ഘടികാരദിശയിലുള്ള സ്ക്രൂ,எதிரெதிர் திசையில் திருகு
ഇടത് വിപരീതം,இடது தலைகீழ்
ഇടത് ഗുണനം,இடது பெருக்கல்
ലെബ്നിസ് ഫോർമുല,லீப்னிஸ் சூத்திரம்
നീളം,நீளம்
തുംഗക്കുടി,துங்கக்குடி
ട്രഗസ് കർവ്,tragus வளைவு
ശ്വാസകോശമത്സ്യം,நுரையீரல் மீன்
ലെവൽ കർവ്,நிலை வளைவு
അത്മവിശ്വാസത്തിന്റെ അളവ്,தன்னம்பிக்கை அளவு
പ്രാധാന്യത്തിന്റെ തലം,முக்கியத்துவம் நிலை
കാലക്രമത്തിൽ,காலவரிசைப்படி
