English,Kannada
lines per minute (LPM),ಪ್ರತಿ ನಿಮಿಷಕ್ಕೆ ಸಾಲುಗಳು (LPM)
Link,"1. ಲಿಂಕ್, ಲಿಂಕ್, 2. ಚೈನ್, 3. ಕರಾರುಪತ್ರ"
linked list,ಚೈನ್ಡ್ ಪಟ್ಟಿ
LINUX,ಲಿನಕ್ಸ್
liquid crystal display (LCD),"1.ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ, 2.ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ (LCD)"
list processing,ಪಟ್ಟಿ ಪ್ರಕ್ರಿಯೆ
Literal,"1.ಅಕ್ಷರ, 2.ಅಕ್ಷರ"
Live,"1. ಸಕ್ರಿಯ, 2. ದೇಶ, 3. ವಿದ್ಯುತ್, 4. ಚಲಿಸುವ"
live node,ಲೈವ್ ಗಂಟು
Load,"1.ಲೋಡ್, 2.ಲೋಡ್"
load module,"1.ಲೋಡ್ ಮಾಡ್ಯೂಲ್, 2.ಲೋಡ್ ಮಾಡ್ಯುಲೇಟರ್"
Local,"1.ಸ್ಥಳೀಯ, 2.ಸ್ಥಳೀಯ"
local access,ಸ್ಥಳೀಯ ಪ್ರವೇಶ
local area network (Lan),ಲೋಕಲ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (LAN)
local definition,ಸ್ಥಳೀಯ ಸ್ಪಷ್ಟತೆ
local exchange,"1. ಸ್ಥಳೀಯ ನೆಟ್‌ವರ್ಕ್, 2. ಸ್ಥಳೀಯ ಕೇಂದ್ರ 3. ಸ್ಥಳೀಯ ವಿನಿಮಯ"
local memory,ಸ್ಥಳೀಯ ಸ್ಮರಣೆ
local mode,ಸ್ಥಳೀಯ ಮೋಡ್
local variable,ಸ್ಥಳೀಯ ವೇರಿಯಬಲ್
Lock,"ಲೂಪ್, ಲಾಕ್"
locked file,ಲೂಪ್ ಫೈಲ್
log in=log on,ಅಧಿವೇಶನ ಆರಂಭ
log off-log out,ಅವಧಿಯ ಅಂತ್ಯ
Logging,ಲೇಖಕರು
logic analyser,ತರ್ಕ ವಿಶ್ಲೇಷಕ
logic bomb,ತರ್ಕ ಬಾಂಬ್
logic card,ಲಾಜಿಕ್ ಕಾರ್ಡ್
logic chart (flow chart),ಲಾಜಿಕ್ ಚಾರ್ಟ್ (ಫ್ಲೋಚಾರ್ಟ್)
logic circuit,ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್
logic design,ತರ್ಕ ವಿನ್ಯಾಸ
logic diagram,ತರ್ಕ ರೇಖಾಚಿತ್ರ
logic flow chart,ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್
logic function,ತರ್ಕ ಕಾರ್ಯ
logic gate,ಲಾಜಿಕ್ ಗೇಟ್
logic programming,"1. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್, 2. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್"
logic shift,ತರ್ಕ ಸ್ಥಳಾಂತರ
logic state,ತರ್ಕ ಸ್ಥಿತಿ
logic switch,ತರ್ಕ ಸ್ವಿಚ್
logic unit,ತರ್ಕ ಘಟಕ
Logical,ತಾರ್ಕಿಕ
logical connection,ತಾರ್ಕಿಕ ಸಂಯೋಗ
logical data structure,ತಾರ್ಕಿಕ ಡೇಟಾ ರಚನೆ
logical diagram,ತಾರ್ಕಿಕ ರೇಖಾಚಿತ್ರ
logical expression,ತಾರ್ಕಿಕ ಅಭಿವ್ಯಕ್ತಿ
logical flow chart (flow chart),ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್
logical IF,ತಾರ್ಕಿಕ IF (ತಾರ್ಕಿಕ ವೇಳೆ)
logical operation,ತರ್ಕಬದ್ಧ ಕಾರ್ಯಾಚರಣೆ
logical operator,ತರ್ಕಬದ್ಧ ಆಪರೇಟರ್
logical relation,ತರ್ಕಬದ್ಧ ಸಂಪರ್ಕ
logical scheme,ತಾರ್ಕಿಕ ಯೋಜನೆ
logical symbol,"1. ತರ್ಕಬದ್ಧ ಪಾತ್ರ, 2. ತಾರ್ಕಿಕ ಪಾತ್ರ"
logical type,ತಾರ್ಕಿಕ ಮಾದರಿ
logical value,ತಾರ್ಕಿಕ ಮೌಲ್ಯ
logical variable,ತಾರ್ಕಿಕ ವೇರಿಯಬಲ್
look ahead carry,ಸಾಧಿಸಿದ ಅವಲೋಕನ
look ahead set,ಪೂರ್ವವೀಕ್ಷಣೆ ಸೆಟ್
Look-up,ವೀಕ್ಷಣೆ
Loop,"1.ಲೂಪ್, 2.ಲೂಪ್"
loop control,ಲೂಪ್ ನಿಯಂತ್ರಣ
loop initialization,ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ
loop modification,ಲೂಪ್ ಬದಲಾವಣೆ
loop network,"1.ಲೂಪ್ ನೆಟ್ವರ್ಕ್, 2.ಲೂಪ್ ನೆಟ್ವರ್ಕ್"
loop start,ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ
loop termination,ಲೂಪ್-ಎಂಡಿಂಗ್
loop-back test,ಕೌಂಟರ್-ಲೂಪ್ ಪರೀಕ್ಷೆ
loosely coupled,ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ
lossless compression,ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ
lossy compression,ಹ್ಯಾಸ್ಸೆ ಕಂಪ್ರೆಷನ್
low byte,ಕಡಿಮೆ ಬೈಟ್
low level language,ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ
low pass filter,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
lower bound,"1.ಕಡಿಮೆ ಸ್ಥಿತಿ, 2. ಕೆಳಗೆ ಬಂಧಿಸಲಾಗಿದೆ"
mac protocol (medium access control),"1.MAC ಪ್ರೋಟೋಕಾಲ್, 2.MAC ಎಥಿಕ್ಸ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ)"
Machine,"1. ಯಂತ್ರ, 2. ಯಂತ್ರ"
machine address,ಯಂತ್ರದ ವಿಳಾಸ
machine code,"1. ಮೆಷಿನ್ ಕೋಡ್, 2. ಮೆಷಿನ್ ಕೋಡ್"
machine cycle,ಯಂತ್ರ ಚಕ್ರ
machine dependent language,ಯಾಂತ್ರಿಕೃತ ಭಾಷೆ
machine dependent software,ಯಾಂತ್ರಿಕ ತಂತ್ರಾಂಶ
machine error,ಸಾಧನ ದೋಷ
machine idle time,ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ
machine independent language,ಯಂತ್ರ ಭಾಷೆ
machine instruction,ಕೈಪಿಡಿ
machine intelligence,ಯಂತ್ರ ಅರ್ಥ
machine language,"1.ಯಂತ್ರ ಭಾಷೆ, 2.ಯಂತ್ರ ಭಾಷೆ"
machine learning,ಯಂತ್ರ ಕಲಿಕೆ
machine operation,ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ
machine oriented language,ಯಂತ್ರ ಭಾಷೆ
machine run,ಯಂತ್ರ ಕಾರ್ಯಕ್ಷಮತೆ
machine simulation,ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
machine spoiled time,ಯಂತ್ರ ಅಪಹರಣ ಸಮಯ
machine translation,ಯಂತ್ರ ಅನುವಾದ
machine word,ಯಂತ್ರ ಪದಗಳು
macro (=macro instruction),ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
macro argument,ಮ್ಯಾಕ್ರೋ ಸ್ಕೇಲ್
macro assembly program,ಸಾಮೂಹಿಕ ಜೋಡಣೆ ಕಾರ್ಯಕ್ರಮ
macro call,ಒಟ್ಟು ಕರೆ
macro code,"1.ಮ್ಯಾಕ್ರೋ ಕೋಡ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡ್"
macro command,ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ
macro declaration,ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ
macro definition,ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ
macro flow chart,ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್
macro generator,ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್
macro instruction,ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
macro language,ಸ್ಥೂಲ ಭಾಷೆ
macro library,ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ
macro parameter,ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್
macro processing,ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ
macro processor,"1.ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್, 2. ಮ್ಯಾಕ್ರೋಪ್ರೊಸೆಸರ್"
macro programming,ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್
macro prototype,ಒಟ್ಟು ಮೂಲಮಾದರಿ
Macro-coding,"1.ಮ್ಯಾಕ್ರೋ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡಿಂಗ್"
magabyte (MB),ಮೆಗಾಬೈಟ್ (MB)
magic character,ಮ್ಯಾಜಿಕ್ ಚಿಹ್ನೆ
magic number,ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
magnetic bubble memory,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ
magnetic card,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್
magnetic cell,"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್"
magnetic character,ಕಾಂತೀಯ ಚಿಹ್ನೆ
magnetic core storage,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ
magnetic disk,"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್, 2. ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್"
magnetic disk address,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ
magnetic disk memory,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ
magnetic drum,ಕಾಂತೀಯ ಡ್ರಮ್
magnetic encoding,"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್, 3.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್"
magnetic head,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟಾಪ್
magnetic ink,ಕಾಂತೀಯ ಶಾಯಿ
magnetic ink character recognition (MICR),ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR)
magnetic media,ಕಾಂತೀಯ ಮಾಧ್ಯಮ
magnetic reading,ಕಾಂತೀಯ ಓದುವಿಕೆ
magnetic recording,ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್
magnetic storage,ಕಾಂತೀಯ ಸಂಗ್ರಹ
magnetic strip,ಕಾಂತೀಯ ಪಟ್ಟಿ
magnetic tape,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್
magnetic tape cartridge,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್
magnetic tape drive,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್
magnetic tape header,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪೂರ್ವಗಾಮಿ
magnetic tape librarian,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್
magnetic tape transport,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪ್ರವೇಶ
magnetic tape unit,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ
magnetic thin film,"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಲೇಯರ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಫಿಲ್ಮ್"
magnetic track,ಕಾಂತೀಯ ಮಾರ್ಗ
magneto optic storage,ಕಾಂತೀಯ ಆಪ್ಟಿಕಲ್ ಸಂಗ್ರಹಣೆ
magnetographic printer,"1.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್, 2.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್"
Magnetostriction,ಕಾಂತೀಯ ಅಸ್ಪಷ್ಟತೆ
magnetostrictive tablet,ಕಾಂತೀಯವಾಗಿ ವಿರೂಪಗೊಳಿಸಬಹುದಾದ ಟ್ಯಾಬ್ಲೆಟ್
mail box,"1. ಮೇಲ್ ಬಾಕ್ಸ್, 2. ಮೇಲ್ ಬಾಕ್ಸ್"
mail merge,ಮೇಲ್ ವಿಲೀನ
main control unit,"1. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ, 2. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ"
main frame,ಮುಖ್ಯ ಚೌಕಟ್ಟು
main frame system,"1.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ, 2.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ"
main memory,"1.ಮುಖ್ಯ ಸ್ಮರಣೆ, 2.ಮುಖ್ಯ ಸ್ಮರಣೆ"
main program,"1.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ, 2.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ"
main storage,ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ
main switch,"1.ಮುಖ್ಯ ಸ್ವಿಚ್, 2.ಮುಖ್ಯ ಸ್ವಿಚ್"
Maintenance,"1.ನಿರ್ವಹಣೆ, 2.ನಿರ್ವಹಣೆ"
maintenance panel,ನಿರ್ವಹಣೆ ಫಲಕ
maintenance time,ನಿರ್ವಹಣೆ ಸಮಯ
major cycle,ದೊಡ್ಡ ವೃತ್ತ
major device,ಪ್ರಮುಖ ಸಾಧನ
major key,ಮುಖ್ಯ ಕೀ
major state,ಮುಖ್ಯ ಹಂತ
major structure,ಮುಖ್ಯ ರಚನೆ
major task,ಮುಖ್ಯ ಕೆಲಸ
majority element,ಬಹುಪಾಲು ಘಟಕ
majority gate,ಬಹುಪಾಲು ಗೇಟ್
majority operation,ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ
makeup time,ಮರುಪಾವತಿ ಅವಧಿ
malfunction routine,ತಪ್ಪಾದ ಕಾರ್ಯಾಚರಣೆಯ ದಿನಚರಿ
management development,ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ
management information system (MIS),ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS)
management science,ನಿರ್ವಹಣಾ ವಿಜ್ಞಾನ
Manchester coding,ಮ್ಯಾಂಚೆಸ್ಟರ್ ಎನ್ಕೋಡಿಂಗ್
Manifolding,ಗುಣಾಕಾರ
manipulated variable,ಅಂದಾಜು ವೇರಿಯಬಲ್
manipulating indexing,ಊಹೆಯ ಸೂಚ್ಯಂಕ
man-machine simulation,ಮಾನವ ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
manual address switch,ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್
manual analysis,ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ
manual answering,ಹಸ್ತಚಾಲಿತ ಕರೆ
manual entry,ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ
manual exchange,"1.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ, 2.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ"
manual input,"1. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್, 2. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್"
manual operation,ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ
many to many relationship,ಹಲವು-ಹಲವು ಸಂಬಂಧ
many to one decoder,ಬಹು-ಡಿಕೋಡರ್
map method,ನಕ್ಷೆ ವಿಧಾನ
Mapping,ಮ್ಯಾಪಿಂಗ್
Margin,ಅಂಚು
margin error,ಕನಿಷ್ಠ ದೋಷ
marginal check,ಕನಿಷ್ಠ ವಿಚಾರಣೆ
marginal test,ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ
mark detection,ಚಿಹ್ನೆ ಪತ್ತೆ
mark reading,ಸೈನ್ ಓದುವಿಕೆ
mark scanning,ಚಿಹ್ನೆ ಸ್ಕ್ಯಾನಿಂಗ್
mark sense,ಸಂಕೇತ ಅರ್ಥ
Marker,ಮಾರ್ಕರ್
Marking,ಗುರುತು ಹಾಕುವುದು
marking wave,ಮಾರ್ಕರ್ ತರಂಗ
markov chain,ಮಾರ್ಕೊವ್ ಸರಣಿ
markov source,ಮಾರ್ಕೊವ್ ಮೂಲ
mark-up language,ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ
Maser,ಮೇಸರ್
Maser,ಮೇಸರ್
Mask,"1.ಮುಖವಾಡ, 2.ಮುಸುಕು, 3.ಮುಸುಕು"
mask bit,"1. ಕವರ್ ಬಿಟ್, 2. ಕವರ್ ಬಿಟ್, 3. ಮುಖವಾಡ ಎರಡು ಅಂಕೆಗಳು"
mask programmable device,ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ
mask register,ಕವರ್ ರಿಜಿಸ್ಟರ್
masked ROM,"1. ಕವರ್ ರಾಮ್, 2. ಕವರ್ ರಾಮ್"
Masking,ಕವರ್
mass data,ಬೃಹತ್ ಡೇಟಾ
mass memory,"1.ಮಾಸ್ ಮೆಮೊರಿ, 2.ಮಾಸ್ ಮೆಮೊರಿ"
massively parallel,ಬೃಹತ್ ಸಮಾನಾಂತರ
Master,ಮುಖ್ಯಸ್ಥ
master card,ಮಾಸ್ಟರ್ ಕಾರ್ಡ್
master clock,"1.ಹೆಡ್ ವಾಚ್, 2. ಕಂಟ್ರೋಲರ್ ವಾಚ್"
master consol,ಮುಖ್ಯ ಕನ್ಸೋಲ್
master data,ಪ್ರಧಾನ ಡೇಟಾ
master diagram,ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ
master file,ಮಾಸ್ಟರ್ ಫೈಲ್
master group,ಪ್ರಮುಖ ಗುಂಪು
master key,ಮುಖ್ಯ ಕೀ
master library tape,ಮುಖ್ಯ ಗ್ರಂಥಾಲಯದ ಟೇಪ್‌ಗಳು
master processor,ಪ್ರಧಾನ ಪ್ರೊಸೆಸರ್
master program,ಪ್ರಮುಖ ಕಾರ್ಯಕ್ರಮ
master station,ಮುಖ್ಯ ಕೇಂದ್ರ
master tape,"1.ಮಾಸ್ಟರ್ ಟೇಪ್, 2.ಮಾಸ್ಟರ್ ಟೇಪ್"
master terminal,"1.ಪ್ರಧಾನ ಟರ್ಮಿನಲ್, 2.ಮುಖ್ಯ ಟರ್ಮಿನಲ್"
master/slave device,ಪ್ರಧಾನ ಅಧೀನ ಸಾಧನ
master/slave system,ಪ್ರಧಾನ ಅಧೀನ ವ್ಯವಸ್ಥೆ
Match,"1. ಪಂದ್ಯ, 2. ಪಂದ್ಯ, 3. ಭೇಟಿ"
Matching,ಹೊಂದಾಣಿಕೆ
mathematical programming,ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
mathematical simulation,ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್
Matrix,"1.ಮಾತೃಕೆ, 2.ಮಾತೃಕೆ"
matrix printer,"1.ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್, 2.ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್"
matrix switch,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್
matrix table,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್
maxi computer,ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್
Maxicomputer,ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್
maximal element,ಗರಿಷ್ಠ ಅಂಶ
maxterm (standard sum term),ಯೋಗಪ್ಯಾಡ್
maxwell daemon,ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಡ್ಯಾಮನ್
Mean,"1.ಅರ್ಥ, 2.ಅರ್ಥ"
mean repair time,ಅಂದರೆ ಚೇತರಿಕೆಯ ಸಮಯ
mean time between failure (MTBF),ವೈಫಲ್ಯ ಎಂದರೆ ಸಮಯ
mean time between failure (MTBF),ವೈಫಲ್ಯ ಸರಾಸರಿ ಸಮಯ (m t b f)
mean time to failure,ವೈಫಲ್ಯದ ಸಮಯ ಎಂದರ್ಥ
mean time to repair,ದುರಸ್ತಿ ಸರಾಸರಿ ಸಮಯ
mean time to repair (MTTR),ತಿದ್ದುಪಡಿ ಸರಾಸರಿ ಸಮಯ (MTTR)
medium scale integration (MSI),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
medium scale integration (MSI),ಮಧ್ಯಮ ಏಕೀಕರಣ (MSI)
medium term storage device,ಸರಾಸರಿ ಪದ ಸಂಗ್ರಹ ಸಾಧನ
megabit per second (MB Ps),ಮೆಗಾ ಬಿಟ್ ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ (Mbps)
member object,ಘಟಕ ವಸ್ತು
member record,ಘಟಕ ದಾಖಲೆ
Memory,"1.ನೆನಪು, 2.ನೆನಪು"
memory array,"1.ಮೆಮೊರಿ ಅರೇ, 2.ಮೆಮೊರಿ ಅರೇ"
memory bank,"1. ಮೆಮೊರಿ ಫಂಡ್, 2. ಮೆಮೊರಿ ಬ್ಯಾಂಕ್"
memory buffer register,"1.ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್, 2.ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್"
memory bus,"1.ಮೆಮೊರಿ ಬಸ್, 2. ಮೆಮೊರಿ ಬಸ್"
memory card,ಮೆಮೊರಿ ಕಾರ್ಡ್
memory cell,ಮೆಮೊರಿ ಕೋಶ
memory compaction,ಮರೆವು
memory core,"1.ಮೆಮೊರಿ ಕೋರ್, 2.ಮೆಮೊರಿ ಕೋರ್"
memory cycle,ಮೆಮೊರಿ ಚಕ್ರ
memory data register,"1.ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್, 2.ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್"
memory dump,"1.ಮೆಮೊರಿ ಡಂಪ್, 2.ಮೆಮೊರಿ ಡಂಪ್"
memory exchange,"1.ಮೆಮೊರಿ ಎಕ್ಸ್ಚೇಂಜ್, 2.ಮೆಮೊರಿ ಎಕ್ಸ್ಚೇಂಜ್"
memory hierarchy,"1.ಸ್ಮೃತಿ ಕ್ರಮಾನುಗತ, 2.ಮೆಮೊರಿ ಶ್ರೇಣಿ"
memory instruction,ಮೆಮೊರಿ ಸೂಚನೆ
memory management,"1.ಮೆಮೊರಿ ಮ್ಯಾನೇಜ್ಮೆಂಟ್, 2.ಮೆಮೊರಿ ಮ್ಯಾನೇಜ್ಮೆಂಟ್"
memory map,"1.ಮೆಮೊರಿ ಮ್ಯಾಪ್, 2.ಮೆಮೊರಿ ಮ್ಯಾಪ್"
memory mapped I/O,"1. ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ ಔಟ್‌ಪುಟ್, 2. ಇನ್‌ಪುಟ್, 3. ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ I/O"
memory model,"1.ಮೆಮೊರಿ ಮಾಡೆಲ್, 2.ಮೆಮೊರಿ ಮಾಡೆಲ್, 3.ಮೆಮೊರಿ ಮಾಡೆಲ್"
memory module,"1.ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್, 2.ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್"
memory pointer register,"1.ಮೆಮೊರಿ ಇಂಡೆಕ್ಸ್ ರಿಜಿಸ್ಟರ್, 2.ಮೆಮೊರಿ ಇಂಡೆಕ್ಸ್ ರಿಜಿಸ್ಟರ್"
memory power,ನೆನಪಿನ ಶಕ್ತಿ
memory protection,ಮೆಮೊರಿ ರಕ್ಷಣೆ
memory reference instruction,"1.ಮೆಮೊರಿ ರೆಫರೆನ್ಸ್ ಸೂಚನೆ, 2.ಮೆಮೊರಿ ರೆಫರೆನ್ಸ್ ಸೂಚನೆ"
memory resident program,"1.ಮೆಮೊರಿ ಪ್ರೋಗ್ರಾಂ, 2.ಮೆಮೊರಿ ಪ್ರೋಗ್ರಾಂ"
memory unit,"1.ಮೆಮೊರಿ ಯೂನಿಟ್, 2.ಮೆಮೊರಿ ಯೂನಿಟ್"
Menu,ಮೆನು
menu bar,ಮೆನು ಬಾರ್
menu drive,ಮೆನು ಚಾಲಿತ
menu selection,ಮೆನು ಆಯ್ಕೆ
menu-driven program,ಮುಖ್ಯ ಚಾಲಿತ ಕಾರ್ಯಕ್ರಮ
Merge,"1.ಅಂತರ್ಗತ, 2.ವಿಲೀನ"
merge exchange sort,ವಿಲೀನ ವಿನಿಮಯ ವಿಂಗಡಣೆ
merge sort,"1. ವಿಲೀನವನ್ನು ವಿಂಗಡಿಸುವುದು, 2. ಕ್ಯಾಟಲಾಗ್ ಆಯ್ಕೆ"
Merging,"1. ವಿಲೀನ, 2. ವಿಲೀನ"
mesh network,ಜಾಲರಿ ಜಾಲ
Messagaing,ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ
Message,ಸಂದೇಶ
message authentication,ಸಂದೇಶ ದೃಢೀಕರಣ
message box,ಸಂದೇಶ ಕೋಶ
message circuit,ಸಂದೇಶ ಸರ್ಕ್ಯೂಟ್
message format,ಸಂದೇಶ ಸ್ವರೂಪ
message header,ಸಂದೇಶದ ಹೆಡರ್
message mode,ಸಂದೇಶ ಮೋಡ್
message passing,ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ
message polling,"1.ಸಂದೇಶ ವಿಂಗಡಣೆ, 2.ಸಂದೇಶ ವಿಂಗಡಣೆ"
message queue,ಸಂದೇಶ ಸಾಲು
message switch,ಸಂದೇಶ ಸ್ವಿಚ್
message text,ಸಂದೇಶ ಪಠ್ಯ
message transfer agent,ಸಂದೇಶ ವರ್ಗಾವಣೆ ಏಜೆಂಟ್
meta assembler,ಸೂಪರ್ ಅಸೆಂಬ್ಲರ್
meta class,ಮೆಟಾಕ್ಲಾಸ್
meta compilation,"1. ಹೆಚ್ಚು ಸಂಕಲನ, 2. ಹೆಚ್ಚು ವ್ಯಾಖ್ಯಾನ"
meta compiler,"1. ಹೆಚ್ಚು ವ್ಯಾಖ್ಯಾನಕಾರರು, 2. ಹೆಚ್ಚು ಸಂಕಲನಕಾರರು"
meta language,ಉಪಭಾಷೆ
