Telugu,Malayalam
నికర రాబడి,നെറ്റ് റിട്ടേൺ
నెట్టింగ్,നെറ്റിംഗ്
న్యూరాన్,ന്യൂറോൺ
తటస్థ,നിക്ഷ്പക്ഷമായ
తటస్థత,ന്യൂട്രലിസം
తటస్థీకరణ,നിഷ്പക്ഷത
తటస్థ నేల,ന്യൂട്രൽ മണ്ണ്
న్యూట్రాన్ తేమ మీటర్,ന്യൂട്രോൺ ഈർപ്പം മീറ്റർ
సముచితం,മാടം
నికోటిన్,നിക്കോട്ടിൻ
రాత్రి నేల,രാത്രി മണ്ണ്
నైట్రేట్ సమీకరణ,നൈട്രേറ്റ് സ്വാംശീകരണം
నైట్రేట్ తగ్గింపు,നൈട്രേറ്റ് റിഡക്ഷൻ
నైట్రేట్ విషపూరితం,വിഷാംശം നൈട്രേറ്റ് വിഷാംശം
నైట్రే,നൈട്രെ
నైట్రిఫికేషన్ ఇన్హిబిటర్,നൈട്രിഫിക്കേഷൻ ഇൻഹിബിറ്റർ
నత్రజని సమీకరణ,നൈട്രജൻ സ്വാംശീകരണം
నత్రజని చక్రం,നൈട്രജൻ സൈക്കിൾ
నత్రజని లోపం,നൈട്രജൻ കുറവ്
నత్రజని స్థిరీకరణ,നൈട്രജൻ ഫിക്സേഷൻ
నత్రజని,നൈട്രജനസ്
నోబిలైజేషన్,നോബിബൈസേഷൻ
నోబెల్ చెరకు,നോബൽ ചൂരൽ
రాత్రి,രാത്രി)
నోడ్,നോഡ്
నాడ్యులేటెడ్ ప్లాంట్,നോഡ്യൂലേറ്റഡ് പ്ലാന്റ്
నాడ్యులేషన్,ഉടുപ്പകമായ
నాడ్యూల్,നോഡ്യൂൾ
సంచార,നാമകണ്ഠ
నామకరణం,നാമപദം
నాన్ అల్లెలిక్,നോൺ അല്ലേലിക്
కేశనాళికలు కాని రంధ్రం,നോൺ കാപ്പിലറി പോർ
పోటీ లేని పంట,മത്സരിക്കാത്ത വിള
అర్ధంలేని మ్యుటేషన్,അസംബന്ധ മ്യൂട്ടേഷൻ
ముఖ్యమైనది కాదు,പ്രാധാന്യമുള്ളത്
నాన్-యాసిడ్ ఏర్పడే ఎరువులు,ആസിഡ് ഇതര വളം
నాన్-కంజుగేషన్,സംയോജനം
నాన్-డిస్క్రిప్ట్ (జంతువు),ഡിസ്ക്രിപ്റ്റ് (മൃഗം)
అనవసరమైన మూలకం,അനിവാര്യമല്ലാത്ത ഘടകം
నాన్-హామోజెనస్,ഏകീകൃതമല്ലാത്തത്
నాన్-హోమోలాగస్,നോൺ-ഹോമോലോഗസ്
ధ్రువ రహిత సమ్మేళనం,ധ്രുവീയ സംയുക്തം
పునరుత్పాదక శక్తి,പുനരുപയോഗ energy ർജ്ജം
నాన్-సెలెక్టివ్ కాంటాక్ట్ హెర్బిసైడ్,അനിയന്ത്രിതമല്ലാത്ത കോൺടാക്റ്റ് കളനാശിനി
ఎంపిక కాని హెర్బిసైడ్,-തിരഞ്ഞെടുക്കാത്ത കളനാശിനി
నాన్-సింబియోటిక్ నత్రజని స్థిరీకరణ,നോൺ നോൺ നോൺ ന്യൂട്രജൻ ഫിക്സേഷൻ
సాధారణ పంపిణీ,സാധാരണ വിതരണം
సాధారణ మొలకల,സാധാരണ തൈകൾ
సాధారణ పరిష్కారం,സാധാരണ പരിഹാരം
సాధారణీకరణ,സാധാരണ നിലയുറപ്പിക്കുക
ఉత్తర బ్లాటింగ్,വടക്കൻ മായ്ക്കൽ
నోటిఫైబుల్ డిసీజ్,വ്യക്തമാക്കാവുന്ന രോഗം
నో-టిల్ నాటడం,നടീൽ വരെ
విషపూరిత కలుపు మొక్కలు,വിഷമയമായ കളകൾ
అణు అయస్కాంత,ന്യൂക്ലിയർ കാന്തിക
న్యూక్లియై ఆమ్లం,ന്യൂക്ലി ആസിഡ്
న్యూక్లియోబాక్టర్,ന്യൂക്ലിയോബോക്റ്റർ
న్యూక్లియోలస్,ന്യൂക്ലിയോലസ്
న్యూక్లియోటైడ్,ന്യൂക്ലിയോടൈഡ്
న్యూక్లియస్,അണുകേന്ദ്രം
శూన్య పరికల్పన,ശൂന്യമായ അനുമാനങ്ങൾ
నల్లిసోమిక్,Nulliisomic
శూన్య-మ్యుటేషన్,അസാധുവായ മ്യൂട്ടേഷൻ
నర్సు సెల్,നഴ്സ് സെൽ
నర్సు పంట,നഴ്സ് വിള
నర్సరీ,ശിശുപരിപാലനസ്ഥലം
గింజ,കുരു
పోషక సైక్లింగ్,പോഷക സൈക്ലിംഗ്
పోషక లోపం లక్షణాలు,പോഷകങ്ങളുടെ കുറവ് ലക്ഷണങ്ങൾ
పోషణ,പോഷകാഹാരം
పోషక విలువలు,പോഷക മൂല്യം
పోషక విలువ సూచిక,പോഷകമൂല്യം സൂചിക
వ్యవసాయానికి సంబంధించిన ముఖ్యమైన మొక్కల పేర్లు,കാർഷിക മേഖലയുമായി ബന്ധപ്പെട്ട പ്രധാന സസ്യങ്ങളുടെ പേരുകൾ
నాగై కర్పూరం,നാഗായ് കർപ്പൂരം
నార్సిసస్,നാർസിസസ്
నిగెల్లా,നിഗീതേ
నైజర్,നൈഗർ
రాత్రి జాస్మిన్,രാത്രി ജാസ്മിൻ
నిపా పామ్,നിപ ഈന്തപ്പഴം
గింజ గడ్డి,നട്ട് പുല്ല്
గింజ సెడ్జ్,നട്ട് സെഡ്ജ്
జాజికాయ,ജാതിക്ക
నెమటోడ్,നെമറ്റോഡ്
గింజ వీవిల్,നട്ട് ഡെവിൾ
నెమటాలజిస్ట్,നെമാറ്റോളജിസ്റ്റിന്
ఏరోబ్‌లను నిర్బంధించండి,AIEROBS ബാധ്യത
వాయురహిత వాయురహితం,അനീറോബുകൾ ബാധ്യസ്ഥമാക്കുക
పరాన్నజీవిని తొలగించండి,പരാന്നഭോജിയെ ബാധ്യത
బాధ్యత,ബാധ്യതപ്പെടുത്തുക
ఆఫ్-టైప్ ప్లాంట్లు,ഓഫ്-തരം സസ്യങ്ങൾ
ఆయిల్ కేక్,ഓയിൽ കേക്ക്
ఒకాజాకి భాగం,Okazaki screatment
ఒలెరికూర్,ഒലിക്കറിയെ
ఒలిగోజీన్,ഒളിഗോജൻ
ఒలిగోన్యూక్లియోటైడ్,ഒലിഗോനോക്കെട്ട്
ఆలివ్ నూనె,ഒലിവ് ഓയിൽ
ఒమేగా -3-కొవ్వు ఆమ్లం,ഒമേഗ -3-ഫാറ്റി ആസിഡ്
సర్వశక్తులు,ഓമ്നിവസ്
ఆంకోజీన్,ഓങ്കോജിൻ
ఆంకోజెనిక్ వైరస్,ഓങ്കോജെനിക് വൈറസ്
ఆంకాలజీ,ഓങ്കോളജി
ఆన్-ఫార్మ్ రీసెర్చ్,ഓൺ-ഫാം റിസർച്ച്
ఓసైట్,Ocyyte
నిర్వహణ ఖర్చు,നടത്തിപ്പ് ചിലവ്
ఒపెరాన్,ഓപ്പറേഷൻ
అవకాశం పంట,അവസര തകരാറുകൾ
వాంఛనీయ మోతాదు,ഒപ്റ്റിമൽ ഡോസ്
వాంఛనీయ ఆర్థిక మోతాదు,ഒപ്റ്റിമൽ ഡോസ്
ఆర్చర్డ్ సామర్థ్యం,ഓർച്ചാർഡ് കാര്യക്ഷമത
సేంద్రీయ వ్యవసాయం,ജൈവ കൃഷി
సేంద్రీయ ఘర్షణలు,ഓർഗാനിക് കോളലൈസ്
సేంద్రీయ వ్యవసాయం,ജൈവ കൃഷി
సేంద్రీయ ఎరువు,ജൈവ വളം
సేంద్రీయ పదార్థం,ജൈവവസ്തു
సేంద్రియ నఠీ,ഓർഗാനിക് നൈട്രജൻ (മണ്ണ്)
సేంద్రీయ భాస్వరం,ഓർഗാനിക് ഫോസ്ഫറസ്
సేంద్రీయ నేల,ജൈവ മണ്ണ്
సేంద్రీయ వ్యర్థాలు,ജൈവ മാലിന്യങ്ങൾ
సేంద్రీయ,ജയിച്ചിട്
ఆర్గనైజ్డ్ మార్కెటింగ్,സംഘടിത മാർക്കറ്റിംഗ്
ఆర్గానోజెనిసిస్,കോട്ടോറോജെനിസിസ്
ఆర్గానోలెప్టిక్ మూల్యాంకనం,കക്ഷിപ്ത മൂല്യനിർണ്ണയം
అలంకార శాస్త్రం,ഓർന്നുതശാസ്തം
ఆర్థడాక్స్ సీడ్,ഓർത്തഡോക്സ് സീഡ്
ఆర్తోగోనల్ బహుపది సమీకరణం,ഓർത്തോഗണൽ പോളിനോമിയൽ സമവാക്യം
ఓస్మోసిస్,ഓസ്മോസിസ്
ఓస్మోటిక్ ప్రభావం,ഓസ്മോട്ടിക് ഇഫക്റ്റ്
ఓస్మోటిక్ సంభావ్యత,ഓസ്മോട്ടിക് സാധ്യത
అకస్మాత్తుగా వ్యాపించడం,വ്യാപനം
అవుట్ బ్రీడింగ్,പ്രജനനം
పొయ్యి,ചൂള
ఓవర్‌వింటర్,അമിതവിശന്തം
తరం అతివ్యాప్తి,തലമുറയെ ഓവർലാപ്പുചെയ്യുന്നു
అండం,അണ്ഡം
ఆక్సీకరణ,ഓക്സിഡേഷൻ
ఆక్సిలోఫైట్స్,ഓക്സിലോഫിറ്റുകൾ
వోట్స్,ഓട്സ്
ఆయిల్ పామ్,എണ്ണപ്പന
ఒలిండర్,ഒലിയാൻഡർ
ఆలివ్,ഒലിവുമരം
ఉల్లిపాయ,ഉള്ളി
నల్లమందు గసగసాలు,ഓപിയം പോപ്പി
"ఓరియంటల్ విమానం, యూరోపియన్ విమానం చెట్టు","ഓറിയന്റൽ വിമാനം, യൂറോപ്യൻ തലം മരം"
ప్యాకింగ్,പുറത്താക്കല്
పాడాక్,പദ്ദോക്ക്
జత చేసిన వరుస నాటడం,ജോടിയാക്കിയ വരി നടുന്നത്
పాలటబిలిటీ,പാലറ്റിറ്റി
పానికిల్,പാനിക്കിൾ
పారాసెంట్రిక్ విలోమం,നെഞ്ചന്തർ വിപരീതം
పరామితి,പാരാമീറ്റർ
పరాన్నజీవి,പരോപജീവി
పార్బోయిలింగ్,പാർഗോയിലിംഗ്
పరేన్చైమా,പാരഞ്ചെമ
పేరెంట్ రాక్,രക്ഷാകർതൃ പാറ
పార్మనెంట్ కరువు,പോമർനെന്റ് വരൾച്ച
పార్థినోజెనిసిస్,പാർത്താനോജെനിസിസ്
పాక్షిక కారకాల ఉత్పాదకత,ഭാഗിക ഘടകം ഉൽപാദനക്ഷമത
పాల్గొనే గ్రామీణ మదింపు,പങ്കാളിത്ത ഗ്രാമീണ വിലയിരുത്തൽ
కణ సాంద్రత,കണികാ സാന്ദ്രത
నిష్క్రియాత్మక శోషణ,നിഷ്ക്രിയ ആഗിരണം
పచ్చిక,പുല്ത്തകിടി
పచ్చిక పట్టణీకరణ,മൂന്വലനം
పిసిఆర్,പിസിആർ (പോളിമറൈസ് ചെയിൻ പ്രതികരണം)
రైతు వ్యవసాయం,കർഷക കൃഷി
మట్టి,തത്വം (മണ്ണ്)
పెడ్,പെഡ്
పెడిసెల్,പെഡൽ
పూర్వీకుల నుండి వంశక్రమము,പെഡിഗ്രി
పెడోజెనిసిస్,പെഡോജനെസിസ്
పెడోలజీ,പെഡയോളജി
పీల్,തൊലി
పీలింగ్,പുറംതൊലി
గుళికల,ഉരുളപ്പ്
పెర్కోలేషన్,പെർകോലേഷൻ
శాశ్వత,വറ്റാത്ത
పెరిసెంట్రిక్ విలోమం,പെരിസെൻട്രിക് വിപരീതം
పెరి-అర్బన్,പെരി-അർബൻ
పారగమ్యత,അനുകിലി
స్వయం సమృద్ధ వ్యవసాయ పర్యావరణాభివృద్ధి,അനുവദന
శాశ్వత విల్టింగ్ పాయింట్ (పిడబ్ల్యుపి),സ്ഥിരമായ വിൽറ്റിംഗ് പോയിന്റ് (പിഡബ്ല്യുപി)
పెర్మబిలిటీ గుణకం,അനുകൂലമായ ഗുണകം
పారగమ్యత రేటు,പ്രവേശനക്ഷര നിരക്ക്
పెర్మీమీటర్,പതക്കാരി
నిరంతర హెర్బిసైడ్,സ്ഥിരമായ കളനാശിനി
పురుగుమందు,കീടനാശിനി
పెట్రోఫైట్,പെട്രോഫൈറ്റ്
ఫేజ్,ഫേജ്
దశల నాటడం,ഘട്ടംഘട്ടമായി നടീൽ
ఫాస్మిడ్,ഫാസ്മിഡ്
ఫెలోజెన్,ഫല്ലോജൻ
ఫినోలిక్ సమ్మేళనాలు,ഫിനോളിക് സംയുക്തങ്ങൾ
ఫినాలజీ,അന്തര്വാഹകർ
ఫినోటైప్,ഫിനോടൈപ്പ്
ఫేర్మోన్,ഫെറോമോൺ
ఫ్లోయమ్,Flom
ఫాస్ఫేట్ ఫిక్సేషన్,ഫോസ്ഫേറ്റ് ഫിക്സേഷൻ
ఫాస్ఫేట్ రాక్,ഫോസ്ഫേറ്റ് റോക്ക്
ఫాస్ఫేట్ ద్రావణీకరణ,ഫോസ്ഫേറ്റ് സോളിയൂഷൻ
ఫాస్ఫేట్ ద్రావణీకరణ,ഫോസ്ഫേറ്റ് സോളിൗലിംഗ്
ఫాస్ఫాటైడ్,ഫോസ്ഫാറ്റൈഡ്
ఫాస్ఫో-జిప్సం,ഫോസ്ഫോ-ഗിപ്സം
ఫాస్ఫోలిపిడ్,ഫോസ്ഫോലിപിഡ്
ఫాస్ఫోరైలేషన్,ഫോസ്ഫോറിലേഷൻ
ఫోటో స్పెక్ట్రోమీటర్,ഫോട്ടോ സ്പെക്ട്രോമീറ്റർ
ఫోటోఆటోట్రోఫ్,ഫോട്ടോഅട്ടോട്രോഫ്
ఫోటోకోమికల్ రియాక్షన్,ഫോട്ടോകോമിക്കൽ പ്രതികരണം
ఫోటోడెసెంపోజిషన్,ഫോട്ടോഡെസെമിഷൻ
ఫోటోమెట్రీ,ഫോട്ടോമെട്രി
ఫోటోమోర్ఫోజెనిసిస్,ഫോട്ടോമോർഫോജെനിസിസ്
ఫోటాన్,ഫോട്ടോൺ
ఫోటో-ఆక్సీకరణ,ഫോട്ടോ-ഓക്സിഡേഷൻ
ఫోటోపెరియోడ్,ഫോട്ടോപോർഡ്
ఫోటోపెరియోడిజం,ഫോട്ടോപോർഡോഡിസീസ്
ఫోటోఫాస్ఫోరైలేషన్,ഫോട്ടോഫോസ്ഫോറിലേഷൻ
ఫోటోరియాక్టివేషన్,ഫോട്ടോറിക്റ്റിവേഷൻ
ఫోటోరిసెప్టర్,ഫോട്ടോകൂറൽ
ఫోటోర్‌స్పిరేషన్,ഫോട്ടോഗ്രാസ്
కిరణజన్య సంయోగక్రియ,ഫോട്ടോസിന്തസിസ്
కిరణజన్య సంయోగ సామర్థ్యం,ഫോട്ടോസിന്തറ്റിക് കാര്യക്ഷമത
కిరణజన్య సంయోగక్రియ,ഫോട്ടോസിന്തറ്റിക് ക്യൂടന്റ്
కిరణజన్య సంయోగపరంగా,ഫോട്ടോസിനെറ്റിക്
ఫోటోట్రోపిజం,ഫോട്ടോട്രോപ്പിസം
ఫైలోడీ,ഫൈലോഡി
ఫైలోటాక్సీ,ഫിലിലോട്ടക്സി
భౌతిక వాతావరణం,ശാരീരിക കാലാവസ്ഥ
శారీరక రుగ్మత,ഫിസിയോളജിക്കൽ ഡിസോർഡർ
శారీరక కరువు,ഫിസിയോളജിക്കൽ വരൾച്ച
శారీరక నష్టం,ഫിസിയോളജിക്കൽ നഷ്ടം
శారీరక పరిపక్వత,ഫിസിയോളജിക്കൽ മെച്യൂരിറ്റി
ఫైటోక్రోమ్,ഫൈറ്റോക്രോം
ఫైటోఎక్స్ట్రాక్షన్,Fytoyxട്രാക്ഷൻ
ఫైటోమాస్,ഫിട്ടോമസ്
ఫైటోమాటోడ్,ഫൈറ്റോമറ്റോഡ്
ఫైటోరేమీడియేషన్,ഫൈറ്റോറെമിയേഷൻ
ఫైటోసిడెఫోర్,ഫൈറ്റോസിഡേഫോർ
ఫైటోటాక్సిక్,ഫൈറ്റോടോക്സിക്
ఫైటోట్రోన్,ഫൈറ്റോട്രോൺ
పిక్టోగ్రాఫ్,ചിതപ്പു
పై రేఖాచిత్రం,പൈ ഡയഗ്രം
పైజోమీటర్,പൈസോമീറ്റർ
పిచ్చర్ వ్యవసాయం,പിച്ചർ കൃഷി
పూలమైన పూల సంకోచము,പ്ലെയ്സ്മെന്റ് (വളം)
మావి,മറുപിള്ള
ప్లానింగ్,പ്ലാച്ചിംഗ്
మొక్కల పెంపకం,നടുക ബ്രീഡിംഗ്
మొక్క సాంద్రత,പ്ലാന്റ് സാന്ദ്രത
మొక్కల జీవావరణ శాస్త్రం,സസ്യ പരിസ്ഥിതിശാസ്ത്രം
మొక్కల పెరుగుదల ప్రమోటర్,സസ്യ വളർച്ച പ്രമോട്ടർ
మొక్కల పెరుగుదల నియంత్రకం,സസ്യങ്ങളുടെ വളർച്ചാ റെഗുലേറ്റർ
మొక్కల పరిచయం,നടുക
మొక్కల పోషకాలు,നടുക പോഷകങ്ങൾ
మొక్కల పోషణ,നടുക പോഷകാഹാരം
మొక్కల నిర్బంధ నియంత్రణ,കപ്പല്വിലക്ക് നിയന്ത്രണം നടുക
మొక్కల కణజాల పరీక్ష,ടിഷ്യു ടെസ്റ്റ് നടീൽ
తోటల పంటలు,പ്ലാന്റേഷൻ വിളകൾ
ప్లాంటర్,ആസൂത്രി
నాటడం పదార్థం,നടീൽ മെറ്റീരിയൽ
నాటడం నిష్పత్తి,നടീൽ അനുപാതം
ప్లాస్మా,പ്ലാസ്മ
ప్లాస్మా జ్ఞాపకం,പ്ലാസ്മ മെംബ്രൺ
ప్లాస్మిడ్,പ്ലാസ്മിഡ്
ప్లాస్మోడెస్మాటా,പ്ലാസ്മോഡെസ്മാത
ప్లాస్మోలిసిస్,പ്ലാസ്മോളിസിസ്
ప్లాస్టిసిటీ,പാനിസ്ഥാപാതം
ప్లాస్టికల్చర్,പ്ലാസ്റ്റിക്കൂർ
ప్లాస్టిడ్,പ്ലാസ്റ്റിഡ്
ప్లియోట్రోపిక్ జన్యువు,പ്ലിയോട്രോപിക് ജീൻ
ప్లాట్లు (ప్రయోగాత్మక),പ്ലോട്ട് (പരീക്ഷണാത്മക)
దున్నుట,ഉഴുന്നത്
ప్లగ్-సోల్,ഉഴവുമുള്ള
ప్లగ్-సోల్ ప్లేస్‌మెంట్,പ്ലോൺ-സോൾ പ്ലെയ്സ്മെന്റ്
ప్లూవియల్ రైస్ ల్యాండ్స్,പ്ലവിയൽ അരി ഇറങ്ങുന്നു
ప్లవిక్,മ്പാപരമായ
న్యూమాటిక్ స్ప్రేయర్,ന്യൂമാറ്റിക് സ്പ്രേയർ
న్యుమాటోఫోర్,ന്യൂമാറ്റോഫോർ
పోడ్జోల్ నేల,പോഡ്സോൾ മണ്ണ്
పోడ్జోలైజేషన్,പോഡ്സോളിസേഷൻ
పాయింట్ మ్యుటేషన్,പോയിന്റ് മ്യൂട്ടേഷൻ
పాయిసన్ పంపిణీ,പോയിസോൺ വിതരണം
పరాగసంపర్కం,പരാക്കോള്ള
పాలిఎంబ్రోనీ,പോളിംബ്രോണി
పాలిమరైజేషన్,പോളിമറൈസേഷൻ
పాలిమార్ఫిజం,പോളിമോർഫിസം
పాలిస్పెర్మీ,പോളിസ്പെർമി
పాలిటెన్ క్రోమోజోమ్,പോളിടെൻ ക്രോമസോം
పోమోలజీ,പൊമോളജി
జనాభా,ജനസംഖ
సున్నభావము (రంధ్ర-స్థలం),പോറോസിറ്റി (പൂർ-സ്പേസ്)
పోస్ట్-ఆవిర్భావం,കാരണം
పోస్ట్ హార్వెస్ట్,വിളവെടുപ്പ് പോസ്റ്റുചെയ്യുക
పంటకోత పంట,വിളവെടുപ്പ് കൃഷി
పొటాషియం శోషణ నిష్పత్తి,പൊട്ടാസ്യം ആഗിരണം അനുപാതം
పొటాషియం స్థిరీకరణ,പൊട്ടാസ്യം ഫിക്സേഷൻ
సంభావ్య ఆమ్లత్వం,സാധ്യതയുള്ള അസിഡിറ്റി
సంభావ్య పంట దిగుబడి,സാധ്യതയുള്ള വിള വിളവ്
సంభావ్య బాష్పీభవనం,സാധ്യതയുള്ള ബാഷ്പീകരണം
సంభావ్య బాష్పీభవనం,സാധ്യതയുള്ള ഇടപാടുകളുടെ
పౌల్ట్రీ వ్యవసాయం,കോഴി വളർത്തൽ
ప్రైరీ,പുല്മൈതാനം
ముందస్తు మోసే కాలం,പ്രീ-ബിയറിംഗ് കാലയളവ്
అవపాతం,മഴ
ఖచ్చితమైన వ్యవసాయం,കൃത്യമായ കൃഷി
ఖచ్చితమైన వ్యవసాయం,കാർഷിക മേഖല
ప్రెడేటర్,വേട്ടക്കാരന്
పూర్వ-ఆవిర్భావం,ഉയർന്നുവരുന്നു
పూర్వ-ఆవిర్భావ చికిత్స,മുൻകൂട്ടി ഉയർന്നുവരുന്ന ചികിത്സ
చికిత్స చికిత్స,പ്രവചിക്കുന്ന ചികിത്സ
ప్రెస్‌మడ్,പത്രങ്ങൾ
పీడన ప్రవణత,മർദ്ദ ഗ്രേഡിയന്റ്
ధర స్థితిస్థాపకత,വില ഇലാസ്തികത
ధర సూచిక,വില സൂചിക
ప్రాథమిక సంస్కృతి,പ്രാഥമിക സംസ്കാരം
ప్రాధమిక పెరుగుదల,പ്രാഥമിക വളര്ച്ച
ప్రాథమిక పంట,പ്രാഥമിക ടില്ലേഷൻ
ప్రైమర్,പ്രിമറർ
రెండు,പ്രൈമിംഗ് (പുകയില)
ఆదిమ దశ,പ്രാഥമിക ഘട്ടം
ప్రియాన్,പ്രിയോൺ
సంభావ్యత,സംഭാവത
పరిశోధన,അന്വേഷണം
సమస్య నేల,പ്രശ്നം മണ്ണ്
ప్రాసెసింగ్,നടപടി
ఉత్పత్తి ఫంక్షన్,പ്രൊഡക്ഷൻ പ്രവർത്തനം
ఉత్పాదకత,ഉത്പാദനക്ഷമത
లాభం,ലാഭം
సంతానం-పరీక్ష,സൊജനി-പരിശോധന
ప్రగతిశీల రైతు,പുരോഗമന കർഷകൻ
ప్రాజెక్ట్ మూల్యాంకనం,പദ്ധതി വിലയിരുത്തൽ
ప్రోకారియోట్,പ്രോകാരോട്ട്
ప్రమోటర్,പ്രൊമോട്ടർ
రోగనిరోధక స్ప్రే,രോഗപ്രതിജ്ഞാ സ്പ്രേ
యాజమాన్య సాగు,ഉടമസ്ഥാവകാശ കൃഷി
ప్రోటాండ్రస్,പ്രകൃതിദത്ത
ప్రోటీన్,പ്രോട്ടീൻ
ప్రోటీన్ ఇంజనీరింగ్,പ്രോട്ടീൻ എഞ്ചിനീയറിംഗ്
ప్రోటీన్ సీక్వెన్సింగ్,പ്രോട്ടീൻ സീക്വൻസിംഗ്
ప్రోటీన్ సంశ్లేషణ,പ്രോട്ടീൻ സിന്തസിസ്
ప్రోటీమిక్స్,പ്രോട്ടമിക്സ്
ప్రోటోజిని,പ്രോട്ടോജിനി
ప్రోటోప్లాజం,പ്രോട്ടോപ്ലാസം
ప్రోటోట్రోఫ్,പ്രോട്ടോട്രോപ്പ്
ప్రసిక్ ఆమ్లం,പ്രോസിക് ആസിഡ് (എച്ച്സിഎൻ / ധൂരിൻ)
సూడోఅల్లెలే,സ്യൂഡോലെലെ
సూడోహెర్మాఫ్రోడైట్,സ്യൂഡോർമാഫ്രോഡൈറ്റ്
సైకోమీటర్,സൈക്കോമീറ്റര്
గుమ్మడికాయ,ചെളിക്കുണ്ട്
పుడ్డ్ మట్టి,പുഡ് ചെയ്ത മണ്ണ്
పుడ్లింగ్,പുഡ്ലിംഗ്
పల్పింగ్,പൾപ്പിംഗ്
పల్స్ విత్తనం,പൾസ് വിത്ത്
పల్వరైజేషన్,പൾമാറൈസേഷൻ
మట్టి,പൾവറൈസേഷൻ (മണ്ണ്)
పంగెంట్,പങ്കും
స్వచ్ఛమైన సంస్కృతి,ശുദ്ധമായ സംസ്കാരം
స్వచ్ఛమైన లైన్,ശുദ്ധമായ വരി
స్వచ్ఛమైన లైన్ ఎంపిక,ശുദ്ധമായ ലൈൻ തിരഞ്ഞെടുക്കൽ
ప్రక్షాళన,ശുദ്ധത
శుద్దీకరణ,ശുദ്ധീകരണം
స్వచ్ఛత పరీక్ష,ശുദ്ധത പരിശോധന
పైరనోమీటర్,പൈറനോമീറ്റർ
పైరెజీమీటర్,പൈജിമീറ്റര്
పైరెహెలియోమీటర్,പൈറഹെലിയോമീറ്റർ
వరి,നെല്ല്
పాల్మరోసా,പാൽമരോസ
పామిరా పామ్,പാൽമിര ഈന്തപ്പന
పాండనస్,പണ്ഡിനസ്
బొప్పాయి,പപ്പായ
పారా గడ్డి,പാര പുല്ല്
పార్స్లీ,അയമോദകച്ചെടി
"పార్థేనియం, (కాంగ్రెస్ గడ్డి)","പാർത്താനിയം, (കോൺഗ്രസ് പുല്ല്)"
ప్యాచౌలి,പാട്ടൂ ouloulyouly
పీచ్,പീച്ച്
"నెమలి పువ్వు, స్వర్గం పువ్వు","മയിൽ പുഷ്പം, പാരഡൈസ് ഫ്ലവർ"
పియర్,പിയർ
పెర్ల్ మిల్లెట్,പേൾ മില്ലറ്റ്
బటానీలు,പീസ്
పెకాన్ గింజ,പെക്കൻ നട്ട്
పెన్నెల్,തന്തള
పెపినో,പെപ്പിനോ
మిరియాలు,കുരുമുളക്
పెరిల్లె,പെരില്ല
పెరివింకిల్,പെരിവിങ്കിൾ
పెర్సిమోన్,പെർസിമോൺ
ఫల్సా,ഫൽസ
పావురం,പാവ്
అతిశీతలమైన,പിമ്പപീൽ (അനഗലിസ്)
పైన్,പൈൻമരം
అనాస పండు,പൈനാപ്പിൾ
"పిస్తా, గ్రీన్ బాదం","പിസ്ത, ഗ്രീൻ ബദാം"
ప్లం,പ്ലം
కోణాల పొట్లకాయ,ചൂണ്ടിക്കാണിച്ച പൊറോട്ട
దానిమ్మ,മാതളനാരകം
పొంగ్,പൊങ്കം
పోప్లర్,പോപ്ലാർ
గసగసాలు,പോപ്പി
పోర్చులాకా,പോരുണ്ടുക
బంగాళాదుంప,ഉരുളക്കിഴങ്ങ്
ప్రిక్లీ గసగసాల,മുമ്പിലുള്ള പോപ്പി
"ప్రైడ్ ఆఫ్ ఇండియా, చైనా ట్రీ","ഇന്ത്യ, ചൈന ട്രീയുടെ അഭിമാനം"
ప్రోసో మిల్లెట్,പ്രോസോ മില്ലറ്റ്
సైలియం,സൈലിയം
పులాసాన్,ശാലസാൻ
పుమ్కిన్,പമാണി
పమ్మెలో,Pummelo
పెయింట్ బగ్,ചായം പൂശിയ ബഗ്
చిలుక,തത്ത
నెమలి,മയൂരം
పాడ్ బోరర్,പോഡ് ബോറർ
పాడ్ ఫ్లై,പോഡ് ഈച്ച
పల్స్ బీటిల్,പൾസ് വണ്ട്
పిరిల్లా,പൈറില്ല
పాథాలజిస్ట్,പാത്തോളജിസ്റ്റിന്
పెడోస్ట్,ഉടമദാസ്റ്റിക്
మొక్కల పెంపకందారుడు,നടുക ബ്രീഡർ
మొక్కల పాథాలజిస్ట్,പാത്തോളജിസ്റ്റ് നടത്തം
మొక్కల ఫిజియాలజిస్ట్,പ്ലാന്റ് ഫിസിയോളജിസ്റ്റ്
పోమోస్ట్,മൂവി
Q 10,Q 10
QTL (పరిమాణ లక్షణాలు,Qtl (ക്വാണ്ടിറ്റേറ്റീവ് സ്വഭാവസംഭക്ഷണം)
క్వాడ్రాట్,ക്വാഡ്രം
చతురస్రాకార ప్రతిస్పందన,ക്വാഡ്രാറ്റിക് പ്രതികരണം
నాలుగు రెట్లు పంట,ക്വാഡ്രുപ്പിൾ ക്രോപ്പിംഗ്
గుణాత్మక వారసత్వం,ഗുണപരമായ അനന്തരാവകാശം
నాణ్యమైన విత్తనం,ഗുണനിലവാരമുള്ള വിത്ത്
పరిమాణాత్మక జన్యుశాస్త్రం,ക്വാസ്ടെറ്റീവ് ജനിതകശാസ്ത്രം
