Assamese,Odiya
malaadaptive বহুপদ,ମାଲାଡାପ୍ଟିଭ୍ ପଲିନୋମିଆଲ୍ |
maladaptive শৰীৰ,ଖରାପ ଶରୀର
অযুক্তিকৰ,ଅଯ irr କ୍ତିକ |
উদাহৰণ দাঙি ধৰা,ଉଦାହରଣ ଦିଅନ୍ତୁ |
"উদাহৰণ, চিত্ৰণ, ছবি, চিত্ৰণ","ଉଦାହରଣ, ଚିତ୍ର, ଚିତ୍ର, ଦୃଷ୍ଟାନ୍ତ |"
গোটৰ প্ৰতিফলন,ସେଟ୍ ର ପ୍ରତିଫଳନ |
উপগোটৰ প্ৰতিফলন,ଉପସେଟର ପ୍ରତିଫଳନ
বিন্দু প্ৰতিফলন,ବିନ୍ଦୁ ପ୍ରତିଫଳନ |
ছবিৰ ছেট,ପ୍ରତିଛବି ସେଟ୍ |
"কল্পিত, কাল্পনিক, কল্পিত","କଳ୍ପିତ, କଳ୍ପିତ, କଳ୍ପିତ |"
ধাৰণা কৰা কোণ,ଅନୁମାନ କୋଣ
কল্পিত বৃত্ত,କଳ୍ପିତ ବୃତ୍ତ |
কাল্পনিক বৃত্তাকাৰ বিন্দু,କପଟେଟିକାଲ୍ ସର୍କୁଲାର୍ ପଏଣ୍ଟ |
কাল্পনিক সহগ,ଧାର୍ମିକ ଗୁଣବତ୍ତା
ধৰি লোৱা স্থানাংক,ଅନୁମାନ କରାଯାଏ
অনুমান কৰা অৱস্থান,ଗତିଶୀଳ ସ୍ଥିତି
ধৰি লোৱা ছেদক,ଛକ ଅନୁମାନ
কাল্পনিক ৰেখা,କଳ୍ପନା ରେଖା |
অদ্ভুত সংখ্যা,ଅଦ୍ଭୁତ ସଂଖ୍ୟା
কাল্পনিক বিন্দু,କଳ୍ପନା ବିନ୍ଦୁ |
ধাৰণা কৰা উৎপত্তি,ଅନୁମାନ
ধাৰণা কৰা ঘূৰ্ণন,ଘୂର୍ଣ୍ଣନ ଅନୁମାନ
নিৰ্দিষ্ট এককসমূহ,ନିଯୁକ୍ତ ୟୁନିଟ୍ |
"এম্বেডিং, এম্বেডিং","ଏମ୍ବେଡିଂ, ଏମ୍ବେଡିଂ"
ইম্পিডেন্স মেট্ৰিক্স,ପ୍ରତିରୋଧ ମାଟ୍ରିକ୍ସ |
তৰংগ,ଅସ୍ପଷ୍ଟ
অস্পষ্ট কাৰ্য্য,ଅସ୍ପଷ୍ଟ କାର୍ଯ୍ୟ
অস্পষ্ট সংহতি সূত্ৰ,ଅସ୍ପଷ୍ଟ ଏକୀକରଣ ସୂତ୍ର |
অসাধাৰণ,ଅସାଧାରଣ
"অদ্ভুত, অনুপযুক্ত","ଅଦ୍ଭୁତ, ଅନୁପଯୁକ୍ତ |"
অনুচিত বিভাজন,ଅନୁପଯୁକ୍ତ ବିଭାଜନ |
অসীম দ্বৈত অখণ্ড,ଅସୀମ ଡୁଆଲ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |
অদ্ভুত কাৰক,ଅଦ୍ଭୁତ କାରକ |
অদ্ভুত ভগ্নাংশ,ଅଦ୍ଭୁତ ଭଗ୍ନାଂଶ
অযুক্তিকৰ সৰ্বোচ্চ,ଅଯ ason କ୍ତିକ ସର୍ବୋଚ୍ଚ |
অযুক্তিকৰ সৰ্বনিম্ন,ଅଯ ason କ୍ତିକ ସର୍ବନିମ୍ନ |
যৌগিক ঘূৰণ,ଯ ound ଗିକ ଘୂର୍ଣ୍ଣନ |
সংশোধন মেট্ৰিক্স,ସଂଶୋଧନ ମାଟ୍ରିକ୍ସ
impulse,ପ୍ରେରଣା
আৱেগিক শক্তি,ପ୍ରେରଣାଦାୟକ ଶକ୍ତି |
আৱেগিক চাপ,ପ୍ରେରଣାଦାୟକ ଚାପ |
ইম্পলচিভ ষ্ট্ৰেছ,ପ୍ରେରଣାଦାୟକ ଚାପ |
impulsive ৰেঞ্চ,ପ୍ରେରଣାଦାୟକ ରେଞ୍ଚ |
চাৰ্জ কৰা খৰচ,ଦେୟ ମୂଲ୍ୟ
অপৰ্যাপ্ততা,ଅପାରଗତା |
কাণ্ডৰ ঢৌ,ଘଟଣା ତରଙ୍ଗ
ভেক্টৰ গ্ৰেডিয়েন্ট,ଭେକ୍ଟର ଗ୍ରେଡିଏଣ୍ଟ୍ |
ক্লাছ টেম্প,କ୍ଲାସ୍ ଟେମ୍ପ୍ |
"আতি, নাতি","ଆତି, ନାଟି"
"inclined, হেলনীয়া, বেঁকা","ପ୍ରବୃତ୍ତ, ପ୍ରବୃତ୍ତ, ବଙ୍କା |"
হেলনীয়া সমতল,ପ୍ରବୃତ୍ତ ବିମାନ |
"তলত, অন্তৰ্ভুক্ত","ତଳେ, ଧାରଣ କରିଛି |"
"অন্তৰ্ভুক্ত, অন্তৰ্ভুক্ত, অন্তৰ্ভুক্ত, অন্তৰ্ভুক্ত, অন্তৰ্ভুক্ত","ଅନ୍ତର୍ଭୁକ୍ତ, ଅନ୍ତର୍ଭୁକ୍ତ, ଅନ୍ତର୍ଭୁକ୍ତ, ଅନ୍ତର୍ଭୁକ୍ତ, ଅନ୍ତର୍ଭୁକ୍ତ |"
অসম্পূৰ্ণ গামা ফাংচন,ଅସମ୍ପୂର୍ଣ୍ଣ ଗାମା କାର୍ଯ୍ୟ
অসামঞ্জস্যতা,ଅସଙ୍ଗତି |
"অসামঞ্জস্যপূৰ্ণ, বিৰোধী","ଅସଙ୍ଗତ, ବିରୋଧୀ |"
অসামঞ্জস্যপূৰ্ণ নমুনা,ଅସଙ୍ଗତ ନମୁନା |
অসামঞ্জস্যপূৰ্ণ শৰীৰ,ଅସଙ୍ଗତ ଶରୀର |
"অশুদ্ধ, ভুল","ଅଶୁଦ୍ଧ, ଭୁଲ"
ভুল সিদ্ধান্ত,ଭୁଲ ନିଷ୍ପତ୍ତି
বৃদ্ধি,ଅଭିବୃଦ୍ଧି |
বৃদ্ধি কৰা কাৰ্য্য,ବ function ୁଥିବା କାର୍ଯ୍ୟ
বৃদ্ধি,ଅଭିବୃଦ୍ଧି |
অনিশ্চয়,ଅନିଶ୍ଚିତତା |
অনিৰ্দিষ্ট ৰূপ,ଅନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |
অনিৰ্দিষ্ট অবিচ্ছেদ্য,ଅନିର୍ଦ୍ଦିଷ୍ଟ ଅବିଚ୍ଛେଦ୍ୟ |
অনিৰ্দিষ্ট মেট্ৰিক্স,ଅନିର୍ଦ୍ଦିଷ୍ଟ ମାଟ୍ରିକ୍ସ |
অনিৰ্দিষ্ট দ্বিধাতুৰ সমতা,ଅନିର୍ଦ୍ଦିଷ୍ଟ ବିମେଟାଲିକ୍ ଏକତା |
স্বাধীনতা,ସ୍ୱାଧୀନତା
স্বাধীন অনুষ্ঠান,ସ୍ୱାଧୀନ ଘଟଣା
স্বাধীন কাৰ্য্য,ସ୍ independent ାଧୀନ କାର୍ଯ୍ୟ
স্বাধীন যাদৃচ্ছিক চলক,ସ୍ independent ାଧୀନ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
স্বাধীন চলক,ସ୍ୱାଧୀନ ଭେରିଏବଲ୍ |
মুক্ত চিন্তাবিদ,ମୁକ୍ତ ଚିନ୍ତକ |
অনিৰ্দিষ্টতা,ଅନିର୍ଦ୍ଦିଷ୍ଟତା |
"অনিৰ্দিষ্ট, অনিৰ্দিষ্ট, অনিশ্চিত, অসীম","ଅନିର୍ଦ୍ଦିଷ୍ଟ, ଅନିଶ୍ଚିତ, ଅନିଶ୍ଚିତ, ଅସୀମ |"
অনিৰ্দিষ্ট সমীকৰণ,ଅନିର୍ଦ୍ଦିଷ୍ଟ ସମୀକରଣ |
"অনিৰ্দিষ্ট ৰূপ, অনিৰ্দিষ্ট ৰূপ","ଅନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ, ଅନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |"
"ঘাত, পইণ্টাৰ, সূচী, পৰিচালক, পইণ্টাৰ (v.)","ପ୍ରଦର୍ଶକ, ସୂଚକ, ସୂଚକାଙ୍କ, ନିର୍ଦ୍ଦେଶକ, ସୂଚକ (v।)"
চেটৰ দ্বাৰা অৱগত কৰা হয়,ସେଟ୍ ଦ୍ୱାରା ସୂଚିତ |
অৱগত পৰিয়াল,ସୂଚନା ପରିବାର
সূচী,ସୂଚକାଙ୍କ
উপগোট সূচী,ଉପଗୋଷ୍ଠୀ ସୂଚକାଙ୍କ |
পইণ্টাৰ ছেট,ସୂଚକ ସେଟ୍ |
চিহ্ন,ପ୍ରତୀକ
ঘাতীয় সমীকৰণ,ସୂକ୍ଷ୍ମ ସମୀକରଣ |
উদাসীনতা বক্ৰতা,ଉଦାସୀନତା ବକ୍ର
পৰোক্ষ পাৰ্থক্য,ପରୋକ୍ଷ ଭିନ୍ନତା |
পৰোক্ষ প্ৰমাণ,ପରୋକ୍ଷ ପ୍ରମାଣ |
মুখ্য,ପ୍ରଧାନ
"আগমন, প্ৰৰোচনা, প্ৰৰোচনা","ଆଗମନ, ଅନୁକରଣ, ଅନୁକରଣ |"
ইনডাক্টিভ,ଇନ୍ଦ୍ରିୟାତ୍ମକ |
ইনডাক্টিভ ইমেজৰী,ଇନ୍ଦ୍ରିୟାତ୍ମକ ଚିତ୍ର |
ইনডাক্টিভ সংজ্ঞা,ଇନ୍ଦ୍ରିୟାତ୍ମକ ସଂଜ୍ଞା |
আনুভূতিক অনুমান,ଇନ୍ଦ୍ରିୟାତ୍ମକ ଆକଳନ |
"অসমতা, অসমতা","ଅସମାନତା, ଅସମାନତା |"
অসমতা নিষেধাজ্ঞা,ଅସମାନତା ପ୍ରତିବନ୍ଧକ |
অসমতা,ଅସମାନତା
জড়তা,ନିଷ୍କ୍ରିୟତା |
জড়তা বল,ନିଷ୍କ୍ରିୟତା ଶକ୍ତି |
জড়তা,ନିଷ୍କ୍ରିୟ |
অশুদ্ধ পাৰ্থক্য,ଅକ୍ଷୟ ଭିନ୍ନକ୍ଷମ |
ৰূপান্তৰ বিন্দু,ରୂପାନ୍ତର ବିନ୍ଦୁ |
"সৰ্বনিম্ন, সৰ্ববৃহৎ নিম্ন সীমা","ସର୍ବନିମ୍ନ, ସର୍ବଶ୍ରେଷ୍ଠ ନିମ୍ନ ସୀମା |"
"অসীম, অসীম","ଅସୀମ, ଅସୀମ |"
অসীম,ଅସୀମ
অসীম ভেক্টৰ স্থান,ଅସୀମ ଭେକ୍ଟର ସ୍ପେସ୍ |
অসীম খেলা,ଅସୀମ ଖେଳ |
অসীম গোট,ଅସୀମ ଗୋଷ୍ଠୀ |
অসীম অখণ্ড,ଅସୀମ ଅବିଚ୍ଛେଦ୍ୟ |
অসীম জনসংখ্যা,ଅସୀମ ଜନସଂଖ୍ୟା |
অসীম শৃংখলা,ଅସୀମ କ୍ରମ |
অসীম গোট,ଅସୀମ ସେଟ୍ |
"অসীম সূক্ষ্ম, অসীম","ଅସୀମ ସୂକ୍ଷ୍ମ, ଅସୀମ |"
মৌলিক উপাদানসমূহ,ମ element ଳିକ ଉପାଦାନଗୁଡ଼ିକ |
অসীম জনসংখ্যা,ଅସୀମ ଜନସଂଖ୍ୟା |
"অসীম, অসীম","ଅସୀମତା, ଅସୀମତା |"
"অসীম, অসীম","ଅସୀମ, ଅସୀମ |"
মুদ্ৰাস্ফীতিৰ কাৰক,ମୁଦ୍ରାସ୍ଫୀତି କାରକ |
ভেৰিয়েবল স্পৰ্শক,ଭେରିଏବଲ୍ ଟାଙ୍ଗେଣ୍ଟ୍ |
ৰিভাৰ্ছ ফ&#39;কাচ,ଓଲଟା ଫୋକସ୍ |
গতিপথ সলনি কৰা,ଅବଶ୍ୟ ପରିବର୍ତ୍ତନ
ফলনৰ ব্যুৎপত্তি,ଫଙ୍କସନ୍ ର ଡେରିଭେଟିଭ୍ |
চিগমা মেট্ৰিক্স,ସିଗମା ମ୍ୟାଟ୍ରିକ୍ସ |
তথ্য সম্পদ,ସୂଚନା ଉତ୍ସଗୁଡ଼ିକ
information বিজ্ঞান,ସୂଚନା ବିଜ୍ଞାନ |
"disparate, অসমতাপূৰ্ণ","ଭିନ୍ନ, ଅନୁପଯୁକ୍ତ |"
অসমজাতীয় সমীকৰণ,ଅଣ-ସମକକ୍ଷ ସମୀକରଣ |
অ-আঘাতজনক শৰীৰ,ଅଣ-ଆଘାତଜନିତ ଶରୀର |
"আৰম্ভণি, আৰম্ভণি, আৰম্ভণি","ପ୍ରାରମ୍ଭିକ, ପ୍ରାରମ୍ଭିକ, ପ୍ରାରମ୍ଭିକ"
"প্ৰাৰম্ভিক অৱস্থা, প্ৰাৰম্ভিক বাধা","ପ୍ରାରମ୍ଭିକ ଅବସ୍ଥା, ପ୍ରାରମ୍ଭିକ ପ୍ରତିବନ୍ଧକ |"
আৰম্ভণি ৰেখা,ଆରମ୍ଭ ରେଖା
আৰম্ভণিৰ বিন্দুটো,ପ୍ରାରମ୍ଭ ବିନ୍ଦୁ
প্ৰাৰম্ভিক সমাধান,ପ୍ରାରମ୍ଭିକ ସମାଧାନ |
প্ৰাৰম্ভিক বেগ,ପ୍ରାରମ୍ଭିକ ବେଗ
একক মানচিত্ৰ,ଏକକ ମାନଚିତ୍ର
একক মেপিং,ଏକକ ମ୍ୟାପିଙ୍ଗ୍ |
অৱভেদ্য গুণন,ଭିନ୍ନକ୍ଷମ ଗୁଣନ
অভ্যন্তৰীণ বিন্দু,ଭିତର ବିନ୍ଦୁ |
আভ্যন্তৰীণ উৎপাদন,ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |
"ইনপুট (n.), ইনপুট (v.)","ଇନପୁଟ୍ (n।), ଇନପୁଟ୍ (v।)"
ইনপুট ডাটা,ଇନପୁଟ୍ ଡାଟା
বিনিয়োগৰ গেটৱে,ବିନିଯୋଗ ଗେଟୱେ |
বিনিয়োগৰ উৎপাদন বিশ্লেষণ,ବିନିଯୋଗ ଫଳାଫଳ ବିଶ୍ଳେଷଣ |
ইনপুট আউটপুট নিয়ন্ত্ৰণ ব্যৱস্থা,ଇନପୁଟ୍ ଆଉଟପୁଟ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
ইনপুট আউটপুট ব্যৱস্থা,ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ସିଷ୍ଟମ୍ |
বিনিয়োগৰ পৰিমাণ,ବିନିଯୋଗ ପରିମାଣ
"বিনিয়োগ পঞ্জীয়ন, বিনিয়োগ পঞ্জীয়ন","ବିନିଯୋଗ ରେଜିଷ୍ଟର, ନିବେଶ ରେଜିଷ୍ଟର |"
ইনপুট টাৰ্মিনেল,ଇନପୁଟ୍ ଟର୍ମିନାଲ୍ |
"ভিতৰত, তলত","ଭିତର, ତଳେ"
মুহূৰ্ত,ମୁହୂର୍ତ୍ତ
"তৎক্ষণাত, তৎক্ষণাত","ତତକ୍ଷଣାତ୍, ତତକ୍ଷଣାତ୍ |"
তৎক্ষণাত ত্বৰণ,ତତକ୍ଷଣାତ୍ ତ୍ୱରଣ |
তৎক্ষণাত ঘূৰণ,ତତକ୍ଷଣାତ୍ ଘୂର୍ଣ୍ଣନ |
তৎক্ষণাত কেন্দ্ৰ,ତତକ୍ଷଣାତ୍ କେନ୍ଦ୍ର |
তৎক্ষণাত বেগ,ତତକ୍ଷଣାତ୍ ବେଗ |
তৎক্ষণাত আয়তন,ତତକ୍ଷଣାତ୍ ଭଲ୍ୟୁମ୍
"পূৰ্ণ সংখ্যা, পূৰ্ণসংখ্যা","ପୁରା ସଂଖ୍ୟା, ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା"
পূৰ্ণসংখ্যা ৰৈখিক প্ৰগ্ৰেমিং,ଇଣ୍ଟିଜର୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ |
সংহতিযোগ্যতা,ଏକୀକରଣ
সংহতযোগ্য,ଏକୀକୃତ
সংহত অৱভেদ্য সমীকৰণ,ଏକୀକୃତ ଡିଫେରିଏଲ୍ ସମୀକରଣ |
সংহত সমীকৰণ,ଏକୀକୃତ ସମୀକରଣ |
অবিচ্ছেদ্য ফলন,ଅବିଚ୍ଛେଦ୍ୟ କାର୍ଯ୍ୟ
"integral, পূৰ্ণসংখ্যা","ଇଣ୍ଟିଗ୍ରାଲ୍, ଇଣ୍ଟିଜର୍"
অখণ্ড কেলকুলাছ অখণ্ড কেলকুলাছ,ଇଣ୍ଟିଗ୍ରାଲ୍ କାଲକୁଲସ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ କାଲକୁଲସ୍ |
অখণ্ড বক্ৰ,ଅବିଚ୍ଛେଦ୍ୟ ବକ୍ର
পূৰ্ণসংখ্যা ডমেইন,ପୂର୍ଣ୍ଣ ଡୋମେନ୍
অখণ্ড সমীকৰণ,ଅବିଚ୍ଛେଦ୍ୟ ସମୀକରଣ |
"পূৰ্ণ সংখ্যা, পূৰ্ণসংখ্যা","ପୁରା ସଂଖ୍ୟା, ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା"
প্ৰথম ধৰণৰ অখণ্ড,ପ୍ରଥମ ପ୍ରକାରର ଅବିଚ୍ଛେଦ୍ୟ |
অবিচ্ছেদ্য প্ৰতিনিধিত্ব,ଅବିଚ୍ଛେଦ୍ୟ ଉପସ୍ଥାପନା |
অবিচ্ছেদ্য চিহ্ন,ଅବିଚ୍ଛେଦ୍ୟ ଚିହ୍ନ
সংহত কৰক,ଏକତ୍ର କର
সংহত শোষণ সহগ,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |
সংহতি কাৰক,ଏକୀକରଣ କାରକ |
সংহতি,ଏକୀକରଣ
ডিফাৰেন্সিয়েলৰ দ্বাৰা সংহতি,ଭିନ୍ନକ୍ଷମ ଦ୍ୱାରା ଏକୀକରଣ
ছেগমেণ্টেল সংহতি,ବିଭାଗୀୟ ଏକୀକରଣ
যুক্তিবাদৰ দ্বাৰা সংহতি,ରାସନାଇଜେସନ୍ ଦ୍ୱାରା ଏକୀକରଣ |
প্ৰতিস্থাপনৰ দ্বাৰা সংহতি,ପ୍ରତିସ୍ଥାପନ ଦ୍ୱାରା ଏକୀକରଣ |
প্ৰগতিশীল সমতুল্যতাৰ দ্বাৰা সংহতি,ପ୍ରଗତିଶୀଳ ସମାନତା ଦ୍ୱାରା ଏକୀକରଣ |
স্তৰভিত্তিক সংহতি,କ୍ରମିକ ଏକୀକରଣ |
ভেক্টৰ সংহতি,ଭେକ୍ଟର ଏକୀକରଣ
বন্ধ পৃষ্ঠাত সংহতি,ବନ୍ଦ ପୃଷ୍ଠାରେ ଏକୀକରଣ |
ইন্টিগ্ৰেটৰ,ଇଣ୍ଟିଗ୍ରେଟର୍
অবিচ্ছেদ্য উপাদান,ଅବିଚ୍ଛେଦ୍ୟ ଉପାଦାନ |
অখণ্ড-অভেদ সমীকৰণ,ଅବିଚ୍ଛେଦ୍ୟ-ଭିନ୍ନ ଭିନ୍ନ ସମୀକରଣ |
"ইন্টাৰচেপচন, ইন্টাৰচেপ্ট",ବାଧା
কমিউটেটিভ অপাৰেচন,ଯାତାୟାତ କାର୍ଯ୍ୟ
বিনিময়যোগ্য,ଅଦଳବଦଳ
আন্তঃশ্ৰেণী সম্পৰ্ক,ଇଣ୍ଟରକ୍ଲାସ୍ ସମ୍ପର୍କ
আন্তঃসম্পৰ্ক,ପାରସ୍ପରିକ ସମ୍ପର୍କ
সম্পৰ্ক সহগ,ସଂଶୋଧନ ଗୁଣବତ୍ତା
"আন্তঃনিৰ্ভৰশীলতা, আন্তঃনিৰ্ভৰশীলতা","ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା, ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା |"
আন্তঃনিৰ্ভৰশীল,ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |
সুত,ଆଗ୍ରହ
আন্তঃপৃষ্ঠ পৃষ্ঠা,ଇଣ୍ଟରଫେସ୍ ପୃଷ୍ଠା |
আন্তঃপৃষ্ঠ কোণ,ଇଣ୍ଟରଫେସ୍ କୋଣ
অবিচ্ছেদ্য,ଅବିଚ୍ଛେଦ୍ୟ
সংহত,ଏକୀକୃତ
"inner, inner, inner (adj.), ভিতৰৰ, ভিতৰৰ, ভিতৰৰ (v.)","ଭିତର, ଭିତର, ଭିତର (adj।), ଭିତର, ଭିତର, ଭିତର (v।)"
অভ্যন্তৰীণ কোণ,ଭିତର କୋଣ
অভ্যন্তৰীণ অঞ্চল,ଭିତର ଜୋନ୍ |
আন্তঃপ্ৰদেশ,ଆନ୍ତ-ପ୍ରଦେଶ |
আভ্যন্তৰীণ উপাদানসমূহ,ଆଭ୍ୟନ୍ତରୀଣ ଉପାଦାନଗୁଡ଼ିକ |
চেটৰ ভিতৰৰ অংশ,ସେଟ୍ ର ଭିତର |
অভ্যন্তৰীণ কোণৰ সন্মুখীন হোৱা,ଆଭ୍ୟନ୍ତରୀଣ କୋଣ ଆଡକୁ |
ভিতৰত,ଭିତରେ
অভ্যন্তৰীণ বিন্দু,ଭିତର ବିନ୍ଦୁ |
"মধ্যৱৰ্তী, গৌণ, মধ্যম, মধ্যম","ମଧ୍ୟବର୍ତ୍ତୀ, ଦ୍ secondary ିତୀୟ, ମଧ୍ୟମ, ମଧ୍ୟମ"
মধ্যৱৰ্তী বিন্দু,ମଧ୍ୟବର୍ତ୍ତୀ ବିନ୍ଦୁ |
মধ্যৱৰ্তী মূল্য উপপাদ্য,ମଧ୍ୟବର୍ତ୍ତୀ ମୂଲ୍ୟ ତତ୍ତ୍। |
আভ্যন্তৰীণ দ্বিখণ্ড,ଆଭ୍ୟନ୍ତରୀଣ ବିସେକ୍ଟର |
আন্তঃপ্ৰক্ষেপণ,ଇଣ୍ଟରପୋଲେସନ୍ |
সন্নিৱিষ্ট কৰা সূত্ৰ,ସନ୍ନିବେଶ ସୂତ୍ର
ছেদ কৰা,ଛକ
ছেদ কৰা বক্ৰ,ବିଚ୍ଛେଦ ବକ୍ର
ছেদ কৰা ৰেখা,ବିଚ୍ଛେଦ ରେଖା |
"ছেদ, ছেদ, ছেদ","ଛକ, ଛକ, ଛକ"
ছেদক বক্ৰ,ଛକ ବକ୍ର
বক্ৰৰ ছেদ,ବକ୍ରର ଛକ
গোটৰ ছেদ,ସେଟ୍ ର ଛକ
"ফাঁক, ফাঁক","ଫାଙ୍କ, ଫାଙ୍କ"
ব্যৱধান অনুমান,ବ୍ୟବଧାନ ଆକଳନ |
ব্যৱধান অনুমান,ବ୍ୟବଧାନ ଆକଳନ |
ব্যৱধানৰ মাজৰ বিন্দু,ବ୍ୟବଧାନ ମଧ୍ୟଭାଗ |
ইন্ট্ৰা-ছেকচনেল ইফেক্ট,"ଆନ୍ତ a- ବିଭାଗୀୟ ପ୍ରଭାବ, ଆନ୍ତ section- ବିଭାଗୀୟ ପ୍ରଭାବ |"
আন্তঃশ্ৰেণী সম্পৰ্ক,ଇଣ୍ଟରକ୍ଲାସ୍ ସମ୍ପର୍କ
নিস্তব্ধতা,ସ୍ଥିରତା
নিশ্চয়,ନିଶ୍ଚିତ
ফিক্সড চিষ্টেম,ସ୍ଥିର ସିଷ୍ଟମ୍ |
মেজ,ଟେବୁଲ୍
টেবুল নিযুক্তি,ଟେବୁଲ୍ ଆସାଇନମେଣ୍ଟ୍ |
টেবুল নিয়ন্ত্ৰণ,ଟେବୁଲ୍ ନିୟନ୍ତ୍ରଣ |
টেবুল নিয়ন্ত্ৰণ মডেল,ଟେବୁଲ୍ ନିୟନ୍ତ୍ରଣ ମଡେଲ୍ |
টেবুল নিয়ন্ত্ৰণ ব্যৱস্থা,ଟେବୁଲ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
টেবুল চক্ৰ,ଟେବୁଲ୍ ଚକ୍ର |
টেবুল ধৰি ৰখা খৰচ,ଟେବୁଲ୍ ଧାରଣ ମୂଲ୍ୟ
টেবুল পইণ্ট,ଟେବୁଲ୍ ପଏଣ୍ଟ |
টেবুল নীতি,ଟେବୁଲ୍ ନୀତି
টেবুলৰ অৱস্থান,ଟେବୁଲ୍ ସ୍ଥିତି
"বিপৰীত, বিপৰীত, বিপৰীত","ଓଲଟା, ଓଲଟା, ବିପରୀତ |"
বিপৰীত সম্পৰ্ক,ଓଲଟା ସମ୍ପର୍କ
বিপৰীত ফলন,ଓଲଟା କାର୍ଯ୍ୟ
হাইপাৰবলিক ফাংচন প্ৰতি ফেন,ଫୋମ୍ ପ୍ରତି ହାଇପରବୋଲିକ୍ କାର୍ଯ୍ୟ |
বিপৰীতভাৱে সমানুপাতিক,ବିପରୀତ ଆନୁପାତିକ |
বিপৰীত মানচিত্ৰ,ଓଲଟା ମାନଚିତ୍ର
পাৰস্পৰিক সংখ্যা,ପାରସ୍ପରିକ ସଂଖ୍ୟା
বিপৰীত মেট্ৰিক্স,ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |
বিপৰীত ক্ৰমবিন্যাস,ଓଲଟା ପର୍ମୁଟେସନ୍ |
বিপৰীত অনুপাত,ଓଲଟା ଅନୁପାତ
বিপৰীত ত্ৰিকোণমিতিক ফলন,ଓଲଟା ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ କାର୍ଯ୍ୟ |
বিপৰীত সূত্ৰ,ଓଲଟା ସୂତ୍ର
ক্ৰমৰ কপি,କ୍ରମର କପି |
বিপৰীত মেট্ৰিক্স,ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |
বিপৰীত ৰূপান্তৰ,ଓଲଟା ରୂପାନ୍ତର |
অযুক্তিকৰ,ଅଯ irr କ୍ତିକ |
অযুক্তিকৰ সমীকৰণ,ଅଯ irr କ୍ତିକ ସମୀକରଣ |
অযুক্তিকৰ প্ৰকাশ,ଅଯ irr କ୍ତିକ ଅଭିବ୍ୟକ୍ତି |
অযুক্তিকৰ সংখ্যা,ଅଯ irr କ୍ତିକ ସଂଖ୍ୟା |
অযুক্তিকৰ মূল,ଅଯ irr କ୍ତିକ ମୂଳ |
"অপ্ৰত্যাহাৰযোগ্য, অকমাব নোৱাৰা, অতুলনীয়","ଅପୂରଣୀୟ, ଅବିସ୍ମରଣୀୟ, ଅପୂରଣୀୟ |"
ঘূৰ্ণনশীল ভেক্টৰ,ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର୍ |
ঘূৰ্ণনশীল ভেক্টৰ ফলন,ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର କାର୍ଯ୍ୟ
ঘূৰ্ণনৰ বেগ,ଘୂର୍ଣ୍ଣନ ବେଗ
সমমিতি (v.) সোঁ ৰেখা (v.),ଆଇସୋମେଟ୍ରିକ୍ (v।) ଡାହାଣ ରେଖା (v।)
syncretism,ସିଙ୍କ୍ରେଟିଜିମ୍ |
বিচ্ছিন্ন আৱশ্যকীয় অদ্ভুততা,ଅଲଗା ଅଲଗା ଅଲଗାତା |
বিচ্ছিন্ন বিন্দু,ବିଚ୍ଛିନ୍ନ ବିନ୍ଦୁ |
"সমমিতি, ট্ৰাইটেজ’ল, ঘন, সমমিতি","ଆଇସୋମେଟ୍ରିକ୍, ଟ୍ରାଇଟେଜୋଲ୍, ଘନ, ଆଇସୋମେଟ୍ରିକ୍ |"
isosceles বিন্যাস,isosceles ବିନ୍ୟାସ
পুনৰাবৃত্তিমূলক অখণ্ড,ପୁନରାବୃତ୍ତି ଇଣ୍ଟିଗ୍ରାଲ୍ |
পুনৰাবৃত্তিমূলক সন্নিৱিষ্ট,ପୁନରାବୃତ୍ତି ସନ୍ନିବେଶ |
পুনৰাবৃত্তি,ପୁନରାବୃତ୍ତି
