Gujarati,Kannada
ચુંબકીય કોર,ಕಾಂತೀಯ ಕೋರ್
ચુંબકીય જોડાણ,ಕಾಂತೀಯ ಜೋಡಣೆ
ચુંબકીય માહિતી સંગ્રહ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡೇಟಾ ಸಂಗ್ರಹಣೆ
ચુંબકીય વિચલન,ಕಾಂತೀಯ ವಿಚಲನ
ચુંબકીય ડિસ્ક,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್
ચુંબકીય ક્ષેત્ર,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಫೀಲ್ಡ್
ચુંબકીય પ્રવાહ,ಕಾಂತೀಯ ಹರಿವು
ચુંબકીય ફોકસ,ಕಾಂತೀಯ ಗಮನ
ચુંબક સંશ્લેષણ,ಮ್ಯಾಗ್ನೆಟೋಸಿಂಥೆಸಿಸ್
ચુંબકીય બળ રેખા,ಕಾಂತೀಯ ಬಲದ ರೇಖೆ
ચુંબકીય કલેક્ટર,ಕಾಂತೀಯ ಸಂಗ್ರಾಹಕ
ચુંબકીય ધ્રુવીયતા,ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ
ચુંબકીય ધ્રુવીયતા,ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ
ચુંબકીય સંતૃપ્તિ,ಕಾಂತೀಯ ಶುದ್ಧತ್ವ
ચુંબકીય કવચ,ಕಾಂತೀಯ ರಕ್ಷಾಕವಚ
ચુંબકીય વિક્ષેપ,ಕಾಂತೀಯ ಪ್ರಕ್ಷುಬ್ಧತೆ
ચુંબકીય ટેપ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್
મેગ્નેટોમીટર,ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್
મેગ્નેટિક ડ્રાઇવિંગ ફોર્સ (mmf),ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡ್ರೈವಿಂಗ್ ಫೋರ್ಸ್ (ಎಂಎಂಎಫ್)
મેગ્નેટ્રોન,ಮ್ಯಾಗ್ನೆಟ್ರಾನ್
વિસ્તૃતીકરણ,ವರ್ಧನೆ
વોલ્યુમ,ಸಂಪುಟ
તીવ્રતા તુલનાત્મક,ಪರಿಮಾಣ ಹೋಲಿಕೆದಾರ
જથ્થો કાર્ય,ಪ್ರಮಾಣ ಕಾರ್ಯ
મોટું કમ્પ્યુટર,ದೊಡ್ಡ ಕಂಪ್ಯೂಟರ್
મુખ્ય રેખા પ્રવાહ,ಮುಖ್ಯ ಸಾಲಿನ ಸ್ಟ್ರೀಮ್
બહુમતી વાહક,ಬಹುಪಾಲು ವಾಹಕ
બહુમતી વાહક વર્તમાન,ಬಹುಪಾಲು ವಾಹಕ ಪ್ರಸ್ತುತ
"પંપ કોઓર્ડિનેટર, રિકોમ્બિનન્ટ","ಪಂಪ್ ಸಂಯೋಜಕ, ಮರುಸಂಯೋಜಕ"
MAN (મેટ્રોપોલિટન એરિયા નેટવર્ક),MAN (ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್)
માન્ચેસ્ટર કોડિંગ,ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್
માનવ અવાજ,ಮಾನವ ಶಬ್ದ
મન્ટિસા,ಮಂಟಿಸ್ಸಾ
મેપિંગ,ಮ್ಯಾಪಿಂಗ್
માર્કોની એન્ટેના,ಮಾರ್ಕೋನಿ ಆಂಟೆನಾ
સાઇન/સમય ગુણોત્તર,ಚಿಹ್ನೆ/ಸಮಯ ಅನುಪಾತ
આવરણ,ಹೊದಿಕೆ
માસ્ક પ્રોગ્રામ કરેલ રોમ,ಮಾಸ್ಕ್ ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ ರೋಮ್
સારા કામમાં વિક્ષેપ,ಉತ್ತಮ ಕೆಲಸದ ಅಡಚಣೆ
કવર રોમ,ಕವರ್ ರೋಮ್
"વોલ્યુમ, સમૂહ","ಪರಿಮಾಣ, ದ್ರವ್ಯರಾಶಿ"
મુખ્ય ઘડિયાળ,ಮಾಸ್ಟರ್ ಗಡಿಯಾರ
મુખ્ય ઓસિલેટર,ಮಾಸ್ಟರ್ ಆಂದೋಲಕ
મેળ ખાતું ફિલ્ટર,ಹೊಂದಾಣಿಕೆಯ ಫಿಲ್ಟರ್
મેળ ખાતો ભાર,ಹೊಂದಾಣಿಕೆಯ ಲೋಡ್
મેચિંગ,ಹೊಂದಾಣಿಕೆಗೆ
મેટ્રિક્સ સમીકરણ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸಮೀಕರಣ
હેડ એન્ટેના ટીવી,ಹೆಡ್ ಆಂಟೆನಾ ಟಿವಿ
મહત્તમ આગળ,ಗರಿಷ್ಠ ಮುಂದಕ್ಕೆ
મહત્તમ લાભ,ಗರಿಷ್ಠ ಲಾಭ
મહત્તમ પાવર ટ્રાન્સફર પ્રમેય,ಗರಿಷ್ಠ ವಿದ್ಯುತ್ ವರ್ಗಾವಣೆ ಪ್ರಮೇಯ
મહત્તમ સ્કોર,ಗರಿಷ್ಠ ಸ್ಕೋರ್
મહત્તમ રિવર્સ વોલ્ટેજ,ಗರಿಷ್ಠ ರಿವರ್ಸ್ ವೋಲ್ಟೇಜ್
મહત્તમ ઉપયોગ કરી શકાય તેવી આવર્તન (MUF),ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ (MUF)
મહત્તમ,ಗರಿಷ್ಠ
મેક્સવેલ સમીકરણ,ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಸಮೀಕರಣ
માઇક્રો ચેનલ માળખું,ಸೂಕ್ಷ್ಮ ಚಾನಲ್ ರಚನೆ
એમ-પ્રાપ્ત ફિલ્ટર,M- ಪಡೆದ ಫಿಲ್ಟರ್
અર્થ મુક્ત માર્ગ,ಉಚಿತ ಮಾರ್ಗ ಎಂದರ್ಥ
સરેરાશ મૂલ્ય,ಸರಾಸರಿ ಮೌಲ್ಯ
ચોરસ સરેરાશ મૂલ્ય,ಚದರ ಸರಾಸರಿ ಮೌಲ್ಯ
માપન સાધન,ಅಳತೆ ಉಪಕರಣ
યાંત્રિક ફિલ્ટર,ಯಾಂತ್ರಿಕ ಫಿಲ್ಟರ್
તબીબી ઇલેક્ટ્રોનિક્સ,ವೈದ್ಯಕೀಯ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
મેગા ઓહ્મ,ಮೆಗಾ ಓಮ್
મેગાબાઈટ,ಮೆಗಾಬೈಟ್
મેગર,ಮೆಗ್ಗರ್
સ્મારક,ಸ್ಮರಣಾರ್ಥ
મેમરી એક્સેસ સમય,ಮೆಮೊರಿ ಪ್ರವೇಶ ಸಮಯ
મેમરી એરે,ಮೆಮೊರಿ ಅರೇ
મેમરી બફર રજિસ્ટર,ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್
મેમરી સેલ,ಮೆಮೊರಿ ಕೋಶ
મેમરી સેલ &#39;રેસ આસપાસ&#39; સ્ટેજ,ಮೆಮೊರಿ ಸೆಲ್ &#39;ರೇಸ್ ಅರೌಂಡ್&#39; ಹಂತ
મેમરી ચિપ,ಮೆಮೊರಿ ಚಿಪ್
માઇક્રો સર્કિટ,ಮೈಕ್ರೋ ಸರ್ಕ್ಯೂಟ್
મેમરી ચક્ર,ಮೆಮೊರಿ ಚಕ್ರ
મેમરી ચક્ર,ನೆನಪಿನ ಚಕ್ರ
મેમરી નકશો,ಮೆಮೊರಿ ನಕ್ಷೆ
મેમરી મેપ કરેલ ઇનપુટ/આઉટપુટ,ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್
મેમરી વાંચન,ಮೆಮೊರಿ ಓದುವಿಕೆ
મેમરી લેખન,ನೆನಪಿನ ಬರವಣಿಗೆ
"મેનુ, કેટલોગ","ಮೆನು, ಕ್ಯಾಟಲಾಗ್"
અક્ષીય વિમાન,ಅಕ್ಷೀಯ ಸಮತಲ
નેટ,ನಿವ್ವಳ
જાળીદાર વિશ્લેષણ,ಜಾಲರಿ ವಿಶ್ಲೇಷಣೆ
જાળીદાર પ્રવાહ,ಜಾಲರಿ ಸ್ಟ್ರೀಮ್
જાળીદાર સમીકરણ,ಜಾಲರಿ ಸಮೀಕರಣ
ધાતુ,ಲೋಹದ
મેટલ બોક્સ,ಲೋಹದ ಪೆಟ್ಟಿಗೆ
મેટલ ફિલ્મ રેઝિસ્ટર,ಲೋಹದ ಫಿಲ್ಮ್ ರೆಸಿಸ್ಟರ್
ધાતુકરણ,ಲೋಹೀಕರಣ
મીટર,ಮೀಟರ್
MFTD (મલ્ટીપલ ટોન ડાયલિંગ),MFTD (ಬಹು ಟೋನ್ ಡಯಲಿಂಗ್)
મો,ಮೊ
MIC (માઈક્રોવેવ ઈન્ટીગ્રેટેડ સર્કિટ),MIC (ಮೈಕ್ರೋವೇವ್ ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್)
મીકા કેપેસિટર,ಮೈಕಾ ಕೆಪಾಸಿಟರ್
MICR,MICR
સૂક્ષ્મ નિશાનો,ಸೂಕ್ಷ್ಮ ಗುರುತುಗಳು
માઇક્રો કોમ્પ્યુટર,ಮೈಕ್ರೋಕಂಪ್ಯೂಟರ್
માઇક્રો કંટ્રોલર,ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ
માઇક્રો ઇલેક્ટ્રોનિક્સ,ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
માઇક્રોફારાડ,ಮೈಕ್ರೋಫಾರ್ಡ್
માઇક્રોફિશ,ಸೂಕ್ಷ್ಮಮೀನು
સૂક્ષ્મ સૂચના,ಸೂಕ್ಷ್ಮ ಸೂಚನೆ
માઇક્રોસ્કોપિક ઓપરેટિંગ સિસ્ટમ,ಮೈಕ್ರೋಸ್ಕೋಪಿಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್
સૂક્ષ્મ તર્ક,ಸೂಕ್ಷ್ಮ ತಾರ್ಕಿಕ
માઇક્રોન,ಮೈಕ್ರಾನ್
માઇક્રોફોન,ಮೈಕ್ರೊಫೋನ್
માઇક્રોટોનિક અસર,ಮೈಕ್ರೋಟೋನಿಕ್ ಪರಿಣಾಮ
"માઇક્રોપ્રોસેસર, માઇક્રોપ્રોસેસર","ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್, ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್"
માઇક્રોપ્રોસેસર કોડ,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕೋಡ್
માઇક્રો પ્રોગ્રામ,ಸೂಕ್ಷ್ಮ ಪ್ರೋಗ್ರಾಂ
"માઇક્રો પ્રોગ્રામિંગ, માઇક્રો પ્રોગ્રામિંગ","ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್, ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್"
માઇક્રો સેકન્ડ,ಸೂಕ್ಷ್ಮ ಸೆಕೆಂಡ್
માઇક્રો સ્ટ્રીપ એન્ટેના,ಮೈಕ್ರೋ ಸ್ಟ್ರಿಪ್ ಆಂಟೆನಾ
માઇક્રો સ્ટ્રીપ ટ્રાન્સમિશન લાઇન,ಮೈಕ್ರೋ ಸ್ಟ್ರಿಪ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್
"માઇક્રોવેવ, માઇક્રોવેવ","ಮೈಕ್ರೋವೇವ್, ಮೈಕ್ರೋವೇವ್"
માઇક્રોવેવ એમ્પ્લીફાયર,ಮೈಕ್ರೋವೇವ್ ಆಂಪ್ಲಿಫಯರ್
માઇક્રોવેવ એન્ટેના,ಮೈಕ್ರೋವೇವ್ ಆಂಟೆನಾ
માઇક્રો વેવ લિંક,ಮೈಕ್ರೋ ವೇವ್ ಲಿಂಕ್
માઇક્રોવેવ ટ્રાન્સમિશન વિન્ડો,ಮೈಕ್ರೋವೇವ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ವಿಂಡೋ
માઇક્રોવેવ ટ્યુબ,ಮೈಕ್ರೋವೇವ್ ಟ್ಯೂಬ್
મધ્ય બેન્ડ શ્રેણી,ಮಧ್ಯಮ ಬ್ಯಾಂಡ್ ಶ್ರೇಣಿ
MIDI (ઇન્સ્ટ્રુમેન્ટલ ડિજિટલ ઇન્ટરફેસ),MIDI (ವಾದ್ಯ ಡಿಜಿಟಲ್ ಇಂಟರ್ಫೇಸ್)
મિલર ઇફેક્ટ કેપેસિટેન્સ,ಮಿಲ್ಲರ್ ಪರಿಣಾಮ ಕೆಪಾಸಿಟನ್ಸ್
મિલર ઇન્ટિગ્રેટર,ಮಿಲ್ಲರ್ ಇಂಟಿಗ್ರೇಟರ್
મિલર કોલ બેઝ,ಮಿಲ್ಲರ್ ಕರೆ ಬೇಸ್
મિલર પ્રમેય,ಮಿಲ್ಲರ್ ಪ್ರಮೇಯ
મિલિમીટર,ಮಿಲಿಮೀಟರ್
મિલી એમ્પીયર,ಮಿಲಿ ಆಂಪಿಯರ್
મિલી હેનરી,ಮಿಲಿ ಹೆನ್ರಿ
મિલમેનનું પ્રમેય,ಮಿಲ್ಮನ್ ಪ್ರಮೇಯ
શોર્ટનિંગ,ಸಂಕ್ಷಿಪ್ತಗೊಳಿಸುವಿಕೆ
લઘુમતી વાહક,ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ
લઘુમતી વાહક પ્રવાહ,ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ ಸ್ಟ್ರೀಮ್
મિનિટર્મ,ಮಿಂಟರ್ಮ್
બાદબાકી,ವ್ಯವಕಲನ
M.P.S.,ಎಂ.ಪಿ.ಎಸ್.
ખોટી ગોઠવણી,ತಪ್ಪು ಜೋಡಣೆ
વિસર્જન,ಕ್ಷಯಿಸುವಿಕೆ
મિક્સર,ಮಿಕ್ಸರ್
એમએમયુ (મેમરી મેનેજમેન્ટ યુનિટ),ಎಂಎಂಯು (ನೆನಪಿನ ನಿರ್ವಹಣಾ ಘಟಕ)
નેમોનિક,ಸ್ಮರಣಾರ್ಥ
ફરતા ઇલેક્ટ્રોન,ಚಲಿಸುವ ಎಲೆಕ್ಟ್ರಾನ್ಗಳು
ગતિશીલતા,ಚಲನಶೀಲತೆ
મોડલ ડિફ્લેક્શન,ಮಾದರಿ ವಿಚಲನ
મોડ,ಮೋಡ್
મોડેલ,ಮಾದರಿ
મોડેમ,ಮೋಡೆಮ್
અપરિવર્તિત આવર્તન મોડ્યુલેશન કોડિંગ,ಬದಲಾಗದ ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಕೋಡಿಂಗ್
મોડ્યુલર ડિઝાઇન,ಮಾಡ್ಯುಲರ್ ವಿನ್ಯಾಸ
મોડ્યુલેટેડ,ಮಾಡ್ಯುಲೇಟೆಡ್
મોડ્યુલેશન,ಸಮನ್ವಯತೆ
મોડ્યુલેશન ઊંડાઈ,ಮಾಡ್ಯುಲೇಷನ್ ಆಳ
મોડ્યુલેશન ઇન્ડેક્સ,ಮಾಡ್ಯುಲೇಶನ್ ಸೂಚ್ಯಂಕ
મોડ્યુલેશન ટકાવારી,ಮಾಡ್ಯುಲೇಶನ್ ಶೇಕಡಾವಾರು
મોડ્યુલ,ಘಟಕ
મોડ્યુલસ n ગુણક,ಮಾಡ್ಯುಲಸ್ ಎನ್ ಗುಣಕ
કેલ્ક્યુલેટર મોડ્યુલસ,ಕ್ಯಾಲ್ಕುಲೇಟರ್ ಮಾಡ್ಯುಲಸ್
પરમાણુ,ಅಣು
આવેગ,ಪ್ರಚೋದನೆ
મોનીટર,ಮಾನಿಟರ್
મોનોક્રોમેટિક,ಏಕವರ್ಣದ
મોનોક્રોમેટિક ડિસ્પ્લે,ಏಕವರ್ಣದ ಪ್ರದರ್ಶನ
મોનોલિથિક (IC),ಏಕಶಿಲೆಯ (IC)
એક પલ્સ,ಒಂದೇ ನಾಡಿ
મોનોસ્ટેશનરી મલ્ટિવાઇબ્રેટર,ಏಕತಾನತೆಯ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
એકરૂપતા,ಏಕರೂಪತೆ
મૂરનો કાયદો,ಮೂರ್ ಕಾನೂನು
મોર્સ કોડ,ಮೋರ್ಸ್ ಕೋಡ್
મોસ્ફેટ,mosfet
સૌથી અર્થપૂર્ણ પાત્ર,ಅರ್ಥಪೂರ್ಣ ಪಾತ್ರ
મધર બોર્ડ,ಮದರ್ ಬೋರ್ಡ್
મોટર,ಮೋಟಾರ್
મોટર ક્રિયા,ಮೋಟಾರ್ ಕ್ರಿಯೆ
આરોપણ,ಆರೋಪ
ઉંદર,ಇಲಿ
જંગમ કોઇલ લાઉડસ્પીકર,ಚಲಿಸಬಲ್ಲ ಸುರುಳಿ ಧ್ವನಿವರ್ಧಕ
ચાલતું મીટર,ಚಾಲನೆಯಲ್ಲಿರುವ ಮೀಟರ್
સેમ્પેગ,ಸಂಪೆಗ್
એમપીયુ,ಎಂಪಿಯು
MSD (સૌથી વધુ સ્કોર),MSD (ಅತಿ ಹೆಚ್ಚು ಅಂಕ)
એમએસ વિન્ડોઝ,MS ವಿಂಡೋಸ್
M.T.B.F. (અંતર નિષ્ફળતા મધ્યક),ಎಂ.ಟಿ.ಬಿ.ಎಫ್. (ವ್ಯತ್ಯಾಸ ವೈಫಲ್ಯ ಸರಾಸರಿ)
મલ્ટીકોલમ ક્લીસ્ટ્રોન,ಬಹುಕಾಲಮ್ ಕ್ಲೈಸ್ಟ್ರಾನ್
પોલિમર કનેક્ટર,ಪಾಲಿಮರ್ ಕನೆಕ್ಟರ್
મલ્ટીમીડિયા,ಮಲ್ಟಿಮೀಡಿಯಾ
મલ્ટિમીટર,ಮಲ್ಟಿಮೀಟರ್
બહુવિધ ઉત્સર્જક ટ્રાન્ઝિસ્ટર,ಬಹು ಹೊರಸೂಸುವ ಟ್ರಾನ್ಸಿಸ್ಟರ್
મલ્ટીટ્રેસિંગ,ಮಲ್ಟಿಟ್ರೇಸಿಂಗ್
યોગ્યતા,ಅರ್ಹತೆ
ગુણક,ಗುಣಕ
બહુવિધ સંસાધન,ಬಹು ಸಂಪನ್ಮೂಲ
મલ્ટિપ્રોગ્રામિંગ,ಮಲ್ಟಿಪ್ರೋಗ್ರಾಮಿಂಗ್
બહુવિધ શ્રેણી,ಬಹು ಶ್ರೇಣಿ
બહુપદી એમ્પ્લીફાયર,ಬಹುಪದೀಯ ಆಂಪ್ಲಿಫಯರ್
મલ્ટિફંક્શન,ಬಹುಕ್ರಿಯಾತ್ಮಕ
ચૂપ,ಮ್ಯೂಟ್ ಮಾಡಿ
પરસ્પર લાક્ષણિકતાઓ,ಪರಸ್ಪರ ಗುಣಲಕ್ಷಣಗಳು
પરસ્પર વાહકતા,ಪರಸ್ಪರ ವಾಹಕತೆ
પરસ્પર જોડાણ,ಪರಸ್ಪರ ಜೋಡಣೆ
પરસ્પર પ્રેરણા,ಪರಸ್ಪರ ಪ್ರೇರಣೆ
પારસ્પરિકતા,ಪರಸ್ಪರ ಸಂಬಂಧ
માયલર પીસી. વાવવું,ಮೈಲಾರ್ ಪಿಸಿ. ಬಿತ್ತು
એન-દ્રવ્ય,ಎನ್-ಮ್ಯಾಟರ್
NAMPS,NAMPS
નંદ-નંદ સર્કિટ,ನಂದ್-ನಂದ ಸರ್ಕ್ಯೂಟ್
"નેનો સેકન્ડ (- થી, )","ನ್ಯಾನೋ ಸೆಕೆಂಡ್ (- ಗೆ, )"
નેપિયરનો કાયદો,ನೇಪಿಯರ್ ಕಾನೂನು
સાંકડી બેન્ડ,ಕಿರಿದಾದ ಬ್ಯಾಂಡ್
સાંકડી બેન્ડ અવાજ,ಕಿರಿದಾದ ಬ್ಯಾಂಡ್ ಶಬ್ದ
સાંકડી બેન્ડ પાર્ક અવાજ,ಕಿರಿದಾದ ಬ್ಯಾಂಡ್ ಪಾರ್ಕ್ ಶಬ್ದ
મૂળ દુભાષિયા,ಸ್ಥಳೀಯ ಇಂಟರ್ಪ್ರಿಟರ್
કુદરતી ગણતરી,ನೈಸರ್ಗಿಕ ಲೆಕ್ಕಾಚಾರ
કુદરતી આવર્તન,ನೈಸರ್ಗಿಕ ಆವರ್ತನ
કુદરતી લઘુગણક,ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್
નજીકનો કોલ,ಸಮೀಪದ ಕರೆ
ધ્રુજારીની નજીક,ನಡುಕ ಬಳಿ
"નીડલ વેલોસીટી, ઈન્વેન્ટરી વેલોસીટી","ಸೂಜಿ ವೇಗ, ದಾಸ್ತಾನು ವೇಗ"
પ્રતિબંધ,ನಿಷೇಧ
પ્રતિબંધ સૂચના,ನಿಷೇಧ ಸೂಚನೆ
પ્રતિબંધ પ્રતીક,ನಿಷೇಧದ ಚಿಹ್ನೆ
નકારાત્મક દરવાજો,ನಕಾರಾತ್ಮಕ ಗೇಟ್
નકારાત્મક અંતિમ દ્વાર,ಋಣಾತ್ಮಕ ಅಂತಿಮ ಗೇಟ್
નકારાત્મક બંધન,ನಕಾರಾತ್ಮಕ ಬಂಧ
નકારાત્મક ઉતારવું,ಋಣಾತ್ಮಕ ಕತ್ತರಿಸುವುದು
નકારાત્મક કોર,ನಕಾರಾತ್ಮಕ ಕೋರ್
નકારાત્મક ઉત્સર્જક પાછળ,ಋಣಾತ್ಮಕ ಹೊರಸೂಸುವ ಟ್ರೇಲಿಂಗ್
નકારાત્મક પુનઃરોકાણ,ಋಣಾತ್ಮಕ ಮರುಹೂಡಿಕೆ
નકારાત્મક પુન: રોકાણ એમ્પ્લીફાયર,ಋಣಾತ್ಮಕ ಮರುಹೂಡಿಕೆ ಆಂಪ್ಲಿಫಯರ್
નકારાત્મક દલીલ,ನಕಾರಾತ್ಮಕ ವಾದ
નકારાત્મક અથવા દરવાજો,ಋಣಾತ್ಮಕ ಅಥವಾ ಗೇಟ್
નકારાત્મક ધ્રુવીયતા,ಋಣಾತ್ಮಕ ಧ್ರುವೀಯತೆ
નકારાત્મક પ્રતિકાર,ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ
નકારાત્મક પ્રતિકાર ઝોન,ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ ವಲಯ
નકારાત્મક પુરવઠો,ನಕಾರಾತ್ಮಕ ಪೂರೈಕೆ
નકારાત્મક તાપમાન,ಋಣಾತ್ಮಕ ತಾಪಮಾನ
નકારાત્મક તાપમાન ગુણાંક,ಋಣಾತ್ಮಕ ತಾಪಮಾನ ಗುಣಾಂಕ
નકારાત્મક ટ્રાન્સમિશન,ನಕಾರಾತ್ಮಕ ಪ್ರಸರಣ
નકારાત્મક વૃક્ષ,ನಕಾರಾತ್ಮಕ ಮರ
નકારાત્મક ટનલ ડાયોડ,ನಕಾರಾತ್ಮಕ ಸುರಂಗ ಡಯೋಡ್
નકારાત્મક ખોટા,ನಕಾರಾತ್ಮಕ ತಪ್ಪು
નકારાત્મક સત્ય,ನಕಾರಾತ್ಮಕ ಸತ್ಯ
નગણ્ય,ಅತ್ಯಲ್ಪ
નેમેટિક પ્રવાહી સ્ફટિક,ನೆಮ್ಯಾಟಿಕ್ ದ್ರವ ಸ್ಫಟಿಕ
નકારાત્મક સ્થિતિ,ನಕಾರಾತ್ಮಕ ಮೋಡ್
નિયોન દીવો,ನಿಯಾನ್ ದೀಪ
નેપર,ಚಿಕ್ಕನಿದ್ರೆ
નેસ્ટેડ શાખા,ನೆಸ್ಟೆಡ್ ಶಾಖೆ
નેસ્ટેડ વર્ક ચિહ્ન,ನೆಸ್ಟೆಡ್ ಕೆಲಸದ ಧ್ವಜ
માળો,ಗೂಡು
સંપૂર્ણ અશુદ્ધતા સાંદ્રતા,ಸಂಪೂರ್ಣ ಅಶುದ್ಧತೆಯ ಸಾಂದ್ರತೆ
ચોખ્ખી યાદી,ನಿವ್ವಳ ಪಟ್ಟಿ
"નેટવર્ક, નેટવર્ક","ನೆಟ್ವರ್ಕ್, ನೆಟ್ವರ್ಕ್"
નેટવર્ક ડ્રાઇવ,ನೆಟ್ವರ್ಕ್ ಡ್ರೈವ್
નેટવર્ક ઓપરેટર,ನೆಟ್ವರ್ಕ್ ಆಪರೇಟರ್
નેટવર્ક મોડેલ,ನೆಟ್ವರ್ಕ್ ಮಾದರಿ
નેટવર્ક ઓપરેટિંગ સિસ્ટમ,ನೆಟ್ವರ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್
નેટવર્ક સર્વર,ನೆಟ್ವರ್ಕ್ ಸರ್ವರ್
નેટવર્ક માળખું,ನೆಟ್ವರ್ಕ್ ರಚನೆ
નેટવર્ક સિદ્ધાંત,ನೆಟ್ವರ್ಕ್ ಸಿದ್ಧಾಂತ
નેટવર્ક ટોપોલોજી,ನೆಟ್ವರ್ಕ್ ಟೋಪೋಲಜಿ
મૂડી,ಮೂಡಿ ಬಂದಿದೆ
તટસ્થ રેખા,ತಟಸ್ಥ ರೇಖೆ
હતાશ ઝોન,ಖಿನ್ನತೆಗೆ ಒಳಗಾದ ವಲಯ
તટસ્થતા સર્કિટ,ನ್ಯೂಟ್ರಾಲೈಸೇಶನ್ ಸರ್ಕ್ಯೂಟ್
તટસ્થીકરણ,ತಟಸ್ಥಗೊಳಿಸುವಿಕೆ
ન્યુટ્રોન,ನ್ಯೂಟ್ರಾನ್
નેક્સ્ટ જનરેશન CPU,ಮುಂದಿನ ಪೀಳಿಗೆಯ CPU
નવી રેખા પાત્ર,ಹೊಸ ಸಾಲಿನ ಪಾತ್ರ
ન્યુઝીલેન્ડ વાયરસ,ನ್ಯೂಜಿಲೆಂಡ್ ವೈರಸ್
આગળનો તબક્કો,ಮುಂದಿನ ಹಂತ
આગલા તબક્કાનું સમીકરણ,ಮುಂದಿನ ಹಂತದ ಸಮೀಕರಣ
આગલા તબક્કાનું ટેબલ,ಮುಂದಿನ ಹಂತದ ಟೇಬಲ್
ચપટી વગાડવું,ಮೆಲ್ಲಗೆ
નિબલ મેમરી ચિપ,ಮೆಲ್ಲಗೆ ಮೆಮೊರಿ ಚಿಪ್
નિબલ મલ્ટિપ્લેક્સર,ಮೆಲ್ಲಗೆ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
નિકોલસ ચાર્ટ,ನಿಕೋಲಸ್ ಚಾರ್ಟ್
રાત્રિ અસર,ರಾತ್ರಿ ಪರಿಣಾಮ
નવ પાથ ટેપ,ಒಂಬತ್ತು ಮಾರ್ಗ ಟೇಪ್
નવના પૂરક,ಒಂಬತ್ತು ಪೂರಕ
શેવાળ,en ಪಾಚಿ
en moss inverse,en ಪಾಚಿ ವಿಲೋಮ
સામૂહિક પ્રક્રિયામાં,ಸಾಮೂಹಿಕ ಪ್ರಕ್ರಿಯೆ
શેવાળ માળખું,en ಪಾಚಿಯ ರಚನೆ
મોસ ટ્રાન્ઝિસ્ટર,en ಪಾಚಿ ಟ್ರಾನ್ಸಿಸ್ಟರ್
શૂન્ય લોડ વર્તમાન,ಶೂನ್ಯ ಲೋಡ್ ಪ್ರಸ್ತುತ
ક્રિમ્ડ કેબલ,ಸುಕ್ಕುಗಟ್ಟಿದ ಕೇಬಲ್
નોડ્યુલર,ನೋಡ್ಯುಲರ್
"નોડ, નોડ","ನೋಡ್, ನೋಡ್"
નોડ ડિગ્રેડેશન,ನೋಡ್ ಅವನತಿ
અવાજ,ಶಬ್ದ
અવાજ હિમપ્રપાત,ಶಬ್ದ ಹಿಮಕುಸಿತ
