English,Bengali
Key board Instrument,কীবোর্ড যন্ত্র
Key board perforator,কী বোর্ড ছিদ্রকারী
Key click,কী নক
Key modulation,"কোড মড্যুলেশন, কী মড্যুলেশন"
Key note,খোলার স্বর
Key off,বন্ধ কী করা
Key on,চাবি করা
Key pulse,কী পালস
Key punch,কী ঘুষি
Key sending,কোড প্রেরণ
Key station,মূল বিন্দু
Key word,নির্দেশক শব্দ
Key-word in context index,প্রাসঙ্গিক কীওয়ার্ড সূচক
Keyed clamped circuit,কীড বন্ড সার্কিট
Keyed clamping,কী বাঁধাই
Keyer,চাবি
Keyer adapter,কী অ্যাডাপ্টার
Keying,কীিং
Keying chirps (=key clicks),কী নক
Keying frequency,কীিং ফ্রিকোয়েন্সি
Keying modulation (=on off modulation),অন-অফ মড্যুলেশন
Keying pulse,কীয়িং পালস
Keying wave,কীিং তরঙ্গ
Keyless ringing,চাবিহীন খেলা
Keylock switch,কী লক সুইচ
Keystone distortion (=trapezium distortion),"কীস্টোন বিকৃতি, ট্র্যাপিজিয়াম বিকৃতি"
Keystoning,কী chrysanthemum
Kick,অভিক্ষেপ
Kick back,প্রতিরোধ
Kick pipe,তারের কর্ড
Kick sorter,কিক সার্টার
Kickback power supply,কাউন্টারকারেন্ট
Kidney joint,"কিডনি জয়েন্ট, রেনাল সংযোগ"
Kilo ampere,কিলো অ্যাম্পিয়ার
Kilo bar,কিলো বার
Kilo hertz,কিলো হার্জ
Kilocalorie,কিলোক্যালরি
Kilocuries,কিলোকিউরি
Kilocycle,কিলো সাইকেল
Kilogram,কিলোগ্রাম
Kilogram calorie,কিলোগ্রাম ক্যালোরি
Kilogram equivalent,কিলোগ্রাম সমতুল্য
Kilogram force,কিলোগ্রাম বল
Kilogram weight,কিলোগ্রাম ওজন
Kilojoule (kj),কিলোজুল
Kilometer,কিলোমিটার
Kiloparsec,কিলোপারসেক
Kiloton,কিলোটন
Kiloton bomb,কিলোটন বোমা
Kilovar,কিলোভার
Kilovolt,কিলোভোল্ট
Kilovolt ampere,কিলোভোল্ট-অ্যাম্পিয়ার
Kilowatt,কিলোওয়াট
Kilowatt hour,কিলোওয়াট ঘন্টা
Kinematic coefficient of viscosity,কাইনেমেটিক সান্দ্রতা সহগ
Kinematic fluidity,নেট তারল্য
Kinematic parameter,গতিবিদ্যা পরামিতি
Kinematic relation,নেট গতিশীল সম্পর্ক
Kinematic retardation,গতিশীল প্রতিবন্ধকতা
Kinematic similarity,কাইনেমেটিক আইসোমরফিজম
Kinematic viscosity,সৃতিবিদ্যা সান্দ্রতা
Kinematical acceleration,গতিগত ত্বরণ
Kinematical constraint,গতিসংক্রান্ত সীমাবদ্ধতা
Kinematical quantity,গতির সমষ্টি
Kinematical relativity,গতিশীল আপেক্ষিকতা
Kinematical velocity,গতিবেগ
Kinematically,বিশুদ্ধভাবে গতিশীল
Kinematically admissible velocity field,গতিবেগ ক্ষেত্র
Kinematics,"বিশুদ্ধ গতিবিদ্যা, গতিবিদ্যা"
Kinematics of turbulence,বিক্ষেপ গতিবিদ্যা
Kinematograph,সিনেমাটোগ্রাফার
Kinescope,কাইনস্কোপ
Kinescope recording,কাইনস্কোপ রেকর্ডিং
Kinetic,"গতিশীল, গতিশীল"
Kinetic coefficient,গতিশীল সহগ
Kinetic cross section,গতিশীল পরিসীমা
Kinetic energy,গতিসম্পর্কিত শক্তি
Kinetic energy constant,গতিশক্তি ধ্রুবক
Kinetic energy correction,গতিশক্তি পরিবর্তন
Kinetic energy momentum tensor,গতিশক্তি ভরবেগ ক্ষেত্র
Kinetic equilibrium,"গতিশীল ভারসাম্য, গতিশীল ভারসাম্য"
Kinetic factor,গতিশীল গুণক
Kinetic focus,গতিশীল নাভি
Kinetic friction,গতিশীল ঘর্ষণ
Kinetic molecular interpretation,আণবিক ব্যাখ্যা
Kinetic momentum,গতিশীল ভরবেগ
Kinetic potential,গতিশীল সম্ভাবনা
Kinetic pressure,গতিশীল চাপ
Kinetic reaction,গতিশীল প্রতিক্রিয়া
Kinetic recoil energy,গতিশক্তি রিবাউন্ড এনার্জি
Kinetic stress,গতিশীল চাপ
Kinetic temperature,গতিশীল গরম
Kinetic theory,আণবিক তত্ত্ব
Kinetic theory of matter,পদার্থের গতি তত্ত্ব
Kinetically,গতিশীলভাবে
Kinetically equivalent,গতিশীলভাবে সমতুল্য
Kinetics,"গতিবিদ্যা, গতিবিদ্যা"
Kink,"বিরতি, চাপা"
Kink band,চেপে ব্যান্ড
Kip,শাবক খাল্ল
Kipp relay,কিপ রিলি
Kirchhoff formula,কিরখফ সূত্র
Kirchhoff-Planck law,কিরখফ-প্ল্যাঙ্ক নিয়ম
Kirchhoff's equation,কিরখফ সমীকরণ
Kirchhoff's first law,কিরখফের প্রথম আইন
Kirchhoff's second law,কিরখফের দ্বিতীয় আইন
Kirkendall effect,কিরকেন্ডাল প্রভাব
Kiuloohm,কিলোহম
Kiwi nuclear reactor,কিউই পারমাণবিক চুল্লি
Klein paradox,লাইন প্যারাডক্স
Klein-Gordon equation,ক্লাইন-গর্ডন সমীকরণ
Klystron,klystron
Klystron oscillator,ক্লিস্ট্রন অসিলেটর
Klystron repeater,ক্লিস্ট্রন রিপিটার
Knife edge,ধারালো কিনারা
Knife edge spectrometer,ধারালো প্রান্ত স্ফটিক স্পেকট্রোমিটার
Knife switch,ছুরি সুইচ
Knife-edge refraction,রুক্ষ প্রতিফলন
Knob and tube wiring,গাঁট এবং পায়ের পাতার মোজাবিশেষ তারের
Knob controlled,গাঁট নিয়ন্ত্রিত
Knock on,পক্ষাঘাতগ্রস্ত
Knock on atom,পরমাণু আঘাত
Knock on electron,ইনজেকশন ইলেকট্রন
Knock on process,আক্রমণ প্রক্রিয়া
Knock on proton,ইনজেকশনের প্রোটন
Knudsen absolute manometer,নডসেন পরম পেডোমিটার
Knudsen cosine law,Knudsen cosines নিয়ম
Knudsen flow,নুডসেন প্রবাহ
Knudsen's equation,নডসেন সমীকরণ
Koening scale,কনিং স্কেল
Kohler diagram,কোহলারের ছবি
Kohler illumination,কোহলার আলোকসজ্জা
Kohlrausch's law,kolarush-law
Kohlrausch's method,কলরাশ পদ্ধতি
Kohlrausch's square root law,Kolraush এর বর্গমূল আইন
Koning spectrophotometer,kaneig স্পেকট্রোমিটার ফটোমিটার
Kooman's array,couman অ্যারে
Koster damping,কোস্টার স্যাঁতসেঁতে
Kovar,কোয়ার
Kroning Pennay model,ক্যানিং পেনি মডেল
Kruskal limit,ক্রুস্কাল সীমান্ত
Kryogenic,থার্মোজেনিক
Kryoscopy,হাইপোথার্মিয়া
Kundt effect (=Faraday effect),কুন্ত প্রভাব
Kundt rule,কুন্তের নিয়ম
Kundt tube,কুন্ত নল
Kundt's constant,kunt ধ্রুবক
Kurie plot (=Fermi plot),কিউরি ডায়াগ্রাম
Linear modulator,রৈখিক মডুলেটর
L meson,এল মেসন
L shell,এল শেল
L-antenna,এল-অ্যান্টেনা
L-band,এল-ব্যান্ড
L-capture,এল-ক্যাপচার
L-electron,এল-ইলেক্ট্রন
L-series,এল-শ্রেণী
L.C. resonant line,এলসি অনুরণিত লাইন
Label,লেবেল
Labelled,"চিহ্নিত, চিহ্নিত, লেবেলযুক্ত"
Labelled atom(=tagged atom),চিহ্নিত পরমাণু
Labelling,লেবেলিং
Labelling technique,লেবেল পদ্ধতি
Labile oscillator,রিমোট কন্ট্রোল অসিলেটর
Laboratory,গবেষণাগার
Laboratory condition,পরীক্ষাগার অবস্থা
Laboratory coordinate system,পরীক্ষাগার সমন্বয় সিস্টেম
Laboratory scattering angle,পরীক্ষামূলক বিক্ষিপ্ত কোণ
Lacquer,"লেকার, প্রলক্ষ"
Lacquer disc,"প্রলক্ষ ডিস্ক, রেঞ্জিং ডিস্ক"
Lacquer master (=lacquer original),প্রলক্ষ মুল
Lacquer recording,প্রলক্ষ রেকর্ডিং
Ladar,মই
Laddar attenuator,বাষ্পীভবনকারী
Ladder network,ট্র্যাপ ফাঁদ
Laddic,"মাল্টিস্টেজ দরজা, মই"
LADR (=linear accelerator-driven reactor),লিনিয়ার অ্যাক্সিলারেটর-চালিত চুল্লি
Laevoratation,ঘড়ির কাঁটার বিপরীত দিকে
Laevorotatory,"ঘড়ির কাঁটার বিপরীত দিকে, বাম মেরুত্ব"
Lag (of phase),"ফিরে, পিছনে, ফিরে"
Lag and lead,সামনে পিছনে
Lag coefficient,পোস্টেরিয়র সহগ
Lag correlation,পরবর্তী পারস্পরিক সম্পর্ক
Lag effect,ব্যাকল্যাশ প্রভাব
Lag hysteresis,পোস্ট অ্যাপনিয়া
Lag network,পিছনে ফাঁদ
Lag time,দেরী সময়কাল
Lagging current,পশ্চাদগামী স্রোত
Lagging load,পিছনের লোড
Lagging phase shift,পোস্টেরিয়র আর্টিকুলার ডিসপ্লেসমেন্ট
Lagrange's expansion,Lagrange বৈচিত্র্য
Lagrange's function,ল্যাগ্রেঞ্জ ফাংশন
Lagrangian coordinates,ল্যাগ্রাঞ্জিয়ান স্থানাঙ্ক
Lagrangian density,ল্যাগ্রেঞ্জ ঘনত্ব
Lagrangian function,ল্যাগ্রাঞ্জিয়ান ফাংশন
Lagrangian reference system,ল্যাগ্রাঞ্জিয়ান গাইডেন্স সিস্টেম
Lamb shift,ভেড়ার বাচ্চা সৃষ্টি
Lamb wave,ভেড়ার তরঙ্গ
Lambda hyperon,lamda hyperon
Lambda point,লামদা বিন্দু সংকোচন
Lambda shock (=bifurcated shock wave),"লামদা শক ওয়েভ, বিমোডাল শক ওয়েভ"
Lambda transition,"lamda তাপমাত্রা, lamda রূপান্তর"
Lambdoidal ridge,লামদোইডি রিজ
Lambdoidal suture,ল্যাম্বডয়েড জংশন
Lambert (unit),ল্যাম্বার্ট
Lambert conformal conic projection,ল্যাম্বার্ট এনালগ কনিক প্রজেকশন
Lambert-Beer law,ল্যাম্বার্ট-বিয়ার নিয়ম
Lambert's law,ল্যাম্বার্টের নিয়ম
Lamellar field,আকরাল এলাকা
Lamina,"তক্তা, বোর্ড"
Laminar boundary layer,সমস্যাহীন প্রান্তিক স্তর
Laminar flow,"পৃষ্ঠ প্রবাহ, স্তর প্রবাহ"
Laminar motion,"স্তরের গতি, অনিয়মিত গতি"
Laminate,"কলাই, প্যানেল, স্তর, স্তর বন্ধন"
Laminated aerial (=laminated antenna),ধাতুপট্টাবৃত অ্যান্টেনা
Laminated contact,স্তরপূর্ণ সম্পর্ক
Laminated corres,স্তরিত কোর
Laminated template card,স্তরযুক্ত টেমপ্লেট কার্ড
Laminating,"স্তরবিন্যাস, স্তরবিন্যাস"
Lamination,কলাই
Lamp,"ল্যাম্প, ভেড়া"
Lamp and scale arrangement,বাতি স্কেল বিন্যাস
Lamp bank,বাতি অ্যারে
Lamp black,"কাজল, দীপ কাজল"
Lamp cord,বাতি কর্ড
Lanac,ল্যানেক
Lanchester damper,ল্যাঙ্কাস্টার ড্যাম্পার
Land and pad (=terminal area),টার্মিনাল এলাকা
Landau damping,landau স্যাঁতসেঁতে
Landau fluctuations,landau উচ্চারণ
Landau level,ল্যান্ডউ স্তর
Lande splitting factor,ল্যান্ড পাইপটিং ফ্যাক্টর
Lande's interval rule,ল্যান্ডের ব্যবধানের নিয়ম
Landing,অবতরণ
Landing aid,উদ্ধৃতি সাহায্য
Landing beacon,অবতরণ বীকন
Landing beam,অবতরণ মরীচি
Landing chart,অবতরণ চার্ট
Landing distance,অবতরণ দূরত্ব
Landing ground,অবতরণ সাইট
Landing light,অবতারন প্রদীপ
Landing pad (spacer),ডিফারেনশিয়াল প্যাড
Landolt band,ল্যান্ডল্ট ব্যান্ড
Landscape lens,"ল্যান্ডস্কেপ লেন্স, সিনারি লেন্স"
Langevin radiation pressure,দীর্ঘ বিকিরণ চাপ
Langmuir effect,ল্যাংমুইর প্রভাব
Langmuir plasma frequency,ল্যাংমুইর প্লাজমা ফ্রিকোয়েন্সি
Langmuir probe,ল্যাংমুর নিরীক্ষক
Language,ভাষা
Languid,জিহ্বা
Lanier effect,রৈখিক প্রভাব
Lantern slide,প্যানোরামিক স্লাইড
Lap,"মাইক্রো-ঘষিয়া তুলিয়া ফেলিতে সক্ষম, বলিদান, আচ্ছাদন, তুলো উল"
Lap dissolve,ট্রানজিট
Lap dissolve shutter,পারস্পরিক কাপ
Lap winding,প্রণাম
Lapel microphone,কলার চিরোফোন
Laplace irrotational motion,ল্যাপ্লেস গতি
Lapping,"মাইক্রো ঘর্ষণ, ল্যাপেনিং, ল্যামিনেশন"
Lapse rate,চুটিদার
Laptosome,ল্যাপটসোম
Large angle boundary,বড় সীমানা
Large angle scattering,ম্যাক্রোস্কোপিক বিক্ষিপ্তকরণ
Large number hypothesis,বড় সংখ্যা অনুমান
Large scale physics,ভর পদার্থবিদ্যা
Large scale properties,বিশাল সম্পত্তি
Large volume counter,বড় ভলিউম ক্যালকুলেটর
Large-angle grain boundary,বড় রেনু সীমা
Largest member,সর্বোচ্চ সদস্য
Larmor frequency,larmore ফ্রিকোয়েন্সি
Larmor orbit,লারমোর ক্লাসরুম
Larmor precession,larmore precession
Larmor's theorem,larmour তত্ত্ব
Laryngaphone,ভোকাল মাইক্রোফোন
Laser,লেজার
Laser altimeter,লেজারের উচ্চতা মিটার
Laser anemometer,লেজারের উচ্চতা মিটার
Laser beam,লেজার রশ্মি
Laser camera,লেজার ক্যামেরা
Laser detecting and ranging (=ladar),লেজার সনাক্তকরণ এবং ট্র্যাকিং (লাডার)
Laser diode,লেজার ডায়োড
Laser drill,লেজার আগার
Laser flash tube,লেজার ফ্ল্যাশ টিউব
Laser fusion,লেজার ফিউশন
Laser heterodyne spectroscopy,লেজার হেটেরোডাইন স্পেকট্রোস্কোপি
Laser induced fusion,লেজার-প্ররোচিত ফিউশন
Laser Infrared radar (=lidar),লেজার ইনফ্রারেড রাডার (লিডার)
Laser interferometer,লেজার হস্তক্ষেপ মিটার
Laser range finder,লেজার পরিসীমা নির্ধারক
Laser rangefinder,লেজার গেজ
Laser spectroscopy,লেজার স্পেকট্রোস্কোপি
Laser spectrum,লেজার বর্ণালী
Laser velocimeter (=diffraction velocimeter),লেজারের বেগ
Lasere extensometer,লেজার ম্যাগনিফিকেশন গেজ
Lasing,লেজারাইজেশন
Latching relay,ল্যাচ রিলে
Late armament,অতিরিক্ত সময়ের অস্ত্র
Late bird,দেরী অস্ত্র
Latency,"latency, lateency"
Latent,গোপন
Latent energy,অন্ধকার শক্তি
Latent heat,সুপ্ত তাপ
Latent image,লুকানো ছবি
Latent image fading,সুপ্ত ইমেজ ক্ষয়
Latent image nucleus,লুকানো ইমেজ নিউক্লিয়াস
Latent image speck,লুকানো চিত্র কণা
Latent power,গোপন শক্তি
Lateral,"পার্শ্বীয়, পার্শ্বীয়, পার্শ্বীয়"
Lateral aberration,পার্শ্বীয় বিকৃতি
Lateral beat-beat,পার্শ্বীয় বিচ্যুতি
Lateral buckling,পার্শ্বীয় চুক্তি
Lateral chromatic aberration,পার্শ্বীয় রঙের বিকৃতি
Lateral compliance,অনুভূমিক (ট্রান্সভার্স) তির্যক
Lateral difference,পার্শ্বীয় ফাঁক
Lateral expansion,পার্শ্বীয় বিস্তার
Lateral extension guolly,পার্শ্বীয় এক্সটেনশন শ্বাসনালী
Lateral field,পাশের এলাকা
Lateral force,পার্শ্বীয় বল
Lateral groove,পাশের খাঁজ
Lateral guiding piece,পার্শ্ব পরিচালক অংশ
Lateral inertia,পার্শ্বীয় জড়তা
Lateral intersegmental muscle,পার্শ্বীয় ইন্টারস্ক্যাপুলার পেশী
Lateral line,পার্শ্বীয় লাইন
Lateral line system,সাইড লাইন সিস্টেম
Lateral longitudinal channel,পার্শ্বীয় অনুদৈর্ঘ্য সিস্টেম
Lateral longitudinal trunk,পার্শ্বীয় অনুদৈর্ঘ্য স্ক্যান্ডাল
Lateral magnification,পার্শ্বীয় পরিবর্ধন
Lateral magnifiying power,পার্শ্বীয় পরিবর্ধন
Lateral mirage,পার্শ্বীয় মরীচিকা
Lateral motion,পার্শ্বীয় গতি
Lateral quadrupole,পার্শ্ব চতুর্ভুজ
Lateral range,পার্শ্বীয় পরিসীমা
Lateral receptacle protrusor,পার্শ্বীয় প্রস্থান সময়সূচী
Lateral refraction,পার্শ্বীয় প্রতিসরণ
Lateral shear interferometer,পার্শ্বীয় শিয়ার ইন্টারফেরোমিটার
Lateral spherical aberration,পার্শ্বীয় গোলাকার বিকৃতি
Lateral velocity change,পার্শ্বীয় বেগ পরিবর্তন
Lateral vibration,পার্শ্বীয় কম্পন
Lateral view,পার্শ্বীয় দৃশ্য
Lathe,"লেদ, লেদ"
Latitude,"অক্ষাংশ, অক্ষাংশ"
Latitude correction,অক্ষাংশ-সংশোধন
Latitude effect,অক্ষাংশ প্রভাব
Latitude value,অক্ষাংশ মান
Lattice,"জালি, জালি"
Lattice array,জালি অ্যারে
Lattice compound,জালি যৌগ
Lattice constant,"জালি ধ্রুবক, জালি ধ্রুবক"
Lattice design,"জালি নকশা, জালি নকশা"
Lattice dimension,"জালি এক্সটেনশন, জালির মাত্রা"
Lattice distortion,জালি বিকৃতি
Lattice dynamics,জালি গতিবিদ্যা
Lattice energy,"জালি শক্তি, লিস শক্তি"
Lattice entropy,"জালি এনট্রপি, জালি এনট্রপি"
Lattice form,জালি ফর্ম
Lattice girder,জালি মরীচি
Lattice group,জালি গ্রুপ
Lattice homomorphism,জালি হোমোমর্ফিজম
Lattice inclusion overpotential,জালি অন্তর্ভুক্তি overpotential
Lattice isomorphism,জালি আইসোমরফিজম
Lattice network,জালি জাল (সার্কিট)
Lattice orientation,জালি অভিযোজন
Lattice plane,জালি মেঝে
Lattice point,জালি বিন্দু
Lattice polarization,জালি মেরুকরণ
Lattice popint group,জালি বিন্দু গ্রুপ
Lattice reactor,জালি চুল্লি
Lattice row,জালি সারি
Lattice scattering,জালি বিক্ষিপ্তকরণ
Lattice sum,জালি সমষ্টি
Lattice translation operation,জালি স্থানান্তর অপারেশন
Lattice unit cell,"একক জালি কোষ, রুট জালি কোষ"
Lattice vector,জালি ভেক্টর
Lattice vibration,জালি কম্পন
Lattice wave,জালি তরঙ্গ
Lattice winding,জালি কুণ্ডলী
Lattice womb coil,করন্দ কুন্ডলি
Laue class,লাউ ক্লাস
Laue method,লাউ পদ্ধতি
Laue photograph,ছবি আনুন
Laue spot,পয়েন্ট আনা
Laue's X-ray method,লাউয়ে এক্স-রে পদ্ধতি
Launch base area,লঞ্চ এলাকা
Launch complex,লঞ্চ সিস্টেম
Launch pad,লঞ্চ প্ল্যাটফর্ম
Launch phase,লঞ্চ পর্ব
Launch point,লঞ্চ পয়েন্ট
Launcher,শুরু করা
Launcher adapter,"লঞ্চ অ্যাডাপ্টার, লঞ্চ অ্যাডাপ্টার"
Launching,শুরু করা
Launching rail,"লঞ্চ ট্র্যাক, লঞ্চ রেল"
Launching site,লঞ্চ সাইট
Laurant half-shade plate,লরেন্ট সেমি-কেসিং ফলক
Laurent polarimeter,লরানের পোলারিমিটার
Lauynching platform,লঞ্চ প্ল্যাটফর্ম
Law,"নিয়ম, নীতি, আইন (গিরি)"
Law of aberration,বাদ দেওয়ার নিয়ম
Law of action and reaction (Newton's third law),কর্ম-প্রতিক্রিয়া নিয়ম
Law of adding velocities,বেগ সংমিশ্রণের নিয়ম
Law of additivity,সামঞ্জস্যের নিয়ম
Law of constant heat summation,ধ্রুবক তাপ সঞ্চয় আইন
Law of constant proportion,ধ্রুব অনুপাতের আইন
Law of constant resolved shear stress,স্থির বিচ্ছিন্ন শিয়ার স্ট্রেস নিয়ম
Law of contiguity,সংবিধির নিয়ম
Law of cooling,শীতল করার নিয়ম
Law of corresponding states,সামঞ্জস্যপূর্ণ অবস্থার আইন
Law of definite proportion,ধ্রুব অনুপাতের আইন
Law of destination,লক্ষ্য নিয়ম
Law of electromagnetic induction,ইলেক্ট্রোম্যাগনেটিক আনয়ন আইন
Law of errors,ত্রুটি নিয়ম
Law of gravitation,মাধ্যাকর্ষণ আইন
Law of inertia,জড়তা আইন
Law of intermediate temperature,গৌণ গরম করার নিয়ম
Law of isothermal atmosphere,আইসোথার্মাল বায়ুমণ্ডল আইন
Law of laminar flow,"প্ল্যানার প্রবাহ আইন, স্তর প্রবাহ আইন"
Law of magnetism,চুম্বকত্বের আইন
Law of mass action,ভর অনুপাত আইন
Law of multiple proportion,একাধিক অনুপাতের আইন
Law of octaves,অক্টেটের নিয়ম
Law of parallel solenoids,সমান্তরাল সোলেনয়েড নিয়ম
Law of partial pressure,আংশিক চাপ আইন
Law of probabillity,প্রতিযোগিতার নিয়ম
Law of rerflection,প্রতিফলন আইন
Lawrence tube (=chromatron),লরেন্স নালী (ক্রোমাট্রান)
Laws of motion,গতির নিয়ম
Laws of thermodynamics,তাপগতিবিদ্যার আইন
Lay,"লক্ষ্য নির্ধারণ, লক্ষ্য নির্ধারণ"
Lay ratio,"অর্ধেক অনুপাত, লেয়ার অনুপাত"
Layer,"স্তর, স্তর"
Lcoal value,স্থানিক মূল্য
Lead,"সীসা, জমা, লোড, সীসা, সীসা, সীসা, অবক্ষেপ, সীসা"
Lead and leg,নেতৃত্ব এবং lags
Lead angle,অগ্রণী কোণ
Lead control,সম্মুখ নিয়ন্ত্রণ
Lead covered cable,সীসা সুরক্ষিত তারের
Lead in-roove,ইনফ্লো খাঁজ
Lead leaf,বোনের চিঠি
Lead network,ফরোয়ার্ড নেট
Lead prediction,সামনের দৃষ্টি
Lead screw,সামনের স্ক্রু
Lead shot,সীসা বুলেট
Lead time,অগ্রজ সময়
Lead-acid battery,সীসা অ্যাসিড ব্যাটারি
Lead-equivalent,সীসা সমতুল্য
Lead-in,ইনফ্লো তার
Lead-out groove,বহিঃপ্রবাহ খাঁজ
Leader,"অগ্রভাগ, নেতা (চিহ্ন)"
Leader cable,"গাইডিং ক্যাবল, গাইডিং ক্যাবল"
Leading,"অগ্রভাগ, নেতা (চিহ্ন)"
Leading coefficient,ফরোয়ার্ড সহগ
Leading current,ফরোয়ার্ড বর্তমান
Leading edge,সামনে কোর
Leading edge pulse time,সামনের কোর পালস সময়
Leading filament,সামনের তন্তু
Leading ghost,সামনে অবাঞ্ছিত প্রতিফলন
Leading load,ফরোয়ার্ড লোড
Leading phase,অগ্রাধিকার শিল্প
Leading power,প্রধান শক্তি
Leading term,সামনে পোস্ট
Leadkage current,ক্ষয় স্রোত
Leads,পরিবাহী তার
Leak,"চুন, ফুটো (n.) সিপাজ লাইন, চুইং লাইন (n.)"
Leak deterctor,জারা আবিষ্কারক
Leak transformer,"ক্ষয় ট্রান্সফরমার, ক্ষয় ট্রান্সফরমার"
Leak vibroscope,নির্বাচন ভাইব্রেটর
Leakage,"চিবানো, ক্ষয়, ফুটা"
Leakage coefficient,ক্ষয় সহগ
Leakage conductance,ক্ষয় পরিবাহিতা
Leakage conductance,ক্ষয় পরিবাহিতা
Leakage control,জারা নিয়ন্ত্রণ
Leakage factor,ক্ষয় সহগ
Leakage flux,ক্ষয় প্রবাহ
Leakage indicator,জারা সূচক
Leakage inductance,ক্ষয় উদ্দীপক
Leakage radiation,ক্ষয় বিকিরণ
Leakage reactance,ক্ষয় শক
Leakage resistance,জারা প্রতিরোধের
Leakages,ক্ষয়
Leaky,ক্ষয়কারী
Leaky pipe antenna,জারা টিউব অ্যান্টেনা
Leaky wave antenna,ক্ষয় তরঙ্গ অ্যান্টেনা
Leaky wave guide,ক্ষয় তরঙ্গ পথ
Leap frog test,প্যাডক প্লুটি পরীক্ষা
Leap frogging,"padduk pluti, leap farring"
Learning curve,শেখার বক্ররেখা
Learning machine,শেখার মেশিন
Learning theory,শেখার তত্ত্ব
Least,"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
Least action,ন্যূনতম কর্ম
Least count (of a vernier),অন্তত গণনা
Least element,ন্যূনতম উপাদান
Least energy principle,ন্যূনতম শক্তি আইন
Least path,সংক্ষিপ্ততম পথ
Least significant character,অন্তত উল্লেখযোগ্য চরিত্র
Least splitting field,ন্যূনতম বিভাজক এলাকা
Least square approximation,সর্বনিম্ন স্কোয়ার আনুমানিক
Least square estimate,সর্বনিম্ন বর্গ অনুমান
Least squre,সর্বনিম্ন শ্রেণী
Least strain axis,ন্যূনতম বিকৃতি অক্ষ
Least time principle,সবচেয়ে কম সময়ের নিয়ম
Least upper bound,ন্যূনতম ওভারহেড সীমা
Least work theory,ন্যূনতম কাজের নীতি
Lecher's wire,ল্যাচ তার
Lechlanche cell,laclanche কোষ
Leduc effect,লেডুক প্রভাব
Leed (=low energy electorn diffraction),কম শক্তি ইলেকট্রন বিবর্তন
Left hand polarization,ঘড়ির কাঁটার বিপরীত মেরুকরণ
Left hand rule,বাম হাতের নিয়ম
Left hand screw,ঘড়ির কাঁটার বিপরীতে স্ক্রু
Left handed screw,ঘড়ির কাঁটার বিপরীতে স্ক্রু
Leg length,পায়ের দৈর্ঘ্য
Legal character,বৈধ চরিত্র
Legal ohm,বৈধ ওহম
Legal procedure,আইনি প্রক্রিয়ার
Legal reserve,বৈধ রিজার্ভ
Lenard ray,lenard-বিম
Lenard tube,লেনার্ড টিউব
Length,দৈর্ঘ্য
Length contraction,দৈর্ঘ্যের সীমাবদ্ধতা
Lengthened dipole,প্রসারিত ডাইপোল
Lengthening,প্রসারণ
Lens,লেন্স
Lens aberration,লেন্স বিকৃতি
Lens action,লেন্স কর্ম
Lens antenna,লেন্স অ্যান্টেনা
Lens cap,লেন্সের কভার
Lens combination,লেন্স-সমষ্টি
Lens cone,লেন্স শঙ্কু
Lens drum,লেন্স ড্রাম
Lens drum scanner,লেন্স ড্রাম স্ক্যানার
Lens formula,লেন্স থ্রেড
Lens fron thermometer,লেন্স পৃষ্ঠ থার্মোমিটার
Lens fronted tubing,লেন্স ওরাল টিউব
Lens gauge,লেন্স গেজ
Lens grinding,লেন্স পরিধান
Lens hood (=camera hood),ক্যামেরা হুড
Lens mount,লেন্স চার্জ
Lens screen,লেন্স কভার
Lens space,লেন্স স্থান
Lens stop,লেন্স বন্ধ
Lens turret,লেন্স টার্ট
Lens vesicle,লেন্স অভিপ্রায়
Lens-cylinder,লেন্স-সিলিন্ডার
Lense coating,লেন্স আবরণ
Lense element,লেন্স উপাদান
Lense equation,লেন্স সমীকরণ
Lensometer,লেন্সমিটার
Lenticular,মসুর ডালের আকৃতি
Lenticule,"মাসরবাসী, মুসৌরি"
Lenz's law,লেঞ্জের আইন
Leo,"সিংহ, সিংহ"
Lepton,লেপটন
Lepton conservation,লেপটন সুরক্ষা
Lepton number,লেপটন নম্বর
Leptonic decay,লেপটোনিক ক্ষয়
Lethal dosage,প্রাণঘাতী ভলিউম
Letter,চিঠি
Letter direction,চিঠি আদেশ
Letter notation,চিঠির কোড
Letter symbol,অক্ষর প্রতীক
Level,"সমতল, অনুভূমিক, স্তর"
Level diagram,"লেভেল ডায়াগ্রাম, ফ্লোর ডায়াগ্রাম"
Level flight,অনুভূমিক ফ্লাইট
Level net,মেঝে সার্কিট
Level of confidence,নির্ভরযোগ্যতা স্তর
Level of control,নিয়ন্ত্রণ স্তর
Level of explosion,বিস্ফোরণ মেঝে
Level of saturation,স্যাচুরেশন জল
Level of significance,তাত্পর্যের স্তর
Level spacing,স্তরের ব্যবধান
Level surface,"অনুভূমিক পৃষ্ঠ, সমতল পৃষ্ঠ, সমতুল্য পৃষ্ঠ"
Level width,মেঝে কমপ্লেক্স
Levelling,"সমতলকরণ, সমতলকরণ"
Levelling screw,"অনুভূমিক স্ক্রু, সমতলকরণ স্ক্রু"
Lever,"লিভার, লিভার"
Lever arm,লিভার হাত
Lever pileup switch,"লিভার আর্ম সুইচ, লিভার আর্ম সুইচ"
Leverage,লিভারেজ
